id	9d6e58fa-a1b1-4e82-96fe-d3d91528722e	af6221a1-30ba-4501-914f-393a07cc6594
102465491	0.0	0.0
102465490	0.0	0.0
152065	3.0	3.0
100288702	0.0	0.0
57120	1843.0	3309.0
57121	88.0	72.0
57122	1176.0	1839.0
201456	51.0	54.0
127086	0.0	2.0
57127	12.0	25.0
57128	596.0	1679.0
57129	663.0	880.0
84747	2723.0	4567.0
57124	545.0	383.0
57125	165.0	189.0
57126	5270.0	2053.0
84740	2.0	9.0
152078	3.0	5.0
127074	36.0	0.0
57130	2337.0	5705.0
57132	2226.0	3716.0
84727	155.0	236.0
127077	0.0	0.0
84735	6.0	10.0
84734	59.0	114.0
57139	174.0	844.0
115098	1113.0	2155.0
201475	794.0	1061.0
57134	2158.0	2620.0
57135	0.0	0.0
57136	4773.0	10471.0
84733	68.0	109.0
57142	14339.0	10081.0
57143	350.0	881.0
57144	101.0	63.0
201477	0.0	2.0
57140	3141.0	8036.0
57149	1381.0	2044.0
84767	0.0	0.0
140032	49.0	28.0
84769	360.0	779.0
57146	1637.0	2440.0
57147	827.0	2222.0
84766	1045.0	2815.0
84765	1035.0	1585.0
57148	3954.0	8562.0
152015	11.0	148.0
57152	3.0	0.0
57153	8931.0	11950.0
166655	0.0	0.0
57154	1487.0	3145.0
84749	1145.0	939.0
57150	323.0	675.0
57151	0.0	0.0
84759	348.0	788.0
140043	0.0	0.0
57156	26.0	118.0
57157	474.0	966.0
139060	1.0	8.0
84752	675.0	406.0
57158	1600.0	987.0
57159	4.0	11.0
84750	269.0	592.0
152024	0.0	0.0
139067	0.0	0.0
139065	767.0	566.0
94104	909.0	2252.0
94103	5838.0	5130.0
96764	858.0	1611.0
94107	1414.0	1879.0
57165	125.0	51.0
94101	1254.0	2948.0
57161	443.0	1030.0
57162	649.0	1551.0
57167	303.0	68.0
57168	96.0	91.0
57169	2096.0	3070.0
84787	261.0	637.0
57175	7150.0	20312.0
57176	950.0	2059.0
57171	1054.0	2328.0
57172	33.0	29.0
84779	0.0	1.0
57178	6764.0	7228.0
139081	0.0	1.0
84775	440.0	723.0
57179	4439.0	7437.0
84777	72.0	169.0
84771	29.0	65.0
113655	549.0	1529.0
732538	0.0	0.0
353323	0.0	0.0
353322	509.0	1104.0
353324	0.0	4.0
100996279	0.0	0.0
149603	5229.0	10927.0
341333	2.0	1.0
343990	272.0	703.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	1.0	0.0
162605	0.0	0.0
353345	4.0	19.0
84900	26.0	69.0
84902	1091.0	1765.0
149628	7.0	35.0
84901	1152.0	2678.0
341315	141.0	137.0
113622	234.0	416.0
353355	229.0	658.0
149643	1.0	7.0
150622	2.0	2.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	59.0	55.0
100852407	0.0	2.0
642513	0.0	0.0
100852405	0.0	0.0
642517	72.0	250.0
100852410	14.0	63.0
84919	2817.0	6833.0
84918	3527.0	7608.0
389322	46.0	67.0
390311	0.0	0.0
389320	1.0	0.0
390313	0.0	0.0
84915	89.0	714.0
84914	864.0	2866.0
497190	7.0	44.0
84916	1318.0	2823.0
84922	673.0	1259.0
390318	0.0	0.0
84924	402.0	880.0
84923	740.0	1025.0
84920	235.0	513.0
123016	1431.0	1757.0
497189	2.0	16.0
642521	0.0	0.0
390320	0.0	0.0
84908	1123.0	4292.0
390321	0.0	0.0
353376	3.0	20.0
390322	1.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	1148.0	940.0
390324	0.0	0.0
654503	1.0	4.0
84904	12.0	134.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	1.0
390327	0.0	0.0
654506	20.0	31.0
84905	295.0	463.0
84911	141.0	409.0
390329	0.0	0.0
84910	5885.0	12506.0
84913	1811.0	644.0
84912	644.0	2244.0
113691	12.0	20.0
642538	1.0	0.0
113675	559.0	1475.0
84937	487.0	954.0
84936	964.0	1666.0
84939	1309.0	1782.0
84938	398.0	1205.0
84944	12.0	12.0
57325	1287.0	1998.0
57326	7759.0	7378.0
84946	465.0	1335.0
84945	818.0	1802.0
84940	64.0	60.0
389336	0.0	25.0
389337	4417.0	9713.0
84942	233.0	429.0
84941	561.0	1581.0
642546	0.0	3.0
343930	0.0	0.0
84929	4.0	6.0
389333	185.0	443.0
84926	4890.0	6356.0
84925	724.0	1194.0
84928	1249.0	2798.0
57336	294.0	566.0
84933	131.0	308.0
84932	867.0	2073.0
57337	843.0	1482.0
84935	14.0	43.0
57338	4.0	12.0
84934	844.0	2173.0
57332	280.0	807.0
57333	109.0	219.0
84931	4.0	0.0
84930	226.0	367.0
57335	195.0	439.0
103752554	0.0	0.0
103752555	2.0	1.0
642559	1.0	4.0
390352	1.0	15.0
390354	456.0	1484.0
389362	409.0	1276.0
150677	0.0	0.0
150678	878.0	1963.0
377381	152.0	346.0
162655	143.0	243.0
390363	2.0	8.0
147040	852.0	1099.0
343901	0.0	1.0
149699	0.0	0.0
150684	665.0	1089.0
150681	0.0	0.0
159013	908.0	1288.0
221504	1.0	4.0
103752581	0.0	1.0
389386	0.0	0.0
389383	0.0	1.0
389384	2.0	16.0
123041	8.0	15.0
162681	56.0	165.0
123036	3983.0	11207.0
103752587	1.0	0.0
150696	4391.0	8540.0
103752588	6.0	3.0
103752589	2.0	5.0
103752583	0.0	0.0
103752584	15.0	2.0
103752585	109.0	10.0
103752586	0.0	2.0
390340	0.0	1.0
389376	0.0	2.0
221527	292.0	533.0
390394	1.0	5.0
149647	0.0	0.0
389396	0.0	0.0
123099	261.0	232.0
389395	0.0	1.0
123096	1609.0	2192.0
137682	399.0	1021.0
390378	0.0	0.0
221545	386.0	742.0
221547	13.0	18.0
147011	55.0	39.0
147007	713.0	1212.0
100996295	0.0	2.0
137695	929.0	1638.0
162632	22.0	115.0
149685	1.0	2.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	413.0	715.0
100996280	0.0	0.0
94240	87.0	181.0
94241	6170.0	16465.0
94236	0.0	0.0
94235	1.0	0.0
94234	815.0	147.0
94239	4813.0	9673.0
94233	0.0	0.0
390294	0.0	9.0
390297	0.0	1.0
390298	1.0	0.0
221584	13.0	41.0
150590	101.0	246.0
94274	367.0	241.0
94298	0.0	0.0
94297	0.0	0.0
414768	0.0	1.0
642451	0.0	0.0
414766	23.0	45.0
414767	0.0	0.0
654434	190.0	531.0
400123	0.0	0.0
400121	0.0	0.0
57221	13387.0	37297.0
84838	1284.0	3425.0
400120	12.0	4.0
84837	204.0	231.0
84839	1.0	0.0
57226	1528.0	3293.0
84844	601.0	1321.0
84847	2.0	0.0
57228	271.0	426.0
57222	29026.0	79292.0
402779	1.0	0.0
402778	272.0	196.0
57223	4131.0	9029.0
57224	155.0	458.0
84842	56.0	53.0
414776	0.0	0.0
642446	0.0	0.0
414771	2.0	3.0
642448	1.0	6.0
642461	0.0	0.0
642460	1.0	0.0
414777	1055.0	2281.0
414778	5.0	6.0
57231	2206.0	4021.0
400110	0.0	7.0
57232	164.0	351.0
654427	2.0	5.0
84826	0.0	0.0
654429	3.0	0.0
84833	1294.0	3234.0
84836	3908.0	6068.0
84830	31.0	53.0
57234	122.0	446.0
84832	0.0	0.0
654433	349.0	133.0
9001	31.0	41.0
9002	27.0	126.0
642475	55.0	41.0
84859	1692.0	1937.0
84867	11.0	12.0
84866	1452.0	1758.0
84869	990.0	2873.0
84868	53.0	262.0
654463	1.0	6.0
84865	263.0	545.0
84864	865.0	3079.0
84861	1248.0	1884.0
9014	508.0	1287.0
9015	172.0	345.0
9013	990.0	2047.0
9019	5664.0	11399.0
9016	193.0	396.0
341392	0.0	1.0
84848	3.0	4.0
84856	5.0	5.0
84858	1200.0	2654.0
84852	170.0	249.0
102725176	0.0	0.0
84851	450.0	991.0
642477	34.0	27.0
84850	1.0	0.0
105376946	0.0	1.0
9025	612.0	1009.0
9026	2585.0	3042.0
9023	49.0	48.0
113612	957.0	1693.0
9024	53.0	26.0
642493	0.0	5.0
9027	5.0	10.0
9028	47.0	49.0
400165	0.0	0.0
9021	657.0	3561.0
9022	96.0	35.0
9020	722.0	574.0
84889	47.0	130.0
84888	2215.0	4379.0
654483	7.0	13.0
84885	1210.0	2759.0
654486	0.0	0.0
84886	2203.0	4058.0
84881	750.0	2478.0
642489	18.0	28.0
84883	422.0	564.0
654480	2.0	12.0
9037	2575.0	550.0
9034	8.0	61.0
9038	0.0	0.0
9039	1802.0	3817.0
400156	10.0	10.0
9032	0.0	0.0
9033	33.0	12.0
9031	4892.0	11086.0
84878	751.0	1515.0
84879	19.0	50.0
84874	576.0	1295.0
84873	4.0	0.0
84876	327.0	1779.0
84875	2282.0	3648.0
84870	335.0	214.0
84872	423.0	652.0
84871	10.0	6.0
9047	13.0	54.0
9048	94.0	108.0
9045	23676.0	72626.0
9046	27.0	93.0
9049	1798.0	2091.0
106480985	0.0	2.0
9040	1743.0	3673.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	2333.0	5260.0
400141	213.0	330.0
106480989	0.0	0.0
9044	1333.0	3475.0
106480988	0.0	0.0
57282	75.0	81.0
106480990	0.0	0.0
106480992	0.0	1.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	0.0	1.0
414753	0.0	0.0
414754	0.0	2.0
414751	0.0	0.0
414752	0.0	0.0
341359	10.0	17.0
341356	1.0	3.0
9058	10.0	6.0
9056	67.0	326.0
9057	101.0	360.0
341350	0.0	0.0
9050	485.0	969.0
106480996	0.0	0.0
9051	45.0	63.0
106480995	0.0	0.0
106480998	0.0	0.0
106480997	1.0	0.0
57291	1589.0	10011.0
9054	754.0	1813.0
9055	183.0	923.0
106480999	0.0	0.0
9052	1350.0	1345.0
9053	5993.0	13281.0
84899	1256.0	8261.0
282569	0.0	0.0
400129	7.0	12.0
84896	2867.0	4968.0
84895	1466.0	1476.0
400128	187.0	25.0
84898	2700.0	3473.0
84897	874.0	2313.0
400126	30.0	50.0
654499	0.0	0.0
84892	1101.0	1372.0
414764	27.0	21.0
84891	1.0	0.0
414765	16.0	85.0
84894	37.0	343.0
84893	2462.0	4092.0
414760	5.0	6.0
414761	57.0	110.0
84890	1163.0	3031.0
341346	0.0	1.0
9069	2660.0	5447.0
414926	1.0	70.0
9068	101.0	74.0
106479979	0.0	0.0
729004	2.0	19.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	6.0	10.0
9061	3329.0	9231.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	222.0	765.0
106480964	0.0	0.0
106479971	0.0	1.0
106479970	0.0	0.0
106480967	1.0	0.0
9066	13602.0	11896.0
106480966	0.0	0.0
9063	1549.0	3656.0
729009	88.0	83.0
106480969	0.0	0.0
9064	597.0	910.0
106480968	0.0	0.0
106480970	0.0	0.0
106480972	0.0	0.0
106480971	0.0	1.0
113540	12.0	27.0
106479969	1.0	1.0
9079	230.0	363.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	1.0
106479964	0.0	0.0
106479963	0.0	1.0
106480974	2.0	3.0
9073	1149.0	5675.0
106479962	0.0	0.0
106480973	1.0	0.0
9070	1769.0	4091.0
106479961	0.0	2.0
106480976	0.0	0.0
9071	6.0	266.0
106479960	0.0	1.0
106480975	0.0	0.0
9076	2893.0	2153.0
390402	0.0	0.0
106480978	0.0	6.0
9077	157.0	149.0
390403	0.0	0.0
106480977	0.0	0.0
9074	1.0	1.0
9075	0.0	33.0
106480979	1.0	0.0
100996387	0.0	0.0
390407	0.0	7.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	1.0	8.0
729025	0.0	0.0
106480949	0.0	0.0
106480948	0.0	1.0
730013	5.0	0.0
137529	1.0	2.0
730010	7.0	27.0
106479999	0.0	0.0
729020	3.0	4.0
113510	478.0	808.0
106479998	0.0	0.0
729023	8.0	6.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	1.0	1.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	252.0	250.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	58.0	283.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	993.0	252.0
106480946	0.0	0.0
57402	895.0	158.0
57403	1531.0	2850.0
57404	1663.0	3529.0
57405	2.0	138.0
389416	2.0	1.0
149501	29.0	60.0
9080	17.0	5.0
106480950	0.0	0.0
57406	252.0	319.0
57407	1914.0	5624.0
57408	0.0	0.0
730005	101.0	64.0
57409	502.0	1231.0
106480959	0.0	1.0
729013	566.0	923.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	0.0	2.0
106479986	0.0	0.0
9094	834.0	1303.0
106479985	0.0	0.0
106480952	0.0	3.0
9095	67.0	80.0
106479984	2.0	2.0
106480951	1.0	1.0
9092	2263.0	4008.0
106479983	0.0	10.0
106480954	0.0	0.0
9093	1993.0	4242.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	111.0	129.0
106479981	0.0	0.0
106480956	0.0	2.0
9099	61.0	86.0
106479980	1.0	0.0
106480955	0.0	0.0
9096	28.0	4.0
106480958	0.0	0.0
9097	4365.0	11366.0
106480957	0.0	0.0
57413	23.0	79.0
57414	3232.0	5577.0
57415	395.0	189.0
389404	6.0	20.0
9091	1263.0	2715.0
57410	3914.0	7153.0
389400	0.0	0.0
106480961	0.0	0.0
57412	26.0	8.0
106480960	0.0	0.0
57418	812.0	1593.0
57419	791.0	600.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	1.0
106480926	1.0	5.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	2.0	2.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	2.0	1.0
106479931	0.0	0.0
390431	1.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	364.0	759.0
390433	0.0	0.0
106480921	0.0	2.0
106480920	0.0	2.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	2.0	6.0
389434	27.0	130.0
642402	1.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	1.0	3.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	1.0	1.0
106479922	0.0	1.0
106479921	0.0	0.0
390440	0.0	1.0
106479920	0.0	0.0
390441	1.0	3.0
353497	104.0	280.0
390442	0.0	0.0
106480930	0.0	1.0
390443	0.0	0.0
389432	391.0	1079.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	4.0	5.0
106480935	0.0	4.0
389428	4.0	16.0
341405	0.0	0.0
389422	2.0	13.0
642413	0.0	1.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	3.0	6.0
106479958	1.0	2.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	2.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	0.0	9.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	7.0	13.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	1.0	3.0
106480902	0.0	0.0
57446	10752.0	8213.0
57447	8753.0	4672.0
390418	0.0	2.0
100996331	0.0	0.0
57448	4848.0	11102.0
390419	1.0	1.0
57449	426.0	241.0
389458	0.0	0.0
642425	0.0	0.0
642424	0.0	0.0
100125556	75.0	235.0
106479949	0.0	0.0
106480916	1.0	3.0
106479948	0.0	0.0
106480915	3.0	1.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	0.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	0.0	0.0
642443	9.0	23.0
106479942	0.0	1.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	4.0	5.0
57451	173.0	126.0
106480910	0.0	0.0
57452	241.0	379.0
390423	0.0	0.0
414919	1780.0	2192.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	378.0	616.0
106480913	0.0	0.0
57458	1133.0	2216.0
390429	0.0	0.0
57459	1746.0	2869.0
57453	17.0	13.0
57455	911.0	1736.0
57456	3136.0	3680.0
106479939	0.0	4.0
390472	0.0	1.0
162540	0.0	0.0
150554	15.0	26.0
729082	4343.0	8683.0
729085	171.0	77.0
729079	2.0	7.0
390483	1.0	7.0
730061	1.0	5.0
150568	1.0	0.0
729073	5.0	4.0
497258	160.0	239.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	1.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	578.0	1169.0
730092	56.0	90.0
730091	147.0	79.0
150577	0.0	0.0
150572	0.0	1.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	0.0	7.0
102546227	0.0	0.0
106479902	1.0	1.0
730087	110.0	237.0
106479901	0.0	1.0
106479900	0.0	0.0
730086	2.0	5.0
729097	9.0	33.0
389493	219.0	193.0
221613	0.0	0.0
729096	12.0	44.0
729092	4.0	33.0
729046	24.0	29.0
729042	2.0	5.0
729041	39.0	20.0
730029	72.0	263.0
730023	2.0	4.0
729032	0.0	0.0
730016	1.0	1.0
730058	0.0	0.0
730052	3.0	16.0
730051	662.0	1662.0
221662	148.0	392.0
150538	9.0	56.0
162515	88.0	315.0
162517	4.0	4.0
729059	2.0	3.0
162514	14.0	4.0
730041	9.0	10.0
149563	89.0	182.0
221656	648.0	1646.0
729050	0.0	2.0
221687	21.0	5.0
221692	143.0	133.0
162494	305.0	74.0
654391	2.0	4.0
198437	0.0	2.0
257629	2.0	3.0
267004	5.0	4.0
149499	1.0	0.0
162466	5.0	15.0
255022	1.0	1.0
162461	30.0	20.0
267010	0.0	0.0
267012	0.0	0.0
267013	15.0	136.0
150472	327.0	734.0
255031	152.0	130.0
255025	0.0	0.0
101101692	4.0	20.0
255027	360.0	1218.0
267002	389.0	704.0
150483	7.0	20.0
282617	0.0	0.0
282618	0.0	1.0
282616	0.0	0.0
644990	24.0	40.0
9103	3.0	17.0
9100	3375.0	6994.0
9101	2689.0	4960.0
644994	0.0	1.0
9107	1559.0	3661.0
9104	275.0	211.0
400242	151.0	256.0
84959	65.0	126.0
255061	3.0	9.0
84958	5685.0	8392.0
654319	2.0	5.0
100996315	3.0	3.0
84966	1974.0	59.0
57348	27.0	48.0
282679	531.0	511.0
84968	23.0	18.0
84967	623.0	1251.0
84962	1793.0	1113.0
57343	839.0	1290.0
654320	0.0	0.0
255057	9.0	10.0
84961	1173.0	3062.0
654321	2.0	4.0
400238	0.0	0.0
654322	3.0	12.0
84964	68.0	95.0
400236	129.0	338.0
644988	8.0	1.0
84960	207.0	177.0
642326	0.0	0.0
9113	2142.0	4588.0
9114	3696.0	5275.0
9111	336.0	1015.0
9112	1588.0	3390.0
9117	5448.0	9589.0
9118	39.0	9.0
414899	0.0	0.0
100996307	91.0	117.0
100996306	0.0	0.0
84948	518.0	624.0
9110	1859.0	4119.0
84947	607.0	1239.0
84955	605.0	1403.0
84954	838.0	2238.0
84957	15.0	67.0
100996301	6.0	85.0
84951	2329.0	1093.0
84950	1804.0	3491.0
84953	86.0	749.0
400224	3.0	31.0
84952	7047.0	11219.0
644998	0.0	1.0
9108	35.0	50.0
642337	1.0	2.0
644997	0.0	1.0
9124	4488.0	2400.0
9125	1419.0	3082.0
9122	169.0	190.0
9123	394.0	342.0
9128	1361.0	2173.0
9129	971.0	1696.0
9126	2181.0	4918.0
9127	22.0	2.0
94304	0.0	0.0
255043	34.0	64.0
9120	37.0	148.0
9121	1025.0	313.0
57369	0.0	0.0
84988	795.0	794.0
84987	1041.0	1604.0
84989	22.0	36.0
84984	73.0	74.0
84983	8.0	44.0
84986	650.0	1015.0
84985	14.0	3.0
642345	5.0	7.0
9119	0.0	6.0
84981	267.0	410.0
9135	4305.0	11399.0
9136	792.0	1994.0
9133	61.0	596.0
9134	48.0	144.0
9139	4256.0	6550.0
267014	0.0	2.0
267015	2.0	2.0
9138	1731.0	3207.0
267017	0.0	0.0
9131	1544.0	4068.0
9132	179.0	159.0
84969	84.0	162.0
9130	1682.0	3478.0
400208	0.0	6.0
84976	405.0	555.0
400209	30.0	81.0
400206	0.0	2.0
84978	60.0	76.0
84973	2044.0	3828.0
84975	1316.0	2166.0
57379	0.0	1.0
642357	6.0	57.0
84971	549.0	1309.0
84970	0.0	1.0
267020	1.0	2.0
9146	2258.0	3913.0
9147	1217.0	2313.0
9144	11117.0	33839.0
9145	2758.0	1002.0
9148	152.0	127.0
106479899	0.0	0.0
9149	886.0	2006.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	0.0
106479895	0.0	0.0
106480887	1.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	11.0	2.0
57380	1137.0	2298.0
9143	17.0	7.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	187.0	273.0
9140	1302.0	2653.0
106479891	0.0	0.0
9141	913.0	2535.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	21.0	59.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	1396.0	3113.0
9156	13.0	139.0
106479889	0.0	0.0
9159	1020.0	1713.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	4.0	0.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	877.0	1004.0
106480896	0.0	0.0
106479885	0.0	2.0
57396	969.0	2087.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	3.0	8.0
106479882	0.0	0.0
9154	1.0	1.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	91.0	126.0
9152	0.0	1.0
654350	0.0	0.0
84996	219.0	413.0
84991	1944.0	3427.0
84993	1537.0	3558.0
84992	0.0	0.0
9168	8019.0	13345.0
9169	4834.0	10578.0
9166	1185.0	1831.0
642395	3.0	13.0
9167	4102.0	10283.0
642394	1.0	1.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	95.0	179.0
106480867	0.0	0.0
9162	180.0	32.0
106480869	0.0	0.0
654383	0.0	1.0
106480871	0.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	0.0	0.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	1.0
9179	641.0	1892.0
9177	0.0	0.0
106480875	0.0	0.0
9172	67.0	122.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	1429.0	2425.0
106480876	0.0	0.0
9175	1490.0	2116.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	2.0	16.0
106480880	1.0	9.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	2.0	3.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	3.0	5.0
137868	0.0	0.0
730112	15.0	13.0
106480849	0.0	0.0
729123	2.0	4.0
9188	2467.0	11399.0
106479859	0.0	0.0
106479858	3.0	3.0
9189	3117.0	7127.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	277.0	664.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	699.0	1765.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	951.0	3295.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	779.0	1040.0
106479850	1.0	0.0
106480843	0.0	0.0
106480846	0.0	2.0
9187	758.0	1186.0
106480845	0.0	0.0
9184	2902.0	6344.0
106480848	0.0	0.0
9185	1278.0	21129.0
106480847	0.0	0.0
57501	15.0	73.0
57502	264.0	66.0
57504	1728.0	3842.0
125875	50.0	31.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	4683.0	9968.0
730109	0.0	0.0
137872	377.0	621.0
102546175	0.0	1.0
57505	959.0	1816.0
644903	17.0	27.0
57506	5497.0	13526.0
57507	922.0	2283.0
57508	622.0	1247.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	187.0	198.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	1091.0	2345.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	2258.0	5691.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	1.0
729119	0.0	1.0
9196	35.0	99.0
106480858	0.0	0.0
57512	173.0	121.0
57513	1341.0	2056.0
57514	374.0	666.0
123207	772.0	1028.0
57515	10205.0	15115.0
106480860	0.0	0.0
57510	1863.0	5458.0
106480862	0.0	0.0
57511	1291.0	1551.0
106480861	0.0	0.0
644911	0.0	10.0
644914	14.0	17.0
57519	271.0	226.0
729146	6.0	19.0
106480828	0.0	0.0
113878	940.0	1531.0
135228	1511.0	1035.0
106480827	0.0	0.0
729148	36.0	110.0
106480829	0.0	0.0
137886	1199.0	2567.0
106479879	0.0	0.0
730130	5.0	4.0
106479878	0.0	0.0
106479877	0.0	1.0
106479876	0.0	1.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	2.0	0.0
106479870	0.0	2.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	2394.0	868.0
57524	72.0	376.0
57526	26.0	51.0
644928	8.0	17.0
57520	85.0	100.0
57521	1585.0	2879.0
57522	352.0	1115.0
57528	17.0	4.0
57529	3.0	3.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	3.0	9.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	1.0	1.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	433.0	771.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	0.0	8.0
106480836	0.0	0.0
57534	2624.0	6458.0
57535	23499.0	63189.0
343727	0.0	0.0
57536	288.0	538.0
57537	178.0	193.0
150864	3046.0	4469.0
57530	3075.0	7398.0
57531	556.0	1210.0
57532	3720.0	7501.0
106480840	0.0	0.0
57533	1731.0	2144.0
57538	145.0	648.0
57539	797.0	1838.0
106479817	3.0	3.0
106480806	0.0	1.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	2.0
106479812	2.0	0.0
