id	d84aecda-2187-40e3-b2b5-2bb18e735ef2	20c34cc9-31cd-44f9-9288-a059ffafebb8
646898	0.0	1.0
11062	577.0	264.0
11065	430.0	135.0
441505	3.0	2.0
11064	820.0	175.0
23046	459.0	61.0
441502	11.0	8.0
23047	2807.0	1251.0
441501	13.0	0.0
23048	7592.0	1231.0
106479179	0.0	0.0
23049	5301.0	1201.0
106479178	1.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	0.0	0.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	3156.0	1264.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	19745.0	6948.0
106480177	0.0	0.0
23043	2637.0	597.0
106480179	0.0	0.0
104384744	3.0	0.0
11067	3708.0	1853.0
50674	2.0	0.0
11066	1177.0	402.0
11069	422.0	126.0
11068	2090.0	1113.0
139378	0.0	0.0
106480170	0.0	0.0
152330	283.0	168.0
106480172	0.0	0.0
106480171	0.0	0.0
11070	4754.0	1057.0
404550	246.0	28.0
644242	90.0	50.0
404552	0.0	0.0
11072	809.0	320.0
11074	312.0	15.0
644246	192.0	94.0
11073	1914.0	715.0
166979	0.0	2.0
11076	893.0	118.0
11075	586.0	237.0
201965	1091.0	595.0
379027	0.0	0.0
23057	240.0	60.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1797.0	482.0
164312	7.0	0.0
106479168	0.0	0.0
106479167	0.0	0.0
106479166	1.0	0.0
106479165	0.0	0.0
106479164	1.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	2506.0	581.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	7009.0	1437.0
379034	0.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	5109.0	869.0
115399	403.0	89.0
23054	5280.0	866.0
11078	2227.0	376.0
11077	46.0	12.0
644237	1.0	1.0
11079	6074.0	2589.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	0.0
106480182	0.0	0.0
11041	2747.0	595.0
11040	553.0	153.0
11043	1054.0	364.0
23023	4623.0	1304.0
441525	0.0	0.0
106480149	0.0	0.0
23024	5013.0	1110.0
106480148	0.0	0.0
23025	40.0	7.0
23026	56.0	18.0
441521	0.0	0.0
23028	9859.0	2773.0
106479199	0.0	0.0
23029	98.0	28.0
106479198	0.0	0.0
201973	672.0	292.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	2.0	2.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	16878.0	3515.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	1.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	30816.0	6237.0
106480157	0.0	0.0
11045	658.0	18.0
11044	1364.0	288.0
11047	7766.0	2058.0
644248	0.0	1.0
11046	1813.0	634.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	1.0	0.0
343171	9.0	1.0
343170	1.0	0.0
441519	0.0	0.0
11052	5644.0	1811.0
441518	1572.0	259.0
11051	7075.0	3026.0
11054	3059.0	529.0
23034	1206.0	264.0
23035	609.0	179.0
106480159	0.0	0.0
23036	3124.0	1124.0
729816	0.0	0.0
23037	446.0	78.0
23038	8376.0	1278.0
106479189	0.0	0.0
23039	4644.0	1021.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	2.0	0.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	7664.0	1363.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	690.0	102.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	5411.0	2608.0
106480169	1.0	0.0
729809	0.0	0.0
23033	1122.0	219.0
106480168	0.0	0.0
11056	1994.0	857.0
11055	2.0	2.0
343169	2.0	0.0
11057	18067.0	2959.0
11059	7904.0	2199.0
106480161	2.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	0.0	1.0
693202	0.0	0.0
693203	0.0	0.0
11021	3245.0	834.0
693204	0.0	0.0
11020	2007.0	915.0
693205	0.0	0.0
106479139	0.0	0.0
23001	3889.0	977.0
106480127	0.0	0.0
693206	155.0	57.0
106479138	0.0	0.0
23002	2889.0	900.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	0.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	973.0	137.0
106479134	0.0	0.0
106479133	0.0	0.0
23007	585.0	157.0
106479132	0.0	0.0
23008	4580.0	1319.0
106479131	0.0	0.0
106479130	5.0	0.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	1.0	0.0
84000	703.0	236.0
11022	1849.0	608.0
11025	15.0	4.0
11024	23.0	3.0
84002	565.0	120.0
139334	0.0	0.0
11027	16.0	4.0
11029	0.0	0.0
11030	8421.0	1257.0
106479129	0.0	0.0
11031	3358.0	902.0
106479128	0.0	0.0
106479127	0.0	0.0
106480138	0.0	0.0
23012	3895.0	1532.0
23013	6012.0	817.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	7605.0	1586.0
106479125	0.0	0.0
23015	138.0	76.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	2248.0	1032.0
106479123	0.0	0.0
23017	746.0	168.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	11377.0	2231.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	6195.0	2301.0
106480146	0.0	0.0
11034	63816.0	23600.0
152302	352.0	128.0
11033	490.0	97.0
11036	0.0	0.0
11035	68.0	15.0
11037	3215.0	925.0
139341	1569.0	776.0
644297	8.0	2.0
166968	1944.0	1302.0
619212	0.0	0.0
59067	0.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	1.0
106480107	0.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	1.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	86.0	40.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	577.0	174.0
11000	1246.0	260.0
11005	270.0	60.0
11004	316.0	72.0
11007	830.0	143.0
11006	176.0	51.0
127391	1.0	0.0
11010	937.0	286.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	0.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	139.0	84.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	816.0	436.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	639.0	240.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	0.0	1.0
11012	9598.0	4955.0
11011	1961.0	525.0
11014	39042.0	17802.0
11013	1031.0	551.0
11016	4928.0	870.0
11015	3458.0	1611.0
11018	1366.0	469.0
11017	2121.0	992.0
139363	0.0	0.0
106144608	3.0	0.0
646808	21.0	5.0
106144606	2.0	3.0
106144607	0.0	0.0
345778	2045.0	584.0
646802	6.0	3.0
730861	2.0	1.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	7.0	3.0
729877	0.0	0.0
259308	0.0	0.0
259307	160.0	29.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	5.0	3.0
50604	1.0	0.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	0.0
106479113	0.0	0.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1609.0	662.0
50613	0.0	0.0
50612	0.0	0.0
50615	39.0	9.0
50614	44.0	12.0
50617	173.0	6.0
729894	0.0	0.0
50616	0.0	0.0
50619	1369.0	194.0
50618	2552.0	1043.0
106479109	0.0	0.0
106479108	0.0	0.0
106479107	0.0	0.0
106479106	1.0	1.0
106479105	22.0	4.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	2.0	1.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	38.0	6.0
646839	1.0	0.0
50626	4309.0	924.0
646837	510.0	213.0
50628	2593.0	632.0
646851	62.0	30.0
260332	0.0	0.0
23089	377.0	28.0
260334	55.0	11.0
260337	0.0	0.0
260338	0.0	0.0
23081	1044.0	322.0
23082	1996.0	284.0
100272228	48.0	7.0
23085	4653.0	704.0
23086	1015.0	411.0
23087	855.0	204.0
50631	81.0	41.0
50632	6.0	2.0
646849	0.0	0.0
23080	4880.0	1666.0
50636	4393.0	678.0
50639	0.0	1.0
729830	366.0	86.0
644202	8.0	3.0
646864	0.0	0.0
646862	10.0	0.0
729838	6.0	2.0
23092	1690.0	327.0
23093	1877.0	373.0
23094	5957.0	1076.0
23095	3743.0	580.0
23096	1514.0	280.0
23097	12294.0	4726.0
729828	0.0	0.0
23098	775.0	152.0
50640	2821.0	1681.0
23099	1131.0	211.0
730811	0.0	0.0
23090	1074.0	111.0
23091	6737.0	1535.0
11081	2.0	3.0
50649	1276.0	167.0
11080	1464.0	758.0
11083	6208.0	1402.0
729862	1.0	0.0
11082	34.0	101.0
11085	0.0	0.0
644213	0.0	1.0
100286844	87.0	20.0
646875	2.0	1.0
644214	0.0	0.0
11086	0.0	2.0
646873	0.0	0.0
23067	3401.0	470.0
23060	5391.0	745.0
23061	12639.0	2611.0
23062	5885.0	1307.0
23063	2875.0	904.0
23064	6431.0	1500.0
23065	7229.0	2324.0
50651	344.0	104.0
100272205	37.0	3.0
23066	442.0	60.0
50650	4314.0	1511.0
50652	3358.0	4928.0
11092	871.0	265.0
644220	8.0	6.0
11091	3473.0	676.0
11094	6433.0	1774.0
729852	1861.0	866.0
11093	250.0	40.0
11096	634.0	127.0
11095	633.0	75.0
11098	14292.0	3693.0
11097	1285.0	689.0
646884	3.0	0.0
23078	2909.0	956.0
729857	0.0	1.0
23070	3516.0	990.0
23071	6969.0	3901.0
23072	84.0	11.0
164380	0.0	0.0
23074	1589.0	670.0
23075	2992.0	849.0
23076	3392.0	631.0
23077	3862.0	769.0
11099	1715.0	414.0
646879	0.0	0.0
644218	0.0	0.0
646877	0.0	0.0
100130972	2.0	0.0
100379220	3.0	2.0
100130970	0.0	0.0
284339	14.0	4.0
284338	155.0	51.0
100129983	0.0	0.0
100129982	5.0	3.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	55.0	45.0
100129976	3.0	1.0
100130963	0.0	0.0
100130962	0.0	0.0
284325	1124.0	250.0
100129972	1.0	0.0
284323	1212.0	298.0
100129969	2.0	0.0
100130958	104.0	11.0
693187	1.0	0.0
693188	0.0	0.0
693189	1.0	0.0
100130954	1.0	0.0
2444	5082.0	1814.0
100379249	3.0	0.0
693190	0.0	0.0
100129961	112.0	47.0
284312	148.0	71.0
693191	0.0	0.0
100129960	3.0	0.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	1.0	2.0
693177	0.0	0.0
693178	4.0	0.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	1554.0	501.0
284307	286.0	43.0
284306	171.0	76.0
693180	0.0	0.0
693181	0.0	0.0
693182	0.0	0.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	193.0	38.0
100130933	93.0	47.0
100130932	4.0	5.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	1.0	1.0
284371	840.0	245.0
284370	5009.0	1931.0
100130923	1.0	0.0
100130922	1.0	1.0
100129937	0.0	0.0
100129933	21.0	21.0
2483	1478.0	678.0
284369	0.0	0.0
2475	6080.0	1410.0
284367	10.0	0.0
284366	0.0	0.0
284361	20721.0	6740.0
50801	2.0	0.0
50804	1977.0	766.0
50805	1051.0	243.0
100129926	12.0	4.0
50808	7177.0	3370.0
100129921	0.0	0.0
50807	1863.0	330.0
100129920	4.0	1.0
50809	13545.0	3158.0
2496	5.0	5.0
2495	32810.0	8732.0
2494	120.0	53.0
2492	0.0	0.0
100129929	0.0	0.0
2491	105.0	34.0
2488	1.0	0.0
2487	1629.0	426.0
284359	2.0	0.0
284358	131.0	27.0
284355	0.0	0.0
284353	102.0	8.0
284352	3176.0	632.0
50813	6733.0	2484.0
50814	2296.0	679.0
100129919	0.0	1.0
284349	466.0	152.0
2499	15.0	9.0
284348	188.0	29.0
2498	33.0	27.0
2497	29.0	24.0
284346	121.0	45.0
284340	829.0	61.0
23207	4558.0	903.0
693121	0.0	0.0
100093625	0.0	0.0
23208	2241.0	423.0
693122	0.0	0.0
100093626	0.0	0.0
23209	124.0	74.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	10.0	5.0
693126	0.0	0.0
693127	1.0	0.0
693128	0.0	0.0
25862	468.0	141.0
693129	0.0	0.0
23200	6347.0	2066.0
25861	932.0	169.0
644191	5.0	3.0
23201	4903.0	914.0
25864	1257.0	369.0
23203	6078.0	1840.0
25865	5618.0	977.0
23204	12814.0	5855.0
23205	18.0	1.0
644192	49.0	11.0
11228	3035.0	791.0
84166	512.0	168.0
11221	467.0	158.0
84168	13636.0	1839.0
11223	5.0	1.0
100093630	3828.0	1143.0
84167	518.0	113.0
11222	9687.0	5633.0
100093631	679.0	127.0
84162	3224.0	975.0
11224	46417.0	22048.0
84164	6086.0	1376.0
11227	406.0	78.0
11226	275.0	42.0
84163	222.0	68.0
23218	2244.0	471.0
23219	4061.0	1575.0
402093	0.0	0.0
100862704	20.0	3.0
11230	1053.0	200.0
23210	1960.0	715.0
25873	49598.0	22544.0
100379298	0.0	0.0
23211	2671.0	438.0
25875	4314.0	1073.0
23212	1529.0	271.0
23213	13889.0	2275.0
25874	18197.0	7619.0
23214	5660.0	1143.0
25876	18.0	4.0
23215	8930.0	1807.0
23216	4806.0	827.0
25879	2385.0	1255.0
100379296	0.0	0.0
25878	4307.0	463.0
23217	16.0	3.0
84159	5101.0	1858.0
25871	3889.0	1591.0
25870	10814.0	4128.0
142940	2517.0	1420.0
11232	318.0	134.0
11231	12857.0	4254.0
84154	3084.0	1595.0
11234	1080.0	438.0
11236	1815.0	1043.0
11235	2588.0	2276.0
11238	761.0	383.0
84153	2602.0	974.0
11237	3479.0	590.0
84152	14114.0	6953.0
693120	0.0	0.0
100093624	0.0	0.0
166929	3337.0	1225.0
25847	5225.0	2458.0
84182	217.0	35.0
84181	6423.0	1236.0
25849	10545.0	1885.0
25840	5831.0	1203.0
25842	1587.0	866.0
25841	1006.0	217.0
25844	12750.0	4143.0
25843	1963.0	1308.0
11209	18.0	12.0
84188	4367.0	1896.0
84187	3516.0	723.0
11201	1060.0	597.0
11200	331.0	184.0
84189	689.0	131.0
11202	5.0	0.0
84186	1429.0	776.0
25859	1520.0	1951.0
25858	0.0	1.0
84171	1244.0	157.0
284391	1904.0	818.0
284390	143.0	56.0
100862726	0.0	0.0
100862727	0.0	0.0
100862728	0.0	1.0
25851	3116.0	774.0
25850	223.0	87.0
25853	4951.0	1917.0
25852	3071.0	1333.0
100862725	0.0	0.0
25855	3644.0	1147.0
25854	1387.0	474.0
402077	0.0	0.0
11218	920.0	375.0
11217	55.0	8.0
11219	36.0	6.0
139324	333.0	142.0
84176	7.0	2.0
11212	5133.0	1643.0
139322	2591.0	803.0
84179	137.0	35.0
11211	308.0	39.0
84173	980.0	466.0
11214	7763.0	1156.0
11213	728.0	175.0
84172	1344.0	461.0
284385	467.0	268.0
11216	1693.0	673.0
11215	4520.0	1481.0
84174	66.0	29.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	9481.0	4993.0
693166	0.0	0.0
25828	6322.0	2297.0
693167	0.0	0.0
25827	394.0	132.0
693168	0.0	0.0
693169	0.0	0.0
25829	4287.0	946.0
441669	0.0	0.0
392214	5.0	2.0
25820	6019.0	1707.0
127343	13.0	2.0
25822	2201.0	495.0
25821	1877.0	638.0
25824	11835.0	5202.0
441662	0.0	0.0
106479099	0.0	0.0
25823	39.0	0.0
106479098	0.0	0.0
106480097	0.0	1.0
106479097	0.0	0.0
115361	1346.0	491.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	2921.0	1097.0
115362	102.0	74.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	0.0	1.0
106480093	1.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	1.0	1.0
106480095	0.0	0.0
693174	1.0	0.0
693175	2.0	0.0
106480094	0.0	0.0
84191	2058.0	1665.0
25837	351.0	199.0
693154	0.0	0.0
84190	443.0	205.0
25836	4453.0	1119.0
693155	6.0	2.0
25839	3764.0	1385.0
84193	5614.0	2063.0
693156	0.0	0.0
693157	0.0	0.0
693158	3.0	0.0
693159	2.0	0.0
392225	0.0	0.0
25831	8880.0	2050.0
25830	136.0	39.0
441654	0.0	0.0
25833	171.0	25.0
100379250	0.0	0.0
106479089	2.0	1.0
25832	388.0	135.0
106479088	0.0	0.0
25834	33.0	7.0
106479087	4.0	0.0
100379251	30.0	8.0
106479086	0.0	0.0
115350	25.0	7.0
106479085	0.0	0.0
414061	9.0	0.0
106479084	2.0	0.0
115352	88.0	18.0
106479083	0.0	0.0
414062	10.0	1.0
115353	1641.0	785.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	84.0	16.0
693163	0.0	0.0
84196	3772.0	1111.0
693164	0.0	0.0
25804	5684.0	1940.0
693143	1.0	0.0
25803	44589.0	12410.0
693144	3.0	1.0
25806	136.0	51.0
25805	1794.0	517.0
693146	3.0	0.0
693147	0.0	0.0
25807	2621.0	727.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	996.0	324.0
100130995	1.0	0.0
100379287	2.0	0.0
100130994	0.0	0.0
441687	8.0	2.0
25800	30072.0	11004.0
25802	24606.0	3585.0
25801	1823.0	1007.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	2.0	1.0
106480076	0.0	0.0
106480079	0.0	0.0
106480078	0.0	0.0
142910	2.0	0.0
106480071	0.0	0.0
100380272	0.0	0.0
693151	0.0	0.0
142913	25.0	7.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	1.0	1.0
693153	182.0	24.0
106480072	0.0	0.0
693132	0.0	0.0
25814	12048.0	5067.0
693133	0.0	0.0
693134	1.0	0.0
25817	1204.0	436.0
25816	1201.0	392.0
100130988	0.0	0.0
693135	0.0	0.0
25819	166.0	91.0
693136	0.0	0.0
100129998	1.0	1.0
130940	54.0	19.0
25818	4.0	0.0
693137	0.0	0.0
693138	0.0	0.0
693139	1.0	0.0
100130980	8.0	5.0
25813	4953.0	1536.0
392209	9.0	4.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	108.0	13.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	1.0
106480080	0.0	0.0
100129995	5.0	1.0
106480082	0.0	0.0
693140	1.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	14973.0	2185.0
154881	1489.0	355.0
11182	545.0	115.0
11181	6.0	1.0
646770	0.0	0.0
11184	151.0	38.0
392133	2.0	0.0
11183	2543.0	711.0
392132	0.0	0.0
11186	1245.0	418.0
139249	0.0	0.0
11185	2103.0	554.0
23166	1091.0	252.0
23167	7257.0	3771.0
106480049	0.0	0.0
23168	4258.0	1067.0
106479059	2.0	1.0
23169	1956.0	563.0
166863	5.0	0.0
392138	0.0	0.0
106479058	0.0	0.0
729920	476.0	177.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	1.0	1.0
127262	7146.0	2262.0
106479054	0.0	0.0
142891	1152.0	392.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	2976.0	1204.0
106480055	0.0	0.0
106479051	0.0	0.0
23161	2829.0	1452.0
115286	1173.0	324.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	1342.0	230.0
106480057	0.0	0.0
23163	1613.0	314.0
106480056	0.0	0.0
152217	663.0	246.0
23164	9154.0	1420.0
106480059	0.0	0.0
23165	3593.0	1003.0
106480058	0.0	0.0
11188	9320.0	1249.0
11187	5746.0	1090.0
11189	6.0	0.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	1.0	4.0
11191	127.0	19.0
392140	2.0	0.0
11190	2429.0	302.0
404672	2992.0	1346.0
11193	1360.0	508.0
154872	0.0	0.0
11194	2843.0	899.0
11197	588.0	12.0
11196	6958.0	2866.0
23177	2295.0	465.0
402016	2.0	1.0
23178	972.0	197.0
106479049	1.0	0.0
23179	2426.0	478.0
106479048	0.0	0.0
127255	75.0	37.0
106479047	0.0	0.0
127254	1.0	1.0
106479046	0.0	0.0
646780	9.0	1.0
127253	2037.0	711.0
106479045	0.0	0.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	59.0	1.0
23170	11396.0	1902.0
115273	57.0	20.0
106480063	0.0	0.0
729909	0.0	5.0
106479041	0.0	0.0
23171	10772.0	2520.0
106479040	0.0	0.0
106480066	4.0	0.0
23172	1494.0	576.0
106480065	0.0	0.0
23173	6208.0	2186.0
106480068	1.0	0.0
23174	1744.0	334.0
106480067	0.0	0.0
23175	3593.0	539.0
23176	4182.0	1023.0
106480069	0.0	0.0
11199	6.0	2.0
11198	8672.0	2006.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	7330.0	2763.0
644131	172.0	51.0
404663	0.0	0.0
11162	117.0	36.0
646799	0.0	0.0
11161	6189.0	2030.0
404665	9.0	0.0
11164	1606.0	632.0
11163	5642.0	2843.0
23144	1869.0	264.0
127247	0.0	0.0
106480028	0.0	0.0
23145	329.0	56.0
106480027	3.0	1.0
106480029	0.0	0.0
23148	499.0	33.0
106479079	0.0	0.0
646791	7.0	1.0
23149	50.0	12.0
441641	4.0	5.0
106479078	0.0	0.0
106479077	1.0	0.0
106479076	0.0	0.0
84108	362.0	147.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	2.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	0.0	0.0
84109	14.0	1.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	3647.0	649.0
115265	261.0	59.0
106480035	0.0	0.0
106479071	3.0	1.0
84103	0.0	0.0
23141	4285.0	1098.0
106480034	3.0	0.0
106479070	0.0	0.0
23142	2039.0	954.0
84106	73.0	13.0
106480037	0.0	0.0
84105	621.0	195.0
23143	2325.0	577.0
106480036	0.0	0.0
84100	298.0	171.0
11166	18.0	4.0
140258	0.0	0.0
644129	0.0	0.0
11165	1662.0	375.0
84102	763.0	283.0
11168	5050.0	1949.0
84101	48.0	5.0
11167	27708.0	9651.0
644128	40.0	13.0
11169	490.0	147.0
11171	7793.0	3760.0
11170	2973.0	553.0
11173	217.0	23.0
441639	0.0	0.0
11172	0.0	0.0
343296	0.0	0.0
11174	44.0	9.0
644146	1.0	5.0
23155	2527.0	1078.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	2888.0	617.0
23158	4482.0	1432.0
106479069	0.0	0.0
441631	364.0	65.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	1.0
23150	1465.0	371.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	793.0	133.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	6011.0	705.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	4986.0	823.0
106480047	0.0	0.0
11177	2822.0	1175.0
11176	7519.0	1498.0
11179	1668.0	851.0
644138	14.0	6.0
11178	444.0	44.0
644139	7.0	0.0
139285	570.0	92.0
106480040	0.0	0.0
103695364	0.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	10628.0	3056.0
644159	3.0	0.0
103695365	0.0	0.0
11142	5220.0	1607.0
166824	1277.0	314.0
106479019	0.0	0.0
11141	32.0	4.0
130872	681.0	185.0
106479018	0.0	0.0
644157	75.0	17.0
23122	3607.0	1264.0
106480006	0.0	0.0
106479017	1.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	0.0	0.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	21.0	9.0
23125	3643.0	675.0
106480007	0.0	0.0
25786	164.0	59.0
106479014	0.0	0.0
25789	211.0	52.0
644150	1113.0	143.0
23126	4052.0	921.0
106479013	1.0	0.0
25788	111.0	44.0
23127	794.0	83.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	2059.0	419.0
106479010	0.0	0.0
84129	43.0	10.0
106480011	0.0	0.0
106480010	0.0	0.0
84126	5.0	2.0
106480013	0.0	0.0
84125	150.0	52.0
25780	191.0	74.0
106480012	0.0	0.0
84128	1975.0	926.0
23120	21.0	2.0
106480015	0.0	0.0
25782	2957.0	1184.0
106480014	0.0	0.0
11144	42.0	20.0
11143	4310.0	741.0
139212	0.0	0.0
84124	1130.0	407.0
11146	383.0	218.0
11145	4484.0	1801.0
11148	9.0	4.0
86781	135.0	37.0
11147	670.0	195.0
11149	1070.0	356.0
392181	0.0	3.0
127294	19.0	17.0
644165	69.0	8.0
11151	984.0	325.0
166815	814.0	338.0
392188	0.0	0.0
106479009	0.0	0.0
11153	716.0	658.0
106479008	0.0	0.0
644168	0.0	0.0
11152	2997.0	1011.0
106479007	0.0	0.0
25796	6260.0	1264.0
130888	457.0	207.0
23133	4286.0	899.0
106479006	1.0	1.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	3256.0	462.0
25798	5407.0	2546.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1099.0	185.0
25797	1280.0	610.0
106479003	0.0	0.0
106480018	1.0	0.0
23137	2300.0	709.0
106479002	0.0	0.0
25799	474.0	83.0
402055	1292.0	335.0
23138	449.0	85.0
106479001	0.0	0.0
23139	3287.0	665.0
106479000	0.0	0.0
644160	1.0	1.0
