id	1c3e2b57-9927-4821-9842-4c62ed8c2907	24f1d3d7-1093-494e-9c5d-1766f421d658
106479941	0.0	1.0
106479940	0.0	0.0
390421	0.0	9.0
57451	242.0	350.0
106480910	0.0	0.0
57452	354.0	352.0
390423	0.0	0.0
414919	763.0	3802.0
390424	0.0	0.0
106480912	1.0	0.0
106480911	4.0	0.0
106480914	0.0	0.0
414918	492.0	1060.0
106480913	0.0	1.0
57458	1837.0	4140.0
390429	1.0	1.0
57459	1892.0	2653.0
57453	29.0	12.0
57455	1089.0	1972.0
57456	1141.0	2983.0
106479939	0.0	3.0
390472	0.0	2.0
162540	0.0	0.0
150554	6.0	22.0
729082	4814.0	7320.0
729085	157.0	144.0
729079	0.0	0.0
390483	0.0	4.0
730061	1.0	0.0
150568	11.0	0.0
729073	2.0	2.0
497258	139.0	315.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	1.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	888.0	1001.0
730092	108.0	68.0
730091	193.0	150.0
150577	3.0	0.0
150572	0.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	0.0	1.0
102546227	0.0	0.0
106479902	3.0	1.0
730087	119.0	94.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	4.0	3.0
729097	6.0	19.0
389493	558.0	60.0
221613	0.0	0.0
729096	7.0	28.0
729092	5.0	24.0
729046	13.0	46.0
729042	1.0	2.0
729041	10.0	20.0
730029	13.0	21.0
730023	4.0	11.0
729032	1.0	0.0
730016	0.0	1.0
730058	0.0	0.0
730052	4.0	8.0
730051	763.0	1919.0
221662	312.0	359.0
150538	1.0	34.0
162515	339.0	72.0
162517	4.0	0.0
729059	2.0	1.0
162514	30.0	5.0
730041	13.0	19.0
149563	7.0	191.0
221656	550.0	1512.0
729050	0.0	7.0
221687	151.0	18.0
221692	122.0	131.0
162494	410.0	90.0
654391	1.0	4.0
198437	0.0	2.0
257629	0.0	2.0
267004	3.0	6.0
149499	8.0	71.0
162466	38.0	25.0
255022	1.0	1.0
162461	12.0	33.0
267010	0.0	0.0
267012	2.0	0.0
267013	0.0	1.0
150472	362.0	552.0
255031	257.0	151.0
255025	0.0	0.0
101101692	79.0	36.0
255027	797.0	900.0
267002	305.0	703.0
150483	5.0	55.0
282617	0.0	0.0
282618	1.0	0.0
282616	3.0	0.0
644990	27.0	31.0
9103	38.0	24.0
9100	2646.0	8908.0
9101	2488.0	4183.0
644994	0.0	2.0
9107	1689.0	3142.0
9104	388.0	181.0
400242	127.0	364.0
84959	86.0	124.0
255061	12.0	15.0
84958	1632.0	13841.0
654319	1.0	6.0
100996315	5.0	5.0
84966	49.0	2983.0
57348	141.0	89.0
282679	41.0	1785.0
84968	19.0	7.0
84967	1144.0	1734.0
84962	1127.0	442.0
57343	701.0	1471.0
654320	0.0	0.0
255057	9.0	19.0
84961	1437.0	3073.0
654321	2.0	3.0
400238	2.0	0.0
654322	0.0	4.0
84964	73.0	170.0
400236	117.0	416.0
644988	2.0	8.0
84960	79.0	221.0
642326	0.0	0.0
9113	2010.0	3725.0
9114	3469.0	7547.0
9111	387.0	686.0
9112	2878.0	4437.0
9117	2242.0	8062.0
9118	15.0	21.0
414899	0.0	0.0
100996307	123.0	137.0
100996306	0.0	0.0
84948	646.0	847.0
9110	1531.0	4317.0
84947	450.0	927.0
84955	621.0	1083.0
84954	720.0	2753.0
84957	30.0	115.0
100996301	35.0	9.0
84951	3625.0	533.0
84950	1720.0	3222.0
84953	21.0	117.0
400224	139.0	12.0
84952	3699.0	11042.0
644998	0.0	0.0
9108	46.0	38.0
642337	1.0	0.0
644997	1.0	0.0
9124	5701.0	3344.0
9125	1663.0	2800.0
9122	416.0	161.0
9123	633.0	495.0
9128	1332.0	2266.0
9129	1443.0	1969.0
9126	2372.0	3928.0
9127	133.0	7.0
94304	1.0	0.0
255043	69.0	80.0
9120	824.0	390.0
9121	963.0	287.0
57369	5.0	0.0
84988	1384.0	1825.0
84987	1911.0	1788.0
84989	50.0	93.0
84984	113.0	195.0
84983	2.0	48.0
84986	375.0	713.0
84985	3155.0	4.0
642345	1.0	4.0
9119	0.0	0.0
84981	1047.0	585.0
9135	2580.0	10554.0
9136	451.0	1691.0
9133	23.0	390.0
9134	21.0	105.0
9139	1185.0	7382.0
267014	0.0	0.0
267015	2.0	5.0
9138	2007.0	4476.0
267017	2.0	0.0
9131	1776.0	4747.0
9132	309.0	237.0
84969	297.0	229.0
9130	2588.0	5266.0
400208	0.0	5.0
84976	314.0	733.0
400209	45.0	78.0
400206	0.0	0.0
84978	32.0	35.0
84973	1020.0	3493.0
84975	923.0	3024.0
57379	0.0	0.0
642357	10.0	21.0
84971	819.0	1599.0
84970	7.0	14.0
267020	2.0	0.0
9146	2219.0	5893.0
9147	1602.0	2603.0
9144	4690.0	49642.0
9145	960.0	1452.0
9148	82.0	48.0
106479899	0.0	0.0
9149	720.0	3426.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	0.0
106479895	0.0	1.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	11.0	4.0
57380	1469.0	2211.0
9143	18.0	1.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	532.0	298.0
9140	2123.0	2189.0
106479891	0.0	0.0
9141	976.0	2561.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	18.0	58.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	1328.0	3629.0
9156	2.0	172.0
106479889	0.0	0.0
9159	2630.0	2165.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	0.0	13.0
106479886	0.0	0.0
106480897	1.0	0.0
9150	771.0	2039.0
106480896	0.0	0.0
106479885	0.0	0.0
57396	1308.0	1656.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	10.0	4.0
106479882	0.0	0.0
9154	3.0	2.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	58.0	138.0
9152	0.0	0.0
654350	0.0	0.0
84996	224.0	586.0
84991	2154.0	3352.0
84993	1601.0	4068.0
84992	0.0	0.0
9168	5925.0	16925.0
9169	4730.0	7358.0
9166	1534.0	1984.0
642395	3.0	12.0
9167	3150.0	7509.0
642394	1.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	2.0	0.0
255082	167.0	244.0
106480867	0.0	0.0
9162	28.0	39.0
106480869	0.0	0.0
654383	1.0	0.0
106480871	1.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	23.0	3.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	2.0
9179	742.0	1801.0
9177	1.0	0.0
106480875	0.0	0.0
9172	188.0	176.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	656.0	3532.0
106480876	0.0	0.0
9175	1152.0	3692.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	485.0	26.0
106480880	6.0	1.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	0.0	2.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	6.0
137868	0.0	0.0
730112	37.0	140.0
106480849	0.0	0.0
729123	4.0	7.0
9188	2829.0	6456.0
106479859	0.0	0.0
106479858	0.0	2.0
9189	2114.0	7419.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	68.0	85.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	629.0	1519.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	782.0	3179.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	1623.0	1043.0
106479850	0.0	1.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	892.0	1446.0
106480845	0.0	0.0
9184	1782.0	4820.0
106480848	0.0	0.0
9185	4151.0	23672.0
106480847	0.0	0.0
57501	7.0	71.0
57502	179.0	43.0
57504	2841.0	5026.0
125875	54.0	32.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	3766.0	7058.0
730109	0.0	0.0
137872	441.0	1473.0
102546175	0.0	0.0
57505	687.0	1964.0
644903	8.0	28.0
57506	4904.0	8411.0
57507	509.0	557.0
57508	581.0	1001.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	257.0	134.0
106479841	0.0	0.0
106480852	1.0	0.0
9191	1070.0	2456.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	3942.0	6647.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	1.0	0.0
9196	29.0	134.0
106480858	0.0	0.0
57512	8.0	799.0
57513	1711.0	2248.0
57514	768.0	619.0
123207	731.0	1175.0
57515	13095.0	18842.0
106480860	0.0	0.0
57510	1148.0	4050.0
106480862	0.0	0.0
57511	1131.0	1717.0
106480861	0.0	0.0
644911	2.0	5.0
644914	7.0	18.0
57519	801.0	547.0
729146	8.0	7.0
106480828	0.0	0.0
113878	407.0	2147.0
135228	424.0	1024.0
106480827	1.0	0.0
729148	58.0	124.0
106480829	0.0	0.0
137886	1130.0	2612.0
106479879	0.0	0.0
730130	1.0	2.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	2.0	3.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	2.0	4.0
106479870	3.0	3.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	4499.0	545.0
57524	21.0	519.0
57526	26.0	70.0
644928	2.0	7.0
57520	185.0	99.0
57521	2027.0	3333.0
57522	181.0	1652.0
57528	36.0	15.0
57529	7.0	5.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	2.0	31.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	1.0	1.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	619.0	1063.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	11.0	10.0
106480836	0.0	0.0
57534	2500.0	5544.0
57535	49.0	50305.0
343727	0.0	0.0
57536	234.0	389.0
57537	195.0	215.0
150864	879.0	4331.0
57530	3766.0	6821.0
57531	540.0	967.0
57532	4221.0	6782.0
106480840	0.0	0.0
57533	881.0	1994.0
57538	226.0	543.0
57539	941.0	2085.0
106479817	0.0	0.0
106480806	4.0	1.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	1.0	0.0
106479813	0.0	0.0
106480809	0.0	1.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	0.0	2.0
123263	398.0	971.0
106480800	5.0	0.0
123264	63.0	32.0
57540	3.0	360.0
106480802	0.0	0.0
106480801	0.0	0.0
106480804	1.0	0.0
106480803	0.0	0.0
57545	801.0	1512.0
57546	574.0	2259.0
57547	109.0	213.0
57541	1009.0	1654.0
57542	2335.0	3203.0
353132	0.0	0.0
57544	1944.0	9498.0
353131	0.0	0.0
644943	7.0	9.0
57549	514.0	2094.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	1.0	1.0
100101490	17.0	55.0
106479807	0.0	0.0
137835	36.0	36.0
106479806	1.0	1.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	3.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	7.0	11.0
106479802	3.0	13.0
106479801	0.0	0.0
644962	144.0	21.0
106479800	0.0	0.0
353134	0.0	0.0
353133	1.0	0.0
106480811	0.0	0.0
57551	4043.0	6458.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	1.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	558.0	2786.0
57558	300.0	329.0
57559	42.0	262.0
57552	492.0	1762.0
353141	0.0	0.0
353140	0.0	0.0
57553	975.0	2399.0
57554	50.0	133.0
353143	0.0	0.0
57555	1873.0	1565.0
353142	0.0	0.0
343702	7.0	4.0
729102	3.0	0.0
106479839	0.0	4.0
106479838	0.0	0.0
729101	2.0	3.0
106479837	0.0	0.0
106479836	2.0	2.0
106479835	3.0	5.0
644972	88.0	847.0
106479834	0.0	0.0
106479833	1.0	0.0
642311	3.0	1.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	4.0	9.0
102465906	0.0	0.0
57560	599.0	704.0
106479830	0.0	0.0
353144	0.0	0.0
57561	3410.0	3492.0
57562	524.0	219.0
149830	1.0	0.0
57567	593.0	1068.0
57568	438.0	4259.0
57569	1069.0	390.0
57563	1086.0	3006.0
57565	4393.0	69.0
106479829	0.0	1.0
106479828	0.0	1.0
106479827	0.0	0.0
106479826	2.0	0.0
106479825	1.0	1.0
106479824	0.0	2.0
106479823	0.0	0.0
106479822	0.0	2.0
106479821	0.0	0.0
57570	705.0	1817.0
125893	323.0	1117.0
106479820	2.0	1.0
57571	60.0	174.0
57572	825.0	1560.0
149840	202.0	540.0
57573	477.0	1346.0
102465910	0.0	0.0
57578	24.0	78.0
57579	637.0	2522.0
149837	211.0	102.0
123228	181.0	515.0
57574	1.0	22.0
353163	1.0	0.0
57575	2680.0	967.0
102465909	0.0	1.0
57576	120.0	95.0
102465908	0.0	0.0
57577	431.0	491.0
353164	0.0	0.0
102465907	0.0	0.0
644974	7.0	8.0
642317	1.0	4.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	6.0	5.0
730196	2.0	0.0
390110	1.0	1.0
389123	0.0	0.0
389124	0.0	0.0
730190	1.0	1.0
390116	0.0	0.0
389120	0.0	0.0
390117	0.0	0.0
147276	1.0	1.0
389118	12.0	194.0
389119	96.0	45.0
353174	8.0	43.0
389114	351.0	150.0
135293	1407.0	10580.0
135295	84.0	345.0
729196	1.0	0.0
729198	0.0	0.0
730180	0.0	3.0
353189	1590.0	4.0
392752	5.0	19.0
389144	1.0	3.0
389141	4.0	6.0
123283	688.0	1129.0
102465944	0.0	0.0
353194	0.0	3.0
353196	0.0	1.0
389136	498.0	6307.0
389137	5.0	10.0
390102	0.0	0.0
100526416	0.0	0.0
389125	2.0	0.0
389160	0.0	79.0
390151	0.0	0.0
390152	0.0	0.0
729163	0.0	9.0
730152	0.0	1.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	13.0	65.0
390158	4.0	9.0
389161	1.0	3.0
147226	4.0	27.0
389158	0.0	1.0
147228	2.0	0.0
135250	11.0	7.0
102465975	0.0	0.0
729156	4.0	17.0
102465974	0.0	1.0
730144	1.0	3.0
390162	0.0	0.0
390166	0.0	0.0
389156	1.0	3.0
390167	0.0	0.0
390168	0.0	0.0
389152	3.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	0.0
102465976	1.0	0.0
729150	1.0	0.0
730138	10.0	39.0
102465985	0.0	0.0
730174	0.0	4.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	0.0	0.0
390136	0.0	0.0
390137	0.0	0.0
221303	237.0	44.0
390138	1.0	0.0
221302	220.0	688.0
390139	0.0	0.0
729182	2.0	2.0
135270	0.0	2.0
389170	39.0	87.0
729178	101.0	200.0
102465995	0.0	0.0
102465993	0.0	0.0
390142	0.0	0.0
729177	2.0	2.0
390144	0.0	0.0
729176	1.0	7.0
389179	20.0	51.0
389177	0.0	31.0
390148	0.0	0.0
729171	3.0	1.0
390072	13.0	6.0
390073	0.0	0.0
390075	0.0	0.0
390077	1.0	0.0
390078	0.0	0.0
390079	1.0	8.0
221322	203.0	475.0
642290	6.0	6.0
389084	33.0	161.0
390081	1.0	0.0
390082	0.0	0.0
389072	182.0	338.0
390083	0.0	0.0
390084	0.0	0.0
389075	1.0	0.0
389073	5.0	1.0
390091	1.0	2.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	1.0
390061	1.0	3.0
390063	0.0	0.0
390064	1.0	0.0
389090	0.0	0.0
390066	2.0	0.0
390067	1.0	1.0
221336	107.0	191.0
147199	0.0	0.0
257313	8.0	29.0
221357	1.0	0.0
196120	0.0	1.0
9201	365.0	449.0
9202	3026.0	6334.0
9200	483.0	264.0
9205	540.0	863.0
9206	1.0	0.0
9203	2318.0	4895.0
9204	608.0	783.0
221391	0.0	0.0
221393	5.0	6.0
221395	1331.0	604.0
9212	7.0	215.0
9213	3950.0	2874.0
9210	0.0	0.0
9211	94.0	22.0
9217	3100.0	5622.0
9214	202.0	144.0
9215	2484.0	2690.0
284904	7.0	2.0
284900	490.0	681.0
9209	1810.0	5641.0
159195	964.0	10182.0
9207	0.0	0.0
9208	4262.0	11864.0
9223	3443.0	3383.0
9221	3147.0	11698.0
9227	406.0	48.0
644873	654.0	1764.0
9228	50.0	386.0
644871	2.0	0.0
57460	2911.0	16465.0
57461	646.0	831.0
57462	1255.0	1037.0
257364	2407.0	4748.0
57463	1181.0	2510.0
9220	80.0	77.0
57468	1.0	31.0
57469	183.0	91.0
57464	14.0	184.0
257358	1.0	1.0
57465	2200.0	1852.0
57466	1341.0	2768.0
57467	10.0	1.0
9218	5044.0	9297.0
9219	2740.0	7706.0
113802	208.0	573.0
9235	469.0	641.0
644881	1.0	0.0
9232	42.0	269.0
9238	1420.0	3595.0
9236	1727.0	2787.0
57471	3.0	4.0
101101773	0.0	0.0
57472	1416.0	4153.0
101101772	1.0	0.0
57473	1609.0	2237.0
57474	72.0	124.0
9230	4543.0	9253.0
9231	5706.0	10555.0
101101776	0.0	2.0
101101775	97.0	977.0
57470	2697.0	5041.0
57479	2704.0	4667.0
791114	0.0	0.0
791115	0.0	0.0
57475	1898.0	15125.0
105616916	0.0	0.0
57476	1015.0	57.0
57477	368.0	233.0
57478	1158.0	1420.0
644877	3.0	26.0
9229	1935.0	1772.0
9245	6.0	32.0
9246	1257.0	3110.0
9244	110.0	209.0
644890	11.0	27.0
9249	6293.0	11413.0
644896	3.0	1.0
9247	1.0	0.0
9248	0.0	0.0
57482	582.0	155.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	2160.0	3491.0
106480789	1.0	0.0
106480788	0.0	0.0
9241	69.0	27.0
9242	82.0	72.0
57480	618.0	283.0
9240	5354.0	3223.0
57481	3807.0	2166.0
106480790	0.0	0.0
284958	5.0	5.0
106480792	0.0	0.0
106480791	0.0	0.0
57486	308.0	2845.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	4983.0	6539.0
106480796	20794.0	34270.0
57489	798.0	1267.0
106480795	9.0	35.0
9256	1579.0	1925.0
9254	163.0	1901.0
9255	1843.0	3336.0
137814	0.0	1.0
341152	0.0	0.0
9258	722.0	3726.0
57493	1921.0	1591.0
106480798	0.0	0.0
57494	1026.0	885.0
106480797	0.0	0.0
57495	0.0	0.0
57496	3177.0	5478.0
106480799	0.0	0.0
9252	1244.0	890.0
9253	936.0	1273.0
57491	28.0	61.0
57492	4255.0	7789.0
284948	24.0	10.0
57497	4.0	10.0
57498	4444.0	7567.0
284942	209.0	423.0
642236	52.0	21.0
402509	0.0	0.0
341148	1.0	0.0
9267	1045.0	4999.0
9265	807.0	2268.0
9266	2103.0	6585.0
106479779	6.0	2.0
106479778	0.0	0.0
106479777	1.0	0.0
106480765	0.0	0.0
106479776	0.0	0.0
9260	7789.0	4428.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	643.0	915.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	2.0	0.0
106479771	0.0	0.0
9261	3301.0	4191.0
106479770	0.0	0.0
9262	1319.0	2590.0
106480770	2.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	4.0
106480773	3.0	0.0
9278	1155.0	2062.0
9276	8239.0	22228.0
9277	1656.0	3346.0
106479769	1.0	1.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	818.0	1476.0
106479765	0.0	0.0
106480776	1.0	0.0
9271	4.0	1.0
106480775	1.0	4.0
106479764	0.0	0.0
106480778	1.0	1.0
106479763	0.0	0.0
106479762	0.0	0.0
106480777	0.0	0.0
9274	1307.0	1793.0
402573	13.0	10.0
106479761	0.0	0.0
9275	1828.0	2417.0
106479760	0.0	4.0
106480779	0.0	0.0
106480781	0.0	0.0
654231	3.0	5.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	5.0	16.0
106480782	2.0	1.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	1.0	3.0
341128	0.0	0.0
113835	57.0	55.0
9289	10808.0	11079.0
9287	0.0	0.0
9288	0.0	0.0
642273	2458.0	166.0
106479799	0.0	0.0
106480743	1.0	0.0
106479798	0.0	0.0
9282	1552.0	3680.0
106479797	0.0	0.0
106480742	1.0	0.0
106479796	2.0	0.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	11.0	7.0
106480747	0.0	0.0
402562	4.0	16.0
106479793	0.0	1.0
106480746	0.0	1.0
9283	100.0	37.0
106479792	0.0	0.0
106480749	0.0	0.0
9284	133.0	222.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	48.0	1.0
106480752	0.0	0.0
284996	1597.0	3663.0
106480751	0.0	0.0
341112	0.0	0.0
284992	9.0	16.0
341116	1.0	8.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	1.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	0.0	1.0
106480753	0.0	0.0
9290	5.0	12.0
106480756	0.0	0.0
106479785	0.0	0.0
257397	2644.0	9116.0
113829	3103.0	9559.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	2769.0	6199.0
113828	4313.0	1420.0
106479783	0.0	0.0
106480758	1.0	0.0
106480757	1.0	0.0
106479782	0.0	0.0
106479781	1.0	0.0
9294	250.0	244.0
9295	5253.0	9892.0
642280	30.0	46.0
106479780	1.0	1.0
106480759	0.0	1.0
654254	6.0	6.0
106480761	2.0	1.0
284988	4.0	4.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	0.0	2.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	1.0	2.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	1.0	2.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	2.0	0.0
106479733	0.0	2.0
106479732	1.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	3.0	7.0
729248	0.0	1.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	122.0	22.0
57622	43.0	885.0
57623	439.0	1083.0
57624	1.0	0.0
57620	678.0	3543.0
106480730	0.0	0.0
57621	586.0	1154.0
57626	17.0	124.0
100125387	2.0	1.0
730227	16.0	5.0
57628	5.0	1.0
353219	3.0	1.0
729234	161.0	125.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	5.0	6.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	35.0	145.0
106479726	1.0	0.0
729230	32.0	82.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	232.0	331.0
106479723	1.0	2.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	1.0	3.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	2.0	5691.0
106480736	5.0	32.0
106480735	1.0	0.0
100113391	0.0	0.0
106480738	5.0	0.0
100113392	0.0	0.0
100113393	3.0	7.0
106480737	1.0	0.0
57633	709.0	391.0
341208	11.0	75.0
150726	334.0	737.0
57634	2477.0	4913.0
57636	2008.0	891.0
57630	1322.0	14024.0
57631	624.0	990.0
106480741	4.0	10.0
106480740	0.0	0.0
57639	174.0	557.0
106479719	0.0	2.0
730213	3.0	6.0
106480707	0.0	0.0
106480706	1.0	1.0
106480709	0.0	0.0
106480708	1.0	0.0
106479759	0.0	0.0
106479758	0.0	0.0
729262	6.0	23.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	0.0	3.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	7.0	1.0
106479753	0.0	0.0
100113384	1.0	4.0
106480701	0.0	0.0
106479752	0.0	0.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	30.0	67.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	2.0
100113382	0.0	0.0
57644	112.0	84.0
57645	1744.0	3423.0
644809	56.0	30.0
150737	303.0	821.0
57646	1480.0	1841.0
57647	649.0	1600.0
100188945	6.0	1.0
57642	4.0	1.0
100113389	0.0	0.0
57643	541.0	1559.0
100188949	9.0	23.0
135112	1316.0	1549.0
730249	1.0	1.0
57648	8806.0	21129.0
57649	2759.0	9291.0
730246	6.0	19.0
106480718	0.0	0.0
113746	1.0	0.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	6.0	7.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	1.0	0.0
135114	2463.0	5080.0
106479746	0.0	0.0
106479745	2.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	38.0	73.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	72.0	250.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	1.0	9.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	1.0	0.0
57655	2651.0	9822.0
100418708	0.0	0.0
100188954	99.0	355.0
57657	138.0	234.0
57658	4495.0	7444.0
100418709	0.0	0.0
100418706	0.0	1.0
57654	447.0	822.0
100113379	0.0	0.0
729250	0.0	0.0
730239	4.0	5.0
57659	9345.0	11030.0
644815	536.0	1493.0
100188953	144.0	41.0
729201	2.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	2036.0	4438.0
55003	445.0	10568.0
57666	2165.0	5122.0
55002	1718.0	6175.0
100418718	2.0	0.0
55001	272.0	738.0
57669	878.0	1944.0
55000	5654.0	12644.0
57662	1728.0	6612.0
55007	509.0	1608.0
100418715	0.0	0.0
57663	4.0	0.0
55006	378.0	943.0
57664	508.0	1189.0
55005	403.0	1134.0
55004	3150.0	7684.0
57665	635.0	1647.0
55009	1251.0	2852.0
644820	54.0	168.0
55008	440.0	2384.0
57670	6109.0	2186.0
390201	0.0	0.0
392862	77.0	80.0
100418724	1.0	1.0
390203	0.0	0.0
55010	74.0	179.0
390205	13.0	123.0
100418720	0.0	1.0
55014	980.0	2051.0
57677	625.0	892.0
55013	124.0	131.0
57678	2356.0	1117.0
57679	702.0	1720.0
55012	580.0	1350.0
55011	1806.0	4399.0
55018	0.0	4.0
57673	95.0	904.0
57674	5849.0	9769.0
55017	1559.0	2791.0
55016	82.0	294.0
100418728	0.0	1.0
55015	835.0	1934.0
