id	e3ed758e-6842-45dd-9048-82cf7a7be5b2	f8032464-fd4f-4927-8f28-d0fc90e35669
23598	2365.0	6218.0
100130584	0.0	1.0
100130581	151.0	181.0
646360	0.0	0.0
129450	375.0	425.0
130429	1.0	1.0
2932	3787.0	5181.0
2931	3200.0	5464.0
23590	149.0	273.0
100129591	2.0	7.0
23591	0.0	0.0
23592	1821.0	2343.0
23593	5306.0	10344.0
23594	43.0	56.0
727708	1.0	0.0
100499485	0.0	0.0
100129597	5.0	2.0
100499483	18.0	17.0
2939	44.0	2.0
2938	688.0	189.0
2937	2709.0	4502.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	8520.0	7923.0
2935	9538.0	15952.0
2934	33267.0	11066.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2293.0	3826.0
60506	0.0	0.0
2944	8.0	4.0
2942	0.0	0.0
2941	1245.0	1097.0
2940	5.0	0.0
2949	1602.0	185.0
2948	1187.0	737.0
2947	5718.0	2050.0
2946	726.0	290.0
60526	732.0	361.0
2954	1222.0	2585.0
2953	2.0	0.0
2951	0.0	2.0
2950	8079.0	4825.0
2959	1070.0	1744.0
2958	1630.0	2698.0
2957	3240.0	3431.0
2956	2969.0	3727.0
100288948	0.0	0.0
60529	22.0	183.0
60528	3209.0	5007.0
2966	224.0	380.0
84504	1.0	6.0
2965	1845.0	2245.0
84503	303.0	372.0
2964	1.0	0.0
2963	1017.0	1343.0
2962	4633.0	8016.0
2961	970.0	1114.0
84502	3060.0	215.0
2960	583.0	864.0
84501	385.0	588.0
2969	3307.0	4964.0
2968	59.0	75.0
2967	1686.0	2022.0
2980	0.0	20.0
2977	618.0	366.0
2976	2401.0	4622.0
2975	13544.0	27222.0
2974	2.0	21.0
2972	1521.0	3072.0
2971	2559.0	5584.0
2970	80.0	207.0
2979	9.0	11.0
2978	0.0	5.0
154442	30.0	22.0
2990	3329.0	8099.0
225689	17.0	10.0
84519	51.0	39.0
84518	73.0	227.0
60559	8402.0	9851.0
100500914	0.0	0.0
2987	5296.0	10392.0
60558	1504.0	2754.0
84525	857.0	452.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	714.0	1358.0
100500917	0.0	0.0
2984	52.0	30.0
84522	1520.0	3401.0
100500918	0.0	0.0
2983	1324.0	1764.0
100500919	0.0	0.0
84524	400.0	404.0
2982	5502.0	17623.0
2981	0.0	0.0
84520	426.0	698.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	0.0	1.0
100500913	0.0	0.0
2999	56.0	45.0
84515	783.0	599.0
100500903	0.0	0.0
2998	3.0	2.0
84514	1837.0	6158.0
100500904	2.0	0.0
2997	3960.0	5846.0
84517	84.0	78.0
100500905	0.0	0.0
84516	4370.0	6408.0
2996	12.0	2.0
100500906	0.0	0.0
2995	1239.0	302.0
2994	0.0	0.0
100500908	0.0	0.0
84513	5308.0	10861.0
2993	0.0	0.0
100500909	0.0	0.0
2992	4236.0	4254.0
60561	866.0	1294.0
60560	1471.0	2020.0
100500900	0.0	0.0
100500901	3.0	0.0
100288904	0.0	0.0
154467	546.0	994.0
130497	308.0	221.0
84548	720.0	703.0
84547	265.0	308.0
100500938	3.0	2.0
84549	865.0	886.0
84546	0.0	0.0
84545	2645.0	4071.0
84542	680.0	775.0
84541	67.0	67.0
727795	24.0	44.0
84529	632.0	295.0
84536	273.0	586.0
84539	0.0	0.0
84532	3730.0	10251.0
84530	45.0	30.0
23729	230.0	466.0
201288	0.0	0.0
201283	696.0	613.0
23738	0.0	0.0
23731	8426.0	7111.0
23732	922.0	117.0
201299	1.0	12.0
201292	804.0	1088.0
201294	237.0	163.0
23704	382.0	33.0
23705	2677.0	3818.0
23708	683.0	1552.0
252840	0.0	0.0
252841	0.0	0.0
100288897	49.0	87.0
23710	4516.0	4871.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	6.0	7.0
100288861	0.0	0.0
84701	109.0	23.0
252884	214.0	243.0
84700	0.0	12.0
129841	0.0	0.0
94086	9.0	11.0
117854	236.0	88.0
100130450	0.0	11.0
154807	2782.0	4326.0
100129460	75.0	74.0
359710	0.0	0.0
94081	1758.0	2280.0
115201	827.0	914.0
100129468	0.0	0.0
100129464	7.0	0.0
286256	47.0	31.0
286257	684.0	1596.0
100129459	1.0	0.0
100130447	0.0	0.0
129831	425.0	779.0
646269	0.0	8.0
646262	0.0	0.0
286262	815.0	1829.0
142827	3.0	0.0
100129452	1.0	2.0
646278	36.0	114.0
100130435	0.0	0.0
727800	284.0	815.0
646270	7.0	20.0
154822	17.0	18.0
23782	20.0	0.0
23783	2.0	2.0
23784	85.0	120.0
23786	3410.0	5635.0
23787	11993.0	14661.0
646273	0.0	0.0
23788	3647.0	6232.0
359730	0.0	0.0
359731	0.0	0.0
23780	1882.0	3735.0
23781	2.0	1.0
345079	301.0	604.0
154810	9098.0	10379.0
100129438	0.0	0.0
94097	1025.0	1641.0
359737	0.0	0.0
359738	0.0	0.0
359739	1.0	12.0
646282	412.0	431.0
359736	5.0	5.0
359740	1.0	1.0
359741	0.0	0.0
359742	0.0	0.0
359743	5.0	16.0
139201	25.0	16.0
129804	326.0	267.0
129807	4.0	5.0
129880	371.0	396.0
23768	1749.0	343.0
23769	59.0	64.0
129881	37.0	95.0
100130418	133.0	208.0
345062	0.0	1.0
286204	3.0	12.0
100129428	0.0	1.0
286205	850.0	755.0
100129427	0.0	0.0
23760	3174.0	3093.0
359748	0.0	0.0
100862854	0.0	0.0
286207	78.0	147.0
359749	0.0	0.0
23761	1205.0	1886.0
100862855	0.0	0.0
23762	423.0	776.0
23764	5307.0	11027.0
359744	0.0	1.0
100862850	0.0	0.0
23765	2319.0	2992.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	2126.0	2985.0
100862853	0.0	1.0
359747	0.0	0.0
359751	0.0	0.0
359752	0.0	2.0
359753	0.0	1.0
100129423	1.0	0.0
100130409	0.0	0.0
23779	92.0	135.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	1.0
23774	2343.0	3419.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	12760.0	24181.0
359761	4.0	3.0
129868	0.0	0.0
23746	0.0	1.0
102465502	0.0	0.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	51.0	7.0
23749	0.0	0.0
100129403	3.0	3.0
345041	2.0	6.0
100129405	68.0	53.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	13359.0	17899.0
102465507	0.0	0.0
23742	7.0	1.0
359766	0.0	0.0
23743	845.0	106.0
359767	1.0	1.0
102465505	0.0	0.0
130813	17.0	18.0
23744	1.0	2.0
102465504	0.0	0.0
130814	1375.0	1155.0
102465503	0.0	0.0
359774	1.0	6.0
359775	1.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	1.0	1.0
102465513	0.0	0.0
23758	0.0	1.0
102465512	0.0	0.0
23759	2641.0	4527.0
102465511	0.0	0.0
286234	0.0	1.0
102465510	0.0	0.0
129852	13.0	7.0
347694	0.0	8.0
286239	0.0	2.0
23751	0.0	0.0
102465519	0.0	0.0
23752	7.0	6.0
23753	933.0	1435.0
115207	5619.0	4057.0
359777	0.0	0.0
102465517	0.0	0.0
130827	237.0	219.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1133.0	1628.0
23755	7.0	4.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	56.0	37.0
347688	4.0	2.0
102465524	0.0	0.0
94005	3795.0	5690.0
102465523	0.0	1.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	47.0	72.0
727866	0.0	0.0
57060	1404.0	2335.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	10550.0	12097.0
102465526	0.0	0.0
727865	4.0	41.0
102465525	0.0	0.0
84687	2407.0	3402.0
727859	0.0	0.0
84689	9.0	5.0
84688	60.0	10.0
139135	0.0	0.0
84684	1.0	2.0
84681	959.0	1421.0
84680	267.0	272.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	2.0	1.0
727851	60.0	41.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	2755.0	6124.0
84676	26.0	12.0
84675	3.0	0.0
140123	0.0	0.0
84678	1255.0	1445.0
84677	0.0	0.0
84672	0.0	0.0
84671	858.0	1041.0
84674	250.0	168.0
84673	0.0	0.0
152101	0.0	0.0
152100	527.0	825.0
94027	9.0	4.0
94026	1.0	4.0
94025	8.0	14.0
129787	1332.0	2193.0
57088	1093.0	684.0
127124	17.0	2.0
57089	767.0	1125.0
57082	84.0	93.0
57084	0.0	0.0
57085	3745.0	6389.0
152118	0.0	0.0
152110	196.0	63.0
154790	2.0	1.0
154791	549.0	1252.0
646201	1.0	0.0
57091	145.0	63.0
94015	315.0	248.0
57092	7000.0	6660.0
646202	19.0	28.0
57097	1333.0	2185.0
57099	530.0	1322.0
727879	0.0	0.0
57093	0.0	0.0
166752	1.0	41.0
57094	528.0	200.0
57095	2488.0	4944.0
57096	16.0	26.0
139163	0.0	0.0
84698	255.0	162.0
84699	0.0	0.0
84694	0.0	0.0
84693	582.0	800.0
100499563	0.0	0.0
84696	59.0	92.0
84695	305.0	130.0
84690	2.0	0.0
84692	15.0	4.0
84691	1.0	0.0
130752	50.0	56.0
646213	0.0	0.0
100130495	4.0	16.0
646208	10.0	0.0
94039	344.0	383.0
94031	795.0	666.0
94030	106.0	48.0
100130484	0.0	0.0
94033	0.0	0.0
94032	31.0	122.0
727810	0.0	2.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	284.0	343.0
727805	0.0	0.0
139105	1.0	0.0
646218	1.0	1.0
347744	76.0	66.0
347741	0.0	3.0
646231	0.0	0.0
154743	903.0	848.0
130773	4.0	9.0
727842	0.0	2.0
100129480	53.0	145.0
100129482	584.0	539.0
727837	0.0	0.0
347736	26.0	38.0
347733	73.0	106.0
347732	20.0	25.0
347735	5419.0	14859.0
347734	2814.0	5904.0
347731	237.0	1.0
646243	0.0	0.0
94059	597.0	1716.0
347730	30.0	0.0
646249	1.0	0.0
201305	16.0	23.0
100130466	0.0	2.0
727833	0.0	1.0
727835	0.0	1.0
100130462	0.0	0.0
94056	4779.0	7589.0
100130461	1.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	26.0	241.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4794.0	7902.0
347717	0.0	0.0
347716	5.0	1.0
101154644	0.0	0.0
152195	280.0	201.0
100288831	0.0	0.0
164153	5.0	3.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	1.0	0.0
152189	513.0	725.0
347705	1.0	1.0
347702	2.0	0.0
152185	914.0	783.0
347701	0.0	1.0
100288827	1.0	1.0
100288825	0.0	0.0
57000	18.0	3.0
57001	574.0	773.0
84618	12.0	2.0
84617	5372.0	1887.0
84619	303.0	338.0
57007	803.0	256.0
84624	58.0	49.0
84627	655.0	281.0
84626	491.0	759.0
57002	358.0	714.0
57003	8687.0	11191.0
84620	131.0	54.0
84623	28.0	7.0
57004	0.0	0.0
84622	371.0	458.0
100288814	9.0	14.0
57010	75.0	414.0
57017	2886.0	3674.0
84614	906.0	1437.0
57018	2607.0	3647.0
57019	1424.0	2871.0
84616	0.0	0.0
84612	239.0	373.0
57016	19.0	4.0
96626	0.0	0.0
100288805	22.0	5.0
100288801	0.0	0.0
100288802	1.0	1.0
57020	3115.0	3231.0
164127	1.0	1.0
166785	475.0	854.0
84639	0.0	2.0
84647	1.0	0.0
84649	252.0	641.0
60678	1206.0	2821.0
60677	1.0	0.0
84648	0.0	0.0
60676	54.0	24.0
84643	0.0	0.0
60675	4.0	0.0
139170	2.0	12.0
101154686	0.0	0.0
84645	244.0	154.0
60674	8232.0	25417.0
57026	30.0	89.0
60673	1240.0	2436.0
152138	0.0	0.0
60672	545.0	1100.0
152137	5577.0	4299.0
252946	0.0	0.0
84641	3161.0	3132.0
252948	0.0	2.0
84640	2315.0	2860.0
252949	0.0	0.0
154796	4453.0	2692.0
96610	62.0	94.0
164118	1.0	0.0
84629	10043.0	16686.0
84628	510.0	593.0
727897	23.0	6.0
57030	16.0	8.0
84636	8.0	2.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	612.0	673.0
84632	1429.0	1079.0
60686	429.0	478.0
84631	39.0	70.0
57037	1334.0	1207.0
84634	1.0	1.0
60685	5275.0	5221.0
105370183	0.0	0.0
57038	1652.0	2958.0
60684	2658.0	3020.0
60682	1007.0	1352.0
60681	3059.0	2306.0
84630	81.0	7.0
60680	12.0	60.0
252953	0.0	0.0
252954	0.0	0.0
139189	0.0	6.0
252955	0.0	0.0
252956	0.0	1.0
57045	5545.0	3088.0
84669	1871.0	1956.0
84668	924.0	463.0
84665	7.0	0.0
57047	2.0	6.0
84664	0.0	0.0
84667	1.0	2.0
84666	0.0	0.0
84661	1421.0	2529.0
84660	7.0	8.0
84662	1252.0	677.0
648809	4.0	1.0
648822	0.0	3.0
57053	12.0	34.0
57054	0.0	0.0
57055	0.0	0.0
57050	1174.0	2872.0
166793	214.0	301.0
84658	17.0	10.0
84657	15.0	62.0
84659	15.0	46.0
84654	0.0	0.0
57057	0.0	38.0
84656	7608.0	9964.0
84650	829.0	3018.0
84651	0.0	1.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	1279.0	1473.0
441073	45.0	222.0
100132920	0.0	1.0
100132923	15.0	7.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	209.0	103.0
441061	0.0	15.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	1.0	0.0
441094	641.0	336.0
100132940	0.0	0.0
252968	1.0	0.0
252969	994.0	1228.0
100132948	7.0	15.0
100132949	0.0	0.0
286310	5.0	0.0
404093	2168.0	2616.0
286319	934.0	1696.0
100288772	3.0	1.0
441027	1692.0	1876.0
441026	2.0	2.0
441024	592.0	1154.0
441032	160.0	696.0
84803	115.0	123.0
164091	810.0	789.0
100132963	0.0	0.0
100132965	1.0	0.0
100132967	0.0	0.0
152098	111.0	91.0
100288757	0.0	1.0
100132973	0.0	1.0
100132978	0.0	0.0
100132979	0.0	0.0
359803	0.0	1.0
359804	0.0	1.0
100288742	0.0	0.0
359806	0.0	0.0
84816	253.0	282.0
359800	1.0	2.0
84818	3645.0	5404.0
441046	33.0	90.0
84817	1255.0	2533.0
359802	0.0	0.0
84823	2339.0	4324.0
57205	1463.0	1400.0
441054	13.0	21.0
84824	34.0	0.0
441051	8.0	14.0
441050	23.0	65.0
84820	116.0	152.0
100132987	14.0	16.0
57209	1151.0	1062.0
100288739	0.0	0.0
84809	557.0	509.0
84808	71.0	211.0
57210	1164.0	1591.0
84804	568.0	733.0
100288730	30.0	20.0
84807	157.0	102.0
441034	37.0	172.0
84812	518.0	194.0
57215	1128.0	1567.0
84811	943.0	1186.0
57216	2394.0	2275.0
57217	1254.0	1700.0
84814	315.0	49.0
100132992	0.0	0.0
57211	1303.0	1639.0
100132994	0.0	0.0
57212	1589.0	1853.0
57213	893.0	1045.0
100132995	1.0	6.0
57214	652.0	293.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	4.0	17.0
648791	154.0	93.0
359822	0.0	0.0
100129347	24.0	4.0
286370	0.0	0.0
404037	0.0	0.0
100130327	1.0	0.0
100129337	3.0	4.0
130728	0.0	7.0
286380	0.0	2.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	1.0	0.0
404026	0.0	0.0
100129329	0.0	1.0
100130313	0.0	0.0
441009	3.0	3.0
100130311	473.0	1094.0
100130310	0.0	0.0
130733	343.0	300.0
359844	0.0	2.0
359845	1465.0	595.0
727914	0.0	0.0
727915	0.0	2.0
100129325	0.0	2.0
100129320	1.0	0.0
646168	1.0	7.0
100129319	2.0	0.0
100130307	0.0	0.0
100129315	0.0	0.0
100130302	4.0	0.0
727910	376.0	404.0
100130301	3.0	4.0
345193	2.0	6.0
130749	13.0	5.0
646164	0.0	0.0
727909	1.0	0.0
727905	0.0	0.0
100129308	0.0	1.0
646177	0.0	0.0
100129306	0.0	2.0
646171	3.0	4.0
646175	0.0	2.0
646174	0.0	4.0
115123	129.0	210.0
286333	3.0	7.0
286336	161.0	173.0
115106	502.0	687.0
100306975	0.0	0.0
115111	11.0	9.0
286343	276.0	269.0
286348	3.0	5.0
646193	1.0	0.0
100886964	0.0	2.0
646192	0.0	1.0
646196	5.0	2.0
646195	1647.0	5851.0
100534599	0.0	3.0
130700	1.0	1.0
100306951	142.0	377.0
100534595	46.0	29.0
100132911	0.0	0.0
100534592	5.0	5.0
100534593	8.0	5.0
286362	0.0	0.0
100132916	8.0	0.0
100240709	1.0	4.0
129684	56.0	0.0
57180	290.0	776.0
129685	1603.0	1980.0
100240707	0.0	1.0
727982	0.0	0.0
57185	10296.0	9753.0
727987	0.0	0.0
57186	4606.0	6449.0
57187	3575.0	5084.0
57188	1518.0	1258.0
57181	4389.0	2686.0
94122	96.0	49.0
57182	3354.0	3743.0
727984	0.0	20.0
94121	1954.0	1702.0
94120	496.0	278.0
57184	877.0	1259.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	0.0	0.0
57189	2610.0	4616.0
359792	7.0	39.0
127018	1130.0	1978.0
359793	1.0	0.0
100240711	0.0	1.0
100240712	1.0	1.0
100240710	0.0	2.0
345258	0.0	1.0
100240713	0.0	0.0
94115	0.0	0.0
57190	12754.0	22039.0
727970	1.0	8.0
57191	41.0	91.0
166614	663.0	561.0
57198	4856.0	6332.0
57192	887.0	1306.0
359799	0.0	1.0
57194	587.0	892.0
727969	0.0	0.0
84798	5133.0	13249.0
140004	0.0	0.0
84793	118.0	47.0
84792	753.0	1474.0
84795	602.0	1142.0
84791	333.0	594.0
84790	1829.0	2156.0
154661	169.0	306.0
154664	4.0	7.0
166647	2154.0	3985.0
127003	3.0	10.0
127002	133.0	267.0
115019	5.0	13.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	6.0	9.0
100130391	0.0	1.0
115024	1399.0	2404.0
142679	385.0	200.0
648729	3.0	23.0
142678	1259.0	1808.0
347894	0.0	1.0
102465436	0.0	0.0
94137	14.0	10.0
727991	8.0	8.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	4.0	14.0
100130386	2.0	2.0
94134	2364.0	3035.0
100130384	0.0	0.0
100130383	0.0	1.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	413.0	51.0
100129394	6.0	9.0
142683	17.0	48.0
142686	40.0	42.0
142685	0.0	0.0
152007	2980.0	2880.0
152006	3518.0	3040.0
142689	20.0	6.0
140028	0.0	0.0
152002	653.0	1037.0
100129396	0.0	0.0
102465447	0.0	1.0
127062	0.0	0.0
102465446	0.0	0.0
345222	6.0	11.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	2.0	4.0
100130376	0.0	0.0
94160	0.0	1.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	1.0
727936	318.0	119.0
100129385	2.0	1.0
100129387	458.0	702.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	3.0	12.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	3.0	0.0
102465451	1.0	0.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	39.0	1.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	2816.0	5171.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	0.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	120.0	260.0
727964	0.0	0.0
100129361	1458.0	1457.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	9.0	15.0
100129368	1.0	1.0
347853	9.0	97.0
102465479	0.0	0.0
102465478	0.0	0.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	15.0	42.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	1872.0	3197.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	1.0	1.0
101154753	0.0	1.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	9.0	16.0
100129351	0.0	0.0
100129354	1.0	2.0
102465489	0.0	0.0
102465488	1.0	3.0
100288726	0.0	0.0
102465487	0.0	2.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	1.0	0.0
164045	23.0	2.0
57105	48.0	25.0
57106	401.0	573.0
84726	12965.0	16695.0
57107	1824.0	2954.0
84725	586.0	707.0
57108	8.0	6.0
57101	98.0	57.0
84720	3034.0	4312.0
57102	1085.0	988.0
57103	458.0	447.0
84722	274.0	187.0
57104	3657.0	5650.0
102465483	0.0	0.0
102465482	0.0	1.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1274.0	2185.0
102465499	0.0	0.0
100288713	2.0	3.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	85.0	20.0
57110	3.0	0.0
57111	2235.0	6521.0
84706	4235.0	10788.0
84705	584.0	1336.0
84708	1188.0	3784.0
84707	679.0	896.0
57116	3.0	29.0
57117	962.0	1682.0
57118	1758.0	1638.0
57119	3.0	0.0
57113	1.0	19.0
57115	0.0	0.0
102465494	0.0	0.0
102465493	0.0	1.0
102465492	0.0	0.0
102465491	0.0	0.0
102465490	0.0	0.0
152065	0.0	0.0
100288702	0.0	0.0
57120	2292.0	2515.0
57121	166.0	61.0
57122	1051.0	1629.0
201456	23.0	32.0
127086	1.0	2.0
57127	2.0	5.0
57128	783.0	1527.0
57129	996.0	1734.0
84747	2283.0	2990.0
57124	1461.0	317.0
57125	342.0	186.0
57126	1514.0	5256.0
84740	6.0	4.0
152078	17.0	9.0
127074	0.0	0.0
57130	3355.0	6864.0
57132	3299.0	4016.0
84727	326.0	411.0
127077	0.0	0.0
84735	5.0	3.0
84734	227.0	207.0
57139	165.0	245.0
115098	1877.0	3589.0
201475	1703.0	787.0
57134	2821.0	2474.0
57135	0.0	0.0
57136	5847.0	11003.0
84733	64.0	239.0
57142	17637.0	13288.0
57143	347.0	542.0
57144	136.0	68.0
201477	2.0	0.0
57140	3524.0	10470.0
57149	1423.0	1864.0
84767	0.0	0.0
140032	5.0	19.0
84769	624.0	921.0
57146	1737.0	2186.0
57147	938.0	1084.0
84766	1578.0	2059.0
84765	552.0	1848.0
57148	5913.0	9083.0
152015	18.0	80.0
57152	9.0	8.0
57153	9159.0	9540.0
166655	0.0	0.0
57154	2147.0	2640.0
84749	1128.0	1456.0
57150	398.0	454.0
57151	0.0	0.0
84759	356.0	756.0
140043	0.0	0.0
57156	26.0	196.0
57157	894.0	762.0
139060	3.0	6.0
84752	1368.0	674.0
57158	4666.0	557.0
57159	7.0	8.0
84750	336.0	308.0
152024	1.0	1.0
139067	0.0	0.0
139065	105.0	222.0
94104	930.0	1019.0
94103	4154.0	6294.0
96764	1384.0	1767.0
94107	1504.0	2437.0
57165	97.0	80.0
94101	1076.0	1805.0
57161	1109.0	677.0
57162	1350.0	1061.0
57167	58.0	56.0
57168	86.0	134.0
57169	3492.0	4177.0
84787	190.0	516.0
57175	9072.0	20247.0
57176	722.0	1945.0
57171	1033.0	2086.0
57172	234.0	38.0
84779	0.0	0.0
57178	7308.0	7838.0
139081	1.0	0.0
84775	336.0	579.0
57179	6860.0	7437.0
84777	48.0	41.0
84771	1.0	1.0
113655	966.0	3189.0
732538	0.0	1.0
353323	0.0	0.0
353322	755.0	1357.0
353324	4.0	2.0
100996279	0.0	0.0
149603	5945.0	13164.0
341333	0.0	2.0
343990	461.0	415.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	1.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	18.0	5.0
84900	23.0	124.0
84902	1822.0	2472.0
149628	31.0	17.0
84901	1795.0	2317.0
341315	227.0	106.0
113622	80.0	118.0
353355	127.0	371.0
149643	4.0	3.0
150622	4.0	1.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	118.0	104.0
100852407	1.0	0.0
642513	0.0	0.0
100852405	0.0	0.0
642517	60.0	86.0
100852410	31.0	42.0
84919	6374.0	8504.0
84918	3688.0	6598.0
389322	31.0	72.0
390311	0.0	0.0
389320	0.0	0.0
390313	0.0	0.0
84915	133.0	500.0
84914	1133.0	1760.0
497190	1.0	6.0
84916	1503.0	2558.0
84922	726.0	1540.0
390318	0.0	0.0
84924	351.0	585.0
84923	1081.0	1400.0
84920	250.0	341.0
123016	1369.0	1475.0
497189	13.0	3.0
642521	0.0	0.0
390320	0.0	0.0
84908	1292.0	3174.0
390321	0.0	0.0
353376	17.0	1.0
390322	0.0	0.0
390323	0.0	0.0
654502	1.0	0.0
84909	2256.0	1063.0
390324	0.0	0.0
654503	0.0	0.0
84904	55.0	70.0
654504	0.0	0.0
390326	0.0	0.0
654505	1.0	0.0
390327	0.0	0.0
654506	11.0	16.0
84905	373.0	549.0
84911	160.0	231.0
390329	0.0	0.0
84910	6325.0	9594.0
84913	1786.0	1341.0
84912	1360.0	1831.0
113691	24.0	3.0
642538	1.0	0.0
113675	644.0	1379.0
84937	707.0	915.0
84936	990.0	1390.0
84939	1471.0	2328.0
84938	587.0	650.0
84944	55.0	5.0
57325	1098.0	1023.0
57326	10341.0	10268.0
84946	937.0	1165.0
84945	1265.0	1451.0
84940	115.0	39.0
389336	11.0	6.0
389337	4601.0	7197.0
84942	242.0	307.0
84941	296.0	1053.0
642546	5.0	1.0
343930	2.0	0.0
84929	14.0	23.0
389333	447.0	295.0
84926	5919.0	6916.0
84925	1209.0	1491.0
84928	1281.0	2037.0
57336	391.0	459.0
84933	191.0	311.0
84932	1289.0	1712.0
57337	926.0	743.0
84935	90.0	12.0
57338	42.0	38.0
84934	813.0	1920.0
57332	236.0	1110.0
57333	615.0	305.0
84931	0.0	0.0
84930	381.0	427.0
57335	241.0	345.0
103752554	0.0	0.0
103752555	0.0	3.0
642559	1.0	3.0
390352	4.0	22.0
390354	221.0	1329.0
389362	388.0	857.0
150677	0.0	0.0
150678	1167.0	2114.0
377381	91.0	560.0
162655	231.0	217.0
390363	3.0	9.0
147040	1095.0	1344.0
343901	0.0	0.0
149699	0.0	0.0
150684	989.0	1378.0
150681	0.0	0.0
159013	955.0	1526.0
221504	1.0	4.0
103752581	1.0	1.0
389386	0.0	0.0
389383	0.0	0.0
389384	8.0	42.0
123041	30.0	9.0
162681	117.0	86.0
123036	3699.0	5406.0
103752587	0.0	0.0
150696	6406.0	5019.0
103752588	8.0	9.0
