id	81ef037f-28d3-4960-b814-37af7ff8f972	ecff0d66-7705-4671-9d00-99eced84c7d1
23119	193.0	151.0
644186	12.0	10.0
11131	19.0	18.0
11130	1824.0	1542.0
106479029	0.0	0.0
23111	1395.0	1282.0
106479028	0.0	1.0
25774	1.0	0.0
23112	2680.0	2422.0
106479027	0.0	2.0
25776	2602.0	1945.0
23113	1758.0	1188.0
106479026	2.0	0.0
25775	7.0	8.0
23114	1506.0	1145.0
106479025	1.0	1.0
25778	1304.0	1107.0
106479024	0.0	0.0
25777	12999.0	9533.0
23116	1294.0	1218.0
106479023	2.0	0.0
23117	18.0	28.0
106479022	1.0	0.0
23118	5651.0	5186.0
106479021	0.0	0.0
115294	5991.0	5390.0
106479020	1.0	1.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	35.0	23.0
106480004	0.0	0.0
25771	1365.0	1015.0
84138	254.0	193.0
106480003	0.0	1.0
11133	733.0	454.0
84133	37.0	14.0
84132	687.0	604.0
11132	1288.0	906.0
11135	7087.0	5173.0
84135	721.0	634.0
84134	995.0	745.0
11137	2443.0	2159.0
115290	383.0	283.0
11136	13.0	16.0
84131	1272.0	1208.0
11138	3152.0	2321.0
730993	1.0	1.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	109.0	123.0
729993	14.0	9.0
50717	3588.0	3060.0
102465257	3.0	2.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	915.0	640.0
102465254	0.0	1.0
102465253	0.0	0.0
164284	20.0	24.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	0.0	0.0
102465251	0.0	0.0
102465250	0.0	0.0
730974	0.0	0.0
392194	0.0	1.0
392197	0.0	0.0
646702	1.0	1.0
646701	0.0	0.0
646721	4.0	2.0
729962	0.0	0.0
729967	455.0	436.0
2504	8.0	7.0
2503	36.0	27.0
284418	0.0	0.0
2502	10.0	12.0
284417	18.0	18.0
2501	33.0	55.0
2500	43.0	75.0
284415	0.0	0.0
404635	0.0	1.0
619190	2.0	1.0
404636	916.0	808.0
2509	15.0	16.0
646723	10.0	4.0
2508	37.0	44.0
2507	5.0	3.0
619189	1.0	0.0
164237	1.0	1.0
729956	4.0	1.0
140290	35.0	28.0
729952	2.0	2.0
2515	1807.0	1494.0
284408	174.0	100.0
2512	80095.0	63748.0
284406	234.0	178.0
2510	1.0	0.0
284403	433.0	372.0
284402	30.0	12.0
2519	4125.0	3455.0
2518	0.0	0.0
2517	4964.0	4029.0
2516	0.0	1.0
646755	0.0	0.0
646754	0.0	0.0
646753	3.0	0.0
260434	30.0	21.0
23189	4697.0	3917.0
260436	0.0	1.0
23180	1300.0	1015.0
2526	407.0	341.0
23181	4589.0	3441.0
2525	21.0	17.0
2524	174.0	133.0
2523	292.0	256.0
23184	4795.0	4084.0
2521	10757.0	9906.0
23185	5390.0	4034.0
23186	3430.0	3097.0
2520	1.0	0.0
23187	3322.0	2414.0
2529	4.0	6.0
2528	3.0	2.0
2527	0.0	0.0
152273	604.0	526.0
644100	0.0	0.0
646766	13.0	14.0
644101	7.0	13.0
23199	8291.0	6337.0
260425	1353.0	1159.0
729974	0.0	0.0
260429	0.0	1.0
2537	2930.0	2128.0
23191	11165.0	9016.0
23192	3636.0	2464.0
23193	52315.0	42851.0
2535	124.0	83.0
2534	577.0	436.0
23194	1973.0	1542.0
2533	371.0	322.0
23195	3018.0	2635.0
23196	15127.0	12818.0
2532	1634.0	1225.0
23197	4802.0	4205.0
2531	2655.0	2274.0
2530	965.0	923.0
23198	7983.0	7632.0
345829	1.0	5.0
646759	0.0	0.0
646758	2.0	2.0
2539	2443.0	2016.0
2538	1.0	0.0
23190	14177.0	12219.0
25903	488.0	416.0
25902	1316.0	1152.0
25904	2030.0	1719.0
100129866	1.0	5.0
25907	287.0	225.0
100130855	150.0	136.0
25906	1152.0	894.0
25909	2364.0	2134.0
100127206	0.0	2.0
100129867	0.0	1.0
2551	2068.0	1797.0
2550	684.0	494.0
25901	1337.0	1113.0
25900	302.0	251.0
2548	17760.0	12663.0
223075	7.0	8.0
2547	21923.0	18123.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	13.0	5.0
2542	5029.0	3861.0
100874403	0.0	0.0
100874402	1.0	1.0
100874401	1.0	2.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1016.0	929.0
100874404	0.0	0.0
25914	384.0	292.0
100130848	0.0	0.0
25913	906.0	909.0
100129858	17.0	10.0
25915	4101.0	3007.0
25917	2812.0	2429.0
2562	2531.0	2224.0
2561	4.0	4.0
2560	0.0	0.0
25912	15489.0	12855.0
25911	1396.0	1054.0
2559	0.0	0.0
2558	8.0	4.0
2557	0.0	0.0
2556	2.0	1.0
2555	1.0	4.0
2554	1.0	0.0
2553	3289.0	2830.0
100129853	1.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	6.0	8.0
2572	0.0	0.0
2571	183.0	178.0
2570	15.0	6.0
2569	3.0	6.0
2568	1061.0	869.0
2567	42.0	53.0
2566	0.0	0.0
2565	0.0	2.0
2564	407.0	308.0
2563	6.0	3.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	1032.0	885.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	3.0	0.0
100129836	0.0	0.0
100874410	0.0	0.0
286676	649.0	506.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	727.0	442.0
2583	110.0	110.0
2582	1790.0	1311.0
2581	1992.0	1778.0
2580	7902.0	5106.0
100874419	0.0	0.0
100874414	3.0	2.0
100874413	1.0	3.0
100874412	2.0	1.0
100874411	1.0	0.0
100874418	0.0	0.0
223082	1092.0	884.0
100874417	10.0	2.0
100874416	0.0	0.0
100874415	0.0	1.0
100129827	24.0	24.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	1.0	0.0
100874440	0.0	0.0
2595	840.0	618.0
2593	788.0	695.0
100379300	0.0	0.0
2592	1599.0	1195.0
2591	6752.0	5684.0
441389	22.0	7.0
2590	5224.0	3733.0
441386	17.0	24.0
127617	1.0	1.0
2589	7752.0	7086.0
2588	1611.0	1163.0
2587	4.0	6.0
441391	13.0	13.0
284018	596.0	536.0
2585	1621.0	1348.0
100874447	0.0	0.0
100874446	1.0	1.0
100874445	0.0	0.0
284013	44.0	40.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	1.0	5.0
100129815	0.0	0.0
100130803	0.0	1.0
100874432	0.0	0.0
100874431	3.0	3.0
100874430	0.0	0.0
100129813	1.0	1.0
441377	1.0	2.0
441376	13.0	13.0
441381	1.0	1.0
127602	407.0	319.0
2597	194849.0	154527.0
2596	100.0	92.0
100874436	0.0	0.0
284004	1583.0	1073.0
100874435	0.0	0.0
100874434	1.0	7.0
100874433	0.0	0.0
284001	1793.0	1512.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	2.0	1.0
100874464	0.0	3.0
100874462	1.0	0.0
100129801	0.0	1.0
100874469	1.0	0.0
100874468	0.0	1.0
100874467	4.0	2.0
100874466	7.0	3.0
100874450	0.0	0.0
50937	613.0	444.0
100874454	0.0	0.0
50939	35.0	22.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	0.0	2.0
50940	253.0	206.0
100874455	1.0	0.0
50943	126.0	100.0
50945	0.0	1.0
50944	23.0	10.0
100874459	0.0	0.0
23328	2910.0	2280.0
23329	560.0	432.0
84281	69.0	82.0
84280	1363.0	1172.0
644076	0.0	0.0
11340	1011.0	858.0
644079	0.0	1.0
25983	1068.0	1029.0
127665	0.0	2.0
23321	4657.0	4216.0
115677	383.0	349.0
644070	0.0	0.0
23322	567.0	487.0
25984	825.0	709.0
23324	5341.0	4213.0
25987	3218.0	2454.0
23325	3728.0	3490.0
23326	12874.0	10196.0
25989	3654.0	2565.0
23327	7969.0	6993.0
25988	1159.0	949.0
25981	534.0	422.0
25980	2727.0	2225.0
11342	3293.0	2956.0
84287	1631.0	1313.0
84286	1665.0	1129.0
11341	439.0	438.0
284058	2206.0	1860.0
84289	1377.0	1028.0
11344	1687.0	1067.0
11343	3080.0	2384.0
84288	282.0	222.0
84283	5671.0	4201.0
11346	4982.0	4118.0
11345	5125.0	4513.0
84282	1342.0	1147.0
84285	987.0	708.0
84284	2375.0	2028.0
23339	4583.0	3691.0
84270	794.0	528.0
23331	1120.0	936.0
25994	1766.0	1347.0
23332	3293.0	2723.0
25996	1276.0	1098.0
23333	1045.0	848.0
23334	1997.0	1577.0
25998	4667.0	4072.0
23335	1155.0	945.0
23336	11403.0	10230.0
441332	0.0	0.0
644082	0.0	0.0
23338	1661.0	1326.0
25999	1169.0	951.0
441331	1.0	0.0
84279	993.0	769.0
25992	1646.0	1197.0
84276	831.0	632.0
84275	1960.0	1585.0
284047	13.0	6.0
84278	230.0	155.0
84277	1202.0	916.0
84272	3756.0	3391.0
84271	7474.0	5922.0
84274	2025.0	1728.0
84273	4046.0	3155.0
23306	1420.0	1252.0
23307	2615.0	2201.0
284040	51.0	30.0
23308	24.0	14.0
23309	3443.0	2498.0
25961	200.0	150.0
25960	4473.0	3274.0
25963	21484.0	18100.0
23300	4234.0	3682.0
23301	2764.0	2350.0
25962	2579.0	2357.0
23302	149.0	95.0
23303	10781.0	8361.0
644096	720.0	614.0
23304	2996.0	2616.0
25966	1600.0	1242.0
23305	34.0	22.0
644094	0.0	0.0
11328	4163.0	3578.0
11329	1957.0	1638.0
11320	2455.0	2306.0
137012	6.0	0.0
113000	1484.0	1061.0
11322	3452.0	2292.0
11321	1808.0	1660.0
284034	1.0	0.0
11326	422.0	353.0
11325	8953.0	7631.0
23317	2178.0	2022.0
84290	25.0	37.0
25979	1773.0	1380.0
23318	1160.0	985.0
84292	421.0	296.0
25972	1346.0	1246.0
23310	9689.0	7681.0
441359	0.0	0.0
25974	707.0	680.0
23312	1805.0	1530.0
25973	197.0	163.0
23313	2808.0	2027.0
25976	2409.0	1996.0
23314	1348.0	1125.0
25975	5.0	1.0
441355	49.0	41.0
25978	3390.0	2857.0
23315	1237.0	1000.0
25977	2800.0	2458.0
23316	6022.0	4713.0
11339	128.0	109.0
11338	9958.0	7567.0
441362	0.0	0.0
441361	0.0	0.0
140660	3.0	8.0
115650	39.0	31.0
127623	0.0	0.0
25970	4268.0	3197.0
284029	173.0	150.0
115653	0.0	0.0
84298	1146.0	1004.0
11331	18468.0	14572.0
11330	1.0	0.0
11333	6991.0	5762.0
152641	13.0	7.0
11332	1324.0	992.0
84299	3272.0	2563.0
11335	7930.0	7492.0
84294	899.0	905.0
11334	1278.0	1007.0
84293	4019.0	3441.0
84296	252.0	204.0
11337	6426.0	4100.0
284021	44.0	41.0
84295	2050.0	1888.0
11336	3469.0	2631.0
25946	1587.0	1324.0
25949	3120.0	2782.0
25948	2036.0	1786.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	5.0	7.0
25941	2398.0	2002.0
25940	2850.0	2612.0
100130892	15.0	23.0
25943	1283.0	1051.0
25942	4633.0	3954.0
100130890	171.0	139.0
25945	7541.0	6864.0
11309	973.0	774.0
284099	4.0	1.0
284098	1037.0	864.0
25957	3971.0	3343.0
140609	3335.0	2743.0
25959	7567.0	5457.0
100130889	11.0	8.0
100130887	18.0	8.0
25950	321.0	229.0
25953	8847.0	7022.0
25956	242.0	191.0
11317	0.0	0.0
11316	12838.0	8619.0
11319	2298.0	2001.0
11318	13.0	15.0
100379378	0.0	0.0
11311	2127.0	1934.0
11313	7254.0	5166.0
140603	0.0	0.0
11315	12825.0	10756.0
284086	1197.0	842.0
11314	252.0	179.0
25925	277.0	205.0
284085	11.0	3.0
25924	1596.0	1341.0
25927	297.0	273.0
284083	3.0	2.0
100130879	0.0	1.0
25926	2505.0	2242.0
139628	2.0	0.0
25929	1481.0	1280.0
25928	590.0	564.0
441328	0.0	0.0
127687	2157.0	1705.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	7053.0	5729.0
441323	0.0	0.0
25920	5520.0	4007.0
25923	4913.0	4984.0
140612	387.0	343.0
100129880	0.0	0.0
284076	62.0	55.0
100129882	8.0	7.0
25936	1094.0	1047.0
25938	1757.0	1467.0
25937	4733.0	4224.0
284071	19.0	20.0
100130866	0.0	0.0
25939	2473.0	1992.0
113026	1194.0	913.0
441317	0.0	0.0
441315	0.0	0.0
25930	5441.0	4068.0
441314	0.0	0.0
441313	0.0	0.0
25932	14903.0	13263.0
127671	0.0	0.0
25934	2518.0	2109.0
127670	4.0	2.0
284069	183.0	112.0
140623	14.0	22.0
140625	0.0	0.0
284067	1.0	0.0
100129871	0.0	0.0
140628	73.0	40.0
406982	0.0	0.0
406981	0.0	0.0
406984	28.0	13.0
406983	5.0	2.0
406986	0.0	0.0
406985	2.0	1.0
406988	6.0	7.0
406987	0.0	0.0
23287	854.0	692.0
23288	1713.0	1309.0
406980	0.0	0.0
84206	461.0	319.0
23281	101.0	85.0
84203	0.0	0.0
23283	1769.0	1725.0
23284	45.0	33.0
140596	0.0	0.0
23285	239.0	213.0
152579	1076.0	878.0
140597	280.0	270.0
23286	7043.0	5618.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	96.0	69.0
644000	0.0	0.0
646663	1.0	1.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	1.0
406976	1.0	0.0
23299	1666.0	1286.0
201725	625.0	475.0
23291	3159.0	2685.0
23293	1959.0	1646.0
23294	2823.0	2162.0
23295	6899.0	4489.0
406968	3.0	0.0
406967	0.0	0.0
646658	67.0	62.0
152586	2.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	3.0	2.0
406962	1.0	9.0
646672	1.0	11.0
11280	6.0	10.0
406961	1.0	0.0
11283	19.0	21.0
406964	0.0	0.0
11282	5300.0	3947.0
406963	0.0	0.0
644016	4.0	5.0
11285	1835.0	1308.0
406966	1.0	4.0
11284	4094.0	2774.0
406965	0.0	0.0
23265	6598.0	4865.0
23266	1820.0	1531.0
23268	3299.0	2681.0
23269	3175.0	2967.0
84229	4.0	1.0
164592	13.0	12.0
59269	976.0	773.0
84225	152.0	128.0
23261	1625.0	1350.0
84224	403.0	344.0
23262	2951.0	2655.0
23263	4033.0	2751.0
23264	8936.0	6932.0
84226	126.0	90.0
84221	594.0	389.0
406957	0.0	0.0
84220	0.0	0.0
406956	0.0	0.0
84223	328.0	327.0
406959	0.0	0.0
406958	0.0	0.0
84222	451.0	216.0
646685	0.0	0.0
644022	3.0	2.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	7.0	9.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	1323.0	1046.0
23277	8022.0	5571.0
23279	2900.0	2612.0
59277	5006.0	4375.0
59272	32.0	24.0
59271	1028.0	892.0
59274	1157.0	879.0
84218	0.0	0.0
84217	133.0	104.0
23270	4325.0	4029.0
23271	2019.0	1924.0
84219	813.0	544.0
23272	3506.0	3185.0
23274	1937.0	1354.0
84216	297.0	284.0
84215	38.0	24.0
23275	2134.0	1713.0
406946	0.0	0.0
84210	1.0	2.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	8093.0	7717.0
644037	17.0	23.0
11260	5394.0	4734.0
646698	6.0	1.0
11262	52.0	65.0
23243	2786.0	2558.0
23244	10550.0	9491.0
59286	4952.0	4368.0
23245	10258.0	8148.0
23246	4060.0	2950.0
23247	2623.0	1884.0
59283	1.0	4.0
23248	3403.0	3024.0
644030	1.0	1.0
59285	0.0	1.0
59284	0.0	0.0
84247	3080.0	2546.0
23240	599.0	513.0
84246	1063.0	822.0
84249	3.0	4.0
23241	3365.0	2498.0
23242	2847.0	2310.0
84248	5001.0	4473.0
84243	3266.0	2507.0
11264	1708.0	1260.0
84245	1803.0	1143.0
11267	2700.0	2323.0
11266	663.0	523.0
11269	880.0	617.0
84240	738.0	696.0
11270	561.0	500.0
644042	1.0	1.0
11272	288.0	234.0
11274	397.0	264.0
11273	7483.0	5897.0
23254	496.0	378.0
23255	353.0	277.0
23256	3474.0	3236.0
23258	3594.0	2900.0
23259	2861.0	2540.0
644041	1.0	0.0
84239	8.0	20.0
23250	4358.0	3267.0
84236	2018.0	1612.0
23251	86.0	80.0
23252	794.0	658.0
140564	78.0	71.0
23253	3042.0	2924.0
84232	6942.0	5463.0
11276	4107.0	3348.0
11275	959.0	940.0
84231	6981.0	5548.0
49861	5.0	1.0
11278	869.0	832.0
49860	0.0	1.0
84233	785.0	722.0
11277	0.0	0.0
11279	211.0	178.0
84230	487.0	422.0
23229	1441.0	1249.0
49856	1205.0	820.0
644054	0.0	0.0
49855	1100.0	934.0
644059	0.0	0.0
49854	1176.0	1065.0
11240	2898.0	2375.0
23221	1063.0	892.0
25884	929.0	668.0
23223	2900.0	2133.0
25886	535.0	446.0
23224	9750.0	8025.0
25885	4012.0	3211.0
23225	6825.0	5011.0
25888	456.0	363.0
23228	163.0	116.0
644050	0.0	0.0
201780	19.0	17.0
84269	1151.0	950.0
152559	376.0	303.0
25880	713.0	648.0
84268	2008.0	1638.0
23220	783.0	701.0
140576	1356.0	1107.0
84265	783.0	765.0
11243	1184.0	812.0
139599	3.0	3.0
84264	448.0	325.0
140578	103.0	122.0
84267	1245.0	1033.0
11245	1033.0	812.0
84266	4703.0	2894.0
11244	2859.0	2690.0
84261	1327.0	968.0
11247	430.0	349.0
139596	779.0	690.0
84260	902.0	700.0
84263	3130.0	2958.0
11249	1.0	0.0
84262	1251.0	995.0
11248	1382.0	1114.0
345557	17.0	28.0
406993	0.0	0.0
406992	3.0	2.0
406995	0.0	0.0
406994	0.0	0.0
11250	5.0	1.0
406997	1.0	1.0
406996	0.0	0.0
11252	7925.0	6293.0
406999	0.0	0.0
11251	11.0	4.0
406998	0.0	0.0
23232	905.0	757.0
25895	1454.0	1183.0
23233	1987.0	1775.0
25894	206.0	142.0
25897	2069.0	1830.0
23234	1198.0	829.0
25896	1932.0	1583.0
23235	3199.0	2623.0
23236	1830.0	1635.0
25898	1623.0	1534.0
23237	81.0	54.0
644063	36.0	50.0
406991	0.0	0.0
23239	1562.0	1309.0
406990	0.0	0.0
25891	1271.0	921.0
84258	32.0	26.0
25890	634.0	473.0
25893	55.0	62.0
23230	3693.0	3298.0
23231	5469.0	4548.0
84259	1279.0	1185.0
84254	562.0	412.0
11254	485.0	437.0
84253	967.0	791.0
11253	6297.0	4443.0
406989	0.0	0.0
84256	2217.0	1470.0
11255	27.0	28.0
84255	2047.0	1690.0
84250	387.0	323.0
11258	2700.0	2039.0
11257	2024.0	1523.0
84251	561.0	502.0
11259	3204.0	2775.0
100874483	0.0	0.0
100874482	2.0	1.0
100874480	0.0	1.0
406900	0.0	1.0
100874484	3.0	0.0
201799	252.0	204.0
201798	20.0	17.0
50831	0.0	0.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	7.0	7.0
50835	0.0	0.0
50834	0.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	3.0	1.0
102465138	0.0	0.0
50839	0.0	2.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	0.0	1.0
102465136	2.0	5.0
100874476	0.0	1.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	62.0	55.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	26.0	19.0
100499183	22.0	33.0
50848	7361.0	5704.0
2601	10.0	7.0
100499177	1082.0	939.0
102465141	0.0	0.0
50853	854.0	689.0
2609	3.0	2.0
102465140	0.0	0.0
50852	26.0	26.0
50855	538.0	352.0
50854	7660.0	5614.0
100499171	2.0	1.0
50856	96.0	66.0
50859	1217.0	1111.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	1.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	144.0	140.0
2613	16.0	16.0
2611	1.0	1.0
50862	4218.0	3730.0
50861	1152.0	762.0
2619	410.0	322.0
50863	135.0	136.0
100874499	0.0	0.0
2618	3635.0	3264.0
50865	2915.0	2540.0
2617	5736.0	5038.0
2616	101.0	156.0
2615	2359.0	1803.0
406940	5.0	3.0
406942	0.0	0.0
646612	36.0	28.0
406941	0.0	1.0
406944	1.0	0.0
406943	0.0	0.0
100996876	0.0	2.0
2625	689.0	566.0
2624	8017.0	5982.0
2623	3.0	3.0
2622	1215.0	932.0
2621	6096.0	3995.0
2620	151.0	148.0
406935	2.0	3.0
406934	0.0	0.0
646603	17.0	5.0
406937	0.0	0.0
406936	0.0	0.0
2629	2084.0	1745.0
406939	0.0	0.0
646609	0.0	0.0
2628	395.0	356.0
406938	0.0	0.0
2627	688.0	527.0
2626	1.0	1.0
406931	0.0	0.0
406930	0.0	0.0
406933	1.0	3.0
406932	0.0	1.0
646620	1.0	1.0
2636	0.0	0.0
2635	1885.0	1768.0
2634	4473.0	4088.0
2633	1352.0	1242.0
2632	2337.0	2035.0
2631	8922.0	7766.0
2630	99.0	89.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	5.0	2.0
406928	0.0	0.0
2639	1999.0	1435.0
406927	0.0	0.0
646619	2.0	1.0
2638	27.0	35.0
2637	1.0	0.0
406929	0.0	0.0
646630	0.0	1.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	10603.0	8983.0
2647	1048.0	776.0
2646	23.0	10.0
2645	19.0	7.0
2644	134.0	84.0
2643	1037.0	932.0
2642	1.0	0.0
2641	96.0	83.0
406913	0.0	0.0
646627	0.0	1.0
406912	3.0	0.0
646625	0.0	0.0
406915	1.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	175.0	121.0
406919	0.0	0.0
2648	3282.0	2480.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	0.0	0.0
406911	1.0	0.0
406910	0.0	0.0
2661	65.0	47.0
2660	24.0	22.0
2658	0.0	1.0
2657	0.0	0.0
406909	0.0	0.0
2653	318.0	317.0
2652	0.0	0.0
2651	3906.0	3283.0
406902	0.0	0.0
406901	0.0	1.0
406904	0.0	0.0
406903	0.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	23.0	29.0
2672	47.0	36.0
106144578	0.0	0.0
2671	1220.0	999.0
2670	6.0	6.0
106144575	0.0	0.0
2669	1062.0	944.0
2668	91.0	68.0
2667	0.0	0.0
100874529	1.0	2.0
2665	21740.0	19540.0
2664	7530.0	6197.0
2662	11.0	9.0
100874524	10.0	1.0
100874523	0.0	0.0
100129743	1.0	1.0
100874522	0.0	0.0
100874528	7.0	2.0
100129738	0.0	1.0
100129739	0.0	0.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	11823.0	9470.0
106144568	0.0	0.0
2681	113.0	113.0
2679	35.0	26.0
2678	10643.0	7286.0
100874519	0.0	0.0
2677	3269.0	2733.0
100874518	0.0	0.0
2676	107.0	95.0
2675	64.0	68.0
2674	230.0	256.0
2673	25967.0	23257.0
101056700	12.0	8.0
100874512	0.0	0.0
100874511	0.0	0.0
100129731	1.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	5.0	4.0
100130718	2.0	1.0
100874515	1.0	1.0
100130717	47.0	39.0
100874514	0.0	0.0
100129727	32.0	29.0
100129726	34.0	21.0
100129723	0.0	0.0
100129722	20.0	18.0
2694	0.0	1.0
2693	0.0	0.0
2692	7.0	10.0
2691	0.0	0.0
2690	1427.0	1263.0
2689	0.0	0.0
2688	0.0	0.0
2687	1565.0	1073.0
2686	761.0	537.0
100130708	0.0	0.0
100129716	90.0	67.0
106144540	0.0	0.0
100874531	0.0	1.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	0.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	1.0	2.0
106144538	4.0	3.0
2697	5676.0	5072.0
106144539	0.0	0.0
2696	68.0	58.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	2.0	0.0
284131	1084.0	765.0
115509	608.0	447.0
259197	5.0	6.0
284129	2126.0	1542.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	19.0	18.0
106144595	0.0	0.0
286749	33.0	19.0
106144598	0.0	2.0
106144599	0.0	0.0
284119	18696.0	14569.0
284116	3.0	17.0
284114	298.0	212.0
284111	8.0	6.0
284110	12.0	16.0
259173	428.0	357.0
106144584	23.0	9.0
286753	0.0	0.0
106144585	0.0	0.0
106144586	0.0	0.0
284106	2890.0	2188.0
284100	0.0	2.0
284184	672.0	761.0
127544	1876.0	1600.0
23443	6817.0	5563.0
115557	980.0	709.0
127540	0.0	0.0
23446	6689.0	6136.0
115560	247.0	251.0
23440	35.0	23.0
127534	47.0	39.0
139538	0.0	0.0
23452	2488.0	1985.0
441459	26.0	43.0
441457	10.0	7.0
23456	1854.0	1516.0
115548	2693.0	2298.0
23457	185.0	137.0
441452	0.0	0.0
441461	56.0	63.0
152503	4703.0	4293.0
23450	9058.0	7450.0
23451	19036.0	16763.0
139542	0.0	0.0
284167	67.0	54.0
23428	4838.0	4005.0
284161	707.0	592.0
23429	4617.0	4078.0
100130799	2.0	0.0
23420	3373.0	2471.0
23421	361.0	299.0
23423	14929.0	11763.0
23424	632.0	619.0
23426	632.0	545.0
152519	478.0	473.0
152518	1451.0	1292.0
441490	0.0	0.0
23438	2057.0	1691.0
23439	0.0	0.0
100130786	3.0	2.0
23430	19.0	14.0
100130785	0.0	0.0
23431	701.0	643.0
23432	793.0	690.0
23433	2889.0	2504.0
441478	660.0	541.0
23434	0.0	0.0
23435	6985.0	5547.0
441476	19.0	13.0
23436	0.0	0.0
441484	15.0	5.0
441481	13.0	12.0
140545	213.0	166.0
100129795	3.0	1.0
139562	0.0	0.0
100129792	106.0	103.0
100129794	395.0	304.0
100129793	2.0	0.0
23405	3155.0	2885.0
23406	7392.0	5848.0
23408	1129.0	889.0
23409	110.0	68.0
100130776	174.0	116.0
100130775	3.0	5.0
441425	0.0	1.0
23400	3387.0	2309.0
100130771	19.0	25.0
23401	1690.0	1269.0
23403	1674.0	1183.0
441420	0.0	0.0
23404	1257.0	1058.0
127579	49.0	55.0
100129784	2.0	5.0
100129781	17.0	33.0
100129782	0.0	0.0
23416	30.0	31.0
23417	1009.0	802.0
23418	2.0	1.0
100129777	0.0	0.0
441416	4.0	1.0
23410	1751.0	1288.0
23411	1477.0	1305.0
23412	897.0	752.0
23413	3416.0	2578.0
441410	0.0	1.0
23414	66.0	63.0
23415	14.0	5.0
100129772	0.0	1.0
100130758	20.0	34.0
100130756	2.0	0.0
100129769	0.0	0.0
441442	0.0	1.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	3.0	5.0
379024	0.0	0.0
379025	1660.0	1353.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	1.0	1.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	0.0
100874504	0.0	0.0
100874503	0.0	0.0
