id	80d9227d-b41b-44eb-b230-cb1c14b5ee1a	30684606-b403-43ca-830f-05bc75ab7ac9
406986	0.0	0.0
406985	0.0	0.0
406988	4.0	1.0
406987	0.0	0.0
23287	516.0	1011.0
23288	1930.0	1973.0
406980	0.0	0.0
84206	371.0	136.0
23281	37.0	113.0
84203	2.0	1.0
23283	2070.0	2189.0
23284	208.0	71.0
140596	0.0	0.0
23285	458.0	500.0
152579	835.0	871.0
140597	668.0	483.0
23286	6741.0	5664.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	49.0	21.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	3.0	0.0
406974	0.0	0.0
406977	0.0	0.0
406976	0.0	2.0
23299	2818.0	1721.0
201725	193.0	260.0
23291	3058.0	3791.0
23293	2567.0	1924.0
23294	9322.0	2775.0
23295	4677.0	6697.0
406968	0.0	1.0
406967	0.0	0.0
646658	16.0	173.0
152586	0.0	2.0
406969	0.0	0.0
406960	0.0	0.0
11281	5.0	0.0
406962	9.0	13.0
646672	4.0	0.0
11280	142.0	12.0
406961	0.0	0.0
11283	52969.0	21.0
406964	0.0	0.0
11282	2739.0	3975.0
406963	1.0	0.0
644016	7.0	2.0
11285	2107.0	1655.0
406966	0.0	0.0
11284	1641.0	2225.0
406965	0.0	0.0
23265	2935.0	5260.0
23266	2342.0	7483.0
23268	4559.0	2896.0
23269	2780.0	2643.0
84229	107.0	23.0
164592	6.0	12.0
59269	325.0	785.0
84225	101.0	261.0
23261	2756.0	1493.0
84224	312.0	507.0
23262	1617.0	1618.0
23263	1289.0	4122.0
23264	8532.0	10486.0
84226	133.0	130.0
84221	378.0	1028.0
406957	0.0	0.0
84220	1.0	1.0
406956	0.0	0.0
84223	490.0	574.0
406959	0.0	0.0
406958	0.0	0.0
84222	63.0	160.0
646685	0.0	0.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	6.0	0.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	1349.0	1305.0
23277	5861.0	4672.0
23279	2170.0	1962.0
59277	10008.0	4082.0
59272	17374.0	37.0
59271	3216.0	1672.0
59274	1048.0	2032.0
84218	1.0	0.0
84217	391.0	247.0
23270	2393.0	2486.0
23271	3024.0	3276.0
84219	827.0	776.0
23272	4109.0	3699.0
23274	2044.0	1803.0
84216	1069.0	246.0
84215	25.0	34.0
23275	1275.0	2085.0
406946	0.0	0.0
84210	0.0	7.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	7513.0	9232.0
644037	9.0	5.0
11260	3575.0	5594.0
646698	9.0	1.0
11262	29.0	164.0
23243	3626.0	3299.0
23244	5634.0	6423.0
59286	5515.0	4417.0
23245	748.0	11644.0
23246	1079.0	2371.0
23247	1664.0	2719.0
59283	5.0	0.0
23248	5540.0	3759.0
644030	1.0	1.0
59285	1.0	3.0
59284	0.0	0.0
84247	3203.0	3395.0
23240	1202.0	1128.0
84246	1106.0	989.0
84249	32.0	10.0
23241	2802.0	3630.0
23242	1611.0	5366.0
84248	3858.0	4222.0
84243	905.0	2155.0
11264	2622.0	2727.0
84245	1259.0	1491.0
11267	2764.0	2393.0
11266	404.0	447.0
11269	730.0	664.0
84240	875.0	1349.0
11270	566.0	380.0
644042	0.0	1.0
11272	30.0	117.0
11274	90.0	425.0
11273	4409.0	6021.0
23254	1676.0	538.0
23255	1098.0	453.0
23256	2844.0	3135.0
23258	3925.0	3722.0
23259	2813.0	2934.0
644041	0.0	0.0
84239	1544.0	24.0
23250	2416.0	2218.0
84236	2109.0	2432.0
23251	44.0	99.0
23252	586.0	838.0
140564	334.0	145.0
23253	3843.0	3115.0
84232	6409.0	6719.0
11276	3445.0	4524.0
11275	1636.0	849.0
84231	3364.0	4013.0
49861	6.0	1.0
11278	915.0	703.0
49860	64.0	0.0
84233	637.0	814.0
11277	0.0	0.0
11279	304.0	239.0
84230	338.0	1273.0
23229	1464.0	1335.0
49856	715.0	909.0
644054	0.0	0.0
49855	1353.0	1320.0
644059	0.0	0.0
49854	1109.0	3555.0
11240	4863.0	794.0
23221	5610.0	1321.0
25884	420.0	377.0
23223	1297.0	1935.0
25886	103.0	167.0
23224	7274.0	9616.0
25885	2543.0	3076.0
23225	1389.0	4346.0
25888	514.0	486.0
23228	401.0	371.0
644050	1.0	2.0
201780	1.0	11.0
84269	1299.0	1002.0
152559	382.0	1700.0
25880	493.0	653.0
84268	969.0	1409.0
23220	693.0	649.0
140576	2086.0	2247.0
84265	1206.0	937.0
11243	899.0	1137.0
139599	6.0	0.0
84264	287.0	75.0
140578	173.0	175.0
84267	1349.0	1067.0
11245	268.0	903.0
84266	2964.0	2756.0
11244	3776.0	2301.0
84261	482.0	634.0
11247	9.0	571.0
139596	738.0	928.0
84260	1042.0	922.0
84263	3437.0	2963.0
11249	21.0	0.0
84262	924.0	866.0
11248	536.0	749.0
345557	166.0	117.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	5.0	15.0
406997	0.0	1.0
406996	0.0	0.0
11252	4680.0	8003.0
406999	0.0	0.0
11251	8.0	28.0
406998	0.0	0.0
23232	1059.0	817.0
25895	711.0	1590.0
23233	2581.0	2385.0
25894	79.0	282.0
25897	1985.0	3386.0
23234	669.0	475.0
25896	521.0	913.0
23235	3160.0	4491.0
23236	5328.0	1793.0
25898	1001.0	1348.0
23237	2248.0	686.0
644063	25.0	25.0
406991	0.0	0.0
23239	1011.0	2153.0
406990	0.0	0.0
25891	718.0	1734.0
84258	107.0	35.0
25890	988.0	1299.0
25893	22.0	169.0
23230	2818.0	2662.0
23231	893.0	5488.0
84259	590.0	1167.0
84254	1711.0	856.0
11254	819.0	2490.0
84253	633.0	1336.0
11253	3570.0	5566.0
406989	0.0	0.0
84256	2424.0	2174.0
11255	0.0	5.0
84255	1076.0	1879.0
84250	377.0	303.0
11258	2312.0	2629.0
11257	1467.0	1035.0
84251	221.0	1197.0
11259	4062.0	6628.0
100874483	0.0	0.0
100874482	1.0	0.0
100874480	0.0	0.0
406900	1.0	2.0
100874484	2.0	0.0
201799	637.0	199.0
201798	40.0	29.0
50831	0.0	0.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	12.0	9.0
50835	1.0	0.0
50834	0.0	1.0
50837	0.0	0.0
102465139	0.0	0.0
50836	1.0	0.0
100874471	2.0	3.0
102465138	0.0	0.0
50839	1.0	1.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	2.0	0.0
102465136	6.0	5.0
100874476	0.0	2.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	1.0	1.0
50840	26.0	43.0
100874479	2.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	20.0	39.0
100499183	47.0	104.0
50848	6939.0	6589.0
2601	2.0	1.0
100499177	466.0	617.0
102465141	0.0	0.0
50853	462.0	556.0
2609	0.0	0.0
102465140	0.0	0.0
50852	6.0	152.0
50855	326.0	409.0
50854	2268.0	3671.0
100499171	2.0	9.0
50856	26.0	112.0
50859	2078.0	1913.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	1.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	245.0	855.0
2613	2.0	3.0
2611	1.0	0.0
50862	3826.0	5105.0
50861	643.0	1556.0
2619	1393.0	703.0
50863	130.0	211.0
100874499	0.0	0.0
2618	1962.0	3063.0
50865	2777.0	2176.0
2617	3132.0	4383.0
2616	390.0	187.0
2615	1238.0	4167.0
406940	2.0	2.0
406942	0.0	0.0
646612	27.0	18.0
406941	0.0	1.0
406944	0.0	0.0
406943	1.0	0.0
100996876	0.0	0.0
2625	12255.0	443.0
2624	12808.0	2791.0
2623	4.0	5.0
2622	1124.0	908.0
2621	11951.0	5847.0
2620	63.0	71.0
406935	3.0	6.0
406934	0.0	0.0
646603	2.0	2.0
406937	0.0	0.0
406936	0.0	0.0
2629	4555.0	2771.0
406939	0.0	0.0
646609	2.0	0.0
2628	718.0	604.0
406938	0.0	0.0
2627	126.0	515.0
2626	0.0	4.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	2.0
406932	0.0	0.0
646620	1.0	0.0
2636	0.0	0.0
2635	3280.0	1955.0
2634	4507.0	4292.0
2633	2448.0	2405.0
2632	1587.0	1188.0
2631	4384.0	4164.0
2630	355.0	152.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	1.0	4.0
406928	0.0	0.0
2639	1443.0	2741.0
406927	0.0	0.0
646619	8.0	0.0
2638	0.0	0.0
2637	0.0	2.0
406929	0.0	0.0
646630	0.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1071.0	3766.0
2647	1262.0	1553.0
2646	0.0	11.0
2645	17.0	8.0
2644	74.0	144.0
2643	935.0	1039.0
2642	1.0	1.0
2641	9.0	2.0
406913	0.0	2.0
646627	0.0	201.0
406912	0.0	1.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	207.0	185.0
406919	0.0	0.0
2648	1268.0	2655.0
406918	0.0	0.0
646641	0.0	0.0
646640	2.0	0.0
646643	0.0	0.0
406911	0.0	0.0
406910	0.0	0.0
2661	34.0	24.0
2660	11.0	11.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	346.0	261.0
2652	0.0	0.0
2651	106.0	14689.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	17.0	6.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	25.0	62.0
2672	30.0	159.0
106144578	0.0	0.0
2671	878.0	731.0
2670	58.0	12.0
106144575	3.0	4.0
2669	858.0	3457.0
2668	415.0	208.0
2667	0.0	0.0
100874529	0.0	2.0
2665	12428.0	13149.0
2664	5858.0	8658.0
2662	23.0	10.0
100874524	5.0	3.0
100874523	0.0	2.0
100129743	0.0	1.0
100874522	0.0	0.0
100874528	0.0	1.0
100129738	6.0	0.0
100129739	0.0	2.0
100129736	1.0	0.0
100130721	0.0	0.0
2683	11875.0	15926.0
106144568	0.0	0.0
2681	232.0	317.0
2679	2.0	16.0
2678	1777.0	5878.0
100874519	0.0	0.0
2677	4480.0	3209.0
100874518	0.0	0.0
2676	262.0	81.0
2675	721.0	58.0
2674	698.0	596.0
2673	12891.0	21803.0
101056700	7.0	6.0
100874512	0.0	0.0
100874511	1.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	3.0
100874516	1.0	5.0
100130718	1.0	0.0
100874515	1.0	0.0
100130717	25.0	18.0
100874514	0.0	0.0
100129727	13.0	29.0
100129726	12.0	5.0
100129723	0.0	0.0
100129722	6.0	8.0
2694	2.0	0.0
2693	1.0	0.0
2692	1.0	59.0
2691	0.0	0.0
2690	1058.0	1408.0
2689	0.0	0.0
2688	0.0	2.0
2687	588.0	2551.0
2686	2081.0	2080.0
100130708	8.0	0.0
100129716	32.0	14.0
106144540	0.0	0.0
100874531	21.0	0.0
100874530	0.0	1.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	1.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	2.0	0.0
106144538	12.0	7.0
2697	9672.0	6007.0
106144539	0.0	0.0
2696	107.0	63.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	1.0	0.0
284131	698.0	1159.0
115509	854.0	447.0
259197	12.0	27.0
284129	1419.0	1660.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	13.0	8.0
106144595	1.0	1.0
286749	22.0	20.0
106144598	1.0	0.0
106144599	0.0	1.0
284119	22519.0	19708.0
284116	85.0	12.0
284114	441.0	190.0
284111	7.0	12.0
284110	45.0	35.0
259173	826.0	567.0
106144584	5.0	6.0
286753	1.0	0.0
106144585	0.0	0.0
106144586	0.0	0.0
284106	2557.0	1966.0
284100	64.0	0.0
284184	552.0	537.0
127544	1042.0	3250.0
23443	2105.0	5000.0
115557	2118.0	1167.0
127540	0.0	0.0
23446	16255.0	3808.0
115560	229.0	104.0
23440	0.0	0.0
127534	387.0	67.0
139538	0.0	0.0
23452	857.0	1824.0
441459	17.0	39.0
441457	11.0	9.0
23456	645.0	700.0
115548	2379.0	2645.0
23457	518.0	214.0
441452	2.0	0.0
441461	95.0	100.0
152503	3386.0	3400.0
23450	7628.0	6949.0
23451	14027.0	16670.0
139542	0.0	0.0
284167	0.0	13.0
23428	18435.0	13791.0
284161	164.0	382.0
23429	3327.0	7461.0
100130799	0.0	0.0
23420	2163.0	2664.0
23421	363.0	405.0
23423	8437.0	17440.0
23424	1060.0	895.0
23426	1527.0	337.0
152519	302.0	736.0
152518	885.0	786.0
441490	0.0	0.0
23438	1813.0	1101.0
23439	2.0	1.0
100130786	0.0	0.0
23430	45.0	183.0
100130785	0.0	0.0
23431	643.0	676.0
23432	1803.0	1135.0
23433	4797.0	3269.0
441478	72.0	856.0
23434	0.0	2.0
23435	5519.0	6140.0
441476	13.0	6.0
23436	1.0	2.0
441484	2.0	49.0
441481	86.0	291.0
140545	134.0	163.0
100129795	3.0	1.0
139562	0.0	0.0
100129792	428.0	120.0
100129794	111.0	129.0
100129793	1.0	1.0
23405	6108.0	5456.0
23406	1504.0	5482.0
23408	977.0	880.0
23409	68.0	60.0
100130776	58.0	202.0
100130775	5.0	1.0
441425	0.0	0.0
23400	2855.0	4066.0
100130771	20.0	29.0
23401	716.0	570.0
23403	1150.0	1300.0
441420	0.0	0.0
23404	877.0	1177.0
127579	22.0	68.0
100129784	1.0	0.0
100129781	19.0	14.0
100129782	0.0	0.0
23416	71.0	61.0
23417	855.0	1473.0
23418	10.0	1.0
100129777	0.0	0.0
441416	2.0	1.0
23410	1330.0	1430.0
23411	1602.0	2366.0
23412	846.0	1237.0
23413	7513.0	2841.0
441410	0.0	0.0
23414	236.0	36.0
23415	34.0	11.0
100129772	0.0	3.0
100130758	45.0	34.0
100130756	0.0	0.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	1.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	2.0	5.0
379024	0.0	0.0
379025	1240.0	1454.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	1.0	0.0
100874505	0.0	0.0
100129761	0.0	0.0
100874504	0.0	0.0
100874503	3.0	0.0
284196	2.0	3.0
284194	0.0	1.0
139516	1.0	3.0
100129755	0.0	1.0
100130742	13.0	20.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	1.0	1.0
441432	0.0	0.0
441430	0.0	2.0
115572	1528.0	1401.0
379011	0.0	0.0
379012	0.0	0.0
379013	3.0	46.0
284186	1.0	5.0
284185	16.0	1.0
646531	13.0	18.0
100463285	7.0	10.0
84328	1398.0	1394.0
84327	2151.0	1326.0
84329	357.0	242.0
84324	92.0	111.0
84326	1462.0	1994.0
84320	1284.0	1328.0
100500797	0.0	0.0
646527	7.0	1.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	1111.0	465.0
100499227	11.0	18.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	22.0	1.0
127495	20.0	12.0
84309	1781.0	2575.0
84317	3144.0	2394.0
84316	1643.0	2185.0
84319	654.0	850.0
84318	180.0	481.0
84313	2037.0	2785.0
84312	466.0	576.0
84315	352.0	631.0
84314	945.0	348.0
646538	1.0	0.0
343069	2.0	3.0
84311	1842.0	2149.0
84310	3028.0	2916.0
343068	0.0	0.0
343066	1.0	1.0
100996939	155.0	193.0
23386	6519.0	6598.0
23387	3527.0	2065.0
23389	6107.0	5883.0
441400	2.0	4.0
100996930	19.0	3.0
201853	25.0	5.0
23380	1944.0	1423.0
23381	5465.0	7575.0
23382	1493.0	2179.0
23383	3507.0	3745.0
23384	2523.0	3694.0
23385	7166.0	8300.0
106866914	0.0	0.0
84342	1250.0	1484.0
106866913	2.0	3.0
84343	1002.0	1534.0
60370	697.0	762.0
84340	1587.0	1593.0
106866915	0.0	0.0
646567	2.0	2.0
100996928	0.0	0.0
23397	24.0	93.0
23398	859.0	809.0
23399	4515.0	4536.0
23390	1327.0	1688.0
23392	8285.0	10553.0
84335	3240.0	3229.0
23394	7612.0	6777.0
84334	873.0	779.0
23395	1509.0	1688.0
84337	2969.0	3080.0
84336	11746.0	2393.0
23396	6802.0	4529.0
60386	84.0	202.0
84331	1452.0	1100.0
60385	8.0	16.0
84330	602.0	800.0
84333	4515.0	3094.0
84332	71.0	10.0
152485	1905.0	3470.0
646575	0.0	0.0
646572	7.0	8.0
343045	0.0	0.0
646577	1.0	1.0
646576	51.0	70.0
23365	14978.0	12888.0
23366	568.0	820.0
23367	10795.0	13921.0
23368	1974.0	3888.0
23369	9164.0	8502.0
23360	1867.0	2087.0
23361	2559.0	1712.0
140432	0.0	4.0
23362	3243.0	1871.0
23363	3297.0	5902.0
84364	5611.0	4858.0
84366	2.0	1774.0
84365	1112.0	2256.0
343035	7.0	15.0
139452	1.0	0.0
646583	0.0	0.0
23376	3721.0	3749.0
23378	1007.0	963.0
23379	2712.0	2282.0
646581	7.0	0.0
23370	521.0	478.0
23371	5009.0	7809.0
23373	3006.0	1599.0
100499261	0.0	1.0
646597	0.0	0.0
646595	3.0	3.0
100499258	0.0	0.0
23344	6675.0	6948.0
23345	6772.0	5236.0
201895	10913.0	15446.0
23347	3162.0	3612.0
646592	0.0	0.0
23348	4346.0	3921.0
23349	32.0	29.0
140453	1.0	9.0
23341	1591.0	1871.0
140456	15.0	3.0
140458	41.0	352.0
100499252	9.0	3.0
140459	1401.0	1217.0
100499251	0.0	0.0
23353	4420.0	5750.0
23354	488.0	704.0
23355	1580.0	1823.0
23357	925.0	1433.0
23358	3856.0	4549.0
23359	36.0	649.0
140460	1154.0	940.0
140461	2255.0	1987.0
140462	41.0	98.0
23350	3853.0	4520.0
140464	0.0	0.0
23351	3651.0	3426.0
140465	1690.0	899.0
23352	11005.0	10859.0
140467	3569.0	2319.0
140468	3.0	0.0
140469	526.0	15.0
84376	2658.0	2624.0
2702	475.0	385.0
2701	584.0	1016.0
2700	3.0	6.0
2709	705.0	110.0
2707	682.0	340.0
2706	42.0	82.0
2705	2015.0	5056.0
2703	7.0	1.0
345651	1.0	16.0
2712	0.0	0.0
106866981	0.0	0.0
2710	219.0	377.0
106866980	0.0	0.0
2719	1081.0	575.0
2717	4633.0	907.0
50964	0.0	0.0
345643	81.0	6.0
345645	0.0	0.0
286826	161.0	131.0
286827	168.0	179.0
286828	0.0	0.0
59307	2622.0	2010.0
2720	4915.0	4164.0
2729	2948.0	3169.0
100500737	0.0	0.0
345630	11.0	11.0
2735	98.0	159.0
2734	15062.0	13264.0
2733	2551.0	1570.0
2732	9.0	0.0
2731	1182.0	19.0
2730	1775.0	909.0
2739	6153.0	10997.0
2738	478.0	566.0
2737	1553.0	707.0
2736	98.0	160.0
106144534	1.0	0.0
106144535	3.0	40.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	6.0	12.0
106144533	0.0	0.0
2746	6840.0	15686.0
2745	1604.0	611.0
2744	5084.0	3565.0
2743	180.0	916.0
60314	2258.0	2205.0
2742	2.0	1.0
60313	6865.0	6409.0
106144527	0.0	0.0
2741	1.0	0.0
259217	618.0	370.0
60312	1830.0	2969.0
106144528	4.0	3.0
2740	0.0	5.0
106144529	2.0	0.0
259215	0.0	0.0
2749	56.0	48.0
345611	0.0	17.0
50999	3735.0	6050.0
2747	263.0	114.0
259236	44.0	10.0
2760	4132.0	4862.0
106144524	4.0	1.0
259234	0.0	0.0
106144526	2.0	7.0
259232	161.0	87.0
259230	3892.0	2705.0
59339	4475.0	1694.0
59338	2317.0	2220.0
59335	5.0	2.0
2752	47165.0	34256.0
59336	0.0	0.0
2750	0.0	1.0
2771	15884.0	11795.0
59342	17678.0	3362.0
59341	129.0	537.0
2770	1066.0	2720.0
59344	8.0	50.0
59343	2552.0	2524.0
59340	2.0	1.0
84306	197.0	356.0
2768	3417.0	4381.0
2767	8530.0	7189.0
59349	1905.0	3427.0
84305	1551.0	2146.0
2766	958.0	11224.0
2765	1.0	0.0
84307	1475.0	1698.0
84302	1079.0	429.0
2764	2167.0	3319.0
59345	276.0	779.0
84301	2698.0	4652.0
2762	955.0	3614.0
84304	1852.0	1555.0
59348	697.0	2676.0
84303	510.0	591.0
59347	1.0	0.0
2761	0.0	0.0
84300	1016.0	1199.0
646508	0.0	0.0
2769	379.0	404.0
646507	0.0	0.0
646520	0.0	1.0
2782	15124.0	21679.0
59353	2066.0	589.0
2781	2738.0	371.0
59352	336.0	44.0
2780	0.0	1.0
59351	0.0	11.0
59350	67.0	111.0
2779	2.0	0.0
2778	56773.0	50537.0
2777	20.0	53.0
2776	10119.0	7127.0
2775	6993.0	359.0
2774	1762.0	736.0
2773	4204.0	6130.0
60343	2480.0	2682.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	13.0	53.0
100379584	0.0	0.0
2792	0.0	0.0
2791	5130.0	1544.0
2790	378.0	759.0
105369316	1.0	1.0
2789	0.0	0.0
2788	1214.0	1384.0
2787	3067.0	3115.0
2786	137.0	4508.0
441194	238.0	260.0
2785	23.0	7.0
2784	26.0	32.0
2783	10389.0	24387.0
441191	579.0	613.0
100129622	0.0	0.0
100130606	1.0	1.0
286410	4522.0	2714.0
100130603	0.0	0.0
286411	0.0	2.0
100130600	159.0	251.0
100379571	219.0	162.0
441177	9.0	1.0
2799	10190.0	11720.0
2798	7.0	7.0
2797	13.0	28.0
2796	17.0	14.0
2794	4186.0	4260.0
100129611	0.0	0.0
100129606	0.0	2.0
286423	1.0	1.0
100129604	0.0	0.0
286430	6.0	1.0
105369343	0.0	0.0
286436	0.0	1.0
100379592	4.0	3.0
441154	3.0	1.0
441151	0.0	2.0
441150	431.0	266.0
191585	3.0	82.0
105370357	1.0	0.0
441133	1.0	4.0
100142659	0.0	1.0
100379564	0.0	0.0
441168	87.0	160.0
441166	7.0	7.0
101730217	1.0	1.0
441161	3.0	77.0
441160	3.0	2.0
646498	0.0	0.0
441108	325.0	233.0
23562	4.0	14.0
23563	2.0	3.0
359948	4061.0	6464.0
23564	2594.0	3434.0
23566	383.0	4113.0
100130693	0.0	1.0
23567	757.0	699.0
23568	400.0	314.0
23569	0.0	5.0
23560	1621.0	2850.0
286494	1.0	1.0
286495	595.0	567.0
286499	1.0	3.0
100130687	0.0	0.0
23576	6576.0	13911.0
117608	235.0	280.0
100129690	0.0	1.0
100129696	5.0	10.0
100129692	2.0	1.0
100129694	0.0	1.0
23548	799.0	715.0
23549	2511.0	4110.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	7405.0	4419.0
23542	138.0	720.0
23543	6540.0	5005.0
130612	91.0	215.0
23544	22.0	49.0
130617	1114.0	1093.0
100130671	0.0	0.0
23545	714.0	1052.0
441124	124.0	117.0
23546	13.0	0.0
441123	2.0	0.0
23547	0.0	41.0
441131	2.0	0.0
23559	735.0	1447.0
23551	2479.0	1116.0
23552	635.0	542.0
23553	3.0	1.0
23554	7991.0	955.0
23555	2282.0	2753.0
100130660	0.0	2.0
23556	1459.0	3994.0
23557	1410.0	1493.0
23558	11151.0	12507.0
23550	3666.0	8899.0
23526	676.0	1380.0
23527	2530.0	2621.0
23528	838.0	1918.0
286442	3.0	3.0
23529	51.0	791.0
129642	957.0	9926.0
286444	12.0	15.0
100129669	0.0	0.0
100463482	7.0	3.0
23520	0.0	0.0
23521	76032.0	111970.0
23522	3064.0	1725.0
23523	6221.0	4667.0
23524	24511.0	45200.0
359996	0.0	0.0
115004	176.0	216.0
100129664	0.0	0.0
100463487	4.0	1.0
100463486	42.0	40.0
100463489	1.0	0.0
100463488	9.0	7.0
100129662	4.0	36.0
286451	4469.0	6003.0
23538	0.0	0.0
23539	40.0	111.0
23530	4937.0	2667.0
23531	849.0	538.0
100130640	0.0	0.0
23532	168.0	3.0
23533	92.0	441.0
359997	0.0	0.0
23534	4138.0	2699.0
23536	1143.0	1563.0
100463498	78.0	52.0
100129654	1.0	1.0
286460	101.0	69.0
100129650	2.0	0.0
23504	106.0	126.0
100499416	0.0	0.0
23505	4159.0	7805.0
100499417	1.0	0.0
23506	2507.0	2539.0
286464	22.0	22.0
100130637	0.0	0.0
23507	287.0	2839.0
100130636	0.0	1.0
23508	861.0	781.0
23509	4047.0	3447.0
286467	5.0	56.0
100129647	0.0	1.0
100130631	0.0	0.0
23500	4633.0	1208.0
100499418	0.0	0.0
23503	1691.0	1728.0
100129641	1.0	2.0
100129640	0.0	0.0
286472	0.0	3.0
23515	2113.0	2111.0
345275	8.0	38.0
100499405	107.0	84.0
23516	2354.0	4872.0
23517	3834.0	2989.0
100130626	1.0	0.0
23518	1326.0	1892.0
102465752	0.0	0.0
23519	0.0	1.0
345274	23.0	179.0
100130621	15.0	13.0
23510	3350.0	2744.0
23511	2994.0	4032.0
23512	2539.0	2523.0
23513	3675.0	4399.0
23514	1841.0	5025.0
100129631	0.0	1.0
129607	268.0	268.0
129563	1561.0	1517.0
431704	2.0	0.0
117579	2.0	0.0
130557	700.0	1115.0
431705	12.0	7.0
431707	0.0	0.0
129560	0.0	0.0
117583	1373.0	1970.0
84449	511.0	606.0
84448	66.0	129.0
117584	1283.0	2531.0
84445	5336.0	3985.0
84444	644.0	1720.0
84447	7095.0	8225.0
84446	122.0	240.0
84441	1937.0	2074.0
84440	2852.0	1559.0
84443	35.0	743.0
646405	25.0	11.0
646409	0.0	0.0
117581	157.0	261.0
130560	0.0	0.0
646424	9.0	28.0
84437	1269.0	672.0
84439	274.0	231.0
60489	1156.0	293.0
60488	2677.0	4241.0
84433	1714.0	392.0
60487	440.0	541.0
84436	775.0	900.0
84435	6.0	8.0
60485	3050.0	8002.0
60484	138.0	79.0
84432	384.0	37.0
60482	26.0	10.0
60481	30266.0	17064.0
130576	2324.0	251.0
130574	338.0	447.0
84467	66.0	66.0
84466	627.0	198.0
60496	2314.0	2174.0
60495	146.0	375.0
60494	39.0	79.0
84465	27.0	21.0
84464	411.0	740.0
60493	1015.0	1566.0
60492	2493.0	2001.0
60491	1128.0	939.0
60490	556.0	659.0
84461	1068.0	1549.0
84460	616.0	940.0
646442	4.0	5.0
129530	8.0	20.0
129531	440.0	400.0
130589	7888.0	827.0
201501	1287.0	257.0
84456	864.0	1491.0
84455	319.0	320.0
84458	1937.0	1723.0
84457	820.0	72.0
84450	1821.0	1570.0
646457	5.0	0.0
100500870	1.0	0.0
100500872	0.0	0.0
201514	522.0	372.0
201516	43.0	1.0
646450	157.0	76.0
23480	2457.0	2412.0
105416157	47.0	2034.0
23481	3423.0	4621.0
23483	515.0	469.0
23484	1942.0	2722.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	2.0	2.0
646467	1.0	0.0
100500860	0.0	0.0
96459	1696.0	1997.0
100500861	0.0	0.0
23498	686.0	371.0
23499	14130.0	15129.0
23491	87.0	21.0
23492	7302.0	4892.0
23493	87.0	132.0
23495	13.0	69.0
100500862	0.0	0.0
100500863	3.0	0.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	44.0	36.0
