id	8309be46-0342-49d9-b6f1-b2779eaaee9a	5ec72280-04a7-434f-bdee-5bcffe7bc83d
359799	0.0	0.0
57194	40.0	537.0
727969	0.0	0.0
84798	1070.0	14258.0
140004	0.0	0.0
84793	15.0	33.0
84792	845.0	924.0
84795	174.0	318.0
84791	482.0	604.0
84790	2132.0	1652.0
154661	97.0	102.0
154664	43.0	1.0
166647	1868.0	2139.0
127003	8.0	11.0
127002	121.0	137.0
115019	3.0	5.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	6.0	12.0
100130391	0.0	0.0
115024	2425.0	2186.0
142679	530.0	198.0
648729	1.0	3.0
142678	1941.0	1560.0
347894	0.0	0.0
102465436	0.0	0.0
94137	14.0	6.0
727991	7.0	1.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	1.0	0.0
100130388	7.0	10.0
100130386	4.0	0.0
94134	1987.0	2433.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	284.0	20.0
100129394	2.0	2.0
142683	8.0	93.0
142686	65.0	35.0
142685	1.0	1.0
152007	2033.0	5695.0
152006	2971.0	2570.0
142689	30.0	10.0
140028	0.0	0.0
152002	804.0	834.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	3.0	4.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	2.0	3.0
94161	1.0	0.0
100130376	0.0	0.0
94160	0.0	0.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	1.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	143.0	132.0
100129385	0.0	22.0
100129387	739.0	539.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	1.0	7.0
102465456	0.0	0.0
102465455	0.0	1.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	9.0	1.0
102465451	2.0	0.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	2.0	1.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	4100.0	4019.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	0.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	155.0	168.0
727964	0.0	0.0
100129361	1414.0	1808.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	2.0	13.0
100129368	1.0	0.0
347853	16.0	0.0
102465479	0.0	0.0
102465478	0.0	4.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	70.0	20.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	5785.0	2295.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	6.0	4.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	35.0	5.0
100129351	0.0	0.0
100129354	4.0	3.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	2.0	0.0
102465484	0.0	0.0
164045	14.0	5.0
57105	5431.0	30.0
57106	269.0	779.0
84726	11407.0	6540.0
57107	1104.0	1417.0
84725	545.0	345.0
57108	2.0	1.0
57101	82.0	81.0
84720	3483.0	3678.0
57102	607.0	898.0
57103	276.0	238.0
84722	145.0	134.0
57104	8747.0	6458.0
102465483	0.0	0.0
102465482	1.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1763.0	2100.0
102465499	0.0	0.0
100288713	2.0	2.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	24.0	0.0
84709	62.0	36.0
57110	289.0	0.0
57111	5185.0	6307.0
84706	7617.0	7798.0
84705	896.0	894.0
84708	2557.0	1478.0
84707	1894.0	1381.0
57116	0.0	15.0
57117	832.0	1273.0
57118	3519.0	737.0
57119	14.0	2.0
57113	0.0	11.0
57115	0.0	3.0
102465494	0.0	0.0
102465493	1.0	0.0
102465492	0.0	0.0
102465491	0.0	0.0
102465490	0.0	0.0
152065	0.0	2.0
100288702	0.0	0.0
57120	2744.0	2134.0
57121	63.0	122.0
57122	1179.0	1361.0
201456	110.0	58.0
127086	0.0	0.0
57127	36.0	4.0
57128	947.0	1001.0
57129	1116.0	1176.0
84747	3847.0	2743.0
57124	1425.0	575.0
57125	274.0	310.0
57126	36.0	33478.0
84740	4.0	2.0
152078	14.0	14.0
127074	0.0	0.0
57130	5902.0	4632.0
57132	5642.0	3391.0
84727	599.0	483.0
127077	0.0	0.0
84735	45.0	12.0
84734	363.0	253.0
57139	2415.0	160.0
115098	3902.0	2948.0
201475	1375.0	990.0
57134	1373.0	2296.0
57135	0.0	0.0
57136	12164.0	9815.0
84733	158.0	73.0
57142	13470.0	14741.0
57143	428.0	428.0
57144	82.0	92.0
201477	136.0	0.0
57140	6794.0	6379.0
57149	1172.0	1885.0
84767	0.0	0.0
140032	1.0	9.0
84769	1335.0	744.0
57146	1870.0	3794.0
57147	923.0	864.0
84766	452.0	1575.0
84765	575.0	860.0
57148	4320.0	4961.0
152015	31.0	76.0
57152	2.0	1.0
57153	12188.0	11541.0
166655	0.0	0.0
57154	1808.0	1654.0
84749	1973.0	1263.0
57150	400.0	395.0
57151	0.0	0.0
84759	551.0	518.0
140043	0.0	0.0
57156	4.0	116.0
57157	1061.0	489.0
139060	0.0	1.0
84752	2961.0	907.0
57158	3476.0	976.0
57159	3.0	3.0
84750	436.0	308.0
152024	0.0	0.0
139067	0.0	0.0
139065	370.0	874.0
94104	1069.0	842.0
94103	7301.0	5835.0
96764	1606.0	1140.0
94107	2542.0	2364.0
57165	225.0	114.0
94101	3336.0	1542.0
57161	1273.0	718.0
57162	1350.0	1000.0
57167	94.0	35.0
57168	87.0	202.0
57169	2940.0	2649.0
84787	427.0	395.0
57175	7824.0	18031.0
57176	1847.0	1368.0
57171	867.0	1878.0
57172	110.0	48.0
84779	1.0	0.0
57178	16886.0	5628.0
139081	4.0	0.0
84775	322.0	480.0
57179	6728.0	6275.0
84777	148.0	87.0
84771	87.0	35.0
113655	2399.0	2253.0
732538	0.0	0.0
353323	0.0	0.0
353322	257.0	694.0
353324	0.0	0.0
100996279	0.0	0.0
149603	9119.0	10353.0
341333	0.0	0.0
343990	1607.0	240.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	8.0	10.0
84900	63.0	68.0
84902	1240.0	1603.0
149628	34.0	73.0
84901	1391.0	1585.0
341315	189.0	93.0
113622	84.0	814.0
353355	95.0	437.0
149643	1.0	5.0
150622	168.0	0.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	284.0
100852407	2.0	0.0
642513	0.0	0.0
100852405	0.0	0.0
642517	108.0	48.0
100852410	34.0	19.0
84919	4241.0	3294.0
84918	2365.0	7502.0
389322	56.0	29.0
390311	0.0	0.0
389320	2.0	0.0
390313	0.0	0.0
84915	258.0	364.0
84914	1194.0	1011.0
497190	3.0	4.0
84916	1512.0	1734.0
84922	1372.0	1026.0
390318	0.0	0.0
84924	443.0	457.0
84923	868.0	894.0
84920	275.0	310.0
123016	1196.0	1522.0
497189	0.0	32.0
642521	0.0	0.0
390320	0.0	0.0
84908	1460.0	2170.0
390321	0.0	0.0
353376	17.0	5.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	2471.0	1464.0
390324	0.0	0.0
654503	1.0	0.0
84904	64.0	43.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	1.0	0.0
654506	0.0	12.0
84905	589.0	366.0
84911	115.0	175.0
390329	0.0	0.0
84910	6891.0	8254.0
84913	1751.0	1730.0
84912	1128.0	807.0
113691	93.0	36.0
642538	0.0	0.0
113675	819.0	1253.0
84937	1632.0	846.0
84936	1555.0	1578.0
84939	2108.0	1943.0
84938	580.0	562.0
84944	9.0	13.0
57325	1430.0	1443.0
57326	12854.0	10904.0
84946	657.0	738.0
84945	1433.0	1109.0
84940	131.0	46.0
389336	0.0	2.0
389337	34810.0	3998.0
84942	386.0	249.0
84941	421.0	642.0
642546	0.0	2.0
343930	0.0	1.0
84929	0.0	19.0
389333	242.0	283.0
84926	7302.0	6599.0
84925	955.0	1393.0
84928	1606.0	1525.0
57336	652.0	376.0
84933	502.0	231.0
84932	1015.0	1102.0
57337	696.0	599.0
84935	146.0	25.0
57338	189.0	16.0
84934	1379.0	1768.0
57332	492.0	373.0
57333	421.0	480.0
84931	0.0	3.0
84930	541.0	416.0
57335	211.0	192.0
103752554	0.0	0.0
103752555	0.0	0.0
642559	5.0	1.0
390352	0.0	3.0
390354	527.0	481.0
389362	829.0	648.0
150677	0.0	0.0
150678	2298.0	2079.0
377381	193.0	104.0
162655	148.0	158.0
390363	1.0	2.0
147040	1728.0	1082.0
343901	0.0	0.0
149699	0.0	1.0
150684	1153.0	1219.0
150681	0.0	0.0
159013	2281.0	1095.0
221504	1.0	2.0
103752581	0.0	2.0
389386	0.0	0.0
389383	191.0	0.0
389384	1.0	37.0
123041	375.0	19.0
162681	62.0	105.0
123036	4022.0	4874.0
103752587	0.0	0.0
150696	7700.0	5925.0
103752588	66.0	2.0
103752589	3.0	2.0
103752583	0.0	0.0
103752584	14.0	8.0
103752585	8.0	50.0
103752586	0.0	1.0
390340	0.0	0.0
389376	12.0	2.0
221527	329.0	456.0
390394	2.0	0.0
149647	0.0	0.0
389396	0.0	11.0
123099	369.0	500.0
389395	0.0	0.0
123096	1707.0	1736.0
137682	372.0	372.0
390378	0.0	0.0
221545	1008.0	629.0
221547	11.0	3.0
147011	70.0	51.0
147007	859.0	1078.0
100996295	0.0	0.0
137695	1290.0	1303.0
162632	25.0	13.0
149685	6.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	635.0	929.0
100996280	0.0	0.0
94240	704.0	357.0
94241	2182.0	4904.0
94236	0.0	0.0
94235	0.0	2.0
94234	129.0	321.0
94239	6958.0	7529.0
94233	0.0	0.0
390294	0.0	1.0
390297	0.0	0.0
390298	1.0	2.0
221584	67.0	14.0
150590	277.0	146.0
94274	822.0	347.0
94298	0.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	0.0	0.0
414766	36.0	37.0
414767	0.0	0.0
654434	338.0	654.0
400123	0.0	0.0
400121	0.0	0.0
57221	2197.0	12880.0
84838	1590.0	2058.0
400120	24.0	4.0
84837	239.0	349.0
84839	3.0	0.0
57226	2888.0	2187.0
84844	915.0	1025.0
84847	0.0	1.0
57228	465.0	675.0
57222	13645.0	44767.0
402779	0.0	0.0
402778	624.0	264.0
57223	6181.0	6102.0
57224	200.0	189.0
84842	7.0	107.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	3.0
642448	0.0	0.0
642461	0.0	0.0
642460	0.0	0.0
414777	1055.0	1169.0
414778	3.0	6.0
57231	2936.0	2866.0
400110	11.0	0.0
57232	241.0	244.0
654427	1.0	5.0
84826	0.0	0.0
654429	5.0	20.0
84833	2621.0	2574.0
84836	7159.0	7818.0
84830	7320.0	14.0
57234	332.0	308.0
84832	0.0	0.0
654433	323.0	480.0
9001	243.0	64.0
9002	55.0	40.0
642475	209.0	70.0
84859	1788.0	1695.0
84867	40.0	69.0
84866	2651.0	1915.0
84869	1905.0	2156.0
84868	95.0	414.0
654463	1.0	1.0
84865	469.0	352.0
84864	1073.0	1444.0
84861	1845.0	1925.0
9014	1193.0	947.0
9015	127.0	214.0
9013	1643.0	1122.0
9019	5331.0	7221.0
9016	427.0	296.0
341392	3.0	0.0
84848	31.0	0.0
84856	1386.0	0.0
84858	5269.0	1714.0
84852	259.0	174.0
102725176	1.0	0.0
84851	623.0	450.0
642477	0.0	10.0
84850	2.0	0.0
105376946	0.0	1.0
9025	1076.0	904.0
9026	8991.0	3186.0
9023	67.0	63.0
113612	1089.0	2061.0
9024	9.0	826.0
642493	0.0	1.0
9027	6.0	3.0
9028	211.0	130.0
400165	1.0	0.0
9021	1887.0	4105.0
9022	89.0	305.0
9020	1351.0	895.0
84889	91.0	340.0
84888	4154.0	3114.0
654483	13.0	24.0
84885	2479.0	2964.0
654486	0.0	0.0
84886	2096.0	2614.0
84881	880.0	1548.0
642489	56.0	30.0
84883	2500.0	700.0
654480	1.0	0.0
9037	1534.0	1195.0
9034	75.0	55.0
9038	0.0	0.0
9039	2368.0	1915.0
400156	3.0	3.0
9032	0.0	1.0
9033	1.0	19.0
9031	11581.0	6356.0
84878	1302.0	1383.0
84879	39563.0	36.0
84874	731.0	485.0
84873	21.0	0.0
84876	1166.0	1240.0
84875	3055.0	3535.0
84870	1845.0	202.0
84872	656.0	579.0
84871	29.0	18.0
9047	10.0	106.0
9048	97.0	97.0
9045	24253.0	45833.0
9046	46.0	235.0
9049	3063.0	3602.0
106480985	0.0	0.0
9040	3974.0	3963.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	3402.0	2863.0
400141	324.0	192.0
106480989	0.0	2.0
9044	1551.0	1368.0
106480988	0.0	0.0
57282	3.0	14.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	1.0	2.0
414753	0.0	0.0
414754	0.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	266.0	0.0
341356	0.0	5.0
9058	6229.0	3.0
9056	100.0	528.0
9057	286.0	147.0
341350	5.0	1.0
9050	608.0	596.0
106480996	0.0	0.0
9051	70.0	150.0
106480995	0.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	6768.0	4910.0
9054	1380.0	1097.0
9055	123.0	319.0
106480999	0.0	0.0
9052	247.0	2276.0
9053	3977.0	6631.0
84899	1540.0	3384.0
282569	0.0	0.0
400129	6.0	2.0
84896	2820.0	4050.0
84895	2283.0	1204.0
400128	9.0	409.0
84898	5680.0	3346.0
84897	1217.0	1170.0
400126	36.0	24.0
654499	0.0	0.0
84892	1936.0	1547.0
414764	67.0	28.0
84891	1.0	2.0
414765	31.0	29.0
84894	278.0	381.0
84893	4477.0	3206.0
414760	14.0	7.0
414761	61.0	53.0
84890	1220.0	1858.0
341346	0.0	2.0
9069	1809.0	5141.0
414926	0.0	2.0
9068	153.0	54.0
106479979	0.0	0.0
729004	1.0	3.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	4.0	6.0
9061	2361.0	5751.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	205.0	543.0
106480964	0.0	0.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	1.0	0.0
9066	265.0	22665.0
106480966	0.0	0.0
9063	2430.0	2151.0
729009	154.0	60.0
106480969	0.0	0.0
9064	1217.0	1578.0
106480968	0.0	0.0
106480970	0.0	0.0
106480972	0.0	0.0
106480971	0.0	1.0
113540	27.0	13.0
106479969	0.0	3.0
9079	685.0	390.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	1.0	0.0
9073	3324.0	1203.0
106479962	0.0	0.0
106480973	2.0	0.0
9070	3201.0	2893.0
106479961	0.0	0.0
106480976	1.0	0.0
9071	21.0	29.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	14865.0	2866.0
390402	1.0	0.0
106480978	14.0	3.0
9077	206.0	341.0
390403	0.0	0.0
106480977	0.0	0.0
9074	1.0	1.0
9075	16843.0	3.0
106480979	0.0	1.0
100996387	0.0	0.0
390407	0.0	0.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	29.0	7.0
729025	0.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	6.0	9.0
137529	0.0	0.0
730010	14.0	12.0
106479999	0.0	0.0
729020	0.0	0.0
113510	698.0	641.0
106479998	0.0	0.0
729023	6.0	9.0
106479997	0.0	1.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	1.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	1.0	1.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	175.0	326.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	9.0	136.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	1123.0	1121.0
106480946	0.0	0.0
57402	1711.0	521.0
57403	2346.0	2125.0
57404	2559.0	2692.0
57405	6.0	32.0
389416	3.0	1.0
149501	18.0	54.0
9080	18.0	13.0
106480950	1.0	0.0
57406	5482.0	443.0
57407	2925.0	4435.0
57408	15.0	0.0
730005	112.0	34.0
57409	909.0	1287.0
106480959	0.0	0.0
729013	1690.0	966.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	3.0	1.0
106479986	0.0	0.0
9094	1798.0	1336.0
106479985	0.0	0.0
106480952	0.0	0.0
9095	81.0	85.0
106479984	1.0	2.0
106480951	3.0	1.0
9092	4595.0	3944.0
106479983	0.0	0.0
106480954	0.0	0.0
9093	3435.0	3076.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	54.0	30.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	105.0	55.0
106479980	0.0	0.0
106480955	0.0	0.0
9096	17.0	11.0
106480958	0.0	0.0
9097	3266.0	5719.0
106480957	0.0	0.0
57413	99.0	138.0
57414	39371.0	7121.0
57415	103.0	735.0
389404	1.0	3.0
9091	6175.0	3149.0
57410	8275.0	6510.0
389400	0.0	0.0
106480961	0.0	0.0
57412	19.0	26.0
106480960	0.0	0.0
57418	1366.0	1933.0
57419	828.0	529.0
106480927	0.0	0.0
106479938	1.0	0.0
106479937	0.0	0.0
106480926	0.0	1.0
106479936	0.0	0.0
106480929	0.0	1.0
106479935	1.0	0.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	1.0	0.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	431.0	63.0
390433	0.0	0.0
106480921	0.0	1.0
106480920	2.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	23.0	5.0
389434	5.0	19.0
642402	0.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	5.0	0.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	2.0	0.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	2.0	4.0
353497	192.0	128.0
390442	0.0	0.0
106480930	0.0	0.0
390443	0.0	0.0
389432	660.0	694.0
106480932	0.0	0.0
390445	38.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	282.0	0.0
106480935	0.0	0.0
389428	2.0	1.0
341405	1.0	0.0
389422	1.0	2.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	1.0
106480904	0.0	0.0
106480907	5.0	0.0
106479958	0.0	0.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	1.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	0.0	4.0
106479951	0.0	0.0
390411	1.0	2.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	2.0	0.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	0.0
106480902	0.0	0.0
57446	2553.0	12040.0
57447	39745.0	11257.0
390418	0.0	2.0
100996331	0.0	0.0
57448	5720.0	4524.0
390419	0.0	1.0
57449	857.0	510.0
389458	0.0	1.0
642425	0.0	0.0
642424	0.0	0.0
100125556	114.0	202.0
106479949	0.0	0.0
106480916	2.0	1.0
106479948	0.0	0.0
106480915	2.0	2.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	0.0
106479946	0.0	0.0
106479945	0.0	1.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	1.0	2.0
642443	16.0	18.0
106479942	1.0	1.0
106479941	0.0	13.0
106479940	0.0	0.0
390421	1.0	1.0
57451	153.0	516.0
106480910	0.0	0.0
57452	261.0	601.0
390423	0.0	0.0
414919	1574.0	3996.0
390424	1.0	0.0
106480912	0.0	0.0
106480911	2.0	0.0
106480914	0.0	0.0
414918	668.0	681.0
106480913	0.0	0.0
57458	1787.0	1949.0
390429	0.0	0.0
57459	2458.0	1773.0
57453	32.0	8.0
57455	1744.0	1542.0
57456	1636.0	2329.0
106479939	0.0	1.0
390472	0.0	0.0
162540	0.0	0.0
150554	9.0	14.0
729082	6668.0	5624.0
729085	144.0	160.0
729079	2.0	1.0
390483	0.0	0.0
730061	3.0	2.0
150568	15.0	0.0
729073	3.0	4.0
497258	182.0	200.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	1.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1096.0	586.0
730092	116.0	62.0
730091	325.0	135.0
150577	0.0	2.0
150572	0.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	3.0	0.0
102546227	1.0	1.0
106479902	0.0	0.0
730087	241.0	130.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	1.0	1.0
729097	1.0	9.0
389493	888.0	368.0
221613	0.0	0.0
729096	15.0	9.0
729092	4.0	3.0
729046	18.0	31.0
729042	1.0	0.0
729041	5.0	7.0
730029	311.0	384.0
730023	0.0	2.0
729032	0.0	0.0
730016	1.0	0.0
730058	0.0	0.0
730052	4.0	3.0
730051	1024.0	727.0
221662	134.0	358.0
150538	7.0	17.0
162515	1074.0	309.0
162517	7.0	0.0
729059	2.0	2.0
162514	28.0	10.0
730041	23.0	4.0
149563	31.0	77.0
221656	691.0	995.0
729050	0.0	0.0
221687	304.0	24.0
221692	123.0	91.0
162494	317.0	78.0
654391	0.0	0.0
198437	0.0	0.0
257629	0.0	1.0
267004	0.0	3.0
149499	2.0	1.0
162466	46.0	15.0
255022	2.0	1.0
162461	21.0	24.0
267010	0.0	0.0
267012	0.0	0.0
267013	0.0	0.0
150472	526.0	487.0
255031	616.0	316.0
255025	0.0	0.0
101101692	35.0	8.0
255027	933.0	541.0
267002	309.0	401.0
150483	2.0	8.0
282617	0.0	0.0
282618	0.0	0.0
282616	0.0	1.0
644990	52.0	20.0
9103	31.0	12.0
9100	3591.0	5181.0
9101	3049.0	2878.0
644994	0.0	0.0
9107	1973.0	2213.0
9104	903.0	419.0
400242	169.0	88.0
84959	97.0	144.0
255061	8.0	2.0
84958	3193.0	9777.0
654319	1.0	4.0
100996315	0.0	3.0
84966	54.0	156.0
57348	93.0	69.0
282679	59.0	837.0
84968	22.0	49.0
84967	1643.0	1235.0
84962	2171.0	1432.0
57343	939.0	769.0
654320	0.0	0.0
255057	12.0	18.0
84961	2448.0	1693.0
654321	3.0	1.0
400238	0.0	0.0
654322	1.0	1.0
84964	82.0	65.0
400236	236.0	266.0
644988	2.0	4.0
84960	115.0	307.0
642326	0.0	0.0
9113	2585.0	2475.0
9114	6424.0	7500.0
9111	553.0	732.0
9112	5569.0	2839.0
9117	3217.0	6257.0
9118	5.0	75.0
414899	0.0	0.0
100996307	191.0	192.0
100996306	0.0	0.0
84948	1439.0	881.0
9110	2070.0	2725.0
84947	722.0	754.0
84955	713.0	761.0
84954	1351.0	2370.0
84957	25.0	109.0
100996301	14.0	31.0
84951	4949.0	1826.0
84950	1753.0	2182.0
84953	30.0	58.0
400224	146.0	10.0
84952	5017.0	8211.0
644998	0.0	0.0
9108	66.0	24.0
642337	0.0	0.0
644997	1.0	1.0
9124	12127.0	4890.0
9125	2503.0	2229.0
9122	669.0	222.0
9123	1368.0	938.0
9128	2023.0	1986.0
9129	1605.0	1086.0
9126	3226.0	3141.0
9127	182.0	24.0
94304	0.0	0.0
255043	98.0	77.0
9120	386.0	99.0
9121	1799.0	1293.0
57369	0.0	0.0
84988	2740.0	1258.0
84987	3246.0	2172.0
84989	70.0	78.0
84984	197.0	152.0
84983	4.0	45.0
84986	443.0	674.0
84985	5671.0	3.0
642345	2.0	1.0
9119	0.0	1.0
84981	1483.0	341.0
9135	3236.0	5261.0
9136	735.0	1721.0
9133	31.0	202.0
9134	16.0	31.0
9139	1847.0	3871.0
267014	0.0	0.0
267015	1.0	1.0
9138	2927.0	2693.0
267017	0.0	0.0
9131	3082.0	2518.0
9132	309.0	127.0
84969	301.0	253.0
9130	3794.0	3434.0
400208	0.0	0.0
84976	490.0	338.0
400209	80.0	48.0
400206	2.0	0.0
84978	15.0	103.0
84973	1572.0	4669.0
84975	1867.0	2482.0
57379	0.0	0.0
642357	10.0	3.0
84971	1349.0	1068.0
84970	5.0	0.0
267020	1.0	0.0
9146	4652.0	3738.0
9147	1979.0	1395.0
9144	11037.0	30890.0
9145	847.0	2093.0
9148	116.0	92.0
106479899	0.0	0.0
9149	1451.0	2012.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	2.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	7.0	3.0
57380	2192.0	1269.0
9143	35.0	28.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	598.0	409.0
9140	3288.0	1797.0
106479891	0.0	0.0
9141	1170.0	1616.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	98.0	111.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	2914.0	3402.0
9156	13.0	35.0
106479889	0.0	0.0
9159	3038.0	1203.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	0.0	2.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1777.0	1757.0
106480896	0.0	1.0
106479885	0.0	1.0
57396	931.0	647.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	11.0	3.0
106479882	0.0	0.0
9154	0.0	1.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	63.0	124.0
9152	0.0	0.0
654350	0.0	0.0
84996	558.0	485.0
84991	2733.0	2639.0
84993	3214.0	3183.0
84992	0.0	0.0
9168	5679.0	16625.0
9169	5637.0	4552.0
9166	2569.0	1627.0
642395	7.0	5.0
9167	4415.0	5266.0
642394	2.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	262.0	148.0
106480867	0.0	0.0
9162	53.0	15.0
106480869	0.0	0.0
654383	0.0	2.0
106480871	0.0	1.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	44.0	3.0
