id	36134979-4e1d-46d7-a019-6b14277b9f24	c1e68714-e091-45ad-a770-b60ee90b87f1
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	1296.0	958.0
100847059	0.0	0.0
2341	2.0	1.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	4024.0	3770.0
2335	4116.0	25856.0
2334	20.0	72.0
104502416	9.0	7.0
259249	0.0	0.0
2332	2736.0	2144.0
100862680	16.0	12.0
4994	0.0	0.0
4995	0.0	0.0
104502417	4.0	0.0
4998	75.0	108.0
4999	1628.0	1620.0
260294	68.0	54.0
100847062	0.0	8.0
260293	1872.0	854.0
100847063	0.0	0.0
284260	5.0	2.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	107220.0	31359.0
2352	0.0	0.0
100847068	0.0	0.0
2350	79.0	339.0
100847069	0.0	0.0
100862692	2.0	0.0
2348	142.0	86.0
2346	5133.0	14542.0
284257	0.0	1.0
284254	0.0	0.0
100847070	0.0	1.0
284252	3262.0	2337.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	0.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	0.0	0.0
100847078	0.0	0.0
100847075	8.0	1.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	49.0	35.0
729798	6.0	4.0
2359	359.0	595.0
2358	5.0	9.0
2357	149.0	158.0
2356	3720.0	4158.0
2355	14127.0	7973.0
2354	31814.0	3204.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	6.0	3.0
100847084	0.0	0.0
259282	3248.0	3545.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	1.0	0.0
100847087	0.0	0.0
259289	0.0	2.0
259287	0.0	1.0
259286	0.0	0.0
259285	0.0	0.0
646909	2.0	5.0
284233	36.0	14.0
284232	0.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	7.0	2.0
259293	1.0	0.0
259292	2.0	1.0
100847093	0.0	0.0
259290	2.0	10.0
259296	3.0	4.0
259295	18.0	16.0
646913	0.0	0.0
646912	4.0	0.0
646910	0.0	0.0
50700	0.0	0.0
646915	0.0	0.0
59082	0.0	0.0
2395	529.0	659.0
59084	4086.0	2991.0
441584	0.0	0.0
11108	2354.0	1820.0
11107	272.0	371.0
11100	15141.0	18993.0
11102	1496.0	1360.0
11101	2752.0	2746.0
139411	93.0	413.0
11104	1081.0	870.0
11103	2376.0	2168.0
284297	385.0	1054.0
11105	2.0	2.0
693231	0.0	0.0
25759	4640.0	5549.0
693232	12.0	12.0
284293	7.0	3.0
693233	0.0	0.0
693234	1.0	0.0
693235	0.0	0.0
115426	3841.0	2069.0
25758	24.0	38.0
100379174	1.0	0.0
11119	3357.0	2065.0
11118	5446.0	3141.0
441581	0.0	0.0
127406	1.0	0.0
84034	530.0	831.0
84033	1635.0	1067.0
11113	141.0	241.0
11112	4445.0	3864.0
139422	0.0	0.0
284288	0.0	0.0
139420	0.0	0.0
11117	722.0	9071.0
11116	620.0	452.0
693220	27.0	29.0
693221	0.0	0.0
84061	9661.0	8457.0
693222	0.0	0.0
84060	824.0	585.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	0.0	1.0
139425	0.0	0.0
693227	1.0	0.0
693228	0.0	2.0
693229	0.0	0.0
115416	879.0	792.0
84067	3684.0	2187.0
84066	9.0	0.0
84069	588.0	293.0
84068	897.0	1108.0
84063	10.0	9.0
284276	97.0	77.0
84062	1065.0	1112.0
139431	0.0	0.0
84065	5582.0	3766.0
284274	0.0	1.0
84064	1980.0	2081.0
284273	2665.0	2770.0
693230	1.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	0.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	1.0
152404	2.0	27.0
84059	299.0	750.0
84056	209.0	505.0
84055	9.0	23.0
84058	821.0	1002.0
84057	14.0	48.0
284266	113.0	71.0
84054	2.0	4.0
84081	2193.0	2234.0
84080	1255.0	1037.0
84083	352.0	417.0
441549	200.0	179.0
441548	7.0	3.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	24.0	26.0
84089	0.0	0.0
84088	0.0	3.0
84085	667.0	1121.0
84084	79.0	134.0
84087	1.0	1.0
84086	0.0	0.0
84070	24.0	15.0
84072	5.0	1.0
84071	104.0	112.0
392100	0.0	1.0
100379132	0.0	0.0
392106	3.0	0.0
441533	10.0	17.0
441531	5.0	2.0
84078	1171.0	1625.0
84077	13.0	8.0
84079	3208.0	2880.0
84074	251.0	375.0
84073	38.0	31.0
84076	0.0	0.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	1.0	0.0
201931	5147.0	4556.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	1.0	1.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	1.0	1.0
106480195	0.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	0.0	1.0
127435	535.0	3313.0
106480190	1.0	10.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	0.0	0.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	3.0	6.0
343099	88.0	59.0
103695431	0.0	0.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	0.0	0.0
103695433	1.0	1.0
100847010	0.0	0.0
103695436	7.0	4.0
100847015	1.0	0.0
103695435	25.0	7.0
100847016	0.0	0.0
100847013	0.0	2.0
100847014	0.0	0.0
441554	5.0	6.0
100847019	1.0	0.0
100847017	0.0	0.0
100847018	0.0	1.0
127428	542.0	692.0
84096	2.0	0.0
84097	0.0	0.0
11061	39.0	91.0
646892	28.0	13.0
441509	9.0	3.0
646891	1.0	0.0
11060	6103.0	4890.0
11063	43.0	22.0
619279	7253.0	6862.0
646898	0.0	0.0
11062	402.0	427.0
11065	39.0	197.0
441505	3.0	2.0
11064	1197.0	1270.0
23046	167.0	224.0
441502	2.0	0.0
23047	2806.0	3223.0
441501	0.0	3.0
23048	2885.0	5954.0
106479179	0.0	0.0
23049	6496.0	5072.0
106479178	0.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	2.0	0.0
106479172	0.0	0.0
23040	0.0	6.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	3202.0	2290.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	18776.0	16375.0
106480177	0.0	0.0
23043	316.0	431.0
106480179	0.0	0.0
104384744	3.0	0.0
11067	978.0	1741.0
50674	1.0	1.0
11066	1636.0	1360.0
11069	254.0	620.0
11068	2123.0	1644.0
139378	0.0	1.0
106480170	0.0	0.0
152330	154.0	735.0
106480172	0.0	0.0
106480171	1.0	0.0
11070	6271.0	5145.0
404550	603.0	153.0
644242	58.0	56.0
404552	0.0	0.0
11072	1392.0	830.0
11074	1026.0	48.0
644246	147.0	82.0
11073	1533.0	1514.0
166979	1.0	1.0
11076	266.0	304.0
11075	23.0	5.0
201965	688.0	702.0
379027	0.0	0.0
23057	31.0	254.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1724.0	2137.0
164312	4.0	3.0
106479168	0.0	1.0
106479167	0.0	1.0
106479166	15.0	5.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	1.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	1073.0	2245.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	15495.0	10911.0
379034	1.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	6348.0	4686.0
115399	417.0	436.0
23054	5044.0	4619.0
11078	2211.0	5960.0
11077	23.0	23.0
644237	4.0	1.0
11079	7868.0	5562.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	2.0	1.0
106480182	0.0	0.0
11041	1566.0	2684.0
11040	742.0	657.0
11043	831.0	771.0
23023	4200.0	2465.0
441525	0.0	1.0
106480149	0.0	0.0
23024	3344.0	5404.0
106480148	0.0	0.0
23025	21.0	92.0
23026	22.0	55.0
441521	0.0	0.0
23028	5788.0	7670.0
106479199	0.0	0.0
23029	89.0	63.0
106479198	0.0	0.0
201973	588.0	525.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	0.0	2.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	16663.0	18051.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	1.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	6193.0	13158.0
106480157	0.0	0.0
11045	3095.0	186.0
11044	1386.0	1186.0
11047	5912.0	5417.0
644248	2.0	1.0
11046	1982.0	1674.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	1.0	9.0
343171	11.0	28.0
343170	1.0	6.0
441519	0.0	0.0
11052	4618.0	4441.0
441518	1777.0	1451.0
11051	6348.0	5609.0
11054	4558.0	3505.0
23034	494.0	1046.0
23035	475.0	590.0
106480159	0.0	0.0
23036	2240.0	2716.0
729816	0.0	0.0
23037	549.0	757.0
23038	8989.0	7346.0
106479189	0.0	0.0
23039	4621.0	4479.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	3.0	1.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	4411.0	6078.0
106479181	0.0	0.0
106480167	0.0	1.0
23031	487.0	592.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	4089.0	4577.0
106480169	0.0	2.0
729809	0.0	0.0
23033	1512.0	1432.0
106480168	0.0	0.0
11056	1711.0	1641.0
11055	3.0	4.0
343169	0.0	0.0
11057	15930.0	19404.0
11059	6467.0	5150.0
106480161	0.0	3.0
106480160	0.0	0.0
693200	0.0	0.0
693201	7.0	0.0
693202	0.0	0.0
693203	0.0	0.0
11021	3521.0	3175.0
693204	0.0	0.0
11020	1864.0	1435.0
693205	0.0	0.0
106479139	0.0	0.0
23001	3357.0	3874.0
106480127	0.0	0.0
693206	25.0	73.0
106479138	0.0	0.0
23002	3108.0	3441.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	0.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	1.0	0.0
23005	1290.0	1167.0
106479134	0.0	0.0
106479133	0.0	0.0
23007	332.0	178.0
106479132	0.0	0.0
23008	3310.0	3855.0
106479131	0.0	0.0
106479130	11.0	2.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	1.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	1.0
84000	372.0	206.0
11022	1021.0	1057.0
11025	46.0	68.0
11024	36.0	57.0
84002	2145.0	639.0
139334	0.0	0.0
11027	59.0	72.0
11029	0.0	0.0
11030	3486.0	5239.0
106479129	0.0	0.0
11031	1575.0	2381.0
106479128	0.0	0.0
106479127	1.0	0.0
106480138	0.0	0.0
23012	2293.0	2027.0
23013	7723.0	6479.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	5366.0	5670.0
106479125	0.0	0.0
23015	777.0	487.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	3013.0	1891.0
106479123	0.0	0.0
23017	410.0	1461.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	9723.0	9727.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	5530.0	4556.0
106480146	0.0	0.0
11034	24198.0	34606.0
152302	538.0	455.0
11033	246.0	140.0
11036	15.0	9.0
11035	401.0	89.0
11037	4339.0	3442.0
139341	1263.0	1103.0
644297	3.0	5.0
166968	2070.0	1782.0
619212	0.0	0.0
59067	0.0	1.0
106480105	0.0	0.0
106479159	0.0	1.0
106480104	1.0	0.0
106479158	0.0	0.0
106480107	0.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	1.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	63.0	114.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	1.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	929.0	678.0
11000	1792.0	1455.0
11005	489.0	97.0
11004	92.0	168.0
11007	677.0	467.0
11006	336.0	495.0
127391	1.0	0.0
11010	816.0	690.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	0.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	141.0	95.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	528.0	556.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	586.0	543.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	0.0	0.0
11012	18380.0	7462.0
11011	1775.0	1654.0
11014	26108.0	24194.0
11013	1110.0	2604.0
11016	2999.0	3374.0
11015	3524.0	1896.0
11018	1107.0	1052.0
11017	1787.0	1843.0
139363	0.0	0.0
106144608	0.0	0.0
646808	4.0	7.0
106144606	1.0	2.0
106144607	0.0	0.0
345778	1579.0	1436.0
646802	71.0	33.0
730861	2.0	3.0
729873	1.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	12.0	11.0
729877	0.0	0.0
259308	4.0	1.0
259307	130.0	313.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	7.0	5.0
50604	12.0	1.0
106479119	0.0	0.0
106479118	0.0	1.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	0.0
106479113	0.0	0.0
106479112	1.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1515.0	1388.0
50613	0.0	0.0
50612	0.0	0.0
50615	61.0	52.0
50614	29.0	41.0
50617	372.0	64.0
729894	1.0	0.0
50616	0.0	0.0
50619	3028.0	1515.0
50618	2898.0	2582.0
106479109	0.0	0.0
106479108	2.0	2.0
106479107	0.0	0.0
106479106	1.0	0.0
106479105	17.0	15.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	8.0	3.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	49.0	36.0
646839	1.0	2.0
50626	5592.0	4261.0
646837	589.0	645.0
50628	2692.0	2662.0
646851	45.0	81.0
260332	0.0	0.0
23089	275.0	349.0
260334	33.0	21.0
260337	1.0	0.0
260338	0.0	0.0
23081	1107.0	981.0
23082	4204.0	2662.0
100272228	76.0	35.0
23085	5347.0	5004.0
23086	1283.0	1052.0
23087	1291.0	1044.0
50631	28.0	47.0
50632	21.0	217.0
646849	0.0	0.0
23080	3037.0	3500.0
50636	9108.0	5920.0
50639	0.0	1.0
729830	455.0	322.0
644202	22.0	13.0
646864	0.0	0.0
646862	22.0	16.0
729838	3.0	7.0
23092	2329.0	1651.0
23093	1781.0	1781.0
23094	5128.0	6129.0
23095	3295.0	4907.0
23096	1762.0	1320.0
23097	7937.0	16118.0
729828	5.0	0.0
23098	444.0	760.0
50640	2430.0	2087.0
23099	1116.0	1218.0
730811	0.0	0.0
23090	231.0	918.0
23091	5101.0	5971.0
11081	0.0	10.0
50649	579.0	928.0
11080	4936.0	654.0
11083	5541.0	5386.0
729862	1.0	0.0
11082	100.0	65.0
11085	0.0	0.0
644213	3.0	1.0
100286844	39.0	72.0
646875	1.0	6.0
644214	1.0	0.0
11086	0.0	11.0
646873	0.0	0.0
23067	3155.0	3431.0
23060	4881.0	5064.0
23061	8972.0	10578.0
23062	9619.0	6274.0
23063	3439.0	2661.0
23064	6517.0	6175.0
23065	4621.0	6954.0
50651	232.0	314.0
100272205	38.0	71.0
23066	349.0	447.0
50650	2441.0	2971.0
50652	333.0	13079.0
11092	563.0	591.0
644220	7.0	7.0
11091	3028.0	2947.0
11094	2812.0	4079.0
729852	1975.0	1391.0
11093	265.0	198.0
11096	112.0	423.0
11095	73.0	509.0
11098	10979.0	9989.0
11097	1105.0	1057.0
646884	0.0	1.0
23078	2027.0	2537.0
729857	21.0	9.0
23070	3979.0	3593.0
23071	6145.0	7915.0
23072	265.0	120.0
164380	0.0	0.0
23074	1125.0	1171.0
23075	3176.0	3409.0
23076	2645.0	2922.0
23077	5927.0	4639.0
11099	1719.0	1291.0
646879	0.0	0.0
644218	0.0	0.0
646877	0.0	0.0
100130972	0.0	0.0
100379220	9.0	4.0
100130970	0.0	0.0
284339	12.0	30.0
284338	109.0	122.0
100129983	0.0	0.0
100129982	4.0	8.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	47.0	27.0
100129976	1.0	1.0
100130963	0.0	1.0
100130962	0.0	1.0
284325	1016.0	1155.0
100129972	1.0	1.0
284323	750.0	884.0
100129969	1.0	1.0
100130958	95.0	68.0
693187	0.0	0.0
693188	0.0	0.0
693189	0.0	0.0
100130954	0.0	2.0
2444	1285.0	2106.0
100379249	0.0	1.0
693190	1.0	0.0
100129961	143.0	82.0
284312	63.0	144.0
693191	0.0	0.0
100129960	4.0	7.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	2.0	0.0
693177	0.0	0.0
693178	0.0	0.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	1515.0	1350.0
284307	579.0	584.0
284306	265.0	183.0
693180	0.0	0.0
693181	1.0	0.0
693182	0.0	0.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	173.0	218.0
100130933	52.0	15.0
100130932	9.0	5.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	0.0
284371	767.0	750.0
284370	1950.0	4705.0
100130923	1.0	0.0
100130922	1.0	1.0
100129937	0.0	0.0
100129933	0.0	5.0
2483	1067.0	1141.0
284369	2.0	0.0
2475	3824.0	5035.0
284367	18.0	36.0
284366	0.0	0.0
284361	12094.0	15721.0
50801	0.0	1.0
50804	678.0	1444.0
50805	847.0	737.0
100129926	2.0	7.0
50808	4857.0	5444.0
100129921	0.0	0.0
50807	1266.0	1575.0
100129920	5.0	1.0
50809	9639.0	9517.0
2496	11.0	0.0
2495	22691.0	16834.0
2494	112.0	442.0
2492	0.0	0.0
100129929	0.0	0.0
2491	16.0	39.0
2488	1.0	0.0
2487	118.0	618.0
284359	5.0	9.0
284358	110.0	122.0
284355	0.0	1.0
284353	138.0	66.0
284352	4002.0	2255.0
50813	8186.0	5840.0
50814	1987.0	1529.0
100129919	0.0	0.0
284349	331.0	338.0
2499	10.0	12.0
284348	567.0	293.0
2498	47.0	37.0
2497	21.0	28.0
284346	133.0	163.0
284340	4845.0	1388.0
23207	4673.0	4372.0
693121	0.0	0.0
100093625	0.0	1.0
23208	379.0	1619.0
693122	2.0	1.0
100093626	0.0	1.0
23209	197.0	18.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	14.0	14.0
693126	0.0	0.0
693127	0.0	0.0
693128	1.0	0.0
25862	422.0	379.0
693129	0.0	0.0
23200	7008.0	5827.0
25861	1434.0	868.0
644191	5.0	4.0
23201	3128.0	4905.0
25864	1246.0	1110.0
23203	3833.0	4491.0
25865	8745.0	4421.0
23204	10802.0	10456.0
23205	53.0	34.0
644192	27.0	39.0
11228	2103.0	2315.0
84166	1656.0	1206.0
11221	1281.0	323.0
84168	6360.0	10134.0
11223	42.0	19.0
100093630	4315.0	4335.0
84167	747.0	652.0
11222	4417.0	4683.0
100093631	580.0	656.0
84162	3655.0	4419.0
11224	31173.0	35143.0
84164	7204.0	4886.0
11227	1268.0	521.0
11226	413.0	278.0
84163	302.0	223.0
23218	3201.0	2480.0
23219	3259.0	2916.0
402093	0.0	0.0
100862704	22.0	22.0
11230	947.0	1251.0
23210	4405.0	1219.0
25873	37437.0	38706.0
100379298	0.0	0.0
23211	3458.0	3797.0
25875	3883.0	4494.0
23212	1123.0	1483.0
23213	1486.0	4095.0
25874	11688.0	9141.0
23214	6537.0	6457.0
25876	9.0	16.0
23215	12829.0	10500.0
23216	3378.0	3554.0
25879	1701.0	2050.0
100379296	0.0	0.0
25878	2762.0	5084.0
23217	107.0	28.0
84159	7303.0	6731.0
25871	2119.0	2549.0
25870	13816.0	11381.0
142940	1216.0	1619.0
11232	338.0	347.0
11231	8305.0	10424.0
84154	2082.0	2546.0
11234	1235.0	1050.0
11236	2059.0	2091.0
11235	1918.0	1265.0
11238	578.0	841.0
84153	2369.0	2157.0
11237	2665.0	3684.0
84152	16961.0	28622.0
693120	0.0	0.0
100093624	0.0	0.0
166929	2756.0	2163.0
25847	4959.0	4199.0
84182	134.0	120.0
84181	5740.0	6394.0
25849	16194.0	12596.0
25840	11870.0	6618.0
25842	1078.0	1347.0
25841	547.0	641.0
25844	12900.0	11715.0
25843	2042.0	1968.0
11209	47.0	40.0
84188	2924.0	2759.0
84187	3881.0	3055.0
11201	1321.0	1218.0
11200	308.0	287.0
84189	2652.0	632.0
11202	1.0	0.0
84186	1108.0	1396.0
25859	3370.0	3666.0
25858	3.0	2.0
84171	2743.0	3815.0
284391	2172.0	2338.0
284390	171.0	160.0
100862726	0.0	0.0
100862727	0.0	3.0
100862728	0.0	2.0
25851	2693.0	3071.0
25850	244.0	236.0
25853	3950.0	3924.0
25852	2503.0	2175.0
100862725	0.0	0.0
25855	4883.0	3027.0
25854	1789.0	1271.0
402077	0.0	0.0
11218	810.0	812.0
11217	8.0	33.0
11219	33.0	44.0
139324	271.0	216.0
84176	11.0	8.0
11212	3998.0	3501.0
139322	1888.0	2039.0
84179	325.0	196.0
11211	722.0	545.0
84173	1692.0	1028.0
11214	7170.0	7760.0
11213	407.0	527.0
84172	1182.0	1666.0
284385	636.0	567.0
11216	1720.0	1484.0
11215	2698.0	3184.0
84174	179.0	181.0
284383	0.0	0.0
25826	0.0	1.0
693165	0.0	0.0
25825	7103.0	12475.0
693166	0.0	0.0
25828	7153.0	4986.0
693167	0.0	0.0
25827	234.0	225.0
693168	0.0	0.0
693169	0.0	0.0
25829	4450.0	3973.0
441669	1.0	0.0
392214	5.0	0.0
25820	5156.0	4440.0
127343	0.0	0.0
25822	320.0	1461.0
25821	1673.0	1411.0
25824	19019.0	10227.0
441662	0.0	0.0
106479099	0.0	0.0
25823	18.0	70.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	1.0
115361	4179.0	2800.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	4311.0	2520.0
115362	186.0	227.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	1.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	12.0	2.0
106480093	0.0	1.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	0.0	3.0
693174	1.0	3.0
693175	1.0	0.0
106480094	0.0	0.0
84191	1939.0	2160.0
25837	329.0	339.0
693154	0.0	0.0
84190	370.0	337.0
25836	4989.0	4764.0
693155	23.0	7.0
25839	4444.0	3599.0
84193	4839.0	5031.0
693156	1.0	0.0
693157	0.0	0.0
693158	5.0	2.0
693159	0.0	2.0
392225	0.0	0.0
25831	7057.0	7969.0
25830	2.0	33.0
441654	0.0	0.0
25833	396.0	159.0
100379250	0.0	0.0
106479089	3.0	2.0
25832	1186.0	582.0
106479088	0.0	0.0
25834	10.0	23.0
106479087	0.0	0.0
100379251	92.0	44.0
106479086	0.0	0.0
115350	5.0	8.0
106479085	0.0	0.0
414061	1.0	0.0
106479084	0.0	0.0
115352	6.0	21.0
106479083	0.0	0.0
414062	38.0	37.0
115353	1988.0	1544.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	1.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	1.0	0.0
693162	0.0	0.0
84197	90.0	91.0
693163	3.0	1.0
84196	3773.0	3890.0
693164	1.0	0.0
25804	4477.0	3773.0
693143	0.0	0.0
25803	42149.0	35249.0
693144	1.0	0.0
25806	15.0	92.0
25805	1523.0	549.0
693146	2.0	0.0
693147	0.0	0.0
25807	2403.0	1686.0
693148	0.0	1.0
693149	0.0	0.0
100130996	0.0	0.0
25809	736.0	763.0
100130995	1.0	0.0
100379287	0.0	0.0
100130994	0.0	0.0
441687	7.0	7.0
25800	24203.0	22968.0
25802	889.0	12737.0
25801	1060.0	1156.0
154907	0.0	1.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	12.0	0.0
106480076	0.0	0.0
106480079	0.0	0.0
106480078	0.0	0.0
142910	2.0	11.0
106480071	0.0	0.0
100380272	0.0	0.0
693151	0.0	1.0
142913	69.0	33.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	1.0	0.0
693153	141.0	146.0
106480072	0.0	0.0
693132	0.0	0.0
25814	9245.0	7783.0
693133	0.0	0.0
693134	0.0	0.0
25817	464.0	699.0
25816	1936.0	1541.0
100130988	0.0	0.0
693135	0.0	0.0
25819	245.0	179.0
693136	0.0	0.0
100129998	1.0	0.0
130940	39.0	37.0
25818	1.0	4.0
693137	0.0	0.0
693138	0.0	0.0
693139	0.0	0.0
100130980	7.0	20.0
25813	2800.0	3945.0
392209	14.0	4.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	51.0	79.0
106480087	1.0	1.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	4.0	5.0
106480082	0.0	0.0
693140	0.0	1.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	16637.0	12684.0
154881	792.0	753.0
11182	45.0	176.0
11181	22.0	33.0
646770	0.0	0.0
11184	285.0	275.0
392133	0.0	0.0
11183	2013.0	2368.0
392132	0.0	0.0
11186	1647.0	1225.0
139249	0.0	0.0
11185	424.0	1938.0
23166	921.0	1965.0
23167	4563.0	5022.0
106480049	0.0	0.0
23168	4947.0	5451.0
106479059	0.0	1.0
23169	2424.0	1663.0
166863	0.0	1.0
392138	0.0	0.0
106479058	0.0	0.0
729920	246.0	193.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	6621.0	5617.0
106479054	1.0	0.0
142891	1820.0	1622.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	2264.0	2782.0
106480055	0.0	0.0
106479051	0.0	1.0
23161	2292.0	2553.0
115286	1491.0	1206.0
