id	a5f5e1b6-9947-442f-a106-9df71b3a2e75	619af800-bb88-4a0b-9a4b-0259a0f99ff3
106479116	0.0	0.0
106479115	0.0	0.0
106479114	1.0	1.0
106479113	0.0	2.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1317.0	2104.0
50613	1.0	0.0
50612	0.0	0.0
50615	47.0	28.0
50614	215.0	45.0
50617	22.0	10.0
729894	0.0	0.0
50616	0.0	0.0
50619	1865.0	1671.0
50618	2202.0	2796.0
106479109	0.0	0.0
106479108	1.0	1.0
106479107	0.0	0.0
106479106	0.0	0.0
106479105	17.0	2.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	2.0	3.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	39.0	13.0
646839	3.0	1.0
50626	5428.0	7061.0
646837	172.0	280.0
50628	2172.0	4797.0
646851	54.0	61.0
260332	0.0	0.0
23089	805.0	350.0
260334	45.0	43.0
260337	0.0	0.0
260338	0.0	0.0
23081	814.0	1103.0
23082	2264.0	3520.0
100272228	32.0	28.0
23085	4833.0	3213.0
23086	479.0	1114.0
23087	1160.0	1604.0
50631	50.0	55.0
50632	33.0	40.0
646849	0.0	0.0
23080	1883.0	4620.0
50636	6695.0	6754.0
50639	0.0	0.0
729830	106.0	653.0
644202	13.0	8.0
646864	1.0	0.0
646862	4.0	9.0
729838	2.0	0.0
23092	915.0	1314.0
23093	2000.0	1517.0
23094	2262.0	4201.0
23095	3630.0	5324.0
23096	1766.0	1201.0
23097	1657.0	9393.0
729828	0.0	0.0
23098	475.0	544.0
50640	2042.0	3452.0
23099	877.0	961.0
730811	0.0	0.0
23090	1594.0	687.0
23091	4770.0	3440.0
11081	14.0	12.0
50649	2242.0	533.0
11080	2615.0	1423.0
11083	3757.0	4294.0
729862	1.0	1.0
11082	231.0	37.0
11085	0.0	0.0
644213	1.0	0.0
100286844	104.0	40.0
646875	1.0	7.0
644214	3.0	1.0
11086	1.0	0.0
646873	0.0	1.0
23067	3180.0	1964.0
23060	2691.0	3214.0
23061	6568.0	10875.0
23062	5156.0	5901.0
23063	2382.0	2653.0
23064	4066.0	4741.0
23065	3121.0	5196.0
50651	558.0	518.0
100272205	9.0	13.0
23066	839.0	340.0
50650	1741.0	2577.0
50652	1355.0	19309.0
11092	650.0	536.0
644220	13.0	8.0
11091	2185.0	2782.0
11094	2085.0	3875.0
729852	1185.0	2203.0
11093	184.0	233.0
11096	1918.0	481.0
11095	833.0	599.0
11098	7619.0	7973.0
11097	914.0	1359.0
646884	0.0	0.0
23078	1739.0	1722.0
729857	9.0	8.0
23070	2878.0	3165.0
23071	3443.0	5827.0
23072	601.0	146.0
164380	0.0	0.0
23074	1073.0	1653.0
23075	2085.0	5915.0
23076	2023.0	3282.0
23077	2530.0	2533.0
11099	2066.0	1185.0
646879	0.0	0.0
644218	0.0	0.0
646877	0.0	0.0
100130972	0.0	2.0
100379220	1.0	9.0
100130970	0.0	0.0
284339	38.0	34.0
284338	61.0	158.0
100129983	0.0	0.0
100129982	6.0	12.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	3.0	36.0
100129976	0.0	0.0
100130963	0.0	0.0
100130962	0.0	0.0
284325	939.0	1072.0
100129972	0.0	0.0
284323	602.0	483.0
100129969	0.0	0.0
100130958	187.0	165.0
693187	0.0	0.0
693188	0.0	0.0
693189	1.0	1.0
100130954	3.0	0.0
2444	480.0	2498.0
100379249	0.0	1.0
693190	0.0	0.0
100129961	63.0	67.0
284312	79.0	11.0
693191	0.0	0.0
100129960	5.0	2.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	1.0
693177	0.0	0.0
693178	0.0	0.0
260340	0.0	0.0
100129959	0.0	0.0
260341	2.0	0.0
284309	853.0	1217.0
284307	349.0	262.0
284306	100.0	138.0
693180	0.0	0.0
693181	0.0	0.0
693182	0.0	0.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	625.0	124.0
100130933	7.0	13.0
100130932	3.0	1.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	1.0
284371	302.0	593.0
284370	1338.0	1464.0
100130923	0.0	0.0
100130922	1.0	0.0
100129937	0.0	0.0
100129933	3.0	3.0
2483	1067.0	1240.0
284369	0.0	0.0
2475	2780.0	4175.0
284367	25.0	24.0
284366	0.0	0.0
284361	10326.0	15830.0
50801	1.0	0.0
50804	950.0	1640.0
50805	286.0	682.0
100129926	5.0	3.0
50808	5309.0	7541.0
100129921	0.0	0.0
50807	1981.0	1514.0
100129920	1.0	4.0
50809	9486.0	9950.0
2496	2.0	5.0
2495	12623.0	24290.0
2494	369.0	673.0
2492	3.0	0.0
100129929	0.0	0.0
2491	15.0	30.0
2488	1.0	9.0
2487	1022.0	1186.0
284359	6.0	2.0
284358	201.0	79.0
284355	0.0	0.0
284353	86.0	57.0
284352	2563.0	2548.0
50813	6112.0	7895.0
50814	1890.0	1744.0
100129919	0.0	0.0
284349	192.0	264.0
2499	5.0	6.0
284348	90.0	192.0
2498	42.0	56.0
2497	33.0	20.0
284346	203.0	93.0
284340	452.0	1149.0
23207	4458.0	4781.0
693121	0.0	0.0
100093625	0.0	0.0
23208	2345.0	1592.0
693122	4.0	0.0
100093626	0.0	0.0
23209	92.0	44.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	9.0	8.0
693126	0.0	0.0
693127	0.0	0.0
693128	2.0	0.0
25862	267.0	242.0
693129	0.0	0.0
23200	2609.0	7433.0
25861	895.0	895.0
644191	4.0	2.0
23201	4049.0	4244.0
25864	1893.0	2368.0
23203	3404.0	5875.0
25865	3850.0	4252.0
23204	6610.0	14514.0
23205	60.0	30.0
644192	97.0	56.0
11228	1854.0	2158.0
84166	772.0	846.0
11221	335.0	673.0
84168	8070.0	7303.0
11223	10.0	3.0
100093630	4156.0	7624.0
84167	761.0	550.0
11222	2847.0	8074.0
100093631	338.0	437.0
84162	2667.0	3453.0
11224	31612.0	48611.0
84164	5613.0	6736.0
11227	113.0	302.0
11226	175.0	266.0
84163	330.0	237.0
23218	1256.0	1794.0
23219	2045.0	3517.0
402093	0.0	0.0
100862704	12.0	17.0
11230	2056.0	1196.0
23210	2590.0	3282.0
25873	30691.0	62770.0
100379298	0.0	0.0
23211	3084.0	2085.0
25875	3262.0	5463.0
23212	1069.0	2308.0
23213	11464.0	8622.0
25874	5928.0	9966.0
23214	4906.0	7928.0
25876	17.0	51.0
23215	8253.0	9616.0
23216	5806.0	3084.0
25879	1031.0	2649.0
100379296	0.0	0.0
25878	1847.0	4835.0
23217	46.0	15.0
84159	4185.0	7764.0
25871	1971.0	2472.0
25870	7821.0	13032.0
142940	1113.0	1089.0
11232	229.0	318.0
11231	5925.0	12135.0
84154	1501.0	4680.0
11234	1009.0	1151.0
11236	1819.0	2830.0
11235	1024.0	1855.0
11238	617.0	1015.0
84153	2633.0	2550.0
11237	1875.0	3244.0
84152	7593.0	49446.0
693120	0.0	0.0
100093624	0.0	0.0
166929	1410.0	4466.0
25847	4511.0	7907.0
84182	294.0	128.0
84181	3217.0	3958.0
25849	22597.0	9577.0
25840	7770.0	4358.0
25842	904.0	1265.0
25841	686.0	989.0
25844	9878.0	17785.0
25843	2246.0	2614.0
11209	27.0	14.0
84188	2582.0	3980.0
84187	1926.0	3117.0
11201	1106.0	826.0
11200	199.0	401.0
84189	1113.0	209.0
11202	3.0	1.0
84186	821.0	1385.0
25859	3229.0	3021.0
25858	3.0	0.0
84171	525.0	465.0
284391	1187.0	1378.0
284390	131.0	93.0
100862726	0.0	0.0
100862727	0.0	0.0
100862728	2.0	5.0
25851	2249.0	2728.0
25850	205.0	212.0
25853	1970.0	4077.0
25852	2014.0	2252.0
100862725	0.0	0.0
25855	3523.0	3964.0
25854	1982.0	1842.0
402077	0.0	0.0
11218	888.0	1774.0
11217	19.0	17.0
11219	39.0	29.0
139324	204.0	268.0
84176	9.0	11.0
11212	2691.0	4128.0
139322	1315.0	2142.0
84179	246.0	280.0
11211	559.0	284.0
84173	1061.0	870.0
11214	5222.0	5287.0
11213	674.0	538.0
84172	832.0	2195.0
284385	532.0	830.0
11216	1535.0	1506.0
11215	2844.0	2137.0
84174	68.0	164.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	3380.0	30616.0
693166	5.0	1.0
25828	6479.0	8478.0
693167	0.0	0.0
25827	452.0	147.0
693168	0.0	0.0
693169	0.0	0.0
25829	4164.0	4511.0
441669	0.0	0.0
392214	2.0	5.0
25820	3777.0	5881.0
127343	0.0	5.0
25822	7417.0	1879.0
25821	1147.0	1711.0
25824	12931.0	15029.0
441662	0.0	0.0
106479099	0.0	0.0
25823	186.0	45.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	981.0	1835.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	2117.0	3303.0
115362	176.0	202.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	1.0	3.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	1.0	1.0
106480095	0.0	0.0
693174	5.0	2.0
693175	0.0	0.0
106480094	0.0	0.0
84191	1010.0	4936.0
25837	379.0	508.0
693154	0.0	0.0
84190	235.0	381.0
25836	2970.0	3699.0
693155	3.0	16.0
25839	3506.0	4580.0
84193	5676.0	6369.0
693156	0.0	0.0
693157	0.0	0.0
693158	5.0	1.0
693159	0.0	2.0
392225	0.0	0.0
25831	5186.0	7236.0
25830	18.0	11.0
441654	0.0	0.0
25833	101.0	264.0
100379250	0.0	0.0
106479089	0.0	0.0
25832	311.0	484.0
106479088	0.0	0.0
25834	39.0	10.0
106479087	5.0	0.0
100379251	112.0	44.0
106479086	0.0	0.0
115350	4.0	3.0
106479085	0.0	0.0
414061	0.0	0.0
106479084	0.0	0.0
115352	20.0	5.0
106479083	0.0	0.0
414062	17.0	24.0
115353	1184.0	2530.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	19.0	50.0
693163	4.0	1.0
84196	2627.0	4009.0
693164	0.0	0.0
25804	3785.0	5474.0
693143	1.0	0.0
25803	25408.0	36850.0
693144	0.0	0.0
25806	33.0	89.0
25805	178.0	466.0
693146	0.0	0.0
693147	0.0	0.0
25807	1956.0	2263.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	555.0	716.0
100130995	0.0	1.0
100379287	1.0	0.0
100130994	0.0	0.0
441687	12.0	9.0
25800	7465.0	12151.0
25802	60813.0	11659.0
25801	575.0	1650.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	0.0	1.0
106480076	0.0	0.0
106480079	0.0	0.0
106480078	0.0	0.0
142910	5.0	5.0
106480071	0.0	0.0
100380272	1.0	0.0
693151	0.0	0.0
142913	63.0	37.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	0.0	4.0
693153	134.0	110.0
106480072	0.0	0.0
693132	0.0	0.0
25814	5641.0	11165.0
693133	0.0	0.0
693134	0.0	0.0
25817	291.0	434.0
25816	1907.0	2159.0
100130988	0.0	0.0
693135	0.0	0.0
25819	114.0	408.0
693136	0.0	0.0
100129998	1.0	1.0
130940	43.0	43.0
25818	6.0	19.0
693137	0.0	0.0
693138	0.0	1.0
693139	0.0	2.0
100130980	17.0	21.0
25813	2347.0	4544.0
392209	4.0	5.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	52.0	75.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	8.0	2.0
106480082	0.0	0.0
693140	1.0	0.0
106480081	1.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	8840.0	12909.0
154881	1265.0	701.0
11182	163.0	90.0
11181	22.0	30.0
646770	0.0	1.0
11184	218.0	190.0
392133	0.0	0.0
11183	2186.0	2670.0
392132	0.0	1.0
11186	1557.0	2576.0
139249	0.0	0.0
11185	6848.0	1479.0
23166	1683.0	2139.0
23167	5233.0	5617.0
106480049	0.0	0.0
23168	6061.0	5294.0
106479059	1.0	0.0
23169	1103.0	2414.0
166863	1.0	0.0
392138	0.0	0.0
106479058	0.0	0.0
729920	182.0	286.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	2.0
127262	6367.0	8311.0
106479054	0.0	0.0
142891	1535.0	1590.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	1293.0	3828.0
106480055	0.0	0.0
106479051	0.0	1.0
23161	1787.0	2967.0
115286	1449.0	1539.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	1611.0	1285.0
106480057	0.0	0.0
23163	1722.0	1530.0
106480056	0.0	0.0
152217	985.0	1335.0
23164	10675.0	7708.0
106480059	0.0	0.0
23165	1448.0	2220.0
106480058	0.0	0.0
11188	11852.0	7837.0
11187	2025.0	5469.0
11189	54.0	29.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	2.0	3.0
11191	90.0	127.0
392140	0.0	3.0
11190	3488.0	2773.0
404672	2636.0	3756.0
11193	1363.0	964.0
154872	0.0	0.0
11194	2204.0	2177.0
11197	713.0	96.0
11196	2874.0	3459.0
23177	2209.0	1665.0
402016	0.0	0.0
23178	625.0	644.0
106479049	0.0	0.0
23179	2728.0	1858.0
106479048	0.0	0.0
127255	21.0	25.0
106479047	1.0	0.0
127254	24.0	33.0
106479046	0.0	0.0
646780	2.0	3.0
127253	1469.0	1877.0
106479045	2.0	3.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	48.0	16.0
23170	2969.0	7447.0
115273	62.0	21.0
106480063	0.0	0.0
729909	5.0	5.0
106479041	1.0	0.0
23171	4975.0	5597.0
106479040	0.0	0.0
106480066	1.0	1.0
23172	839.0	981.0
106480065	0.0	0.0
23173	2873.0	5054.0
106480068	0.0	0.0
23174	1591.0	1672.0
106480067	0.0	0.0
23175	2669.0	1019.0
23176	2124.0	2690.0
106480069	0.0	1.0
11199	0.0	7.0
11198	5636.0	7553.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	3903.0	7974.0
644131	55.0	52.0
404663	0.0	0.0
11162	62.0	119.0
646799	0.0	0.0
11161	3707.0	4123.0
404665	13.0	6.0
11164	1463.0	2715.0
11163	3540.0	4662.0
23144	1746.0	1314.0
127247	0.0	0.0
106480028	0.0	0.0
23145	123.0	71.0
106480027	1.0	0.0
106480029	0.0	0.0
23148	923.0	414.0
106479079	0.0	0.0
646791	6.0	4.0
23149	45.0	60.0
441641	8.0	7.0
106479078	0.0	0.0
106479077	2.0	0.0
106479076	0.0	0.0
84108	424.0	350.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	1.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	0.0	0.0
84109	15.0	1.0
106480032	0.0	0.0
106479072	0.0	1.0
23140	3038.0	2533.0
115265	261.0	47.0
106480035	0.0	0.0
106479071	3.0	0.0
84103	0.0	0.0
23141	2721.0	3948.0
106480034	5.0	0.0
106479070	0.0	1.0
23142	2223.0	1711.0
84106	195.0	129.0
106480037	0.0	0.0
84105	392.0	515.0
23143	2144.0	1731.0
106480036	0.0	0.0
84100	209.0	263.0
11166	57.0	61.0
140258	0.0	0.0
644129	0.0	0.0
11165	1441.0	1279.0
84102	230.0	952.0
11168	4227.0	3562.0
84101	85.0	52.0
11167	30643.0	48295.0
644128	39.0	43.0
11169	177.0	190.0
11171	4214.0	7867.0
11170	12338.0	3646.0
11173	102.0	83.0
441639	0.0	0.0
11172	1.0	0.0
343296	0.0	0.0
11174	35.0	41.0
644146	101.0	115.0
23155	1144.0	2691.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	2165.0	3027.0
23158	2018.0	3626.0
106479069	0.0	0.0
441631	301.0	175.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	1.0
106479063	1.0	1.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	1920.0	3983.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	943.0	1393.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	4740.0	4129.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	3266.0	3402.0
106480047	0.0	0.0
11177	2070.0	3988.0
11176	3043.0	5525.0
11179	886.0	2339.0
644138	4.0	6.0
11178	424.0	537.0
644139	11.0	5.0
139285	544.0	404.0
106480040	0.0	0.0
103695364	2.0	0.0
103695363	0.0	2.0
644153	0.0	0.0
11140	9704.0	11056.0
644159	0.0	0.0
103695365	0.0	1.0
11142	7675.0	4763.0
166824	824.0	1312.0
106479019	0.0	0.0
11141	13.0	16.0
130872	1146.0	690.0
106479018	0.0	1.0
644157	29.0	43.0
23122	2528.0	2804.0
106480006	0.0	0.0
106479017	0.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	0.0	2.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	7.0	27.0
23125	4111.0	3527.0
106480007	0.0	0.0
25786	139.0	154.0
106479014	0.0	0.0
25789	98.0	315.0
644150	1749.0	837.0
23126	3806.0	3853.0
106479013	0.0	0.0
25788	40.0	79.0
23127	971.0	325.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	2652.0	2984.0
106479010	0.0	0.0
84129	19.0	15.0
106480011	0.0	0.0
106480010	0.0	0.0
84126	6.0	4.0
106480013	0.0	0.0
84125	164.0	130.0
25780	129.0	247.0
106480012	0.0	0.0
84128	1190.0	2119.0
23120	3.0	0.0
106480015	0.0	0.0
25782	1468.0	2436.0
106480014	0.0	0.0
11144	51.0	15.0
11143	3655.0	3357.0
139212	5.0	12.0
84124	1494.0	1764.0
11146	253.0	511.0
11145	1432.0	1603.0
11148	7.0	124.0
86781	79.0	113.0
11147	750.0	969.0
11149	1544.0	444.0
392181	1.0	1.0
127294	115.0	26.0
644165	47.0	17.0
11151	960.0	1214.0
166815	256.0	787.0
392188	0.0	0.0
106479009	0.0	0.0
11153	658.0	919.0
106479008	1.0	0.0
644168	0.0	0.0
11152	2588.0	3681.0
106479007	0.0	0.0
25796	3457.0	6359.0
130888	304.0	411.0
23133	2454.0	4899.0
106479006	3.0	0.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	2389.0	4295.0
25798	3622.0	9387.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1358.0	1057.0
25797	655.0	546.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	1314.0	1825.0
106479002	0.0	0.0
25799	655.0	649.0
402055	880.0	1171.0
23138	256.0	255.0
106479001	0.0	0.0
23139	5075.0	3602.0
106479000	0.0	0.0
644160	2.0	4.0
106480020	0.0	0.0
25790	37.0	214.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6530.0	7963.0
106480024	0.0	0.0
25791	79.0	137.0
23130	2327.0	2331.0
106480023	0.0	0.0
23131	1923.0	1864.0
25794	36.0	38.0
106480026	3.0	0.0
25793	4874.0	7043.0
23132	1851.0	1255.0
106480025	0.0	0.0
11155	6726.0	698.0
11154	748.0	627.0
11157	874.0	1019.0
11156	2600.0	16798.0
11159	314.0	453.0
139221	154.0	672.0
11158	610.0	821.0
392193	1.0	1.0
23108	400.0	2101.0
23109	16.0	5.0
127281	1589.0	1751.0
441608	0.0	0.0
154860	1.0	8.0
11120	1908.0	1087.0
343263	4.0	0.0
154865	43.0	115.0
25763	0.0	0.0
106479039	0.0	0.0
23101	87.0	71.0
106479038	2.0	5.0
23102	1834.0	2087.0
106479037	15.0	17.0
25764	113.0	91.0
106479036	0.0	0.0
106479035	0.0	0.0
23105	38.0	102.0
25766	524.0	371.0
106479034	0.0	0.0
25769	2.0	3.0
106479033	0.0	0.0
23107	3894.0	6361.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	1939.0	1697.0
106479030	0.0	0.0
84148	2443.0	2375.0
84144	223.0	330.0
11122	186.0	131.0
84146	1880.0	3156.0
11124	3383.0	3945.0
11123	10324.0	7139.0
11126	12.0	27.0
84140	121.0	407.0
11128	1440.0	1496.0
84142	246.0	610.0
84141	50.0	59.0
139231	2759.0	3610.0
11127	722.0	921.0
23119	342.0	286.0
644186	7.0	3.0
11131	15.0	23.0
11130	238.0	462.0
106479029	0.0	0.0
23111	5664.0	3066.0
106479028	0.0	0.0
25774	5.0	0.0
23112	2172.0	3325.0
106479027	0.0	0.0
25776	3086.0	2529.0
23113	1938.0	1335.0
106479026	0.0	0.0
25775	7.0	13.0
23114	1945.0	1482.0
106479025	2.0	3.0
25778	1456.0	1492.0
106479024	0.0	0.0
25777	13328.0	14104.0
23116	879.0	950.0
106479023	0.0	0.0
23117	27.0	28.0
106479022	0.0	0.0
23118	4988.0	8457.0
106479021	0.0	0.0
115294	4511.0	6304.0
106479020	2.0	2.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	56.0	19.0
106480004	0.0	1.0
25771	1547.0	1679.0
84138	202.0	271.0
106480003	0.0	0.0
11133	542.0	656.0
84133	4.0	11.0
84132	771.0	1150.0
11132	1073.0	1125.0
11135	3451.0	4007.0
84135	571.0	1074.0
84134	1005.0	734.0
11137	2306.0	3420.0
115290	1610.0	631.0
11136	13.0	6.0
84131	707.0	726.0
11138	2815.0	4124.0
730993	1.0	3.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	28.0	115.0
729993	319.0	311.0
50717	4724.0	4257.0
102465257	1.0	1.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	929.0	927.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	16.0	34.0
100884155	3.0	1.0
102465252	0.0	0.0
730978	0.0	0.0
102465251	0.0	0.0
102465250	0.0	0.0
730974	0.0	0.0
392194	0.0	0.0
392197	0.0	0.0
646702	0.0	0.0
646701	0.0	0.0
646721	4.0	1.0
729962	0.0	0.0
729967	652.0	786.0
2504	13.0	23.0
2503	16.0	24.0
284418	0.0	0.0
2502	21.0	20.0
284417	7.0	12.0
2501	41.0	65.0
2500	54.0	87.0
284415	1.0	1.0
404635	0.0	0.0
619190	0.0	4.0
404636	601.0	902.0
2509	20.0	32.0
646723	2.0	5.0
2508	48.0	60.0
2507	3.0	7.0
619189	0.0	1.0
164237	2.0	1.0
729956	3.0	0.0
140290	46.0	29.0
729952	0.0	1.0
2515	7.0	315.0
284408	174.0	130.0
2512	60317.0	141621.0
284406	378.0	219.0
2510	0.0	1.0
284403	53.0	57.0
284402	19.0	26.0
2519	2022.0	7478.0
2518	1.0	0.0
2517	3885.0	9003.0
2516	1.0	1.0
646755	6.0	2.0
646754	0.0	0.0
646753	1.0	1.0
260434	2.0	5.0
23189	8407.0	3456.0
260436	4.0	1.0
23180	1923.0	1274.0
2526	437.0	395.0
23181	2157.0	2797.0
2525	15.0	16.0
2524	103.0	251.0
2523	444.0	642.0
23184	3508.0	6031.0
2521	10121.0	12337.0
23185	3628.0	5501.0
23186	1600.0	2608.0
2520	0.0	1.0
23187	3038.0	3799.0
2529	5.0	2.0
2528	5.0	3.0
2527	0.0	0.0
152273	1260.0	1178.0
644100	0.0	1.0
646766	13.0	22.0
644101	9.0	8.0
23199	3709.0	5088.0
260425	1089.0	2052.0
729974	0.0	0.0
260429	0.0	0.0
2537	2386.0	3986.0
23191	4625.0	10899.0
23192	3396.0	4051.0
23193	16699.0	35507.0
2535	248.0	117.0
2534	1088.0	985.0
23194	2372.0	1196.0
2533	203.0	477.0
23195	1797.0	2778.0
23196	7806.0	11888.0
2532	2187.0	7474.0
23197	3799.0	5407.0
2531	3859.0	5172.0
2530	849.0	1166.0
23198	3229.0	7816.0
345829	2.0	7.0
646759	0.0	0.0
646758	0.0	2.0
2539	1708.0	2578.0
2538	0.0	1.0
23190	4084.0	11822.0
25903	332.0	400.0
25902	255.0	779.0
25904	1092.0	2042.0
100129866	2.0	3.0
25907	3589.0	754.0
100130855	71.0	92.0
25906	1301.0	1415.0
25909	1898.0	3295.0
100127206	2.0	0.0
100129867	0.0	0.0
2551	1596.0	2335.0
2550	2533.0	1230.0
25901	1552.0	2306.0
25900	877.0	316.0
2548	7515.0	15460.0
223075	8.0	2.0
2547	14910.0	21668.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	1.0	0.0
100379345	20.0	8.0
2542	2212.0	3384.0
100874403	0.0	0.0
100874402	1.0	0.0
100874401	0.0	0.0
100874400	1.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1323.0	862.0
100874404	0.0	0.0
25914	283.0	249.0
100130848	0.0	0.0
25913	961.0	1256.0
100129858	30.0	29.0
25915	4898.0	7172.0
25917	1596.0	1586.0
2562	167.0	2766.0
2561	21.0	36.0
2560	0.0	1.0
25912	8636.0	20781.0
25911	1046.0	963.0
2559	1.0	0.0
2558	51.0	41.0
2557	0.0	2.0
2556	21.0	6.0
2555	0.0	3.0
2554	10.0	1.0
2553	1772.0	1959.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	50.0	18.0
2572	0.0	0.0
2571	126.0	215.0
2570	2.0	1.0
2569	4.0	8.0
2568	438.0	2133.0
2567	411.0	602.0
2566	0.0	1.0
2565	1.0	6.0
2564	453.0	495.0
2563	12.0	53.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	175.0	555.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	6.0	4.0
100129836	2.0	1.0
100874410	0.0	0.0
286676	297.0	1385.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	859.0	1106.0
2583	660.0	149.0
2582	997.0	1344.0
2581	1299.0	3484.0
2580	4364.0	6636.0
100874419	0.0	0.0
100874414	1.0	5.0
100874413	1.0	1.0
100874412	0.0	0.0
100874411	0.0	0.0
100874418	0.0	0.0
223082	501.0	1584.0
100874417	7.0	0.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	8.0	32.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	1.0
100874441	0.0	0.0
100874440	0.0	0.0
2595	733.0	718.0
2593	5210.0	4807.0
100379300	0.0	0.0
2592	1485.0	1617.0
2591	1185.0	7679.0
441389	20.0	11.0
2590	3776.0	6297.0
441386	6.0	3.0
127617	4.0	2.0
2589	3712.0	8082.0
2588	1026.0	1527.0
2587	295.0	47.0
441391	6.0	10.0
284018	674.0	1527.0
2585	572.0	1812.0
100874447	0.0	0.0
100874446	2.0	0.0
100874445	0.0	0.0
284013	95.0	146.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	4.0	4.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	0.0	0.0
100874430	0.0	0.0
100129813	3.0	1.0
441377	0.0	0.0
441376	72.0	7.0
