id	f87cd150-16db-42e7-b78a-667735956ba3	e1bf71c6-b975-456e-8b1d-309c465788ce
55183	4202.0	3745.0
106480429	21.0	15.0
106479472	0.0	2.0
79154	709.0	1188.0
79157	1252.0	1387.0
80146	1645.0	3013.0
106479471	0.0	0.0
80145	1879.0	3159.0
79156	499.0	737.0
284837	234.0	199.0
106479470	0.0	0.0
55188	793.0	860.0
80144	547.0	1508.0
284836	0.0	0.0
79159	273.0	357.0
55187	7297.0	8101.0
80143	1416.0	1935.0
79158	10253.0	5767.0
257218	1144.0	1235.0
284835	10.0	7.0
106480431	9.0	5.0
80149	3979.0	770.0
106480430	0.0	0.0
80148	3480.0	3248.0
106480433	0.0	0.0
106480432	17.0	21.0
644524	0.0	4.0
100874389	0.0	0.0
80142	2365.0	3389.0
100874373	1.0	4.0
644540	0.0	1.0
729530	6.0	5.0
100874372	1.0	0.0
729533	5.0	4.0
100874371	0.0	0.0
100874370	0.0	0.0
100874377	0.0	0.0
341032	56.0	20.0
100874375	0.0	0.0
100874374	6.0	28.0
106479469	0.0	0.0
55193	4825.0	5048.0
106480435	0.0	0.0
106479468	7.0	18.0
55192	1131.0	1220.0
106479467	0.0	0.0
106480434	0.0	0.0
79140	138.0	216.0
55191	4028.0	4582.0
106480437	1.0	0.0
106479466	1.0	0.0
80129	36.0	32.0
55190	741.0	3523.0
106480436	0.0	0.0
106479465	0.0	0.0
79142	3397.0	4106.0
55197	3816.0	5156.0
729535	4.0	4.0
106480439	0.0	0.0
106479464	0.0	0.0
55196	3728.0	2307.0
106480438	0.0	0.0
106479463	1.0	0.0
55195	0.0	0.0
79144	9207.0	16234.0
106479462	4.0	2.0
79143	4692.0	4387.0
55194	185.0	369.0
729536	1.0	1.0
106479461	0.0	0.0
80135	1743.0	2129.0
284827	0.0	0.0
106479460	1.0	1.0
79145	1434.0	1956.0
80133	0.0	0.0
55199	206.0	476.0
106480440	0.0	0.0
79148	2072.0	273.0
55198	3668.0	6966.0
79147	1118.0	1392.0
80139	2239.0	2775.0
106480442	0.0	2.0
79149	332.0	373.0
106480441	0.0	0.0
284821	23.0	73.0
106480444	0.0	0.0
106480443	0.0	0.0
100874379	0.0	0.0
644534	2.0	1.0
100874378	0.0	0.0
80131	145.0	183.0
644538	397.0	205.0
150082	110.0	91.0
107178919	0.0	0.0
107178918	0.0	2.0
106480409	2.0	1.0
149095	29.0	31.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	0.0	2.0
106479416	1.0	2.0
106479415	5.0	22.0
106479414	0.0	0.0
79171	2988.0	3895.0
106479413	1.0	9.0
106480402	0.0	0.0
79170	1141.0	6163.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	293.0	102.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	193.0	575.0
106480403	0.0	0.0
106479410	0.0	0.0
79175	818.0	1009.0
106480406	0.0	0.0
79174	1528.0	4168.0
106480405	0.0	0.0
79177	1136.0	1437.0
92140	7013.0	7686.0
106480408	0.0	0.0
79176	369.0	604.0
106480407	0.0	0.0
80168	257.0	343.0
80167	771.0	848.0
79178	425.0	836.0
341019	23.0	4.0
162073	4042.0	3826.0
106480411	0.0	0.0
80169	1468.0	1823.0
106480410	0.0	0.0
644548	1.0	1.0
80164	195.0	3696.0
80162	1169.0	963.0
80161	136.0	280.0
150094	7.0	2.0
106479409	0.0	0.0
106479408	1.0	0.0
106479407	0.0	0.0
100874399	3.0	2.0
106479406	0.0	0.0
644566	0.0	0.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	0.0	0.0
106479403	0.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	2.0	6.0
106479400	0.0	0.0
79161	802.0	705.0
106480414	0.0	0.0
106480417	1.0	2.0
100874390	0.0	1.0
106480416	0.0	0.0
79166	6.0	0.0
106480419	0.0	0.0
79165	516.0	820.0
106480418	2.0	2.0
80157	3788.0	4253.0
79168	24.0	19.0
79167	0.0	0.0
80155	4161.0	2982.0
79169	702.0	1160.0
80154	2021.0	2956.0
284889	49.0	86.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	0.0	0.0
80153	1817.0	2915.0
80152	1403.0	1840.0
150084	86.0	60.0
80150	1377.0	2228.0
729500	16.0	9.0
644576	1.0	1.0
106479439	0.0	0.0
106479438	1.0	0.0
79191	2789.0	1847.0
106479437	2.0	1.0
79190	4.0	2.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	0.0	1.0
729505	0.0	0.0
106479434	0.0	0.0
106479433	0.0	0.0
100996738	0.0	1.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	382.0	169.0
80185	614.0	601.0
80184	1529.0	2017.0
80183	76.0	76.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	3.0	2.0
106479427	0.0	0.0
79180	9046.0	4395.0
106479426	0.0	0.0
106479425	0.0	1.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1335.0	2133.0
106479422	0.0	0.0
79183	1607.0	1183.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	0.0	0.0
92154	1936.0	1325.0
595101	77.0	34.0
79188	6570.0	5751.0
79187	8.0	12.0
80179	1605.0	2526.0
80178	32.0	155.0
100418905	0.0	1.0
80177	687.0	258.0
402429	11.0	18.0
80176	1895.0	1111.0
162083	0.0	0.0
100418902	0.0	5.0
106480400	0.0	0.0
402424	0.0	0.0
343641	0.0	2.0
644578	0.0	0.0
80174	267.0	261.0
80173	871.0	1319.0
113419	5286.0	9170.0
55322	1417.0	2023.0
55321	27.0	70.0
55320	1001.0	1840.0
55326	1215.0	1695.0
55325	1353.0	1836.0
284459	2855.0	6670.0
55324	3619.0	4376.0
55323	1034.0	1071.0
55329	111.0	89.0
55328	509.0	1288.0
55327	2492.0	2443.0
284451	0.0	6.0
345930	27.0	21.0
729597	17.0	23.0
113402	1829.0	4840.0
729595	20.0	15.0
55333	3316.0	9068.0
55332	1211.0	695.0
55331	2778.0	4610.0
55330	645.0	928.0
55337	1180.0	1132.0
55336	271.0	1234.0
55335	125.0	232.0
55334	5505.0	8662.0
55339	3892.0	4853.0
284443	602.0	1017.0
137406	0.0	0.0
333932	0.0	0.0
55340	193.0	77.0
55344	1252.0	1503.0
55343	2553.0	2391.0
79310	0.0	0.0
55342	2226.0	3731.0
79313	0.0	0.0
55341	3309.0	3021.0
284439	1002.0	4741.0
79312	0.0	0.0
80304	598.0	845.0
79315	113.0	71.0
80303	507.0	641.0
55347	1505.0	3311.0
79314	0.0	0.0
100996492	53.0	46.0
55346	600.0	790.0
79317	0.0	0.0
55345	208.0	246.0
79316	0.0	0.0
80301	4468.0	1428.0
284434	1215.0	12572.0
284433	0.0	0.0
79318	0.0	0.0
55349	881.0	7000.0
100996490	0.0	1.0
333929	89.0	72.0
548637	7.0	2.0
333926	124.0	479.0
55351	65.0	21.0
55350	20.0	20.0
100137047	30.0	29.0
55355	23.0	195.0
79300	0.0	1.0
100996485	101.0	79.0
55353	4533.0	1879.0
79302	0.0	0.0
55352	1382.0	4073.0
284428	0.0	0.0
100137049	76.0	70.0
79301	0.0	0.0
55359	1254.0	1909.0
284427	17.0	49.0
55357	3709.0	1052.0
79306	0.0	0.0
55356	422.0	465.0
284424	1.0	4.0
79308	0.0	0.0
548645	851.0	1017.0
284422	38.0	131.0
548644	448.0	258.0
79309	0.0	0.0
729564	6.0	25.0
729566	0.0	0.0
729565	6.0	5.0
113457	420.0	592.0
92304	6131.0	30.0
92305	3076.0	6519.0
729561	20.0	31.0
80319	114.0	671.0
80318	412.0	604.0
80317	424.0	589.0
80316	0.0	0.0
55362	4620.0	3824.0
55361	1481.0	1441.0
79331	0.0	0.0
55366	3654.0	3116.0
55365	278.0	188.0
80321	1356.0	1845.0
55364	2107.0	3592.0
80320	1374.0	611.0
55363	1.0	2.0
79334	0.0	0.0
80326	759.0	219.0
80325	1538.0	1647.0
79336	0.0	0.0
80324	1108.0	1254.0
79339	3.0	0.0
80323	413.0	207.0
55367	1218.0	1560.0
284498	2.0	1.0
113444	1553.0	1369.0
80308	1679.0	2558.0
80307	1904.0	57.0
80306	2854.0	4428.0
80305	2231.0	3273.0
55370	350.0	186.0
80309	3.0	0.0
80311	1181.0	682.0
79322	0.0	0.0
80310	494.0	570.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	665.0	915.0
79323	6.0	2.0
80315	3659.0	1373.0
80314	2998.0	3342.0
55379	6945.0	11847.0
80313	516.0	735.0
80312	90.0	345.0
113452	3186.0	4526.0
113451	299.0	419.0
284486	60.0	71.0
284485	10.0	3.0
729587	0.0	1.0
729582	24.0	19.0
729583	1.0	3.0
55380	2.0	1.0
80339	1.0	5.0
55384	2347.0	1320.0
55388	17.0	68.0
80344	5290.0	10218.0
80343	3.0	12.0
80342	129.0	123.0
80341	310.0	408.0
80347	3880.0	6976.0
80346	1822.0	792.0
80345	245.0	656.0
729574	0.0	0.0
92312	289.0	1141.0
80329	6.0	58.0
80328	19.0	17.0
80327	0.0	2.0
79342	0.0	0.0
80333	67.0	114.0
80332	697.0	446.0
80331	5008.0	12084.0
79346	0.0	1.0
80336	700.0	607.0
80335	10511.0	9893.0
284467	6.0	6.0
162427	5178.0	6437.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	107.0	81.0
392302	26.0	28.0
125476	742.0	988.0
392301	0.0	0.0
149465	31.0	36.0
149466	852.0	1125.0
149461	10.0	2.0
392305	5.0	0.0
392308	0.0	0.0
392307	51.0	67.0
392309	1.0	1.0
149478	227.0	65.0
149473	939.0	992.0
137492	1936.0	1584.0
402193	0.0	2.0
402191	0.0	0.0
149483	51.0	60.0
150468	24.0	58.0
150465	1143.0	1794.0
392335	1.0	0.0
619518	47.0	53.0
619519	3.0	3.0
441783	0.0	5.0
392343	0.0	0.0
149420	836.0	1306.0
441775	0.0	2.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	314.0	437.0
9601	9001.0	21654.0
392311	0.0	0.0
9600	4736.0	1235.0
392310	0.0	0.0
392313	1.0	2.0
100526842	2.0	1.0
55300	1215.0	1834.0
149428	1969.0	595.0
414196	12.0	9.0
414194	0.0	0.0
55304	1425.0	568.0
55303	647.0	582.0
55301	5.0	5.0
55308	2113.0	2222.0
414197	8.0	11.0
9612	11010.0	16737.0
9610	1161.0	446.0
392322	0.0	0.0
9611	8794.0	9459.0
441795	1.0	0.0
55311	1459.0	2866.0
55315	581.0	850.0
55314	832.0	1225.0
55313	1296.0	1116.0
125488	900.0	1673.0
55312	912.0	2142.0
9605	844.0	1123.0
55319	832.0	1225.0
9603	373.0	1183.0
55317	692.0	1012.0
9604	2989.0	4458.0
55316	1687.0	3522.0
9609	445.0	814.0
9607	10.0	52.0
100874087	0.0	0.0
9620	4067.0	2565.0
100874086	0.0	0.0
100874085	2.0	2.0
100874084	0.0	0.0
9623	0.0	0.0
392256	0.0	3.0
100874089	6.0	2.0
392255	7.0	12.0
9622	11931.0	53654.0
100874088	0.0	0.0
162387	211.0	62.0
100526820	13.0	16.0
402146	1.0	6.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	0.0	7.0
100874081	0.0	0.0
100874080	5.0	2.0
414130	4.0	1.0
100526825	8.0	7.0
9616	2915.0	4068.0
9617	403.0	451.0
414135	1.0	0.0
9615	17.0	152.0
414133	0.0	1.0
414134	0.0	0.0
9618	7048.0	4600.0
414131	0.0	0.0
9619	1335.0	1546.0
414132	2.0	0.0
9630	820.0	455.0
9631	2156.0	2494.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	4.0	4.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	11329.0	476.0
100874079	1.0	1.0
9632	3607.0	5060.0
100874078	1.0	0.0
392267	0.0	9.0
441736	0.0	6.0
9633	244.0	1077.0
100874077	25.0	13.0
92292	392.0	5747.0
92293	161.0	70.0
441733	17.0	24.0
100526831	0.0	0.0
100526830	2.0	1.0
402135	3.0	3.0
92291	2201.0	170.0
402134	0.0	0.0
100874072	18.0	27.0
402133	0.0	1.0
100874071	0.0	0.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	8.0	11.0
100526835	40.0	43.0
9627	314.0	331.0
414149	42.0	73.0
9628	15.0	14.0
9625	199.0	148.0
9626	0.0	0.0
9629	9.0	1.0
644495	0.0	0.0
9641	567.0	283.0
644496	0.0	0.0
9640	2914.0	3395.0
9645	2015.0	9553.0
404785	31.0	70.0
619499	0.0	0.0
9646	4827.0	5227.0
9643	10494.0	15608.0
9644	7854.0	4197.0
644498	0.0	2.0
402125	0.0	0.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	8.0	3.0
106480396	1.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	1.0	1.0
106480399	0.0	0.0
402116	0.0	1.0
9638	457.0	278.0
9639	1099.0	1583.0
9636	610.0	1782.0
414157	2.0	0.0
9637	2169.0	1980.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	8.0	55.0
106480391	0.0	0.0
9652	5324.0	7162.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2321.0	3673.0
100874097	2.0	9.0
9650	911.0	1364.0
100874096	0.0	0.0
9651	6303.0	3066.0
100874095	0.0	0.0
9656	2392.0	2056.0
9657	1677.0	2299.0
392242	0.0	0.0
9654	1354.0	1455.0
9655	1494.0	1739.0
100874090	1.0	2.0
402112	1.0	8.0
162394	3534.0	4022.0
100874094	16.0	12.0
100874093	2.0	5.0
100874092	1.0	6.0
100874091	35.0	184.0
9649	1362.0	1539.0
9647	1569.0	2141.0
9648	5418.0	10827.0
414169	4.0	10.0
9663	1466.0	3407.0
402183	0.0	2.0
7002	0.0	1.0
149371	1041.0	1289.0
7001	8865.0	20721.0
9662	440.0	405.0
9667	4254.0	4767.0
7004	214.0	227.0
392298	3.0	2.0
7003	4926.0	4290.0
9668	1089.0	3024.0
7006	103.0	237.0
9665	6402.0	6590.0
7005	5378.0	3992.0
9666	1560.0	2024.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	0.0	2.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	1.0	0.0
137392	559.0	564.0
106479370	1.0	0.0
106480374	0.0	0.0
106480373	1.0	1.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	440.0	645.0
106480378	0.0	0.0
106480377	0.0	1.0
9658	2596.0	1079.0
150353	7.0	11.0
9659	1312.0	2240.0
150350	1.0	2.0
106480370	0.0	0.0
7011	2616.0	2730.0
9674	3762.0	1618.0
9675	1675.0	2685.0
7010	1187.0	552.0
7013	1564.0	1831.0
9672	3108.0	4081.0
9673	2366.0	1401.0
7012	0.0	1.0
9678	2298.0	3690.0
7015	0.0	13.0
7014	2057.0	2541.0
9679	1727.0	2728.0
619464	0.0	0.0
7016	2318.0	2829.0
9677	1209.0	1489.0
106479369	0.0	0.0
106479368	0.0	5.0
106480379	0.0	0.0
106479367	0.0	0.0
162333	4.0	9.0
106479366	0.0	0.0
9670	2238.0	3078.0
106479365	1.0	1.0
9671	82.0	82.0
402176	8.0	4.0
106479364	0.0	0.0
402175	0.0	1.0
106479363	0.0	0.0
106479362	8.0	19.0
106480383	0.0	0.0
106479361	1.0	0.0
106480382	0.0	0.0
106479360	0.0	1.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	599.0	2326.0
106480388	0.0	0.0
7008	2484.0	2545.0
150365	31.0	34.0
7007	69.0	103.0
9669	11297.0	12027.0
7009	53122.0	73809.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	2946.0	2022.0
9685	8848.0	6286.0
7021	3.0	1.0
9686	2440.0	2465.0
343381	2.0	0.0
619452	0.0	0.0
9683	3554.0	4237.0
7024	3095.0	4080.0
402160	1.0	2.0
7023	451.0	1111.0
9684	1528.0	2191.0
9689	11026.0	7819.0
7026	2244.0	4803.0
441727	0.0	1.0
619455	0.0	2.0
7025	869.0	2462.0
392275	5.0	5.0
9687	6097.0	9953.0
9688	2681.0	6651.0
7027	3784.0	5805.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	36.0	13.0
9681	1171.0	1074.0
106479398	0.0	0.0
9682	3335.0	4597.0
106479397	0.0	3.0
7020	2200.0	1617.0
106479396	11.0	1.0
106479395	3.0	0.0
106480350	115.0	39.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	1.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	0.0	0.0
106480355	0.0	0.0
7019	2718.0	3612.0
7018	292.0	219.0
150372	178.0	153.0
392281	1.0	0.0
9696	1278.0	1389.0
7033	335.0	823.0
9697	727.0	2485.0
7032	56.0	0.0
7035	1063.0	226.0
9694	1693.0	2470.0
392285	0.0	2.0
9695	4093.0	5074.0
7037	10445.0	3062.0
7036	34.0	7.0
619445	12.0	43.0
9698	7237.0	8373.0
7039	2163.0	515.0
7038	243.0	242.0
9699	285.0	573.0
392288	0.0	0.0
619448	0.0	0.0
106480358	2.0	8.0
106480357	0.0	0.0
619449	0.0	1.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	291.0	435.0
106479387	0.0	5.0
9693	2657.0	2542.0
106479386	0.0	0.0
9690	5043.0	6998.0
7031	2500.0	194.0
106479385	0.0	0.0
7030	3932.0	3145.0
402152	0.0	1.0
106479384	1.0	1.0
106480361	0.0	0.0
106479383	2.0	1.0
106480360	29.0	43.0
106479382	0.0	0.0
106480363	0.0	1.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	4368.0	5501.0
150383	429.0	771.0
150384	29.0	49.0
392292	0.0	0.0
150381	80.0	149.0
7044	13.0	8.0
7043	3417.0	4541.0
7046	2351.0	2316.0
7045	3270.0	2868.0
7048	11077.0	4041.0
100874003	0.0	0.0
7047	46398.0	9492.0
106479339	0.0	0.0
100874002	33.0	41.0
100874001	5.0	13.0
103352539	106.0	31.0
106479338	0.0	0.0
7049	3899.0	1171.0
106479337	0.0	0.0
55281	764.0	978.0
106479336	1.0	0.0
106480325	0.0	0.0
55280	1455.0	1696.0
106480324	1.0	1.0
729648	525.0	335.0
106479335	0.0	1.0
100996438	2.0	1.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	736.0	857.0
7040	2108.0	1082.0
106479332	0.0	0.0
100996435	2.0	4.0
106480329	0.0	0.0
55284	2067.0	1981.0
106480328	1.0	0.0
106479331	0.0	1.0
55283	39.0	97.0
7042	663.0	802.0
106479330	0.0	0.0
7041	1766.0	1329.0
55282	6.0	30.0
55289	463.0	232.0
55288	1948.0	2801.0
80243	967.0	296.0
55287	1686.0	230.0
79258	188.0	431.0
106480330	0.0	0.0
55286	458.0	68.0
106480332	2.0	2.0
106480331	0.0	0.0
106480334	0.0	7.0
106480333	0.0	0.0
100874007	53.0	168.0
100874006	6.0	18.0
100874005	10.0	6.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	7.0	8.0
100874008	59.0	13.0
729630	0.0	0.0
7054	10.0	4.0
7057	17237.0	3017.0
92211	408.0	110.0
7056	7943.0	607.0
7059	1124.0	1309.0
106479329	0.0	0.0
7058	1142.0	676.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	6623.0	7397.0
106480335	3.0	1.0
106479324	0.0	0.0
55290	427.0	480.0
106480338	1.0	1.0
106479323	0.0	0.0
80228	1165.0	2798.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	345.0	87.0
55296	418.0	386.0
106479321	0.0	0.0
55295	786.0	1175.0
7050	7346.0	4590.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	1635.0	1011.0
7053	8.0	1379.0
55293	1483.0	1910.0
7052	4603.0	8433.0
729635	0.0	0.0
100996420	1.0	0.0
55299	1829.0	2328.0
80233	1759.0	3067.0
55298	1401.0	1674.0
80232	8878.0	7753.0
106480341	1.0	1.0
80231	23.0	20.0
55297	1209.0	1141.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	31.0	326.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	531.0	653.0
106480344	0.0	0.0
80230	2711.0	4058.0
7066	5.0	74.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	2587.0	3207.0
729665	0.0	2.0
7067	2671.0	5329.0
92249	2024.0	3559.0
100874025	1.0	0.0
7069	4.0	0.0
100874024	0.0	25.0
100874023	1.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	0.0
106479357	10.0	0.0
106480302	0.0	1.0
7060	111.0	4383.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	4.0	2.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	11.0	33.0
92241	388.0	264.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	1.0	1.0
106480306	1.0	1.0
79273	4.0	1.0
106479353	8.0	0.0
7064	2075.0	4853.0
106480309	4.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	1.0	0.0
729668	0.0	0.0
80267	3234.0	7441.0
106479350	3.0	0.0
80264	1034.0	841.0
106480310	3.0	7.0
106480312	2.0	4.0
106480311	0.0	0.0
100874029	1.0	6.0
100874028	1.0	2.0
100874027	0.0	1.0
730647	1.0	1.0
343332	1.0	0.0
644403	0.0	0.0
80263	515.0	518.0
80262	1332.0	3600.0
343338	1.0	2.0
7077	9272.0	10156.0
100874010	0.0	0.0
7076	9786.0	8629.0
92235	2.0	9.0
7079	248.0	103.0
7078	632.0	278.0
100874014	0.0	1.0
100874013	0.0	0.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	1.0	1.0
106480314	0.0	1.0
106480313	0.0	0.0
729659	0.0	0.0
106479346	4.0	3.0
7071	9957.0	2437.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	280.0	548.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	4031.0	5830.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	3.0	0.0
7072	4230.0	6409.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	1935.0	730.0
729658	1.0	0.0
106479341	0.0	0.0
7074	2881.0	871.0
106480319	0.0	2.0
106479340	1.0	1.0
80256	1483.0	1939.0
80255	2843.0	3974.0
79269	2454.0	3313.0
80254	1618.0	2209.0
106480321	1.0	0.0
106480320	0.0	0.0
80258	193.0	92.0
106480323	0.0	0.0
106480322	8.0	8.0
100874018	4.0	4.0
100874016	8.0	22.0
644414	0.0	0.0
100874015	0.0	0.0
343326	9.0	11.0
100874019	2.0	0.0
7088	2429.0	3916.0
100874043	34.0	26.0
7087	44.0	12.0
100874042	6.0	6.0
100874041	1.0	0.0
7089	4076.0	2840.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	55.0	141.0
404766	0.0	0.0
100874044	2.0	1.0
7080	0.0	113.0
79291	0.0	0.0
7082	8427.0	8710.0
79294	0.0	0.0
7084	2128.0	2806.0
402100	1.0	1.0
79296	0.0	0.0
7083	258.0	930.0
7086	9374.0	17231.0
79297	0.0	0.0
729602	1.0	7.0
104472714	0.0	0.0
104472715	3013.0	9161.0
79299	0.0	0.0
104472716	7.0	1.0
104472717	7.0	1.0
104472718	0.0	0.0
284532	0.0	0.0
644425	1.0	1.0
100874048	171.0	307.0
644429	0.0	0.0
7099	1435.0	278.0
100874032	45.0	296.0
7098	1237.0	821.0
100874031	0.0	1.0
100874030	3.0	3.0
92255	1613.0	1412.0
644444	0.0	0.0
100874036	0.0	1.0
100874035	3.0	0.0
644442	0.0	1.0
100874034	2.0	3.0
92259	823.0	1446.0
100874033	1.0	1.0
7091	1219.0	537.0
7090	5994.0	8674.0
7093	39.0	128.0
79283	3.0	0.0
7092	387.0	76.0
79282	0.0	0.0
7095	9486.0	12820.0
7094	23063.0	21468.0
7097	511.0	235.0
7096	186.0	127.0
104472713	14.0	370.0
79289	0.0	0.0
284525	0.0	1.0
106480301	0.0	0.0
80279	5666.0	7913.0
106480300	0.0	0.0
80270	300.0	871.0
284521	0.0	0.0
100874039	0.0	6.0
644435	5.0	28.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	548.0	135.0
80273	2483.0	2523.0
80271	10980.0	3180.0
100874065	1.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	6.0	12.0
100874069	38.0	61.0
106479318	3.0	0.0
100874068	64.0	44.0
106479317	0.0	8.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	1.0	0.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	1.0	0.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	2.0	1.0
106479310	0.0	0.0
92285	976.0	1027.0
100874060	8.0	1.0
92283	334.0	332.0
404734	273.0	610.0
644449	1.0	1.0
100874054	0.0	2.0
100874053	0.0	0.0
106479309	3.0	1.0
100874052	0.0	0.0
729610	4.0	1.0
100874051	0.0	1.0
106479308	0.0	0.0
100874058	258.0	352.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	2.0
644464	2.0	7.0
100874056	2.0	8.0
106479305	0.0	0.0
100874055	0.0	0.0
106479304	0.0	0.0
92270	225.0	302.0
106479303	2.0	0.0
106479302	1.0	1.0
106479301	0.0	0.0
729617	6.0	7.0
106479300	0.0	0.0
729611	0.0	5.0
80298	542.0	1144.0
729608	2.0	2.0
644459	53.0	69.0
100874059	0.0	0.0
79412	66.0	157.0
79411	831.0	1385.0
79414	719.0	746.0
127933	6336.0	6182.0
79413	20.0	13.0
79415	2033.0	5349.0
284576	0.0	2.0
55449	1310.0	2595.0
284573	0.0	6.0
140913	0.0	0.0
115948	31.0	9.0
55450	2293.0	5418.0
152905	0.0	1.0
55454	1174.0	1595.0
79400	32.0	25.0
55451	11.0	17.0
115950	442.0	637.0
284565	461.0	1517.0
92400	2324.0	4465.0
115939	1751.0	2704.0
55466	8995.0	5026.0
284551	1.0	0.0
752014	0.0	0.0
55472	30.0	49.0
55471	678.0	586.0
152926	2194.0	4622.0
284546	0.0	0.0
284541	3.0	2.0
140947	0.0	0.0
92421	1170.0	2263.0
729687	0.0	1.0
729686	0.0	1.0
729682	14.0	0.0
729689	1.0	14.0
548594	0.0	0.0
548593	0.0	0.0
55486	2426.0	3195.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	1.0	2.0
548596	320.0	397.0
729678	898.0	1870.0
729677	850.0	7745.0
79441	926.0	1412.0
79443	5181.0	5205.0
79442	70.0	33.0
79444	1.0	0.0
79447	343.0	505.0
115992	557.0	738.0
79446	732.0	801.0
100996582	0.0	0.0
100874102	0.0	1.0
100874101	0.0	6.0
100874100	12.0	34.0
79470	0.0	1.0
79473	0.0	0.0
79476	0.0	0.0
100996570	2.0	6.0
100996571	0.0	0.0
