id	70029e42-3b29-48f5-908e-7cd203103277	9f90bbb9-173f-4dad-a5d2-0e07a7481099
84455	429.0	177.0
84458	1642.0	4481.0
84457	55.0	3.0
84450	2795.0	3287.0
646457	1.0	0.0
100500870	1.0	0.0
100500872	0.0	0.0
201514	791.0	732.0
201516	9.0	0.0
646450	116.0	34.0
23480	2042.0	7693.0
105416157	247.0	790.0
23481	4772.0	5694.0
23483	837.0	355.0
23484	4208.0	2896.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	1.0	0.0
646467	8.0	2.0
100500860	0.0	0.0
96459	3174.0	4298.0
100500861	0.0	0.0
23498	857.0	107.0
23499	32075.0	13535.0
23491	94.0	10.0
23492	7777.0	1287.0
23493	665.0	102.0
23495	18.0	2.0
100500862	0.0	0.0
100500863	1.0	1.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	11.0	13.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	4.0
100500893	0.0	0.0
100500894	1.0	0.0
23463	9430.0	9317.0
394217	0.0	0.0
23464	422.0	1449.0
130535	1869.0	1636.0
23466	8753.0	6262.0
23467	2246.0	5326.0
23468	10541.0	6130.0
23469	10110.0	6838.0
2801	7570.0	7439.0
2800	2681.0	1808.0
23460	4098.0	361.0
23461	3475.0	764.0
23462	1452.0	598.0
100500895	6.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	4505.0	6399.0
100500898	0.0	0.0
2805	1838.0	10166.0
100500899	0.0	0.0
2804	18770.0	19338.0
2803	14198.0	16730.0
2802	7995.0	10966.0
130540	38.0	4.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	1.0	0.0
23474	1530.0	3003.0
23475	717.0	126.0
23476	6359.0	4275.0
23478	10566.0	7907.0
23479	7958.0	4343.0
646480	13.0	0.0
2812	0.0	0.0
2811	112.0	19.0
2810	2485.0	3314.0
23471	18717.0	22521.0
23473	3797.0	2835.0
100500884	0.0	0.0
2819	89165.0	262.0
100500885	0.0	0.0
84498	4595.0	4277.0
100500886	0.0	0.0
2817	3313.0	2878.0
100500888	0.0	0.0
2815	0.0	1.0
100500889	2.0	0.0
2814	12.0	10.0
2813	83.0	2.0
2823	466.0	0.0
2822	340.0	20.0
2821	24531.0	41568.0
100500839	0.0	0.0
2820	4239.0	18085.0
201562	11503.0	10872.0
100379623	0.0	2.0
2829	96.0	11.0
100500831	0.0	0.0
2828	1924.0	564.0
2827	23.0	25.0
100500833	7.0	6.0
2826	75.0	10.0
100500834	0.0	0.0
2825	165.0	37.0
100500835	0.0	0.0
2824	2838.0	223.0
100500836	0.0	0.0
727699	7.0	0.0
2834	3.0	0.0
100500826	1.0	0.0
2833	178.0	32.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	0.0	28.0
100500829	0.0	0.0
60401	683.0	127.0
2830	1.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	40.0	0.0
100500822	0.0	0.0
2837	6.0	0.0
100500823	1.0	0.0
100500824	0.0	0.0
2835	68.0	0.0
100500825	0.0	0.0
100500850	30.0	8.0
2845	1.0	4.0
100500859	0.0	0.0
2844	3.0	0.0
2843	26.0	17.0
2842	21.0	23.0
2841	68.0	12.0
60412	6193.0	6569.0
2840	237.0	1.0
100500851	0.0	0.0
100500854	7.0	0.0
2849	16.0	0.0
100500855	0.0	0.0
2848	2.0	1.0
394261	5.0	0.0
2847	47.0	4.0
347933	0.0	0.0
100500857	0.0	0.0
2846	51.0	18.0
100500858	0.0	0.0
394263	2.0	19.0
2856	0.0	1.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	5.0	1.0
201595	12771.0	23443.0
2852	1494.0	245.0
2850	426.0	78.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	84.0	36.0
100500846	0.0	0.0
2857	1890.0	506.0
100500847	0.0	0.0
2870	1937.0	2264.0
107105261	0.0	0.0
2867	418.0	532.0
107105265	0.0	0.0
60437	152.0	25.0
2866	4.0	0.0
107105264	2.0	0.0
60436	1919.0	1024.0
2865	42.0	3.0
107105263	0.0	1.0
2864	1.0	0.0
107105262	0.0	0.0
2863	117.0	1555.0
2862	3.0	1.0
2861	242.0	1006.0
347918	850.0	313.0
107105266	5.0	0.0
2869	4541.0	796.0
2868	322.0	428.0
2880	0.0	0.0
60439	0.0	0.0
107105254	3.0	0.0
2878	145857.0	1614.0
2877	481.0	5.0
107105253	16.0	2.0
2876	12597.0	11552.0
2875	1677.0	21.0
2874	291.0	70.0
2873	5219.0	5635.0
2872	17629.0	14450.0
107105256	0.0	0.0
2871	10.0	3.0
347902	5633.0	222.0
107105259	0.0	0.0
2879	30444.0	4037.0
727682	0.0	0.0
727684	1.0	1.0
2892	157.0	11.0
2891	72.0	2.0
2890	770.0	49.0
727686	0.0	0.0
84419	120.0	100.0
2889	11986.0	4822.0
100500815	0.0	0.0
2888	122.0	0.0
100500816	0.0	0.0
2887	6184.0	3966.0
100500817	0.0	0.0
2886	1007.0	2961.0
100500818	1.0	0.0
2885	11884.0	6373.0
100500819	1.0	0.0
2884	5.0	3.0
2882	584.0	237.0
100642175	17.0	31.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	3.0	2.0
100500813	0.0	0.0
100500814	2.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	53.0	300.0
2899	854.0	35.0
84418	4382.0	3041.0
2898	36.0	16.0
60468	1251.0	115.0
84417	1579.0	10.0
2897	38.0	6.0
2896	17821.0	21186.0
60467	0.0	0.0
100500808	0.0	0.0
2895	6.0	0.0
100500809	0.0	0.0
2894	915.0	147.0
2893	540.0	2.0
100500801	0.0	0.0
100500802	17.0	5.0
100500803	0.0	0.0
23603	12611.0	6308.0
100129507	0.0	0.0
23604	3645.0	113.0
23605	0.0	0.0
23606	0.0	2.0
23607	4908.0	10154.0
23608	8937.0	13660.0
23609	2781.0	2361.0
286527	15.0	4.0
286528	1.0	0.0
23600	261.0	332.0
23601	47.0	118.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	6.0
23614	0.0	0.0
23615	3.0	2.0
23616	641.0	527.0
286530	634.0	279.0
23617	0.0	0.0
23619	8.0	0.0
23612	9259.0	5438.0
23613	3782.0	9136.0
286544	28.0	63.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	10.0	16.0
100463528	0.0	0.0
441272	543.0	1190.0
100379667	0.0	0.0
100288998	2.0	0.0
441263	48.0	20.0
441261	0.0	0.0
100288984	1.0	0.0
441295	76.0	10.0
441294	9.0	18.0
100463500	0.0	0.0
100288979	0.0	0.0
286512	4.0	2.0
286514	0.0	0.0
60625	1147.0	976.0
441282	166.0	15.0
646377	0.0	0.0
100130579	3.0	2.0
646379	0.0	0.0
646378	0.0	0.0
23683	5705.0	2689.0
404281	76.0	75.0
100130572	0.0	0.0
646370	0.0	0.0
23682	257.0	32.0
100129587	0.0	0.0
100129583	557.0	106.0
100129584	0.0	0.0
441218	1.0	4.0
100130566	1.0	0.0
100130564	2.0	0.0
100130562	2277.0	2433.0
100130561	172.0	94.0
441212	395.0	51.0
646382	0.0	0.0
100129570	1.0	1.0
404266	50.0	6.0
100130557	45.0	11.0
100130555	0.0	0.0
646390	0.0	0.0
441246	34.0	13.0
23666	240.0	419.0
23667	0.0	1.0
646392	0.0	0.0
23668	1.0	1.0
441251	4.0	4.0
441250	170.0	124.0
23660	1404.0	1639.0
100129564	0.0	0.0
100129566	0.0	1.0
100129561	1.0	0.0
100130549	0.0	1.0
130500	0.0	1.0
100129557	0.0	0.0
23673	8739.0	2821.0
441238	11.0	1.0
130502	356.0	325.0
23676	6.0	1.0
130507	6522.0	5156.0
23677	6452.0	43013.0
441234	0.0	0.0
23678	1114.0	284.0
23679	1.0	1.0
23670	5359.0	5671.0
23671	11.0	0.0
100129556	0.0	1.0
100129555	5.0	4.0
23647	3726.0	8440.0
23648	6026.0	2138.0
100130539	41.0	0.0
23649	948.0	834.0
129521	0.0	0.0
100130535	1.0	0.0
23640	1328.0	2249.0
23641	2192.0	3279.0
23642	1701.0	517.0
23643	570.0	193.0
23644	2661.0	1809.0
23645	5163.0	1385.0
23646	13519.0	14279.0
100129543	22.0	3.0
23658	1893.0	2721.0
23659	1747.0	2076.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	0.0	0.0
100130522	80.0	71.0
23650	10098.0	7332.0
23654	17194.0	43968.0
23657	140.0	73.0
117532	357.0	3.0
117531	39.0	2.0
100130519	98.0	8.0
23625	1307.0	1087.0
23626	0.0	0.0
23627	608.0	78.0
100130514	0.0	0.0
441208	17.0	4.0
23620	15.0	1.0
23621	4542.0	1805.0
23623	1960.0	12017.0
23624	349.0	2409.0
23636	4038.0	5229.0
23637	7598.0	2834.0
23639	266.0	184.0
100129515	0.0	0.0
23630	72.0	4.0
23632	71.0	29.0
23633	7718.0	5920.0
23635	4039.0	2422.0
100129512	0.0	0.0
404201	612.0	125.0
404203	9.0	3.0
129446	2.0	0.0
404204	0.0	0.0
84569	0.0	0.0
60598	230.0	4341.0
84561	380.0	2301.0
60592	4881.0	7646.0
84560	0.0	0.0
648947	8.0	8.0
646300	7.0	2.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	297.0	310.0
727736	0.0	0.0
84559	1.0	0.0
84557	1438.0	583.0
84553	336.0	1125.0
84552	1531.0	252.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	1.0
201617	2.0	0.0
100499457	0.0	0.0
727764	12.0	0.0
102465669	0.0	0.0
102465668	3.0	0.0
646309	471.0	663.0
201627	2888.0	2151.0
646324	32.0	6.0
201626	2464.0	4137.0
727758	75.0	55.0
201625	36.0	3.0
648980	0.0	0.0
84572	4254.0	5811.0
646316	1.0	0.0
84570	594.0	7.0
345462	428.0	161.0
102465689	6.0	0.0
102465688	0.0	0.0
646330	4.0	1.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	13055.0	14909.0
727701	15.0	0.0
727703	0.0	0.0
727704	0.0	0.0
201633	256.0	60.0
2900	92.0	3.0
2908	15707.0	9643.0
2907	16606.0	15172.0
2906	73.0	197.0
2905	116.0	30.0
2904	183.0	1.0
2903	188.0	3.0
345456	0.0	0.0
2902	59.0	73.0
2901	211.0	5.0
406894	0.0	1.0
406893	2.0	0.0
406896	9.0	11.0
406895	0.0	0.0
406898	0.0	0.0
646348	1.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	2.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	2.0	0.0
406892	0.0	0.0
406891	0.0	0.0
2911	15.0	3.0
201651	12.0	0.0
2919	130.0	3.0
2918	0.0	32.0
102465691	0.0	0.0
2917	53.0	1.0
2916	37.0	7.0
2915	1.0	3.0
2914	6.0	41.0
2913	9.0	4.0
2912	24.0	36.0
404220	24.0	20.0
406883	0.0	0.0
406882	0.0	0.0
406885	3.0	0.0
406884	0.0	0.0
646359	1.0	1.0
406887	0.0	0.0
406886	23.0	11.0
406889	0.0	0.0
406888	1.0	0.0
23584	408.0	14.0
23585	10096.0	8403.0
23586	2631.0	1400.0
23587	2053.0	1219.0
23588	3358.0	3799.0
23589	5889.0	3276.0
406881	0.0	2.0
2922	101.0	33.0
2921	64.0	2.0
2920	758.0	17.0
23580	10884.0	1197.0
23581	141.0	0.0
23582	5055.0	2816.0
23583	1555.0	2151.0
404217	115.0	782.0
2928	0.0	0.0
2926	6949.0	9314.0
2925	153.0	10.0
2923	26346.0	60821.0
646366	1.0	0.0
345430	0.0	1.0
406875	0.0	0.0
404216	1.0	8.0
23595	2206.0	929.0
23596	357.0	1471.0
23597	3108.0	3632.0
96597	7.0	1.0
23598	4185.0	6391.0
100130584	0.0	0.0
100130581	265.0	82.0
646360	2.0	0.0
129450	696.0	799.0
130429	1.0	0.0
2932	5547.0	5965.0
2931	3850.0	5700.0
23590	208.0	565.0
100129591	8.0	3.0
23591	2.0	0.0
23592	2781.0	1805.0
23593	13725.0	6000.0
23594	61.0	262.0
727708	0.0	0.0
100499485	0.0	0.0
100129597	3.0	1.0
100499483	116.0	3.0
2939	3.0	5.0
2938	36.0	2.0
2937	2886.0	4058.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	2857.0	7077.0
2935	12304.0	16133.0
2934	275387.0	22396.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2240.0	3321.0
60506	0.0	0.0
2944	16.0	2.0
2942	0.0	0.0
2941	1746.0	2634.0
2940	117.0	377.0
2949	1311.0	65.0
2948	1724.0	607.0
2947	3587.0	276.0
2946	2195.0	62.0
60526	1342.0	1144.0
2954	1480.0	1815.0
2953	6.0	0.0
2951	0.0	0.0
2950	16914.0	1604.0
2959	1627.0	1090.0
2958	2064.0	3769.0
2957	4804.0	3514.0
2956	4446.0	8270.0
100288948	0.0	0.0
60529	494.0	15.0
60528	5915.0	6069.0
2966	25.0	53.0
84504	2.0	1.0
2965	4041.0	2812.0
84503	583.0	270.0
2964	5.0	4.0
2963	1439.0	1270.0
2962	5773.0	4580.0
2961	2196.0	1149.0
84502	78.0	14.0
2960	1124.0	1488.0
84501	244.0	1019.0
2969	5217.0	6065.0
2968	188.0	149.0
2967	2339.0	1383.0
2980	0.0	1.0
2977	2420.0	1171.0
2976	3530.0	7692.0
2975	6413.0	7642.0
2974	20.0	21.0
2972	2492.0	1643.0
2971	6544.0	8564.0
2970	37.0	45.0
2979	61.0	21.0
2978	0.0	11.0
154442	23.0	1.0
2990	6141.0	13689.0
225689	95.0	175.0
84519	136.0	92.0
84518	88.0	286.0
60559	10005.0	11141.0
100500914	0.0	0.0
2987	9994.0	15261.0
60558	2345.0	2168.0
84525	659.0	4057.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	933.0	279.0
100500917	0.0	0.0
2984	172.0	34.0
84522	2655.0	3301.0
100500918	0.0	0.0
2983	1875.0	1411.0
100500919	0.0	0.0
84524	895.0	843.0
2982	5154.0	678.0
2981	0.0	0.0
84520	535.0	987.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	9.0	0.0
100500913	0.0	0.0
2999	371.0	37.0
84515	899.0	2310.0
100500903	0.0	0.0
2998	478.0	0.0
84514	2442.0	2925.0
100500904	2.0	1.0
2997	6565.0	4554.0
84517	146.0	107.0
100500905	0.0	0.0
84516	5641.0	8479.0
2996	108.0	25.0
100500906	0.0	0.0
2995	9188.0	723.0
2994	0.0	0.0
100500908	0.0	0.0
84513	2208.0	38009.0
2993	0.0	0.0
100500909	0.0	0.0
2992	4163.0	4171.0
60561	1283.0	3176.0
60560	1492.0	2266.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	336.0	1164.0
130497	1363.0	191.0
84548	1079.0	961.0
84547	589.0	304.0
100500938	0.0	0.0
84549	1690.0	759.0
84546	0.0	0.0
84545	3431.0	4795.0
84542	709.0	1052.0
84541	115.0	47.0
727795	22.0	16.0
84529	418.0	205.0
84536	226.0	403.0
84539	2.0	0.0
84532	2945.0	6107.0
84530	5.0	0.0
23729	388.0	489.0
201288	0.0	0.0
201283	889.0	223.0
23738	3.0	0.0
23731	12800.0	5217.0
23732	123.0	3.0
201299	2.0	1.0
201292	2117.0	1064.0
201294	922.0	226.0
23704	632.0	358.0
23705	1872.0	1172.0
23708	1309.0	122.0
252840	4.0	0.0
252841	2.0	1.0
100288897	1.0	0.0
23710	11969.0	2822.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	8.0	3.0
100288861	0.0	0.0
84701	496.0	85.0
252884	458.0	303.0
84700	37.0	0.0
129841	0.0	0.0
94086	21.0	9.0
117854	655.0	1194.0
100130450	2.0	0.0
154807	14403.0	13983.0
100129460	173.0	107.0
359710	0.0	0.0
94081	1662.0	4472.0
115201	1245.0	2280.0
100129468	0.0	0.0
100129464	2.0	3.0
286256	25.0	12.0
286257	790.0	746.0
100129459	5.0	0.0
100130447	0.0	0.0
129831	662.0	684.0
646269	5.0	1.0
646262	0.0	0.0
286262	687.0	920.0
142827	15.0	2.0
100129452	0.0	0.0
646278	111.0	3.0
100130435	0.0	0.0
727800	147.0	409.0
646270	9.0	5.0
154822	115.0	1542.0
23782	1.0	0.0
23783	9.0	11.0
23784	1.0	0.0
23786	7101.0	6653.0
23787	14133.0	19858.0
646273	0.0	0.0
23788	4849.0	13120.0
359730	0.0	0.0
359731	0.0	0.0
23780	4594.0	2622.0
23781	0.0	0.0
345079	186.0	1645.0
154810	9787.0	1662.0
100129438	0.0	0.0
94097	807.0	221.0
359737	0.0	0.0
359738	0.0	0.0
359739	0.0	5.0
646282	94.0	309.0
359736	69.0	2.0
359740	1.0	1.0
359741	0.0	0.0
359742	0.0	0.0
359743	47.0	8.0
139201	31.0	24.0
129804	1629.0	125.0
129807	6.0	2.0
129880	565.0	220.0
23768	4484.0	604.0
23769	26.0	8.0
129881	24.0	23.0
100130418	478.0	19.0
345062	0.0	0.0
286204	224.0	1.0
100129428	0.0	0.0
286205	1296.0	405.0
100129427	0.0	0.0
23760	6320.0	5569.0
359748	0.0	0.0
100862854	0.0	0.0
286207	107.0	169.0
359749	0.0	0.0
23761	4916.0	1617.0
100862855	0.0	0.0
23762	392.0	802.0
23764	2243.0	905.0
359744	0.0	4.0
100862850	0.0	1.0
23765	4275.0	2727.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	432.0	148.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	4.0	0.0
359753	1.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	124.0	148.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	3246.0	3098.0
359755	1.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	16378.0	15047.0
359761	3.0	1.0
129868	0.0	0.0
23746	1.0	0.0
102465502	1.0	1.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	51.0	44.0
23749	0.0	0.0
100129403	1.0	1.0
345041	20.0	16.0
100129405	140.0	66.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	17179.0	7337.0
102465507	0.0	0.0
23742	16.0	0.0
359766	0.0	0.0
23743	2128.0	68.0
359767	0.0	0.0
102465505	1.0	0.0
130813	21.0	43.0
23744	3.0	2.0
102465504	0.0	3.0
130814	3268.0	5526.0
102465503	0.0	0.0
359774	8.0	5.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	1.0
359771	0.0	0.0
359772	0.0	0.0
100129402	2.0	1.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	3030.0	4232.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	39.0	0.0
347694	0.0	0.0
286239	0.0	0.0
23751	2.0	1.0
102465519	0.0	0.0
23752	4.0	0.0
23753	578.0	2225.0
115207	35275.0	4569.0
359777	0.0	0.0
102465517	0.0	0.0
130827	327.0	803.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1176.0	621.0
23755	18.0	3.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	25.0	3.0
347688	9.0	28.0
102465524	0.0	0.0
94005	5912.0	1581.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	62.0	61.0
727866	1.0	1.0
57060	1984.0	3053.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	16937.0	10399.0
102465526	0.0	0.0
727865	11.0	1.0
102465525	2.0	0.0
84687	5664.0	1980.0
727859	0.0	0.0
84689	282.0	174.0
84688	42.0	9.0
139135	0.0	0.0
84684	1.0	0.0
84681	1757.0	1112.0
84680	2074.0	243.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	2.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	1.0	0.0
727851	251.0	50.0
102465539	1.0	0.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	2656.0	5242.0
84676	39.0	12.0
84675	373.0	0.0
140123	0.0	0.0
84678	1820.0	1219.0
84677	3.0	75.0
84672	0.0	0.0
84671	1562.0	467.0
84674	2349.0	587.0
84673	0.0	0.0
152101	0.0	0.0
152100	814.0	769.0
94027	10.0	0.0
94026	1.0	3.0
94025	303.0	7303.0
129787	2571.0	1510.0
57088	10324.0	607.0
127124	0.0	0.0
57089	535.0	3086.0
57082	89.0	1021.0
57084	0.0	0.0
57085	2080.0	2055.0
152118	3.0	0.0
152110	999.0	17.0
154790	27.0	4.0
154791	446.0	313.0
646201	0.0	0.0
57091	161.0	206.0
94015	752.0	305.0
57092	10219.0	6553.0
646202	29.0	12.0
57097	1162.0	491.0
57099	901.0	1702.0
727879	0.0	0.0
57093	0.0	0.0
166752	8.0	1.0
57094	13.0	5.0
57095	3417.0	2494.0
57096	77.0	36.0
139163	0.0	0.0
84698	356.0	30.0
84699	2.0	0.0
84694	0.0	0.0
84693	843.0	1755.0
100499563	0.0	0.0
84696	248.0	76.0
84695	578.0	237.0
84690	45.0	1.0
84692	4.0	0.0
84691	1.0	1.0
130752	79.0	30.0
646213	0.0	0.0
100130495	13.0	5.0
646208	18.0	0.0
94039	1040.0	544.0
94031	11193.0	3615.0
94030	105.0	6.0
100130484	0.0	0.0
94033	2.0	0.0
94032	3.0	53.0
727810	4.0	3.0
100130481	0.0	0.0
100130480	1.0	0.0
115196	626.0	417.0
727805	0.0	0.0
139105	5.0	0.0
646218	0.0	0.0
347744	42.0	57.0
347741	0.0	0.0
646231	0.0	0.0
154743	1083.0	769.0
130773	2.0	2.0
727842	0.0	1.0
100129480	57.0	91.0
100129482	1612.0	467.0
727837	0.0	0.0
347736	35.0	3.0
347733	1154.0	13.0
347732	24.0	43.0
347735	3388.0	8898.0
347734	3749.0	11303.0
347731	1.0	0.0
646243	0.0	0.0
94059	257.0	301.0
347730	5.0	5.0
646249	0.0	0.0
201305	47.0	15.0
100130466	2.0	0.0
727833	1.0	0.0
727835	0.0	0.0
100130462	0.0	0.0
94056	6415.0	21004.0
100130461	1.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	61.0	40.0
727828	0.0	0.0
100129472	0.0	1.0
347720	0.0	0.0
100288841	0.0	0.0
60626	7694.0	5973.0
347717	0.0	0.0
347716	18.0	11.0
101154644	2.0	1.0
152195	281.0	788.0
100288831	0.0	0.0
164153	93.0	3.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	753.0	1518.0
347705	0.0	1.0
347702	1.0	0.0
152185	847.0	606.0
347701	3.0	0.0
100288827	4.0	1.0
100288825	1.0	0.0
57000	72.0	29.0
57001	563.0	1052.0
84618	5.0	0.0
84617	14000.0	1384.0
84619	315.0	164.0
57007	10426.0	970.0
84624	1786.0	4792.0
84627	778.0	1360.0
84626	759.0	780.0
57002	578.0	1020.0
57003	10590.0	14545.0
84620	335.0	412.0
84623	124.0	13.0
57004	0.0	0.0
84622	608.0	384.0
100288814	0.0	3.0
57010	182.0	29.0
57017	2909.0	2721.0
84614	2260.0	1373.0
57018	5335.0	1757.0
57019	2403.0	2591.0
84616	0.0	0.0
84612	465.0	694.0
57016	19.0	844.0
96626	0.0	0.0
100288805	76.0	18.0
100288801	2.0	0.0
100288802	0.0	0.0
57020	4685.0	2265.0
164127	1.0	6.0
166785	1008.0	888.0
84639	0.0	0.0
84647	0.0	0.0
84649	22364.0	918.0
60678	1322.0	1992.0
60677	5.0	0.0
84648	0.0	0.0
60676	523.0	15.0
84643	0.0	0.0
60675	4.0	0.0
139170	5.0	0.0
101154686	0.0	0.0
84645	273.0	24.0
60674	9900.0	5994.0
57026	12.0	29.0
60673	1062.0	1964.0
152138	0.0	0.0
60672	1117.0	413.0
152137	16013.0	1481.0
252946	0.0	0.0
84641	5325.0	7762.0
252948	0.0	0.0
84640	2835.0	5097.0
252949	0.0	0.0
154796	3245.0	1406.0
96610	187.0	317.0
164118	2.0	0.0
84629	7800.0	4175.0
84628	82.0	38.0
727897	3180.0	60457.0
57030	483.0	16.0
84636	46.0	9.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	2629.0	526.0
84632	3591.0	360.0
60686	791.0	531.0
84631	87.0	9.0
57037	1974.0	3207.0
84634	0.0	0.0
60685	6733.0	7936.0
105370183	0.0	0.0
57038	3046.0	2133.0
60684	3703.0	2941.0
60682	1038.0	1386.0
60681	7073.0	36849.0
84630	11.0	18.0
60680	95.0	146.0
252953	0.0	0.0
252954	0.0	0.0
139189	15.0	4.0
252955	0.0	0.0
252956	0.0	0.0
57045	4633.0	4004.0
84669	3015.0	2579.0
84668	5188.0	472.0
84665	1.0	17.0
57047	5.0	0.0
84664	0.0	0.0
84667	1.0	1.0
84666	0.0	0.0
84661	1548.0	3822.0
84660	38.0	5.0
84662	2826.0	1874.0
648809	0.0	0.0
648822	0.0	1.0
57053	35.0	35.0
57054	0.0	0.0
57055	0.0	0.0
57050	2749.0	2330.0
166793	446.0	285.0
84658	15.0	1.0
84657	82.0	24.0
84659	148.0	0.0
84654	0.0	0.0
57057	0.0	1.0
84656	7678.0	7897.0
84650	1334.0	1004.0
84651	1.0	0.0
100132917	1.0	0.0
100132918	0.0	0.0
252983	971.0	962.0
441073	59.0	41.0
100132920	3.0	0.0
100132923	44.0	5.0
100132929	0.0	0.0
100288797	1.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	419.0	67.0
441061	3.0	1.0
100132932	0.0	0.0
100132938	2.0	0.0
100288785	0.0	0.0
441094	820.0	557.0
100132940	1.0	0.0
252968	0.0	1.0
252969	1849.0	873.0
100132948	12.0	3.0
100132949	0.0	0.0
286310	8.0	0.0
404093	2349.0	3701.0
286319	1256.0	1917.0
100288772	6.0	1.0
441027	3082.0	3349.0
441026	2.0	0.0
441024	708.0	895.0
441032	350.0	263.0
84803	3610.0	139.0
164091	1106.0	706.0
100132963	1.0	0.0
100132965	4.0	0.0
100132967	0.0	0.0
152098	135.0	111.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	2.0	0.0
100132979	0.0	0.0
359803	12.0	0.0
359804	1.0	1.0
100288742	0.0	0.0
359806	0.0	0.0
84816	353.0	324.0
359800	0.0	3.0
84818	2502.0	4463.0
441046	65.0	13.0
84817	1257.0	6359.0
359802	0.0	0.0
84823	2347.0	3392.0
57205	2271.0	607.0
441054	36.0	19.0
84824	101.0	2.0
441051	5.0	6.0
441050	65.0	55.0
84820	212.0	40.0
100132987	4.0	1.0
57209	1190.0	1110.0
100288739	1.0	0.0
84809	1199.0	260.0
84808	26.0	76.0
57210	1276.0	993.0
84804	1180.0	1425.0
100288730	118.0	12.0
84807	340.0	105.0
441034	50.0	17.0
84812	601.0	247.0
57215	2091.0	1063.0
84811	1610.0	759.0
57216	1231.0	127.0
57217	3225.0	7682.0
84814	491.0	51.0
100132992	0.0	1.0
57211	1794.0	1894.0
100132994	0.0	0.0
57212	3012.0	988.0
57213	973.0	1089.0
100132995	0.0	1.0
57214	200.0	2312.0
105370242	0.0	0.0
