id	15b1a310-59b4-41e8-bbc3-19131f12ee09	5627702f-b816-439c-8ae2-43b51d455432
140612	1076.0	88.0
100129880	0.0	0.0
284076	12.0	25.0
100129882	4.0	6.0
25936	1821.0	2400.0
25938	2093.0	2053.0
25937	9679.0	3007.0
284071	32.0	14.0
100130866	0.0	0.0
25939	10041.0	3719.0
113026	2792.0	857.0
441317	0.0	0.0
441315	0.0	0.0
25930	3551.0	11051.0
441314	0.0	0.0
441313	0.0	0.0
25932	25563.0	35431.0
127671	0.0	0.0
25934	1976.0	2284.0
127670	13.0	7.0
284069	42.0	189.0
140623	8.0	22.0
140625	0.0	0.0
284067	8.0	3.0
100129871	0.0	0.0
140628	3.0	10.0
406982	0.0	0.0
406981	0.0	0.0
406984	1.0	0.0
406983	2.0	0.0
406986	0.0	0.0
406985	1.0	0.0
406988	60.0	2.0
406987	0.0	0.0
23287	1395.0	1163.0
23288	1641.0	2110.0
406980	0.0	0.0
84206	380.0	300.0
23281	83.0	213.0
84203	2.0	6.0
23283	2829.0	2444.0
23284	1172.0	68.0
140596	0.0	0.0
23285	652.0	670.0
152579	1661.0	1003.0
140597	297.0	1.0
23286	3839.0	1604.0
152578	1.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	57.0	2.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	4.0	3.0
406976	0.0	0.0
23299	2449.0	2265.0
201725	585.0	993.0
23291	5396.0	5061.0
23293	3097.0	2363.0
23294	4319.0	2485.0
23295	2832.0	4586.0
406968	0.0	1.0
406967	0.0	0.0
646658	29.0	3.0
152586	1.0	1.0
406969	0.0	1.0
406960	0.0	0.0
11281	21.0	1.0
406962	30.0	4.0
646672	2.0	2.0
11280	199.0	39.0
406961	0.0	0.0
11283	10.0	52.0
406964	0.0	0.0
11282	3378.0	5357.0
406963	1.0	3.0
644016	5.0	1.0
11285	779.0	1170.0
406966	0.0	0.0
11284	557.0	1224.0
406965	2.0	0.0
23265	5247.0	5582.0
23266	6433.0	1161.0
23268	3065.0	4352.0
23269	4780.0	6539.0
84229	1.0	2.0
164592	13.0	6.0
59269	2268.0	667.0
84225	234.0	123.0
23261	2456.0	2124.0
84224	985.0	1196.0
23262	3692.0	3514.0
23263	1916.0	3255.0
23264	7059.0	11255.0
84226	213.0	123.0
84221	175.0	310.0
406957	0.0	0.0
84220	2.0	3.0
406956	0.0	0.0
84223	1027.0	591.0
406959	0.0	0.0
406958	0.0	0.0
84222	39.0	591.0
646685	1.0	0.0
644022	4.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	25.0	9.0
406952	0.0	0.0
406955	1.0	0.0
406954	3.0	0.0
23276	1185.0	2664.0
23277	2794.0	7822.0
23279	4495.0	8833.0
59277	22968.0	15731.0
59272	213.0	40.0
59271	2172.0	466.0
59274	1114.0	2008.0
84218	0.0	0.0
84217	220.0	33.0
23270	3380.0	3001.0
23271	5564.0	4951.0
84219	333.0	610.0
23272	7362.0	11615.0
23274	1965.0	2041.0
84216	804.0	250.0
84215	46.0	287.0
23275	1367.0	1730.0
406946	0.0	0.0
84210	1.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	12868.0	11195.0
644037	10.0	10.0
11260	6224.0	9842.0
646698	6.0	0.0
11262	106.0	82.0
23243	5564.0	6677.0
23244	9510.0	14824.0
59286	3660.0	6091.0
23245	816.0	3810.0
23246	799.0	2930.0
23247	1433.0	1999.0
59283	17.0	76.0
23248	6805.0	6626.0
644030	0.0	0.0
59285	7.0	111.0
59284	2.0	1.0
84247	3556.0	8425.0
23240	2119.0	4383.0
84246	1183.0	1497.0
84249	121.0	15.0
23241	2750.0	2536.0
23242	3448.0	4356.0
84248	6624.0	8192.0
84243	1610.0	1872.0
11264	2617.0	9628.0
84245	1044.0	1653.0
11267	2124.0	6095.0
11266	838.0	1434.0
11269	1248.0	1416.0
84240	1139.0	1330.0
11270	1303.0	938.0
644042	2.0	3.0
11272	65.0	35.0
11274	223.0	1787.0
11273	4703.0	6997.0
23254	2116.0	1221.0
23255	328.0	609.0
23256	4230.0	3885.0
23258	6738.0	4652.0
23259	4336.0	1320.0
644041	10.0	2.0
84239	975.0	958.0
23250	3178.0	2136.0
84236	3123.0	2924.0
23251	469.0	163.0
23252	1888.0	648.0
140564	225.0	169.0
23253	6122.0	3445.0
84232	5443.0	7858.0
11276	4285.0	2193.0
11275	2176.0	2269.0
84231	3786.0	7643.0
49861	23.0	14.0
11278	2555.0	1765.0
49860	0.0	0.0
84233	1005.0	1159.0
11277	0.0	0.0
11279	1778.0	1581.0
84230	3177.0	893.0
23229	3558.0	1294.0
49856	561.0	1244.0
644054	0.0	0.0
49855	1747.0	883.0
644059	0.0	0.0
49854	1525.0	2118.0
11240	6702.0	14616.0
23221	1228.0	699.0
25884	402.0	19.0
23223	1501.0	2079.0
25886	126.0	1569.0
23224	15955.0	8579.0
25885	3258.0	6371.0
23225	1629.0	10251.0
25888	1018.0	1057.0
23228	1450.0	210.0
644050	2.0	0.0
201780	7.0	2.0
84269	631.0	1506.0
152559	1124.0	801.0
25880	618.0	537.0
84268	1407.0	1591.0
23220	2842.0	2611.0
140576	7750.0	54974.0
84265	1799.0	1948.0
11243	726.0	1540.0
139599	34.0	2.0
84264	22.0	442.0
140578	238.0	3.0
84267	1122.0	3134.0
11245	1182.0	593.0
84266	1093.0	1915.0
11244	4767.0	5328.0
84261	368.0	661.0
11247	30.0	1828.0
139596	863.0	2581.0
84260	1000.0	1443.0
84263	4426.0	2201.0
11249	0.0	0.0
84262	741.0	1263.0
11248	646.0	183.0
345557	1248.0	1.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	10.0	0.0
406997	1.0	2.0
406996	0.0	0.0
11252	5665.0	19258.0
406999	0.0	0.0
11251	130.0	16.0
406998	0.0	0.0
23232	1662.0	1149.0
25895	1807.0	746.0
23233	4137.0	3073.0
25894	905.0	305.0
25897	4809.0	9927.0
23234	618.0	1317.0
25896	1396.0	7446.0
23235	9596.0	2722.0
23236	3311.0	1489.0
25898	2312.0	2579.0
23237	33.0	173.0
644063	12.0	44.0
406991	0.0	0.0
23239	2712.0	1270.0
406990	0.0	0.0
25891	10041.0	94.0
84258	39.0	26.0
25890	22282.0	228.0
25893	51.0	17.0
23230	4277.0	5145.0
23231	2176.0	5084.0
84259	936.0	3174.0
84254	1204.0	874.0
11254	893.0	30.0
84253	1187.0	358.0
11253	2938.0	10914.0
406989	0.0	0.0
84256	1536.0	1707.0
11255	4.0	3.0
84255	3840.0	2030.0
84250	460.0	1254.0
11258	2793.0	4394.0
11257	785.0	2395.0
84251	488.0	836.0
11259	2169.0	1847.0
100874483	0.0	0.0
100874482	0.0	1.0
100874480	1.0	1.0
406900	3.0	0.0
100874484	4.0	3.0
201799	854.0	2674.0
201798	58.0	28.0
50831	19.0	2.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	133.0	10.0
50835	2.0	0.0
50834	0.0	1.0
50837	1.0	0.0
102465139	0.0	0.0
50836	1.0	0.0
100874471	0.0	1.0
102465138	0.0	0.0
50839	11.0	0.0
100874470	0.0	0.0
102465137	1.0	0.0
50838	2.0	1.0
102465136	8.0	1.0
100874476	4.0	1.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	1.0
50840	79.0	36.0
100874479	0.0	1.0
100874478	0.0	2.0
100874477	2.0	0.0
50846	12.0	12.0
100499183	152.0	76.0
50848	7120.0	18683.0
2601	2.0	6.0
100499177	1867.0	2403.0
102465141	0.0	0.0
50853	499.0	909.0
2609	1.0	1.0
102465140	0.0	0.0
50852	53.0	7.0
50855	117.0	514.0
50854	7387.0	2979.0
100499171	1.0	57.0
50856	174.0	75.0
50859	383.0	1.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	2.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	3283.0	247.0
2613	2.0	3.0
2611	0.0	1.0
50862	4824.0	7435.0
50861	1972.0	2357.0
2619	11537.0	1237.0
50863	870.0	1795.0
100874499	0.0	0.0
2618	3885.0	5417.0
50865	4281.0	2537.0
2617	4874.0	9425.0
2616	41.0	55.0
2615	5366.0	3990.0
406940	3.0	0.0
406942	0.0	0.0
646612	23.0	6.0
406941	1.0	4.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	12350.0	35941.0
2624	570.0	2605.0
2623	6.0	2.0
2622	569.0	2246.0
2621	8710.0	5037.0
2620	293.0	26.0
406935	31.0	1.0
406934	0.0	0.0
646603	1.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	3119.0	5835.0
406939	0.0	0.0
646609	3.0	6.0
2628	2958.0	874.0
406938	0.0	0.0
2627	518.0	490.0
2626	0.0	0.0
406931	0.0	0.0
406930	0.0	0.0
406933	2.0	0.0
406932	0.0	0.0
646620	1.0	0.0
2636	1.0	2.0
2635	2990.0	1614.0
2634	14459.0	14489.0
2633	2116.0	2054.0
2632	3647.0	5167.0
2631	5733.0	4863.0
2630	120.0	90.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	8.0	3.0
406928	0.0	0.0
2639	752.0	1188.0
406927	0.0	0.0
646619	4.0	0.0
2638	0.0	1.0
2637	2.0	222.0
406929	0.0	0.0
646630	0.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	2371.0	9954.0
2647	1119.0	1470.0
2646	8.0	4.0
2645	33.0	1.0
2644	104.0	532.0
2643	485.0	3256.0
2642	0.0	9.0
2641	0.0	0.0
406913	1.0	0.0
646627	8.0	710.0
406912	2.0	2.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	328.0	122.0
406919	1.0	0.0
2648	1932.0	1363.0
406918	0.0	0.0
646641	0.0	0.0
646640	2.0	0.0
646643	0.0	0.0
406911	12.0	2.0
406910	0.0	0.0
2661	64.0	63.0
2660	59.0	10.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	309.0	280.0
2652	0.0	0.0
2651	1432.0	2023.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	9.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	91.0	13.0
2672	86.0	28.0
106144578	0.0	0.0
2671	395.0	1538.0
2670	162.0	2.0
106144575	0.0	1.0
2669	3457.0	505.0
2668	21.0	15.0
2667	0.0	0.0
100874529	5.0	0.0
2665	24592.0	22999.0
2664	6876.0	13824.0
2662	2544.0	13.0
100874524	2.0	7.0
100874523	0.0	0.0
100129743	1.0	1.0
100874522	0.0	0.0
100874528	1.0	1.0
100129738	1.0	0.0
100129739	4.0	1.0
100129736	0.0	0.0
100130721	0.0	1.0
2683	19975.0	53409.0
106144568	0.0	3.0
2681	2963.0	153.0
2679	4.0	3.0
2678	461.0	2608.0
100874519	0.0	0.0
2677	4370.0	6180.0
100874518	0.0	0.0
2676	248.0	1.0
2675	279.0	28.0
2674	15249.0	32.0
2673	7404.0	14376.0
101056700	24.0	8.0
100874512	1.0	0.0
100874511	2.0	1.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	2.0
100874516	2.0	3.0
100130718	2.0	1.0
100874515	4.0	2.0
100130717	7.0	30.0
100874514	0.0	0.0
100129727	11.0	10.0
100129726	22.0	9.0
100129723	0.0	0.0
100129722	7.0	7.0
2694	0.0	0.0
2693	0.0	2.0
2692	10.0	0.0
2691	0.0	45.0
2690	6467.0	1467.0
2689	0.0	18.0
2688	8.0	0.0
2687	1682.0	1540.0
2686	1193.0	158.0
100130708	2.0	0.0
100129716	21.0	82.0
106144540	0.0	0.0
100874531	2.0	1.0
100874530	0.0	2.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	1.0	0.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	2.0	3.0
106144538	100.0	8.0
2697	10972.0	7937.0
106144539	0.0	0.0
2696	49.0	46.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	1.0
284131	923.0	639.0
115509	937.0	843.0
259197	25.0	7.0
284129	721.0	889.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	8.0	2.0
106144595	3.0	0.0
286749	1.0	4.0
106144598	1.0	0.0
106144599	0.0	0.0
284119	49086.0	13072.0
284116	0.0	1.0
284114	421.0	554.0
284111	29.0	2.0
284110	36.0	33.0
259173	694.0	541.0
106144584	9.0	6.0
286753	3477.0	15.0
106144585	0.0	1.0
106144586	1.0	0.0
284106	826.0	1606.0
284100	209.0	20.0
284184	604.0	927.0
127544	1565.0	3047.0
23443	2678.0	10411.0
115557	1412.0	376.0
127540	0.0	0.0
23446	13634.0	13685.0
115560	615.0	75.0
23440	0.0	44.0
127534	9.0	45.0
139538	0.0	0.0
23452	17230.0	4957.0
441459	8.0	11.0
441457	8.0	7.0
23456	1322.0	1673.0
115548	3172.0	2215.0
23457	318.0	1079.0
441452	0.0	0.0
441461	83.0	62.0
152503	15991.0	3379.0
23450	11812.0	32289.0
23451	24607.0	39310.0
139542	0.0	0.0
284167	43.0	70.0
23428	4171.0	20455.0
284161	191.0	1310.0
23429	5296.0	11929.0
100130799	0.0	0.0
23420	2280.0	4730.0
23421	1157.0	795.0
23423	5772.0	19829.0
23424	1408.0	2805.0
23426	473.0	5683.0
152519	557.0	170.0
152518	1031.0	1142.0
441490	0.0	0.0
23438	2183.0	2784.0
23439	1.0	1.0
100130786	0.0	0.0
23430	1.0	13.0
100130785	0.0	0.0
23431	964.0	1780.0
23432	1348.0	699.0
23433	5843.0	4831.0
441478	397.0	519.0
23434	2.0	0.0
23435	7202.0	9412.0
441476	3.0	5.0
23436	0.0	0.0
441484	0.0	0.0
441481	7.0	36.0
140545	143.0	127.0
100129795	2.0	1.0
139562	0.0	0.0
100129792	629.0	41.0
100129794	182.0	17.0
100129793	1.0	1.0
23405	8101.0	4999.0
23406	3746.0	7161.0
23408	1115.0	982.0
23409	101.0	115.0
100130776	589.0	401.0
100130775	3.0	3.0
441425	0.0	0.0
23400	1821.0	3610.0
100130771	32.0	19.0
23401	950.0	657.0
23403	1005.0	1173.0
441420	0.0	0.0
23404	1278.0	2180.0
127579	84.0	21.0
100129784	4.0	1.0
100129781	46.0	49.0
100129782	0.0	0.0
23416	112.0	10.0
23417	1080.0	840.0
23418	53.0	2.0
100129777	0.0	0.0
441416	7.0	2.0
23410	2077.0	1960.0
23411	3329.0	1941.0
23412	1381.0	2729.0
23413	1895.0	2347.0
441410	0.0	0.0
23414	1815.0	561.0
23415	12.0	1.0
100129772	1.0	0.0
100130758	73.0	73.0
100130756	0.0	2.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	1.0	0.0
115584	3.0	53.0
379024	0.0	0.0
379025	3107.0	2644.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	2.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	0.0
100874504	0.0	0.0
100874503	0.0	1.0
284196	1.0	0.0
284194	1.0	40.0
139516	1.0	3.0
100129755	0.0	0.0
100130742	41.0	28.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	1.0	0.0
441432	2.0	0.0
441430	0.0	0.0
115572	1543.0	311.0
379011	0.0	0.0
379012	0.0	0.0
379013	6.0	3.0
284186	24.0	31.0
284185	19.0	7.0
646531	18.0	15.0
100463285	16.0	4.0
84328	2384.0	2376.0
84327	3048.0	864.0
84329	437.0	166.0
84324	132.0	177.0
84326	1374.0	1338.0
84320	1663.0	3012.0
100500797	0.0	0.0
646527	15.0	3.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	297.0	888.0
100499227	22.0	9.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	2.0	0.0
127495	75.0	49.0
84309	694.0	4467.0
84317	3507.0	2657.0
84316	934.0	1712.0
84319	1305.0	1701.0
84318	488.0	484.0
84313	2357.0	3124.0
84312	958.0	567.0
84315	456.0	921.0
84314	850.0	367.0
646538	0.0	0.0
343069	0.0	0.0
84311	3841.0	1891.0
84310	1422.0	3017.0
343068	0.0	0.0
343066	2.0	0.0
100996939	167.0	150.0
23386	8530.0	6654.0
23387	5593.0	4737.0
23389	14589.0	9796.0
441400	6.0	11.0
100996930	4.0	0.0
201853	424.0	2313.0
23380	2520.0	2381.0
23381	4479.0	7963.0
23382	2196.0	2972.0
23383	3603.0	3605.0
23384	2633.0	3703.0
23385	11421.0	14688.0
106866914	0.0	0.0
84342	1511.0	1781.0
106866913	7.0	7.0
84343	2075.0	3517.0
60370	637.0	339.0
84340	1842.0	1781.0
106866915	0.0	0.0
646567	8.0	2.0
100996928	1.0	1.0
23397	117.0	1612.0
23398	2458.0	1199.0
23399	5949.0	5334.0
23390	3647.0	1971.0
23392	12570.0	18368.0
84335	2464.0	3894.0
23394	12436.0	23040.0
84334	965.0	1018.0
23395	1291.0	2798.0
84337	1955.0	3290.0
84336	2039.0	1794.0
23396	2767.0	4795.0
60386	223.0	831.0
84331	272.0	534.0
60385	27.0	4.0
84330	372.0	580.0
84333	6409.0	2090.0
84332	61.0	0.0
152485	3110.0	3450.0
646575	0.0	0.0
646572	6.0	16.0
343045	0.0	0.0
646577	0.0	3.0
646576	69.0	6.0
23365	20016.0	23146.0
23366	590.0	634.0
23367	12003.0	20519.0
23368	1934.0	3287.0
23369	14695.0	15129.0
23360	4416.0	5322.0
23361	2015.0	1757.0
140432	2.0	0.0
23362	3016.0	906.0
23363	2614.0	8410.0
84364	5638.0	11852.0
84366	0.0	0.0
84365	2849.0	3582.0
343035	1.0	2.0
139452	1.0	1.0
646583	1.0	2.0
23376	3643.0	4686.0
23378	1311.0	1805.0
23379	5210.0	2780.0
646581	4.0	1.0
23370	184.0	317.0
23371	11153.0	4635.0
23373	1139.0	1237.0
100499261	0.0	0.0
646597	0.0	0.0
646595	35.0	10.0
100499258	0.0	0.0
23344	15714.0	13316.0
23345	11985.0	2938.0
201895	9935.0	42276.0
23347	5692.0	3736.0
646592	0.0	0.0
23348	8894.0	6929.0
23349	213.0	31.0
140453	0.0	0.0
23341	2653.0	2569.0
140456	1.0	1.0
140458	19.0	0.0
100499252	3.0	6.0
140459	1249.0	1971.0
100499251	0.0	0.0
23353	9650.0	7832.0
23354	687.0	1006.0
23355	3246.0	3903.0
23357	2439.0	2806.0
23358	6891.0	5592.0
23359	11.0	63.0
140460	1924.0	1682.0
140461	3109.0	3623.0
140462	167.0	267.0
23350	8279.0	9498.0
140464	0.0	0.0
23351	4286.0	3738.0
140465	1297.0	1223.0
23352	13370.0	20950.0
140467	2940.0	1194.0
140468	1.0	0.0
140469	113.0	9.0
84376	4811.0	2546.0
2702	934.0	1248.0
2701	983.0	666.0
2700	5.0	15.0
2709	57.0	86.0
2707	53.0	17.0
2706	113.0	2015.0
2705	328.0	24.0
2703	0.0	0.0
345651	32.0	6.0
2712	0.0	0.0
106866981	0.0	0.0
2710	279.0	855.0
106866980	0.0	0.0
2719	15532.0	798.0
2717	1832.0	4263.0
50964	0.0	9.0
345643	18.0	182.0
345645	0.0	0.0
286826	391.0	1063.0
286827	285.0	1451.0
286828	828.0	0.0
59307	768.0	4659.0
2720	3695.0	15089.0
2729	2856.0	2352.0
100500737	1.0	0.0
345630	15.0	0.0
2735	205.0	10.0
2734	22895.0	29862.0
2733	3075.0	7161.0
2732	0.0	0.0
2731	39.0	101.0
2730	2363.0	2542.0
2739	9936.0	21571.0
2738	302.0	719.0
2737	6193.0	6855.0
2736	761.0	188.0
106144534	2.0	0.0
106144535	2.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	2.0
106144532	26.0	18.0
106144533	0.0	0.0
2746	20240.0	12825.0
2745	1272.0	877.0
2744	7155.0	3879.0
2743	577.0	152.0
60314	2026.0	2441.0
2742	5.0	0.0
60313	9588.0	10784.0
106144527	0.0	0.0
2741	1.0	0.0
259217	1580.0	1378.0
60312	4623.0	4704.0
106144528	8.0	1.0
2740	161.0	1.0
106144529	10.0	3.0
259215	0.0	0.0
2749	126.0	47.0
345611	5.0	1.0
50999	4241.0	5033.0
2747	137.0	88.0
259236	41.0	9.0
2760	9833.0	10854.0
106144524	1.0	14.0
259234	0.0	0.0
106144526	0.0	4.0
259232	818.0	301.0
259230	2973.0	1966.0
59339	3931.0	1417.0
59338	3427.0	1694.0
59335	1.0	10.0
2752	68730.0	40065.0
59336	0.0	1.0
2750	0.0	0.0
2771	22865.0	27798.0
59342	13954.0	18446.0
59341	479.0	178.0
2770	2654.0	607.0
59344	40.0	198.0
59343	3166.0	2543.0
59340	28.0	1.0
84306	250.0	239.0
2768	5038.0	6865.0
2767	3940.0	7202.0
59349	2924.0	5856.0
84305	1023.0	3706.0
2766	897.0	1500.0
2765	0.0	0.0
84307	2900.0	1518.0
84302	1367.0	152.0
2764	4743.0	5568.0
59345	3640.0	2025.0
84301	4934.0	5292.0
2762	1426.0	1811.0
84304	314.0	1540.0
59348	1082.0	1724.0
84303	410.0	698.0
59347	0.0	1.0
2761	0.0	0.0
84300	920.0	2511.0
646508	1.0	0.0
2769	346.0	355.0
646507	0.0	0.0
646520	2.0	1.0
2782	29833.0	39897.0
59353	460.0	22.0
2781	642.0	2233.0
59352	1731.0	7.0
2780	0.0	0.0
59351	3.0	11.0
59350	4.0	5.0
2779	0.0	1.0
2778	79234.0	234999.0
2777	18.0	35.0
2776	10325.0	13072.0
2775	303.0	185.0
2774	1462.0	111.0
2773	7376.0	11547.0
60343	1264.0	1715.0
2772	1.0	0.0
100129627	0.0	0.0
100130613	1.0	0.0
105370308	0.0	0.0
2793	78.0	54.0
100379584	0.0	0.0
2792	0.0	0.0
2791	8384.0	949.0
2790	403.0	654.0
105369316	0.0	1.0
2789	0.0	0.0
2788	1510.0	571.0
2787	3920.0	3680.0
2786	103.0	25.0
441194	200.0	317.0
2785	8.0	16.0
2784	62.0	19.0
2783	6384.0	23466.0
441191	825.0	1050.0
100129622	0.0	1.0
100130606	4.0	0.0
286410	2640.0	1551.0
100130603	0.0	0.0
286411	7.0	16.0
100130600	279.0	188.0
100379571	411.0	97.0
441177	0.0	0.0
2799	20993.0	23607.0
2798	25.0	11.0
2797	3.0	6.0
2796	203.0	9.0
2794	3575.0	2090.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	0.0	3.0
100129604	0.0	0.0
286430	10.0	4.0
105369343	1.0	2.0
286436	1.0	0.0
100379592	4.0	8.0
441154	1.0	1.0
441151	10.0	3.0
441150	143.0	293.0
191585	18.0	3.0
105370357	0.0	0.0
441133	0.0	6.0
100142659	33.0	41.0
100379564	4.0	0.0
441168	226.0	134.0
441166	5.0	3.0
101730217	7.0	4.0
441161	4.0	0.0
441160	6.0	59.0
646498	1.0	0.0
441108	687.0	64.0
23562	12.0	52.0
23563	3.0	2.0
359948	13072.0	24442.0
23564	3505.0	1346.0
23566	153.0	15.0
100130693	0.0	7.0
23567	1022.0	942.0
23568	704.0	637.0
23569	12.0	13.0
23560	2543.0	5020.0
286494	2.0	0.0
286495	1260.0	155.0
286499	32.0	24.0
100130687	0.0	0.0
23576	4500.0	5232.0
117608	623.0	330.0
100129690	7.0	0.0
100129696	33.0	14.0
100129692	1.0	0.0
100129694	0.0	1.0
23548	893.0	357.0
23549	3586.0	7236.0
100130677	0.0	17.0
100130676	0.0	0.0
23541	1410.0	1836.0
23542	192.0	4206.0
23543	15513.0	8712.0
130612	105.0	345.0
23544	36.0	6.0
130617	913.0	2104.0
100130671	0.0	0.0
23545	1672.0	1828.0
441124	217.0	204.0
23546	3.0	17.0
441123	2.0	2.0
23547	59.0	75.0
441131	3.0	2.0
23559	411.0	525.0
23551	995.0	139.0
23552	428.0	501.0
23553	1.0	0.0
23554	1542.0	1851.0
23555	2429.0	10252.0
100130660	0.0	2.0
23556	2841.0	2673.0
23557	1995.0	2975.0
23558	10348.0	8607.0
23550	2575.0	7763.0
23526	673.0	946.0
23527	4868.0	7300.0
23528	1817.0	2510.0
286442	0.0	4.0
23529	180.0	651.0
129642	2370.0	8433.0
286444	41.0	35.0
100129669	0.0	0.0
100463482	4.0	0.0
23520	1.0	2.0
23521	135984.0	44773.0
23522	4337.0	6832.0
23523	3947.0	14209.0
23524	40188.0	51200.0
359996	0.0	0.0
115004	270.0	630.0
100129664	0.0	1.0
100463487	6.0	5.0
100463486	71.0	15.0
100463489	0.0	0.0
100463488	6.0	0.0
100129662	40.0	1.0
286451	5679.0	8051.0
23538	0.0	0.0
23539	20.0	22.0
23530	3674.0	1180.0
23531	2505.0	1212.0
100130640	0.0	0.0
23532	5.0	7.0
23533	369.0	344.0
359997	0.0	0.0
23534	5012.0	5076.0
23536	1490.0	3658.0
100463498	125.0	41.0
100129654	1.0	0.0
286460	143.0	155.0
100129650	1.0	0.0
23504	107.0	4.0
100499416	0.0	0.0
23505	6603.0	17556.0
100499417	0.0	0.0
23506	5090.0	2556.0
286464	4.0	333.0
100130637	0.0	0.0
23507	1891.0	3884.0
100130636	0.0	0.0
23508	1712.0	3359.0
23509	7086.0	8044.0
286467	43.0	121.0
100129647	2.0	0.0
100130631	0.0	0.0
23500	2562.0	605.0
100499418	0.0	0.0
23503	3138.0	4249.0
100129641	3.0	1.0
100129640	1.0	2.0
286472	0.0	1.0
23515	3697.0	3490.0
345275	148.0	3.0
100499405	498.0	33.0
23516	7080.0	3299.0
23517	5965.0	6243.0
100130626	0.0	0.0
23518	2007.0	3992.0
102465752	0.0	1.0
23519	1.0	1.0
345274	79.0	36.0
100130621	61.0	11.0
23510	4648.0	6711.0
23511	4069.0	10987.0
23512	2706.0	3199.0
23513	1669.0	5320.0
23514	2979.0	3603.0
100129631	0.0	0.0
129607	404.0	508.0
129563	1278.0	1655.0
431704	0.0	0.0
117579	0.0	0.0
130557	321.0	648.0
431705	1.0	5.0
431707	1.0	128.0
129560	0.0	2.0
117583	2812.0	806.0
84449	1310.0	844.0
84448	177.0	278.0
117584	1439.0	2183.0
84445	3144.0	2293.0
84444	800.0	1750.0
84447	4485.0	9313.0
84446	96.0	50.0
84441	9851.0	735.0
84440	1110.0	1880.0
84443	82.0	504.0
646405	82.0	6.0
646409	0.0	0.0
117581	939.0	184.0
130560	4.0	1.0
646424	175.0	795.0
84437	1515.0	1388.0
84439	302.0	1287.0
60489	1422.0	631.0
60488	3599.0	4258.0
84433	178.0	117.0
60487	831.0	416.0
84436	1854.0	1512.0
84435	9.0	0.0
60485	7188.0	2374.0
60484	4.0	1.0
84432	6.0	1.0
60482	25.0	0.0
60481	11579.0	9813.0
130576	578.0	1798.0
130574	912.0	702.0
84467	67.0	6.0
84466	977.0	685.0
60496	2856.0	5591.0
60495	759.0	8.0
60494	32.0	34.0
84465	46.0	5.0
84464	416.0	1387.0
60493	1055.0	2053.0
60492	3048.0	2578.0
60491	1467.0	2075.0
60490	384.0	777.0
84461	648.0	1030.0
84460	2494.0	1647.0
646442	3.0	5.0
129530	30.0	10.0
129531	1006.0	1273.0
130589	905.0	371.0
201501	1905.0	3796.0
84456	1107.0	522.0
84455	668.0	320.0
84458	2046.0	1527.0
84457	253.0	2.0
