id	f4a128be-6910-49c3-9f0c-b6bd702ab7ce	62299b4e-203a-4f74-a2d9-94e0617acfb8
80262	1358.0	1144.0
343338	5.0	0.0
7077	36330.0	37639.0
100874010	0.0	0.0
7076	6117.0	13622.0
92235	23.0	103.0
7079	1550.0	55.0
7078	873.0	703.0
100874014	4.0	1.0
100874013	2.0	7.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	2.0	0.0
106479348	1.0	0.0
106479347	2.0	2.0
106480314	0.0	0.0
106480313	1.0	1.0
729659	2.0	4.0
106479346	12.0	4.0
7071	6488.0	4978.0
106480316	1.0	0.0
106479345	0.0	0.0
7070	2059.0	7914.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	5655.0	3801.0
103352540	0.0	1.0
106480318	0.0	0.0
106479343	2.0	0.0
7072	7833.0	2902.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	3646.0	891.0
729658	0.0	0.0
106479341	0.0	0.0
7074	1234.0	855.0
106480319	0.0	1.0
106479340	0.0	0.0
80256	1116.0	1130.0
80255	3375.0	2247.0
79269	4151.0	2755.0
80254	2309.0	1459.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	73.0	33.0
106480323	2.0	0.0
106480322	4.0	9.0
100874018	13.0	1.0
100874016	14.0	3.0
644414	0.0	0.0
100874015	0.0	0.0
343326	3.0	2.0
100874019	1.0	0.0
7088	3069.0	4263.0
100874043	46.0	19.0
7087	110.0	61.0
100874042	5.0	7.0
100874041	1.0	0.0
7089	2843.0	1900.0
100874040	3.0	1.0
100874047	0.0	0.0
100874046	1.0	0.0
100874045	0.0	0.0
79290	4.0	2.0
404766	0.0	0.0
100874044	3.0	0.0
7080	2.0	4.0
79291	0.0	0.0
7082	8947.0	4255.0
79294	0.0	0.0
7084	3593.0	1618.0
402100	2.0	0.0
79296	0.0	0.0
7083	662.0	10617.0
7086	9549.0	22328.0
79297	0.0	0.0
729602	1.0	0.0
104472714	0.0	0.0
104472715	3349.0	307.0
79299	0.0	0.0
104472716	52.0	3.0
104472717	16.0	206.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	0.0
100874048	95.0	92.0
644429	0.0	0.0
7099	2260.0	738.0
100874032	60.0	88.0
7098	1706.0	463.0
100874031	5.0	2.0
100874030	7.0	0.0
92255	2601.0	398.0
644444	0.0	1.0
100874036	1.0	5.0
100874035	2.0	4.0
644442	0.0	0.0
100874034	1.0	1.0
92259	970.0	563.0
100874033	6.0	0.0
7091	2185.0	911.0
7090	6193.0	6088.0
7093	24.0	83.0
79283	1.0	0.0
7092	846.0	182.0
79282	0.0	0.0
7095	13392.0	9641.0
7094	32743.0	25454.0
7097	2163.0	2329.0
7096	1420.0	783.0
104472713	20.0	1.0
79289	3.0	0.0
284525	6.0	2.0
106480301	0.0	1.0
80279	7331.0	4992.0
106480300	0.0	0.0
80270	594.0	1972.0
284521	15.0	0.0
100874039	4.0	0.0
644435	17.0	4.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	332.0	33.0
80273	2132.0	2090.0
80271	2169.0	3114.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	14.0	7.0
100874069	51.0	20.0
106479318	0.0	0.0
100874068	12.0	3.0
106479317	13.0	0.0
100874067	1.0	0.0
106479316	0.0	0.0
404744	1.0	1.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	1.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	1399.0	754.0
100874060	0.0	13.0
92283	627.0	409.0
404734	267.0	161.0
644449	1.0	0.0
100874054	15.0	6.0
100874053	0.0	0.0
106479309	3.0	0.0
100874052	3.0	0.0
729610	0.0	0.0
100874051	1.0	0.0
106479308	0.0	0.0
100874058	523.0	388.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	22.0	5.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	2.0	3.0
106479304	1.0	0.0
92270	539.0	213.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	11.0	2.0
106479300	0.0	0.0
729611	1.0	0.0
80298	1749.0	746.0
729608	0.0	0.0
644459	25.0	5.0
100874059	0.0	0.0
79412	9.0	224.0
79411	962.0	624.0
79414	797.0	1626.0
127933	10195.0	6827.0
79413	7.0	139.0
79415	2881.0	5148.0
284576	3.0	2.0
55449	3225.0	1245.0
284573	6.0	2.0
140913	1.0	0.0
115948	25.0	13.0
55450	5650.0	2137.0
152905	12.0	3.0
55454	1970.0	1683.0
79400	35.0	218.0
55451	12.0	5.0
115950	237.0	275.0
284565	943.0	290.0
92400	3235.0	1446.0
115939	1715.0	2983.0
55466	2223.0	2431.0
284551	0.0	4.0
752014	0.0	0.0
55472	48.0	19.0
55471	845.0	686.0
152926	2884.0	916.0
284546	0.0	0.0
284541	7.0	0.0
140947	0.0	0.0
92421	1685.0	2326.0
729687	2.0	0.0
729686	1.0	0.0
729682	20.0	11.0
729689	19.0	1.0
548594	0.0	0.0
548593	2.0	1.0
55486	2975.0	4090.0
100996597	0.0	0.0
100996590	0.0	1.0
548599	1.0	0.0
548596	102.0	250.0
729678	1557.0	661.0
729677	2.0	1.0
79441	1695.0	810.0
79443	7049.0	2826.0
79442	168.0	27.0
79444	6.0	16.0
79447	281.0	541.0
115992	1161.0	806.0
79446	622.0	452.0
100996582	1.0	0.0
100874102	0.0	0.0
100874101	4.0	5.0
100874100	7.0	0.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	45.0	9.0
100996571	9.0	14.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	5.0	0.0
100874108	0.0	0.0
100874107	4.0	5.0
140909	0.0	0.0
100996567	22.0	5.0
100996569	11.0	6.0
79465	49.0	20.0
100996564	0.0	0.0
79469	63.0	8.0
127943	47.0	155.0
92427	13.0	5.0
140901	3381.0	3535.0
140902	0.0	6.0
619434	0.0	0.0
619431	2.0	0.0
149345	606.0	850.0
392428	7.0	23.0
137362	0.0	0.0
619418	0.0	0.0
125336	77.0	7.0
152992	1057.0	464.0
9700	175.0	986.0
9701	4451.0	2246.0
392451	33.0	7.0
392454	0.0	0.0
392459	0.0	3.0
9711	2308.0	3174.0
9712	2386.0	3141.0
392465	68.0	12.0
9710	3837.0	1904.0
441899	1.0	0.0
441898	2.0	0.0
441897	0.0	0.0
441896	9.0	1.0
441893	0.0	1.0
9704	1347.0	2476.0
152940	5.0	1.0
9705	27.0	20.0
9702	3821.0	2412.0
9703	15802.0	10491.0
9708	8.0	13.0
9709	9358.0	10325.0
9706	2877.0	2342.0
9722	665.0	248.0
9723	1613.0	62.0
9720	73.0	100.0
9721	577.0	1555.0
392433	0.0	0.0
392437	42.0	28.0
55421	4075.0	2200.0
55425	2320.0	825.0
55423	134.0	229.0
55422	2609.0	655.0
9715	246.0	84.0
9716	5347.0	3058.0
9719	169.0	306.0
9717	63.0	33.0
9718	179.0	1595.0
9730	3635.0	2751.0
9733	4605.0	3328.0
9734	1121.0	380.0
9731	2547.0	1905.0
9732	2317.0	691.0
55432	1374.0	605.0
100	317.0	644.0
101	511.0	2509.0
102	9673.0	5573.0
103	35406.0	75114.0
55435	2964.0	1008.0
104	3366.0	1585.0
105	24.0	0.0
107	2030.0	161.0
9726	2062.0	1900.0
108	336.0	1688.0
9727	2902.0	1955.0
109	2755.0	4816.0
9724	3245.0	1180.0
55437	1395.0	757.0
9725	6519.0	3737.0
9728	6773.0	2105.0
9729	33.0	6.0
150280	1.0	1.0
392371	3.0	4.0
9741	26784.0	31721.0
644353	86.0	23.0
100286948	0.0	0.0
9744	1061.0	588.0
392375	0.0	0.0
9745	9.0	2.0
644357	0.0	0.0
392374	0.0	0.0
441869	1149.0	270.0
9742	2742.0	1758.0
392377	0.0	0.0
9743	6001.0	3562.0
392376	0.0	0.0
441864	1.0	1.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	206.0	101.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	2.0	0.0
111	2019.0	49.0
106480294	2.0	0.0
106479294	0.0	0.0
112	8434.0	2400.0
106480297	0.0	1.0
106479293	0.0	0.0
113	514.0	755.0
106479292	0.0	0.0
106480296	0.0	0.0
114	14.0	4.0
106479291	0.0	0.0
106480299	0.0	0.0
115	2741.0	1878.0
106480298	0.0	0.0
106479290	0.0	0.0
116	34.0	307.0
117	752.0	18.0
118	20337.0	11040.0
9737	2753.0	99.0
119	490.0	213.0
9738	2637.0	1591.0
150275	526.0	259.0
9735	1153.0	2942.0
9736	9411.0	4992.0
414254	2.0	0.0
106480291	12.0	0.0
150274	717.0	367.0
106480290	2.0	1.0
9739	2839.0	3150.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	524.0	136.0
100874197	4.0	0.0
150291	21.0	17.0
9752	4.0	19.0
100874196	0.0	2.0
100874195	0.0	0.0
100286938	0.0	1.0
619383	39.0	4.0
9750	725.0	224.0
150290	382.0	262.0
100874194	4.0	0.0
9755	836.0	503.0
9753	1993.0	397.0
100874199	1.0	0.0
9754	988.0	321.0
100874198	5.0	0.0
392387	8.0	3.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	1.0	0.0
100874191	0.0	0.0
106479286	1.0	0.0
120	10160.0	3008.0
100874190	3.0	0.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	3.0	3.0
123	4218.0	6485.0
106707175	4.0	0.0
106479282	0.0	0.0
124	84.0	2.0
414260	3.0	4.0
106479281	2.0	0.0
125	39156.0	893.0
106479280	0.0	0.0
126	1267.0	107.0
127	45.0	0.0
402249	0.0	0.0
128	10923.0	5159.0
9748	9385.0	4667.0
9749	3356.0	1920.0
9746	4104.0	3501.0
9747	2139.0	621.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	8.0	21.0
9760	350.0	554.0
9761	19107.0	15223.0
619373	10.0	12.0
7100	1680.0	1829.0
392350	1.0	2.0
9766	7670.0	5231.0
7103	158.0	18.0
644378	14.0	3.0
9767	2831.0	2130.0
7102	2894.0	171.0
7105	6785.0	2498.0
9764	1236.0	1348.0
9765	4091.0	1366.0
7104	50.0	3.0
106480269	0.0	0.0
402246	0.0	3.0
441884	5.0	1.0
130	18.0	4.0
131	62.0	296.0
402240	0.0	0.0
132	2224.0	2839.0
441891	2.0	1.0
106480273	0.0	0.0
133	1161.0	4275.0
106480272	0.0	0.0
134	820.0	386.0
106480275	0.0	0.0
135	21.0	21.0
106480274	3.0	2.0
136	258.0	566.0
106480277	12.0	11.0
137	1.0	2.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	2153.0	805.0
150297	0.0	0.0
9757	4424.0	4193.0
9758	63.0	10.0
100286918	1.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	4659.0	2908.0
392360	0.0	0.0
9774	11807.0	6229.0
7112	5644.0	8627.0
9771	3147.0	926.0
7111	898.0	424.0
9772	5320.0	3723.0
644384	0.0	0.0
9777	6577.0	7084.0
7114	66321.0	120403.0
9778	6747.0	1897.0
7113	3771.0	1214.0
9775	5307.0	14030.0
7116	10.0	10.0
9776	6651.0	5675.0
441878	0.0	0.0
7115	7.0	11.0
392368	2.0	0.0
402236	1.0	0.0
441873	0.0	0.0
9770	1996.0	2119.0
141	1385.0	1218.0
441871	0.0	0.0
142	8907.0	23598.0
441870	0.0	0.0
143	6182.0	5268.0
106480284	0.0	0.0
144	0.0	1.0
106480283	6.0	1.0
162282	419.0	7.0
106480286	52.0	74.0
146	17.0	18.0
106480285	1.0	1.0
147	55.0	21.0
106480288	0.0	0.0
148	169.0	2.0
106480287	1.0	0.0
106480289	0.0	0.0
402226	0.0	3.0
7107	1386.0	1101.0
7106	2881.0	2315.0
7109	2098.0	1624.0
9768	100.0	2042.0
7108	1343.0	671.0
106480280	3.0	0.0
106480282	0.0	0.0
106480281	0.0	2.0
9784	7130.0	9121.0
9785	4535.0	3707.0
7120	0.0	0.0
644397	721.0	104.0
9782	757.0	200.0
7123	1686.0	64.0
9783	2097.0	762.0
7122	2962.0	171.0
619351	6.0	2.0
7125	61.0	12.0
9788	3105.0	1873.0
9789	2302.0	2471.0
414208	72.0	33.0
7124	327.0	178.0
9786	1677.0	1036.0
7127	9311.0	12089.0
7126	4878.0	4857.0
9787	93.0	3180.0
221002	926.0	451.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	1.0	7.0
9780	7959.0	10928.0
150	3568.0	307.0
106479255	0.0	0.0
9781	2570.0	1873.0
106479254	0.0	0.0
151	114.0	108.0
152	164.0	22.0
106479253	10.0	7.0
644390	65.0	16.0
153	103.0	60.0
106479252	0.0	0.0
154	661.0	54.0
106480251	0.0	0.0
106479251	1.0	0.0
155	16.0	1.0
106479250	1.0	0.0
106480250	0.0	0.0
156	5744.0	6551.0
106480253	56.0	6.0
157	4934.0	693.0
106480252	0.0	0.0
106480255	0.0	0.0
158	2462.0	2912.0
159	4329.0	6154.0
106480254	0.0	3.0
106480257	0.0	2.0
106480256	0.0	0.0
7118	27.0	63.0
7117	135.0	79.0
9779	7213.0	3075.0
414212	104.0	21.0
414213	32.0	9.0
7132	7054.0	8559.0
9796	369.0	39.0
441818	0.0	0.0
7134	39.0	22.0
9793	6402.0	7247.0
7133	4062.0	2531.0
9794	5348.0	3892.0
7136	175.0	405.0
7135	181.0	33.0
7138	34.0	685.0
9797	2470.0	2942.0
619343	5.0	0.0
7137	2.0	16.0
9798	11872.0	7952.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	1.0	4.0
619349	0.0	1.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	3901.0	8917.0
106479245	0.0	0.0
9791	4329.0	9979.0
161	4468.0	5432.0
106479244	1.0	0.0
162	6964.0	9691.0
9792	5355.0	3636.0
106479243	0.0	0.0
163	20694.0	15760.0
7130	181.0	517.0
106479242	0.0	0.0
9790	4226.0	3991.0
164	9792.0	6598.0
106479241	0.0	0.0
165	18129.0	54039.0
106480262	0.0	0.0
106479240	1.0	0.0
166	17275.0	14524.0
106480261	1.0	0.0
167	0.0	2.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	3.0	1.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	1.0	0.0
150244	209.0	220.0
7128	2542.0	2163.0
414224	141.0	65.0
106480260	0.0	0.0
7143	10.0	11.0
392392	0.0	0.0
7142	0.0	0.0
7145	45983.0	7695.0
441849	0.0	0.0
7146	14.0	2.0
392399	0.0	0.0
7148	6952.0	136.0
414228	6.0	0.0
106480226	0.0	0.0
106480225	0.0	0.0
441843	169.0	11.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	1.0	0.0
106479278	0.0	0.0
172	977.0	767.0
106479277	1.0	0.0
173	1.0	0.0
106479276	1.0	0.0
106480229	0.0	0.0
174	4057.0	7.0
7141	0.0	0.0
106479275	0.0	0.0
175	1784.0	1654.0
7140	152.0	10.0
106479274	0.0	0.0
176	47.0	391.0
106479273	0.0	0.0
177	295.0	78.0
137290	0.0	1.0
106479272	0.0	0.0
178	3732.0	1657.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	1.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	2.0	0.0
106480234	1.0	1.0
414236	60.0	140.0
7139	99.0	9.0
414235	79.0	3.0
414230	0.0	0.0
7153	694.0	19069.0
149281	0.0	5.0
7156	1819.0	2845.0
7155	18303.0	11448.0
7158	4054.0	2349.0
7157	4472.0	9925.0
343495	2.0	0.0
162239	989.0	562.0
7159	3725.0	8469.0
106480237	0.0	0.0
106479269	9.0	6.0
106480236	1.0	0.0
181	9.0	1.0
106480239	0.0	0.0
106479268	0.0	0.0
182	6930.0	5709.0
106479267	1.0	0.0
106480238	0.0	0.0
183	288.0	610.0
7150	6954.0	6099.0
221017	2.0	1.0
106479266	0.0	0.0
106479265	0.0	0.0
185	1112.0	46.0
106479264	0.0	0.0
186	1.0	3.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	2464.0	1014.0
106479262	0.0	0.0
106480240	5.0	4.0
106479261	0.0	0.0
189	7.0	3.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	1.0	0.0
106480244	0.0	0.0
104797536	14.0	4.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	4.0	13.0
106480245	0.0	0.0
414245	43.0	5.0
414246	0.0	0.0
414241	34.0	8.0
7165	6988.0	14013.0
92344	875.0	813.0
100874120	2.0	0.0
7164	3504.0	3120.0
92345	916.0	549.0
7167	14280.0	49974.0
92342	866.0	603.0
729764	0.0	0.0
7166	164.0	19.0
7169	14269.0	11872.0
100874124	3.0	2.0
106479219	0.0	0.0
7168	26800.0	40916.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	1.0	7.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	4.0	0.0
106479216	0.0	0.0
100874121	0.0	0.0
190	10.0	19.0
106480204	0.0	1.0
106479215	2.0	0.0
191	6565.0	7044.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	1.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	92.0	1712.0
79370	149.0	94.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	346.0	66.0
106480208	2.0	0.0
92340	109.0	41.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	7144.0	7093.0
196	11140.0	2561.0
197	1.0	3.0
7162	3719.0	3732.0
729767	0.0	0.0
106480209	0.0	0.0
284618	350.0	468.0
199	1759.0	1502.0
646929	0.0	0.0
284615	84.0	42.0
106480211	2.0	0.0
284613	2016.0	899.0
106480210	0.0	0.0
284612	67.0	28.0
106480213	0.0	0.0
284611	3961.0	2738.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	4.0	3.0
100874127	0.0	0.0
730747	13.0	3.0
100874126	0.0	0.0
100874129	2.0	2.0
7175	12740.0	11301.0
7178	150087.0	77120.0
7177	272.0	155.0
106479209	1.0	0.0
646942	1.0	0.0
100874113	62.0	53.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	0.0	0.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	26.0	16.0
92335	650.0	267.0
106479205	0.0	0.0
100874110	7.0	2.0
221035	5059.0	2818.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	13392.0	74796.0
221037	8875.0	2450.0
106479202	2.0	0.0
106480217	0.0	0.0
80349	3692.0	2087.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1845.0	2221.0
106479200	0.0	0.0
106480219	0.0	0.0
7171	35202.0	72068.0
106480218	0.0	0.0
79364	2554.0	1702.0
7174	3995.0	2947.0
7173	726.0	7.0
79363	252.0	109.0
729756	13.0	15.0
79366	747.0	330.0
100996541	39.0	41.0
79365	6467.0	1033.0
79368	34.0	175.0
106480220	0.0	0.0
80352	1514.0	81.0
106480222	0.0	0.0
79369	29.0	115.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	1.0	1.0
100874116	0.0	0.0
100874115	2.0	0.0
100874114	16.0	3.0
80351	7567.0	2122.0
80350	74.0	20.0
100874119	10.0	0.0
646936	0.0	0.0
100874118	3.0	0.0
7187	2420.0	2293.0
7186	1207.0	2102.0
7189	1549.0	882.0
729786	0.0	0.0
7188	1903.0	1061.0
100874146	5.0	7.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	12.0	24.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	1.0	0.0
106479236	0.0	0.0
7181	1677.0	835.0
106479235	0.0	0.0
7180	30.0	0.0
100996539	58.0	7.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	5886.0	2590.0
106479232	1.0	0.0
7185	1645.0	926.0
106479231	3.0	0.0
7184	44476.0	86681.0
729789	15.0	2.0
106479230	1.0	0.0
221074	5.0	34.0
80380	439.0	673.0
100874147	0.0	0.0
80381	3696.0	11507.0
646960	0.0	0.0
100874131	21.0	2.0
100874130	1.0	0.0
92359	510.0	599.0
100874135	0.0	0.0
100874134	1.0	0.0
106479229	0.0	1.0
343450	144.0	15.0
646962	560.0	2394.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	12.0	2.0
106479226	0.0	0.0
7190	23.0	6.0
106479225	1.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	26.0	0.0
221060	19.0	22.0
221061	2205.0	2116.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	14.0	2.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	8.0	6.0
414200	6.0	1.0
100874163	1.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	110.0	23.0
729727	1.0	4.0
100874160	0.0	0.0
402220	1.0	1.0
100996511	949.0	220.0
729723	189.0	31.0
221092	5677.0	7090.0
284656	414.0	135.0
402216	1.0	1.0
102725045	1.0	0.0
284654	148.0	396.0
100874169	0.0	0.0
221091	810.0	79.0
646982	18.0	6.0
100874153	0.0	0.0
646981	1.0	1.0
100874152	0.0	0.0
100286979	2.0	2.0
100874151	0.0	0.0
100874150	1.0	0.0
115908	707.0	6749.0
100874157	0.0	0.0
100874156	2.0	0.0
100874155	0.0	0.0
100874154	0.0	1.0
221079	2504.0	2548.0
92370	1459.0	2386.0
100286971	0.0	0.0
221078	882.0	619.0
100996501	4.0	1.0
100996500	1.0	0.0
284649	30.0	16.0
729708	74.0	122.0
100874159	0.0	0.0
644315	216.0	59.0
100874158	13.0	2.0
646993	18.0	2.0
100874186	0.0	0.0
100874185	0.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	37.0	10.0
644333	0.0	0.0
100874187	0.0	0.0
729747	20.0	36.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1102.0	256.0
644325	0.0	0.0
343413	112.0	115.0
92399	1953.0	1226.0
100874175	0.0	0.0
100874174	1.0	0.0
100874173	1.0	0.0
100874172	0.0	0.0
100874179	2.0	0.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	1.0	0.0
103911	1.0	0.0
103910	21740.0	26365.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	3014.0	2708.0
79532	0.0	0.0
55568	6986.0	3901.0
55567	13.0	27.0
79534	0.0	0.0
79537	0.0	1.0
55565	431.0	224.0
651452	0.0	0.0
79538	1.0	0.0
158572	157.0	45.0
55571	3116.0	4100.0
171523	531.0	139.0
55573	14339.0	13180.0
55572	1359.0	969.0
79521	0.0	0.0
55578	3356.0	2165.0
79523	0.0	0.0
55577	3861.0	4847.0
79526	0.0	0.0
55576	669.0	12.0
79525	0.0	0.0
79528	0.0	0.0
100037417	143.0	78.0
79529	0.0	0.0
92521	1249.0	4452.0
374286	7.0	21.0
122592	0.0	0.0
55582	500.0	129.0
79550	0.0	0.0
55586	3.0	17.0
55585	5505.0	16810.0
55584	4.0	5.0
55589	3489.0	691.0
171559	15.0	3.0
55588	5229.0	5346.0
171558	12.0	5.0
374291	1164.0	1495.0
55593	4233.0	4333.0
205428	2399.0	1306.0
55592	1733.0	404.0
55591	4922.0	3073.0
79540	0.0	1.0
55596	2132.0	1674.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	1850.0	421.0
171546	4871.0	5385.0
79547	0.0	0.0
92507	21.0	0.0
79549	0.0	0.0
158586	1612.0	636.0
158584	1054.0	626.0
158521	0.0	1.0
134553	4994.0	1181.0
79571	3008.0	2417.0
79570	19.0	76.0
146540	1090.0	316.0
79573	884.0	2115.0
79572	5889.0	5495.0
79575	649.0	919.0
79574	13.0	0.0
79577	3439.0	3000.0
79576	1697.0	1495.0
158511	0.0	39.0
146542	647.0	613.0
79568	953.0	1041.0
79567	4064.0	3850.0
146547	129.0	153.0
92565	379.0	144.0
79591	2365.0	1821.0
79590	2217.0	5647.0
146562	76.0	38.0
79595	2310.0	3366.0
79594	2708.0	2262.0
146556	2640.0	13.0
100302652	14.0	0.0
79596	958.0	698.0
79598	952.0	485.0
92552	0.0	0.0
92558	206.0	434.0
79582	1388.0	623.0
79581	1135.0	4699.0
79583	986.0	399.0
79586	2930.0	9833.0
100302640	43.0	15.0
79585	396.0	756.0
79587	2460.0	2970.0
79589	1586.0	182.0
340895	51.0	0.0
102723346	6.0	0.0
100289137	79.0	40.0
100289133	1.0	6.0
340888	3.0	10.0
100289131	0.0	0.0
100170229	48.0	89.0
339894	3.0	5.0
339896	9.0	0.0
339897	0.0	0.0
100302666	29.0	19.0
100289124	1.0	0.0
102723332	5.0	0.0
100652796	1.0	0.0
339881	2.0	0.0
339883	62.0	23.0
102723320	27.0	0.0
339879	121.0	68.0
55502	71.0	293.0
100302692	266.0	45.0
55501	1476.0	1004.0
100302691	5.0	17.0
55500	5758.0	1370.0
55506	1349.0	2457.0
55505	2146.0	3398.0
55504	1913.0	1100.0
55503	926.0	1074.0
55509	111.0	202.0
55508	1625.0	925.0
55507	49.0	60.0
9810	4459.0	5581.0
9811	4198.0	3908.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	2.0	0.0
100289102	0.0	0.0
55512	579.0	90.0
55511	2.0	1.0
55510	23.0	6.0
9804	20346.0	17484.0
55515	12.0	3.0
9801	2012.0	2798.0
9802	23155.0	14369.0
9807	5552.0	3401.0
9808	15.0	0.0
9805	7739.0	6470.0
9806	2407.0	1690.0
9821	6731.0	4502.0
9820	4051.0	3559.0
55520	495.0	528.0
55521	332.0	109.0
9814	2225.0	691.0
9815	2378.0	1617.0
55527	170.0	108.0
9812	4699.0	1510.0
55526	2610.0	8662.0
9813	18329.0	7956.0
9818	3701.0	2793.0
9819	2240.0	4348.0
9816	971.0	2529.0
9817	4165.0	4738.0
55529	906.0	624.0
9832	42.0	75.0
9833	91.0	3104.0
9830	4873.0	3173.0
9831	2831.0	3349.0
339855	230.0	3.0
55531	17.0	13.0
339845	0.0	0.0
55530	0.0	2.0
202	9329.0	5429.0
203	321.0	620.0
55534	2340.0	384.0
204	7128.0	6814.0
171568	3350.0	1917.0
205	4778.0	3196.0
55532	4.0	20.0
9825	1422.0	940.0
55539	3.0	4.0
206	21.0	26.0
9826	5031.0	9729.0
207	9128.0	11166.0
208	7870.0	9407.0
9823	2765.0	738.0
55536	1243.0	1260.0
9824	272.0	2860.0
9829	269.0	1055.0
100652759	0.0	0.0
9827	4035.0	2039.0
9828	5552.0	3267.0
171560	5.0	1.0
9840	247.0	126.0
9843	2166.0	3555.0
9844	1713.0	736.0
9841	1626.0	1086.0
9842	2250.0	1752.0
100652781	3.0	2.0
339843	4.0	2.0
339834	110.0	10.0
210	7820.0	1943.0
211	2563.0	3699.0
55540	1957.0	1223.0
212	6.0	0.0
213	193176.0	8.0
79513	0.0	0.0
214	15513.0	2301.0
55545	7.0	4.0
79512	0.0	0.0
215	736.0	2615.0
55544	1501.0	3108.0
