id	f40edd33-8549-48a2-9fc7-a9313468b155	97745843-751b-4437-82e0-31ed8c323e91
100132778	0.0	0.0
348910	0.0	0.0
101060691	777.0	581.0
143371	28.0	50.0
101241875	0.0	0.0
101241877	0.0	0.0
101241878	0.0	0.0
202559	4.0	4.0
143384	4373.0	6875.0
100132795	0.0	4.0
100132796	1.0	3.0
143379	127.0	1.0
503497	0.0	0.0
157956	110.0	44.0
442075	182.0	118.0
442078	1.0	0.0
145978	0.0	0.0
100423005	0.0	0.0
100423006	0.0	0.0
100423009	0.0	0.0
102467005	0.0	0.0
100423008	0.0	0.0
102467004	0.0	0.0
102467003	0.0	0.0
101926888	51.0	72.0
100130197	2.0	4.0
100130196	1.0	0.0
170949	0.0	0.0
100130192	5.0	7.0
100130190	16.0	8.0
145989	1.0	1.0
100423001	2.0	1.0
100423000	1.0	1.0
100423003	0.0	0.0
100423016	0.0	0.0
100423015	0.0	0.0
100423018	0.0	0.0
100423017	2.0	0.0
101926890	0.0	0.0
100423019	0.0	0.0
101926895	15.0	11.0
101926896	21.0	13.0
100130187	0.0	0.0
442097	13.0	12.0
442098	0.0	3.0
100129193	3.0	4.0
100129196	122.0	89.0
100129195	299.0	169.0
100129192	1.0	8.0
100423012	4.0	0.0
100423011	8.0	0.0
100423014	0.0	0.0
100129199	1.0	1.0
100423013	0.0	0.0
647187	16.0	0.0
6906	0.0	0.0
202134	18.0	0.0
6905	1425.0	2831.0
6908	1266.0	1021.0
6907	2887.0	5550.0
6909	622.0	296.0
6900	25.0	29.0
6902	4610.0	4774.0
6901	1274.0	1526.0
6904	5479.0	5391.0
6903	1163.0	1171.0
253714	946.0	1683.0
100288436	1.0	1.0
647195	0.0	1.0
100288432	67.0	38.0
6917	4121.0	7678.0
100462767	665.0	2048.0
6916	714.0	463.0
6919	1728.0	971.0
6918	0.0	0.0
647190	0.0	0.0
100653489	2.0	1.0
6911	117.0	74.0
6910	314.0	92.0
6913	1226.0	295.0
253724	33.0	30.0
6915	146.0	135.0
253725	2866.0	1754.0
100288428	41.0	79.0
100288425	0.0	0.0
100288420	0.0	0.0
6928	22.0	99.0
6927	5.0	3.0
6929	3657.0	6347.0
202151	198.0	285.0
6920	1988.0	2898.0
6922	20.0	16.0
6921	2474.0	4162.0
6924	4265.0	4004.0
6923	4906.0	8280.0
6926	5119.0	1448.0
100462732	0.0	0.0
6925	13118.0	2724.0
6940	981.0	1913.0
100288413	154.0	1212.0
6939	56.0	3.0
6938	7281.0	5307.0
6932	2583.0	1530.0
6935	5465.0	1317.0
6934	5760.0	3241.0
6936	1971.0	2628.0
100288405	0.0	0.0
100462790	0.0	0.0
6950	11992.0	14191.0
165055	308.0	321.0
6949	3638.0	3728.0
100462799	0.0	0.0
6942	4482.0	9168.0
100132601	3.0	5.0
100462792	0.0	8.0
6941	914.0	2215.0
6944	2488.0	3874.0
100462794	20.0	29.0
6943	20.0	9.0
100462793	0.0	0.0
6945	3136.0	2536.0
192670	3292.0	3694.0
100462795	3.0	4.0
100132606	0.0	0.0
6948	3723.0	3140.0
6947	2490.0	306.0
100462797	7.0	1.0
6960	1.0	0.0
6962	0.0	0.0
4300	2048.0	1566.0
6961	0.0	0.0
6953	0.0	1.0
6954	26.0	130.0
6956	0.0	5.0
100132617	0.0	0.0
6959	0.0	0.0
100132618	10.0	3.0
253769	1268.0	708.0
192683	928.0	900.0
6958	1.0	0.0
100132619	0.0	0.0
107075180	0.0	0.0
6971	0.0	0.0
107075181	0.0	0.0
6970	0.0	0.0
107075182	0.0	0.0
6973	1.0	0.0
107075183	0.0	0.0
4311	13807.0	454.0
6972	0.0	0.0
107075184	0.0	0.0
107075185	3.0	0.0
107075186	0.0	0.0
107075187	0.0	0.0
107075188	0.0	0.0
107075189	0.0	0.0
165082	82.0	16.0
100144604	45.0	20.0
100144603	24.0	73.0
100144602	0.0	16.0
4301	13954.0	19992.0
253738	2454.0	214.0
4302	17911.0	6800.0
4303	3433.0	2795.0
6966	31.0	5.0
100462772	26.0	4.0
6968	0.0	0.0
4306	2105.0	617.0
6967	84.0	10.0
4308	4.0	1.0
6969	0.0	0.0
6980	2.0	0.0
107075190	5.0	2.0
107075191	0.0	0.0
6982	0.0	0.0
107075192	0.0	0.0
4320	267.0	5095.0
6981	6.0	6.0
107075193	0.0	0.0
6984	10.0	1.0
107075194	0.0	0.0
4321	130.0	136.0
4322	22.0	12815.0
6983	6.0	1.0
107075195	1.0	1.0
107075196	0.0	0.0
107075197	0.0	0.0
107075198	0.0	0.0
107075199	0.0	0.0
103611157	0.0	0.0
103611155	0.0	2.0
100462788	0.0	0.0
192666	7.0	1.0
100132630	0.0	2.0
192668	938.0	385.0
192669	3283.0	2495.0
6975	0.0	3.0
153090	11432.0	2009.0
4312	121.0	122.0
4313	63714.0	43970.0
6974	6.0	2.0
4314	68.0	46.0
6977	6.0	0.0
6976	6.0	3.0
100462782	0.0	0.0
4316	4040.0	200657.0
6979	1.0	0.0
100462785	0.0	0.0
4317	4.0	12.0
6978	3.0	5.0
4318	425.0	4422.0
100462787	1.0	0.0
4319	20.0	6.0
100462786	0.0	0.0
6991	108.0	157.0
100616468	0.0	1.0
6990	3035.0	4622.0
647107	0.0	2.0
100616469	0.0	0.0
6993	3788.0	4280.0
4330	1357.0	239.0
4331	1155.0	751.0
6992	3844.0	6293.0
107075160	0.0	0.0
100616467	0.0	0.0
4332	781.0	1420.0
647102	0.0	0.0
100616464	0.0	0.0
107075161	3.0	1.0
107075162	0.0	0.0
100616465	0.0	0.0
107075163	0.0	0.0
107075164	0.0	0.0
100616463	0.0	0.0
100616460	0.0	0.0
107075165	2.0	6.0
107075166	1.0	0.0
107075167	0.0	0.0
107075168	2.0	0.0
107075169	13.0	5.0
100873958	0.0	0.0
100873957	0.0	0.0
4323	16545.0	38273.0
6986	0.0	0.0
100873952	6.0	2.0
4324	1771.0	1276.0
6985	0.0	0.0
100873951	1.0	0.0
6988	2124.0	2252.0
4325	1121.0	447.0
100873950	0.0	0.0
4326	318.0	171.0
6987	0.0	0.0
4327	4045.0	585.0
100873956	12.0	4.0
100873955	11.0	8.0
4329	2672.0	2085.0
100873954	31.0	14.0
100873953	0.0	0.0
100616459	0.0	0.0
100616457	0.0	0.0
64682	1486.0	1162.0
4340	4.0	25.0
100616458	0.0	0.0
107075170	0.0	0.0
100616455	0.0	0.0
4342	0.0	0.0
107075171	0.0	0.0
100616456	0.0	0.0
4343	2856.0	2933.0
107075172	2327.0	4449.0
100616453	0.0	0.0
107075173	0.0	0.0
100616454	0.0	0.0
64689	3980.0	3064.0
107075174	0.0	0.0
100616451	0.0	0.0
107075175	0.0	0.0
100616452	0.0	0.0
107075176	0.0	0.0
107075177	0.0	0.0
100616450	0.0	0.0
107075178	0.0	0.0
107075179	0.0	1.0
650747	2.0	4.0
100873949	12.0	8.0
100873948	0.0	0.0
100873947	4.0	1.0
100873946	2.0	0.0
100873941	4.0	1.0
6997	124.0	14.0
4335	1972.0	1514.0
6996	1862.0	1186.0
100873940	1.0	5.0
6999	25.0	14.0
4336	33.0	11.0
4337	2036.0	323.0
6998	2.0	0.0
4338	2342.0	2844.0
100873945	0.0	2.0
100873944	1.0	0.0
100873943	0.0	0.0
100873942	33.0	11.0
100616448	0.0	1.0
100616449	1.0	0.0
4350	1419.0	3520.0
100616446	0.0	0.0
4351	2149.0	1431.0
64693	3.0	2.0
100616447	0.0	0.0
4352	24.0	65.0
100873970	0.0	0.0
4353	41.0	8.0
647123	0.0	0.0
4354	1979.0	1730.0
4355	685.0	137.0
107075141	22383.0	40937.0
100616440	0.0	1.0
64699	2322.0	4744.0
107075142	0.0	0.0
100616441	0.0	0.0
107075143	0.0	0.0
647121	64.0	172.0
107075144	0.0	0.0
107075145	0.0	0.0
107075146	0.0	0.0
107075147	0.0	0.0
107075148	9.0	1.0
107075138	0.0	0.0
107075139	1.0	0.0
100873979	13.0	0.0
4345	2524.0	728.0
100873974	29.0	9.0
100873973	0.0	1.0
100873972	0.0	0.0
100873978	6.0	1.0
100873977	1.0	0.0
100873976	2.0	0.0
100873975	3.0	0.0
100616437	0.0	0.0
4360	4052.0	2067.0
100616438	2.0	0.0
4361	2842.0	2171.0
100616435	0.0	0.0
4362	0.0	2.0
100616436	0.0	0.0
4363	4187.0	6009.0
100616433	0.0	0.0
100616434	2.0	0.0
647135	171.0	113.0
107075150	0.0	0.0
100616431	0.0	0.0
107075151	0.0	0.0
100616432	0.0	0.0
107075152	0.0	0.0
107075153	2.0	0.0
100616430	2.0	0.0
107075154	0.0	0.0
107075155	0.0	0.0
107075156	0.0	0.0
107075157	0.0	0.0
107075158	4.0	2.0
107075159	0.0	0.0
107075149	0.0	0.0
100873969	0.0	0.0
100288493	0.0	0.0
253782	2013.0	4550.0
100653423	0.0	0.0
4356	407.0	515.0
100873963	0.0	0.0
4357	2017.0	6463.0
100873962	0.0	0.0
4358	2488.0	3281.0
4359	115.0	23.0
100873960	0.0	0.0
100873967	12.0	0.0
100873966	0.0	0.0
100873965	11.0	2.0
100616439	0.0	0.0
100873964	0.0	0.0
100873992	1.0	1.0
647144	0.0	0.0
100873991	11.0	5.0
650794	131.0	144.0
100873990	2.0	1.0
107075120	0.0	0.0
107075121	0.0	0.0
107075122	0.0	0.0
107075123	0.0	1.0
107075124	0.0	0.0
107075125	0.0	0.0
100288485	0.0	0.0
100288486	0.0	0.0
107075126	0.0	0.0
100288483	0.0	0.0
107075116	37.0	211.0
107075117	22.0	38.0
107075118	0.0	0.0
107075119	0.0	0.0
100873995	0.0	0.0
100873994	3.0	6.0
100873993	0.0	0.0
100873998	2.0	0.0
100873997	0.0	0.0
348567	0.0	0.0
100873981	0.0	0.0
100616499	0.0	0.0
100873980	2.0	0.0
647156	0.0	0.0
647158	0.0	0.0
100616498	0.0	0.0
107075130	7.0	12.0
100616495	0.0	0.0
107075131	0.0	0.0
107075132	2.0	2.0
100616493	0.0	0.0
107075133	0.0	0.0
100616494	0.0	0.0
107075134	0.0	0.0
100616491	0.0	0.0
107075135	0.0	0.0
100616492	0.0	0.0
107075136	0.0	0.0
118738	73.0	60.0
107075137	0.0	2.0
100616490	2.0	0.0
107075127	1.0	0.0
107075128	1.0	0.0
107075129	1.0	0.0
100288470	0.0	0.0
100873985	46.0	21.0
100873984	1.0	1.0
100873983	2.0	0.0
100873982	0.0	1.0
100873989	0.0	0.0
100873988	3.0	0.0
100873987	4.0	1.0
100873986	0.0	0.0
647166	0.0	0.0
100616488	0.0	1.0
647167	31.0	23.0
100616489	0.0	0.0
100616486	0.0	0.0
647169	0.0	0.0
100616487	0.0	0.0
647162	1.0	1.0
100616484	1.0	1.0
100616485	0.0	0.0
100616482	2.0	2.0
107075100	1.0	0.0
100616483	0.0	0.0
107075101	0.0	0.0
100616480	0.0	1.0
107075102	0.0	0.0
100616481	0.0	0.0
100288463	0.0	0.0
107075103	0.0	0.0
107075104	0.0	0.0
100616479	1.0	4.0
647177	0.0	0.0
100616477	87.0	41.0
100616478	0.0	0.0
100616475	0.0	0.0
100616476	1.0	0.0
100616473	0.0	0.0
647174	17.0	12.0
100616474	1.0	0.0
647175	0.0	0.0
100616471	0.0	0.0
107075110	0.0	0.0
107075111	0.0	0.0
107075112	5.0	1.0
107075113	1.0	0.0
100616470	0.0	0.0
107075114	1.0	0.0
107075115	3.0	0.0
107075105	2.0	0.0
100288451	0.0	0.0
107075108	11.0	0.0
107075109	0.0	4.0
348654	636.0	1239.0
100616500	0.0	0.0
100130059	0.0	0.0
107075200	0.0	0.0
107075201	0.0	0.0
107075202	0.0	0.0
107075203	0.0	0.0
100129061	3.0	1.0
118672	347.0	331.0
100129060	243.0	27.0
118670	0.0	0.0
348645	157.0	43.0
100129067	3.0	0.0
64601	1770.0	1365.0
64600	6.0	3.0
107075210	0.0	0.0
107075211	0.0	0.0
100130043	4.0	6.0
107075212	0.0	0.0
107075213	0.0	0.0
100130042	0.0	0.0
107075214	1.0	2.0
107075204	2.0	2.0
118663	24.0	18.0
143630	41.0	20.0
107075205	0.0	0.0
100129050	0.0	0.0
107075206	0.0	0.0
107075207	0.0	0.0
107075208	1.0	0.0
107075209	0.0	0.0
100130038	0.0	0.0
131669	2.0	22.0
100129040	0.0	0.0
100129049	0.0	1.0
100129045	1.0	0.0
100130029	0.0	0.0
373509	3.0	3.0
100129031	0.0	0.0
100129032	22.0	43.0
100130017	0.0	0.0
100130015	91.0	62.0
100130014	1.0	1.0
131601	2209.0	2107.0
100129023	1.0	0.0
100130009	9.0	4.0
128025	7.0	5.0
64641	1646.0	33.0
100130006	1.0	0.0
100616530	8.0	7.0
64645	5493.0	4485.0
116039	2188.0	235.0
100130003	80.0	148.0
100130002	1.0	1.0
64648	1.0	0.0
131616	627.0	760.0
100129013	0.0	0.0
100129008	0.0	0.0
64651	38365.0	717.0
100129007	0.0	4.0
100129009	1.0	4.0
116028	204.0	588.0
204801	0.0	0.0
100129004	2.0	1.0
100129005	0.0	0.0
64663	0.0	0.0
128077	3254.0	2635.0
167681	65.0	175.0
100132641	0.0	0.0
100132645	0.0	1.0
116092	1793.0	2154.0
116093	14.0	3.0
128061	707.0	1118.0
100132656	1.0	0.0
116085	11.0	19.0
204851	8646.0	6975.0
116071	203.0	261.0
167691	1679.0	483.0
116064	4629.0	3475.0
100132672	18.0	1.0
100132673	0.0	0.0
116068	2868.0	1739.0
100132677	2.0	2.0
100130099	0.0	0.0
100130097	31.0	17.0
143662	4482.0	80.0
100132681	0.0	0.0
100132683	4.0	2.0
100130090	0.0	0.0
100130086	0.0	0.0
100129094	3.0	22.0
143678	7.0	4.0
100132699	0.0	0.0
100130079	0.0	0.0
100130074	4.0	3.0
143684	1754.0	1466.0
100129086	1.0	1.0
100129080	1.0	0.0
143689	405.0	373.0
143686	9200.0	5038.0
153020	3185.0	1150.0
100130067	0.0	0.0
100130064	1.0	0.0
100129075	204.0	147.0
100130060	2.0	0.0
202243	1513.0	837.0
100129074	0.0	0.0
647060	0.0	8.0
100288323	0.0	0.0
100462877	0.0	0.0
100462876	0.0	0.0
253832	5385.0	6533.0
100462879	0.0	0.0
100462878	0.0	0.0
100462871	0.0	0.0
100462870	0.0	0.0
100462873	0.0	0.0
100462872	0.0	0.0
100462875	0.0	0.0
100462874	0.0	0.0
100288319	3.0	0.0
647076	34.0	41.0
100462880	36.0	12.0
100462881	0.0	0.0
100462886	0.0	0.0
100288307	1.0	0.0
647085	0.0	1.0
100653396	0.0	0.0
647087	3813.0	8522.0
647081	1.0	2.0
100462857	0.0	0.0
100462851	0.0	0.0
100462850	3.0	2.0
100616398	0.0	0.0
100616399	0.0	0.0
100616396	0.0	0.0
100616397	0.0	0.0
100616394	0.0	0.0
647099	117.0	97.0
100616395	0.0	0.0
100616392	0.0	0.0
100616393	0.0	0.0
647094	0.0	0.0
100616390	1.0	1.0
100616391	0.0	0.0
100462866	10.0	6.0
100462865	0.0	0.0
100462868	0.0	0.0
100462867	0.0	0.0
100462869	0.0	0.0
253827	8262.0	8469.0
202299	168.0	105.0
104355426	182.0	146.0
107075092	0.0	0.0
107075094	0.0	0.0
107075096	0.0	0.0
107075097	1.0	1.0
107075098	0.0	0.0
107075099	0.0	0.0
100498859	5.0	6.0
4430	6255.0	6006.0
100132501	46.0	10.0
100132504	0.0	0.0
100132506	0.0	0.0
100132509	0.0	0.0
4440	217.0	490.0
346085	3.0	13.0
100132510	0.0	4.0
4435	1071.0	108.0
4436	3012.0	5075.0
4437	1255.0	797.0
4438	9.0	27.0
4439	173.0	198.0
253868	16.0	1.0
64793	977.0	1842.0
100616347	0.0	0.0
64792	1219.0	1044.0
100616348	0.0	0.0
64795	5902.0	5744.0
64794	1192.0	1227.0
100616346	0.0	0.0
100616343	2.0	1.0
100616344	0.0	0.0
64799	132.0	148.0
100616341	1.0	0.0
64798	4250.0	918.0
100616342	0.0	0.0
100616340	0.0	0.0
103456507	0.0	0.0
100616338	0.0	0.0
100616339	0.0	0.0
650623	117.0	68.0
103625683	1.0	1.0
100616336	0.0	0.0
103625684	1.0	4.0
100616337	0.0	0.0
103625681	13.0	15.0
100616334	0.0	0.0
100616335	0.0	0.0
100616332	0.0	0.0
100616333	0.0	0.0
100616330	0.0	0.0
100616331	0.0	0.0
100288397	0.0	0.0
100628315	260.0	224.0
100616327	0.0	2.0
100616328	0.0	0.0
650655	28.0	234.0
100616325	0.0	0.0
100616326	0.0	1.0
100616323	6.0	3.0
100616321	0.0	0.0
100616322	1.0	0.0
647000	4.0	5.0
100628307	1.0	0.0
100288380	4.0	1.0
86123	124.0	208.0
100616329	0.0	0.0
4481	1580.0	3722.0
100616317	0.0	0.0
4482	1061.0	380.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	0.0
4485	336.0	81.0
647013	0.0	1.0
100616313	0.0	0.0
4486	534.0	1334.0
100616310	0.0	0.0
4487	848.0	105.0
100616311	0.0	0.0
100288378	0.0	0.0
4477	11.0	127.0
4478	33276.0	51739.0
4479	2.0	16.0
647009	89.0	112.0
100616318	21.0	25.0
100616319	0.0	0.0
4493	6603.0	4203.0
4494	554.0	1787.0
4495	1285.0	458.0
100616389	0.0	0.0
647024	2182.0	2521.0
4496	19.0	23.0
100616387	0.0	0.0
4498	61.0	2.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	1.0	0.0
100616383	0.0	0.0
100616384	0.0	0.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	1.0	5.0
4490	0.0	1.0
100616380	1.0	0.0
4488	366.0	41.0
4489	376.0	8.0
100616378	0.0	0.0
100616379	2.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	48.0	33.0
100616374	1.0	0.0
100616375	0.0	0.0
647033	7.0	13.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	400.0	434.0
4499	1442.0	562.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	0.0
647047	1.0	3.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	32.0	35.0
100288346	3.0	1.0
100616361	0.0	0.0
647044	1.0	1.0
100616362	0.0	0.0
100616360	0.0	0.0
100288343	0.0	1.0
118611	426.0	382.0
346007	76.0	78.0
100616358	0.0	0.0
100616359	1.0	1.0
100616356	2.0	0.0
100616354	1.0	0.0
100288339	6.0	0.0
100288337	0.0	0.0
100616352	1.0	0.0
100616353	0.0	0.0
100616350	0.0	0.0
100616351	0.0	0.0
100288332	250.0	144.0
647051	0.0	1.0
100288330	0.0	0.0
100303491	24.0	7.0
64711	2.0	4.0
64710	28286.0	26411.0
64714	15.0	20.0
64708	2121.0	2433.0
143501	0.0	0.0
143502	0.0	2.0
143506	0.0	0.0
143503	67.0	38.0
348761	8.0	46.0
100506084	116.0	87.0
64726	2.0	4.0
64725	0.0	2.0
64718	1472.0	595.0
100144597	0.0	0.0
100144596	0.0	0.0
131540	10.0	9.0
348751	150.0	634.0
131544	3682.0	1110.0
64735	0.0	0.0
103283057	0.0	0.0
100533695	8.0	7.0
64744	2927.0	2870.0
64743	4762.0	4802.0
64746	5792.0	10035.0
64745	2004.0	1254.0
64748	2208.0	1812.0
64747	5831.0	8794.0
348738	1.0	30.0
100616426	0.0	1.0
100616427	0.0	0.0
100506058	0.0	0.0
100616424	0.0	0.0
100616425	3.0	0.0
100533675	0.0	0.0
100616422	1.0	0.0
64750	4344.0	3189.0
100616423	0.0	0.0
100533676	5.0	2.0
64753	554.0	408.0
100616420	0.0	0.0
100616421	0.0	0.0
64755	2348.0	2694.0
64754	313.0	624.0
64757	1758.0	532.0
100506050	0.0	0.0
64756	2937.0	3265.0
64759	7660.0	5970.0
100506054	163.0	354.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	0.0	0.0
100616429	0.0	0.0
100506049	0.0	0.0
100616415	0.0	0.0
100616416	0.0	0.0
64760	4477.0	2945.0
100616413	0.0	0.0
100616414	2.0	0.0
100506046	56.0	31.0
64762	1347.0	942.0
64761	2291.0	5252.0
64764	10102.0	20288.0
64763	1259.0	1392.0
100616410	0.0	2.0
64766	2313.0	1503.0
64768	373.0	328.0
64769	4756.0	5744.0
100533682	0.0	1.0
100616417	4.0	3.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	1.0	0.0
64771	8885.0	11833.0
100616402	0.0	0.0
64770	4451.0	3089.0
100616403	0.0	0.0
64773	1556.0	699.0
100616400	0.0	0.0
64772	986.0	787.0
100616401	1.0	2.0
64777	2657.0	2400.0
64776	968.0	825.0
64779	1265.0	1578.0
64778	8426.0	12154.0
100506080	18.0	10.0
88745	1884.0	3271.0
100616408	0.0	0.0
100616409	0.0	1.0
100616407	0.0	0.0
64780	2433.0	2865.0
100533668	9.0	30.0
64782	2688.0	1887.0
64781	3659.0	7652.0
100506068	12.0	6.0
64784	4148.0	3196.0
100533664	3.0	3.0
64783	1078.0	1099.0
100533665	0.0	0.0
64786	5237.0	3037.0
100533666	0.0	0.0
64785	293.0	789.0
64788	1068.0	1083.0
64787	5222.0	6117.0
100506061	0.0	0.0
64789	523.0	1260.0
100506060	157.0	232.0
100288298	0.0	0.0
100533661	0.0	0.0
100533662	2.0	3.0
100506013	24.0	61.0
100506012	47.0	59.0
167555	71.0	66.0
100132520	0.0	2.0
100132526	21.0	0.0
100132529	3.0	5.0
100533646	25.0	17.0
100506003	0.0	0.0
100533642	61.0	76.0
100506007	45.0	52.0
100506001	34.0	15.0
100506000	17.0	5.0
204962	58.0	73.0
100462800	1.0	2.0
100132534	0.0	0.0
100132537	0.0	0.0
100506035	66.0	5.0
202309	134.0	118.0
100506039	0.0	0.0
100506033	766.0	749.0
100533619	4.0	6.0
100132541	0.0	0.0
100533624	0.0	0.0
100506025	16.0	3.0
100506020	23.0	14.0
131566	4536.0	3684.0
100462829	0.0	0.0
100462833	0.0	0.0
202333	4304.0	573.0
100462832	0.0	0.0
100132562	2.0	0.0
100132565	0.0	0.0
100462838	0.0	0.0
100462830	1.0	0.0
131572	1.0	0.0
131578	1324.0	14170.0
100462843	1.0	1.0
131583	2316.0	307.0
100462809	7.0	0.0
143570	333.0	484.0
100132580	32.0	11.0
100462811	0.0	0.0
100462810	0.0	1.0
100462813	5.0	1.0
100462812	0.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	31.0	1.0
100462824	0.0	0.0
100132597	0.0	0.0
100462826	0.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	133.0	53.0
170689	2075.0	189.0
170688	0.0	0.0
100462990	1.0	2.0
155061	1624.0	1991.0
131096	302.0	251.0
155066	1651.0	5969.0
170680	27.0	20.0
100533800	2.0	1.0
169693	49.0	10.0
170679	230.0	164.0
100036567	0.0	0.0
155051	52.0	43.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	0.0	0.0
100036565	0.0	0.0
155054	290.0	367.0
143098	2196.0	973.0
4507	2904.0	2534.0
4508	113867.0	207939.0
4509	17422.0	28792.0
100462977	61.0	30.0
4500	226.0	603.0
4501	9684.0	3492.0
4502	24316.0	8098.0
4503	26.0	7.0
4504	3.0	6.0
4520	3128.0	2241.0
4519	168100.0	249537.0
170690	1139.0	451.0
4511	10.0	11.0
4512	374610.0	690623.0
100462981	0.0	0.0
4513	110744.0	311362.0
4514	216259.0	360670.0
100462983	5.0	10.0
4515	90.0	202.0
170692	432.0	125.0
100462985	2.0	0.0
170691	155.0	95.0
253512	2116.0	2225.0
4521	639.0	876.0
4522	3418.0	4159.0
157680	4074.0	3132.0
4523	8.0	15.0
4524	2031.0	756.0
4528	1937.0	3642.0
155006	652.0	5017.0
4540	155993.0	89978.0
4541	76405.0	33098.0
157667	3.0	4.0
4542	1250.0	994.0
4534	1867.0	1408.0
4535	113373.0	138265.0
4536	128936.0	234718.0
4537	51576.0	46151.0
4538	300188.0	711572.0
4539	19726.0	42678.0
157697	1791.0	914.0
4550	295272.0	569274.0
155038	3203.0	440.0
4552	2435.0	2375.0
4553	0.0	0.0
4543	4.0	6.0
4544	1.0	1.0
4547	4.0	34.0
100036575	0.0	1.0
4548	5268.0	4828.0
100036574	0.0	0.0
4549	32686.0	72487.0
131076	747.0	715.0
4563	2.0	1.0
4564	0.0	0.0
4555	0.0	0.0
4556	2.0	2.0
4558	152.0	27.0
157695	1884.0	1096.0
157693	7.0	3.0
4570	0.0	0.0
348378	9.0	53.0
4571	2462.0	4899.0
4572	0.0	0.0
4573	1.0	0.0
4574	0.0	0.0
4575	2.0	0.0
100288287	0.0	0.0
100288283	2.0	4.0
4565	0.0	1.0
4566	0.0	0.0
4567	4.0	30.0
4568	3.0	2.0
253559	164.0	21.0
4569	3.0	10.0
253558	882.0	1454.0
4580	900.0	962.0
4581	96.0	323.0
4582	4398.0	2276.0
4583	0.0	13.0
4584	213.0	53.0
4585	217.0	254.0
4586	2.0	5.0
4576	15.0	10.0
4577	0.0	0.0
4578	0.0	0.0
4579	16.0	18.0
4591	2224.0	4479.0
4593	15.0	0.0
4594	3240.0	2855.0
4595	539.0	857.0
4597	1125.0	3169.0
100288264	0.0	0.0
4588	122.0	18.0
4589	89.0	2022.0
100288252	10.0	8.0
4598	839.0	422.0
4599	4954.0	17805.0
100288248	0.0	0.0
650560	0.0	0.0
348327	207.0	122.0
100288235	0.0	1.0
100288227	0.0	0.0
253582	1.0	4.0
100288222	0.0	0.0
64834	4561.0	13782.0
64838	1053.0	1365.0
64837	2023.0	3304.0
100132487	0.0	1.0
64841	2029.0	4692.0
64840	600.0	929.0
64843	7.0	139.0
64844	8926.0	7484.0
64847	2321.0	1145.0
64849	329.0	703.0
64848	3595.0	1800.0
64839	2896.0	1391.0
64850	34.0	18.0
64852	847.0	694.0
64854	1703.0	2414.0
64853	1877.0	2768.0
64856	3880.0	4479.0
64855	14234.0	13970.0
64858	776.0	1085.0
64857	2219.0	1117.0
64859	1675.0	1762.0
387911	26.0	3.0
387914	2277.0	182.0
100144494	3.0	1.0
64860	999.0	703.0
64863	936.0	1489.0
133619	5451.0	7273.0
64864	2611.0	2221.0
64866	2366.0	6702.0
133615	0.0	0.0
100506172	0.0	0.0
387933	12.0	22.0
100533794	0.0	0.0
387934	5.0	5.0
100533790	0.0	4.0
100506169	33.0	16.0
64881	3.0	9.0
375940	2.0	0.0
399939	0.0	0.0
100506161	79.0	97.0
100506164	4.0	0.0
399937	0.0	0.0
387921	3062.0	2137.0
100288198	238.0	111.0
100288195	0.0	0.0
387923	277.0	110.0
387924	1.0	9.0
64895	1874.0	1541.0
100506195	2.0	1.0
64897	1194.0	604.0
399909	3984.0	4493.0
100288185	0.0	0.0
100288179	0.0	2.0
121601	33.0	189.0
100288173	0.0	0.0
100506190	6060.0	2798.0
399965	4.0	11.0
399967	0.0	9.0
101060111	0.0	0.0
100506134	4.0	2.0
100533754	1.0	1.0
157638	6431.0	7157.0
399968	0.0	3.0
169611	8649.0	2152.0
145645	0.0	0.0
100132402	0.0	0.0
100132403	5.0	4.0
100132406	325.0	176.0
387978	1.0	0.0
100506126	2.0	0.0
399972	128.0	1074.0
157627	0.0	0.0
399979	5570.0	8044.0
121665	4560.0	3400.0
100132415	12.0	13.0
100132417	12.0	21.0
133688	0.0	22.0
399942	38.0	22.0
100506157	27.0	43.0
100533731	0.0	0.0
133686	2648.0	1886.0
157657	569.0	539.0
399940	0.0	0.0
170627	0.0	0.0
170626	2.0	0.0
399947	25.0	4.0
399949	12.0	8.0
399948	229.0	260.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	4868.0	6160.0
133690	6.0	2.0
131034	13.0	16.0
399950	1.0	5.0
101060105	2.0	0.0
387990	19.0	7.0
100506144	536.0	595.0
399959	58.0	11.0
121643	9.0	3.0
121642	1011.0	907.0
