id	071c5b23-9ae3-4bc7-8a07-ce39445c8429	33fa1673-1d0d-4838-a313-1929c5af60d1
5420	7323.0	8300.0
286006	40.0	33.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1163.0	1958.0
51122	1772.0	2875.0
51121	354.0	1100.0
51124	1852.0	3838.0
51123	3159.0	3692.0
5412	5595.0	10629.0
51126	2308.0	3977.0
51125	3303.0	4281.0
5413	435.0	802.0
5414	1425.0	1635.0
51128	3487.0	5290.0
51127	41.0	7.0
51129	11806.0	580.0
646024	0.0	7.0
646023	4.0	2.0
100131539	9.0	2.0
5430	10282.0	20437.0
5431	5018.0	9058.0
286016	10.0	24.0
5432	2854.0	3422.0
100131535	1.0	1.0
5433	1375.0	2873.0
105369729	0.0	1.0
51131	1933.0	2745.0
51130	97.0	265.0
51133	5233.0	10396.0
51132	3822.0	5492.0
51135	1130.0	2107.0
51134	422.0	1201.0
5423	698.0	1964.0
90701	1061.0	2252.0
5424	518.0	1611.0
51136	705.0	774.0
5425	2488.0	4046.0
51138	2410.0	3845.0
5426	1263.0	2037.0
646019	2.0	9.0
5427	91.0	255.0
5428	2800.0	3196.0
5429	798.0	1944.0
100131528	0.0	1.0
5440	1896.0	2959.0
5441	4583.0	6053.0
5442	1276.0	1664.0
5443	85.0	38.0
5444	6.0	3.0
51142	5372.0	8398.0
51141	1507.0	2854.0
51144	5660.0	7549.0
51143	2117.0	3517.0
51146	8.0	3.0
89758	0.0	0.0
5434	8164.0	5097.0
51148	2031.0	13731.0
5435	18.0	10.0
51147	1203.0	1936.0
5436	1825.0	3809.0
90736	512.0	1122.0
51149	580.0	732.0
5437	1080.0	2406.0
5438	561.0	1060.0
5439	913.0	1761.0
90737	3.0	1.0
5450	48.0	55.0
5451	1334.0	1901.0
5452	385.0	956.0
5453	13.0	9.0
5454	1.0	27.0
646049	1.0	1.0
5455	10.0	6.0
51151	1.0	0.0
51150	5785.0	9989.0
51155	1091.0	4766.0
51154	1599.0	2862.0
51157	570.0	1458.0
51156	11.0	1.0
5445	3465.0	5083.0
5446	102.0	96.0
5447	4175.0	3890.0
5449	9.0	12.0
286042	123.0	101.0
347487	0.0	0.0
5460	19.0	20.0
5462	31.0	5.0
5463	931.0	702.0
5464	10755.0	10661.0
5465	2019.0	826.0
51160	3157.0	5399.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4936.0	2689.0
51161	564.0	800.0
51164	4379.0	6910.0
51163	795.0	1401.0
51166	176.0	336.0
51168	38.0	101.0
51167	1244.0	1882.0
5456	0.0	0.0
89778	0.0	0.0
5457	0.0	1.0
89777	1.0	0.0
5458	0.0	0.0
5459	2.0	3.0
120824	0.0	0.0
5470	1.0	2.0
5471	556.0	1214.0
347475	52.0	403.0
5473	18.0	1.0
5475	5.0	1426.0
5476	6996.0	11265.0
100507097	0.0	2.0
100507096	0.0	0.0
51171	286.0	498.0
100287388	0.0	0.0
100507099	0.0	2.0
51170	4079.0	3713.0
100507098	223.0	52.0
51172	513.0	804.0
51175	790.0	650.0
51174	459.0	630.0
51177	2049.0	4831.0
51176	72.0	2583.0
51179	7.0	0.0
5467	1744.0	4073.0
5468	8099.0	254.0
89766	2.0	43.0
5469	3614.0	5108.0
89765	59.0	478.0
347468	0.0	0.0
89761	2.0	0.0
5481	1823.0	3255.0
89792	0.0	0.0
90780	2202.0	5075.0
89790	191.0	1059.0
5483	8.0	23.0
646077	0.0	0.0
5485	4.0	10.0
5486	8.0	2.0
5487	2.0	6.0
5488	0.0	2.0
646070	0.0	0.0
51182	1074.0	2012.0
646074	0.0	0.0
5480	2664.0	6579.0
51181	1459.0	3345.0
51184	1107.0	1463.0
51186	2255.0	4865.0
51185	2693.0	2385.0
100287372	3.0	0.0
51188	474.0	1108.0
51187	4350.0	8408.0
5478	10228.0	20119.0
5479	5925.0	15205.0
89797	3393.0	3239.0
89796	5942.0	8426.0
89795	769.0	887.0
89781	1580.0	1615.0
347454	14.0	84.0
5493	11969.0	11874.0
89780	3.0	3.0
5494	5398.0	6554.0
5495	2957.0	3724.0
5496	4268.0	8901.0
5498	523.0	659.0
5499	3649.0	9766.0
646080	55.0	48.0
100287369	0.0	2.0
51191	852.0	747.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	3.0
51193	1379.0	1921.0
100287366	0.0	0.0
646085	0.0	2.0
51192	324.0	741.0
5491	2.0	3.0
51195	203.0	377.0
51194	2009.0	2659.0
100287362	1.0	0.0
51196	1631.0	866.0
51199	4317.0	6518.0
51198	1.0	3.0
5489	1.0	0.0
89782	466.0	1431.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	52.0	6.0
28735	0.0	0.0
28732	0.0	3.0
100507062	32.0	19.0
28733	0.0	1.0
28738	0.0	1.0
100507067	1.0	0.0
28739	0.0	0.0
28736	0.0	0.0
100507066	1.0	1.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	2.0
119764	0.0	0.0
119765	0.0	0.0
144715	57.0	58.0
286094	0.0	0.0
100859921	4.0	8.0
100859920	0.0	1.0
286097	516.0	161.0
144717	591.0	1683.0
100507059	0.0	1.0
100507058	0.0	0.0
28745	0.0	2.0
119749	0.0	0.0
28746	0.0	0.0
724102	46.0	35.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	26.0	141.0
28749	0.0	0.0
100507057	55.0	53.0
100507056	0.0	0.0
100507055	5.0	0.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	1.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1215.0	1494.0
347541	0.0	0.0
347544	6.0	6.0
28718	0.0	1.0
28719	0.0	0.0
28712	0.0	0.0
100507086	3.0	21.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	1.0	1.0
28717	0.0	1.0
28714	0.0	0.0
28715	1.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	0.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	1.0
347527	9.0	18.0
100507027	0.0	0.0
286046	46.0	28.0
648630	19.0	10.0
117143	464.0	825.0
117145	844.0	935.0
117144	14.0	141.0
120787	1.0	1.0
492295	0.0	1.0
347517	18.0	29.0
347516	1.0	1.0
286053	821.0	1330.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	0.0
100507012	0.0	97.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	1.0	0.0
286065	1.0	1.0
100131568	2.0	0.0
100131565	1.0	0.0
100131564	328.0	506.0
100507040	0.0	2.0
132719	0.0	0.0
100507046	3.0	5.0
100507044	0.0	1.0
100507043	7.0	0.0
51100	15312.0	13143.0
51102	1130.0	1269.0
51101	702.0	982.0
51104	705.0	1252.0
51103	889.0	1506.0
51106	327.0	831.0
51105	2579.0	5439.0
51108	4777.0	9278.0
51107	6692.0	13796.0
286075	287.0	644.0
51109	2297.0	5700.0
286077	918.0	4861.0
646000	0.0	0.0
132720	4423.0	3573.0
132724	0.0	0.0
100131551	6.0	13.0
100131550	0.0	1.0
100507034	26.0	35.0
100507032	69.0	63.0
119774	0.0	0.0
119772	0.0	0.0
51111	3634.0	4883.0
51110	593.0	725.0
119775	0.0	0.0
51112	1827.0	2367.0
51115	3790.0	2865.0
51114	2596.0	5521.0
51117	1221.0	2045.0
51116	1222.0	2602.0
51119	10686.0	8888.0
51118	1332.0	2327.0
26151	768.0	1277.0
26150	54.0	110.0
26153	928.0	369.0
26152	126.0	163.0
26155	2740.0	5737.0
26154	63.0	1170.0
26157	455.0	874.0
26156	9676.0	16288.0
130162	93.0	162.0
100534611	1.0	1.0
100534612	0.0	5.0
26164	1221.0	2063.0
117178	438.0	1777.0
117177	561.0	1038.0
26166	495.0	142.0
105379197	2.0	0.0
26165	0.0	0.0
26168	874.0	1232.0
26167	176.0	151.0
26160	1368.0	2152.0
100507003	0.0	1.0
100507008	7.0	0.0
26137	227.0	139.0
26136	4664.0	7257.0
28798	0.0	0.0
28799	2.0	1.0
26138	0.0	0.0
28792	0.0	0.0
28793	46.0	55.0
28790	0.0	0.0
117166	12.0	20.0
26130	3329.0	5287.0
28791	13.0	18.0
26133	5456.0	6600.0
28796	89.0	247.0
28797	136.0	60.0
26135	13915.0	21635.0
28794	0.0	0.0
28795	0.0	0.0
26134	130.0	121.0
154150	0.0	2.0
129138	735.0	1073.0
26148	255.0	520.0
26147	1375.0	1208.0
26149	143.0	171.0
117154	16.0	11.0
26140	707.0	563.0
553820	3.0	2.0
117153	2.0	0.0
120796	0.0	0.0
117156	3.0	116.0
117155	112.0	165.0
117157	32.0	11.0
120793	0.0	0.0
26146	1761.0	2893.0
117159	6.0	0.0
26145	880.0	2298.0
130195	0.0	0.0
154141	881.0	780.0
117151	0.0	0.0
26115	1557.0	11665.0
28778	24.0	128.0
28779	0.0	0.0
28776	60.0	21.0
28777	0.0	0.0
26119	1476.0	3382.0
26118	4887.0	5303.0
28770	0.0	1.0
28771	0.0	0.0
28774	25.0	18.0
28775	35.0	2.0
28772	72.0	4.0
26112	14045.0	690.0
28773	10.0	4.0
130120	0.0	0.0
28789	0.0	0.0
26128	2537.0	4053.0
28787	0.0	0.0
26127	2410.0	2673.0
132789	1107.0	1870.0
28788	0.0	0.0
28781	60.0	0.0
201134	1614.0	1044.0
28780	3.0	0.0
26122	2341.0	2544.0
28785	1.0	0.0
144766	0.0	5.0
26121	1485.0	3391.0
28786	0.0	0.0
28783	0.0	0.0
26123	3087.0	6238.0
28784	32.0	120.0
130132	473.0	774.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	1.0
28755	741.0	1402.0
100750326	0.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	0.0
28753	2.0	2.0
28750	0.0	0.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	1.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	3.0
26108	489.0	877.0
28769	0.0	0.0
28760	0.0	0.0
26100	4167.0	5065.0
28763	0.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	20.0	0.0
117196	0.0	0.0
117195	27.0	1.0
154089	0.0	0.0
100287238	0.0	0.0
201158	123.0	193.0
100287234	0.0	0.0
201164	268.0	259.0
201161	381.0	191.0
201163	1737.0	1939.0
154091	103.0	147.0
154092	25.0	7.0
276719	0.0	0.0
100287229	4.0	2.0
100287227	20.0	30.0
100287226	2.0	0.0
201176	1183.0	1738.0
100287216	71.0	125.0
100287215	2.0	6.0
201181	84.0	59.0
129099	5.0	30.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	32.0	356.0
130075	0.0	0.0
5510	2769.0	5102.0
166012	14.0	54.0
5509	619.0	945.0
5500	13907.0	19707.0
5501	8060.0	11109.0
5502	12729.0	45.0
5504	2824.0	4732.0
5506	0.0	0.0
5507	463.0	1258.0
154043	886.0	982.0
5520	3501.0	6358.0
5521	61.0	243.0
193629	2.0	7.0
5519	9961.0	1757.0
26298	1919.0	3128.0
26297	740.0	886.0
5511	2311.0	3708.0
5512	1.0	4.0
5514	3303.0	5387.0
5515	8019.0	13802.0
26290	175.0	13.0
5516	6787.0	8141.0
154075	46.0	78.0
26292	874.0	2732.0
26291	0.0	0.0
5518	9839.0	27972.0
5530	5314.0	9255.0
5531	2294.0	8102.0
5532	5787.0	5928.0
5522	22.0	59.0
5523	1918.0	3276.0
5524	4512.0	13963.0
5525	9312.0	5556.0
5526	1357.0	1410.0
5527	6814.0	9386.0
5528	2886.0	3896.0
154064	1.0	65.0
5529	3181.0	6073.0
286122	38.0	55.0
5540	1.0	0.0
5542	0.0	0.0
286128	228.0	337.0
51241	696.0	1350.0
89858	7.0	243.0
89857	314.0	579.0
51244	1000.0	1462.0
51247	3961.0	5429.0
5533	1432.0	1424.0
51246	6531.0	15174.0
5534	4023.0	4897.0
51249	807.0	1897.0
5535	0.0	1.0
90835	17.0	48.0
89853	983.0	820.0
5536	1562.0	4035.0
51248	1313.0	2997.0
5537	6605.0	6946.0
5538	8033.0	29790.0
5539	1.0	0.0
28907	6.0	1.0
286133	10453.0	4.0
28908	614.0	367.0
28905	0.0	1.0
100131418	1.0	0.0
5550	2180.0	3282.0
28906	48.0	1.0
286135	0.0	0.0
5551	383.0	222.0
5552	8695.0	5887.0
100131415	0.0	0.0
5553	13.0	7.0
28909	0.0	0.0
5554	14.0	7.0
28900	23.0	1.0
28903	9.0	11.0
28904	4.0	23.0
28901	4.0	11.0
28902	45.0	8.0
51250	660.0	1005.0
51252	118.0	28.0
51251	1088.0	1488.0
89849	611.0	820.0
89848	608.0	1300.0
51253	2228.0	4116.0
89846	550.0	5105.0
51256	445.0	1144.0
89845	857.0	1252.0
51255	1860.0	4435.0
51258	2500.0	5619.0
5544	2.0	1.0
51257	3853.0	2058.0
5545	0.0	0.0
5546	2300.0	4911.0
5547	7673.0	10099.0
51259	441.0	938.0
90826	863.0	1059.0
5549	19174.0	14350.0
286140	30.0	55.0
90827	0.0	0.0
286144	1594.0	2096.0
5562	5516.0	4059.0
286148	2070.0	2998.0
5563	466.0	1314.0
90861	3562.0	12683.0
5564	1665.0	2498.0
90864	76.0	109.0
5565	1625.0	2328.0
51260	1143.0	1997.0
51263	1371.0	2879.0
100287296	0.0	0.0
51265	46.0	62.0
51264	1114.0	2067.0
51267	589.0	370.0
51266	4.0	16.0
5555	2.0	3.0
51268	38.0	143.0
89876	160.0	341.0
5557	289.0	680.0
5558	498.0	1201.0
89874	39.0	49.0
90859	11.0	12.0
89872	1.0	1.0
286151	3.0	29.0
89870	0.0	4.0
5570	194.0	3480.0
5571	3333.0	4911.0
5573	19275.0	21371.0
90850	1245.0	2780.0
5574	2.0	2.0
90853	88.0	748.0
5575	747.0	607.0
5576	4841.0	5607.0
51270	4.0	55.0
100192378	52.0	99.0
51272	2510.0	5249.0
51271	4307.0	4218.0
51274	5322.0	6910.0
100287284	4.0	4.0
51276	251.0	464.0
89869	7.0	1.0
51275	527.0	735.0
51278	1911.0	3648.0
51277	603.0	544.0
5566	6566.0	6929.0
89866	20.0	8.0
51279	3037.0	4423.0
5567	2759.0	3555.0
90843	1919.0	4507.0
5568	0.0	0.0
5569	249.0	482.0
89891	1103.0	4305.0
5580	5188.0	7229.0
89890	893.0	1252.0
5581	926.0	644.0
5582	1.0	3.0
5583	2317.0	2675.0
5584	2048.0	3768.0
5585	5551.0	7007.0
5586	4360.0	4828.0
5587	1166.0	1589.0
100287279	0.0	0.0
51281	514.0	701.0
51280	3591.0	21957.0
51283	3192.0	6100.0
100287272	11.0	10.0
51282	988.0	1739.0
51285	1013.0	783.0
51284	598.0	1999.0
51287	1156.0	2198.0
119722	0.0	1.0
51286	3.0	5.0
51289	1.0	1.0
100287270	0.0	0.0
5577	33636.0	2418.0
5578	988.0	1240.0
5579	515.0	335.0
89894	440.0	659.0
5591	10529.0	18013.0
5592	754.0	4511.0
90871	1492.0	1958.0
5593	180.0	1163.0
5594	8466.0	10974.0
347598	0.0	0.0
5595	5325.0	6430.0
5596	77.0	2.0
5597	2481.0	4703.0
90874	605.0	1151.0
5598	1005.0	1467.0
51290	2455.0	5464.0
51292	2566.0	4892.0
5590	266.0	1042.0
51291	748.0	2138.0
100287266	2.0	3.0
51294	1745.0	4902.0
100287261	0.0	0.0
51293	1488.0	572.0
51296	1568.0	3088.0
51295	983.0	1109.0
51298	8.0	8.0
51297	0.0	0.0
51299	4435.0	2367.0
119710	495.0	849.0
5588	77.0	80.0
5589	9098.0	15824.0
90865	4599.0	171.0
89887	208.0	378.0
89886	21.0	80.0
89885	6.0	34.0
89884	32.0	33.0
89883	1.0	0.0
89882	0.0	0.0
286101	1710.0	2770.0
286102	0.0	0.0
286103	2.0	13.0
347584	0.0	0.0
5599	1759.0	2368.0
347687	1.0	3.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	1.0	1.0
53822	5.0	2.0
53820	7.0	25.0
53826	1497.0	1513.0
53827	3984.0	7528.0
345016	0.0	0.0
347673	1.0	1.0
53828	1.0	0.0
53829	381.0	587.0
347675	0.0	1.0
28866	1.0	4.0
100507173	6.0	1.0
26205	813.0	969.0
132625	0.0	2.0
28864	2.0	0.0
100507171	190.0	181.0
28865	2.0	1.0
26207	2178.0	1348.0
100507178	21.0	19.0
26206	37.0	45.0
28869	0.0	0.0
100131493	0.0	0.0
28862	5.0	5.0
28863	0.0	1.0
28861	0.0	0.0
53833	73.0	166.0
53834	1731.0	2806.0
53831	24.0	799.0
53832	725.0	876.0
53838	1808.0	4348.0
53836	71.0	223.0
144608	75.0	61.0
28833	0.0	0.0
28834	5.0	26.0
28831	0.0	0.0
100750245	0.0	0.0
28832	1.0	2.0
100750246	4.0	2.0
100750247	5.0	12.0
100131481	0.0	0.0
53840	37.0	67.0
53841	6.0	4.0
28830	0.0	0.0
53842	0.0	0.0
100131478	3.0	5.0
28847	3.0	0.0
102060282	10.0	6.0
28819	0.0	0.0
28817	171.0	42.0
28818	4.0	0.0
100131469	0.0	0.0
28811	0.0	0.0
28812	1.0	2.0
28810	3.0	0.0
28815	276.0	261.0
28816	323.0	95.0
28813	298.0	205.0
100507143	0.0	0.0
28814	28.0	0.0
51201	2109.0	1892.0
119687	0.0	0.0
51200	68.0	984.0
51203	154.0	1417.0
51202	112.0	89.0
51205	436.0	1231.0
51204	690.0	1489.0
51207	1.0	13.0
51206	6.0	5.0
119682	0.0	0.0
51209	184.0	135.0
51208	34.0	16.0
28828	0.0	0.0
100507135	18.0	5.0
28829	0.0	0.0
100131457	1.0	0.0
28822	46.0	134.0
28823	76.0	134.0
28820	99.0	151.0
100131454	6.0	15.0
28821	1.0	1.0
28826	4.0	0.0
28827	0.0	0.0
100131451	0.0	2.0
28824	0.0	0.0
28825	63.0	128.0
119678	0.0	0.0
119679	0.0	0.0
89801	167.0	346.0
51214	19.0	24.0
51213	0.0	1.0
51218	1990.0	3279.0
286183	3.0	13.0
286184	0.0	0.0
286186	0.0	0.0
286187	4.0	2.0
286189	11.0	0.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	2.0	3.0
89839	62.0	129.0
89838	1.0	0.0
89837	4.0	6.0
100507170	0.0	0.0
51222	3856.0	975.0
51225	445.0	829.0
286190	8.0	6.0
89832	16.0	31.0
51224	0.0	0.0
51227	1423.0	1083.0
51226	2836.0	2907.0
51228	2325.0	3879.0
347613	20.0	13.0
28808	0.0	0.0
28809	48.0	107.0
28806	0.0	0.0
100131439	1.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	77.0	47.0
28800	0.0	0.0
28801	0.0	0.0
28804	7.0	19.0
28805	0.0	0.0
28802	0.0	0.0
28803	19.0	139.0
51230	3470.0	6125.0
90809	1176.0	1871.0
51232	33056.0	12851.0
51231	1257.0	2889.0
51234	2857.0	4737.0
51233	12.0	14.0
89822	35.0	14.0
51236	728.0	2013.0
51237	57.0	357.0
51239	272.0	438.0
90806	1595.0	2272.0
100507102	3.0	5.0
129049	145.0	52.0
154007	789.0	1177.0
26279	41.0	12.0
203859	187.0	13.0
26272	655.0	966.0
26271	307.0	620.0
26273	2553.0	3505.0
26276	622.0	1306.0
26275	1470.0	1284.0
26278	2023.0	2272.0
26277	3290.0	4539.0
26270	426.0	583.0
26285	0.0	0.0
26284	1368.0	3100.0
26287	8.0	22.0
26286	2978.0	3769.0
26289	2157.0	1254.0
26281	10.0	3.0
26280	41.0	28.0
100507127	10.0	2.0
100507125	2.0	3.0
129025	1.0	1.0
26258	3881.0	6282.0
26257	11.0	21.0
26259	784.0	1522.0
26251	7.0	5.0
168667	903.0	56.0
26254	3.0	0.0
26253	146.0	268.0
26256	106.0	313.0
144699	475.0	787.0
26255	0.0	0.0
100507114	1.0	0.0
100507113	66.0	23.0
100507118	5.0	0.0
100507117	9.0	8.0
26269	1558.0	1824.0
26268	2533.0	2586.0
201229	536.0	386.0
26261	18.0	28.0
119696	0.0	0.0
26260	2469.0	2449.0
26263	915.0	2183.0
119694	0.0	0.0
26262	1267.0	2485.0
201232	72.0	191.0
119695	0.0	0.0
26267	241.0	231.0
26266	31.0	53.0
119692	0.0	0.0
130074	8999.0	5963.0
129080	267.0	86.0
28899	0.0	0.0
26235	1741.0	2119.0
26238	33.0	27.0
28897	0.0	0.0
28898	0.0	0.0
100750225	7.0	2.0
26239	0.0	0.0
28891	3.0	0.0
28892	0.0	0.0
26230	404.0	1068.0
201243	0.0	0.0
28890	0.0	0.0
26232	650.0	369.0
28895	0.0	0.0
26231	123.0	118.0
28896	0.0	3.0
26234	11165.0	10815.0
28893	1.0	3.0
26233	303.0	948.0
28894	0.0	0.0
144638	15.0	14.0
132660	746.0	1252.0
26247	0.0	0.0
26246	0.0	0.0
26249	562.0	900.0
26248	0.0	1.0
100510707	0.0	0.0
201255	379.0	1217.0
26240	478.0	781.0
201254	650.0	1507.0
26242	0.0	0.0
26245	0.0	0.0
252839	2012.0	5424.0
132671	830.0	1232.0
130013	13.0	7.0
28877	3.0	0.0
28878	6.0	0.0
28875	3.0	8.0
28876	11.0	4.0
201259	1.0	3.0
28879	0.0	0.0
26219	1.0	0.0
492311	1175.0	1190.0
168620	3.0	7.0
28870	0.0	0.0
201266	1195.0	4330.0
28873	0.0	0.0
28874	34.0	21.0
26212	0.0	3.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	403.0	147.0
26225	3071.0	4440.0
28888	0.0	0.0
26224	5467.0	6369.0
28889	0.0	0.0
26227	1973.0	1508.0
28886	0.0	0.0
26226	26.0	11.0
28887	0.0	0.0
26229	1028.0	2190.0
26228	5.0	9.0
28880	0.0	0.0
28881	0.0	0.0
28884	2.0	0.0
26220	14.0	7.0
28885	3.0	0.0
26223	0.0	0.0
28882	21.0	0.0
28883	0.0	0.0
492307	3.0	0.0
492303	20.0	24.0
105369550	2.0	2.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	1.0
5607	1015.0	1452.0
5608	226.0	384.0
5609	1790.0	1718.0
5600	774.0	518.0
5601	2867.0	4944.0
5602	2247.0	59.0
5603	1230.0	3682.0
5604	4265.0	3853.0
5605	3255.0	3774.0
5606	3388.0	3058.0
5620	0.0	0.0
5618	2017.0	13281.0
5619	0.0	0.0
5610	5206.0	8468.0
5611	6188.0	11440.0
5612	3760.0	3681.0
5613	1175.0	1082.0
5616	0.0	0.0
5617	1.0	0.0
105370578	10.0	12.0
5630	22.0	7.0
5631	1911.0	2803.0
166379	453.0	1213.0
166378	590.0	1198.0
5629	633.0	137.0
100133941	6342.0	76222.0
5621	10373.0	10036.0
5623	108.0	293.0
5624	6.0	37.0
5625	86.0	241.0
5626	0.0	0.0
5627	4980.0	3204.0
5628	2.0	0.0
5641	22047.0	6953.0
5634	1226.0	3369.0
5635	2301.0	2928.0
100133957	7.0	21.0
5636	887.0	1632.0
5638	1510.0	779.0
5639	163.0	939.0
5650	860.0	4687.0
5651	1.0	0.0
5652	858.0	13191.0
5653	433.0	4358.0
5644	0.0	1.0
5645	4.0	145.0
5646	1.0	23.0
5648	644.0	8.0
5649	922.0	31.0
100131309	0.0	0.0
5660	95501.0	131692.0
5662	62.0	166.0
5663	4831.0	8747.0
5664	1165.0	1332.0
3002	84.0	45.0
347281	0.0	1.0
100131302	0.0	0.0
3001	168.0	257.0
3000	5.0	56.0
51360	1526.0	2561.0
51362	1431.0	2014.0
51361	842.0	1568.0
51364	50.0	598.0
100287191	1.0	3.0
51363	1549.0	11765.0
51366	8554.0	11213.0
89978	520.0	683.0
100287193	0.0	1.0
51365	193.0	448.0
51368	1701.0	3115.0
5654	21087.0	44043.0
5655	226.0	45.0
51367	813.0	996.0
90956	1169.0	2338.0
5657	2.0	2.0
90957	1275.0	2222.0
89970	1676.0	3605.0
5670	0.0	3.0
5671	1.0	7.0
5672	0.0	6.0
347273	10.0	111.0
5673	26.0	70.0
90952	4953.0	3789.0
5675	0.0	0.0
347275	0.0	0.0
3013	1.0	67.0
3012	7.0	97.0
3010	0.0	2.0
51371	3931.0	6918.0
3009	2.0	3.0
100287183	0.0	0.0
3008	8.0	30.0
51373	490.0	564.0
3007	4.0	41.0
51372	2629.0	5031.0
51375	1184.0	2370.0
3006	559.0	2750.0
51374	4371.0	7309.0
3005	7480.0	15444.0
51377	1820.0	2337.0
3004	30.0	17.0
3003	114.0	126.0
51379	1055.0	1128.0
51378	717.0	24.0
5669	4.0	6.0
5680	0.0	0.0
5681	1883.0	1333.0
5682	2845.0	5057.0
5683	598.0	1067.0
5684	3333.0	5211.0
5685	4540.0	8517.0
347265	26.0	271.0
5686	2643.0	6534.0
3024	1.0	0.0
3021	33021.0	62457.0
3020	1158.0	3046.0
100287177	0.0	0.0
51380	1392.0	375.0
100287178	0.0	0.0
51382	2640.0	5351.0
100287173	0.0	0.0
51384	3.0	2.0
3018	0.0	1.0
51386	10656.0	8084.0
3017	54.0	1307.0
51385	491.0	684.0
51388	1249.0	1548.0
3015	3070.0	9099.0
100287171	140.0	223.0
3014	492.0	1345.0
5676	1.0	2.0
51389	3700.0	4875.0
5678	0.0	35.0
5690	3920.0	6937.0
5691	2844.0	5804.0
5692	6481.0	10309.0
5693	3372.0	5961.0
347252	7.0	85.0
5694	3269.0	5536.0
5695	4096.0	5164.0
5696	1832.0	4294.0
5697	3.0	5.0
3035	2690.0	4712.0
3034	8.0	13.0
3033	8104.0	3497.0
3032	9278.0	10673.0
3031	8.0	9.0
3030	17752.0	17918.0
51390	3315.0	3082.0
51393	1197.0	1595.0
3029	1689.0	1918.0
3028	1967.0	3052.0
51397	1185.0	2259.0
3026	7.0	74.0
51399	1412.0	1747.0
51398	3011.0	4277.0
5687	961.0	1702.0
5688	5326.0	8435.0
5689	6758.0	9916.0
129401	567.0	838.0
347240	133.0	239.0
129402	0.0	0.0
3046	0.0	1.0
3045	5.0	0.0
3044	0.0	0.0
3043	9769.0	196.0
3042	4.0	0.0
3040	1238.0	11.0
374900	486.0	789.0
3039	30.0	0.0
3038	2711.0	98.0
3037	1755.0	894.0
374907	175.0	374.0
3036	890.0	15.0
5698	766.0	1352.0
5699	669.0	1118.0
90990	209.0	402.0
90993	400.0	10721.0
3055	1321.0	2754.0
3054	3350.0	5014.0
3053	1.0	2.0
100287144	0.0	0.0
3052	990.0	1422.0
3051	0.0	0.0
3050	5.0	0.0
100287140	0.0	1.0
3049	1.0	0.0
3048	0.0	6.0
3047	0.0	0.0
90987	830.0	1539.0
3060	0.0	0.0
374920	523.0	952.0
3068	9625.0	19174.0
3067	147.0	104.0
374928	303.0	665.0
3066	3777.0	9663.0
3065	2966.0	7518.0
3064	6264.0	5117.0
3062	1.0	8.0
3061	11.0	1.0
3059	3298.0	5218.0
3071	2985.0	3732.0
3070	123.0	820.0
3078	1.0	1.0
3077	1070.0	1879.0
100287128	3.0	1.0
3075	15881.0	12850.0
3074	7434.0	13255.0
3073	3864.0	7792.0
374918	6.0	1225.0
3069	36149.0	57282.0
3082	670.0	1239.0
3081	53.0	1048.0
3080	0.0	0.0
53938	498.0	823.0
28976	2361.0	3068.0
28977	1426.0	3512.0
28974	1949.0	3522.0
100131388	1.0	2.0
3087	622.0	2745.0
28978	687.0	1761.0
3084	963.0	743.0
3083	0.0	3.0
28972	3292.0	7634.0
53940	0.0	0.0
28973	2495.0	5011.0
