id	8659f2c4-7492-46b3-9bbe-ea8ae7bbdd53	892b14a6-b2b6-4860-a7fc-f65beac8530e
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	5739.0	717.0
693166	1.0	0.0
25828	4093.0	3805.0
693167	0.0	0.0
25827	913.0	1569.0
693168	0.0	0.0
693169	0.0	0.0
25829	6248.0	5543.0
441669	0.0	0.0
392214	0.0	1.0
25820	6547.0	6147.0
127343	2.0	0.0
25822	871.0	256.0
25821	1663.0	1019.0
25824	6063.0	6111.0
441662	0.0	0.0
106479099	0.0	0.0
25823	228.0	32.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	3446.0	827.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	2265.0	1502.0
115362	408.0	270.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	1.0	2.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	7.0	19.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	1.0	0.0
106480095	0.0	5.0
693174	4.0	0.0
693175	20.0	8.0
106480094	0.0	0.0
84191	1102.0	2709.0
25837	118.0	1210.0
693154	1.0	1.0
84190	427.0	446.0
25836	8984.0	11488.0
693155	67.0	22.0
25839	3686.0	2563.0
84193	5405.0	4022.0
693156	0.0	0.0
693157	0.0	0.0
693158	20.0	18.0
693159	2.0	3.0
392225	0.0	0.0
25831	14520.0	13730.0
25830	41.0	2.0
441654	0.0	0.0
25833	393.0	228.0
100379250	0.0	2.0
106479089	3.0	3.0
25832	751.0	333.0
106479088	0.0	0.0
25834	18.0	55.0
106479087	1.0	0.0
100379251	30.0	19.0
106479086	0.0	0.0
115350	9.0	1.0
106479085	0.0	0.0
414061	0.0	0.0
106479084	0.0	0.0
115352	40.0	1.0
106479083	0.0	0.0
414062	139.0	266.0
115353	1666.0	2510.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	194.0	212.0
693163	0.0	0.0
84196	4419.0	3614.0
693164	3.0	3.0
25804	2250.0	6854.0
693143	1.0	0.0
25803	5919.0	7665.0
693144	7.0	2.0
25806	73.0	96.0
25805	1695.0	71.0
693146	1.0	0.0
693147	0.0	0.0
25807	919.0	1092.0
693148	0.0	1.0
693149	0.0	0.0
100130996	0.0	0.0
25809	609.0	391.0
100130995	1.0	0.0
100379287	1.0	1.0
100130994	0.0	0.0
441687	33.0	8.0
25800	48361.0	194241.0
25802	13473.0	669.0
25801	1291.0	626.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	0.0	0.0
106480076	0.0	0.0
106480079	1.0	3.0
106480078	0.0	0.0
142910	19.0	8.0
106480071	0.0	2.0
100380272	0.0	0.0
693151	0.0	0.0
142913	63.0	23.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	0.0	0.0
693153	155.0	61.0
106480072	0.0	0.0
693132	0.0	0.0
25814	6325.0	9981.0
693133	0.0	0.0
693134	0.0	1.0
25817	98.0	1295.0
25816	1596.0	569.0
100130988	0.0	0.0
693135	0.0	0.0
25819	572.0	241.0
693136	0.0	0.0
100129998	0.0	0.0
130940	174.0	121.0
25818	5197.0	14.0
693137	0.0	0.0
693138	3.0	1.0
693139	0.0	2.0
100130980	6.0	5.0
25813	3356.0	3107.0
392209	18.0	0.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	453.0	17.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	1.0	0.0
106480080	0.0	0.0
100129995	1.0	3.0
106480082	0.0	0.0
693140	1.0	1.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	1.0	0.0
693142	1.0	0.0
106480083	0.0	0.0
11180	10758.0	15403.0
154881	1463.0	675.0
11182	157.0	143.0
11181	45.0	16.0
646770	0.0	0.0
11184	259.0	131.0
392133	0.0	1.0
11183	4243.0	2979.0
392132	1.0	0.0
11186	2340.0	1263.0
139249	1.0	1.0
11185	2248.0	47.0
23166	10495.0	3219.0
23167	6048.0	9195.0
106480049	0.0	0.0
23168	6481.0	7829.0
106479059	0.0	1.0
23169	2223.0	2671.0
166863	6.0	1.0
392138	3.0	1.0
106479058	0.0	0.0
729920	232.0	219.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	3.0	2.0
127262	6291.0	3686.0
106479054	0.0	0.0
142891	4725.0	3816.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	2914.0	2338.0
106480055	0.0	0.0
106479051	0.0	1.0
23161	4021.0	2264.0
115286	1414.0	1166.0
106480054	0.0	0.0
106479050	0.0	2.0
23162	3031.0	6760.0
106480057	0.0	0.0
23163	2996.0	2671.0
106480056	0.0	0.0
152217	623.0	789.0
23164	17317.0	12639.0
106480059	0.0	0.0
23165	4191.0	3689.0
106480058	0.0	0.0
11188	10853.0	9385.0
11187	2297.0	3412.0
11189	3.0	0.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	4.0	0.0
11191	132.0	53.0
392140	18.0	11.0
11190	2620.0	4172.0
404672	2003.0	2208.0
11193	1457.0	1562.0
154872	0.0	0.0
11194	1541.0	2422.0
11197	291.0	0.0
11196	4506.0	6087.0
23177	6020.0	3710.0
402016	9.0	3.0
23178	747.0	987.0
106479049	3.0	0.0
23179	4390.0	810.0
106479048	0.0	0.0
127255	89.0	100.0
106479047	1.0	0.0
127254	1272.0	2597.0
106479046	0.0	0.0
646780	16.0	27.0
127253	2139.0	2284.0
106479045	6.0	1.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	3.0	6.0
23170	2578.0	5124.0
115273	260.0	107.0
106480063	0.0	0.0
729909	2.0	1.0
106479041	0.0	0.0
23171	7432.0	10043.0
106479040	0.0	0.0
106480066	7.0	1.0
23172	1685.0	1453.0
106480065	0.0	0.0
23173	3362.0	2719.0
106480068	0.0	0.0
23174	3943.0	1552.0
106480067	0.0	0.0
23175	3631.0	1311.0
23176	4596.0	3379.0
106480069	0.0	0.0
11199	3.0	3.0
11198	9600.0	8919.0
106480060	1.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	6533.0	2285.0
644131	104.0	162.0
404663	0.0	0.0
11162	225.0	221.0
646799	0.0	0.0
11161	2175.0	1795.0
404665	22.0	27.0
11164	2998.0	3010.0
11163	2769.0	16067.0
23144	1491.0	2321.0
127247	0.0	0.0
106480028	0.0	0.0
23145	425.0	321.0
106480027	7.0	5.0
106480029	0.0	0.0
23148	726.0	120.0
106479079	0.0	0.0
646791	2.0	2.0
23149	203.0	47.0
441641	1.0	1.0
106479078	0.0	0.0
106479077	3.0	4.0
106479076	0.0	0.0
84108	563.0	407.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	9.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	4.0	4.0
84109	17.0	25.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	6857.0	6357.0
115265	396.0	302.0
106480035	0.0	0.0
106479071	0.0	2.0
84103	0.0	0.0
23141	5719.0	5987.0
106480034	4.0	2.0
106479070	0.0	0.0
23142	3154.0	1847.0
84106	152.0	85.0
106480037	0.0	0.0
84105	737.0	1322.0
23143	3153.0	1619.0
106480036	0.0	0.0
84100	408.0	409.0
11166	2.0	6.0
140258	0.0	0.0
644129	0.0	0.0
11165	1959.0	1790.0
84102	1452.0	192.0
11168	4863.0	5504.0
84101	203.0	13.0
11167	40704.0	10011.0
644128	119.0	30.0
11169	409.0	530.0
11171	6867.0	8468.0
11170	3006.0	39.0
11173	280.0	594.0
441639	0.0	0.0
11172	9.0	0.0
343296	0.0	0.0
11174	80.0	235.0
644146	22.0	12.0
23155	1865.0	1679.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	3588.0	1601.0
23158	24713.0	67964.0
106479069	0.0	0.0
441631	995.0	88.0
106479068	0.0	1.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	2997.0	1174.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	2342.0	2420.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	7592.0	6468.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2100.0	3002.0
106480047	0.0	0.0
11177	3583.0	3096.0
11176	11870.0	12315.0
11179	1257.0	811.0
644138	5.0	5.0
11178	1054.0	964.0
644139	0.0	0.0
139285	647.0	491.0
106480040	1.0	0.0
103695364	1.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	7988.0	6885.0
644159	1.0	0.0
103695365	2.0	0.0
11142	2710.0	3516.0
166824	1383.0	19.0
106479019	0.0	0.0
11141	8.0	59.0
130872	3436.0	5561.0
106479018	0.0	0.0
644157	23.0	0.0
23122	6738.0	7617.0
106480006	0.0	0.0
106479017	1.0	2.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	13.0	2.0
106479015	0.0	0.0
106480008	1.0	1.0
25787	8.0	2.0
23125	4992.0	4219.0
106480007	0.0	0.0
25786	102.0	35.0
106479014	0.0	0.0
25789	31.0	20.0
644150	745.0	105.0
23126	9046.0	6765.0
106479013	4.0	1.0
25788	84.0	142.0
23127	172.0	11.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	12709.0	9341.0
106479010	0.0	0.0
84129	76.0	47.0
106480011	3.0	7.0
106480010	0.0	0.0
84126	17.0	23.0
106480013	0.0	0.0
84125	175.0	31.0
25780	1099.0	1199.0
106480012	0.0	0.0
84128	2554.0	1593.0
23120	114.0	4.0
106480015	0.0	0.0
25782	4327.0	3185.0
106480014	0.0	1.0
11144	57.0	24.0
11143	4268.0	4942.0
139212	0.0	1.0
84124	1435.0	905.0
11146	457.0	992.0
11145	12780.0	12027.0
11148	4.0	0.0
86781	29.0	45.0
11147	453.0	383.0
11149	779.0	436.0
392181	1.0	1.0
127294	255.0	142.0
644165	12.0	5.0
11151	1584.0	1261.0
166815	886.0	681.0
392188	0.0	0.0
106479009	0.0	0.0
11153	871.0	616.0
106479008	0.0	0.0
644168	0.0	0.0
11152	2634.0	3072.0
106479007	0.0	0.0
25796	2155.0	2536.0
130888	685.0	439.0
23133	3840.0	6108.0
106479006	13.0	8.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	4378.0	3199.0
25798	3644.0	1976.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	4250.0	2374.0
25797	203.0	1446.0
106479003	0.0	1.0
106480018	0.0	0.0
23137	4109.0	2807.0
106479002	0.0	0.0
25799	876.0	679.0
402055	1219.0	937.0
23138	940.0	2824.0
106479001	0.0	0.0
23139	3944.0	5657.0
106479000	0.0	0.0
644160	2.0	0.0
106480020	0.0	0.0
25790	81.0	121.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6510.0	5446.0
106480024	0.0	0.0
25791	223.0	72.0
23130	2754.0	2304.0
106480023	0.0	0.0
23131	5774.0	5356.0
25794	91.0	73.0
106480026	2.0	0.0
25793	7228.0	6541.0
23132	2994.0	2700.0
106480025	0.0	0.0
11155	371.0	84.0
11154	733.0	405.0
11157	613.0	461.0
11156	914.0	1428.0
11159	759.0	664.0
139221	303.0	348.0
11158	1264.0	1904.0
392193	0.0	1.0
23108	2209.0	2008.0
23109	5.0	2.0
127281	2090.0	3334.0
441608	0.0	0.0
154860	1.0	4.0
11120	2698.0	1751.0
343263	9.0	1.0
154865	124.0	36.0
25763	0.0	7.0
106479039	0.0	0.0
23101	96.0	13.0
106479038	45.0	27.0
23102	6907.0	2824.0
106479037	9.0	3.0
25764	150.0	153.0
106479036	0.0	2.0
106479035	1.0	0.0
23105	86.0	1139.0
25766	819.0	948.0
106479034	0.0	0.0
25769	6.0	166.0
106479033	0.0	0.0
23107	4510.0	5608.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	2145.0	2245.0
106479030	0.0	0.0
84148	2422.0	6120.0
84144	906.0	1137.0
11122	1563.0	7049.0
84146	3874.0	3487.0
11124	3510.0	2468.0
11123	2665.0	2709.0
11126	47.0	40.0
84140	378.0	213.0
11128	2315.0	2022.0
84142	869.0	420.0
84141	215.0	105.0
139231	4841.0	5751.0
11127	1449.0	1640.0
23119	537.0	430.0
644186	13.0	19.0
11131	343.0	44.0
11130	337.0	1988.0
106479029	0.0	0.0
23111	6357.0	6006.0
106479028	0.0	0.0
25774	2.0	1.0
23112	4042.0	2078.0
106479027	0.0	0.0
25776	1654.0	1242.0
23113	3099.0	2604.0
106479026	0.0	0.0
25775	8.0	6.0
23114	3219.0	5944.0
106479025	2.0	0.0
25778	3166.0	2752.0
106479024	0.0	0.0
25777	17563.0	7660.0
23116	2607.0	1975.0
106479023	1.0	0.0
23117	129.0	175.0
106479022	0.0	0.0
23118	8849.0	7340.0
106479021	0.0	0.0
115294	7527.0	12680.0
106479020	16.0	21.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	64.0	94.0
106480004	0.0	0.0
25771	2220.0	1905.0
84138	416.0	273.0
106480003	0.0	0.0
11133	433.0	538.0
84133	20.0	5.0
84132	1635.0	1005.0
11132	959.0	924.0
11135	6044.0	1909.0
84135	1223.0	1672.0
84134	1063.0	799.0
11137	3453.0	3056.0
115290	1031.0	675.0
11136	43.0	49.0
84131	1471.0	1152.0
11138	3315.0	2923.0
730993	0.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	73.0	41.0
729993	110.0	3846.0
50717	6085.0	5531.0
102465257	0.0	1.0
102465256	0.0	0.0
102465255	1.0	1.0
729991	808.0	828.0
102465254	2.0	0.0
102465253	0.0	0.0
164284	933.0	38.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	2.0	1.0
102465251	0.0	0.0
102465250	8.0	2.0
730974	0.0	0.0
392194	0.0	1.0
392197	2.0	0.0
646702	0.0	0.0
646701	0.0	0.0
646721	0.0	1.0
729962	1.0	0.0
729967	548.0	508.0
2504	4.0	2.0
2503	17.0	12.0
284418	0.0	0.0
2502	10.0	5.0
284417	106.0	16.0
2501	55.0	30.0
2500	126.0	62.0
284415	1.0	3.0
404635	3.0	1.0
619190	0.0	0.0
404636	1025.0	577.0
2509	21.0	12.0
646723	4.0	6.0
2508	37.0	34.0
2507	3.0	5.0
619189	0.0	2.0
164237	0.0	0.0
729956	5.0	9.0
140290	73.0	60.0
729952	0.0	0.0
2515	0.0	0.0
284408	160.0	68.0
2512	112176.0	48236.0
284406	478.0	629.0
2510	0.0	0.0
284403	117.0	463.0
284402	53.0	60.0
2519	2952.0	3004.0
2518	4.0	0.0
2517	3378.0	2972.0
2516	2.0	1.0
646755	9.0	4.0
646754	0.0	0.0
646753	0.0	0.0
260434	1.0	1.0
23189	10754.0	2352.0
260436	510.0	17.0
23180	4149.0	1259.0
2526	524.0	237.0
23181	3346.0	1955.0
2525	33.0	14.0
2524	148.0	174.0
2523	939.0	562.0
23184	3749.0	4195.0
2521	13498.0	25902.0
23185	4637.0	4315.0
23186	3330.0	2673.0
2520	1.0	0.0
23187	12629.0	4965.0
2529	6.0	13.0
2528	15.0	1.0
2527	1.0	0.0
152273	4110.0	1320.0
644100	1.0	2.0
646766	5.0	11.0
644101	3.0	5.0
23199	10757.0	7962.0
260425	3075.0	4000.0
729974	0.0	0.0
260429	2.0	0.0
2537	1945.0	4340.0
23191	12448.0	13427.0
23192	3010.0	2555.0
23193	27711.0	26604.0
2535	178.0	440.0
2534	3169.0	1080.0
23194	1970.0	3611.0
2533	1448.0	936.0
23195	7171.0	3518.0
23196	14854.0	27575.0
2532	7153.0	60.0
23197	4866.0	8320.0
2531	7921.0	5828.0
2530	2616.0	12670.0
23198	7077.0	5770.0
345829	4.0	3.0
646759	0.0	0.0
646758	2.0	0.0
2539	2649.0	4075.0
2538	0.0	0.0
23190	11384.0	11074.0
25903	1829.0	2710.0
25902	873.0	692.0
25904	1811.0	2436.0
100129866	0.0	0.0
25907	110.0	150.0
100130855	128.0	121.0
25906	488.0	524.0
25909	4415.0	3736.0
100127206	0.0	27.0
100129867	0.0	0.0
2551	3083.0	2520.0
2550	3163.0	3583.0
25901	1860.0	1536.0
25900	958.0	422.0
2548	8648.0	9397.0
223075	623.0	1.0
2547	17167.0	20023.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	16.0	21.0
2542	1300.0	1685.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	4102.0	1717.0
100874404	1.0	0.0
25914	1195.0	684.0
100130848	0.0	0.0
25913	1754.0	2558.0
100129858	46.0	28.0
25915	2832.0	3580.0
25917	2286.0	3203.0
2562	69.0	90.0
2561	175.0	99.0
2560	26.0	0.0
25912	11515.0	16188.0
25911	647.0	591.0
2559	0.0	0.0
2558	0.0	0.0
2557	87.0	1.0
2556	3.0	0.0
2555	251.0	0.0
2554	0.0	1.0
2553	2536.0	4244.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	40.0	6.0
2572	0.0	0.0
2571	27.0	10.0
2570	79.0	33.0
2569	3.0	9.0
2568	11857.0	265.0
2567	58.0	0.0
2566	0.0	0.0
2565	11.0	3.0
2564	3175.0	84.0
2563	14.0	554.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	736.0	988.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	11.0	9.0
100129836	2.0	0.0
100874410	1.0	2.0
286676	617.0	1443.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	506.0	571.0
2583	123.0	148.0
2582	945.0	2622.0
2581	3037.0	1420.0
2580	5284.0	7677.0
100874419	0.0	0.0
100874414	1.0	0.0
100874413	0.0	0.0
100874412	0.0	0.0
100874411	0.0	0.0
100874418	2.0	0.0
223082	1383.0	1193.0
100874417	2.0	1.0
100874416	3.0	2.0
100874415	0.0	0.0
100129827	16.0	7.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	1.0	0.0
100874440	1.0	0.0
2595	1463.0	1451.0
2593	901.0	1806.0
100379300	0.0	0.0
2592	1042.0	627.0
2591	3301.0	283.0
441389	102.0	6.0
2590	4425.0	3567.0
441386	2.0	1.0
127617	2.0	0.0
2589	5613.0	5678.0
2588	1161.0	763.0
2587	4.0	1.0
441391	13.0	14.0
284018	1565.0	3877.0
2585	1173.0	1047.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	67.0	111.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	1.0	1.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	1.0	0.0
100874431	10.0	3.0
100874430	0.0	0.0
100129813	3.0	0.0
441377	0.0	0.0
441376	1343.0	21489.0
441381	0.0	0.0
127602	450.0	840.0
2597	48798.0	64448.0
2596	6.0	2.0
100874436	0.0	0.0
284004	1304.0	1424.0
100874435	0.0	0.0
100874434	10.0	8.0
100874433	2.0	0.0
284001	2383.0	3199.0
100874439	1.0	1.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	7.0	12.0
100874464	0.0	0.0
100874462	1.0	2.0
100129801	1.0	0.0
100874469	0.0	1.0
100874468	0.0	0.0
100874467	3.0	1.0
100874466	9.0	0.0
100874450	0.0	0.0
50937	3205.0	2552.0
100874454	0.0	0.0
50939	28.0	43.0
100874453	0.0	0.0
100874452	2.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	3.0	5.0
50940	597.0	239.0
100874455	2.0	2.0
50943	67.0	117.0
50945	1.0	0.0
50944	49.0	45.0
100874459	0.0	0.0
23328	12800.0	608.0
23329	942.0	1727.0
84281	661.0	50.0
84280	1847.0	1573.0
644076	1.0	0.0
11340	1307.0	1439.0
644079	0.0	0.0
25983	1806.0	1729.0
127665	37.0	0.0
23321	5864.0	2960.0
115677	3280.0	1259.0
644070	0.0	1.0
23322	697.0	725.0
25984	4510.0	5932.0
23324	5894.0	5886.0
25987	6169.0	20355.0
23325	4752.0	3064.0
23326	18648.0	16205.0
25989	1809.0	3019.0
23327	6858.0	6610.0
25988	1255.0	907.0
25981	1560.0	668.0
25980	3387.0	4091.0
11342	5022.0	5813.0
84287	1843.0	2450.0
84286	1471.0	1768.0
11341	96.0	6.0
284058	5770.0	5389.0
84289	1815.0	895.0
11344	1762.0	2266.0
11343	22215.0	2398.0
84288	581.0	527.0
84283	710.0	1062.0
11346	19517.0	4161.0
11345	5833.0	14352.0
84282	1872.0	2757.0
84285	1612.0	1625.0
84284	2510.0	2429.0
23339	7704.0	8653.0
84270	1185.0	3072.0
23331	4280.0	1840.0
25994	3427.0	4751.0
23332	5647.0	3749.0
25996	2557.0	1707.0
23333	1795.0	778.0
23334	4978.0	3224.0
25998	5491.0	6214.0
23335	2419.0	2506.0
23336	37221.0	517.0
441332	0.0	0.0
644082	0.0	0.0
23338	5634.0	9984.0
25999	2539.0	527.0
441331	0.0	1.0
84279	883.0	391.0
25992	3195.0	1191.0
84276	1709.0	2621.0
84275	855.0	821.0
284047	127.0	178.0
84278	263.0	281.0
84277	948.0	709.0
84272	5013.0	3715.0
84271	7301.0	6297.0
84274	1511.0	2409.0
84273	1838.0	1819.0
23306	1750.0	1804.0
23307	4610.0	3672.0
284040	109.0	43.0
23308	75.0	96.0
23309	4917.0	5558.0
25961	247.0	212.0
25960	6576.0	1965.0
25963	8538.0	9095.0
23300	6355.0	3536.0
23301	6245.0	1447.0
25962	5994.0	7710.0
23302	451.0	36.0
23303	8576.0	2736.0
644096	470.0	765.0
23304	6082.0	5338.0
25966	7905.0	652.0
23305	61.0	17.0
644094	1.0	0.0
11328	9091.0	5352.0
11329	4045.0	1761.0
11320	5233.0	20827.0
137012	11.0	2.0
113000	786.0	3297.0
11322	2440.0	1420.0
11321	2266.0	1636.0
284034	15.0	4.0
11326	2910.0	636.0
11325	10897.0	12121.0
23317	5969.0	4792.0
84290	4.0	0.0
25979	1818.0	1389.0
23318	2738.0	394.0
84292	375.0	596.0
25972	2133.0	2753.0
23310	1947.0	1790.0
441359	0.0	0.0
25974	780.0	639.0
23312	1746.0	1521.0
25973	327.0	472.0
23313	6284.0	5780.0
25976	5841.0	3821.0
23314	400.0	285.0
25975	872.0	93.0
441355	18.0	730.0
25978	3660.0	4281.0
23315	2327.0	2442.0
25977	2558.0	3397.0
23316	638.0	531.0
11339	19.0	95.0
11338	7438.0	15247.0
441362	0.0	0.0
441361	0.0	0.0
140660	2.0	1.0
115650	85.0	18.0
127623	1.0	0.0
25970	3996.0	8244.0
284029	297.0	214.0
115653	0.0	0.0
84298	1476.0	1754.0
11331	8772.0	9432.0
11330	4.0	0.0
11333	4422.0	5407.0
152641	73.0	65.0
11332	761.0	1613.0
84299	1674.0	3408.0
11335	8130.0	16256.0
84294	1554.0	4088.0
11334	1707.0	2564.0
84293	14993.0	7733.0
84296	140.0	127.0
11337	3842.0	4448.0
284021	208.0	151.0
84295	1907.0	2076.0
11336	4178.0	5239.0
25946	3046.0	4952.0
25949	3705.0	3745.0
25948	4790.0	3676.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	11.0	22.0
25941	4631.0	3494.0
25940	2961.0	1661.0
100130892	9.0	11.0
25943	3860.0	949.0
25942	7553.0	9534.0
100130890	162.0	77.0
25945	858.0	110.0
11309	5928.0	2262.0
284099	5.0	5.0
284098	492.0	767.0
25957	10299.0	6840.0
140609	7919.0	2779.0
25959	10055.0	3902.0
100130889	9.0	0.0
100130887	69.0	48.0
25950	537.0	588.0
25953	1988.0	1905.0
25956	689.0	670.0
11317	3.0	0.0
11316	4005.0	7261.0
11319	2609.0	2230.0
11318	101.0	6.0
100379378	0.0	0.0
11311	2820.0	2322.0
11313	2548.0	3087.0
140603	0.0	0.0
11315	8766.0	13703.0
284086	511.0	670.0
11314	607.0	398.0
25925	2477.0	407.0
284085	4.0	6.0
25924	672.0	144.0
25927	1501.0	305.0
284083	7.0	8.0
100130879	1.0	0.0
25926	2878.0	3429.0
139628	0.0	0.0
25929	2639.0	3188.0
25928	893.0	21.0
441328	0.0	0.0
127687	1291.0	1906.0
100130873	1.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	8625.0	7879.0
441323	0.0	0.0
25920	3963.0	3953.0
25923	11606.0	4993.0
140612	966.0	1031.0
100129880	0.0	0.0
284076	5.0	1.0
100129882	4.0	3.0
25936	1616.0	1286.0
25938	2638.0	1687.0
25937	7572.0	2889.0
284071	27.0	70.0
100130866	0.0	0.0
25939	8826.0	2761.0
113026	3125.0	1120.0
441317	0.0	0.0
441315	0.0	0.0
25930	4692.0	4798.0
441314	0.0	0.0
441313	0.0	0.0
25932	21485.0	31544.0
127671	0.0	1.0
25934	1565.0	1206.0
127670	13.0	3.0
284069	133.0	55.0
140623	6.0	7.0
140625	0.0	0.0
284067	11.0	2.0
100129871	0.0	0.0
140628	18.0	0.0
406982	0.0	0.0
406981	0.0	0.0
406984	3.0	3.0
406983	10.0	10.0
406986	0.0	0.0
406985	0.0	1.0
406988	40.0	5.0
406987	0.0	0.0
23287	1319.0	1205.0
23288	2931.0	2639.0
406980	0.0	0.0
84206	171.0	79.0
23281	90.0	19.0
84203	10.0	16.0
23283	3280.0	2655.0
23284	964.0	27.0
140596	0.0	0.0
23285	759.0	844.0
152579	1272.0	1166.0
140597	350.0	7.0
23286	4448.0	6198.0
152578	0.0	0.0
406979	0.0	0.0
406978	1.0	0.0
152573	148.0	0.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	1.0	0.0
406976	0.0	4.0
23299	3671.0	1811.0
201725	439.0	509.0
23291	4480.0	7838.0
23293	2815.0	2934.0
23294	4663.0	2712.0
23295	4202.0	6789.0
406968	4.0	1.0
406967	0.0	0.0
646658	17.0	2.0
152586	0.0	0.0
406969	0.0	1.0
406960	0.0	0.0
11281	93.0	1.0
406962	49.0	26.0
646672	1.0	0.0
11280	158.0	11.0
406961	0.0	0.0
11283	887.0	129.0
406964	0.0	0.0
11282	3896.0	6873.0
406963	0.0	0.0
644016	5.0	1.0
11285	1392.0	2924.0
406966	0.0	1.0
11284	1274.0	2243.0
406965	0.0	0.0
23265	6232.0	5624.0
23266	4411.0	1379.0
23268	2974.0	2775.0
23269	5041.0	4492.0
84229	0.0	1.0
164592	24.0	20.0
59269	2771.0	1909.0
84225	255.0	158.0
23261	1902.0	1093.0
84224	930.0	559.0
23262	3525.0	7163.0
23263	4277.0	3291.0
23264	11282.0	6480.0
84226	176.0	279.0
84221	385.0	260.0
406957	0.0	0.0
84220	0.0	1.0
406956	1.0	0.0
84223	1019.0	1084.0
406959	0.0	0.0
406958	0.0	0.0
84222	60.0	78.0
646685	0.0	0.0
644022	4.0	1.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	6.0	10.0
406952	0.0	0.0
406955	0.0	1.0
406954	0.0	0.0
23276	1718.0	1521.0
