id	b1e5ed14-a40e-41a1-b424-a6765ed70286	39b74af5-8b63-4788-b05f-d1696605afdc
100129664	0.0	0.0
100463487	6.0	1.0
100463486	52.0	7.0
100463489	1.0	0.0
100463488	7.0	1.0
100129662	81.0	2.0
286451	10406.0	8877.0
23538	0.0	0.0
23539	17.0	58.0
23530	5516.0	6729.0
23531	10044.0	593.0
100130640	1.0	0.0
23532	8.0	51.0
23533	620.0	243.0
359997	1.0	0.0
23534	4946.0	5604.0
23536	2354.0	4148.0
100463498	97.0	16.0
100129654	3.0	0.0
286460	172.0	195.0
100129650	1.0	0.0
23504	52.0	5.0
100499416	0.0	0.0
23505	8590.0	5890.0
100499417	0.0	0.0
23506	7027.0	5647.0
286464	11.0	27.0
100130637	0.0	0.0
23507	4888.0	4999.0
100130636	0.0	0.0
23508	2560.0	2964.0
23509	6802.0	6013.0
286467	58.0	7.0
100129647	4.0	0.0
100130631	3.0	0.0
23500	2361.0	805.0
100499418	0.0	0.0
23503	3546.0	3707.0
100129641	4.0	1.0
100129640	4.0	3.0
286472	1.0	1.0
23515	7185.0	4809.0
345275	311.0	5.0
100499405	447.0	53.0
23516	7527.0	5032.0
23517	8982.0	9018.0
100130626	0.0	0.0
23518	2862.0	3826.0
102465752	0.0	0.0
23519	0.0	1.0
345274	239.0	203.0
100130621	49.0	34.0
23510	3954.0	3197.0
23511	4885.0	7303.0
23512	6182.0	8541.0
23513	1083.0	5187.0
23514	5079.0	4844.0
100129631	0.0	0.0
129607	1258.0	3145.0
129563	1533.0	1862.0
431704	1.0	16.0
117579	0.0	0.0
130557	465.0	1036.0
431705	118.0	60.0
431707	0.0	5.0
129560	1.0	0.0
117583	3845.0	2377.0
84449	1757.0	714.0
84448	340.0	480.0
117584	2123.0	4868.0
84445	2700.0	3947.0
84444	901.0	1364.0
84447	6219.0	7585.0
84446	96.0	573.0
84441	9834.0	458.0
84440	1549.0	2812.0
84443	86.0	2227.0
646405	60.0	3.0
646409	0.0	1.0
117581	1430.0	119.0
130560	3.0	0.0
646424	390.0	68.0
84437	2035.0	2031.0
84439	190.0	185.0
60489	1241.0	2411.0
60488	6091.0	7340.0
84433	197.0	138.0
60487	2128.0	639.0
84436	2378.0	3805.0
84435	2.0	0.0
60485	10486.0	3936.0
60484	2.0	10.0
84432	35.0	0.0
60482	94.0	695.0
60481	51232.0	60456.0
130576	892.0	1827.0
130574	2529.0	5090.0
84467	34.0	5.0
84466	844.0	3164.0
60496	4925.0	3904.0
60495	794.0	1.0
60494	54.0	29.0
84465	33.0	16.0
84464	387.0	994.0
60493	2099.0	1594.0
60492	4323.0	3842.0
60491	2184.0	2528.0
60490	337.0	996.0
84461	668.0	1258.0
84460	3209.0	2659.0
646442	5.0	189.0
129530	62.0	17.0
129531	1607.0	1428.0
130589	1150.0	2666.0
201501	1936.0	3781.0
84456	1351.0	592.0
84455	1337.0	1312.0
84458	3465.0	4670.0
84457	218.0	2.0
84450	4282.0	4281.0
646457	1.0	9.0
100500870	1.0	0.0
100500872	0.0	0.0
201514	665.0	889.0
201516	18.0	0.0
646450	76.0	187.0
23480	4314.0	2573.0
105416157	138.0	183.0
23481	2688.0	4211.0
23483	1483.0	638.0
23484	5760.0	4213.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	1.0
100500879	0.0	0.0
646463	1.0	2.0
646467	8.0	4.0
100500860	0.0	0.0
96459	5814.0	4965.0
100500861	0.0	0.0
23498	330.0	72.0
23499	32621.0	27707.0
23491	83.0	302.0
23492	3926.0	2185.0
23493	3616.0	238.0
23495	10.0	1.0
100500862	0.0	0.0
100500863	4.0	4.0
100034743	0.0	2.0
100500864	0.0	2.0
100500865	16.0	30.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	8619.0	7376.0
394217	0.0	1.0
23464	233.0	2045.0
130535	2179.0	2171.0
23466	4596.0	1207.0
23467	1563.0	907.0
23468	19176.0	9065.0
23469	13321.0	7845.0
2801	4890.0	12790.0
2800	3160.0	5072.0
23460	3945.0	91.0
23461	5804.0	507.0
23462	810.0	322.0
100500895	10.0	0.0
100500896	0.0	0.0
100500897	1.0	0.0
2806	7608.0	14383.0
100500898	0.0	0.0
2805	2370.0	4494.0
100500899	0.0	0.0
2804	27019.0	26527.0
2803	17917.0	24807.0
2802	5994.0	9609.0
130540	52.0	24.0
646486	0.0	0.0
100500881	2.0	0.0
100500882	0.0	0.0
23474	1394.0	1745.0
23475	576.0	173.0
23476	6966.0	7880.0
23478	11441.0	9163.0
23479	9015.0	4847.0
646480	7.0	0.0
2812	0.0	0.0
2811	83.0	14.0
2810	1379.0	8013.0
23471	44012.0	15235.0
23473	7195.0	4207.0
100500884	0.0	0.0
2819	11059.0	49.0
100500885	0.0	0.0
84498	6076.0	5091.0
100500886	0.0	0.0
2817	1205.0	4616.0
100500888	0.0	0.0
2815	0.0	0.0
100500889	3.0	0.0
2814	9.0	5.0
2813	841.0	37.0
2823	756.0	368.0
2822	503.0	74.0
2821	11053.0	17130.0
100500839	0.0	0.0
2820	9433.0	22648.0
201562	10797.0	8010.0
100379623	0.0	18.0
2829	143.0	12.0
100500831	0.0	1.0
2828	1172.0	409.0
2827	205.0	321.0
100500833	1.0	6.0
2826	58.0	16.0
100500834	0.0	0.0
2825	225.0	48.0
100500835	0.0	0.0
2824	4874.0	242.0
100500836	0.0	0.0
727699	7.0	0.0
2834	5.0	0.0
100500826	0.0	0.0
2833	78.0	23.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	1.0	8.0
100500829	0.0	0.0
60401	902.0	124.0
2830	2.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	22.0	0.0
100500822	0.0	0.0
2837	1.0	0.0
100500823	1.0	1.0
100500824	0.0	0.0
2835	262.0	0.0
100500825	0.0	0.0
100500850	104.0	5.0
2845	5.0	0.0
100500859	0.0	0.0
2844	2.0	1.0
2843	11.0	7.0
2842	27.0	135.0
2841	49.0	12.0
60412	7935.0	7941.0
2840	103.0	7.0
100500851	0.0	0.0
100500854	10.0	6.0
2849	27.0	0.0
100500855	0.0	0.0
2848	0.0	1.0
394261	10.0	3.0
2847	16.0	28.0
347933	0.0	0.0
100500857	0.0	2.0
2846	75.0	31.0
100500858	0.0	0.0
394263	7.0	1.0
2856	0.0	0.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	13.0	2.0
201595	23504.0	12972.0
2852	317.0	274.0
2850	590.0	1337.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	47.0	24.0
100500846	0.0	0.0
2857	4292.0	344.0
100500847	0.0	0.0
2870	1120.0	1929.0
107105261	0.0	0.0
2867	53.0	747.0
107105265	0.0	0.0
60437	102.0	44.0
2866	1.0	1.0
107105264	0.0	0.0
60436	2639.0	469.0
2865	1.0	0.0
107105263	0.0	0.0
2864	1.0	5.0
107105262	0.0	0.0
2863	162.0	1014.0
2862	3.0	9.0
2861	174.0	394.0
347918	1096.0	1320.0
107105266	2.0	1.0
2869	2030.0	1246.0
2868	443.0	283.0
2880	0.0	0.0
60439	0.0	0.0
107105254	2.0	0.0
2878	38584.0	432.0
2877	580.0	18.0
107105253	17.0	7.0
2876	6477.0	10933.0
2875	102.0	127.0
2874	254.0	157.0
2873	2336.0	6415.0
2872	5568.0	11542.0
107105256	0.0	0.0
2871	2.0	1.0
347902	11362.0	3241.0
107105259	0.0	0.0
2879	9267.0	10607.0
727682	0.0	0.0
727684	12.0	0.0
2892	871.0	19.0
2891	931.0	13176.0
2890	265.0	19.0
727686	2.0	3.0
84419	619.0	2376.0
2889	5866.0	3373.0
100500815	0.0	0.0
2888	416.0	3959.0
100500816	0.0	0.0
2887	4980.0	5356.0
100500817	0.0	0.0
2886	1274.0	4134.0
100500818	0.0	0.0
2885	10480.0	21372.0
100500819	1.0	0.0
2884	7.0	9.0
2882	646.0	325.0
100642175	24.0	9.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	0.0	3.0
100500813	0.0	0.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	215.0	60.0
2899	2829.0	3392.0
84418	4595.0	1235.0
2898	258.0	40.0
60468	1225.0	125.0
84417	1171.0	16.0
2897	101.0	3.0
2896	9640.0	26372.0
60467	0.0	0.0
100500808	0.0	0.0
2895	156.0	2954.0
100500809	0.0	0.0
2894	459.0	71.0
2893	1153.0	2.0
100500801	0.0	0.0
100500802	45.0	12.0
100500803	0.0	0.0
23603	17301.0	5893.0
100129507	0.0	0.0
23604	1260.0	651.0
23605	1.0	1.0
23606	0.0	3.0
23607	9842.0	15848.0
23608	9987.0	11826.0
23609	2953.0	2042.0
286527	15.0	12.0
286528	0.0	0.0
23600	172.0	464.0
23601	67.0	222.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	5.0	5.0
23614	0.0	0.0
23615	5.0	93.0
23616	482.0	1092.0
286530	333.0	243.0
23617	0.0	0.0
23619	17.0	0.0
23612	1488.0	4695.0
23613	4336.0	6618.0
286544	2.0	4.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	1.0
286557	0.0	0.0
105370445	0.0	0.0
441273	5.0	41.0
100463528	0.0	0.0
441272	748.0	1526.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	64.0	66.0
441261	3.0	0.0
100288984	3.0	0.0
441295	34.0	16.0
441294	33.0	59.0
100463500	3.0	0.0
100288979	0.0	0.0
286512	12.0	0.0
286514	0.0	0.0
60625	1184.0	984.0
441282	101.0	48.0
646377	0.0	0.0
100130579	1.0	3.0
646379	0.0	1.0
646378	4.0	1.0
23683	8821.0	799.0
404281	107.0	189.0
100130572	0.0	0.0
646370	0.0	0.0
23682	549.0	1202.0
100129587	0.0	1.0
100129583	600.0	157.0
100129584	2.0	1.0
441218	1.0	6.0
100130566	0.0	4.0
100130564	1.0	3.0
100130562	1453.0	2603.0
100130561	31.0	86.0
441212	383.0	97.0
646382	0.0	0.0
100129570	0.0	0.0
404266	28.0	6.0
100130557	99.0	81.0
100130555	0.0	0.0
646390	0.0	1.0
441246	26.0	25.0
23666	104.0	201.0
23667	1.0	2.0
646392	0.0	1.0
23668	0.0	3.0
441251	2.0	1.0
441250	286.0	184.0
23660	1663.0	2105.0
100129564	0.0	0.0
100129566	3.0	2.0
100129561	0.0	2.0
100130549	1.0	1.0
130500	1.0	0.0
100129557	2.0	0.0
23673	12833.0	6132.0
441238	40.0	16.0
130502	884.0	477.0
23676	8.0	0.0
130507	9907.0	4684.0
23677	13037.0	20982.0
441234	2.0	0.0
23678	4234.0	2389.0
23679	1.0	1.0
23670	9576.0	7074.0
23671	26.0	0.0
100129556	0.0	2.0
100129555	17.0	0.0
23647	3839.0	10543.0
23648	5504.0	4433.0
100130539	29.0	5.0
23649	1068.0	3191.0
129521	0.0	0.0
100130535	2.0	0.0
23640	824.0	2411.0
23641	3176.0	4353.0
23642	3584.0	1834.0
23643	1253.0	180.0
23644	2198.0	4987.0
23645	4492.0	3406.0
23646	11267.0	12327.0
100129543	44.0	253.0
23658	4145.0	3160.0
23659	1399.0	1975.0
286573	1.0	0.0
100130528	0.0	0.0
100130523	3.0	1.0
100130522	89.0	187.0
23650	11542.0	708.0
23654	9196.0	22086.0
23657	324.0	1745.0
117532	49.0	11.0
117531	49.0	9.0
100130519	102.0	8.0
23625	765.0	1162.0
23626	0.0	0.0
23627	727.0	392.0
100130514	0.0	2.0
441208	7.0	7.0
23620	0.0	2.0
23621	5112.0	2366.0
23623	1679.0	9997.0
23624	381.0	1886.0
23636	2897.0	6016.0
23637	9612.0	7930.0
23639	464.0	616.0
100129515	0.0	0.0
23630	11.0	4.0
23632	100.0	100.0
23633	10431.0	8858.0
23635	6987.0	253.0
100129512	0.0	1.0
404201	931.0	97.0
404203	1.0	0.0
129446	0.0	2.0
404204	0.0	0.0
84569	2.0	3.0
60598	259.0	617.0
84561	499.0	1633.0
60592	12024.0	6452.0
84560	0.0	0.0
648947	4.0	0.0
646300	13.0	1.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	238.0	262.0
727736	0.0	0.0
84559	0.0	1.0
84557	548.0	848.0
84553	756.0	380.0
84552	1958.0	567.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	1.0	0.0
201617	6.0	74.0
100499457	0.0	0.0
727764	6.0	2.0
102465669	0.0	0.0
102465668	3.0	2.0
646309	1377.0	312.0
201627	6687.0	4206.0
646324	59.0	70.0
201626	6174.0	3217.0
727758	128.0	170.0
201625	56.0	17.0
648980	0.0	5.0
84572	1709.0	3025.0
646316	1.0	2.0
84570	324.0	18.0
345462	486.0	212.0
102465689	1.0	0.0
102465688	0.0	0.0
646330	1.0	1.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	11236.0	7085.0
727701	7.0	0.0
727703	5.0	1.0
727704	0.0	0.0
201633	211.0	38.0
2900	77.0	385.0
2908	18223.0	1002.0
2907	13102.0	14989.0
2906	94.0	122.0
2905	56.0	258.0
2904	353.0	1.0
2903	986.0	27.0
345456	0.0	0.0
2902	49.0	353.0
2901	211.0	145.0
406894	1.0	0.0
406893	1.0	1.0
406896	22.0	1.0
406895	0.0	0.0
406898	0.0	0.0
646348	3.0	1.0
406897	0.0	0.0
102465695	0.0	0.0
646346	1.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	2.0	0.0
2911	31.0	12.0
201651	75.0	7.0
2919	50.0	6.0
2918	9.0	156.0
102465691	0.0	0.0
2917	71.0	550.0
2916	18.0	6.0
2915	6.0	1.0
2914	13.0	278.0
2913	15.0	2.0
2912	52.0	63.0
404220	34.0	24.0
406883	0.0	0.0
406882	0.0	0.0
406885	4.0	0.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	46.0	4.0
406889	0.0	0.0
406888	0.0	0.0
23584	608.0	6243.0
23585	16514.0	13407.0
23586	4269.0	11175.0
23587	1644.0	2044.0
23588	4841.0	5479.0
23589	3979.0	5451.0
406881	5.0	2.0
2922	106.0	374.0
2921	54.0	0.0
2920	1716.0	7.0
23580	6549.0	8505.0
23581	28.0	0.0
23582	6613.0	5310.0
23583	1177.0	1438.0
404217	221.0	589.0
2928	0.0	0.0
2926	10115.0	9416.0
2925	381.0	40.0
2923	38915.0	42759.0
646366	4.0	0.0
345430	0.0	1.0
406875	0.0	0.0
404216	0.0	4.0
23595	4033.0	2312.0
23596	313.0	486.0
23597	4076.0	1636.0
96597	9.0	0.0
23598	3237.0	11005.0
100130584	0.0	0.0
100130581	323.0	876.0
646360	16.0	43.0
129450	1107.0	879.0
130429	0.0	0.0
2932	7586.0	4790.0
2931	3789.0	5299.0
23590	426.0	348.0
100129591	5.0	6.0
23591	0.0	0.0
23592	5830.0	2777.0
23593	10828.0	3999.0
23594	75.0	850.0
727708	2.0	0.0
100499485	0.0	1.0
100129597	0.0	0.0
100499483	120.0	90.0
2939	11.0	0.0
2938	515.0	0.0
2937	2418.0	4429.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	2762.0	2392.0
2935	19224.0	17094.0
2934	93428.0	19329.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2618.0	3428.0
60506	0.0	1.0
2944	2481.0	6398.0
2942	0.0	0.0
2941	2176.0	1644.0
2940	1.0	4.0
2949	2007.0	93.0
2948	1611.0	2838.0
2947	8498.0	13265.0
2946	2677.0	1983.0
60526	1964.0	1602.0
2954	864.0	2388.0
2953	13.0	15.0
2951	0.0	0.0
2950	12250.0	7225.0
2959	4241.0	2369.0
2958	4038.0	2776.0
2957	7763.0	12714.0
2956	6046.0	9946.0
100288948	1.0	0.0
60529	361.0	5.0
60528	3473.0	5280.0
2966	473.0	378.0
84504	0.0	1.0
2965	6323.0	3302.0
84503	892.0	640.0
2964	3.0	6.0
2963	2452.0	1302.0
2962	3802.0	5498.0
2961	2145.0	1389.0
84502	36.0	18.0
2960	1336.0	1504.0
84501	233.0	747.0
2969	4932.0	7298.0
2968	162.0	213.0
2967	3663.0	4227.0
2980	0.0	1.0
2977	3888.0	480.0
2976	4916.0	5298.0
2975	4270.0	8412.0
2974	16.0	5.0
2972	718.0	2079.0
2971	8556.0	4448.0
2970	181.0	166.0
2979	23.0	16.0
2978	4.0	4.0
154442	25.0	2.0
2990	5280.0	12895.0
225689	117.0	337.0
84519	77.0	251.0
84518	143.0	701.0
60559	19269.0	7480.0
100500914	0.0	0.0
2987	2923.0	9862.0
60558	3899.0	2825.0
84525	504.0	945.0
100500915	0.0	0.0
2986	0.0	0.0
84528	1.0	0.0
100500916	0.0	0.0
84527	2736.0	488.0
100500917	0.0	0.0
2984	271.0	47.0
84522	3364.0	2094.0
100500918	0.0	0.0
2983	1763.0	858.0
100500919	0.0	0.0
84524	1462.0	1154.0
2982	5575.0	892.0
2981	1.0	0.0
84520	975.0	1242.0
100500910	0.0	0.0
100500911	0.0	1.0
2989	6.0	1.0
100500913	0.0	0.0
2999	72.0	13.0
84515	1367.0	2905.0
100500903	0.0	0.0
2998	20.0	0.0
84514	1264.0	4521.0
100500904	3.0	1.0
2997	3143.0	3504.0
84517	209.0	68.0
100500905	0.0	0.0
84516	7551.0	5311.0
2996	130.0	7.0
100500906	0.0	0.0
2995	2904.0	459.0
2994	0.0	4.0
100500908	0.0	1.0
84513	3904.0	4767.0
2993	0.0	0.0
100500909	1.0	0.0
2992	6681.0	1861.0
60561	2428.0	1639.0
60560	2959.0	3479.0
100500900	1.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	304.0	1158.0
130497	2078.0	10.0
84548	1141.0	729.0
84547	745.0	391.0
100500938	0.0	1.0
84549	3140.0	1807.0
84546	0.0	0.0
84545	2636.0	4255.0
84542	897.0	1238.0
84541	339.0	45.0
727795	43.0	95.0
84529	682.0	605.0
84536	264.0	439.0
84539	0.0	0.0
84532	1748.0	2255.0
84530	2.0	0.0
23729	275.0	318.0
201288	0.0	0.0
201283	1419.0	714.0
23738	9.0	5.0
23731	16554.0	9296.0
23732	116.0	0.0
201299	7.0	293.0
201292	875.0	2195.0
201294	411.0	782.0
23704	663.0	8323.0
23705	3836.0	3380.0
23708	1533.0	75.0
252840	2.0	3.0
252841	0.0	0.0
100288897	5.0	30.0
23710	9742.0	1443.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	0.0	2.0
100288861	0.0	0.0
84701	104.0	103.0
252884	598.0	1423.0
84700	13.0	422.0
129841	0.0	1.0
94086	7.0	15.0
117854	1088.0	1087.0
100130450	1.0	5.0
154807	12780.0	4973.0
100129460	320.0	210.0
359710	0.0	0.0
94081	2578.0	4575.0
115201	1541.0	1568.0
100129468	1.0	0.0
100129464	8.0	0.0
286256	40.0	55.0
286257	193.0	1627.0
100129459	4.0	0.0
100130447	0.0	0.0
129831	1014.0	1313.0
646269	8.0	10.0
646262	0.0	0.0
286262	232.0	2317.0
142827	24.0	0.0
100129452	1.0	3.0
646278	38.0	27.0
100130435	0.0	0.0
727800	141.0	493.0
646270	12.0	6.0
154822	75.0	7.0
23782	2.0	0.0
23783	35.0	3.0
23784	0.0	4.0
23786	6151.0	6474.0
23787	9623.0	10568.0
646273	0.0	0.0
23788	6808.0	9355.0
359730	0.0	1.0
359731	0.0	0.0
23780	1585.0	2527.0
23781	0.0	0.0
345079	536.0	87.0
154810	7859.0	835.0
100129438	1.0	0.0
94097	660.0	1610.0
359737	0.0	0.0
359738	0.0	0.0
359739	5.0	4.0
646282	72.0	448.0
359736	10.0	1.0
359740	4.0	0.0
359741	0.0	0.0
359742	0.0	0.0
359743	54.0	5.0
139201	68.0	81.0
129804	1365.0	169.0
129807	2.0	0.0
129880	554.0	462.0
23768	4541.0	344.0
23769	5.0	33.0
129881	149.0	45.0
100130418	1207.0	46.0
345062	6.0	0.0
286204	98.0	13.0
100129428	0.0	0.0
286205	2149.0	1619.0
100129427	0.0	1.0
23760	9230.0	4799.0
359748	0.0	0.0
100862854	0.0	2.0
286207	101.0	268.0
359749	1.0	1.0
23761	2882.0	2318.0
100862855	0.0	0.0
23762	444.0	1416.0
23764	4149.0	2323.0
359744	6.0	3.0
100862850	0.0	0.0
23765	3022.0	2083.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	1138.0	202.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	1.0	3.0
359753	2.0	0.0
100129423	1.0	0.0
100130409	0.0	0.0
23779	132.0	244.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	1.0
23772	2.0	0.0
23774	2929.0	3489.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	1.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	4390.0	9199.0
359761	6.0	7.0
129868	0.0	0.0
23746	0.0	1.0
102465502	0.0	0.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	1.0
286223	55.0	189.0
23749	0.0	0.0
100129403	0.0	5.0
345041	19.0	25.0
100129405	183.0	377.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	26035.0	15339.0
102465507	0.0	0.0
23742	0.0	1.0
359766	0.0	1.0
23743	1854.0	74.0
359767	0.0	0.0
102465505	0.0	1.0
130813	35.0	75.0
23744	5.0	1.0
102465504	0.0	2.0
130814	5252.0	2051.0
102465503	0.0	0.0
359774	3.0	9.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	1.0
359771	0.0	0.0
359772	1.0	2.0
100129402	0.0	1.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2402.0	4749.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	31.0	35.0
347694	0.0	0.0
286239	1.0	0.0
23751	0.0	3.0
102465519	0.0	0.0
23752	7.0	7.0
23753	167.0	941.0
115207	45260.0	2849.0
359777	0.0	0.0
102465517	0.0	0.0
130827	793.0	731.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1990.0	3431.0
23755	2.0	3.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	1.0	0.0
347689	83.0	16.0
347688	8.0	38.0
102465524	0.0	0.0
94005	5099.0	8147.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	70.0	93.0
727866	0.0	0.0
57060	1251.0	1593.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	14798.0	12413.0
102465526	0.0	0.0
727865	16.0	4.0
102465525	0.0	1.0
84687	2189.0	3048.0
727859	0.0	1.0
84689	447.0	3159.0
84688	23.0	8.0
139135	2.0	0.0
84684	1.0	1.0
84681	1118.0	3253.0
84680	1112.0	860.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	271.0	171.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	7627.0	1868.0
84676	11.0	1.0
84675	19.0	1.0
140123	0.0	0.0
84678	2307.0	2691.0
84677	0.0	35.0
84672	0.0	0.0
84671	2257.0	2357.0
84674	2040.0	245.0
84673	0.0	0.0
152101	0.0	1.0
152100	1159.0	1386.0
94027	4.0	4.0
94026	1.0	0.0
94025	1349.0	2129.0
129787	3146.0	2027.0
57088	12096.0	2980.0
127124	0.0	0.0
57089	936.0	1858.0
57082	225.0	2798.0
57084	0.0	0.0
57085	1795.0	2572.0
152118	0.0	0.0
152110	2312.0	567.0
154790	16.0	7.0
154791	301.0	440.0
646201	0.0	0.0
57091	194.0	35.0
94015	595.0	744.0
57092	23095.0	10272.0
646202	19.0	21.0
57097	2506.0	1479.0
57099	594.0	475.0
727879	0.0	1.0
57093	0.0	0.0
166752	54.0	12.0
57094	83.0	3966.0
57095	4541.0	3353.0
57096	121.0	136.0
139163	0.0	0.0
84698	1001.0	446.0
84699	1.0	2.0
84694	0.0	1.0
84693	1051.0	1495.0
100499563	0.0	0.0
84696	122.0	349.0
84695	308.0	832.0
84690	34.0	0.0
84692	13.0	58.0
84691	3.0	19.0
130752	196.0	405.0
646213	0.0	0.0
100130495	36.0	17.0
646208	1.0	0.0
94039	1361.0	1540.0
94031	4808.0	4339.0
94030	43.0	8.0
100130484	0.0	0.0
94033	0.0	0.0
94032	4.0	31.0
727810	5.0	1.0
100130481	0.0	0.0
100130480	1.0	2.0
115196	577.0	594.0
727805	0.0	0.0
139105	4.0	1.0
646218	1.0	0.0
347744	84.0	73.0
347741	0.0	0.0
646231	0.0	0.0
154743	2445.0	852.0
130773	7.0	1.0
727842	0.0	2.0
100129480	69.0	310.0
100129482	2647.0	1127.0
727837	0.0	0.0
347736	18.0	6.0
347733	486.0	78.0
347732	30.0	39.0
347735	4785.0	15642.0
347734	3145.0	5028.0
347731	8.0	6.0
646243	0.0	0.0
94059	76.0	378.0
347730	7.0	2.0
646249	0.0	0.0
201305	19.0	16.0
100130466	1.0	0.0
727833	0.0	1.0
727835	4.0	1.0
100130462	0.0	0.0
94056	10045.0	9624.0
100130461	4.0	4.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	88.0	89.0
727828	0.0	0.0
100129472	1.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4512.0	10120.0
347717	1.0	0.0
347716	12.0	15.0
101154644	0.0	0.0
152195	344.0	49.0
100288831	0.0	1.0
164153	17.0	2.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	1383.0	2313.0
347705	1.0	3.0
347702	2.0	0.0
152185	1952.0	2314.0
347701	2.0	2.0
100288827	4.0	0.0
100288825	0.0	0.0
57000	97.0	39.0
57001	1001.0	565.0
84618	2.0	0.0
84617	7636.0	1067.0
84619	53.0	186.0
57007	21657.0	4795.0
84624	3673.0	2539.0
84627	642.0	464.0
84626	301.0	314.0
57002	1016.0	932.0
57003	15662.0	15268.0
84620	196.0	792.0
84623	54.0	2.0
57004	0.0	0.0
84622	731.0	748.0
100288814	5.0	1.0
57010	99.0	275.0
57017	2090.0	3336.0
84614	2541.0	5581.0
57018	16013.0	4307.0
57019	2752.0	3312.0
84616	0.0	1.0
84612	2043.0	5860.0
57016	33.0	15.0
96626	0.0	0.0
100288805	102.0	44.0
100288801	7.0	3.0
100288802	1.0	0.0
57020	5727.0	4593.0
164127	0.0	2.0
166785	1593.0	1175.0
84639	0.0	1.0
84647	1.0	2.0
84649	9770.0	2528.0
60678	902.0	1682.0
60677	3.0	5.0
84648	0.0	0.0
60676	538.0	23.0
84643	0.0	0.0
60675	8.0	1.0
139170	4.0	0.0
101154686	0.0	1.0
84645	207.0	72.0
60674	18814.0	19048.0
57026	6.0	44.0
60673	566.0	1398.0
152138	0.0	0.0
60672	426.0	1195.0
152137	19512.0	1750.0
252946	0.0	0.0
84641	7819.0	7305.0
252948	0.0	0.0
84640	5376.0	3745.0
252949	0.0	0.0
154796	6471.0	9346.0
96610	249.0	219.0
164118	6.0	2.0
84629	3252.0	9464.0
84628	52.0	42.0
727897	953.0	3550.0
57030	493.0	14.0
84636	44.0	3.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	3539.0	3750.0
84632	4501.0	4734.0
