id	7133f91c-4128-4578-a1cd-2c1ee81b3f16	b8dffd2d-f096-48d2-bf27-1e8c0ae526de
2626	2.0	3.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	0.0	0.0
646620	2.0	1.0
2636	0.0	3.0
2635	2814.0	5116.0
2634	21105.0	12743.0
2633	5411.0	23856.0
2632	6011.0	4043.0
2631	6668.0	7193.0
2630	99.0	304.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	3.0
406925	15.0	5.0
406928	0.0	0.0
2639	1565.0	1701.0
406927	0.0	0.0
646619	2.0	2.0
2638	0.0	0.0
2637	0.0	6.0
406929	0.0	0.0
646630	0.0	1.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	2682.0	6221.0
2647	1634.0	1487.0
2646	22.0	15.0
2645	30.0	11.0
2644	230.0	204.0
2643	938.0	3504.0
2642	5.0	1.0
2641	0.0	0.0
406913	8.0	4.0
646627	14.0	103.0
406912	0.0	0.0
646625	7.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	307.0	414.0
406919	1.0	0.0
2648	2504.0	3897.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	4.0
646643	1.0	1.0
406911	0.0	1.0
406910	0.0	0.0
2661	53.0	31.0
2660	17.0	479.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	490.0	338.0
2652	0.0	0.0
2651	1723.0	3364.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	5.0	7.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	268.0	205.0
2672	93.0	524.0
106144578	0.0	0.0
2671	784.0	1269.0
2670	842.0	20.0
106144575	0.0	0.0
2669	5276.0	6218.0
2668	23.0	33.0
2667	0.0	4.0
100874529	1.0	4.0
2665	17075.0	52963.0
2664	6892.0	7102.0
2662	941.0	232.0
100874524	9.0	1.0
100874523	0.0	0.0
100129743	0.0	3.0
100874522	4.0	1.0
100874528	1.0	0.0
100129738	3.0	7.0
100129739	4.0	4.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	14429.0	46339.0
106144568	2.0	1.0
2681	1906.0	3242.0
2679	2.0	21.0
2678	344.0	444.0
100874519	0.0	0.0
2677	3809.0	5251.0
100874518	1.0	0.0
2676	35.0	96.0
2675	214.0	294.0
2674	10382.0	2687.0
2673	9670.0	28924.0
101056700	14.0	29.0
100874512	0.0	2.0
100874511	0.0	2.0
100129731	0.0	0.0
100874510	2.0	0.0
100874517	0.0	0.0
100130719	0.0	1.0
100874516	0.0	0.0
100130718	1.0	1.0
100874515	1.0	2.0
100130717	17.0	2.0
100874514	0.0	0.0
100129727	30.0	6.0
100129726	31.0	31.0
100129723	0.0	0.0
100129722	18.0	36.0
2694	0.0	3.0
2693	0.0	0.0
2692	5.0	35.0
2691	25.0	0.0
2690	13785.0	5870.0
2689	0.0	0.0
2688	4.0	1.0
2687	3775.0	4839.0
2686	1494.0	594.0
100130708	0.0	0.0
100129716	25.0	34.0
106144540	0.0	0.0
100874531	3.0	0.0
100874530	1.0	1.0
100130700	0.0	0.0
100129714	0.0	2.0
106144541	0.0	0.0
106144542	0.0	3.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	1.0	3.0
106144538	22.0	17.0
2697	11041.0	9056.0
106144539	0.0	0.0
2696	192.0	71.0
2695	0.0	0.0
100129706	0.0	1.0
100129708	1.0	1.0
284131	1164.0	692.0
115509	1393.0	1434.0
259197	69.0	190.0
284129	1220.0	1684.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	16.0	10.0
106144595	2.0	12.0
286749	28.0	11.0
106144598	2.0	0.0
106144599	3.0	6.0
284119	85295.0	61148.0
284116	4.0	4.0
284114	410.0	890.0
284111	26.0	20.0
284110	31.0	134.0
259173	1569.0	1439.0
106144584	5.0	5.0
286753	20893.0	1201.0
106144585	0.0	0.0
106144586	3.0	10.0
284106	1234.0	5873.0
284100	2.0	4.0
284184	812.0	1340.0
127544	2380.0	6698.0
23443	3581.0	5089.0
115557	1931.0	683.0
127540	0.0	0.0
23446	13292.0	13725.0
115560	505.0	598.0
23440	0.0	2.0
127534	26.0	65.0
139538	0.0	0.0
23452	17886.0	8531.0
441459	7.0	0.0
441457	7.0	9.0
23456	1540.0	4929.0
115548	4516.0	5496.0
23457	520.0	753.0
441452	0.0	0.0
441461	69.0	77.0
152503	18711.0	7175.0
23450	10129.0	21173.0
23451	24247.0	39851.0
139542	0.0	0.0
284167	35.0	26.0
23428	4822.0	3416.0
284161	349.0	413.0
23429	5801.0	7370.0
100130799	0.0	1.0
23420	2450.0	4901.0
23421	1243.0	1386.0
23423	4960.0	10658.0
23424	1961.0	4589.0
23426	403.0	897.0
152519	535.0	194.0
152518	901.0	1081.0
441490	0.0	0.0
23438	2153.0	2547.0
23439	6.0	0.0
100130786	1.0	0.0
23430	82.0	70.0
100130785	0.0	0.0
23431	1399.0	2706.0
23432	1339.0	4329.0
23433	8492.0	11276.0
441478	492.0	704.0
23434	0.0	0.0
23435	7816.0	11934.0
441476	15.0	16.0
23436	1.0	0.0
441484	0.0	0.0
441481	9.0	26.0
140545	221.0	245.0
100129795	1.0	9.0
139562	0.0	0.0
100129792	405.0	322.0
100129794	293.0	41.0
100129793	0.0	3.0
23405	6952.0	9526.0
23406	6221.0	24252.0
23408	1427.0	1279.0
23409	90.0	93.0
100130776	697.0	348.0
100130775	6.0	6.0
441425	1.0	0.0
23400	2207.0	5611.0
100130771	29.0	60.0
23401	749.0	2403.0
23403	1160.0	2518.0
441420	0.0	0.0
23404	1475.0	2039.0
127579	168.0	104.0
100129784	2.0	1.0
100129781	128.0	42.0
100129782	0.0	0.0
23416	186.0	66.0
23417	1525.0	829.0
23418	55.0	23.0
100129777	0.0	0.0
441416	19.0	3.0
23410	2165.0	1338.0
23411	3979.0	3902.0
23412	1445.0	1973.0
23413	1328.0	7188.0
441410	0.0	0.0
23414	1435.0	753.0
23415	35.0	33.0
100129772	1.0	0.0
100130758	48.0	58.0
100130756	0.0	3.0
100129769	0.0	0.0
441442	1.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	3.0	0.0
115584	2.0	2.0
379024	0.0	0.0
379025	3170.0	2583.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	1.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	2.0
100874504	0.0	0.0
100874503	3.0	1.0
284196	4.0	2.0
284194	0.0	11.0
139516	3.0	2.0
100129755	0.0	2.0
100130742	39.0	197.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	1.0	1.0
441432	10.0	1.0
441430	1.0	0.0
115572	3934.0	1856.0
379011	0.0	0.0
379012	0.0	0.0
379013	14.0	6.0
284186	68.0	67.0
284185	56.0	193.0
646531	17.0	74.0
100463285	0.0	3.0
84328	2068.0	2372.0
84327	2139.0	2413.0
84329	431.0	1615.0
84324	150.0	152.0
84326	1200.0	1716.0
84320	2164.0	5340.0
100500797	0.0	0.0
646527	3.0	6.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	392.0	738.0
100499227	15.0	95.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	0.0	30.0
127495	76.0	98.0
84309	876.0	1201.0
84317	3331.0	4562.0
84316	1237.0	1662.0
84319	1724.0	3666.0
84318	623.0	1336.0
84313	2709.0	7347.0
84312	906.0	1117.0
84315	483.0	779.0
84314	665.0	917.0
646538	1.0	0.0
343069	1.0	4.0
84311	3117.0	10709.0
84310	2616.0	3516.0
343068	0.0	0.0
343066	2.0	0.0
100996939	169.0	491.0
23386	8117.0	8717.0
23387	5208.0	6837.0
23389	13951.0	14511.0
441400	1.0	5.0
100996930	3.0	3.0
201853	957.0	6.0
23380	2043.0	6123.0
23381	5950.0	20022.0
23382	2076.0	3818.0
23383	4338.0	3912.0
23384	3243.0	4246.0
23385	9185.0	19983.0
106866914	0.0	0.0
84342	1501.0	1410.0
106866913	5.0	9.0
84343	2185.0	5306.0
60370	1695.0	1076.0
84340	1977.0	1749.0
106866915	0.0	0.0
646567	1.0	3.0
100996928	1.0	0.0
23397	94.0	2013.0
23398	2125.0	1922.0
23399	5342.0	10192.0
23390	3787.0	3626.0
23392	12716.0	16869.0
84335	2725.0	4003.0
23394	9977.0	16734.0
84334	1204.0	1203.0
23395	1567.0	3088.0
84337	2247.0	2157.0
84336	2195.0	1966.0
23396	3767.0	5320.0
60386	243.0	1428.0
84331	525.0	1038.0
60385	26.0	46.0
84330	597.0	375.0
84333	6746.0	10789.0
84332	25.0	17.0
152485	2260.0	2417.0
646575	0.0	0.0
646572	11.0	23.0
343045	0.0	1.0
646577	0.0	1.0
646576	49.0	26.0
23365	19672.0	23655.0
23366	810.0	1502.0
23367	13174.0	28633.0
23368	2572.0	2294.0
23369	13255.0	21139.0
23360	5227.0	7984.0
23361	3337.0	3835.0
140432	0.0	0.0
23362	1375.0	1665.0
23363	5673.0	2293.0
84364	7513.0	12417.0
84366	0.0	0.0
84365	2541.0	4994.0
343035	0.0	0.0
139452	3.0	2.0
646583	2.0	0.0
23376	4494.0	11198.0
23378	1375.0	1421.0
23379	4968.0	10262.0
646581	2.0	7.0
23370	347.0	462.0
23371	23693.0	6631.0
23373	1459.0	817.0
100499261	2.0	5.0
646597	0.0	0.0
646595	36.0	9.0
100499258	0.0	0.0
23344	22237.0	17496.0
23345	8413.0	7983.0
201895	13327.0	8629.0
23347	5185.0	14173.0
646592	0.0	0.0
23348	11353.0	12587.0
23349	202.0	5628.0
140453	0.0	1.0
23341	2737.0	3113.0
140456	3.0	3.0
140458	2.0	2.0
100499252	2.0	6.0
140459	1661.0	2459.0
100499251	0.0	1.0
23353	12109.0	12762.0
23354	1066.0	1855.0
23355	2636.0	5832.0
23357	2386.0	3338.0
23358	6229.0	12977.0
23359	43.0	17.0
140460	1792.0	2313.0
140461	3246.0	3024.0
140462	295.0	315.0
23350	8503.0	11805.0
140464	0.0	0.0
23351	5908.0	6313.0
140465	1639.0	1949.0
23352	11880.0	24098.0
140467	2784.0	1801.0
140468	0.0	0.0
140469	29.0	132.0
84376	4995.0	10354.0
2702	2743.0	3582.0
2701	1192.0	1371.0
2700	5.0	35.0
2709	284.0	242.0
2707	151.0	393.0
2706	47.0	1962.0
2705	74.0	6.0
2703	0.0	0.0
345651	37.0	49.0
2712	0.0	0.0
106866981	0.0	0.0
2710	275.0	1424.0
106866980	0.0	0.0
2719	13739.0	3177.0
2717	3055.0	3204.0
50964	0.0	13.0
345643	20.0	7.0
345645	0.0	0.0
286826	452.0	2656.0
286827	279.0	2454.0
286828	0.0	0.0
59307	1435.0	1619.0
2720	2992.0	7883.0
2729	4358.0	4377.0
100500737	0.0	0.0
345630	37.0	12.0
2735	112.0	72.0
2734	16889.0	23154.0
2733	2771.0	5076.0
2732	0.0	25.0
2731	104.0	3008.0
2730	2614.0	6808.0
2739	8772.0	18027.0
2738	562.0	626.0
2737	5627.0	1520.0
2736	346.0	261.0
106144534	1.0	0.0
106144535	0.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	8.0	15.0
106144533	0.0	0.0
2746	16613.0	14501.0
2745	1482.0	5620.0
2744	5366.0	13036.0
2743	603.0	437.0
60314	2340.0	1783.0
2742	1.0	24.0
60313	11523.0	20060.0
106144527	0.0	0.0
2741	0.0	3.0
259217	1741.0	560.0
60312	4166.0	5552.0
106144528	5.0	5.0
2740	36.0	61.0
106144529	11.0	7.0
259215	0.0	1.0
2749	147.0	134.0
345611	2.0	8.0
50999	6288.0	13028.0
2747	143.0	176.0
259236	54.0	49.0
2760	5046.0	19186.0
106144524	0.0	0.0
259234	0.0	6.0
106144526	1.0	2.0
259232	476.0	908.0
259230	2953.0	4274.0
59339	3645.0	9381.0
59338	3520.0	5547.0
59335	1.0	16.0
2752	112000.0	86304.0
59336	1.0	1.0
2750	0.0	0.0
2771	25418.0	36478.0
59342	11557.0	13403.0
59341	582.0	874.0
2770	7964.0	7732.0
59344	35.0	6.0
59343	4473.0	5891.0
59340	5.0	6.0
84306	266.0	921.0
2768	5951.0	11362.0
2767	6811.0	5287.0
59349	3554.0	4523.0
84305	1703.0	2277.0
2766	649.0	2700.0
2765	0.0	1.0
84307	3777.0	2224.0
84302	978.0	366.0
2764	5554.0	8988.0
59345	3077.0	24983.0
84301	6185.0	6904.0
2762	1201.0	1998.0
84304	755.0	1085.0
59348	1104.0	1491.0
84303	679.0	773.0
59347	2.0	1.0
2761	0.0	0.0
84300	1128.0	1817.0
646508	0.0	0.0
2769	507.0	2114.0
646507	0.0	0.0
646520	3.0	2.0
2782	27352.0	40109.0
59353	135.0	101.0
2781	1518.0	619.0
59352	2790.0	3773.0
2780	0.0	0.0
59351	3.0	1.0
59350	19.0	229.0
2779	1.0	7.0
2778	73078.0	91901.0
2777	18.0	22.0
2776	10400.0	12111.0
2775	180.0	290.0
2774	2039.0	463.0
2773	6739.0	18278.0
60343	2082.0	1977.0
2772	0.0	1.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	57.0	395.0
100379584	0.0	0.0
2792	0.0	148.0
2791	11170.0	4989.0
2790	528.0	766.0
105369316	4.0	0.0
2789	0.0	0.0
2788	2189.0	1272.0
2787	3799.0	10639.0
2786	133.0	113.0
441194	274.0	425.0
2785	6.0	15.0
2784	67.0	86.0
2783	9320.0	13985.0
441191	764.0	1319.0
100129622	0.0	2.0
100130606	0.0	0.0
286410	2508.0	4162.0
100130603	0.0	1.0
286411	39.0	21.0
100130600	491.0	528.0
100379571	355.0	401.0
441177	0.0	2.0
2799	24112.0	32579.0
2798	5.0	3.0
2797	8.0	3.0
2796	107.0	68.0
2794	5293.0	4799.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	0.0	3.0
100129604	0.0	0.0
286430	5.0	4.0
105369343	1.0	5.0
286436	1.0	0.0
100379592	4.0	14.0
441154	3.0	5.0
441151	25.0	10.0
441150	242.0	182.0
191585	11.0	8.0
105370357	0.0	0.0
441133	4.0	1.0
100142659	22.0	33.0
100379564	1.0	0.0
441168	198.0	2607.0
441166	8.0	28.0
101730217	3.0	5.0
441161	5.0	2.0
441160	8.0	46.0
646498	0.0	1.0
441108	605.0	835.0
23562	5.0	27.0
23563	5.0	4.0
359948	14575.0	20431.0
23564	6084.0	7040.0
23566	120.0	639.0
100130693	0.0	3.0
23567	893.0	1123.0
23568	710.0	755.0
23569	3.0	15.0
23560	3699.0	14303.0
286494	0.0	3.0
286495	947.0	454.0
286499	18.0	914.0
100130687	0.0	0.0
23576	3586.0	10930.0
117608	694.0	812.0
100129690	5.0	15.0
100129696	18.0	16.0
100129692	1.0	2.0
100129694	1.0	0.0
23548	1360.0	2280.0
23549	4567.0	6232.0
100130677	0.0	15.0
100130676	1.0	0.0
23541	3043.0	1366.0
23542	285.0	35.0
23543	10759.0	9523.0
130612	210.0	372.0
23544	12.0	28.0
130617	1456.0	1786.0
100130671	1.0	0.0
23545	1824.0	2740.0
441124	251.0	257.0
23546	0.0	13.0
441123	1.0	1.0
23547	34.0	818.0
441131	1.0	5.0
23559	801.0	454.0
23551	662.0	2225.0
23552	513.0	360.0
23553	7.0	38.0
23554	1946.0	1055.0
23555	6679.0	3703.0
100130660	0.0	3.0
23556	2367.0	3112.0
23557	2355.0	3257.0
23558	11230.0	12112.0
23550	5482.0	5700.0
23526	1411.0	4740.0
23527	5119.0	10084.0
23528	2529.0	4408.0
286442	0.0	36.0
23529	364.0	314.0
129642	1414.0	4581.0
286444	44.0	92.0
100129669	0.0	0.0
100463482	9.0	6.0
23520	1.0	0.0
23521	120490.0	120595.0
23522	4454.0	3520.0
23523	4122.0	5832.0
23524	40163.0	52575.0
359996	0.0	0.0
115004	498.0	2067.0
100129664	0.0	1.0
100463487	0.0	10.0
100463486	42.0	44.0
100463489	0.0	0.0
100463488	4.0	7.0
100129662	69.0	36.0
286451	5486.0	7095.0
23538	0.0	0.0
23539	34.0	100.0
23530	4201.0	17072.0
23531	9950.0	2613.0
100130640	0.0	0.0
23532	8.0	9033.0
23533	418.0	3443.0
359997	0.0	0.0
23534	4441.0	11733.0
23536	1847.0	2498.0
100463498	137.0	111.0
100129654	4.0	47.0
286460	167.0	389.0
100129650	0.0	1.0
23504	141.0	67.0
100499416	0.0	0.0
23505	5894.0	8714.0
100499417	0.0	0.0
23506	3796.0	5607.0
286464	5.0	81.0
100130637	0.0	0.0
23507	2501.0	8664.0
100130636	0.0	0.0
23508	1851.0	4783.0
23509	6082.0	8433.0
286467	42.0	94.0
100129647	2.0	0.0
100130631	2.0	0.0
23500	4518.0	2787.0
100499418	0.0	0.0
23503	3247.0	5705.0
100129641	6.0	17.0
100129640	4.0	1.0
286472	3.0	2.0
23515	4148.0	5279.0
345275	1426.0	159.0
100499405	429.0	277.0
23516	5976.0	5683.0
23517	5796.0	5378.0
100130626	0.0	0.0
23518	1986.0	5737.0
102465752	0.0	0.0
23519	1.0	0.0
345274	472.0	138.0
100130621	41.0	16.0
23510	4237.0	4282.0
23511	3897.0	7570.0
23512	3699.0	8987.0
23513	3515.0	5759.0
23514	4918.0	6553.0
100129631	4.0	2.0
129607	874.0	13357.0
129563	1640.0	2146.0
431704	0.0	0.0
117579	0.0	2.0
130557	888.0	1028.0
431705	6.0	12.0
431707	0.0	0.0
129560	0.0	2.0
117583	3142.0	4327.0
84449	1353.0	953.0
84448	365.0	750.0
117584	1331.0	4796.0
84445	5661.0	4295.0
84444	1345.0	2063.0
84447	5276.0	8206.0
84446	203.0	315.0
84441	6204.0	9794.0
84440	1962.0	6241.0
84443	35.0	46.0
646405	55.0	39.0
646409	0.0	0.0
117581	1280.0	694.0
130560	4.0	3.0
646424	107.0	10.0
84437	1591.0	2210.0
84439	296.0	661.0
60489	1080.0	3394.0
60488	3943.0	5787.0
84433	402.0	1641.0
60487	1055.0	1321.0
84436	1487.0	1423.0
84435	3.0	1.0
60485	7819.0	10097.0
60484	17.0	3.0
84432	55.0	10.0
60482	14.0	2.0
60481	32518.0	10565.0
130576	894.0	107.0
130574	2016.0	71.0
84467	41.0	11.0
84466	448.0	393.0
60496	3197.0	5005.0
60495	272.0	69.0
60494	38.0	52.0
84465	19.0	25.0
84464	651.0	1043.0
60493	1378.0	1528.0
60492	3262.0	5334.0
60491	1623.0	3056.0
60490	555.0	766.0
84461	1334.0	1633.0
84460	1820.0	742.0
646442	2.0	1.0
129530	43.0	46.0
129531	1178.0	1894.0
130589	1073.0	4643.0
201501	2015.0	533.0
84456	885.0	1044.0
84455	701.0	540.0
84458	1624.0	2764.0
84457	172.0	139.0
84450	2998.0	2963.0
646457	3.0	1.0
100500870	0.0	0.0
100500872	0.0	0.0
201514	610.0	553.0
201516	31.0	14.0
646450	105.0	86.0
23480	2168.0	4416.0
105416157	125.0	281.0
23481	4052.0	6226.0
23483	1326.0	1348.0
23484	3768.0	5236.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	4.0
646467	8.0	9.0
100500860	0.0	0.0
96459	4351.0	3316.0
100500861	0.0	0.0
23498	597.0	474.0
23499	23463.0	42675.0
23491	48.0	163.0
23492	7195.0	2779.0
23493	2854.0	872.0
23495	58.0	273.0
100500862	0.0	0.0
100500863	1.0	6.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	32.0	4.0
100500866	0.0	0.0
100500867	0.0	2.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	1.0	0.0
23463	7634.0	10147.0
394217	0.0	1.0
23464	382.0	838.0
130535	2016.0	2205.0
23466	6687.0	6019.0
23467	1713.0	644.0
23468	9591.0	14438.0
23469	9975.0	13955.0
2801	7216.0	8625.0
2800	2804.0	2607.0
23460	1748.0	1540.0
23461	3507.0	1753.0
23462	1351.0	863.0
100500895	3.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	5219.0	6465.0
100500898	0.0	0.0
2805	1709.0	3474.0
100500899	0.0	0.0
2804	17799.0	21389.0
2803	13669.0	17692.0
2802	7882.0	9205.0
130540	26.0	68.0
646486	1.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	1482.0	2255.0
23475	474.0	2617.0
23476	6494.0	8336.0
23478	9876.0	9252.0
23479	7928.0	6546.0
646480	8.0	1.0
2812	0.0	0.0
2811	132.0	383.0
2810	1893.0	3967.0
23471	20872.0	45956.0
23473	4229.0	3953.0
100500884	0.0	0.0
2819	48021.0	2567.0
100500885	0.0	0.0
84498	4523.0	4076.0
100500886	0.0	0.0
2817	2692.0	2686.0
100500888	0.0	0.0
2815	3.0	0.0
100500889	0.0	0.0
2814	8.0	16.0
2813	344.0	0.0
2823	732.0	134.0
2822	374.0	307.0
2821	16036.0	34501.0
100500839	0.0	0.0
2820	5141.0	11654.0
201562	7148.0	6719.0
100379623	0.0	2.0
2829	49.0	613.0
100500831	0.0	0.0
2828	739.0	1082.0
2827	72.0	88.0
100500833	4.0	14.0
2826	46.0	37.0
100500834	0.0	0.0
2825	125.0	154.0
100500835	1.0	0.0
2824	2978.0	7354.0
100500836	0.0	0.0
727699	7.0	9.0
2834	4.0	0.0
100500826	3.0	3.0
2833	123.0	896.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	1.0
2831	0.0	8.0
100500829	0.0	0.0
60401	774.0	492.0
2830	7.0	1.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	2.0	41.0
100500822	0.0	0.0
2837	3.0	12.0
100500823	1.0	0.0
100500824	0.0	0.0
2835	88.0	6.0
100500825	0.0	0.0
100500850	62.0	38.0
2845	1.0	3.0
100500859	0.0	0.0
2844	1.0	1.0
2843	15.0	30.0
2842	24.0	146.0
2841	38.0	328.0
60412	6167.0	9426.0
2840	185.0	65.0
100500851	0.0	0.0
100500854	14.0	6.0
2849	11.0	8.0
100500855	0.0	0.0
2848	4.0	12.0
394261	9.0	1.0
2847	17.0	27.0
347933	0.0	2.0
100500857	0.0	0.0
2846	62.0	104.0
100500858	0.0	0.0
394263	3.0	0.0
2856	0.0	11.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	1.0
2853	5.0	81.0
201595	12544.0	23460.0
2852	467.0	146.0
2850	556.0	319.0
100500840	0.0	0.0
100500841	0.0	1.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	72.0	152.0
100500846	0.0	0.0
2857	1873.0	2757.0
100500847	0.0	0.0
2870	2036.0	5684.0
107105261	0.0	0.0
2867	69.0	94.0
107105265	0.0	0.0
60437	51.0	762.0
2866	3.0	2.0
107105264	4.0	3.0
60436	2346.0	4335.0
2865	6.0	13.0
107105263	0.0	1.0
2864	0.0	2.0
107105262	0.0	0.0
2863	201.0	24.0
2862	0.0	1.0
2861	171.0	1076.0
347918	754.0	988.0
107105266	1.0	6.0
2869	2924.0	2606.0
2868	420.0	332.0
2880	2.0	0.0
60439	0.0	0.0
107105254	0.0	1.0
2878	109354.0	26638.0
2877	488.0	116.0
107105253	18.0	7.0
2876	8566.0	15949.0
2875	574.0	114.0
2874	222.0	249.0
2873	4420.0	8188.0
2872	11797.0	9606.0
107105256	0.0	0.0
2871	8.0	23.0
347902	5689.0	2803.0
107105259	0.0	0.0
2879	22167.0	10502.0
727682	0.0	0.0
727684	3.0	1.0
2892	289.0	203.0
2891	54.0	78.0
2890	465.0	83.0
727686	0.0	2.0
84419	322.0	2470.0
2889	9318.0	14883.0
100500815	0.0	0.0
2888	183.0	171.0
100500816	0.0	0.0
2887	5492.0	6905.0
100500817	0.0	0.0
2886	1149.0	2293.0
100500818	0.0	0.0
2885	10506.0	26830.0
100500819	0.0	0.0
2884	6.0	19.0
2882	637.0	938.0
100642175	14.0	16.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	3.0	2.0
100500813	0.0	0.0
100500814	1.0	1.0
727676	0.0	0.0
107105271	0.0	0.0
727677	114.0	165.0
2899	2584.0	220.0
84418	3257.0	2882.0
2898	76.0	38.0
60468	735.0	1134.0
84417	1809.0	207.0
2897	282.0	36.0
2896	12636.0	53437.0
60467	0.0	0.0
100500808	0.0	0.0
2895	7.0	60.0
100500809	0.0	0.0
2894	356.0	333.0
2893	680.0	17.0
100500801	0.0	0.0
100500802	8.0	11.0
100500803	0.0	0.0
23603	9722.0	18167.0
100129507	0.0	0.0
23604	2814.0	1829.0
23605	0.0	0.0
23606	1.0	2.0
23607	5426.0	11085.0
23608	9095.0	17076.0
23609	2848.0	3301.0
286527	18.0	15.0
286528	0.0	1.0
23600	130.0	218.0
23601	4.0	3191.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	4.0
23614	0.0	59.0
23615	10.0	23.0
23616	604.0	2728.0
286530	444.0	2706.0
23617	0.0	0.0
23619	5.0	17.0
23612	5569.0	2451.0
23613	4278.0	6964.0
286544	28.0	236.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	6.0	24.0
100463528	0.0	0.0
441272	574.0	962.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	33.0	99.0
441261	0.0	1.0
100288984	0.0	0.0
441295	42.0	37.0
441294	0.0	0.0
100463500	0.0	1.0
100288979	0.0	0.0
286512	12.0	7.0
286514	0.0	0.0
60625	1095.0	1332.0
441282	146.0	213.0
646377	0.0	0.0
100130579	1.0	1.0
646379	27.0	2.0
646378	1.0	3.0
23683	4731.0	7984.0
404281	72.0	136.0
100130572	0.0	1.0
646370	5.0	6.0
23682	218.0	468.0
100129587	0.0	0.0
100129583	668.0	89.0
100129584	0.0	0.0
441218	1.0	2.0
100130566	0.0	17.0
100130564	1.0	4.0
100130562	1784.0	2158.0
100130561	174.0	220.0
441212	400.0	396.0
646382	0.0	0.0
100129570	0.0	2.0
404266	17.0	15.0
100130557	52.0	108.0
100130555	0.0	0.0
646390	0.0	0.0
441246	1139.0	1480.0
23666	136.0	316.0
23667	0.0	0.0
646392	0.0	0.0
23668	0.0	3.0
441251	1.0	0.0
441250	195.0	315.0
23660	1367.0	2224.0
100129564	0.0	0.0
100129566	1.0	5.0
100129561	0.0	3.0
100130549	1.0	4.0
130500	0.0	0.0
100129557	0.0	0.0
23673	7970.0	9126.0
441238	23.0	44.0
130502	615.0	525.0
23676	2.0	12.0
130507	5725.0	8223.0
23677	7432.0	5958.0
441234	0.0	164.0
23678	2009.0	3954.0
23679	2.0	3.0
23670	6214.0	9239.0
23671	29.0	7.0
100129556	0.0	3.0
100129555	2.0	2.0
23647	4035.0	3376.0
23648	5600.0	4983.0
100130539	17.0	9.0
23649	1021.0	2501.0
129521	0.0	0.0
100130535	1.0	16.0
23640	1346.0	1619.0
23641	2474.0	3563.0
23642	1564.0	3717.0
23643	617.0	2034.0
23644	2429.0	3212.0
23645	19119.0	8845.0
23646	10496.0	29337.0
100129543	25.0	96.0
23658	2245.0	3647.0
23659	1482.0	3250.0
286573	1.0	0.0
100130528	0.0	5.0
100130523	1.0	3.0
100130522	152.0	34.0
23650	11454.0	3656.0
23654	17473.0	16204.0
23657	125.0	1365.0
117532	183.0	47.0
117531	17.0	34.0
100130519	53.0	19.0
23625	932.0	1520.0
23626	0.0	0.0
23627	179.0	132.0
100130514	1.0	0.0
441208	11.0	8.0
23620	5.0	1.0
