id	7403bf3f-1678-4b86-b094-c87c993e583f	0d6f8d7e-2709-41be-a986-163c3763724d
100101935	0.0	0.0
100270680	30.0	8.0
100420477	3.0	6.0
100420476	0.0	0.0
100420484	1.0	0.0
100270679	0.0	0.0
100270673	1.0	0.0
106614088	2.0	3.0
101929402	114.0	32.0
100270648	0.0	1.0
101929407	50.0	50.0
105375013	12.0	8.0
641365	1.0	0.0
641364	1.0	6.0
401696	0.0	0.0
28578	0.0	0.0
28579	1.0	0.0
401692	0.0	0.0
124944	64.0	50.0
28572	6.0	28.0
28573	159.0	57.0
28570	2.0	0.0
28571	0.0	0.0
28576	13.0	60.0
28577	12.0	27.0
653354	0.0	0.0
28574	4.0	26.0
401687	0.0	0.0
28575	9.0	4.0
641372	6.0	21.0
641371	107.0	400.0
112950	1788.0	2891.0
641373	3.0	0.0
28589	47.0	165.0
28583	13.0	59.0
28584	2.0	17.0
28581	25.0	62.0
28582	0.0	11.0
28587	0.0	0.0
124930	427.0	999.0
28588	0.0	0.0
28585	0.0	0.0
28586	45.0	56.0
28580	0.0	3.0
124935	1574.0	2011.0
124936	1056.0	898.0
378805	621.0	237.0
641380	0.0	1.0
112942	3000.0	3412.0
378807	2.0	2.0
641382	0.0	0.0
641384	19.0	45.0
401675	0.0	0.0
28558	22.0	89.0
28559	270.0	1232.0
28556	0.0	0.0
28557	7.0	35.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1578.0	1205.0
401665	0.0	0.0
641379	0.0	0.0
124925	5.0	2.0
401664	0.0	0.0
28569	2.0	51.0
401663	0.0	0.0
112939	1002.0	6270.0
401662	0.0	0.0
28567	41.0	232.0
401661	0.0	0.0
28568	43.0	190.0
112937	71.0	25.0
112936	3711.0	4684.0
449645	3.0	2.0
28561	0.0	0.0
124912	4.0	2.0
653361	34.0	173.0
28560	8.0	29.0
28565	0.0	0.0
653363	0.0	0.0
653364	4.0	8.0
28566	2.0	12.0
28563	6.0	25.0
28564	26.0	7.0
378828	0.0	0.0
378825	35.0	35.0
391804	1.0	1.0
124989	743.0	331.0
391803	0.0	0.0
340286	3.0	1.0
653390	93.0	86.0
339290	4395.0	2174.0
339291	0.0	0.0
378818	3.0	1.0
378819	0.0	0.0
378810	0.0	1.0
391811	0.0	6.0
653381	24.0	115.0
124975	946.0	1148.0
124976	690.0	1392.0
391819	0.0	0.0
124974	5.0	0.0
340277	680.0	259.0
340274	10.0	1.0
340273	499.0	235.0
339287	8546.0	13839.0
28514	509.0	352.0
28512	1138.0	789.0
28513	25.0	3.0
28518	12.0	87.0
28519	0.0	1.0
28516	5.0	5.0
28517	1.0	7.0
28510	0.0	0.0
28511	1912.0	4528.0
124961	1681.0	993.0
340267	489.0	33.0
340260	1.0	0.0
112970	373.0	525.0
28525	0.0	0.0
28526	191.0	518.0
28523	0.0	0.0
378832	0.0	4.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	14371.0	5377.0
901	10929.0	17016.0
340252	2006.0	1672.0
902	2643.0	1827.0
904	6374.0	5118.0
905	6084.0	4764.0
908	11936.0	20142.0
909	1.0	48.0
340371	4188.0	3382.0
136895	565.0	324.0
51081	2047.0	4547.0
51083	12.0	85.0
51082	5956.0	3828.0
51085	672.0	31.0
51084	1008.0	634.0
51087	221.0	254.0
51086	16.0	4.0
146212	41.0	25.0
51088	2307.0	3762.0
910	15.0	155.0
90678	926.0	4192.0
911	84.0	708.0
912	95.0	264.0
913	60.0	1029.0
914	1564.0	3428.0
915	494.0	1194.0
916	1526.0	3634.0
917	663.0	1150.0
919	379.0	1060.0
90673	1215.0	548.0
51090	1009.0	451.0
51092	5592.0	4965.0
51091	1910.0	1619.0
51094	7586.0	8595.0
51093	1587.0	1389.0
51096	2721.0	3237.0
51095	1801.0	1548.0
146225	12.0	1.0
51098	2779.0	2864.0
340359	44.0	100.0
51097	2200.0	4157.0
146223	6061.0	5641.0
51099	2584.0	2020.0
920	1846.0	7961.0
146227	106.0	155.0
921	262.0	1610.0
90668	74.0	39.0
922	0.0	3.0
923	443.0	1296.0
340351	323.0	223.0
924	164.0	663.0
643941	0.0	0.0
925	1987.0	2618.0
926	276.0	519.0
927	23.0	269.0
928	16987.0	41011.0
100312775	28.0	2.0
929	3927.0	2153.0
158228	207.0	60.0
339366	100.0	251.0
26095	503.0	364.0
401825	0.0	0.0
26098	2757.0	2719.0
340348	1080.0	1187.0
26097	6850.0	5413.0
388324	443.0	155.0
26099	5551.0	9780.0
388325	231.0	572.0
930	23.0	199.0
148898	239.0	290.0
931	369.0	2019.0
388323	7.0	4.0
932	1.0	9.0
933	97.0	1062.0
643954	1.0	1.0
26090	1641.0	4625.0
134265	671.0	750.0
26092	9434.0	7324.0
936	2.0	1.0
26091	5432.0	6072.0
158234	1293.0	933.0
26094	1364.0	2604.0
643955	0.0	0.0
938	42.0	281.0
26093	346.0	589.0
939	228.0	856.0
401827	1.0	1.0
90693	1593.0	1375.0
158219	2156.0	1975.0
134266	1514.0	2089.0
643971	0.0	1.0
940	251.0	943.0
941	31.0	178.0
124872	99.0	232.0
942	385.0	1215.0
943	63.0	135.0
342994	14.0	15.0
944	148.0	450.0
643965	0.0	1.0
945	95.0	196.0
946	34.0	374.0
7903	1114.0	1909.0
947	9184.0	7059.0
158222	92.0	164.0
948	42194.0	3023.0
949	5631.0	4570.0
7905	19941.0	24941.0
136853	29.0	73.0
401895	1.0	0.0
339344	276.0	365.0
339345	1.0	0.0
653308	284.0	408.0
26074	21.0	106.0
7918	633.0	697.0
26073	4970.0	9332.0
7917	7152.0	13644.0
7919	7483.0	8790.0
950	26846.0	51587.0
951	812.0	3045.0
952	322.0	867.0
388344	643.0	188.0
953	4071.0	9386.0
954	632.0	1148.0
643976	1.0	0.0
955	3385.0	5491.0
641311	3.0	2.0
956	171.0	506.0
957	3056.0	3983.0
958	865.0	1362.0
959	132.0	370.0
7913	14154.0	15723.0
7916	14088.0	27156.0
7915	2342.0	1353.0
26071	1943.0	3133.0
388341	112.0	186.0
26085	40.0	20.0
388339	147.0	38.0
26084	1359.0	2536.0
342979	27.0	30.0
960	26050.0	36732.0
26086	353.0	498.0
342977	10.0	16.0
388335	1403.0	250.0
961	21641.0	14669.0
26088	1837.0	2811.0
962	1262.0	3622.0
388336	353.0	778.0
963	2171.0	5772.0
388333	1.0	2.0
965	940.0	789.0
966	52236.0	30145.0
7920	369.0	570.0
643987	0.0	0.0
967	10921.0	29100.0
7923	443.0	582.0
7922	2335.0	8009.0
968	28.0	56.0
969	741.0	1453.0
26080	0.0	0.0
643988	301.0	644.0
26083	7.0	2.0
161835	227.0	2133.0
134218	5068.0	5347.0
100312782	1.0	0.0
7941	371.0	595.0
7940	195.0	743.0
26059	54.0	17.0
339324	3441.0	4463.0
339327	910.0	526.0
26052	566.0	545.0
26051	1404.0	1524.0
339318	1273.0	973.0
340307	0.0	1.0
26054	11980.0	8398.0
970	5.0	36.0
971	113.0	287.0
26053	7566.0	9965.0
972	56072.0	157954.0
26056	2937.0	5981.0
973	354.0	1089.0
974	112.0	521.0
26058	8513.0	10395.0
975	20046.0	43062.0
26057	20043.0	24232.0
653333	20.0	10.0
976	1484.0	3163.0
7932	2.0	1.0
100312789	0.0	0.0
977	5587.0	13277.0
100312788	0.0	0.0
978	21.0	138.0
643996	0.0	2.0
7936	1995.0	2845.0
100312785	0.0	0.0
26050	417.0	49.0
100312787	0.0	0.0
641339	441.0	434.0
161823	891.0	1255.0
100312792	0.0	0.0
100312794	16.0	27.0
100312790	0.0	0.0
148870	14.0	6.0
388364	0.0	0.0
388363	1496.0	842.0
653316	11.0	6.0
653319	490.0	533.0
148867	3218.0	5528.0
26063	331.0	477.0
122258	0.0	0.0
26062	0.0	0.0
102578074	8.0	0.0
26065	13040.0	12326.0
26064	2409.0	9349.0
983	707.0	4073.0
984	687.0	1192.0
146206	118.0	279.0
987	12244.0	33980.0
988	7079.0	7047.0
7942	473.0	772.0
989	13369.0	17791.0
26061	1567.0	1420.0
161829	2.0	12.0
100312798	3.0	13.0
26060	11260.0	9970.0
219525	0.0	1.0
5300	325.0	791.0
5301	1.0	0.0
339302	0.0	1.0
388394	2.0	1.0
990	478.0	2541.0
991	218.0	1461.0
100419609	0.0	0.0
342945	450.0	596.0
993	258.0	546.0
994	1231.0	3240.0
51001	1321.0	1744.0
100419606	0.0	0.0
51000	2302.0	2412.0
995	86.0	584.0
996	6907.0	8882.0
51003	479.0	394.0
100419608	13.0	4.0
997	726.0	1934.0
51002	1505.0	1703.0
388389	3.0	1.0
998	18584.0	29599.0
51005	199.0	490.0
999	28679.0	52351.0
51004	723.0	1108.0
158293	3525.0	3110.0
51006	3053.0	4465.0
7955	106.0	21.0
51009	3699.0	2832.0
7957	665.0	349.0
51008	1518.0	3085.0
158297	9.0	23.0
219537	26.0	19.0
5310	3106.0	2754.0
5311	5142.0	3504.0
101929387	54.0	5.0
388387	8.0	3.0
100419614	1.0	1.0
388381	1.0	0.0
51010	1036.0	1626.0
100420608	0.0	0.0
342933	0.0	1.0
51012	7234.0	9699.0
51011	1259.0	707.0
51014	10334.0	8286.0
51013	1100.0	1422.0
51016	180.0	475.0
7965	677.0	1328.0
51015	2338.0	2380.0
5303	578.0	985.0
51018	3210.0	2524.0
5304	5873.0	508.0
5305	2980.0	5219.0
5306	7038.0	6953.0
5307	6.0	784.0
51019	1571.0	1892.0
342931	0.0	1.0
5308	37.0	97.0
101929390	0.0	0.0
5309	0.0	3.0
219527	105.0	242.0
101929397	0.0	0.0
7980	222.0	462.0
5320	232.0	262.0
7982	2006.0	2099.0
5321	1061.0	576.0
5322	104.0	48.0
7984	824.0	642.0
219541	512.0	1155.0
51021	4263.0	7715.0
51020	2857.0	2473.0
51023	760.0	959.0
51022	303.0	444.0
51025	203.0	230.0
342926	2516.0	615.0
51024	1238.0	2582.0
7976	2865.0	3194.0
5313	0.0	2.0
51027	366.0	451.0
100420613	0.0	0.0
51026	3468.0	4150.0
5314	47.0	100.0
7975	547.0	409.0
100420612	5.0	8.0
5315	14390.0	59450.0
51029	4199.0	5391.0
7978	1260.0	969.0
51028	8729.0	4029.0
5316	2039.0	2908.0
5317	4677.0	2461.0
5318	3017.0	2722.0
7979	2254.0	4049.0
219539	144.0	75.0
5319	5.0	9.0
219557	0.0	0.0
7991	5964.0	5135.0
5330	772.0	1224.0
7994	11433.0	10841.0
5331	1035.0	3770.0
5332	3324.0	2178.0
7993	598.0	1094.0
5333	877.0	794.0
5334	818.0	838.0
51030	2287.0	1840.0
51032	8.0	4.0
51031	3711.0	3336.0
342918	1.0	0.0
100420627	0.0	0.0
51035	1511.0	1622.0
5324	290.0	146.0
5325	4381.0	1519.0
5326	1906.0	3563.0
5327	5619.0	7679.0
7988	687.0	864.0
100420621	9.0	1.0
5328	2272.0	4733.0
5329	401.0	2840.0
158248	13.0	45.0
5340	1.0	1.0
5341	766.0	5173.0
5342	8.0	5.0
5343	45.0	19.0
101929335	327.0	47.0
5345	232.0	378.0
63027	2229.0	4739.0
342909	297.0	270.0
342908	760.0	281.0
51043	2226.0	3414.0
51042	101.0	76.0
342900	0.0	0.0
100419649	0.0	0.0
51046	3.0	1.0
5335	4456.0	8139.0
90634	4595.0	1089.0
134285	13.0	12.0
5336	2673.0	2335.0
5337	4567.0	1943.0
90637	600.0	486.0
100420633	1.0	0.0
5338	3076.0	2753.0
5339	8115.0	24277.0
90639	685.0	513.0
5350	393.0	288.0
5351	6114.0	10037.0
5352	2859.0	4626.0
219578	0.0	0.0
100419650	3.0	0.0
134288	0.0	0.0
63035	1569.0	1879.0
5354	473.0	176.0
5355	7136.0	12642.0
63036	2.0	2.0
5356	5534.0	5246.0
90632	20.0	27.0
101929344	1653.0	1.0
161882	115.0	183.0
51050	5462.0	588.0
51052	0.0	2.0
643906	2.0	0.0
51054	262.0	341.0
643904	13.0	4.0
51053	1029.0	2089.0
643905	0.0	0.0
51056	4964.0	15330.0
51058	669.0	690.0
51057	700.0	613.0
643909	0.0	0.0
5346	16843.0	269.0
90624	2899.0	1393.0
51059	15.0	6.0
5347	141.0	1715.0
5348	211.0	25.0
5349	4374.0	2383.0
90625	15.0	26.0
90627	2271.0	2866.0
5360	3079.0	4583.0
5361	4786.0	7027.0
5362	1253.0	1723.0
101929351	52.0	20.0
5364	5550.0	7992.0
5365	689.0	1181.0
5366	446.0	645.0
90665	0.0	0.0
5367	0.0	24.0
51061	4725.0	4458.0
51060	4229.0	5285.0
51063	1231.0	3238.0
51062	1827.0	1383.0
146279	9.0	30.0
51065	4304.0	2787.0
643915	0.0	0.0
51067	1151.0	1720.0
51066	87.0	37.0
51069	770.0	832.0
51068	6961.0	6404.0
5357	1359.0	1438.0
5358	5135.0	5086.0
100420656	0.0	0.0
5359	3355.0	6277.0
643911	2856.0	3470.0
100420650	6.0	8.0
5371	3951.0	5392.0
100420660	1.0	2.0
5372	667.0	1268.0
5373	904.0	1304.0
158257	3.0	5.0
732448	0.0	1.0
5375	3.0	0.0
5376	10299.0	17008.0
90655	0.0	0.0
5378	2634.0	2078.0
219595	44.0	4.0
101929369	12.0	3.0
51070	738.0	1370.0
51072	326.0	324.0
51071	1756.0	1725.0
5370	0.0	0.0
51074	1306.0	1401.0
51073	1122.0	1647.0
51076	1140.0	979.0
51075	4920.0	7677.0
51078	1516.0	2374.0
51077	3727.0	5057.0
51079	346.0	893.0
5368	38.0	84.0
5369	0.0	0.0
100420665	3.0	0.0
171222	11.0	17.0
171221	1.0	0.0
90649	1134.0	8180.0
171220	169.0	229.0
5382	175.0	171.0
5383	71.0	101.0
100419560	7.0	6.0
28619	21.0	100.0
5387	247.0	176.0
28613	0.0	0.0
28614	30.0	130.0
220594	13.0	6.0
28611	13.0	49.0
28612	1.0	1.0
28617	73.0	65.0
5380	5.0	3.0
28616	14.0	78.0
28610	2.0	14.0
5379	429.0	696.0
100420558	0.0	0.0
100420557	2.0	5.0
100420555	0.0	0.0
100420552	3.0	1.0
5393	2123.0	2315.0
5394	5323.0	6974.0
5395	1500.0	1888.0
5396	6407.0	22668.0
101929302	167.0	101.0
28624	0.0	0.0
28625	1.0	0.0
28622	2.0	3.0
28623	0.0	0.0
28628	1.0	4.0
28629	1.0	7.0
28626	2.0	4.0
28627	0.0	1.0
28620	16.0	73.0
28621	2.0	4.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	1.0
100420574	1.0	0.0
28608	1.0	0.0
28609	8.0	50.0
100419595	1.0	0.0
28602	31.0	93.0
28603	4.0	4.0
101929328	37.0	43.0
28600	0.0	1.0
28601	15.0	42.0
28606	25.0	95.0
101929329	2.0	6.0
100419599	1.0	0.0
256536	1.0	1.0
100420589	0.0	0.0
100420588	1.0	0.0
53615	1110.0	2580.0
53616	1243.0	1170.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	0.0
256586	744.0	588.0
171177	1182.0	1644.0
171169	0.0	0.0
53632	8.0	16.0
53630	7.0	9.0
53635	2652.0	5458.0
53637	48.0	80.0
112840	1878.0	1706.0
26038	21.0	7.0
26037	6255.0	5875.0
653226	7.0	25.0
28699	0.0	0.0
26039	2450.0	5946.0
112849	1024.0	498.0
112846	6.0	6.0
26030	1734.0	1969.0
28693	5.0	35.0
28694	0.0	0.0
26032	126.0	241.0
28691	27.0	39.0
26031	2363.0	1674.0
28692	32.0	40.0
26034	631.0	690.0
28697	0.0	0.0
26033	230.0	605.0
28698	0.0	1.0
653232	466.0	168.0
100312803	0.0	2.0
26036	5007.0	4983.0
100312806	194.0	337.0
28695	0.0	1.0
26035	4948.0	4214.0
28696	0.0	1.0
653234	11.0	8.0
643898	0.0	0.0
100312801	4.0	3.0
28690	21.0	60.0
26049	258.0	333.0
26048	902.0	1184.0
653214	1600.0	2428.0
100312819	0.0	0.0
26040	4487.0	2218.0
26043	9358.0	9049.0
26045	290.0	220.0
653220	0.0	0.0
26047	428.0	25655.0
100312817	0.0	0.0
26046	8038.0	5237.0
100312816	0.0	0.0
124817	158.0	172.0
148808	1529.0	128.0
378925	8.0	8.0
28679	0.0	2.0
26015	1984.0	2957.0
653247	0.0	0.0
26018	13962.0	10033.0
28677	13.0	65.0
26017	3129.0	5757.0
28678	0.0	0.0
26019	5914.0	7095.0
124801	808.0	1211.0
28671	33.0	79.0
28672	8.0	82.0
26010	4392.0	7026.0
28670	37.0	53.0
26012	1441.0	3055.0
28675	0.0	1.0
26011	276.0	1778.0
28676	9.0	17.0
28673	58.0	106.0
148811	52.0	15.0
26013	887.0	318.0
28674	17.0	46.0
124808	1486.0	2646.0
148818	0.0	1.0
112812	22.0	48.0
26027	158.0	64.0
653236	122.0	23.0
28688	14.0	46.0
28689	23.0	72.0
653238	47.0	27.0
112817	49.0	9.0
148823	83.0	320.0
28682	35.0	84.0
28683	50.0	86.0
148824	5.0	11.0
28680	87.0	79.0
653240	0.0	1.0
26020	10265.0	17312.0
28681	15.0	15.0
28686	2.0	1.0
26022	4955.0	2862.0
28684	59.0	75.0
26025	200.0	483.0
26024	239.0	372.0
28685	11.0	51.0
378948	0.0	0.0
378949	0.0	0.0
112885	50.0	16.0
28657	10.0	43.0
653268	23.0	27.0
653269	7.0	75.0
28658	6.0	34.0
28655	6.0	22.0
28656	12.0	24.0
28659	11.0	13.0
28650	0.0	0.0
653275	0.0	0.0
28653	13.0	51.0
28654	0.0	0.0
28651	0.0	0.0
28652	15.0	20.0
100312849	6.0	2.0
102157402	1683.0	1475.0
102157400	1.0	1.0
378938	33983.0	31885.0
641298	87.0	69.0
26005	3242.0	5660.0
28668	0.0	0.0
28669	158.0	72.0
26007	1387.0	3110.0
28666	31.0	61.0
653259	27.0	15.0
28667	19.0	49.0
26009	8241.0	5506.0
28660	9.0	45.0
124857	7.0	7.0
28661	9.0	32.0
26001	4308.0	6871.0
28664	80.0	99.0
26000	2133.0	4062.0
28665	5.0	8.0
26003	7557.0	10432.0
28662	29.0	110.0
26002	173.0	1456.0
28663	5.0	32.0
100312850	101.0	33.0
340390	93.0	27.0
340393	2.0	9.0
28639	45.0	109.0
112869	864.0	658.0
28638	1202.0	3362.0
100312829	7.0	13.0
100312826	42.0	45.0
124842	12.0	27.0
100312825	4.0	1.0
100312828	87.0	67.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	552.0	1003.0
100312823	1.0	0.0
339390	38.0	5.0
339396	1.0	0.0
28646	7.0	28.0
378950	0.0	0.0
28647	22.0	18.0
339398	62.0	29.0
378951	0.0	0.0
28644	6.0	27.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	2101.0	3722.0
28648	0.0	6.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	4.0	25.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	17.0	55.0
28641	2.0	2.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	2.0	4.0
100312835	0.0	0.0
100312830	22.0	113.0
646096	0.0	0.0
90799	4588.0	2434.0
100287345	1.0	0.0
87171	13.0	12.0
87178	2880.0	4574.0
100287327	0.0	0.0
100287325	0.0	3.0
100287314	11.0	37.0
26191	738.0	998.0
26190	6856.0	8306.0
100287302	0.0	0.0
26173	3517.0	6129.0
26175	978.0	730.0
154197	53.0	126.0
5411	7904.0	5861.0
5409	19.0	92.0
26184	0.0	0.0
26188	0.0	3.0
26189	0.0	0.0
5406	0.0	0.0
5407	3.0	2.0
5408	0.0	85.0
286002	251.0	9.0
5420	19668.0	8546.0
286006	102.0	70.0
100131546	0.0	1.0
646016	0.0	0.0
5422	2540.0	3354.0
51122	4599.0	3923.0
51121	576.0	1127.0
51124	3170.0	3764.0
51123	5121.0	9312.0
5412	8780.0	6024.0
51126	2939.0	4235.0
51125	5233.0	3860.0
5413	983.0	816.0
5414	1048.0	934.0
51128	6552.0	4147.0
51127	91.0	221.0
51129	1749.0	101.0
646024	1.0	7.0
646023	13.0	10.0
100131539	26.0	9.0
5430	16286.0	21764.0
5431	9816.0	15562.0
286016	11.0	43.0
5432	4089.0	4235.0
100131535	4.0	1.0
5433	3311.0	5206.0
105369729	0.0	0.0
51131	2926.0	2104.0
51130	289.0	249.0
51133	12000.0	17099.0
51132	8546.0	9025.0
51135	2039.0	2406.0
51134	1136.0	1364.0
5423	1645.0	2153.0
90701	2491.0	2341.0
5424	592.0	963.0
51136	1037.0	1064.0
5425	3317.0	5883.0
51138	3516.0	4037.0
5426	2256.0	4457.0
646019	9.0	2.0
5427	284.0	620.0
5428	1867.0	3125.0
5429	2007.0	2229.0
100131528	0.0	0.0
5440	2687.0	5529.0
5441	1233.0	4145.0
5442	932.0	1763.0
5443	22.0	10.0
5444	24.0	15.0
51142	6147.0	11185.0
51141	2841.0	3839.0
51144	8729.0	7830.0
51143	3386.0	4005.0
51146	21.0	5.0
89758	0.0	0.0
5434	2323.0	5895.0
51148	1097.0	7592.0
5435	88.0	4.0
51147	2234.0	2503.0
5436	2518.0	4829.0
90736	982.0	1516.0
51149	1133.0	640.0
5437	1693.0	3199.0
5438	596.0	846.0
5439	731.0	1655.0
90737	2.0	3.0
5450	818.0	949.0
5451	3104.0	5085.0
5452	376.0	971.0
5453	169.0	39.0
5454	1.0	4.0
646049	0.0	0.0
5455	1.0	0.0
51151	1.0	9.0
51150	1814.0	4086.0
51155	1631.0	11265.0
51154	1878.0	2953.0
51157	1050.0	787.0
51156	2.0	1.0
5445	4072.0	6377.0
5446	392.0	276.0
5447	1065.0	4254.0
5449	4.0	1.0
286042	599.0	247.0
347487	0.0	0.0
5460	74.0	24.0
5462	113.0	99.0
5463	1144.0	767.0
5464	13506.0	14393.0
5465	3320.0	1523.0
51160	2329.0	6902.0
100287399	0.0	0.0
646052	0.0	0.0
51162	836.0	590.0
51161	311.0	362.0
51164	8673.0	7933.0
51163	1433.0	1828.0
51166	514.0	249.0
51168	112.0	36.0
51167	1568.0	1953.0
5456	0.0	0.0
89778	0.0	0.0
5457	11.0	5.0
89777	6.0	0.0
5458	0.0	0.0
5459	1.0	7.0
120824	1.0	0.0
5470	8.0	3.0
5471	2622.0	2782.0
347475	356.0	431.0
5473	3.0	0.0
5475	24.0	166.0
5476	3156.0	12884.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	116.0	200.0
100287388	0.0	0.0
100507099	3.0	4.0
51170	3685.0	3197.0
100507098	1022.0	98.0
51172	325.0	656.0
51175	1899.0	817.0
51174	1111.0	726.0
51177	1303.0	3373.0
51176	921.0	2592.0
51179	9.0	25.0
5467	2044.0	3100.0
5468	2058.0	670.0
89766	36.0	62.0
5469	6802.0	10643.0
89765	97.0	1079.0
347468	0.0	0.0
89761	4.0	2.0
5481	2332.0	3304.0
89792	2.0	1.0
90780	2928.0	5301.0
89790	341.0	698.0
5483	24.0	28.0
646077	0.0	0.0
5485	1.0	3.0
5486	4.0	2.0
5487	1.0	0.0
5488	4.0	1.0
646070	0.0	0.0
51182	2148.0	2905.0
646074	0.0	0.0
5480	1489.0	4831.0
51181	1203.0	2154.0
51184	1709.0	1744.0
51186	2774.0	2672.0
51185	5942.0	3385.0
100287372	22.0	15.0
51188	836.0	1173.0
51187	14213.0	6623.0
5478	17356.0	31210.0
5479	4842.0	13032.0
89797	13742.0	8746.0
89796	3702.0	8505.0
89795	1042.0	826.0
89781	3072.0	3160.0
347454	6.0	23.0
5493	4875.0	2821.0
89780	3.0	1.0
5494	9489.0	7720.0
5495	4082.0	4623.0
5496	3146.0	8712.0
5498	817.0	889.0
5499	3231.0	9181.0
646080	279.0	125.0
100287369	1.0	3.0
51191	1646.0	2277.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	0.0
51193	3517.0	3303.0
100287366	0.0	0.0
646085	0.0	1.0
51192	403.0	656.0
5491	13.0	17.0
51195	700.0	998.0
51194	3855.0	3833.0
100287362	15.0	1.0
51196	1699.0	1144.0
51199	5352.0	10391.0
51198	0.0	1.0
5489	0.0	0.0
89782	1078.0	2385.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	4.0	2.0
100507064	8.0	12.0
28735	0.0	0.0
28732	0.0	2.0
100507062	154.0	44.0
28733	4.0	3.0
28738	1.0	1.0
100507067	0.0	3.0
28739	1.0	5.0
28736	0.0	3.0
100507066	13.0	7.0
28737	2.0	4.0
28730	1.0	3.0
28731	1.0	1.0
144712	2.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	193.0	104.0
286094	0.0	0.0
100859921	25.0	17.0
100859920	0.0	0.0
286097	1312.0	315.0
144717	372.0	862.0
100507059	0.0	1.0
100507058	0.0	0.0
28745	5.0	4.0
119749	0.0	0.0
28746	4.0	1.0
724102	752.0	117.0
28743	4.0	4.0
724101	1.0	0.0
28744	5.0	5.0
100507050	20.0	65.0
28749	3.0	2.0
100507057	77.0	43.0
100507056	2.0	2.0
100507055	3.0	6.0
28747	1.0	1.0
28748	1.0	3.0
119750	0.0	0.0
28741	2.0	3.0
28742	3.0	1.0
347549	0.0	0.0
100859930	1133.0	1099.0
347541	0.0	0.0
347544	10.0	5.0
28718	1.0	0.0
28719	0.0	1.0
28712	0.0	2.0
100507086	8.0	6.0
28713	0.0	1.0
28710	0.0	2.0
28711	0.0	4.0
28716	3.0	2.0
28717	2.0	5.0
28714	1.0	3.0
28715	2.0	1.0
28729	2.0	2.0
28723	0.0	0.0
28724	2.0	2.0
28721	0.0	3.0
130106	4.0	1.0
28722	2.0	0.0
28727	4.0	3.0
28728	2.0	4.0
28725	0.0	0.0
28726	2.0	1.0
28720	0.0	2.0
144742	0.0	0.0
347527	43.0	97.0
100507027	1.0	1.0
286046	186.0	128.0
648630	8.0	13.0
117143	1646.0	1437.0
117145	1223.0	1423.0
117144	5.0	23.0
120787	0.0	0.0
492295	0.0	1.0
347517	51.0	41.0
347516	0.0	1.0
286053	1268.0	3382.0
28709	0.0	0.0
28707	1.0	0.0
28708	0.0	1.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	1.0
100507012	0.0	4.0
28703	1.0	0.0
28704	0.0	1.0
120775	0.0	0.0
120776	0.0	0.0
347509	4.0	0.0
286065	0.0	0.0
100131568	2.0	0.0
100131565	0.0	2.0
100131564	2797.0	590.0
100507040	9.0	3.0
132719	0.0	0.0
100507046	9.0	3.0
100507044	0.0	1.0
100507043	2.0	52.0
51100	15702.0	14653.0
51102	964.0	971.0
51101	3519.0	2103.0
51104	2227.0	1388.0
51103	872.0	1219.0
51106	673.0	551.0
51105	5882.0	11140.0
51108	12194.0	13365.0
51107	10604.0	19349.0
286075	239.0	991.0
51109	3651.0	7584.0
286077	2208.0	15230.0
646000	1.0	0.0
132720	4270.0	2516.0
132724	0.0	0.0
100131551	14.0	21.0
100131550	0.0	0.0
100507034	84.0	31.0
100507032	249.0	259.0
119774	0.0	0.0
119772	0.0	0.0
51111	8278.0	7010.0
51110	916.0	699.0
119775	0.0	0.0
51112	2176.0	2366.0
51115	3852.0	6400.0
51114	4535.0	8957.0
51117	1752.0	2875.0
51116	2371.0	2767.0
51119	8681.0	5626.0
51118	2304.0	2427.0
26151	784.0	1302.0
26150	130.0	366.0
26153	318.0	187.0
26152	284.0	227.0
26155	1899.0	4072.0
26154	99.0	1399.0
26157	742.0	1362.0
26156	25049.0	15861.0
130162	668.0	418.0
100534611	5.0	1.0
100534612	4.0	5.0
26164	910.0	4461.0
117178	1724.0	2905.0
117177	2170.0	3686.0
26166	238.0	205.0
105379197	16.0	13.0
26165	1.0	0.0
26168	1381.0	1201.0
26167	445.0	154.0
26160	2417.0	2784.0
100507003	0.0	0.0
