id	891fa657-fa9c-46b3-b751-e337d88e08ae	7aa14420-27a6-4d42-82e0-f30878a8ab1c
51042	151.0	219.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	1.0
5335	4003.0	6015.0
90634	1732.0	322.0
134285	19.0	29.0
5336	1900.0	983.0
5337	1288.0	1029.0
90637	479.0	691.0
100420633	0.0	0.0
5338	2350.0	1932.0
5339	20135.0	30383.0
90639	606.0	619.0
5350	253.0	226.0
5351	6223.0	18645.0
5352	2416.0	7118.0
219578	0.0	2.0
100419650	1.0	0.0
134288	0.0	0.0
63035	1222.0	2331.0
5354	155.0	8.0
5355	4626.0	5537.0
63036	0.0	2.0
5356	2924.0	2235.0
90632	21.0	5.0
101929344	156.0	0.0
161882	179.0	360.0
51050	1325.0	137.0
51052	0.0	0.0
643906	1.0	0.0
51054	258.0	387.0
643904	3.0	0.0
51053	890.0	963.0
643905	0.0	0.0
51056	4488.0	5619.0
51058	488.0	2743.0
51057	404.0	513.0
643909	0.0	0.0
5346	41524.0	98.0
90624	1288.0	843.0
51059	9.0	11.0
5347	156.0	1262.0
5348	322.0	15.0
5349	3146.0	5331.0
90625	26.0	12.0
90627	2458.0	1447.0
5360	4505.0	3507.0
5361	5580.0	5461.0
5362	1420.0	8253.0
101929351	80.0	38.0
5364	7385.0	3611.0
5365	1012.0	870.0
5366	211.0	709.0
90665	0.0	0.0
5367	0.0	1.0
51061	2916.0	4176.0
51060	2456.0	5557.0
51063	1346.0	3788.0
51062	869.0	718.0
146279	38.0	19.0
51065	2725.0	3332.0
643915	2.0	3.0
51067	804.0	1345.0
51066	44.0	45.0
51069	1048.0	1180.0
51068	2801.0	3505.0
5357	431.0	1091.0
5358	3320.0	3782.0
100420656	0.0	0.0
5359	2616.0	1509.0
643911	1004.0	1032.0
100420650	2.0	8.0
5371	3710.0	3991.0
100420660	1.0	0.0
5372	1302.0	973.0
5373	590.0	1348.0
158257	0.0	11.0
732448	3.0	4.0
5375	5.0	0.0
5376	8597.0	19802.0
90655	0.0	0.0
5378	952.0	1036.0
219595	0.0	5.0
101929369	1.0	6.0
51070	1478.0	2473.0
51072	130.0	248.0
51071	1146.0	1506.0
5370	0.0	0.0
51074	1078.0	903.0
51073	1444.0	2317.0
51076	982.0	517.0
51075	3323.0	6112.0
51078	2102.0	3963.0
51077	2203.0	3710.0
51079	823.0	3585.0
5368	8.0	39.0
5369	0.0	0.0
100420665	2.0	0.0
171222	3.0	4.0
171221	0.0	2.0
90649	461.0	2319.0
171220	146.0	393.0
5382	94.0	112.0
5383	60.0	87.0
100419560	7.0	0.0
28619	0.0	0.0
5387	108.0	79.0
28613	0.0	0.0
28614	3.0	2.0
220594	0.0	0.0
28611	10.0	2.0
28612	0.0	0.0
28617	4.0	0.0
5380	2.0	6.0
28616	13.0	0.0
28610	3.0	0.0
5379	318.0	770.0
100420558	0.0	0.0
100420557	6.0	7.0
100420555	15.0	1.0
100420552	0.0	0.0
5393	1180.0	963.0
5394	3882.0	4484.0
5395	776.0	1001.0
5396	3166.0	7673.0
101929302	15.0	12.0
28624	0.0	0.0
28625	0.0	0.0
28622	5.0	0.0
28623	0.0	0.0
28628	0.0	0.0
28629	0.0	0.0
28626	2.0	0.0
28627	1.0	0.0
28620	1.0	2.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	0.0	1.0
100419595	0.0	0.0
28602	1.0	3.0
28603	0.0	0.0
101929328	18.0	0.0
28600	0.0	0.0
28601	2.0	0.0
28606	1.0	4.0
101929329	0.0	2.0
100419599	0.0	2.0
256536	8.0	7.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	2407.0	3497.0
53616	440.0	390.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	1.0
256586	349.0	205.0
171177	1748.0	967.0
171169	1.0	12.0
53632	4.0	0.0
53630	7.0	5.0
53635	4382.0	7718.0
53637	37.0	126.0
112840	678.0	1569.0
26038	12.0	30.0
26037	4023.0	5906.0
653226	1.0	29.0
28699	0.0	0.0
26039	957.0	1140.0
112849	357.0	261.0
112846	6.0	5.0
26030	2790.0	4861.0
28693	1.0	1.0
28694	0.0	0.0
26032	105.0	527.0
28691	0.0	1.0
26031	897.0	632.0
28692	4.0	1.0
26034	66.0	36.0
28697	0.0	0.0
26033	119.0	613.0
28698	0.0	0.0
653232	107.0	191.0
100312803	0.0	0.0
26036	2111.0	1746.0
100312806	218.0	40.0
28695	5.0	0.0
26035	2243.0	3080.0
28696	0.0	0.0
653234	8.0	6.0
643898	0.0	0.0
100312801	0.0	0.0
28690	0.0	2.0
26049	123.0	300.0
26048	702.0	1205.0
653214	880.0	1821.0
100312819	0.0	0.0
26040	2541.0	1559.0
26043	3717.0	3170.0
26045	114.0	22.0
653220	0.0	0.0
26047	19.0	912.0
100312817	0.0	0.0
26046	2593.0	2375.0
100312816	0.0	0.0
124817	274.0	45.0
148808	311.0	254.0
378925	7.0	14.0
28679	0.0	0.0
26015	1790.0	1300.0
653247	0.0	0.0
26018	15415.0	11875.0
28677	3.0	0.0
26017	2861.0	8323.0
28678	0.0	0.0
26019	2452.0	3121.0
124801	353.0	608.0
28671	16.0	2.0
28672	18.0	3.0
26010	3168.0	5420.0
28670	1.0	3.0
26012	1926.0	3195.0
28675	0.0	0.0
26011	334.0	1537.0
28676	0.0	1.0
28673	26.0	1.0
148811	82.0	9.0
26013	574.0	246.0
28674	5.0	5.0
124808	896.0	1195.0
148818	0.0	2.0
112812	35.0	154.0
26027	162.0	452.0
653236	36.0	6.0
28688	0.0	0.0
28689	0.0	2.0
653238	13.0	4.0
112817	77.0	43.0
148823	25.0	3.0
28682	1.0	3.0
28683	7.0	3.0
148824	0.0	0.0
28680	19.0	4.0
653240	3.0	0.0
26020	12497.0	21110.0
28681	8.0	3.0
28686	0.0	0.0
26022	2418.0	2451.0
28684	7.0	3.0
26025	157.0	186.0
26024	307.0	483.0
28685	6.0	3.0
378948	0.0	0.0
378949	0.0	0.0
112885	11.0	2.0
28657	1.0	2.0
653268	0.0	4.0
653269	1.0	61.0
28658	7.0	1.0
28655	11.0	0.0
28656	0.0	0.0
28659	13.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	1.0	0.0
28654	0.0	0.0
28651	0.0	0.0
28652	7.0	0.0
100312849	9.0	9.0
102157402	901.0	1129.0
102157400	0.0	0.0
378938	11881.0	13817.0
641298	73.0	20.0
26005	2094.0	4867.0
28668	0.0	0.0
28669	4.0	1.0
26007	1962.0	4224.0
28666	5.0	1.0
653259	11.0	4.0
28667	6.0	0.0
26009	2708.0	2765.0
28660	1.0	2.0
124857	40.0	3.0
28661	1.0	0.0
26001	3820.0	5542.0
28664	8.0	16.0
26000	2586.0	4733.0
28665	7.0	15.0
26003	4360.0	9606.0
28662	2.0	0.0
26002	230.0	864.0
28663	0.0	4.0
100312850	21.0	16.0
340390	113.0	48.0
340393	1.0	10.0
28639	24.0	2.0
112869	938.0	688.0
28638	321.0	150.0
100312829	0.0	0.0
100312826	15.0	43.0
124842	17.0	34.0
100312825	0.0	1.0
100312828	18.0	19.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	727.0	855.0
100312823	0.0	0.0
339390	60.0	8.0
339396	0.0	0.0
28646	0.0	3.0
378950	0.0	0.0
28647	0.0	1.0
339398	44.0	25.0
378951	0.0	0.0
28644	14.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1241.0	1321.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	0.0	1.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	2.0	2.0
28641	0.0	0.0
100312838	2.0	0.0
100312833	0.0	0.0
100312832	2.0	0.0
100312835	0.0	0.0
100312830	2.0	2.0
646096	3.0	0.0
90799	1674.0	1336.0
100287345	0.0	0.0
87171	1.0	4.0
87178	1515.0	1891.0
100287327	0.0	0.0
100287325	0.0	1.0
100287314	11.0	14.0
26191	217.0	91.0
26190	4239.0	6248.0
100287302	0.0	0.0
26173	5727.0	8451.0
26175	513.0	595.0
154197	16.0	8.0
5411	5666.0	4813.0
5409	47.0	4.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	0.0
5408	2.0	36.0
286002	70.0	4.0
5420	8572.0	11449.0
286006	70.0	93.0
100131546	0.0	4.0
646016	0.0	0.0
5422	1096.0	1603.0
51122	1954.0	2238.0
51121	466.0	1258.0
51124	1582.0	4487.0
51123	3452.0	3699.0
5412	4027.0	5119.0
51126	2088.0	2999.0
51125	3343.0	2215.0
5413	914.0	1384.0
5414	1425.0	1056.0
51128	3499.0	4878.0
51127	201.0	251.0
51129	4952.0	1482.0
646024	1.0	48.0
646023	4.0	27.0
100131539	4.0	1.0
5430	15208.0	16281.0
5431	5050.0	9371.0
286016	22.0	35.0
5432	2599.0	2883.0
100131535	0.0	0.0
5433	1701.0	2766.0
105369729	0.0	0.0
51131	1745.0	2119.0
51130	81.0	281.0
51133	6283.0	11271.0
51132	4122.0	3694.0
51135	1268.0	1338.0
51134	502.0	842.0
5423	982.0	1571.0
90701	1840.0	4397.0
5424	770.0	1819.0
51136	625.0	679.0
5425	3365.0	7650.0
51138	1676.0	1757.0
5426	2000.0	3169.0
646019	20.0	6.0
5427	97.0	327.0
5428	2785.0	2676.0
5429	1219.0	1283.0
100131528	0.0	0.0
5440	1669.0	2492.0
5441	3668.0	6185.0
5442	1674.0	1619.0
5443	10.0	6.0
5444	6.0	1.0
51142	5178.0	11967.0
51141	1525.0	2248.0
51144	4169.0	6221.0
51143	1598.0	1640.0
51146	6.0	1.0
89758	0.0	0.0
5434	5700.0	4205.0
51148	1726.0	7699.0
5435	83.0	2.0
51147	1539.0	2025.0
5436	1564.0	5297.0
90736	511.0	710.0
51149	869.0	509.0
5437	1485.0	2812.0
5438	754.0	1576.0
5439	940.0	2631.0
90737	0.0	2.0
5450	155.0	32.0
5451	1239.0	1522.0
5452	381.0	415.0
5453	26.0	17.0
5454	4.0	1.0
646049	0.0	0.0
5455	0.0	2.0
51151	2.0	8.0
51150	5154.0	7429.0
51155	1307.0	9687.0
51154	1801.0	1595.0
51157	775.0	1017.0
51156	0.0	3.0
5445	3411.0	6806.0
5446	467.0	103.0
5447	3272.0	6207.0
5449	0.0	1.0
286042	335.0	109.0
347487	0.0	0.0
5460	47.0	11.0
5462	72.0	11.0
5463	960.0	296.0
5464	8049.0	10029.0
5465	1794.0	645.0
51160	3525.0	4816.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2171.0	4356.0
51161	608.0	229.0
51164	4372.0	6003.0
51163	769.0	1159.0
51166	203.0	69.0
51168	89.0	51.0
51167	632.0	864.0
5456	0.0	0.0
89778	0.0	0.0
5457	6.0	0.0
89777	0.0	0.0
5458	0.0	0.0
5459	0.0	3.0
120824	0.0	0.0
5470	7.0	0.0
5471	749.0	1304.0
347475	212.0	293.0
5473	2.0	0.0
5475	18.0	439.0
5476	4455.0	8316.0
100507097	2.0	0.0
100507096	0.0	0.0
51171	160.0	352.0
100287388	0.0	0.0
100507099	1.0	3.0
51170	1588.0	795.0
100507098	255.0	14.0
51172	601.0	659.0
51175	994.0	565.0
51174	527.0	511.0
51177	1789.0	2533.0
51176	252.0	3287.0
51179	0.0	3.0
5467	2029.0	4379.0
5468	3109.0	455.0
89766	9.0	283.0
5469	3434.0	2034.0
89765	147.0	516.0
347468	0.0	0.0
89761	1.0	0.0
5481	1597.0	1435.0
89792	0.0	1.0
90780	2661.0	12717.0
89790	361.0	571.0
5483	2.0	9.0
646077	0.0	0.0
5485	2.0	3.0
5486	1.0	1.0
5487	0.0	0.0
5488	1.0	1.0
646070	0.0	0.0
51182	1092.0	1728.0
646074	0.0	0.0
5480	1242.0	4124.0
51181	2728.0	2778.0
51184	1044.0	1361.0
51186	2373.0	3325.0
51185	2214.0	1022.0
100287372	7.0	0.0
51188	585.0	821.0
51187	4889.0	2975.0
5478	11052.0	21895.0
5479	6103.0	10782.0
89797	9689.0	1329.0
89796	2914.0	4710.0
89795	503.0	230.0
89781	1993.0	1124.0
347454	22.0	29.0
5493	10121.0	6318.0
89780	0.0	26.0
5494	4077.0	5503.0
5495	2354.0	2583.0
5496	4406.0	9681.0
5498	653.0	2480.0
5499	3942.0	13510.0
646080	177.0	44.0
100287369	0.0	1.0
51191	551.0	492.0
646087	0.0	0.0
100287364	0.0	0.0
646086	11.0	18.0
51193	1372.0	1430.0
100287366	0.0	0.0
646085	1.0	1.0
51192	244.0	411.0
5491	0.0	1.0
51195	583.0	925.0
51194	1676.0	1754.0
100287362	29.0	6.0
51196	1295.0	1127.0
51199	3607.0	5991.0
51198	0.0	0.0
5489	0.0	0.0
89782	556.0	1216.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	15.0	0.0
28735	0.0	0.0
28732	0.0	1.0
100507062	43.0	4.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	1.0
28739	0.0	0.0
28736	1.0	0.0
100507066	2.0	3.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	3.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	41.0	33.0
286094	2.0	0.0
100859921	10.0	84.0
100859920	0.0	0.0
286097	279.0	32.0
144717	608.0	1410.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	164.0	75.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	20.0	84.0
28749	0.0	0.0
100507057	87.0	102.0
100507056	6.0	0.0
100507055	8.0	1.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	829.0	1151.0
347541	0.0	0.0
347544	5.0	5.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	1.0	9.0
28713	0.0	0.0
28710	0.0	0.0
28711	4.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	2.0
28721	0.0	0.0
130106	1.0	3.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	28.0	120.0
100507027	0.0	0.0
286046	62.0	14.0
648630	37.0	28.0
117143	549.0	488.0
117145	1019.0	1959.0
117144	2.0	21.0
120787	0.0	0.0
492295	0.0	0.0
347517	33.0	37.0
347516	0.0	0.0
286053	902.0	791.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	0.0	76.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	4.0
100131565	0.0	0.0
100131564	1021.0	128.0
100507040	0.0	0.0
132719	0.0	0.0
100507046	5.0	7.0
100507044	1.0	3.0
100507043	34.0	0.0
51100	7661.0	4872.0
51102	852.0	848.0
51101	777.0	1271.0
51104	580.0	805.0
51103	620.0	731.0
51106	425.0	615.0
51105	2322.0	3093.0
51108	4606.0	7719.0
51107	7797.0	9162.0
286075	467.0	860.0
51109	2653.0	5409.0
286077	2951.0	7771.0
646000	0.0	0.0
132720	2694.0	1273.0
132724	0.0	0.0
100131551	5.0	32.0
100131550	0.0	0.0
100507034	56.0	28.0
100507032	99.0	83.0
119774	0.0	0.0
119772	0.0	0.0
51111	3727.0	6876.0
51110	363.0	439.0
119775	0.0	0.0
51112	2021.0	2246.0
51115	2820.0	1259.0
51114	2788.0	5099.0
51117	1991.0	2135.0
51116	1655.0	2451.0
51119	6662.0	4178.0
51118	1093.0	2313.0
26151	1056.0	1388.0
26150	98.0	169.0
26153	615.0	301.0
26152	195.0	181.0
26155	3932.0	4035.0
26154	244.0	1917.0
26157	320.0	401.0
26156	11651.0	10717.0
130162	238.0	145.0
100534611	0.0	0.0
100534612	2.0	5.0
26164	1270.0	2146.0
117178	585.0	1256.0
117177	1092.0	2433.0
26166	114.0	75.0
105379197	3.0	0.0
26165	0.0	0.0
26168	867.0	859.0
26167	144.0	69.0
26160	2078.0	2346.0
100507003	0.0	0.0
100507008	19.0	0.0
26137	181.0	55.0
26136	5656.0	7156.0
28798	3.0	0.0
28799	19.0	2.0
26138	0.0	0.0
28792	0.0	0.0
28793	385.0	436.0
28790	3.0	0.0
117166	58.0	145.0
26130	3075.0	4730.0
28791	62.0	15.0
26133	4577.0	7528.0
28796	527.0	399.0
28797	656.0	32.0
26135	13613.0	16016.0
28794	0.0	0.0
28795	3.0	0.0
26134	84.0	168.0
154150	0.0	0.0
129138	925.0	1102.0
26148	265.0	622.0
26147	1163.0	1250.0
26149	223.0	36.0
117154	10.0	4.0
26140	1355.0	520.0
553820	5.0	1.0
117153	0.0	0.0
120796	0.0	0.0
117156	2.0	24.0
117155	293.0	45.0
117157	20.0	20.0
120793	0.0	0.0
26146	1351.0	2319.0
117159	97.0	2.0
26145	1171.0	1818.0
130195	0.0	0.0
154141	944.0	1483.0
117151	0.0	3.0
26115	1344.0	10715.0
28778	280.0	27.0
28779	4.0	1.0
28776	182.0	0.0
28777	7.0	1.0
26119	1990.0	3209.0
26118	5997.0	2068.0
28770	0.0	0.0
28771	0.0	0.0
28774	2.0	0.0
28775	206.0	27.0
28772	2.0	0.0
26112	4371.0	266.0
28773	38.0	3.0
130120	0.0	0.0
28789	0.0	0.0
26128	1547.0	2752.0
28787	0.0	0.0
26127	2231.0	1652.0
132789	926.0	1272.0
28788	0.0	0.0
28781	194.0	21.0
201134	754.0	585.0
28780	13.0	0.0
26122	2144.0	2092.0
28785	33.0	0.0
144766	0.0	0.0
26121	1640.0	2860.0
28786	4.0	0.0
28783	2.0	0.0
26123	2934.0	6291.0
28784	399.0	52.0
130132	311.0	257.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	617.0	445.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	1.0	0.0
28766	0.0	0.0
26108	367.0	188.0
28769	0.0	0.0
28760	0.0	0.0
26100	4199.0	5792.0
28763	1.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	2.0	1.0
117196	0.0	0.0
117195	45.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	153.0	125.0
100287234	0.0	0.0
201164	394.0	208.0
201161	559.0	360.0
201163	1557.0	1201.0
154091	243.0	152.0
154092	24.0	2.0
276719	0.0	0.0
100287229	1.0	0.0
100287227	46.0	47.0
100287226	0.0	0.0
201176	1617.0	1231.0
100287216	42.0	47.0
100287215	0.0	2.0
201181	213.0	109.0
129099	13.0	23.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	16.0	293.0
130075	0.0	0.0
5510	2266.0	3538.0
166012	19.0	39.0
5509	641.0	730.0
5500	14004.0	13873.0
5501	5630.0	10806.0
5502	5124.0	237.0
5504	2125.0	3217.0
5506	0.0	0.0
5507	465.0	1206.0
154043	457.0	925.0
5520	2610.0	3652.0
5521	128.0	36.0
193629	6.0	0.0
5519	3387.0	1099.0
26298	12030.0	7659.0
26297	728.0	1535.0
5511	2146.0	3324.0
5512	0.0	46.0
5514	4327.0	3463.0
5515	7143.0	12482.0
26290	86.0	29.0
5516	4245.0	3901.0
154075	12.0	17.0
26292	1040.0	3492.0
26291	0.0	0.0
5518	10611.0	22868.0
5530	3745.0	4808.0
5531	2944.0	8107.0
5532	3274.0	3153.0
5522	174.0	3363.0
5523	2129.0	2131.0
5524	6606.0	19780.0
5525	5159.0	6641.0
5526	1073.0	1696.0
5527	5290.0	5241.0
5528	2065.0	5765.0
154064	3.0	21.0
5529	2661.0	5631.0
286122	17.0	53.0
5540	5.0	0.0
5542	0.0	0.0
286128	347.0	557.0
51241	700.0	1429.0
89858	5.0	8.0
89857	276.0	298.0
51244	1025.0	6877.0
51247	3073.0	3501.0
5533	783.0	641.0
51246	5691.0	8817.0
5534	2366.0	3693.0
51249	978.0	1993.0
5535	0.0	1.0
90835	41.0	46.0
89853	1087.0	1199.0
5536	2205.0	4413.0
51248	934.0	2493.0
5537	4760.0	5820.0
5538	13992.0	41147.0
5539	0.0	1.0
28907	57.0	0.0
286133	2771.0	0.0
28908	2264.0	131.0
28905	6.0	0.0
100131418	0.0	0.0
5550	2206.0	3146.0
28906	113.0	0.0
286135	0.0	0.0
5551	223.0	51.0
5552	3335.0	1454.0
100131415	0.0	0.0
5553	2.0	0.0
28909	0.0	0.0
5554	14.0	11.0
28900	96.0	16.0
28903	1.0	0.0
28904	29.0	8.0
28901	121.0	1.0
28902	15.0	0.0
51250	594.0	881.0
51252	22.0	46.0
51251	818.0	1534.0
89849	1312.0	352.0
89848	1008.0	739.0
51253	2276.0	5242.0
89846	651.0	3822.0
51256	294.0	1379.0
89845	1128.0	1967.0
51255	1538.0	4224.0
51258	2345.0	5947.0
5544	4.0	6.0
51257	1933.0	3104.0
5545	2.0	0.0
5546	2526.0	5509.0
5547	4908.0	10269.0
51259	667.0	1432.0
90826	688.0	496.0
5549	6873.0	6520.0
286140	26.0	53.0
90827	0.0	0.0
286144	2047.0	2537.0
5562	3986.0	2191.0
286148	2350.0	1824.0
5563	575.0	518.0
90861	6541.0	15574.0
5564	1518.0	2510.0
90864	69.0	78.0
5565	1435.0	868.0
51260	919.0	1429.0
51263	1383.0	2572.0
100287296	0.0	0.0
51265	44.0	49.0
51264	1140.0	1933.0
51267	330.0	202.0
51266	5.0	11.0
5555	0.0	6.0
51268	31.0	38.0
89876	375.0	283.0
5557	400.0	582.0
5558	422.0	1180.0
89874	31.0	73.0
90859	10.0	8.0
89872	0.0	0.0
286151	18.0	44.0
89870	0.0	8.0
5570	393.0	2068.0
5571	2542.0	4432.0
5573	13150.0	12190.0
90850	1414.0	3595.0
5574	0.0	2.0
90853	64.0	374.0
5575	892.0	749.0
5576	3809.0	3602.0
51270	55.0	11.0
100192378	20.0	21.0
51272	3515.0	6311.0
51271	3637.0	5217.0
51274	2979.0	4324.0
100287284	3.0	4.0
51276	305.0	310.0
89869	30.0	0.0
51275	709.0	936.0
51278	2553.0	1561.0
51277	606.0	367.0
5566	4517.0	10141.0
89866	31.0	3.0
51279	3606.0	2383.0
5567	1708.0	1137.0
90843	1869.0	3102.0
5568	0.0	1.0
5569	240.0	290.0
89891	1987.0	9417.0
5580	3058.0	6012.0
89890	1648.0	1279.0
5581	742.0	881.0
5582	6.0	1.0
5583	2085.0	1341.0
5584	2705.0	3830.0
5585	4372.0	10846.0
5586	3835.0	1915.0
5587	699.0	580.0
100287279	0.0	0.0
51281	772.0	830.0
51280	5383.0	31206.0
51283	3079.0	4975.0
100287272	3.0	3.0
51282	984.0	1634.0
51285	1065.0	409.0
51284	437.0	608.0
51287	1327.0	3006.0
119722	1.0	1.0
51286	0.0	72.0
51289	0.0	7.0
100287270	0.0	0.0
5577	10419.0	4033.0
5578	1170.0	405.0
5579	286.0	60.0
89894	687.0	800.0
5591	11544.0	18592.0
5592	764.0	1204.0
90871	1407.0	1844.0
5593	94.0	263.0
5594	7532.0	6440.0
347598	0.0	0.0
5595	4446.0	3524.0
5596	144.0	7.0
5597	2412.0	2327.0
90874	415.0	771.0
5598	788.0	1059.0
51290	1843.0	3808.0
51292	2854.0	3728.0
5590	641.0	861.0
51291	700.0	2724.0
100287266	0.0	1.0
51294	870.0	1984.0
100287261	0.0	0.0
51293	1425.0	1191.0
51296	1027.0	1755.0
51295	1447.0	1011.0
51298	39.0	13.0
51297	0.0	10.0
51299	2253.0	1104.0
119710	379.0	610.0
5588	135.0	24.0
5589	11724.0	21061.0
90865	2260.0	30.0
89887	302.0	540.0
89886	20.0	75.0
89885	2.0	4.0
89884	107.0	38.0
89883	1.0	0.0
89882	0.0	0.0
286101	1966.0	1582.0
286102	0.0	0.0
286103	12.0	14.0
347584	0.0	0.0
5599	1944.0	2426.0
347687	0.0	0.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	10.0	0.0
53822	9.0	4.0
53820	14.0	290.0
53826	1017.0	734.0
53827	2920.0	5045.0
345016	0.0	0.0
347673	0.0	4.0
53828	2.0	0.0
53829	532.0	145.0
347675	0.0	0.0
28866	1.0	0.0
100507173	8.0	7.0
26205	1451.0	1740.0
132625	0.0	0.0
28864	0.0	0.0
100507171	166.0	149.0
28865	21.0	0.0
26207	1311.0	1636.0
100507178	40.0	48.0
26206	88.0	51.0
28869	6.0	0.0
100131493	0.0	0.0
28862	60.0	3.0
28863	9.0	0.0
28861	1.0	0.0
53833	62.0	73.0
53834	1469.0	4798.0
53831	21.0	99.0
53832	2631.0	857.0
53838	1142.0	5576.0
53836	75.0	79.0
144608	137.0	155.0
28833	0.0	0.0
28834	106.0	0.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	1.0
100750246	2.0	4.0
100750247	22.0	2.0
100131481	0.0	0.0
53840	40.0	45.0
53841	14.0	5.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	0.0
28847	16.0	0.0
102060282	18.0	11.0
28819	9.0	0.0
28817	623.0	58.0
28818	2.0	1.0
100131469	0.0	1.0
28811	7.0	0.0
28812	14.0	0.0
28810	11.0	0.0
28815	1562.0	117.0
28816	582.0	78.0
28813	811.0	54.0
100507143	0.0	0.0
28814	190.0	0.0
51201	1389.0	913.0
119687	0.0	0.0
51200	271.0	117.0
51203	310.0	1579.0
51202	216.0	60.0
51205	616.0	421.0
51204	661.0	1141.0
51207	4.0	3.0
51206	4.0	13.0
119682	0.0	0.0
51209	175.0	78.0
51208	12.0	9.0
28828	0.0	0.0
100507135	16.0	7.0
28829	0.0	0.0
100131457	2.0	1.0
28822	323.0	9.0
28823	728.0	26.0
28820	1135.0	56.0
100131454	28.0	26.0
28821	12.0	2.0
28826	64.0	0.0
28827	0.0	0.0
100131451	0.0	2.0
28824	61.0	4.0
28825	813.0	207.0
119678	0.0	0.0
119679	0.0	0.0
89801	227.0	235.0
51214	2.0	20.0
51213	0.0	0.0
51218	1460.0	3217.0
286183	6.0	7.0
286184	0.0	0.0
286186	0.0	0.0
286187	2.0	1.0
286189	28.0	1.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	1.0	1.0
89839	79.0	112.0
89838	0.0	1.0
89837	0.0	2.0
100507170	0.0	0.0
51222	2062.0	1721.0
51225	417.0	498.0
286190	9.0	8.0
89832	13.0	12.0
51224	0.0	1.0
51227	878.0	1355.0
51226	921.0	1286.0
51228	2855.0	4022.0
347613	9.0	9.0
28808	0.0	0.0
28809	183.0	29.0
28806	0.0	0.0
100131439	0.0	3.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	205.0	28.0
28800	0.0	0.0
28801	0.0	0.0
28804	34.0	3.0
28805	0.0	0.0
28802	9.0	1.0
28803	271.0	106.0
51230	3497.0	5236.0
90809	1303.0	1854.0
51232	20863.0	9321.0
51231	1369.0	2424.0
51234	2424.0	2562.0
51233	28.0	9.0
89822	17.0	26.0
51236	748.0	2173.0
51237	487.0	60.0
51239	279.0	752.0
90806	1511.0	2748.0
100507102	0.0	13.0
