id	e91a54c8-5b35-47e6-a65d-0e3b07b31d40	999edb9e-8a45-4115-84d5-fca75dcfa639
106480412	0.0	0.0
106479401	1.0	1.0
100996746	0.0	0.0
106480415	1.0	2.0
106479400	0.0	0.0
79161	558.0	495.0
106480414	0.0	0.0
106480417	4.0	2.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	0.0	0.0
106480419	0.0	0.0
79165	288.0	693.0
106480418	4.0	6.0
80157	1.0	0.0
79168	60.0	75.0
79167	0.0	0.0
80155	1857.0	2930.0
79169	380.0	1270.0
80154	150.0	242.0
284889	36.0	77.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	0.0	0.0
80153	1541.0	2580.0
80152	910.0	1390.0
150084	20.0	4.0
80150	313.0	159.0
729500	19.0	4.0
644576	0.0	0.0
106479439	0.0	2.0
106479438	0.0	0.0
79191	1849.0	2247.0
106479437	2.0	1.0
79190	625.0	61.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	781.0	404.0
729505	0.0	0.0
106479434	0.0	0.0
106479433	0.0	0.0
100996738	0.0	0.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	1.0
92162	386.0	56.0
80185	381.0	508.0
80184	967.0	1872.0
80183	214.0	275.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	0.0	0.0
106479427	0.0	0.0
79180	1555.0	2181.0
106479426	0.0	0.0
106479425	0.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	972.0	1536.0
106479422	0.0	0.0
79183	1482.0	1323.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	0.0	0.0
92154	970.0	2063.0
595101	51.0	33.0
79188	7625.0	6107.0
79187	3.0	8.0
80179	820.0	4311.0
80178	49.0	292.0
100418905	0.0	0.0
80177	1545.0	497.0
402429	0.0	2.0
80176	4431.0	4861.0
162083	0.0	0.0
100418902	3.0	1.0
106480400	0.0	0.0
402424	0.0	0.0
343641	1.0	0.0
644578	0.0	0.0
80174	156.0	666.0
80173	580.0	1255.0
113419	5084.0	4659.0
55322	893.0	1343.0
55321	50.0	147.0
55320	1316.0	700.0
55326	743.0	1458.0
55325	1222.0	1360.0
284459	1315.0	3095.0
55324	2420.0	4438.0
55323	1631.0	584.0
55329	150.0	349.0
55328	491.0	377.0
55327	1471.0	2033.0
284451	10.0	7.0
345930	18.0	7.0
729597	7.0	13.0
113402	1404.0	2470.0
729595	9.0	25.0
55333	2683.0	2345.0
55332	1038.0	3032.0
55331	3070.0	743.0
55330	413.0	923.0
55337	709.0	1510.0
55336	181.0	301.0
55335	333.0	50.0
55334	3924.0	8947.0
55339	3011.0	3913.0
284443	479.0	478.0
137406	0.0	0.0
333932	0.0	1.0
55340	219.0	44.0
55344	696.0	457.0
55343	1601.0	1871.0
79310	0.0	0.0
55342	1083.0	3186.0
79313	0.0	0.0
55341	1506.0	2809.0
284439	827.0	1081.0
79312	0.0	0.0
80304	327.0	892.0
79315	4.0	14.0
80303	7287.0	20380.0
55347	1040.0	1328.0
79314	0.0	0.0
100996492	23.0	5.0
55346	479.0	633.0
79317	0.0	0.0
55345	144.0	282.0
79316	0.0	1.0
80301	2378.0	2394.0
284434	62.0	16.0
284433	0.0	0.0
79318	0.0	0.0
55349	1346.0	2450.0
100996490	1.0	0.0
333929	47.0	39.0
548637	0.0	2.0
333926	98.0	1669.0
55351	236.0	127.0
55350	0.0	1.0
100137047	8.0	8.0
55355	47.0	529.0
79300	0.0	0.0
100996485	15.0	57.0
55353	3119.0	8355.0
79302	0.0	0.0
55352	1715.0	3501.0
284428	0.0	0.0
100137049	14.0	18.0
79301	0.0	0.0
55359	120.0	174.0
284427	4.0	17.0
55357	738.0	1825.0
79306	0.0	0.0
55356	79.0	759.0
284424	0.0	0.0
79308	0.0	0.0
548645	462.0	452.0
284422	22.0	31.0
548644	64.0	107.0
79309	0.0	0.0
729564	7.0	26.0
729566	0.0	0.0
729565	0.0	2.0
113457	15.0	96.0
92304	926.0	80.0
92305	2465.0	2278.0
729561	8.0	16.0
80319	173.0	385.0
80318	336.0	402.0
80317	279.0	434.0
80316	0.0	0.0
55362	1426.0	5831.0
55361	1347.0	2426.0
79331	0.0	0.0
55366	3180.0	3077.0
55365	1763.0	4258.0
80321	565.0	1046.0
55364	2016.0	2396.0
80320	344.0	358.0
55363	2.0	0.0
79334	0.0	0.0
80326	42.0	49.0
80325	1817.0	3023.0
79336	0.0	0.0
80324	563.0	951.0
79339	0.0	2.0
80323	236.0	33.0
55367	358.0	1058.0
284498	4.0	73.0
113444	1466.0	1605.0
80308	1286.0	3619.0
80307	45.0	525.0
80306	2754.0	2906.0
80305	922.0	2363.0
55370	307.0	229.0
80309	122.0	0.0
80311	872.0	468.0
79322	0.0	0.0
80310	3015.0	1346.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	407.0	689.0
79323	3.0	3.0
80315	2824.0	4294.0
80314	1723.0	1932.0
55379	3978.0	14242.0
80313	482.0	1120.0
80312	154.0	147.0
113452	830.0	4381.0
113451	184.0	814.0
284486	122.0	78.0
284485	2.0	10.0
729587	0.0	0.0
729582	97.0	24.0
729583	2.0	27.0
55380	0.0	0.0
80339	238.0	37.0
55384	2070.0	983.0
55388	106.0	289.0
80344	3503.0	6801.0
80343	120.0	5.0
80342	125.0	210.0
80341	315.0	0.0
80347	2471.0	8761.0
80346	552.0	1446.0
80345	155.0	423.0
729574	0.0	0.0
92312	601.0	3358.0
80329	3.0	110.0
80328	23.0	109.0
80327	0.0	0.0
79342	0.0	1.0
80333	95.0	84.0
80332	1183.0	137.0
80331	4299.0	2995.0
79346	0.0	0.0
80336	395.0	1473.0
80335	6621.0	9175.0
284467	15.0	14.0
162427	3416.0	13349.0
619555	0.0	0.0
619552	0.0	1.0
619553	0.0	0.0
619556	0.0	0.0
162417	80.0	1938.0
392302	17.0	28.0
125476	395.0	471.0
392301	0.0	0.0
149465	27.0	374.0
149466	335.0	508.0
149461	326.0	65.0
392305	4.0	5.0
392308	0.0	0.0
392307	2.0	28.0
392309	2.0	8.0
149478	316.0	385.0
149473	233.0	1346.0
137492	1606.0	1597.0
402193	0.0	0.0
402191	0.0	0.0
149483	49.0	33.0
150468	61.0	358.0
150465	1208.0	2087.0
392335	0.0	2.0
619518	23.0	28.0
619519	2.0	10.0
441783	2.0	5.0
392343	0.0	0.0
149420	471.0	1415.0
441775	0.0	1.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	234.0	340.0
9601	4893.0	20535.0
392311	0.0	0.0
9600	891.0	997.0
392310	1.0	2.0
392313	16.0	5.0
100526842	0.0	0.0
55300	484.0	658.0
149428	335.0	2699.0
414196	28.0	1.0
414194	4.0	1.0
55304	836.0	128.0
55303	1975.0	1159.0
55301	11.0	8.0
55308	1930.0	2969.0
414197	4.0	6.0
9612	10096.0	13785.0
9610	260.0	566.0
392322	0.0	0.0
9611	6960.0	6182.0
441795	0.0	0.0
55311	867.0	1989.0
55315	343.0	1117.0
55314	1012.0	2519.0
55313	1451.0	1646.0
125488	1063.0	1542.0
55312	940.0	1525.0
9605	486.0	1068.0
55319	606.0	888.0
9603	553.0	1146.0
55317	523.0	692.0
9604	3550.0	4896.0
55316	1386.0	3421.0
9609	476.0	576.0
9607	1.0	99.0
100874087	0.0	0.0
9620	2004.0	43156.0
100874086	0.0	0.0
100874085	0.0	1.0
100874084	1.0	1.0
9623	0.0	15.0
392256	4.0	2.0
100874089	1.0	0.0
392255	19.0	60.0
9622	14.0	80.0
100874088	0.0	0.0
162387	30.0	13.0
100526820	22.0	10.0
402146	2.0	5.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	7.0	3.0
100874081	0.0	0.0
100874080	1.0	1.0
414130	3.0	0.0
100526825	1.0	0.0
9616	1654.0	3023.0
9617	218.0	231.0
414135	0.0	0.0
9615	61.0	0.0
414133	0.0	0.0
414134	0.0	0.0
9618	2005.0	5933.0
414131	0.0	0.0
9619	1421.0	3234.0
414132	0.0	0.0
9630	189.0	690.0
9631	1715.0	2905.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	2.0	26.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	811.0	20.0
100874079	2.0	0.0
9632	2725.0	3983.0
100874078	2.0	1.0
392267	4.0	2.0
441736	17.0	1.0
9633	225.0	13096.0
100874077	15.0	4.0
92292	44.0	9.0
92293	3561.0	4.0
441733	40.0	21.0
100526831	0.0	0.0
100526830	1.0	1.0
402135	1.0	0.0
92291	415.0	2251.0
402134	0.0	0.0
100874072	2.0	1.0
402133	1.0	0.0
100874071	1.0	2.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	34.0	3.0
100526835	64.0	95.0
9627	249.0	126.0
414149	62.0	16.0
9628	313.0	5.0
9625	119.0	97.0
9626	0.0	0.0
9629	1.0	1.0
644495	1.0	1.0
9641	381.0	605.0
644496	0.0	0.0
9640	3380.0	3212.0
9645	1181.0	7832.0
404785	0.0	0.0
619499	0.0	0.0
9646	2904.0	5086.0
9643	6741.0	15237.0
9644	4211.0	7814.0
644498	1.0	0.0
402125	1.0	1.0
402123	0.0	0.0
644491	1.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	8.0	0.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	1.0	0.0
106480399	0.0	0.0
402116	0.0	1.0
9638	473.0	818.0
9639	2468.0	2550.0
9636	541.0	5311.0
414157	2.0	0.0
9637	3575.0	2797.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	10.0	16.0
106480391	0.0	0.0
9652	5294.0	6145.0
100874098	0.0	0.0
404770	0.0	0.0
9653	1530.0	2888.0
100874097	4.0	6.0
9650	826.0	1591.0
100874096	0.0	0.0
9651	1017.0	1241.0
100874095	56.0	0.0
9656	1833.0	3037.0
9657	794.0	803.0
392242	0.0	0.0
9654	983.0	762.0
9655	2186.0	1993.0
100874090	1.0	5.0
402112	4.0	8.0
162394	4257.0	1052.0
100874094	6.0	4.0
100874093	2.0	0.0
100874092	1.0	1.0
100874091	39.0	20.0
9649	526.0	1385.0
9647	3370.0	1106.0
9648	2723.0	3470.0
414169	3.0	8.0
9663	2655.0	1182.0
402183	0.0	0.0
7002	7.0	9.0
149371	992.0	1270.0
7001	7299.0	9037.0
9662	360.0	690.0
9667	2196.0	3570.0
7004	330.0	553.0
392298	0.0	1.0
7003	8492.0	4247.0
9668	336.0	448.0
7006	80.0	52.0
9665	5709.0	5275.0
7005	2029.0	3025.0
9666	952.0	1389.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	0.0	1.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	771.0	444.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	0.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	310.0	347.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	1182.0	1772.0
150353	10.0	4.0
9659	4106.0	4805.0
150350	1.0	10.0
106480370	0.0	0.0
7011	2253.0	2502.0
9674	5015.0	9336.0
9675	1048.0	1703.0
7010	2526.0	774.0
7013	1071.0	1393.0
9672	8036.0	3653.0
9673	1759.0	4100.0
7012	0.0	1.0
9678	1789.0	2953.0
7015	9.0	15.0
7014	1426.0	3489.0
9679	2401.0	1133.0
619464	0.0	0.0
7016	2904.0	2860.0
9677	728.0	1799.0
106479369	0.0	0.0
106479368	0.0	1.0
106480379	0.0	0.0
106479367	1.0	2.0
162333	2.0	172.0
106479366	0.0	1.0
9670	1509.0	3733.0
106479365	0.0	1.0
9671	85.0	76.0
402176	2.0	4.0
106479364	0.0	0.0
402175	1.0	1.0
106479363	0.0	0.0
106479362	6.0	19.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	1.0
106480385	1.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	1.0	0.0
106480389	0.0	0.0
150368	620.0	1192.0
106480388	0.0	0.0
7008	3421.0	1835.0
150365	48.0	50.0
7007	67.0	46.0
9669	5828.0	10194.0
7009	37027.0	78330.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	2814.0	1783.0
9685	3841.0	4945.0
7021	1087.0	97.0
9686	2353.0	3419.0
343381	34.0	36.0
619452	1.0	0.0
9683	2885.0	3678.0
7024	1872.0	2850.0
402160	2.0	30.0
7023	282.0	899.0
9684	1063.0	1719.0
9689	4943.0	8710.0
7026	2173.0	4047.0
441727	1.0	0.0
619455	3.0	5.0
7025	1027.0	855.0
392275	4.0	6.0
9687	2606.0	15811.0
9688	1221.0	1742.0
7027	2762.0	3993.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	630.0	1185.0
106479398	0.0	0.0
9682	2375.0	4366.0
106479397	4.0	5.0
7020	2213.0	18791.0
106479396	3.0	2.0
106479395	0.0	2.0
106480350	43.0	106.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	1.0	0.0
106480355	0.0	0.0
7019	2080.0	2350.0
7018	4842.0	80.0
150372	365.0	178.0
392281	7.0	11.0
9696	1158.0	2312.0
7033	1172.0	7136.0
9697	2805.0	3598.0
7032	3.0	1.0
7035	3087.0	649.0
9694	1464.0	2021.0
392285	0.0	0.0
9695	2689.0	5071.0
7037	3163.0	2153.0
7036	11.0	12.0
619445	7.0	14.0
9698	6119.0	7435.0
7039	378.0	246.0
7038	12.0	25.0
9699	29.0	1047.0
392288	0.0	0.0
619448	0.0	0.0
106480358	4.0	1.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	1.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	205.0	315.0
106479387	2.0	2.0
9693	3375.0	2174.0
106479386	0.0	0.0
9690	4920.0	5678.0
7031	537.0	6783.0
106479385	0.0	0.0
7030	6852.0	3939.0
402152	0.0	0.0
106479384	1.0	2.0
106480361	0.0	0.0
106479383	0.0	0.0
106480360	10.0	16.0
106479382	0.0	0.0
106480363	1.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	4044.0	2592.0
150383	238.0	522.0
150384	13.0	34.0
392292	0.0	0.0
150381	163.0	200.0
7044	203.0	0.0
7043	1298.0	2982.0
7046	3971.0	4545.0
7045	3362.0	17235.0
7048	30515.0	5107.0
100874003	3.0	0.0
7047	5.0	1.0
106479339	0.0	1.0
100874002	63.0	5.0
100874001	5.0	4.0
103352539	67.0	104.0
106479338	0.0	0.0
7049	14745.0	285.0
106479337	0.0	4.0
55281	1917.0	1020.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	859.0	1256.0
106480324	0.0	1.0
729648	246.0	31.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	1.0
106480326	0.0	0.0
55285	545.0	615.0
7040	1298.0	3873.0
106479332	0.0	0.0
100996435	3.0	1.0
106480329	0.0	0.0
55284	1527.0	2001.0
106480328	0.0	1.0
106479331	0.0	0.0
55283	257.0	287.0
7042	849.0	986.0
106479330	1.0	0.0
7041	2424.0	3122.0
55282	9.0	37.0
55289	10.0	17.0
55288	2177.0	4109.0
80243	2637.0	442.0
55287	98.0	312.0
79258	34.0	268.0
106480330	0.0	0.0
55286	299.0	263.0
106480332	1.0	0.0
106480331	0.0	0.0
106480334	5.0	3.0
106480333	0.0	0.0
100874007	32.0	29.0
100874006	6.0	5.0
100874005	3.0	5.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	0.0	0.0
100874008	13.0	8.0
729630	0.0	0.0
7054	2.0	1.0
7057	16437.0	65939.0
92211	29.0	38.0
7056	3462.0	1796.0
7059	1324.0	2619.0
106479329	0.0	0.0
7058	8522.0	56630.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	4481.0	30291.0
106480335	0.0	0.0
106479324	0.0	0.0
55290	268.0	1967.0
106480338	0.0	0.0
106479323	2.0	1.0
80228	1190.0	2466.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	125.0	90.0
55296	274.0	458.0
106479321	0.0	0.0
55295	686.0	1065.0
7050	2007.0	4644.0
106479320	0.0	2.0
106480339	0.0	0.0
55294	2234.0	1239.0
7053	2.0	1.0
55293	1253.0	1994.0
7052	2347.0	8682.0
729635	0.0	0.0
100996420	0.0	0.0
55299	957.0	1581.0
80233	1280.0	4331.0
55298	943.0	942.0
80232	6353.0	9753.0
106480341	1.0	2.0
80231	88.0	90.0
55297	1325.0	1896.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	48.0	158.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	738.0	338.0
106480344	0.0	0.0
80230	2175.0	4157.0
7066	48.0	95.0
100874021	1.0	0.0
100874020	0.0	0.0
7068	3435.0	716.0
729665	1.0	0.0
7067	5308.0	3878.0
92249	1505.0	1437.0
100874025	4.0	0.0
7069	5701.0	8.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	0.0
106479357	0.0	1.0
106480302	0.0	0.0
7060	6543.0	5894.0
106480305	0.0	0.0
79272	2.0	0.0
106479356	1.0	0.0
106479355	0.0	1.0
106480304	0.0	0.0
7062	31.0	29.0
92241	1568.0	592.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	17.0
106480307	0.0	0.0
729666	3.0	2.0
106480306	0.0	0.0
79273	1.0	0.0
106479353	1.0	3.0
7064	1092.0	3626.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	1.0	0.0
80267	3084.0	4497.0
106479350	0.0	0.0
80264	452.0	584.0
106480310	2.0	0.0
106480312	7.0	0.0
106480311	1.0	0.0
100874029	0.0	0.0
100874028	4.0	2.0
100874027	0.0	1.0
730647	0.0	1.0
343332	0.0	2.0
644403	0.0	0.0
80263	268.0	850.0
80262	766.0	2196.0
343338	0.0	0.0
7077	31603.0	43678.0
100874010	0.0	0.0
7076	3687.0	24897.0
92235	26.0	42.0
7079	6413.0	11.0
7078	2579.0	2997.0
100874014	2.0	2.0
100874013	0.0	1.0
729650	1.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	1.0
106479347	1.0	1.0
106480314	0.0	0.0
106480313	0.0	0.0
729659	1.0	3.0
106479346	5.0	3.0
7071	7192.0	6017.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	3625.0	21015.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	2718.0	4074.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	2603.0	5658.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	4100.0	1806.0
729658	0.0	0.0
106479341	0.0	0.0
7074	531.0	869.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	949.0	1199.0
80255	2049.0	2797.0
79269	2243.0	4311.0
80254	1480.0	1619.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	35.0	35.0
106480323	0.0	6.0
106480322	6.0	1.0
100874018	0.0	0.0
100874016	2.0	2.0
644414	0.0	0.0
100874015	0.0	0.0
343326	2.0	9.0
100874019	0.0	0.0
7088	3262.0	1103.0
100874043	201.0	202.0
7087	64.0	42.0
100874042	6.0	5.0
100874041	1.0	0.0
7089	3390.0	1421.0
100874040	0.0	1.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	2.0	1.0
404766	0.0	0.0
100874044	0.0	2.0
7080	0.0	0.0
79291	0.0	0.0
7082	6971.0	6457.0
79294	0.0	0.0
7084	4183.0	2115.0
402100	0.0	0.0
79296	0.0	0.0
7083	306.0	2206.0
7086	22235.0	10049.0
79297	0.0	0.0
729602	1.0	0.0
104472714	0.0	1.0
104472715	1615.0	847.0
79299	0.0	0.0
104472716	30.0	2.0
104472717	1.0	73.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	3.0
100874048	29.0	64.0
644429	0.0	0.0
7099	3267.0	759.0
100874032	86.0	28.0
7098	1027.0	500.0
100874031	2.0	4.0
100874030	2.0	0.0
92255	1258.0	1723.0
644444	0.0	0.0
100874036	1.0	0.0
100874035	0.0	0.0
644442	0.0	0.0
100874034	1.0	4.0
92259	638.0	893.0
100874033	1.0	0.0
7091	1264.0	541.0
7090	2787.0	7979.0
7093	6.0	166.0
79283	0.0	0.0
7092	533.0	263.0
79282	0.0	0.0
7095	9130.0	10538.0
7094	49389.0	28157.0
7097	1214.0	903.0
7096	528.0	261.0
104472713	1.0	24.0
79289	0.0	0.0
284525	1.0	2.0
106480301	0.0	0.0
80279	3059.0	10709.0
106480300	0.0	1.0
80270	672.0	900.0
284521	25.0	5.0
100874039	0.0	0.0
644435	6.0	8.0
100874038	2.0	1.0
100874037	0.0	0.0
80274	1274.0	248.0
80273	1582.0	2001.0
80271	6342.0	2148.0
100874065	0.0	0.0
100874064	2.0	0.0
100874063	0.0	0.0
106479319	4.0	8.0
100874069	11.0	17.0
106479318	0.0	1.0
100874068	2.0	8.0
106479317	4.0	2.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	1.0	1.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	2.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	3.0	1.0
106479310	0.0	0.0
92285	550.0	1076.0
100874060	1.0	31.0
92283	174.0	265.0
404734	129.0	307.0
644449	0.0	0.0
100874054	5.0	13.0
100874053	0.0	0.0
106479309	3.0	1.0
100874052	1.0	4.0
729610	0.0	0.0
100874051	1.0	0.0
106479308	0.0	0.0
100874058	220.0	314.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	6.0	13.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	4.0	2.0
106479304	0.0	0.0
92270	216.0	775.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	6.0	8.0
106479300	0.0	1.0
729611	3.0	0.0
80298	861.0	971.0
729608	1.0	0.0
644459	72.0	47.0
100874059	0.0	0.0
79412	12.0	32.0
79411	702.0	967.0
79414	635.0	1381.0
127933	6939.0	14300.0
79413	7.0	15.0
79415	1672.0	6552.0
284576	2.0	4.0
55449	1300.0	2900.0
284573	3.0	10.0
140913	0.0	0.0
115948	10.0	134.0
55450	1123.0	9245.0
152905	4.0	8.0
55454	1236.0	2548.0
79400	28.0	272.0
55451	2.0	3.0
115950	189.0	394.0
284565	545.0	1199.0
92400	1871.0	3279.0
115939	1177.0	2181.0
55466	1750.0	8408.0
284551	0.0	0.0
752014	0.0	0.0
55472	4.0	12.0
55471	464.0	687.0
152926	1046.0	661.0
284546	3.0	0.0
284541	14.0	4.0
140947	0.0	0.0
92421	596.0	1356.0
729687	0.0	0.0
729686	1.0	0.0
729682	8.0	4.0
729689	9.0	12.0
548594	0.0	0.0
548593	2.0	1.0
55486	1701.0	2360.0
100996597	0.0	0.0
100996590	0.0	1.0
548599	0.0	0.0
548596	53.0	144.0
729678	749.0	1394.0
729677	1.0	0.0
79441	607.0	837.0
79443	4964.0	5191.0
79442	139.0	11.0
79444	6.0	6.0
79447	184.0	670.0
115992	506.0	707.0
79446	400.0	710.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	0.0	5.0
100874100	0.0	1.0
79470	0.0	0.0
79473	3.0	0.0
79476	0.0	0.0
100996570	9.0	42.0
100996571	3.0	0.0
100874106	0.0	1.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	2.0	1.0
100874108	0.0	0.0
100874107	2.0	2.0
140909	0.0	0.0
100996567	3.0	0.0
100996569	2.0	3.0
79465	51.0	25.0
100996564	0.0	0.0
79469	19.0	9.0
127943	36.0	379.0
92427	3.0	10.0
140901	2666.0	2647.0
140902	0.0	24.0
619434	0.0	0.0
619431	4.0	18.0
149345	437.0	963.0
392428	1.0	5.0
137362	0.0	0.0
619418	0.0	0.0
125336	94.0	49.0
152992	647.0	759.0
9700	143.0	697.0
9701	2596.0	4177.0
392451	8.0	14.0
392454	0.0	0.0
392459	0.0	0.0
9711	1360.0	2308.0
9712	1501.0	1066.0
392465	5.0	37.0
9710	3239.0	2147.0
441899	1.0	0.0
441898	3.0	0.0
441897	0.0	0.0
441896	1.0	0.0
441893	0.0	0.0
9704	759.0	1980.0
152940	4.0	1.0
9705	9.0	4.0
9702	1735.0	1605.0
9703	11913.0	14893.0
9708	20.0	9.0
9709	5547.0	6090.0
9706	1935.0	1414.0
9722	340.0	14.0
9723	698.0	62.0
9720	12.0	3.0
9721	170.0	15.0
392433	0.0	0.0
392437	15.0	18.0
55421	2432.0	2060.0
55425	1138.0	1047.0
55423	20.0	25.0
55422	1193.0	723.0
9715	117.0	87.0
9716	2829.0	3721.0
9719	226.0	990.0
9717	58.0	22.0
9718	117.0	441.0
9730	2187.0	3310.0
9733	2315.0	3630.0
9734	630.0	1888.0
9731	1912.0	2582.0
9732	1529.0	944.0
55432	456.0	913.0
100	255.0	343.0
101	145.0	988.0
102	4570.0	9268.0
103	12709.0	38242.0
55435	806.0	1500.0
104	2164.0	2200.0
105	40.0	78.0
107	1075.0	5933.0
9726	1085.0	1962.0
108	182.0	109.0
9727	1741.0	3755.0
109	2384.0	1185.0
9724	1847.0	1896.0
55437	1207.0	809.0
9725	4497.0	2013.0
9728	4525.0	4349.0
9729	153.0	1.0
150280	4.0	1.0
392371	0.0	2.0
9741	15376.0	25673.0
644353	20.0	37.0
100286948	0.0	0.0
9744	300.0	191.0
392375	0.0	0.0
9745	2.0	0.0
644357	1.0	0.0
392374	0.0	0.0
441869	723.0	457.0
9742	1356.0	3389.0
392377	0.0	0.0
9743	2089.0	3951.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	77.0	252.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	3343.0	175.0
106480294	0.0	0.0
106479294	0.0	0.0
112	9881.0	3478.0
106480297	2.0	3.0
106479293	0.0	0.0
113	455.0	456.0
106479292	0.0	0.0
106480296	0.0	0.0
114	3.0	0.0
106479291	0.0	0.0
106480299	0.0	0.0
115	1619.0	1340.0
106480298	0.0	0.0
106479290	0.0	0.0
116	34.0	3.0
117	610.0	44.0
118	15028.0	18080.0
9737	993.0	1060.0
119	398.0	415.0
9738	1307.0	1121.0
150275	193.0	1853.0
9735	633.0	1358.0
9736	5928.0	4125.0
414254	2.0	2.0
106480291	3.0	2.0
150274	301.0	767.0
106480290	1.0	0.0
9739	1904.0	2644.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	321.0	512.0
100874197	0.0	10.0
150291	3.0	7.0
9752	6.0	14.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	18.0	5.0
9750	467.0	148.0
150290	179.0	444.0
100874194	0.0	0.0
9755	863.0	990.0
9753	299.0	274.0
100874199	3.0	1.0
9754	2187.0	606.0
100874198	2.0	1.0
392387	0.0	1.0
106479289	0.0	0.0
106479288	0.0	0.0
