id	0ecc60d5-6273-41f8-9fbc-70fb6373e47d	3ab0577a-0d95-4f3b-9ec8-850820c5ecb3
727703	3.0	0.0
727704	0.0	0.0
201633	29.0	68.0
2900	68.0	114.0
2908	9950.0	2141.0
2907	8572.0	17849.0
2906	50.0	286.0
2905	34.0	26.0
2904	154.0	11.0
2903	205.0	57.0
345456	0.0	0.0
2902	65.0	194.0
2901	313.0	29.0
406894	1.0	1.0
406893	0.0	0.0
406896	12.0	5.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	1.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	1.0	0.0
406892	0.0	0.0
406891	0.0	0.0
2911	11.0	15.0
201651	14.0	1.0
2919	84.0	87.0
2918	6.0	69.0
102465691	0.0	0.0
2917	49.0	43.0
2916	17.0	11.0
2915	0.0	0.0
2914	11.0	81.0
2913	5.0	6.0
2912	20.0	36.0
404220	59.0	13.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	0.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	26.0	12.0
406889	0.0	0.0
406888	1.0	0.0
23584	486.0	417.0
23585	4662.0	9089.0
23586	1829.0	2488.0
23587	1260.0	1989.0
23588	2815.0	2943.0
23589	1920.0	4097.0
406881	1.0	0.0
2922	1021.0	853.0
2921	48.0	54.0
2920	715.0	203.0
23580	6177.0	3552.0
23581	12.0	40.0
23582	2912.0	1615.0
23583	1143.0	3411.0
404217	157.0	986.0
2928	0.0	0.0
2926	4176.0	6025.0
2925	150.0	139.0
2923	12380.0	45643.0
646366	1.0	1.0
345430	0.0	2.0
406875	0.0	0.0
404216	0.0	134.0
23595	1585.0	1562.0
23596	396.0	976.0
23597	1163.0	2028.0
96597	11.0	4.0
23598	3635.0	4283.0
100130584	0.0	0.0
100130581	257.0	173.0
646360	11.0	11.0
129450	628.0	472.0
130429	1.0	0.0
2932	4254.0	4418.0
2931	2616.0	5162.0
23590	139.0	504.0
100129591	9.0	7.0
23591	1.0	0.0
23592	2158.0	1776.0
23593	5170.0	8071.0
23594	59.0	253.0
727708	0.0	0.0
100499485	0.0	0.0
100129597	0.0	1.0
100499483	120.0	44.0
2939	1.0	3.0
2938	111.0	7.0
2937	1743.0	4037.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	3147.0	3714.0
2935	6973.0	8724.0
2934	56506.0	19782.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2015.0	1409.0
60506	0.0	1.0
2944	11.0	15.0
2942	0.0	0.0
2941	1217.0	906.0
2940	3.0	1.0
2949	814.0	118.0
2948	1167.0	1502.0
2947	6530.0	1657.0
2946	3418.0	950.0
60526	802.0	783.0
2954	995.0	2173.0
2953	46.0	16.0
2951	0.0	1.0
2950	9292.0	45564.0
2959	1052.0	1522.0
2958	1028.0	2163.0
2957	2990.0	4075.0
2956	3046.0	5752.0
100288948	0.0	3.0
60529	1462.0	69.0
60528	3483.0	4976.0
2966	51.0	178.0
84504	1.0	0.0
2965	2393.0	2318.0
84503	393.0	338.0
2964	2.0	5.0
2963	823.0	1721.0
2962	4435.0	4257.0
2961	956.0	1292.0
84502	255.0	17.0
2960	631.0	1428.0
84501	301.0	720.0
2969	4196.0	2921.0
2968	141.0	212.0
2967	1521.0	2168.0
2980	1.0	1.0
2977	913.0	923.0
2976	2880.0	4622.0
2975	4757.0	5931.0
2974	5.0	54.0
2972	1942.0	2515.0
2971	3255.0	11189.0
2970	118.0	199.0
2979	71.0	35.0
2978	1.0	9.0
154442	15.0	4.0
2990	3994.0	7467.0
225689	261.0	633.0
84519	80.0	96.0
84518	72.0	65.0
60559	4248.0	7645.0
100500914	0.0	0.0
2987	4029.0	13347.0
60558	1865.0	2020.0
84525	166.0	1282.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	831.0	592.0
100500917	0.0	1.0
2984	109.0	122.0
84522	1431.0	2986.0
100500918	0.0	0.0
2983	725.0	1338.0
100500919	0.0	0.0
84524	838.0	881.0
2982	3357.0	1501.0
2981	0.0	1.0
84520	320.0	1072.0
100500910	0.0	0.0
100500911	1.0	0.0
2989	6.0	0.0
100500913	0.0	0.0
2999	35.0	32.0
84515	846.0	1031.0
100500903	0.0	0.0
2998	387.0	7.0
84514	1705.0	2473.0
100500904	2.0	0.0
2997	4435.0	4061.0
84517	64.0	108.0
100500905	0.0	0.0
84516	3920.0	4038.0
2996	10.0	8.0
100500906	0.0	0.0
2995	2956.0	1036.0
2994	0.0	1.0
100500908	0.0	0.0
84513	1397.0	1306.0
2993	0.0	1.0
100500909	0.0	0.0
2992	1679.0	3023.0
60561	859.0	1456.0
60560	1403.0	1723.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	124.0	1543.0
130497	1126.0	57.0
84548	672.0	714.0
84547	377.0	522.0
100500938	0.0	1.0
84549	892.0	856.0
84546	0.0	0.0
84545	1944.0	4398.0
84542	494.0	874.0
84541	54.0	54.0
727795	12.0	25.0
84529	345.0	235.0
84536	205.0	214.0
84539	0.0	2.0
84532	1747.0	5193.0
84530	4.0	6.0
23729	205.0	429.0
201288	0.0	0.0
201283	794.0	959.0
23738	3.0	5.0
23731	8933.0	4088.0
23732	134.0	12.0
201299	3.0	47.0
201292	933.0	1351.0
201294	947.0	1653.0
23704	155.0	2312.0
23705	2182.0	2311.0
23708	855.0	868.0
252840	0.0	0.0
252841	9.0	9.0
100288897	22.0	116.0
23710	4001.0	2419.0
100288892	0.0	0.0
100288885	1.0	0.0
100288870	0.0	0.0
100288868	3.0	11.0
100288861	0.0	0.0
84701	95.0	129.0
252884	468.0	255.0
84700	11.0	215.0
129841	0.0	0.0
94086	14.0	22.0
117854	437.0	494.0
100130450	4.0	3.0
154807	8310.0	4619.0
100129460	112.0	121.0
359710	0.0	0.0
94081	1190.0	2775.0
115201	543.0	1573.0
100129468	1.0	0.0
100129464	3.0	3.0
286256	54.0	85.0
286257	532.0	1626.0
100129459	3.0	0.0
100130447	0.0	0.0
129831	585.0	1024.0
646269	1.0	3.0
646262	0.0	0.0
286262	652.0	4021.0
142827	11.0	6.0
100129452	0.0	0.0
646278	12.0	10.0
100130435	0.0	0.0
727800	161.0	525.0
646270	7.0	2.0
154822	70.0	9.0
23782	0.0	0.0
23783	16.0	132.0
23784	0.0	7.0
23786	4151.0	4147.0
23787	7365.0	11833.0
646273	0.0	0.0
23788	3085.0	8072.0
359730	1.0	1.0
359731	0.0	0.0
23780	1738.0	1702.0
23781	0.0	0.0
345079	163.0	197.0
154810	9536.0	2331.0
100129438	0.0	0.0
94097	1092.0	1141.0
359737	0.0	0.0
359738	0.0	0.0
359739	1.0	2.0
646282	128.0	1037.0
359736	13.0	6.0
359740	1.0	0.0
359741	0.0	0.0
359742	0.0	0.0
359743	13.0	5.0
139201	17.0	11.0
129804	530.0	621.0
129807	0.0	4.0
129880	368.0	426.0
23768	1665.0	1036.0
23769	53.0	30.0
129881	21.0	56.0
100130418	996.0	268.0
345062	0.0	1.0
286204	221.0	23.0
100129428	0.0	0.0
286205	1146.0	773.0
100129427	1.0	0.0
23760	3092.0	2963.0
359748	0.0	0.0
100862854	0.0	0.0
286207	117.0	340.0
359749	1.0	0.0
23761	2442.0	1376.0
100862855	0.0	0.0
23762	327.0	345.0
23764	1213.0	424.0
359744	1.0	2.0
100862850	0.0	0.0
23765	2183.0	1811.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	1.0
23766	0.0	0.0
23767	830.0	407.0
100862853	0.0	0.0
359747	0.0	2.0
359751	0.0	0.0
359752	4.0	3.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	254.0	122.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	2787.0	1804.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	8851.0	10335.0
359761	9.0	1.0
129868	10.0	1.0
23746	0.0	0.0
102465502	5.0	11.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	129.0	31.0
23749	0.0	0.0
100129403	0.0	2.0
345041	9.0	18.0
100129405	150.0	241.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	7352.0	8702.0
102465507	0.0	0.0
23742	0.0	1.0
359766	0.0	0.0
23743	753.0	229.0
359767	0.0	0.0
102465505	0.0	0.0
130813	20.0	117.0
23744	1.0	4.0
102465504	0.0	3.0
130814	1137.0	2767.0
102465503	0.0	0.0
359774	4.0	12.0
359775	0.0	0.0
359776	0.0	1.0
359770	3.0	0.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	1.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	1.0	0.0
23759	2405.0	6372.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	32.0	6.0
347694	0.0	0.0
286239	0.0	1.0
23751	2.0	7.0
102465519	0.0	0.0
23752	3.0	6.0
23753	218.0	1700.0
115207	8276.0	6107.0
359777	0.0	0.0
102465517	0.0	0.0
130827	221.0	423.0
359778	0.0	0.0
102465516	0.0	0.0
115209	993.0	1634.0
23755	3.0	1.0
359779	0.0	0.0
102465515	1.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	1.0
359781	0.0	0.0
359782	0.0	0.0
347689	24.0	26.0
347688	12.0	28.0
102465524	0.0	0.0
94005	3496.0	3333.0
102465523	1.0	0.0
102465522	0.0	0.0
102465521	1.0	1.0
102465520	0.0	0.0
94009	145.0	39.0
727866	0.0	0.0
57060	1419.0	1774.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	7151.0	10775.0
102465526	0.0	0.0
727865	7.0	4.0
102465525	1.0	1.0
84687	3025.0	3680.0
727859	0.0	0.0
84689	86.0	238.0
84688	12.0	13.0
139135	0.0	1.0
84684	0.0	2.0
84681	937.0	1605.0
84680	1530.0	427.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	1.0	0.0
727851	122.0	47.0
102465539	0.0	2.0
102465538	0.0	0.0
102465537	1.0	0.0
102465536	0.0	0.0
84679	2823.0	2482.0
84676	9.0	10.0
84675	67.0	0.0
140123	0.0	0.0
84678	1474.0	1482.0
84677	0.0	9.0
84672	0.0	0.0
84671	1135.0	2369.0
84674	492.0	604.0
84673	0.0	0.0
152101	0.0	0.0
152100	380.0	989.0
94027	32.0	8.0
94026	3.0	0.0
94025	303.0	482.0
129787	1612.0	1256.0
57088	3314.0	1343.0
127124	0.0	0.0
57089	478.0	1318.0
57082	58.0	720.0
57084	2.0	0.0
57085	1391.0	3054.0
152118	1.0	0.0
152110	354.0	1006.0
154790	13.0	4.0
154791	329.0	337.0
646201	0.0	0.0
57091	64.0	41.0
94015	505.0	521.0
57092	6176.0	7173.0
646202	19.0	7.0
57097	971.0	729.0
57099	430.0	895.0
727879	1.0	0.0
57093	0.0	0.0
166752	3.0	0.0
57094	186.0	38.0
57095	1751.0	2391.0
57096	72.0	53.0
139163	0.0	0.0
84698	394.0	161.0
84699	0.0	0.0
84694	0.0	0.0
84693	592.0	696.0
100499563	2.0	1.0
84696	147.0	174.0
84695	207.0	337.0
84690	12.0	1.0
84692	2.0	3.0
84691	4.0	1.0
130752	166.0	96.0
646213	0.0	0.0
100130495	22.0	4.0
646208	14.0	17.0
94039	663.0	1092.0
94031	1995.0	12604.0
94030	55.0	31.0
100130484	0.0	0.0
94033	4.0	0.0
94032	1.0	17.0
727810	1.0	0.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	486.0	279.0
727805	2.0	0.0
139105	0.0	1.0
646218	0.0	0.0
347744	33.0	78.0
347741	0.0	1.0
646231	0.0	0.0
154743	962.0	740.0
130773	4.0	0.0
727842	0.0	1.0
100129480	78.0	65.0
100129482	2472.0	1018.0
727837	0.0	0.0
347736	36.0	14.0
347733	1004.0	243.0
347732	24.0	64.0
347735	2769.0	13069.0
347734	2583.0	4085.0
347731	1.0	1.0
646243	0.0	2.0
94059	194.0	543.0
347730	11.0	5.0
646249	0.0	0.0
201305	30.0	12.0
100130466	0.0	0.0
727833	1.0	0.0
727835	2.0	5.0
100130462	0.0	0.0
94056	3324.0	13787.0
100130461	2.0	2.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	19.0	35.0
727828	0.0	0.0
100129472	2.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	5032.0	8013.0
347717	0.0	0.0
347716	13.0	31.0
101154644	0.0	0.0
152195	265.0	375.0
100288831	0.0	0.0
164153	35.0	1.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	1.0
347706	0.0	0.0
152189	393.0	1916.0
347705	0.0	0.0
347702	0.0	0.0
152185	993.0	1934.0
347701	0.0	0.0
100288827	1.0	0.0
100288825	0.0	0.0
57000	92.0	37.0
57001	349.0	713.0
84618	4.0	0.0
84617	3981.0	3494.0
84619	304.0	232.0
57007	1316.0	2182.0
84624	146.0	7130.0
84627	307.0	2811.0
84626	894.0	769.0
57002	458.0	1067.0
57003	6022.0	8039.0
84620	384.0	1612.0
84623	27.0	21.0
57004	0.0	4.0
84622	963.0	696.0
100288814	1.0	3.0
57010	339.0	241.0
57017	2266.0	3133.0
84614	2252.0	2253.0
57018	4946.0	3347.0
57019	1391.0	2737.0
84616	0.0	0.0
84612	414.0	2860.0
57016	5.0	8.0
96626	0.0	0.0
100288805	181.0	22.0
100288801	1.0	4.0
100288802	0.0	1.0
57020	2846.0	3536.0
164127	1.0	0.0
166785	798.0	1005.0
84639	0.0	0.0
84647	0.0	0.0
84649	31673.0	2170.0
60678	855.0	1389.0
60677	1.0	0.0
84648	0.0	0.0
60676	278.0	46.0
84643	0.0	0.0
60675	1.0	1.0
139170	5.0	1.0
101154686	0.0	0.0
84645	215.0	29.0
60674	7450.0	13469.0
57026	12.0	9.0
60673	716.0	1253.0
152138	0.0	0.0
60672	809.0	1035.0
152137	5906.0	2872.0
252946	0.0	0.0
84641	2919.0	4853.0
252948	0.0	0.0
84640	2068.0	2808.0
252949	0.0	0.0
154796	3080.0	1729.0
96610	165.0	155.0
164118	5.0	3.0
84629	7637.0	11213.0
84628	55.0	86.0
727897	221.0	11826.0
57030	152.0	54.0
84636	26.0	16.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	3592.0	2110.0
84632	3848.0	1800.0
60686	710.0	985.0
84631	41.0	13.0
57037	1694.0	1075.0
84634	0.0	5.0
60685	3719.0	6654.0
105370183	0.0	0.0
57038	1558.0	2097.0
60684	2739.0	2894.0
60682	636.0	548.0
60681	3703.0	16431.0
84630	10.0	146.0
60680	140.0	9.0
252953	0.0	0.0
252954	0.0	0.0
139189	0.0	3.0
252955	0.0	0.0
252956	1.0	0.0
57045	2424.0	5021.0
84669	2758.0	2423.0
84668	6236.0	1054.0
84665	76.0	10.0
57047	15.0	12.0
84664	0.0	0.0
84667	1.0	4.0
84666	0.0	0.0
84661	905.0	2758.0
84660	13.0	4.0
84662	907.0	3427.0
648809	0.0	0.0
648822	1.0	2.0
57053	33.0	67.0
57054	0.0	0.0
57055	0.0	0.0
57050	1546.0	2148.0
166793	387.0	276.0
84658	1.0	6.0
84657	46.0	35.0
84659	68.0	13.0
84654	0.0	0.0
57057	1.0	64.0
84656	4866.0	8495.0
84650	849.0	1543.0
84651	3.0	1.0
100132917	0.0	1.0
100132918	0.0	0.0
252983	998.0	1006.0
441073	31.0	28.0
100132920	0.0	0.0
100132923	36.0	4.0
100132929	1.0	2.0
100288797	1.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	48.0	91.0
441061	1.0	3.0
100132932	0.0	0.0
100132938	1.0	0.0
100288785	0.0	0.0
441094	342.0	373.0
100132940	0.0	0.0
252968	0.0	0.0
252969	950.0	561.0
100132948	5.0	8.0
100132949	0.0	0.0
286310	2.0	5.0
404093	1096.0	2823.0
286319	693.0	990.0
100288772	8.0	1.0
441027	3297.0	10685.0
441026	4.0	0.0
441024	673.0	656.0
441032	164.0	135.0
84803	1177.0	134.0
164091	882.0	768.0
100132963	0.0	0.0
100132965	0.0	1.0
100132967	0.0	0.0
152098	116.0	96.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	0.0	0.0
100132979	0.0	0.0
359803	3.0	13.0
359804	0.0	3.0
100288742	0.0	0.0
359806	0.0	1.0
84816	228.0	429.0
359800	0.0	2.0
84818	2385.0	2306.0
441046	37.0	16.0
84817	633.0	4002.0
359802	0.0	1.0
84823	1355.0	2844.0
57205	2201.0	1132.0
441054	70.0	71.0
84824	10.0	19.0
441051	3.0	12.0
441050	39.0	55.0
84820	181.0	78.0
100132987	1.0	5.0
57209	1075.0	1044.0
100288739	0.0	0.0
84809	1418.0	791.0
84808	49.0	109.0
57210	1051.0	789.0
84804	659.0	554.0
100288730	107.0	73.0
84807	214.0	168.0
441034	26.0	30.0
84812	781.0	283.0
57215	1172.0	1583.0
84811	1099.0	1245.0
57216	2381.0	5052.0
57217	1658.0	1281.0
84814	192.0	212.0
100132992	0.0	0.0
57211	905.0	807.0
100132994	0.0	0.0
57212	2291.0	1144.0
57213	546.0	736.0
100132995	0.0	1.0
57214	182.0	460.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	4.0	4.0
648791	117.0	65.0
359822	0.0	0.0
100129347	15.0	6.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	0.0
130728	1.0	1.0
286380	0.0	1.0
100129331	1.0	0.0
100130319	1.0	0.0
404024	3.0	2.0
404026	0.0	0.0
100129329	0.0	1.0
100130313	0.0	0.0
441009	11.0	8.0
100130311	286.0	179.0
100130310	0.0	0.0
130733	1322.0	64.0
359844	3.0	0.0
359845	1418.0	2325.0
727914	0.0	0.0
727915	0.0	0.0
100129325	0.0	1.0
100129320	12.0	2.0
646168	37.0	2.0
100129319	0.0	0.0
100130307	6.0	1.0
100129315	0.0	0.0
100130302	2.0	2.0
727910	1037.0	803.0
100130301	9.0	14.0
345193	60.0	22.0
130749	25.0	14.0
646164	0.0	0.0
727909	11.0	1.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	1.0
646171	1.0	5.0
646175	0.0	0.0
646174	0.0	1.0
115123	117.0	213.0
286333	35.0	145.0
286336	289.0	369.0
115106	487.0	873.0
100306975	2.0	0.0
115111	108.0	12.0
286343	1221.0	1534.0
286348	0.0	1.0
646193	1.0	2.0
100886964	0.0	0.0
646192	8.0	31.0
646196	1.0	3.0
646195	1902.0	1812.0
100534599	0.0	0.0
130700	0.0	0.0
100306951	160.0	232.0
100534595	42.0	12.0
100132911	0.0	0.0
100534592	2.0	3.0
100534593	79.0	67.0
286362	0.0	0.0
100132916	1.0	0.0
100240709	0.0	3.0
129684	0.0	1.0
57180	495.0	701.0
129685	1809.0	1757.0
100240707	5.0	0.0
727982	1.0	0.0
57185	3691.0	1594.0
727987	0.0	0.0
57186	3439.0	1695.0
57187	4108.0	5085.0
57188	500.0	251.0
57181	1710.0	2947.0
94122	951.0	665.0
57182	3612.0	4456.0
727984	4.0	3.0
94121	775.0	2438.0
94120	503.0	304.0
57184	1085.0	487.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	16.0	6.0
57189	4408.0	2703.0
359792	2.0	12.0
127018	695.0	2622.0
359793	0.0	0.0
100240711	0.0	0.0
100240712	0.0	0.0
100240710	1.0	0.0
345258	1.0	0.0
100240713	0.0	0.0
94115	1.0	1.0
57190	7022.0	10332.0
727970	2.0	0.0
57191	69.0	354.0
166614	224.0	311.0
57198	2526.0	5302.0
57192	987.0	1285.0
359799	0.0	0.0
57194	529.0	1245.0
727969	0.0	0.0
84798	1413.0	4988.0
140004	0.0	0.0
84793	85.0	207.0
84792	889.0	1954.0
84795	943.0	413.0
84791	358.0	913.0
84790	921.0	5923.0
154661	250.0	105.0
154664	53.0	3.0
166647	3114.0	1892.0
127003	10.0	72.0
127002	325.0	239.0
115019	1.0	7.0
100130396	0.0	1.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	21.0	23.0
100130391	0.0	0.0
115024	1406.0	1993.0
142679	349.0	184.0
648729	7.0	4.0
142678	1443.0	728.0
347894	0.0	0.0
102465436	0.0	0.0
94137	42.0	6.0
727991	16.0	16.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	4.0	9.0
100130386	5.0	1.0
94134	3498.0	4053.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	58.0	48.0
100129394	3.0	10.0
142683	0.0	2.0
142686	80.0	95.0
142685	0.0	0.0
152007	823.0	1215.0
152006	5269.0	2399.0
142689	14.0	12.0
140028	0.0	0.0
152002	540.0	1765.0
100129396	2.0	0.0
102465447	1.0	0.0
127062	0.0	1.0
102465446	0.0	1.0
345222	24.0	31.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	2.0	2.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	1.0	6.0
100130376	0.0	0.0
94160	99.0	132.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	195.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	1.0
727936	601.0	2541.0
100129385	0.0	5.0
100129387	1502.0	232.0
102465458	0.0	0.0
102465457	2.0	0.0
94158	40.0	56.0
102465456	1.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	27.0	0.0
102465451	2.0	3.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	4.0	2.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	3182.0	2630.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	4.0	0.0
646114	1.0	0.0
102465462	0.0	0.0
100009676	98.0	135.0
727964	0.0	0.0
100129361	1105.0	2147.0
102465461	0.0	0.0
102465460	1.0	0.0
646108	8.0	1.0
100129368	0.0	0.0
347853	0.0	1253.0
102465479	0.0	0.0
102465478	0.0	2.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	71.0	52.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2094.0	1898.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	14.0	4.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	2.0	1.0
100129357	39.0	37.0
100129351	0.0	0.0
100129354	6.0	7.0
102465489	0.0	0.0
102465488	2.0	0.0
100288726	0.0	0.0
102465487	0.0	2.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	1.0
164045	22.0	8.0
57105	67.0	49.0
57106	391.0	3867.0
84726	18320.0	6023.0
57107	998.0	1226.0
84725	1119.0	1762.0
57108	1.0	0.0
57101	226.0	72.0
84720	2239.0	2850.0
57102	855.0	1506.0
57103	254.0	999.0
84722	253.0	414.0
57104	17276.0	5365.0
102465483	0.0	0.0
102465482	1.0	1.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1396.0	1690.0
102465499	0.0	0.0
100288713	3.0	19.0
102465496	0.0	1.0
102465495	0.0	0.0
100288711	2.0	0.0
84709	49.0	8.0
57110	35.0	49.0
57111	2504.0	12606.0
84706	3788.0	1532.0
84705	652.0	775.0
84708	1074.0	917.0
84707	548.0	521.0
57116	12.0	159.0
57117	901.0	1779.0
57118	888.0	1173.0
57119	6.0	3.0
57113	0.0	1.0
57115	0.0	3.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	2.0	0.0
102465490	0.0	1.0
152065	5.0	1.0
100288702	0.0	0.0
57120	3513.0	3334.0
57121	100.0	221.0
57122	1952.0	3823.0
201456	96.0	180.0
127086	0.0	0.0
57127	29.0	130.0
57128	932.0	1883.0
57129	798.0	2448.0
84747	4137.0	2764.0
57124	1922.0	4865.0
57125	1281.0	2208.0
57126	3.0	20.0
84740	9.0	11.0
152078	225.0	52.0
127074	1.0	0.0
57130	2984.0	6529.0
57132	2769.0	2539.0
84727	327.0	794.0
127077	0.0	0.0
84735	12.0	13.0
84734	136.0	215.0
57139	735.0	234.0
115098	1169.0	2440.0
201475	1911.0	2185.0
57134	641.0	962.0
57135	0.0	0.0
57136	9116.0	20052.0
84733	307.0	456.0
57142	17264.0	23292.0
57143	399.0	805.0
57144	562.0	21.0
201477	0.0	0.0
57140	3453.0	4150.0
57149	1222.0	1245.0
84767	0.0	0.0
140032	0.0	0.0
84769	368.0	1387.0
57146	2073.0	2013.0
57147	1422.0	2410.0
84766	1939.0	831.0
84765	937.0	2962.0
57148	7038.0	7589.0
152015	250.0	19.0
57152	3.0	2.0
57153	11449.0	15168.0
166655	0.0	0.0
57154	2344.0	2015.0
84749	1622.0	1855.0
57150	399.0	205.0
57151	0.0	0.0
84759	558.0	1152.0
140043	0.0	0.0
57156	1627.0	2723.0
57157	1371.0	3097.0
139060	0.0	4.0
84752	549.0	925.0
57158	1506.0	170.0
57159	4.0	2.0
84750	628.0	192.0
152024	0.0	0.0
139067	0.0	0.0
139065	139.0	297.0
94104	2256.0	1797.0
94103	7155.0	5503.0
96764	1269.0	1569.0
94107	1539.0	3314.0
57165	109.0	62.0
94101	2058.0	1929.0
57161	1419.0	594.0
57162	2654.0	1065.0
57167	39.0	122.0
57168	98.0	190.0
57169	4694.0	6291.0
84787	490.0	1283.0
57175	3603.0	9146.0
57176	1572.0	3309.0
57171	690.0	2054.0
57172	13.0	9.0
84779	3.0	1.0
57178	9797.0	12810.0
139081	6.0	6.0
84775	556.0	341.0
57179	5548.0	8335.0
84777	126.0	62.0
84771	98.0	54.0
113655	548.0	2124.0
732538	2.0	1.0
353323	0.0	0.0
353322	158.0	259.0
353324	6.0	31.0
100996279	0.0	0.0
149603	4717.0	16968.0
341333	1.0	0.0
343990	641.0	932.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	17.0	50.0
84900	46.0	466.0
84902	1531.0	7185.0
149628	34.0	47.0
84901	2381.0	2955.0
341315	263.0	76.0
113622	180.0	173.0
353355	117.0	193.0
149643	6.0	4.0
150622	10.0	5.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	0.0	2.0
642513	0.0	0.0
100852405	0.0	0.0
642517	293.0	233.0
100852410	16.0	20.0
84919	4394.0	9874.0
84918	1949.0	4933.0
389322	31.0	23.0
390311	3.0	0.0
389320	1.0	2.0
390313	0.0	0.0
84915	270.0	561.0
84914	1389.0	9550.0
497190	10.0	11.0
84916	1989.0	2623.0
84922	721.0	3352.0
390318	0.0	0.0
84924	652.0	584.0
84923	811.0	1285.0
84920	295.0	343.0
123016	1731.0	2944.0
497189	15.0	14.0
642521	0.0	0.0
390320	0.0	0.0
84908	1418.0	2955.0
390321	0.0	0.0
353376	17.0	8.0
390322	0.0	0.0
390323	0.0	0.0
654502	27.0	7.0
84909	1154.0	1385.0
390324	0.0	0.0
