id	d8a963cd-8c5d-4b31-86bc-ecaf7e74b456	9c67b11d-1bac-446f-8bd7-ca34b7bc2ad6
441381	0.0	0.0
127602	192.0	1760.0
2597	50589.0	139776.0
2596	26.0	33.0
100874436	0.0	0.0
284004	565.0	469.0
100874435	0.0	0.0
100874434	2.0	6.0
100874433	1.0	0.0
284001	805.0	1284.0
100874439	0.0	7.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	10.0	17.0
100874464	0.0	0.0
100874462	1.0	1.0
100129801	1.0	0.0
100874469	0.0	0.0
100874468	0.0	0.0
100874467	0.0	1.0
100874466	1.0	2.0
100874450	0.0	0.0
50937	1151.0	2053.0
100874454	0.0	0.0
50939	20.0	44.0
100874453	0.0	0.0
100874452	1.0	1.0
100874451	0.0	1.0
100874457	0.0	0.0
100874456	0.0	2.0
50940	316.0	159.0
100874455	1.0	1.0
50943	35.0	174.0
50945	16.0	24.0
50944	15.0	48.0
100874459	0.0	0.0
23328	5876.0	3210.0
23329	368.0	981.0
84281	721.0	124.0
84280	1132.0	4612.0
644076	0.0	0.0
11340	870.0	892.0
644079	0.0	0.0
25983	1142.0	1215.0
127665	40.0	21.0
23321	4992.0	1749.0
115677	1450.0	2375.0
644070	0.0	0.0
23322	460.0	4090.0
25984	2875.0	269.0
23324	2845.0	10115.0
25987	2423.0	9342.0
23325	2348.0	8483.0
23326	10417.0	7989.0
25989	846.0	2549.0
23327	3563.0	4366.0
25988	639.0	706.0
25981	456.0	336.0
25980	2255.0	8608.0
11342	3306.0	8222.0
84287	920.0	2832.0
84286	665.0	1577.0
11341	147.0	5.0
284058	2694.0	7005.0
84289	855.0	851.0
11344	1068.0	873.0
11343	9823.0	8856.0
84288	292.0	595.0
84283	403.0	1318.0
11346	5800.0	2703.0
11345	3534.0	6489.0
84282	1229.0	3402.0
84285	807.0	2230.0
84284	1409.0	3859.0
23339	3325.0	9392.0
84270	646.0	804.0
23331	2540.0	977.0
25994	2286.0	3716.0
23332	2598.0	6749.0
25996	1670.0	2476.0
23333	1136.0	1509.0
23334	1526.0	1144.0
25998	3164.0	15221.0
23335	1152.0	3114.0
23336	29928.0	1100.0
441332	0.0	0.0
644082	0.0	0.0
23338	2560.0	3470.0
25999	1036.0	935.0
441331	0.0	0.0
84279	485.0	957.0
25992	1374.0	1265.0
84276	801.0	1052.0
84275	618.0	868.0
284047	38.0	73.0
84278	125.0	224.0
84277	550.0	1727.0
84272	3447.0	8851.0
84271	3652.0	3011.0
84274	916.0	2987.0
84273	1548.0	1590.0
23306	867.0	5692.0
23307	1918.0	3653.0
284040	18.0	15.0
23308	36.0	35.0
23309	1900.0	1504.0
25961	119.0	834.0
25960	2800.0	718.0
25963	6450.0	18844.0
23300	3899.0	7751.0
23301	3083.0	4731.0
25962	3468.0	12580.0
23302	538.0	31.0
23303	2587.0	1070.0
644096	288.0	330.0
23304	2555.0	13346.0
25966	2662.0	3594.0
23305	27.0	312.0
644094	0.0	0.0
11328	5945.0	8095.0
11329	2131.0	9475.0
11320	2366.0	7573.0
137012	6.0	4.0
113000	502.0	1047.0
11322	873.0	1741.0
11321	1401.0	6239.0
284034	1.0	0.0
11326	1184.0	660.0
11325	5367.0	11533.0
23317	2943.0	10719.0
84290	3.0	3.0
25979	1106.0	1562.0
23318	1588.0	928.0
84292	128.0	91.0
25972	1313.0	4753.0
23310	1041.0	3512.0
441359	0.0	0.0
25974	507.0	902.0
23312	739.0	4675.0
25973	185.0	418.0
23313	3329.0	3330.0
25976	3861.0	5855.0
23314	228.0	227.0
25975	69.0	235.0
441355	11.0	194.0
25978	2420.0	12846.0
23315	1125.0	2205.0
25977	1364.0	13556.0
23316	14.0	2.0
11339	29.0	535.0
11338	3464.0	6011.0
441362	0.0	0.0
441361	0.0	0.0
140660	3.0	2.0
115650	104.0	96.0
127623	0.0	0.0
25970	1529.0	1371.0
284029	171.0	127.0
115653	1.0	0.0
84298	1114.0	2894.0
11331	6707.0	8679.0
11330	4.0	0.0
11333	2178.0	4045.0
152641	24.0	6.0
11332	505.0	1132.0
84299	846.0	5089.0
11335	6317.0	21899.0
84294	1223.0	6467.0
11334	1062.0	2233.0
84293	6288.0	5828.0
84296	160.0	395.0
11337	2512.0	3799.0
284021	122.0	212.0
84295	1378.0	6849.0
11336	2138.0	3052.0
25946	1165.0	5856.0
25949	2435.0	2128.0
25948	2482.0	3355.0
441308	0.0	0.0
139604	0.0	1.0
100130898	0.0	0.0
100130894	3.0	10.0
25941	2308.0	8724.0
25940	1410.0	9385.0
100130892	7.0	12.0
25943	1602.0	2189.0
25942	3616.0	12290.0
100130890	89.0	209.0
25945	492.0	246.0
11309	3077.0	1534.0
284099	0.0	2.0
284098	460.0	1666.0
25957	4779.0	7737.0
140609	3662.0	8163.0
25959	4976.0	2871.0
100130889	18.0	1.0
100130887	34.0	17.0
25950	278.0	331.0
25953	1278.0	4293.0
25956	292.0	141.0
11317	0.0	0.0
11316	2250.0	2962.0
11319	1419.0	19426.0
11318	40.0	13.0
100379378	0.0	0.0
11311	1653.0	6049.0
11313	1589.0	2155.0
140603	1.0	0.0
11315	5935.0	8762.0
284086	214.0	469.0
11314	438.0	174.0
25925	2291.0	1257.0
284085	0.0	5.0
25924	630.0	109.0
25927	998.0	437.0
284083	2.0	2.0
100130879	0.0	0.0
25926	1939.0	7865.0
139628	0.0	0.0
25929	1254.0	4325.0
25928	3783.0	31.0
441328	0.0	0.0
127687	876.0	2169.0
100130873	2.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	2.0
441324	0.0	0.0
25921	4303.0	9901.0
441323	0.0	0.0
25920	1997.0	1692.0
25923	6452.0	10121.0
140612	499.0	149.0
100129880	0.0	0.0
284076	15.0	18.0
100129882	8.0	6.0
25936	1098.0	2776.0
25938	1095.0	2757.0
25937	6323.0	6855.0
284071	19.0	75.0
100130866	0.0	0.0
25939	5061.0	17064.0
113026	1778.0	478.0
441317	0.0	0.0
441315	0.0	0.0
25930	1966.0	2718.0
441314	0.0	0.0
441313	0.0	0.0
25932	14652.0	30633.0
127671	0.0	0.0
25934	1323.0	3789.0
127670	0.0	1.0
284069	33.0	55.0
140623	11.0	4.0
140625	0.0	0.0
284067	2.0	3.0
100129871	0.0	0.0
140628	0.0	4.0
406982	0.0	0.0
406981	0.0	0.0
406984	1.0	0.0
406983	3.0	0.0
406986	0.0	0.0
406985	0.0	0.0
406988	15.0	2.0
406987	0.0	0.0
23287	838.0	1515.0
23288	1098.0	876.0
406980	0.0	0.0
84206	180.0	165.0
23281	52.0	21.0
84203	2.0	11.0
23283	1746.0	4274.0
23284	734.0	49.0
140596	0.0	0.0
23285	359.0	697.0
152579	1054.0	1415.0
140597	167.0	0.0
23286	2908.0	5350.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	99.0	4.0
644000	0.0	0.0
646663	0.0	1.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	1.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	0.0
406976	0.0	0.0
23299	1826.0	2267.0
201725	372.0	770.0
23291	2751.0	7851.0
23293	1131.0	2195.0
23294	3083.0	3685.0
23295	2306.0	5849.0
406968	0.0	0.0
406967	0.0	0.0
646658	10.0	0.0
152586	0.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	28.0	2.0
406962	20.0	17.0
646672	1.0	0.0
11280	129.0	93.0
406961	0.0	0.0
11283	15.0	172.0
406964	0.0	0.0
11282	2402.0	3623.0
406963	0.0	0.0
644016	3.0	3.0
11285	680.0	1351.0
406966	0.0	0.0
11284	529.0	675.0
406965	0.0	0.0
23265	2841.0	3654.0
23266	3284.0	1730.0
23268	1563.0	1930.0
23269	2161.0	4709.0
84229	3.0	8.0
164592	14.0	7.0
59269	1080.0	1490.0
84225	197.0	116.0
23261	1375.0	2829.0
84224	713.0	1506.0
23262	2263.0	8607.0
23263	2514.0	1530.0
23264	4484.0	2781.0
84226	79.0	345.0
84221	233.0	530.0
406957	0.0	0.0
84220	0.0	5.0
406956	0.0	0.0
84223	693.0	1075.0
406959	0.0	0.0
406958	0.0	0.0
84222	40.0	52.0
646685	0.0	1.0
644022	1.0	2.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	6.0	5.0
406952	0.0	0.0
406955	0.0	2.0
406954	0.0	0.0
23276	686.0	1432.0
23277	2553.0	4277.0
23279	2457.0	8299.0
59277	12232.0	688.0
59272	86.0	4.0
59271	1355.0	540.0
59274	1033.0	2859.0
84218	0.0	0.0
84217	115.0	112.0
23270	1939.0	3759.0
23271	2862.0	9321.0
84219	306.0	457.0
23272	3985.0	8264.0
23274	1344.0	2493.0
84216	377.0	432.0
84215	64.0	20.0
23275	977.0	1184.0
406946	0.0	0.0
84210	2.0	1.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	5134.0	23640.0
644037	7.0	10.0
11260	3382.0	22003.0
646698	1.0	3.0
11262	46.0	432.0
23243	2901.0	4487.0
23244	5373.0	18967.0
59286	2743.0	7519.0
23245	604.0	1416.0
23246	848.0	1449.0
23247	920.0	1842.0
59283	10.0	37.0
23248	2737.0	7028.0
644030	1.0	0.0
59285	5.0	328.0
59284	0.0	0.0
84247	2078.0	3461.0
23240	1026.0	2663.0
84246	907.0	2875.0
84249	104.0	59.0
23241	2351.0	1272.0
23242	2332.0	3243.0
84248	3639.0	15894.0
84243	1208.0	2038.0
11264	1847.0	12836.0
84245	1090.0	1276.0
11267	1467.0	3253.0
11266	576.0	646.0
11269	801.0	1485.0
84240	674.0	2232.0
11270	547.0	2250.0
644042	0.0	3.0
11272	82.0	50.0
11274	228.0	1888.0
11273	3155.0	6696.0
23254	1193.0	542.0
23255	217.0	538.0
23256	2311.0	4857.0
23258	3585.0	5842.0
23259	2292.0	24430.0
644041	1.0	0.0
84239	208.0	19.0
23250	1631.0	1223.0
84236	1468.0	4955.0
23251	129.0	153.0
23252	921.0	592.0
140564	127.0	290.0
23253	3053.0	3926.0
84232	3383.0	3521.0
11276	2330.0	6432.0
11275	1466.0	939.0
84231	2689.0	4678.0
49861	9.0	21.0
11278	1020.0	1896.0
49860	0.0	0.0
84233	579.0	1366.0
11277	0.0	0.0
11279	923.0	804.0
84230	2394.0	946.0
23229	1661.0	2620.0
49856	520.0	923.0
644054	0.0	0.0
49855	1123.0	2439.0
644059	0.0	0.0
49854	1585.0	3347.0
11240	4572.0	2539.0
23221	831.0	858.0
25884	49.0	18.0
23223	964.0	1996.0
25886	161.0	767.0
23224	7791.0	6373.0
25885	1748.0	6270.0
23225	1239.0	8135.0
25888	556.0	1632.0
23228	686.0	393.0
644050	3.0	1.0
201780	3.0	3.0
84269	577.0	1365.0
152559	718.0	1760.0
25880	375.0	666.0
84268	898.0	1679.0
23220	1093.0	355.0
140576	6564.0	29606.0
84265	1069.0	519.0
11243	514.0	822.0
139599	3.0	3.0
84264	34.0	30.0
140578	118.0	144.0
84267	728.0	1595.0
11245	658.0	1180.0
84266	875.0	767.0
11244	2752.0	6000.0
84261	432.0	450.0
11247	20.0	45.0
139596	522.0	2613.0
84260	576.0	1254.0
84263	2813.0	8401.0
11249	2.0	0.0
84262	683.0	675.0
11248	115.0	175.0
345557	551.0	32.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	4.0	0.0
406997	0.0	0.0
406996	0.0	0.0
11252	3807.0	3615.0
406999	0.0	0.0
11251	12.0	30.0
406998	0.0	0.0
23232	795.0	2891.0
25895	925.0	1892.0
23233	1654.0	3975.0
25894	1013.0	853.0
25897	3056.0	5097.0
23234	474.0	3103.0
25896	818.0	6961.0
23235	4944.0	1563.0
23236	1471.0	588.0
25898	1411.0	2203.0
23237	124.0	17.0
644063	13.0	58.0
406991	0.0	0.0
23239	1547.0	1054.0
406990	0.0	0.0
25891	5120.0	112.0
84258	4.0	51.0
25890	5094.0	693.0
25893	12.0	135.0
23230	1583.0	2329.0
23231	1030.0	1683.0
84259	700.0	1673.0
84254	431.0	544.0
11254	1670.0	12.0
84253	479.0	1150.0
11253	2126.0	2663.0
406989	0.0	0.0
84256	955.0	756.0
11255	6.0	3.0
84255	1860.0	3096.0
84250	331.0	2944.0
11258	1634.0	2245.0
11257	512.0	1945.0
84251	251.0	672.0
11259	3436.0	2124.0
100874483	0.0	0.0
100874482	0.0	0.0
100874480	0.0	0.0
406900	0.0	1.0
100874484	2.0	0.0
201799	561.0	1287.0
201798	30.0	42.0
50831	1.0	5.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	11.0	36.0
50835	0.0	0.0
50834	0.0	2.0
50837	0.0	1.0
102465139	0.0	2.0
50836	0.0	0.0
100874471	0.0	2.0
102465138	0.0	0.0
50839	6.0	4.0
100874470	0.0	0.0
102465137	0.0	1.0
50838	3.0	2.0
102465136	4.0	3.0
100874476	3.0	1.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	58.0	113.0
100874479	0.0	1.0
100874478	0.0	0.0
100874477	1.0	0.0
50846	15.0	9.0
100499183	92.0	51.0
50848	4003.0	7140.0
2601	1.0	12.0
100499177	1156.0	2375.0
102465141	0.0	0.0
50853	412.0	128.0
2609	1.0	3.0
102465140	0.0	0.0
50852	20.0	67.0
50855	101.0	132.0
50854	3472.0	2392.0
100499171	1.0	28.0
50856	65.0	153.0
50859	28.0	0.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	1.0	0.0
100874498	0.0	1.0
646600	0.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	1055.0	450.0
2613	1.0	12.0
2611	1.0	4.0
50862	3208.0	12778.0
50861	1514.0	919.0
2619	3140.0	1960.0
50863	264.0	1174.0
100874499	0.0	0.0
2618	2383.0	14148.0
50865	2144.0	57093.0
2617	2859.0	8252.0
2616	18.0	129.0
2615	4330.0	2202.0
406940	1.0	2.0
406942	0.0	0.0
646612	15.0	12.0
406941	2.0	0.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	8941.0	44173.0
2624	605.0	112.0
2623	0.0	2.0
2622	634.0	706.0
2621	6039.0	1646.0
2620	117.0	36.0
406935	30.0	0.0
406934	0.0	0.0
646603	0.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	1329.0	4087.0
406939	0.0	0.0
646609	1.0	3.0
2628	2008.0	355.0
406938	0.0	0.0
2627	482.0	288.0
2626	1.0	17.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	0.0	0.0
646620	0.0	0.0
2636	0.0	0.0
2635	305.0	574.0
2634	6715.0	6708.0
2633	2384.0	7788.0
2632	1722.0	2380.0
2631	3585.0	3830.0
2630	82.0	134.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	2.0	0.0
406928	0.0	0.0
2639	601.0	501.0
406927	0.0	0.0
646619	0.0	0.0
2638	0.0	0.0
2637	0.0	17.0
406929	0.0	0.0
646630	0.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1570.0	1388.0
2647	729.0	926.0
2646	5.0	7.0
2645	21.0	3.0
2644	133.0	20.0
2643	438.0	1706.0
2642	0.0	0.0
2641	0.0	0.0
406913	6.0	0.0
646627	7.0	464.0
406912	1.0	0.0
646625	2.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	120.0	65.0
406919	2.0	0.0
2648	1712.0	2949.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	1.0	8.0
406911	0.0	0.0
406910	0.0	0.0
2661	41.0	64.0
2660	54.0	8.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	230.0	345.0
2652	0.0	0.0
2651	1124.0	3022.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	9.0	2.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	132.0	42.0
2672	40.0	86.0
106144578	0.0	0.0
2671	335.0	362.0
2670	120.0	1.0
106144575	0.0	0.0
2669	3386.0	1008.0
2668	7.0	13.0
2667	0.0	0.0
100874529	3.0	0.0
2665	12538.0	57979.0
2664	3454.0	12175.0
2662	748.0	10.0
100874524	0.0	3.0
100874523	0.0	0.0
100129743	0.0	2.0
100874522	6.0	4.0
100874528	0.0	0.0
100129738	0.0	0.0
100129739	3.0	5.0
100129736	0.0	1.0
100130721	0.0	0.0
2683	9781.0	24561.0
106144568	2.0	0.0
2681	1337.0	268.0
2679	7.0	1.0
2678	325.0	622.0
100874519	1.0	0.0
2677	2039.0	9180.0
100874518	2.0	3.0
2676	25.0	8.0
2675	97.0	1439.0
2674	3648.0	1123.0
2673	4831.0	22544.0
101056700	11.0	39.0
100874512	0.0	0.0
100874511	0.0	1.0
100129731	0.0	1.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	1.0
100874516	1.0	1.0
100130718	0.0	0.0
100874515	0.0	4.0
100130717	10.0	4.0
100874514	0.0	0.0
100129727	1.0	5.0
100129726	6.0	17.0
100129723	0.0	0.0
100129722	6.0	2.0
2694	0.0	0.0
2693	0.0	1.0
2692	0.0	0.0
2691	1.0	4.0
2690	3762.0	2186.0
2689	0.0	0.0
2688	5.0	0.0
2687	1396.0	782.0
2686	791.0	1632.0
100130708	1.0	0.0
100129716	27.0	34.0
106144540	0.0	0.0
100874531	1.0	0.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	1.0	0.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	2.0	0.0
2698	2.0	1.0
106144538	9.0	404.0
2697	6883.0	8314.0
106144539	0.0	0.0
2696	57.0	76.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	612.0	741.0
115509	480.0	1852.0
259197	27.0	12.0
284129	635.0	1258.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	9.0	3.0
106144595	2.0	1.0
286749	11.0	10.0
106144598	1.0	0.0
106144599	0.0	0.0
284119	28292.0	6031.0
284116	2.0	0.0
284114	298.0	259.0
284111	28.0	11.0
284110	43.0	42.0
259173	815.0	200.0
106144584	2.0	23.0
286753	3304.0	0.0
106144585	0.0	0.0
106144586	0.0	0.0
284106	661.0	2083.0
284100	2.0	7.0
284184	469.0	793.0
127544	1127.0	1424.0
23443	1677.0	13191.0
115557	825.0	382.0
127540	0.0	0.0
23446	6339.0	16517.0
115560	311.0	92.0
23440	0.0	1.0
127534	9.0	0.0
139538	0.0	0.0
23452	6759.0	3373.0
441459	6.0	1.0
441457	1.0	2.0
23456	932.0	3474.0
115548	2311.0	4674.0
23457	336.0	1469.0
441452	0.0	0.0
441461	33.0	91.0
152503	6041.0	4361.0
23450	5901.0	10897.0
23451	14626.0	53380.0
139542	0.0	0.0
284167	32.0	39.0
23428	2202.0	13753.0
284161	222.0	345.0
23429	3041.0	8716.0
100130799	1.0	0.0
23420	1088.0	6680.0
23421	649.0	1004.0
23423	3386.0	19494.0
23424	827.0	4067.0
23426	278.0	837.0
152519	353.0	54.0
152518	598.0	1125.0
441490	0.0	0.0
23438	1311.0	4013.0
23439	0.0	1.0
100130786	1.0	0.0
23430	65.0	35.0
100130785	0.0	0.0
23431	737.0	4343.0
23432	688.0	378.0
23433	2913.0	9694.0
441478	311.0	161.0
23434	1.0	0.0
23435	3785.0	9685.0
441476	5.0	4.0
23436	1.0	0.0
441484	0.0	2.0
441481	5.0	9.0
140545	79.0	182.0
100129795	1.0	3.0
139562	0.0	1.0
100129792	170.0	180.0
100129794	119.0	45.0
100129793	2.0	2.0
23405	3693.0	6641.0
23406	2846.0	2170.0
23408	671.0	1600.0
23409	52.0	53.0
100130776	433.0	433.0
100130775	0.0	3.0
441425	0.0	0.0
23400	1628.0	1980.0
100130771	16.0	96.0
23401	400.0	670.0
23403	650.0	1301.0
441420	0.0	0.0
23404	886.0	1276.0
127579	62.0	40.0
100129784	0.0	1.0
100129781	44.0	137.0
100129782	0.0	1.0
23416	93.0	3.0
23417	495.0	479.0
23418	11.0	1.0
100129777	0.0	0.0
441416	2.0	2.0
23410	1068.0	1725.0
23411	1722.0	2731.0
23412	722.0	2791.0
23413	1020.0	788.0
441410	0.0	0.0
23414	664.0	511.0
23415	18.0	10.0
100129772	2.0	0.0
100130758	17.0	69.0
100130756	0.0	0.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	1.0
100874508	0.0	0.0
100874507	1.0	0.0
115584	7.0	54.0
379024	0.0	0.0
379025	1591.0	1961.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	2.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	1.0
100874504	0.0	0.0
100874503	0.0	1.0
284196	4.0	0.0
284194	2.0	11.0
139516	0.0	1.0
100129755	1.0	3.0
100130742	17.0	68.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	2.0	1.0
441432	0.0	0.0
441430	0.0	0.0
115572	2270.0	856.0
379011	0.0	0.0
379012	0.0	0.0
379013	7.0	5.0
284186	19.0	13.0
284185	19.0	45.0
646531	14.0	12.0
100463285	5.0	11.0
84328	1180.0	2281.0
84327	1163.0	1666.0
84329	180.0	243.0
84324	70.0	188.0
84326	738.0	2184.0
84320	1049.0	1351.0
100500797	0.0	0.0
646527	9.0	1.0
100500798	0.0	0.0
646526	0.0	1.0
100463289	0.0	0.0
84322	0.0	0.0
84321	243.0	895.0
100499227	15.0	50.0
343071	0.0	0.0
100996944	0.0	1.0
343070	0.0	0.0
100996941	2.0	4.0
127495	40.0	36.0
84309	532.0	1478.0
84317	1795.0	4239.0
84316	918.0	1062.0
84319	828.0	2953.0
84318	231.0	742.0
84313	1535.0	5759.0
84312	507.0	686.0
84315	317.0	534.0
84314	375.0	433.0
646538	1.0	2.0
343069	0.0	0.0
84311	1768.0	4447.0
84310	1227.0	1581.0
343068	0.0	0.0
343066	0.0	0.0
100996939	115.0	186.0
23386	4256.0	4953.0
23387	2862.0	2381.0
23389	6689.0	18981.0
441400	2.0	4.0
100996930	0.0	5.0
201853	312.0	806.0
23380	1224.0	2766.0
23381	2669.0	7789.0
23382	1106.0	4689.0
23383	2307.0	2702.0
23384	1509.0	1194.0
23385	5154.0	24283.0
106866914	0.0	0.0
84342	899.0	2097.0
106866913	2.0	4.0
84343	1375.0	7668.0
60370	558.0	252.0
84340	1053.0	7227.0
106866915	0.0	0.0
646567	2.0	5.0
100996928	0.0	1.0
23397	168.0	1876.0
23398	1199.0	2139.0
23399	3159.0	3986.0
23390	2056.0	4410.0
23392	5750.0	10456.0
84335	1491.0	5261.0
23394	5388.0	29979.0
84334	600.0	580.0
23395	960.0	1728.0
84337	1151.0	1766.0
84336	1390.0	1605.0
23396	1968.0	2249.0
60386	153.0	497.0
84331	282.0	505.0
60385	6.0	1.0
84330	369.0	238.0
84333	3264.0	8448.0
84332	14.0	6.0
152485	1628.0	3372.0
646575	1.0	0.0
646572	9.0	13.0
343045	0.0	0.0
646577	0.0	1.0
646576	24.0	14.0
23365	10726.0	39296.0
23366	464.0	1202.0
23367	6592.0	29610.0
23368	1384.0	1655.0
23369	7058.0	27653.0
23360	3124.0	4951.0
23361	1386.0	2733.0
140432	0.0	0.0
23362	1096.0	1474.0
23363	2490.0	3063.0
84364	3276.0	5272.0
84366	0.0	0.0
84365	1675.0	5962.0
343035	2.0	1.0
139452	0.0	0.0
646583	1.0	3.0
23376	2311.0	9731.0
23378	754.0	2040.0
23379	2755.0	7093.0
646581	1.0	0.0
23370	169.0	133.0
23371	7008.0	2354.0
23373	696.0	569.0
100499261	1.0	0.0
646597	0.0	0.0
646595	31.0	5.0
100499258	0.0	0.0
23344	8797.0	10020.0
23345	4067.0	3090.0
201895	6075.0	14627.0
23347	3162.0	5836.0
646592	0.0	0.0
23348	4539.0	3781.0
23349	59.0	3.0
140453	3.0	3.0
23341	1332.0	3463.0
140456	0.0	1.0
140458	10.0	0.0
100499252	1.0	2.0
140459	1004.0	830.0
100499251	0.0	0.0
23353	5914.0	5287.0
23354	552.0	1039.0
23355	1439.0	5853.0
23357	1532.0	1915.0
23358	2923.0	7122.0
23359	35.0	117.0
140460	901.0	3076.0
140461	1622.0	4603.0
140462	174.0	313.0
23350	4798.0	15710.0
140464	0.0	1.0
23351	2399.0	2413.0
140465	902.0	949.0
23352	5352.0	11111.0
140467	1726.0	1125.0
140468	0.0	0.0
140469	38.0	561.0
84376	3196.0	4266.0
2702	743.0	1067.0
2701	785.0	296.0
2700	2.0	12.0
2709	139.0	32.0
2707	95.0	11.0
2706	64.0	2283.0
2705	137.0	820.0
2703	0.0	0.0
345651	12.0	4.0
2712	0.0	0.0
106866981	0.0	0.0
2710	203.0	874.0
106866980	0.0	0.0
2719	5551.0	739.0
2717	1047.0	2461.0
50964	0.0	2.0
345643	10.0	3.0
345645	0.0	0.0
286826	277.0	1138.0
286827	184.0	1224.0
286828	3.0	0.0
59307	811.0	1414.0
2720	1849.0	5736.0
2729	1773.0	8670.0
100500737	0.0	0.0
345630	20.0	27.0
2735	89.0	14.0
2734	8926.0	10380.0
2733	1641.0	4344.0
2732	0.0	2.0
2731	44.0	300.0
2730	1352.0	6220.0
2739	4341.0	40126.0
2738	303.0	263.0
2737	2738.0	3503.0
2736	246.0	111.0
106144534	0.0	0.0
106144535	1.0	0.0
106144536	1.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	1.0
106144532	8.0	7.0
106144533	0.0	0.0
2746	8438.0	17299.0
2745	723.0	3458.0
2744	3803.0	6742.0
2743	441.0	180.0
60314	1173.0	1749.0
2742	3.0	0.0
60313	5609.0	10616.0
106144527	0.0	0.0
2741	0.0	8.0
259217	891.0	1050.0
60312	2626.0	2528.0
106144528	1.0	2.0
2740	34.0	4.0
106144529	2.0	7.0
259215	1.0	0.0
2749	50.0	202.0
345611	3.0	3.0
50999	3042.0	8747.0
2747	67.0	109.0
259236	29.0	4.0
2760	4106.0	13507.0
106144524	0.0	1.0
259234	0.0	0.0
106144526	0.0	12.0
259232	413.0	140.0
259230	1613.0	3016.0
59339	2144.0	18035.0
59338	1958.0	3892.0
59335	2.0	6.0
2752	26925.0	45958.0
59336	0.0	0.0
2750	0.0	0.0
2771	15081.0	19572.0
59342	6855.0	6077.0
59341	497.0	171.0
2770	1655.0	362.0
59344	20.0	61.0
59343	1848.0	5502.0
59340	3.0	6.0
84306	153.0	796.0
2768	2791.0	4327.0
2767	3099.0	2022.0
59349	1774.0	8936.0
84305	802.0	2331.0
2766	291.0	745.0
2765	0.0	0.0
84307	1613.0	1990.0
84302	475.0	109.0
2764	2872.0	9874.0
59345	2344.0	2357.0
84301	2745.0	5819.0
2762	838.0	2229.0
84304	432.0	333.0
59348	509.0	1870.0
84303	338.0	384.0
59347	0.0	2.0
2761	0.0	0.0
84300	575.0	1818.0
646508	0.0	0.0
2769	341.0	86.0
646507	0.0	0.0
646520	0.0	3.0
2782	15837.0	38058.0
59353	92.0	40.0
2781	764.0	1327.0
59352	775.0	63.0
2780	0.0	0.0
59351	0.0	6.0
59350	2.0	19.0
2779	0.0	2.0
2778	40620.0	212857.0
2777	3.0	92.0
2776	5577.0	8316.0
2775	215.0	68.0
2774	1018.0	229.0
2773	4101.0	10353.0
60343	920.0	1454.0
2772	0.0	0.0
100129627	0.0	1.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	35.0	39.0
100379584	0.0	0.0
