id	b85e2c85-8baa-4c95-9d23-84d77c1e2c48	2de4e8e1-2f87-43ca-aba6-19720e119397
51025	254.0	205.0
342926	1795.0	147.0
51024	2815.0	3055.0
7976	1967.0	1459.0
5313	5.0	1.0
51027	414.0	1600.0
100420613	0.0	0.0
51026	3096.0	4337.0
5314	80.0	20.0
7975	710.0	718.0
100420612	1.0	3.0
5315	24045.0	78634.0
51029	3616.0	9008.0
7978	821.0	620.0
51028	7240.0	4313.0
5316	1479.0	1977.0
5317	7414.0	1312.0
5318	1423.0	1104.0
7979	2614.0	4041.0
219539	164.0	39.0
5319	6.0	6.0
219557	0.0	0.0
7991	3748.0	3126.0
5330	711.0	876.0
7994	8207.0	5826.0
5331	1356.0	3057.0
5332	1797.0	2615.0
7993	604.0	599.0
5333	1326.0	768.0
5334	1200.0	247.0
51030	1754.0	1865.0
51032	4.0	5.0
51031	3202.0	3153.0
342918	3.0	9.0
100420627	0.0	0.0
51035	2561.0	2312.0
5324	272.0	45.0
5325	3491.0	472.0
5326	1977.0	1724.0
5327	7826.0	2067.0
7988	833.0	675.0
100420621	4.0	0.0
5328	2127.0	6180.0
5329	326.0	2254.0
158248	11.0	21.0
5340	1.0	0.0
5341	697.0	2050.0
5342	1.0	3.0
5343	20.0	20.0
101929335	518.0	16.0
5345	360.0	99.0
63027	2254.0	4382.0
342909	322.0	258.0
342908	537.0	330.0
51043	3548.0	7896.0
51042	54.0	220.0
342900	0.0	0.0
100419649	0.0	0.0
51046	1.0	0.0
5335	4781.0	5087.0
90634	2778.0	467.0
134285	3.0	6.0
5336	3028.0	894.0
5337	2791.0	842.0
90637	611.0	893.0
100420633	0.0	0.0
5338	2994.0	1340.0
5339	13652.0	7690.0
90639	689.0	849.0
5350	444.0	177.0
5351	5814.0	7688.0
5352	7437.0	3372.0
219578	1.0	0.0
100419650	2.0	0.0
134288	0.0	0.0
63035	1539.0	1092.0
5354	196.0	17.0
5355	5799.0	7772.0
63036	2.0	1.0
5356	4207.0	4040.0
90632	2.0	87.0
101929344	147.0	0.0
161882	138.0	367.0
51050	25345.0	223.0
51052	0.0	0.0
643906	1.0	0.0
51054	530.0	351.0
643904	15.0	13.0
51053	968.0	924.0
643905	0.0	0.0
51056	5750.0	5402.0
51058	709.0	560.0
51057	1367.0	662.0
643909	0.0	0.0
5346	94914.0	1851.0
90624	2552.0	1585.0
51059	10.0	2.0
5347	159.0	2011.0
5348	293.0	6.0
5349	4423.0	2532.0
90625	20.0	14.0
90627	3279.0	1302.0
5360	4696.0	3042.0
5361	5094.0	3210.0
5362	1631.0	762.0
101929351	80.0	22.0
5364	5492.0	7862.0
5365	983.0	1670.0
5366	371.0	194.0
90665	0.0	0.0
5367	0.0	5.0
51061	2657.0	2833.0
51060	3274.0	3617.0
51063	1698.0	1290.0
51062	1435.0	171.0
146279	6.0	35.0
51065	4077.0	2636.0
643915	0.0	0.0
51067	822.0	1041.0
51066	48.0	23.0
51069	1107.0	847.0
51068	4437.0	4680.0
5357	815.0	2782.0
5358	7582.0	3634.0
100420656	0.0	0.0
5359	3380.0	1389.0
643911	2295.0	5328.0
100420650	3.0	27.0
5371	5169.0	4095.0
100420660	1.0	2.0
5372	1473.0	1879.0
5373	623.0	1008.0
158257	5.0	3.0
732448	1.0	2.0
5375	11.0	0.0
5376	12401.0	13044.0
90655	0.0	0.0
5378	1512.0	1305.0
219595	23.0	6.0
101929369	4.0	1.0
51070	1097.0	2221.0
51072	223.0	184.0
51071	1681.0	2390.0
5370	2.0	0.0
51074	1646.0	739.0
51073	1027.0	1371.0
51076	1308.0	1805.0
51075	4243.0	4520.0
51078	1775.0	2612.0
51077	3204.0	4120.0
51079	567.0	1420.0
5368	17.0	48.0
5369	0.0	0.0
100420665	1.0	3.0
171222	8.0	17.0
171221	1.0	0.0
90649	881.0	8897.0
171220	217.0	216.0
5382	176.0	138.0
5383	39.0	51.0
100419560	5.0	3.0
28619	14.0	17.0
5387	114.0	122.0
28613	0.0	0.0
28614	3.0	28.0
220594	44.0	20.0
28611	6.0	6.0
28612	0.0	0.0
28617	7.0	19.0
5380	3.0	10.0
28616	4.0	16.0
28610	1.0	2.0
5379	437.0	575.0
100420558	0.0	0.0
100420557	3.0	1.0
100420555	2.0	0.0
100420552	0.0	0.0
5393	1516.0	1180.0
5394	5260.0	4681.0
5395	1064.0	903.0
5396	5730.0	7086.0
101929302	79.0	21.0
28624	0.0	0.0
28625	0.0	1.0
28622	2.0	3.0
28623	0.0	0.0
28628	2.0	1.0
28629	1.0	5.0
28626	0.0	2.0
28627	0.0	0.0
28620	25.0	23.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	1.0	3.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	1.0	21.0
100419595	2.0	0.0
28602	9.0	11.0
28603	0.0	2.0
101929328	34.0	7.0
28600	0.0	0.0
28601	0.0	3.0
28606	0.0	18.0
101929329	0.0	0.0
100419599	1.0	0.0
256536	32.0	173.0
100420589	0.0	0.0
100420588	0.0	3.0
53615	1629.0	2507.0
53616	1086.0	317.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	2.0	1.0
256586	568.0	268.0
171177	1147.0	865.0
171169	4.0	10.0
53632	6.0	333.0
53630	11.0	5.0
53635	3116.0	7250.0
53637	82.0	74.0
112840	1142.0	1088.0
26038	16.0	51.0
26037	5730.0	2935.0
653226	10.0	14.0
28699	0.0	0.0
26039	1536.0	1723.0
112849	625.0	412.0
112846	9.0	28.0
26030	2387.0	2111.0
28693	2.0	2.0
28694	0.0	0.0
26032	117.0	276.0
28691	1.0	12.0
26031	1036.0	759.0
28692	6.0	15.0
26034	135.0	335.0
28697	0.0	0.0
26033	112.0	4.0
28698	0.0	0.0
653232	161.0	204.0
100312803	1.0	1.0
26036	4360.0	2041.0
100312806	51.0	114.0
28695	0.0	0.0
26035	3454.0	1430.0
28696	0.0	0.0
653234	10.0	9.0
643898	0.0	0.0
100312801	1.0	2.0
28690	2.0	15.0
26049	219.0	143.0
26048	760.0	471.0
653214	1089.0	1956.0
100312819	0.0	0.0
26040	3889.0	1247.0
26043	6296.0	12829.0
26045	407.0	45.0
653220	0.0	1.0
26047	119.0	8445.0
100312817	0.0	0.0
26046	4724.0	3555.0
100312816	0.0	0.0
124817	135.0	66.0
148808	963.0	31.0
378925	4.0	34.0
28679	0.0	0.0
26015	1928.0	1096.0
653247	2.0	0.0
26018	13623.0	24689.0
28677	1.0	22.0
26017	3377.0	3652.0
28678	0.0	0.0
26019	3692.0	2840.0
124801	515.0	917.0
28671	3.0	29.0
28672	3.0	20.0
26010	3979.0	2202.0
28670	8.0	10.0
26012	1525.0	8216.0
28675	0.0	0.0
26011	1124.0	688.0
28676	0.0	4.0
28673	24.0	28.0
148811	120.0	17.0
26013	646.0	161.0
28674	15.0	15.0
124808	1120.0	1817.0
148818	0.0	0.0
112812	62.0	86.0
26027	213.0	79.0
653236	104.0	36.0
28688	4.0	11.0
28689	2.0	7.0
653238	116.0	54.0
112817	199.0	108.0
148823	16.0	12.0
28682	10.0	13.0
28683	9.0	21.0
148824	7.0	6.0
28680	7.0	24.0
653240	0.0	0.0
26020	13352.0	8217.0
28681	1.0	3.0
28686	0.0	0.0
26022	3330.0	3804.0
28684	10.0	28.0
26025	174.0	92.0
26024	306.0	276.0
28685	6.0	7.0
378948	0.0	0.0
378949	0.0	0.0
112885	21.0	10.0
28657	7.0	24.0
653268	77.0	63.0
653269	5.0	6.0
28658	6.0	8.0
28655	6.0	8.0
28656	11.0	7.0
28659	0.0	9.0
28650	0.0	0.0
653275	0.0	0.0
28653	1.0	13.0
28654	1.0	0.0
28651	0.0	0.0
28652	2.0	4.0
100312849	13.0	4.0
102157402	1206.0	1139.0
102157400	3.0	3.0
378938	25460.0	24182.0
641298	18.0	10.0
26005	2442.0	2785.0
28668	0.0	0.0
28669	4.0	10.0
26007	1478.0	1780.0
28666	4.0	15.0
653259	7.0	8.0
28667	2.0	11.0
26009	5194.0	2050.0
28660	6.0	12.0
124857	20.0	0.0
28661	2.0	8.0
26001	4720.0	5707.0
28664	6.0	26.0
26000	2172.0	5459.0
28665	2.0	20.0
26003	5546.0	12024.0
28662	12.0	17.0
26002	194.0	270.0
28663	3.0	9.0
100312850	36.0	28.0
340390	53.0	10.0
340393	2.0	4.0
28639	17.0	50.0
112869	848.0	636.0
28638	339.0	1018.0
100312829	0.0	0.0
100312826	30.0	43.0
124842	12.0	12.0
100312825	8.0	0.0
100312828	73.0	60.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	659.0	206.0
100312823	0.0	1.0
339390	29.0	2.0
339396	0.0	0.0
28646	0.0	8.0
378950	0.0	0.0
28647	2.0	4.0
339398	61.0	98.0
378951	0.0	0.0
28644	0.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1409.0	1528.0
28648	0.0	2.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	1.0	5.0
100312837	2.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	2.0	8.0
28641	1.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	1.0	0.0
100312835	0.0	0.0
100312830	22.0	1.0
646096	0.0	0.0
90799	2466.0	1496.0
100287345	1.0	0.0
87171	10.0	14.0
87178	1832.0	5707.0
100287327	0.0	0.0
100287325	0.0	4.0
100287314	16.0	15.0
26191	336.0	434.0
26190	7136.0	8687.0
100287302	0.0	0.0
26173	4229.0	5218.0
26175	750.0	1182.0
154197	81.0	19.0
5411	6553.0	6921.0
5409	14.0	14.0
26184	0.0	1.0
26188	1.0	1.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	0.0
5408	0.0	64.0
286002	120.0	29.0
5420	13763.0	5167.0
286006	120.0	134.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1758.0	1138.0
51122	2822.0	1496.0
51121	497.0	1229.0
51124	2450.0	3265.0
51123	4028.0	25262.0
5412	7104.0	11074.0
51126	2591.0	4822.0
51125	4665.0	4726.0
5413	743.0	1407.0
5414	1847.0	815.0
51128	5667.0	6316.0
51127	150.0	56.0
51129	3379.0	1009.0
646024	3.0	38.0
646023	21.0	12.0
100131539	9.0	10.0
5430	19090.0	14322.0
5431	7521.0	12718.0
286016	13.0	45.0
5432	3735.0	5477.0
100131535	2.0	0.0
5433	2174.0	3990.0
105369729	0.0	0.0
51131	2434.0	2123.0
51130	164.0	370.0
51133	8075.0	4994.0
51132	5639.0	6594.0
51135	1816.0	2444.0
51134	714.0	789.0
5423	1134.0	1808.0
90701	2059.0	4809.0
5424	583.0	1362.0
51136	1154.0	1195.0
5425	3201.0	4964.0
51138	2540.0	1931.0
5426	1954.0	3454.0
646019	10.0	7.0
5427	130.0	544.0
5428	2452.0	2563.0
5429	1480.0	865.0
100131528	0.0	0.0
5440	2223.0	12815.0
5441	3447.0	4365.0
5442	1161.0	2881.0
5443	8.0	5.0
5444	9.0	0.0
51142	6439.0	18565.0
51141	2342.0	11146.0
51144	7634.0	7162.0
51143	2154.0	5063.0
51146	46.0	10.0
89758	0.0	0.0
5434	4993.0	7455.0
51148	1498.0	4447.0
5435	75.0	14.0
51147	2144.0	2233.0
5436	2191.0	2961.0
90736	828.0	655.0
51149	1269.0	725.0
5437	1432.0	11517.0
5438	711.0	1305.0
5439	924.0	1829.0
90737	0.0	3.0
5450	346.0	639.0
5451	2763.0	3181.0
5452	315.0	604.0
5453	46.0	41.0
5454	2.0	5.0
646049	0.0	0.0
5455	290.0	3.0
51151	3.0	3.0
51150	3296.0	7107.0
51155	1131.0	15140.0
51154	1550.0	3269.0
51157	760.0	798.0
51156	31.0	1.0
5445	4526.0	4313.0
5446	392.0	24.0
5447	2790.0	10609.0
5449	1.0	1.0
286042	302.0	66.0
347487	1.0	0.0
5460	54.0	35.0
5462	55.0	87.0
5463	1357.0	390.0
5464	11955.0	24371.0
5465	3194.0	832.0
51160	3185.0	2044.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1939.0	1360.0
51161	542.0	146.0
51164	7494.0	7786.0
51163	1172.0	804.0
51166	325.0	52.0
51168	91.0	61.0
51167	1256.0	1429.0
5456	1.0	0.0
89778	0.0	0.0
5457	1.0	1.0
89777	5.0	0.0
5458	0.0	0.0
5459	2.0	3.0
120824	0.0	0.0
5470	7.0	5.0
5471	1120.0	2269.0
347475	172.0	167.0
5473	5.0	0.0
5475	31.0	230.0
5476	5003.0	5947.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	122.0	207.0
100287388	0.0	0.0
100507099	5.0	4.0
51170	3244.0	909.0
100507098	450.0	13.0
51172	513.0	400.0
51175	1739.0	510.0
51174	905.0	933.0
51177	928.0	2553.0
51176	288.0	860.0
51179	13.0	6.0
5467	2326.0	3304.0
5468	6285.0	732.0
89766	6.0	61.0
5469	4727.0	2799.0
89765	117.0	227.0
347468	0.0	0.0
89761	2.0	1.0
5481	2332.0	2922.0
89792	0.0	1.0
90780	3399.0	3676.0
89790	349.0	518.0
5483	12.0	14.0
646077	0.0	0.0
5485	0.0	2.0
5486	6.0	1.0
5487	1.0	1.0
5488	3.0	11.0
646070	0.0	0.0
51182	1418.0	2731.0
646074	0.0	0.0
5480	2059.0	2679.0
51181	2027.0	8292.0
51184	1658.0	2455.0
51186	3000.0	1064.0
51185	4108.0	1839.0
100287372	19.0	16.0
51188	665.0	1475.0
51187	8047.0	4827.0
5478	13743.0	22754.0
5479	5833.0	15555.0
89797	17146.0	910.0
89796	5121.0	3460.0
89795	953.0	139.0
89781	3010.0	3520.0
347454	11.0	54.0
5493	9958.0	2415.0
89780	10.0	19.0
5494	8824.0	7636.0
5495	4466.0	3371.0
5496	3704.0	8406.0
5498	796.0	773.0
5499	3780.0	13284.0
646080	343.0	119.0
100287369	1.0	4.0
51191	734.0	338.0
646087	1.0	0.0
100287364	0.0	0.0
646086	11.0	15.0
51193	2550.0	4650.0
100287366	1.0	7.0
646085	4.0	1.0
51192	288.0	588.0
5491	6.0	17.0
51195	680.0	190.0
51194	2295.0	1545.0
100287362	15.0	1.0
51196	2027.0	341.0
51199	4807.0	2908.0
51198	2.0	2.0
5489	1.0	0.0
89782	1113.0	3816.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	11.0	7.0
28735	0.0	2.0
28732	0.0	0.0
100507062	154.0	76.0
28733	0.0	0.0
28738	0.0	1.0
100507067	3.0	1.0
28739	0.0	0.0
28736	0.0	0.0
100507066	6.0	1.0
28737	1.0	1.0
28730	1.0	1.0
28731	0.0	0.0
144712	3.0	3.0
119764	0.0	0.0
119765	0.0	0.0
144715	87.0	153.0
286094	0.0	0.0
100859921	8.0	7.0
100859920	0.0	0.0
286097	1038.0	65.0
144717	527.0	1050.0
100507059	0.0	1.0
100507058	0.0	0.0
28745	1.0	1.0
119749	0.0	0.0
28746	0.0	0.0
724102	168.0	189.0
28743	1.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	12.0	33.0
28749	2.0	0.0
100507057	135.0	183.0
100507056	1.0	205.0
100507055	12.0	8.0
28747	1.0	1.0
28748	0.0	1.0
119750	0.0	0.0
28741	0.0	3.0
28742	0.0	4.0
347549	1.0	0.0
100859930	1460.0	571.0
347541	0.0	0.0
347544	9.0	9.0
28718	0.0	0.0
28719	0.0	1.0
28712	0.0	1.0
100507086	11.0	103.0
28713	0.0	0.0
28710	0.0	1.0
28711	0.0	0.0
28716	1.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	1.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	1.0
130106	5.0	4.0
28722	0.0	0.0
28727	0.0	2.0
28728	2.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	1.0	0.0
144742	0.0	0.0
347527	23.0	199.0
100507027	1.0	3.0
286046	135.0	138.0
648630	15.0	6.0
117143	1019.0	1485.0
117145	1210.0	2705.0
117144	10.0	25.0
120787	1.0	0.0
492295	0.0	0.0
347517	52.0	35.0
347516	3.0	2.0
286053	1027.0	1355.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	4.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	1.0	0.0
286065	2.0	0.0
100131568	0.0	0.0
100131565	1.0	0.0
100131564	1763.0	335.0
100507040	4.0	0.0
132719	0.0	1.0
100507046	4.0	13.0
100507044	0.0	0.0
100507043	42.0	3.0
51100	18053.0	5564.0
51102	1124.0	976.0
51101	2031.0	521.0
51104	1181.0	2405.0
51103	1008.0	760.0
51106	487.0	870.0
51105	4225.0	1899.0
51108	6061.0	4223.0
51107	8699.0	38196.0
286075	354.0	289.0
51109	3202.0	7940.0
286077	2269.0	1434.0
646000	0.0	0.0
132720	5012.0	3785.0
132724	1.0	0.0
100131551	22.0	48.0
100131550	0.0	1.0
100507034	57.0	34.0
100507032	156.0	53.0
119774	0.0	0.0
119772	0.0	0.0
51111	6861.0	8023.0
51110	831.0	598.0
119775	0.0	0.0
51112	1975.0	1696.0
51115	4268.0	4162.0
51114	3072.0	6999.0
51117	1936.0	2555.0
51116	1806.0	2374.0
51119	8681.0	7224.0
51118	1626.0	2316.0
26151	854.0	1267.0
26150	66.0	289.0
26153	525.0	114.0
26152	312.0	134.0
26155	2194.0	7643.0
26154	287.0	5209.0
26157	690.0	665.0
26156	15248.0	9495.0
130162	302.0	307.0
100534611	1.0	6.0
100534612	11.0	6.0
26164	974.0	1186.0
117178	971.0	1399.0
117177	1025.0	1161.0
26166	523.0	28.0
105379197	6.0	5.0
26165	0.0	0.0
26168	1041.0	893.0
26167	451.0	109.0
26160	2346.0	1320.0
100507003	1.0	0.0
100507008	52.0	3.0
26137	347.0	72.0
26136	6731.0	5327.0
28798	1.0	0.0
28799	25.0	5.0
26138	1.0	0.0
28792	0.0	0.0
28793	652.0	1114.0
28790	1.0	0.0
117166	18.0	9.0
26130	5131.0	4839.0
28791	63.0	540.0
26133	6225.0	6141.0
28796	873.0	2348.0
28797	486.0	420.0
26135	18719.0	17099.0
28794	1.0	0.0
28795	1.0	0.0
26134	199.0	111.0
154150	0.0	0.0
129138	937.0	2767.0
26148	423.0	434.0
26147	1069.0	706.0
26149	421.0	153.0
117154	24.0	5.0
26140	1905.0	840.0
553820	3.0	1.0
117153	1.0	0.0
120796	0.0	0.0
117156	1.0	13.0
117155	480.0	232.0
117157	34.0	14.0
120793	0.0	0.0
26146	1890.0	2812.0
117159	1.0	104.0
26145	1006.0	1246.0
130195	0.0	0.0
154141	1200.0	246.0
117151	2.0	4.0
26115	2385.0	6714.0
28778	631.0	780.0
28779	12.0	8.0
28776	602.0	339.0
28777	4.0	9.0
26119	2205.0	1951.0
26118	10610.0	9390.0
28770	4.0	0.0
28771	0.0	3.0
28774	372.0	100.0
28775	397.0	2144.0
28772	650.0	65.0
26112	8554.0	1546.0
28773	80.0	344.0
130120	0.0	0.0
28789	0.0	0.0
26128	2377.0	2703.0
28787	0.0	0.0
26127	3857.0	2532.0
132789	2032.0	1085.0
28788	0.0	0.0
28781	39.0	2684.0
201134	1562.0	339.0
28780	10.0	157.0
26122	3685.0	2080.0
28785	221.0	370.0
144766	0.0	0.0
26121	1210.0	2547.0
28786	9.0	7.0
28783	8.0	7.0
26123	3414.0	3685.0
28784	628.0	684.0
130132	628.0	182.0
28756	1.0	0.0
28757	0.0	0.0
28754	1.0	3.0
28755	662.0	1888.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	3.0
28753	2.0	1.0
28750	0.0	2.0
201140	0.0	0.0
28751	1.0	1.0
144776	0.0	0.0
28767	0.0	1.0
26103	0.0	0.0
28768	0.0	1.0
28765	1.0	0.0
28766	1.0	0.0
26108	1022.0	175.0
28769	0.0	3.0
28760	0.0	0.0
26100	5402.0	5667.0
28763	7.0	8.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	4.0	0.0
117196	2.0	0.0
117195	176.0	4.0
154089	0.0	0.0
100287238	0.0	0.0
201158	237.0	118.0
100287234	0.0	0.0
201164	799.0	262.0
201161	751.0	125.0
201163	2150.0	1336.0
154091	587.0	90.0
154092	15.0	6.0
276719	0.0	0.0
100287229	0.0	2.0
100287227	44.0	42.0
100287226	11.0	0.0
201176	1407.0	959.0
100287216	24.0	7.0
100287215	1.0	3.0
201181	217.0	166.0
129099	4.0	25.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	9.0	104.0
130075	0.0	4.0
5510	2704.0	6922.0
166012	6.0	17.0
5509	1173.0	1582.0
5500	31813.0	25501.0
5501	10407.0	12377.0
5502	11462.0	1135.0
5504	3794.0	16223.0
5506	0.0	0.0
5507	2223.0	1152.0
154043	1137.0	764.0
5520	4163.0	3073.0
5521	213.0	47.0
193629	6.0	8.0
5519	4847.0	2905.0
26298	18046.0	3178.0
26297	838.0	307.0
5511	2766.0	3408.0
5512	2.0	1.0
5514	3938.0	5918.0
5515	8058.0	11668.0
26290	53.0	19.0
5516	7308.0	4914.0
154075	53.0	70.0
26292	1585.0	2147.0
26291	0.0	0.0
5518	10984.0	24955.0
5530	6943.0	1668.0
5531	2162.0	9061.0
5532	6787.0	5617.0
5522	111.0	1041.0
5523	3226.0	1281.0
5524	5078.0	14540.0
5525	9523.0	7515.0
5526	980.0	1814.0
5527	9545.0	8450.0
5528	3250.0	2779.0
154064	5.0	12.0
5529	4170.0	5156.0
286122	34.0	19.0
5540	14.0	0.0
5542	0.0	0.0
286128	343.0	145.0
51241	1101.0	1819.0
89858	2.0	4.0
89857	297.0	754.0
51244	1564.0	1357.0
51247	5108.0	6971.0
5533	961.0	637.0
51246	5322.0	9776.0
5534	4836.0	9045.0
51249	1694.0	1320.0
5535	2.0	0.0
90835	14.0	42.0
89853	1036.0	649.0
5536	2128.0	3887.0
51248	1506.0	2767.0
5537	8306.0	8514.0
5538	10660.0	20220.0
5539	1.0	0.0
28907	109.0	173.0
286133	1635.0	80.0
28908	3128.0	988.0
28905	11.0	1.0
100131418	0.0	0.0
5550	2712.0	2279.0
28906	205.0	138.0
286135	1.0	0.0
5551	294.0	334.0
5552	3617.0	4985.0
100131415	0.0	0.0
5553	8.0	3.0
28909	0.0	0.0
5554	27.0	26.0
28900	10.0	9.0
28903	15.0	1.0
28904	73.0	431.0
28901	221.0	898.0
28902	41.0	84.0
51250	886.0	3842.0
51252	79.0	226.0
51251	1509.0	2138.0
89849	892.0	832.0
89848	778.0	269.0
51253	3067.0	3949.0
89846	489.0	646.0
51256	426.0	1323.0
89845	1073.0	730.0
51255	2030.0	6154.0
51258	2838.0	8923.0
5544	6.0	40.0
51257	2672.0	1418.0
5545	0.0	2.0
5546	2706.0	3843.0
5547	7795.0	6612.0
51259	940.0	593.0
90826	1082.0	905.0
5549	17787.0	507.0
286140	35.0	65.0
90827	0.0	0.0
286144	2335.0	3369.0
5562	8016.0	6744.0
286148	4328.0	4774.0
5563	1004.0	1165.0
90861	5586.0	12998.0
5564	1898.0	865.0
90864	55.0	41.0
5565	2762.0	3429.0
51260	935.0	2688.0
51263	2277.0	2644.0
100287296	0.0	0.0
51265	64.0	85.0
51264	1209.0	2568.0
51267	456.0	130.0
51266	3.0	4.0
5555	2.0	7.0
51268	49.0	81.0
89876	424.0	12.0
5557	489.0	694.0
5558	657.0	816.0
89874	89.0	62.0
90859	5.0	13.0
89872	1.0	1.0
286151	20.0	209.0
89870	3.0	3.0
5570	570.0	4058.0
5571	3351.0	5357.0
5573	27589.0	16281.0
90850	965.0	1236.0
5574	1.0	2.0
90853	24.0	427.0
5575	930.0	658.0
5576	5975.0	5149.0
51270	16.0	28.0
100192378	79.0	21.0
51272	3873.0	2612.0
51271	4452.0	3779.0
51274	7084.0	5021.0
100287284	8.0	4.0
51276	517.0	350.0
89869	103.0	1.0
51275	890.0	958.0
51278	2304.0	2138.0
51277	985.0	355.0
5566	6848.0	6496.0
89866	38.0	5.0
51279	4298.0	2977.0
5567	3762.0	2112.0
90843	2866.0	3116.0
5568	0.0	0.0
5569	516.0	148.0
89891	1363.0	4794.0
5580	4392.0	10886.0
89890	2782.0	1456.0
5581	1348.0	196.0
5582	7.0	2.0
5583	2916.0	2477.0
5584	4548.0	7111.0
5585	2859.0	3888.0
5586	7695.0	2729.0
5587	1099.0	260.0
100287279	0.0	0.0
51281	635.0	706.0
51280	4819.0	5078.0
51283	3871.0	3070.0
100287272	10.0	2.0
51282	648.0	1100.0
51285	850.0	368.0
51284	465.0	370.0
51287	1225.0	3992.0
119722	0.0	1.0
51286	1.0	1.0
51289	0.0	2.0
100287270	0.0	0.0
5577	33283.0	5863.0
5578	1817.0	565.0
5579	367.0	501.0
89894	811.0	1009.0
5591	14535.0	10586.0
5592	2067.0	561.0
90871	1931.0	795.0
5593	152.0	116.0
5594	11364.0	16525.0
347598	0.0	0.0
5595	4633.0	4042.0
5596	221.0	8.0
5597	2973.0	3323.0
90874	737.0	726.0
5598	940.0	680.0
51290	3204.0	4842.0
51292	3707.0	2513.0
5590	497.0	1333.0
51291	509.0	1400.0
100287266	1.0	2.0
51294	1280.0	872.0
100287261	0.0	0.0
51293	1149.0	1031.0
51296	791.0	1684.0
51295	1533.0	794.0
51298	49.0	92.0
51297	2.0	0.0
51299	3790.0	398.0
119710	620.0	453.0
5588	128.0	146.0
5589	10126.0	9896.0
90865	6993.0	690.0
89887	135.0	187.0
89886	7.0	49.0
89885	4.0	8.0
89884	202.0	111.0
89883	5.0	0.0
89882	1.0	0.0
286101	2612.0	674.0
286102	0.0	0.0
286103	21.0	4.0
347584	0.0	0.0
5599	2886.0	2973.0
347687	1.0	2.0
347686	0.0	0.0
132612	1.0	0.0
28855	0.0	1.0
28854	5.0	0.0
28859	0.0	0.0
28850	7.0	8.0
53822	8.0	5.0
53820	21.0	185.0
53826	1989.0	331.0
53827	4043.0	2594.0
345016	0.0	0.0
347673	0.0	2.0
53828	0.0	6.0
53829	499.0	241.0
347675	0.0	0.0
28866	7.0	3.0
100507173	46.0	39.0
26205	1043.0	1036.0
132625	1.0	1.0
28864	3.0	1.0
100507171	382.0	62.0
28865	18.0	54.0
26207	1672.0	1739.0
100507178	51.0	38.0
26206	94.0	27.0
28869	7.0	0.0
100131493	0.0	0.0
28862	125.0	43.0
28863	3.0	2.0
28861	8.0	2.0
53833	46.0	50.0
53834	2944.0	724.0
53831	16.0	106.0
53832	2012.0	4024.0
53838	1523.0	3712.0
53836	266.0	96.0
144608	198.0	166.0
28833	9.0	1.0
28834	137.0	27.0
28831	0.0	1.0
100750245	0.0	0.0
28832	1.0	5.0
100750246	1.0	4.0
100750247	4.0	12.0
100131481	0.0	0.0
53840	59.0	69.0
53841	4.0	6.0
28830	0.0	0.0
53842	0.0	0.0
100131478	2.0	1.0
28847	34.0	4.0
102060282	11.0	13.0
28819	0.0	0.0
28817	834.0	2309.0
28818	7.0	28.0
100131469	0.0	0.0
28811	10.0	4.0
28812	14.0	54.0
28810	13.0	8.0
28815	3376.0	6681.0
28816	1242.0	2620.0
28813	1747.0	35466.0
100507143	0.0	0.0
28814	84.0	76.0
51201	2740.0	636.0
119687	0.0	0.0
51200	187.0	127.0
51203	362.0	5244.0
51202	172.0	144.0
51205	1124.0	2950.0
51204	791.0	1702.0
51207	2.0	2.0
51206	22.0	16.0
119682	0.0	0.0
51209	399.0	142.0
51208	53.0	6.0
28828	0.0	1.0
100507135	26.0	3.0
28829	0.0	0.0
100131457	2.0	1.0
28822	529.0	418.0
28823	1231.0	838.0
