id	1f226697-d1b4-4b04-bed9-3bea79fcd755	41f9bceb-88d0-44ae-9eab-6ff9a6484e93
359747	0.0	0.0
359751	0.0	0.0
359752	2.0	3.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	38.0	310.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	1.0	0.0
23774	1496.0	1876.0
359755	0.0	1.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	7095.0	6261.0
359761	1.0	5.0
129868	0.0	0.0
23746	2.0	1.0
102465502	0.0	2.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	8.0	49.0
23749	0.0	0.0
100129403	1.0	0.0
345041	8.0	15.0
100129405	54.0	208.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	15848.0	13330.0
102465507	0.0	0.0
23742	4.0	0.0
359766	1.0	1.0
23743	8389.0	332.0
359767	1.0	0.0
102465505	0.0	0.0
130813	1.0	73.0
23744	0.0	0.0
102465504	0.0	2.0
130814	5016.0	3516.0
102465503	0.0	0.0
359774	7.0	4.0
359775	2.0	0.0
359776	0.0	1.0
359770	1.0	0.0
359771	1.0	0.0
359772	0.0	7.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	1495.0	4327.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	75.0	14.0
347694	0.0	0.0
286239	0.0	1.0
23751	0.0	1.0
102465519	0.0	0.0
23752	4.0	1.0
23753	84.0	611.0
115207	31161.0	8772.0
359777	0.0	0.0
102465517	0.0	0.0
130827	1063.0	173.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1292.0	2273.0
23755	3.0	5.0
359779	0.0	0.0
102465515	2.0	0.0
23756	0.0	0.0
102465514	0.0	1.0
359787	0.0	1.0
359781	2.0	0.0
359782	0.0	0.0
347689	17.0	40.0
347688	5.0	6.0
102465524	0.0	0.0
94005	6284.0	6268.0
102465523	0.0	1.0
102465522	0.0	0.0
102465521	0.0	1.0
102465520	0.0	0.0
94009	16.0	20.0
727866	1.0	1.0
57060	971.0	879.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	11405.0	11501.0
102465526	0.0	0.0
727865	8.0	5.0
102465525	1.0	0.0
84687	2206.0	4696.0
727859	0.0	0.0
84689	176.0	492.0
84688	66.0	10.0
139135	0.0	0.0
84684	2.0	1.0
84681	1864.0	1249.0
84680	720.0	706.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	281.0	139.0
102465539	0.0	1.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	657.0	3158.0
84676	4.0	10.0
84675	57.0	7.0
140123	0.0	0.0
84678	959.0	2085.0
84677	1.0	0.0
84672	0.0	0.0
84671	1582.0	2036.0
84674	1970.0	704.0
84673	0.0	0.0
152101	0.0	0.0
152100	725.0	1145.0
94027	4.0	3.0
94026	1.0	2.0
94025	112.0	362.0
129787	2840.0	1490.0
57088	10210.0	3287.0
127124	0.0	2.0
57089	338.0	2477.0
57082	29.0	297.0
57084	0.0	0.0
57085	1051.0	4037.0
152118	2.0	0.0
152110	418.0	1806.0
154790	54.0	5.0
154791	392.0	437.0
646201	0.0	0.0
57091	116.0	183.0
94015	466.0	345.0
57092	9662.0	9378.0
646202	15.0	35.0
57097	1137.0	2228.0
57099	1089.0	817.0
727879	0.0	0.0
57093	0.0	0.0
166752	5.0	0.0
57094	16.0	28.0
57095	3513.0	3417.0
57096	83.0	97.0
139163	0.0	0.0
84698	571.0	485.0
84699	3.0	1.0
84694	0.0	0.0
84693	868.0	990.0
100499563	0.0	0.0
84696	263.0	72.0
84695	490.0	287.0
84690	214.0	4.0
84692	0.0	2.0
84691	2.0	17.0
130752	26.0	299.0
646213	0.0	0.0
100130495	4.0	17.0
646208	6.0	33.0
94039	549.0	1576.0
94031	2015.0	14106.0
94030	28.0	7.0
100130484	0.0	0.0
94033	1.0	0.0
94032	3.0	20.0
727810	0.0	5.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	360.0	427.0
727805	0.0	2.0
139105	7.0	0.0
646218	0.0	2.0
347744	52.0	86.0
347741	1.0	0.0
646231	0.0	0.0
154743	1007.0	1447.0
130773	1.0	2.0
727842	1.0	2.0
100129480	25.0	140.0
100129482	849.0	1637.0
727837	0.0	0.0
347736	15.0	22.0
347733	143.0	75.0
347732	22.0	16.0
347735	745.0	16862.0
347734	1638.0	3990.0
347731	0.0	2.0
646243	0.0	0.0
94059	67.0	268.0
347730	3.0	1.0
646249	0.0	0.0
201305	6.0	17.0
100130466	0.0	0.0
727833	0.0	0.0
727835	0.0	3.0
100130462	0.0	0.0
94056	5896.0	12279.0
100130461	0.0	2.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	46.0	102.0
727828	0.0	0.0
100129472	2.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4246.0	7863.0
347717	1.0	1.0
347716	19.0	25.0
101154644	1.0	0.0
152195	266.0	294.0
100288831	1.0	0.0
164153	19.0	2.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	1.0	0.0
152189	354.0	1581.0
347705	1.0	2.0
347702	1.0	0.0
152185	505.0	2707.0
347701	1.0	3.0
100288827	1.0	2.0
100288825	0.0	0.0
57000	105.0	104.0
57001	656.0	750.0
84618	0.0	0.0
84617	8219.0	3222.0
84619	31.0	105.0
57007	4229.0	2214.0
84624	440.0	14279.0
84627	216.0	1989.0
84626	253.0	416.0
57002	511.0	811.0
57003	8365.0	16483.0
84620	31.0	3163.0
84623	11.0	14.0
57004	1.0	1.0
84622	312.0	867.0
100288814	0.0	1.0
57010	38.0	95.0
57017	1619.0	1925.0
84614	3817.0	2609.0
57018	5196.0	9418.0
57019	1778.0	2253.0
84616	0.0	0.0
84612	244.0	3682.0
57016	5.0	5.0
96626	0.0	0.0
100288805	4.0	17.0
100288801	2.0	79.0
100288802	1.0	0.0
57020	5125.0	6760.0
164127	0.0	2.0
166785	885.0	1425.0
84639	0.0	0.0
84647	0.0	0.0
84649	38362.0	184.0
60678	784.0	1157.0
60677	1.0	4.0
84648	0.0	0.0
60676	271.0	30.0
84643	0.0	1.0
60675	18.0	2.0
139170	1.0	0.0
101154686	0.0	0.0
84645	98.0	68.0
60674	4218.0	6343.0
57026	4.0	16.0
60673	296.0	1063.0
152138	0.0	0.0
60672	337.0	831.0
152137	18433.0	5574.0
252946	0.0	0.0
84641	4431.0	7190.0
252948	0.0	0.0
84640	2813.0	4662.0
252949	0.0	0.0
154796	3895.0	1669.0
96610	109.0	295.0
164118	3.0	4.0
84629	2160.0	8909.0
84628	26.0	152.0
727897	15.0	39.0
57030	453.0	49.0
84636	23.0	42.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	1557.0	5745.0
84632	1366.0	4558.0
60686	680.0	777.0
84631	100.0	2.0
57037	1901.0	1433.0
84634	0.0	21.0
60685	6637.0	6677.0
105370183	0.0	1.0
57038	3227.0	2178.0
60684	3432.0	5478.0
60682	1124.0	739.0
60681	1573.0	11517.0
84630	2.0	5.0
60680	3.0	167.0
252953	0.0	0.0
252954	0.0	0.0
139189	3.0	2.0
252955	0.0	0.0
252956	4.0	0.0
57045	4696.0	9106.0
84669	2564.0	9818.0
84668	2850.0	1759.0
84665	19.0	10.0
57047	3.0	18.0
84664	0.0	0.0
84667	0.0	2.0
84666	0.0	0.0
84661	1575.0	2305.0
84660	32.0	27.0
84662	992.0	3626.0
648809	0.0	3.0
648822	0.0	0.0
57053	14.0	35.0
57054	0.0	0.0
57055	0.0	0.0
57050	1624.0	2027.0
166793	165.0	427.0
84658	32.0	5.0
84657	64.0	29.0
84659	16.0	25.0
84654	0.0	0.0
57057	0.0	5.0
84656	4653.0	9366.0
84650	808.0	1785.0
84651	4.0	1.0
100132917	0.0	0.0
100132918	0.0	1.0
252983	729.0	4136.0
441073	47.0	42.0
100132920	1.0	0.0
100132923	30.0	24.0
100132929	0.0	0.0
100288797	0.0	1.0
441056	0.0	0.0
441066	3.0	0.0
252995	69.0	185.0
441061	1.0	1.0
100132932	0.0	0.0
100132938	3.0	0.0
100288785	3.0	1.0
441094	1336.0	440.0
100132940	0.0	0.0
252968	0.0	0.0
252969	1478.0	1414.0
100132948	1.0	4.0
100132949	2.0	0.0
286310	3.0	0.0
404093	1353.0	4051.0
286319	855.0	1060.0
100288772	1.0	1.0
441027	1130.0	7628.0
441026	0.0	0.0
441024	543.0	1227.0
441032	324.0	256.0
84803	324.0	124.0
164091	409.0	1631.0
100132963	7.0	0.0
100132965	0.0	0.0
100132967	1.0	0.0
152098	182.0	107.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	1.0	1.0
100132979	0.0	0.0
359803	16.0	2.0
359804	4.0	2.0
100288742	0.0	0.0
359806	0.0	0.0
84816	316.0	351.0
359800	0.0	2.0
84818	777.0	2522.0
441046	29.0	76.0
84817	1010.0	1698.0
359802	2.0	0.0
84823	483.0	1387.0
57205	1480.0	2701.0
441054	12.0	101.0
84824	10.0	40.0
441051	8.0	9.0
441050	57.0	95.0
84820	117.0	138.0
100132987	2.0	4.0
57209	758.0	1727.0
100288739	0.0	0.0
84809	373.0	944.0
84808	1.0	115.0
57210	892.0	417.0
84804	941.0	549.0
100288730	69.0	115.0
84807	226.0	259.0
441034	19.0	54.0
84812	406.0	566.0
57215	1223.0	1475.0
84811	848.0	1373.0
57216	224.0	1151.0
57217	1449.0	1597.0
84814	530.0	232.0
100132992	1.0	3.0
57211	961.0	182.0
100132994	0.0	0.0
57212	1511.0	1841.0
57213	855.0	1126.0
100132995	0.0	0.0
57214	143.0	1730.0
105370242	0.0	0.0
286365	0.0	3.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	13.0	6.0
648791	228.0	98.0
359822	0.0	0.0
100129347	14.0	3.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	3.0	4.0
130728	1.0	0.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	1.0	0.0
404024	1.0	3.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	5.0	14.0
100130311	46.0	101.0
100130310	0.0	0.0
130733	348.0	147.0
359844	0.0	1.0
359845	3527.0	2126.0
727914	4.0	9.0
727915	0.0	1.0
100129325	0.0	0.0
100129320	112.0	12.0
646168	34.0	6.0
100129319	0.0	0.0
100130307	4.0	7.0
100129315	0.0	0.0
100130302	0.0	4.0
727910	7850.0	780.0
100130301	17.0	7.0
345193	16.0	74.0
130749	32.0	9.0
646164	0.0	0.0
727909	15.0	1.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	21.0	10.0
646175	1.0	2.0
646174	1.0	0.0
115123	581.0	303.0
286333	71.0	79.0
286336	446.0	449.0
115106	747.0	1176.0
100306975	0.0	1.0
115111	406.0	12.0
286343	1562.0	3402.0
286348	1.0	0.0
646193	2.0	6.0
100886964	0.0	0.0
646192	0.0	0.0
646196	4.0	4.0
646195	67.0	113.0
100534599	1.0	0.0
130700	0.0	1.0
100306951	154.0	121.0
100534595	9.0	16.0
100132911	0.0	0.0
100534592	0.0	0.0
100534593	27.0	72.0
286362	0.0	0.0
100132916	2.0	1.0
100240709	1.0	7.0
129684	0.0	1.0
57180	292.0	509.0
129685	3219.0	2799.0
100240707	8.0	1.0
727982	0.0	0.0
57185	1850.0	3485.0
727987	0.0	0.0
57186	5878.0	2738.0
57187	3752.0	7439.0
57188	1990.0	828.0
57181	2383.0	2911.0
94122	38.0	1940.0
57182	3941.0	8428.0
727984	3.0	7.0
94121	4360.0	3977.0
94120	403.0	260.0
57184	1746.0	913.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	0.0	7.0
57189	3935.0	4432.0
359792	5.0	7.0
127018	1938.0	1813.0
359793	0.0	0.0
100240711	0.0	1.0
100240712	0.0	1.0
100240710	0.0	0.0
345258	0.0	3.0
100240713	0.0	0.0
94115	0.0	0.0
57190	10864.0	10934.0
727970	1.0	5.0
57191	25.0	78.0
166614	676.0	580.0
57198	1782.0	3204.0
57192	1616.0	1230.0
359799	0.0	1.0
57194	718.0	1616.0
727969	0.0	0.0
84798	371.0	2831.0
140004	0.0	0.0
84793	159.0	95.0
84792	1353.0	1987.0
84795	1230.0	336.0
84791	608.0	771.0
84790	1435.0	4800.0
154661	363.0	92.0
154664	0.0	20.0
166647	4043.0	1854.0
127003	1.0	15.0
127002	81.0	246.0
115019	1.0	1.0
100130396	1.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	3.0	2.0
100130391	0.0	3.0
115024	1660.0	2643.0
142679	393.0	390.0
648729	2.0	11.0
142678	397.0	639.0
347894	0.0	0.0
102465436	0.0	0.0
94137	23.0	5.0
727991	5.0	12.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	0.0	5.0
100130386	0.0	0.0
94134	3666.0	7533.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	27.0	51.0
100129394	5.0	2.0
142683	1.0	3.0
142686	84.0	77.0
142685	2.0	3.0
152007	3109.0	1844.0
152006	6675.0	4259.0
142689	14.0	16.0
140028	0.0	0.0
152002	841.0	1587.0
100129396	1.0	1.0
102465447	0.0	0.0
127062	0.0	1.0
102465446	3.0	0.0
345222	5.0	28.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	6.0	5.0
100130376	0.0	1.0
94160	4.0	50.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	1.0	3.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	787.0	5918.0
100129385	1.0	2.0
100129387	538.0	833.0
102465458	0.0	0.0
102465457	0.0	1.0
94158	5.0	30.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	27.0	15.0
102465451	0.0	4.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	33.0	0.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	1373.0	3360.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	0.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	188.0	172.0
727964	0.0	0.0
100129361	2019.0	2521.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	13.0	12.0
100129368	0.0	0.0
347853	0.0	0.0
102465479	0.0	0.0
102465478	0.0	4.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	42.0	84.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	884.0	1863.0
100009667	6.0	2.0
100130342	0.0	0.0
100009668	1.0	0.0
101154753	0.0	1.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	1.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	18.0	75.0
100129351	0.0	0.0
100129354	7.0	8.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	1.0	2.0
102465486	0.0	0.0
102465485	4.0	1.0
102465484	0.0	1.0
164045	41.0	23.0
57105	156.0	180.0
57106	57.0	1034.0
84726	10301.0	8748.0
57107	1334.0	1126.0
84725	1151.0	1493.0
57108	0.0	4.0
57101	528.0	84.0
84720	1372.0	3242.0
57102	1285.0	1893.0
57103	722.0	959.0
84722	42.0	511.0
57104	58485.0	4301.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	706.0	1602.0
102465499	0.0	0.0
100288713	6.0	6.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	5.0
84709	20.0	53.0
57110	170.0	30.0
57111	194.0	5999.0
84706	6829.0	1998.0
84705	294.0	822.0
84708	1525.0	1215.0
84707	38.0	341.0
57116	6.0	33.0
57117	1229.0	2266.0
57118	1347.0	1944.0
57119	0.0	1.0
57113	0.0	0.0
57115	0.0	1.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	1.0	1.0
102465490	0.0	0.0
152065	0.0	0.0
100288702	0.0	0.0
57120	3605.0	5078.0
57121	126.0	778.0
57122	2577.0	4775.0
201456	63.0	239.0
127086	0.0	0.0
57127	0.0	21.0
57128	1698.0	1424.0
57129	1308.0	2188.0
84747	3990.0	1872.0
57124	15879.0	2501.0
57125	1006.0	3423.0
57126	1.0	36.0
84740	7.0	28.0
152078	2038.0	76.0
127074	0.0	0.0
57130	1180.0	5171.0
57132	3399.0	4084.0
84727	130.0	310.0
127077	0.0	0.0
84735	7.0	6.0
84734	84.0	130.0
57139	129.0	262.0
115098	699.0	1227.0
201475	4096.0	2273.0
57134	1295.0	985.0
57135	0.0	0.0
57136	12403.0	9963.0
84733	216.0	121.0
57142	70451.0	37175.0
57143	422.0	564.0
57144	18.0	39.0
201477	0.0	1.0
57140	4409.0	2744.0
57149	5566.0	2156.0
84767	0.0	0.0
140032	0.0	0.0
84769	410.0	870.0
57146	4619.0	2830.0
57147	1287.0	2538.0
84766	175.0	1278.0
84765	672.0	1225.0
57148	6918.0	13752.0
152015	14.0	23.0
57152	0.0	0.0
57153	17272.0	10626.0
166655	0.0	0.0
57154	3284.0	3065.0
84749	2096.0	2159.0
57150	565.0	393.0
57151	0.0	0.0
84759	512.0	788.0
140043	0.0	0.0
57156	62.0	1909.0
57157	1943.0	3334.0
139060	0.0	5.0
84752	462.0	1319.0
57158	1151.0	138.0
57159	0.0	0.0
84750	825.0	809.0
152024	1.0	0.0
139067	0.0	0.0
139065	431.0	749.0
94104	1736.0	2853.0
94103	16223.0	6271.0
96764	1222.0	2016.0
94107	2278.0	3290.0
57165	59.0	36.0
94101	2063.0	2659.0
57161	1634.0	1239.0
57162	2401.0	1494.0
57167	12.0	326.0
57168	39.0	211.0
57169	7598.0	6937.0
84787	101.0	538.0
57175	1682.0	4266.0
57176	709.0	1852.0
57171	629.0	1684.0
57172	0.0	13.0
84779	8.0	0.0
57178	10160.0	14450.0
139081	0.0	4.0
84775	498.0	1013.0
57179	6119.0	7622.0
84777	36.0	138.0
84771	82.0	81.0
113655	208.0	925.0
732538	0.0	1.0
353323	0.0	0.0
353322	94.0	254.0
353324	3.0	11.0
100996279	1.0	0.0
149603	4546.0	7274.0
341333	0.0	1.0
343990	411.0	1445.0
353332	0.0	0.0
149620	1.0	0.0
353333	0.0	0.0
100996266	1.0	0.0
343981	0.0	0.0
162605	0.0	1.0
353345	25.0	238.0
84900	188.0	472.0
84902	953.0	2988.0
149628	69.0	81.0
84901	2083.0	3646.0
341315	154.0	206.0
113622	321.0	810.0
353355	45.0	478.0
149643	4.0	0.0
150622	0.0	3.0
100852408	3.0	0.0
100852409	4.0	0.0
100852406	0.0	0.0
100852407	4.0	5.0
642513	1.0	0.0
100852405	0.0	0.0
642517	124.0	232.0
100852410	62.0	51.0
84919	6760.0	6948.0
84918	4780.0	2989.0
389322	19.0	61.0
390311	0.0	1.0
389320	0.0	1.0
390313	0.0	0.0
84915	29.0	226.0
84914	1055.0	8835.0
497190	1.0	13.0
84916	3613.0	1993.0
84922	592.0	1674.0
390318	0.0	0.0
84924	806.0	1253.0
84923	1343.0	2375.0
84920	298.0	387.0
123016	945.0	3870.0
497189	4.0	3.0
642521	0.0	0.0
390320	0.0	0.0
84908	1331.0	2338.0
390321	0.0	0.0
353376	14.0	23.0
390322	0.0	0.0
390323	0.0	0.0
654502	2.0	3.0
84909	1774.0	1798.0
390324	0.0	0.0
654503	0.0	1.0
84904	79.0	244.0
654504	0.0	0.0
390326	0.0	0.0
654505	1.0	2.0
390327	0.0	0.0
654506	11.0	20.0
84905	292.0	394.0
84911	356.0	693.0
390329	0.0	0.0
84910	2732.0	7433.0
84913	3333.0	52.0
84912	2694.0	1413.0
113691	15.0	15.0
642538	0.0	0.0
113675	153.0	649.0
84937	871.0	1066.0
84936	694.0	1585.0
84939	2572.0	1352.0
84938	1457.0	1676.0
84944	3.0	33.0
57325	1866.0	2006.0
57326	11249.0	6344.0
84946	1159.0	1302.0
84945	1750.0	2335.0
84940	157.0	3141.0
389336	20.0	321.0
389337	1550.0	3643.0
84942	218.0	660.0
84941	50.0	689.0
642546	9.0	5.0
343930	0.0	0.0
84929	4.0	54.0
389333	132.0	518.0
84926	5026.0	4326.0
84925	1692.0	1257.0
84928	2081.0	3043.0
57336	411.0	546.0
84933	298.0	416.0
84932	1836.0	2753.0
57337	1711.0	2716.0
84935	1636.0	731.0
57338	2.0	82.0
84934	530.0	1232.0
57332	61.0	424.0
57333	943.0	2561.0
84931	0.0	0.0
84930	692.0	1228.0
57335	251.0	479.0
103752554	0.0	0.0
103752555	0.0	0.0
642559	1.0	10.0
390352	2.0	1.0
390354	215.0	424.0
389362	559.0	654.0
150677	5.0	2.0
150678	1647.0	1804.0
377381	89.0	160.0
162655	380.0	331.0
390363	1.0	0.0
147040	1001.0	1087.0
343901	0.0	1.0
149699	1.0	2.0
150684	1308.0	1412.0
150681	0.0	0.0
159013	1587.0	1661.0
221504	1.0	6.0
103752581	9.0	38.0
389386	0.0	1.0
389383	0.0	52.0
389384	1.0	3.0
123041	84.0	29.0
162681	438.0	541.0
123036	2939.0	12453.0
103752587	1.0	2.0
150696	307.0	3804.0
103752588	0.0	6.0
103752589	4.0	26.0
103752583	0.0	0.0
103752584	37.0	25.0
103752585	4.0	1.0
103752586	5.0	12.0
390340	1.0	0.0
389376	1.0	1.0
221527	52.0	351.0
390394	0.0	3.0
149647	3.0	0.0
389396	0.0	0.0
123099	76.0	3271.0
389395	0.0	1.0
123096	664.0	3338.0
137682	714.0	2098.0
390378	0.0	0.0
221545	521.0	791.0
221547	4.0	22.0
147011	51.0	105.0
147007	563.0	2057.0
100996295	2.0	0.0
137695	1195.0	1464.0
162632	107.0	85.0
149685	0.0	1.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	38.0	301.0
100996280	0.0	0.0
94240	598.0	1629.0
94241	3412.0	10578.0
94236	0.0	0.0
94235	0.0	4.0
94234	1.0	129.0
94239	10728.0	11254.0
94233	12.0	3.0
390294	2.0	3.0
390297	2.0	0.0
390298	0.0	1.0
221584	18.0	160.0
150590	72.0	588.0
94274	1496.0	63.0
94298	0.0	0.0
94297	0.0	2.0
414768	0.0	1.0
642451	0.0	3.0
414766	6.0	24.0
414767	0.0	0.0
654434	97.0	675.0
400123	13.0	1.0
400121	0.0	2.0
57221	1812.0	5636.0
84838	1458.0	2926.0
400120	6.0	0.0
84837	185.0	134.0
84839	0.0	0.0
57226	1920.0	2051.0
84844	1094.0	1209.0
84847	16.0	16.0
57228	375.0	687.0
57222	14074.0	30838.0
402779	0.0	1.0
402778	227.0	647.0
57223	12655.0	9363.0
57224	694.0	506.0
84842	2.0	26.0
414776	0.0	0.0
642446	0.0	0.0
414771	3.0	0.0
642448	0.0	9.0
642461	0.0	0.0
642460	2.0	21.0
414777	1508.0	3124.0
414778	1.0	16.0
57231	3759.0	4053.0
400110	0.0	0.0
57232	165.0	509.0
654427	5.0	19.0
84826	0.0	0.0
654429	0.0	6.0
84833	5071.0	3157.0
84836	10403.0	5074.0
84830	28.0	107.0
57234	136.0	503.0
84832	0.0	0.0
654433	726.0	667.0
9001	15.0	53.0
9002	112.0	171.0
642475	149.0	261.0
84859	2676.0	2687.0
84867	7.0	6.0
84866	606.0	4371.0
84869	1645.0	2819.0
84868	1067.0	1442.0
654463	3.0	35.0
84865	174.0	274.0
84864	2175.0	1382.0
84861	1294.0	1603.0
9014	1156.0	1355.0
9015	249.0	442.0
9013	1042.0	1438.0
9019	8404.0	12873.0
9016	318.0	912.0
341392	37.0	57.0
84848	39.0	80.0
84856	24.0	35.0
84858	960.0	1085.0
84852	112.0	205.0
102725176	0.0	0.0
84851	873.0	1282.0
642477	17.0	55.0
84850	0.0	1.0
105376946	0.0	0.0
9025	847.0	1519.0
9026	1290.0	1375.0
9023	182.0	134.0
113612	2820.0	1207.0
9024	13.0	8.0
642493	1.0	0.0
9027	3.0	25.0
9028	21.0	151.0
400165	0.0	0.0
9021	5120.0	3902.0
9022	21.0	96.0
9020	411.0	1253.0
84889	74.0	34.0
84888	6205.0	7392.0
654483	12.0	6.0
84885	686.0	1694.0
654486	0.0	1.0
84886	26095.0	5563.0
84881	1636.0	1379.0
642489	51.0	44.0
84883	10921.0	1246.0
654480	2.0	5.0
9037	2283.0	2811.0
9034	607.0	172.0
9038	0.0	0.0
9039	4044.0	4455.0
400156	4.0	5.0
9032	0.0	0.0
9033	10.0	96.0
9031	9526.0	10074.0
84878	468.0	1468.0
84879	55.0	164.0
84874	630.0	1160.0
84873	0.0	1.0
84876	571.0	1564.0
84875	714.0	2170.0
84870	3856.0	314.0
84872	600.0	877.0
84871	43.0	64.0
9047	58.0	118.0
9048	4.0	127.0
9045	23745.0	29787.0
9046	326.0	134.0
9049	1145.0	1704.0
106480985	1.0	0.0
9040	1774.0	3725.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	2.0	2.0
9043	12084.0	10581.0
400141	2.0	1.0
106480989	1.0	0.0
9044	3497.0	4723.0
106480988	0.0	0.0
57282	5.0	5.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	7.0	5.0
414753	0.0	0.0
414754	0.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	3.0	1.0
341356	1.0	0.0
9058	34.0	45.0
9056	839.0	1571.0
9057	2438.0	794.0
341350	36.0	3.0
9050	492.0	1298.0
106480996	0.0	0.0
9051	113.0	209.0
106480995	0.0	3.0
106480998	0.0	1.0
106480997	0.0	0.0
57291	635.0	4329.0
9054	1179.0	2256.0
9055	325.0	1328.0
106480999	0.0	1.0
9052	869.0	30503.0
9053	882.0	3678.0
84899	1053.0	2707.0
282569	0.0	0.0
400129	10.0	21.0
84896	5748.0	6168.0
84895	758.0	961.0
400128	33.0	288.0
84898	9675.0	26140.0
84897	1951.0	2319.0
400126	44.0	23.0
654499	0.0	0.0
84892	1062.0	1265.0
414764	10.0	12.0
84891	0.0	0.0
414765	10.0	46.0
84894	111.0	223.0
84893	4187.0	5063.0
414760	26.0	8.0
414761	18.0	71.0
84890	1784.0	3050.0
341346	2.0	42.0
9069	1521.0	4525.0
414926	1.0	7.0
9068	5141.0	433.0
106479979	0.0	0.0
729004	10.0	3.0
106479978	0.0	0.0
106479977	1.0	0.0
106479976	0.0	0.0
106479975	3.0	16.0
9061	3588.0	8173.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	10282.0	2925.0
106480964	1.0	0.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	1.0	2.0
9066	770.0	1587.0
106480966	0.0	1.0
9063	2703.0	1834.0
729009	256.0	124.0
106480969	0.0	1.0
9064	2196.0	1572.0
106480968	0.0	0.0
106480970	1.0	0.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	34.0	80.0
