id	bc2ab403-bd52-4feb-8f85-3e84d8cda7c3	112c740e-8830-4ed0-99cd-eadd91276f63
9175	1149.0	2782.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	33.0	44.0
106480880	1.0	4.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	0.0	1.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	1.0	1.0
137868	0.0	1.0
730112	87.0	33.0
106480849	0.0	0.0
729123	1.0	2.0
9188	1645.0	4267.0
106479859	0.0	0.0
106479858	0.0	3.0
9189	3595.0	3341.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	440.0	66.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	757.0	835.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	3856.0	4578.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	6092.0	9384.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	621.0	1267.0
106480845	0.0	0.0
9184	2758.0	11203.0
106480848	0.0	0.0
9185	856.0	6426.0
106480847	0.0	0.0
57501	30.0	233.0
57502	523.0	406.0
57504	1920.0	3848.0
125875	61.0	18.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	4607.0	3398.0
730109	0.0	0.0
137872	456.0	514.0
102546175	1.0	0.0
57505	886.0	1565.0
644903	11.0	12.0
57506	6317.0	7549.0
57507	927.0	110.0
57508	395.0	1263.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	616.0	208.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	1893.0	2802.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	1124.0	2077.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	0.0	2.0
9196	49.0	94.0
106480858	0.0	0.0
57512	22.0	30.0
57513	5209.0	2611.0
57514	2922.0	1343.0
123207	815.0	1139.0
57515	11756.0	14699.0
106480860	0.0	0.0
57510	1680.0	3341.0
106480862	0.0	1.0
57511	798.0	1994.0
106480861	0.0	0.0
644911	4.0	1.0
644914	12.0	18.0
57519	1735.0	329.0
729146	8.0	2.0
106480828	0.0	0.0
113878	1154.0	1420.0
135228	1810.0	5675.0
106480827	0.0	0.0
729148	17.0	42.0
106480829	0.0	0.0
137886	1000.0	2481.0
106479879	0.0	0.0
730130	2.0	0.0
106479878	0.0	1.0
106479877	0.0	0.0
106479876	0.0	0.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	1.0
106479870	0.0	4.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	3200.0	805.0
57524	15.0	251.0
57526	601.0	126.0
644928	10.0	3.0
57520	349.0	575.0
57521	2215.0	2197.0
57522	927.0	834.0
57528	21.0	7.0
57529	6.0	15.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	7.0	24.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	2.0	4.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	993.0	399.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	0.0	8.0
106480836	0.0	0.0
57534	1464.0	5418.0
57535	5237.0	31526.0
343727	0.0	0.0
57536	363.0	438.0
57537	579.0	573.0
150864	675.0	1289.0
57530	1678.0	3965.0
57531	336.0	489.0
57532	3165.0	6967.0
106480840	0.0	0.0
57533	728.0	1328.0
57538	288.0	447.0
57539	718.0	1614.0
106479817	0.0	1.0
106480806	6.0	2.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	2.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	0.0	2.0
123263	432.0	469.0
106480800	0.0	1.0
123264	27.0	12.0
57540	9.0	119.0
106480802	0.0	0.0
106480801	0.0	0.0
106480804	0.0	0.0
106480803	0.0	0.0
57545	920.0	792.0
57546	623.0	623.0
57547	241.0	346.0
57541	955.0	1464.0
57542	1249.0	2310.0
353132	1.0	0.0
57544	419.0	1288.0
353131	0.0	0.0
644943	503.0	783.0
57549	671.0	2075.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	2.0	0.0
100101490	11.0	129.0
106479807	0.0	0.0
137835	186.0	68.0
106479806	0.0	2.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	17.0	12.0
106479802	0.0	6.0
106479801	0.0	0.0
644962	48.0	1688.0
106479800	0.0	0.0
353134	0.0	0.0
353133	2.0	0.0
106480811	0.0	0.0
57551	2991.0	5075.0
353135	1.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	2868.0	193.0
57558	318.0	683.0
57559	285.0	374.0
57552	863.0	3579.0
353141	0.0	0.0
353140	0.0	0.0
57553	726.0	578.0
57554	21.0	48.0
353143	0.0	0.0
57555	2663.0	2334.0
353142	2.0	0.0
343702	0.0	0.0
729102	2.0	1.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	0.0	2.0
106479837	0.0	0.0
106479836	0.0	0.0
106479835	0.0	4.0
644972	671.0	37.0
106479834	0.0	0.0
106479833	0.0	0.0
642311	0.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	9.0	3.0
102465906	0.0	0.0
57560	385.0	849.0
106479830	0.0	0.0
353144	0.0	0.0
57561	4904.0	2452.0
57562	667.0	1043.0
149830	0.0	0.0
57567	984.0	508.0
57568	1136.0	2020.0
57569	357.0	71.0
57563	503.0	618.0
57565	63.0	37.0
106479829	1.0	0.0
106479828	0.0	0.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	0.0	3.0
106479824	0.0	5.0
106479823	0.0	0.0
106479822	0.0	2.0
106479821	0.0	0.0
57570	923.0	1493.0
125893	325.0	462.0
106479820	1.0	2.0
57571	145.0	108.0
57572	4209.0	2446.0
149840	250.0	334.0
57573	373.0	153.0
102465910	0.0	0.0
57578	30.0	27.0
57579	326.0	200.0
149837	164.0	144.0
123228	158.0	303.0
57574	1.0	29.0
353163	0.0	1.0
57575	12.0	19.0
102465909	0.0	0.0
57576	399.0	69.0
102465908	0.0	0.0
57577	411.0	1053.0
353164	0.0	0.0
102465907	0.0	0.0
644974	20.0	8.0
642317	2.0	0.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	0.0	0.0
730196	0.0	0.0
390110	0.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	1.0	0.0
390116	0.0	0.0
389120	0.0	5.0
390117	0.0	0.0
147276	1.0	0.0
389118	17.0	19.0
389119	483.0	69.0
353174	28.0	13.0
389114	421.0	54.0
135293	584.0	158.0
135295	51.0	20.0
729196	0.0	1.0
729198	0.0	0.0
730180	0.0	0.0
353189	9.0	31.0
392752	6.0	10.0
389144	0.0	0.0
389141	8.0	4.0
123283	597.0	317.0
102465944	0.0	0.0
353194	42.0	0.0
353196	6.0	0.0
389136	1389.0	344.0
389137	1.0	4.0
390102	0.0	1.0
100526416	0.0	0.0
389125	12.0	2.0
389160	74.0	320.0
390151	0.0	0.0
390152	0.0	0.0
729163	3.0	2.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	19.0	16.0
390158	4.0	8.0
389161	0.0	0.0
147226	0.0	3.0
389158	0.0	0.0
147228	18.0	1.0
135250	55.0	25.0
102465975	1.0	0.0
729156	5.0	3.0
102465974	1.0	0.0
730144	7.0	2.0
390162	0.0	0.0
390166	0.0	0.0
389156	9.0	1.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	1.0
102465976	0.0	0.0
729150	0.0	1.0
730138	35.0	13.0
102465985	0.0	0.0
730174	3.0	0.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	0.0	0.0
390136	0.0	0.0
390137	0.0	0.0
221303	199.0	13.0
390138	0.0	0.0
221302	261.0	529.0
390139	0.0	0.0
729182	0.0	5.0
135270	0.0	0.0
389170	34.0	79.0
729178	48.0	11.0
102465995	0.0	0.0
102465993	3.0	0.0
390142	0.0	0.0
729177	3.0	2.0
390144	0.0	0.0
729176	2.0	1.0
389179	39.0	8.0
389177	0.0	1.0
390148	0.0	0.0
729171	0.0	1.0
390072	6.0	7.0
390073	0.0	0.0
390075	0.0	0.0
390077	2.0	3.0
390078	0.0	7.0
390079	0.0	0.0
221322	137.0	420.0
642290	2.0	8.0
389084	360.0	41.0
390081	0.0	3.0
390082	0.0	1.0
389072	62.0	52.0
390083	0.0	3.0
390084	0.0	0.0
389075	0.0	0.0
389073	0.0	0.0
390091	2.0	1.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	0.0	1.0
390064	0.0	0.0
389090	0.0	0.0
390066	0.0	1.0
390067	1.0	0.0
221336	53.0	81.0
147199	0.0	1.0
257313	10.0	6.0
221357	0.0	0.0
196120	0.0	0.0
9201	2264.0	2662.0
9202	2506.0	5351.0
9200	239.0	28.0
9205	474.0	642.0
9206	0.0	0.0
9203	1883.0	3444.0
9204	523.0	953.0
221391	0.0	0.0
221393	2.0	87.0
221395	4582.0	1504.0
9212	133.0	1178.0
9213	1501.0	4301.0
9210	2.0	0.0
9211	19.0	0.0
9217	3137.0	4199.0
9214	389.0	1333.0
9215	1481.0	1599.0
284904	3.0	0.0
284900	512.0	569.0
9209	2437.0	4378.0
159195	1117.0	1589.0
9207	11.0	89.0
9208	5807.0	14209.0
9223	2580.0	1919.0
9221	3152.0	7721.0
9227	105.0	8.0
644873	1408.0	3539.0
9228	19.0	7.0
644871	0.0	1.0
57460	779.0	3768.0
57461	1572.0	1153.0
57462	1340.0	2003.0
257364	5188.0	3912.0
57463	748.0	391.0
9220	123.0	105.0
57468	36.0	33.0
57469	637.0	63.0
57464	31.0	467.0
257358	8.0	5.0
57465	1264.0	2503.0
57466	2020.0	3191.0
57467	19.0	2.0
9218	6855.0	9533.0
9219	5985.0	4976.0
113802	361.0	236.0
9235	2679.0	2459.0
644881	0.0	0.0
9232	295.0	1309.0
9238	2518.0	3367.0
9236	1270.0	1039.0
57471	15.0	134.0
101101773	0.0	0.0
57472	1283.0	2780.0
101101772	3.0	3.0
57473	1724.0	2128.0
57474	33.0	126.0
9230	9394.0	5675.0
9231	1365.0	6053.0
101101776	3.0	3.0
101101775	77.0	19.0
57470	3575.0	3384.0
57479	3028.0	4097.0
791114	3.0	0.0
791115	0.0	0.0
57475	320.0	671.0
105616916	0.0	0.0
57476	165.0	131.0
57477	1140.0	690.0
57478	1266.0	1083.0
644877	6.0	10.0
9229	71.0	10.0
9245	5.0	97.0
9246	4315.0	8332.0
9244	967.0	119.0
644890	8.0	0.0
9249	9837.0	1648.0
644896	5.0	2.0
9247	0.0	0.0
9248	0.0	0.0
57482	8.0	428.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	1057.0	112.0
106480789	1.0	0.0
106480788	0.0	0.0
9241	23.0	3.0
9242	1012.0	434.0
57480	1268.0	710.0
9240	2815.0	1631.0
57481	11.0	44.0
106480790	0.0	0.0
284958	2.0	6.0
106480792	0.0	0.0
106480791	0.0	0.0
57486	907.0	1403.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	6937.0	5802.0
106480796	51169.0	12783.0
57489	934.0	1525.0
106480795	24.0	7.0
9256	952.0	538.0
9254	234.0	1693.0
9255	1943.0	1921.0
137814	0.0	50.0
341152	0.0	0.0
9258	934.0	902.0
57493	6377.0	3963.0
106480798	0.0	0.0
57494	1484.0	1210.0
106480797	0.0	0.0
57495	12.0	1.0
57496	4053.0	9505.0
106480799	0.0	0.0
9252	557.0	1753.0
9253	1812.0	911.0
57491	123.0	287.0
57492	3214.0	6034.0
284948	4.0	37.0
57497	12.0	86.0
57498	3333.0	4574.0
284942	460.0	326.0
642236	42.0	168.0
402509	0.0	0.0
341148	0.0	0.0
9267	3382.0	2769.0
9265	3754.0	969.0
9266	4788.0	5760.0
106479779	2.0	3.0
106479778	0.0	0.0
106479777	0.0	1.0
106480765	1.0	0.0
106479776	0.0	0.0
9260	5956.0	2487.0
106480764	1.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	1.0
9263	1446.0	1481.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	0.0
106479771	0.0	0.0
9261	7509.0	24327.0
106479770	0.0	0.0
9262	1335.0	2543.0
106480770	2.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	1.0	0.0
9278	1557.0	965.0
9276	4789.0	19280.0
9277	2918.0	3017.0
106479769	0.0	0.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	5568.0	1872.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	0.0	2.0
106480775	1.0	1.0
106479764	0.0	0.0
106480778	0.0	0.0
106479763	0.0	0.0
106479762	0.0	2.0
106480777	0.0	0.0
9274	4068.0	4126.0
402573	37.0	3.0
106479761	0.0	0.0
9275	2825.0	2510.0
106479760	0.0	0.0
106480779	0.0	0.0
106480781	1.0	1.0
654231	11.0	5.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	3.0	45.0
106480782	1.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	3.0	1.0
341128	0.0	0.0
113835	76.0	344.0
9289	8666.0	4250.0
9287	0.0	0.0
9288	1.0	0.0
642273	470.0	523.0
106479799	0.0	0.0
106480743	2.0	3.0
106479798	0.0	0.0
9282	1329.0	3171.0
106479797	0.0	0.0
106480742	0.0	4.0
106479796	1.0	1.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	18.0	19.0
106480747	0.0	0.0
402562	13.0	11.0
106479793	0.0	0.0
106480746	0.0	0.0
9283	22.0	49.0
106479792	0.0	0.0
106480749	0.0	0.0
9284	248.0	353.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	0.0	1.0
284998	4.0	0.0
106480752	0.0	0.0
284996	2097.0	3136.0
106480751	0.0	0.0
341112	2.0	1.0
284992	38.0	138.0
341116	0.0	0.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	1.0
9293	0.0	0.0
106480753	0.0	0.0
9290	49.0	54.0
106480756	0.0	0.0
106479785	1.0	0.0
257397	883.0	2478.0
113829	5824.0	6528.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	4942.0	3665.0
113828	1816.0	1155.0
106479783	0.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	0.0
9294	1746.0	929.0
9295	4379.0	9887.0
642280	33.0	30.0
106479780	0.0	1.0
106480759	0.0	0.0
654254	10.0	27.0
106480761	0.0	0.0
284988	3.0	0.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	0.0	0.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	1.0	1.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	6.0	0.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	0.0
106479733	0.0	0.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	2.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	2.0	0.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	163.0	24.0
57622	265.0	281.0
57623	534.0	1158.0
57624	2.0	2.0
57620	1620.0	1690.0
106480730	0.0	0.0
57621	913.0	1722.0
57626	0.0	4.0
100125387	0.0	1.0
730227	0.0	9.0
57628	0.0	0.0
353219	2.0	5.0
729234	429.0	305.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	4.0	11.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	81.0	22.0
106479726	0.0	0.0
729230	221.0	401.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	319.0	647.0
106479723	2.0	0.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	0.0	1.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	5.0	7.0
106480736	9.0	11.0
106480735	0.0	0.0
100113391	0.0	0.0
106480738	2.0	6.0
100113392	0.0	0.0
100113393	2.0	9.0
106480737	0.0	0.0
57633	771.0	55.0
341208	22.0	3.0
150726	418.0	1143.0
57634	2480.0	3920.0
57636	3129.0	1165.0
57630	1042.0	5220.0
57631	206.0	49.0
106480741	5.0	5.0
106480740	2.0	0.0
57639	218.0	373.0
106479719	1.0	2.0
730213	7.0	2.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	0.0	2.0
106479758	0.0	0.0
729262	17.0	7.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	11.0	4.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	2.0	2.0
106479753	0.0	1.0
100113384	2.0	4.0
106480701	0.0	0.0
106479752	1.0	0.0
106479751	0.0	0.0
106480700	0.0	1.0
100113386	5.0	15.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	0.0
100113382	0.0	0.0
57644	142.0	75.0
57645	2283.0	5361.0
644809	4.0	27.0
150737	413.0	822.0
57646	795.0	1213.0
57647	1288.0	1600.0
100188945	4.0	3.0
57642	2.0	0.0
100113389	0.0	1.0
57643	194.0	510.0
100188949	32.0	84.0
135112	4241.0	1562.0
730249	0.0	0.0
57648	7518.0	21565.0
57649	2472.0	5814.0
730246	3.0	52.0
106480718	0.0	0.0
113746	0.0	1.0
106480717	0.0	0.0
106479749	0.0	1.0
729258	11.0	7.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	4.0	0.0
135114	1718.0	2667.0
106479746	0.0	0.0
106479745	0.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	46.0	118.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	78.0	821.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	1.0	3.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	0.0
57655	3651.0	5591.0
100418708	0.0	0.0
100188954	13.0	51.0
57657	160.0	351.0
57658	7044.0	3676.0
100418709	0.0	0.0
100418706	0.0	0.0
57654	227.0	678.0
100113379	0.0	0.0
729250	0.0	0.0
730239	0.0	4.0
57659	9708.0	7492.0
644815	814.0	1596.0
100188953	41.0	5.0
729201	0.0	2.0
729209	0.0	0.0
100418711	0.0	0.0
57661	3383.0	3249.0
55003	767.0	698.0
57666	2987.0	2170.0
55002	2485.0	6960.0
100418718	0.0	0.0
55001	643.0	1513.0
57669	874.0	2043.0
55000	5575.0	10462.0
57662	1152.0	2297.0
55007	1596.0	1700.0
100418715	0.0	0.0
57663	0.0	0.0
55006	351.0	501.0
57664	8051.0	1192.0
55005	897.0	1095.0
55004	5752.0	3049.0
57665	750.0	1184.0
55009	2630.0	1499.0
644820	135.0	45.0
55008	615.0	323.0
57670	617.0	1219.0
390201	0.0	0.0
392862	40.0	31.0
100418724	0.0	0.0
390203	0.0	1.0
55010	52.0	509.0
390205	115.0	20.0
100418720	0.0	3.0
55014	341.0	800.0
57677	502.0	1244.0
55013	1232.0	1216.0
57678	7676.0	1016.0
57679	936.0	1481.0
55012	850.0	649.0
55011	3855.0	3737.0
55018	1.0	1.0
57673	163.0	680.0
57674	5483.0	18089.0
55017	2867.0	4791.0
55016	280.0	797.0
100418728	0.0	5.0
55015	833.0	2576.0
106479718	0.0	1.0
106479717	0.0	0.0
730211	14.0	13.0
100127989	1.0	5.0
106479716	0.0	0.0
106479715	0.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	7.0	3.0
57680	3101.0	8618.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	0.0	2.0
57683	143.0	115.0
353267	3.0	2.0
55020	1786.0	1160.0
100418731	0.0	0.0
57688	543.0	715.0
57689	444.0	701.0
55024	161.0	504.0
55023	1655.0	4639.0
389217	8.0	6.0
55022	1676.0	82.0
57684	333.0	929.0
100418737	23.0	80.0
55028	1058.0	1691.0
57685	1892.0	237.0
343819	0.0	0.0
100418736	0.0	1.0
55027	659.0	931.0
100418739	0.0	0.0
55026	397.0	54.0
57687	52.0	25.0
353274	953.0	2062.0
644844	19.0	118.0
100127983	70.0	14.0
149708	9.0	1.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	0.0	1.0
137735	4.0	0.0
106479706	1.0	5.0
729211	2.0	2.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	0.0	13.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	205.0	82.0
100418744	3.0	50.0
57692	374.0	237.0
100418743	0.0	0.0
57693	1337.0	2442.0
150709	91.0	117.0
392843	0.0	0.0
100418745	0.0	1.0
55032	1092.0	1810.0
100418740	10.0	1.0
55031	3548.0	5147.0
573971	1.0	14.0
729215	0.0	0.0
55030	1208.0	2825.0
57690	1646.0	853.0
57699	239.0	589.0
55036	298.0	1421.0
389208	1.0	0.0
55035	1359.0	2662.0
55034	477.0	1033.0
389206	6.0	35.0
55033	748.0	1184.0
389207	0.0	0.0
57695	114.0	715.0
100418748	3.0	34.0
57696	595.0	1071.0
55039	683.0	743.0
100418747	0.0	2.0
55038	670.0	1663.0
57697	270.0	852.0
55037	1649.0	3208.0
123103	31.0	12.0
57698	1055.0	6109.0
389203	1241.0	189.0
113791	5937.0	2862.0
390231	0.0	0.0
353288	0.0	0.0
390233	0.0	0.0
100418754	0.0	0.0
147150	7.0	17.0
100418756	0.0	0.0
389240	208.0	47.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	13.0	25.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	2.0	0.0
353299	0.0	1.0
390245	2.0	2.0
147166	321.0	791.0
100418763	0.0	0.0
100233209	352.0	439.0
100418769	0.0	2.0
123169	910.0	4673.0
104266962	0.0	0.0
104266963	0.0	7.0
100418770	0.0	1.0
392872	6.0	0.0
390211	2.0	1.0
390212	0.0	1.0
390213	29.0	48.0
100418779	0.0	0.0
147172	276.0	283.0
147179	2660.0	4315.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	11.0	29.0
390218	9.0	2.0
100418774	1.0	1.0
389257	3.0	9.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	2.0	19.0
104266957	1.0	0.0
104266958	3.0	0.0
104266956	4.0	0.0
102465839	0.0	0.0
147184	950.0	1465.0
390224	0.0	0.0
102465838	0.0	0.0
147183	1.0	0.0
390225	0.0	0.0
102465837	1.0	0.0
390226	2.0	0.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	0.0	4.0
729288	81.0	108.0
102465842	0.0	0.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	0.0	0.0
390273	0.0	0.0
221409	0.0	0.0
390274	0.0	2.0
390275	1.0	43.0
100418799	2.0	0.0
389289	346.0	107.0
149773	323.0	8.0
221400	50.0	53.0
149775	24.0	0.0
102524628	7.0	1.0
147111	5.0	104.0
150759	720.0	478.0
729277	0.0	0.0
137797	4.0	0.0
730262	0.0	0.0
135138	126.0	3.0
102465857	0.0	0.0
102465856	0.0	0.0
150763	653.0	82.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	1.0	0.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	0.0
221421	74.0	63.0
390259	0.0	0.0
221424	92.0	72.0
102465869	0.0	0.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	0.0	0.0
57600	1216.0	1283.0
57602	2432.0	2554.0
57608	3684.0	1734.0
57609	1757.0	4940.0
135154	407.0	332.0
150771	571.0	89.0
57604	643.0	27.0
57605	853.0	486.0
159125	0.0	0.0
57606	1999.0	4965.0
135152	32.0	42.0
102465876	0.0	0.0
221416	1.0	3.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	0.0	0.0
102465871	0.0	11.0
729298	0.0	0.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	1.0	5.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	602.0	151.0
147138	672.0	1257.0
57613	853.0	2214.0
57614	880.0	2124.0
57610	1463.0	1269.0
57619	3110.0	8870.0
57615	23.0	4.0
57616	826.0	611.0
57617	2539.0	2107.0
390195	0.0	0.0
390197	0.0	1.0
102465882	0.0	0.0
102465881	0.0	0.0
390199	0.0	0.0
102465880	0.0	0.0
221442	270.0	111.0
221443	1305.0	2019.0
400084	12.0	94.0
221438	0.0	0.0
196051	5.0	403.0
389197	1.0	5.0
400073	641.0	586.0
159090	920.0	2121.0
159091	88.0	128.0
257407	274.0	46.0
196047	679.0	134.0
390174	0.0	0.0
221468	55.0	43.0
400064	10.0	6.0
221472	377.0	438.0
100233198	177.0	166.0
390181	0.0	42.0
390183	7.0	4.0
390186	0.0	0.0
400058	0.0	2.0
221458	31.0	3.0
654170	0.0	0.0
390190	0.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	1783.0	1378.0
9311	53.0	197.0
9312	27.0	1.0
9310	184.0	266.0
9315	1056.0	2041.0
162699	0.0	0.0
9313	8.0	0.0
147081	547.0	319.0
9314	10728.0	1064.0
221477	6954.0	8680.0
221476	13698.0	957.0
221481	15.0	31.0
9308	948.0	982.0
9306	1098.0	3645.0
9322	5449.0	2076.0
9320	5545.0	10016.0
9321	1395.0	5433.0
9326	1215.0	1474.0
147093	2.0	0.0
9324	3082.0	2695.0
9325	1014.0	2154.0
160065	0.0	0.0
257415	226.0	597.0
9319	127.0	765.0
9317	705.0	1289.0
9318	2740.0	3386.0
9333	98.0	12.0
9334	4166.0	4291.0
400094	0.0	3.0
9331	195.0	93.0
9332	3409.0	2068.0
9337	2564.0	4577.0
9338	1161.0	994.0
100233146	0.0	0.0
221496	2895.0	2760.0
9330	1181.0	1849.0
9328	3181.0	3557.0
9329	1446.0	3405.0
9344	5066.0	8312.0
9342	1824.0	4510.0
