id	019a5486-ad80-44b4-a9e3-7e7f93e8e6fa	0d6bb28b-f5d1-4847-9aa9-bd58af1a7198
253714	1081.0	1808.0
100288436	2.0	3.0
647195	0.0	0.0
100288432	75.0	83.0
6917	5329.0	10027.0
100462767	635.0	987.0
6916	851.0	1441.0
6919	1291.0	1297.0
6918	0.0	0.0
647190	0.0	3.0
100653489	6.0	1.0
6911	98.0	59.0
6910	306.0	188.0
6913	2293.0	450.0
253724	58.0	76.0
6915	274.0	127.0
253725	3642.0	2705.0
100288428	55.0	19.0
100288425	0.0	0.0
100288420	0.0	0.0
6928	2.0	8.0
6927	3.0	32.0
6929	2657.0	4630.0
202151	1009.0	227.0
6920	2128.0	3701.0
6922	30.0	38.0
6921	2282.0	9253.0
6924	5053.0	8153.0
6923	4032.0	4208.0
6926	7424.0	6163.0
100462732	0.0	0.0
6925	14778.0	5392.0
6940	1184.0	2112.0
100288413	342.0	1112.0
6939	91.0	6.0
6938	9525.0	6676.0
6932	2594.0	2937.0
6935	8293.0	2026.0
6934	6436.0	2042.0
6936	2259.0	2109.0
100288405	1.0	0.0
100462790	0.0	1.0
6950	12780.0	28671.0
165055	321.0	978.0
6949	2776.0	4521.0
100462799	0.0	0.0
6942	4928.0	2908.0
100132601	0.0	2.0
100462792	2.0	0.0
6941	960.0	1401.0
6944	2020.0	5152.0
100462794	19.0	2.0
6943	18.0	0.0
100462793	1.0	0.0
6945	3133.0	4206.0
192670	3356.0	1868.0
100462795	4.0	0.0
100132606	0.0	0.0
6948	4397.0	2925.0
6947	1338.0	3.0
100462797	1.0	0.0
6960	0.0	0.0
6962	0.0	3.0
4300	2332.0	1145.0
6961	0.0	0.0
6953	0.0	0.0
6954	5.0	3.0
6956	6.0	22.0
100132617	0.0	1.0
6959	0.0	0.0
100132618	14.0	6.0
253769	1000.0	832.0
192683	842.0	1236.0
6958	0.0	0.0
100132619	0.0	0.0
107075180	0.0	0.0
6971	0.0	0.0
107075181	0.0	0.0
6970	0.0	0.0
107075182	0.0	0.0
6973	1.0	1.0
107075183	0.0	0.0
4311	25601.0	967.0
6972	0.0	2.0
107075184	0.0	0.0
107075185	1.0	4.0
107075186	0.0	0.0
107075187	0.0	0.0
107075188	0.0	1.0
107075189	0.0	0.0
165082	77.0	47.0
100144604	65.0	100.0
100144603	23.0	21.0
100144602	1.0	0.0
4301	12826.0	8296.0
253738	2106.0	138.0
4302	11737.0	10028.0
4303	2739.0	1248.0
6966	98.0	215.0
100462772	29.0	105.0
6968	0.0	0.0
4306	2107.0	212.0
6967	100.0	245.0
4308	4.0	2.0
6969	0.0	0.0
6980	3.0	2.0
107075190	4.0	8.0
107075191	0.0	0.0
6982	0.0	0.0
107075192	0.0	0.0
4320	142.0	7851.0
6981	20.0	35.0
107075193	0.0	0.0
6984	45.0	78.0
107075194	1.0	0.0
4321	28.0	41.0
4322	3.0	4859.0
6983	17.0	14.0
107075195	1.0	0.0
107075196	0.0	0.0
107075197	0.0	0.0
107075198	0.0	0.0
107075199	0.0	0.0
103611157	0.0	0.0
103611155	0.0	0.0
100462788	2.0	1.0
192666	3.0	0.0
100132630	0.0	0.0
192668	438.0	74.0
192669	3199.0	2119.0
6975	0.0	0.0
153090	10393.0	2861.0
4312	12.0	4117.0
4313	17763.0	24243.0
6974	5.0	19.0
4314	117.0	1478.0
6977	20.0	37.0
6976	20.0	39.0
100462782	0.0	0.0
4316	5130.0	279.0
6979	0.0	5.0
100462785	0.0	0.0
4317	36.0	4.0
6978	72.0	217.0
4318	1555.0	6634.0
100462787	2.0	0.0
4319	4.0	5.0
100462786	0.0	0.0
6991	121.0	128.0
100616468	0.0	0.0
6990	3205.0	3541.0
647107	0.0	0.0
100616469	0.0	4.0
6993	4060.0	9028.0
4330	821.0	309.0
4331	1167.0	1564.0
6992	4793.0	3823.0
107075160	0.0	0.0
100616467	0.0	0.0
4332	1558.0	2971.0
647102	0.0	0.0
100616464	0.0	0.0
107075161	0.0	1.0
107075162	0.0	0.0
100616465	0.0	0.0
107075163	0.0	0.0
107075164	1.0	1.0
100616463	0.0	0.0
100616460	0.0	0.0
107075165	6.0	9.0
107075166	0.0	0.0
107075167	1.0	0.0
107075168	1.0	0.0
107075169	2.0	2.0
100873958	1.0	0.0
100873957	0.0	0.0
4323	7250.0	17131.0
6986	2.0	3.0
100873952	2.0	1.0
4324	1458.0	2118.0
6985	0.0	0.0
100873951	0.0	1.0
6988	3079.0	5930.0
4325	766.0	247.0
100873950	0.0	0.0
4326	166.0	27.0
6987	0.0	0.0
4327	2653.0	720.0
100873956	12.0	24.0
100873955	19.0	7.0
4329	4433.0	2011.0
100873954	16.0	18.0
100873953	1.0	2.0
100616459	0.0	0.0
100616457	0.0	0.0
64682	2211.0	2514.0
4340	7.0	6.0
100616458	0.0	0.0
107075170	1.0	0.0
100616455	0.0	0.0
4342	0.0	0.0
107075171	0.0	1.0
100616456	0.0	0.0
4343	3793.0	5126.0
107075172	5094.0	2400.0
100616453	0.0	0.0
107075173	0.0	0.0
100616454	0.0	0.0
64689	3884.0	3894.0
107075174	0.0	0.0
100616451	0.0	0.0
107075175	3.0	1.0
100616452	0.0	0.0
107075176	0.0	0.0
107075177	0.0	0.0
100616450	0.0	0.0
107075178	0.0	0.0
107075179	0.0	0.0
650747	0.0	0.0
100873949	3.0	25.0
100873948	1.0	0.0
100873947	0.0	1.0
100873946	2.0	30.0
100873941	2.0	2.0
6997	47.0	4.0
4335	1469.0	1744.0
6996	1506.0	2904.0
100873940	2.0	0.0
6999	14.0	1756.0
4336	6.0	9.0
4337	3970.0	795.0
6998	0.0	0.0
4338	3658.0	2313.0
100873945	0.0	0.0
100873944	0.0	1.0
100873943	0.0	0.0
100873942	19.0	0.0
100616448	0.0	0.0
100616449	0.0	0.0
4350	775.0	735.0
100616446	0.0	0.0
4351	2544.0	2134.0
64693	2.0	0.0
100616447	0.0	0.0
4352	31.0	13.0
100873970	0.0	0.0
4353	21.0	28.0
647123	1.0	0.0
4354	2202.0	2437.0
4355	541.0	273.0
107075141	37994.0	22226.0
100616440	0.0	0.0
64699	1069.0	4337.0
107075142	0.0	0.0
100616441	0.0	0.0
107075143	0.0	0.0
647121	125.0	210.0
107075144	0.0	0.0
107075145	1.0	0.0
107075146	0.0	2.0
107075147	1.0	0.0
107075148	9.0	2.0
107075138	0.0	1.0
107075139	0.0	0.0
100873979	34.0	2.0
4345	1797.0	1024.0
100873974	29.0	5.0
100873973	0.0	0.0
100873972	1.0	0.0
100873978	9.0	0.0
100873977	0.0	0.0
100873976	0.0	0.0
100873975	1.0	0.0
100616437	0.0	0.0
4360	2582.0	670.0
100616438	0.0	0.0
4361	2854.0	3163.0
100616435	8.0	0.0
4362	0.0	0.0
100616436	0.0	0.0
4363	3575.0	3883.0
100616433	0.0	0.0
100616434	0.0	1.0
647135	208.0	215.0
107075150	0.0	0.0
100616431	0.0	0.0
107075151	0.0	1.0
100616432	0.0	0.0
107075152	1.0	0.0
107075153	6.0	2.0
100616430	0.0	0.0
107075154	0.0	0.0
107075155	0.0	0.0
107075156	0.0	0.0
107075157	0.0	0.0
107075158	3.0	3.0
107075159	0.0	0.0
107075149	0.0	0.0
100873969	0.0	0.0
100288493	0.0	0.0
253782	3382.0	7377.0
100653423	0.0	4.0
4356	483.0	566.0
100873963	0.0	0.0
4357	1098.0	793.0
100873962	0.0	0.0
4358	2789.0	3834.0
4359	257.0	34.0
100873960	0.0	0.0
100873967	10.0	5.0
100873966	0.0	0.0
100873965	2.0	1.0
100616439	0.0	1.0
100873964	0.0	0.0
100873992	4.0	0.0
647144	0.0	0.0
100873991	11.0	9.0
650794	74.0	48.0
100873990	1.0	5.0
107075120	0.0	0.0
107075121	1.0	0.0
107075122	0.0	0.0
107075123	0.0	0.0
107075124	0.0	0.0
107075125	0.0	0.0
100288485	0.0	0.0
100288486	0.0	0.0
107075126	0.0	0.0
100288483	0.0	0.0
107075116	90.0	201.0
107075117	20.0	28.0
107075118	0.0	0.0
107075119	0.0	0.0
100873995	0.0	0.0
100873994	2.0	0.0
100873993	0.0	2.0
100873998	5.0	0.0
100873997	0.0	0.0
348567	0.0	0.0
100873981	0.0	0.0
100616499	0.0	0.0
100873980	3.0	3.0
647156	0.0	0.0
647158	0.0	1.0
100616498	0.0	0.0
107075130	31.0	18.0
100616495	0.0	0.0
107075131	0.0	0.0
107075132	0.0	0.0
100616493	0.0	0.0
107075133	0.0	0.0
100616494	0.0	0.0
107075134	0.0	0.0
100616491	0.0	0.0
107075135	2.0	1.0
100616492	0.0	0.0
107075136	0.0	0.0
118738	93.0	37.0
107075137	1.0	0.0
100616490	0.0	0.0
107075127	1.0	0.0
107075128	0.0	1.0
107075129	0.0	0.0
100288470	0.0	0.0
100873985	34.0	22.0
100873984	1.0	0.0
100873983	4.0	2.0
100873982	4.0	1.0
100873989	3.0	1.0
100873988	17.0	1.0
100873987	5.0	0.0
100873986	0.0	0.0
647166	4.0	3.0
100616488	0.0	0.0
647167	21.0	33.0
100616489	0.0	0.0
100616486	0.0	0.0
647169	0.0	0.0
100616487	0.0	0.0
647162	1.0	0.0
100616484	0.0	0.0
100616485	0.0	0.0
100616482	0.0	0.0
107075100	1.0	0.0
100616483	0.0	0.0
107075101	0.0	0.0
100616480	0.0	0.0
107075102	0.0	0.0
100616481	0.0	0.0
100288463	0.0	0.0
107075103	0.0	0.0
107075104	0.0	0.0
100616479	0.0	7.0
647177	0.0	0.0
100616477	18.0	15.0
100616478	0.0	0.0
100616475	0.0	1.0
100616476	0.0	0.0
100616473	0.0	0.0
647174	16.0	6.0
100616474	0.0	0.0
647175	0.0	0.0
100616471	0.0	0.0
107075110	0.0	0.0
107075111	0.0	0.0
107075112	5.0	0.0
107075113	1.0	2.0
100616470	0.0	0.0
107075114	0.0	1.0
107075115	2.0	5.0
107075105	0.0	0.0
100288451	2.0	0.0
107075108	13.0	2.0
107075109	0.0	1.0
348654	1002.0	2986.0
100616500	0.0	0.0
100130059	0.0	0.0
107075200	0.0	0.0
107075201	1.0	0.0
107075202	0.0	0.0
107075203	0.0	0.0
100129061	0.0	0.0
118672	317.0	258.0
100129060	108.0	175.0
118670	0.0	0.0
348645	110.0	92.0
100129067	2.0	4.0
64601	1884.0	3194.0
64600	1.0	3.0
107075210	0.0	0.0
107075211	0.0	0.0
100130043	2.0	3.0
107075212	0.0	1.0
107075213	0.0	0.0
100130042	0.0	0.0
107075214	1.0	3.0
107075204	2.0	9.0
118663	15.0	3.0
143630	116.0	35.0
107075205	0.0	0.0
100129050	1.0	1.0
107075206	0.0	0.0
107075207	0.0	1.0
107075208	0.0	0.0
107075209	0.0	0.0
100130038	1.0	2.0
131669	1.0	5.0
100129040	0.0	0.0
100129049	0.0	0.0
100129045	0.0	0.0
100130029	0.0	0.0
373509	5.0	0.0
100129031	0.0	0.0
100129032	23.0	18.0
100130017	1.0	0.0
100130015	37.0	17.0
100130014	0.0	3.0
131601	1854.0	2369.0
100129023	0.0	0.0
100130009	4.0	1.0
128025	9.0	21.0
64641	1519.0	138.0
100130006	1.0	0.0
100616530	20.0	185.0
64645	5580.0	5636.0
116039	1213.0	137.0
100130003	90.0	164.0
100130002	0.0	1.0
64648	0.0	0.0
131616	849.0	866.0
100129013	0.0	0.0
100129008	0.0	0.0
64651	4209.0	2149.0
100129007	0.0	0.0
100129009	1.0	7.0
116028	261.0	1127.0
204801	4.0	7.0
100129004	1.0	1.0
100129005	0.0	3.0
64663	0.0	0.0
128077	4502.0	2081.0
167681	64.0	27.0
100132641	0.0	0.0
100132645	2.0	2.0
116092	1193.0	1638.0
116093	10.0	19.0
128061	813.0	1616.0
100132656	2.0	3.0
116085	17.0	1.0
204851	9209.0	7639.0
116071	1003.0	3306.0
167691	1469.0	293.0
116064	6127.0	6362.0
100132672	0.0	0.0
100132673	1.0	0.0
116068	2704.0	1601.0
100132677	4.0	5.0
100130099	0.0	0.0
100130097	24.0	66.0
143662	2109.0	68.0
100132681	0.0	0.0
100132683	0.0	0.0
100130090	0.0	1.0
100130086	1.0	0.0
100129094	13.0	25.0
143678	3.0	12.0
100132699	0.0	0.0
100130079	2.0	0.0
100130074	6.0	5.0
143684	1472.0	1433.0
100129086	2.0	3.0
100129080	1.0	0.0
143689	398.0	205.0
143686	9392.0	2165.0
153020	1677.0	1868.0
100130067	0.0	0.0
100130064	0.0	0.0
100129075	427.0	234.0
100130060	0.0	0.0
202243	2233.0	2178.0
100129074	0.0	0.0
647060	0.0	0.0
100288323	0.0	0.0
100462877	0.0	0.0
100462876	0.0	0.0
253832	5606.0	5266.0
100462879	0.0	0.0
100462878	0.0	0.0
100462871	0.0	0.0
100462870	0.0	0.0
100462873	0.0	0.0
100462872	0.0	0.0
100462875	0.0	0.0
100462874	0.0	0.0
100288319	0.0	1.0
647076	10.0	61.0
100462880	47.0	26.0
100462881	0.0	0.0
100462886	0.0	0.0
100288307	0.0	3.0
647085	0.0	0.0
100653396	0.0	0.0
647087	3090.0	4429.0
647081	0.0	0.0
100462857	0.0	0.0
100462851	1.0	1.0
100462850	2.0	0.0
100616398	0.0	1.0
100616399	0.0	0.0
100616396	0.0	0.0
100616397	0.0	0.0
100616394	0.0	0.0
647099	114.0	117.0
100616395	0.0	0.0
100616392	0.0	0.0
100616393	0.0	0.0
647094	0.0	2.0
100616390	0.0	0.0
100616391	0.0	0.0
100462866	8.0	0.0
100462865	0.0	0.0
100462868	0.0	0.0
100462867	0.0	0.0
100462869	0.0	0.0
253827	13599.0	881.0
202299	121.0	3.0
104355426	125.0	131.0
107075092	0.0	0.0
107075094	1.0	0.0
107075096	0.0	0.0
107075097	3.0	1.0
107075098	0.0	0.0
107075099	0.0	0.0
100498859	1.0	2.0
4430	10748.0	8096.0
100132501	69.0	10.0
100132504	0.0	0.0
100132506	0.0	0.0
100132509	0.0	0.0
4440	203.0	13.0
346085	5.0	16.0
100132510	2.0	4.0
4435	647.0	8.0
4436	2762.0	7860.0
4437	1945.0	1496.0
4438	36.0	7.0
4439	120.0	166.0
253868	15.0	0.0
64793	854.0	2832.0
100616347	0.0	0.0
64792	1410.0	2051.0
100616348	0.0	0.0
64795	7866.0	6960.0
64794	1464.0	1599.0
100616346	0.0	0.0
100616343	0.0	0.0
100616344	0.0	0.0
64799	251.0	129.0
100616341	0.0	1.0
64798	4789.0	4171.0
100616342	0.0	0.0
100616340	0.0	0.0
103456507	0.0	0.0
100616338	1.0	0.0
100616339	0.0	0.0
650623	99.0	48.0
103625683	3.0	4.0
100616336	0.0	0.0
103625684	1.0	1.0
100616337	0.0	0.0
103625681	14.0	9.0
100616334	0.0	0.0
100616335	0.0	0.0
100616332	0.0	0.0
100616333	0.0	0.0
100616330	0.0	1.0
100616331	0.0	0.0
100288397	0.0	0.0
100628315	735.0	185.0
100616327	0.0	0.0
100616328	0.0	0.0
650655	20.0	108.0
100616325	0.0	0.0
100616326	0.0	0.0
100616323	3.0	4.0
100616321	0.0	0.0
100616322	0.0	0.0
647000	2.0	3.0
100628307	1.0	1.0
100288380	10.0	10.0
86123	87.0	339.0
100616329	0.0	0.0
4481	3367.0	4162.0
100616317	0.0	0.0
4482	1226.0	515.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	1.0
4485	156.0	141.0
647013	2.0	1.0
100616313	0.0	0.0
4486	380.0	1844.0
100616310	0.0	0.0
4487	666.0	90.0
100616311	0.0	0.0
100288378	1.0	0.0
4477	19.0	2.0
4478	43535.0	36885.0
4479	8.0	13.0
647009	86.0	119.0
100616318	11.0	42.0
100616319	0.0	0.0
4493	2278.0	1475.0
4494	479.0	167.0
4495	439.0	725.0
100616389	0.0	0.0
647024	1931.0	1239.0
4496	5.0	100.0
100616387	0.0	0.0
4498	18.0	0.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	0.0	0.0
100616383	0.0	0.0
100616384	0.0	1.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	5.0	2.0
4490	0.0	1.0
100616380	0.0	1.0
4488	885.0	879.0
4489	230.0	19.0
100616378	0.0	0.0
100616379	0.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	40.0	85.0
100616374	0.0	16.0
100616375	0.0	0.0
647033	3.0	19.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	277.0	381.0
4499	876.0	45.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	2.0
647047	4.0	15.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	37.0	20.0
100288346	1.0	1.0
100616361	0.0	0.0
647044	0.0	0.0
100616362	0.0	0.0
100616360	0.0	0.0
100288343	2.0	2.0
118611	541.0	6.0
346007	143.0	31.0
100616358	0.0	0.0
100616359	1.0	1.0
100616356	0.0	0.0
100616354	1.0	0.0
100288339	0.0	0.0
100288337	0.0	0.0
100616352	2.0	4.0
100616353	0.0	0.0
100616350	0.0	0.0
100616351	0.0	0.0
100288332	17.0	7.0
647051	1.0	0.0
100288330	0.0	0.0
100303491	53.0	16.0
64711	1.0	1.0
64710	37139.0	66137.0
64714	24.0	13.0
64708	2346.0	6072.0
143501	0.0	0.0
143502	0.0	0.0
143506	0.0	0.0
143503	233.0	87.0
348761	4.0	99.0
100506084	87.0	53.0
64726	4.0	5.0
64725	0.0	10.0
64718	977.0	505.0
100144597	0.0	0.0
100144596	0.0	0.0
131540	6.0	3.0
348751	262.0	1197.0
131544	5520.0	1215.0
64735	0.0	0.0
103283057	2.0	1.0
100533695	1.0	0.0
64744	4676.0	9536.0
64743	3239.0	2398.0
64746	4895.0	6931.0
64745	1864.0	2228.0
64748	1495.0	1908.0
64747	7645.0	7839.0
348738	9.0	69.0
100616426	0.0	0.0
100616427	0.0	0.0
100506058	0.0	0.0
100616424	0.0	0.0
100616425	0.0	1.0
100533675	0.0	1.0
100616422	0.0	8.0
64750	4437.0	3268.0
100616423	0.0	0.0
100533676	13.0	5.0
64753	400.0	168.0
100616420	1.0	0.0
100616421	0.0	0.0
64755	1859.0	1513.0
64754	270.0	578.0
64757	5765.0	2014.0
100506050	1.0	0.0
64756	4850.0	4818.0
64759	12434.0	11141.0
100506054	268.0	798.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	0.0	0.0
100616429	0.0	0.0
100506049	1.0	0.0
100616415	0.0	0.0
100616416	0.0	0.0
64760	3428.0	1739.0
100616413	0.0	0.0
100616414	0.0	1.0
100506046	80.0	89.0
64762	1973.0	520.0
64761	5733.0	8284.0
64764	13946.0	11329.0
64763	1285.0	1238.0
100616410	0.0	0.0
64766	2183.0	2436.0
64768	313.0	454.0
64769	4694.0	11992.0
100533682	0.0	2.0
100616417	4.0	6.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	2.0	0.0
64771	11603.0	14546.0
100616402	0.0	0.0
64770	4016.0	3442.0
100616403	0.0	0.0
64773	1402.0	2019.0
100616400	0.0	0.0
64772	1140.0	1250.0
100616401	1.0	2.0
64777	2876.0	5885.0
64776	1171.0	1466.0
64779	1158.0	937.0
64778	11424.0	7000.0
100506080	13.0	20.0
88745	2218.0	11173.0
100616408	0.0	0.0
100616409	1.0	0.0
100616407	0.0	0.0
64780	2122.0	2950.0
100533668	2.0	0.0
64782	1422.0	2325.0
64781	2726.0	2064.0
100506068	9.0	9.0
64784	5589.0	4259.0
100533664	4.0	60.0
64783	1009.0	1523.0
100533665	1.0	8.0
64786	5655.0	4729.0
100533666	1.0	0.0
64785	437.0	1062.0
64788	894.0	535.0
64787	2271.0	4130.0
100506061	1.0	0.0
64789	534.0	794.0
100506060	182.0	217.0
100288298	1.0	1.0
100533661	0.0	0.0
100533662	4.0	1.0
100506013	34.0	124.0
100506012	52.0	15.0
167555	112.0	165.0
100132520	0.0	2.0
100132526	37.0	4.0
100132529	12.0	1.0
100533646	12.0	0.0
100506003	0.0	0.0
100533642	104.0	118.0
100506007	56.0	48.0
100506001	27.0	21.0
100506000	4.0	0.0
204962	715.0	61.0
100462800	0.0	0.0
100132534	0.0	1.0
100132537	0.0	1.0
100506035	81.0	6.0
202309	253.0	868.0
100506039	0.0	0.0
100506033	727.0	619.0
100533619	3.0	12.0
100132541	1.0	1.0
100533624	0.0	0.0
100506025	2.0	4.0
100506020	8.0	11.0
131566	4952.0	813.0
100462829	0.0	0.0
100462833	0.0	0.0
202333	4598.0	441.0
100462832	0.0	0.0
100132562	1.0	0.0
100132565	1.0	0.0
100462838	0.0	0.0
100462830	1.0	1.0
131572	0.0	0.0
131578	303.0	7442.0
100462843	2.0	0.0
131583	1463.0	377.0
100462809	3.0	10.0
143570	1129.0	1122.0
100132580	20.0	7.0
100462811	0.0	1.0
100462810	7.0	1.0
100462813	7.0	0.0
100462812	0.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	24.0	17.0
100462824	0.0	0.0
100132597	1.0	0.0
100462826	0.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	120.0	17.0
170689	2368.0	8736.0
170688	1.0	0.0
100462990	0.0	0.0
155061	1298.0	1721.0
131096	203.0	37.0
155066	1805.0	4319.0
170680	7.0	6.0
100533800	18.0	4.0
169693	85.0	3.0
170679	193.0	124.0
100036567	0.0	1.0
155051	22.0	10.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	1.0	0.0
100036565	0.0	0.0
155054	337.0	576.0
143098	2140.0	2645.0
4507	3537.0	2713.0
4508	229347.0	198392.0
4509	48215.0	53637.0
100462977	14.0	7.0
4500	334.0	28.0
4501	9768.0	1974.0
4502	9356.0	6815.0
4503	10.0	5.0
4504	4.0	4.0
4520	2910.0	3901.0
4519	387254.0	330077.0
170690	395.0	57.0
4511	23.0	31.0
4512	715534.0	453000.0
100462981	0.0	2.0
4513	251135.0	199520.0
4514	372961.0	234682.0
100462983	4.0	7.0
4515	92.0	78.0
170692	758.0	41.0
100462985	2.0	0.0
170691	171.0	95.0
253512	2612.0	1049.0
4521	412.0	1121.0
4522	6501.0	11264.0
157680	5017.0	5061.0
4523	6.0	7.0
4524	2342.0	2105.0
4528	2608.0	4850.0
155006	1649.0	106.0
4540	429401.0	279820.0
4541	157125.0	150636.0
157667	0.0	2.0
4542	1419.0	2984.0
4534	1707.0	885.0
4535	348391.0	361901.0
4536	459764.0	486678.0
4537	103329.0	58719.0
4538	773375.0	840192.0
4539	51797.0	31970.0
157697	979.0	721.0
4550	565275.0	285112.0
155038	5305.0	2148.0
4552	2783.0	2541.0
4553	0.0	0.0
4543	3.0	0.0
4544	0.0	0.0
4547	12.0	36.0
100036575	8.0	35.0
4548	6639.0	4874.0
100036574	0.0	0.0
4549	55570.0	24702.0
131076	792.0	2876.0
4563	0.0	0.0
4564	1.0	0.0
4555	0.0	0.0
4556	5.0	0.0
4558	32.0	5.0
157695	1890.0	322.0
157693	8.0	1.0
4570	0.0	0.0
348378	35.0	118.0
4571	5517.0	3278.0
4572	0.0	0.0
4573	3.0	0.0
4574	0.0	0.0
4575	0.0	0.0
100288287	0.0	0.0
100288283	2.0	8.0
4565	3.0	1.0
4566	0.0	0.0
4567	14.0	26.0
4568	2.0	0.0
253559	536.0	29.0
4569	2.0	0.0
253558	1280.0	1667.0
4580	689.0	1354.0
4581	109.0	244.0
4582	4696.0	5014.0
4583	5.0	12.0
4584	306.0	46.0
4585	69.0	75.0
4586	1.0	1.0
4576	56.0	25.0
4577	4.0	2.0
4578	0.0	2.0
4579	65.0	53.0
4591	2613.0	3839.0
4593	21.0	5.0
4594	4163.0	3080.0
4595	386.0	788.0
4597	611.0	868.0
100288264	0.0	0.0
4588	1972.0	12401.0
4589	2.0	0.0
100288252	5.0	3.0
4598	782.0	1498.0
4599	34006.0	45662.0
100288248	0.0	0.0
650560	0.0	0.0
348327	276.0	469.0
100288235	0.0	1.0
100288227	0.0	0.0
253582	2.0	11.0
100288222	1.0	0.0
64834	5320.0	9994.0
64838	1204.0	217.0
64837	1130.0	4294.0
100132487	0.0	0.0
64841	2559.0	5348.0
64840	604.0	994.0
64843	0.0	25.0
64844	7897.0	10549.0
64847	2655.0	2308.0
64849	242.0	107.0
64848	3684.0	2210.0
64839	3396.0	1206.0
64850	23.0	1.0
64852	592.0	1115.0
64854	2226.0	2299.0
64853	2904.0	2752.0
64856	3549.0	2910.0
64855	7525.0	6257.0
64858	1064.0	2066.0
64857	2122.0	1299.0
64859	2855.0	3712.0
387911	18.0	31.0
387914	1473.0	127.0
100144494	4.0	0.0
64860	1122.0	651.0
64863	1101.0	1018.0
133619	7123.0	4726.0
64864	3400.0	2133.0
64866	2172.0	8545.0
133615	0.0	0.0
100506172	1.0	0.0
387933	6.0	32.0
100533794	0.0	0.0
387934	4.0	2.0
100533790	3.0	41.0
100506169	51.0	39.0
64881	3.0	0.0
375940	0.0	1.0
399939	0.0	0.0
100506161	153.0	192.0
100506164	7.0	3.0
399937	1.0	0.0
387921	2996.0	2133.0
100288198	204.0	134.0
100288195	0.0	0.0
387923	260.0	155.0
387924	5.0	5.0
64895	2311.0	1823.0
100506195	0.0	1.0
64897	1176.0	1614.0
399909	3560.0	5261.0
100288185	0.0	0.0
100288179	3.0	1.0
121601	41.0	9.0
100288173	0.0	0.0
100506190	3285.0	4815.0
399965	10.0	36.0
399967	2.0	3.0
101060111	0.0	0.0
100506134	2.0	11.0
100533754	0.0	1.0
157638	6099.0	9234.0
399968	2.0	4.0
169611	6773.0	1492.0
145645	0.0	0.0
100132402	1.0	1.0
100132403	1.0	3.0
100132406	278.0	379.0
387978	0.0	0.0
100506126	4.0	0.0
399972	98.0	476.0
157627	0.0	0.0
399979	9482.0	7597.0
121665	5370.0	6320.0
100132415	18.0	10.0
100132417	39.0	139.0
133688	0.0	0.0
399942	23.0	50.0
100506157	27.0	43.0
100533731	0.0	0.0
133686	3275.0	3266.0
157657	552.0	676.0
399940	0.0	0.0
170627	1.0	1.0
170626	7.0	1.0
399947	75.0	7.0
399949	14.0	19.0
399948	244.0	27.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	5278.0	2544.0
133690	3.0	53.0
131034	100.0	5.0
399950	3.0	0.0
101060105	0.0	0.0
387990	13.0	11.0
100506144	385.0	232.0
399959	75.0	3.0
121643	13.0	191.0
121642	722.0	1754.0
100132439	1.0	0.0
542767	19.0	102.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	41.0	87.0
100132441	5.0	0.0
100462957	0.0	0.0
100533725	3.0	0.0
100533721	0.0	0.0
101060160	2.0	2.0
64801	1367.0	2260.0
64800	287.0	22.0
64802	1212.0	693.0
64805	1078.0	220.0
100132450	0.0	1.0
100144435	0.0	0.0
100506115	303.0	444.0
399988	3.0	14.0
100506119	176.0	216.0
64816	6.0	2.0
64806	2.0	3.0
100132463	0.0	0.0
100132464	0.0	0.0
145624	9.0	2.0
100132467	6.0	3.0
101060146	145.0	41.0
101060144	0.0	0.0
100506108	1.0	1.0
100132476	0.0	0.0
100132479	0.0	1.0
649489	0.0	0.0
650474	5.0	80.0
101060192	0.0	0.0
101060195	440.0	737.0
4606	20.0	21.0
4607	9.0	9.0
4608	8.0	26.0
4609	11829.0	17512.0
4600	7465.0	4932.0
4601	6727.0	6287.0
4602	2693.0	5571.0
4603	379.0	4973.0
4604	12700.0	7.0
4605	163.0	14923.0
202018	3090.0	2509.0
4617	0.0	0.0
170555	1.0	0.0
4618	6.0	0.0
170554	0.0	1.0
4619	91.0	8.0
170552	0.0	0.0
170559	6.0	25.0
202020	278.0	148.0
170556	1.0	0.0
4610	488.0	712.0
4611	0.0	0.0
4613	85.0	29.0
170550	0.0	0.0
4615	5883.0	9445.0
4616	2415.0	1933.0
100506311	509.0	94.0
101060176	1.0	0.0
