id	85c33017-be81-4bcb-b452-d297c2016992	8970e6da-5904-483d-8770-0ede67f98cf4
23020	12763.0	34574.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	0.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	18149.0	30567.0
106480157	0.0	0.0
11045	8.0	7.0
11044	1586.0	3333.0
11047	1049.0	2924.0
644248	6.0	2.0
11046	754.0	2721.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	1.0	18.0
343171	12.0	58.0
343170	1.0	11.0
441519	0.0	0.0
11052	4507.0	14068.0
441518	675.0	763.0
11051	6162.0	14985.0
11054	708.0	2321.0
23034	3052.0	4288.0
23035	1173.0	3639.0
106480159	0.0	0.0
23036	3909.0	10211.0
729816	0.0	9.0
23037	3619.0	8480.0
23038	4933.0	9422.0
106479189	0.0	0.0
23039	3810.0	13042.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	1.0	1.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	1.0	0.0
106479183	0.0	8.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	2362.0	13746.0
106479181	0.0	0.0
106480167	0.0	1.0
23031	566.0	1966.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	4136.0	11156.0
106480169	4.0	3.0
729809	0.0	0.0
23033	2740.0	5587.0
106480168	0.0	0.0
11056	1309.0	3436.0
11055	1.0	17.0
343169	1.0	4.0
11057	6445.0	40850.0
11059	4534.0	33941.0
106480161	2.0	1.0
106480160	0.0	0.0
693200	0.0	1.0
693201	5.0	18.0
693202	0.0	0.0
693203	0.0	0.0
11021	1391.0	3693.0
693204	0.0	1.0
11020	781.0	1757.0
693205	0.0	0.0
106479139	0.0	1.0
23001	5726.0	11945.0
106480127	0.0	0.0
693206	53.0	186.0
106479138	0.0	0.0
23002	3756.0	8235.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	0.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1594.0	3520.0
106479134	2.0	0.0
106479133	0.0	0.0
23007	212.0	483.0
106479132	0.0	0.0
23008	3593.0	12209.0
106479131	0.0	0.0
106479130	16.0	25.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	1.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	1.0
106480135	1.0	0.0
11023	1.0	0.0
84000	776.0	1017.0
11022	484.0	3031.0
11025	49.0	195.0
11024	67.0	303.0
84002	568.0	1269.0
139334	0.0	2.0
11027	84.0	351.0
11029	0.0	0.0
11030	6396.0	9162.0
106479129	0.0	0.0
11031	2904.0	16510.0
106479128	0.0	0.0
106479127	8.0	25.0
106480138	0.0	0.0
23012	2643.0	10611.0
23013	7570.0	15209.0
106479126	0.0	1.0
106480137	0.0	0.0
23014	2820.0	11002.0
106479125	0.0	0.0
23015	2606.0	1542.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	758.0	1972.0
106479123	0.0	0.0
23017	75.0	178.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	9507.0	31409.0
106479120	0.0	1.0
106480141	0.0	0.0
106480140	0.0	1.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	3546.0	11803.0
106480146	0.0	0.0
11034	23541.0	47591.0
152302	239.0	653.0
11033	33.0	232.0
11036	0.0	0.0
11035	352.0	874.0
11037	588.0	1464.0
139341	465.0	2356.0
644297	1.0	4.0
166968	1812.0	5219.0
619212	0.0	0.0
59067	0.0	10.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	1.0	1.0
106479158	0.0	0.0
106480107	0.0	1.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	1.0
106480109	1.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	1.0	0.0
106479153	0.0	0.0
11009	76.0	790.0
106479152	1.0	0.0
106479151	0.0	2.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	2.0	2.0
106480111	0.0	0.0
106480114	2.0	0.0
106480113	0.0	0.0
11001	67.0	333.0
11000	952.0	1892.0
11005	54.0	29.0
11004	74.0	587.0
11007	92.0	292.0
11006	447.0	3020.0
127391	2.0	1.0
11010	1467.0	5681.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	1.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	176.0	447.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	379.0	701.0
106479143	0.0	0.0
106479142	4.0	0.0
106479141	0.0	0.0
11019	443.0	1003.0
106479140	0.0	0.0
106480121	1.0	1.0
106480120	0.0	0.0
106480123	0.0	1.0
106480122	0.0	0.0
106480125	0.0	1.0
106480124	1.0	1.0
11012	182.0	282.0
11011	1290.0	3434.0
11014	8061.0	27973.0
11013	21.0	81.0
11016	3091.0	10246.0
11015	463.0	2958.0
11018	166.0	607.0
11017	978.0	2825.0
139363	0.0	0.0
106144608	1.0	0.0
646808	9.0	22.0
106144606	6.0	1.0
106144607	0.0	0.0
345778	1987.0	7068.0
646802	0.0	0.0
730861	2.0	8.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	51.0	254.0
729877	0.0	0.0
259308	6.0	11.0
259307	20.0	489.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	1.0
106480102	0.0	1.0
646817	3.0	12.0
50604	19.0	142.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	1.0	3.0
106479113	0.0	0.0
106479112	0.0	1.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	499.0	2378.0
50613	0.0	1.0
50612	0.0	0.0
50615	17.0	501.0
50614	1.0	1.0
50617	73.0	41.0
729894	1.0	0.0
50616	1.0	2.0
50619	397.0	2016.0
50618	3195.0	9684.0
106479109	0.0	0.0
106479108	1.0	0.0
106479107	0.0	0.0
106479106	2.0	9.0
106479105	42.0	102.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	1.0
729898	1.0	3.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	67.0	123.0
646839	0.0	6.0
50626	1184.0	3309.0
646837	41.0	237.0
50628	1395.0	2785.0
646851	252.0	593.0
260332	0.0	0.0
23089	11441.0	3059.0
260334	8.0	15.0
260337	2.0	11.0
260338	0.0	0.0
23081	685.0	2122.0
23082	2115.0	4248.0
100272228	189.0	388.0
23085	3742.0	15061.0
23086	977.0	2211.0
23087	742.0	2371.0
50631	12.0	50.0
50632	2.0	6.0
646849	0.0	0.0
23080	2694.0	9673.0
50636	38.0	79.0
50639	3.0	2.0
729830	683.0	893.0
644202	3.0	11.0
646864	0.0	1.0
646862	5.0	5.0
729838	2.0	6.0
23092	3223.0	3845.0
23093	1256.0	3690.0
23094	1668.0	6408.0
23095	4782.0	9319.0
23096	832.0	3534.0
23097	1383.0	4107.0
729828	0.0	1.0
23098	358.0	748.0
50640	2270.0	6153.0
23099	1159.0	4169.0
730811	0.0	0.0
23090	866.0	1302.0
23091	4967.0	12943.0
11081	56.0	569.0
50649	268.0	271.0
11080	2237.0	2872.0
11083	3670.0	12288.0
729862	0.0	3.0
11082	21.0	357.0
11085	0.0	1.0
644213	1.0	2.0
100286844	45.0	152.0
646875	1.0	1.0
644214	1.0	0.0
11086	2.0	7.0
646873	0.0	0.0
23067	2242.0	4789.0
23060	2597.0	12858.0
23061	6180.0	23827.0
23062	4792.0	17912.0
23063	3826.0	12817.0
23064	6386.0	24009.0
23065	2796.0	9979.0
50651	78.0	205.0
100272205	108.0	288.0
23066	205.0	480.0
50650	1669.0	7496.0
50652	0.0	0.0
11092	333.0	846.0
644220	1.0	7.0
11091	1363.0	4262.0
11094	577.0	2915.0
729852	724.0	2618.0
11093	137.0	473.0
11096	7398.0	5137.0
11095	73.0	115.0
11098	4208.0	14066.0
11097	866.0	2552.0
646884	0.0	0.0
23078	1939.0	4969.0
729857	16.0	160.0
23070	2139.0	6367.0
23071	2510.0	8356.0
23072	59.0	25.0
164380	0.0	5.0
23074	1445.0	7238.0
23075	5051.0	14706.0
23076	1843.0	6113.0
23077	7622.0	25476.0
11099	2458.0	4144.0
646879	0.0	0.0
644218	0.0	2.0
646877	0.0	0.0
100130972	1.0	3.0
100379220	3.0	5.0
100130970	1.0	0.0
284339	8.0	292.0
284338	29.0	126.0
100129983	1.0	0.0
100129982	1.0	0.0
548313	0.0	0.0
693198	0.0	2.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	9.0	27.0
100129976	0.0	15.0
100130963	0.0	0.0
100130962	0.0	0.0
284325	374.0	1423.0
100129972	0.0	1.0
284323	1084.0	3445.0
100129969	11.0	10.0
100130958	26.0	25.0
693187	1.0	0.0
693188	0.0	0.0
693189	0.0	2.0
100130954	1.0	4.0
2444	1475.0	5032.0
100379249	10.0	16.0
693190	0.0	0.0
100129961	42.0	122.0
284312	25.0	78.0
693191	1.0	0.0
100129960	0.0	0.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	5.0
693177	0.0	0.0
693178	0.0	1.0
260340	0.0	0.0
100129959	0.0	0.0
260341	1.0	0.0
284309	1267.0	5703.0
284307	361.0	1118.0
284306	168.0	546.0
693180	0.0	0.0
693181	2.0	4.0
693182	3.0	3.0
693183	1.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	21.0	10.0
100130933	2.0	18.0
100130932	18.0	68.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	1.0
284371	819.0	2646.0
284370	876.0	2121.0
100130923	2.0	1.0
100130922	2.0	2.0
100129937	0.0	0.0
100129933	0.0	22.0
2483	898.0	2429.0
284369	0.0	1.0
2475	3871.0	8553.0
284367	105.0	208.0
284366	0.0	0.0
284361	2055.0	6309.0
50801	0.0	0.0
50804	651.0	4014.0
50805	195.0	80.0
100129926	2.0	5.0
50808	3415.0	8196.0
100129921	1.0	0.0
50807	2327.0	11601.0
100129920	1.0	6.0
50809	9186.0	51304.0
2496	3.0	7.0
2495	14543.0	41712.0
2494	249.0	1019.0
2492	0.0	3.0
100129929	0.0	0.0
2491	35.0	374.0
2488	0.0	0.0
2487	922.0	3025.0
284359	8.0	10.0
284358	72.0	141.0
284355	0.0	0.0
284353	70.0	38.0
284352	661.0	3043.0
50813	2303.0	6591.0
50814	570.0	2328.0
100129919	0.0	1.0
284349	481.0	1611.0
2499	2.0	16.0
284348	152.0	315.0
2498	20.0	62.0
2497	6.0	68.0
284346	54.0	153.0
284340	179.0	619.0
23207	1989.0	5696.0
693121	0.0	0.0
100093625	0.0	0.0
23208	622.0	2939.0
693122	12.0	29.0
100093626	0.0	0.0
23209	12.0	26.0
693123	0.0	0.0
693124	0.0	0.0
693125	2.0	0.0
130951	61.0	89.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	0.0
25862	523.0	1591.0
693129	0.0	0.0
23200	3711.0	8393.0
25861	496.0	1789.0
644191	3.0	7.0
23201	5264.0	14762.0
25864	234.0	602.0
23203	1129.0	3351.0
25865	1655.0	5223.0
23204	5850.0	26619.0
23205	22.0	47.0
644192	83.0	263.0
11228	2797.0	7340.0
84166	782.0	5890.0
11221	537.0	1346.0
84168	12468.0	20173.0
11223	15.0	11.0
100093630	1475.0	2714.0
84167	363.0	794.0
11222	2418.0	9368.0
100093631	364.0	880.0
84162	9526.0	22968.0
11224	8478.0	23500.0
84164	1624.0	4283.0
11227	336.0	5755.0
11226	3966.0	36431.0
84163	253.0	485.0
23218	2225.0	6006.0
23219	2766.0	10490.0
402093	1.0	0.0
100862704	12.0	24.0
11230	534.0	2119.0
23210	752.0	1480.0
25873	7528.0	17947.0
100379298	0.0	0.0
23211	1596.0	4704.0
25875	3193.0	7122.0
23212	394.0	1224.0
23213	3642.0	27423.0
25874	1327.0	10927.0
23214	2997.0	11655.0
25876	15.0	110.0
23215	10511.0	41129.0
23216	2141.0	6936.0
25879	1356.0	5182.0
100379296	0.0	0.0
25878	5370.0	50663.0
23217	9.0	5.0
84159	10568.0	11588.0
25871	2603.0	7532.0
25870	3760.0	11043.0
142940	1286.0	3888.0
11232	387.0	896.0
11231	5980.0	16171.0
84154	1188.0	2407.0
11234	2900.0	4709.0
11236	1684.0	7115.0
11235	1346.0	4410.0
11238	685.0	1726.0
84153	599.0	1664.0
11237	2675.0	6678.0
84152	1861.0	2601.0
693120	0.0	0.0
100093624	0.0	0.0
166929	1626.0	3047.0
25847	1710.0	6187.0
84182	120.0	62.0
84181	4476.0	14533.0
25849	1762.0	3829.0
25840	8374.0	11833.0
25842	903.0	2833.0
25841	325.0	302.0
25844	3162.0	7807.0
25843	1516.0	4750.0
11209	164.0	221.0
84188	3736.0	10948.0
84187	2034.0	9507.0
11201	2288.0	7225.0
11200	309.0	918.0
84189	562.0	777.0
11202	296.0	21.0
84186	1064.0	4074.0
25859	252.0	65.0
25858	4.0	1.0
84171	966.0	369.0
284391	1298.0	6574.0
284390	133.0	433.0
100862726	0.0	1.0
100862727	9.0	21.0
100862728	7.0	1.0
25851	568.0	2096.0
25850	429.0	853.0
25853	2742.0	10079.0
25852	1864.0	5438.0
100862725	0.0	0.0
25855	668.0	2365.0
25854	297.0	586.0
402077	0.0	0.0
11218	1086.0	4309.0
11217	49.0	97.0
11219	13.0	41.0
139324	249.0	992.0
84176	7.0	33.0
11212	2388.0	6377.0
139322	1617.0	5375.0
84179	261.0	1233.0
11211	71.0	143.0
84173	1494.0	2928.0
11214	8114.0	26920.0
11213	1371.0	3131.0
84172	1527.0	3460.0
284385	202.0	524.0
11216	1446.0	4057.0
11215	5749.0	16824.0
84174	56.0	659.0
284383	0.0	0.0
25826	0.0	0.0
693165	2.0	3.0
25825	3151.0	11731.0
693166	0.0	1.0
25828	1975.0	4400.0
693167	0.0	0.0
25827	488.0	1742.0
693168	0.0	0.0
693169	0.0	0.0
25829	2816.0	6934.0
441669	0.0	0.0
392214	0.0	7.0
25820	4733.0	13333.0
127343	0.0	3.0
25822	260.0	741.0
25821	1046.0	2772.0
25824	2155.0	4674.0
441662	0.0	0.0
106479099	0.0	0.0
25823	24.0	50.0
106479098	0.0	0.0
106480097	1.0	1.0
106479097	0.0	0.0
115361	1271.0	8227.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	1078.0	3480.0
115362	134.0	4224.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	1.0	0.0
106479091	0.0	1.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	1.0	0.0
414059	3.0	14.0
106480093	0.0	3.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	1.0
106480095	1.0	5.0
693174	0.0	3.0
693175	15.0	37.0
106480094	0.0	1.0
84191	718.0	3964.0
25837	24.0	313.0
693154	0.0	0.0
84190	307.0	1066.0
25836	6285.0	23965.0
693155	34.0	82.0
25839	1527.0	3973.0
84193	2868.0	8031.0
693156	2.0	0.0
693157	0.0	0.0
693158	9.0	19.0
693159	0.0	3.0
392225	1.0	0.0
25831	9334.0	26270.0
25830	10.0	3.0
441654	0.0	0.0
25833	392.0	631.0
100379250	0.0	0.0
106479089	5.0	8.0
25832	425.0	2062.0
106479088	0.0	0.0
25834	58.0	9.0
106479087	0.0	0.0
100379251	27.0	26.0
106479086	0.0	0.0
115350	13.0	786.0
106479085	2.0	2.0
414061	0.0	0.0
106479084	0.0	0.0
115352	41.0	1398.0
106479083	0.0	0.0
414062	24.0	1030.0
115353	881.0	2406.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	1.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	1.0
693162	0.0	0.0
84197	125.0	578.0
693163	0.0	0.0
84196	2884.0	7164.0
693164	0.0	3.0
25804	995.0	3871.0
693143	1.0	0.0
25803	1352.0	6378.0
693144	1.0	7.0
25806	13.0	69.0
25805	1626.0	5187.0
693146	0.0	0.0
693147	0.0	0.0
25807	265.0	849.0
693148	1.0	2.0
693149	0.0	0.0
100130996	0.0	2.0
25809	269.0	690.0
100130995	0.0	1.0
100379287	0.0	0.0
100130994	0.0	0.0
441687	24.0	42.0
25800	13424.0	77687.0
25802	6338.0	3121.0
25801	944.0	3163.0
154907	1.0	0.0
106480075	0.0	0.0
106480074	1.0	0.0
106480077	5.0	0.0
106480076	0.0	0.0
106480079	2.0	9.0
106480078	0.0	0.0
142910	12.0	14.0
106480071	0.0	0.0
100380272	0.0	1.0
693151	0.0	1.0
142913	38.0	50.0
106480070	0.0	2.0
106480073	0.0	1.0
693152	0.0	0.0
693153	110.0	211.0
106480072	0.0	1.0
693132	0.0	0.0
25814	3842.0	10063.0
693133	0.0	0.0
693134	2.0	1.0
25817	43.0	84.0
25816	921.0	5078.0
100130988	0.0	1.0
693135	0.0	0.0
25819	176.0	603.0
693136	0.0	0.0
100129998	0.0	1.0
130940	110.0	510.0
25818	3986.0	239.0
693137	0.0	0.0
693138	1.0	6.0
693139	2.0	6.0
100130980	4.0	4.0
25813	1771.0	4614.0
392209	5.0	9.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	127.0	244.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	1.0	1.0
100129995	3.0	4.0
106480082	0.0	0.0
693140	0.0	1.0
106480081	3.0	1.0
106480084	0.0	0.0
693141	0.0	4.0
693142	0.0	0.0
106480083	0.0	0.0
11180	5184.0	14777.0
154881	1246.0	2320.0
11182	60.0	329.0
11181	13.0	27.0
646770	0.0	0.0
11184	156.0	1662.0
392133	0.0	2.0
11183	3155.0	7480.0
392132	0.0	3.0
11186	1081.0	2878.0
139249	0.0	0.0
11185	465.0	762.0
23166	2724.0	9301.0
23167	4655.0	24348.0
106480049	0.0	1.0
23168	3340.0	12344.0
106479059	0.0	2.0
23169	1212.0	4736.0
166863	0.0	0.0
392138	4.0	0.0
106479058	0.0	0.0
729920	246.0	388.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	7.0
127262	3485.0	6546.0
106479054	0.0	0.0
142891	2334.0	6215.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	3.0	0.0
23160	2289.0	5821.0
106480055	0.0	0.0
106479051	0.0	2.0
23161	2892.0	10036.0
115286	714.0	1846.0
106480054	1.0	0.0
106479050	0.0	0.0
23162	1200.0	4564.0
106480057	0.0	0.0
23163	1784.0	3807.0
106480056	0.0	0.0
152217	318.0	875.0
23164	9308.0	15026.0
106480059	0.0	0.0
23165	2769.0	8129.0
106480058	0.0	0.0
11188	4953.0	11190.0
11187	1090.0	1694.0
11189	1.0	5.0
106480051	0.0	0.0
644109	0.0	2.0
106480050	0.0	0.0
646784	0.0	3.0
11191	86.0	186.0
392140	10.0	12.0
11190	756.0	3589.0
404672	763.0	1705.0
11193	950.0	1659.0
154872	0.0	0.0
11194	592.0	2734.0
11197	2880.0	80.0
11196	2889.0	9188.0
23177	3180.0	5677.0
402016	4.0	11.0
23178	372.0	2344.0
106479049	0.0	0.0
23179	3112.0	6185.0
106479048	0.0	0.0
127255	70.0	186.0
106479047	1.0	2.0
127254	122.0	2039.0
106479046	0.0	0.0
646780	5.0	22.0
127253	1532.0	3257.0
106479045	3.0	4.0
106479044	0.0	0.0
729911	1.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	1.0	9.0
23170	1023.0	2447.0
115273	129.0	765.0
106480063	0.0	0.0
729909	2.0	0.0
106479041	0.0	0.0
23171	4676.0	12938.0
106479040	0.0	0.0
106480066	7.0	12.0
23172	1097.0	2921.0
106480065	0.0	0.0
23173	2568.0	4068.0
106480068	0.0	2.0
23174	2502.0	6782.0
106480067	0.0	0.0
23175	3284.0	4093.0
23176	2395.0	16082.0
106480069	0.0	0.0
11199	1.0	16.0
11198	5988.0	18418.0
106480060	2.0	1.0
106480062	0.0	1.0
106480061	0.0	0.0
11160	4092.0	13213.0
644131	62.0	615.0
404663	0.0	0.0
11162	134.0	539.0
646799	0.0	0.0
11161	1197.0	3166.0
404665	7.0	21.0
11164	1468.0	4180.0
11163	1721.0	5889.0
23144	471.0	1693.0
127247	0.0	1.0
106480028	0.0	0.0
23145	93.0	1125.0
106480027	8.0	13.0
106480029	0.0	1.0
23148	294.0	188.0
106479079	0.0	0.0
646791	4.0	3.0
23149	83.0	560.0
441641	0.0	2.0
106479078	0.0	0.0
106479077	1.0	9.0
106479076	0.0	0.0
84108	281.0	931.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	14.0	14.0
106479074	0.0	1.0
106480030	0.0	1.0
106479073	0.0	0.0
106480033	0.0	1.0
84109	3.0	20.0
106480032	0.0	0.0
106479072	0.0	3.0
23140	4206.0	12317.0
115265	138.0	328.0
106480035	0.0	0.0
106479071	3.0	6.0
84103	0.0	0.0
23141	2886.0	8881.0
106480034	3.0	7.0
106479070	1.0	0.0
23142	2118.0	4425.0
84106	68.0	287.0
106480037	0.0	0.0
84105	484.0	2660.0
23143	1748.0	4689.0
106480036	1.0	1.0
84100	276.0	730.0
11166	3.0	2.0
140258	0.0	0.0
644129	0.0	0.0
11165	1354.0	4046.0
84102	1048.0	2250.0
11168	3053.0	8277.0
84101	220.0	116.0
11167	30892.0	76745.0
644128	111.0	305.0
11169	300.0	1580.0
11171	3960.0	15481.0
11170	1531.0	1411.0
11173	70.0	531.0
441639	0.0	1.0
11172	8.0	4.0
343296	0.0	1.0
11174	45.0	716.0
644146	13.0	37.0
23155	985.0	4423.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	1422.0	7151.0
23158	9513.0	52307.0
106479069	0.0	0.0
441631	450.0	1132.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	1.0	2.0
106479063	2.0	0.0
106479062	0.0	0.0
106480044	1.0	0.0
23150	1677.0	4792.0
106480043	1.0	0.0
106479061	0.0	0.0
23151	761.0	2264.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	3848.0	8078.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	780.0	2801.0
106480047	0.0	0.0
11177	2147.0	8388.0
11176	6346.0	26520.0
11179	957.0	2630.0
644138	5.0	18.0
11178	630.0	1319.0
644139	8.0	4.0
139285	480.0	1705.0
106480040	0.0	9.0
103695364	0.0	0.0
103695363	0.0	0.0
644153	0.0	1.0
11140	2620.0	7077.0
644159	0.0	2.0
103695365	0.0	1.0
11142	1071.0	3719.0
166824	914.0	1841.0
106479019	0.0	0.0
11141	10.0	16.0
130872	2946.0	6185.0
106479018	0.0	0.0
644157	7.0	18.0
23122	3223.0	11785.0
106480006	0.0	0.0
106479017	4.0	3.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	6.0	21.0
106479015	0.0	0.0
106480008	0.0	1.0
25787	11.0	158.0
23125	2314.0	4946.0
106480007	0.0	0.0
25786	44.0	124.0
106479014	0.0	0.0
25789	12.0	26.0
644150	421.0	762.0
23126	5545.0	17899.0
106479013	4.0	10.0
25788	96.0	565.0
23127	149.0	587.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	4602.0	17718.0
106479010	0.0	0.0
84129	84.0	126.0
106480011	2.0	8.0
106480010	0.0	0.0
84126	6.0	49.0
106480013	0.0	0.0
84125	109.0	336.0
25780	559.0	2537.0
106480012	0.0	0.0
84128	1836.0	6634.0
23120	9.0	28.0
106480015	1.0	2.0
25782	3269.0	11425.0
106480014	0.0	0.0
11144	30.0	156.0
11143	2618.0	6679.0
139212	1.0	0.0
84124	604.0	2049.0
11146	343.0	985.0
11145	4012.0	8996.0
11148	0.0	10.0
86781	16.0	33.0
11147	214.0	538.0
11149	286.0	904.0
392181	0.0	2.0
127294	220.0	76.0
644165	7.0	25.0
11151	529.0	6441.0
166815	848.0	1351.0
392188	0.0	0.0
106479009	0.0	1.0
11153	409.0	952.0
106479008	0.0	0.0
644168	0.0	3.0
11152	1176.0	3332.0
106479007	0.0	0.0
25796	858.0	2333.0
130888	376.0	825.0
23133	2080.0	8922.0
106479006	14.0	19.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	1760.0	4343.0
25798	1885.0	4637.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1884.0	7731.0
25797	198.0	1726.0
106479003	0.0	5.0
106480018	0.0	2.0
23137	3431.0	10660.0
106479002	0.0	0.0
25799	427.0	1199.0
402055	826.0	2099.0
23138	471.0	2185.0
106479001	0.0	0.0
23139	1985.0	4998.0
106479000	0.0	0.0
644160	1.0	0.0
106480020	0.0	0.0
25790	32.0	178.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	3237.0	8070.0
106480024	0.0	0.0
25791	129.0	253.0
23130	1162.0	2939.0
106480023	0.0	0.0
23131	3405.0	9115.0
25794	26.0	29.0
106480026	0.0	0.0
25793	4396.0	9902.0
23132	1906.0	6285.0
106480025	1.0	2.0
11155	168.0	229.0
11154	553.0	978.0
11157	402.0	1077.0
11156	297.0	1047.0
11159	528.0	994.0
139221	102.0	1382.0
11158	776.0	1914.0
392193	0.0	0.0
23108	994.0	3219.0
23109	2.0	15.0
127281	854.0	2241.0
441608	0.0	0.0
154860	1.0	0.0
11120	1181.0	3080.0
343263	1.0	5.0
154865	63.0	309.0
25763	0.0	2.0
106479039	0.0	0.0
23101	60.0	75.0
106479038	21.0	80.0
23102	2988.0	12583.0
106479037	4.0	8.0
25764	134.0	223.0
106479036	0.0	3.0
106479035	0.0	6.0
23105	21.0	264.0
25766	384.0	907.0
106479034	0.0	0.0
25769	2.0	1030.0
106479033	0.0	0.0
23107	2759.0	8471.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	692.0	1853.0
106479030	0.0	0.0
84148	1482.0	4306.0
84144	561.0	1586.0
11122	689.0	12840.0
84146	3186.0	7141.0
11124	1930.0	4525.0
11123	2330.0	6462.0
11126	50.0	162.0
84140	195.0	454.0
11128	1410.0	3810.0
84142	629.0	1343.0
84141	147.0	393.0
139231	3744.0	13416.0
11127	1126.0	5404.0
23119	247.0	825.0
644186	3.0	29.0
11131	124.0	198.0
11130	163.0	1126.0
106479029	0.0	0.0
23111	3358.0	8025.0
106479028	0.0	0.0
25774	1.0	1.0
23112	2687.0	6679.0
106479027	0.0	0.0
25776	821.0	1820.0
23113	1521.0	3866.0
106479026	1.0	2.0
25775	1.0	9.0
23114	2024.0	2336.0
106479025	2.0	4.0
25778	2453.0	6351.0
106479024	0.0	1.0
25777	5390.0	10712.0
23116	1627.0	5582.0
106479023	0.0	0.0
23117	74.0	165.0
106479022	0.0	0.0
23118	5358.0	12389.0
106479021	0.0	0.0
115294	5364.0	16336.0
106479020	3.0	33.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	1.0
106480001	0.0	0.0
152206	26.0	99.0
106480004	0.0	0.0
25771	1060.0	2639.0
84138	194.0	521.0
106480003	2.0	0.0
11133	149.0	537.0
84133	4.0	27.0
84132	987.0	2930.0
11132	314.0	655.0
11135	2628.0	2356.0
84135	943.0	3665.0
84134	528.0	1985.0
11137	1808.0	4244.0
115290	509.0	776.0
11136	17.0	20.0
84131	1095.0	3616.0
11138	2231.0	6095.0
730993	0.0	3.0
