id	73bcbb60-38af-4143-95e9-1a842cdf9c20	5c0f9cb8-cc53-49ce-8384-6acb54cb1855
100462788	0.0	0.0
192666	18.0	3.0
100132630	0.0	2.0
192668	473.0	235.0
192669	2017.0	1521.0
6975	0.0	0.0
153090	7301.0	4341.0
4312	155.0	13.0
4313	16829.0	14506.0
6974	5.0	9.0
4314	69.0	705.0
6977	1.0	5.0
6976	10.0	13.0
100462782	0.0	1.0
4316	2868.0	1930.0
6979	3.0	0.0
100462785	0.0	0.0
4317	0.0	0.0
6978	75.0	47.0
4318	736.0	436.0
100462787	0.0	0.0
4319	3.0	18.0
100462786	0.0	0.0
6991	64.0	138.0
100616468	0.0	3.0
6990	1407.0	1868.0
647107	0.0	0.0
100616469	2.0	4.0
6993	1916.0	3242.0
4330	711.0	436.0
4331	618.0	2143.0
6992	2701.0	6613.0
107075160	0.0	0.0
100616467	0.0	2.0
4332	337.0	366.0
647102	0.0	0.0
100616464	0.0	0.0
107075161	0.0	0.0
107075162	0.0	0.0
100616465	0.0	0.0
107075163	2.0	3.0
107075164	0.0	0.0
100616463	0.0	0.0
100616460	0.0	0.0
107075165	3.0	1.0
107075166	1.0	0.0
107075167	0.0	0.0
107075168	0.0	3.0
107075169	9.0	11.0
100873958	0.0	0.0
100873957	0.0	0.0
4323	8317.0	10824.0
6986	0.0	0.0
100873952	0.0	2.0
4324	1572.0	2047.0
6985	0.0	0.0
100873951	0.0	0.0
6988	2025.0	2619.0
4325	1043.0	1208.0
100873950	0.0	0.0
4326	251.0	428.0
6987	0.0	2.0
4327	963.0	544.0
100873956	14.0	18.0
100873955	15.0	14.0
4329	4222.0	8080.0
100873954	4.0	23.0
100873953	8.0	0.0
100616459	0.0	0.0
100616457	0.0	0.0
64682	1248.0	1453.0
4340	2.0	0.0
100616458	0.0	0.0
107075170	0.0	0.0
100616455	0.0	0.0
4342	0.0	0.0
107075171	0.0	1.0
100616456	0.0	0.0
4343	1795.0	3062.0
107075172	15.0	41.0
100616453	0.0	0.0
107075173	0.0	0.0
100616454	0.0	0.0
64689	2360.0	5394.0
107075174	0.0	0.0
100616451	0.0	0.0
107075175	0.0	0.0
100616452	0.0	0.0
107075176	0.0	0.0
107075177	0.0	0.0
100616450	0.0	0.0
107075178	0.0	0.0
107075179	0.0	0.0
650747	1.0	0.0
100873949	14.0	4.0
100873948	0.0	0.0
100873947	0.0	1.0
100873946	0.0	7.0
100873941	4.0	12.0
6997	38.0	12.0
4335	1082.0	1440.0
6996	923.0	2222.0
100873940	6.0	0.0
6999	20.0	29.0
4336	0.0	9.0
4337	2207.0	1680.0
6998	2.0	1.0
4338	1602.0	2528.0
100873945	0.0	0.0
100873944	0.0	1.0
100873943	0.0	0.0
100873942	9.0	4.0
100616448	0.0	0.0
100616449	1.0	0.0
4350	902.0	1543.0
100616446	1.0	2.0
4351	1733.0	1318.0
64693	0.0	3.0
100616447	0.0	0.0
4352	13.0	8.0
100873970	0.0	0.0
4353	21.0	5.0
647123	1.0	0.0
4354	1028.0	762.0
4355	560.0	418.0
107075141	2658.0	3962.0
100616440	0.0	0.0
64699	536.0	1409.0
107075142	0.0	0.0
100616441	0.0	0.0
107075143	0.0	1.0
647121	37.0	12.0
107075144	1.0	0.0
107075145	0.0	0.0
107075146	0.0	0.0
107075147	0.0	0.0
107075148	1.0	0.0
107075138	0.0	0.0
107075139	0.0	0.0
100873979	31.0	2.0
4345	1336.0	895.0
100873974	12.0	10.0
100873973	0.0	0.0
100873972	0.0	0.0
100873978	5.0	1.0
100873977	0.0	3.0
100873976	0.0	0.0
100873975	1.0	2.0
100616437	0.0	0.0
4360	2988.0	1013.0
100616438	0.0	0.0
4361	1949.0	2355.0
100616435	2.0	0.0
4362	0.0	0.0
100616436	0.0	0.0
4363	3087.0	4602.0
100616433	0.0	0.0
100616434	0.0	0.0
647135	149.0	180.0
107075150	0.0	0.0
100616431	0.0	0.0
107075151	0.0	0.0
100616432	0.0	0.0
107075152	0.0	0.0
107075153	0.0	11.0
100616430	0.0	0.0
107075154	0.0	0.0
107075155	0.0	1.0
107075156	0.0	0.0
107075157	0.0	0.0
107075158	3.0	0.0
107075159	0.0	0.0
107075149	0.0	0.0
100873969	0.0	0.0
100288493	0.0	0.0
253782	2619.0	7238.0
100653423	0.0	0.0
4356	197.0	881.0
100873963	0.0	0.0
4357	1558.0	1160.0
100873962	0.0	0.0
4358	1793.0	1980.0
4359	79.0	33.0
100873960	0.0	0.0
100873967	9.0	1.0
100873966	0.0	0.0
100873965	4.0	21.0
100616439	0.0	0.0
100873964	0.0	0.0
100873992	0.0	14.0
647144	0.0	0.0
100873991	10.0	19.0
650794	87.0	53.0
100873990	1.0	10.0
107075120	0.0	0.0
107075121	0.0	0.0
107075122	0.0	0.0
107075123	0.0	0.0
107075124	0.0	0.0
107075125	0.0	0.0
100288485	0.0	0.0
100288486	0.0	0.0
107075126	0.0	0.0
100288483	0.0	0.0
107075116	25.0	37.0
107075117	2.0	22.0
107075118	0.0	0.0
107075119	0.0	0.0
100873995	8.0	0.0
100873994	0.0	0.0
100873993	0.0	0.0
100873998	0.0	1.0
100873997	0.0	0.0
348567	0.0	0.0
100873981	0.0	0.0
100616499	0.0	0.0
100873980	3.0	0.0
647156	0.0	0.0
647158	0.0	0.0
100616498	0.0	0.0
107075130	5.0	20.0
100616495	0.0	0.0
107075131	0.0	0.0
107075132	0.0	1.0
100616493	0.0	0.0
107075133	0.0	0.0
100616494	0.0	0.0
107075134	0.0	2.0
100616491	0.0	0.0
107075135	0.0	0.0
100616492	0.0	0.0
107075136	0.0	0.0
118738	69.0	30.0
107075137	0.0	0.0
100616490	0.0	1.0
107075127	0.0	0.0
107075128	0.0	0.0
107075129	0.0	0.0
100288470	0.0	0.0
100873985	20.0	25.0
100873984	0.0	0.0
100873983	1.0	0.0
100873982	2.0	2.0
100873989	0.0	0.0
100873988	1.0	4.0
100873987	1.0	3.0
100873986	0.0	0.0
647166	3.0	0.0
100616488	0.0	0.0
647167	8.0	4.0
100616489	0.0	0.0
100616486	0.0	0.0
647169	0.0	0.0
100616487	0.0	0.0
647162	1.0	0.0
100616484	0.0	0.0
100616485	0.0	0.0
100616482	0.0	1.0
107075100	0.0	0.0
100616483	0.0	0.0
107075101	0.0	0.0
100616480	0.0	0.0
107075102	0.0	0.0
100616481	2.0	0.0
100288463	0.0	1.0
107075103	0.0	0.0
107075104	0.0	4.0
100616479	4.0	12.0
647177	1.0	0.0
100616477	54.0	24.0
100616478	0.0	0.0
100616475	0.0	0.0
100616476	0.0	0.0
100616473	0.0	0.0
647174	13.0	7.0
100616474	0.0	0.0
647175	0.0	0.0
100616471	0.0	0.0
107075110	0.0	0.0
107075111	0.0	0.0
107075112	9.0	3.0
107075113	0.0	0.0
100616470	0.0	0.0
107075114	0.0	0.0
107075115	10.0	1.0
107075105	0.0	0.0
100288451	0.0	0.0
107075108	15.0	1.0
107075109	0.0	0.0
348654	361.0	1256.0
100616500	0.0	0.0
100130059	0.0	0.0
107075200	0.0	0.0
107075201	3.0	2.0
107075202	3.0	0.0
107075203	1.0	0.0
100129061	9.0	0.0
118672	203.0	188.0
100129060	70.0	74.0
118670	0.0	0.0
348645	64.0	71.0
100129067	1.0	2.0
64601	1327.0	3564.0
64600	6.0	1.0
107075210	0.0	0.0
107075211	0.0	0.0
100130043	5.0	2.0
107075212	0.0	0.0
107075213	0.0	0.0
100130042	0.0	0.0
107075214	7.0	10.0
107075204	0.0	3.0
118663	2.0	4.0
143630	13.0	19.0
107075205	0.0	0.0
100129050	1.0	2.0
107075206	3.0	0.0
107075207	0.0	0.0
107075208	0.0	0.0
107075209	0.0	0.0
100130038	0.0	0.0
131669	0.0	4.0
100129040	0.0	0.0
100129049	0.0	0.0
100129045	1.0	1.0
100130029	0.0	0.0
373509	1.0	3.0
100129031	0.0	0.0
100129032	14.0	253.0
100130017	0.0	0.0
100130015	44.0	25.0
100130014	3.0	1.0
131601	1489.0	1566.0
100129023	0.0	0.0
100130009	0.0	13.0
128025	8.0	26.0
64641	419.0	566.0
100130006	0.0	0.0
100616530	8.0	32.0
64645	3173.0	3350.0
116039	868.0	277.0
100130003	45.0	66.0
100130002	1.0	0.0
64648	0.0	0.0
131616	525.0	899.0
100129013	0.0	0.0
100129008	0.0	0.0
64651	10871.0	4721.0
100129007	0.0	10.0
100129009	0.0	2.0
116028	160.0	1779.0
204801	10.0	5.0
100129004	0.0	0.0
100129005	0.0	1.0
64663	0.0	0.0
128077	2356.0	1400.0
167681	59.0	39.0
100132641	0.0	0.0
100132645	0.0	0.0
116092	881.0	1822.0
116093	2.0	3.0
128061	314.0	1390.0
100132656	0.0	1.0
116085	25.0	1.0
204851	5996.0	6200.0
116071	180.0	94.0
167691	735.0	698.0
116064	4483.0	5353.0
100132672	39.0	20.0
100132673	3.0	2.0
116068	1835.0	3049.0
100132677	2.0	1.0
100130099	0.0	0.0
100130097	9.0	3.0
143662	733.0	85.0
100132681	0.0	0.0
100132683	0.0	0.0
100130090	1.0	0.0
100130086	3.0	8.0
100129094	6.0	0.0
143678	0.0	5.0
100132699	0.0	0.0
100130079	0.0	0.0
100130074	0.0	2.0
143684	670.0	1080.0
100129086	0.0	0.0
100129080	0.0	3.0
143689	189.0	78.0
143686	7936.0	3106.0
153020	755.0	842.0
100130067	0.0	0.0
100130064	0.0	0.0
100129075	182.0	190.0
100130060	0.0	0.0
202243	976.0	5344.0
100129074	1.0	0.0
647060	0.0	0.0
100288323	0.0	0.0
100462877	0.0	0.0
100462876	0.0	0.0
253832	3390.0	5218.0
100462879	0.0	0.0
100462878	0.0	0.0
100462871	0.0	0.0
100462870	0.0	0.0
100462873	0.0	0.0
100462872	0.0	0.0
100462875	0.0	0.0
100462874	0.0	0.0
100288319	3.0	0.0
647076	15.0	15.0
100462880	36.0	34.0
100462881	0.0	0.0
100462886	0.0	0.0
100288307	1.0	2.0
647085	0.0	1.0
100653396	0.0	0.0
647087	2319.0	4934.0
647081	0.0	1.0
100462857	0.0	0.0
100462851	0.0	0.0
100462850	4.0	0.0
100616398	0.0	0.0
100616399	0.0	0.0
100616396	0.0	0.0
100616397	0.0	0.0
100616394	0.0	0.0
647099	105.0	52.0
100616395	0.0	0.0
100616392	0.0	0.0
100616393	0.0	0.0
647094	1.0	0.0
100616390	0.0	0.0
100616391	0.0	0.0
100462866	10.0	12.0
100462865	0.0	0.0
100462868	0.0	0.0
100462867	0.0	0.0
100462869	0.0	0.0
253827	5424.0	2931.0
202299	28.0	11.0
104355426	60.0	199.0
107075092	0.0	0.0
107075094	0.0	0.0
107075096	0.0	0.0
107075097	6.0	1.0
107075098	0.0	0.0
107075099	0.0	0.0
100498859	2.0	1.0
4430	5353.0	8853.0
100132501	29.0	31.0
100132504	0.0	0.0
100132506	0.0	0.0
100132509	0.0	0.0
4440	135.0	366.0
346085	2.0	1.0
100132510	0.0	0.0
4435	309.0	18.0
4436	1564.0	2383.0
4437	1253.0	2141.0
4438	7.0	39.0
4439	87.0	107.0
253868	3.0	1.0
64793	567.0	1141.0
100616347	0.0	0.0
64792	957.0	1224.0
100616348	0.0	2.0
64795	4881.0	6196.0
64794	881.0	2036.0
100616346	0.0	0.0
100616343	0.0	3.0
100616344	0.0	0.0
64799	148.0	131.0
100616341	0.0	0.0
64798	2405.0	2370.0
100616342	0.0	0.0
100616340	0.0	0.0
103456507	0.0	0.0
100616338	0.0	0.0
100616339	0.0	0.0
650623	118.0	52.0
103625683	2.0	3.0
100616336	0.0	0.0
103625684	0.0	1.0
100616337	0.0	0.0
103625681	17.0	40.0
100616334	0.0	0.0
100616335	0.0	0.0
100616332	0.0	0.0
100616333	0.0	0.0
100616330	0.0	0.0
100616331	0.0	0.0
100288397	0.0	0.0
100628315	297.0	294.0
100616327	0.0	4.0
100616328	0.0	0.0
650655	14.0	73.0
100616325	0.0	0.0
100616326	0.0	0.0
100616323	5.0	4.0
100616321	0.0	0.0
100616322	2.0	0.0
647000	3.0	0.0
100628307	3.0	1.0
100288380	0.0	0.0
86123	64.0	46.0
100616329	0.0	0.0
4481	1030.0	1423.0
100616317	0.0	0.0
4482	773.0	777.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	0.0
4485	135.0	207.0
647013	0.0	2.0
100616313	0.0	0.0
4486	550.0	685.0
100616310	0.0	0.0
4487	222.0	167.0
100616311	0.0	0.0
100288378	0.0	0.0
4477	64.0	417.0
4478	22346.0	15458.0
4479	4.0	9.0
647009	49.0	45.0
100616318	16.0	37.0
100616319	0.0	0.0
4493	1872.0	667.0
4494	259.0	400.0
4495	197.0	64.0
100616389	0.0	0.0
647024	1584.0	5990.0
4496	1.0	6.0
100616387	0.0	0.0
4498	9.0	1.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	0.0	0.0
100616383	0.0	0.0
100616384	0.0	1.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	0.0	0.0
4490	0.0	1.0
100616380	4.0	0.0
4488	1047.0	1919.0
4489	204.0	31.0
100616378	0.0	0.0
100616379	0.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	59.0	6.0
100616374	0.0	2.0
100616375	0.0	0.0
647033	9.0	28.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	100.0	83.0
4499	473.0	117.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	0.0
647047	0.0	5.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	4.0	4.0
100288346	3.0	1.0
100616361	0.0	0.0
647044	0.0	0.0
100616362	0.0	0.0
100616360	0.0	0.0
100288343	0.0	0.0
118611	207.0	36.0
346007	138.0	284.0
100616358	0.0	0.0
100616359	0.0	7.0
100616356	0.0	0.0
100616354	3.0	3.0
100288339	0.0	0.0
100288337	0.0	0.0
100616352	0.0	2.0
100616353	0.0	0.0
100616350	0.0	0.0
100616351	0.0	0.0
100288332	75.0	108.0
647051	0.0	0.0
100288330	0.0	0.0
100303491	17.0	8.0
64711	1.0	253.0
64710	24223.0	37023.0
64714	28.0	10.0
64708	1450.0	1548.0
143501	0.0	0.0
143502	0.0	0.0
143506	0.0	0.0
143503	78.0	77.0
348761	7.0	0.0
100506084	39.0	36.0
64726	4.0	0.0
64725	0.0	0.0
64718	1075.0	1300.0
100144597	0.0	0.0
100144596	0.0	0.0
131540	10.0	3.0
348751	62.0	232.0
131544	3173.0	1812.0
64735	0.0	0.0
103283057	2.0	3.0
100533695	12.0	2.0
64744	2551.0	3301.0
64743	3263.0	2943.0
64746	3280.0	10384.0
64745	859.0	2176.0
64748	1354.0	2669.0
64747	3736.0	7533.0
348738	0.0	22.0
100616426	0.0	0.0
100616427	0.0	0.0
100506058	2.0	1.0
100616424	0.0	0.0
100616425	0.0	1.0
100533675	0.0	0.0
100616422	0.0	3.0
64750	2319.0	1880.0
100616423	0.0	0.0
100533676	4.0	5.0
64753	446.0	242.0
100616420	0.0	2.0
100616421	0.0	0.0
64755	2251.0	5311.0
64754	224.0	473.0
64757	4203.0	2031.0
100506050	0.0	0.0
64756	2920.0	3315.0
64759	8865.0	9316.0
100506054	190.0	165.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	0.0	2.0
100616429	0.0	0.0
100506049	0.0	0.0
100616415	0.0	0.0
100616416	0.0	0.0
64760	2210.0	4188.0
100616413	0.0	0.0
100616414	0.0	1.0
100506046	34.0	62.0
64762	934.0	1333.0
64761	1346.0	2313.0
64764	8302.0	8871.0
64763	972.0	1411.0
100616410	0.0	1.0
64766	1336.0	1483.0
64768	238.0	787.0
64769	2823.0	3713.0
100533682	5.0	0.0
100616417	6.0	1.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	0.0	0.0
64771	7607.0	9217.0
100616402	0.0	0.0
64770	1935.0	3144.0
100616403	0.0	0.0
64773	1091.0	1582.0
100616400	0.0	0.0
64772	765.0	1083.0
100616401	2.0	2.0
64777	2178.0	4833.0
64776	644.0	642.0
64779	786.0	1222.0
64778	7036.0	6132.0
100506080	8.0	4.0
88745	1172.0	2568.0
100616408	0.0	0.0
100616409	0.0	0.0
100616407	0.0	0.0
64780	956.0	1196.0
100533668	0.0	1.0
64782	947.0	1066.0
64781	2468.0	2392.0
100506068	0.0	4.0
64784	3127.0	2529.0
100533664	8.0	10.0
64783	731.0	960.0
100533665	0.0	2.0
64786	2853.0	5916.0
100533666	0.0	0.0
64785	242.0	728.0
64788	977.0	1639.0
64787	2619.0	2533.0
100506061	0.0	0.0
64789	250.0	423.0
100506060	77.0	137.0
100288298	0.0	0.0
100533661	0.0	0.0
100533662	10.0	1.0
100506013	43.0	3.0
100506012	56.0	35.0
167555	86.0	196.0
100132520	0.0	1.0
100132526	24.0	51.0
100132529	28.0	35.0
100533646	30.0	2.0
100506003	0.0	0.0
100533642	66.0	98.0
100506007	37.0	16.0
100506001	10.0	6.0
100506000	5.0	1.0
204962	508.0	961.0
100462800	0.0	1.0
100132534	0.0	0.0
100132537	0.0	1.0
100506035	5.0	16.0
202309	142.0	203.0
100506039	0.0	11.0
100506033	410.0	659.0
100533619	0.0	3.0
100132541	0.0	2.0
100533624	0.0	0.0
100506025	0.0	11.0
100506020	12.0	18.0
131566	2777.0	2183.0
100462829	0.0	0.0
100462833	0.0	0.0
202333	2637.0	2760.0
100462832	0.0	0.0
100132562	3.0	2.0
100132565	0.0	0.0
100462838	0.0	1.0
100462830	5.0	0.0
131572	0.0	0.0
131578	668.0	1786.0
100462843	0.0	0.0
131583	651.0	708.0
100462809	0.0	2.0
143570	874.0	1089.0
100132580	14.0	7.0
100462811	2.0	3.0
100462810	0.0	1.0
100462813	5.0	6.0
100462812	0.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	34.0	83.0
100462824	0.0	1.0
100132597	0.0	0.0
100462826	0.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	89.0	56.0
170689	2797.0	6854.0
170688	0.0	0.0
100462990	0.0	0.0
155061	1031.0	1654.0
131096	129.0	48.0
155066	1299.0	3910.0
170680	0.0	4.0
100533800	1.0	2.0
169693	38.0	14.0
170679	56.0	142.0
100036567	0.0	0.0
155051	19.0	19.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	0.0	0.0
100036565	0.0	0.0
155054	274.0	294.0
143098	2615.0	3058.0
4507	2174.0	2254.0
4508	96810.0	217003.0
4509	12753.0	29490.0
100462977	1936.0	3463.0
4500	118.0	78.0
4501	5501.0	2055.0
4502	7706.0	3496.0
4503	12.0	3.0
4504	0.0	0.0
4520	1777.0	1970.0
4519	185090.0	330897.0
170690	233.0	511.0
4511	6.0	11.0
4512	342903.0	571113.0
100462981	2.0	0.0
4513	108984.0	180162.0
4514	170972.0	337921.0
100462983	2.0	4.0
4515	48.0	44.0
170692	157.0	90.0
100462985	3.0	0.0
170691	81.0	487.0
253512	1506.0	1199.0
4521	349.0	947.0
4522	4865.0	5316.0
157680	3763.0	4634.0
4523	6.0	33.0
4524	1661.0	1716.0
4528	1498.0	2075.0
155006	354.0	28.0
4540	145219.0	185275.0
4541	46385.0	65059.0
157667	0.0	0.0
4542	872.0	1024.0
4534	928.0	1805.0
4535	133683.0	123973.0
4536	144322.0	170535.0
4537	68362.0	80837.0
4538	297161.0	455913.0
4539	22338.0	42184.0
157697	669.0	1001.0
4550	223516.0	259220.0
155038	1763.0	1305.0
4552	1617.0	3440.0
4553	0.0	0.0
4543	2.0	0.0
4544	4.0	0.0
4547	9.0	5.0
100036575	0.0	8.0
4548	3646.0	5173.0
100036574	0.0	0.0
4549	34434.0	31213.0
131076	292.0	800.0
4563	0.0	0.0
4564	0.0	0.0
4555	0.0	0.0
4556	0.0	0.0
4558	6.0	2.0
157695	1111.0	471.0
157693	3.0	5.0
4570	0.0	0.0
348378	33.0	43.0
4571	3078.0	2250.0
4572	0.0	0.0
4573	0.0	1.0
4574	0.0	0.0
4575	0.0	1.0
100288287	0.0	0.0
100288283	0.0	0.0
4565	0.0	0.0
4566	0.0	0.0
4567	9.0	2.0
4568	0.0	1.0
253559	208.0	427.0
4569	0.0	0.0
253558	773.0	1503.0
4580	606.0	1393.0
4581	66.0	162.0
4582	8445.0	150932.0
4583	0.0	7.0
4584	167.0	59.0
4585	755.0	27.0
4586	74.0	18.0
4576	18.0	1.0
4577	0.0	0.0
4578	0.0	0.0
4579	21.0	12.0
4591	1467.0	1720.0
4593	11.0	1.0
4594	2793.0	6006.0
4595	420.0	448.0
4597	948.0	3978.0
100288264	0.0	0.0
4588	1273.0	28.0
4589	17.0	79.0
100288252	7.0	2.0
4598	705.0	4469.0
4599	2396.0	1926.0
100288248	0.0	0.0
650560	0.0	0.0
348327	163.0	699.0
100288235	0.0	0.0
100288227	0.0	0.0
253582	2.0	5.0
100288222	0.0	1.0
64834	3483.0	3422.0
64838	559.0	245.0
64837	1089.0	1074.0
100132487	0.0	1.0
64841	1313.0	4296.0
64840	389.0	549.0
64843	2.0	5.0
64844	4695.0	5128.0
64847	2810.0	2205.0
64849	254.0	258.0
64848	1732.0	4276.0
64839	2271.0	2607.0
64850	4.0	0.0
64852	406.0	698.0
64854	1231.0	1449.0
64853	1569.0	2346.0
64856	2510.0	4823.0
64855	7756.0	11468.0
64858	570.0	766.0
64857	1522.0	1174.0
64859	967.0	626.0
387911	12.0	10.0
387914	553.0	163.0
100144494	2.0	8.0
64860	696.0	1501.0
64863	599.0	838.0
133619	4624.0	13119.0
64864	1883.0	1788.0
64866	1642.0	3872.0
133615	0.0	0.0
100506172	0.0	0.0
387933	14.0	8.0
100533794	0.0	1.0
387934	2.0	3.0
100533790	4.0	11.0
100506169	15.0	29.0
64881	8.0	15.0
375940	5.0	0.0
399939	0.0	0.0
100506161	64.0	111.0
100506164	0.0	1.0
399937	3.0	0.0
387921	1611.0	2573.0
100288198	84.0	91.0
100288195	0.0	0.0
387923	191.0	56.0
387924	0.0	2.0
64895	1449.0	1357.0
100506195	4.0	1.0
64897	702.0	1102.0
399909	2882.0	3758.0
100288185	0.0	0.0
100288179	4.0	2.0
121601	23.0	17.0
100288173	0.0	0.0
100506190	2330.0	4190.0
399965	4.0	1.0
399967	0.0	2.0
101060111	0.0	0.0
100506134	14.0	1.0
100533754	0.0	0.0
157638	3581.0	9423.0
399968	0.0	7.0
169611	4884.0	3264.0
145645	0.0	101.0
100132402	0.0	3.0
100132403	1.0	6.0
100132406	87.0	229.0
387978	0.0	0.0
100506126	1.0	1.0
399972	57.0	86.0
157627	0.0	0.0
399979	4921.0	6410.0
121665	3447.0	4419.0
100132415	20.0	11.0
100132417	19.0	6.0
133688	0.0	2.0
399942	13.0	14.0
100506157	14.0	43.0
100533731	0.0	0.0
133686	2029.0	3988.0
157657	323.0	447.0
399940	0.0	0.0
170627	0.0	0.0
170626	10.0	1.0
399947	2.0	0.0
399949	17.0	8.0
399948	629.0	188.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	2984.0	2232.0
133690	0.0	0.0
131034	87.0	93.0
399950	5.0	1.0
101060105	0.0	0.0
387990	16.0	15.0
100506144	276.0	163.0
399959	71.0	17.0
121643	16.0	0.0
121642	548.0	744.0
100132439	1.0	0.0
542767	6.0	68.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	1.0
100533718	0.0	0.0
100462954	9.0	37.0
100132441	2.0	2.0
100462957	0.0	0.0
100533725	3.0	1.0
100533721	0.0	0.0
101060160	1.0	1.0
64801	690.0	2013.0
64800	225.0	143.0
64802	538.0	604.0
64805	344.0	70.0
100132450	1.0	0.0
100144435	0.0	0.0
100506115	83.0	24.0
399988	0.0	3.0
100506119	137.0	65.0
64816	0.0	0.0
64806	5.0	0.0
100132463	0.0	0.0
100132464	0.0	0.0
145624	5.0	1.0
100132467	0.0	6.0
101060146	128.0	50.0
101060144	0.0	0.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	6.0	21.0
101060192	0.0	0.0
101060195	233.0	608.0
4606	14.0	25.0
4607	0.0	6.0
4608	3.0	9.0
4609	12200.0	3172.0
4600	1195.0	702.0
4601	3860.0	3413.0
4602	1815.0	3308.0
4603	199.0	1052.0
4604	7364.0	2526.0
4605	315.0	1873.0
202018	2385.0	2942.0
4617	0.0	0.0
170555	0.0	0.0
4618	0.0	1.0
170554	0.0	0.0
4619	126.0	37.0
170552	0.0	0.0
170559	10.0	13.0
202020	197.0	322.0
170556	4.0	7.0
4610	309.0	691.0
4611	0.0	0.0
4613	61.0	134.0
170550	0.0	0.0
4615	2240.0	3609.0
4616	2101.0	3926.0
100506311	180.0	129.0
101060176	0.0	0.0
101060171	2.0	1.0
4628	7428.0	4525.0
4629	29160.0	13936.0
170589	0.0	1.0
4620	22.0	35.0
4621	196.0	79.0
4622	11.0	8.0
4624	0.0	1.0
4625	0.0	25.0
4626	16.0	8.0
4627	76051.0	66556.0
432369	13.0	4.0
100506301	8.0	4.0
101060189	0.0	0.0
100506305	149.0	70.0
4640	3.0	8.0
4641	20767.0	14882.0
170575	872.0	686.0
4632	0.0	4.0
4633	1.0	11.0
4634	50.0	16.0
4635	11.0	9.0
170572	7.0	1.0
4636	298.0	386.0
4637	27075.0	42596.0
4638	32420.0	10480.0
157556	2.0	1.0
133584	1333.0	988.0
4650	3769.0	5985.0
4651	2908.0	6413.0
170529	0.0	7.0
170527	0.0	0.0
170526	4.0	0.0
202051	153.0	254.0
170524	0.0	0.0
145567	1102.0	1026.0
202052	1058.0	572.0
170523	0.0	0.0
4642	5531.0	5693.0
4643	2524.0	2848.0
253639	185.0	229.0
4644	2178.0	1667.0
4645	2710.0	5382.0
4646	6406.0	13541.0
4647	720.0	174.0
253635	1206.0	1045.0
4648	72.0	103.0
4649	4706.0	3099.0
4660	8830.0	5648.0
4661	3.0	9.0
2001	3367.0	974.0
2000	1191.0	1954.0
170517	3.0	0.0
170516	7.0	15.0
145581	317.0	120.0
169522	6.0	1.0
170511	0.0	0.0
170510	0.0	0.0
170514	0.0	1.0
170513	0.0	0.0
4653	365.0	11.0
4654	0.0	0.0
4656	0.0	0.0
4659	4534.0	6305.0
4670	8002.0	15900.0
4671	53.0	140.0
4673	15878.0	15229.0
4674	411.0	175.0
2012	18290.0	15466.0
2011	3227.0	4971.0
2010	1869.0	2666.0
2009	1153.0	692.0
170542	2.0	0.0
2006	5764.0	8982.0
170541	20.0	15.0
2005	4164.0	5037.0
170548	2.0	1.0
2004	5322.0	5684.0
170547	1.0	0.0
2003	0.0	0.0
2002	1796.0	2403.0
4664	3797.0	2386.0
4665	1557.0	1199.0
4666	27914.0	35032.0
4668	2162.0	2685.0
170540	0.0	0.0
4669	2247.0	2535.0
157567	1733.0	1679.0
4680	22252.0	36986.0
4681	2469.0	1370.0
4682	665.0	1961.0
4683	3728.0	6727.0
4684	543.0	150.0
4685	304.0	1366.0
2023	34591.0	15881.0
2022	6797.0	9301.0
2021	130.0	191.0
170539	1.0	3.0
2020	15.0	31.0
170533	0.0	0.0
2019	239.0	72.0
2018	74.0	27.0
2017	7840.0	8510.0
2016	7.0	108.0
170537	2.0	2.0
2015	71.0	41.0
170536	1.0	4.0
2014	1199.0	633.0
170535	0.0	0.0
2013	7761.0	23022.0
4675	278.0	173.0
100134934	13.0	5.0
157570	92.0	1408.0
4676	4674.0	7065.0
4677	6166.0	9091.0
4678	2685.0	4425.0
100134938	25.0	32.0
157574	113.0	393.0
4690	1913.0	1756.0
4691	19809.0	23066.0
4692	2236.0	933.0
4693	49.0	34.0
4694	1764.0	5295.0
4695	1390.0	3875.0
4696	1107.0	2082.0
2034	24351.0	18125.0
2033	8257.0	8263.0
2030	7158.0	10377.0
100288165	76.0	111.0
