id	2c6a02ee-c88a-4e23-8915-6976b95386e3	9f0d673f-ff69-4d01-910c-f04921b538a2
25914	750.0	1460.0
100130848	0.0	0.0
25913	2020.0	3253.0
100129858	77.0	36.0
25915	4577.0	2233.0
25917	2687.0	2605.0
2562	91.0	2.0
2561	26.0	53.0
2560	0.0	1.0
25912	14920.0	25442.0
25911	1204.0	1111.0
2559	0.0	0.0
2558	0.0	0.0
2557	5.0	1.0
2556	7.0	0.0
2555	30.0	2.0
2554	0.0	0.0
2553	2819.0	2198.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	30.0	9.0
2572	0.0	0.0
2571	16.0	17.0
2570	7.0	5.0
2569	27.0	0.0
2568	16503.0	1878.0
2567	40.0	3.0
2566	0.0	0.0
2565	12.0	1.0
2564	684.0	1504.0
2563	18.0	238.0
100874425	0.0	0.0
100874424	1.0	0.0
100874423	0.0	0.0
100129842	441.0	569.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	1.0	0.0
100874426	0.0	0.0
100130827	16.0	4.0
100129836	0.0	5.0
100874410	0.0	0.0
286676	835.0	774.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	1311.0	1059.0
2583	254.0	2572.0
2582	1375.0	2377.0
2581	2423.0	2373.0
2580	5950.0	11076.0
100874419	0.0	0.0
100874414	1.0	0.0
100874413	1.0	0.0
100874412	0.0	1.0
100874411	0.0	6.0
100874418	1.0	1.0
223082	2005.0	1056.0
100874417	0.0	4.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	8.0	6.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	1.0
100874440	1.0	0.0
2595	1175.0	705.0
2593	2018.0	325.0
100379300	0.0	0.0
2592	1335.0	816.0
2591	3503.0	4423.0
441389	29.0	4.0
2590	5587.0	15916.0
441386	21.0	5.0
127617	0.0	0.0
2589	5712.0	14678.0
2588	1781.0	2383.0
2587	7.0	4.0
441391	12.0	17.0
284018	2371.0	1011.0
2585	1089.0	1231.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	204.0	269.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	4.0	1.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	1.0	4.0
100874430	0.0	0.0
100129813	2.0	3.0
441377	3.0	3.0
441376	1094.0	2538.0
441381	0.0	0.0
127602	421.0	838.0
2597	104065.0	507531.0
2596	34.0	10.0
100874436	0.0	0.0
284004	1782.0	801.0
100874435	0.0	0.0
100874434	5.0	1.0
100874433	1.0	1.0
284001	3194.0	1636.0
100874439	2.0	1.0
100874438	0.0	0.0
127608	3.0	0.0
100874465	0.0	0.0
100129800	12.0	5.0
100874464	2.0	2.0
100874462	0.0	4.0
100129801	1.0	5.0
100874469	1.0	1.0
100874468	1.0	0.0
100874467	2.0	2.0
100874466	0.0	1.0
100874450	0.0	0.0
50937	2944.0	3231.0
100874454	0.0	0.0
50939	27.0	31.0
100874453	0.0	0.0
100874452	0.0	1.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	2.0	2.0
50940	293.0	37.0
100874455	0.0	2.0
50943	140.0	267.0
50945	2.0	1.0
50944	56.0	11.0
100874459	0.0	0.0
23328	4974.0	2508.0
23329	885.0	517.0
84281	1047.0	332.0
84280	1783.0	1556.0
644076	0.0	0.0
11340	1573.0	1624.0
644079	0.0	2.0
25983	1962.0	1640.0
127665	27.0	132.0
23321	4306.0	2390.0
115677	3578.0	556.0
644070	0.0	0.0
23322	878.0	803.0
25984	8187.0	898.0
23324	6300.0	4323.0
25987	5604.0	4372.0
23325	2708.0	1794.0
23326	18896.0	22219.0
25989	2363.0	2689.0
23327	7189.0	3630.0
25988	1300.0	885.0
25981	765.0	395.0
25980	4225.0	2595.0
11342	4229.0	3125.0
84287	2646.0	3453.0
84286	1359.0	520.0
11341	355.0	4951.0
284058	3602.0	3960.0
84289	2135.0	891.0
11344	2748.0	2333.0
11343	8812.0	1446.0
84288	617.0	479.0
84283	1098.0	3268.0
11346	7934.0	9197.0
11345	7403.0	4672.0
84282	2656.0	1384.0
84285	1758.0	1605.0
84284	3014.0	4015.0
23339	6508.0	2320.0
84270	1654.0	649.0
23331	3162.0	1762.0
25994	4751.0	3851.0
23332	4251.0	3379.0
25996	3165.0	2550.0
23333	1769.0	2004.0
23334	2881.0	2883.0
25998	4466.0	4933.0
23335	1677.0	2104.0
23336	54955.0	10740.0
441332	1.0	0.0
644082	0.0	0.0
23338	3797.0	5963.0
25999	2715.0	550.0
441331	0.0	0.0
84279	1218.0	2033.0
25992	2501.0	710.0
84276	1816.0	659.0
84275	892.0	1252.0
284047	3.0	4.0
84278	162.0	94.0
84277	1548.0	806.0
84272	4456.0	3612.0
84271	7438.0	4224.0
84274	2122.0	1619.0
84273	2425.0	2434.0
23306	1253.0	3644.0
23307	4367.0	2953.0
284040	112.0	27.0
23308	16.0	5.0
23309	4309.0	5034.0
25961	273.0	64.0
25960	4381.0	1193.0
25963	10054.0	4158.0
23300	6148.0	5706.0
23301	3284.0	2453.0
25962	4959.0	5899.0
23302	264.0	336.0
23303	6468.0	3235.0
644096	898.0	603.0
23304	3991.0	4634.0
25966	2791.0	1597.0
23305	83.0	111.0
644094	0.0	0.0
11328	9254.0	13654.0
11329	3842.0	3733.0
11320	5370.0	2284.0
137012	2.0	15.0
113000	1170.0	1695.0
11322	2479.0	3656.0
11321	2377.0	3725.0
284034	4.0	1.0
11326	4170.0	502.0
11325	12569.0	10602.0
23317	3404.0	4426.0
84290	18.0	0.0
25979	2581.0	1868.0
23318	2109.0	2706.0
84292	492.0	452.0
25972	2413.0	1557.0
23310	1641.0	2974.0
441359	0.0	0.0
25974	948.0	1775.0
23312	1268.0	2014.0
25973	563.0	1099.0
23313	8363.0	2816.0
25976	6330.0	1430.0
23314	217.0	482.0
25975	242.0	245.0
441355	27.0	9.0
25978	3446.0	2292.0
23315	2011.0	1518.0
25977	2449.0	2881.0
23316	176.0	2.0
11339	59.0	127.0
11338	10438.0	12511.0
441362	0.0	0.0
441361	0.0	0.0
140660	0.0	3.0
115650	172.0	102.0
127623	2.0	0.0
25970	4836.0	4420.0
284029	306.0	177.0
115653	0.0	1.0
84298	1929.0	1325.0
11331	13257.0	23095.0
11330	5.0	3.0
11333	8122.0	9498.0
152641	63.0	16.0
11332	1613.0	3695.0
84299	2329.0	2239.0
11335	10897.0	27682.0
84294	1546.0	1454.0
11334	2502.0	1099.0
84293	8025.0	6763.0
84296	223.0	1289.0
11337	4161.0	3501.0
284021	588.0	357.0
84295	1428.0	3541.0
11336	5289.0	3407.0
25946	3768.0	1293.0
25949	5040.0	3346.0
25948	3122.0	3964.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	6.0	4.0
25941	4791.0	7423.0
25940	2975.0	3569.0
100130892	23.0	11.0
25943	2767.0	891.0
25942	5914.0	6103.0
100130890	189.0	46.0
25945	354.0	62.0
11309	6480.0	1158.0
284099	5.0	4.0
284098	698.0	1258.0
25957	8442.0	5127.0
140609	3084.0	3109.0
25959	6137.0	3833.0
100130889	27.0	33.0
100130887	4.0	1.0
25950	425.0	380.0
25953	3408.0	2238.0
25956	510.0	343.0
11317	1.0	0.0
11316	7393.0	8681.0
11319	2999.0	2285.0
11318	41.0	7.0
100379378	0.0	0.0
11311	3295.0	6019.0
11313	3521.0	5681.0
140603	0.0	1.0
11315	15988.0	12772.0
284086	589.0	292.0
11314	1744.0	429.0
25925	2255.0	5523.0
284085	1.0	4.0
25924	467.0	53.0
25927	1265.0	277.0
284083	13.0	8.0
100130879	0.0	0.0
25926	3550.0	5971.0
139628	0.0	0.0
25929	2069.0	1456.0
25928	1375.0	233.0
441328	0.0	0.0
127687	2474.0	2620.0
100130873	2.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	3.0	0.0
441324	0.0	0.0
25921	8398.0	8197.0
441323	0.0	0.0
25920	5358.0	4713.0
25923	7372.0	6523.0
140612	742.0	677.0
100129880	0.0	0.0
284076	2.0	2.0
100129882	8.0	4.0
25936	1778.0	3043.0
25938	1305.0	1530.0
25937	6871.0	8962.0
284071	16.0	73.0
100130866	0.0	0.0
25939	10654.0	3482.0
113026	3282.0	4724.0
441317	0.0	0.0
441315	0.0	0.0
25930	4137.0	3920.0
441314	0.0	0.0
441313	0.0	0.0
25932	12649.0	16184.0
127671	0.0	0.0
25934	1428.0	1131.0
127670	12.0	13.0
284069	64.0	610.0
140623	15.0	5.0
140625	0.0	0.0
284067	11.0	0.0
100129871	0.0	0.0
140628	8.0	6.0
406982	0.0	0.0
406981	0.0	0.0
406984	7.0	2.0
406983	9.0	6.0
406986	0.0	0.0
406985	6.0	1.0
406988	60.0	22.0
406987	0.0	0.0
23287	1151.0	1305.0
23288	3370.0	4481.0
406980	0.0	0.0
84206	221.0	378.0
23281	80.0	30.0
84203	5.0	8.0
23283	3560.0	4453.0
23284	421.0	131.0
140596	0.0	0.0
23285	331.0	329.0
152579	1354.0	2076.0
140597	247.0	15.0
23286	6789.0	1891.0
152578	1.0	1.0
406979	0.0	0.0
406978	0.0	0.0
152573	108.0	13.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	81.0
406974	0.0	0.0
406977	8.0	1.0
406976	2.0	3.0
23299	3320.0	2671.0
201725	394.0	532.0
23291	3840.0	1623.0
23293	1925.0	2744.0
23294	5039.0	4212.0
23295	3573.0	3120.0
406968	1.0	2.0
406967	0.0	0.0
646658	43.0	4.0
152586	0.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	5.0	19.0
406962	12.0	2.0
646672	2.0	0.0
11280	81.0	35.0
406961	0.0	1.0
11283	165.0	0.0
406964	0.0	0.0
11282	5769.0	4241.0
406963	0.0	0.0
644016	2.0	11.0
11285	1956.0	655.0
406966	1.0	0.0
11284	1867.0	1324.0
406965	0.0	0.0
23265	5664.0	4231.0
23266	3763.0	2496.0
23268	2346.0	664.0
23269	3136.0	2544.0
84229	4.0	48.0
164592	9.0	7.0
59269	1944.0	725.0
84225	369.0	325.0
23261	2905.0	2958.0
84224	814.0	287.0
23262	2459.0	3566.0
23263	3543.0	6955.0
23264	10595.0	5322.0
84226	154.0	83.0
84221	240.0	37.0
406957	0.0	0.0
84220	0.0	1.0
406956	0.0	1.0
84223	1253.0	1823.0
406959	0.0	0.0
406958	0.0	0.0
84222	147.0	140.0
646685	0.0	0.0
644022	2.0	3.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	20.0	11.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	1438.0	1097.0
23277	5719.0	18095.0
23279	2905.0	4175.0
59277	17344.0	2337.0
59272	54.0	261.0
59271	3086.0	1011.0
59274	2058.0	2518.0
84218	0.0	0.0
84217	302.0	198.0
23270	3646.0	3291.0
23271	3091.0	4202.0
84219	738.0	508.0
23272	4845.0	4858.0
23274	2485.0	4552.0
84216	507.0	698.0
84215	91.0	111.0
23275	2441.0	1888.0
406946	0.0	0.0
84210	1.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	7013.0	4670.0
644037	9.0	6.0
11260	3814.0	10705.0
646698	10.0	4.0
11262	207.0	113.0
23243	4409.0	4354.0
23244	7418.0	9636.0
59286	6183.0	11733.0
23245	1488.0	253.0
23246	2169.0	3517.0
23247	2496.0	2391.0
59283	16.0	14.0
23248	3972.0	7546.0
644030	0.0	0.0
59285	0.0	6.0
59284	0.0	0.0
84247	4070.0	3676.0
23240	1887.0	1901.0
84246	1437.0	1211.0
84249	127.0	224.0
23241	4898.0	4846.0
23242	4893.0	6387.0
84248	5427.0	5186.0
84243	2133.0	2803.0
11264	3530.0	954.0
84245	1585.0	1190.0
11267	4094.0	4722.0
11266	748.0	1150.0
11269	1572.0	1265.0
84240	1323.0	877.0
11270	966.0	1540.0
644042	5.0	1.0
11272	106.0	50.0
11274	458.0	914.0
11273	5916.0	10426.0
23254	2346.0	3883.0
23255	566.0	674.0
23256	4397.0	3444.0
23258	5674.0	2979.0
23259	3219.0	4617.0
644041	2.0	0.0
84239	412.0	95.0
23250	1822.0	10357.0
84236	2421.0	1114.0
23251	60.0	267.0
23252	1058.0	1028.0
140564	324.0	71.0
23253	3760.0	2043.0
84232	8030.0	5845.0
11276	3349.0	3876.0
11275	2790.0	708.0
84231	4934.0	4315.0
49861	6.0	7.0
11278	1259.0	1531.0
49860	6.0	0.0
84233	1123.0	965.0
11277	0.0	0.0
11279	1035.0	381.0
84230	1636.0	1589.0
23229	2200.0	7976.0
49856	1305.0	2674.0
644054	0.0	0.0
49855	1250.0	1429.0
644059	0.0	0.0
49854	1465.0	1742.0
11240	7929.0	6079.0
23221	2983.0	2350.0
25884	399.0	612.0
23223	2777.0	4549.0
25886	365.0	833.0
23224	13186.0	11617.0
25885	3783.0	7500.0
23225	3383.0	22914.0
25888	928.0	1305.0
23228	757.0	2344.0
644050	3.0	2.0
201780	10.0	4.0
84269	1474.0	501.0
152559	712.0	1148.0
25880	868.0	1592.0
84268	2174.0	1813.0
23220	1323.0	2387.0
140576	9510.0	11334.0
84265	2153.0	1807.0
11243	1467.0	1939.0
139599	13.0	1.0
84264	127.0	318.0
140578	150.0	162.0
84267	1644.0	1225.0
11245	828.0	440.0
84266	2661.0	1542.0
11244	3190.0	6625.0
84261	1002.0	1000.0
11247	52.0	3079.0
139596	859.0	1029.0
84260	1421.0	1401.0
84263	4053.0	2906.0
11249	2.0	4.0
84262	1763.0	4095.0
11248	757.0	144.0
345557	194.0	8.0
406993	0.0	0.0
406992	0.0	3.0
406995	0.0	0.0
406994	0.0	0.0
11250	20.0	6.0
406997	0.0	0.0
406996	0.0	0.0
11252	10055.0	3730.0
406999	0.0	0.0
11251	38.0	7.0
406998	0.0	0.0
23232	1520.0	781.0
25895	1066.0	564.0
23233	2418.0	2998.0
25894	1918.0	3583.0
25897	5000.0	2880.0
23234	1123.0	2516.0
25896	1425.0	5305.0
23235	4585.0	4109.0
23236	1387.0	624.0
25898	1501.0	1468.0
23237	306.0	24.0
644063	26.0	26.0
406991	0.0	0.0
23239	1888.0	2065.0
406990	0.0	0.0
25891	9154.0	200.0
84258	57.0	6.0
25890	4110.0	168.0
25893	84.0	15.0
23230	2881.0	2502.0
23231	2258.0	6609.0
84259	1201.0	1496.0
84254	863.0	991.0
11254	1282.0	18774.0
84253	912.0	257.0
11253	7559.0	6423.0
406989	0.0	0.0
84256	2299.0	1227.0
11255	0.0	1.0
84255	3128.0	5661.0
84250	553.0	869.0
11258	3712.0	3146.0
11257	1417.0	537.0
84251	561.0	271.0
11259	5366.0	1065.0
100874483	1.0	0.0
100874482	0.0	1.0
100874480	0.0	0.0
406900	5.0	3.0
100874484	3.0	4.0
201799	861.0	425.0
201798	55.0	18.0
50831	0.0	1.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	24.0	35.0
50835	0.0	1.0
50834	1.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	1.0	0.0
102465138	0.0	0.0
50839	9.0	11.0
100874470	0.0	0.0
102465137	0.0	1.0
50838	0.0	2.0
102465136	10.0	6.0
100874476	4.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	1.0	0.0
50840	88.0	101.0
100874479	0.0	1.0
100874478	0.0	2.0
100874477	0.0	0.0
50846	31.0	25.0
100499183	102.0	212.0
50848	6886.0	18629.0
2601	6.0	20.0
100499177	2507.0	2983.0
102465141	5.0	0.0
50853	992.0	326.0
2609	0.0	3.0
102465140	0.0	0.0
50852	28.0	7.0
50855	489.0	558.0
50854	7920.0	3047.0
100499171	2.0	1.0
50856	229.0	63.0
50859	22.0	11.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	1.0	0.0
100874497	0.0	0.0
100874495	1.0	0.0
100874490	0.0	0.0
223117	842.0	625.0
2613	5.0	8.0
2611	1.0	8.0
50862	4741.0	1903.0
50861	3081.0	403.0
2619	3502.0	2801.0
50863	975.0	296.0
100874499	0.0	1.0
2618	4337.0	9201.0
50865	4812.0	2440.0
2617	6159.0	10442.0
2616	65.0	203.0
2615	3263.0	1142.0
406940	4.0	0.0
406942	0.0	0.0
646612	11.0	6.0
406941	0.0	0.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	11767.0	4242.0
2624	547.0	251.0
2623	9.0	2.0
2622	2286.0	904.0
2621	18462.0	12551.0
2620	158.0	38.0
406935	142.0	2.0
406934	0.0	0.0
646603	1.0	2.0
406937	0.0	0.0
406936	0.0	0.0
2629	3599.0	12290.0
406939	0.0	0.0
646609	2.0	3.0
2628	2779.0	757.0
406938	0.0	0.0
2627	648.0	342.0
2626	1.0	0.0
406931	0.0	0.0
406930	0.0	0.0
406933	5.0	0.0
406932	1.0	0.0
646620	0.0	1.0
2636	1.0	0.0
2635	2126.0	968.0
2634	11686.0	4344.0
2633	2886.0	5051.0
2632	1784.0	2221.0
2631	5937.0	9605.0
2630	258.0	508.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	2.0	1.0
406928	0.0	0.0
2639	2329.0	2365.0
406927	0.0	0.0
646619	3.0	0.0
2638	0.0	0.0
2637	0.0	6.0
406929	1.0	0.0
646630	1.0	2.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1799.0	2458.0
2647	1699.0	1673.0
2646	34.0	7.0
2645	48.0	3.0
2644	252.0	96.0
2643	798.0	1113.0
2642	0.0	0.0
2641	0.0	0.0
406913	10.0	1.0
646627	9.0	1.0
406912	1.0	1.0
646625	1.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	438.0	253.0
406919	2.0	0.0
2648	4143.0	3974.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	0.0	3.0
406911	3.0	0.0
406910	0.0	0.0
2661	46.0	35.0
2660	42.0	9.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	388.0	418.0
2652	0.0	0.0
2651	1143.0	3013.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	1.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	81.0	8.0
2672	112.0	29.0
106144578	0.0	0.0
2671	1058.0	1047.0
2670	303.0	27.0
106144575	0.0	0.0
2669	3374.0	674.0
2668	36.0	14.0
2667	0.0	0.0
100874529	3.0	3.0
2665	19984.0	20346.0
2664	10353.0	8988.0
2662	316.0	83.0
100874524	11.0	3.0
100874523	0.0	1.0
100129743	0.0	0.0
100874522	0.0	0.0
100874528	4.0	0.0
100129738	0.0	0.0
100129739	9.0	0.0
100129736	0.0	0.0
100130721	4.0	0.0
2683	24814.0	84896.0
106144568	0.0	0.0
2681	2516.0	160.0
2679	11.0	0.0
2678	828.0	1061.0
100874519	0.0	0.0
2677	4124.0	2850.0
100874518	1.0	1.0
2676	83.0	1494.0
2675	339.0	160.0
2674	23487.0	2089.0
2673	5881.0	9057.0
101056700	9.0	4.0
100874512	0.0	1.0
100874511	1.0	1.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	3.0
100874516	6.0	0.0
100130718	0.0	1.0
100874515	1.0	4.0
100130717	37.0	8.0
100874514	0.0	0.0
100129727	3.0	4.0
100129726	35.0	15.0
100129723	0.0	0.0
100129722	10.0	13.0
2694	0.0	0.0
2693	0.0	0.0
2692	1.0	8.0
2691	51.0	1.0
2690	1745.0	294.0
2689	0.0	0.0
2688	13.0	1.0
2687	4975.0	1381.0
2686	2802.0	2602.0
100130708	0.0	0.0
100129716	54.0	25.0
106144540	0.0	0.0
100874531	0.0	1.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	0.0
106144542	3.0	53.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	2.0	0.0
106144538	14.0	72.0
2697	12273.0	3274.0
106144539	0.0	0.0
2696	239.0	30.0
2695	0.0	1.0
100129706	0.0	0.0
100129708	0.0	1.0
284131	1528.0	439.0
115509	4683.0	814.0
259197	17.0	17.0
284129	1583.0	1202.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	10.0	6.0
106144595	2.0	0.0
286749	15.0	1.0
106144598	1.0	5.0
106144599	0.0	0.0
284119	48334.0	13373.0
284116	6.0	8.0
284114	776.0	727.0
284111	22.0	12.0
284110	220.0	58.0
259173	1424.0	1100.0
106144584	14.0	9.0
286753	1885.0	303.0
106144585	0.0	0.0
106144586	0.0	0.0
284106	1776.0	1509.0
284100	10.0	1.0
284184	1247.0	973.0
127544	1827.0	1919.0
23443	2685.0	1755.0
115557	2719.0	937.0
127540	0.0	0.0
23446	12185.0	8023.0
115560	298.0	30.0
23440	1.0	5.0
127534	27.0	11.0
139538	0.0	0.0
23452	14557.0	2312.0
441459	4.0	171.0
441457	12.0	20.0
23456	892.0	2047.0
115548	2286.0	1749.0
23457	407.0	381.0
441452	0.0	0.0
441461	60.0	14.0
152503	6652.0	1554.0
23450	10278.0	26243.0
23451	22512.0	19744.0
139542	1.0	0.0
284167	51.0	45.0
23428	7565.0	8243.0
284161	249.0	192.0
23429	4306.0	3616.0
100130799	0.0	2.0
23420	3323.0	13706.0
23421	856.0	1412.0
23423	8122.0	12944.0
23424	1525.0	1547.0
23426	384.0	556.0
152519	280.0	461.0
152518	759.0	647.0
441490	0.0	0.0
23438	2587.0	3922.0
23439	3.0	1.0
100130786	1.0	1.0
23430	23.0	1.0
100130785	0.0	0.0
23431	733.0	1331.0
23432	1279.0	14256.0
23433	4577.0	2818.0
441478	224.0	387.0
23434	0.0	1.0
23435	7896.0	9337.0
441476	19.0	12.0
23436	1.0	0.0
441484	0.0	2.0
441481	20.0	5.0
140545	146.0	359.0
100129795	1.0	0.0
139562	0.0	2.0
100129792	287.0	20.0
100129794	240.0	35.0
100129793	0.0	0.0
23405	4893.0	4834.0
23406	7613.0	9611.0
23408	1397.0	2074.0
23409	119.0	52.0
100130776	826.0	1506.0
100130775	7.0	7.0
441425	0.0	0.0
23400	4636.0	5783.0
100130771	27.0	43.0
23401	1214.0	2500.0
23403	1381.0	1213.0
441420	0.0	0.0
23404	1478.0	1623.0
127579	242.0	122.0
100129784	1.0	1.0
100129781	38.0	33.0
100129782	0.0	0.0
23416	248.0	33.0
23417	1505.0	1075.0
23418	22.0	110.0
100129777	0.0	0.0
441416	2.0	1.0
23410	3109.0	1123.0
23411	1778.0	1435.0
23412	1696.0	1142.0
23413	1599.0	3797.0
441410	0.0	0.0
23414	281.0	112.0
23415	20.0	5.0
100129772	0.0	1.0
100130758	31.0	32.0
100130756	1.0	1.0
100129769	0.0	0.0
441442	1.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	3.0	5.0
115584	14.0	8.0
379024	0.0	0.0
379025	3260.0	780.0
100874502	0.0	2.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	1.0	0.0
100129761	0.0	130.0
100874504	0.0	0.0
100874503	6.0	0.0
284196	6.0	12.0
284194	10.0	3.0
139516	0.0	0.0
100129755	0.0	0.0
100130742	42.0	25.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	2.0	5.0
441432	2.0	0.0
441430	0.0	0.0
115572	5685.0	1373.0
379011	0.0	0.0
379012	0.0	0.0
379013	1.0	1.0
284186	75.0	306.0
284185	55.0	108.0
646531	17.0	40.0
100463285	2.0	2.0
84328	1592.0	2018.0
84327	1544.0	3601.0
84329	356.0	111.0
84324	159.0	76.0
84326	2520.0	1671.0
84320	2707.0	4539.0
100500797	0.0	0.0
646527	5.0	0.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	418.0	204.0
100499227	20.0	66.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	0.0	0.0
127495	63.0	73.0
84309	2198.0	770.0
84317	3809.0	1961.0
84316	1911.0	2652.0
84319	1774.0	1607.0
84318	611.0	2262.0
84313	4077.0	3847.0
84312	615.0	566.0
84315	750.0	454.0
84314	836.0	863.0
646538	2.0	0.0
343069	4.0	1.0
84311	2895.0	3268.0
84310	5281.0	5033.0
343068	0.0	0.0
343066	0.0	1.0
100996939	141.0	106.0
23386	7691.0	6271.0
23387	4106.0	2534.0
23389	10580.0	8049.0
441400	9.0	2.0
100996930	7.0	3.0
201853	767.0	36.0
23380	2070.0	3334.0
23381	6667.0	11852.0
23382	1746.0	1895.0
23383	4049.0	4351.0
23384	3621.0	1981.0
23385	9469.0	31647.0
106866914	0.0	0.0
84342	1811.0	1609.0
106866913	0.0	7.0
84343	1982.0	2178.0
60370	991.0	5237.0
84340	1868.0	2738.0
106866915	0.0	0.0
646567	3.0	7.0
100996928	1.0	7.0
23397	180.0	1603.0
23398	2298.0	1796.0
23399	6628.0	7438.0
23390	2050.0	1474.0
23392	11038.0	7412.0
84335	3601.0	2855.0
23394	9848.0	11784.0
84334	1357.0	1086.0
23395	1485.0	2813.0
84337	3704.0	3039.0
84336	6869.0	2126.0
23396	4778.0	3333.0
60386	244.0	1020.0
84331	1224.0	1741.0
60385	26.0	10.0
84330	744.0	634.0
84333	4380.0	3081.0
84332	23.0	79.0
152485	1998.0	3252.0
646575	0.0	0.0
646572	6.0	29.0
343045	0.0	0.0
646577	0.0	2.0
646576	63.0	33.0
23365	13411.0	10116.0
23366	625.0	720.0
23367	8963.0	7807.0
23368	2798.0	2455.0
23369	9525.0	11655.0
23360	3978.0	3077.0
23361	3861.0	5699.0
140432	2.0	2.0
23362	1891.0	1547.0
23363	7644.0	3675.0
84364	8214.0	3702.0
84366	0.0	0.0
84365	3285.0	2275.0
343035	9.0	0.0
139452	0.0	0.0
646583	2.0	1.0
23376	2831.0	2825.0
23378	1505.0	830.0
23379	3754.0	4962.0
646581	7.0	8.0
23370	437.0	699.0
23371	11445.0	3269.0
23373	1498.0	1689.0
100499261	0.0	1.0
646597	0.0	0.0
646595	43.0	6.0
100499258	0.0	0.0
23344	13741.0	13389.0
23345	5235.0	3845.0
201895	13969.0	3528.0
23347	3629.0	4269.0
646592	0.0	0.0
23348	4921.0	4934.0
23349	46.0	61.0
140453	0.0	1.0
23341	2040.0	2770.0
140456	3.0	0.0
140458	7.0	4.0
100499252	6.0	1.0
140459	2216.0	1710.0
100499251	0.0	0.0
23353	7524.0	11524.0
23354	1391.0	2614.0
23355	2872.0	3669.0
23357	2243.0	2058.0
23358	4413.0	6196.0
23359	29.0	3.0
140460	1188.0	2109.0
140461	2355.0	2641.0
140462	242.0	157.0
23350	6121.0	8511.0
140464	0.0	0.0
23351	4689.0	2728.0
140465	2851.0	4180.0
23352	10490.0	13438.0
140467	3678.0	3864.0
140468	0.0	0.0
140469	85.0	14.0
84376	2978.0	3321.0
2702	1179.0	2262.0
2701	911.0	684.0
2700	2.0	4.0
2709	283.0	234.0
2707	228.0	443.0
2706	232.0	630.0
2705	261.0	11.0
2703	0.0	0.0
345651	6.0	127.0
2712	0.0	0.0
106866981	0.0	0.0
2710	371.0	395.0
106866980	0.0	0.0
2719	7976.0	13819.0
2717	13403.0	3747.0
50964	10.0	4.0
345643	47.0	18.0
345645	0.0	0.0
286826	320.0	1750.0
286827	271.0	331.0
