id	17be1b8a-4b2d-499a-9847-37656dea85a8	774b7b7e-f349-495e-8972-cbcb08907805
102465520	0.0	0.0
94009	59.0	48.0
727866	0.0	0.0
57060	1602.0	2809.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	8283.0	7960.0
102465526	0.0	0.0
727865	6.0	2.0
102465525	0.0	1.0
84687	2489.0	5652.0
727859	0.0	0.0
84689	80.0	998.0
84688	5.0	4.0
139135	0.0	0.0
84684	2.0	1.0
84681	675.0	444.0
84680	1333.0	415.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	1.0
727857	0.0	0.0
727851	98.0	30.0
102465539	0.0	1.0
102465538	1.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	4268.0	7360.0
84676	10.0	20.0
84675	3.0	7.0
140123	0.0	0.0
84678	2254.0	2517.0
84677	0.0	764.0
84672	0.0	0.0
84671	1325.0	1207.0
84674	738.0	1619.0
84673	0.0	0.0
152101	0.0	0.0
152100	612.0	810.0
94027	32.0	2.0
94026	2.0	0.0
94025	1065.0	560.0
129787	1950.0	1084.0
57088	3031.0	1526.0
127124	0.0	3.0
57089	559.0	1103.0
57082	163.0	1348.0
57084	0.0	0.0
57085	1959.0	3767.0
152118	0.0	0.0
152110	2740.0	285.0
154790	4.0	12.0
154791	310.0	265.0
646201	2.0	0.0
57091	90.0	193.0
94015	518.0	1964.0
57092	8380.0	6728.0
646202	43.0	11.0
57097	952.0	533.0
57099	379.0	715.0
727879	0.0	0.0
57093	1.0	2.0
166752	4.0	9.0
57094	3.0	49.0
57095	2379.0	2655.0
57096	77.0	39.0
139163	0.0	0.0
84698	569.0	190.0
84699	1.0	1.0
84694	0.0	0.0
84693	659.0	494.0
100499563	0.0	1.0
84696	84.0	25.0
84695	249.0	359.0
84690	5.0	6.0
84692	9.0	2.0
84691	6.0	2.0
130752	157.0	45.0
646213	0.0	0.0
100130495	14.0	3.0
646208	6.0	2.0
94039	1827.0	1691.0
94031	684.0	3691.0
94030	59.0	58.0
100130484	0.0	0.0
94033	18.0	0.0
94032	3.0	58.0
727810	2.0	0.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	535.0	213.0
727805	3.0	0.0
139105	1.0	0.0
646218	2.0	0.0
347744	35.0	43.0
347741	0.0	2.0
646231	0.0	0.0
154743	1124.0	589.0
130773	3.0	0.0
727842	1.0	0.0
100129480	80.0	103.0
100129482	2288.0	373.0
727837	0.0	0.0
347736	33.0	5.0
347733	418.0	184.0
347732	19.0	21.0
347735	5191.0	14477.0
347734	3158.0	5850.0
347731	0.0	0.0
646243	0.0	0.0
94059	178.0	270.0
347730	1.0	3.0
646249	0.0	1.0
201305	52.0	80.0
100130466	1.0	0.0
727833	0.0	0.0
727835	4.0	0.0
100130462	0.0	0.0
94056	4921.0	10274.0
100130461	2.0	3.0
727830	1.0	0.0
727832	0.0	1.0
140100	0.0	0.0
727826	45.0	27.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4533.0	9341.0
347717	0.0	2.0
347716	25.0	44.0
101154644	0.0	0.0
152195	280.0	118.0
100288831	0.0	0.0
164153	6.0	6.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	676.0	1228.0
347705	2.0	1.0
347702	0.0	0.0
152185	1641.0	906.0
347701	0.0	0.0
100288827	5.0	0.0
100288825	0.0	0.0
57000	74.0	26.0
57001	540.0	373.0
84618	2.0	6.0
84617	3007.0	4079.0
84619	368.0	132.0
57007	754.0	1717.0
84624	233.0	2513.0
84627	723.0	1066.0
84626	909.0	444.0
57002	597.0	629.0
57003	8474.0	12362.0
84620	507.0	527.0
84623	16.0	64.0
57004	1.0	0.0
84622	1118.0	204.0
100288814	0.0	2.0
57010	281.0	168.0
57017	1951.0	2667.0
84614	1784.0	2569.0
57018	10273.0	2529.0
57019	1714.0	2588.0
84616	0.0	0.0
84612	662.0	320.0
57016	6.0	1064.0
96626	0.0	0.0
100288805	140.0	27.0
100288801	1.0	1.0
100288802	0.0	0.0
57020	3266.0	2043.0
164127	1.0	5.0
166785	969.0	945.0
84639	0.0	0.0
84647	0.0	1.0
84649	3571.0	5610.0
60678	999.0	840.0
60677	2.0	1.0
84648	1.0	0.0
60676	209.0	23.0
84643	2.0	0.0
60675	3.0	1.0
139170	4.0	38.0
101154686	0.0	0.0
84645	303.0	64.0
60674	10226.0	4382.0
57026	18.0	37.0
60673	866.0	1766.0
152138	0.0	0.0
60672	743.0	872.0
152137	6044.0	3897.0
252946	0.0	0.0
84641	3270.0	3421.0
252948	0.0	0.0
84640	2418.0	3294.0
252949	0.0	0.0
154796	4369.0	1667.0
96610	170.0	150.0
164118	3.0	25.0
84629	8165.0	17203.0
84628	28.0	59.0
727897	878.0	852.0
57030	85.0	102.0
84636	54.0	175.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	4254.0	1017.0
84632	3036.0	957.0
60686	756.0	366.0
84631	11.0	26.0
57037	1757.0	991.0
84634	3.0	70.0
60685	3702.0	7174.0
105370183	1.0	0.0
57038	1920.0	2276.0
60684	3450.0	3100.0
60682	660.0	764.0
60681	3754.0	6009.0
84630	16.0	13.0
60680	317.0	43.0
252953	0.0	0.0
252954	0.0	0.0
139189	1.0	0.0
252955	0.0	0.0
252956	1.0	0.0
57045	2541.0	2914.0
84669	2709.0	2672.0
84668	5237.0	957.0
84665	9.0	14.0
57047	8.0	2.0
84664	0.0	0.0
84667	5.0	0.0
84666	0.0	0.0
84661	1176.0	2689.0
84660	45.0	21.0
84662	595.0	1381.0
648809	2.0	1.0
648822	1.0	0.0
57053	36.0	44.0
57054	0.0	0.0
57055	0.0	0.0
57050	2034.0	2247.0
166793	643.0	242.0
84658	0.0	10.0
84657	43.0	40.0
84659	179.0	14.0
84654	1.0	3.0
57057	6.0	0.0
84656	5923.0	8443.0
84650	1779.0	1186.0
84651	5.0	0.0
100132917	1.0	1.0
100132918	0.0	0.0
252983	793.0	409.0
441073	101.0	15.0
100132920	2.0	3.0
100132923	28.0	6.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	42.0	64.0
441061	5.0	503.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	2.0	0.0
441094	275.0	586.0
100132940	0.0	1.0
252968	0.0	0.0
252969	1300.0	1121.0
100132948	7.0	2.0
100132949	0.0	0.0
286310	0.0	1.0
404093	1801.0	3125.0
286319	832.0	556.0
100288772	4.0	14.0
441027	2138.0	2312.0
441026	1.0	1.0
441024	1302.0	389.0
441032	385.0	136.0
84803	230.0	277.0
164091	855.0	659.0
100132963	0.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	129.0	30.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	1.0	0.0
100132979	0.0	0.0
359803	3.0	8.0
359804	2.0	2.0
100288742	0.0	0.0
359806	0.0	0.0
84816	359.0	649.0
359800	1.0	1.0
84818	2455.0	2887.0
441046	57.0	49.0
84817	826.0	3178.0
359802	0.0	0.0
84823	1941.0	3375.0
57205	1812.0	1270.0
441054	110.0	63.0
84824	13.0	367.0
441051	15.0	6.0
441050	43.0	43.0
84820	305.0	103.0
100132987	1.0	10.0
57209	1574.0	1916.0
100288739	0.0	1.0
84809	1436.0	508.0
84808	78.0	158.0
57210	1380.0	1603.0
84804	781.0	1211.0
100288730	128.0	28.0
84807	190.0	124.0
441034	55.0	20.0
84812	373.0	902.0
57215	1179.0	1161.0
84811	1456.0	1221.0
57216	3314.0	2818.0
57217	2118.0	2536.0
84814	108.0	180.0
100132992	5.0	0.0
57211	1031.0	1662.0
100132994	0.0	0.0
57212	2247.0	1882.0
57213	769.0	323.0
100132995	1.0	1.0
57214	140.0	440.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	10.0	7.0
648791	76.0	50.0
359822	0.0	0.0
100129347	17.0	5.0
286370	1.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	35.0	3.0
130728	2.0	0.0
286380	0.0	2.0
100129331	0.0	0.0
100130319	0.0	1.0
404024	4.0	1.0
404026	0.0	0.0
100129329	0.0	1.0
100130313	0.0	0.0
441009	10.0	6.0
100130311	505.0	43.0
100130310	0.0	0.0
130733	632.0	54.0
359844	1.0	0.0
359845	707.0	1064.0
727914	4.0	1.0
727915	0.0	0.0
100129325	1.0	1.0
100129320	11.0	17.0
646168	7.0	2.0
100129319	1.0	0.0
100130307	4.0	7.0
100129315	0.0	0.0
100130302	1.0	0.0
727910	546.0	1514.0
100130301	4.0	7.0
345193	61.0	18.0
130749	24.0	27.0
646164	0.0	0.0
727909	2.0	0.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	6.0	12.0
646175	0.0	0.0
646174	2.0	0.0
115123	166.0	271.0
286333	42.0	141.0
286336	287.0	810.0
115106	675.0	766.0
100306975	0.0	0.0
115111	86.0	56.0
286343	1626.0	1165.0
286348	0.0	1.0
646193	0.0	2.0
100886964	0.0	0.0
646192	10.0	5.0
646196	2.0	1.0
646195	5047.0	3722.0
100534599	6.0	3.0
130700	0.0	0.0
100306951	118.0	117.0
100534595	38.0	62.0
100132911	0.0	0.0
100534592	1.0	4.0
100534593	136.0	36.0
286362	0.0	0.0
100132916	0.0	0.0
100240709	1.0	1.0
129684	1.0	0.0
57180	921.0	583.0
129685	1719.0	1557.0
100240707	7.0	0.0
727982	6.0	16.0
57185	4244.0	1686.0
727987	0.0	0.0
57186	3818.0	5723.0
57187	5673.0	6239.0
57188	317.0	589.0
57181	2955.0	3565.0
94122	588.0	137.0
57182	3722.0	8654.0
727984	12.0	3.0
94121	2053.0	837.0
94120	725.0	942.0
57184	971.0	902.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	22.0	9.0
57189	4631.0	3044.0
359792	10.0	4.0
127018	1012.0	1345.0
359793	0.0	0.0
100240711	0.0	1.0
100240712	0.0	0.0
100240710	0.0	0.0
345258	1.0	0.0
100240713	0.0	1.0
94115	0.0	0.0
57190	7116.0	10125.0
727970	3.0	0.0
57191	113.0	65.0
166614	433.0	242.0
57198	2203.0	2597.0
57192	847.0	1487.0
359799	1.0	0.0
57194	1080.0	1072.0
727969	0.0	0.0
84798	2628.0	2018.0
140004	0.0	0.0
84793	48.0	125.0
84792	1071.0	2170.0
84795	1449.0	266.0
84791	454.0	771.0
84790	1591.0	6668.0
154661	411.0	253.0
154664	230.0	6.0
166647	4167.0	2531.0
127003	32.0	33.0
127002	342.0	166.0
115019	5.0	12.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	17.0	9.0
100130391	3.0	2.0
115024	1711.0	1038.0
142679	421.0	206.0
648729	3.0	1.0
142678	1196.0	793.0
347894	0.0	0.0
102465436	0.0	0.0
94137	60.0	3.0
727991	10.0	12.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	1.0	0.0
102465430	0.0	0.0
100130388	5.0	4.0
100130386	2.0	81.0
94134	4542.0	2444.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	49.0	32.0
100129394	8.0	6.0
142683	0.0	0.0
142686	92.0	44.0
142685	6.0	0.0
152007	2013.0	1839.0
152006	5077.0	2223.0
142689	13.0	4.0
140028	0.0	0.0
152002	609.0	1343.0
100129396	0.0	0.0
102465447	1.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	28.0	8.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	1.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	7.0	1.0
100130376	3.0	11.0
94160	30.0	953.0
127068	0.0	0.0
127066	2.0	0.0
727940	0.0	0.0
727941	8.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	494.0	1322.0
100129385	0.0	1.0
100129387	1473.0	541.0
102465458	0.0	0.0
102465457	0.0	1.0
94158	17.0	65.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	27.0	0.0
102465451	3.0	0.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	1.0	4.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	3698.0	3863.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	1.0	0.0
102465463	4.0	0.0
646114	2.0	0.0
102465462	0.0	0.0
100009676	127.0	154.0
727964	0.0	4.0
100129361	1353.0	2363.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	9.0	5.0
100129368	1.0	0.0
347853	2.0	1730.0
102465479	0.0	0.0
102465478	1.0	0.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	91.0	42.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2523.0	1382.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	11.0	5.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	26.0	12.0
100129351	0.0	0.0
100129354	8.0	2.0
102465489	0.0	0.0
102465488	3.0	1.0
100288726	0.0	0.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	67.0	5.0
57105	53.0	159.0
57106	468.0	924.0
84726	16636.0	12232.0
57107	1395.0	1449.0
84725	1025.0	2141.0
57108	0.0	1.0
57101	108.0	55.0
84720	2482.0	2551.0
57102	1237.0	1120.0
57103	339.0	597.0
84722	271.0	429.0
57104	6335.0	6749.0
102465483	0.0	0.0
102465482	0.0	2.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1584.0	1278.0
102465499	0.0	0.0
100288713	1.0	5.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	60.0	12.0
57110	71.0	41.0
57111	3499.0	4144.0
84706	1952.0	1553.0
84705	967.0	710.0
84708	1369.0	1585.0
84707	1218.0	295.0
57116	31.0	292.0
57117	1449.0	1401.0
57118	772.0	1430.0
57119	4.0	1.0
57113	0.0	5.0
57115	6.0	16.0
102465494	1.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	6.0	0.0
102465490	0.0	0.0
152065	2.0	0.0
100288702	0.0	0.0
57120	4444.0	2289.0
57121	160.0	359.0
57122	2640.0	2788.0
201456	109.0	33.0
127086	1.0	0.0
57127	8.0	6.0
57128	1109.0	1056.0
57129	1016.0	2097.0
84747	3384.0	1199.0
57124	1716.0	5109.0
57125	1892.0	2056.0
57126	0.0	11.0
84740	26.0	187.0
152078	68.0	95.0
127074	1.0	0.0
57130	3529.0	4502.0
57132	3381.0	3920.0
84727	238.0	261.0
127077	0.0	0.0
84735	23.0	3.0
84734	83.0	243.0
57139	718.0	516.0
115098	1191.0	2113.0
201475	2227.0	2371.0
57134	411.0	1590.0
57135	0.0	0.0
57136	5777.0	17023.0
84733	160.0	3068.0
57142	15981.0	20878.0
57143	447.0	301.0
57144	503.0	9.0
201477	0.0	0.0
57140	2587.0	8031.0
57149	1628.0	1550.0
84767	0.0	0.0
140032	0.0	0.0
84769	396.0	706.0
57146	3115.0	2350.0
57147	2052.0	2544.0
84766	1774.0	218.0
84765	1114.0	368.0
57148	6769.0	5895.0
152015	758.0	7.0
57152	5.0	26.0
57153	12285.0	17318.0
166655	0.0	0.0
57154	2535.0	2264.0
84749	1570.0	785.0
57150	491.0	294.0
57151	0.0	0.0
84759	586.0	785.0
140043	0.0	0.0
57156	499.0	2012.0
57157	1368.0	1948.0
139060	0.0	0.0
84752	514.0	789.0
57158	995.0	141.0
57159	14.0	22.0
84750	696.0	336.0
152024	2.0	0.0
139067	0.0	0.0
139065	1595.0	128.0
94104	3520.0	1702.0
94103	4965.0	74311.0
96764	1966.0	1312.0
94107	1712.0	1750.0
57165	66.0	138.0
94101	2644.0	2106.0
57161	1886.0	453.0
57162	4932.0	2311.0
57167	15.0	222.0
57168	64.0	545.0
57169	3797.0	14984.0
84787	516.0	370.0
57175	3803.0	7373.0
57176	1628.0	1688.0
57171	850.0	1899.0
57172	8.0	22.0
84779	1.0	0.0
57178	10793.0	10397.0
139081	7.0	0.0
84775	622.0	526.0
57179	6276.0	8190.0
84777	81.0	54.0
84771	22.0	14.0
113655	578.0	886.0
732538	3.0	18.0
353323	0.0	0.0
353322	192.0	302.0
353324	13.0	32.0
100996279	0.0	3.0
149603	4551.0	13676.0
341333	2.0	5.0
343990	876.0	2058.0
353332	1.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	1.0	1.0
343981	0.0	0.0
162605	0.0	21.0
353345	24.0	70.0
84900	73.0	221.0
84902	2146.0	2813.0
149628	66.0	341.0
84901	2753.0	2590.0
341315	370.0	88.0
113622	185.0	189.0
353355	182.0	88.0
149643	2.0	1.0
150622	11.0	500.0
100852408	1.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	2.0	0.0
642513	0.0	0.0
100852405	0.0	0.0
642517	393.0	67.0
100852410	32.0	22.0
84919	5378.0	7475.0
84918	2366.0	5133.0
389322	48.0	31.0
390311	0.0	0.0
389320	2.0	0.0
390313	0.0	1.0
84915	143.0	439.0
84914	3128.0	1769.0
497190	3.0	4.0
84916	2627.0	1882.0
84922	862.0	993.0
390318	0.0	0.0
84924	694.0	584.0
84923	1085.0	1348.0
84920	300.0	249.0
123016	2033.0	1009.0
497189	11.0	109.0
642521	0.0	0.0
390320	0.0	0.0
84908	1928.0	2045.0
390321	0.0	0.0
353376	7.0	8.0
390322	0.0	0.0
390323	0.0	0.0
654502	16.0	10.0
84909	1485.0	828.0
390324	0.0	0.0
654503	0.0	0.0
84904	158.0	108.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	23.0	10.0
84905	463.0	545.0
84911	325.0	188.0
390329	0.0	0.0
84910	3938.0	6942.0
84913	663.0	264.0
84912	958.0	1153.0
113691	18.0	4.0
642538	0.0	0.0
113675	426.0	857.0
84937	1279.0	1868.0
84936	1566.0	2175.0
84939	2969.0	1980.0
84938	839.0	878.0
84944	7.0	10.0
57325	1586.0	1082.0
57326	8965.0	15115.0
84946	1533.0	1445.0
84945	1705.0	1154.0
84940	87.0	28.0
389336	26.0	237.0
389337	5029.0	2543.0
84942	559.0	342.0
84941	259.0	369.0
642546	3.0	0.0
343930	0.0	4.0
84929	4.0	12.0
389333	241.0	264.0
84926	3468.0	3111.0
84925	725.0	1251.0
84928	2165.0	2705.0
57336	413.0	240.0
84933	216.0	449.0
84932	1768.0	1275.0
57337	2507.0	1153.0
84935	444.0	1174.0
57338	4.0	792.0
84934	851.0	1397.0
57332	285.0	917.0
57333	589.0	2399.0
84931	1.0	2.0
84930	1019.0	1726.0
57335	524.0	406.0
103752554	0.0	0.0
103752555	0.0	1.0
642559	8.0	6.0
390352	7.0	2.0
390354	493.0	138.0
389362	776.0	442.0
150677	0.0	0.0
150678	1217.0	3726.0
377381	368.0	56.0
162655	538.0	272.0
390363	3.0	0.0
147040	1056.0	845.0
343901	6.0	0.0
149699	0.0	2.0
150684	979.0	1386.0
150681	4.0	0.0
159013	1514.0	2370.0
221504	1.0	1.0
103752581	4.0	14.0
389386	0.0	0.0
389383	8.0	8.0
389384	1.0	0.0
123041	10.0	29.0
162681	291.0	382.0
123036	11551.0	9055.0
103752587	0.0	0.0
150696	5602.0	13102.0
103752588	3.0	0.0
103752589	8.0	23.0
103752583	0.0	0.0
103752584	26.0	7.0
103752585	0.0	1.0
103752586	2.0	1.0
390340	0.0	0.0
389376	1.0	0.0
221527	376.0	232.0
390394	0.0	0.0
149647	0.0	1.0
389396	0.0	0.0
123099	574.0	1593.0
389395	0.0	1.0
123096	4072.0	1195.0
137682	829.0	823.0
390378	0.0	0.0
221545	487.0	736.0
221547	0.0	11.0
147011	101.0	82.0
147007	892.0	1050.0
100996295	1.0	3.0
137695	1347.0	766.0
162632	171.0	36.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	212.0	602.0
100996280	0.0	0.0
94240	227.0	1551.0
94241	2541.0	4510.0
94236	0.0	0.0
94235	0.0	1.0
94234	111.0	12.0
94239	7184.0	10612.0
94233	2.0	4.0
390294	0.0	3.0
390297	0.0	0.0
390298	0.0	0.0
221584	47.0	41.0
150590	246.0	111.0
94274	593.0	178.0
94298	2.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	1.0	0.0
414766	34.0	16.0
414767	0.0	0.0
654434	487.0	99.0
400123	4.0	1.0
400121	1.0	2.0
57221	5763.0	23599.0
84838	2872.0	1351.0
400120	29.0	10.0
84837	314.0	137.0
84839	3.0	0.0
57226	2464.0	3048.0
84844	1145.0	1099.0
84847	2.0	6.0
57228	541.0	752.0
57222	10462.0	64653.0
402779	0.0	0.0
402778	456.0	2912.0
57223	7319.0	8130.0
57224	1165.0	1383.0
84842	77.0	14.0
414776	0.0	0.0
642446	0.0	0.0
414771	2.0	0.0
642448	1.0	0.0
642461	0.0	0.0
642460	11.0	0.0
414777	2733.0	2228.0
414778	3.0	12.0
57231	3447.0	3810.0
400110	1.0	4.0
57232	467.0	415.0
654427	16.0	58.0
84826	0.0	0.0
654429	0.0	4.0
84833	1313.0	4467.0
84836	5185.0	4036.0
84830	343.0	567.0
57234	329.0	392.0
84832	0.0	0.0
654433	1233.0	588.0
9001	417.0	55.0
9002	123.0	797.0
642475	172.0	164.0
84859	2843.0	2403.0
84867	31.0	23.0
84866	3468.0	5255.0
84869	2301.0	4102.0
84868	371.0	1046.0
654463	16.0	14.0
84865	388.0	286.0
84864	1828.0	1741.0
84861	1097.0	1375.0
9014	906.0	949.0
9015	368.0	315.0
9013	2371.0	1273.0
9019	16723.0	20117.0
9016	478.0	663.0
341392	17.0	23.0
84848	163.0	106.0
84856	72.0	28.0
84858	508.0	642.0
84852	227.0	73.0
102725176	0.0	0.0
84851	1051.0	615.0
642477	41.0	82.0
84850	1.0	0.0
105376946	0.0	0.0
9025	1003.0	986.0
9026	3879.0	2842.0
9023	39.0	478.0
113612	1052.0	584.0
9024	17.0	117.0
642493	0.0	0.0
9027	5.0	10.0
9028	34.0	28.0
400165	0.0	0.0
9021	1250.0	4489.0
9022	43.0	106.0
9020	1813.0	1329.0
84889	178.0	10.0
84888	3524.0	7442.0
654483	4.0	32.0
84885	720.0	1859.0
654486	1.0	0.0
84886	6658.0	8424.0
84881	1501.0	1301.0
642489	18.0	13.0
84883	1194.0	982.0
654480	4.0	2.0
9037	14067.0	3719.0
9034	57.0	378.0
9038	0.0	0.0
9039	3490.0	5189.0
400156	2.0	0.0
9032	0.0	0.0
9033	7.0	38.0
9031	7241.0	7839.0
84878	728.0	824.0
84879	397.0	2697.0
84874	1735.0	597.0
84873	0.0	3.0
84876	940.0	1631.0
84875	2553.0	1928.0
84870	712.0	398.0
84872	701.0	487.0
84871	31.0	64.0
9047	66.0	303.0
9048	28.0	24.0
9045	33043.0	25955.0
9046	131.0	706.0
9049	1767.0	2349.0
106480985	2.0	7.0
9040	1488.0	4038.0
106480984	1.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	5988.0	3598.0
400141	206.0	53.0
106480989	0.0	0.0
9044	6610.0	2103.0
106480988	0.0	0.0
57282	27.0	31.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	3.0	5.0
414753	0.0	0.0
414754	2.0	1.0
414751	0.0	0.0
414752	0.0	0.0
341359	13.0	9.0
341356	0.0	1.0
9058	2089.0	158.0
9056	449.0	1213.0
9057	377.0	922.0
341350	46.0	5.0
9050	1717.0	583.0
106480996	0.0	0.0
9051	126.0	447.0
106480995	3.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	2056.0	1723.0
9054	1325.0	1140.0
9055	656.0	2292.0
106480999	1.0	0.0
9052	1470.0	9959.0
9053	3550.0	4581.0
84899	1385.0	1814.0
282569	0.0	0.0
400129	10.0	13.0
84896	4261.0	4159.0
84895	1371.0	1022.0
400128	499.0	116.0
84898	12171.0	6916.0
84897	1783.0	1179.0
400126	58.0	35.0
654499	0.0	0.0
84892	1340.0	1195.0
414764	46.0	10.0
84891	1.0	14.0
414765	55.0	21.0
84894	218.0	2790.0
84893	4178.0	5621.0
414760	2.0	2.0
414761	82.0	19.0
84890	1777.0	1545.0
341346	2.0	16.0
9069	3660.0	3528.0
414926	3.0	14.0
9068	423.0	472.0
106479979	0.0	3.0
729004	7.0	0.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	13.0	4.0
9061	8503.0	6945.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	1745.0	11274.0
106480964	1.0	1.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	1.0	5.0
9066	6254.0	2342.0
106480966	0.0	0.0
9063	1405.0	1570.0
729009	67.0	121.0
106480969	0.0	0.0
9064	2570.0	2717.0
106480968	0.0	0.0
106480970	0.0	0.0
106480972	0.0	0.0
106480971	1.0	0.0
113540	47.0	118.0
106479969	7.0	3.0
9079	1732.0	1752.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	1.0	0.0
106480974	29.0	3.0
9073	3680.0	672.0
106479962	0.0	0.0
106480973	2.0	0.0
9070	3147.0	1955.0
106479961	1.0	0.0
106480976	0.0	0.0
9071	107.0	12.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	1039.0	7207.0
390402	1.0	0.0
106480978	2.0	1.0
9077	332.0	392.0
390403	0.0	0.0
106480977	1.0	0.0
9074	6.0	12.0
9075	25.0	39.0
106480979	2.0	0.0
100996387	0.0	0.0
390407	1.0	0.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	4.0	8.0
729025	2.0	1.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	21.0	17.0
137529	2.0	3.0
730010	3.0	6.0
106479999	0.0	0.0
729020	3.0	3.0
113510	973.0	671.0
106479998	0.0	0.0
729023	7.0	2.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	0.0	1.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	88.0	508.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	0.0
57402	2848.0	7048.0
57403	3106.0	10802.0
57404	2692.0	1902.0
57405	66.0	371.0
389416	6.0	0.0
149501	26.0	25.0
9080	7.0	56.0
106480950	0.0	0.0
57406	368.0	563.0
57407	1758.0	2451.0
57408	1.0	0.0
730005	32.0	19.0
57409	921.0	1702.0
106480959	1.0	0.0
729013	444.0	275.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	1.0	3.0
106479986	0.0	0.0
