id	f50438de-b313-4b2e-97e1-302cdfb9d9d7	23aca662-0b7d-4e3f-97f2-3f35c143bdd8
55908	314.0	0.0
55907	1387.0	4009.0
5055	6.0	104.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	1997.0	2198.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	1.0	0.0
5050	206.0	1144.0
5051	1060.0	1237.0
5049	6114.0	11470.0
55911	80.0	1247.0
55917	2216.0	4263.0
100420224	0.0	0.0
55916	943.0	5019.0
100420223	0.0	0.0
101929690	0.0	6.0
100422880	0.0	0.0
55915	1272.0	2683.0
100422881	0.0	0.0
55914	4500.0	9480.0
5063	481.0	20.0
100422894	0.0	0.0
5064	8391.0	1069.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	23913.0	9714.0
5067	382.0	3734.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	243.0	434.0
100419246	0.0	0.0
254050	54.0	9.0
5062	7799.0	41178.0
55920	3506.0	13292.0
254048	1977.0	4377.0
55924	1122.0	888.0
55922	477.0	1527.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	1873.0	13416.0
5075	27.0	116.0
5076	1.0	251.0
5077	66.0	7.0
55929	1619.0	866.0
5078	0.0	0.0
101929620	0.0	0.0
5079	32.0	4.0
101929624	0.0	0.0
254065	1013.0	3244.0
101929623	11.0	4.0
5071	832.0	50.0
5073	2934.0	7950.0
55930	2536.0	3459.0
55937	166.0	126.0
100420253	3.0	19.0
5087	11783.0	4477.0
5088	6.0	6.0
5089	2209.0	3324.0
5080	200.0	112.0
5081	1.0	1139.0
101929639	313.0	50.0
5082	1376.0	2281.0
256691	4033.0	563.0
5083	51.0	12.0
101929637	0.0	0.0
102725541	0.0	55.0
79913	400.0	1151.0
79912	700.0	400.0
79915	148.0	1409.0
100420259	0.0	9.0
100420258	6.0	8.0
100420257	0.0	3.0
79917	60.0	111.0
79919	48.0	107.0
79918	613.0	988.0
5096	3762.0	8287.0
5097	3345.0	2628.0
5098	2504.0	1294.0
5099	575.0	27266.0
100420260	0.0	0.0
254042	616.0	308.0
5090	1734.0	1939.0
5091	17143.0	7943.0
5092	3731.0	8762.0
5093	8868.0	13108.0
5094	18552.0	23368.0
5095	4445.0	1175.0
100270899	0.0	0.0
100270895	4.0	1.0
79902	1469.0	5246.0
55957	169.0	268.0
79901	72424.0	28059.0
100270891	0.0	0.0
55954	556.0	559.0
79903	843.0	1819.0
100420269	0.0	0.0
79906	165.0	370.0
79905	226.0	704.0
79908	15.0	0.0
55959	6181.0	4702.0
55958	3447.0	3434.0
112724	404.0	866.0
100420275	0.0	13.0
90288	118.0	44.0
28338	0.0	0.0
28339	0.0	0.0
254099	3.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	1.0
28348	1.0	0.0
90271	300.0	286.0
90273	51.0	19.0
112714	1.0	32.0
28341	0.0	0.0
28342	1.0	1.0
28340	0.0	0.0
653583	100.0	232.0
28345	0.0	0.0
28346	0.0	0.0
28343	1.0	1.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	1.0
28316	413.0	11.0
28317	0.0	1.0
28314	0.0	0.0
28315	1.0	4.0
28318	6.0	14.0
112703	33.0	190.0
28312	0.0	0.0
28313	3.0	0.0
101929602	1.0	1.0
653598	0.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	970.0	275.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	2.0
112770	1999.0	1053.0
105377820	1.0	8.0
112755	229.0	164.0
112752	698.0	1000.0
28305	2.0	0.0
28306	2.0	2.0
28304	1.0	2.0
28309	2.0	0.0
28307	5.0	1.0
28301	2.0	2.0
28300	0.0	4.0
124739	75.0	1373.0
112744	0.0	0.0
388403	4379.0	1813.0
388401	6.0	1.0
388407	7.0	8.0
376412	3.0	2.0
653509	3.0	0.0
90441	1262.0	2408.0
388551	1.0	0.0
388552	729.0	1737.0
122011	1.0	2.0
148641	102.0	14.0
102216342	1.0	0.0
388550	4.0	2.0
102216341	1.0	0.0
653505	0.0	2.0
641518	1.0	11.0
641517	1.0	0.0
641515	1.0	27.0
388536	349.0	661.0
388533	1.0	0.0
388531	6.0	39.0
148645	6.0	24.0
388532	3.0	1.0
340595	0.0	0.0
340596	2.0	1.0
90427	766.0	920.0
340598	2.0	9.0
161635	0.0	44.0
340591	193.0	1307.0
388574	6.0	46.0
388569	180.0	144.0
388566	735.0	1057.0
388567	115.0	204.0
388564	20.0	119.0
124641	0.0	0.0
90459	928.0	1200.0
653519	154.0	411.0
388561	725.0	1134.0
388559	21.0	74.0
124637	153.0	195.0
388558	604.0	1128.0
388555	1.0	106.0
388553	2.0	1.0
701	85.0	2092.0
340571	0.0	0.0
705	495.0	1959.0
706	5293.0	5571.0
340578	33.0	5.0
708	2802.0	4210.0
100505881	4142.0	478.0
90485	206.0	16.0
90488	2739.0	11774.0
220717	201.0	452.0
100529855	0.0	4.0
388595	0.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	314.0	35.0
90480	1167.0	3077.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	3.0
122046	11.0	0.0
653550	0.0	0.0
28499	0.0	0.0
388588	34.0	35.0
710	59303.0	11829.0
28497	0.0	0.0
28498	0.0	0.0
653553	107.0	286.0
711	0.0	0.0
712	8149.0	1298.0
340562	0.0	0.0
713	8841.0	1593.0
714	6853.0	2015.0
641556	0.0	0.0
715	40121.0	19244.0
716	56865.0	23627.0
28491	0.0	1.0
717	1501.0	769.0
28492	0.0	0.0
718	148841.0	10892.0
719	910.0	529.0
28490	0.0	0.0
100505876	3469.0	4138.0
219731	12.0	36.0
100505877	6.0	3.0
100505875	30.0	6.0
122042	0.0	0.0
388585	9.0	0.0
388581	9.0	3.0
122038	0.0	0.0
388579	0.0	1.0
720	547.0	1659.0
721	577.0	2448.0
722	71.0	8.0
724	3.0	0.0
725	32.0	0.0
726	1162.0	793.0
100505879	15.0	2.0
727	876.0	1111.0
728	453.0	436.0
729	2550.0	3.0
340554	201.0	74.0
219743	2111.0	2168.0
339562	1.0	0.0
653566	33.0	68.0
653567	22.0	14.0
28479	9.0	16.0
339559	228.0	333.0
28473	17.0	5.0
28474	405.0	5654.0
28471	4.0	6.0
340547	5.0	6.0
730	4693.0	9.0
28477	0.0	0.0
731	0.0	2.0
28478	6.0	5.0
732	1.0	48.0
28475	0.0	0.0
124685	3.0	3.0
733	9.0	24.0
28476	0.0	0.0
734	5354.0	6376.0
735	1.0	2.0
738	3777.0	1541.0
340544	28.0	12.0
219738	115.0	849.0
28470	1.0	14.0
340542	135.0	148.0
219736	1965.0	1519.0
340543	78.0	1.0
136647	872.0	1880.0
100505894	360.0	60.0
100505892	1.0	0.0
100505893	5.0	0.0
219752	0.0	0.0
7710	165.0	55.0
653557	2.0	28.0
100505890	0.0	0.0
7709	754.0	857.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	2823.0	5577.0
28483	3.0	23.0
741	239.0	288.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	3.0
744	360.0	33.0
28487	0.0	0.0
7701	1200.0	1634.0
745	84.0	126.0
7700	422.0	617.0
746	2286.0	3179.0
747	331.0	282.0
7703	1308.0	2086.0
7702	980.0	1434.0
340533	134.0	90.0
7705	4018.0	17047.0
28480	0.0	0.0
7704	2172.0	1002.0
219749	2080.0	1219.0
28481	15.0	0.0
7707	3893.0	11134.0
7706	4892.0	5960.0
339541	23.0	7.0
100270879	5.0	0.0
171017	1287.0	1190.0
768215	0.0	0.0
340526	1186.0	658.0
340527	312.0	142.0
100270887	0.0	0.0
146059	623.0	949.0
768217	0.0	0.0
750	1.0	4.0
768216	1.0	0.0
768211	676.0	824.0
752	1434.0	1084.0
753	3311.0	1062.0
171019	3.0	0.0
754	12270.0	30795.0
768213	0.0	0.0
755	650.0	421.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	10.0	0.0
757	4078.0	2958.0
7711	190.0	154.0
758	12.0	0.0
100270880	0.0	0.0
100505845	0.0	0.0
759	1.0	0.0
7716	3841.0	5723.0
134082	0.0	0.0
134083	0.0	0.0
158055	5.0	22.0
7718	64.0	405.0
158056	298.0	93.0
158038	0.0	0.0
7730	1.0	1.0
100505832	18.0	0.0
7732	85.0	20.0
219771	5991.0	12125.0
219770	6.0	1.0
100270868	0.0	0.0
100270869	5.0	0.0
339535	72.0	107.0
340515	0.0	0.0
100270875	0.0	0.0
760	549.0	706.0
256714	67.0	2831.0
100270876	0.0	0.0
761	1838.0	11.0
768206	253.0	15.0
762	2284.0	19.0
763	3.0	7.0
100270871	0.0	0.0
256710	46.0	8.0
100270872	0.0	0.0
764	0.0	1.0
765	8.0	0.0
100270873	2.0	2.0
766	1.0	0.0
100270874	0.0	0.0
767	421.0	6.0
768	5.0	2305.0
732275	0.0	0.0
100270870	1.0	1.0
100505835	9.0	0.0
7727	573.0	1450.0
158046	24.0	15.0
7726	2088.0	5518.0
7728	860.0	5134.0
100505839	17.0	27.0
7741	1148.0	634.0
100505865	64.0	355.0
7743	1628.0	1597.0
339521	0.0	0.0
100270857	0.0	0.0
339524	990.0	17.0
770	304.0	211.0
100270864	0.0	0.0
771	3071.0	9181.0
205147	1.0	0.0
773	68.0	84.0
100270867	0.0	0.0
774	7.0	663.0
340508	1.0	0.0
775	672.0	458.0
776	225.0	414.0
777	3.0	26.0
778	27.0	13.0
100505869	8.0	14.0
779	2.0	0.0
7733	574.0	570.0
7738	456.0	778.0
7737	469.0	780.0
340501	2.0	0.0
7739	1246.0	5248.0
158078	1463.0	5866.0
7750	5465.0	10317.0
7752	461.0	1557.0
100505854	304.0	879.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	712.0	65.0
7753	527.0	622.0
219793	32.0	23.0
219790	72.0	93.0
122060	249.0	9.0
100270846	0.0	0.0
339512	3.0	1.0
100270847	1.0	1.0
100270848	1.0	0.0
780	4326.0	16963.0
781	3008.0	497.0
100270853	0.0	5.0
782	159.0	1028.0
339505	1.0	3.0
783	226.0	19.0
103689912	136.0	14.0
784	509.0	1056.0
103689911	2.0	1.0
785	219.0	1925.0
786	7.0	28.0
100270850	1.0	0.0
100270851	2.0	1.0
788	2871.0	445.0
100270852	5.0	0.0
7745	3131.0	1743.0
789	0.0	0.0
103689918	0.0	0.0
103689917	3.0	0.0
732253	0.0	0.0
158062	167.0	2.0
7746	434.0	569.0
171024	17101.0	555.0
7748	939.0	470.0
171023	4662.0	3866.0
103689913	0.0	82.0
171022	20.0	122.0
158067	96.0	177.0
103689915	0.0	1.0
7761	158.0	31.0
7760	772.0	1916.0
7763	23037.0	11033.0
5100	10.0	0.0
7762	48.0	90.0
5101	2604.0	50.0
7764	4099.0	29869.0
100270839	1.0	6.0
339500	555.0	558.0
100270835	0.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	2502.0	11341.0
100270837	0.0	0.0
100270838	0.0	0.0
793	39.0	1.0
794	10136.0	520.0
100270844	0.0	0.0
795	0.0	0.0
796	1.0	0.0
797	5.0	0.0
100270840	23.0	15.0
798	0.0	0.0
799	59.0	19.0
100270841	12.0	7.0
7756	5918.0	11183.0
7755	381.0	506.0
7757	165.0	152.0
101929580	11.0	22.0
158011	0.0	0.0
100505806	480.0	221.0
7770	612.0	621.0
101929581	1.0	0.0
7772	219.0	649.0
7771	313.0	211.0
5110	4146.0	6774.0
101929582	0.0	0.0
5111	2078.0	7142.0
7773	302.0	271.0
7776	863.0	566.0
7775	324.0	253.0
101929589	0.0	1.0
100419416	2.0	3.0
100270832	4.0	8.0
100270833	19.0	18.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	2721.0	40.0
7767	624.0	299.0
5105	15366.0	2.0
7766	65.0	71.0
5106	4182.0	5126.0
7769	709.0	643.0
100420401	7.0	1.0
7768	455.0	242.0
5108	10737.0	5814.0
101929590	0.0	0.0
101929591	8.0	2.0
7781	8.0	112.0
7780	8.0	112.0
7783	1.0	3.0
7782	1264.0	938.0
5121	3.0	0.0
5122	52.0	16.0
7784	84.0	353.0
5125	3624.0	755.0
7786	699.0	305.0
90423	522.0	1151.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	1.0
100270823	4.0	2.0
100420415	43.0	23.0
5116	2281.0	2440.0
100420414	14.0	3.0
100505826	25.0	211.0
90417	397.0	1868.0
5118	7052.0	4016.0
90416	915.0	698.0
7779	3107.0	2408.0
100420412	0.0	0.0
5119	3525.0	7086.0
158035	12.0	0.0
100420410	0.0	0.0
7791	7779.0	20771.0
5130	7103.0	19160.0
5132	1.0	3.0
90411	10972.0	17900.0
5133	17.0	28.0
5134	2495.0	1638.0
90410	869.0	1238.0
7798	3705.0	3249.0
5136	909.0	90.0
146053	31.0	36.0
146050	1208.0	1791.0
146057	1634.0	1481.0
103091864	65.0	19.0
103091863	0.0	0.0
5126	53.0	0.0
7789	396.0	359.0
5127	5023.0	9973.0
5128	1991.0	1685.0
100505812	219.0	176.0
5129	385.0	721.0
90407	1317.0	5186.0
5140	16771.0	35.0
100422971	4.0	1.0
5141	2047.0	893.0
100422972	0.0	0.0
5142	1062.0	1043.0
100422973	0.0	0.0
5143	23.0	116.0
100422974	0.0	0.0
5144	697.0	928.0
100422975	0.0	0.0
5145	10.0	5.0
5146	34.0	7.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	592.0	1072.0
100422978	0.0	0.0
100422979	1.0	0.0
101929539	62.0	7.0
100419324	0.0	1.0
254128	382.0	471.0
254122	37.0	53.0
5137	638.0	32.0
7799	3474.0	2725.0
5138	5970.0	387.0
5139	1488.0	321.0
100422970	0.0	0.0
5151	3621.0	1509.0
100422982	1.0	0.0
5152	855.0	1385.0
100422983	0.0	0.0
5153	2857.0	58.0
100422984	0.0	0.0
5154	926.0	1252.0
100422985	0.0	0.0
5155	2128.0	3983.0
100422986	0.0	1.0
5156	11385.0	4471.0
100422987	0.0	0.0
5157	7238.0	798.0
100422988	0.0	0.0
5158	111.0	26.0
100422989	0.0	1.0
100419337	0.0	2.0
101929548	4.0	5.0
5150	1055.0	6717.0
100049076	2.0	0.0
5148	19.0	14.0
5149	0.0	0.0
100422980	0.0	0.0
100422981	0.0	2.0
5162	4669.0	3471.0
100422993	0.0	0.0
5163	2372.0	3642.0
100422994	0.0	1.0
5164	4880.0	2807.0
100422995	0.0	0.0
5165	365.0	1855.0
100422996	0.0	0.0
5166	36342.0	141.0
100422997	0.0	0.0
5167	3698.0	2975.0
5168	16634.0	509.0
5169	158.0	92.0
101929559	8.0	3.0
101929557	0.0	57.0
5160	7744.0	2277.0
5161	0.0	0.0
256764	57.0	1.0
254100	63.0	134.0
254102	1712.0	2338.0
5159	20929.0	10219.0
100422990	1.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	1.0	0.0
100420341	51.0	125.0
5174	195.0	43.0
5175	42572.0	4646.0
5176	49016.0	4949.0
5178	1530.0	1412.0
5179	140.0	35.0
5170	1741.0	3712.0
5172	142.0	22.0
100420342	0.0	0.0
5184	5467.0	3250.0
5187	4424.0	1693.0
5188	1651.0	3532.0
5189	1792.0	1498.0
254173	35.0	4.0
254170	1041.0	757.0
100420359	0.0	1.0
100420358	9.0	3.0
100420356	0.0	1.0
100420354	0.0	0.0
5195	911.0	621.0
5196	5.0	0.0
5197	1.0	3.0
5198	1073.0	897.0
5199	343.0	4.0
254187	1.0	2.0
5190	2180.0	2401.0
5191	487.0	711.0
5192	776.0	803.0
5193	953.0	1209.0
5194	1558.0	7853.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	1.0	0.0
53405	1995.0	39.0
100420377	0.0	0.0
53409	2.0	1.0
100420376	0.0	0.0
53407	1452.0	1682.0
100419392	3.0	1.0
100419391	13.0	6.0
101929520	158.0	4.0
768219	0.0	0.0
768218	0.0	0.0
768222	1.0	0.0
254158	7.0	2.0
53410	0.0	1.0
768220	1.0	0.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	100.0	355.0
28457	126.0	40.0
28458	194.0	1385.0
28452	93.0	26.0
28450	513.0	299.0
28455	230.0	126.0
28453	2.0	1.0
28454	33.0	413.0
90390	323.0	794.0
28468	552.0	4517.0
653458	0.0	0.0
28469	1.0	24.0
101340251	1.0	0.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	3.0	3.0
28463	7.0	7.0
28461	27.0	21.0
28466	7.0	27.0
28467	295.0	474.0
653464	351.0	942.0
28464	50.0	642.0
28465	439.0	7853.0
653489	9.0	9.0
28438	0.0	0.0
28435	0.0	0.0
28439	390.0	980.0
653492	3.0	0.0
28430	2.0	2.0
28433	0.0	1.0
28434	319.0	199.0
28431	1.0	0.0
28432	14.0	10.0
28448	1039.0	4095.0
28449	114.0	33.0
28446	5.0	5.0
28447	1.0	0.0
28440	0.0	0.0
28441	8.0	1.0
653483	30.0	41.0
28444	628.0	678.0
28445	25.0	61.0
28442	1832.0	9205.0
653486	0.0	0.0
28443	2.0	16.0
28415	17.0	15.0
28416	30.0	5.0
28413	1.0	2.0
28414	133.0	65.0
28419	0.0	0.0
28417	5.0	8.0
28418	4.0	0.0
124626	0.0	0.0
388503	0.0	1.0
28411	6.0	10.0
28412	63.0	135.0
28410	389.0	57.0
388507	447.0	1090.0
653499	11.0	4.0
28426	91.0	125.0
28427	2.0	2.0
28424	280.0	48.0
28425	7.0	14.0
28428	7.0	7.0
28429	8.0	5.0
28422	5.0	0.0
28423	250.0	439.0
28420	86.0	79.0
28421	9.0	2.0
102723099	10.0	226.0
388524	4.0	4.0
124602	69.0	3.0
388523	94.0	7.0
112611	1068.0	273.0
28405	4.0	0.0
28408	1038.0	320.0
28409	67.0	703.0
112616	989.0	442.0
28406	2.0	4.0
28407	2.0	10.0
388514	31.0	0.0
28400	62.0	62.0
388512	2.0	8.0
28401	18.0	25.0
134359	408.0	732.0
158326	2417.0	40.0
339263	761.0	382.0
401730	0.0	0.0
146336	0.0	2.0
401725	0.0	1.0
401720	9.0	12.0
90557	139.0	124.0
90550	1105.0	8604.0
158314	16.0	18.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	1.0
106478996	0.0	0.0
106478995	1.0	1.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	1.0
106478992	0.0	0.0
339257	0.0	3.0
106478991	3.0	17.0
339258	1.0	0.0
106478990	0.0	1.0
800	35232.0	16224.0
801	31331.0	23284.0
802	0.0	1.0
342892	151.0	1928.0
804	0.0	1.0
805	27729.0	60622.0
342898	0.0	1.0
342897	64.0	12067.0
806	41.0	24.0
401718	5.0	2.0
807	2.0	6.0
401717	12.0	7.0
808	10947.0	9738.0
158345	47.0	33.0
339240	1.0	0.0
90586	77.0	1.0
339241	2.0	0.0
90589	13.0	37.0
378884	85.0	300.0
339244	0.0	1.0
653404	0.0	0.0
90580	491.0	642.0
391825	0.0	0.0
391827	0.0	21.0
810	126.0	998.0
811	24066.0	104385.0
340221	0.0	2.0
813	11181.0	39661.0
814	58.0	120.0
815	9.0	12.0
816	22.0	28.0
401708	4.0	3.0
817	3704.0	3208.0
818	2536.0	16482.0
819	2959.0	2007.0
90576	247.0	307.0
339230	560.0	2142.0
339231	1212.0	884.0
339229	495.0	990.0
122335	0.0	0.0
124997	2271.0	1471.0
340217	0.0	0.0
124995	3396.0	3057.0
378881	0.0	0.0
820	0.0	36.0
821	41299.0	83787.0
822	2356.0	3703.0
823	5878.0	16599.0
824	18187.0	13388.0
825	74.0	4.0
826	16732.0	33352.0
827	1093.0	7.0
134391	0.0	0.0
829	6826.0	30725.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	5.0	3.0
106478966	0.0	0.0
106478965	0.0	0.0
161931	6.0	1.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	1.0	1.0
106478962	3.0	33.0
653423	0.0	0.0
106478961	1.0	0.0
106478960	0.0	0.0
653427	3.0	0.0
340205	3.0	2.0
340206	0.0	12.0
388228	99.0	1664.0
830	9191.0	11514.0
831	21527.0	8728.0
832	10751.0	13358.0
833	3124.0	2631.0
834	1388.0	908.0
835	1693.0	4634.0
836	1121.0	10511.0
837	2431.0	2704.0
838	2.0	10.0
342865	0.0	2.0
340204	4.0	3.0
839	592.0	1394.0
90594	219.0	102.0
100505993	1.0	12.0
106478959	0.0	0.0
106478958	1.0	0.0
100505994	2.0	79.0
106478957	1.0	5.0
106478956	1.0	0.0
641451	0.0	0.0
106478955	0.0	1.0
106478954	0.0	1.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	90.0	131.0
106478951	2.0	0.0
106478950	0.0	0.0
146310	0.0	0.0
90592	491.0	796.0
7809	0.0	2.0
840	1132.0	1721.0
841	1434.0	3602.0
842	543.0	643.0
843	1373.0	4465.0
844	30.0	3.0
136991	0.0	0.0
845	702.0	22.0
342850	1.0	0.0
846	0.0	1.0
7802	710.0	72.0
847	38012.0	3711.0
7804	208.0	1150.0
7803	4813.0	20539.0
7805	5097.0	10488.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	501.0	8574.0
106478986	0.0	0.0
106478985	1.0	1.0
106478984	0.0	0.0
388254	2.0	27.0
106478983	1.0	1.0
388255	9.0	9.0
106478982	0.0	0.0
339201	369.0	820.0
653447	396.0	856.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	0.0	0.0
7818	5123.0	9155.0
28595	0.0	1.0
148979	89.0	56.0
28592	7.0	1.0
28593	0.0	0.0
28599	0.0	0.0
401744	0.0	0.0
28597	1.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	1994.0	2781.0
857	82945.0	5924.0
641457	1.0	4.0
7812	79097.0	93048.0
858	23464.0	4260.0
641456	1.0	4.0
859	9.0	0.0
28591	0.0	0.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	3.0	1.0
106478976	0.0	0.0
106478975	1.0	0.0
106478974	1.0	0.0
106478973	4.0	2.0
106478972	0.0	0.0
653435	6.0	0.0
106478971	10.0	5.0
653436	4.0	0.0
106478970	0.0	0.0
653437	0.0	6.0
146330	101.0	3709.0
146325	0.0	5.0
860	246.0	1358.0
861	4519.0	16975.0
862	2581.0	485.0
653440	202.0	121.0
863	662.0	572.0
653441	42.0	46.0
864	340.0	974.0
865	1730.0	4707.0
866	14.0	2.0
867	3487.0	4707.0
868	2582.0	5863.0
869	67.0	122.0
134353	437.0	705.0
641467	35.0	42.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	11.0	9.0
219402	3267.0	1805.0
106478923	0.0	0.0
7840	1968.0	6441.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	0.0	1.0
7841	1785.0	4737.0
388276	0.0	0.0
388275	5.0	6.0
388272	391.0	1137.0
871	8358.0	14379.0
873	1924.0	7841.0
874	796.0	2440.0
875	12.0	149.0
7832	6857.0	2707.0
100505967	409.0	54.0
7837	16426.0	31680.0
106478919	0.0	3.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	2.0	1.0
106478914	2.0	2.0
106478913	0.0	1.0
106478912	0.0	0.0
7851	160.0	871.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	14.0	118.0
106478910	0.0	0.0
7852	381.0	21919.0
100270754	0.0	0.0
881	15.0	13.0
100270755	2.0	1.0
883	289.0	258.0
885	3.0	1.0
886	9.0	14.0
887	2.0	0.0
100270753	0.0	0.0
7844	2370.0	9750.0
889	2316.0	2409.0
7846	11243.0	5265.0
106478909	1.0	0.0
219409	0.0	0.0
7849	328.0	409.0
220416	6.0	6.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1091.0	2251.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	35.0	22.0
5201	3097.0	2686.0
106478942	3.0	0.0
5202	1596.0	1403.0
106478941	0.0	0.0
106478940	0.0	0.0
890	156.0	6712.0
891	243.0	4104.0
892	3415.0	6938.0
894	4369.0	2297.0
342808	1.0	5.0
895	1.0	0.0
896	3723.0	5359.0
388289	3.0	2.0
897	5.0	4.0
898	90.0	834.0
899	481.0	6138.0
7855	1770.0	882.0
7857	20.0	208.0
171392	317.0	1172.0
100505989	0.0	0.0
106478939	2.0	2.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	4208.0	8046.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	9.0	3.0
5210	114.0	1655.0
7873	1238.0	3459.0
100505975	10.0	12.0
106478933	0.0	0.0
5211	6264.0	14053.0
106478932	0.0	0.0
219432	0.0	0.0
5212	2171.0	37.0
106478931	0.0	0.0
5213	2068.0	1166.0
219431	0.0	0.0
7874	7499.0	20669.0
106478930	0.0	0.0
388284	200.0	25.0
171389	2.0	5.0
100420508	0.0	0.0
100420505	12.0	4.0
105377595	87.0	1.0
5203	858.0	3847.0
7866	2043.0	752.0
100420503	2.0	0.0
5204	14018.0	8103.0
100420502	6.0	1.0
5205	1782.0	4212.0
100420501	0.0	0.0
7867	1869.0	2759.0
5207	2731.0	25.0
7869	1745.0	88.0
5208	779.0	4284.0
106478929	0.0	0.0
5209	57774.0	13792.0
219429	0.0	1.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	861.0	56.0
7884	1936.0	5792.0
219445	0.0	0.0
5222	7.0	4.0
90523	50.0	5.0
5223	2056.0	4007.0
5224	0.0	0.0
90522	829.0	4123.0
100419521	1.0	0.0
220433	38.0	60.0
146378	0.0	1.0
100420519	2.0	0.0
5214	1722.0	15087.0
158373	219.0	153.0
7879	18609.0	33950.0
5216	14152.0	25029.0
100420512	0.0	0.0
5217	2997.0	23160.0
5218	1784.0	1389.0
158376	368.0	12.0
100505929	0.0	0.0
158358	2000.0	1873.0
5230	16443.0	79950.0
220429	0.0	2.0
5232	0.0	0.0
5233	5.0	13.0
101929467	4.0	5.0
219453	0.0	0.0
100270709	0.0	0.0
146395	9.0	5.0
100505919	0.0	0.0
100420527	7.0	21.0
100420526	0.0	0.0
5225	2.0	324.0
5226	11472.0	6220.0
100505911	141.0	71.0
5228	252.0	1630.0
90507	5269.0	1288.0
5229	1997.0	2378.0
90506	44.0	217.0
5241	1359.0	148.0
219469	0.0	0.0
101929471	0.0	0.0
5243	919.0	29.0
5244	173.0	143.0
101929478	0.0	0.0
5245	4179.0	8563.0
219464	0.0	0.0
5246	1.0	1.0
5236	13424.0	12410.0
5238	3151.0	4448.0
5239	3147.0	445.0
100505945	1.0	0.0
158399	91.0	17.0
5250	23210.0	21407.0
101929484	14.0	49.0
5251	354.0	302.0
5252	2392.0	2346.0
219479	0.0	0.0
5253	3876.0	2414.0
5255	744.0	3235.0
219477	0.0	0.0
5256	4536.0	807.0
5257	7258.0	6293.0
220441	869.0	1078.0
100419558	1.0	0.0
100419554	0.0	0.0
90525	244.0	161.0
158383	14.0	16.0
100420546	9.0	24.0
90527	25.0	32.0
158381	9.0	3.0
100505933	55.0	3.0
90529	590.0	328.0
5261	859.0	2703.0
5264	5644.0	7829.0
5265	1903.0	1618.0
5266	65.0	1074.0
