id	95c0cf0b-7077-4a93-9590-3948e55c6e31	f02c6de4-67f9-465e-bbc1-3d48ae377313
100616347	0.0	0.0
64792	886.0	1369.0
100616348	0.0	0.0
64795	7089.0	6837.0
64794	1029.0	1316.0
100616346	0.0	0.0
100616343	1.0	5.0
100616344	0.0	0.0
64799	193.0	121.0
100616341	0.0	0.0
64798	3417.0	1696.0
100616342	0.0	0.0
100616340	0.0	0.0
103456507	0.0	0.0
100616338	1.0	0.0
100616339	0.0	0.0
650623	92.0	66.0
103625683	3.0	0.0
100616336	0.0	0.0
103625684	0.0	1.0
100616337	0.0	0.0
103625681	14.0	5.0
100616334	0.0	0.0
100616335	0.0	0.0
100616332	0.0	0.0
100616333	0.0	0.0
100616330	0.0	0.0
100616331	0.0	1.0
100288397	0.0	0.0
100628315	159.0	138.0
100616327	0.0	0.0
100616328	0.0	0.0
650655	62.0	84.0
100616325	0.0	0.0
100616326	2.0	0.0
100616323	3.0	4.0
100616321	1.0	0.0
100616322	0.0	0.0
647000	0.0	3.0
100628307	6.0	1.0
100288380	2.0	0.0
86123	31.0	91.0
100616329	0.0	0.0
4481	576.0	1108.0
100616317	0.0	0.0
4482	1124.0	229.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	0.0
4485	356.0	99.0
647013	1.0	0.0
100616313	0.0	0.0
4486	1386.0	168.0
100616310	0.0	0.0
4487	238.0	87.0
100616311	0.0	0.0
100288378	0.0	0.0
4477	343.0	60.0
4478	23680.0	13913.0
4479	11.0	5.0
647009	64.0	125.0
100616318	27.0	19.0
100616319	0.0	0.0
4493	745.0	236.0
4494	257.0	892.0
4495	266.0	3941.0
100616389	0.0	0.0
647024	2776.0	2449.0
4496	1.0	0.0
100616387	0.0	0.0
4498	5.0	0.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	0.0	0.0
100616383	0.0	0.0
100616384	3.0	0.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	0.0	2.0
4490	0.0	0.0
100616380	0.0	0.0
4488	918.0	862.0
4489	61.0	171.0
100616378	0.0	0.0
100616379	1.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	21.0	23.0
100616374	0.0	1.0
100616375	0.0	0.0
647033	10.0	2.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	125.0	9.0
4499	226.0	37.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	0.0
647047	0.0	8.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	46.0	20.0
100288346	7.0	0.0
100616361	0.0	0.0
647044	1.0	0.0
100616362	0.0	0.0
100616360	1.0	0.0
100288343	3.0	1.0
118611	252.0	35.0
346007	596.0	78.0
100616358	0.0	0.0
100616359	0.0	0.0
100616356	0.0	0.0
100616354	2.0	1.0
100288339	2.0	0.0
100288337	0.0	0.0
100616352	2.0	0.0
100616353	0.0	0.0
100616350	0.0	0.0
100616351	2.0	0.0
100288332	79.0	40.0
647051	1.0	0.0
100288330	0.0	0.0
100303491	28.0	0.0
64711	1.0	0.0
64710	21163.0	30692.0
64714	15.0	6.0
64708	1707.0	1202.0
143501	0.0	0.0
143502	0.0	0.0
143506	0.0	0.0
143503	324.0	165.0
348761	5.0	6.0
100506084	37.0	22.0
64726	2.0	0.0
64725	1.0	0.0
64718	1622.0	422.0
100144597	0.0	0.0
100144596	0.0	0.0
131540	7.0	1.0
348751	171.0	217.0
131544	3963.0	1025.0
64735	0.0	0.0
103283057	6.0	0.0
100533695	0.0	0.0
64744	2273.0	2153.0
64743	4998.0	2656.0
64746	3937.0	4604.0
64745	2145.0	945.0
64748	1459.0	1894.0
64747	5940.0	2468.0
348738	2.0	17.0
100616426	0.0	0.0
100616427	0.0	0.0
100506058	2.0	0.0
100616424	0.0	0.0
100616425	0.0	1.0
100533675	0.0	0.0
100616422	1.0	0.0
64750	2361.0	2647.0
100616423	0.0	0.0
100533676	7.0	0.0
64753	266.0	68.0
100616420	1.0	0.0
100616421	1.0	0.0
64755	3346.0	1633.0
64754	163.0	455.0
64757	4553.0	511.0
100506050	0.0	0.0
64756	3666.0	1913.0
64759	10769.0	3732.0
100506054	147.0	105.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	0.0	1.0
100616429	0.0	0.0
100506049	0.0	0.0
100616415	0.0	0.0
100616416	0.0	0.0
64760	4618.0	3267.0
100616413	0.0	0.0
100616414	0.0	0.0
100506046	59.0	31.0
64762	1275.0	1301.0
64761	1513.0	1224.0
64764	12607.0	5952.0
64763	1338.0	991.0
100616410	0.0	1.0
64766	1561.0	1865.0
64768	432.0	411.0
64769	3324.0	4358.0
100533682	2.0	0.0
100616417	4.0	1.0
100616404	0.0	0.0
100533658	1.0	0.0
100616405	0.0	0.0
64771	9419.0	8017.0
100616402	0.0	0.0
64770	3121.0	2099.0
100616403	0.0	0.0
64773	1378.0	834.0
100616400	0.0	0.0
64772	1909.0	601.0
100616401	2.0	0.0
64777	2614.0	1775.0
64776	874.0	301.0
64779	1169.0	1026.0
64778	7194.0	3931.0
100506080	14.0	4.0
88745	1955.0	2836.0
100616408	0.0	0.0
100616409	0.0	0.0
100616407	1.0	0.0
64780	1201.0	665.0
100533668	0.0	6.0
64782	1704.0	645.0
64781	2891.0	2385.0
100506068	4.0	3.0
64784	4298.0	3202.0
100533664	2.0	4.0
64783	711.0	717.0
100533665	1.0	2.0
64786	4387.0	3388.0
100533666	0.0	0.0
64785	485.0	588.0
64788	1124.0	449.0
64787	5366.0	873.0
100506061	0.0	0.0
64789	397.0	608.0
100506060	144.0	58.0
100288298	0.0	0.0
100533661	0.0	0.0
100533662	4.0	2.0
100506013	12.0	10.0
100506012	56.0	204.0
167555	105.0	45.0
100132520	7.0	0.0
100132526	33.0	94.0
100132529	73.0	4.0
100533646	6.0	1.0
100506003	0.0	0.0
100533642	128.0	81.0
100506007	43.0	13.0
100506001	25.0	9.0
100506000	8.0	0.0
204962	1167.0	113.0
100462800	0.0	2.0
100132534	0.0	0.0
100132537	2.0	1.0
100506035	55.0	17.0
202309	66.0	213.0
100506039	39.0	0.0
100506033	646.0	726.0
100533619	1.0	6.0
100132541	2.0	2.0
100533624	1.0	0.0
100506025	3.0	7.0
100506020	27.0	6.0
131566	3116.0	1134.0
100462829	1.0	0.0
100462833	0.0	0.0
202333	4304.0	762.0
100462832	0.0	0.0
100132562	5.0	0.0
100132565	0.0	1.0
100462838	0.0	0.0
100462830	2.0	0.0
131572	0.0	0.0
131578	409.0	3919.0
100462843	1.0	0.0
131583	867.0	305.0
100462809	3.0	0.0
143570	512.0	436.0
100132580	13.0	14.0
100462811	5.0	0.0
100462810	5.0	4.0
100462813	5.0	14.0
100462812	0.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	101.0	8.0
100462824	0.0	0.0
100132597	0.0	0.0
100462826	0.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	92.0	121.0
170689	1792.0	4123.0
170688	0.0	0.0
100462990	0.0	0.0
155061	1188.0	917.0
131096	326.0	24.0
155066	2099.0	1940.0
170680	7.0	4.0
100533800	2.0	3.0
169693	51.0	4.0
170679	167.0	104.0
100036567	0.0	0.0
155051	70.0	18.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	1.0	0.0
100036565	0.0	0.0
155054	270.0	135.0
143098	2160.0	1426.0
4507	2830.0	1683.0
4508	275939.0	206920.0
4509	37209.0	39990.0
100462977	5.0	4.0
4500	136.0	29.0
4501	3647.0	1517.0
4502	3012.0	6151.0
4503	18.0	16.0
4504	0.0	2.0
4520	2607.0	1546.0
4519	433394.0	164978.0
170690	357.0	203.0
4511	4.0	3.0
4512	552206.0	361687.0
100462981	3.0	1.0
4513	306084.0	171946.0
4514	343992.0	296526.0
100462983	2.0	1.0
4515	73.0	37.0
170692	791.0	43.0
100462985	0.0	0.0
170691	468.0	886.0
253512	1401.0	1021.0
4521	385.0	796.0
4522	4980.0	3867.0
157680	4990.0	4324.0
4523	6.0	2.0
4524	2265.0	1184.0
4528	2176.0	2956.0
155006	213.0	9.0
4540	141732.0	65529.0
4541	28465.0	11428.0
157667	0.0	2.0
4542	689.0	519.0
4534	1382.0	1056.0
4535	280430.0	146967.0
4536	323548.0	285880.0
4537	118266.0	121641.0
4538	743904.0	364530.0
4539	70199.0	36971.0
157697	1240.0	280.0
4550	288342.0	199333.0
155038	1864.0	593.0
4552	2046.0	1296.0
4553	0.0	0.0
4543	1.0	0.0
4544	0.0	0.0
4547	10.0	8.0
100036575	9.0	27.0
4548	4394.0	3864.0
100036574	0.0	0.0
4549	43411.0	23813.0
131076	477.0	597.0
4563	2.0	2.0
4564	2.0	0.0
4555	0.0	0.0
4556	1.0	1.0
4558	4.0	0.0
157695	961.0	6239.0
157693	2.0	5.0
4570	0.0	0.0
348378	16.0	25.0
4571	2714.0	616.0
4572	0.0	0.0
4573	0.0	1.0
4574	0.0	0.0
4575	3.0	1.0
100288287	0.0	0.0
100288283	1.0	1.0
4565	0.0	1.0
4566	0.0	0.0
4567	12.0	4.0
4568	0.0	3.0
253559	1040.0	6.0
4569	1.0	13.0
253558	881.0	819.0
4580	808.0	572.0
4581	118.0	125.0
4582	13113.0	632.0
4583	4.0	4.0
4584	307.0	67.0
4585	34.0	7.0
4586	0.0	0.0
4576	2.0	3.0
4577	0.0	2.0
4578	0.0	0.0
4579	18.0	13.0
4591	1993.0	3482.0
4593	2.0	6.0
4594	3158.0	2443.0
4595	639.0	705.0
4597	7978.0	911.0
100288264	0.0	0.0
4588	210.0	4437.0
4589	178.0	171.0
100288252	9.0	17.0
4598	5085.0	664.0
4599	2120.0	6068.0
100288248	0.0	0.0
650560	2.0	1.0
348327	273.0	148.0
100288235	0.0	0.0
100288227	0.0	0.0
253582	1.0	18.0
100288222	0.0	0.0
64834	4713.0	3811.0
64838	637.0	217.0
64837	1632.0	2145.0
100132487	0.0	0.0
64841	1980.0	3045.0
64840	480.0	273.0
64843	3.0	1.0
64844	6310.0	3224.0
64847	2000.0	911.0
64849	241.0	128.0
64848	2846.0	2999.0
64839	2798.0	1532.0
64850	3.0	19.0
64852	972.0	505.0
64854	1489.0	1914.0
64853	1486.0	1838.0
64856	3221.0	2389.0
64855	10881.0	9729.0
64858	613.0	741.0
64857	1423.0	866.0
64859	1118.0	801.0
387911	11.0	3.0
387914	1326.0	248.0
100144494	2.0	2.0
64860	950.0	390.0
64863	658.0	669.0
133619	5772.0	6079.0
64864	1843.0	1260.0
64866	2876.0	3425.0
133615	0.0	0.0
100506172	0.0	0.0
387933	11.0	46.0
100533794	8.0	0.0
387934	2.0	0.0
100533790	1.0	43.0
100506169	28.0	12.0
64881	5.0	0.0
375940	1.0	1.0
399939	0.0	0.0
100506161	40.0	62.0
100506164	6.0	8.0
399937	0.0	0.0
387921	2260.0	785.0
100288198	176.0	82.0
100288195	0.0	0.0
387923	232.0	32.0
387924	1.0	2.0
64895	1451.0	1745.0
100506195	0.0	0.0
64897	858.0	495.0
399909	4255.0	3073.0
100288185	0.0	0.0
100288179	2.0	2.0
121601	27.0	13.0
100288173	0.0	0.0
100506190	4523.0	1058.0
399965	3.0	2.0
399967	0.0	0.0
101060111	0.0	0.0
100506134	3.0	0.0
100533754	2.0	0.0
157638	5553.0	16110.0
399968	2.0	0.0
169611	5343.0	2866.0
145645	348.0	0.0
100132402	0.0	6.0
100132403	9.0	3.0
100132406	155.0	151.0
387978	0.0	0.0
100506126	2.0	1.0
399972	47.0	212.0
157627	0.0	0.0
399979	7930.0	3344.0
121665	3318.0	2528.0
100132415	10.0	35.0
100132417	2.0	3.0
133688	0.0	54.0
399942	23.0	54.0
100506157	27.0	6.0
100533731	0.0	0.0
133686	2389.0	4483.0
157657	264.0	362.0
399940	0.0	0.0
170627	2.0	0.0
170626	0.0	0.0
399947	5.0	3.0
399949	5.0	5.0
399948	378.0	114.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	3077.0	2774.0
133690	0.0	17.0
131034	25.0	23.0
399950	7.0	1.0
101060105	0.0	0.0
387990	17.0	14.0
100506144	237.0	93.0
399959	33.0	12.0
121643	13.0	0.0
121642	610.0	620.0
100132439	0.0	0.0
542767	14.0	10.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	2.0	2.0
100132441	2.0	0.0
100462957	0.0	0.0
100533725	12.0	0.0
100533721	3.0	0.0
101060160	2.0	0.0
64801	1130.0	876.0
64800	316.0	232.0
64802	965.0	844.0
64805	319.0	60.0
100132450	1.0	1.0
100144435	0.0	0.0
100506115	63.0	33.0
399988	9.0	6.0
100506119	134.0	57.0
64816	7.0	4.0
64806	7.0	0.0
100132463	0.0	0.0
100132464	0.0	0.0
145624	9.0	1.0
100132467	1.0	0.0
101060146	246.0	44.0
101060144	0.0	0.0
100506108	2.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	4.0	2.0
101060192	0.0	0.0
101060195	358.0	612.0
4606	12.0	13.0
4607	4.0	2.0
4608	9.0	1.0
4609	8340.0	3263.0
4600	1190.0	916.0
4601	4918.0	7655.0
4602	1051.0	7519.0
4603	383.0	292.0
4604	5667.0	72.0
4605	963.0	5685.0
202018	2385.0	3137.0
4617	1.0	0.0
170555	0.0	0.0
4618	5.0	1.0
170554	0.0	1.0
4619	102.0	13.0
170552	0.0	0.0
170559	11.0	18.0
202020	234.0	75.0
170556	3.0	0.0
4610	185.0	503.0
4611	0.0	0.0
4613	23.0	635.0
170550	0.0	0.0
4615	2174.0	3228.0
4616	4425.0	1489.0
100506311	372.0	38.0
101060176	0.0	1.0
101060171	5.0	0.0
4628	6554.0	6866.0
4629	28453.0	2930.0
170589	0.0	3.0
4620	11.0	5.0
4621	316.0	68.0
4622	6.0	5.0
4624	2.0	7.0
4625	1.0	14.0
4626	8.0	6.0
4627	101461.0	62370.0
432369	7.0	7.0
100506301	8.0	2.0
101060189	0.0	0.0
100506305	60.0	13.0
4640	8.0	4.0
4641	30981.0	8162.0
170575	886.0	333.0
4632	0.0	0.0
4633	4.0	0.0
4634	30.0	10.0
4635	12.0	6.0
170572	0.0	0.0
4636	842.0	287.0
4637	35064.0	26951.0
4638	26941.0	5634.0
157556	5.0	4.0
133584	1382.0	446.0
4650	5735.0	5921.0
4651	3716.0	6449.0
170529	0.0	3.0
170527	0.0	0.0
170526	1.0	0.0
202051	96.0	63.0
170524	0.0	0.0
145567	1348.0	909.0
202052	906.0	380.0
170523	0.0	0.0
4642	5023.0	9571.0
4643	3491.0	1995.0
253639	184.0	223.0
4644	2650.0	1491.0
4645	3848.0	4479.0
4646	10195.0	13070.0
4647	467.0	167.0
253635	1475.0	719.0
4648	363.0	18.0
4649	5352.0	3046.0
4660	13357.0	3049.0
4661	1.0	72.0
2001	3994.0	374.0
2000	1542.0	1378.0
170517	3.0	0.0
170516	13.0	5.0
145581	310.0	105.0
169522	8.0	1.0
170511	0.0	0.0
170510	0.0	0.0
170514	0.0	0.0
170513	0.0	0.0
4653	225.0	0.0
4654	1.0	0.0
4656	0.0	1.0
4659	6291.0	3441.0
4670	11937.0	15666.0
4671	47.0	40.0
4673	17251.0	35483.0
4674	345.0	73.0
2012	37043.0	5632.0
2011	4926.0	5087.0
2010	2756.0	6168.0
2009	1311.0	1570.0
170542	0.0	0.0
2006	4929.0	4818.0
170541	10.0	4.0
2005	3505.0	3537.0
170548	1.0	0.0
2004	5203.0	3614.0
170547	0.0	0.0
2003	0.0	0.0
2002	1702.0	2778.0
4664	4095.0	2642.0
4665	1624.0	761.0
4666	39593.0	42054.0
4668	2117.0	1797.0
170540	0.0	0.0
4669	3141.0	779.0
157567	1503.0	2441.0
4680	118.0	73.0
4681	2801.0	3005.0
4682	792.0	577.0
4683	4779.0	9737.0
4684	1431.0	160.0
4685	545.0	404.0
2023	32289.0	21264.0
2022	9938.0	4360.0
2021	152.0	235.0
170539	3.0	2.0
2020	50.0	2.0
170533	0.0	2.0
2019	111.0	35.0
2018	111.0	37.0
2017	13769.0	55750.0
2016	7.0	40.0
170537	1.0	0.0
2015	43.0	18.0
170536	6.0	3.0
2014	1045.0	542.0
170535	0.0	0.0
2013	11280.0	12965.0
4675	215.0	168.0
100134934	13.0	3.0
157570	298.0	154.0
4676	8228.0	4895.0
4677	8931.0	9318.0
4678	4926.0	6327.0
100134938	1.0	1.0
157574	94.0	52.0
4690	2055.0	1290.0
4691	31192.0	34797.0
4692	1671.0	419.0
4693	144.0	123.0
4694	2885.0	3274.0
4695	2056.0	1741.0
4696	1467.0	1630.0
2034	34181.0	7074.0
2033	10922.0	6481.0
2030	8072.0	7352.0
100288165	105.0	83.0
2029	11703.0	10469.0
2028	819.0	761.0
2027	199.0	92.0
2026	1122.0	896.0
2025	0.0	0.0
4686	2670.0	3013.0
4688	371.0	395.0
4689	317.0	166.0
348487	4.0	8.0
2045	117.0	36.0
2044	6.0	4.0
2043	1282.0	468.0
2042	189.0	164.0
2041	1095.0	732.0
2040	15309.0	5147.0
2039	2358.0	3506.0
2038	94.0	2.0
2037	11237.0	2582.0
2036	6974.0	3968.0
2035	3456.0	3894.0
4697	5308.0	6938.0
4698	3271.0	3735.0
735301	146.0	454.0
4699	0.0	0.0
2056	5.0	2.0
2055	1328.0	248.0
2054	869.0	281.0
2053	3413.0	251.0
100288149	0.0	0.0
2052	13842.0	4417.0
2051	1157.0	181.0
2050	6256.0	5733.0
100288142	106.0	191.0
253650	89.0	11.0
2049	2809.0	3286.0
2048	153.0	500.0
2047	1070.0	160.0
2046	0.0	16.0
2067	2785.0	2035.0
2066	1386.0	294.0
2065	18124.0	11880.0
2064	19751.0	9699.0
2063	2329.0	2515.0
2060	6264.0	4600.0
253665	6.0	0.0
100288130	0.0	0.0
2059	6996.0	8123.0
2058	8944.0	15613.0
2057	336.0	477.0
2070	44.0	8.0
649446	297.0	147.0
2078	2238.0	907.0
2077	3073.0	2021.0
2074	1233.0	985.0
2073	1628.0	737.0
2072	736.0	662.0
100288122	18.0	1.0
2071	3033.0	2654.0
2069	16.0	16.0
2068	1057.0	828.0
2081	3178.0	3309.0
649458	0.0	0.0
2086	1919.0	3226.0
105751187	1.0	0.0
100288111	0.0	0.0
2079	2818.0	5462.0
170591	8.0	2.0
2091	5885.0	8594.0
2099	4210.0	47944.0
2098	4465.0	2988.0
100653515	5.0	5.0
64951	303.0	237.0
64949	1764.0	1457.0
64960	2697.0	2621.0
64963	1162.0	679.0
64965	1290.0	806.0
64968	3209.0	2670.0
64969	1942.0	1536.0
100132372	2.0	4.0
64975	1307.0	442.0
64976	1385.0	817.0
64979	568.0	791.0
100132380	4.0	0.0
64978	376.0	148.0
100132382	0.0	1.0
100132386	0.0	0.0
64981	1018.0	1224.0
64983	1748.0	1508.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	40.0	13.0
287015	0.0	0.0
100506299	30.0	7.0
121512	2359.0	1509.0
100288083	6.0	1.0
101060200	601.0	206.0
100288077	12.0	5.0
100288072	17.0	4.0
121504	184.0	122.0
121506	112.0	2595.0
101060233	0.0	0.0
121551	582.0	269.0
100506246	0.0	0.0
133558	2.0	2.0
100506244	0.0	0.0
157506	813.0	605.0
100506243	60.0	18.0
121549	1.0	79.0
101060211	0.0	0.0
100533851	4.0	0.0
170506	3777.0	3278.0
100506275	2.0	0.0
170504	0.0	0.0
170503	0.0	0.0
100132308	0.0	0.0
121536	2203.0	1711.0
101060226	629.0	501.0
64900	1857.0	113.0
64902	13.0	2.0
64901	330.0	478.0
145553	59.0	48.0
100132311	0.0	0.0
157530	25.0	31.0
100506211	132.0	13.0
100506215	207.0	66.0
121599	0.0	2.0
100132321	0.0	0.0
100132322	0.0	0.0
100533844	0.0	0.0
100506205	0.0	0.0
101060280	0.0	1.0
64922	3.0	8.0
64921	3292.0	1315.0
64924	3841.0	4017.0
100533849	0.0	0.0
64926	335.0	321.0
64925	1250.0	533.0
64919	255.0	793.0
100132332	0.0	0.0
133522	604.0	250.0
100506233	427.0	151.0
104644205	0.0	0.0
100506237	0.0	0.0
4705	6036.0	3329.0
64928	944.0	1847.0
4706	1928.0	2197.0
64927	1685.0	1897.0
100132341	1035.0	286.0
4707	1294.0	1073.0
4708	2271.0	15885.0
4709	1515.0	1308.0
100132346	2.0	1.0
145501	15.0	16.0
145508	1340.0	693.0
4700	2168.0	2221.0
4701	73.0	72.0
4702	1770.0	2164.0
4703	197.0	336.0
4704	1747.0	3086.0
101060264	25.0	73.0
100506229	57.0	1.0
64940	286.0	225.0
64943	1261.0	4842.0
64946	235.0	961.0
204777	2.0	0.0
4716	2542.0	1879.0
4717	1604.0	1712.0
100132352	456.0	191.0
4718	2455.0	1476.0
4719	8430.0	4718.0
100132355	0.0	0.0
100132358	0.0	1.0
4710	3230.0	4605.0
4711	2967.0	2816.0
4712	1381.0	1351.0
4713	2199.0	3687.0
4714	1265.0	794.0
4715	4100.0	9246.0
100506412	0.0	1.0
407039	0.0	0.0
407036	2.0	0.0
407037	2.0	1.0
100506413	5.0	2.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	14.0	4.0
407033	0.0	0.0
4728	2145.0	1561.0
4729	506.0	422.0
4720	5586.0	5240.0
4722	2329.0	2431.0
4723	5859.0	2607.0
4724	1923.0	1595.0
4725	4481.0	10143.0
4726	1627.0	2296.0
407027	1.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	2295.0	1649.0
4739	8692.0	2466.0
100506409	2.0	2.0
4730	71.0	76.0
4731	2263.0	2169.0
4733	2791.0	2682.0
4734	2700.0	1118.0
4735	25577.0	20225.0
4736	37288.0	39642.0
407016	1.0	0.0
407017	0.0	1.0
100506433	23.0	1.0
407014	4.0	2.0
407015	0.0	0.0
4750	1480.0	1671.0
407018	8.0	0.0
100506436	129.0	110.0
4751	46.0	2047.0
407019	9.0	0.0
407013	3.0	1.0
407010	10.0	0.0
407011	3.0	0.0
192217	13.0	9.0
4741	25.0	11.0
4744	57.0	3822.0
4745	2.0	1.0
4747	4.0	16.0
407006	15.0	0.0
407003	3.0	1.0
100506421	2.0	2.0
650368	314.0	36.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	5.0	2.0
407007	1.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	119.0	8.0
649395	4.0	26.0
348180	596.0	610.0
407001	1.0	1.0
407002	3.0	4.0
407000	0.0	0.0
4752	663.0	445.0
4753	298.0	485.0
100506428	587.0	241.0
4756	5330.0	5282.0
4758	4598.0	3588.0
4759	0.0	0.0
4771	2083.0	2263.0
4772	2093.0	765.0
4773	3062.0	891.0
348174	17.0	16.0
2110	2946.0	1089.0
2108	11417.0	2968.0
2107	9251.0	6176.0
2104	1660.0	613.0
2103	15.0	9.0
2101	2850.0	1190.0
4763	6706.0	10421.0
4764	0.0	0.0
4768	0.0	1.0
2109	2773.0	804.0
4780	8319.0	14735.0
4781	18107.0	7468.0
4782	15861.0	9503.0
4783	2148.0	892.0
4784	14441.0	11132.0
2122	2171.0	763.0
2121	2782.0	1852.0
2120	5299.0	4836.0
143282	101.0	138.0
2119	1562.0	553.0
2118	306.0	738.0
100303743	0.0	0.0
2117	3327.0	2790.0
2116	42.0	125.0
100303745	3.0	0.0
2115	1060.0	763.0
2114	7598.0	3456.0
167227	2481.0	4164.0
2113	9815.0	6083.0
143279	1224.0	1448.0
4774	5574.0	4401.0
4775	2368.0	2106.0
4776	2112.0	2804.0
4778	13.0	1.0
4779	33375.0	13525.0
4790	4915.0	2736.0
348158	11.0	1.0
4791	2559.0	1385.0
4792	5485.0	3815.0
4793	886.0	711.0
348156	25.0	9.0
4794	651.0	902.0
4795	889.0	833.0
407052	0.0	0.0
2132	5889.0	5000.0
407053	0.0	0.0
2131	2769.0	4713.0
407050	2.0	2.0
2130	12409.0	13098.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	1.0	2.0
2125	1331.0	1099.0
2124	400.0	793.0
2123	192.0	648.0
255919	634.0	574.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	1.0	0.0
407042	0.0	0.0
407040	6.0	0.0
2140	1922.0	1778.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	1966.0	375.0
2138	65.0	6.0
2137	2711.0	965.0
2135	848.0	1148.0
2134	97.0	52.0
4796	591.0	1906.0
100303728	95.0	43.0
4798	3203.0	1849.0
4799	4071.0	1972.0
255928	4.0	9.0
255926	0.0	0.0
2155	19.0	59.0
2153	58.0	96.0
2152	4226.0	866.0
2151	197.0	2123.0
2150	1483.0	685.0
253314	0.0	0.0
2149	1721.0	6668.0
100288042	0.0	0.0
2147	0.0	5.0
2146	620.0	2029.0
2145	5776.0	1334.0
348120	1.0	0.0
2166	1482.0	805.0
2165	0.0	0.0
100288038	4.0	2.0
2162	3115.0	1238.0
2161	98.0	187.0
2160	0.0	0.0
100288035	0.0	0.0
2159	455.0	76.0
2158	13.0	0.0
2157	3029.0	1541.0
652959	5.0	2.0
348110	3192.0	1614.0
2177	804.0	1768.0
2176	996.0	742.0
2175	312.0	733.0
2173	7101.0	77.0
2172	2.0	173.0
2171	977.0	77.0
2170	148.0	191.0
338799	496.0	76.0
100288022	0.0	0.0
100303755	145.0	215.0
2169	0.0	0.0
2168	6.0	0.0
2167	65397.0	209.0
2180	63319.0	3528.0
2188	679.0	1224.0
2187	53.0	238.0
2186	8100.0	10356.0
2185	1898.0	779.0
2184	8788.0	1135.0
338785	13.0	0.0
2182	3528.0	1408.0
2181	90848.0	7825.0
100288013	0.0	0.0
2178	521.0	335.0
255967	3824.0	3134.0
2191	394.0	2464.0
649324	0.0	0.0
2199	20871.0	7063.0
652972	21.0	13.0
100288008	1.0	0.0
2197	13021.0	11078.0
2196	2807.0	526.0
338773	1522.0	2434.0
652974	0.0	0.0
2195	19933.0	4987.0
652975	0.0	0.0
2194	156909.0	19482.0
2193	2423.0	5954.0
2192	20597.0	7701.0
104355140	0.0	0.0
652978	6.0	3.0
104355141	0.0	1.0
104355143	2.0	3.0
104355145	1.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	997.0	967.0
104355148	10.0	8.0
104355149	0.0	0.0
121916	0.0	0.0
652968	123.0	362.0
652969	3.0	3.0
652960	5.0	5.0
649330	1.0	0.0
652961	0.0	0.0
338761	8.0	15.0
652963	3.0	3.0
652965	0.0	0.0
652966	0.0	0.0
338758	163.0	43.0
104355133	0.0	0.0
104355135	1.0	0.0
104355136	0.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	6.0	1.0
121906	0.0	0.0
192286	1625.0	2233.0
652995	50.0	11.0
338751	0.0	0.0
338755	2.0	0.0
101290508	0.0	0.0
652985	2.0	3.0
101290506	132.0	95.0
101290504	6.0	0.0
101290503	0.0	0.0
104355150	0.0	0.0
101290502	0.0	1.0
104355151	0.0	0.0
104355152	1.0	0.0
338739	1.0	7.0
652991	0.0	0.0
101290501	0.0	1.0
101290500	4.0	0.0
100132247	85.0	36.0
121838	32.0	2.0
100132251	0.0	0.0
145814	20.0	15.0
100132264	0.0	1.0
100132268	2.0	1.0
145820	94.0	27.0
157807	69.0	21.0
338821	2501.0	4.0
100132273	147.0	78.0
338811	92.0	380.0
338817	1357.0	41.0
145837	282.0	255.0
375719	53.0	0.0
100132288	135.0	65.0
100132289	1.0	2.0
338809	36.0	0.0
