id	9151bbcc-ecef-40fc-8834-e24ff848e1a2	5891f699-0097-48dd-b35a-0f8999af21c8
57103	226.0	519.0
84722	328.0	480.0
57104	9306.0	14948.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1474.0	906.0
102465499	0.0	0.0
100288713	3.0	3.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	6.0
84709	118.0	15.0
57110	55.0	16.0
57111	4115.0	3610.0
84706	1950.0	2190.0
84705	915.0	1053.0
84708	1216.0	704.0
84707	871.0	113.0
57116	24.0	36.0
57117	1334.0	1091.0
57118	945.0	1550.0
57119	7.0	2.0
57113	0.0	0.0
57115	1.0	1.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	1.0	0.0
102465490	0.0	0.0
152065	2.0	0.0
100288702	0.0	0.0
57120	3494.0	2003.0
57121	328.0	188.0
57122	2920.0	2345.0
201456	70.0	30.0
127086	0.0	0.0
57127	10.0	63.0
57128	1519.0	950.0
57129	1026.0	1233.0
84747	4905.0	2207.0
57124	3449.0	5058.0
57125	3555.0	2580.0
57126	1.0	18.0
84740	10.0	13.0
152078	88.0	164.0
127074	6.0	0.0
57130	3826.0	5281.0
57132	2857.0	2430.0
84727	232.0	469.0
127077	0.0	0.0
84735	4.0	4.0
84734	110.0	232.0
57139	632.0	629.0
115098	747.0	1437.0
201475	2640.0	2205.0
57134	883.0	2009.0
57135	0.0	0.0
57136	5912.0	11126.0
84733	224.0	2541.0
57142	17854.0	19283.0
57143	525.0	388.0
57144	501.0	6.0
201477	5.0	0.0
57140	3353.0	4466.0
57149	1586.0	1860.0
84767	0.0	0.0
140032	0.0	0.0
84769	514.0	690.0
57146	3564.0	2198.0
57147	1908.0	1330.0
84766	1679.0	238.0
84765	1131.0	283.0
57148	6421.0	6914.0
152015	1334.0	4.0
57152	21.0	5.0
57153	16250.0	8158.0
166655	2.0	0.0
57154	2781.0	2956.0
84749	1919.0	1577.0
57150	425.0	189.0
57151	0.0	0.0
84759	822.0	511.0
140043	0.0	0.0
57156	455.0	2415.0
57157	1299.0	2023.0
139060	0.0	1.0
84752	467.0	563.0
57158	1472.0	76.0
57159	13.0	1.0
84750	812.0	701.0
152024	0.0	2.0
139067	0.0	0.0
139065	1215.0	403.0
94104	2759.0	1437.0
94103	5439.0	11660.0
96764	1443.0	1283.0
94107	2176.0	1975.0
57165	92.0	95.0
94101	2424.0	1511.0
57161	2544.0	698.0
57162	4809.0	1447.0
57167	15.0	67.0
57168	157.0	149.0
57169	4579.0	8087.0
84787	417.0	412.0
57175	3300.0	3153.0
57176	1201.0	2899.0
57171	980.0	718.0
57172	6.0	5.0
84779	2.0	0.0
57178	10793.0	10532.0
139081	8.0	0.0
84775	1054.0	531.0
57179	7892.0	4757.0
84777	130.0	86.0
84771	21.0	10.0
113655	660.0	1000.0
732538	1.0	1.0
353323	0.0	0.0
353322	179.0	86.0
353324	20.0	24.0
100996279	0.0	0.0
149603	5262.0	8116.0
341333	8.0	5.0
343990	766.0	566.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	2.0
343981	0.0	0.0
162605	0.0	0.0
353345	17.0	100.0
84900	141.0	317.0
84902	1731.0	1415.0
149628	96.0	151.0
84901	3229.0	3448.0
341315	368.0	104.0
113622	335.0	349.0
353355	149.0	89.0
149643	3.0	5.0
150622	2.0	0.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	1.0	0.0
642513	3.0	0.0
100852405	0.0	0.0
642517	467.0	172.0
100852410	23.0	29.0
84919	3574.0	6118.0
84918	2396.0	2467.0
389322	29.0	27.0
390311	0.0	0.0
389320	0.0	0.0
390313	0.0	0.0
84915	184.0	298.0
84914	2339.0	3339.0
497190	6.0	3.0
84916	2701.0	1654.0
84922	948.0	771.0
390318	0.0	0.0
84924	859.0	538.0
84923	915.0	1696.0
84920	231.0	341.0
123016	2072.0	1711.0
497189	33.0	177.0
642521	0.0	0.0
390320	0.0	0.0
84908	1898.0	1382.0
390321	0.0	0.0
353376	13.0	16.0
390322	0.0	0.0
390323	0.0	0.0
654502	4.0	3.0
84909	1679.0	657.0
390324	0.0	0.0
654503	0.0	1.0
84904	181.0	195.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	1.0	0.0
654506	13.0	4.0
84905	465.0	355.0
84911	464.0	374.0
390329	0.0	0.0
84910	3231.0	3977.0
84913	388.0	498.0
84912	1131.0	1243.0
113691	18.0	17.0
642538	0.0	0.0
113675	173.0	625.0
84937	1160.0	878.0
84936	1820.0	1659.0
84939	2618.0	1863.0
84938	695.0	727.0
84944	6.0	7.0
57325	1654.0	1302.0
57326	6680.0	9385.0
84946	1211.0	808.0
84945	1193.0	1138.0
84940	279.0	64.0
389336	78.0	10.0
389337	5375.0	1487.0
84942	590.0	420.0
84941	277.0	494.0
642546	0.0	3.0
343930	1.0	0.0
84929	8.0	4.0
389333	205.0	148.0
84926	3837.0	2496.0
84925	835.0	1454.0
84928	1596.0	2859.0
57336	419.0	324.0
84933	188.0	294.0
84932	1884.0	1006.0
57337	2077.0	1289.0
84935	449.0	670.0
57338	13.0	11.0
84934	989.0	1019.0
57332	261.0	643.0
57333	919.0	2186.0
84931	1.0	0.0
84930	603.0	842.0
57335	469.0	230.0
103752554	0.0	0.0
103752555	0.0	1.0
642559	18.0	16.0
390352	6.0	1.0
390354	455.0	187.0
389362	832.0	423.0
150677	0.0	0.0
150678	1135.0	2932.0
377381	67.0	61.0
162655	701.0	254.0
390363	1.0	11.0
147040	1131.0	953.0
343901	0.0	0.0
149699	0.0	3.0
150684	1030.0	927.0
150681	1.0	1.0
159013	1711.0	1393.0
221504	1.0	0.0
103752581	53.0	19.0
389386	0.0	0.0
389383	7.0	71.0
389384	0.0	10.0
123041	17.0	51.0
162681	277.0	303.0
123036	10255.0	3890.0
103752587	3.0	0.0
150696	4360.0	4159.0
103752588	13.0	2.0
103752589	4.0	22.0
103752583	0.0	0.0
103752584	25.0	5.0
103752585	2.0	14.0
103752586	1.0	1.0
390340	0.0	0.0
389376	5.0	0.0
221527	316.0	253.0
390394	2.0	1.0
149647	0.0	0.0
389396	1.0	0.0
123099	921.0	2819.0
389395	1.0	1.0
123096	5107.0	3185.0
137682	800.0	1350.0
390378	0.0	1.0
221545	743.0	415.0
221547	6.0	4.0
147011	147.0	161.0
147007	958.0	986.0
100996295	0.0	1.0
137695	1105.0	1127.0
162632	225.0	50.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	231.0	217.0
100996280	2.0	0.0
94240	342.0	1600.0
94241	2939.0	8092.0
94236	0.0	0.0
94235	5.0	2.0
94234	66.0	39.0
94239	7308.0	6727.0
94233	16.0	42.0
390294	0.0	0.0
390297	2.0	0.0
390298	0.0	0.0
221584	33.0	158.0
150590	245.0	220.0
94274	860.0	282.0
94298	2.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	1.0	0.0
414766	20.0	23.0
414767	1.0	0.0
654434	538.0	245.0
400123	1.0	3.0
400121	0.0	3.0
57221	4211.0	4058.0
84838	3442.0	2064.0
400120	8.0	4.0
84837	423.0	95.0
84839	9.0	2.0
57226	2562.0	1359.0
84844	1165.0	792.0
84847	6.0	3.0
57228	1021.0	291.0
57222	11144.0	19953.0
402779	0.0	0.0
402778	619.0	1121.0
57223	6776.0	6094.0
57224	1023.0	954.0
84842	81.0	22.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	4.0
642448	1.0	0.0
642461	0.0	0.0
642460	7.0	1.0
414777	2342.0	1997.0
414778	8.0	2.0
57231	2946.0	2726.0
400110	0.0	1.0
57232	269.0	152.0
654427	13.0	5.0
84826	0.0	0.0
654429	0.0	2.0
84833	1859.0	2207.0
84836	7744.0	4317.0
84830	240.0	28.0
57234	248.0	105.0
84832	0.0	0.0
654433	1903.0	484.0
9001	574.0	32.0
9002	63.0	204.0
642475	370.0	111.0
84859	3119.0	1914.0
84867	19.0	21.0
84866	2738.0	1189.0
84869	1962.0	953.0
84868	345.0	892.0
654463	1.0	9.0
84865	238.0	434.0
84864	1672.0	1067.0
84861	1067.0	1115.0
9014	569.0	619.0
9015	319.0	256.0
9013	3587.0	1255.0
9019	16331.0	10764.0
9016	416.0	318.0
341392	19.0	6.0
84848	204.0	204.0
84856	319.0	30.0
84858	395.0	1084.0
84852	248.0	90.0
102725176	3.0	0.0
84851	1108.0	743.0
642477	7.0	21.0
84850	0.0	0.0
105376946	0.0	0.0
9025	878.0	1069.0
9026	2776.0	2175.0
9023	91.0	228.0
113612	1338.0	666.0
9024	17.0	14.0
642493	1.0	1.0
9027	5.0	2.0
9028	45.0	41.0
400165	0.0	0.0
9021	612.0	1786.0
9022	237.0	52.0
9020	1364.0	1642.0
84889	396.0	48.0
84888	3149.0	5040.0
654483	9.0	27.0
84885	1026.0	806.0
654486	1.0	0.0
84886	6428.0	4492.0
84881	2015.0	978.0
642489	18.0	21.0
84883	1108.0	2099.0
654480	2.0	2.0
9037	11197.0	2780.0
9034	80.0	195.0
9038	0.0	0.0
9039	2513.0	2500.0
400156	1.0	5.0
9032	0.0	0.0
9033	5.0	27.0
9031	6034.0	8079.0
84878	909.0	815.0
84879	218.0	262.0
84874	1335.0	818.0
84873	1.0	0.0
84876	1090.0	1066.0
84875	1923.0	2586.0
84870	760.0	247.0
84872	758.0	698.0
84871	36.0	22.0
9047	177.0	182.0
9048	23.0	182.0
9045	54062.0	20770.0
9046	232.0	570.0
9049	1893.0	1884.0
106480985	1.0	1.0
9040	1729.0	2380.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	4.0	0.0
9043	6826.0	9282.0
400141	129.0	82.0
106480989	1.0	0.0
9044	6759.0	3099.0
106480988	0.0	0.0
57282	68.0	19.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	0.0	5.0
414753	0.0	0.0
414754	0.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	13.0	3.0
341356	2.0	1.0
9058	4118.0	37.0
9056	699.0	994.0
9057	562.0	1198.0
341350	17.0	2.0
9050	2007.0	2272.0
106480996	0.0	0.0
9051	159.0	272.0
106480995	1.0	1.0
106480998	0.0	1.0
106480997	0.0	0.0
57291	2617.0	1219.0
9054	1259.0	1533.0
9055	689.0	2832.0
106480999	0.0	0.0
9052	2066.0	11358.0
9053	2391.0	1568.0
84899	1427.0	2152.0
282569	0.0	0.0
400129	11.0	9.0
84896	4191.0	3540.0
84895	1181.0	762.0
400128	443.0	8.0
84898	9626.0	10014.0
84897	1997.0	1061.0
400126	28.0	25.0
654499	0.0	0.0
84892	1591.0	1710.0
414764	44.0	2.0
84891	1.0	2.0
414765	51.0	40.0
84894	207.0	303.0
84893	4134.0	3274.0
414760	7.0	11.0
414761	70.0	47.0
84890	1778.0	1486.0
341346	13.0	10.0
9069	3028.0	1801.0
414926	1.0	2.0
9068	594.0	877.0
106479979	0.0	0.0
729004	10.0	4.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	9.0	6.0
9061	7386.0	3448.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	1055.0	1240.0
106480964	5.0	2.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	1.0	3.0
9066	4642.0	1013.0
106480966	2.0	0.0
9063	1597.0	1263.0
729009	73.0	70.0
106480969	0.0	0.0
9064	2913.0	2083.0
106480968	0.0	0.0
106480970	2.0	0.0
106480972	1.0	0.0
106480971	0.0	0.0
113540	78.0	39.0
106479969	0.0	0.0
9079	2328.0	2013.0
106479968	0.0	0.0
106479967	1.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	1.0	0.0
106480974	27.0	0.0
9073	4204.0	111.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3273.0	2658.0
106479961	1.0	0.0
106480976	0.0	0.0
9071	48.0	32.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	1494.0	318.0
390402	0.0	0.0
106480978	0.0	1.0
9077	406.0	210.0
390403	0.0	0.0
106480977	1.0	0.0
9074	0.0	11.0
9075	11.0	50.0
106480979	0.0	0.0
100996387	0.0	0.0
390407	1.0	0.0
106480981	0.0	0.0
106480980	1.0	0.0
106480983	0.0	0.0
106480982	1.0	0.0
729025	4.0	3.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	30.0	6.0
137529	1.0	1.0
730010	0.0	7.0
106479999	0.0	0.0
729020	1.0	1.0
113510	760.0	660.0
106479998	0.0	0.0
729023	12.0	5.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	1.0	0.0
106479995	1.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	1.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	0.0	0.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	59.0	1187.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	0.0	1.0
106480946	0.0	0.0
57402	2197.0	22717.0
57403	3258.0	3271.0
57404	2358.0	1621.0
57405	37.0	153.0
389416	2.0	4.0
149501	11.0	96.0
9080	19.0	84.0
106480950	0.0	0.0
57406	373.0	505.0
57407	1755.0	2922.0
57408	0.0	0.0
730005	39.0	6.0
57409	1208.0	1653.0
106480959	0.0	0.0
729013	612.0	191.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	1.0	10.0
106479986	0.0	0.0
9094	1821.0	433.0
106479985	0.0	0.0
106480952	2.0	1.0
9095	449.0	194.0
106479984	1.0	2.0
106480951	3.0	4.0
9092	1734.0	2088.0
106479983	0.0	1.0
106480954	0.0	0.0
9093	2677.0	6370.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	322.0	21.0
106479981	0.0	0.0
106480956	0.0	1.0
9099	321.0	69.0
106479980	1.0	0.0
106480955	0.0	2.0
9096	1143.0	773.0
106480958	0.0	0.0
9097	3519.0	7366.0
106480957	0.0	5.0
57413	247.0	481.0
57414	3840.0	3572.0
57415	990.0	473.0
389404	6.0	5.0
9091	2232.0	3146.0
57410	3691.0	4196.0
389400	0.0	0.0
106480961	0.0	0.0
57412	29.0	8.0
106480960	0.0	0.0
57418	1060.0	822.0
57419	1532.0	1157.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	3.0	2.0
106480928	1.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	6.0	1.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	1666.0	708.0
390433	0.0	0.0
106480921	3.0	2.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	16.0	10.0
389434	29.0	51.0
642402	1.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	2.0	1.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	2.0	1.0
106479922	0.0	1.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	8.0	6.0
353497	132.0	166.0
390442	1.0	0.0
106480930	3.0	2.0
390443	0.0	0.0
389432	4475.0	164.0
106480932	0.0	0.0
390445	6.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	84.0	14.0
106480935	8.0	5.0
389428	4.0	1.0
341405	3.0	0.0
389422	18.0	14.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	3.0	0.0
106480904	0.0	0.0
106480907	20.0	9.0
106479958	0.0	0.0
106479957	0.0	5.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	1.0	0.0
106480908	0.0	0.0
106479954	1.0	1.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	4.0	0.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	3.0	1.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	2.0
106480902	0.0	0.0
57446	3276.0	2370.0
57447	39514.0	3560.0
390418	0.0	0.0
100996331	0.0	0.0
57448	9374.0	8883.0
390419	0.0	0.0
57449	1153.0	691.0
389458	0.0	0.0
642425	0.0	0.0
642424	9.0	2.0
100125556	233.0	108.0
106479949	0.0	0.0
106480916	5.0	0.0
106479948	0.0	0.0
106480915	1.0	1.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	6.0	3.0
106479946	0.0	0.0
106479945	1.0	1.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	1.0	0.0
642443	4.0	7.0
106479942	0.0	1.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	9.0	2.0
57451	3434.0	53.0
106480910	0.0	0.0
57452	3559.0	1837.0
390423	0.0	0.0
414919	848.0	578.0
390424	0.0	1.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	963.0	364.0
106480913	0.0	0.0
57458	638.0	933.0
390429	0.0	0.0
57459	4077.0	4015.0
57453	117.0	33.0
57455	1224.0	1170.0
57456	3468.0	1856.0
106479939	3.0	0.0
390472	0.0	0.0
162540	1.0	0.0
150554	14.0	16.0
729082	9074.0	7733.0
729085	427.0	581.0
729079	5.0	0.0
390483	0.0	0.0
730061	2.0	2.0
150568	1.0	0.0
729073	9.0	6.0
497258	364.0	112.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	1.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1016.0	1067.0
730092	387.0	184.0
730091	337.0	56.0
150577	0.0	0.0
150572	2619.0	4.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	10.0	2.0
102546227	25.0	1.0
106479902	1.0	0.0
730087	197.0	102.0
106479901	2.0	2.0
106479900	0.0	0.0
730086	0.0	5.0
729097	12.0	13.0
389493	89.0	156.0
221613	0.0	0.0
729096	36.0	33.0
729092	15.0	14.0
729046	19.0	9.0
729042	0.0	0.0
729041	19.0	46.0
730029	136.0	42.0
730023	8.0	1.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	2.0	2.0
730051	1091.0	1308.0
221662	125.0	931.0
150538	4.0	4.0
162515	237.0	31.0
162517	33.0	32.0
729059	4.0	1.0
162514	66.0	105.0
730041	19.0	13.0
149563	220.0	3.0
221656	1263.0	1944.0
729050	1.0	0.0
221687	13.0	25.0
221692	381.0	531.0
162494	79.0	25.0
654391	3.0	0.0
198437	1.0	6.0
257629	6.0	1.0
267004	1.0	1.0
149499	7.0	45.0
162466	39.0	40.0
255022	3.0	5.0
162461	9.0	92.0
267010	0.0	0.0
267012	0.0	0.0
267013	1.0	5.0
150472	640.0	500.0
255031	396.0	199.0
255025	0.0	0.0
101101692	73.0	80.0
255027	1517.0	112.0
267002	546.0	400.0
150483	1.0	0.0
282617	1.0	4.0
282618	4.0	2.0
282616	0.0	2.0
644990	35.0	10.0
9103	145.0	154.0
9100	4729.0	3114.0
9101	4319.0	4187.0
644994	1.0	0.0
9107	2163.0	2632.0
9104	395.0	65.0
400242	535.0	128.0
84959	402.0	414.0
255061	16.0	13.0
84958	1858.0	402.0
654319	11.0	4.0
100996315	0.0	0.0
84966	124.0	14.0
57348	2545.0	186.0
282679	108.0	47.0
84968	33.0	25.0
84967	678.0	1629.0
84962	2878.0	647.0
57343	1657.0	1163.0
654320	0.0	0.0
255057	22.0	151.0
84961	2431.0	1903.0
654321	11.0	2.0
400238	6.0	15.0
654322	5.0	2.0
84964	128.0	162.0
400236	65.0	158.0
644988	1.0	3.0
84960	83.0	107.0
642326	0.0	0.0
9113	3953.0	2122.0
9114	3718.0	3995.0
9111	870.0	1173.0
9112	3349.0	1816.0
9117	3837.0	3476.0
9118	1.0	0.0
414899	0.0	0.0
100996307	131.0	176.0
100996306	0.0	0.0
84948	435.0	589.0
9110	4529.0	6401.0
84947	630.0	372.0
84955	1025.0	1009.0
84954	585.0	920.0
84957	86.0	533.0
100996301	0.0	0.0
84951	8774.0	497.0
84950	4176.0	2501.0
84953	97.0	72.0
400224	26.0	360.0
84952	7558.0	778.0
644998	0.0	1.0
9108	132.0	147.0
642337	1.0	1.0
644997	3.0	8.0
9124	9597.0	5391.0
9125	2930.0	3117.0
9122	1194.0	795.0
9123	224.0	1225.0
9128	2005.0	1488.0
9129	3552.0	5974.0
9126	5604.0	4887.0
9127	38.0	7.0
94304	0.0	0.0
255043	77.0	33.0
9120	216.0	604.0
9121	1571.0	503.0
57369	0.0	0.0
84988	892.0	560.0
84987	1228.0	1609.0
84989	22.0	10.0
84984	136.0	291.0
84983	21.0	40.0
84986	2733.0	989.0
84985	32.0	84.0
642345	1.0	0.0
9119	2.0	5.0
84981	515.0	839.0
9135	9713.0	8467.0
9136	816.0	956.0
9133	199.0	918.0
9134	97.0	494.0
9139	3185.0	2336.0
267014	0.0	0.0
267015	0.0	2.0
9138	3661.0	4406.0
267017	4.0	0.0
9131	1521.0	3147.0
9132	459.0	60.0
84969	91.0	165.0
9130	1008.0	2642.0
400208	30.0	11.0
84976	675.0	678.0
400209	74.0	47.0
400206	0.0	0.0
84978	120.0	62.0
84973	1984.0	1149.0
84975	1542.0	1909.0
57379	0.0	1.0
642357	9.0	1.0
84971	670.0	755.0
84970	0.0	0.0
267020	2.0	0.0
9146	2918.0	3693.0
9147	2429.0	2226.0
9144	6315.0	12972.0
9145	3491.0	819.0
9148	100.0	63.0
106479899	0.0	0.0
9149	1266.0	952.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	4.0	0.0
106479895	1.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	2.0	0.0
9142	0.0	0.0
57380	1760.0	2110.0
9143	22.0	21.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	3122.0	1441.0
9140	2489.0	2481.0
106479891	0.0	0.0
9141	1714.0	1611.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	13.0	145.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	2030.0	2085.0
9156	92.0	559.0
106479889	0.0	0.0
9159	2091.0	1712.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	23.0	12.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	858.0	1221.0
106480896	0.0	0.0
106479885	2.0	1.0
57396	2768.0	956.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	10.0	4.0
106479882	0.0	0.0
9154	31.0	2.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	158.0	15.0
9152	0.0	1.0
654350	0.0	0.0
84996	218.0	319.0
84991	4193.0	3343.0
84993	2430.0	2148.0
84992	0.0	0.0
9168	23500.0	27547.0
9169	9083.0	8115.0
9166	1470.0	1218.0
642395	9.0	6.0
9167	4898.0	4011.0
642394	8.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	1.0	0.0
255082	168.0	146.0
106480867	1.0	1.0
9162	56.0	200.0
106480869	0.0	1.0
654383	0.0	3.0
106480871	1.0	2.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	83.0	689.0
106480872	0.0	0.0
642389	1.0	0.0
654381	1.0	0.0
9179	1254.0	1033.0
9177	0.0	0.0
106480875	0.0	0.0
9172	220.0	84.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	1023.0	988.0
106480876	0.0	0.0
9175	2108.0	1633.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	37.0	159.0
106480880	10.0	8.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	6.0	0.0
106480884	0.0	0.0
106480883	1.0	0.0
654370	0.0	1.0
137868	35.0	1.0
730112	85.0	101.0
106480849	0.0	0.0
729123	1.0	2.0
9188	5781.0	6886.0
106479859	0.0	0.0
106479858	4.0	1.0
9189	3417.0	4320.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	730.0	418.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1322.0	1068.0
106479852	0.0	0.0
106480841	1.0	0.0
9180	4086.0	4026.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	5209.0	5340.0
106479850	1.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1749.0	1246.0
106480845	1.0	0.0
9184	4639.0	5714.0
106480848	0.0	0.0
9185	1973.0	2022.0
106480847	0.0	0.0
57501	41.0	24.0
57502	970.0	224.0
57504	2853.0	2583.0
125875	46.0	29.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	10560.0	8234.0
730109	0.0	0.0
137872	928.0	412.0
102546175	0.0	1.0
57505	1027.0	810.0
644903	17.0	8.0
57506	10604.0	10445.0
57507	2656.0	617.0
57508	1049.0	2547.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	1.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	1001.0	3062.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	2159.0	2547.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	2800.0	2201.0
106480857	0.0	0.0
106480856	0.0	1.0
106480859	0.0	0.0
729119	4.0	5.0
9196	132.0	31.0
106480858	0.0	0.0
57512	19.0	185.0
57513	1816.0	3541.0
57514	2553.0	3800.0
123207	1364.0	773.0
57515	19698.0	15025.0
106480860	0.0	0.0
57510	3352.0	2779.0
106480862	0.0	0.0
57511	2020.0	2132.0
106480861	0.0	0.0
644911	1.0	1.0
644914	16.0	13.0
57519	2394.0	1649.0
729146	4.0	3.0
106480828	0.0	0.0
113878	598.0	672.0
135228	2162.0	3594.0
106480827	0.0	0.0
729148	56.0	50.0
106480829	0.0	0.0
137886	2158.0	1730.0
106479879	0.0	0.0
730130	1.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	3.0	2.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	1.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	1.0	0.0
106479870	1.0	1.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	2602.0	1924.0
57524	93.0	125.0
57526	521.0	400.0
644928	0.0	2.0
57520	731.0	1202.0
57521	2242.0	2330.0
57522	1323.0	2215.0
57528	14.0	72.0
57529	28.0	19.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	1.0	13.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	8.0	4.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
