id	6fd3a29c-c757-42ed-82ae-f597ae2a4f13	de85d8f5-101f-44b1-8d71-fb6949a709a5
100147832	1.0	1.0
100147833	0.0	0.0
103724390	7.0	6.0
100147834	0.0	2.0
100147835	0.0	1.0
100147836	4.0	3.0
100147837	0.0	0.0
100505385	19.0	42.0
100505383	0.0	13.0
374354	3830.0	5324.0
374355	0.0	0.0
103724389	0.0	23.0
103724388	1.0	1.0
103724387	10.0	10.0
103724386	2.0	1.0
100133203	0.0	0.0
100133204	30.0	33.0
100133205	124.0	113.0
100133206	1.0	3.0
122416	1424.0	627.0
65121	1.0	0.0
677837	5.0	10.0
677838	0.0	0.0
65123	4276.0	4113.0
677835	0.0	0.0
65122	0.0	0.0
677836	1.0	0.0
65125	8260.0	14365.0
677833	0.0	3.0
102723508	512.0	649.0
92745	1689.0	11834.0
65124	2295.0	2646.0
677834	3.0	14.0
100505566	7.0	27.0
677831	0.0	1.0
677832	3.0	7.0
100505567	0.0	0.0
80759	262.0	241.0
80758	39.0	117.0
80757	115.0	142.0
144165	899.0	2971.0
100505561	10.0	8.0
677839	0.0	2.0
79770	8586.0	7559.0
80762	19696.0	23585.0
79772	94.0	346.0
80761	20.0	26.0
80760	4425.0	3378.0
388667	0.0	0.0
79774	363.0	439.0
79777	1755.0	2329.0
79776	58.0	25.0
80765	140.0	72.0
80764	2495.0	2093.0
80763	2049.0	843.0
79778	700.0	1987.0
92737	10.0	0.0
677840	0.0	0.0
92736	0.0	2.0
158798	0.0	0.0
677848	0.0	0.0
677849	0.0	1.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	1.0	3.0
677842	0.0	0.0
677843	1.0	1.0
388662	51.0	15.0
80746	718.0	790.0
80745	608.0	625.0
653857	175.0	279.0
79760	435.0	580.0
79762	3415.0	69927.0
79763	2569.0	2249.0
80755	246.0	387.0
79768	1005.0	1486.0
79767	2500.0	6404.0
677850	0.0	0.0
677815	2.0	1.0
677816	0.0	0.0
677813	0.0	0.0
677814	12.0	17.0
677811	1.0	3.0
90102	372.0	1275.0
677812	0.0	0.0
677810	4.0	8.0
388695	778.0	772.0
80778	765.0	876.0
79791	2263.0	4069.0
677819	3.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	3729.0	5185.0
677818	0.0	0.0
79794	13932.0	26502.0
79797	845.0	737.0
79796	640.0	896.0
80781	7271.0	9408.0
79799	0.0	1.0
79798	1645.0	1527.0
388685	3.0	25.0
119180	0.0	0.0
677826	0.0	0.0
219833	241.0	323.0
677827	1.0	1.0
100505576	10.0	47.0
100505573	3817.0	1317.0
677825	0.0	0.0
92755	18.0	27.0
677822	0.0	0.0
677823	1.0	2.0
677820	0.0	0.0
677821	0.0	0.0
144193	33.0	30.0
79780	1530.0	2540.0
79782	1.0	0.0
144195	0.0	1.0
677828	1.0	4.0
79781	4176.0	3186.0
677829	1.0	0.0
79784	20733.0	28003.0
79783	178.0	53.0
80772	871.0	2490.0
79786	4946.0	10106.0
79785	190.0	17.0
80777	3697.0	5617.0
79788	382.0	377.0
80776	534.0	435.0
388677	31.0	69.0
80775	537.0	582.0
80774	66.0	347.0
79789	1747.0	602.0
92749	92.0	1.0
92747	0.0	6.0
90121	4764.0	6453.0
219844	153.0	224.0
90120	1505.0	1910.0
158763	35.0	738.0
651249	3.0	6.0
220832	7.0	10.0
146779	0.0	0.0
677885	8.0	24.0
677882	2.0	3.0
677883	1.0	0.0
651250	715.0	1171.0
132141	0.0	0.0
219855	34.0	646.0
219854	866.0	891.0
90113	68.0	532.0
653895	3.0	2.0
80789	2511.0	2959.0
144132	378.0	703.0
144124	0.0	0.0
388698	4.0	23.0
388699	0.0	0.0
388697	4.0	66.0
100505518	0.0	1.0
80790	2921.0	2245.0
89122	4152.0	5598.0
158787	413.0	291.0
100505540	0.0	0.0
219865	0.0	2.0
100505547	1.0	20.0
132158	188.0	356.0
100505545	0.0	0.0
90141	1062.0	854.0
132160	1763.0	2308.0
90139	1014.0	2361.0
340665	7.0	6.0
219858	0.0	0.0
100505532	56.0	21.0
90134	3.0	5.0
219875	0.0	0.0
90133	622.0	484.0
92799	3894.0	5992.0
219874	0.0	2.0
651258	2.0	0.0
90135	2255.0	2924.0
219873	0.0	0.0
100505536	11.0	0.0
92797	254.0	345.0
219870	0.0	0.0
339674	1.0	15.0
339669	0.0	0.0
100505538	284.0	195.0
340654	0.0	3.0
219869	0.0	0.0
339665	113.0	198.0
100133053	0.0	0.0
55722	263.0	281.0
55721	487.0	717.0
55720	1660.0	2764.0
55726	1083.0	1565.0
55723	71.0	324.0
55729	6384.0	19620.0
55728	1919.0	2549.0
55727	4873.0	6193.0
105377108	5.0	0.0
219899	1717.0	1826.0
220869	130.0	179.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	1.0	0.0
55733	1837.0	1506.0
400	9330.0	11899.0
641808	82.0	97.0
55732	183.0	339.0
401	0.0	0.0
55731	1907.0	3129.0
402	3352.0	1260.0
403	3085.0	2553.0
55737	7407.0	10198.0
205251	693.0	802.0
405	3851.0	5359.0
55735	1630.0	2016.0
406	716.0	6882.0
55734	1053.0	1194.0
407	7.0	47.0
408	248.0	825.0
409	554.0	1295.0
55739	4610.0	4458.0
55738	4417.0	5026.0
327658	0.0	0.0
327657	0.0	0.0
327659	0.0	0.0
653808	1.0	0.0
100133074	0.0	0.0
55740	1758.0	5854.0
102723562	0.0	0.0
100133079	0.0	0.0
410	2387.0	3915.0
55744	1885.0	2270.0
411	415.0	905.0
80700	17068.0	18394.0
79711	296.0	296.0
55743	1116.0	1433.0
412	952.0	1843.0
79710	1440.0	2257.0
79713	36.0	56.0
55742	2776.0	2692.0
414	8313.0	10170.0
55741	1367.0	2129.0
79712	1759.0	2107.0
55748	21421.0	27302.0
415	6.0	14.0
100505506	8.0	12.0
416	1.0	2.0
79714	847.0	624.0
55746	3223.0	5211.0
79717	3640.0	4365.0
417	7.0	4.0
55745	3084.0	3720.0
79716	507.0	889.0
418	5.0	0.0
79719	3134.0	4231.0
419	2.0	3.0
79718	16835.0	19974.0
55749	3606.0	5802.0
102723555	2.0	0.0
220885	20.0	12.0
55751	5861.0	7037.0
55750	1248.0	2394.0
420	208.0	45.0
102723553	2.0	0.0
421	5561.0	6281.0
55755	4029.0	19594.0
340618	0.0	0.0
55754	15351.0	27416.0
55753	3010.0	427.0
55752	3469.0	8080.0
79701	4491.0	4371.0
55759	1278.0	1514.0
427	74705.0	41386.0
55758	4708.0	8107.0
79703	344.0	1825.0
205272	2.0	2.0
55757	1549.0	2447.0
79706	1881.0	2110.0
55756	1354.0	1505.0
429	4.0	0.0
79705	491.0	1144.0
79707	1495.0	1805.0
79709	1308.0	2794.0
256815	18.0	190.0
101927273	1.0	2.0
101927275	120.0	121.0
7402	16137.0	32647.0
7401	1.0	0.0
80714	1360.0	220.0
101927279	9.0	30.0
653820	1.0	3.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	439.0	733.0
55761	6812.0	7548.0
430	22.0	24.0
55760	1771.0	3631.0
79731	1374.0	1794.0
432	1025.0	134.0
79730	832.0	1012.0
340602	3.0	4.0
79733	6.0	71.0
433	9.0	15.0
55766	1815.0	2472.0
434	6.0	3.0
55765	2.0	642.0
79735	5420.0	6215.0
435	2156.0	3270.0
55764	2639.0	4680.0
55763	2298.0	3700.0
79734	511.0	1022.0
436	17.0	57.0
55769	2165.0	3710.0
79736	367.0	440.0
438	2.0	7.0
79739	419.0	337.0
55768	1490.0	3294.0
439	5100.0	4196.0
79738	1201.0	1711.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	2.0	4.0
80709	1136.0	3100.0
677803	0.0	0.0
7411	2314.0	3290.0
677800	2.0	2.0
7410	4362.0	5636.0
677801	1.0	2.0
101927289	37.0	28.0
7412	70.0	451.0
101927288	44.0	63.0
80704	13.0	7.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	2.0
677809	0.0	0.0
677806	1.0	0.0
80705	927.0	928.0
677807	1.0	2.0
55773	2205.0	4188.0
440	1065.0	1550.0
100652997	0.0	1.0
55771	144.0	158.0
79720	5215.0	3608.0
443	88.0	123.0
55770	2755.0	3224.0
79722	2.0	4.0
444	12592.0	10421.0
55777	1778.0	1838.0
55776	1385.0	1733.0
445	12353.0	20765.0
55775	460.0	398.0
79724	3033.0	3653.0
79723	468.0	402.0
447	4.0	10.0
79726	3085.0	4340.0
7404	1.0	0.0
7403	3757.0	5153.0
79725	880.0	591.0
449	0.0	2.0
79728	719.0	1039.0
55779	489.0	885.0
55778	640.0	1061.0
79727	1.0	2.0
7405	1841.0	2113.0
7408	2247.0	8021.0
7407	2617.0	7272.0
79729	796.0	5494.0
7409	33.0	223.0
101927295	1.0	2.0
7422	34476.0	63072.0
100422711	0.0	1.0
7421	420.0	1449.0
100422712	7.0	17.0
7424	4517.0	4496.0
7423	5056.0	3329.0
80737	509.0	967.0
80736	360.0	52.0
100422716	0.0	0.0
65109	1093.0	951.0
65108	14866.0	20839.0
55780	1892.0	2667.0
80739	39.0	25.0
450	1.0	1.0
55784	1262.0	6951.0
79751	741.0	1042.0
80740	9.0	46.0
451	0.0	0.0
79750	34.0	58.0
55783	1965.0	4328.0
79753	1666.0	2106.0
55781	1574.0	1823.0
79752	3158.0	3359.0
454	1.0	1.0
79755	1507.0	4628.0
55788	8407.0	17496.0
455	6.0	3.0
55787	2082.0	3509.0
79754	810.0	625.0
55786	845.0	1152.0
80742	978.0	1487.0
55785	1204.0	2086.0
80741	76.0	114.0
92715	963.0	1418.0
7415	17777.0	27046.0
79759	196.0	260.0
7414	10792.0	26400.0
79758	1537.0	1230.0
7417	3869.0	4562.0
55789	33.0	148.0
92714	1907.0	2657.0
7416	4918.0	11430.0
7419	5185.0	4256.0
7418	0.0	0.0
65110	4518.0	4550.0
7431	146721.0	198406.0
7430	42649.0	51089.0
7433	395.0	1347.0
7432	7.0	24.0
7434	3.0	2.0
80726	2082.0	2201.0
65117	4379.0	7177.0
80725	106.0	3503.0
80724	1877.0	2341.0
80723	202.0	486.0
102723518	0.0	0.0
55791	1093.0	1295.0
55790	12110.0	1411.0
80728	1220.0	1738.0
460	1.0	6.0
102723513	12.0	17.0
80727	1655.0	3783.0
462	12.0	17.0
55795	2305.0	3144.0
79740	1.0	1.0
463	7599.0	13707.0
55794	788.0	717.0
55793	6534.0	4504.0
79742	688.0	1981.0
102723510	35.0	35.0
79744	778.0	931.0
466	2369.0	3495.0
55799	234.0	13.0
467	3409.0	992.0
55798	1461.0	1848.0
468	16699.0	11969.0
79746	1385.0	539.0
80731	65.0	388.0
55796	1625.0	3278.0
79745	4935.0	10773.0
469	0.0	0.0
79748	0.0	0.0
79747	1.0	1.0
7425	2.0	10.0
7428	3484.0	4711.0
92703	2000.0	2972.0
7429	1.0	2.0
7442	10.0	13.0
7441	0.0	0.0
7444	860.0	1474.0
7443	499.0	707.0
101927233	30.0	50.0
254251	834.0	1315.0
471	2112.0	8640.0
472	4235.0	5674.0
473	15196.0	23990.0
103689844	0.0	0.0
474	1.0	2.0
103689843	0.0	0.0
475	2594.0	2746.0
103689846	0.0	0.0
476	186204.0	130449.0
103689845	0.0	0.0
477	134.0	856.0
478	7.0	10.0
479	3.0	0.0
100135756	0.0	0.0
7436	2623.0	972.0
7439	88.0	188.0
7451	9.0	42.0
7450	2293.0	21376.0
7453	5380.0	12348.0
7455	3.0	0.0
100147744	0.0	0.0
7454	52.0	216.0
100422624	0.0	0.0
101927242	0.0	1.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	7.0	6.0
7456	1752.0	5194.0
100147747	0.0	1.0
100147749	0.0	0.0
101927249	2.0	0.0
254263	19.0	21.0
480	2.0	4.0
481	38969.0	33627.0
482	850.0	823.0
483	3124.0	6518.0
484	2.0	0.0
100133100	0.0	0.0
485	6.0	5.0
486	16.0	9.0
487	54.0	124.0
488	21461.0	28381.0
100133103	0.0	0.0
489	528.0	1112.0
7448	24.0	17.0
7447	32.0	8.0
7462	50.0	278.0
100147751	1.0	2.0
7461	627.0	751.0
100147752	2.0	6.0
7464	380.0	5114.0
100147754	0.0	0.0
7466	11066.0	3972.0
100147755	0.0	0.0
7465	3025.0	4505.0
100422635	4.0	0.0
100147756	0.0	0.0
7468	4124.0	7605.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	3.0	2.0
100147759	0.0	0.0
490	2891.0	4835.0
491	6.0	5.0
492	0.0	0.0
493	6723.0	10847.0
495	64.0	30.0
254225	1119.0	2231.0
496	19.0	10.0
254228	130.0	253.0
498	29630.0	34781.0
7458	16644.0	21490.0
100147750	14.0	7.0
7473	221.0	897.0
100147762	0.0	0.0
7472	13.0	4.0
100422642	6.0	9.0
7475	1.0	3.0
134701	5.0	0.0
7474	1461.0	7782.0
100422644	0.0	0.0
7477	199.0	410.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	2.0	3.0
100147767	0.0	0.0
7479	0.0	7.0
100147768	0.0	0.0
7478	1.0	3.0
100147769	0.0	0.0
254240	5.0	0.0
7471	0.0	4.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2630.0	4467.0
100147760	1.0	0.0
100147761	0.0	0.0
7484	3.0	18.0
7483	370.0	238.0
7486	737.0	995.0
7485	2215.0	2354.0
100422656	0.0	3.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	3630.0	3321.0
7480	33.0	23.0
100419004	0.0	0.0
7482	181.0	183.0
100419006	0.0	0.0
7481	133.0	24.0
100419005	0.0	0.0
100133139	1.0	1.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	7.0	18.0
7494	0.0	0.0
100422666	4.0	8.0
7499	35.0	6.0
7498	63.0	3.0
7490	1.0	0.0
100420005	0.0	2.0
100420003	10.0	6.0
100422674	0.0	3.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	44.0	60.0
101927217	44.0	59.0
100419028	28.0	68.0
101927219	0.0	0.0
55700	4789.0	11078.0
254268	8.0	0.0
55704	1439.0	2108.0
55703	928.0	1050.0
122706	0.0	0.0
55702	1869.0	1973.0
55701	5992.0	20212.0
55707	3337.0	5322.0
55706	1155.0	1976.0
122704	1715.0	1969.0
55705	5278.0	7889.0
100420012	0.0	2.0
100422686	0.0	0.0
55709	964.0	1125.0
101927221	506.0	683.0
101927220	1.0	3.0
100419031	9.0	7.0
101927222	1.0	0.0
101927224	0.0	0.0
100133161	31.0	46.0
100133162	0.0	2.0
100133163	1.0	0.0
100419038	0.0	0.0
100133168	0.0	0.0
55711	191.0	487.0
55715	1002.0	3127.0
55714	2929.0	75.0
55713	936.0	1473.0
100420028	7.0	4.0
102723590	0.0	1.0
55719	1933.0	3861.0
55718	2957.0	3693.0
55717	4356.0	6461.0
55716	972.0	2869.0
100420033	0.0	1.0
100420030	1.0	0.0
100419040	0.0	0.0
100419042	2.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	3.0	6.0
100419041	1.0	0.0
120103	927.0	718.0
65080	1587.0	1796.0
65082	1048.0	1867.0
100422690	1.0	0.0
100422691	18.0	19.0
122769	218.0	373.0
65084	1633.0	1995.0
65083	2503.0	3795.0
100420044	0.0	0.0
100420043	1.0	2.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	7.0	3.0
92691	327.0	771.0
100420049	0.0	0.0
65095	2708.0	3441.0
65094	1061.0	1183.0
100420047	0.0	0.0
100420046	1.0	0.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	0.0	0.0
158747	2129.0	3509.0
100420051	10.0	27.0
100419062	1.0	1.0
677778	15.0	30.0
677779	0.0	0.0
677776	0.0	1.0
677777	4.0	4.0
90060	1045.0	2640.0
146760	50.0	130.0
100419069	0.0	0.0
146754	92.0	12.0
122742	0.0	0.0
122740	0.0	0.0
100419070	3.0	13.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	10.0	25.0
122748	0.0	0.0
677780	0.0	1.0
100420063	1.0	4.0
100419075	6.0	10.0
100419074	4.0	3.0
90050	241.0	53.0
144110	589.0	637.0
146771	4.0	4.0
144100	2451.0	2070.0
144106	37.0	36.0
677796	7.0	9.0
677797	2.0	2.0
144108	2605.0	3250.0
677794	2.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	2.0	6.0
677790	1.0	1.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	157.0	86.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	81.0	253.0
100505475	23.0	2.0
100419095	0.0	0.0
100420080	1.0	1.0
90070	0.0	0.0
90075	166.0	181.0
134728	838.0	969.0
388610	212.0	119.0
388611	10.0	119.0
146705	468.0	853.0
388650	1026.0	830.0
122786	420.0	852.0
120126	0.0	0.0
388646	10.0	14.0
146713	4.0	0.0
146712	208.0	282.0
388649	8.0	9.0
349075	434.0	357.0
100505494	227.0	472.0
100505495	155.0	197.0
120114	3.0	19.0
388633	1.0	1.0
146723	0.0	0.0
388630	73.0	53.0
146722	2.0	141.0
122773	662.0	565.0
219902	748.0	1258.0
65244	1591.0	4811.0
100505683	62.0	33.0
65243	67.0	369.0
90204	827.0	1061.0
100505687	415.0	488.0
90203	1016.0	1215.0
65249	749.0	1997.0
102723626	0.0	0.0
79890	214.0	800.0
100505681	144.0	193.0
79892	3430.0	5586.0
79891	1250.0	1431.0
120071	1884.0	1104.0
79894	2292.0	3000.0
79893	3752.0	6666.0
79896	1356.0	1195.0
79895	50.0	123.0
388789	1603.0	1740.0
79898	560.0	679.0
120065	0.0	0.0
120066	0.0	0.0
79897	436.0	394.0
28299	4.0	13.0
79899	57.0	243.0
92856	2469.0	3060.0
219931	660.0	877.0
100505678	51.0	53.0
100505679	2.0	0.0
100505676	12.0	12.0
220906	2140.0	1792.0
65258	2808.0	1746.0
80868	23.0	12.0
168002	11.0	5.0
653737	69.0	14.0
79883	43.0	30.0
79882	4033.0	6990.0
79885	3809.0	2480.0
79884	2295.0	2466.0
79887	483.0	791.0
79886	3232.0	2601.0
79888	1919.0	2912.0
219927	1651.0	1981.0
65251	954.0	1724.0
65250	2254.0	5373.0
65264	8700.0	12575.0
65263	1290.0	1147.0
65266	18.0	23.0
65265	4074.0	4130.0
65268	276.0	272.0
65267	518.0	568.0
90226	0.0	0.0
102723605	0.0	0.0
220930	482.0	494.0
641776	0.0	0.0
219938	1.0	0.0
65260	1484.0	1461.0
100505696	1043.0	1122.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	304.0	243.0
653753	0.0	0.0
100505692	10.0	12.0
653758	27.0	18.0
388799	4.0	5.0
80896	247.0	1527.0
388795	13.0	10.0
80895	1556.0	3600.0
388796	666.0	633.0
220929	1672.0	1557.0
132014	582.0	1536.0
349149	6.0	8.0
100505641	12216.0	20171.0
219965	0.0	0.0
219960	0.0	0.0
653789	9.0	9.0
653794	4.0	0.0
677763	0.0	0.0
100505648	567.0	913.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	4744.0	13942.0
349136	2093.0	9319.0
90233	704.0	889.0
677769	0.0	0.0
677767	3.0	1.0
219972	137.0	1042.0
677768	10.0	12.0
677765	0.0	1.0
219970	0.0	0.0
100505633	19.0	0.0
677766	0.0	0.0
205327	1143.0	1147.0
146664	21.0	30.0
653781	2.0	1.0
653784	2604.0	2223.0
677774	0.0	0.0
677775	3.0	1.0
100505636	270.0	177.0
677772	3.0	9.0
677773	0.0	0.0
677770	0.0	1.0
677771	0.0	0.0
219968	0.0	0.0
219988	2457.0	4457.0
100505663	0.0	0.0
408029	0.0	0.0
220979	178.0	273.0
219986	0.0	0.0
90268	972.0	1238.0
219983	1.0	108.0
219982	0.0	41.0
219981	0.0	1.0
220972	4251.0	4613.0
220974	0.0	0.0
28231	62.0	239.0
28232	3091.0	3352.0
28234	3.0	0.0
158674	10.0	9.0
340784	0.0	1.0
220965	321.0	127.0
349114	216.0	325.0
219995	0.0	65.0
146691	17458.0	16617.0
219990	0.0	0.0
339799	678.0	541.0
220963	3257.0	4239.0
501	7105.0	4272.0
651144	0.0	1.0
90249	6.0	14.0
504	4.0	1.0
506	24720.0	28322.0
100505659	0.0	0.0
507	0.0	0.0
509	6986.0	8949.0
101927195	0.0	0.0
168090	16.0	2.0
100505601	8.0	18.0
101978785	91.0	1.0
339781	1.0	0.0
594840	0.0	0.0
594842	12.0	27.0
220992	102.0	173.0
339788	0.0	1.0
339789	2.0	4.0
339779	0.0	0.0
79810	1208.0	934.0
55843	93.0	183.0
55841	3381.0	8371.0
79812	965.0	4064.0
513	2932.0	3576.0
79811	7186.0	8685.0
55840	92.0	81.0
79814	79.0	61.0
55847	986.0	689.0
514	7122.0	8840.0
55846	3227.0	3972.0
515	7390.0	8255.0
79813	5014.0	6063.0
79816	667.0	396.0
516	3017.0	2223.0
55845	9468.0	13465.0
79815	772.0	2976.0
517	12125.0	11600.0
55844	2544.0	2900.0
518	5577.0	6005.0
79818	245.0	354.0
79817	569.0	350.0
256949	416.0	1428.0
55848	907.0	1190.0
79819	915.0	1033.0
220988	14406.0	24471.0
594837	5.0	7.0
594838	6.0	21.0
594839	13.0	34.0
220980	13.0	28.0
339778	104.0	20.0
55850	1529.0	1768.0
339768	27.0	463.0
520	1.0	0.0
55854	3607.0	5287.0
521	2014.0	2739.0
522	3122.0	3348.0
55853	0.0	7.0
523	6975.0	17889.0
55852	11908.0	7945.0
79801	18.0	70.0
79800	1002.0	1943.0
55851	2544.0	2574.0
525	1.0	8.0
55858	3230.0	4701.0
79803	1487.0	1564.0
55857	2819.0	2104.0
79802	833.0	9.0
526	5791.0	12248.0
55856	1545.0	1941.0
79805	27.0	37.0
527	2256.0	3542.0
528	6538.0	8349.0
55855	12.0	9.0
79804	35.0	24.0
529	5797.0	8549.0
79807	778.0	724.0
79809	1013.0	1278.0
256957	0.0	5.0
55859	1928.0	3.0
100505624	14.0	12.0
100505621	6.0	8.0
7500	0.0	0.0
339761	6.0	1.0
80818	2489.0	3996.0
80817	1119.0	1496.0
80816	442.0	15.0
339766	0.0	0.0
55861	105.0	95.0
55860	3735.0	5602.0
79830	904.0	1021.0
105377240	0.0	0.0
340745	3.0	0.0
79832	2887.0	5285.0
80821	903.0	1492.0
533	5531.0	8483.0
80820	136.0	288.0
79831	514.0	529.0
102723680	0.0	0.0
55863	1565.0	1810.0
79834	1485.0	3772.0
534	211.0	323.0
535	7788.0	15370.0
55862	3116.0	7322.0
79833	618.0	798.0
340749	1.0	1.0
105377243	0.0	0.0
55869	1223.0	2205.0
79836	2356.0	713.0
537	12894.0	17536.0
79838	190.0	232.0
538	1488.0	2878.0
55867	1.0	2.0
79837	2846.0	5395.0
539	3526.0	3125.0
79839	260.0	341.0
594855	0.0	0.0
7512	34.0	5.0
594857	0.0	0.0
7511	3029.0	4426.0
339751	16.0	110.0
55872	29.0	76.0
256933	3.0	3.0
540	411.0	195.0
55871	1269.0	1454.0
55870	8866.0	15513.0
541	9.0	5.0
542	0.0	0.0
55876	397.0	2684.0
543	0.0	2.0
79820	21.0	29.0
544	0.0	1.0
79823	497.0	564.0
545	1876.0	2635.0
546	6227.0	10057.0
79822	267.0	176.0
79825	96.0	134.0
547	97.0	75.0
7503	5365.0	27632.0
100505616	137.0	97.0
55879	6.0	27.0
549	1596.0	2544.0
79827	172.0	71.0
7504	343.0	103.0
79829	2159.0	2513.0
7507	1524.0	1709.0
79828	629.0	519.0
641700	172.0	246.0
7508	4761.0	7323.0
100505619	0.0	0.0
101927150	11.0	16.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	260.0	362.0
7520	19836.0	29326.0
92822	797.0	1162.0
80835	4.0	2.0
101927158	12.0	13.0
80834	0.0	0.0
80833	639.0	723.0
339742	6.0	2.0
653702	669.0	166.0
339745	1912.0	3336.0
550	5022.0	6482.0
79850	871.0	804.0
551	0.0	3.0
339736	2.0	2.0
79852	6.0	64.0
552	1090.0	954.0
256987	1990.0	4773.0
553	13.0	13.0
554	63.0	68.0
79854	35.0	48.0
79853	2.0	1.0
55885	9431.0	26281.0
79856	8142.0	26492.0
55884	6231.0	4979.0
100652885	0.0	0.0
7514	7268.0	13487.0
79858	1849.0	944.0
558	2123.0	5291.0
92815	13.0	470.0
7516	27.0	50.0
55889	0.0	1.0
7515	3024.0	3638.0
55888	377.0	393.0
7518	290.0	440.0
7517	479.0	614.0
7532	4970.0	9069.0
100422821	0.0	0.0
7531	31718.0	52112.0
7534	32323.0	50142.0
100422823	0.0	0.0
7533	2853.0	7070.0
101927167	30.0	82.0
100422824	1.0	1.0
65217	4.0	4.0
80824	4241.0	6905.0
100422826	0.0	0.0
340719	1187.0	1065.0
80823	821.0	882.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	8871.0	7101.0
80829	4434.0	7613.0
100422829	0.0	0.0
144097	704.0	1175.0
55894	0.0	0.0
55893	3895.0	6611.0
55892	1312.0	1444.0
563	34.0	2.0
79841	74.0	115.0
55891	4.0	3.0
79840	32.0	46.0
80832	39.0	165.0
79843	53.0	119.0
55898	5676.0	7521.0
80831	1.0	3.0
55897	37.0	232.0
566	1.0	4.0
79842	726.0	522.0
79845	156.0	116.0
567	68744.0	100453.0
80830	2945.0	6103.0
79844	79.0	71.0
79847	904.0	1154.0
7525	3386.0	4315.0
79846	575.0	431.0
79849	4.0	2.0
79848	958.0	1030.0
7526	12.0	6.0
7529	16477.0	29272.0
7528	8885.0	15233.0
101927171	7.0	0.0
92806	520.0	551.0
65220	3004.0	4403.0
92840	1097.0	1008.0
7541	1695.0	2130.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3514.0	4541.0
7542	774.0	662.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	2.0	2.0
100422834	0.0	0.0
7544	1.0	0.0
100422835	0.0	0.0
102723647	19.0	15.0
653720	281.0	28.0
100422837	0.0	0.0
80856	2085.0	2421.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	5.0	3.0
79870	86.0	78.0
571	2408.0	3784.0
572	3043.0	2474.0
79872	2445.0	2474.0
573	4861.0	6053.0
79871	1646.0	2232.0
79874	1634.0	2305.0
102723641	6.0	31.0
575	63.0	273.0
79873	801.0	580.0
79876	2457.0	3919.0
576	816.0	975.0
340706	133.0	129.0
577	24.0	550.0
79875	3788.0	5564.0
80864	63.0	88.0
578	496.0	607.0
80863	244.0	163.0
579	8.0	2.0
79877	4313.0	6974.0
80862	408.0	676.0
7536	18008.0	26121.0
79879	140.0	256.0
7535	44.0	72.0
7538	17422.0	17634.0
7539	503.0	950.0
7552	828.0	1523.0
101927186	0.0	0.0
100422841	2.0	1.0
7551	2100.0	2430.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	676.0	1051.0
7553	1199.0	1529.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	1427.0	1818.0
7555	23144.0	30699.0
100422846	3.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	412.0	854.0
581	1474.0	2647.0
582	301.0	345.0
583	2814.0	4320.0
79861	4.0	0.0
79863	746.0	827.0
585	2343.0	1951.0
100652899	0.0	0.0
586	114.0	1141.0
79862	373.0	312.0
102723631	0.0	0.0
587	2215.0	1891.0
79865	1.0	3.0
80854	2862.0	5114.0
80853	888.0	2677.0
79864	656.0	655.0
80852	31.0	184.0
79867	2609.0	1909.0
254312	0.0	0.0
79866	183.0	165.0
80851	2266.0	3045.0
79869	5712.0	10811.0
7547	1.0	0.0
7546	1.0	0.0
79868	2058.0	3600.0
7549	532.0	418.0
256979	1.0	2.0
101927193	1.0	0.0
7561	1245.0	1031.0
7562	899.0	1133.0
