id	91710332-c9b9-4ebc-9834-45866dd3873b	cbe2a33b-fbcb-4532-bf7e-e3be0e51f0a5
84097	0.0	0.0
11061	1792.0	1787.0
646892	18.0	24.0
441509	0.0	4.0
646891	1.0	0.0
11060	4481.0	4464.0
11063	10.0	53.0
619279	2144.0	3116.0
646898	0.0	1.0
11062	389.0	346.0
11065	31.0	89.0
441505	3.0	0.0
11064	1077.0	2357.0
23046	66.0	64.0
441502	2.0	7.0
23047	2397.0	3477.0
441501	0.0	35.0
23048	4305.0	5224.0
106479179	0.0	0.0
23049	7560.0	6912.0
106479178	0.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	3.0	3.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	4373.0	3530.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	7533.0	6780.0
106480177	0.0	1.0
23043	1025.0	5844.0
106480179	0.0	0.0
104384744	0.0	4.0
11067	1428.0	1066.0
50674	0.0	1.0
11066	1135.0	1260.0
11069	455.0	307.0
11068	1325.0	984.0
139378	1.0	1.0
106480170	0.0	0.0
152330	3143.0	1489.0
106480172	0.0	0.0
106480171	0.0	0.0
11070	4233.0	3739.0
404550	235.0	266.0
644242	14.0	22.0
404552	0.0	0.0
11072	2910.0	3320.0
11074	24.0	9.0
644246	98.0	66.0
11073	1344.0	1839.0
166979	3.0	6.0
11076	4308.0	150.0
11075	1.0	0.0
201965	916.0	599.0
379027	0.0	0.0
23057	6188.0	1551.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1757.0	2177.0
164312	11.0	5.0
106479168	0.0	4.0
106479167	0.0	1.0
106479166	7.0	1.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	12.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	7613.0	1587.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	1641.0	4938.0
379034	1.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	5585.0	5538.0
115399	268.0	360.0
23054	3802.0	4484.0
11078	1678.0	1901.0
11077	33.0	52.0
644237	2.0	0.0
11079	5068.0	4638.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	0.0
106480182	0.0	0.0
11041	2693.0	2785.0
11040	213.0	546.0
11043	1160.0	652.0
23023	1703.0	3453.0
441525	0.0	0.0
106480149	0.0	0.0
23024	42.0	512.0
106480148	0.0	0.0
23025	21.0	11.0
23026	47.0	1.0
441521	0.0	0.0
23028	4144.0	5703.0
106479199	1.0	1.0
23029	95.0	139.0
106479198	0.0	0.0
201973	490.0	741.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	4.0	21.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	16806.0	17207.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	2.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	6806.0	12173.0
106480157	0.0	0.0
11045	4.0	1.0
11044	1311.0	1618.0
11047	3407.0	3893.0
644248	4.0	6.0
11046	1450.0	590.0
11049	1.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	39.0	28.0
343171	359.0	346.0
343170	0.0	0.0
441519	0.0	0.0
11052	3317.0	5003.0
441518	940.0	1427.0
11051	5985.0	5139.0
11054	2861.0	2940.0
23034	1171.0	817.0
23035	1661.0	1162.0
106480159	1.0	0.0
23036	2783.0	3109.0
729816	0.0	0.0
23037	417.0	119.0
23038	7889.0	9803.0
106479189	0.0	0.0
23039	5415.0	7693.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	1.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	2.0	2.0
106480164	0.0	1.0
106479182	0.0	0.0
23030	4605.0	7776.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	953.0	2553.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	4182.0	3986.0
106480169	0.0	1.0
729809	0.0	0.0
23033	2213.0	2891.0
106480168	1.0	0.0
11056	848.0	1825.0
11055	18.0	2.0
343169	0.0	0.0
11057	7062.0	5934.0
11059	2641.0	1803.0
106480161	0.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	12.0	9.0
693202	0.0	0.0
693203	0.0	0.0
11021	1597.0	1842.0
693204	0.0	0.0
11020	2998.0	1814.0
693205	0.0	0.0
106479139	0.0	0.0
23001	6639.0	5957.0
106480127	0.0	0.0
693206	1229.0	50.0
106479138	0.0	0.0
23002	2872.0	1824.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	1.0	0.0
106479136	0.0	0.0
693208	2.0	2.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	2540.0	2323.0
106479134	0.0	0.0
106479133	0.0	3.0
23007	3244.0	1853.0
106479132	0.0	0.0
23008	5438.0	4464.0
106479131	3.0	0.0
106479130	11.0	7.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	1.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	1.0
84000	721.0	330.0
11022	878.0	1744.0
11025	19.0	24.0
11024	26.0	31.0
84002	555.0	575.0
139334	0.0	0.0
11027	34.0	49.0
11029	0.0	0.0
11030	6711.0	10306.0
106479129	0.0	0.0
11031	2621.0	2139.0
106479128	0.0	0.0
106479127	0.0	7.0
106480138	0.0	0.0
23012	1404.0	1922.0
23013	7004.0	9599.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	6404.0	8681.0
106479125	0.0	0.0
23015	953.0	4615.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	1681.0	1373.0
106479123	0.0	0.0
23017	54.0	162.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	11073.0	8721.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	6121.0	4970.0
106480146	0.0	0.0
11034	21282.0	21271.0
152302	574.0	398.0
11033	353.0	1082.0
11036	1.0	0.0
11035	780.0	544.0
11037	469.0	969.0
139341	840.0	1039.0
644297	3.0	2.0
166968	2455.0	1693.0
619212	0.0	0.0
59067	1.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	5.0	0.0
106479158	0.0	0.0
106480107	2.0	1.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	40.0	59.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	1.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	324.0	804.0
11000	524.0	724.0
11005	708.0	19.0
11004	96.0	172.0
11007	982.0	1284.0
11006	266.0	198.0
127391	0.0	0.0
11010	187.0	304.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	11.0	2.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	169.0	147.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	1173.0	1033.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	326.0	500.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	0.0	2.0
11012	0.0	15488.0
11011	1721.0	1917.0
11014	17411.0	14798.0
11013	124.0	36.0
11016	2333.0	2922.0
11015	148.0	1573.0
11018	1108.0	1073.0
11017	1469.0	1190.0
139363	0.0	0.0
106144608	0.0	0.0
646808	4.0	15.0
106144606	15.0	25.0
106144607	0.0	0.0
345778	1772.0	2091.0
646802	0.0	0.0
730861	0.0	0.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	97.0	50.0
729877	0.0	2.0
259308	5.0	2.0
259307	75.0	39.0
106480101	0.0	0.0
106480100	1.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	6.0	4.0
50604	0.0	0.0
106479119	0.0	1.0
106479118	0.0	1.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	0.0
106479113	0.0	0.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1232.0	1205.0
50613	0.0	1.0
50612	0.0	0.0
50615	22.0	93.0
50614	968.0	1012.0
50617	2.0	5.0
729894	0.0	0.0
50616	0.0	0.0
50619	406.0	1035.0
50618	12449.0	11090.0
106479109	0.0	0.0
106479108	2.0	0.0
106479107	0.0	0.0
106479106	0.0	7.0
106479105	17.0	81.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	2.0
729898	5.0	16.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	10.0	19.0
646839	2.0	3.0
50626	3000.0	3533.0
646837	72.0	133.0
50628	1793.0	1956.0
646851	384.0	571.0
260332	0.0	0.0
23089	2085.0	1033.0
260334	10.0	20.0
260337	2.0	2.0
260338	0.0	0.0
23081	1138.0	1051.0
23082	2946.0	3304.0
100272228	45.0	164.0
23085	7316.0	5476.0
23086	416.0	676.0
23087	1272.0	1708.0
50631	42.0	33.0
50632	1.0	4.0
646849	0.0	0.0
23080	3529.0	3202.0
50636	71.0	159.0
50639	0.0	1.0
729830	1221.0	1000.0
644202	3.0	11.0
646864	0.0	0.0
646862	1.0	31.0
729838	2.0	9.0
23092	902.0	720.0
23093	1803.0	1818.0
23094	5918.0	4634.0
23095	6221.0	7518.0
23096	1299.0	1630.0
23097	1461.0	2918.0
729828	7.0	6.0
23098	911.0	897.0
50640	3355.0	2173.0
23099	1572.0	1387.0
730811	0.0	0.0
23090	485.0	489.0
23091	9342.0	6683.0
11081	0.0	0.0
50649	2719.0	1320.0
11080	2482.0	1528.0
11083	6378.0	5691.0
729862	0.0	0.0
11082	58.0	596.0
11085	0.0	1.0
644213	1.0	1.0
100286844	70.0	57.0
646875	6.0	3.0
644214	0.0	0.0
11086	0.0	0.0
646873	0.0	0.0
23067	3941.0	3454.0
23060	3399.0	3898.0
23061	13535.0	10352.0
23062	7414.0	9696.0
23063	4188.0	3735.0
23064	12086.0	10215.0
23065	5155.0	4442.0
50651	124.0	211.0
100272205	201.0	37.0
23066	509.0	336.0
50650	2006.0	1561.0
50652	0.0	0.0
11092	1798.0	854.0
644220	9.0	4.0
11091	1797.0	1953.0
11094	2458.0	4611.0
729852	1865.0	1354.0
11093	275.0	371.0
11096	2560.0	646.0
11095	59.0	142.0
11098	3662.0	18757.0
11097	1027.0	1334.0
646884	0.0	0.0
23078	1842.0	1486.0
729857	16.0	11.0
23070	3117.0	3047.0
23071	6311.0	4812.0
23072	180.0	2159.0
164380	0.0	0.0
23074	1441.0	1758.0
23075	6440.0	3058.0
23076	1828.0	2260.0
23077	6250.0	4029.0
11099	4137.0	3563.0
646879	0.0	0.0
644218	0.0	0.0
646877	1.0	0.0
100130972	1.0	0.0
100379220	1.0	1.0
100130970	0.0	0.0
284339	17.0	24.0
284338	39.0	97.0
100129983	0.0	1.0
100129982	4.0	3.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	5.0	18.0
100129976	1.0	1.0
100130963	0.0	1.0
100130962	0.0	1.0
284325	742.0	925.0
100129972	1.0	1.0
284323	1102.0	1096.0
100129969	1.0	1.0
100130958	95.0	445.0
693187	3.0	0.0
693188	2.0	0.0
693189	0.0	2.0
100130954	1134.0	2.0
2444	277.0	143.0
100379249	0.0	0.0
693190	0.0	0.0
100129961	83.0	145.0
284312	229.0	110.0
693191	0.0	1.0
100129960	4.0	1.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	3.0	0.0
693177	0.0	0.0
693178	3.0	7.0
260340	0.0	0.0
100129959	0.0	0.0
260341	1.0	0.0
284309	1259.0	1323.0
284307	802.0	1225.0
284306	167.0	154.0
693180	0.0	0.0
693181	0.0	0.0
693182	0.0	0.0
693183	2.0	1.0
693184	0.0	0.0
693185	0.0	0.0
693186	1.0	2.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	50.0	90.0
100130933	4.0	1.0
100130932	13.0	23.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	2.0	1.0
284371	548.0	899.0
284370	983.0	1106.0
100130923	2.0	1.0
100130922	0.0	0.0
100129937	0.0	0.0
100129933	0.0	2.0
2483	874.0	1118.0
284369	0.0	0.0
2475	4089.0	3628.0
284367	6.0	5.0
284366	0.0	0.0
284361	15955.0	20684.0
50801	1.0	0.0
50804	80.0	3626.0
50805	0.0	0.0
100129926	4.0	5.0
50808	5190.0	5059.0
100129921	0.0	0.0
50807	1879.0	2878.0
100129920	13.0	34.0
50809	16763.0	12320.0
2496	3.0	1.0
2495	18047.0	20980.0
2494	65.0	78.0
2492	1.0	0.0
100129929	0.0	0.0
2491	21.0	35.0
2488	0.0	0.0
2487	265.0	847.0
284359	5.0	13.0
284358	53.0	125.0
284355	0.0	1.0
284353	41.0	58.0
284352	5305.0	2618.0
50813	4451.0	3779.0
50814	1584.0	1411.0
100129919	0.0	0.0
284349	398.0	402.0
2499	11.0	9.0
284348	73.0	133.0
2498	25.0	12.0
2497	30.0	24.0
284346	121.0	146.0
284340	10.0	38.0
23207	3902.0	5395.0
693121	0.0	0.0
100093625	0.0	0.0
23208	396.0	2190.0
693122	3.0	2.0
100093626	0.0	0.0
23209	7.0	1.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	153.0	141.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	0.0
25862	891.0	770.0
693129	0.0	0.0
23200	2512.0	2727.0
25861	971.0	665.0
644191	6.0	1.0
23201	7220.0	9419.0
25864	2289.0	1706.0
23203	2432.0	2428.0
25865	2825.0	6567.0
23204	9458.0	6631.0
23205	4.0	38.0
644192	12.0	20.0
11228	976.0	910.0
84166	740.0	370.0
11221	406.0	605.0
84168	26244.0	7618.0
11223	208.0	237.0
100093630	2125.0	3887.0
84167	441.0	653.0
11222	3499.0	4008.0
100093631	268.0	555.0
84162	8906.0	5988.0
11224	9884.0	20578.0
84164	4282.0	4911.0
11227	32.0	74.0
11226	646.0	569.0
84163	318.0	321.0
23218	976.0	3154.0
23219	2543.0	2788.0
402093	1.0	0.0
100862704	11.0	8.0
11230	1705.0	4492.0
23210	1246.0	859.0
25873	6567.0	18452.0
100379298	0.0	0.0
23211	3031.0	4501.0
25875	2513.0	3664.0
23212	660.0	1028.0
23213	5789.0	3013.0
25874	1781.0	1951.0
23214	5639.0	4580.0
25876	385.0	67.0
23215	10191.0	10493.0
23216	8788.0	8620.0
25879	1476.0	1880.0
100379296	0.0	0.0
25878	5463.0	17594.0
23217	20.0	19.0
84159	582.0	4304.0
25871	2570.0	2889.0
25870	13218.0	9133.0
142940	1480.0	2047.0
11232	347.0	560.0
11231	10894.0	10753.0
84154	1395.0	1779.0
11234	1409.0	1214.0
11236	2097.0	3134.0
11235	1163.0	1467.0
11238	809.0	835.0
84153	1006.0	1288.0
11237	1099.0	6930.0
84152	7.0	1275.0
693120	0.0	1.0
100093624	0.0	0.0
166929	4648.0	6439.0
25847	3434.0	3654.0
84182	195.0	163.0
84181	7191.0	7949.0
25849	41140.0	9052.0
25840	34853.0	20595.0
25842	1290.0	1657.0
25841	143.0	1184.0
25844	6989.0	9807.0
25843	1639.0	1664.0
11209	83.0	274.0
84188	3444.0	2857.0
84187	6332.0	1680.0
11201	2922.0	1342.0
11200	221.0	514.0
84189	7.0	1150.0
11202	1.0	7.0
84186	902.0	1812.0
25859	206.0	4018.0
25858	1.0	1.0
84171	1272.0	152861.0
284391	2146.0	1934.0
284390	176.0	200.0
100862726	0.0	0.0
100862727	1.0	4.0
100862728	1.0	0.0
25851	2472.0	2312.0
25850	268.0	316.0
25853	3349.0	3230.0
25852	2360.0	1929.0
100862725	0.0	0.0
25855	2027.0	2288.0
25854	150.0	143.0
402077	0.0	0.0
11218	1385.0	1066.0
11217	77.0	88.0
11219	31.0	21.0
139324	224.0	341.0
84176	4.0	6.0
11212	3638.0	2853.0
139322	2493.0	1718.0
84179	759.0	3260.0
11211	10.0	171.0
84173	914.0	1204.0
11214	15764.0	10005.0
11213	360.0	147.0
84172	2300.0	2205.0
284385	473.0	1051.0
11216	1875.0	1905.0
11215	5082.0	5152.0
84174	12.0	9.0
284383	0.0	0.0
25826	0.0	0.0
693165	1.0	0.0
25825	2077.0	2628.0
693166	0.0	0.0
25828	4979.0	3809.0
693167	0.0	0.0
25827	1546.0	1937.0
693168	0.0	0.0
693169	0.0	0.0
25829	5513.0	6295.0
441669	0.0	0.0
392214	3.0	1.0
25820	4537.0	5069.0
127343	1.0	181.0
25822	1500.0	2002.0
25821	1374.0	1336.0
25824	15001.0	16725.0
441662	0.0	0.0
106479099	0.0	0.0
25823	2.0	0.0
106479098	0.0	0.0
106480097	1.0	1.0
106479097	0.0	0.0
115361	1432.0	458.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	2383.0	1638.0
115362	90.0	32.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	1.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	0.0	0.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	2.0	1.0
693174	3.0	4.0
693175	17.0	13.0
106480094	0.0	0.0
84191	1895.0	2055.0
25837	58.0	44.0
693154	0.0	2.0
84190	352.0	380.0
25836	6084.0	5873.0
693155	31.0	27.0
25839	3785.0	5527.0
84193	5715.0	4503.0
693156	0.0	0.0
693157	0.0	0.0
693158	11.0	14.0
693159	0.0	0.0
392225	0.0	0.0
25831	13541.0	11457.0
25830	1.0	0.0
441654	1.0	1.0
25833	67.0	289.0
100379250	0.0	0.0
106479089	7.0	6.0
25832	316.0	546.0
106479088	0.0	0.0
25834	3270.0	7113.0
106479087	0.0	0.0
100379251	3.0	14.0
106479086	0.0	0.0
115350	0.0	0.0
106479085	9.0	3.0
414061	0.0	0.0
106479084	0.0	0.0
115352	7.0	1.0
106479083	0.0	0.0
414062	159.0	20.0
115353	3157.0	2327.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	1.0	0.0
693161	1.0	1.0
693162	0.0	0.0
84197	365.0	177.0
693163	0.0	0.0
84196	4628.0	4610.0
693164	4.0	2.0
25804	3505.0	3930.0
693143	0.0	0.0
25803	2.0	9.0
693144	2.0	13.0
25806	1.0	3.0
25805	79.0	399.0
693146	1.0	0.0
693147	0.0	0.0
25807	1059.0	1120.0
693148	2.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	673.0	586.0
100130995	0.0	0.0
100379287	1.0	0.0
100130994	2.0	0.0
441687	18.0	31.0
25800	5478.0	6371.0
25802	3503.0	472.0
25801	998.0	914.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	0.0	1.0
106480076	0.0	0.0
106480079	4.0	5.0
106480078	0.0	0.0
142910	12.0	2.0
106480071	0.0	0.0
100380272	1.0	3.0
693151	0.0	2.0
142913	12.0	51.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	1.0	0.0
693153	142.0	136.0
106480072	0.0	0.0
693132	0.0	0.0
25814	6097.0	6462.0
693133	0.0	0.0
693134	0.0	1.0
25817	2.0	71.0
25816	1181.0	1821.0
100130988	0.0	0.0
693135	0.0	0.0
25819	535.0	121.0
693136	0.0	0.0
100129998	0.0	1.0
130940	103.0	1565.0
25818	0.0	48.0
693137	0.0	0.0
693138	0.0	1.0
693139	1.0	1.0
100130980	5.0	8.0
25813	2154.0	1950.0
392209	8.0	12.0
25812	0.0	1.0
106480086	0.0	0.0
106480085	1.0	0.0
106480088	0.0	0.0
115330	80.0	44.0
106480087	0.0	2.0
106480089	1.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	0.0	15.0
106480082	0.0	1.0
693140	0.0	1.0
106480081	1.0	0.0
106480084	0.0	0.0
693141	0.0	1.0
693142	0.0	0.0
106480083	0.0	0.0
11180	12758.0	19400.0
154881	1282.0	1348.0
11182	78.0	123.0
11181	14.0	14.0
646770	0.0	0.0
11184	66.0	1257.0
392133	1.0	0.0
11183	2756.0	3019.0
392132	0.0	0.0
11186	721.0	1182.0
139249	1.0	0.0
11185	682.0	218.0
23166	779.0	3218.0
23167	6588.0	8044.0
106480049	0.0	1.0
23168	4231.0	5282.0
106479059	1.0	0.0
23169	1936.0	1285.0
166863	3.0	0.0
392138	2.0	1.0
106479058	0.0	0.0
729920	144.0	128.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	4816.0	4509.0
106479054	0.0	2.0
142891	1982.0	2223.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	1.0
106479052	0.0	0.0
23160	1868.0	2072.0
106480055	0.0	0.0
106479051	1.0	1.0
23161	3756.0	3551.0
115286	1284.0	1329.0
106480054	0.0	0.0
106479050	1.0	3.0
23162	1592.0	4537.0
106480057	0.0	0.0
23163	1677.0	4704.0
106480056	0.0	0.0
152217	628.0	646.0
23164	14821.0	23984.0
106480059	0.0	0.0
23165	2923.0	3112.0
106480058	0.0	0.0
11188	8389.0	10851.0
11187	1656.0	2285.0
11189	1.0	0.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	7.0	3.0
11191	54.0	59.0
392140	13.0	30.0
11190	2160.0	2345.0
404672	1674.0	1154.0
11193	1154.0	1026.0
154872	1.0	0.0
11194	2756.0	1575.0
11197	0.0	0.0
11196	4188.0	3100.0
23177	3015.0	2340.0
402016	5.0	123.0
23178	835.0	608.0
106479049	0.0	1.0
23179	854.0	1706.0
106479048	0.0	0.0
127255	88.0	37.0
106479047	0.0	1.0
127254	2.0	3020.0
106479046	0.0	0.0
646780	20.0	13.0
127253	1574.0	721.0
106479045	0.0	5.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	63.0	17.0
23170	2176.0	1750.0
115273	48.0	39.0
106480063	0.0	0.0
729909	4.0	5.0
106479041	0.0	0.0
23171	10629.0	4240.0
106479040	0.0	0.0
106480066	1.0	3.0
23172	1433.0	1141.0
106480065	0.0	0.0
23173	1899.0	2595.0
106480068	0.0	0.0
23174	9521.0	7046.0
106480067	0.0	0.0
23175	1369.0	2707.0
23176	3278.0	3794.0
106480069	0.0	0.0
11199	0.0	2.0
11198	7756.0	7910.0
106480060	0.0	0.0
106480062	1.0	0.0
106480061	0.0	0.0
11160	11533.0	6536.0
644131	23.0	132.0
404663	0.0	0.0
11162	120.0	226.0
646799	0.0	1.0
11161	2991.0	2784.0
404665	8.0	14.0
11164	1903.0	1994.0
11163	4591.0	2337.0
23144	1894.0	2024.0
127247	0.0	0.0
106480028	0.0	0.0
23145	299.0	135.0
106480027	2.0	5.0
106480029	0.0	0.0
23148	31.0	188.0
106479079	0.0	0.0
646791	5.0	1.0
23149	22.0	803.0
441641	1.0	1.0
106479078	0.0	0.0
106479077	3.0	4.0
106479076	0.0	0.0
84108	276.0	262.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	0.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	2.0	1.0
84109	61.0	91.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	5180.0	3509.0
115265	53.0	4.0
106480035	0.0	0.0
106479071	0.0	4.0
84103	1.0	0.0
23141	4053.0	5189.0
106480034	3.0	0.0
106479070	0.0	0.0
23142	1946.0	1857.0
84106	84.0	76.0
106480037	0.0	0.0
84105	841.0	735.0
23143	1154.0	1219.0
106480036	0.0	0.0
84100	319.0	262.0
11166	1.0	4.0
140258	0.0	0.0
644129	1.0	1.0
11165	3149.0	4340.0
84102	1522.0	1637.0
11168	3717.0	6109.0
84101	168.0	102.0
11167	8667.0	9276.0
644128	85.0	109.0
11169	212.0	444.0
11171	7924.0	6145.0
11170	3595.0	2813.0
11173	154.0	588.0
441639	0.0	0.0
11172	0.0	0.0
343296	0.0	1.0
11174	18.0	17.0
644146	3.0	5.0
23155	2191.0	1698.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	1324.0	976.0
23158	836.0	2937.0
106479069	0.0	1.0
441631	96.0	245.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	1.0
106479063	1.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	4272.0	4113.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	3427.0	2507.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	7610.0	10026.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	3468.0	4866.0
106480047	0.0	0.0
11177	808.0	2044.0
11176	7778.0	9061.0
11179	791.0	1561.0
644138	15.0	5.0
11178	95.0	1232.0
644139	1.0	0.0
139285	457.0	674.0
106480040	0.0	1.0
103695364	2.0	2.0
103695363	0.0	0.0
644153	1.0	0.0
11140	6691.0	8952.0
644159	0.0	1.0
103695365	0.0	0.0
11142	3038.0	2983.0
166824	3665.0	38.0
106479019	0.0	0.0
11141	206.0	2.0
130872	906.0	2521.0
106479018	0.0	0.0
644157	24.0	49.0
23122	3014.0	2455.0
106480006	0.0	0.0
106479017	2.0	3.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	7.0	16.0
106479015	0.0	1.0
106480008	1.0	0.0
25787	30.0	83.0
23125	3525.0	3726.0
106480007	0.0	0.0
25786	71.0	104.0
106479014	0.0	0.0
25789	24.0	5086.0
644150	582.0	986.0
23126	6987.0	8951.0
106479013	2.0	9.0
25788	68.0	68.0
23127	299.0	286.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	1.0	1.0
23129	4156.0	13296.0
106479010	0.0	0.0
84129	40.0	81.0
106480011	1.0	1.0
106480010	0.0	0.0
84126	10.0	27.0
106480013	0.0	0.0
84125	429.0	199.0
25780	653.0	804.0
106480012	0.0	0.0
84128	1327.0	1738.0
23120	4.0	17.0
106480015	0.0	0.0
25782	2818.0	3085.0
106480014	0.0	0.0
11144	9.0	17.0
11143	5447.0	4706.0
139212	24.0	4.0
84124	1101.0	1146.0
11146	300.0	465.0
11145	2547.0	4877.0
11148	3.0	3.0
86781	17.0	53.0
11147	506.0	411.0
11149	254.0	288.0
392181	1.0	0.0
127294	79.0	61.0
644165	30.0	237.0
11151	367.0	1854.0
166815	492.0	1046.0
392188	0.0	0.0
106479009	0.0	0.0
11153	1277.0	298.0
106479008	0.0	0.0
644168	0.0	3.0
11152	2213.0	2983.0
106479007	2.0	0.0
25796	2131.0	3646.0
130888	1078.0	517.0
23133	3160.0	4116.0
106479006	4.0	5.0
