id	a156c548-8258-4327-9b21-5015c682215b	7cd30f34-de43-428b-972e-e24f89a8cc60
100616328	1.0	0.0
650655	150.0	122.0
100616325	0.0	0.0
100616326	0.0	0.0
100616323	3.0	0.0
100616321	1.0	0.0
100616322	1.0	0.0
647000	1.0	0.0
100628307	1.0	1.0
100288380	29.0	2.0
86123	75.0	9.0
100616329	0.0	0.0
4481	865.0	1359.0
100616317	0.0	0.0
4482	1211.0	2094.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	0.0
4485	1374.0	1487.0
647013	0.0	0.0
100616313	0.0	0.0
4486	739.0	1309.0
100616310	0.0	0.0
4487	207.0	125.0
100616311	0.0	0.0
100288378	0.0	0.0
4477	1.0	4.0
4478	37902.0	64048.0
4479	16.0	4.0
647009	119.0	35.0
100616318	115.0	5.0
100616319	0.0	0.0
4493	8712.0	4731.0
4494	22319.0	1576.0
4495	33156.0	1224.0
100616389	0.0	0.0
647024	3235.0	3122.0
4496	2080.0	194.0
100616387	0.0	0.0
4498	6.0	2.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	0.0	0.0
100616383	0.0	0.0
100616384	0.0	0.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	2.0	1.0
4490	0.0	0.0
100616380	0.0	0.0
4488	139.0	11.0
4489	43.0	11.0
100616378	0.0	0.0
100616379	0.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	22.0	69.0
100616374	6.0	1.0
100616375	0.0	0.0
647033	12.0	6.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	111.0	80.0
4499	636.0	52.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	0.0
647047	4.0	3.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	108.0	10.0
100288346	47.0	0.0
100616361	0.0	0.0
647044	0.0	0.0
100616362	0.0	0.0
100616360	0.0	0.0
100288343	3.0	0.0
118611	32.0	16.0
346007	88.0	32.0
100616358	0.0	0.0
100616359	5.0	1.0
100616356	0.0	0.0
100616354	0.0	0.0
100288339	0.0	0.0
100288337	0.0	0.0
100616352	1.0	0.0
100616353	0.0	0.0
100616350	0.0	0.0
100616351	0.0	0.0
100288332	136.0	150.0
647051	2.0	1.0
100288330	0.0	0.0
100303491	5.0	9.0
64711	4.0	5.0
64710	40025.0	19944.0
64714	1.0	0.0
64708	2717.0	2872.0
143501	0.0	0.0
143502	0.0	0.0
143506	0.0	0.0
143503	23.0	35.0
348761	0.0	0.0
100506084	52.0	20.0
64726	2.0	3.0
64725	7.0	0.0
64718	1975.0	603.0
100144597	0.0	0.0
100144596	0.0	0.0
131540	8.0	8.0
348751	996.0	155.0
131544	12458.0	213.0
64735	0.0	0.0
103283057	7.0	0.0
100533695	4.0	3.0
64744	2835.0	2225.0
64743	7432.0	9848.0
64746	6386.0	3074.0
64745	2468.0	1944.0
64748	1047.0	1062.0
64747	7803.0	5045.0
348738	0.0	3.0
100616426	0.0	0.0
100616427	1.0	0.0
100506058	5.0	0.0
100616424	0.0	0.0
100616425	0.0	0.0
100533675	0.0	0.0
100616422	3.0	0.0
64750	3721.0	2307.0
100616423	0.0	0.0
100533676	14.0	1.0
64753	157.0	28.0
100616420	0.0	0.0
100616421	1.0	0.0
64755	5666.0	2226.0
64754	543.0	487.0
64757	8989.0	1636.0
100506050	0.0	0.0
64756	4145.0	4035.0
64759	22594.0	3458.0
100506054	786.0	527.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	1.0	0.0
100616429	2.0	1.0
100506049	1.0	0.0
100616415	0.0	0.0
100616416	0.0	0.0
64760	5347.0	4566.0
100616413	0.0	0.0
100616414	0.0	0.0
100506046	85.0	65.0
64762	700.0	233.0
64761	2218.0	3002.0
64764	26620.0	9064.0
64763	1853.0	1435.0
100616410	1.0	0.0
64766	2445.0	1315.0
64768	337.0	98.0
64769	4507.0	8214.0
100533682	0.0	0.0
100616417	2.0	0.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	0.0	0.0
64771	11308.0	11709.0
100616402	0.0	0.0
64770	3030.0	844.0
100616403	0.0	0.0
64773	4911.0	4069.0
100616400	0.0	0.0
64772	2378.0	1072.0
100616401	6.0	0.0
64777	3718.0	4582.0
64776	1635.0	1339.0
64779	1640.0	1136.0
64778	10035.0	4197.0
100506080	54.0	36.0
88745	1761.0	2171.0
100616408	0.0	0.0
100616409	1.0	0.0
100616407	0.0	0.0
64780	1528.0	1826.0
100533668	2.0	0.0
64782	1561.0	1928.0
64781	8241.0	3466.0
100506068	9.0	6.0
64784	7248.0	3255.0
100533664	41.0	25.0
64783	1029.0	636.0
100533665	3.0	0.0
64786	4894.0	2726.0
100533666	2.0	0.0
64785	275.0	304.0
64788	2639.0	2042.0
64787	8070.0	7605.0
100506061	0.0	0.0
64789	401.0	334.0
100506060	97.0	41.0
100288298	1.0	0.0
100533661	0.0	0.0
100533662	9.0	0.0
100506013	0.0	0.0
100506012	118.0	72.0
167555	77.0	38.0
100132520	1.0	0.0
100132526	10.0	0.0
100132529	3.0	0.0
100533646	17.0	2.0
100506003	0.0	0.0
100533642	131.0	18.0
100506007	187.0	48.0
100506001	29.0	4.0
100506000	0.0	0.0
204962	392.0	8.0
100462800	0.0	0.0
100132534	0.0	0.0
100132537	0.0	0.0
100506035	34.0	14.0
202309	133.0	102.0
100506039	0.0	0.0
100506033	1971.0	1201.0
100533619	10.0	3.0
100132541	5.0	0.0
100533624	0.0	0.0
100506025	3.0	0.0
100506020	16.0	4.0
131566	6406.0	5527.0
100462829	0.0	0.0
100462833	0.0	0.0
202333	2610.0	2183.0
100462832	0.0	0.0
100132562	5.0	0.0
100132565	1.0	0.0
100462838	0.0	0.0
100462830	0.0	0.0
131572	0.0	0.0
131578	1832.0	10.0
100462843	1.0	0.0
131583	988.0	5569.0
100462809	5.0	3.0
143570	984.0	391.0
100132580	31.0	18.0
100462811	3.0	0.0
100462810	0.0	0.0
100462813	15.0	1.0
100462812	0.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	3.0	1.0
100462824	0.0	0.0
100132597	0.0	1.0
100462826	0.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	44.0	4.0
170689	1679.0	765.0
170688	0.0	0.0
100462990	26.0	0.0
155061	1578.0	1175.0
131096	80.0	0.0
155066	8043.0	3456.0
170680	4.0	6.0
100533800	5.0	0.0
169693	31.0	1.0
170679	212.0	537.0
100036567	0.0	0.0
155051	1633.0	5622.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	0.0	0.0
100036565	0.0	0.0
155054	640.0	268.0
143098	3693.0	3431.0
4507	2477.0	1988.0
4508	270824.0	360140.0
4509	41228.0	19654.0
100462977	2814.0	7484.0
4500	514.0	228.0
4501	14307.0	5798.0
4502	14551.0	17592.0
4503	23.0	24.0
4504	6.0	29.0
4520	2008.0	758.0
4519	365839.0	353423.0
170690	84.0	7.0
4511	26.0	70.0
4512	811979.0	895626.0
100462981	1.0	0.0
4513	249913.0	406016.0
4514	425089.0	606482.0
100462983	8.0	7.0
4515	156.0	50.0
170692	9.0	20.0
100462985	0.0	1.0
170691	194.0	199.0
253512	1528.0	541.0
4521	384.0	1184.0
4522	4918.0	3730.0
157680	3919.0	975.0
4523	4.0	4.0
4524	5553.0	6743.0
4528	2652.0	1567.0
155006	1.0	1.0
4540	198822.0	96305.0
4541	110002.0	133921.0
157667	3.0	6.0
4542	941.0	1283.0
4534	1661.0	1101.0
4535	182362.0	184085.0
4536	249042.0	303734.0
4537	86773.0	197581.0
4538	715846.0	703322.0
4539	39276.0	12424.0
157697	2091.0	970.0
4550	363532.0	455535.0
155038	1883.0	535.0
4552	2287.0	1126.0
4553	0.0	0.0
4543	0.0	1.0
4544	0.0	0.0
4547	29.0	6.0
100036575	3.0	1.0
4548	8702.0	2362.0
100036574	0.0	0.0
4549	36559.0	90670.0
131076	671.0	821.0
4563	0.0	1.0
4564	2.0	1.0
4555	0.0	0.0
4556	4.0	11.0
4558	8.0	14.0
157695	3969.0	3138.0
157693	9.0	1.0
4570	0.0	0.0
348378	87.0	77.0
4571	2717.0	6153.0
4572	0.0	0.0
4573	2.0	1.0
4574	0.0	0.0
4575	1.0	3.0
100288287	0.0	0.0
100288283	4.0	4.0
4565	1.0	0.0
4566	0.0	0.0
4567	12.0	3.0
4568	4.0	3.0
253559	31.0	0.0
4569	2.0	1.0
253558	2038.0	845.0
4580	1383.0	1089.0
4581	338.0	52.0
4582	1168.0	15600.0
4583	1.0	0.0
4584	104.0	35.0
4585	86.0	57.0
4586	0.0	2.0
4576	6.0	14.0
4577	3.0	0.0
4578	0.0	0.0
4579	45.0	73.0
4591	2543.0	1179.0
4593	11.0	0.0
4594	3878.0	1888.0
4595	1442.0	1289.0
4597	2120.0	2926.0
100288264	1.0	0.0
4588	13.0	1.0
4589	0.0	0.0
100288252	12.0	13.0
4598	2514.0	3415.0
4599	6373.0	5746.0
100288248	0.0	0.0
650560	0.0	0.0
348327	306.0	137.0
100288235	0.0	0.0
100288227	0.0	0.0
253582	4.0	2.0
100288222	0.0	0.0
64834	6300.0	6821.0
64838	341.0	4614.0
64837	1346.0	1184.0
100132487	0.0	0.0
64841	1290.0	742.0
64840	1187.0	1665.0
64843	8.0	2.0
64844	6918.0	3722.0
64847	10096.0	6685.0
64849	454.0	225.0
64848	3203.0	932.0
64839	5485.0	2346.0
64850	147.0	3.0
64852	1548.0	1602.0
64854	2942.0	852.0
64853	1564.0	852.0
64856	4551.0	8101.0
64855	15372.0	33785.0
64858	692.0	370.0
64857	1208.0	1549.0
64859	638.0	534.0
387911	25.0	5.0
387914	3126.0	2379.0
100144494	3.0	1.0
64860	1667.0	1061.0
64863	1270.0	538.0
133619	6840.0	3436.0
64864	2249.0	723.0
64866	3839.0	4531.0
133615	0.0	0.0
100506172	1.0	2.0
387933	23.0	16.0
100533794	0.0	1.0
387934	1.0	1.0
100533790	1.0	0.0
100506169	40.0	19.0
64881	3.0	0.0
375940	0.0	0.0
399939	0.0	0.0
100506161	225.0	60.0
100506164	7.0	1.0
399937	0.0	0.0
387921	4975.0	1558.0
100288198	235.0	131.0
100288195	0.0	0.0
387923	288.0	214.0
387924	3.0	6.0
64895	5349.0	1517.0
100506195	0.0	1.0
64897	1341.0	1344.0
399909	4991.0	4212.0
100288185	0.0	1.0
100288179	0.0	0.0
121601	90.0	2.0
100288173	0.0	0.0
100506190	6378.0	10394.0
399965	6.0	0.0
399967	1.0	1.0
101060111	0.0	0.0
100506134	4.0	0.0
100533754	0.0	0.0
157638	3137.0	3602.0
399968	0.0	0.0
169611	9667.0	9441.0
145645	7.0	0.0
100132402	0.0	0.0
100132403	2.0	0.0
100132406	220.0	57.0
387978	2.0	0.0
100506126	5.0	3.0
399972	39.0	28.0
157627	1.0	0.0
399979	7565.0	3701.0
121665	6998.0	6672.0
100132415	19.0	2.0
100132417	12.0	19.0
133688	0.0	0.0
399942	61.0	102.0
100506157	34.0	20.0
100533731	0.0	0.0
133686	4364.0	1253.0
157657	706.0	160.0
399940	0.0	0.0
170627	0.0	0.0
170626	0.0	1.0
399947	2.0	0.0
399949	30.0	1.0
399948	1437.0	707.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	6517.0	9408.0
133690	452.0	4.0
131034	65.0	163.0
399950	6.0	2.0
101060105	0.0	6.0
387990	38.0	24.0
100506144	640.0	642.0
399959	91.0	16.0
121643	0.0	0.0
121642	922.0	1011.0
100132439	1.0	0.0
542767	26.0	32.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	55.0	62.0
100132441	2.0	0.0
100462957	0.0	0.0
100533725	9.0	0.0
100533721	0.0	0.0
101060160	2.0	0.0
64801	1767.0	1559.0
64800	909.0	297.0
64802	1381.0	1006.0
64805	66.0	67.0
100132450	8.0	0.0
100144435	1.0	0.0
100506115	102.0	662.0
399988	11.0	10.0
100506119	91.0	240.0
64816	4.0	0.0
64806	1.0	0.0
100132463	0.0	0.0
100132464	0.0	0.0
145624	50.0	3.0
100132467	6.0	0.0
101060146	349.0	101.0
101060144	1.0	0.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	0.0	0.0
101060192	14.0	14.0
101060195	527.0	489.0
4606	190.0	135.0
4607	6.0	5.0
4608	11.0	521.0
4609	2480.0	611.0
4600	915.0	693.0
4601	8181.0	3632.0
4602	40.0	25.0
4603	225.0	82.0
4604	5.0	24.0
4605	81.0	228.0
202018	4639.0	1477.0
4617	0.0	0.0
170555	0.0	0.0
4618	0.0	0.0
170554	0.0	1.0
4619	0.0	1.0
170552	1.0	0.0
170559	17.0	0.0
202020	322.0	62.0
170556	7.0	0.0
4610	931.0	152.0
4611	0.0	0.0
4613	508.0	84.0
170550	0.0	0.0
4615	2109.0	2166.0
4616	5102.0	2139.0
100506311	94.0	40.0
101060176	0.0	0.0
101060171	60.0	3.0
4628	7045.0	6678.0
4629	3806.0	396.0
170589	9.0	1.0
4620	0.0	0.0
4621	1010.0	117.0
4622	0.0	0.0
4624	22.0	0.0
4625	24.0	2.0
4626	0.0	0.0
4627	59981.0	43071.0
432369	21.0	42.0
100506301	3.0	0.0
101060189	0.0	0.0
100506305	558.0	567.0
4640	8.0	12.0
4641	13242.0	18396.0
170575	845.0	378.0
4632	0.0	0.0
4633	9.0	1.0
4634	8.0	4.0
4635	1588.0	1037.0
170572	6.0	2.0
4636	737.0	587.0
4637	65660.0	93797.0
4638	2533.0	575.0
157556	7.0	4.0
133584	282.0	308.0
4650	4000.0	3276.0
4651	15133.0	2681.0
170529	2.0	0.0
170527	0.0	3.0
170526	1.0	0.0
202051	271.0	215.0
170524	0.0	0.0
145567	865.0	444.0
202052	1332.0	867.0
170523	0.0	0.0
4642	12623.0	22046.0
4643	2047.0	2409.0
253639	452.0	280.0
4644	3257.0	1325.0
4645	7411.0	4402.0
4646	5244.0	6300.0
4647	418.0	361.0
253635	1407.0	686.0
4648	218.0	67.0
4649	6392.0	1571.0
4660	5092.0	773.0
4661	226.0	31.0
2001	3.0	5.0
2000	516.0	665.0
170517	2.0	0.0
170516	12.0	1.0
145581	97.0	1.0
169522	7.0	1.0
170511	0.0	0.0
170510	0.0	0.0
170514	0.0	0.0
170513	0.0	0.0
4653	1089.0	2.0
4654	0.0	1.0
4656	0.0	1.0
4659	7576.0	2070.0
4670	18326.0	12263.0
4671	155.0	5.0
4673	20098.0	28917.0
4674	1723.0	527.0
2012	19607.0	9088.0
2011	5993.0	3977.0
2010	7318.0	6606.0
2009	2750.0	443.0
170542	0.0	0.0
2006	2118.0	648.0
170541	15.0	4.0
2005	3564.0	1491.0
170548	1.0	3.0
2004	5718.0	4483.0
170547	0.0	0.0
2003	0.0	0.0
2002	1752.0	2082.0
4664	6466.0	3530.0
4665	3700.0	18079.0
4666	42796.0	68880.0
4668	2650.0	3806.0
170540	0.0	0.0
4669	5193.0	4228.0
157567	2747.0	715.0
4680	6.0	935.0
4681	1490.0	3189.0
4682	1898.0	2288.0
4683	4945.0	2454.0
4684	11948.0	268.0
4685	116.0	32.0
2023	30466.0	55692.0
2022	8483.0	11917.0
2021	358.0	444.0
170539	8.0	6.0
2020	7.0	0.0
170533	1.0	2.0
2019	3.0	5.0
2018	4.0	3.0
2017	17041.0	27224.0
2016	2.0	0.0
170537	9.0	13.0
2015	16.0	12.0
170536	19.0	24.0
2014	1776.0	6029.0
170535	0.0	0.0
2013	3264.0	7728.0
4675	1126.0	356.0
100134934	7.0	4.0
157570	29.0	45.0
4676	9213.0	10729.0
4677	12396.0	8499.0
4678	5745.0	5352.0
100134938	43.0	152.0
157574	603.0	321.0
4690	2401.0	1157.0
4691	44127.0	39120.0
4692	2202.0	782.0
4693	12.0	4.0
4694	5417.0	6155.0
4695	3274.0	5519.0
4696	3193.0	5898.0
2034	26658.0	8887.0
2033	13647.0	5084.0
2030	5902.0	4523.0
100288165	33.0	8.0
2029	14316.0	14203.0
2028	378.0	191.0
2027	498.0	249.0
2026	5363.0	2910.0
2025	0.0	0.0
4686	3125.0	1546.0
4688	533.0	1601.0
4689	331.0	766.0
348487	46.0	26.0
2045	15.0	0.0
2044	343.0	3.0
2043	4897.0	4584.0
2042	5741.0	104.0
2041	1557.0	1189.0
2040	8922.0	8608.0
2039	6354.0	5020.0
2038	14.0	8.0
2037	7034.0	1303.0
2036	4028.0	4906.0
2035	3995.0	1167.0
4697	11527.0	18659.0
4698	12868.0	7143.0
735301	330.0	354.0
4699	0.0	0.0
2056	5.0	0.0
2055	1941.0	1510.0
2054	1677.0	363.0
2053	4633.0	3185.0
100288149	0.0	1.0
2052	9505.0	6176.0
2051	5325.0	2186.0
2050	2813.0	1233.0
100288142	163.0	101.0
253650	471.0	66.0
2049	182.0	2110.0
2048	2810.0	1563.0
2047	3409.0	230.0
2046	10.0	0.0
2067	3579.0	5517.0
2066	969.0	92.0
2065	2335.0	9636.0
2064	19569.0	25881.0
2063	3405.0	5301.0
2060	6302.0	3685.0
253665	2.0	10.0
100288130	0.0	0.0
2059	2383.0	8067.0
2058	7534.0	6080.0
2057	3052.0	2648.0
2070	320.0	0.0
649446	941.0	1087.0
2078	1759.0	415.0
2077	3590.0	2673.0
2074	1568.0	721.0
2073	2296.0	2719.0
2072	964.0	348.0
100288122	1.0	0.0
2071	3702.0	2694.0
2069	0.0	28.0
2068	2591.0	2054.0
2081	2519.0	1116.0
649458	0.0	0.0
2086	1607.0	611.0
105751187	1.0	1.0
100288111	0.0	0.0
2079	6184.0	8003.0
170591	3.0	2.0
2091	6918.0	11262.0
2099	1131.0	377.0
2098	10186.0	8385.0
100653515	3.0	1.0
64951	522.0	709.0
64949	3772.0	4000.0
64960	2258.0	4087.0
64963	2269.0	2179.0
64965	1969.0	2123.0
64968	7029.0	13104.0
64969	3599.0	4248.0
100132372	2.0	3.0
64975	1692.0	2719.0
64976	4401.0	7292.0
64979	599.0	1118.0
100132380	19.0	2.0
64978	632.0	419.0
100132382	2.0	0.0
100132386	0.0	0.0
64981	2505.0	3123.0
64983	2704.0	2528.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	325.0	79.0
287015	0.0	0.0
100506299	156.0	69.0
121512	2202.0	698.0
100288083	3.0	0.0
101060200	869.0	173.0
100288077	1.0	0.0
100288072	21.0	16.0
121504	277.0	42.0
121506	693.0	2031.0
101060233	0.0	0.0
121551	7713.0	652.0
100506246	0.0	0.0
133558	2.0	0.0
100506244	0.0	0.0
157506	959.0	552.0
100506243	126.0	601.0
121549	0.0	3.0
101060211	0.0	0.0
100533851	2.0	1.0
170506	5776.0	2216.0
100506275	0.0	0.0
170504	0.0	2.0
170503	2.0	0.0
100132308	0.0	0.0
121536	4550.0	2573.0
101060226	848.0	299.0
64900	2709.0	669.0
64902	0.0	0.0
64901	565.0	151.0
145553	218.0	173.0
100132311	0.0	0.0
157530	34.0	10.0
100506211	74.0	19.0
100506215	515.0	70.0
121599	0.0	2.0
100132321	2.0	0.0
100132322	3.0	0.0
100533844	0.0	0.0
100506205	3.0	0.0
101060280	0.0	0.0
64922	7.0	4.0
64921	3817.0	1782.0
64924	6635.0	3606.0
100533849	0.0	0.0
64926	719.0	617.0
64925	2624.0	3040.0
64919	697.0	132.0
100132332	0.0	0.0
133522	112.0	54.0
100506233	823.0	495.0
104644205	0.0	0.0
100506237	843.0	1045.0
4705	7115.0	6813.0
64928	1541.0	5862.0
4706	2498.0	4790.0
64927	2338.0	1687.0
100132341	2594.0	1405.0
4707	2865.0	3891.0
4708	10956.0	16737.0
4709	2398.0	2364.0
100132346	1.0	1.0
145501	16.0	84.0
145508	763.0	218.0
4700	3206.0	4330.0
4701	213.0	315.0
4702	2590.0	3335.0
4703	488.0	37.0
4704	1901.0	3119.0
101060264	73.0	61.0
100506229	0.0	0.0
64940	671.0	663.0
64943	2211.0	4172.0
64946	192.0	341.0
204777	1.0	1.0
4716	3891.0	7209.0
4717	4013.0	5492.0
100132352	833.0	382.0
4718	5892.0	8564.0
4719	7438.0	3970.0
100132355	0.0	0.0
100132358	4.0	2.0
4710	4561.0	6727.0
4711	4639.0	5223.0
4712	2597.0	3181.0
4713	4881.0	8970.0
4714	2264.0	4501.0
4715	7527.0	16316.0
100506412	0.0	0.0
407039	0.0	0.0
407036	2.0	0.0
407037	4.0	0.0
100506413	1.0	0.0
407030	0.0	0.0
407031	1.0	0.0
407034	0.0	0.0
407035	0.0	1.0
407032	43.0	0.0
407033	0.0	0.0
4728	3976.0	9728.0
4729	575.0	746.0
4720	5755.0	5615.0
4722	3862.0	6189.0
4723	9788.0	13074.0
4724	2505.0	3690.0
4725	4930.0	11417.0
4726	2807.0	5312.0
407027	0.0	0.0
407028	2.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	4059.0	6644.0
4739	9277.0	3781.0
100506409	2.0	0.0
4730	50.0	38.0
4731	3764.0	3766.0
4733	3565.0	4819.0
4734	1635.0	586.0
4735	37365.0	21776.0
4736	36466.0	72087.0
407016	3.0	1.0
407017	7.0	2.0
100506433	0.0	0.0
407014	31.0	17.0
407015	1.0	0.0
4750	2174.0	565.0
407018	8.0	2.0
100506436	208.0	27.0
4751	23.0	60.0
407019	7.0	5.0
407013	4.0	0.0
407010	18.0	2.0
407011	16.0	1.0
192217	61.0	2.0
4741	15.0	1.0
4744	155.0	68.0
4745	2.0	1.0
4747	24.0	2.0
407006	1.0	6.0
407003	0.0	0.0
100506421	0.0	0.0
650368	62.0	26.0
407004	0.0	0.0
407009	0.0	0.0
4760	1.0	0.0
4761	4.0	3.0
407007	0.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	131.0	38.0
649395	4.0	3.0
348180	755.0	1520.0
407001	0.0	0.0
407002	5.0	1.0
407000	0.0	0.0
4752	658.0	384.0
4753	1492.0	20485.0
100506428	639.0	382.0
4756	6659.0	2314.0
4758	8008.0	15441.0
4759	0.0	0.0
4771	3885.0	4717.0
4772	2255.0	422.0
4773	4178.0	1002.0
348174	5.0	3.0
2110	1761.0	704.0
2108	4066.0	3719.0
2107	7318.0	5262.0
2104	2397.0	56.0
2103	15.0	2.0
2101	2136.0	1893.0
4763	11557.0	4271.0
4764	0.0	0.0
4768	0.0	0.0
2109	5098.0	7604.0
4780	21481.0	8080.0
4781	6378.0	6074.0
4782	15956.0	10230.0
4783	2327.0	888.0
4784	10020.0	4933.0
2122	733.0	1483.0
2121	3712.0	1013.0
2120	2855.0	2714.0
143282	675.0	271.0
2119	1760.0	5604.0
2118	179.0	4428.0
100303743	0.0	0.0
2117	3175.0	1045.0
2116	47.0	40.0
100303745	1.0	0.0
2115	2167.0	2173.0
2114	6389.0	3443.0
167227	2453.0	1559.0
2113	9813.0	4152.0
143279	1361.0	495.0
4774	11584.0	4676.0
4775	2023.0	497.0
4776	1790.0	2762.0
4778	154.0	67.0
4779	33206.0	17281.0
4790	5514.0	4422.0
348158	14.0	0.0
4791	3730.0	4998.0
4792	10931.0	5142.0
4793	1911.0	2043.0
348156	456.0	21.0
4794	918.0	2954.0
4795	2210.0	3421.0
407052	2.0	0.0
2132	5781.0	3927.0
407053	0.0	0.0
2131	5723.0	1913.0
407050	5.0	4.0
2130	17785.0	14206.0
407051	0.0	0.0
407056	1.0	0.0
407054	1.0	0.0
407055	0.0	0.0
2128	5.0	4.0
2125	3951.0	9718.0
2124	800.0	717.0
2123	450.0	350.0
255919	714.0	505.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	0.0	0.0
407040	6.0	3.0
2140	4485.0	1727.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	16.0	0.0
2139	4209.0	2268.0
2138	91.0	0.0
2137	2858.0	2068.0
2135	1929.0	593.0
2134	34.0	72.0
4796	1332.0	609.0
100303728	414.0	152.0
4798	4894.0	2173.0
4799	6019.0	3532.0
255928	1834.0	1794.0
255926	0.0	0.0
2155	6.0	3.0
2153	262.0	130.0
2152	1803.0	964.0
2151	14.0	36.0
2150	1791.0	1252.0
253314	1.0	1.0
2149	1798.0	1358.0
100288042	0.0	0.0
2147	1.0	0.0
2146	170.0	283.0
2145	5396.0	4029.0
348120	0.0	0.0
2166	5524.0	2368.0
2165	0.0	0.0
100288038	2.0	2.0
2162	810.0	589.0
2161	20.0	33.0
2160	1.0	0.0
100288035	0.0	0.0
2159	326.0	28.0
2158	0.0	0.0
2157	1636.0	402.0
652959	8.0	9.0
348110	3987.0	3007.0
2177	332.0	392.0
2176	771.0	412.0
2175	95.0	197.0
2173	7.0	0.0
2172	5.0	6.0
2171	404.0	408.0
2170	310.0	700.0
338799	1579.0	836.0
100288022	0.0	0.0
100303755	308.0	391.0
2169	2.0	0.0
2168	10.0	2.0
2167	1515.0	13.0
2180	7859.0	2979.0
2188	1554.0	981.0
2187	45.0	18.0
2186	9403.0	2628.0
2185	3919.0	5706.0
2184	1360.0	2703.0
338785	0.0	8.0
2182	4068.0	2459.0
2181	6374.0	3203.0
100288013	1.0	0.0
2178	444.0	995.0
255967	4523.0	1558.0
2191	143.0	67.0
649324	0.0	0.0
2199	4989.0	897.0
652972	98.0	57.0
100288008	1.0	1.0
2197	21911.0	49570.0
2196	118.0	56.0
338773	1344.0	62.0
652974	2.0	0.0
2195	7461.0	813.0
652975	0.0	0.0
2194	3279.0	2001.0
2193	3897.0	4662.0
2192	9935.0	271.0
104355140	3.0	0.0
652978	7.0	0.0
104355141	0.0	0.0
104355143	1.0	0.0
104355145	0.0	1.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	931.0	947.0
104355148	3.0	5.0
104355149	0.0	0.0
121916	0.0	0.0
652968	216.0	257.0
652969	2.0	1.0
652960	3.0	12.0
649330	0.0	0.0
652961	1.0	3.0
338761	124.0	285.0
652963	2.0	1.0
652965	0.0	0.0
652966	0.0	0.0
338758	724.0	114.0
104355133	5.0	4.0
104355135	0.0	0.0
104355136	0.0	0.0
104355137	2.0	0.0
104355138	0.0	0.0
104355139	1.0	0.0
121906	0.0	0.0
192286	2933.0	4072.0
652995	3.0	7.0
338751	0.0	0.0
338755	1.0	0.0
101290508	0.0	0.0
652985	1.0	2.0
101290506	136.0	8.0
101290504	3.0	0.0
101290503	2.0	0.0
104355150	3.0	0.0
101290502	2.0	1.0
104355151	0.0	0.0
104355152	1.0	0.0
338739	2.0	3.0
652991	0.0	0.0
101290501	0.0	0.0
101290500	1.0	0.0
100132247	146.0	12.0
121838	2.0	22.0
100132251	0.0	0.0
145814	11.0	2.0
100132264	0.0	0.0
100132268	1.0	0.0
145820	211.0	33.0
157807	90.0	14.0
338821	0.0	0.0
100132273	349.0	108.0
338811	177.0	96.0
338817	125.0	34.0
145837	45.0	27.0
375719	2.0	3.0
100132288	177.0	171.0
100132289	1.0	0.0
338809	3.0	0.0
101060321	0.0	0.0
100132291	10.0	16.0
375704	19.0	31.0
100132295	0.0	0.0
50484	7314.0	4413.0
50486	220.0	2590.0
50485	1998.0	1507.0
50488	6749.0	3989.0
50487	83.0	60.0
50489	26.0	435.0
387712	141.0	13.0
387718	0.0	1.0
387715	0.0	0.0
652904	0.0	0.0
101060301	0.0	0.0
387700	664.0	347.0
387707	11.0	20.0
387703	4.0	1.0
107063611	0.0	2.0
100506377	2.0	5.0
100506376	5.0	2.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	16.0	67.0
399726	1214.0	762.0
101928969	700.0	86.0
375757	2116.0	3535.0
387733	0.0	1.0
