id	ff75b10b-fa8a-457f-96c6-219dfca27709	8372c003-e16d-4ca9-a54c-ed02149b4024
2984	43.0	76.0
84522	2138.0	2415.0
100500918	2.0	1.0
2983	379.0	500.0
100500919	0.0	0.0
84524	771.0	517.0
2982	535.0	250.0
2981	0.0	0.0
84520	696.0	612.0
100500910	1.0	0.0
100500911	0.0	0.0
2989	6.0	0.0
100500913	0.0	0.0
2999	570.0	778.0
84515	448.0	519.0
100500903	0.0	0.0
2998	20.0	5.0
84514	4250.0	3458.0
100500904	4.0	4.0
2997	2771.0	3701.0
84517	79.0	158.0
100500905	2.0	0.0
84516	4175.0	5399.0
2996	22.0	18.0
100500906	0.0	0.0
2995	1322.0	613.0
2994	1.0	0.0
100500908	0.0	0.0
84513	3200.0	3379.0
2993	2.0	0.0
100500909	1.0	0.0
2992	1782.0	3017.0
60561	1008.0	957.0
60560	1825.0	1652.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	876.0	622.0
130497	373.0	8.0
84548	524.0	539.0
84547	197.0	111.0
100500938	0.0	0.0
84549	1104.0	1185.0
84546	0.0	0.0
84545	4871.0	4935.0
84542	470.0	719.0
84541	269.0	170.0
727795	76.0	56.0
84529	225.0	202.0
84536	188.0	338.0
84539	0.0	1.0
84532	4484.0	2617.0
84530	41.0	1.0
23729	148.0	388.0
201288	0.0	0.0
201283	569.0	298.0
23738	9.0	3.0
23731	16875.0	12634.0
23732	18.0	16.0
201299	8.0	22.0
201292	1016.0	2598.0
201294	1195.0	1299.0
23704	1046.0	241.0
23705	23846.0	12916.0
23708	550.0	960.0
252840	0.0	0.0
252841	4.0	0.0
100288897	11.0	10.0
23710	14756.0	7512.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	5.0	4.0
100288861	1.0	0.0
84701	154.0	131.0
252884	252.0	297.0
84700	2.0	0.0
129841	2.0	0.0
94086	11.0	3.0
117854	280.0	492.0
100130450	1.0	1.0
154807	2490.0	4181.0
100129460	230.0	180.0
359710	0.0	1.0
94081	1445.0	2309.0
115201	1329.0	1518.0
100129468	0.0	0.0
100129464	0.0	0.0
286256	4800.0	8550.0
286257	2217.0	1627.0
100129459	1.0	0.0
100130447	0.0	0.0
129831	538.0	741.0
646269	3.0	0.0
646262	0.0	0.0
286262	633.0	950.0
142827	3.0	10.0
100129452	0.0	0.0
646278	126.0	14.0
100130435	0.0	0.0
727800	496.0	781.0
646270	22.0	5.0
154822	10.0	33.0
23782	1.0	0.0
23783	4.0	3.0
23784	0.0	0.0
23786	4023.0	4590.0
23787	51958.0	23927.0
646273	0.0	0.0
23788	4139.0	5462.0
359730	2.0	0.0
359731	0.0	0.0
23780	1597.0	4853.0
23781	0.0	0.0
345079	272.0	1611.0
154810	2999.0	3645.0
100129438	1.0	0.0
94097	1014.0	932.0
359737	0.0	0.0
359738	0.0	0.0
359739	4.0	5.0
646282	0.0	0.0
359736	0.0	0.0
359740	0.0	1.0
359741	0.0	0.0
359742	0.0	0.0
359743	10.0	5.0
139201	30.0	13.0
129804	3295.0	758.0
129807	18.0	5.0
129880	1185.0	649.0
23768	1043.0	212.0
23769	798.0	28.0
129881	541.0	32.0
100130418	130.0	22.0
345062	4.0	0.0
286204	115.0	8.0
100129428	0.0	0.0
286205	655.0	1314.0
100129427	0.0	0.0
23760	3881.0	3504.0
359748	0.0	0.0
100862854	0.0	0.0
286207	171.0	45.0
359749	0.0	0.0
23761	3319.0	3325.0
100862855	0.0	0.0
23762	672.0	845.0
23764	21089.0	4323.0
359744	0.0	1.0
100862850	0.0	0.0
23765	1597.0	1977.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	464.0	4242.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	0.0	0.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	182.0	172.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	3438.0	2929.0
359755	0.0	2.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	18738.0	21194.0
359761	10.0	10.0
129868	1.0	0.0
23746	0.0	0.0
102465502	5.0	1.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	1.0	0.0
286223	121.0	8.0
23749	0.0	0.0
100129403	2.0	0.0
345041	0.0	2.0
100129405	142.0	130.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	14130.0	16073.0
102465507	0.0	0.0
23742	68.0	24.0
359766	1.0	0.0
23743	1083.0	39.0
359767	0.0	0.0
102465505	0.0	1.0
130813	28.0	1.0
23744	0.0	0.0
102465504	1.0	0.0
130814	1748.0	2052.0
102465503	0.0	0.0
359774	3.0	3.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	4503.0	4264.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	70.0	29.0
347694	7.0	3.0
286239	0.0	0.0
23751	0.0	0.0
102465519	0.0	1.0
23752	11.0	10.0
23753	7014.0	2820.0
115207	3719.0	6246.0
359777	0.0	0.0
102465517	0.0	0.0
130827	284.0	414.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1374.0	1946.0
23755	1.0	3.0
359779	0.0	0.0
102465515	1.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	1.0
359782	0.0	0.0
347689	73.0	29.0
347688	24.0	6.0
102465524	0.0	0.0
94005	3717.0	4743.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	48.0	15.0
727866	3.0	1.0
57060	1420.0	1612.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	19747.0	21496.0
102465526	0.0	0.0
727865	13.0	9.0
102465525	0.0	0.0
84687	3216.0	6222.0
727859	0.0	1.0
84689	64.0	129.0
84688	30.0	5.0
139135	0.0	0.0
84684	0.0	6.0
84681	1940.0	1258.0
84680	1328.0	962.0
102465535	0.0	1.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	1.0	0.0
727851	64.0	66.0
102465539	1.0	0.0
102465538	0.0	0.0
102465537	2.0	5.0
102465536	0.0	0.0
84679	1742.0	2917.0
84676	11.0	265.0
84675	158.0	127.0
140123	0.0	0.0
84678	1778.0	1877.0
84677	0.0	0.0
84672	0.0	0.0
84671	691.0	709.0
84674	456.0	976.0
84673	0.0	0.0
152101	0.0	0.0
152100	888.0	841.0
94027	7.0	7.0
94026	2.0	2.0
94025	1194.0	7056.0
129787	2390.0	2134.0
57088	3216.0	929.0
127124	1.0	0.0
57089	320.0	311.0
57082	162.0	184.0
57084	0.0	0.0
57085	2049.0	3240.0
152118	1.0	0.0
152110	46.0	15.0
154790	12.0	4.0
154791	1008.0	818.0
646201	0.0	1.0
57091	156.0	202.0
94015	1517.0	368.0
57092	10388.0	11942.0
646202	23.0	27.0
57097	1022.0	1127.0
57099	244.0	494.0
727879	1.0	0.0
57093	0.0	0.0
166752	1.0	9.0
57094	0.0	3.0
57095	3880.0	2826.0
57096	31.0	31.0
139163	0.0	0.0
84698	587.0	327.0
84699	0.0	1.0
84694	0.0	0.0
84693	537.0	609.0
100499563	0.0	1.0
84696	81.0	42.0
84695	185.0	211.0
84690	1.0	0.0
84692	4.0	6.0
84691	3.0	0.0
130752	393.0	147.0
646213	0.0	0.0
100130495	8.0	11.0
646208	11.0	41.0
94039	769.0	709.0
94031	2361.0	117.0
94030	75.0	77.0
100130484	0.0	0.0
94033	1.0	1.0
94032	5.0	116.0
727810	5.0	3.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	356.0	518.0
727805	0.0	0.0
139105	0.0	1.0
646218	0.0	0.0
347744	43.0	8.0
347741	0.0	0.0
646231	0.0	0.0
154743	494.0	1111.0
130773	1.0	1.0
727842	2.0	2.0
100129480	17.0	318.0
100129482	886.0	621.0
727837	0.0	0.0
347736	64.0	38.0
347733	132.0	41.0
347732	49.0	25.0
347735	3502.0	13587.0
347734	3635.0	5706.0
347731	2.0	0.0
646243	0.0	0.0
94059	73.0	434.0
347730	82.0	6.0
646249	2.0	0.0
201305	67.0	31.0
100130466	0.0	0.0
727833	1.0	0.0
727835	2.0	1.0
100130462	0.0	0.0
94056	6084.0	4763.0
100130461	2.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	44.0	40.0
727828	0.0	0.0
100129472	0.0	0.0
347720	1.0	0.0
100288841	0.0	0.0
60626	5776.0	7077.0
347717	1.0	1.0
347716	15.0	14.0
101154644	1.0	0.0
152195	973.0	744.0
100288831	0.0	0.0
164153	2.0	0.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	1.0
347706	0.0	0.0
152189	831.0	1481.0
347705	0.0	0.0
347702	0.0	1.0
152185	982.0	1237.0
347701	0.0	1.0
100288827	0.0	1.0
100288825	0.0	0.0
57000	79.0	23.0
57001	740.0	856.0
84618	0.0	3.0
84617	9102.0	4190.0
84619	474.0	421.0
57007	3038.0	1094.0
84624	22537.0	19192.0
84627	163.0	100.0
84626	504.0	469.0
57002	487.0	531.0
57003	7681.0	7406.0
84620	4413.0	3490.0
84623	13.0	4.0
57004	7.0	1.0
84622	398.0	432.0
100288814	1.0	2.0
57010	33.0	24.0
57017	3036.0	3210.0
84614	1210.0	883.0
57018	10794.0	6027.0
57019	1712.0	1951.0
84616	0.0	0.0
84612	3648.0	861.0
57016	5.0	4.0
96626	0.0	0.0
100288805	79.0	79.0
100288801	0.0	2.0
100288802	0.0	0.0
57020	3426.0	4595.0
164127	3.0	7.0
166785	584.0	691.0
84639	0.0	6.0
84647	2.0	9.0
84649	1434.0	551.0
60678	1267.0	1067.0
60677	4.0	3.0
84648	0.0	0.0
60676	62.0	23.0
84643	0.0	0.0
60675	12.0	8.0
139170	38.0	24.0
101154686	0.0	0.0
84645	195.0	177.0
60674	6225.0	12655.0
57026	55.0	68.0
60673	3109.0	2882.0
152138	0.0	0.0
60672	1790.0	2689.0
152137	5362.0	5178.0
252946	0.0	0.0
84641	4146.0	5419.0
252948	0.0	0.0
84640	2262.0	2453.0
252949	0.0	0.0
154796	851.0	4758.0
96610	131.0	174.0
164118	54.0	16.0
84629	10769.0	8549.0
84628	83.0	221.0
727897	7.0	1.0
57030	111.0	6.0
84636	104.0	97.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	4909.0	6237.0
84632	16825.0	13249.0
60686	779.0	890.0
84631	7.0	4.0
57037	1660.0	1847.0
84634	17.0	61.0
60685	6160.0	7322.0
105370183	0.0	1.0
57038	2039.0	2623.0
60684	2350.0	2730.0
60682	782.0	1215.0
60681	3564.0	3498.0
84630	9.0	27.0
60680	3.0	49.0
252953	0.0	0.0
252954	0.0	0.0
139189	1.0	9.0
252955	0.0	0.0
252956	1.0	0.0
57045	4692.0	6162.0
84669	2180.0	2717.0
84668	1112.0	643.0
84665	0.0	1.0
57047	9.0	26.0
84664	0.0	0.0
84667	62.0	4.0
84666	1.0	0.0
84661	2945.0	3934.0
84660	20.0	26.0
84662	2641.0	2225.0
648809	0.0	1.0
648822	0.0	1.0
57053	130.0	21.0
57054	0.0	0.0
57055	0.0	0.0
57050	1924.0	2679.0
166793	413.0	304.0
84658	12.0	12.0
84657	66.0	34.0
84659	8.0	2.0
84654	0.0	0.0
57057	2.0	0.0
84656	8358.0	9482.0
84650	1284.0	1182.0
84651	2.0	4.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	818.0	595.0
441073	68.0	98.0
100132920	0.0	1.0
100132923	35.0	37.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	166.0	100.0
441061	0.0	176.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	128.0	1492.0
100132940	0.0	0.0
252968	0.0	0.0
252969	1350.0	1629.0
100132948	4.0	0.0
100132949	0.0	0.0
286310	9.0	8.0
404093	2734.0	2840.0
286319	1444.0	991.0
100288772	0.0	0.0
441027	1652.0	1215.0
441026	0.0	0.0
441024	1461.0	1308.0
441032	157.0	233.0
84803	9875.0	1376.0
164091	731.0	1297.0
100132963	1.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	184.0	100.0
100288757	1.0	2.0
100132973	0.0	0.0
100132978	3.0	0.0
100132979	1.0	0.0
359803	6.0	0.0
359804	1.0	0.0
100288742	0.0	0.0
359806	0.0	0.0
84816	502.0	463.0
359800	1.0	0.0
84818	3814.0	2968.0
441046	17.0	54.0
84817	1513.0	2183.0
359802	0.0	0.0
84823	2931.0	3666.0
57205	2715.0	1404.0
441054	430.0	92.0
84824	582.0	291.0
441051	0.0	0.0
441050	60.0	54.0
84820	336.0	285.0
100132987	2.0	1.0
57209	1514.0	1179.0
100288739	2.0	0.0
84809	1793.0	1216.0
84808	25.0	215.0
57210	1861.0	1156.0
84804	527.0	637.0
100288730	127.0	95.0
84807	1059.0	434.0
441034	25.0	36.0
84812	321.0	150.0
57215	1619.0	1437.0
84811	1305.0	1209.0
57216	1723.0	2096.0
57217	6002.0	6060.0
84814	41.0	22.0
100132992	3.0	0.0
57211	192.0	149.0
100132994	0.0	0.0
57212	2743.0	1826.0
57213	994.0	1194.0
100132995	4.0	1.0
57214	480.0	751.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	10.0	9.0
648791	98.0	217.0
359822	0.0	0.0
100129347	22.0	13.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	3.0	2.0
130728	0.0	1.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	2.0
404024	1.0	1.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	1.0
441009	7.0	3.0
100130311	395.0	742.0
100130310	1.0	0.0
130733	457.0	228.0
359844	1.0	0.0
359845	1331.0	621.0
727914	5.0	3.0
727915	0.0	0.0
100129325	1.0	2.0
100129320	2.0	4.0
646168	17.0	1.0
100129319	0.0	0.0
100130307	4.0	1.0
100129315	0.0	0.0
100130302	0.0	0.0
727910	438.0	663.0
100130301	3.0	6.0
345193	12.0	7.0
130749	49.0	23.0
646164	0.0	0.0
727909	68.0	10.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	1.0	0.0
646171	3.0	8.0
646175	0.0	0.0
646174	1.0	0.0
115123	267.0	59.0
286333	22.0	8.0
286336	618.0	584.0
115106	825.0	1106.0
100306975	1.0	0.0
115111	51535.0	2090.0
286343	365.0	1072.0
286348	0.0	1.0
646193	0.0	1.0
100886964	1485.0	541.0
646192	0.0	0.0
646196	18.0	2.0
646195	2930.0	5139.0
100534599	1.0	3.0
130700	1.0	0.0
100306951	252.0	189.0
100534595	94.0	77.0
100132911	0.0	0.0
100534592	5.0	4.0
100534593	115.0	57.0
286362	0.0	2.0
100132916	1.0	0.0
100240709	2.0	5.0
129684	1.0	0.0
57180	340.0	501.0
129685	2069.0	1787.0
100240707	4.0	5.0
727982	0.0	0.0
57185	5175.0	11899.0
727987	1.0	0.0
57186	5829.0	8247.0
57187	4168.0	4383.0
57188	893.0	1206.0
57181	3741.0	13477.0
94122	9.0	2523.0
57182	1307.0	1390.0
727984	11.0	3.0
94121	2543.0	1526.0
94120	2435.0	1163.0
57184	1225.0	1531.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	5.0	1.0
57189	4444.0	2670.0
359792	7.0	6.0
127018	1451.0	1779.0
359793	0.0	0.0
100240711	1.0	2.0
100240712	1.0	0.0
100240710	1.0	0.0
345258	1.0	3.0
100240713	0.0	0.0
94115	0.0	0.0
57190	7861.0	8855.0
727970	4.0	1.0
57191	56.0	37.0
166614	546.0	158.0
57198	4842.0	2967.0
57192	1008.0	1426.0
359799	0.0	0.0
57194	405.0	904.0
727969	0.0	0.0
84798	3978.0	4493.0
140004	0.0	0.0
84793	36.0	76.0
84792	1257.0	1360.0
84795	1474.0	907.0
84791	692.0	462.0
84790	7007.0	4452.0
154661	65.0	82.0
154664	667.0	297.0
166647	5323.0	1649.0
127003	25.0	1.0
127002	562.0	388.0
115019	1355.0	42.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	82.0	39.0
100130391	1.0	2.0
115024	4081.0	2468.0
142679	330.0	148.0
648729	0.0	6.0
142678	4644.0	3048.0
347894	0.0	0.0
102465436	2.0	1.0
94137	13.0	4.0
727991	8.0	3.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	0.0	2.0
100130386	1.0	1.0
94134	2620.0	4022.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	60.0	28.0
100129394	2.0	3.0
142683	6.0	2.0
142686	56.0	32.0
142685	2.0	1.0
152007	2685.0	3207.0
152006	3892.0	3132.0
142689	11.0	10.0
140028	0.0	0.0
152002	547.0	660.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	1.0	0.0
345222	99.0	91.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	3.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	1.0
127069	1.0	0.0
94161	13.0	4.0
100130376	0.0	0.0
94160	3.0	1.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	4.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	783.0	880.0
100129385	31.0	0.0
100129387	1237.0	565.0
102465458	1.0	0.0
102465457	1.0	0.0
94158	6.0	3.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	4.0	0.0
102465451	3.0	7.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	6.0	0.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	1.0	0.0
347862	3804.0	3799.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	1.0	0.0
102465463	16.0	6.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	255.0	228.0
727964	0.0	0.0
100129361	1624.0	1997.0
102465461	0.0	0.0
102465460	1.0	0.0
646108	3.0	4.0
100129368	1.0	0.0
347853	4.0	0.0
102465479	0.0	0.0
102465478	1.0	1.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	53.0	64.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	9332.0	7227.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	2.0	0.0
101154753	1.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	2.0
100129357	26.0	21.0
100129351	0.0	0.0
100129354	7.0	1.0
102465489	0.0	0.0
102465488	1.0	0.0
100288726	0.0	0.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	1.0	0.0
102465484	1.0	1.0
164045	330.0	116.0
57105	600.0	3151.0
57106	1214.0	1837.0
84726	8866.0	10280.0
57107	1810.0	2819.0
84725	477.0	852.0
57108	3.0	5.0
57101	73.0	29.0
84720	3291.0	3137.0
57102	951.0	1150.0
57103	507.0	970.0
84722	93.0	173.0
57104	10209.0	9118.0
102465483	0.0	0.0
102465482	0.0	1.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1575.0	2320.0
102465499	0.0	0.0
100288713	4.0	4.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	36.0	41.0
57110	159.0	235.0
57111	3752.0	6666.0
84706	669.0	663.0
84705	732.0	839.0
84708	1845.0	2246.0
84707	7329.0	3035.0
57116	5.0	22.0
57117	1395.0	1455.0
57118	4511.0	843.0
57119	16.0	4.0
57113	1.0	0.0
57115	1.0	1.0
102465494	0.0	0.0
102465493	2.0	2.0
102465492	0.0	0.0
102465491	5.0	1.0
102465490	0.0	0.0
152065	4.0	1.0
100288702	0.0	0.0
57120	3684.0	4004.0
57121	409.0	7202.0
57122	1761.0	1975.0
201456	165.0	53.0
127086	0.0	1.0
57127	1.0	4.0
57128	1427.0	1697.0
57129	1913.0	1728.0
84747	4879.0	2958.0
57124	840.0	348.0
57125	422.0	306.0
57126	10.0	134.0
84740	20.0	23.0
152078	297.0	273.0
127074	0.0	0.0
57130	5024.0	4692.0
57132	11444.0	10104.0
84727	942.0	1266.0
127077	0.0	0.0
84735	11.0	12.0
84734	289.0	443.0
57139	5771.0	5799.0
115098	3336.0	3643.0
201475	1763.0	2906.0
57134	7844.0	3322.0
57135	0.0	0.0
57136	21628.0	25661.0
84733	63.0	255.0
57142	26521.0	24823.0
57143	582.0	830.0
57144	3.0	10.0
201477	1.0	0.0
57140	3063.0	5100.0
57149	2631.0	2491.0
84767	0.0	0.0
140032	0.0	0.0
84769	801.0	1015.0
57146	1226.0	1656.0
57147	737.0	908.0
84766	246.0	215.0
84765	977.0	722.0
57148	5339.0	7846.0
152015	70.0	24.0
57152	0.0	2.0
57153	11149.0	14121.0
166655	0.0	0.0
57154	1585.0	2337.0
84749	1080.0	1117.0
57150	655.0	465.0
57151	0.0	0.0
84759	745.0	1152.0
140043	0.0	0.0
57156	84.0	197.0
57157	1313.0	1451.0
139060	1.0	2.0
84752	3609.0	2712.0
57158	52.0	18.0
57159	39.0	241.0
84750	362.0	453.0
152024	0.0	0.0
139067	0.0	0.0
139065	13.0	603.0
94104	1988.0	1721.0
94103	6814.0	8394.0
96764	1205.0	1202.0
94107	1730.0	2566.0
57165	122.0	46.0
94101	3003.0	3536.0
57161	1124.0	356.0
57162	2558.0	8735.0
57167	233.0	22.0
57168	176.0	681.0
57169	7086.0	7958.0
84787	431.0	527.0
57175	7612.0	11319.0
57176	2661.0	2744.0
57171	698.0	1047.0
57172	12.0	33.0
84779	1.0	0.0
57178	14626.0	15375.0
139081	1.0	8.0
84775	394.0	411.0
57179	9250.0	10549.0
84777	217.0	136.0
84771	10.0	6.0
113655	1576.0	1232.0
732538	2.0	0.0
353323	0.0	0.0
353322	909.0	277.0
353324	3.0	47.0
100996279	0.0	0.0
149603	8994.0	11547.0
341333	7.0	5.0
343990	999.0	1538.0
353332	0.0	0.0
149620	0.0	5.0
353333	0.0	0.0
100996266	6.0	65.0
343981	1.0	0.0
162605	0.0	0.0
353345	23.0	33.0
84900	96.0	273.0
84902	1523.0	1661.0
149628	504.0	264.0
84901	2148.0	2214.0
341315	45.0	7.0
113622	60.0	19.0
353355	55.0	131.0
149643	2.0	0.0
150622	1.0	0.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	3.0	1.0
642513	0.0	0.0
100852405	0.0	0.0
642517	157.0	111.0
100852410	118.0	37.0
84919	8300.0	4318.0
84918	3070.0	5271.0
389322	75.0	36.0
390311	0.0	0.0
389320	0.0	1.0
390313	0.0	0.0
84915	452.0	138.0
84914	866.0	1065.0
497190	25.0	1.0
84916	2639.0	2711.0
84922	1451.0	1283.0
390318	0.0	0.0
84924	358.0	430.0
84923	789.0	1177.0
84920	211.0	228.0
123016	2847.0	3245.0
497189	37.0	19.0
642521	0.0	0.0
390320	0.0	0.0
84908	1809.0	2611.0
390321	0.0	0.0
353376	12.0	11.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	7353.0	2123.0
390324	0.0	0.0
654503	1.0	1.0
84904	57.0	75.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	12.0	16.0
84905	251.0	330.0
84911	301.0	300.0
390329	0.0	0.0
84910	2636.0	3982.0
84913	10283.0	5414.0
84912	519.0	692.0
113691	17.0	14.0
642538	0.0	0.0
113675	3283.0	1968.0
84937	2789.0	3831.0
84936	986.0	2898.0
84939	2169.0	1714.0
84938	1171.0	1090.0
84944	8.0	7.0
57325	949.0	1709.0
57326	30097.0	19747.0
84946	1178.0	1204.0
84945	1840.0	1922.0
84940	8862.0	11656.0
389336	24.0	0.0
389337	364.0	134.0
84942	379.0	394.0
84941	982.0	1106.0
642546	0.0	1.0
343930	0.0	0.0
84929	1.0	95.0
389333	211.0	263.0
84926	7428.0	7636.0
84925	1541.0	1215.0
84928	1550.0	1507.0
57336	259.0	451.0
84933	269.0	398.0
84932	1831.0	1514.0
57337	2393.0	1944.0
84935	3633.0	1013.0
57338	26.0	651.0
84934	1212.0	1948.0
57332	266.0	498.0
57333	665.0	476.0
84931	0.0	0.0
84930	622.0	612.0
57335	332.0	227.0
103752554	0.0	0.0
103752555	5.0	0.0
642559	4.0	8.0
390352	9.0	7.0
390354	520.0	700.0
389362	1150.0	877.0
150677	2658.0	215.0
150678	2708.0	2232.0
377381	166.0	320.0
162655	229.0	174.0
390363	1.0	5.0
147040	2303.0	2192.0
343901	0.0	0.0
149699	3.0	3.0
150684	1988.0	1863.0
150681	0.0	0.0
159013	1699.0	2221.0
221504	1.0	4.0
103752581	19.0	22.0
389386	0.0	0.0
389383	9.0	31.0
389384	0.0	4.0
123041	32.0	16.0
162681	110.0	173.0
123036	4573.0	4570.0
103752587	0.0	0.0
150696	2734.0	4817.0
103752588	2.0	24.0
103752589	1.0	13.0
103752583	0.0	0.0
103752584	61.0	45.0
103752585	2.0	0.0
103752586	0.0	2.0
390340	0.0	1.0
389376	16.0	373.0
221527	240.0	440.0
390394	3.0	2.0
149647	0.0	0.0
389396	0.0	0.0
123099	479.0	422.0
389395	1.0	0.0
123096	27950.0	13675.0
137682	1074.0	1569.0
390378	0.0	0.0
221545	870.0	1000.0
221547	14.0	9.0
147011	113.0	104.0
147007	857.0	1167.0
100996295	4.0	10.0
137695	1094.0	2069.0
162632	80.0	16.0
149685	103.0	3.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	195.0	215.0
100996280	0.0	0.0
94240	956.0	2898.0
94241	3146.0	5493.0
94236	0.0	0.0
94235	5.0	9.0
94234	709.0	7892.0
94239	8108.0	7557.0
94233	9.0	4.0
390294	0.0	1.0
390297	0.0	0.0
390298	0.0	0.0
221584	133.0	55.0
150590	220.0	312.0
94274	96.0	105.0
94298	0.0	0.0
94297	0.0	1.0
414768	0.0	0.0
642451	0.0	3.0
414766	37.0	36.0
414767	0.0	0.0
654434	483.0	373.0
400123	0.0	0.0
400121	0.0	0.0
57221	523.0	1315.0
84838	3187.0	3210.0
400120	402.0	112.0
84837	242.0	599.0
84839	1.0	1.0
57226	3179.0	2767.0
84844	1438.0	1446.0
84847	0.0	12.0
57228	247.0	439.0
57222	13695.0	17833.0
402779	0.0	0.0
402778	82.0	288.0
57223	7015.0	5787.0
57224	180.0	479.0
84842	37.0	23.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	2.0
642448	4.0	3.0
642461	0.0	0.0
642460	0.0	2.0
414777	2714.0	1801.0
414778	31.0	13.0
57231	4495.0	6208.0
400110	4.0	1.0
57232	390.0	279.0
654427	9.0	5.0
84826	0.0	0.0
654429	0.0	0.0
84833	3181.0	4277.0
84836	5844.0	7038.0
84830	110.0	167.0
57234	153.0	458.0
84832	0.0	0.0
654433	1208.0	518.0
9001	685.0	113.0
9002	2186.0	963.0
642475	153.0	311.0
