id	bf78a3d4-5bd8-47fd-8dbd-c46834a86eab	5826cb77-039f-4dbb-954a-6e024f3d35c6
338949	1.0	0.0
100132153	4.0	0.0
100132159	17.0	7.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	5.0	4.0
399804	173.0	213.0
399806	0.0	0.0
100132163	14.0	24.0
100132166	0.0	0.0
100132169	78.0	1690.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1293.0	1511.0
399814	0.0	1.0
100132173	0.0	0.0
338917	1.0	1.0
387804	29.0	107.0
375850	0.0	0.0
387837	4.0	0.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	5.0	14.0
133789	1.0	3.0
101928840	39.0	34.0
100421008	0.0	2.0
100506492	0.0	0.0
613210	0.0	0.0
613211	0.0	0.0
613212	0.0	0.0
100506495	851.0	212.0
101928846	39.0	26.0
387856	20.0	111.0
387853	0.0	2.0
613209	0.0	0.0
121793	11.0	9.0
145767	217.0	128.0
100073347	3.0	8.0
399857	0.0	0.0
100421018	0.0	2.0
145781	12.0	3.0
613204	0.0	0.0
387845	41.0	64.0
145773	490.0	44.0
170712	0.0	0.0
387841	99.0	108.0
100134713	155.0	264.0
387849	18.0	46.0
157773	363.0	209.0
399823	18.0	14.0
131149	0.0	0.0
157777	104.0	137.0
399829	3.0	1.0
101928869	0.0	0.0
399827	0.0	38.0
4904	23292.0	57611.0
4905	3251.0	6372.0
4907	2882.0	472.0
4908	23.0	147.0
4909	48.0	19.0
145788	126.0	295.0
4900	454.0	2981.0
4901	365.0	361.0
4902	10.0	11.0
155100	6.0	4.0
157769	4409.0	7459.0
399839	0.0	0.0
4914	11.0	29.0
4915	64068.0	9595.0
387867	55.0	34.0
4916	245.0	2751.0
4917	20.0	12.0
4919	116.0	42.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	653.0	613.0
50507	99.0	390.0
399888	403.0	6.0
100421046	0.0	0.0
50506	41990.0	461681.0
100421047	0.0	0.0
50509	349.0	1302.0
50508	0.0	0.0
157713	0.0	2.0
100506457	3.0	7.0
133746	4994.0	9375.0
100506451	485.0	1173.0
4925	9695.0	10370.0
4926	29452.0	45731.0
4927	3005.0	2763.0
4928	10675.0	14421.0
4929	461.0	762.0
387895	36.0	0.0
387893	3279.0	6056.0
50512	1100.0	992.0
50511	64.0	150.0
4920	2800.0	2155.0
4921	3796.0	1147.0
50514	1.0	1.0
4922	173.0	0.0
4923	4.0	0.0
4924	32358.0	47300.0
50515	1319.0	7439.0
100421045	5.0	1.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	1.0	1.0
387890	1036.0	282.0
157708	0.0	2.0
4938	1031.0	331.0
4939	1781.0	1153.0
387885	34.0	21.0
387882	184.0	44.0
4931	1661.0	3017.0
100421055	3.0	8.0
4935	162.0	335.0
100506475	0.0	0.0
157739	218.0	108.0
4947	8513.0	15103.0
4948	710.0	28.0
145741	33.0	1.0
100132100	0.0	3.0
101928827	0.0	0.0
100132101	2.0	2.0
100132103	5.0	16.0
100132104	0.0	0.0
169714	2513.0	4644.0
4940	2173.0	1514.0
145748	502.0	515.0
4942	7574.0	6622.0
4943	1427.0	2398.0
4946	22890.0	31914.0
399876	11.0	9.0
100506465	1.0	4.0
157724	0.0	0.0
100506469	1343.0	1600.0
131118	1750.0	2894.0
100506462	111.0	252.0
4958	700.0	2.0
100132116	30.0	135.0
4951	1.0	0.0
100421072	1.0	0.0
4952	5187.0	10540.0
4953	5841.0	19097.0
399881	0.0	1.0
100421075	0.0	0.0
4954	11.0	27.0
4956	0.0	0.0
4957	2380.0	4311.0
100847022	1.0	4.0
100847023	10.0	3.0
100847020	0.0	0.0
286887	1.0	0.0
100847021	0.0	0.0
100847026	1.0	0.0
100847027	0.0	0.0
100847024	0.0	6.0
259266	256.0	392.0
100847025	0.0	0.0
100847028	4.0	4.0
100847029	0.0	0.0
4969	1401.0	159.0
2306	20.0	45.0
2305	302.0	516.0
2304	46338.0	103817.0
2303	103.0	80.0
2302	712.0	158.0
284217	2994.0	2094.0
2301	0.0	0.0
2300	55.0	23.0
284215	1.0	0.0
2309	8093.0	8757.0
4967	20016.0	26442.0
2308	6794.0	11151.0
4968	1671.0	4918.0
2307	76.0	209.0
100847030	0.0	1.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	12604.0	13402.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	2.0	3.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	3.0	4.0
100847039	2.0	1.0
100862666	0.0	0.0
2317	38324.0	19244.0
2316	43509.0	43757.0
2315	44.0	51.0
2314	9714.0	18377.0
100862662	1.0	8.0
2313	1949.0	1474.0
284207	3284.0	4164.0
2312	256.0	957.0
2311	1.0	1.0
2310	83.0	45.0
284203	0.0	54.0
4973	784.0	5.0
4974	30.0	17.0
4975	1.0	0.0
4976	6041.0	7101.0
2319	8073.0	17290.0
4978	17.0	104.0
2318	1208.0	148.0
100847040	0.0	0.0
100847041	0.0	1.0
4990	0.0	1.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	2.0
4993	17.0	55.0
100847043	0.0	0.0
2331	22108.0	51929.0
100862678	0.0	1.0
100847048	3.0	1.0
2330	537.0	3244.0
100862679	0.0	0.0
100847049	2.0	1.0
100847046	8.0	7.0
100847047	0.0	0.0
100862675	0.0	2.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	120.0	122.0
100862670	0.0	0.0
2327	1087.0	27.0
2326	164.0	23.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	2832.0	5088.0
2323	151.0	77.0
259239	0.0	2.0
2322	108.0	9.0
2321	8520.0	18188.0
4983	1521.0	2309.0
4985	49.0	33.0
4986	39.0	1.0
4987	159.0	112.0
4988	0.0	2.0
2329	490.0	584.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	635.0	1624.0
100847059	1.0	0.0
2341	5.0	1.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	4518.0	7821.0
2335	73172.0	31584.0
2334	154.0	4211.0
104502416	3.0	5.0
259249	0.0	0.0
2332	7322.0	11228.0
100862680	1.0	0.0
4994	3.0	37.0
4995	2.0	225.0
104502417	6.0	1.0
4998	100.0	159.0
4999	2655.0	3292.0
260294	80.0	163.0
100847062	14.0	1.0
260293	265.0	206.0
100847063	0.0	0.0
284260	13.0	21.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	1.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	1.0	0.0
2353	23527.0	127073.0
2352	43.0	3.0
100847068	0.0	0.0
2350	856.0	656.0
100847069	1.0	0.0
100862692	1.0	1.0
2348	3540.0	1067.0
2346	37.0	932.0
284257	0.0	0.0
284254	0.0	0.0
100847070	0.0	3.0
284252	1457.0	4285.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	2.0	1.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	2.0	0.0
100847078	0.0	0.0
100847075	5.0	4.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	92.0	119.0
729798	2.0	3.0
2359	1134.0	230.0
2358	24.0	7.0
2357	257.0	126.0
2356	3367.0	7316.0
2355	8468.0	1810.0
2354	4607.0	13066.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	110.0	179.0
100847084	0.0	0.0
259282	7634.0	10553.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	1.0	0.0
259289	6.0	3.0
259287	0.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	1.0	2.0
284233	115.0	216.0
284232	0.0	3.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	14.0	15.0
259293	2.0	0.0
259292	2.0	1.0
100847093	0.0	0.0
259290	19.0	15.0
259296	3.0	2.0
259295	28.0	48.0
646913	2.0	0.0
646912	7.0	2.0
646910	2.0	3.0
50700	0.0	0.0
646915	0.0	1.0
59082	0.0	0.0
2395	612.0	1281.0
59084	8745.0	1986.0
441584	0.0	0.0
11108	2867.0	5819.0
11107	1084.0	1612.0
11100	24324.0	32892.0
11102	2456.0	3069.0
11101	4087.0	7608.0
139411	60.0	27.0
11104	1552.0	2020.0
11103	3143.0	3973.0
284297	309.0	906.0
11105	1.0	3.0
693231	1.0	2.0
25759	3422.0	11021.0
693232	49.0	47.0
284293	36.0	120.0
693233	0.0	0.0
693234	0.0	0.0
693235	1.0	4.0
115426	3000.0	4241.0
25758	55.0	18.0
100379174	0.0	0.0
11119	3238.0	771.0
11118	5177.0	1371.0
441581	0.0	0.0
127406	2.0	8.0
84034	1377.0	8706.0
84033	6106.0	7545.0
11113	480.0	7114.0
11112	6257.0	6287.0
139422	0.0	0.0
284288	1.0	13.0
139420	0.0	0.0
11117	1428.0	454.0
11116	1690.0	2616.0
693220	50.0	123.0
693221	0.0	0.0
84061	21791.0	25590.0
693222	0.0	0.0
84060	925.0	1956.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	16.0	8.0
139425	0.0	0.0
693227	1.0	0.0
693228	2.0	1.0
693229	0.0	0.0
115416	1345.0	2099.0
84067	3690.0	5500.0
84066	2.0	8.0
84069	53.0	11.0
84068	920.0	1381.0
84063	28.0	8.0
284276	367.0	793.0
84062	1432.0	2834.0
139431	0.0	0.0
84065	3664.0	6483.0
284274	0.0	3.0
84064	3719.0	7061.0
284273	4849.0	9806.0
693230	0.0	1.0
693210	0.0	0.0
693211	0.0	0.0
693212	1.0	0.0
693213	3.0	1.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	36.0	37.0
84059	2217.0	1894.0
84056	944.0	946.0
84055	7.0	15.0
84058	727.0	727.0
84057	51.0	101.0
284266	31.0	11.0
84054	15.0	23.0
84081	3673.0	5772.0
84080	1622.0	2642.0
84083	674.0	987.0
441549	424.0	670.0
441548	9.0	36.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	1.0	0.0
441550	11.0	15.0
84089	0.0	0.0
84088	3.0	1.0
84085	3287.0	3870.0
84084	11.0	9.0
84087	1.0	1.0
84086	0.0	0.0
84070	113.0	110.0
84072	6.0	780.0
84071	348.0	458.0
392100	0.0	0.0
100379132	0.0	0.0
392106	6.0	2.0
441533	1.0	2.0
441531	6.0	5.0
84078	2265.0	3422.0
84077	26.0	23.0
84079	4226.0	2962.0
84074	813.0	814.0
84073	103.0	68.0
84076	1.0	0.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	1.0	0.0
100847004	1.0	2.0
201931	4546.0	8959.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	0.0	0.0
100847006	1.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	0.0	18.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	3.0	0.0
127435	2212.0	71.0
106480190	0.0	0.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	1.0	1.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	13.0	0.0
343099	256.0	292.0
103695431	0.0	0.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	2.0	1.0
103695433	0.0	0.0
100847010	5.0	13.0
103695436	2.0	1.0
100847015	0.0	0.0
103695435	4.0	77.0
100847016	1.0	2.0
100847013	5.0	1.0
100847014	0.0	0.0
441554	16.0	34.0
100847019	0.0	0.0
100847017	0.0	0.0
100847018	0.0	0.0
127428	1638.0	1838.0
84096	2.0	1.0
84097	0.0	0.0
11061	250.0	629.0
646892	6.0	17.0
441509	2.0	4.0
646891	0.0	1.0
11060	6276.0	9708.0
11063	57.0	135.0
619279	4901.0	2463.0
646898	0.0	0.0
11062	666.0	795.0
11065	134.0	414.0
441505	1.0	0.0
11064	2402.0	4159.0
23046	1106.0	84.0
441502	1.0	14.0
23047	3629.0	6515.0
441501	20.0	135.0
23048	9766.0	11863.0
106479179	0.0	0.0
23049	14380.0	12652.0
106479178	1.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	13.0	61.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	5745.0	8012.0
106480178	0.0	1.0
106479170	0.0	0.0
23042	12664.0	13969.0
106480177	0.0	0.0
23043	1801.0	16119.0
106480179	0.0	0.0
104384744	1.0	2.0
11067	6382.0	2914.0
50674	0.0	0.0
11066	1528.0	3279.0
11069	538.0	1164.0
11068	1784.0	3558.0
139378	0.0	0.0
106480170	0.0	1.0
152330	3985.0	18178.0
106480172	2.0	0.0
106480171	0.0	0.0
11070	5498.0	11397.0
404550	295.0	4444.0
644242	53.0	21.0
404552	0.0	2.0
11072	2472.0	5020.0
11074	17.0	13.0
644246	364.0	380.0
11073	2636.0	4009.0
166979	4.0	159.0
11076	4169.0	1240.0
11075	28.0	0.0
201965	1223.0	1410.0
379027	0.0	0.0
23057	1148.0	9655.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	2715.0	4544.0
164312	11.0	6.0
106479168	0.0	0.0
106479167	1.0	0.0
106479166	6.0	6.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	1.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	1.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	8598.0	7511.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	3535.0	4948.0
379034	0.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	6313.0	13379.0
115399	416.0	1460.0
23054	6839.0	12475.0
11078	2585.0	4221.0
11077	45.0	66.0
644237	0.0	0.0
11079	6444.0	10739.0
106480181	0.0	15.0
106480180	0.0	0.0
106480183	0.0	1.0
106480182	0.0	0.0
11041	4508.0	16568.0
11040	1805.0	740.0
11043	1122.0	1557.0
23023	3017.0	3389.0
441525	0.0	0.0
106480149	0.0	0.0
23024	297.0	33.0
106480148	0.0	0.0
23025	135.0	14.0
23026	58.0	14.0
441521	0.0	0.0
23028	5826.0	10547.0
106479199	0.0	0.0
23029	131.0	203.0
106479198	0.0	0.0
201973	886.0	1207.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	1.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	0.0	4.0
106480156	0.0	0.0
106479192	0.0	1.0
23020	23545.0	40996.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	1.0	2.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	17871.0	13261.0
106480157	0.0	0.0
11045	1.0	6.0
11044	1882.0	2823.0
11047	3450.0	7617.0
644248	3.0	1.0
11046	2963.0	6946.0
11049	0.0	1.0
106480150	0.0	0.0
343173	0.0	0.0
343172	31.0	56.0
343171	375.0	714.0
343170	1.0	2.0
441519	0.0	0.0
11052	5822.0	11062.0
441518	882.0	2439.0
11051	8119.0	9787.0
11054	3996.0	4069.0
23034	1966.0	6365.0
23035	3445.0	5936.0
106480159	0.0	0.0
23036	5496.0	4955.0
729816	0.0	0.0
23037	539.0	5124.0
23038	10687.0	21283.0
106479189	0.0	0.0
23039	8931.0	14476.0
106479188	1.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	1.0	0.0
106480163	1.0	1.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	1.0	2.0
106479183	2.0	2.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	11459.0	23345.0
106479181	0.0	1.0
106480167	0.0	0.0
23031	1841.0	2120.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	5875.0	8006.0
106480169	0.0	2.0
729809	0.0	1.0
23033	3607.0	8837.0
106480168	0.0	0.0
11056	1267.0	3289.0
11055	38.0	18.0
343169	1.0	0.0
11057	10422.0	8564.0
11059	5132.0	4837.0
106480161	0.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	32.0	28.0
693202	0.0	0.0
693203	0.0	0.0
11021	2433.0	3716.0
693204	0.0	0.0
11020	2355.0	4038.0
693205	0.0	0.0
106479139	0.0	0.0
23001	7415.0	8355.0
106480127	0.0	0.0
693206	280.0	566.0
106479138	0.0	0.0
23002	2713.0	2245.0
106480126	1.0	0.0
693207	0.0	0.0
106479137	1.0	1.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	1.0	1.0
693209	0.0	1.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	3589.0	3509.0
106479134	0.0	0.0
106479133	3.0	0.0
23007	2643.0	223.0
106479132	0.0	0.0
23008	6472.0	9514.0
106479131	1.0	0.0
106479130	17.0	24.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	1.0
106480136	0.0	1.0
106480135	0.0	0.0
11023	0.0	0.0
84000	1091.0	217.0
11022	1917.0	1128.0
11025	98.0	47.0
11024	72.0	47.0
84002	714.0	633.0
139334	0.0	1.0
11027	104.0	31.0
11029	0.0	0.0
11030	12421.0	12676.0
106479129	0.0	1.0
11031	6027.0	10529.0
106479128	0.0	0.0
106479127	17.0	14.0
106480138	0.0	0.0
23012	2149.0	3544.0
23013	15013.0	21915.0
106479126	1.0	0.0
106480137	0.0	0.0
23014	6953.0	9172.0
106479125	0.0	1.0
23015	4685.0	21848.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	2493.0	2922.0
106479123	0.0	0.0
23017	143.0	9.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	18429.0	21212.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	1.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	6502.0	10687.0
106480146	0.0	0.0
11034	35052.0	20906.0
152302	778.0	1792.0
11033	565.0	301.0
11036	0.0	2.0
11035	1021.0	941.0
11037	586.0	1253.0
139341	870.0	1612.0
644297	18.0	27.0
166968	2253.0	3874.0
619212	0.0	0.0
59067	7.0	8.0
106480105	0.0	0.0
106479159	1.0	0.0
106480104	1.0	0.0
106479158	1.0	0.0
106480107	2.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	1.0	3.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	338.0	14.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	552.0	66.0
11000	949.0	638.0
11005	389.0	662.0
11004	315.0	406.0
11007	644.0	1130.0
11006	1488.0	186.0
127391	1.0	2.0
11010	1163.0	1256.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	2.0	1.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	1.0
127396	343.0	357.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	1498.0	3644.0
106479143	0.0	0.0
106479142	2.0	2.0
106479141	0.0	0.0
11019	828.0	848.0
106479140	0.0	0.0
106480121	0.0	1.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	1.0	0.0
11012	145.0	16.0
11011	2818.0	5276.0
11014	18292.0	33916.0
11013	24.0	68.0
11016	3155.0	5096.0
11015	751.0	2141.0
11018	1325.0	3062.0
11017	1700.0	3264.0
139363	0.0	0.0
106144608	0.0	0.0
646808	16.0	11.0
106144606	35.0	63.0
106144607	0.0	0.0
345778	3187.0	3581.0
646802	0.0	0.0
730861	2.0	2.0
729873	0.0	0.0
106144601	2.0	0.0
106144602	0.0	0.0
164395	173.0	124.0
729877	1.0	0.0
259308	11.0	9.0
259307	357.0	25.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	9.0	8.0
50604	2.0	0.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	1.0	0.0
106479113	0.0	0.0
106479112	1.0	0.0
106479111	1.0	2.0
106479110	0.0	0.0
345757	1065.0	1758.0
50613	0.0	0.0
50612	0.0	0.0
50615	584.0	111.0
50614	2509.0	9255.0
50617	2.0	38.0
729894	1.0	0.0
50616	0.0	0.0
50619	1577.0	1035.0
50618	12501.0	11606.0
106479109	0.0	0.0
106479108	4.0	2.0
106479107	0.0	0.0
106479106	1.0	0.0
106479105	82.0	52.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	2.0	1.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	47.0	74.0
646839	5.0	32.0
50626	3861.0	6328.0
646837	134.0	198.0
50628	2613.0	3144.0
646851	400.0	744.0
260332	0.0	0.0
23089	2250.0	300.0
260334	12.0	69.0
260337	1.0	3.0
260338	0.0	0.0
23081	1499.0	3652.0
23082	2240.0	4856.0
100272228	276.0	226.0
23085	9035.0	15687.0
23086	1095.0	1860.0
23087	1489.0	2292.0
50631	63.0	140.0
50632	80.0	3.0
646849	0.0	0.0
23080	5425.0	8421.0
50636	87.0	232.0
50639	0.0	31.0
729830	1231.0	814.0
644202	6.0	5.0
646864	1.0	0.0
646862	5.0	1.0
729838	7.0	2.0
23092	2381.0	1701.0
23093	2659.0	4041.0
23094	5794.0	6103.0
23095	7508.0	7985.0
23096	1760.0	2365.0
23097	2640.0	3670.0
729828	5.0	3.0
23098	1232.0	234.0
50640	3911.0	9898.0
23099	1723.0	3409.0
730811	0.0	0.0
23090	740.0	978.0
23091	9592.0	16683.0
11081	16.0	0.0
50649	2383.0	1663.0
11080	3121.0	4484.0
11083	8823.0	13273.0
729862	0.0	0.0
11082	124.0	1751.0
11085	0.0	0.0
644213	4.0	0.0
100286844	160.0	129.0
646875	1.0	2.0
644214	1.0	2.0
11086	1.0	3.0
646873	0.0	1.0
23067	6052.0	8944.0
23060	5271.0	10447.0
23061	16308.0	25187.0
23062	16601.0	46794.0
23063	7070.0	12035.0
23064	18836.0	14560.0
23065	4872.0	12738.0
50651	107.0	157.0
100272205	112.0	46.0
23066	879.0	1293.0
50650	4824.0	4920.0
50652	0.0	0.0
11092	1598.0	1556.0
644220	5.0	8.0
11091	3445.0	5384.0
11094	3014.0	9263.0
729852	2550.0	3302.0
11093	563.0	1092.0
11096	2183.0	8791.0
11095	29.0	29.0
11098	4792.0	8418.0
11097	1483.0	1797.0
646884	0.0	2.0
23078	2831.0	4242.0
729857	13.0	92.0
23070	4813.0	7205.0
23071	6874.0	9759.0
23072	185.0	45.0
164380	0.0	0.0
23074	2417.0	3759.0
23075	7688.0	15503.0
23076	3211.0	3043.0
23077	9482.0	8747.0
11099	6675.0	6743.0
646879	1.0	0.0
644218	0.0	0.0
646877	4.0	1.0
100130972	1.0	4.0
100379220	5.0	0.0
100130970	0.0	0.0
284339	10.0	58.0
284338	44.0	50.0
100129983	0.0	0.0
100129982	4.0	4.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	1.0
100130967	15.0	19.0
100129976	1.0	3.0
100130963	2.0	0.0
100130962	0.0	1.0
284325	1418.0	2091.0
100129972	0.0	0.0
284323	2736.0	3648.0
100129969	2.0	14.0
100130958	71.0	186.0
693187	3.0	4.0
693188	0.0	0.0
693189	0.0	2.0
100130954	22.0	5.0
2444	370.0	1040.0
100379249	1.0	1.0
693190	0.0	0.0
100129961	122.0	163.0
284312	268.0	401.0
693191	0.0	0.0
100129960	1.0	10.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	1.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	3.0
693177	0.0	0.0
693178	4.0	5.0
260340	0.0	0.0
100129959	0.0	0.0
260341	1.0	6.0
284309	1625.0	2704.0
284307	1358.0	1453.0
284306	333.0	419.0
693180	0.0	0.0
693181	1.0	0.0
693182	0.0	0.0
693183	4.0	1.0
693184	0.0	0.0
693185	0.0	0.0
693186	2.0	0.0
284382	0.0	0.0
100130935	0.0	106.0
100130934	65.0	92.0
100130933	11.0	3.0
100130932	28.0	22.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	0.0
284371	1048.0	1191.0
284370	1399.0	2434.0
100130923	1.0	1.0
100130922	1.0	0.0
100129937	0.0	0.0
100129933	0.0	0.0
2483	1436.0	2039.0
284369	0.0	0.0
2475	6053.0	13841.0
284367	16.0	59.0
284366	0.0	0.0
284361	22461.0	57144.0
50801	0.0	0.0
50804	749.0	4154.0
50805	2.0	1.0
100129926	3.0	4.0
50808	7418.0	14606.0
100129921	0.0	0.0
50807	3056.0	3175.0
100129920	96.0	154.0
50809	23034.0	33366.0
2496	6.0	3.0
2495	27023.0	33096.0
2494	253.0	210.0
2492	0.0	0.0
100129929	0.0	0.0
2491	62.0	103.0
2488	0.0	0.0
2487	1140.0	1242.0
284359	11.0	29.0
284358	128.0	125.0
284355	0.0	0.0
284353	27.0	52.0
284352	4123.0	17480.0
50813	5815.0	11594.0
50814	1353.0	2675.0
100129919	0.0	1.0
284349	584.0	572.0
2499	7.0	17.0
284348	184.0	83.0
2498	45.0	69.0
2497	48.0	51.0
284346	223.0	186.0
284340	102.0	3.0
23207	5446.0	15488.0
693121	0.0	0.0
100093625	0.0	0.0
23208	1250.0	546.0
693122	7.0	2.0
100093626	0.0	0.0
23209	37.0	24.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	234.0	681.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	1.0
25862	1815.0	4658.0
693129	0.0	0.0
23200	4363.0	6690.0
25861	938.0	677.0
644191	16.0	19.0
23201	10124.0	19865.0
25864	2473.0	7764.0
23203	2958.0	6213.0
25865	4808.0	7937.0
23204	13258.0	19455.0
23205	21.0	24.0
644192	53.0	24.0
11228	1866.0	3897.0
84166	3773.0	1108.0
11221	583.0	782.0
84168	16168.0	21540.0
11223	84.0	10.0
100093630	4508.0	5105.0
84167	1189.0	1580.0
11222	4994.0	8391.0
100093631	455.0	813.0
84162	14256.0	18188.0
11224	17147.0	20255.0
84164	5918.0	9522.0
11227	79.0	740.0
11226	655.0	75.0
84163	717.0	1233.0
23218	2581.0	1303.0
23219	2905.0	3765.0
402093	0.0	1.0
100862704	24.0	14.0
11230	1902.0	2980.0
23210	941.0	2192.0
25873	12964.0	16216.0
100379298	1.0	0.0
23211	6074.0	9265.0
25875	6256.0	7297.0
23212	638.0	845.0
23213	9466.0	26982.0
25874	2093.0	5404.0
23214	6997.0	12744.0
25876	148.0	112.0
23215	14085.0	22029.0
23216	12996.0	2166.0
25879	1936.0	2808.0
100379296	0.0	0.0
25878	7703.0	18488.0
23217	35.0	71.0
84159	1987.0	4210.0
25871	4402.0	8516.0
25870	14804.0	26069.0
142940	2019.0	2956.0
11232	727.0	1177.0
11231	17862.0	24593.0
84154	1709.0	2144.0
11234	2327.0	3090.0
11236	2648.0	7204.0
11235	2077.0	3762.0
11238	997.0	1144.0
84153	1520.0	1499.0
11237	2900.0	7494.0
84152	11.0	23.0
