id	e9a2c588-ffce-42f6-9ba2-45a859fef61f	d5111826-39cb-46aa-bc9a-e00d6e8ede38
55322	1096.0	908.0
55321	33.0	120.0
55320	1051.0	835.0
55326	1210.0	912.0
55325	2930.0	1615.0
284459	4436.0	4485.0
55324	3945.0	3516.0
55323	1804.0	2560.0
55329	491.0	189.0
55328	1146.0	702.0
55327	2447.0	2546.0
284451	7.0	2.0
345930	67.0	96.0
729597	18.0	17.0
113402	2391.0	2370.0
729595	77.0	48.0
55333	3248.0	2101.0
55332	459.0	3921.0
55331	1020.0	900.0
55330	662.0	1072.0
55337	1521.0	2376.0
55336	329.0	447.0
55335	391.0	524.0
55334	5182.0	3078.0
55339	5033.0	4459.0
284443	1937.0	1841.0
137406	0.0	0.0
333932	1.0	0.0
55340	269.0	237.0
55344	1416.0	735.0
55343	1091.0	1938.0
79310	1.0	0.0
55342	4000.0	3312.0
79313	1.0	0.0
55341	2575.0	2108.0
284439	5055.0	1730.0
79312	0.0	0.0
80304	622.0	359.0
79315	46.0	12.0
80303	718.0	3042.0
55347	3363.0	2194.0
79314	0.0	0.0
100996492	167.0	867.0
55346	342.0	378.0
79317	0.0	0.0
55345	220.0	348.0
79316	0.0	0.0
80301	5880.0	5401.0
284434	1587.0	7.0
284433	0.0	0.0
79318	0.0	0.0
55349	1000.0	415.0
100996490	1.0	0.0
333929	59.0	92.0
548637	2.0	3.0
333926	223.0	424.0
55351	202.0	27.0
55350	3.0	0.0
100137047	31.0	37.0
55355	10.0	49.0
79300	0.0	0.0
100996485	44.0	68.0
55353	3901.0	3461.0
79302	0.0	0.0
55352	2959.0	2919.0
284428	0.0	0.0
100137049	130.0	189.0
79301	0.0	0.0
55359	17.0	31.0
284427	66.0	57.0
55357	2390.0	12410.0
79306	0.0	1.0
55356	413.0	229.0
284424	1.0	1.0
79308	0.0	0.0
548645	529.0	464.0
284422	1.0	33.0
548644	328.0	631.0
79309	0.0	0.0
729564	38.0	17.0
729566	0.0	1.0
729565	32.0	35.0
113457	67.0	37.0
92304	18.0	132.0
92305	5695.0	4773.0
729561	68.0	54.0
80319	1399.0	243.0
80318	781.0	771.0
80317	859.0	458.0
80316	0.0	0.0
55362	1965.0	4520.0
55361	1180.0	2698.0
79331	0.0	0.0
55366	4063.0	3055.0
55365	125.0	1263.0
80321	1956.0	1584.0
55364	4529.0	1915.0
80320	122.0	93.0
55363	25.0	0.0
79334	0.0	0.0
80326	13.0	2044.0
80325	1354.0	2333.0
79336	2.0	0.0
80324	744.0	1328.0
79339	0.0	2.0
80323	220.0	71.0
55367	1532.0	2868.0
284498	3.0	6.0
113444	1367.0	1798.0
80308	1610.0	2054.0
80307	35.0	1375.0
80306	4515.0	3658.0
80305	1759.0	2651.0
55370	841.0	1448.0
80309	30.0	10.0
80311	1279.0	512.0
79322	0.0	0.0
80310	1877.0	1665.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	760.0	1014.0
79323	20.0	6.0
80315	8152.0	3066.0
80314	3489.0	2560.0
55379	3522.0	4135.0
80313	1209.0	868.0
80312	313.0	155.0
113452	1577.0	2415.0
113451	710.0	417.0
284486	52.0	186.0
284485	1.0	0.0
729587	0.0	0.0
729582	292.0	369.0
729583	1.0	0.0
55380	0.0	0.0
80339	2.0	11.0
55384	156.0	64.0
55388	9.0	58.0
80344	9203.0	6072.0
80343	1.0	1.0
80342	153.0	185.0
80341	1.0	1.0
80347	4895.0	4541.0
80346	886.0	1440.0
80345	260.0	383.0
729574	0.0	0.0
92312	124.0	379.0
80329	8.0	20.0
80328	26.0	212.0
80327	2.0	0.0
79342	0.0	0.0
80333	878.0	91.0
80332	613.0	276.0
80331	10180.0	5302.0
79346	0.0	0.0
80336	2120.0	5611.0
80335	9701.0	7775.0
284467	24.0	36.0
162427	3302.0	5267.0
619555	0.0	0.0
619552	1.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	883.0	677.0
392302	17.0	24.0
125476	715.0	1310.0
392301	0.0	0.0
149465	196.0	59.0
149466	1973.0	1048.0
149461	1.0	1.0
392305	13.0	1.0
392308	0.0	0.0
392307	25.0	26.0
392309	0.0	2.0
149478	885.0	2269.0
149473	1780.0	1532.0
137492	2095.0	2016.0
402193	7.0	3.0
402191	0.0	0.0
149483	128.0	206.0
150468	9.0	34.0
150465	1042.0	2062.0
392335	0.0	2.0
619518	47.0	37.0
619519	14.0	6.0
441783	17.0	12.0
392343	0.0	0.0
149420	2171.0	1594.0
441775	2.0	1.0
619505	0.0	0.0
441771	0.0	0.0
441781	1.0	0.0
414189	402.0	860.0
9601	24077.0	16123.0
392311	0.0	0.0
9600	2695.0	2865.0
392310	0.0	0.0
392313	3.0	3.0
100526842	2.0	1.0
55300	1623.0	1219.0
149428	428.0	2679.0
414196	14.0	26.0
414194	1.0	0.0
55304	2687.0	2331.0
55303	1469.0	1654.0
55301	5.0	431.0
55308	2553.0	2413.0
414197	29.0	32.0
9612	11049.0	8455.0
9610	75.0	477.0
392322	0.0	0.0
9611	10294.0	7583.0
441795	0.0	0.0
55311	3260.0	3084.0
55315	835.0	630.0
55314	2276.0	1360.0
55313	1925.0	1279.0
125488	242.0	244.0
55312	1284.0	1988.0
9605	1398.0	1624.0
55319	852.0	839.0
9603	227.0	3420.0
55317	1665.0	1032.0
9604	3874.0	2856.0
55316	2943.0	2761.0
9609	4237.0	2283.0
9607	95.0	0.0
100874087	0.0	0.0
9620	10971.0	5809.0
100874086	1.0	0.0
100874085	3.0	2.0
100874084	1.0	0.0
9623	0.0	0.0
392256	1.0	2.0
100874089	2.0	2.0
392255	44.0	2.0
9622	358.0	10.0
100874088	0.0	0.0
162387	1281.0	999.0
100526820	72.0	41.0
402146	4.0	6.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	5.0	1.0
100874081	6.0	1.0
100874080	4.0	4.0
414130	3.0	2.0
100526825	6.0	12.0
9616	2235.0	2983.0
9617	488.0	595.0
414135	0.0	0.0
9615	0.0	0.0
414133	1.0	0.0
414134	0.0	0.0
9618	2466.0	4342.0
414131	0.0	0.0
9619	1081.0	3284.0
414132	5.0	3.0
9630	1672.0	573.0
9631	1781.0	1231.0
100874075	0.0	2.0
644482	0.0	0.0
100874074	2.0	6.0
100874073	1.0	0.0
392262	2.0	0.0
392265	0.0	0.0
9635	1.0	2.0
100874079	0.0	0.0
9632	4573.0	2026.0
100874078	4.0	0.0
392267	3.0	3.0
441736	180.0	46.0
9633	203.0	39.0
100874077	9.0	13.0
92292	7.0	1.0
92293	69.0	8.0
441733	46.0	21.0
100526831	1.0	1.0
100526830	8.0	9.0
402135	4.0	4.0
92291	0.0	0.0
402134	0.0	0.0
100874072	65.0	25.0
402133	0.0	0.0
100874071	1.0	2.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	6.0	19.0
100526835	189.0	101.0
9627	145.0	100.0
414149	35.0	243.0
9628	1118.0	604.0
9625	600.0	283.0
9626	0.0	0.0
9629	9.0	10.0
644495	0.0	0.0
9641	1584.0	1646.0
644496	12.0	1.0
9640	4420.0	3006.0
9645	1423.0	5367.0
404785	1.0	0.0
619499	0.0	0.0
9646	5031.0	3461.0
9643	11082.0	10520.0
9644	2814.0	2739.0
644498	2.0	4.0
402125	3.0	3.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	3.0	7.0
106480396	1.0	1.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	2.0	0.0
402117	2.0	2.0
106480399	0.0	0.0
402116	5.0	0.0
9638	275.0	85.0
9639	2548.0	2328.0
9636	250.0	1281.0
414157	2.0	0.0
9637	2006.0	2471.0
106480390	0.0	2.0
106480392	0.0	0.0
414153	14.0	29.0
106480391	0.0	0.0
9652	5903.0	4436.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2891.0	3189.0
100874097	12.0	26.0
9650	1093.0	691.0
100874096	1.0	2.0
9651	1015.0	1421.0
100874095	0.0	0.0
9656	4445.0	2641.0
9657	1026.0	1013.0
392242	0.0	0.0
9654	631.0	632.0
9655	1751.0	1167.0
100874090	0.0	0.0
402112	5.0	5.0
162394	2239.0	2957.0
100874094	26.0	17.0
100874093	14.0	2.0
100874092	8.0	8.0
100874091	6.0	149.0
9649	3463.0	1639.0
9647	2840.0	1952.0
9648	5213.0	2718.0
414169	1.0	3.0
9663	4001.0	3056.0
402183	1.0	1.0
7002	3.0	3.0
149371	1887.0	1123.0
7001	9517.0	8748.0
9662	621.0	613.0
9667	4597.0	5723.0
7004	1129.0	591.0
392298	2.0	0.0
7003	8363.0	6211.0
9668	1226.0	1196.0
7006	341.0	721.0
9665	9801.0	5496.0
7005	1231.0	2782.0
9666	4230.0	1525.0
106480369	0.0	2.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	0.0	2.0
106480372	0.0	0.0
106479372	2.0	6.0
106480371	0.0	0.0
106479371	0.0	1.0
137392	1170.0	1178.0
106479370	8.0	2.0
106480374	0.0	0.0
106480373	7.0	2.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	543.0	374.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	2929.0	2172.0
150353	14.0	20.0
9659	1899.0	3110.0
150350	1.0	1.0
106480370	1.0	2.0
7011	2508.0	4981.0
9674	1305.0	1872.0
9675	2371.0	1602.0
7010	1564.0	1390.0
7013	1840.0	1142.0
9672	2922.0	9861.0
9673	2165.0	1923.0
7012	3.0	1.0
9678	2036.0	1640.0
7015	0.0	0.0
7014	2515.0	1662.0
9679	7686.0	4541.0
619464	0.0	0.0
7016	2015.0	2438.0
9677	1326.0	1655.0
106479369	0.0	0.0
106479368	1.0	0.0
106480379	0.0	2.0
106479367	0.0	0.0
162333	0.0	37.0
106479366	1.0	0.0
9670	3658.0	3585.0
106479365	2.0	1.0
9671	13978.0	648.0
402176	5.0	3.0
106479364	0.0	0.0
402175	1.0	0.0
106479363	0.0	0.0
106479362	37.0	40.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	6.0	1.0
106479360	0.0	1.0
106480385	1.0	1.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	325.0	691.0
106480388	0.0	0.0
7008	3696.0	4931.0
150365	53.0	35.0
7007	333.0	119.0
9669	5872.0	9311.0
7009	70596.0	49095.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	283.0	724.0
9685	6630.0	4079.0
7021	1.0	1.0
9686	5485.0	2222.0
343381	64.0	25.0
619452	0.0	1.0
9683	3813.0	3062.0
7024	3557.0	2036.0
402160	35.0	3.0
7023	1059.0	891.0
9684	2141.0	1988.0
9689	3556.0	3751.0
7026	3000.0	1606.0
441727	13.0	10.0
619455	1.0	9.0
7025	946.0	456.0
392275	2.0	8.0
9687	49.0	72.0
9688	4185.0	3631.0
7027	4668.0	2768.0
106480347	0.0	1.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	1585.0	990.0
106479398	0.0	0.0
9682	4539.0	3854.0
106479397	8.0	11.0
7020	57.0	37.0
106479396	5.0	3.0
106479395	1.0	0.0
106480350	35.0	58.0
106479394	0.0	1.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	2.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	8.0	0.0
150379	1.0	143.0
106480355	0.0	0.0
7019	2896.0	1843.0
7018	31.0	17.0
150372	148.0	665.0
392281	49.0	57.0
9696	1699.0	2208.0
7033	78526.0	598.0
9697	6363.0	2534.0
7032	404.0	0.0
7035	1695.0	341.0
9694	2183.0	1929.0
392285	2.0	1.0
9695	3034.0	3851.0
7037	2114.0	1076.0
7036	10.0	23.0
619445	27.0	32.0
9698	10006.0	4995.0
7039	918.0	3940.0
7038	8189567.0	876374.0
9699	256.0	322.0
392288	1.0	1.0
619448	0.0	1.0
106480358	21.0	25.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	1.0	3.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	368.0	603.0
106479387	8.0	3.0
9693	6001.0	3027.0
106479386	0.0	0.0
9690	3532.0	2703.0
7031	341.0	5.0
106479385	0.0	0.0
7030	5357.0	5216.0
402152	0.0	0.0
106479384	2.0	3.0
106480361	0.0	1.0
106479383	0.0	2.0
106480360	29.0	18.0
106479382	0.0	0.0
106480363	11.0	13.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	6667.0	4076.0
150383	761.0	548.0
150384	199.0	54.0
392292	0.0	0.0
150381	99.0	194.0
7044	16.0	1.0
7043	822.0	720.0
7046	1426.0	4184.0
7045	906.0	1951.0
7048	8120.0	5099.0
100874003	0.0	0.0
7047	2.0	28.0
106479339	0.0	0.0
100874002	251.0	59.0
100874001	19.0	27.0
103352539	93.0	235.0
106479338	1.0	0.0
7049	2971.0	1029.0
106479337	0.0	0.0
55281	860.0	564.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1482.0	1437.0
106480324	2.0	0.0
729648	49.0	44.0
106479335	0.0	1.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	1266.0	603.0
7040	752.0	5442.0
106479332	0.0	1.0
100996435	9.0	6.0
106480329	0.0	0.0
55284	1940.0	2078.0
106480328	9.0	8.0
106479331	0.0	0.0
55283	351.0	1990.0
7042	202.0	1671.0
106479330	0.0	0.0
7041	1028.0	2462.0
55282	16.0	9.0
55289	90.0	89.0
55288	3318.0	2358.0
80243	2698.0	539.0
55287	4.0	13.0
79258	163.0	11.0
106480330	0.0	0.0
55286	140.0	56.0
106480332	3.0	2.0
106480331	0.0	0.0
106480334	0.0	7.0
106480333	3.0	1.0
100874007	49.0	14.0
100874006	13.0	10.0
100874005	3.0	4.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	0.0	1.0
100874008	19.0	10.0
729630	0.0	0.0
7054	2.0	76.0
7057	752.0	1507.0
92211	77.0	22.0
7056	1890.0	1206.0
7059	2468.0	2375.0
106479329	0.0	0.0
7058	914.0	930.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	2.0	1.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	9730.0	7142.0
106480335	4.0	6.0
106479324	0.0	0.0
55290	584.0	330.0
106480338	2.0	1.0
106479323	0.0	2.0
80228	3460.0	6008.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	126.0	920.0
55296	658.0	405.0
106479321	0.0	0.0
55295	1215.0	1725.0
7050	5296.0	10025.0
106479320	2.0	1.0
106480339	0.0	0.0
55294	1263.0	2054.0
7053	6.0	2.0
55293	1652.0	950.0
7052	2526.0	9394.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1069.0	1467.0
80233	2481.0	3481.0
55298	2151.0	1586.0
80232	5995.0	7270.0
106480341	3.0	0.0
80231	24.0	45.0
55297	2317.0	2336.0
106480340	1.0	0.0
106480343	0.0	0.0
80237	24.0	73.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	82.0	326.0
106480344	0.0	0.0
80230	3413.0	4123.0
7066	9.0	9.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	1313.0	472.0
729665	11.0	0.0
7067	6081.0	3254.0
92249	4330.0	2472.0
100874025	0.0	1.0
7069	70.0	590.0
100874024	1.0	1.0
100874023	0.0	1.0
100874022	1.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	2.0
106479357	0.0	6.0
106480302	0.0	0.0
7060	533.0	295.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	0.0	6.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	6.0	29.0
92241	483.0	360.0
106479354	0.0	1.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	2.0	9.0
106480306	0.0	1.0
79273	3.0	1.0
106479353	0.0	7.0
7064	1898.0	2234.0
106480309	1.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	1.0
729668	0.0	0.0
80267	2548.0	1827.0
106479350	0.0	0.0
80264	1024.0	1705.0
106480310	3.0	7.0
106480312	9.0	22.0
106480311	1.0	1.0
100874029	1.0	1.0
100874028	4.0	2.0
100874027	0.0	1.0
730647	3.0	2.0
343332	2.0	0.0
644403	0.0	0.0
80263	1736.0	644.0
80262	986.0	735.0
343338	12.0	1.0
7077	15047.0	18654.0
100874010	0.0	0.0
7076	1943.0	41320.0
92235	5.0	2.0
7079	152.0	32.0
7078	1062.0	126.0
100874014	15.0	8.0
100874013	22.0	8.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	10.0	0.0
100874011	0.0	0.0
106479348	1.0	0.0
106479347	5.0	0.0
106480314	1.0	2.0
106480313	3.0	1.0
729659	2.0	1.0
106479346	15.0	3.0
7071	1742.0	1884.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	2539.0	2279.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	5035.0	5935.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	5349.0	11591.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	3018.0	3076.0
729658	1.0	0.0
106479341	0.0	0.0
7074	176.0	3593.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	1199.0	1499.0
80255	5301.0	3796.0
79269	2957.0	1896.0
80254	2321.0	1821.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	381.0	111.0
106480323	0.0	2.0
106480322	9.0	13.0
100874018	1.0	11.0
100874016	0.0	0.0
644414	25.0	20.0
100874015	0.0	0.0
343326	4.0	15.0
100874019	0.0	1.0
7088	2679.0	848.0
100874043	62.0	5.0
7087	20.0	3826.0
100874042	21.0	9.0
100874041	1.0	3.0
7089	8235.0	7481.0
100874040	0.0	2.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	1.0	48.0
404766	0.0	0.0
100874044	15.0	1.0
7080	17863.0	25249.0
79291	0.0	0.0
7082	7704.0	8312.0
79294	0.0	0.0
7084	4242.0	4103.0
402100	0.0	0.0
79296	0.0	0.0
7083	46.0	331.0
7086	18080.0	18114.0
79297	0.0	0.0
729602	12.0	8.0
104472714	0.0	0.0
104472715	18753.0	14691.0
79299	0.0	0.0
104472716	7.0	2.0
104472717	22.0	55.0
104472718	0.0	0.0
284532	7.0	0.0
644425	3.0	3.0
100874048	108.0	177.0
644429	0.0	1.0
7099	580.0	471.0
100874032	51.0	31.0
7098	1042.0	495.0
100874031	2.0	1.0
100874030	1.0	1.0
92255	2619.0	1170.0
644444	0.0	2.0
100874036	2.0	0.0
100874035	2.0	0.0
644442	0.0	0.0
100874034	21.0	7.0
92259	1002.0	1481.0
100874033	7.0	12.0
7091	2421.0	422.0
7090	3868.0	5167.0
7093	52.0	54.0
79283	0.0	0.0
7092	160.0	66.0
79282	0.0	0.0
7095	19230.0	10607.0
7094	22819.0	16031.0
7097	377.0	817.0
7096	94.0	81.0
104472713	1.0	5.0
79289	0.0	0.0
284525	11.0	3.0
106480301	0.0	0.0
80279	8264.0	11685.0
106480300	1.0	2.0
80270	282.0	614.0
284521	8.0	0.0
100874039	5.0	6.0
644435	68.0	20.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	259.0	160.0
80273	1367.0	1142.0
80271	1328.0	2543.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	2.0	0.0
106479319	113.0	168.0
100874069	127.0	75.0
106479318	2.0	2.0
100874068	14.0	10.0
106479317	43.0	11.0
100874067	0.0	0.0
106479316	0.0	2.0
404744	1.0	5.0
100874066	2.0	1.0
106479315	0.0	0.0
729627	0.0	1.0
106479314	0.0	4.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	2.0
106479310	0.0	0.0
92285	2090.0	1527.0
100874060	46.0	11.0
92283	549.0	426.0
404734	273.0	640.0
644449	1.0	0.0
100874054	11.0	8.0
100874053	0.0	1.0
106479309	9.0	5.0
100874052	0.0	0.0
729610	1.0	1.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	343.0	219.0
106479307	1.0	0.0
100874057	0.0	0.0
106479306	2.0	0.0
644464	8.0	6.0
100874056	8.0	6.0
106479305	0.0	0.0
100874055	0.0	1.0
106479304	3.0	0.0
92270	888.0	644.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	7.0	9.0
106479300	0.0	0.0
729611	3.0	8.0
80298	2559.0	1457.0
729608	1.0	0.0
644459	163.0	63.0
100874059	0.0	0.0
79412	1.0	37.0
79411	1272.0	1502.0
79414	551.0	548.0
127933	5465.0	5410.0
79413	8839.0	19567.0
79415	2571.0	4114.0
284576	9.0	29.0
55449	2301.0	1077.0
284573	1.0	0.0
140913	0.0	0.0
115948	270.0	147.0
55450	396.0	4642.0
152905	14.0	4.0
55454	978.0	1820.0
79400	108.0	1717.0
55451	13.0	20.0
115950	391.0	524.0
284565	1307.0	1553.0
92400	2120.0	1406.0
115939	2120.0	2285.0
55466	1178.0	1091.0
284551	0.0	12.0
752014	0.0	0.0
55472	76.0	41.0
55471	569.0	1022.0
152926	2263.0	1575.0
284546	0.0	0.0
284541	2.0	1.0
140947	0.0	0.0
92421	1183.0	893.0
729687	2.0	1.0
729686	2.0	0.0
729682	2.0	0.0
729689	23.0	6.0
548594	0.0	0.0
548593	0.0	1.0
55486	2210.0	2173.0
100996597	0.0	0.0
100996590	1.0	0.0
548599	2.0	1.0
548596	67.0	61.0
729678	3824.0	1892.0
729677	6.0	4.0
79441	1031.0	926.0
79443	8420.0	4380.0
79442	6050.0	2417.0
79444	8.0	1828.0
79447	676.0	529.0
115992	530.0	689.0
79446	1106.0	915.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	13.0	3.0
100874100	8.0	0.0
79470	1.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	85.0	24.0
100996571	8.0	6.0
100874106	0.0	1.0
100874104	0.0	0.0
100874103	1.0	0.0
100874109	0.0	2.0
284593	1.0	1.0
100874108	0.0	0.0
100874107	0.0	7.0
140909	0.0	0.0
100996567	7.0	3.0
100996569	43.0	6.0
79465	200.0	163.0
100996564	0.0	4.0
79469	61.0	76.0
127943	76.0	111.0
92427	6.0	13.0
140901	1874.0	2853.0
140902	2.0	0.0
619434	5.0	0.0
619431	2.0	3.0
149345	2786.0	1453.0
392428	3.0	6.0
137362	0.0	0.0
619418	0.0	0.0
125336	55.0	10.0
152992	1453.0	1955.0
9700	15.0	92.0
9701	4963.0	4687.0
392451	2.0	2.0
392454	0.0	0.0
392459	0.0	1.0
9711	1328.0	2609.0
9712	1303.0	1491.0
392465	79.0	74.0
9710	3535.0	2584.0
441899	1.0	0.0
441898	0.0	0.0
441897	0.0	2.0
441896	10.0	11.0
441893	1.0	0.0
9704	1942.0	1860.0
152940	12.0	1.0
9705	15.0	17.0
9702	3761.0	2825.0
9703	9244.0	6734.0
9708	40.0	24.0
9709	15113.0	7386.0
9706	2064.0	1769.0
9722	62.0	79.0
9723	33.0	641.0
9720	100.0	215.0
9721	518.0	313.0
392433	0.0	0.0
392437	17.0	19.0
55421	3751.0	3978.0
55425	2072.0	1382.0
55423	19.0	36.0
55422	2832.0	1807.0
9715	22.0	24.0
9716	3889.0	2742.0
9719	777.0	1990.0
9717	126.0	43.0
9718	202.0	255.0
9730	3523.0	2113.0
9733	4466.0	3328.0
9734	343.0	1076.0
9731	2932.0	2469.0
9732	760.0	1650.0
55432	1506.0	918.0
100	111.0	231.0
101	290.0	330.0
102	8478.0	6694.0
103	14896.0	13641.0
55435	1172.0	878.0
104	802.0	1972.0
105	5.0	0.0
107	2149.0	383.0
9726	2451.0	1661.0
108	33.0	12.0
9727	4502.0	3593.0
109	760.0	620.0
9724	3087.0	1148.0
55437	1440.0	4920.0
9725	2972.0	3002.0
9728	8051.0	4454.0
9729	8.0	15.0
150280	1.0	12.0
392371	356.0	277.0
9741	20602.0	21108.0
644353	10.0	20.0
100286948	0.0	1.0
9744	1306.0	797.0
392375	3.0	0.0
9745	194.0	4.0
644357	0.0	0.0
392374	0.0	0.0
441869	124.0	272.0
9742	7399.0	3727.0
392377	1.0	0.0
9743	1980.0	2558.0
392376	7.0	1.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	184.0	53.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	1.0
111	158.0	153.0
106480294	0.0	0.0
106479294	0.0	0.0
112	3966.0	4003.0
106480297	0.0	2.0
106479293	0.0	0.0
113	177.0	447.0
106479292	0.0	0.0
106480296	0.0	0.0
114	1.0	18.0
106479291	0.0	0.0
106480299	0.0	0.0
115	10727.0	4232.0
106480298	0.0	0.0
106479290	0.0	1.0
116	4.0	4.0
117	228.0	14.0
118	15740.0	14710.0
9737	6642.0	2828.0
119	30.0	32.0
9738	2087.0	1007.0
150275	265.0	47.0
9735	372.0	696.0
9736	8250.0	2947.0
414254	4.0	3.0
106480291	6.0	2.0
150274	705.0	714.0
106480290	8.0	1.0
9739	3081.0	2402.0
106480293	0.0	0.0
106480292	1.0	0.0
9751	1117.0	741.0
100874197	5.0	2.0
150291	64.0	10.0
9752	15.0	40.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	13.0	26.0
9750	384.0	3704.0
150290	234.0	198.0
100874194	0.0	0.0
9755	1044.0	1497.0
9753	1021.0	528.0
100874199	2.0	0.0
9754	1476.0	682.0
100874198	5.0	0.0
392387	10.0	4.0
106479289	0.0	0.0
106479288	0.0	4.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	17116.0	4439.0
100874190	0.0	2.0
106479285	1.0	0.0
106479284	0.0	1.0
106479283	0.0	0.0
123	1239.0	1864.0
106707175	5.0	5.0
106479282	1.0	0.0
124	7.0	1.0
414260	3.0	5.0
106479281	1.0	1.0
125	1472.0	57.0
106479280	0.0	0.0
126	52.0	0.0
127	3.0	1.0
402249	0.0	0.0
128	11366.0	4674.0
9748	6976.0	4276.0
9749	4621.0	3858.0
9746	2637.0	2464.0
9747	1927.0	864.0
100286929	0.0	0.0
392391	0.0	2.0
392390	1.0	0.0
7101	2.0	1.0
9760	497.0	85.0
9761	26026.0	10321.0
619373	8.0	8.0
7100	582.0	385.0
392350	1.0	0.0
9766	7688.0	6562.0
7103	75.0	15.0
644378	2.0	3.0
9767	897.0	1160.0
7102	3943.0	1698.0
7105	3815.0	3002.0
9764	763.0	516.0
9765	2530.0	1948.0
7104	7.0	364.0
106480269	0.0	0.0
402246	0.0	0.0
441884	1.0	2.0
130	21.0	11.0
131	0.0	0.0
402240	0.0	0.0
132	1990.0	3338.0
441891	1.0	1.0
106480273	0.0	0.0
133	306.0	747.0
106480272	2.0	0.0
134	453.0	2274.0
106480275	0.0	0.0
135	9.0	7.0
106480274	0.0	0.0
136	64.0	127.0
106480277	24.0	19.0
137	1.0	0.0
106480276	0.0	0.0
106480279	19.0	98.0
106480278	0.0	0.0
9759	1904.0	857.0
150297	0.0	0.0
9757	4769.0	4345.0
9758	10.0	1.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	4654.0	3416.0
392360	0.0	0.0
9774	9947.0	7278.0
7112	1988.0	2662.0
9771	829.0	4231.0
7111	2752.0	177.0
9772	8313.0	5576.0
644384	1.0	0.0
