id	2cd8bee5-a0e5-4273-b37c-756f31610f9a	62ede239-075e-4192-a123-be054142f26d
6974	3.0	1.0
4314	0.0	0.0
6977	0.0	0.0
6976	0.0	3.0
100462782	0.0	0.0
4316	22.0	226.0
6979	0.0	2.0
100462785	0.0	0.0
4317	0.0	1.0
6978	0.0	3.0
4318	274.0	928.0
100462787	0.0	0.0
4319	1.0	8.0
100462786	0.0	0.0
6991	180.0	110.0
100616468	0.0	0.0
6990	3086.0	2282.0
647107	0.0	0.0
100616469	0.0	0.0
6993	4544.0	3474.0
4330	167.0	409.0
4331	1293.0	1067.0
6992	6183.0	6407.0
107075160	0.0	0.0
100616467	1.0	1.0
4332	166.0	628.0
647102	0.0	0.0
100616464	0.0	0.0
107075161	0.0	0.0
107075162	0.0	0.0
100616465	0.0	0.0
107075163	0.0	0.0
107075164	0.0	1.0
100616463	0.0	0.0
100616460	0.0	0.0
107075165	4.0	3.0
107075166	0.0	0.0
107075167	0.0	0.0
107075168	0.0	0.0
107075169	7.0	7.0
100873958	0.0	0.0
100873957	1.0	1.0
4323	7289.0	11962.0
6986	1.0	0.0
100873952	0.0	1.0
4324	11295.0	3150.0
6985	0.0	0.0
100873951	4.0	0.0
6988	7101.0	4432.0
4325	287.0	1692.0
100873950	0.0	0.0
4326	57.0	19.0
6987	0.0	0.0
4327	416.0	884.0
100873956	11.0	22.0
100873955	16.0	4.0
4329	5613.0	2856.0
100873954	10.0	15.0
100873953	1.0	4.0
100616459	0.0	0.0
100616457	0.0	0.0
64682	1148.0	1380.0
4340	1.0	2.0
100616458	0.0	1.0
107075170	0.0	0.0
100616455	0.0	0.0
4342	0.0	0.0
107075171	0.0	0.0
100616456	0.0	0.0
4343	1831.0	3469.0
107075172	3631.0	1537.0
100616453	0.0	0.0
107075173	0.0	0.0
100616454	1.0	0.0
64689	4152.0	3713.0
107075174	0.0	0.0
100616451	0.0	0.0
107075175	1.0	1.0
100616452	0.0	0.0
107075176	0.0	0.0
107075177	0.0	0.0
100616450	0.0	0.0
107075178	0.0	1.0
107075179	0.0	0.0
650747	0.0	0.0
100873949	33.0	35.0
100873948	0.0	0.0
100873947	0.0	0.0
100873946	11.0	2.0
100873941	1.0	0.0
6997	112.0	5.0
4335	1715.0	3835.0
6996	1083.0	1197.0
100873940	0.0	0.0
6999	0.0	36.0
4336	5.0	13.0
4337	1612.0	1454.0
6998	1.0	0.0
4338	3961.0	3062.0
100873945	0.0	0.0
100873944	1.0	4.0
100873943	0.0	0.0
100873942	10.0	11.0
100616448	0.0	0.0
100616449	0.0	0.0
4350	1770.0	2639.0
100616446	0.0	0.0
4351	3200.0	2981.0
64693	1.0	0.0
100616447	0.0	0.0
4352	57.0	38.0
100873970	0.0	0.0
4353	7.0	6.0
647123	0.0	0.0
4354	2237.0	1950.0
4355	1097.0	1417.0
107075141	78382.0	51743.0
100616440	0.0	0.0
64699	1019.0	243.0
107075142	0.0	0.0
100616441	0.0	0.0
107075143	0.0	0.0
647121	74.0	130.0
107075144	0.0	0.0
107075145	0.0	0.0
107075146	0.0	0.0
107075147	0.0	0.0
107075148	4.0	10.0
107075138	0.0	0.0
107075139	0.0	0.0
100873979	43.0	28.0
4345	2092.0	3075.0
100873974	22.0	12.0
100873973	0.0	0.0
100873972	0.0	0.0
100873978	6.0	8.0
100873977	1.0	2.0
100873976	4.0	8.0
100873975	2.0	2.0
100616437	0.0	0.0
4360	1336.0	2584.0
100616438	0.0	1.0
4361	1953.0	1551.0
100616435	0.0	0.0
4362	1.0	0.0
100616436	0.0	0.0
4363	6280.0	5427.0
100616433	0.0	0.0
100616434	0.0	1.0
647135	112.0	190.0
107075150	0.0	0.0
100616431	0.0	0.0
107075151	0.0	0.0
100616432	0.0	0.0
107075152	0.0	0.0
107075153	0.0	4.0
100616430	0.0	0.0
107075154	0.0	0.0
107075155	0.0	0.0
107075156	0.0	0.0
107075157	0.0	0.0
107075158	3.0	5.0
107075159	0.0	0.0
107075149	0.0	0.0
100873969	1.0	0.0
100288493	0.0	0.0
253782	3609.0	3010.0
100653423	0.0	0.0
4356	180.0	616.0
100873963	0.0	0.0
4357	1702.0	1974.0
100873962	0.0	0.0
4358	3127.0	5426.0
4359	84.0	101.0
100873960	0.0	0.0
100873967	3.0	2.0
100873966	0.0	0.0
100873965	8.0	4.0
100616439	0.0	0.0
100873964	0.0	0.0
100873992	0.0	1.0
647144	0.0	0.0
100873991	5.0	13.0
650794	175.0	118.0
100873990	0.0	1.0
107075120	0.0	0.0
107075121	0.0	0.0
107075122	0.0	0.0
107075123	0.0	0.0
107075124	0.0	0.0
107075125	0.0	0.0
100288485	0.0	0.0
100288486	1.0	0.0
107075126	8.0	3.0
100288483	0.0	0.0
107075116	7.0	11.0
107075117	10.0	12.0
107075118	0.0	0.0
107075119	0.0	0.0
100873995	0.0	0.0
100873994	0.0	1.0
100873993	0.0	0.0
100873998	2.0	1.0
100873997	1.0	0.0
348567	0.0	0.0
100873981	0.0	0.0
100616499	0.0	0.0
100873980	0.0	0.0
647156	0.0	0.0
647158	0.0	2.0
100616498	0.0	0.0
107075130	9.0	9.0
100616495	0.0	0.0
107075131	0.0	0.0
107075132	4.0	0.0
100616493	0.0	0.0
107075133	0.0	0.0
100616494	0.0	0.0
107075134	0.0	0.0
100616491	0.0	0.0
107075135	0.0	0.0
100616492	0.0	0.0
107075136	0.0	0.0
118738	5.0	2.0
107075137	0.0	1.0
100616490	0.0	3.0
107075127	1.0	0.0
107075128	0.0	0.0
107075129	0.0	0.0
100288470	0.0	0.0
100873985	172.0	68.0
100873984	0.0	0.0
100873983	0.0	1.0
100873982	1.0	0.0
100873989	0.0	0.0
100873988	0.0	3.0
100873987	0.0	1.0
100873986	0.0	0.0
647166	0.0	0.0
100616488	0.0	0.0
647167	21.0	32.0
100616489	0.0	0.0
100616486	0.0	0.0
647169	0.0	0.0
100616487	0.0	0.0
647162	3.0	2.0
100616484	1.0	1.0
100616485	0.0	0.0
100616482	0.0	0.0
107075100	1.0	2.0
100616483	0.0	0.0
107075101	0.0	0.0
100616480	1.0	0.0
107075102	0.0	0.0
100616481	0.0	0.0
100288463	0.0	0.0
107075103	0.0	0.0
107075104	0.0	0.0
100616479	0.0	1.0
647177	0.0	0.0
100616477	113.0	184.0
100616478	0.0	0.0
100616475	0.0	0.0
100616476	0.0	0.0
100616473	0.0	0.0
647174	19.0	10.0
100616474	0.0	0.0
647175	0.0	0.0
100616471	0.0	0.0
107075110	0.0	0.0
107075111	0.0	0.0
107075112	0.0	1.0
107075113	0.0	0.0
100616470	0.0	0.0
107075114	1.0	0.0
107075115	0.0	0.0
107075105	0.0	0.0
100288451	1.0	1.0
107075108	2.0	29.0
107075109	0.0	0.0
348654	501.0	283.0
100616500	0.0	0.0
100130059	0.0	0.0
107075200	1.0	0.0
107075201	0.0	0.0
107075202	0.0	0.0
107075203	0.0	0.0
100129061	0.0	0.0
118672	362.0	296.0
100129060	66.0	174.0
118670	0.0	0.0
348645	106.0	225.0
100129067	0.0	4.0
64601	2680.0	2298.0
64600	0.0	0.0
107075210	0.0	0.0
107075211	0.0	0.0
100130043	11.0	7.0
107075212	0.0	0.0
107075213	0.0	0.0
100130042	0.0	0.0
107075214	0.0	1.0
107075204	1.0	3.0
118663	3.0	2.0
143630	45.0	72.0
107075205	0.0	0.0
100129050	1.0	0.0
107075206	0.0	0.0
107075207	0.0	0.0
107075208	0.0	0.0
107075209	0.0	0.0
100130038	0.0	0.0
131669	2.0	1.0
100129040	0.0	0.0
100129049	0.0	0.0
100129045	1.0	0.0
100130029	0.0	0.0
373509	3.0	5.0
100129031	0.0	0.0
100129032	1.0	1.0
100130017	0.0	0.0
100130015	21.0	137.0
100130014	0.0	0.0
131601	2668.0	2840.0
100129023	0.0	0.0
100130009	16.0	20.0
128025	17.0	9.0
64641	390.0	269.0
100130006	0.0	0.0
100616530	27.0	13.0
64645	4018.0	4961.0
116039	161.0	68.0
100130003	112.0	65.0
100130002	0.0	3.0
64648	0.0	0.0
131616	1535.0	1372.0
100129013	0.0	0.0
100129008	0.0	0.0
64651	21563.0	15081.0
100129007	0.0	0.0
100129009	1.0	1.0
116028	71.0	332.0
204801	1.0	1.0
100129004	0.0	0.0
100129005	0.0	0.0
64663	0.0	0.0
128077	2268.0	1609.0
167681	38.0	21.0
100132641	0.0	0.0
100132645	0.0	0.0
116092	2213.0	2421.0
116093	0.0	0.0
128061	438.0	404.0
100132656	1.0	0.0
116085	0.0	0.0
204851	16377.0	10938.0
116071	47.0	32.0
167691	1763.0	3145.0
116064	4728.0	3526.0
100132672	0.0	0.0
100132673	3.0	1.0
116068	7937.0	1867.0
100132677	5.0	14.0
100130099	0.0	0.0
100130097	13.0	9.0
143662	21218.0	9856.0
100132681	0.0	0.0
100132683	1.0	0.0
100130090	2.0	2.0
100130086	1.0	0.0
100129094	0.0	3.0
143678	15.0	9.0
100132699	0.0	0.0
100130079	0.0	0.0
100130074	0.0	0.0
143684	1097.0	731.0
100129086	2.0	0.0
100129080	12.0	2.0
143689	124.0	122.0
143686	12391.0	13186.0
153020	476.0	1378.0
100130067	0.0	0.0
100130064	0.0	0.0
100129075	165.0	144.0
100130060	0.0	0.0
202243	1419.0	1368.0
100129074	3.0	1.0
647060	0.0	0.0
100288323	0.0	0.0
100462877	0.0	0.0
100462876	0.0	0.0
253832	4699.0	6823.0
100462879	0.0	0.0
100462878	0.0	0.0
100462871	0.0	0.0
100462870	0.0	0.0
100462873	0.0	0.0
100462872	0.0	0.0
100462875	0.0	0.0
100462874	0.0	0.0
100288319	0.0	3.0
647076	13.0	20.0
100462880	13.0	31.0
100462881	0.0	0.0
100462886	0.0	0.0
100288307	0.0	3.0
647085	0.0	0.0
100653396	0.0	0.0
647087	7321.0	3410.0
647081	1.0	1.0
100462857	0.0	0.0
100462851	0.0	2.0
100462850	1.0	0.0
100616398	0.0	0.0
100616399	0.0	0.0
100616396	0.0	0.0
100616397	0.0	0.0
100616394	0.0	0.0
647099	59.0	96.0
100616395	0.0	0.0
100616392	0.0	0.0
100616393	0.0	0.0
647094	0.0	0.0
100616390	0.0	0.0
100616391	0.0	0.0
100462866	0.0	0.0
100462865	0.0	0.0
100462868	0.0	0.0
100462867	0.0	0.0
100462869	0.0	0.0
253827	2315.0	1287.0
202299	0.0	16.0
104355426	105.0	292.0
107075092	0.0	0.0
107075094	0.0	0.0
107075096	0.0	1.0
107075097	2.0	1.0
107075098	0.0	0.0
107075099	0.0	0.0
100498859	103.0	7.0
4430	4190.0	2430.0
100132501	28.0	27.0
100132504	0.0	0.0
100132506	0.0	0.0
100132509	0.0	0.0
4440	110.0	192.0
346085	6.0	4.0
100132510	0.0	0.0
4435	271.0	5512.0
4436	3116.0	3150.0
4437	2145.0	2130.0
4438	5.0	13.0
4439	24.0	62.0
253868	1.0	0.0
64793	731.0	645.0
100616347	0.0	0.0
64792	3155.0	3449.0
100616348	0.0	0.0
64795	5043.0	3717.0
64794	3435.0	2091.0
100616346	0.0	0.0
100616343	1.0	1.0
100616344	0.0	0.0
64799	855.0	375.0
100616341	0.0	0.0
64798	20359.0	2377.0
100616342	0.0	0.0
100616340	0.0	0.0
103456507	0.0	0.0
100616338	0.0	0.0
100616339	0.0	0.0
650623	66.0	96.0
103625683	0.0	0.0
100616336	0.0	0.0
103625684	0.0	1.0
100616337	0.0	0.0
103625681	74.0	45.0
100616334	0.0	0.0
100616335	0.0	0.0
100616332	0.0	0.0
100616333	0.0	0.0
100616330	0.0	0.0
100616331	0.0	0.0
100288397	0.0	0.0
100628315	68.0	39.0
100616327	0.0	0.0
100616328	0.0	1.0
650655	125.0	122.0
100616325	0.0	0.0
100616326	0.0	0.0
100616323	1.0	4.0
100616321	0.0	1.0
100616322	0.0	1.0
647000	1.0	1.0
100628307	1.0	1.0
100288380	16.0	6.0
86123	58.0	38.0
100616329	0.0	0.0
4481	90.0	287.0
100616317	0.0	0.0
4482	1283.0	1667.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	0.0
4485	658.0	1288.0
647013	0.0	1.0
100616313	0.0	0.0
4486	213.0	757.0
100616310	0.0	0.0
4487	227.0	105.0
100616311	0.0	0.0
100288378	0.0	0.0
4477	0.0	2.0
4478	38342.0	91927.0
4479	9.0	28.0
647009	115.0	70.0
100616318	156.0	117.0
100616319	0.0	0.0
4493	22913.0	3548.0
4494	39799.0	2619.0
4495	89864.0	2901.0
100616389	0.0	0.0
647024	4602.0	4152.0
4496	11901.0	341.0
100616387	0.0	0.0
4498	9.0	7.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	0.0	0.0
100616383	0.0	0.0
100616384	0.0	0.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	1.0	2.0
4490	0.0	0.0
100616380	0.0	5.0
4488	149.0	10.0
4489	508.0	319.0
100616378	0.0	0.0
100616379	0.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	21.0	20.0
100616374	0.0	0.0
100616375	0.0	0.0
647033	3.0	5.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	13.0	116.0
4499	2001.0	532.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	0.0
647047	2.0	3.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	17.0	26.0
100288346	26.0	0.0
100616361	0.0	0.0
647044	0.0	0.0
100616362	0.0	0.0
100616360	0.0	0.0
100288343	0.0	3.0
118611	11.0	1.0
346007	87.0	60.0
100616358	0.0	0.0
100616359	2.0	3.0
100616356	0.0	0.0
100616354	0.0	1.0
100288339	0.0	1.0
100288337	0.0	0.0
100616352	1.0	1.0
100616353	0.0	0.0
100616350	0.0	0.0
100616351	0.0	0.0
100288332	9.0	3.0
647051	4.0	0.0
100288330	0.0	0.0
100303491	5.0	4.0
64711	2.0	51.0
64710	41118.0	39451.0
64714	0.0	5.0
64708	1579.0	2411.0
143501	0.0	0.0
143502	0.0	0.0
143506	0.0	0.0
143503	12.0	4.0
348761	9.0	9.0
100506084	87.0	67.0
64726	0.0	3.0
64725	5.0	0.0
64718	924.0	1311.0
100144597	0.0	0.0
100144596	0.0	0.0
131540	1.0	1.0
348751	1001.0	231.0
131544	13292.0	5262.0
64735	0.0	0.0
103283057	1.0	1.0
100533695	1.0	6.0
64744	2282.0	6122.0
64743	6491.0	8251.0
64746	6580.0	5491.0
64745	1257.0	1486.0
64748	856.0	1661.0
64747	7339.0	5999.0
348738	0.0	5.0
100616426	0.0	2.0
100616427	0.0	0.0
100506058	1.0	2.0
100616424	0.0	0.0
100616425	0.0	1.0
100533675	0.0	0.0
100616422	0.0	0.0
64750	3255.0	3323.0
100616423	0.0	0.0
100533676	17.0	17.0
64753	95.0	138.0
100616420	0.0	0.0
100616421	0.0	4.0
64755	4440.0	4527.0
64754	1230.0	578.0
64757	6722.0	2127.0
100506050	0.0	0.0
64756	4446.0	3654.0
64759	14907.0	7494.0
100506054	852.0	561.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	0.0	2.0
100616429	4.0	1.0
100506049	0.0	0.0
100616415	0.0	0.0
100616416	0.0	0.0
64760	2497.0	4003.0
100616413	0.0	0.0
100616414	0.0	1.0
100506046	115.0	40.0
64762	888.0	1435.0
64761	1155.0	2101.0
64764	50525.0	36445.0
64763	1309.0	1478.0
100616410	0.0	0.0
64766	1030.0	2259.0
64768	327.0	370.0
64769	4468.0	9008.0
100533682	0.0	0.0
100616417	1.0	1.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	0.0	0.0
64771	12861.0	13785.0
100616402	0.0	0.0
64770	1485.0	1899.0
100616403	0.0	0.0
64773	3420.0	4014.0
100616400	0.0	0.0
64772	803.0	953.0
100616401	4.0	3.0
64777	3266.0	3484.0
64776	1786.0	1006.0
64779	1286.0	986.0
64778	9594.0	10284.0
100506080	33.0	31.0
88745	1852.0	1678.0
100616408	0.0	0.0
100616409	0.0	0.0
100616407	0.0	0.0
64780	520.0	1644.0
100533668	0.0	1.0
64782	1569.0	2133.0
64781	11317.0	6752.0
100506068	2.0	6.0
64784	7997.0	8878.0
100533664	3.0	3.0
64783	1154.0	789.0
100533665	0.0	0.0
64786	6165.0	5120.0
100533666	0.0	0.0
64785	149.0	121.0
64788	1718.0	1732.0
64787	4734.0	7097.0
100506061	0.0	0.0
64789	338.0	235.0
100506060	25.0	59.0
100288298	0.0	0.0
100533661	0.0	0.0
100533662	0.0	0.0
100506013	2.0	0.0
100506012	149.0	122.0
167555	83.0	72.0
100132520	1.0	1.0
100132526	8.0	37.0
100132529	0.0	2.0
100533646	5.0	6.0
100506003	0.0	0.0
100533642	90.0	83.0
100506007	122.0	60.0
100506001	5.0	14.0
100506000	0.0	5.0
204962	30.0	66.0
100462800	0.0	0.0
100132534	0.0	0.0
100132537	1.0	3.0
100506035	16.0	29.0
202309	23.0	64.0
100506039	0.0	0.0
100506033	1231.0	1127.0
100533619	12.0	2.0
100132541	0.0	0.0
100533624	0.0	0.0
100506025	2.0	1.0
100506020	2.0	9.0
131566	6478.0	8114.0
100462829	0.0	0.0
100462833	0.0	0.0
202333	1466.0	2977.0
100462832	0.0	0.0
100132562	2.0	1.0
100132565	1.0	0.0
100462838	0.0	0.0
100462830	0.0	0.0
131572	1.0	0.0
131578	356.0	74.0
100462843	1.0	0.0
131583	850.0	4634.0
100462809	4.0	3.0
143570	784.0	713.0
100132580	25.0	47.0
100462811	5.0	5.0
100462810	2.0	1.0
100462813	2.0	18.0
100462812	0.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	2.0	0.0
100462824	0.0	0.0
100132597	0.0	0.0
100462826	0.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	114.0	62.0
170689	2195.0	1797.0
170688	0.0	1.0
100462990	3.0	1.0
155061	1029.0	1905.0
131096	30.0	59.0
155066	7236.0	2748.0
170680	2.0	9.0
100533800	2.0	5.0
169693	12.0	7.0
170679	243.0	350.0
100036567	0.0	0.0
155051	716.0	3981.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	0.0	1.0
100036565	0.0	0.0
155054	271.0	459.0
143098	2452.0	5324.0
4507	1793.0	1766.0
4508	68118.0	61258.0
4509	24692.0	18028.0
100462977	7.0	2.0
4500	841.0	204.0
4501	34829.0	7187.0
4502	36817.0	15186.0
4503	22.0	16.0
4504	14.0	9.0
4520	2321.0	1601.0
4519	185154.0	133436.0
170690	65.0	28.0
4511	31.0	21.0
4512	453582.0	319370.0
100462981	0.0	0.0
4513	125846.0	113064.0
4514	262423.0	153386.0
100462983	4.0	0.0
4515	70.0	80.0
170692	18.0	352.0
100462985	1.0	2.0
170691	111.0	382.0
253512	1196.0	601.0
4521	267.0	548.0
4522	3905.0	4229.0
157680	3021.0	4376.0
4523	3.0	8.0
4524	3823.0	8377.0
4528	2055.0	2052.0
155006	0.0	2.0
4540	147339.0	200860.0
4541	68743.0	84887.0
157667	0.0	2.0
4542	290.0	1270.0
4534	2228.0	2998.0
4535	105353.0	72423.0
4536	125957.0	121670.0
4537	63237.0	44820.0
4538	254688.0	217673.0
4539	21279.0	20402.0
157697	1209.0	1500.0
4550	419279.0	210649.0
155038	1034.0	832.0
4552	2239.0	2125.0
4553	0.0	0.0
4543	3.0	13.0
4544	0.0	1.0
4547	9.0	4.0
100036575	4.0	4.0
4548	8652.0	7495.0
100036574	0.0	0.0
4549	44281.0	23657.0
131076	705.0	368.0
4563	1.0	0.0
4564	1.0	2.0
4555	0.0	0.0
4556	1.0	0.0
4558	26.0	16.0
157695	4159.0	4314.0
157693	0.0	1.0
4570	0.0	0.0
348378	33.0	30.0
4571	1603.0	1292.0
4572	0.0	0.0
4573	3.0	2.0
4574	0.0	0.0
4575	0.0	0.0
100288287	0.0	0.0
100288283	0.0	0.0
4565	0.0	0.0
4566	0.0	0.0
4567	0.0	2.0
4568	1.0	1.0
253559	47.0	7.0
4569	1.0	1.0
253558	2730.0	1553.0
4580	1141.0	974.0
4581	187.0	90.0
4582	1332.0	11322.0
4583	0.0	0.0
4584	38.0	57.0
4585	9.0	110.0
4586	1.0	1.0
4576	11.0	10.0
4577	0.0	0.0
4578	0.0	0.0
4579	33.0	15.0
4591	3097.0	2056.0
4593	7.0	1.0
4594	4600.0	3014.0
4595	741.0	830.0
4597	1776.0	1554.0
100288264	0.0	0.0
4588	8.0	5.0
4589	0.0	0.0
100288252	4.0	3.0
4598	1762.0	1788.0
4599	3696.0	5779.0
100288248	0.0	0.0
650560	1.0	0.0
348327	128.0	113.0
100288235	0.0	0.0
100288227	0.0	0.0
253582	2.0	0.0
100288222	0.0	0.0
64834	5613.0	4323.0
64838	221.0	1303.0
64837	1537.0	2609.0
100132487	0.0	1.0
64841	1126.0	661.0
64840	849.0	2377.0
64843	1.0	1.0
64844	5714.0	7500.0
64847	9970.0	8467.0
64849	206.0	261.0
64848	2047.0	2306.0
64839	5881.0	3368.0
64850	67.0	9.0
64852	982.0	877.0
64854	2280.0	1332.0
64853	1346.0	1200.0
64856	4459.0	7639.0
64855	32902.0	52372.0
64858	424.0	442.0
64857	833.0	6056.0
64859	1045.0	971.0
387911	14.0	8.0
387914	11327.0	1504.0
100144494	0.0	1.0
64860	1303.0	1478.0
64863	1692.0	801.0
133619	5077.0	4618.0
64864	1852.0	1754.0
64866	3047.0	7171.0
133615	0.0	0.0
100506172	0.0	0.0
387933	18.0	31.0
100533794	0.0	0.0
387934	1.0	1.0
100533790	0.0	0.0
100506169	45.0	77.0
64881	0.0	1.0
375940	0.0	0.0
399939	0.0	0.0
100506161	335.0	107.0
100506164	1.0	4.0
399937	0.0	0.0
387921	3838.0	2241.0
100288198	188.0	150.0
100288195	1.0	0.0
387923	218.0	287.0
387924	10.0	2.0
64895	2608.0	2433.0
100506195	0.0	0.0
64897	1280.0	985.0
399909	4784.0	6152.0
100288185	0.0	0.0
100288179	1.0	1.0
121601	23.0	4.0
100288173	0.0	0.0
100506190	4534.0	5590.0
399965	23.0	7.0
399967	0.0	0.0
101060111	0.0	0.0
100506134	1.0	0.0
100533754	0.0	1.0
157638	4413.0	4163.0
399968	0.0	2.0
169611	13560.0	7832.0
145645	3.0	1.0
100132402	1.0	1.0
100132403	3.0	3.0
100132406	160.0	245.0
387978	1.0	0.0
100506126	2.0	2.0
399972	22.0	15.0
157627	0.0	0.0
399979	10746.0	8114.0
121665	7404.0	6594.0
100132415	7.0	16.0
100132417	3.0	9.0
133688	0.0	0.0
399942	11.0	15.0
100506157	16.0	31.0
100533731	0.0	0.0
133686	4799.0	2003.0
157657	368.0	308.0
399940	0.0	0.0
170627	0.0	0.0
170626	0.0	1.0
399947	1.0	0.0
399949	48.0	9.0
399948	956.0	730.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	8879.0	4873.0
133690	759.0	55.0
131034	9.0	785.0
399950	4.0	3.0
101060105	8.0	52.0
387990	28.0	28.0
100506144	779.0	833.0
399959	104.0	46.0
121643	3.0	1.0
121642	630.0	656.0
100132439	0.0	0.0
542767	15.0	11.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	44.0	23.0
100132441	0.0	0.0
100462957	0.0	0.0
100533725	0.0	3.0
100533721	0.0	0.0
101060160	5.0	0.0
64801	1346.0	993.0
64800	808.0	746.0
64802	1559.0	816.0
64805	20.0	37.0
100132450	2.0	4.0
100144435	0.0	0.0
100506115	89.0	429.0
399988	9.0	4.0
100506119	65.0	327.0
64816	1.0	3.0
64806	1.0	1.0
100132463	0.0	1.0
100132464	0.0	0.0
145624	9.0	29.0
100132467	12.0	2.0
101060146	343.0	389.0
101060144	0.0	0.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	0.0	0.0
101060192	8.0	1.0
101060195	324.0	319.0
4606	19.0	165.0
4607	0.0	8.0
4608	7.0	35.0
4609	3598.0	5284.0
4600	383.0	502.0
4601	7576.0	5311.0
4602	11.0	22.0
4603	149.0	150.0
4604	4.0	32.0
4605	21.0	114.0
202018	5417.0	1989.0
4617	0.0	0.0
170555	0.0	0.0
4618	0.0	1.0
170554	0.0	16.0
4619	1.0	0.0
170552	0.0	0.0
170559	5.0	2.0
202020	367.0	140.0
170556	0.0	2.0
4610	660.0	493.0
4611	0.0	0.0
4613	531.0	18.0
170550	0.0	1.0
4615	1086.0	2545.0
4616	28887.0	13810.0
100506311	38.0	54.0
101060176	1.0	0.0
101060171	62.0	6.0
4628	7646.0	23652.0
4629	3913.0	1338.0
170589	1.0	0.0
4620	0.0	2.0
4621	507.0	232.0
4622	0.0	0.0
4624	14.0	1.0
4625	13.0	4.0
4626	0.0	0.0
4627	52924.0	105258.0
432369	7.0	1.0
100506301	7.0	19.0
101060189	0.0	1.0
100506305	327.0	810.0
4640	5.0	34.0
4641	12703.0	18665.0
170575	351.0	348.0
4632	1.0	1.0
4633	6.0	2.0
4634	6.0	2.0
4635	772.0	1142.0
170572	2.0	1.0
4636	521.0	413.0
4637	70829.0	51942.0
4638	2800.0	2457.0
157556	6.0	26.0
133584	385.0	264.0
4650	2492.0	5906.0
4651	14323.0	7516.0
170529	1.0	3.0
170527	4.0	2.0
170526	0.0	2.0
202051	253.0	152.0
170524	0.0	1.0
145567	1120.0	1008.0
202052	1284.0	1770.0
170523	0.0	0.0
4642	12882.0	24111.0
4643	1881.0	3235.0
253639	290.0	411.0
4644	3055.0	3840.0
4645	9340.0	10526.0
4646	5613.0	8683.0
4647	182.0	534.0
253635	942.0	630.0
4648	35.0	86.0
4649	6270.0	5023.0
4660	2730.0	2769.0
4661	88.0	177.0
2001	1.0	15.0
2000	329.0	1670.0
170517	2.0	7.0
170516	1.0	6.0
145581	303.0	86.0
169522	1.0	7.0
170511	0.0	0.0
170510	0.0	0.0
170514	0.0	1.0
170513	0.0	0.0
4653	2819.0	94.0
4654	0.0	0.0
4656	0.0	0.0
4659	5306.0	5635.0
4670	21038.0	18897.0
4671	132.0	65.0
4673	23697.0	31504.0
4674	1997.0	927.0
2012	77530.0	52243.0
2011	5028.0	5340.0
2010	7458.0	6070.0
2009	1728.0	1097.0
170542	0.0	0.0
2006	2330.0	2195.0
170541	7.0	9.0
2005	3112.0	3076.0
170548	1.0	3.0
2004	3208.0	8302.0
170547	0.0	0.0
2003	0.0	0.0
2002	2191.0	3575.0
4664	6821.0	6791.0
4665	15718.0	9530.0
4666	41483.0	44297.0
4668	2742.0	3454.0
170540	0.0	0.0
4669	5002.0	2837.0
157567	2912.0	670.0
4680	17.0	59.0
4681	2449.0	776.0
4682	1714.0	1526.0
4683	4901.0	3639.0
4684	15566.0	452.0
4685	141.0	119.0
2023	33935.0	47752.0
2022	5272.0	15387.0
2021	253.0	230.0
170539	7.0	11.0
2020	22.0	1.0
170533	0.0	3.0
2019	2.0	15.0
2018	3.0	11.0
2017	13158.0	28281.0
2016	2.0	0.0
170537	8.0	10.0
2015	2.0	26.0
170536	4.0	6.0
2014	1162.0	2390.0
170535	0.0	0.0
2013	3165.0	7409.0
4675	1022.0	698.0
100134934	7.0	11.0
157570	28.0	35.0
4676	9309.0	10226.0
4677	11770.0	9938.0
4678	5371.0	5466.0
100134938	179.0	104.0
157574	537.0	232.0
4690	2444.0	1899.0
4691	49432.0	52105.0
4692	2186.0	2944.0
4693	19.0	3.0
4694	6134.0	3992.0
4695	3435.0	2393.0
4696	2939.0	2568.0
2034	37215.0	29645.0
2033	12995.0	12995.0
2030	4260.0	5239.0
100288165	28.0	13.0
2029	18495.0	12816.0
2028	390.0	311.0
2027	288.0	299.0
2026	9989.0	5669.0
2025	0.0	0.0
4686	3230.0	2277.0
4688	233.0	1191.0
4689	98.0	657.0
