id	5570e579-2b63-4083-9465-3213cbf8af4c	70129edf-3380-48eb-8a5c-1230a92ec6c9
100132537	0.0	2.0
100506035	26.0	33.0
202309	61.0	108.0
100506039	0.0	0.0
100506033	1137.0	1263.0
100533619	4.0	0.0
100132541	1.0	0.0
100533624	0.0	0.0
100506025	3.0	1.0
100506020	3.0	8.0
131566	5846.0	6687.0
100462829	0.0	0.0
100462833	0.0	0.0
202333	1833.0	3032.0
100462832	0.0	0.0
100132562	4.0	1.0
100132565	2.0	1.0
100462838	0.0	0.0
100462830	0.0	0.0
131572	0.0	0.0
131578	1186.0	1.0
100462843	2.0	2.0
131583	559.0	3919.0
100462809	1.0	2.0
143570	919.0	723.0
100132580	24.0	44.0
100462811	0.0	0.0
100462810	0.0	2.0
100462813	3.0	8.0
100462812	0.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	1.0	0.0
100462824	0.0	0.0
100132597	0.0	1.0
100462826	0.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	62.0	39.0
170689	1090.0	1314.0
170688	0.0	1.0
100462990	4.0	0.0
155061	1074.0	1451.0
131096	58.0	12.0
155066	4999.0	2599.0
170680	0.0	0.0
100533800	1.0	4.0
169693	23.0	5.0
170679	51.0	45.0
100036567	0.0	0.0
155051	1994.0	5692.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	0.0	2.0
100036565	0.0	0.0
155054	370.0	427.0
143098	3043.0	3948.0
4507	2130.0	2507.0
4508	135118.0	203623.0
4509	21376.0	32223.0
100462977	4.0	15.0
4500	276.0	106.0
4501	5622.0	3102.0
4502	6134.0	4521.0
4503	8.0	5.0
4504	17.0	14.0
4520	1927.0	1140.0
4519	197746.0	308241.0
170690	94.0	12.0
4511	9.0	16.0
4512	545769.0	921495.0
100462981	0.0	2.0
4513	149087.0	279326.0
4514	244920.0	318678.0
100462983	1.0	11.0
4515	85.0	87.0
170692	20.0	36.0
100462985	0.0	0.0
170691	142.0	133.0
253512	1394.0	1047.0
4521	247.0	730.0
4522	4340.0	4652.0
157680	3656.0	1956.0
4523	2.0	3.0
4524	4188.0	5257.0
4528	2353.0	2082.0
155006	0.0	1.0
4540	68484.0	138028.0
4541	21245.0	42577.0
157667	0.0	3.0
4542	478.0	1086.0
4534	1693.0	1926.0
4535	121179.0	144894.0
4536	157367.0	183164.0
4537	70511.0	82522.0
4538	355861.0	561400.0
4539	24261.0	36802.0
157697	1111.0	794.0
4550	170297.0	382221.0
155038	877.0	1513.0
4552	1778.0	1771.0
4553	0.0	0.0
4543	1.0	0.0
4544	0.0	0.0
4547	12.0	0.0
100036575	1.0	5.0
4548	7570.0	4347.0
100036574	0.0	0.0
4549	25217.0	45828.0
131076	593.0	743.0
4563	1.0	0.0
4564	0.0	3.0
4555	0.0	0.0
4556	0.0	4.0
4558	1.0	6.0
157695	2805.0	3772.0
157693	1.0	2.0
4570	0.0	0.0
348378	26.0	36.0
4571	1882.0	5435.0
4572	0.0	0.0
4573	0.0	0.0
4574	0.0	0.0
4575	1.0	1.0
100288287	0.0	0.0
100288283	2.0	1.0
4565	0.0	1.0
4566	0.0	0.0
4567	9.0	11.0
4568	0.0	1.0
253559	389.0	4.0
4569	0.0	0.0
253558	1468.0	887.0
4580	863.0	988.0
4581	163.0	85.0
4582	883.0	4305.0
4583	0.0	1.0
4584	40.0	134.0
4585	41.0	66.0
4586	0.0	0.0
4576	1.0	5.0
4577	0.0	0.0
4578	0.0	0.0
4579	5.0	35.0
4591	2920.0	1422.0
4593	10.0	0.0
4594	4164.0	2603.0
4595	795.0	1199.0
4597	1314.0	1531.0
100288264	0.0	0.0
4588	6.0	0.0
4589	3.0	0.0
100288252	3.0	12.0
4598	1583.0	2554.0
4599	4391.0	3282.0
100288248	0.0	0.0
650560	0.0	1.0
348327	124.0	140.0
100288235	0.0	0.0
100288227	0.0	0.0
253582	0.0	0.0
100288222	0.0	0.0
64834	3846.0	4688.0
64838	465.0	2394.0
64837	1054.0	1562.0
100132487	0.0	0.0
64841	1095.0	1112.0
64840	1062.0	3536.0
64843	2.0	1.0
64844	7057.0	5913.0
64847	7100.0	8450.0
64849	321.0	245.0
64848	2411.0	1862.0
64839	4877.0	2862.0
64850	78.0	7.0
64852	933.0	1388.0
64854	2304.0	1272.0
64853	1525.0	1424.0
64856	1225.0	7844.0
64855	15647.0	20023.0
64858	527.0	583.0
64857	795.0	2020.0
64859	352.0	593.0
387911	7.0	28.0
387914	7990.0	4477.0
100144494	0.0	1.0
64860	1342.0	1539.0
64863	1035.0	731.0
133619	6124.0	4769.0
64864	2189.0	1469.0
64866	2597.0	3542.0
133615	0.0	0.0
100506172	0.0	0.0
387933	10.0	21.0
100533794	0.0	0.0
387934	0.0	3.0
100533790	2.0	1.0
100506169	9.0	27.0
64881	0.0	1.0
375940	0.0	0.0
399939	0.0	0.0
100506161	137.0	91.0
100506164	2.0	4.0
399937	0.0	0.0
387921	3072.0	2062.0
100288198	163.0	221.0
100288195	1.0	0.0
387923	155.0	240.0
387924	0.0	1.0
64895	4296.0	3530.0
100506195	1.0	0.0
64897	1019.0	1260.0
399909	4005.0	3349.0
100288185	0.0	1.0
100288179	2.0	3.0
121601	38.0	5.0
100288173	0.0	0.0
100506190	4289.0	3122.0
399965	8.0	0.0
399967	2.0	1.0
101060111	0.0	0.0
100506134	4.0	1.0
100533754	0.0	0.0
157638	3042.0	2464.0
399968	4.0	0.0
169611	7154.0	7695.0
145645	1.0	0.0
100132402	0.0	1.0
100132403	4.0	4.0
100132406	189.0	156.0
387978	0.0	0.0
100506126	8.0	2.0
399972	49.0	22.0
157627	0.0	0.0
399979	7082.0	3943.0
121665	7675.0	6330.0
100132415	13.0	19.0
100132417	8.0	16.0
133688	0.0	0.0
399942	8.0	20.0
100506157	28.0	25.0
100533731	0.0	0.0
133686	2764.0	1869.0
157657	647.0	390.0
399940	0.0	0.0
170627	0.0	1.0
170626	0.0	0.0
399947	12.0	0.0
399949	15.0	12.0
399948	1185.0	1740.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	5366.0	6568.0
133690	246.0	15.0
131034	34.0	18.0
399950	4.0	3.0
101060105	3.0	0.0
387990	20.0	29.0
100506144	612.0	588.0
399959	143.0	14.0
121643	5.0	0.0
121642	635.0	859.0
100132439	0.0	0.0
542767	16.0	24.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	0.0	0.0
100132441	2.0	0.0
100462957	0.0	0.0
100533725	2.0	2.0
100533721	0.0	0.0
101060160	3.0	3.0
64801	1291.0	1551.0
64800	650.0	543.0
64802	1303.0	822.0
64805	35.0	83.0
100132450	3.0	0.0
100144435	0.0	0.0
100506115	76.0	552.0
399988	7.0	3.0
100506119	67.0	166.0
64816	0.0	1.0
64806	1.0	0.0
100132463	0.0	3.0
100132464	0.0	0.0
145624	6.0	29.0
100132467	5.0	0.0
101060146	266.0	325.0
101060144	1.0	1.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	2.0
650474	0.0	0.0
101060192	9.0	16.0
101060195	376.0	452.0
4606	123.0	201.0
4607	2.0	2.0
4608	5.0	52.0
4609	3731.0	629.0
4600	391.0	466.0
4601	5253.0	6714.0
4602	50.0	28.0
4603	180.0	94.0
4604	6.0	17.0
4605	41.0	97.0
202018	3063.0	1982.0
4617	0.0	0.0
170555	0.0	0.0
4618	1.0	0.0
170554	0.0	0.0
4619	0.0	0.0
170552	0.0	0.0
170559	13.0	6.0
202020	195.0	104.0
170556	0.0	2.0
4610	1716.0	196.0
4611	0.0	0.0
4613	388.0	79.0
170550	0.0	0.0
4615	1398.0	2286.0
4616	7635.0	1536.0
100506311	48.0	31.0
101060176	0.0	0.0
101060171	82.0	14.0
4628	8358.0	9551.0
4629	10068.0	645.0
170589	0.0	0.0
4620	0.0	2.0
4621	287.0	185.0
4622	0.0	0.0
4624	28.0	0.0
4625	11.0	4.0
4626	0.0	0.0
4627	51324.0	61434.0
432369	5.0	20.0
100506301	4.0	2.0
101060189	0.0	0.0
100506305	331.0	960.0
4640	4.0	14.0
4641	10685.0	15835.0
170575	365.0	627.0
4632	0.0	0.0
4633	7.0	0.0
4634	17.0	13.0
4635	533.0	1573.0
170572	3.0	0.0
4636	479.0	474.0
4637	44076.0	46858.0
4638	3458.0	2363.0
157556	8.0	10.0
133584	383.0	420.0
4650	3085.0	4504.0
4651	13613.0	3607.0
170529	0.0	2.0
170527	2.0	4.0
170526	1.0	1.0
202051	171.0	135.0
170524	0.0	1.0
145567	947.0	741.0
202052	1084.0	1107.0
170523	0.0	0.0
4642	12758.0	17893.0
4643	1949.0	3213.0
253639	294.0	251.0
4644	3226.0	1804.0
4645	6577.0	5205.0
4646	4980.0	3601.0
4647	189.0	544.0
253635	1127.0	870.0
4648	36.0	106.0
4649	6845.0	3138.0
4660	4074.0	1376.0
4661	222.0	118.0
2001	8.0	13.0
2000	477.0	1296.0
170517	29.0	12.0
170516	6.0	5.0
145581	191.0	8.0
169522	4.0	3.0
170511	0.0	0.0
170510	0.0	0.0
170514	1.0	2.0
170513	0.0	0.0
4653	822.0	236.0
4654	0.0	0.0
4656	0.0	0.0
4659	5709.0	4095.0
4670	15479.0	10175.0
4671	165.0	84.0
4673	20661.0	27640.0
4674	1265.0	1428.0
2012	51550.0	11976.0
2011	5136.0	5065.0
2010	5086.0	5521.0
2009	2054.0	1101.0
170542	0.0	1.0
2006	10961.0	760.0
170541	20.0	17.0
2005	3117.0	3523.0
170548	0.0	1.0
2004	4067.0	6721.0
170547	0.0	2.0
2003	0.0	0.0
2002	1821.0	3360.0
4664	4872.0	8417.0
4665	1748.0	16011.0
4666	38618.0	63777.0
4668	2490.0	3786.0
170540	0.0	0.0
4669	2855.0	1926.0
157567	2322.0	1420.0
4680	1.0	42.0
4681	2388.0	505.0
4682	1216.0	1884.0
4683	5105.0	3314.0
4684	10037.0	141.0
4685	203.0	14.0
2023	30203.0	40769.0
2022	4779.0	15906.0
2021	226.0	280.0
170539	1.0	8.0
2020	4.0	0.0
170533	2.0	4.0
2019	7.0	1.0
2018	14.0	1.0
2017	12061.0	18378.0
2016	2.0	0.0
170537	4.0	6.0
2015	8.0	27.0
170536	3.0	5.0
2014	1600.0	2965.0
170535	0.0	0.0
2013	3095.0	5122.0
4675	1066.0	1142.0
100134934	6.0	5.0
157570	28.0	36.0
4676	7378.0	10621.0
4677	11322.0	12730.0
4678	4393.0	5203.0
100134938	59.0	109.0
157574	494.0	457.0
4690	2215.0	2292.0
4691	38973.0	51273.0
4692	1876.0	2744.0
4693	11.0	8.0
4694	3790.0	5091.0
4695	2218.0	3527.0
4696	1939.0	3492.0
2034	16253.0	22055.0
2033	12374.0	9865.0
2030	5194.0	3856.0
100288165	33.0	12.0
2029	12576.0	12256.0
2028	546.0	830.0
2027	346.0	470.0
2026	3365.0	2528.0
2025	0.0	0.0
4686	2651.0	1936.0
4688	343.0	1468.0
4689	160.0	438.0
348487	40.0	25.0
2045	34.0	1.0
2044	649.0	0.0
2043	6184.0	5998.0
2042	4915.0	352.0
2041	927.0	748.0
2040	8609.0	7911.0
2039	3816.0	3152.0
2038	12.0	6.0
2037	7023.0	2059.0
2036	4597.0	7328.0
2035	2705.0	1818.0
4697	9036.0	13817.0
4698	9854.0	9223.0
735301	167.0	230.0
4699	0.0	0.0
2056	1.0	0.0
2055	1392.0	1580.0
2054	1449.0	491.0
2053	3172.0	3875.0
100288149	0.0	0.0
2052	8794.0	7777.0
2051	4186.0	6882.0
2050	2248.0	1691.0
100288142	96.0	118.0
253650	305.0	115.0
2049	230.0	1342.0
2048	2644.0	1642.0
2047	3078.0	474.0
2046	1.0	0.0
2067	2859.0	3956.0
2066	1641.0	314.0
2065	2329.0	6129.0
2064	12965.0	21566.0
2063	1774.0	3399.0
2060	6640.0	5949.0
253665	2.0	5.0
100288130	0.0	0.0
2059	2995.0	13034.0
2058	9085.0	7462.0
2057	1183.0	2685.0
2070	473.0	507.0
649446	437.0	989.0
2078	1091.0	1295.0
2077	3411.0	3924.0
2074	1603.0	1273.0
2073	1614.0	2789.0
2072	844.0	592.0
100288122	5.0	0.0
2071	2735.0	3220.0
2069	11.0	7.0
2068	1643.0	1563.0
2081	1476.0	2208.0
649458	0.0	0.0
2086	936.0	1075.0
105751187	0.0	2.0
100288111	0.0	0.0
2079	4782.0	7667.0
170591	4.0	8.0
2091	5427.0	7994.0
2099	941.0	731.0
2098	8265.0	7137.0
100653515	4.0	3.0
64951	315.0	503.0
64949	2482.0	3713.0
64960	1697.0	2600.0
64963	1241.0	1717.0
64965	1643.0	1940.0
64968	5049.0	11721.0
64969	2388.0	3033.0
100132372	0.0	3.0
64975	1024.0	1487.0
64976	3469.0	6953.0
64979	386.0	821.0
100132380	6.0	16.0
64978	312.0	392.0
100132382	0.0	0.0
100132386	0.0	0.0
64981	1880.0	1988.0
64983	1807.0	2450.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	220.0	144.0
287015	0.0	0.0
100506299	100.0	82.0
121512	1849.0	1332.0
100288083	3.0	2.0
101060200	587.0	348.0
100288077	1.0	0.0
100288072	11.0	7.0
121504	116.0	117.0
121506	309.0	2182.0
101060233	0.0	0.0
121551	3465.0	1209.0
100506246	0.0	0.0
133558	1.0	0.0
100506244	0.0	0.0
157506	796.0	985.0
100506243	115.0	216.0
121549	0.0	1.0
101060211	0.0	0.0
100533851	6.0	8.0
170506	4611.0	3555.0
100506275	1.0	1.0
170504	0.0	0.0
170503	0.0	3.0
100132308	0.0	0.0
121536	4209.0	4012.0
101060226	640.0	484.0
64900	1231.0	1138.0
64902	0.0	2.0
64901	409.0	77.0
145553	124.0	150.0
100132311	0.0	0.0
157530	16.0	18.0
100506211	71.0	56.0
100506215	307.0	199.0
121599	0.0	7.0
100132321	0.0	0.0
100132322	1.0	2.0
100533844	1.0	0.0
100506205	0.0	0.0
101060280	0.0	0.0
64922	9.0	4.0
64921	3118.0	4034.0
64924	5357.0	4082.0
100533849	0.0	0.0
64926	281.0	428.0
64925	1769.0	2838.0
64919	505.0	100.0
100132332	0.0	4.0
133522	93.0	122.0
100506233	427.0	336.0
104644205	0.0	0.0
100506237	391.0	992.0
4705	5187.0	5267.0
64928	1010.0	3097.0
4706	1850.0	2409.0
64927	1736.0	1782.0
100132341	1925.0	1334.0
4707	1913.0	2545.0
4708	6531.0	6940.0
4709	1859.0	1836.0
100132346	1.0	1.0
145501	40.0	6.0
145508	679.0	709.0
4700	2558.0	3432.0
4701	109.0	196.0
4702	1887.0	2439.0
4703	922.0	67.0
4704	1579.0	1950.0
101060264	34.0	77.0
100506229	0.0	2.0
64940	621.0	605.0
64943	1748.0	5424.0
64946	194.0	301.0
204777	0.0	0.0
4716	2568.0	4031.0
4717	2906.0	4582.0
100132352	497.0	641.0
4718	4282.0	6505.0
4719	7125.0	4339.0
100132355	0.0	0.0
100132358	1.0	12.0
4710	3471.0	5540.0
4711	3963.0	4493.0
4712	2008.0	2343.0
4713	3065.0	4872.0
4714	1534.0	3031.0
4715	5732.0	7852.0
100506412	0.0	0.0
407039	0.0	0.0
407036	0.0	0.0
407037	3.0	2.0
100506413	0.0	0.0
407030	0.0	0.0
407031	0.0	1.0
407034	0.0	0.0
407035	0.0	0.0
407032	11.0	19.0
407033	0.0	0.0
4728	2581.0	5119.0
4729	428.0	574.0
4720	4214.0	4128.0
4722	2736.0	3774.0
4723	6591.0	7328.0
4724	2183.0	2396.0
4725	4906.0	14173.0
4726	1803.0	2244.0
407027	0.0	0.0
407028	0.0	1.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	3155.0	4845.0
4739	10400.0	4587.0
100506409	0.0	0.0
4730	7.0	12.0
4731	2611.0	2923.0
4733	2964.0	4573.0
4734	1251.0	933.0
4735	43373.0	44016.0
4736	31812.0	51560.0
407016	1.0	1.0
407017	3.0	1.0
100506433	8.0	1.0
407014	6.0	5.0
407015	0.0	0.0
4750	2486.0	1045.0
407018	8.0	1.0
100506436	119.0	50.0
4751	37.0	44.0
407019	3.0	3.0
407013	3.0	0.0
407010	7.0	3.0
407011	3.0	4.0
192217	25.0	1.0
4741	3.0	2.0
4744	94.0	69.0
4745	2.0	2.0
4747	4.0	2.0
407006	3.0	12.0
407003	0.0	1.0
100506421	0.0	0.0
650368	52.0	35.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	2.0	0.0
407007	0.0	1.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	146.0	59.0
649395	1.0	3.0
348180	610.0	1378.0
407001	0.0	0.0
407002	10.0	2.0
407000	0.0	1.0
4752	422.0	412.0
4753	2654.0	35968.0
100506428	431.0	358.0
4756	6213.0	3610.0
4758	7364.0	9394.0
4759	0.0	0.0
4771	2571.0	4483.0
4772	1220.0	339.0
4773	3114.0	1592.0
348174	1.0	1.0
2110	1536.0	878.0
2108	2897.0	2950.0
2107	9348.0	6075.0
2104	1385.0	387.0
2103	4.0	9.0
2101	1955.0	1376.0
4763	11507.0	7579.0
4764	0.0	0.0
4768	0.0	0.0
2109	3346.0	4423.0
4780	19130.0	13837.0
4781	5966.0	6743.0
4782	18012.0	17468.0
4783	2158.0	547.0
4784	14492.0	11006.0
2122	429.0	761.0
2121	3912.0	1354.0
2120	1939.0	3103.0
143282	335.0	234.0
2119	1788.0	7871.0
2118	221.0	4100.0
100303743	1.0	1.0
2117	2824.0	2089.0
2116	42.0	39.0
100303745	0.0	2.0
2115	2288.0	3642.0
2114	5145.0	6378.0
167227	1813.0	2012.0
2113	5933.0	10433.0
143279	1063.0	1142.0
4774	10401.0	9056.0
4775	2115.0	799.0
4776	1691.0	2198.0
4778	291.0	196.0
4779	25403.0	15277.0
4790	4742.0	3291.0
348158	11.0	0.0
4791	2342.0	3470.0
4792	9200.0	3524.0
4793	1271.0	1608.0
348156	50.0	34.0
4794	528.0	1509.0
4795	1388.0	2079.0
407052	2.0	0.0
2132	5066.0	4335.0
407053	0.0	0.0
2131	4356.0	2022.0
407050	1.0	1.0
2130	11403.0	14357.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	5.0	1.0
2125	3652.0	7010.0
2124	350.0	842.0
2123	297.0	335.0
255919	445.0	806.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	1.0	0.0
407042	0.0	0.0
407040	2.0	0.0
2140	3052.0	2604.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	5.0	0.0
2139	3206.0	963.0
2138	50.0	1.0
2137	2413.0	2027.0
2135	1331.0	1078.0
2134	18.0	191.0
4796	662.0	468.0
100303728	277.0	183.0
4798	4380.0	3030.0
4799	4415.0	4186.0
255928	1714.0	1588.0
255926	0.0	0.0
2155	7.0	58.0
2153	514.0	38.0
2152	2364.0	816.0
2151	22.0	4.0
2150	1267.0	857.0
253314	1.0	0.0
2149	1017.0	2074.0
100288042	0.0	0.0
2147	1.0	0.0
2146	107.0	246.0
2145	3706.0	5075.0
348120	0.0	1.0
2166	3541.0	2299.0
2165	0.0	0.0
100288038	1.0	7.0
2162	923.0	677.0
2161	14.0	72.0
2160	2.0	4.0
100288035	0.0	0.0
2159	634.0	107.0
2158	0.0	0.0
2157	1434.0	860.0
652959	2.0	4.0
348110	3802.0	4593.0
2177	277.0	399.0
2176	708.0	524.0
2175	110.0	115.0
2173	7.0	1.0
2172	4.0	5.0
2171	330.0	710.0
2170	277.0	403.0
338799	337.0	834.0
100288022	0.0	0.0
100303755	281.0	279.0
2169	1.0	0.0
2168	3.0	8.0
2167	1881.0	456.0
2180	7284.0	4208.0
2188	749.0	1364.0
2187	34.0	19.0
2186	8367.0	5212.0
2185	2282.0	12465.0
2184	1298.0	2069.0
338785	1.0	17.0
2182	4459.0	3748.0
2181	6011.0	5011.0
100288013	0.0	1.0
2178	410.0	698.0
255967	3608.0	3216.0
2191	593.0	144.0
649324	0.0	0.0
2199	12874.0	1077.0
652972	73.0	96.0
100288008	0.0	0.0
2197	16286.0	34007.0
2196	131.0	46.0
338773	2645.0	85.0
652974	0.0	0.0
2195	8752.0	1389.0
652975	0.0	0.0
2194	3719.0	3019.0
2193	2836.0	3626.0
2192	28503.0	390.0
104355140	0.0	4.0
652978	4.0	4.0
104355141	0.0	2.0
104355143	1.0	0.0
104355145	0.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	663.0	734.0
104355148	2.0	11.0
104355149	0.0	0.0
121916	0.0	0.0
652968	161.0	272.0
652969	1.0	0.0
652960	6.0	3.0
649330	0.0	0.0
652961	0.0	2.0
338761	142.0	358.0
652963	1.0	4.0
652965	0.0	0.0
652966	0.0	0.0
338758	469.0	202.0
104355133	0.0	0.0
104355135	0.0	0.0
104355136	1.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	1.0	0.0
121906	0.0	0.0
192286	1977.0	2338.0
652995	1.0	1.0
338751	0.0	0.0
338755	1.0	3.0
101290508	0.0	0.0
652985	1.0	3.0
101290506	125.0	46.0
101290504	1.0	7.0
101290503	0.0	0.0
104355150	0.0	0.0
101290502	0.0	1.0
104355151	3.0	0.0
104355152	0.0	1.0
338739	2.0	3.0
652991	0.0	1.0
101290501	0.0	1.0
101290500	1.0	2.0
100132247	63.0	61.0
121838	4.0	56.0
100132251	0.0	0.0
145814	6.0	2.0
100132264	0.0	0.0
100132268	0.0	0.0
145820	202.0	36.0
157807	33.0	18.0
338821	0.0	0.0
100132273	238.0	185.0
338811	119.0	548.0
338817	37.0	54.0
145837	28.0	62.0
375719	0.0	0.0
100132288	65.0	102.0
100132289	1.0	0.0
338809	0.0	0.0
101060321	0.0	0.0
100132291	0.0	6.0
375704	26.0	21.0
100132295	0.0	0.0
50484	9028.0	5511.0
50486	370.0	3195.0
50485	1686.0	1798.0
50488	4176.0	4473.0
50487	41.0	16.0
50489	10.0	103.0
387712	81.0	40.0
387718	0.0	0.0
387715	1.0	0.0
652904	0.0	0.0
101060301	0.0	0.0
387700	429.0	23.0
387707	7.0	68.0
387703	3.0	4.0
107063611	0.0	0.0
100506377	2.0	4.0
100506376	1.0	5.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	13.0	81.0
399726	696.0	1372.0
101928969	352.0	124.0
375757	1742.0	2102.0
387733	1.0	1.0
100533990	1.0	10.0
375743	3775.0	2584.0
100506365	3656.0	2303.0
101928971	0.0	0.0
157869	736.0	65.0
143241	0.0	2.0
375748	2085.0	1009.0
169841	153.0	171.0
387723	227.0	282.0
375775	2390.0	2170.0
100506392	38.0	31.0
399708	1.0	0.0
100506390	0.0	0.0
399706	0.0	0.0
101928989	0.0	0.0
100506394	233.0	80.0
143244	266.0	471.0
387755	4.0	7.0
387751	320.0	169.0
100533970	69.0	45.0
387758	1062.0	35.0
101928991	0.0	1.0
100506380	467.0	321.0
100506385	47.0	176.0
101928999	0.0	0.0
399717	4.0	2.0
387745	21.0	21.0
170850	4.0	0.0
387742	0.0	0.0
387747	2.0	0.0
387748	1.0	0.0
100506334	140.0	68.0
100533955	3.0	4.0
100533952	1.0	3.0
100506330	54.0	50.0
101928922	0.0	0.0
4804	723.0	5296.0
387778	1.0	0.0
4807	3.0	8.0
4808	0.0	1.0
100132201	5.0	13.0
4809	7030.0	12097.0
387775	0.0	0.0
100134869	117.0	40.0
4800	3539.0	2701.0
4801	2659.0	3203.0
4802	3631.0	4063.0
4803	48.0	19.0
133874	6.0	5.0
399774	0.0	0.0
100506328	117.0	75.0
100506325	264.0	170.0
101928931	81.0	44.0
4815	127.0	60.0
4817	1919.0	2794.0
4818	155.0	207.0
387763	1984.0	321.0
145853	528.0	452.0
375791	67.0	250.0
145858	0.0	0.0
375790	15439.0	26853.0
4810	673.0	107.0
4811	2696.0	2667.0
4814	5244.0	11171.0
373159	52.0	102.0
100506356	0.0	0.0
101060376	6.0	26.0
399746	0.0	0.0
373156	8192.0	7212.0
157855	0.0	0.0
170825	0.0	53.0
101928941	3.0	0.0
399748	15.0	13.0
4826	61.0	13.0
4828	774.0	7305.0
4829	12.0	16.0
169834	52.0	235.0
145864	358.0	237.0
4820	6360.0	5792.0
4821	0.0	0.0
4824	195.0	38.0
4825	167.0	0.0
100506343	15.0	6.0
157848	0.0	1.0
4837	1324.0	188.0
4838	1.0	1.0
145873	13.0	10.0
4839	1346.0	2061.0
387787	183.0	198.0
100132234	7.0	1.0
4830	802.0	1792.0
4831	1683.0	2377.0
4832	1915.0	2806.0
4833	2764.0	4128.0
4835	1817.0	1911.0
4836	6666.0	8048.0
650236	0.0	0.0
102467146	109.0	81.0
4850	2435.0	2287.0
4848	4276.0	4526.0
4849	3416.0	3951.0
143187	1490.0	1200.0
4841	17807.0	26899.0
4842	175.0	1.0
4843	75.0	155.0
155185	10.0	31.0
155184	1.0	0.0
4846	367.0	1012.0
192111	1350.0	1772.0
4860	1830.0	4290.0
4861	17.0	84.0
167153	3962.0	4146.0
192127	0.0	0.0
100421090	1.0	1.0
192128	4.0	0.0
4851	1909.0	2017.0
4852	25.0	2.0
4853	17290.0	17346.0
4854	5164.0	9649.0
100506527	1.0	1.0
100421096	11.0	7.0
4855	960.0	2725.0
100421097	15.0	31.0
4856	2239.0	607.0
4857	371.0	152.0
4858	178.0	409.0
100506555	49.0	46.0
4871	0.0	1.0
2210	68.0	78.0
649264	0.0	1.0
2207	437.0	2668.0
2206	28.0	18.0
2205	245.0	110.0
101928904	0.0	0.0
2204	3.0	1.0
2203	2347.0	3708.0
2202	18182.0	1727.0
2201	367.0	421.0
2200	23109.0	2619.0
4862	259.0	253.0
4863	2317.0	1211.0
4864	1228.0	2238.0
4867	1005.0	986.0
2209	40.0	279.0
4868	1.0	1.0
2208	1.0	10.0
4869	28559.0	48772.0
100506542	1.0	0.0
4880	34.0	1.0
4881	807.0	626.0
4882	579.0	307.0
4883	3958.0	123.0
2220	3.0	3.0
101928913	258.0	191.0
100506540	39.0	32.0
2218	1884.0	1374.0
2217	8509.0	9085.0
2216	0.0	0.0
2215	7.0	1.0
2214	408.0	1596.0
2213	147.0	207.0
2212	386.0	1063.0
4874	1.0	10.0
4875	26.0	47.0
4878	6.0	6.0
4879	0.0	2.0
2219	88.0	34.0
4891	8305.0	5293.0
4892	0.0	3.0
4893	3016.0	2481.0
2232	853.0	923.0
2231	2.0	1.0
2230	3641.0	2340.0
649288	0.0	0.0
2229	1.0	1.0
2228	0.0	0.0
2227	1.0	0.0
204474	0.0	0.0
2224	2840.0	3054.0
2222	5735.0	4182.0
4884	2.0	2.0
4885	8.0	60.0
4886	888.0	655.0
4887	0.0	0.0
4888	0.0	1.0
4889	88.0	16.0
131177	13.0	52.0
2243	0.0	0.0
2242	1253.0	1575.0
2241	4193.0	2163.0
649299	0.0	3.0
143162	56.0	20.0
2239	2490.0	3188.0
2237	499.0	903.0
2236	0.0	0.0
2235	2390.0	1536.0
4897	943.0	7250.0
4898	6744.0	6713.0
4899	1467.0	1726.0
131185	7.0	9.0
2254	53.0	117.0
2253	2.0	0.0
2252	1224.0	38.0
2251	0.0	0.0
2250	3.0	0.0
2249	0.0	0.0
2248	0.0	0.0
2247	634.0	450.0
2246	337.0	2082.0
2245	1129.0	1129.0
2244	0.0	0.0
100506516	35.0	132.0
2264	86.0	59.0
348262	3228.0	6454.0
2263	13903.0	5128.0
2262	126.0	10.0
2261	152.0	606.0
2260	4453.0	1453.0
169792	12513.0	3620.0
613227	8.0	0.0
2259	89.0	17.0
2258	712.0	45.0
167127	5.0	7.0
2257	532.0	237.0
2256	159.0	39.0
2255	234.0	0.0
