id	5c719f53-3266-4057-b421-e31124030798	246bb185-8b59-47d9-be7d-b77a6085f0e8
84517	230.0	142.0
100500905	0.0	0.0
84516	4921.0	5072.0
2996	23.0	190.0
100500906	0.0	0.0
2995	649.0	568.0
2994	1.0	2.0
100500908	0.0	2.0
84513	2764.0	2736.0
2993	0.0	1.0
100500909	0.0	0.0
2992	2311.0	1850.0
60561	1238.0	1107.0
60560	1372.0	2191.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	575.0	130.0
130497	179.0	30.0
84548	571.0	774.0
84547	246.0	271.0
100500938	0.0	2.0
84549	1430.0	1430.0
84546	0.0	0.0
84545	4703.0	4487.0
84542	252.0	471.0
84541	102.0	108.0
727795	65.0	51.0
84529	322.0	232.0
84536	248.0	175.0
84539	0.0	0.0
84532	3466.0	4415.0
84530	26.0	10.0
23729	354.0	250.0
201288	0.0	0.0
201283	428.0	318.0
23738	2.0	3.0
23731	14241.0	29228.0
23732	76.0	152.0
201299	2.0	20.0
201292	1383.0	2903.0
201294	205.0	366.0
23704	317.0	262.0
23705	15699.0	50452.0
23708	1053.0	1232.0
252840	0.0	0.0
252841	0.0	9.0
100288897	33.0	21.0
23710	7127.0	8005.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	4.0	8.0
100288861	0.0	0.0
84701	144.0	240.0
252884	793.0	443.0
84700	1.0	3.0
129841	1.0	0.0
94086	4.0	11.0
117854	684.0	1245.0
100130450	7.0	2.0
154807	2918.0	5119.0
100129460	153.0	260.0
359710	0.0	0.0
94081	1717.0	2236.0
115201	1634.0	1122.0
100129468	0.0	0.0
100129464	1.0	9.0
286256	2233.0	8016.0
286257	2343.0	1593.0
100129459	4.0	8.0
100130447	0.0	0.0
129831	644.0	689.0
646269	7.0	2.0
646262	0.0	0.0
286262	792.0	1199.0
142827	18.0	14.0
100129452	0.0	1.0
646278	159.0	8.0
100130435	0.0	0.0
727800	676.0	958.0
646270	13.0	9.0
154822	10.0	5.0
23782	0.0	0.0
23783	6.0	9.0
23784	0.0	0.0
23786	4255.0	4183.0
23787	108558.0	26908.0
646273	0.0	0.0
23788	6006.0	5112.0
359730	0.0	6.0
359731	0.0	0.0
23780	1461.0	1949.0
23781	0.0	0.0
345079	399.0	1440.0
154810	4406.0	4840.0
100129438	1.0	0.0
94097	1000.0	1985.0
359737	1.0	0.0
359738	0.0	0.0
359739	5.0	2.0
646282	0.0	0.0
359736	3.0	0.0
359740	1.0	1.0
359741	0.0	0.0
359742	0.0	0.0
359743	16.0	22.0
139201	16.0	26.0
129804	3497.0	775.0
129807	19.0	56.0
129880	886.0	1130.0
23768	1279.0	1256.0
23769	1656.0	179.0
129881	126.0	119.0
100130418	114.0	71.0
345062	0.0	0.0
286204	66.0	116.0
100129428	0.0	0.0
286205	869.0	1966.0
100129427	0.0	0.0
23760	2885.0	2756.0
359748	0.0	0.0
100862854	0.0	0.0
286207	135.0	75.0
359749	1.0	0.0
23761	2520.0	2344.0
100862855	0.0	0.0
23762	845.0	931.0
23764	1084.0	1323.0
359744	0.0	1.0
100862850	0.0	0.0
23765	1680.0	2648.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	459.0	1026.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	1.0	1.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	128.0	72.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	3025.0	2516.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	18905.0	22176.0
359761	4.0	2.0
129868	0.0	0.0
23746	0.0	0.0
102465502	1.0	1.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	1.0	0.0
286223	26.0	4.0
23749	0.0	0.0
100129403	1.0	1.0
345041	7.0	1.0
100129405	157.0	189.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	18637.0	16974.0
102465507	0.0	0.0
23742	16.0	36.0
359766	2.0	0.0
23743	1347.0	1487.0
359767	0.0	1.0
102465505	0.0	0.0
130813	17.0	11.0
23744	0.0	0.0
102465504	1.0	1.0
130814	1490.0	1126.0
102465503	0.0	0.0
359774	15.0	6.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	3.0
359771	0.0	0.0
359772	2.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	5124.0	3412.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	100.0	26.0
347694	38.0	1.0
286239	1.0	0.0
23751	1.0	0.0
102465519	0.0	1.0
23752	14.0	4.0
23753	6463.0	944.0
115207	3882.0	7683.0
359777	0.0	0.0
102465517	0.0	0.0
130827	443.0	447.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1140.0	2000.0
23755	1.0	8.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	78.0	53.0
347688	3.0	10.0
102465524	0.0	0.0
94005	4116.0	6793.0
102465523	0.0	0.0
102465522	0.0	3.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	47.0	30.0
727866	0.0	1.0
57060	1260.0	1531.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	16993.0	24316.0
102465526	0.0	0.0
727865	24.0	7.0
102465525	0.0	0.0
84687	4241.0	10974.0
727859	0.0	0.0
84689	39.0	57.0
84688	56.0	25.0
139135	0.0	0.0
84684	0.0	1.0
84681	2119.0	1203.0
84680	827.0	906.0
102465535	0.0	1.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	79.0	183.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	2883.0	5413.0
84676	2.0	20.0
84675	51.0	37.0
140123	0.0	0.0
84678	1457.0	2151.0
84677	0.0	0.0
84672	0.0	0.0
84671	1035.0	1463.0
84674	587.0	609.0
84673	0.0	0.0
152101	0.0	0.0
152100	758.0	585.0
94027	0.0	3.0
94026	5.0	7.0
94025	9.0	8.0
129787	2309.0	1908.0
57088	2969.0	1267.0
127124	0.0	0.0
57089	502.0	428.0
57082	70.0	226.0
57084	0.0	0.0
57085	2733.0	4320.0
152118	0.0	0.0
152110	105.0	55.0
154790	19.0	1.0
154791	1157.0	664.0
646201	2.0	0.0
57091	45.0	74.0
94015	2438.0	1093.0
57092	9583.0	9326.0
646202	22.0	29.0
57097	1206.0	1349.0
57099	342.0	524.0
727879	0.0	0.0
57093	0.0	0.0
166752	3.0	27.0
57094	3.0	4.0
57095	3166.0	3862.0
57096	29.0	37.0
139163	0.0	0.0
84698	354.0	427.0
84699	4.0	0.0
84694	0.0	0.0
84693	643.0	408.0
100499563	4.0	2.0
84696	72.0	61.0
84695	157.0	190.0
84690	9.0	3.0
84692	4.0	1.0
84691	1.0	2.0
130752	477.0	405.0
646213	0.0	0.0
100130495	12.0	10.0
646208	17.0	51.0
94039	690.0	752.0
94031	1501.0	356.0
94030	124.0	237.0
100130484	0.0	0.0
94033	0.0	0.0
94032	20.0	149.0
727810	3.0	0.0
100130481	1.0	0.0
100130480	0.0	0.0
115196	549.0	689.0
727805	4.0	1.0
139105	3.0	0.0
646218	1.0	0.0
347744	55.0	13.0
347741	0.0	0.0
646231	0.0	0.0
154743	905.0	1200.0
130773	7.0	2.0
727842	1.0	0.0
100129480	32.0	319.0
100129482	693.0	1414.0
727837	0.0	0.0
347736	79.0	205.0
347733	26.0	11.0
347732	26.0	43.0
347735	3491.0	7592.0
347734	5053.0	5399.0
347731	0.0	2.0
646243	0.0	0.0
94059	122.0	266.0
347730	140.0	10.0
646249	0.0	5.0
201305	34.0	45.0
100130466	1.0	0.0
727833	0.0	0.0
727835	0.0	0.0
100130462	0.0	0.0
94056	5933.0	5428.0
100130461	0.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	92.0	22.0
727828	0.0	0.0
100129472	0.0	1.0
347720	1.0	0.0
100288841	0.0	0.0
60626	6669.0	6721.0
347717	1.0	1.0
347716	8.0	19.0
101154644	0.0	2.0
152195	672.0	961.0
100288831	0.0	0.0
164153	1.0	0.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	3.0
347706	0.0	0.0
152189	570.0	1332.0
347705	2.0	2.0
347702	0.0	0.0
152185	889.0	1366.0
347701	1.0	0.0
100288827	4.0	1.0
100288825	0.0	0.0
57000	8.0	32.0
57001	954.0	517.0
84618	0.0	20.0
84617	2643.0	6567.0
84619	358.0	466.0
57007	2621.0	1978.0
84624	19182.0	23229.0
84627	74.0	157.0
84626	650.0	1037.0
57002	662.0	633.0
57003	8199.0	11973.0
84620	6009.0	13409.0
84623	7.0	12.0
57004	3.0	60.0
84622	803.0	1104.0
100288814	3.0	1.0
57010	16.0	35.0
57017	4567.0	2666.0
84614	1152.0	1757.0
57018	5374.0	6120.0
57019	2352.0	1837.0
84616	0.0	0.0
84612	835.0	2483.0
57016	1.0	0.0
96626	0.0	0.0
100288805	64.0	469.0
100288801	1.0	0.0
100288802	0.0	0.0
57020	4303.0	5475.0
164127	1.0	16.0
166785	771.0	786.0
84639	0.0	1.0
84647	3.0	173.0
84649	3494.0	1190.0
60678	1245.0	1277.0
60677	4.0	4.0
84648	0.0	0.0
60676	78.0	140.0
84643	0.0	0.0
60675	1.0	0.0
139170	52.0	236.0
101154686	0.0	0.0
84645	457.0	197.0
60674	9762.0	7641.0
57026	54.0	72.0
60673	1809.0	1969.0
152138	0.0	0.0
60672	1029.0	1330.0
152137	4577.0	5985.0
252946	0.0	0.0
84641	4199.0	4781.0
252948	0.0	0.0
84640	2767.0	4240.0
252949	0.0	0.0
154796	1043.0	2861.0
96610	113.0	167.0
164118	3.0	0.0
84629	8018.0	18301.0
84628	42.0	31.0
727897	3.0	13.0
57030	140.0	41.0
84636	9.0	12.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	1486.0	3589.0
84632	21509.0	24020.0
60686	947.0	1242.0
84631	179.0	32.0
57037	2734.0	2872.0
84634	6.0	66.0
60685	7789.0	8333.0
105370183	12.0	3.0
57038	2186.0	1726.0
60684	3083.0	3527.0
60682	778.0	1006.0
60681	7370.0	8664.0
84630	10.0	21.0
60680	13.0	53.0
252953	0.0	0.0
252954	0.0	0.0
139189	4.0	5.0
252955	0.0	0.0
252956	0.0	1.0
57045	4482.0	5065.0
84669	1920.0	4182.0
84668	703.0	493.0
84665	0.0	2.0
57047	20.0	13.0
84664	0.0	0.0
84667	40.0	37.0
84666	0.0	0.0
84661	2880.0	2054.0
84660	16.0	62.0
84662	2677.0	4560.0
648809	0.0	1.0
648822	2.0	1.0
57053	54.0	44.0
57054	0.0	0.0
57055	0.0	0.0
57050	2331.0	2671.0
166793	501.0	691.0
84658	6.0	14.0
84657	88.0	34.0
84659	4.0	6.0
84654	0.0	0.0
57057	0.0	0.0
84656	8665.0	12445.0
84650	1357.0	783.0
84651	2.0	0.0
100132917	1.0	0.0
100132918	0.0	0.0
252983	1350.0	1329.0
441073	159.0	35.0
100132920	0.0	0.0
100132923	12.0	63.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	445.0	173.0
441061	0.0	2.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	3.0
441094	159.0	484.0
100132940	0.0	0.0
252968	0.0	0.0
252969	2304.0	2962.0
100132948	16.0	2.0
100132949	0.0	0.0
286310	13.0	29.0
404093	2460.0	2253.0
286319	1484.0	1169.0
100288772	0.0	0.0
441027	1915.0	1084.0
441026	1.0	2.0
441024	1109.0	1098.0
441032	453.0	222.0
84803	2218.0	1419.0
164091	1190.0	3049.0
100132963	0.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	182.0	125.0
100288757	1.0	1.0
100132973	0.0	0.0
100132978	0.0	1.0
100132979	0.0	0.0
359803	3.0	3.0
359804	0.0	0.0
100288742	0.0	0.0
359806	0.0	0.0
84816	857.0	456.0
359800	0.0	0.0
84818	3680.0	4165.0
441046	43.0	83.0
84817	1433.0	989.0
359802	0.0	0.0
84823	2985.0	4354.0
57205	1707.0	2446.0
441054	289.0	98.0
84824	6.0	12.0
441051	4.0	8.0
441050	44.0	29.0
84820	267.0	468.0
100132987	4.0	52.0
57209	1800.0	2105.0
100288739	0.0	0.0
84809	884.0	1475.0
84808	14.0	186.0
57210	3997.0	3206.0
84804	861.0	802.0
100288730	160.0	204.0
84807	255.0	326.0
441034	72.0	16.0
84812	374.0	319.0
57215	1987.0	1688.0
84811	1376.0	1635.0
57216	2425.0	5151.0
57217	4803.0	6758.0
84814	45.0	42.0
100132992	0.0	1.0
57211	77.0	280.0
100132994	0.0	0.0
57212	2490.0	3656.0
57213	1129.0	1329.0
100132995	4.0	0.0
57214	190.0	756.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	7.0	3.0
648791	115.0	65.0
359822	0.0	0.0
100129347	18.0	27.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	5.0
130728	9.0	0.0
286380	0.0	1.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	1.0	5.0
404026	0.0	0.0
100129329	1.0	0.0
100130313	0.0	0.0
441009	0.0	5.0
100130311	449.0	1239.0
100130310	0.0	0.0
130733	645.0	153.0
359844	0.0	0.0
359845	2003.0	1682.0
727914	1.0	5.0
727915	0.0	0.0
100129325	4.0	1.0
100129320	0.0	3.0
646168	17.0	11.0
100129319	0.0	0.0
100130307	5.0	12.0
100129315	0.0	1.0
100130302	0.0	0.0
727910	463.0	2751.0
100130301	4.0	10.0
345193	18.0	30.0
130749	47.0	33.0
646164	0.0	0.0
727909	14.0	20.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	8.0	7.0
646175	2.0	0.0
646174	0.0	0.0
115123	74.0	115.0
286333	9.0	7.0
286336	157.0	288.0
115106	942.0	756.0
100306975	0.0	2.0
115111	79417.0	1620.0
286343	119.0	223.0
286348	4.0	1.0
646193	0.0	1.0
100886964	2627.0	1664.0
646192	1.0	0.0
646196	3.0	1.0
646195	8170.0	4679.0
100534599	2.0	7.0
130700	4.0	0.0
100306951	285.0	168.0
100534595	36.0	67.0
100132911	0.0	0.0
100534592	3.0	2.0
100534593	45.0	72.0
286362	0.0	0.0
100132916	0.0	1.0
100240709	8.0	0.0
129684	0.0	0.0
57180	363.0	601.0
129685	2232.0	3143.0
100240707	4.0	3.0
727982	0.0	0.0
57185	6628.0	14523.0
727987	0.0	0.0
57186	4155.0	6291.0
57187	3365.0	5908.0
57188	750.0	1392.0
57181	4073.0	9860.0
94122	2.0	332.0
57182	1600.0	2448.0
727984	5.0	2.0
94121	2552.0	1807.0
94120	2897.0	1055.0
57184	1206.0	1966.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	2.0	2.0
57189	4692.0	6525.0
359792	7.0	1.0
127018	1516.0	1172.0
359793	0.0	0.0
100240711	1.0	2.0
100240712	0.0	0.0
100240710	1.0	0.0
345258	0.0	0.0
100240713	0.0	0.0
94115	0.0	0.0
57190	11197.0	16636.0
727970	9.0	3.0
57191	116.0	124.0
166614	277.0	467.0
57198	2863.0	5676.0
57192	782.0	1365.0
359799	0.0	0.0
57194	123.0	198.0
727969	0.0	0.0
84798	4944.0	1889.0
140004	0.0	0.0
84793	29.0	104.0
84792	1435.0	1281.0
84795	1302.0	1090.0
84791	971.0	655.0
84790	3202.0	2693.0
154661	35.0	133.0
154664	155.0	371.0
166647	5336.0	2031.0
127003	12.0	2.0
127002	530.0	831.0
115019	185.0	16.0
100130396	2.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	8.0	51.0
100130391	0.0	0.0
115024	5622.0	2570.0
142679	428.0	298.0
648729	10.0	1.0
142678	2520.0	3403.0
347894	0.0	0.0
102465436	0.0	0.0
94137	17.0	27.0
727991	3.0	23.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	6.0
102465430	0.0	0.0
100130388	7.0	10.0
100130386	2.0	1.0
94134	3109.0	5345.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	1.0	0.0
142684	54.0	105.0
100129394	7.0	1.0
142683	1.0	0.0
142686	44.0	31.0
142685	1.0	2.0
152007	2035.0	2566.0
152006	4034.0	8911.0
142689	20.0	24.0
140028	0.0	0.0
152002	896.0	999.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	1.0
345222	56.0	72.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	1.0	6.0
100130376	0.0	0.0
94160	1.0	0.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	1.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	1.0
727936	1023.0	3528.0
100129385	20.0	3.0
100129387	913.0	1881.0
102465458	0.0	0.0
102465457	0.0	2.0
94158	7.0	4.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	2.0	3.0
102465451	0.0	3.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	0.0	2.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	4304.0	5538.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	2.0	6.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	294.0	189.0
727964	0.0	0.0
100129361	2185.0	2040.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	13.0	8.0
100129368	1.0	0.0
347853	2.0	3.0
102465479	0.0	0.0
102465478	2.0	2.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	56.0	91.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	7054.0	9347.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	3.0	0.0
101154753	2.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	5.0
100129357	27.0	40.0
100129351	0.0	0.0
100129354	6.0	16.0
102465489	0.0	0.0
102465488	0.0	2.0
100288726	0.0	0.0
102465487	0.0	1.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	205.0	71.0
57105	107.0	2454.0
57106	1282.0	1741.0
84726	8084.0	22969.0
57107	1743.0	2214.0
84725	594.0	920.0
57108	7.0	3.0
57101	59.0	116.0
84720	2836.0	3997.0
57102	999.0	939.0
57103	385.0	335.0
84722	148.0	251.0
57104	4234.0	7697.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1744.0	2233.0
102465499	0.0	0.0
100288713	3.0	4.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	1.0	0.0
84709	39.0	42.0
57110	297.0	72.0
57111	5030.0	6409.0
84706	1036.0	1149.0
84705	693.0	825.0
84708	1860.0	3090.0
84707	8144.0	5555.0
57116	2.0	11.0
57117	1437.0	1439.0
57118	6707.0	2525.0
57119	4.0	39.0
57113	2.0	5.0
57115	0.0	0.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	1.0	0.0
102465490	0.0	0.0
152065	0.0	2.0
100288702	0.0	0.0
57120	4971.0	4773.0
57121	236.0	5996.0
57122	1767.0	2102.0
201456	125.0	67.0
127086	1.0	0.0
57127	5.0	10.0
57128	1978.0	1139.0
57129	1929.0	1080.0
84747	6096.0	8766.0
57124	1444.0	1502.0
57125	125.0	610.0
57126	0.0	13.0
84740	8.0	20.0
152078	619.0	64.0
127074	0.0	0.0
57130	4659.0	6999.0
57132	25963.0	7387.0
84727	1070.0	707.0
127077	0.0	0.0
84735	61.0	706.0
84734	390.0	953.0
57139	3851.0	11942.0
115098	3261.0	2457.0
201475	2260.0	2319.0
57134	8708.0	4956.0
57135	0.0	0.0
57136	25816.0	21016.0
84733	51.0	655.0
57142	12433.0	15356.0
57143	668.0	427.0
57144	41.0	15.0
201477	0.0	0.0
57140	3098.0	3362.0
57149	2458.0	1788.0
84767	0.0	0.0
140032	1.0	0.0
84769	2098.0	627.0
57146	1682.0	2975.0
57147	1350.0	1784.0
84766	71.0	89.0
84765	857.0	1024.0
57148	5594.0	9179.0
152015	161.0	72.0
57152	0.0	1.0
57153	10126.0	22425.0
166655	0.0	0.0
57154	1385.0	2515.0
84749	1860.0	2497.0
57150	586.0	364.0
57151	0.0	0.0
84759	642.0	755.0
140043	0.0	0.0
57156	357.0	458.0
57157	913.0	1540.0
139060	4.0	0.0
84752	6902.0	6137.0
57158	51.0	86.0
57159	30.0	111.0
84750	560.0	731.0
152024	2.0	0.0
139067	0.0	0.0
139065	92.0	390.0
94104	1650.0	3265.0
94103	10607.0	24236.0
96764	1340.0	1646.0
94107	3180.0	2941.0
57165	144.0	93.0
94101	2914.0	3127.0
57161	649.0	418.0
57162	493.0	1493.0
57167	208.0	222.0
57168	244.0	186.0
57169	4589.0	8872.0
84787	343.0	658.0
57175	7119.0	9261.0
57176	1407.0	2147.0
57171	1366.0	1133.0
57172	5.0	17.0
84779	0.0	0.0
57178	13734.0	22917.0
139081	1.0	0.0
84775	659.0	1036.0
57179	9952.0	9888.0
84777	178.0	348.0
84771	10.0	5.0
113655	1994.0	2121.0
732538	0.0	2.0
353323	0.0	0.0
353322	454.0	165.0
353324	0.0	1.0
100996279	2.0	0.0
149603	12336.0	11818.0
341333	0.0	1.0
343990	800.0	2052.0
353332	0.0	0.0
149620	0.0	7.0
353333	0.0	0.0
100996266	3.0	3.0
343981	0.0	0.0
162605	0.0	0.0
353345	10.0	17.0
84900	141.0	273.0
84902	1675.0	2153.0
149628	28.0	39.0
84901	1244.0	2108.0
341315	109.0	294.0
113622	51.0	53.0
353355	28.0	347.0
149643	6.0	8.0
150622	18.0	3.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	2.0	2.0
642513	0.0	0.0
100852405	0.0	0.0
642517	94.0	126.0
100852410	92.0	40.0
84919	5351.0	5555.0
84918	3882.0	7480.0
389322	43.0	31.0
390311	2.0	0.0
389320	1.0	3.0
390313	0.0	0.0
84915	114.0	145.0
84914	997.0	1519.0
497190	4.0	3.0
84916	3027.0	3925.0
84922	1581.0	1803.0
390318	0.0	0.0
84924	681.0	1133.0
84923	1017.0	1343.0
84920	208.0	332.0
123016	2304.0	2958.0
497189	8.0	10.0
642521	0.0	0.0
390320	0.0	0.0
84908	2706.0	3014.0
390321	0.0	0.0
353376	10.0	17.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	2072.0	4433.0
390324	0.0	0.0
654503	1.0	1.0
84904	44.0	83.0
654504	0.0	0.0
390326	0.0	0.0
654505	1.0	1.0
390327	0.0	0.0
654506	11.0	20.0
84905	228.0	453.0
84911	391.0	564.0
390329	0.0	0.0
84910	2556.0	4997.0
84913	15476.0	4739.0
84912	1015.0	1338.0
113691	27.0	17.0
642538	0.0	0.0
113675	3007.0	1319.0
84937	2987.0	3467.0
84936	1012.0	2464.0
84939	2609.0	3138.0
84938	1100.0	810.0
84944	20.0	43.0
57325	1697.0	1915.0
57326	31607.0	57440.0
84946	1279.0	1209.0
84945	1769.0	1897.0
84940	2695.0	946.0
389336	2.0	4.0
389337	554.0	144.0
84942	463.0	723.0
84941	181.0	510.0
642546	4.0	12.0
343930	0.0	0.0
84929	8.0	7996.0
389333	201.0	535.0
84926	9024.0	11780.0
84925	1118.0	1229.0
84928	2888.0	2648.0
57336	536.0	907.0
84933	248.0	205.0
84932	2170.0	2159.0
57337	1632.0	2451.0
84935	353.0	2695.0
57338	13.0	26.0
84934	1485.0	1971.0
57332	353.0	668.0
57333	474.0	340.0
84931	0.0	0.0
84930	684.0	784.0
57335	352.0	477.0
103752554	0.0	0.0
103752555	0.0	0.0
642559	4.0	13.0
390352	18.0	1.0
390354	566.0	120.0
389362	1373.0	746.0
150677	1522.0	33.0
150678	2641.0	972.0
377381	191.0	54.0
162655	197.0	237.0
390363	2.0	4.0
147040	2116.0	3504.0
343901	1.0	1.0
149699	0.0	1.0
150684	1802.0	1449.0
150681	0.0	0.0
159013	2426.0	3209.0
221504	1.0	2.0
103752581	1.0	1.0
389386	0.0	0.0
389383	2.0	10.0
389384	0.0	0.0
123041	10.0	18.0
162681	104.0	118.0
123036	2820.0	439.0
103752587	0.0	0.0
150696	6645.0	6777.0
103752588	16.0	11.0
103752589	0.0	21.0
103752583	0.0	0.0
103752584	42.0	77.0
103752585	3.0	1.0
103752586	0.0	1.0
390340	0.0	0.0
389376	3.0	13.0
221527	391.0	677.0
390394	3.0	0.0
149647	0.0	0.0
389396	0.0	0.0
123099	409.0	654.0
389395	0.0	0.0
123096	35505.0	22512.0
137682	1029.0	1246.0
390378	0.0	0.0
221545	1339.0	915.0
221547	14.0	4.0
147011	37.0	178.0
147007	1358.0	1217.0
100996295	6.0	2.0
137695	1204.0	1565.0
162632	34.0	308.0
149685	65.0	2.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	141.0	209.0
100996280	0.0	0.0
94240	261.0	409.0
94241	1394.0	3151.0
94236	0.0	0.0
94235	2.0	0.0
94234	1587.0	1871.0
94239	11688.0	8171.0
94233	1.0	1.0
390294	2.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	102.0	77.0
150590	385.0	594.0
94274	114.0	160.0
94298	0.0	1.0
94297	0.0	0.0
414768	0.0	0.0
642451	2.0	5.0
414766	30.0	40.0
414767	0.0	1.0
654434	524.0	650.0
400123	0.0	1.0
400121	0.0	0.0
57221	1800.0	1091.0
84838	3403.0	4348.0
400120	1658.0	25.0
84837	401.0	420.0
84839	1.0	1.0
57226	4598.0	3754.0
84844	1570.0	671.0
84847	1.0	4.0
57228	227.0	1024.0
57222	14671.0	23389.0
402779	0.0	0.0
402778	64.0	339.0
57223	6725.0	7008.0
57224	265.0	581.0
84842	271.0	139.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	2.0
642448	3.0	2.0
642461	0.0	0.0
642460	0.0	0.0
414777	1989.0	2049.0
414778	20.0	8.0
57231	4211.0	6815.0
400110	10.0	25.0
57232	454.0	466.0
654427	10.0	8.0
84826	0.0	0.0
654429	17.0	7.0
84833	2420.0	1493.0
84836	7589.0	6887.0
84830	67.0	978.0
57234	75.0	200.0
84832	0.0	0.0
654433	998.0	1136.0
9001	743.0	37.0
9002	407.0	513.0
642475	91.0	684.0
84859	1486.0	2862.0
84867	23.0	58.0
84866	2334.0	5014.0
84869	2038.0	1997.0
84868	203.0	398.0
654463	249.0	10.0
84865	317.0	434.0
84864	9581.0	3653.0
84861	2343.0	2161.0
9014	771.0	1455.0
9015	364.0	395.0
9013	2101.0	3054.0
9019	4140.0	3882.0
9016	390.0	414.0
341392	0.0	5.0
84848	183.0	448.0
84856	22.0	33.0
84858	972.0	2801.0
84852	198.0	176.0
