id	ffb8427a-d1a3-4ae6-a2e0-424929197afb	4869e2a4-f182-41f1-8aed-52b5dd3b5c00
100884155	0.0	0.0
102465252	0.0	0.0
730978	1.0	0.0
102465251	0.0	0.0
102465250	0.0	1.0
730974	1.0	5.0
392194	1.0	0.0
392197	0.0	0.0
646702	2.0	1.0
646701	0.0	0.0
646721	0.0	0.0
729962	1.0	0.0
729967	876.0	570.0
2504	18.0	19.0
2503	35.0	37.0
284418	0.0	0.0
2502	15.0	24.0
284417	92.0	75.0
2501	66.0	68.0
2500	107.0	694.0
284415	3.0	7.0
404635	0.0	0.0
619190	0.0	0.0
404636	771.0	651.0
2509	22.0	22.0
646723	5.0	2.0
2508	46.0	60.0
2507	10.0	10.0
619189	0.0	0.0
164237	3.0	0.0
729956	0.0	3.0
140290	40.0	28.0
729952	0.0	0.0
2515	0.0	0.0
284408	156.0	69.0
2512	121889.0	98201.0
284406	636.0	248.0
2510	0.0	2.0
284403	441.0	247.0
284402	56.0	28.0
2519	2688.0	3604.0
2518	0.0	0.0
2517	7467.0	8337.0
2516	1.0	1.0
646755	16.0	3.0
646754	0.0	0.0
646753	0.0	1.0
260434	1.0	1.0
23189	3444.0	1980.0
260436	8228.0	116.0
23180	12419.0	5666.0
2526	459.0	288.0
23181	2075.0	1230.0
2525	1.0	184.0
2524	51.0	255.0
2523	134.0	284.0
23184	6656.0	5494.0
2521	13786.0	11384.0
23185	5475.0	2915.0
23186	2031.0	889.0
2520	0.0	0.0
23187	3422.0	2735.0
2529	223.0	102.0
2528	0.0	2.0
2527	0.0	1.0
152273	1393.0	936.0
644100	4.0	13.0
646766	12.0	14.0
644101	7.0	0.0
23199	5601.0	3884.0
260425	3463.0	1344.0
729974	0.0	0.0
260429	0.0	1.0
2537	12272.0	16272.0
23191	6847.0	5622.0
23192	2877.0	2246.0
23193	26808.0	19789.0
2535	339.0	253.0
2534	6063.0	5573.0
23194	673.0	201.0
2533	6689.0	2721.0
23195	5144.0	1809.0
23196	11294.0	8731.0
2532	3081.0	477.0
23197	3805.0	2399.0
2531	3961.0	3381.0
2530	1736.0	1672.0
23198	5590.0	3689.0
345829	5.0	5.0
646759	0.0	0.0
646758	1.0	3.0
2539	4539.0	3684.0
2538	0.0	1.0
23190	9775.0	7524.0
25903	1373.0	2488.0
25902	812.0	1842.0
25904	1539.0	1230.0
100129866	1.0	1.0
25907	60.0	61.0
100130855	154.0	43.0
25906	829.0	534.0
25909	2830.0	1249.0
100127206	0.0	0.0
100129867	2.0	1.0
2551	3059.0	1405.0
2550	875.0	896.0
25901	2888.0	1865.0
25900	902.0	653.0
2548	6200.0	5070.0
223075	0.0	0.0
2547	15461.0	13960.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	18.0	177.0
2542	1115.0	1106.0
100874403	0.0	0.0
100874402	1.0	0.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1142.0	811.0
100874404	0.0	0.0
25914	581.0	328.0
100130848	0.0	0.0
25913	1591.0	1051.0
100129858	45.0	23.0
25915	3049.0	3464.0
25917	1968.0	1314.0
2562	2486.0	91.0
2561	40.0	3970.0
2560	1.0	1.0
25912	8676.0	8277.0
25911	633.0	611.0
2559	0.0	3.0
2558	18.0	3.0
2557	1.0	0.0
2556	1.0	0.0
2555	9.0	1.0
2554	0.0	0.0
2553	2545.0	1852.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	11.0	1.0
2572	0.0	0.0
2571	5.0	2.0
2570	25.0	3.0
2569	3.0	0.0
2568	19.0	18.0
2567	121.0	20.0
2566	0.0	1.0
2565	7.0	1.0
2564	140.0	158.0
2563	34.0	208.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	1202.0	393.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	1.0	0.0
100874426	0.0	0.0
100130827	8.0	2.0
100129836	0.0	2.0
100874410	0.0	0.0
286676	1102.0	739.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	550.0	897.0
2583	105.0	57.0
2582	453.0	3136.0
2581	1616.0	987.0
2580	5144.0	4526.0
100874419	0.0	0.0
100874414	0.0	4.0
100874413	1.0	1.0
100874412	1.0	0.0
100874411	0.0	0.0
100874418	3.0	1.0
223082	1436.0	1553.0
100874417	0.0	2.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	9.0	4.0
100874443	4.0	1.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	0.0
100874440	1.0	0.0
2595	1039.0	1122.0
2593	703.0	1056.0
100379300	0.0	0.0
2592	1400.0	1121.0
2591	3640.0	3342.0
441389	9.0	4.0
2590	4098.0	3844.0
441386	18.0	5.0
127617	0.0	0.0
2589	4658.0	5038.0
2588	1107.0	944.0
2587	1.0	0.0
441391	10.0	6.0
284018	551.0	540.0
2585	1158.0	762.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	50.0	48.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	6.0	4.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	3.0	0.0
100874430	0.0	0.0
100129813	4.0	1.0
441377	0.0	1.0
441376	35.0	10.0
441381	0.0	0.0
127602	242.0	267.0
2597	62213.0	70829.0
2596	14.0	137.0
100874436	0.0	0.0
284004	1206.0	1897.0
100874435	0.0	0.0
100874434	6.0	6.0
100874433	0.0	0.0
284001	1429.0	1165.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	4.0	0.0
100874464	2.0	0.0
100874462	2.0	1.0
100129801	1.0	1.0
100874469	2.0	0.0
100874468	0.0	1.0
100874467	3.0	0.0
100874466	2.0	0.0
100874450	0.0	0.0
50937	5727.0	376.0
100874454	0.0	0.0
50939	29.0	21.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	0.0	1.0
50940	240.0	27.0
100874455	2.0	2.0
50943	330.0	252.0
50945	64.0	1.0
50944	44.0	13.0
100874459	0.0	0.0
23328	5095.0	3297.0
23329	192.0	89.0
84281	398.0	163.0
84280	1354.0	1322.0
644076	0.0	0.0
11340	1037.0	885.0
644079	1.0	2.0
25983	1494.0	1141.0
127665	2.0	0.0
23321	13299.0	4094.0
115677	474.0	116.0
644070	0.0	0.0
23322	506.0	362.0
25984	2.0	1.0
23324	6378.0	3869.0
25987	3115.0	2158.0
23325	3115.0	2102.0
23326	12970.0	6912.0
25989	1667.0	2579.0
23327	2947.0	3312.0
25988	1179.0	1101.0
25981	912.0	462.0
25980	2345.0	1985.0
11342	4544.0	2598.0
84287	1234.0	2067.0
84286	1407.0	1222.0
11341	13.0	13.0
284058	4226.0	1910.0
84289	1608.0	908.0
11344	2758.0	3301.0
11343	1370.0	2100.0
84288	973.0	438.0
84283	396.0	1099.0
11346	5658.0	6874.0
11345	5238.0	4678.0
84282	1442.0	1533.0
84285	1471.0	1238.0
84284	1823.0	1208.0
23339	6306.0	4215.0
84270	731.0	1147.0
23331	2908.0	1521.0
25994	1741.0	1823.0
23332	3936.0	2416.0
25996	1100.0	1594.0
23333	1233.0	2144.0
23334	3559.0	1952.0
25998	3423.0	2065.0
23335	2592.0	1324.0
23336	1620.0	340.0
441332	0.0	0.0
644082	1.0	0.0
23338	5855.0	2539.0
25999	674.0	1000.0
441331	0.0	0.0
84279	630.0	547.0
25992	3561.0	1273.0
84276	1598.0	1382.0
84275	602.0	160.0
284047	80.0	10.0
84278	147.0	124.0
84277	1009.0	1143.0
84272	3776.0	2899.0
84271	7648.0	4314.0
84274	1724.0	1397.0
84273	1738.0	1427.0
23306	2170.0	1145.0
23307	3807.0	2239.0
284040	64.0	41.0
23308	130.0	59.0
23309	2640.0	1962.0
25961	152.0	80.0
25960	1460.0	880.0
25963	6711.0	5369.0
23300	4310.0	2837.0
23301	2294.0	1881.0
25962	3939.0	1989.0
23302	203.0	252.0
23303	4019.0	2940.0
644096	649.0	675.0
23304	4861.0	2701.0
25966	1856.0	1133.0
23305	349.0	75.0
644094	0.0	0.0
11328	4407.0	3541.0
11329	3456.0	3218.0
11320	3043.0	1732.0
137012	1.0	1.0
113000	910.0	1096.0
11322	3511.0	5011.0
11321	1790.0	2327.0
284034	0.0	0.0
11326	2062.0	1064.0
11325	6875.0	4189.0
23317	4359.0	2312.0
84290	1.0	5.0
25979	1584.0	1355.0
23318	3534.0	1617.0
84292	479.0	320.0
25972	2120.0	2021.0
23310	1608.0	897.0
441359	0.0	0.0
25974	439.0	289.0
23312	1685.0	986.0
25973	372.0	235.0
23313	4157.0	2434.0
25976	2156.0	2008.0
23314	113.0	147.0
25975	18.0	196.0
441355	12.0	1.0
25978	3834.0	3096.0
23315	2050.0	1244.0
25977	1890.0	1467.0
23316	240.0	7.0
11339	84.0	54.0
11338	8413.0	6028.0
441362	0.0	0.0
441361	0.0	0.0
140660	2.0	7.0
115650	2181.0	125.0
127623	0.0	0.0
25970	4061.0	3317.0
284029	311.0	324.0
115653	2.0	11.0
84298	1099.0	867.0
11331	8324.0	8436.0
11330	2.0	5.0
11333	5158.0	4785.0
152641	54.0	25.0
11332	1034.0	1331.0
84299	1836.0	2234.0
11335	6958.0	7044.0
84294	1283.0	660.0
11334	1870.0	1449.0
84293	4177.0	2988.0
84296	257.0	144.0
11337	4353.0	4429.0
284021	460.0	478.0
84295	2944.0	1234.0
11336	3604.0	2651.0
25946	3979.0	4337.0
25949	4211.0	3704.0
25948	2835.0	2393.0
441308	0.0	0.0
139604	0.0	0.0
100130898	1.0	0.0
100130894	1.0	18.0
25941	2804.0	2489.0
25940	2735.0	1775.0
100130892	23.0	8.0
25943	2426.0	1453.0
25942	6258.0	3031.0
100130890	68.0	71.0
25945	2359.0	720.0
11309	5347.0	2232.0
284099	6.0	0.0
284098	379.0	294.0
25957	6729.0	3961.0
140609	3539.0	2020.0
25959	4527.0	5013.0
100130889	18.0	8.0
100130887	100.0	31.0
25950	280.0	186.0
25953	5030.0	4428.0
25956	491.0	360.0
11317	2.0	0.0
11316	6277.0	7441.0
11319	1629.0	1407.0
11318	14.0	3.0
100379378	0.0	0.0
11311	2215.0	1913.0
11313	2448.0	4919.0
140603	0.0	0.0
11315	10633.0	9278.0
284086	817.0	651.0
11314	574.0	431.0
25925	557.0	222.0
284085	5.0	0.0
25924	377.0	56.0
25927	492.0	255.0
284083	3.0	2.0
100130879	1.0	0.0
25926	2447.0	1551.0
139628	0.0	0.0
25929	1538.0	800.0
25928	230.0	0.0
441328	0.0	0.0
127687	1091.0	1825.0
100130873	1.0	2.0
441327	0.0	0.0
441326	0.0	0.0
100130871	6.0	0.0
441324	0.0	0.0
25921	6795.0	6166.0
441323	0.0	0.0
25920	3859.0	3775.0
25923	6177.0	3550.0
140612	548.0	310.0
100129880	0.0	0.0
284076	20.0	0.0
100129882	5.0	2.0
25936	1367.0	872.0
25938	1450.0	1015.0
25937	3658.0	1750.0
284071	15.0	17.0
100130866	0.0	0.0
25939	9835.0	8935.0
113026	565.0	5476.0
441317	0.0	0.0
441315	0.0	0.0
25930	4719.0	3140.0
441314	0.0	0.0
441313	0.0	0.0
25932	6938.0	4999.0
127671	0.0	0.0
25934	1084.0	913.0
127670	6.0	1.0
284069	189.0	180.0
140623	20.0	15.0
140625	0.0	0.0
284067	4.0	1.0
100129871	0.0	0.0
140628	9.0	16.0
406982	0.0	0.0
406981	0.0	0.0
406984	4.0	1.0
406983	4.0	3.0
406986	0.0	0.0
406985	2.0	0.0
406988	0.0	0.0
406987	0.0	0.0
23287	1028.0	744.0
23288	2114.0	1220.0
406980	0.0	0.0
84206	134.0	94.0
23281	50.0	134.0
84203	6.0	8.0
23283	2813.0	1397.0
23284	37.0	8.0
140596	0.0	0.0
23285	459.0	314.0
152579	1021.0	560.0
140597	974.0	24.0
23286	5098.0	3364.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	53.0	13.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	0.0
406976	0.0	0.0
23299	2546.0	1536.0
201725	664.0	436.0
23291	3176.0	2132.0
23293	2338.0	1145.0
23294	2698.0	1453.0
23295	5090.0	6809.0
406968	1.0	0.0
406967	0.0	0.0
646658	19.0	78.0
152586	0.0	0.0
406969	1.0	0.0
406960	0.0	0.0
11281	7.0	3.0
406962	23.0	3.0
646672	1.0	3.0
11280	22.0	5.0
406961	0.0	0.0
11283	2.0	0.0
406964	0.0	0.0
11282	4329.0	8481.0
406963	0.0	0.0
644016	4.0	2.0
11285	1301.0	1543.0
406966	1.0	0.0
11284	1451.0	2233.0
406965	0.0	0.0
23265	4214.0	3202.0
23266	6232.0	1929.0
23268	2039.0	1298.0
23269	4256.0	1862.0
84229	15.0	2.0
164592	8.0	9.0
59269	2671.0	775.0
84225	239.0	378.0
23261	1679.0	2123.0
84224	615.0	360.0
23262	2755.0	1453.0
23263	1661.0	665.0
23264	12960.0	6078.0
84226	206.0	180.0
84221	133.0	247.0
406957	0.0	0.0
84220	1.0	0.0
406956	0.0	0.0
84223	730.0	294.0
406959	0.0	0.0
406958	0.0	0.0
84222	99.0	79.0
646685	1.0	0.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	4.0	1.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	1879.0	1292.0
23277	2861.0	2052.0
23279	4197.0	2131.0
59277	799.0	1777.0
59272	289.0	209.0
59271	873.0	1011.0
59274	1146.0	1176.0
84218	0.0	0.0
84217	216.0	105.0
23270	2540.0	1549.0
23271	3634.0	2100.0
84219	766.0	930.0
23272	6397.0	3162.0
23274	2521.0	2854.0
84216	265.0	719.0
84215	91.0	20.0
23275	2145.0	1384.0
406946	0.0	0.0
84210	3.0	2.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	6642.0	7544.0
644037	10.0	9.0
11260	5288.0	3358.0
646698	2.0	0.0
11262	1909.0	643.0
23243	3266.0	2832.0
23244	9901.0	7825.0
59286	4809.0	5399.0
23245	107.0	133.0
23246	2046.0	1605.0
23247	2862.0	1052.0
59283	5.0	4.0
23248	5459.0	2988.0
644030	1.0	0.0
59285	2.0	13.0
59284	1.0	0.0
84247	2809.0	1817.0
23240	4093.0	1198.0
84246	1098.0	829.0
84249	7.0	3.0
23241	3029.0	3251.0
23242	2675.0	1500.0
84248	5166.0	3698.0
84243	2979.0	2927.0
11264	3064.0	590.0
84245	1134.0	981.0
11267	2950.0	3071.0
11266	607.0	607.0
11269	986.0	1112.0
84240	1001.0	754.0
11270	784.0	712.0
644042	1.0	3.0
11272	34.0	22.0
11274	380.0	183.0
11273	6863.0	5269.0
23254	1076.0	887.0
23255	52.0	44.0
23256	3348.0	2491.0
23258	3849.0	3057.0
23259	2614.0	1622.0
644041	0.0	0.0
84239	4320.0	3861.0
23250	7340.0	11603.0
84236	2373.0	1690.0
23251	103.0	45.0
23252	725.0	570.0
140564	851.0	859.0
23253	4150.0	1938.0
84232	6018.0	6392.0
11276	4764.0	2753.0
11275	1472.0	2078.0
84231	3667.0	3778.0
49861	24.0	4.0
11278	1945.0	690.0
49860	0.0	0.0
84233	623.0	628.0
11277	0.0	0.0
11279	399.0	384.0
84230	2006.0	862.0
23229	1558.0	843.0
49856	926.0	1033.0
644054	0.0	0.0
49855	1744.0	1146.0
644059	0.0	0.0
49854	1781.0	555.0
11240	241.0	198.0
23221	5252.0	3126.0
25884	9.0	18.0
23223	1466.0	1379.0
25886	261.0	361.0
23224	26142.0	9632.0
25885	2533.0	1634.0
23225	6066.0	2781.0
25888	651.0	405.0
23228	1292.0	381.0
644050	7.0	0.0
201780	9.0	11.0
84269	898.0	1258.0
152559	676.0	368.0
25880	566.0	418.0
84268	1285.0	1236.0
23220	6067.0	28925.0
140576	2536.0	9260.0
84265	2101.0	1549.0
11243	1195.0	1705.0
139599	5.0	0.0
84264	108.0	242.0
140578	37.0	19.0
84267	1652.0	1106.0
11245	669.0	442.0
84266	1857.0	2434.0
11244	3964.0	2285.0
84261	471.0	548.0
11247	22.0	21.0
139596	839.0	590.0
84260	1257.0	909.0
84263	3198.0	1630.0
11249	1.0	1.0
84262	875.0	1430.0
11248	181.0	54.0
345557	263.0	91.0
406993	0.0	0.0
406992	1.0	1.0
406995	0.0	0.0
406994	0.0	0.0
11250	1.0	1.0
406997	0.0	0.0
406996	0.0	0.0
11252	6287.0	3813.0
406999	0.0	0.0
11251	9.0	2.0
406998	0.0	0.0
23232	521.0	453.0
25895	852.0	593.0
23233	1486.0	2346.0
25894	373.0	595.0
25897	4163.0	2286.0
23234	836.0	692.0
25896	1598.0	1090.0
23235	4372.0	1696.0
23236	464.0	234.0
25898	1559.0	988.0
23237	262.0	7.0
644063	36.0	12.0
406991	0.0	0.0
23239	1580.0	810.0
406990	0.0	0.0
25891	510.0	343.0
84258	20.0	1.0
25890	4602.0	576.0
25893	853.0	63.0
23230	3020.0	1548.0
23231	10164.0	12365.0
84259	650.0	746.0
84254	994.0	620.0
11254	48.0	1306.0
84253	419.0	120.0
11253	3864.0	3912.0
406989	0.0	0.0
84256	1686.0	1274.0
11255	0.0	0.0
84255	2183.0	1978.0
84250	487.0	430.0
11258	2640.0	2369.0
11257	656.0	937.0
84251	411.0	122.0
11259	1610.0	462.0
100874483	0.0	0.0
100874482	1.0	1.0
100874480	0.0	0.0
406900	4.0	0.0
100874484	5.0	0.0
201799	707.0	394.0
201798	19.0	32.0
50831	5.0	1.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	46.0	19.0
50835	0.0	0.0
50834	1.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	1.0
100874471	3.0	0.0
102465138	0.0	0.0
50839	7.0	3.0
100874470	0.0	0.0
102465137	0.0	1.0
50838	0.0	0.0
102465136	1.0	1.0
100874476	1.0	2.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	3.0	0.0
50840	74.0	53.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	22.0	43.0
100499183	84.0	77.0
50848	8227.0	8637.0
2601	3.0	10.0
100499177	1611.0	1459.0
102465141	0.0	0.0
50853	880.0	499.0
2609	1.0	0.0
102465140	0.0	0.0
50852	567.0	270.0
50855	195.0	144.0
50854	5326.0	5916.0
100499171	0.0	3.0
50856	234.0	238.0
50859	3.0	132.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	1.0	2.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	3950.0	28.0
2613	1.0	4.0
2611	2.0	1.0
50862	3467.0	2316.0
50861	5572.0	3694.0
2619	318.0	139.0
50863	65.0	489.0
100874499	0.0	0.0
2618	2936.0	1866.0
50865	5431.0	2780.0
2617	4320.0	5223.0
2616	332.0	436.0
2615	1691.0	1430.0
406940	4.0	0.0
406942	1.0	1.0
646612	22.0	8.0
406941	0.0	0.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	1225.0	1012.0
2624	326.0	142.0
2623	3.0	1.0
2622	1610.0	1207.0
2621	7436.0	13442.0
2620	43.0	22.0
406935	0.0	0.0
406934	0.0	0.0
646603	3.0	1.0
406937	0.0	0.0
406936	0.0	0.0
2629	2938.0	2081.0
406939	0.0	0.0
646609	1.0	0.0
2628	3123.0	310.0
406938	0.0	0.0
2627	516.0	686.0
2626	59.0	0.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	1.0
406932	0.0	0.0
646620	1.0	0.0
2636	0.0	0.0
2635	6406.0	9858.0
2634	11084.0	20907.0
2633	13207.0	13368.0
2632	1806.0	1233.0
2631	3626.0	2686.0
2630	99.0	48.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	7.0	4.0
406928	0.0	0.0
2639	1319.0	884.0
406927	0.0	0.0
646619	16.0	4.0
2638	2.0	2.0
2637	0.0	32.0
406929	0.0	0.0
646630	1.0	3.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	5183.0	3894.0
2647	1462.0	1853.0
2646	14.0	56.0
2645	52.0	8.0
2644	248.0	281.0
2643	929.0	787.0
2642	3.0	32.0
2641	0.0	0.0
406913	2.0	2.0
646627	3.0	0.0
406912	0.0	0.0
646625	1.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	689.0	444.0
406919	0.0	0.0
2648	1566.0	1978.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	1.0	0.0
406911	2.0	1.0
406910	0.0	0.0
2661	62.0	22.0
2660	13.0	10.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	559.0	147.0
2652	0.0	0.0
2651	490.0	472.0
406902	0.0	0.0
406901	2.0	0.0
406904	0.0	0.0
406903	0.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	1.0	1.0
100130733	38.0	22.0
2672	321.0	303.0
106144578	0.0	0.0
2671	902.0	1043.0
2670	26.0	18.0
106144575	0.0	1.0
2669	881.0	671.0
2668	1.0	6.0
2667	2.0	0.0
100874529	0.0	1.0
2665	16734.0	12940.0
2664	5345.0	5418.0
2662	313.0	29.0
100874524	11.0	17.0
100874523	0.0	0.0
100129743	2.0	0.0
100874522	0.0	0.0
100874528	3.0	0.0
100129738	3.0	3.0
100129739	3.0	2.0
100129736	0.0	0.0
100130721	1.0	0.0
2683	13245.0	18283.0
106144568	0.0	0.0
2681	799.0	566.0
2679	19.0	57.0
2678	1506.0	1410.0
100874519	0.0	2.0
2677	2476.0	1485.0
100874518	0.0	0.0
2676	7.0	4.0
2675	1878.0	781.0
2674	1050.0	53.0
2673	8247.0	5512.0
101056700	17.0	5.0
100874512	0.0	0.0
100874511	0.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	0.0	0.0
100130718	0.0	0.0
100874515	3.0	0.0
100130717	28.0	11.0
100874514	0.0	0.0
100129727	5.0	0.0
100129726	46.0	10.0
100129723	0.0	0.0
100129722	41.0	30.0
2694	1.0	0.0
2693	1.0	1.0
2692	3.0	0.0
2691	0.0	0.0
2690	325.0	71.0
2689	0.0	0.0
2688	7.0	2.0
2687	3966.0	4116.0
2686	1773.0	1148.0
100130708	1.0	0.0
100129716	41.0	20.0
106144540	0.0	0.0
100874531	0.0	0.0
100874530	1.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	2.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	3.0	1.0
106144538	2.0	4.0
2697	12763.0	8847.0
106144539	0.0	0.0
2696	102.0	224.0
2695	0.0	0.0
100129706	1.0	0.0
100129708	0.0	0.0
284131	994.0	846.0
115509	873.0	609.0
259197	300.0	210.0
284129	1261.0	1386.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	11.0	4.0
106144595	6.0	5.0
286749	35.0	3.0
106144598	1.0	0.0
106144599	6.0	0.0
284119	15482.0	20976.0
284116	0.0	3.0
284114	572.0	522.0
284111	97.0	6.0
284110	107.0	137.0
259173	2701.0	5796.0
106144584	0.0	2.0
286753	5.0	5.0
106144585	0.0	0.0
106144586	0.0	0.0
284106	1431.0	1266.0
284100	13.0	43.0
284184	700.0	911.0
127544	3210.0	3618.0
23443	2795.0	1928.0
115557	311.0	281.0
127540	0.0	0.0
23446	11469.0	8437.0
115560	323.0	253.0
23440	6.0	0.0
127534	3.0	96.0
139538	0.0	0.0
23452	850.0	2144.0
441459	3.0	3.0
441457	6.0	5.0
23456	1203.0	618.0
115548	2650.0	2750.0
23457	222.0	236.0
441452	0.0	1.0
441461	64.0	36.0
152503	3742.0	3444.0
23450	10994.0	8068.0
23451	19042.0	13398.0
139542	0.0	0.0
284167	20.0	24.0
23428	5242.0	4030.0
284161	391.0	220.0
23429	3183.0	2578.0
100130799	0.0	1.0
23420	1650.0	1740.0
23421	867.0	866.0
23423	5456.0	6847.0
23424	1312.0	887.0
23426	582.0	300.0
152519	253.0	160.0
152518	692.0	417.0
441490	0.0	0.0
23438	1654.0	1485.0
23439	0.0	0.0
100130786	1.0	1.0
23430	9.0	8.0
100130785	0.0	0.0
23431	795.0	783.0
23432	280.0	918.0
23433	3806.0	2552.0
441478	81.0	171.0
23434	0.0	0.0
23435	6263.0	4579.0
441476	53.0	33.0
23436	0.0	0.0
441484	1.0	0.0
441481	44.0	173.0
140545	116.0	58.0
100129795	1.0	0.0
139562	0.0	0.0
100129792	180.0	96.0
100129794	172.0	149.0
100129793	1.0	0.0
23405	5658.0	1711.0
23406	16428.0	10753.0
23408	1012.0	684.0
23409	101.0	52.0
100130776	89.0	149.0
100130775	1.0	0.0
441425	0.0	0.0
23400	2589.0	2399.0
100130771	23.0	19.0
23401	709.0	541.0
23403	1510.0	1014.0
441420	0.0	0.0
23404	1066.0	694.0
127579	38.0	48.0
100129784	3.0	1.0
100129781	21.0	8.0
100129782	0.0	0.0
23416	153.0	111.0
23417	1076.0	603.0
23418	45.0	13.0
100129777	0.0	0.0
441416	2.0	8.0
23410	1195.0	994.0
23411	1937.0	947.0
23412	936.0	1113.0
23413	4017.0	1975.0
441410	0.0	0.0
23414	797.0	140.0
23415	25.0	12.0
100129772	0.0	0.0
100130758	59.0	10.0
100130756	1.0	0.0
100129769	1.0	0.0
441442	1.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	16.0	9.0
379024	0.0	0.0
379025	2879.0	1910.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	12.0	2.0
100874504	0.0	0.0
100874503	0.0	1.0
284196	0.0	2.0
284194	4.0	0.0
139516	2.0	1.0
100129755	1.0	0.0
100130742	34.0	34.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	4.0	2.0
441432	0.0	0.0
441430	0.0	0.0
115572	227.0	150.0
379011	0.0	0.0
379012	0.0	0.0
379013	5.0	2.0
284186	26.0	91.0
284185	78.0	26.0
646531	16.0	4.0
100463285	11.0	1.0
84328	1541.0	760.0
84327	2890.0	1416.0
84329	1388.0	273.0
84324	109.0	148.0
84326	1104.0	1843.0
84320	1273.0	1416.0
100500797	0.0	0.0
646527	11.0	3.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	525.0	925.0
100499227	29.0	4.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	97.0	24.0
127495	58.0	49.0
84309	1539.0	2129.0
84317	2921.0	2460.0
84316	1468.0	1920.0
84319	657.0	564.0
84318	611.0	353.0
84313	2011.0	2189.0
84312	500.0	356.0
84315	836.0	581.0
84314	934.0	819.0
646538	0.0	0.0
343069	1.0	0.0
84311	1865.0	1517.0
84310	3625.0	3889.0
343068	0.0	0.0
343066	0.0	0.0
100996939	90.0	101.0
23386	5491.0	4681.0
23387	4274.0	2131.0
23389	6608.0	2176.0
441400	2.0	1.0
100996930	23.0	13.0
201853	4.0	0.0
23380	1322.0	1315.0
23381	6223.0	5702.0
23382	5711.0	3786.0
23383	3477.0	2460.0
