id	b21dbcdd-4d95-423f-a52f-efbe521cf23e	dfdfe4e3-a086-465d-ad7e-37e0c80dc327
23332	1991.0	4612.0
25996	1282.0	3430.0
23333	486.0	1659.0
23334	1514.0	2848.0
25998	2135.0	4105.0
23335	926.0	1895.0
23336	673.0	1388.0
441332	0.0	0.0
644082	1.0	1.0
23338	1689.0	4720.0
25999	85.0	1513.0
441331	0.0	0.0
84279	1201.0	1271.0
25992	2778.0	1584.0
84276	1234.0	2243.0
84275	969.0	635.0
284047	5.0	10.0
84278	114.0	114.0
84277	1491.0	2132.0
84272	2712.0	4836.0
84271	4000.0	7769.0
84274	1582.0	3128.0
84273	1001.0	2404.0
23306	571.0	1694.0
23307	1565.0	3330.0
284040	25.0	28.0
23308	93.0	180.0
23309	1336.0	3226.0
25961	115.0	173.0
25960	346.0	1381.0
25963	5039.0	15554.0
23300	2348.0	4995.0
23301	847.0	2803.0
25962	1821.0	2919.0
23302	131.0	239.0
23303	1692.0	4323.0
644096	825.0	1396.0
23304	2006.0	3625.0
25966	635.0	773.0
23305	55.0	18.0
644094	1.0	0.0
11328	2758.0	5422.0
11329	914.0	1366.0
11320	716.0	1766.0
137012	1.0	1.0
113000	684.0	1419.0
11322	325.0	9440.0
11321	1099.0	2717.0
284034	0.0	6.0
11326	88.0	351.0
11325	3670.0	7659.0
23317	2450.0	3766.0
84290	7.0	1.0
25979	2291.0	3141.0
23318	1040.0	1961.0
84292	671.0	732.0
25972	2372.0	4184.0
23310	648.0	1886.0
441359	0.0	0.0
25974	308.0	553.0
23312	382.0	1442.0
25973	126.0	317.0
23313	1264.0	2513.0
25976	953.0	8684.0
23314	41.0	162.0
25975	11.0	16.0
441355	1.0	0.0
25978	3762.0	7006.0
23315	1082.0	1580.0
25977	1524.0	2679.0
23316	297.0	6.0
11339	16.0	44.0
11338	5563.0	11977.0
441362	0.0	0.0
441361	0.0	0.0
140660	9.0	7.0
115650	3.0	52.0
127623	0.0	0.0
25970	3537.0	5864.0
284029	122.0	453.0
115653	0.0	0.0
84298	1021.0	1792.0
11331	5483.0	12552.0
11330	8.0	3.0
11333	5851.0	11460.0
152641	64.0	83.0
11332	232.0	1864.0
84299	2683.0	5844.0
11335	4023.0	11589.0
84294	623.0	1220.0
11334	2056.0	3700.0
84293	3865.0	8508.0
84296	70.0	319.0
11337	3754.0	8304.0
284021	46.0	503.0
84295	838.0	2600.0
11336	2245.0	3557.0
25946	2239.0	8344.0
25949	4408.0	10394.0
25948	1524.0	4144.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	2.0	17.0
25941	2584.0	5347.0
25940	1623.0	2142.0
100130892	17.0	12.0
25943	1027.0	1768.0
25942	3224.0	4987.0
100130890	106.0	193.0
25945	2153.0	2966.0
11309	489.0	1233.0
284099	2.0	3.0
284098	323.0	502.0
25957	4408.0	7683.0
140609	1463.0	3415.0
25959	2727.0	11703.0
100130889	5.0	25.0
100130887	68.0	29.0
25950	285.0	449.0
25953	5840.0	7791.0
25956	238.0	382.0
11317	1.0	6.0
11316	8388.0	15199.0
11319	1195.0	3101.0
11318	28.0	4.0
100379378	0.0	1.0
11311	1995.0	3669.0
11313	2324.0	7523.0
140603	0.0	0.0
11315	16848.0	21783.0
284086	706.0	1091.0
11314	46.0	126.0
25925	294.0	268.0
284085	3.0	6.0
25924	187.0	263.0
25927	179.0	366.0
284083	1.0	2.0
100130879	3.0	3.0
25926	1250.0	2244.0
139628	0.0	0.0
25929	569.0	1033.0
25928	74.0	6.0
441328	0.0	0.0
127687	2190.0	3645.0
100130873	2.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	3756.0	12394.0
441323	0.0	0.0
25920	2719.0	6005.0
25923	4496.0	8862.0
140612	358.0	720.0
100129880	0.0	0.0
284076	3.0	1.0
100129882	4.0	3.0
25936	1037.0	1568.0
25938	764.0	1255.0
25937	3388.0	6551.0
284071	13.0	15.0
100130866	0.0	0.0
25939	676.0	2166.0
113026	334.0	18603.0
441317	0.0	0.0
441315	0.0	0.0
25930	2190.0	5566.0
441314	0.0	0.0
441313	0.0	0.0
25932	1376.0	8638.0
127671	0.0	0.0
25934	1090.0	1289.0
127670	1.0	2.0
284069	99.0	1096.0
140623	39.0	26.0
140625	0.0	0.0
284067	1.0	0.0
100129871	0.0	0.0
140628	27.0	2.0
406982	0.0	0.0
406981	0.0	0.0
406984	1.0	0.0
406983	3.0	1.0
406986	0.0	0.0
406985	0.0	1.0
406988	0.0	0.0
406987	0.0	0.0
23287	347.0	712.0
23288	1696.0	2456.0
406980	0.0	0.0
84206	16.0	46.0
23281	54.0	3.0
84203	0.0	1.0
23283	1204.0	2649.0
23284	36.0	99.0
140596	0.0	0.0
23285	257.0	414.0
152579	567.0	938.0
140597	3460.0	198.0
23286	2285.0	9538.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	42.0	77.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	0.0
406976	0.0	0.0
23299	1181.0	3007.0
201725	411.0	583.0
23291	1536.0	3972.0
23293	363.0	1191.0
23294	1294.0	1764.0
23295	2678.0	12553.0
406968	0.0	0.0
406967	0.0	0.0
646658	1.0	208.0
152586	0.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	2.0	0.0
406962	1.0	15.0
646672	3.0	3.0
11280	11.0	5.0
406961	0.0	0.0
11283	1.0	0.0
406964	0.0	0.0
11282	4024.0	19008.0
406963	0.0	0.0
644016	3.0	1.0
11285	1643.0	2639.0
406966	0.0	0.0
11284	1628.0	3588.0
406965	0.0	0.0
23265	1552.0	4491.0
23266	3617.0	5435.0
23268	742.0	1016.0
23269	1314.0	1972.0
84229	9.0	3.0
164592	6.0	8.0
59269	597.0	997.0
84225	42.0	235.0
23261	2590.0	3393.0
84224	108.0	304.0
23262	1136.0	2172.0
23263	1290.0	2900.0
23264	5166.0	10744.0
84226	67.0	114.0
84221	362.0	494.0
406957	0.0	0.0
84220	2.0	0.0
406956	0.0	0.0
84223	814.0	406.0
406959	0.0	0.0
406958	0.0	0.0
84222	174.0	179.0
646685	2.0	0.0
644022	1.0	1.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	5.0	11.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	1.0
23276	937.0	1320.0
23277	1970.0	3275.0
23279	1839.0	2485.0
59277	221.0	703.0
59272	73.0	328.0
59271	777.0	1238.0
59274	643.0	1383.0
84218	0.0	0.0
84217	289.0	373.0
23270	1581.0	1982.0
23271	1733.0	4143.0
84219	680.0	1474.0
23272	2516.0	4571.0
23274	1010.0	3978.0
84216	231.0	845.0
84215	46.0	47.0
23275	1717.0	2221.0
406946	0.0	0.0
84210	0.0	2.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	4287.0	8595.0
644037	20.0	21.0
11260	2218.0	11966.0
646698	2.0	0.0
11262	13.0	47.0
23243	2174.0	3504.0
23244	4377.0	10340.0
59286	9014.0	10308.0
23245	72.0	254.0
23246	2273.0	3071.0
23247	2034.0	2061.0
59283	2.0	14.0
23248	2063.0	6603.0
644030	1.0	0.0
59285	0.0	0.0
59284	1.0	0.0
84247	1178.0	2496.0
23240	326.0	826.0
84246	1141.0	2161.0
84249	3.0	42.0
23241	2256.0	5242.0
23242	1375.0	1020.0
84248	1893.0	5411.0
84243	1544.0	2080.0
11264	1680.0	1645.0
84245	1373.0	1591.0
11267	3159.0	5406.0
11266	722.0	1051.0
11269	1151.0	1793.0
84240	751.0	1510.0
11270	429.0	1084.0
644042	0.0	0.0
11272	33.0	82.0
11274	124.0	753.0
11273	2028.0	8923.0
23254	557.0	1284.0
23255	23.0	43.0
23256	3113.0	4878.0
23258	1022.0	3070.0
23259	1204.0	3290.0
644041	0.0	1.0
84239	1753.0	10494.0
23250	1904.0	8978.0
84236	1142.0	1910.0
23251	30.0	31.0
23252	363.0	859.0
140564	43.0	102.0
23253	2040.0	2398.0
84232	5292.0	10142.0
11276	1666.0	3021.0
11275	832.0	3693.0
84231	1575.0	6769.0
49861	5.0	4.0
11278	217.0	1228.0
49860	1.0	0.0
84233	942.0	1226.0
11277	0.0	0.0
11279	208.0	1053.0
84230	271.0	842.0
23229	863.0	1778.0
49856	742.0	1526.0
644054	0.0	0.0
49855	974.0	2438.0
644059	0.0	0.0
49854	1124.0	1138.0
11240	24.0	229.0
23221	2580.0	5366.0
25884	4.0	4.0
23223	981.0	1800.0
25886	107.0	491.0
23224	7987.0	9918.0
25885	861.0	2317.0
23225	870.0	1589.0
25888	380.0	669.0
23228	173.0	253.0
644050	4.0	12.0
201780	6.0	41.0
84269	1404.0	2350.0
152559	396.0	624.0
25880	471.0	824.0
84268	1300.0	1742.0
23220	1976.0	23757.0
140576	2993.0	9032.0
84265	1913.0	2533.0
11243	2104.0	3085.0
139599	3.0	7.0
84264	71.0	355.0
140578	18.0	17.0
84267	1117.0	1415.0
11245	124.0	963.0
84266	4361.0	3988.0
11244	2124.0	4020.0
84261	601.0	1242.0
11247	2.0	38.0
139596	639.0	1352.0
84260	645.0	1662.0
84263	2159.0	4373.0
11249	0.0	0.0
84262	1239.0	1676.0
11248	89.0	130.0
345557	67.0	39.0
406993	0.0	0.0
406992	4.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	0.0	1.0
406997	0.0	0.0
406996	0.0	0.0
11252	5038.0	10194.0
406999	0.0	0.0
11251	6.0	3.0
406998	0.0	0.0
23232	247.0	1081.0
25895	583.0	712.0
23233	778.0	1603.0
25894	200.0	2688.0
25897	1012.0	2054.0
23234	370.0	1050.0
25896	844.0	1526.0
23235	2236.0	3770.0
23236	166.0	349.0
25898	1222.0	2567.0
23237	1030.0	809.0
644063	21.0	17.0
406991	0.0	0.0
23239	1028.0	1293.0
406990	0.0	0.0
25891	107.0	128.0
84258	43.0	30.0
25890	2271.0	862.0
25893	332.0	734.0
23230	1067.0	2033.0
23231	607.0	5071.0
84259	732.0	1040.0
84254	1625.0	2268.0
11254	12.0	3.0
84253	440.0	298.0
11253	2957.0	7949.0
406989	0.0	0.0
84256	1313.0	2237.0
11255	0.0	0.0
84255	1415.0	2526.0
84250	135.0	437.0
11258	3989.0	5215.0
11257	924.0	1258.0
84251	466.0	67.0
11259	1036.0	6867.0
100874483	0.0	0.0
100874482	0.0	0.0
100874480	0.0	0.0
406900	4.0	3.0
100874484	0.0	6.0
201799	32.0	472.0
201798	22.0	49.0
50831	0.0	1.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	20.0	32.0
50835	0.0	0.0
50834	0.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	3.0	1.0
102465138	0.0	0.0
50839	3.0	5.0
100874470	0.0	0.0
102465137	0.0	2.0
50838	0.0	1.0
102465136	0.0	2.0
100874476	1.0	2.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	1.0	0.0
50840	115.0	128.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	11.0	51.0
100499183	53.0	133.0
50848	8521.0	19241.0
2601	3.0	15.0
100499177	1759.0	2619.0
102465141	0.0	2.0
50853	675.0	595.0
2609	1.0	3.0
102465140	0.0	0.0
50852	7.0	8.0
50855	178.0	375.0
50854	4970.0	16592.0
100499171	0.0	0.0
50856	33.0	83.0
50859	0.0	3.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	2.0	2.0
100874498	0.0	0.0
646600	4.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	2854.0	46.0
2613	3.0	4.0
2611	8.0	5.0
50862	1523.0	3188.0
50861	5100.0	2984.0
2619	192.0	151.0
50863	20.0	46.0
100874499	0.0	0.0
2618	1210.0	2758.0
50865	6673.0	7501.0
2617	2486.0	10258.0
2616	567.0	728.0
2615	1292.0	4490.0
406940	0.0	4.0
406942	0.0	0.0
646612	19.0	29.0
406941	1.0	0.0
406944	0.0	0.0
406943	1.0	1.0
100996876	0.0	0.0
2625	443.0	1371.0
2624	143.0	499.0
2623	2.0	2.0
2622	1751.0	3058.0
2621	5877.0	6873.0
2620	45.0	56.0
406935	1.0	0.0
406934	0.0	0.0
646603	11.0	1.0
406937	0.0	0.0
406936	0.0	0.0
2629	1833.0	5591.0
406939	0.0	0.0
646609	0.0	0.0
2628	1336.0	3261.0
406938	0.0	0.0
2627	498.0	565.0
2626	1.0	0.0
406931	0.0	0.0
406930	0.0	0.0
406933	1.0	0.0
406932	0.0	0.0
646620	1.0	1.0
2636	0.0	0.0
2635	637.0	3970.0
2634	451.0	2153.0
2633	5737.0	4239.0
2632	1218.0	1867.0
2631	4885.0	8215.0
2630	46.0	101.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	5.0	3.0
406928	0.0	0.0
2639	1150.0	1352.0
406927	0.0	0.0
646619	5.0	6.0
2638	0.0	0.0
2637	0.0	7.0
406929	1.0	1.0
646630	3.0	2.0
406920	0.0	0.0
406922	0.0	0.0
406921	1.0	0.0
2650	3208.0	7243.0
2647	2123.0	3404.0
2646	3.0	20.0
2645	42.0	9.0
2644	164.0	629.0
2643	204.0	602.0
2642	2.0	3.0
2641	0.0	0.0
406913	3.0	9.0
646627	0.0	0.0
406912	2.0	3.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	501.0	265.0
406919	0.0	0.0
2648	1354.0	3198.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	0.0	0.0
406911	0.0	1.0
406910	0.0	0.0
2661	40.0	56.0
2660	13.0	12.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	1157.0	1011.0
2652	0.0	0.0
2651	91.0	232.0
406902	0.0	0.0
406901	0.0	0.0
406904	1.0	0.0
406903	0.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	31.0	84.0
2672	25.0	42.0
106144578	0.0	0.0
2671	862.0	1888.0
2670	16.0	39.0
106144575	0.0	1.0
2669	526.0	1231.0
2668	0.0	2.0
2667	0.0	0.0
100874529	1.0	1.0
2665	7911.0	15613.0
2664	3624.0	9598.0
2662	116.0	50.0
100874524	4.0	20.0
100874523	1.0	0.0
100129743	0.0	0.0
100874522	0.0	3.0
100874528	0.0	0.0
100129738	0.0	0.0
100129739	0.0	1.0
100129736	1.0	0.0
100130721	0.0	0.0
2683	10492.0	23104.0
106144568	0.0	0.0
2681	271.0	294.0
2679	12.0	159.0
2678	1450.0	2628.0
100874519	0.0	0.0
2677	1715.0	4085.0
100874518	1.0	0.0
2676	13.0	7.0
2675	1718.0	4055.0
2674	294.0	106.0
2673	5996.0	15790.0
101056700	2.0	2.0
100874512	0.0	0.0
100874511	0.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	1.0
100874516	0.0	1.0
100130718	1.0	1.0
100874515	1.0	2.0
100130717	37.0	44.0
100874514	0.0	0.0
100129727	2.0	3.0
100129726	14.0	11.0
100129723	0.0	0.0
100129722	58.0	107.0
2694	1.0	0.0
2693	0.0	0.0
2692	3.0	1.0
2691	0.0	0.0
2690	248.0	255.0
2689	0.0	0.0
2688	0.0	2.0
2687	2376.0	3363.0
2686	1805.0	2796.0
100130708	0.0	0.0
100129716	35.0	38.0
106144540	1.0	0.0
100874531	1.0	1.0
100874530	3.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	1.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	0.0	1.0
106144538	3.0	21.0
2697	15493.0	8910.0
106144539	0.0	0.0
2696	13.0	84.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	1.0	0.0
284131	878.0	1373.0
115509	399.0	800.0
259197	8.0	13.0
284129	1374.0	3243.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	5.0	11.0
106144595	0.0	0.0
286749	11.0	4.0
106144598	0.0	0.0
106144599	0.0	1.0
284119	11786.0	17744.0
284116	2.0	1.0
284114	454.0	795.0
284111	13.0	8.0
284110	0.0	71.0
259173	2816.0	3171.0
106144584	1.0	4.0
286753	13.0	1.0
106144585	0.0	0.0
106144586	0.0	1.0
284106	2731.0	3795.0
284100	0.0	36.0
284184	1265.0	1583.0
127544	748.0	1503.0
23443	1731.0	3227.0
115557	235.0	476.0
127540	0.0	0.0
23446	7966.0	27555.0
115560	95.0	243.0
23440	0.0	0.0
127534	0.0	70.0
139538	0.0	0.0
23452	409.0	1457.0
441459	9.0	4.0
441457	14.0	17.0
23456	619.0	878.0
115548	1474.0	4858.0
23457	109.0	629.0
441452	0.0	0.0
441461	82.0	115.0
152503	1762.0	4152.0
23450	4326.0	9069.0
23451	8308.0	18653.0
139542	0.0	0.0
284167	32.0	61.0
23428	3048.0	9194.0
284161	197.0	253.0
23429	1931.0	4578.0
100130799	0.0	0.0
23420	1077.0	3837.0
23421	783.0	1491.0
23423	8886.0	16409.0
23424	725.0	1481.0
23426	364.0	823.0
152519	367.0	380.0
152518	499.0	692.0
441490	0.0	0.0
23438	981.0	2371.0
23439	0.0	2.0
100130786	0.0	0.0
23430	1.0	1.0
100130785	0.0	0.0
23431	325.0	919.0
23432	159.0	759.0
23433	2485.0	6598.0
441478	145.0	635.0
23434	0.0	0.0
23435	5893.0	8395.0
441476	44.0	144.0
23436	0.0	0.0
441484	0.0	0.0
441481	113.0	228.0
140545	122.0	143.0
100129795	0.0	2.0
139562	1.0	2.0
100129792	139.0	105.0
100129794	303.0	447.0
100129793	0.0	0.0
23405	1844.0	2625.0
23406	2915.0	8660.0
23408	1036.0	1799.0
23409	97.0	130.0
100130776	57.0	75.0
100130775	3.0	5.0
441425	0.0	0.0
23400	1606.0	2807.0
100130771	4.0	9.0
23401	572.0	769.0
23403	1282.0	2394.0
441420	0.0	0.0
23404	718.0	1294.0
127579	31.0	65.0
100129784	4.0	2.0
100129781	6.0	8.0
100129782	0.0	0.0
23416	175.0	66.0
23417	673.0	1033.0
23418	13.0	4.0
100129777	0.0	0.0
441416	0.0	4.0
23410	1086.0	2448.0
23411	973.0	2143.0
23412	954.0	1761.0
23413	4773.0	3682.0
441410	0.0	0.0
23414	504.0	277.0
23415	2.0	9.0
100129772	1.0	2.0
100130758	15.0	21.0
100130756	0.0	0.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	2.0	4.0
115584	12.0	11.0
379024	0.0	0.0
379025	2247.0	3307.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	1.0	24.0
100874504	0.0	0.0
100874503	3.0	1.0
284196	0.0	1.0
284194	4.0	2.0
139516	2.0	0.0
100129755	0.0	0.0
100130742	18.0	38.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	0.0	3.0
441432	0.0	0.0
441430	0.0	0.0
115572	1541.0	377.0
379011	0.0	0.0
379012	0.0	0.0
379013	5.0	3.0
284186	44.0	149.0
284185	178.0	61.0
646531	14.0	21.0
100463285	0.0	8.0
84328	571.0	1364.0
84327	1823.0	4274.0
84329	74.0	186.0
84324	151.0	257.0
84326	2067.0	3672.0
84320	1577.0	3039.0
100500797	0.0	0.0
646527	10.0	9.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	1.0	0.0
84322	0.0	0.0
84321	580.0	2793.0
100499227	43.0	56.0
343071	1.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	0.0	4.0
127495	30.0	31.0
84309	1954.0	7090.0
84317	2673.0	4871.0
84316	3211.0	4034.0
84319	785.0	1265.0
84318	360.0	481.0
84313	2307.0	2722.0
84312	547.0	936.0
84315	716.0	1146.0
84314	722.0	1742.0
646538	1.0	0.0
343069	0.0	1.0
84311	1570.0	3448.0
84310	7470.0	12757.0
343068	0.0	0.0
343066	0.0	1.0
100996939	232.0	287.0
23386	2785.0	5211.0
23387	2286.0	3231.0
23389	2342.0	3578.0
441400	3.0	2.0
100996930	14.0	30.0
201853	1.0	4.0
23380	237.0	1071.0
23381	2929.0	7898.0
23382	3560.0	3348.0
23383	1703.0	3738.0
23384	2518.0	3129.0
23385	4151.0	14034.0
106866914	0.0	0.0
84342	1005.0	1816.0
106866913	2.0	1.0
84343	567.0	1975.0
60370	832.0	3278.0
84340	777.0	1530.0
106866915	0.0	0.0
646567	1.0	3.0
100996928	1.0	2.0
23397	10.0	220.0
23398	788.0	1682.0
23399	3472.0	8478.0
23390	1176.0	1983.0
23392	4469.0	7993.0
84335	2684.0	4129.0
23394	3607.0	7565.0
84334	1420.0	2421.0
23395	682.0	1490.0
84337	2573.0	4599.0
84336	1799.0	2954.0
23396	1891.0	5031.0
60386	213.0	389.0
84331	2606.0	2206.0
60385	11.0	9.0
84330	1156.0	1240.0
84333	2643.0	3893.0
84332	6.0	4.0
152485	964.0	1191.0
646575	0.0	0.0
646572	3.0	18.0
343045	0.0	2.0
646577	2.0	0.0
646576	29.0	5.0
23365	6946.0	20154.0
23366	297.0	352.0
23367	7453.0	20913.0
23368	5222.0	7258.0
23369	6020.0	11237.0
23360	1969.0	3865.0
23361	1319.0	2258.0
140432	0.0	0.0
23362	564.0	8251.0
23363	9728.0	12270.0
84364	4468.0	7465.0
84366	0.0	0.0
84365	989.0	2858.0
343035	0.0	0.0
139452	2.0	2.0
646583	1.0	2.0
23376	1905.0	4182.0
23378	805.0	1782.0
23379	1208.0	2134.0
646581	0.0	2.0
23370	104.0	410.0
23371	3789.0	10236.0
23373	1619.0	4186.0
100499261	0.0	1.0
646597	0.0	0.0
646595	1.0	4.0
100499258	0.0	0.0
23344	2979.0	8513.0
23345	10426.0	3559.0
201895	4470.0	19254.0
23347	1119.0	2536.0
646592	2.0	0.0
23348	2349.0	22935.0
23349	19.0	55.0
140453	0.0	0.0
23341	926.0	1401.0
140456	2.0	2.0
140458	3.0	0.0
100499252	1.0	2.0
140459	865.0	1936.0
100499251	0.0	0.0
23353	4568.0	7648.0
23354	572.0	1358.0
23355	970.0	1801.0
23357	615.0	1376.0
23358	1420.0	3156.0
23359	454.0	347.0
140460	682.0	1015.0
140461	1387.0	2731.0
140462	115.0	309.0
23350	2790.0	5139.0
140464	0.0	0.0
23351	1139.0	2477.0
140465	3233.0	5863.0
23352	3627.0	8566.0
140467	3315.0	4860.0
140468	1.0	0.0
140469	159.0	673.0
84376	2490.0	5927.0
2702	93.0	1258.0
2701	319.0	2232.0
2700	4.0	12.0
2709	5.0	72.0
2707	2.0	2258.0
2706	162.0	99.0
2705	59.0	0.0
2703	0.0	0.0
345651	0.0	18.0
2712	0.0	0.0
106866981	0.0	0.0
2710	237.0	403.0
106866980	0.0	0.0
2719	442.0	139.0
2717	951.0	894.0
50964	0.0	1.0
345643	39.0	130.0
345645	0.0	0.0
286826	109.0	278.0
286827	119.0	418.0
286828	0.0	0.0
59307	2235.0	3626.0
2720	3834.0	9837.0
2729	1507.0	2537.0
100500737	0.0	0.0
345630	7.0	114.0
2735	53.0	23.0
2734	9062.0	15970.0
2733	1396.0	2850.0
2732	0.0	0.0
2731	184.0	30.0
2730	1621.0	3683.0
2739	4012.0	9124.0
2738	585.0	463.0
2737	588.0	341.0
2736	13.0	18.0
106144534	2.0	0.0
106144535	0.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	2.0	0.0
106144532	13.0	12.0
106144533	0.0	0.0
2746	10374.0	8797.0
2745	443.0	759.0
2744	3518.0	8639.0
2743	29.0	771.0
60314	2547.0	4852.0
2742	0.0	0.0
60313	5373.0	13616.0
106144527	0.0	0.0
2741	0.0	0.0
259217	904.0	4159.0
60312	709.0	2835.0
106144528	3.0	3.0
2740	2.0	19.0
106144529	0.0	2.0
259215	5.0	1.0
2749	53.0	66.0
345611	1.0	1.0
50999	2907.0	7358.0
2747	22.0	131.0
259236	69.0	66.0
2760	1073.0	2864.0
106144524	0.0	0.0
259234	0.0	0.0
106144526	2.0	3.0
259232	65.0	48.0
259230	1805.0	2916.0
59339	1986.0	2088.0
59338	1533.0	2160.0
59335	1.0	0.0
2752	41913.0	19126.0
59336	0.0	0.0
2750	0.0	0.0
2771	8323.0	22946.0
59342	11313.0	11939.0
59341	71.0	34.0
2770	1196.0	1425.0
59344	11.0	19.0
59343	1880.0	2282.0
59340	1.0	1.0
84306	184.0	418.0
2768	954.0	2335.0
2767	3951.0	6858.0
59349	1499.0	3803.0
84305	2266.0	2689.0
2766	127.0	1058.0
2765	0.0	0.0
84307	1140.0	1828.0
84302	769.0	383.0
2764	1758.0	4416.0
59345	414.0	605.0
84301	915.0	2340.0
2762	965.0	1452.0
84304	1247.0	2060.0
59348	451.0	864.0
84303	871.0	1426.0
59347	0.0	1.0
2761	0.0	0.0
84300	1894.0	3259.0
646508	0.0	0.0
2769	36.0	97.0
646507	0.0	0.0
646520	0.0	0.0
2782	9851.0	25716.0
59353	72.0	34.0
2781	152.0	1403.0
59352	631.0	365.0
2780	0.0	0.0
59351	1.0	0.0
59350	84.0	102.0
2779	0.0	0.0
2778	129700.0	388502.0
2777	1.0	8.0
2776	3266.0	5837.0
2775	85.0	1828.0
2774	721.0	243.0
2773	2565.0	4856.0
60343	3626.0	5680.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	4.0
105370308	0.0	0.0
2793	39.0	103.0
100379584	0.0	0.0
2792	1.0	0.0
2791	2124.0	2808.0
2790	238.0	598.0
105369316	0.0	25.0
2789	0.0	0.0
2788	796.0	1078.0
2787	4868.0	10431.0
2786	19.0	13.0
441194	157.0	325.0
2785	6.0	5.0
2784	39.0	42.0
2783	7666.0	19627.0
441191	589.0	687.0
100129622	1.0	0.0
100130606	0.0	0.0
286410	421.0	730.0
100130603	0.0	0.0
286411	7.0	3.0
100130600	36.0	177.0
100379571	283.0	549.0
441177	16.0	3.0
2799	7352.0	17876.0
2798	1.0	4.0
2797	8.0	8.0
2796	34.0	42.0
2794	4987.0	9894.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	1.0	4.0
100129604	0.0	0.0
286430	0.0	0.0
105369343	3.0	1.0
286436	0.0	0.0
100379592	3.0	15.0
441154	5.0	3.0
441151	0.0	0.0
441150	387.0	676.0
191585	1.0	0.0
105370357	0.0	0.0
441133	3.0	1.0
100142659	0.0	3.0
100379564	0.0	0.0
441168	16.0	63.0
441166	2.0	8.0
101730217	1.0	2.0
441161	17.0	0.0
441160	2.0	4.0
646498	1.0	0.0
441108	409.0	490.0
23562	0.0	9.0
23563	7.0	3.0
359948	11370.0	15843.0
23564	7000.0	20250.0
23566	3.0	6.0
100130693	1.0	0.0
23567	821.0	979.0
23568	93.0	254.0
23569	0.0	0.0
23560	1373.0	3223.0
286494	1.0	0.0
286495	113.0	546.0
286499	11.0	16.0
100130687	0.0	1.0
23576	3779.0	11886.0
117608	187.0	492.0
100129690	0.0	2.0
100129696	26.0	23.0
100129692	1.0	0.0
100129694	0.0	0.0
23548	484.0	1016.0
23549	1088.0	2697.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	732.0	2169.0
23542	122.0	53.0
23543	2707.0	4670.0
130612	292.0	358.0
23544	3.0	4.0
130617	3637.0	4853.0
100130671	0.0	0.0
23545	644.0	1705.0
441124	268.0	255.0
