id	78b598c7-f670-4cbc-8c75-ac29bde3bcf4	c62a4599-e1a7-41af-9820-a961c6473f34
4879	0.0	2.0
2219	47.0	128.0
4891	6722.0	6194.0
4892	1.0	2.0
4893	2447.0	2722.0
2232	996.0	1347.0
2231	1.0	0.0
2230	2263.0	1404.0
649288	0.0	0.0
2229	2.0	0.0
2228	3.0	1.0
2227	0.0	0.0
204474	1.0	0.0
2224	3147.0	3185.0
2222	5380.0	3713.0
4884	10.0	3.0
4885	10.0	228.0
4886	946.0	304.0
4887	2.0	0.0
4888	13.0	5.0
4889	66.0	5.0
131177	45.0	23.0
2243	0.0	0.0
2242	1973.0	1901.0
2241	3092.0	2449.0
649299	2.0	2.0
143162	94.0	72.0
2239	2110.0	2098.0
2237	504.0	873.0
2236	0.0	0.0
2235	1702.0	1086.0
4897	1155.0	4471.0
4898	5821.0	5991.0
4899	1535.0	1576.0
131185	2.0	11.0
2254	110.0	155.0
2253	0.0	0.0
2252	1096.0	34.0
2251	0.0	0.0
2250	1.0	1.0
2249	0.0	27.0
2248	0.0	0.0
2247	391.0	794.0
2246	520.0	2469.0
2245	1177.0	1316.0
2244	0.0	0.0
100506516	47.0	141.0
2264	69.0	26.0
348262	6772.0	6356.0
2263	10675.0	4295.0
2262	58.0	161.0
2261	368.0	1497.0
2260	4490.0	4026.0
169792	3239.0	2787.0
613227	6.0	5.0
2259	87.0	32.0
2258	350.0	147.0
167127	1.0	21.0
2257	209.0	213.0
2256	88.0	57.0
2255	171.0	0.0
100506506	0.0	0.0
348254	1.0	2.0
2275	611.0	1381.0
2274	2968.0	987.0
2273	32422.0	6537.0
2272	904.0	409.0
2271	2729.0	1799.0
100132086	0.0	0.0
253430	707.0	581.0
2268	351.0	931.0
2267	1.0	1.0
2266	0.0	0.0
348249	1.0	1.0
2287	2446.0	2294.0
2286	11995.0	5948.0
2284	0.0	0.0
2283	0.0	0.0
2281	268.0	248.0
2280	13799.0	14372.0
2277	34.0	20.0
2290	55.0	2.0
348235	2447.0	1537.0
2298	29.0	32.0
2297	31.0	18.0
2296	558.0	533.0
2295	232.0	102.0
2294	177.0	384.0
2289	3233.0	2468.0
2288	9103.0	6133.0
2299	3.0	0.0
338879	1.0	4.0
338870	3.0	1.0
652873	0.0	0.0
253461	6557.0	5706.0
338872	6.0	9.0
192134	0.0	12.0
104054213	19.0	5.0
338862	0.0	0.0
338864	0.0	0.0
192146	18.0	21.0
100132121	0.0	0.0
100846978	80.0	13.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	0.0	1.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	13.0	27.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	3.0	3.0
399804	124.0	182.0
399806	1.0	0.0
100132163	10.0	12.0
100132166	0.0	0.0
100132169	112.0	16.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1000.0	630.0
399814	0.0	0.0
100132173	0.0	0.0
338917	0.0	0.0
387804	19.0	24.0
375850	0.0	0.0
387837	1.0	4.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	3.0	6.0
133789	1.0	0.0
101928840	13.0	32.0
100421008	0.0	0.0
100506492	0.0	0.0
613210	0.0	0.0
613211	0.0	2.0
613212	0.0	1.0
100506495	738.0	135.0
101928846	32.0	11.0
387856	57.0	84.0
387853	0.0	0.0
613209	0.0	1.0
121793	8.0	6.0
145767	95.0	68.0
100073347	7.0	5.0
399857	0.0	0.0
100421018	1.0	0.0
145781	13.0	3.0
613204	0.0	0.0
387845	26.0	34.0
145773	284.0	121.0
170712	0.0	0.0
387841	138.0	272.0
100134713	119.0	81.0
387849	33.0	22.0
157773	408.0	122.0
399823	10.0	23.0
131149	0.0	0.0
157777	106.0	52.0
399829	1.0	1.0
101928869	0.0	1.0
399827	0.0	0.0
4904	21759.0	15139.0
4905	2073.0	1855.0
4907	5304.0	7781.0
4908	40.0	62.0
4909	64.0	98.0
145788	201.0	84.0
4900	533.0	1518.0
4901	328.0	186.0
4902	14.0	29.0
155100	7.0	7.0
157769	2777.0	3077.0
399839	0.0	0.0
4914	5.0	1.0
4915	46855.0	29740.0
387867	15.0	10.0
4916	274.0	421.0
4917	8.0	3.0
4919	137.0	265.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	983.0	529.0
50507	190.0	755.0
399888	391.0	3.0
100421046	0.0	0.0
50506	29087.0	31980.0
100421047	0.0	0.0
50509	596.0	1427.0
50508	0.0	0.0
157713	0.0	0.0
100506457	2.0	1.0
133746	3738.0	3735.0
100506451	432.0	381.0
4925	7369.0	2328.0
4926	20698.0	24191.0
4927	2582.0	2274.0
4928	6346.0	6650.0
4929	1353.0	3339.0
387895	2.0	6.0
387893	3249.0	2488.0
50512	1243.0	1667.0
50511	38.0	79.0
4920	2276.0	751.0
4921	4080.0	1579.0
50514	0.0	3.0
4922	71.0	1.0
4923	6.0	1.0
4924	24805.0	18791.0
50515	650.0	1425.0
100421045	3.0	2.0
100421057	0.0	2.0
100421058	0.0	0.0
100506443	2.0	0.0
387890	2530.0	1126.0
157708	2.0	0.0
4938	842.0	1260.0
4939	637.0	2070.0
387885	66.0	33.0
387882	115.0	358.0
4931	1182.0	1311.0
100421055	4.0	6.0
4935	279.0	228.0
100506475	0.0	1.0
157739	116.0	6.0
4947	7200.0	7870.0
4948	1494.0	96.0
145741	20.0	327.0
100132100	0.0	0.0
101928827	1.0	0.0
100132101	4.0	1.0
100132103	5.0	0.0
100132104	0.0	0.0
169714	2277.0	3344.0
4940	1295.0	2341.0
145748	441.0	414.0
4942	6475.0	3449.0
4943	1249.0	1456.0
4946	22557.0	18733.0
399876	5.0	1.0
100506465	0.0	0.0
157724	0.0	0.0
100506469	1181.0	812.0
131118	1961.0	1220.0
100506462	49.0	26.0
4958	1133.0	5.0
100132116	29.0	33.0
4951	0.0	0.0
100421072	0.0	2.0
4952	3824.0	2888.0
4953	6641.0	13051.0
399881	1.0	0.0
100421075	0.0	0.0
4954	2.0	6.0
4956	0.0	0.0
4957	1876.0	2456.0
100847022	0.0	1.0
100847023	4.0	1.0
100847020	1.0	0.0
286887	1.0	0.0
100847021	0.0	0.0
100847026	0.0	0.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	39.0	138.0
100847025	0.0	0.0
100847028	5.0	2.0
100847029	0.0	0.0
4969	1379.0	43.0
2306	26.0	69.0
2305	125.0	298.0
2304	25184.0	14984.0
2303	151.0	148.0
2302	1125.0	30.0
284217	751.0	4150.0
2301	1.0	0.0
2300	64.0	80.0
284215	0.0	0.0
2309	4728.0	4029.0
4967	15300.0	7135.0
2308	4519.0	3070.0
4968	1479.0	1772.0
2307	91.0	346.0
100847030	0.0	2.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	8562.0	1309.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	1.0	4.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	1.0	1.0
100847039	1.0	0.0
100862666	0.0	0.0
2317	29487.0	21184.0
2316	37973.0	66204.0
2315	33.0	20.0
2314	7180.0	12176.0
100862662	5.0	0.0
2313	695.0	1739.0
284207	4154.0	3545.0
2312	39.0	7.0
2311	2.0	0.0
2310	64.0	52.0
284203	0.0	0.0
4973	320.0	451.0
4974	29.0	13.0
4975	0.0	1.0
4976	3729.0	3013.0
2319	6379.0	6629.0
4978	12.0	29.0
2318	1180.0	400.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	0.0
4991	0.0	0.0
4992	0.0	0.0
100847042	2.0	1.0
4993	6.0	5.0
100847043	0.0	0.0
2331	18339.0	2526.0
100862678	0.0	0.0
100847048	1.0	0.0
2330	273.0	200.0
100862679	0.0	0.0
100847049	2.0	2.0
100847046	5.0	3.0
100847047	0.0	0.0
100862675	1.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	166.0	149.0
100862670	0.0	0.0
2327	1328.0	60.0
2326	82.0	27.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	2840.0	3674.0
2323	132.0	76.0
259239	0.0	0.0
2322	12.0	20.0
2321	4266.0	14508.0
4983	1015.0	478.0
4985	11.0	10.0
4986	15.0	8.0
4987	94.0	175.0
4988	0.0	0.0
2329	511.0	327.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	1.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	656.0	583.0
100847059	0.0	0.0
2341	2.0	1.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	3659.0	3951.0
2335	25077.0	954247.0
2334	117.0	654.0
104502416	6.0	4.0
259249	0.0	0.0
2332	5164.0	6166.0
100862680	0.0	0.0
4994	1.0	0.0
4995	1.0	0.0
104502417	2.0	11.0
4998	33.0	85.0
4999	1801.0	1217.0
260294	145.0	141.0
100847062	0.0	0.0
260293	491.0	367.0
100847063	0.0	0.0
284260	10.0	15.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	197007.0	110847.0
2352	36.0	1.0
100847068	0.0	0.0
2350	218.0	342.0
100847069	0.0	0.0
100862692	2.0	1.0
2348	4211.0	569.0
2346	57.0	268.0
284257	0.0	0.0
284254	0.0	0.0
100847070	0.0	1.0
284252	1754.0	2487.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	4.0	0.0
100847072	1.0	0.0
100847077	0.0	0.0
729790	0.0	1.0
100847078	0.0	2.0
100847075	2.0	2.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	82.0	66.0
729798	2.0	5.0
2359	182.0	242.0
2358	0.0	15.0
2357	72.0	195.0
2356	3020.0	4113.0
2355	8434.0	8888.0
2354	76407.0	39646.0
100847080	2.0	0.0
100847081	0.0	0.0
259283	129.0	26.0
100847084	0.0	0.0
259282	4651.0	4102.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	2.0	0.0
259289	1.0	2.0
259287	0.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	0.0	2.0
284233	64.0	154.0
284232	0.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	5.0	7.0
259293	5.0	0.0
259292	1.0	0.0
100847093	0.0	0.0
259290	6.0	7.0
259296	1.0	0.0
259295	24.0	21.0
646913	0.0	0.0
646912	1.0	1.0
646910	5.0	0.0
50700	0.0	0.0
646915	2.0	2.0
59082	0.0	0.0
2395	625.0	507.0
59084	6501.0	2603.0
441584	0.0	0.0
11108	2738.0	3046.0
11107	917.0	523.0
11100	17536.0	19929.0
11102	1763.0	1226.0
11101	2463.0	1950.0
139411	70.0	281.0
11104	1354.0	1117.0
11103	2500.0	2017.0
284297	603.0	371.0
11105	1.0	0.0
693231	0.0	2.0
25759	4228.0	3745.0
693232	39.0	27.0
284293	33.0	20.0
693233	0.0	0.0
693234	1.0	0.0
693235	1.0	1.0
115426	2352.0	2647.0
25758	15.0	122.0
100379174	0.0	1.0
11119	906.0	853.0
11118	1354.0	1144.0
441581	1.0	0.0
127406	4.0	0.0
84034	1188.0	3247.0
84033	4094.0	5824.0
11113	321.0	471.0
11112	5526.0	3246.0
139422	0.0	1.0
284288	0.0	0.0
139420	0.0	0.0
11117	1094.0	901.0
11116	1829.0	1105.0
693220	27.0	20.0
693221	0.0	0.0
84061	15911.0	9038.0
693222	0.0	0.0
84060	1010.0	779.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	12.0	8.0
139425	0.0	0.0
693227	0.0	0.0
693228	1.0	1.0
693229	1.0	0.0
115416	1724.0	816.0
84067	3742.0	3870.0
84066	4.0	0.0
84069	65.0	516.0
84068	707.0	489.0
84063	2.0	2.0
284276	375.0	60.0
84062	1411.0	1476.0
139431	0.0	0.0
84065	3664.0	3657.0
284274	0.0	0.0
84064	2926.0	2139.0
284273	3762.0	2807.0
693230	2.0	1.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	1.0
693213	3.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	56.0	10.0
84059	1789.0	119.0
84056	972.0	669.0
84055	8.0	7.0
84058	616.0	836.0
84057	21.0	54.0
284266	28.0	447.0
84054	8.0	9.0
84081	3337.0	2606.0
84080	1932.0	1023.0
84083	515.0	257.0
441549	250.0	118.0
441548	16.0	2.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	1.0	0.0
441550	6.0	8.0
84089	1.0	0.0
84088	1.0	0.0
84085	2157.0	1300.0
84084	13.0	3.0
84087	2.0	0.0
84086	0.0	0.0
84070	83.0	31.0
84072	4.0	6.0
84071	275.0	142.0
392100	0.0	1.0
100379132	0.0	0.0
392106	1.0	1.0
441533	5.0	5.0
441531	0.0	4.0
84078	1641.0	815.0
84077	12.0	11.0
84079	3718.0	1570.0
84074	1218.0	309.0
84073	125.0	95.0
84076	0.0	0.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	3.0	0.0
201931	3964.0	2655.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	0.0	0.0
100847006	0.0	0.0
100847007	2.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	5.0	15.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	7.0	2.0
127435	3926.0	174.0
106480190	4.0	2.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	0.0	1.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	4.0	0.0
343099	122.0	144.0
103695431	0.0	0.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	2.0	0.0
103695433	1.0	0.0
100847010	3.0	10.0
103695436	3.0	6.0
100847015	0.0	0.0
103695435	10.0	8.0
100847016	1.0	1.0
100847013	11.0	0.0
100847014	0.0	0.0
441554	16.0	14.0
100847019	0.0	0.0
100847017	0.0	0.0
100847018	0.0	1.0
127428	1144.0	785.0
84096	0.0	0.0
84097	0.0	0.0
11061	411.0	798.0
646892	2.0	5.0
441509	1.0	1.0
646891	0.0	0.0
11060	4525.0	4883.0
11063	28.0	19.0
619279	4200.0	2442.0
646898	0.0	0.0
11062	669.0	428.0
11065	41.0	179.0
441505	0.0	3.0
11064	1646.0	2001.0
23046	140.0	198.0
441502	2.0	2.0
23047	2303.0	2498.0
441501	14.0	98.0
23048	6885.0	4112.0
106479179	0.0	0.0
23049	9835.0	6604.0
106479178	1.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	19.0	1.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	3697.0	3322.0
106480178	1.0	0.0
106479170	2.0	0.0
23042	8368.0	8583.0
106480177	0.0	0.0
23043	1440.0	4080.0
106480179	1.0	1.0
104384744	0.0	4.0
11067	4689.0	6133.0
50674	0.0	2.0
11066	1742.0	1854.0
11069	402.0	1451.0
11068	1851.0	1409.0
139378	3.0	1.0
106480170	1.0	0.0
152330	2960.0	1990.0
106480172	2.0	0.0
106480171	0.0	0.0
11070	5573.0	4560.0
404550	343.0	146.0
644242	56.0	42.0
404552	0.0	0.0
11072	3677.0	2344.0
11074	28.0	26.0
644246	395.0	361.0
11073	1699.0	1814.0
166979	2.0	11.0
11076	3732.0	250.0
11075	0.0	38.0
201965	1184.0	660.0
379027	0.0	0.0
23057	1734.0	1457.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	2718.0	2168.0
164312	15.0	33.0
106479168	1.0	0.0
106479167	0.0	0.0
106479166	2.0	0.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	2.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	5273.0	2645.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	3084.0	7774.0
379034	4.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	5804.0	5577.0
115399	410.0	570.0
23054	4963.0	4150.0
11078	2773.0	2501.0
11077	34.0	33.0
644237	7.0	1.0
11079	5768.0	5215.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	1.0	0.0
106480182	0.0	0.0
11041	3878.0	2332.0
11040	642.0	980.0
11043	741.0	604.0
23023	2567.0	2617.0
441525	0.0	0.0
106480149	0.0	0.0
23024	225.0	133.0
106480148	0.0	0.0
23025	33.0	43.0
23026	43.0	8.0
441521	0.0	0.0
23028	4654.0	4755.0
106479199	1.0	0.0
23029	111.0	107.0
106479198	0.0	0.0
201973	804.0	578.0
106479197	1.0	1.0
106479196	0.0	0.0
106480152	0.0	1.0
106480151	0.0	0.0
106479195	1.0	1.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	1.0
106480153	2.0	4.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	13049.0	13740.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	6.0	0.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	15344.0	8357.0
106480157	0.0	0.0
11045	0.0	1.0
11044	1716.0	1892.0
11047	3462.0	4263.0
644248	2.0	0.0
11046	3215.0	1499.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	22.0	7.0
343171	239.0	90.0
343170	0.0	0.0
441519	0.0	0.0
11052	4446.0	4879.0
441518	1023.0	885.0
11051	5230.0	5540.0
11054	3952.0	3165.0
23034	3013.0	5248.0
23035	1958.0	861.0
106480159	0.0	0.0
23036	3253.0	2823.0
729816	0.0	0.0
23037	292.0	687.0
23038	8189.0	8604.0
106479189	0.0	0.0
23039	6763.0	6645.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	2.0
106479183	2.0	0.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	6174.0	4222.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	890.0	2007.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	4409.0	3314.0
106480169	0.0	1.0
729809	0.0	0.0
23033	2322.0	2371.0
106480168	0.0	0.0
11056	1093.0	2001.0
11055	20.0	9.0
343169	2.0	0.0
11057	4860.0	5224.0
11059	4144.0	2405.0
106480161	0.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	69.0	17.0
693202	0.0	0.0
693203	0.0	0.0
11021	2127.0	2207.0
693204	0.0	0.0
11020	2216.0	1921.0
693205	0.0	1.0
106479139	0.0	0.0
23001	4845.0	4128.0
106480127	0.0	0.0
693206	135.0	66.0
106479138	0.0	0.0
23002	3024.0	1545.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	1.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	0.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	3836.0	2903.0
106479134	0.0	0.0
106479133	4.0	1.0
23007	1463.0	119.0
106479132	0.0	0.0
23008	4913.0	3987.0
106479131	1.0	2.0
106479130	11.0	13.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	2.0	1.0
84000	1048.0	761.0
11022	1041.0	1863.0
11025	79.0	106.0
11024	14.0	35.0
84002	655.0	728.0
139334	0.0	0.0
11027	37.0	58.0
11029	0.0	0.0
11030	12117.0	11261.0
106479129	0.0	0.0
11031	7320.0	5751.0
106479128	0.0	0.0
106479127	3.0	4.0
106480138	0.0	0.0
23012	1712.0	1869.0
23013	7064.0	7984.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	5520.0	7938.0
106479125	0.0	0.0
23015	4620.0	8000.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	2914.0	2435.0
106479123	0.0	0.0
23017	143.0	42.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	8452.0	7419.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	1.0	1.0
23011	4787.0	4766.0
106480146	0.0	0.0
11034	35052.0	19222.0
152302	865.0	566.0
11033	902.0	539.0
11036	0.0	0.0
11035	737.0	882.0
11037	523.0	865.0
139341	1002.0	901.0
644297	14.0	7.0
166968	1493.0	1725.0
619212	0.0	0.0
59067	1.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	2.0	0.0
106479158	0.0	0.0
106480107	0.0	1.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	54.0	38.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	221.0	818.0
11000	899.0	1251.0
11005	90.0	46.0
11004	214.0	361.0
11007	930.0	632.0
11006	288.0	547.0
127391	2.0	0.0
11010	855.0	670.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	1.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	301.0	159.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	1380.0	735.0
106479143	0.0	0.0
106479142	0.0	4.0
106479141	0.0	0.0
11019	791.0	477.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	0.0	3.0
11012	5.0	5313.0
11011	2294.0	1988.0
11014	13231.0	13471.0
11013	23.0	42.0
11016	2667.0	2064.0
11015	685.0	2057.0
11018	1278.0	1294.0
11017	1786.0	1279.0
139363	0.0	0.0
106144608	0.0	0.0
646808	15.0	9.0
106144606	15.0	18.0
106144607	0.0	0.0
345778	2154.0	1657.0
646802	0.0	0.0
730861	1.0	1.0
729873	0.0	6.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	124.0	46.0
729877	0.0	0.0
259308	3.0	4.0
259307	62.0	109.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	1.0	3.0
50604	3.0	2.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	1.0	1.0
106479113	0.0	2.0
106479112	1.0	1.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1309.0	1242.0
50613	0.0	3.0
50612	0.0	0.0
50615	48.0	108.0
50614	3190.0	244.0
50617	0.0	2.0
729894	0.0	0.0
50616	0.0	0.0
50619	506.0	494.0
50618	6899.0	8083.0
106479109	0.0	0.0
106479108	0.0	4.0
106479107	0.0	0.0
106479106	1.0	1.0
106479105	64.0	37.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	7.0	2.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	39.0	95.0
646839	3.0	4.0
50626	4152.0	4141.0
646837	2.0	2.0
50628	2355.0	1821.0
646851	402.0	250.0
260332	0.0	0.0
23089	1886.0	1217.0
260334	21.0	20.0
260337	2.0	1.0
260338	1.0	0.0
23081	1520.0	1650.0
23082	1469.0	2916.0
100272228	302.0	208.0
23085	4963.0	4280.0
23086	839.0	461.0
23087	1199.0	1333.0
50631	51.0	31.0
50632	8.0	0.0
646849	0.0	0.0
23080	3819.0	3805.0
50636	120.0	204.0
50639	1.0	1.0
729830	932.0	788.0
644202	10.0	7.0
646864	1.0	1.0
646862	2.0	26.0
729838	34.0	10.0
23092	1189.0	1011.0
23093	2103.0	1855.0
23094	4234.0	2818.0
23095	5195.0	5437.0
23096	1298.0	975.0
23097	1737.0	1882.0
729828	9.0	1.0
23098	875.0	451.0
50640	3234.0	2544.0
23099	1637.0	1567.0
730811	0.0	0.0
23090	673.0	674.0
23091	6601.0	6019.0
11081	5.0	0.0
50649	2077.0	987.0
11080	4450.0	2099.0
11083	6725.0	5620.0
729862	0.0	0.0
11082	31.0	2463.0
11085	0.0	0.0
644213	1.0	2.0
100286844	101.0	46.0
646875	2.0	1.0
644214	2.0	0.0
11086	2.0	1.0
646873	0.0	0.0
23067	3461.0	2915.0
23060	3565.0	3294.0
23061	12057.0	9741.0
23062	11802.0	12320.0
23063	3850.0	3608.0
23064	9619.0	8870.0
23065	3193.0	3416.0
50651	68.0	184.0
100272205	23.0	27.0
23066	924.0	398.0
50650	2390.0	1871.0
50652	0.0	0.0
11092	1974.0	1072.0
644220	1.0	5.0
11091	2894.0	1911.0
11094	3312.0	4477.0
729852	1919.0	1482.0
11093	468.0	256.0
11096	1658.0	657.0
11095	38.0	159.0
11098	6454.0	34060.0
11097	1325.0	1170.0
646884	0.0	0.0
23078	2038.0	1224.0
729857	29.0	5.0
23070	3578.0	2888.0
23071	5987.0	5259.0
23072	80.0	6.0
164380	0.0	0.0
23074	1532.0	1004.0
23075	5125.0	4941.0
23076	1895.0	2125.0
23077	4446.0	4152.0
11099	6549.0	3668.0
646879	0.0	0.0
644218	1.0	0.0
646877	0.0	1.0
100130972	1.0	0.0
100379220	2.0	1.0
100130970	0.0	0.0
284339	11.0	41.0
284338	49.0	83.0
100129983	0.0	0.0
100129982	4.0	8.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	1.0	0.0
100130967	37.0	11.0
100129976	3.0	1.0
100130963	0.0	0.0
100130962	0.0	0.0
284325	980.0	639.0
100129972	0.0	0.0
284323	1365.0	999.0
100129969	1.0	1.0
100130958	194.0	89.0
693187	0.0	0.0
693188	1.0	0.0
693189	0.0	3.0
100130954	0.0	0.0
2444	170.0	162.0
100379249	0.0	0.0
693190	0.0	0.0
100129961	120.0	104.0
284312	210.0	73.0
693191	0.0	0.0
100129960	2.0	0.0
693192	0.0	0.0
693193	1.0	1.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	0.0
693177	0.0	0.0
693178	0.0	1.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	1.0
284309	1364.0	1270.0
284307	781.0	812.0
284306	272.0	211.0
693180	0.0	0.0
693181	2.0	0.0
693182	0.0	0.0
693183	3.0	1.0
693184	0.0	0.0
693185	0.0	0.0
693186	1.0	0.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	64.0	38.0
100130933	8.0	9.0
100130932	19.0	19.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	1.0	0.0
284371	762.0	921.0
284370	954.0	741.0
100130923	1.0	3.0
100130922	0.0	0.0
100129937	0.0	0.0
100129933	1.0	0.0
2483	1643.0	1631.0
284369	0.0	1.0
2475	3648.0	4009.0
284367	5.0	336.0
284366	0.0	1.0
284361	25433.0	15804.0
50801	1.0	0.0
50804	542.0	1935.0
50805	0.0	0.0
