id	ae1ca60a-1b87-418f-94dd-e1b707352941	87eea66b-23f3-46ca-a0d6-7724b3d0da3d
4891	12297.0	9806.0
4892	2.0	0.0
4893	3980.0	3435.0
2232	898.0	1545.0
2231	3.0	5.0
2230	3974.0	3424.0
649288	0.0	2.0
2229	0.0	2.0
2228	1.0	1.0
2227	0.0	0.0
204474	0.0	0.0
2224	4989.0	6611.0
2222	8802.0	7107.0
4884	49.0	3.0
4885	49.0	81.0
4886	352.0	90.0
4887	0.0	0.0
4888	17.0	24.0
4889	19.0	11.0
131177	39.0	663.0
2243	11.0	14.0
2242	2119.0	1541.0
2241	3263.0	1320.0
649299	0.0	1.0
143162	63.0	962.0
2239	1762.0	6909.0
2237	1159.0	843.0
2236	0.0	0.0
2235	3949.0	2715.0
4897	2465.0	5073.0
4898	10150.0	6432.0
4899	2654.0	1347.0
131185	4.0	4.0
2254	48.0	9.0
2253	0.0	2.0
2252	638.0	34.0
2251	0.0	0.0
2250	0.0	1.0
2249	0.0	1.0
2248	0.0	0.0
2247	338.0	510.0
2246	536.0	2166.0
2245	1936.0	858.0
2244	35.0	50.0
100506516	36.0	51.0
2264	89.0	42.0
348262	6238.0	11519.0
2263	11591.0	5922.0
2262	49.0	45.0
2261	354.0	604.0
2260	4881.0	6913.0
169792	19120.0	1481.0
613227	2.0	1.0
2259	43.0	17.0
2258	780.0	182.0
167127	4.0	370.0
2257	356.0	238.0
2256	340.0	79.0
2255	74.0	2.0
100506506	0.0	0.0
348254	1.0	1.0
2275	498.0	530.0
2274	2501.0	2997.0
2273	102429.0	39550.0
2272	1491.0	770.0
2271	6137.0	3572.0
100132086	0.0	0.0
253430	1376.0	643.0
2268	200.0	1259.0
2267	1.0	4.0
2266	45.0	40.0
348249	0.0	0.0
2287	3654.0	4765.0
2286	14246.0	13608.0
2284	0.0	1.0
2283	0.0	0.0
2281	278.0	524.0
2280	22633.0	14544.0
2277	65.0	14.0
2290	1.0	0.0
348235	3284.0	2269.0
2298	12.0	22.0
2297	3.0	2.0
2296	416.0	419.0
2295	384.0	70.0
2294	223.0	218.0
2289	10075.0	4103.0
2288	21655.0	10768.0
2299	1.0	0.0
338879	0.0	2.0
338870	1.0	10.0
652873	0.0	0.0
253461	10509.0	5872.0
338872	15.0	14.0
192134	0.0	2.0
104054213	27.0	19.0
338862	1.0	0.0
338864	0.0	0.0
192146	13.0	17.0
100132121	1.0	1.0
100846978	45.0	4.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	1.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	1.0
100846996	0.0	0.0
100132142	0.0	10.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	14.0	11.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	0.0	1.0
399804	181.0	69.0
399806	0.0	0.0
100132163	25.0	5.0
100132166	0.0	0.0
100132169	24.0	159.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1722.0	1209.0
399814	0.0	0.0
100132173	0.0	0.0
338917	0.0	1.0
387804	13.0	8.0
375850	0.0	0.0
387837	0.0	1.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	5.0	16.0
133789	3.0	2.0
101928840	2.0	5.0
100421008	0.0	0.0
100506492	0.0	0.0
613210	0.0	0.0
613211	0.0	3.0
613212	4.0	19.0
100506495	976.0	390.0
101928846	33.0	35.0
387856	24.0	90.0
387853	1.0	0.0
613209	0.0	0.0
121793	4.0	12.0
145767	87.0	752.0
100073347	7.0	6.0
399857	0.0	0.0
100421018	3.0	0.0
145781	12.0	1.0
613204	0.0	0.0
387845	39.0	186.0
145773	574.0	616.0
170712	0.0	0.0
387841	76.0	203.0
100134713	204.0	179.0
387849	19.0	19.0
157773	468.0	243.0
399823	41.0	67.0
131149	0.0	0.0
157777	143.0	81.0
399829	3.0	0.0
101928869	0.0	1.0
399827	0.0	0.0
4904	27415.0	19105.0
4905	4806.0	2971.0
4907	1641.0	4708.0
4908	17.0	19.0
4909	21.0	172.0
145788	211.0	207.0
4900	507.0	796.0
4901	517.0	379.0
4902	12.0	25.0
155100	2.0	1.0
157769	5243.0	3228.0
399839	0.0	0.0
4914	5.0	5.0
4915	85412.0	46630.0
387867	13.0	96.0
4916	287.0	1021.0
4917	13.0	2.0
4919	105.0	89.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	1138.0	1034.0
50507	81.0	569.0
399888	150.0	6.0
100421046	0.0	0.0
50506	67514.0	97129.0
100421047	0.0	1.0
50509	832.0	742.0
50508	0.0	0.0
157713	3.0	6.0
100506457	0.0	0.0
133746	6461.0	3049.0
100506451	685.0	472.0
4925	10701.0	7564.0
4926	42264.0	13987.0
4927	3791.0	2931.0
4928	14995.0	6731.0
4929	1009.0	868.0
387895	0.0	2.0
387893	4436.0	3784.0
50512	915.0	666.0
50511	46.0	36.0
4920	3457.0	659.0
4921	3164.0	973.0
50514	0.0	0.0
4922	23.0	21.0
4923	1.0	0.0
4924	44654.0	29459.0
50515	792.0	5180.0
100421045	1.0	4.0
100421057	1.0	0.0
100421058	0.0	1.0
100506443	0.0	1.0
387890	6721.0	2762.0
157708	1.0	11.0
4938	524.0	923.0
4939	1017.0	1178.0
387885	28.0	32.0
387882	108.0	127.0
4931	2161.0	1753.0
100421055	1.0	4.0
4935	266.0	145.0
100506475	0.0	0.0
157739	124.0	52.0
4947	12286.0	11558.0
4948	1004.0	143.0
145741	11.0	38.0
100132100	0.0	1.0
101928827	0.0	1.0
100132101	0.0	2.0
100132103	2.0	2.0
100132104	0.0	0.0
169714	3951.0	2019.0
4940	1506.0	1011.0
145748	475.0	350.0
4942	10067.0	5981.0
4943	2351.0	1308.0
4946	30338.0	37978.0
399876	27.0	8.0
100506465	0.0	1.0
157724	0.0	0.0
100506469	897.0	875.0
131118	2627.0	3063.0
100506462	85.0	71.0
4958	276.0	12.0
100132116	13.0	11.0
4951	0.0	1.0
100421072	0.0	0.0
4952	7779.0	3320.0
4953	10108.0	13161.0
399881	1.0	0.0
100421075	0.0	0.0
4954	6.0	0.0
4956	0.0	0.0
4957	2820.0	1702.0
100847022	2.0	3.0
100847023	2.0	1.0
100847020	0.0	0.0
286887	0.0	6.0
100847021	0.0	0.0
100847026	1.0	1.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	35.0	81.0
100847025	0.0	0.0
100847028	1.0	0.0
100847029	0.0	0.0
4969	768.0	39.0
2306	22.0	42.0
2305	124.0	155.0
2304	63820.0	22851.0
2303	44.0	57.0
2302	660.0	218.0
284217	2362.0	809.0
2301	0.0	0.0
2300	27.0	28.0
284215	1.0	0.0
2309	9458.0	2669.0
4967	34548.0	12804.0
2308	16817.0	8014.0
4968	1793.0	1987.0
2307	170.0	222.0
100847030	0.0	1.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	36800.0	19616.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	0.0	0.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	3.0	0.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	54428.0	19614.0
2316	25102.0	16574.0
2315	35.0	76.0
2314	11463.0	7551.0
100862662	2.0	3.0
2313	1208.0	1381.0
284207	6321.0	4149.0
2312	143.0	34.0
2311	6.0	1.0
2310	67.0	18.0
284203	0.0	0.0
4973	33.0	507.0
4974	21.0	14.0
4975	0.0	0.0
4976	7653.0	3555.0
2319	9563.0	10722.0
4978	43.0	77.0
2318	933.0	57.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	2.0	0.0
4991	0.0	0.0
4992	0.0	1.0
100847042	1.0	0.0
4993	23.0	11.0
100847043	0.0	0.0
2331	15990.0	5779.0
100862678	1.0	0.0
100847048	0.0	0.0
2330	210.0	1239.0
100862679	0.0	0.0
100847049	3.0	0.0
100847046	4.0	5.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	36.0	17.0
100862670	0.0	0.0
2327	656.0	64.0
2326	211.0	83.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	5131.0	2177.0
2323	109.0	108.0
259239	1.0	2.0
2322	16.0	5.0
2321	14059.0	9907.0
4983	1846.0	730.0
4985	18.0	110.0
4986	21.0	1.0
4987	116.0	112.0
4988	2.0	0.0
2329	555.0	325.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	1.0
2342	1061.0	695.0
100847059	0.0	0.0
2341	0.0	2.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	6571.0	6013.0
2335	93523.0	101770.0
2334	224.0	104.0
104502416	8.0	2.0
259249	0.0	0.0
2332	8797.0	5792.0
100862680	0.0	0.0
4994	0.0	8.0
4995	4.0	17.0
104502417	1.0	2.0
4998	36.0	125.0
4999	2997.0	1715.0
260294	88.0	211.0
100847062	0.0	0.0
260293	227.0	260.0
100847063	0.0	0.0
284260	9.0	4.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	15921.0	35518.0
2352	109.0	15.0
100847068	0.0	0.0
2350	194.0	511.0
100847069	0.0	0.0
100862692	2.0	0.0
2348	5926.0	4396.0
2346	95.0	286.0
284257	0.0	0.0
284254	0.0	0.0
100847070	1.0	1.0
284252	2034.0	1926.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	0.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	0.0	2.0
100847078	0.0	0.0
100847075	2.0	1.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	65.0	29.0
729798	7.0	13.0
2359	152.0	447.0
2358	6.0	7.0
2357	51.0	232.0
2356	4075.0	4711.0
2355	6126.0	1826.0
2354	1527.0	3871.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	252.0	284.0
100847084	0.0	0.0
259282	8942.0	2322.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	1.0	0.0
100847087	0.0	0.0
259289	0.0	0.0
259287	1.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	2.0	9.0
284233	73.0	439.0
284232	0.0	5.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	6.0	1.0
259293	0.0	1.0
259292	0.0	0.0
100847093	0.0	0.0
259290	13.0	4.0
259296	5.0	1.0
259295	13.0	8.0
646913	0.0	2.0
646912	0.0	6.0
646910	1.0	0.0
50700	0.0	3.0
646915	1.0	0.0
59082	0.0	0.0
2395	998.0	723.0
59084	11498.0	8697.0
441584	0.0	0.0
11108	4664.0	2237.0
11107	1438.0	663.0
11100	31314.0	13949.0
11102	3389.0	1834.0
11101	5034.0	2892.0
139411	21.0	97.0
11104	1909.0	1757.0
11103	5082.0	2642.0
284297	559.0	421.0
11105	1.0	4.0
693231	1.0	1.0
25759	1664.0	1074.0
693232	24.0	18.0
284293	23.0	60.0
693233	0.0	0.0
693234	0.0	0.0
693235	0.0	3.0
115426	2948.0	2002.0
25758	23.0	2628.0
100379174	4.0	0.0
11119	1775.0	1426.0
11118	2586.0	1843.0
441581	0.0	0.0
127406	1.0	3.0
84034	1420.0	2856.0
84033	6015.0	2291.0
11113	286.0	672.0
11112	9742.0	15576.0
139422	0.0	0.0
284288	0.0	3.0
139420	0.0	1.0
11117	1351.0	501.0
11116	1714.0	1250.0
693220	80.0	43.0
693221	0.0	0.0
84061	31896.0	26577.0
693222	0.0	0.0
84060	1575.0	1353.0
693223	0.0	1.0
693224	0.0	0.0
693225	0.0	0.0
693226	6.0	5.0
139425	0.0	0.0
693227	1.0	0.0
693228	0.0	0.0
693229	0.0	0.0
115416	1874.0	2245.0
84067	3469.0	2246.0
84066	1.0	15.0
84069	85.0	246.0
84068	1069.0	458.0
84063	7.0	11.0
284276	497.0	283.0
84062	2019.0	2324.0
139431	0.0	0.0
84065	5664.0	6241.0
284274	0.0	0.0
84064	5396.0	4063.0
284273	7470.0	2983.0
693230	0.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	1.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	49.0	37.0
84059	3541.0	383.0
84056	777.0	700.0
84055	10.0	6.0
84058	911.0	1151.0
84057	18.0	107.0
284266	94.0	197.0
84054	13.0	3.0
84081	5300.0	3088.0
84080	2026.0	1413.0
84083	920.0	368.0
441549	419.0	352.0
441548	13.0	6.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	15.0	32.0
84089	0.0	0.0
84088	3.0	0.0
84085	3279.0	1206.0
84084	23.0	12.0
84087	0.0	0.0
84086	0.0	0.0
84070	111.0	49.0
84072	0.0	2.0
84071	300.0	219.0
392100	0.0	4.0
100379132	0.0	0.0
392106	1.0	1.0
441533	2.0	10.0
441531	4.0	2.0
84078	3352.0	1030.0
84077	20.0	8.0
84079	5767.0	2228.0
84074	614.0	221.0
84073	101.0	151.0
84076	0.0	0.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	1.0	5.0
201931	7297.0	4120.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	0.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	0.0	3.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	0.0	3.0
127435	1371.0	67.0
106480190	0.0	0.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	0.0	1.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	15.0	1.0
343099	122.0	112.0
103695431	0.0	0.0
100847012	0.0	1.0
84090	0.0	0.0
103695434	1.0	0.0
103695433	0.0	0.0
100847010	3.0	5.0
103695436	5.0	15.0
100847015	0.0	0.0
103695435	4.0	10.0
100847016	1.0	1.0
100847013	2.0	0.0
100847014	0.0	0.0
441554	22.0	6.0
100847019	0.0	0.0
100847017	0.0	0.0
100847018	0.0	0.0
127428	2185.0	830.0
84096	0.0	0.0
84097	0.0	0.0
11061	609.0	5999.0
646892	11.0	9.0
441509	0.0	2.0
646891	1.0	0.0
11060	8810.0	4401.0
11063	34.0	33.0
619279	4372.0	1454.0
646898	0.0	0.0
11062	816.0	679.0
11065	16.0	139.0
441505	2.0	3.0
11064	1928.0	1070.0
23046	105.0	106.0
441502	1.0	6.0
23047	4938.0	2187.0
441501	12.0	34.0
23048	7742.0	3010.0
106479179	0.0	0.0
23049	11336.0	3707.0
106479178	1.0	1.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	8.0	4.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	6556.0	2889.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	16707.0	9305.0
106480177	2.0	0.0
23043	1488.0	2942.0
106480179	0.0	1.0
104384744	0.0	0.0
11067	3341.0	2250.0
50674	1.0	2.0
11066	2458.0	1998.0
11069	514.0	766.0
11068	2515.0	3005.0
139378	3.0	0.0
106480170	0.0	0.0
152330	1967.0	1064.0
106480172	0.0	0.0
106480171	2.0	0.0
11070	8657.0	7041.0
404550	389.0	2337.0
644242	117.0	26.0
404552	0.0	0.0
11072	5048.0	5312.0
11074	12.0	47.0
644246	232.0	190.0
11073	2877.0	1481.0
166979	9.0	3.0
11076	2991.0	272.0
11075	31.0	14.0
201965	1872.0	1229.0
379027	0.0	0.0
23057	1022.0	1083.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	4019.0	2431.0
164312	5.0	12.0
106479168	1.0	0.0
106479167	0.0	0.0
106479166	3.0	5.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	1.0	1.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	11183.0	2592.0
106479160	0.0	1.0
379033	0.0	0.0
106480186	0.0	0.0
23052	4194.0	6239.0
379034	0.0	3.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	6813.0	3245.0
115399	619.0	344.0
23054	8827.0	2831.0
11078	3095.0	1975.0
11077	52.0	37.0
644237	4.0	2.0
11079	9777.0	9973.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	0.0
106480182	0.0	0.0
11041	6102.0	5320.0
11040	780.0	562.0
11043	1543.0	825.0
23023	3396.0	2102.0
441525	0.0	0.0
106480149	0.0	0.0
23024	136.0	35.0
106480148	0.0	0.0
23025	62.0	63.0
23026	83.0	3.0
441521	0.0	0.0
23028	8291.0	5744.0
106479199	0.0	0.0
23029	205.0	176.0
106479198	0.0	0.0
201973	962.0	827.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	1.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	3.0	3.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	32302.0	11082.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	2.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	12657.0	9476.0
106480157	0.0	0.0
11045	1.0	2.0
11044	2497.0	1072.0
11047	5737.0	5375.0
644248	3.0	1.0
11046	4156.0	2942.0
11049	0.0	0.0
106480150	2.0	0.0
343173	0.0	0.0
343172	48.0	58.0
343171	528.0	429.0
343170	0.0	0.0
441519	0.0	0.0
11052	7018.0	4073.0
441518	1338.0	814.0
11051	11440.0	5583.0
11054	4810.0	2806.0
23034	1221.0	2320.0
23035	4277.0	1074.0
106480159	0.0	0.0
23036	5458.0	1932.0
729816	0.0	0.0
23037	725.0	308.0
23038	14945.0	8063.0
106479189	0.0	0.0
23039	11209.0	6929.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	0.0	0.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	15183.0	3585.0
106479181	0.0	0.0
106480167	1.0	0.0
23031	1654.0	1809.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	8567.0	4910.0
106480169	1.0	0.0
729809	0.0	0.0
23033	3340.0	1742.0
106480168	0.0	0.0
11056	1881.0	2059.0
11055	47.0	6.0
343169	0.0	0.0
11057	14362.0	5696.0
11059	5731.0	2205.0
106480161	0.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	17.0	5.0
693202	0.0	0.0
693203	0.0	0.0
11021	3217.0	2137.0
693204	0.0	0.0
11020	5004.0	2577.0
693205	0.0	0.0
106479139	0.0	0.0
23001	8424.0	3283.0
106480127	0.0	0.0
693206	1876.0	312.0
106479138	0.0	0.0
23002	2504.0	1430.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	1.0	0.0
106480129	1.0	0.0
106479136	0.0	0.0
693208	0.0	0.0
693209	0.0	1.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	2944.0	1141.0
106479134	0.0	0.0
106479133	0.0	0.0
23007	3075.0	338.0
106479132	0.0	0.0
23008	9417.0	3185.0
106479131	2.0	0.0
106479130	23.0	4.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	2.0
84000	1429.0	279.0
11022	2325.0	1717.0
11025	26.0	122.0
11024	20.0	34.0
84002	731.0	392.0
139334	1.0	0.0
11027	24.0	140.0
11029	0.0	0.0
11030	12426.0	6399.0
106479129	0.0	0.0
11031	4496.0	5069.0
106479128	0.0	0.0
106479127	3.0	1.0
106480138	0.0	0.0
23012	2097.0	1676.0
23013	16488.0	4737.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	11581.0	8657.0
106479125	0.0	0.0
23015	2018.0	8841.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	2619.0	2841.0
106479123	0.0	0.0
23017	64.0	54.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	21717.0	6968.0
106479120	0.0	2.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	1.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	1.0	0.0
23011	10222.0	4729.0
106480146	0.0	0.0
11034	50067.0	46329.0
152302	1214.0	1036.0
11033	686.0	495.0
11036	0.0	2.0
11035	1066.0	1529.0
11037	511.0	477.0
139341	1426.0	1768.0
644297	9.0	2.0
166968	3416.0	1559.0
619212	0.0	0.0
59067	0.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	1.0	1.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	44.0	143.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	1.0	1.0
106480111	0.0	2.0
106480114	1.0	0.0
106480113	0.0	0.0
11001	760.0	1444.0
11000	1513.0	1484.0
11005	1052.0	1258.0
11004	349.0	205.0
11007	1137.0	1512.0
11006	93.0	1364.0
127391	0.0	1.0
11010	263.0	552.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	6.0	0.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	553.0	359.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	2138.0	3764.0
106479143	0.0	0.0
106479142	1.0	6.0
106479141	0.0	0.0
11019	1245.0	904.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	2.0	0.0
11012	72.0	1097.0
11011	3839.0	1946.0
11014	26989.0	20249.0
11013	43.0	125.0
11016	3782.0	1594.0
11015	498.0	2912.0
11018	2302.0	2582.0
11017	2340.0	1856.0
139363	0.0	0.0
106144608	0.0	0.0
646808	9.0	7.0
106144606	13.0	24.0
106144607	0.0	0.0
345778	4265.0	1512.0
646802	0.0	0.0
730861	1.0	5.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	87.0	58.0
729877	0.0	0.0
259308	4.0	0.0
259307	19.0	146.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	9.0	13.0
50604	0.0	4.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	0.0
106479113	0.0	0.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1774.0	1481.0
50613	0.0	0.0
50612	0.0	0.0
50615	35.0	114.0
50614	2051.0	529.0
50617	2.0	2.0
729894	0.0	0.0
50616	0.0	0.0
50619	618.0	821.0
50618	19497.0	8971.0
106479109	0.0	0.0
106479108	5.0	2.0
106479107	0.0	0.0
106479106	0.0	1.0
106479105	38.0	21.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	17.0	13.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	51.0	39.0
646839	4.0	8.0
50626	5201.0	4230.0
646837	25.0	49.0
50628	3947.0	1757.0
646851	319.0	320.0
260332	0.0	0.0
23089	3770.0	1120.0
260334	37.0	94.0
260337	2.0	4.0
260338	0.0	0.0
23081	2024.0	2333.0
23082	4679.0	2103.0
100272228	82.0	129.0
23085	10943.0	3592.0
23086	645.0	544.0
23087	2273.0	1346.0
50631	53.0	89.0
50632	13.0	0.0
646849	0.0	0.0
23080	6790.0	3081.0
50636	159.0	130.0
50639	1.0	0.0
729830	1437.0	887.0
644202	17.0	16.0
646864	4.0	20.0
646862	16.0	16.0
729838	24.0	21.0
23092	1771.0	911.0
23093	2989.0	1654.0
23094	5452.0	2490.0
23095	11903.0	4278.0
23096	1946.0	1116.0
23097	2757.0	1408.0
729828	7.0	1.0
23098	1448.0	524.0
50640	5900.0	3797.0
23099	2361.0	859.0
730811	0.0	0.0
23090	651.0	292.0
23091	11757.0	3643.0
11081	0.0	0.0
50649	4657.0	2003.0
11080	4882.0	2894.0
11083	11009.0	4085.0
729862	0.0	0.0
11082	250.0	411.0
11085	0.0	0.0
644213	1.0	1.0
100286844	145.0	53.0
646875	1.0	7.0
644214	1.0	4.0
11086	0.0	0.0
646873	0.0	3.0
23067	7174.0	2087.0
23060	5281.0	2109.0
23061	21645.0	10415.0
23062	17452.0	15677.0
23063	8332.0	3338.0
23064	22216.0	7195.0
23065	8440.0	4837.0
50651	155.0	115.0
100272205	63.0	34.0
23066	1079.0	409.0
50650	3166.0	3317.0
50652	0.0	0.0
11092	2005.0	1542.0
644220	4.0	3.0
11091	4722.0	1840.0
11094	4281.0	4197.0
729852	3270.0	2896.0
11093	406.0	198.0
11096	1711.0	936.0
11095	79.0	75.0
11098	3945.0	11589.0
11097	1825.0	1938.0
646884	0.0	1.0
23078	4320.0	1618.0
729857	6.0	18.0
23070	5993.0	3072.0
23071	9736.0	8456.0
23072	261.0	12.0
164380	0.0	0.0
23074	2703.0	1950.0
23075	12744.0	7597.0
23076	4023.0	1727.0
23077	9210.0	3106.0
11099	8998.0	6629.0
646879	0.0	0.0
644218	1.0	0.0
646877	4.0	0.0
100130972	1.0	1.0
100379220	2.0	0.0
100130970	0.0	1.0
284339	15.0	42.0
284338	82.0	76.0
100129983	0.0	1.0
100129982	5.0	13.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	1.0
100130967	13.0	32.0
100129976	0.0	2.0
100130963	1.0	2.0
100130962	0.0	0.0
284325	1590.0	727.0
100129972	0.0	3.0
284323	3002.0	1112.0
100129969	7.0	1.0
100130958	92.0	395.0
693187	3.0	1.0
693188	1.0	0.0
693189	1.0	2.0
100130954	136.0	16.0
2444	562.0	63.0
100379249	0.0	0.0
693190	0.0	0.0
100129961	200.0	214.0
284312	222.0	263.0
693191	0.0	0.0
100129960	0.0	0.0
693192	0.0	0.0
693193	2.0	0.0
693194	1.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	1.0
693177	0.0	0.0
693178	2.0	0.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	2265.0	1170.0
284307	1533.0	630.0
284306	477.0	230.0
693180	0.0	0.0
693181	1.0	0.0
693182	0.0	0.0
693183	1.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	1.0	0.0
100130935	0.0	3.0
100130934	38.0	24.0
100130933	3.0	5.0
100130932	14.0	33.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	1.0	3.0
284371	1271.0	649.0
284370	2403.0	985.0
100130923	4.0	0.0
100130922	1.0	3.0
100129937	0.0	0.0
100129933	0.0	0.0
2483	2411.0	2604.0
284369	1.0	0.0
2475	7077.0	3170.0
284367	9.0	15.0
284366	0.0	0.0
284361	26017.0	23913.0
50801	0.0	2.0
50804	435.0	1186.0
