id	0751ff85-93a8-4d4b-a7bd-e1dc9abc07ea	68111fdd-653e-4185-ba74-6ae3cb221508
84216	410.0	999.0
84215	79.0	17.0
23275	3233.0	2422.0
406946	0.0	0.0
84210	6.0	3.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	5399.0	7555.0
644037	9.0	9.0
11260	6248.0	5451.0
646698	4.0	6.0
11262	2131.0	1029.0
23243	4087.0	4374.0
23244	9173.0	8838.0
59286	6055.0	5893.0
23245	205.0	185.0
23246	2576.0	1829.0
23247	3933.0	2496.0
59283	15.0	31.0
23248	6904.0	6548.0
644030	0.0	0.0
59285	11.0	2.0
59284	0.0	2.0
84247	3285.0	2956.0
23240	3791.0	2783.0
84246	1423.0	1334.0
84249	15.0	32.0
23241	4397.0	4365.0
23242	2965.0	2125.0
84248	4446.0	4970.0
84243	3791.0	3577.0
11264	2678.0	1276.0
84245	1797.0	948.0
11267	2865.0	3137.0
11266	967.0	716.0
11269	1207.0	1193.0
84240	1423.0	1347.0
11270	920.0	804.0
644042	1.0	0.0
11272	94.0	74.0
11274	485.0	329.0
11273	10073.0	7586.0
23254	1562.0	1454.0
23255	143.0	85.0
23256	3808.0	3547.0
23258	5786.0	5058.0
23259	3921.0	2844.0
644041	0.0	0.0
84239	4567.0	10454.0
23250	6219.0	16143.0
84236	2739.0	2096.0
23251	126.0	205.0
23252	1179.0	1127.0
140564	1284.0	625.0
23253	6769.0	3800.0
84232	7337.0	6646.0
11276	6509.0	5038.0
11275	1663.0	2664.0
84231	4444.0	4888.0
49861	33.0	12.0
11278	2715.0	1730.0
49860	1.0	0.0
84233	800.0	834.0
11277	0.0	0.0
11279	761.0	1050.0
84230	2437.0	1833.0
23229	1885.0	1439.0
49856	1768.0	1333.0
644054	0.0	0.0
49855	2386.0	2090.0
644059	0.0	0.0
49854	1884.0	959.0
11240	741.0	728.0
23221	4817.0	5556.0
25884	22.0	29.0
23223	1863.0	2104.0
25886	227.0	271.0
23224	27411.0	18221.0
25885	2890.0	2460.0
23225	9954.0	5183.0
25888	860.0	750.0
23228	1844.0	984.0
644050	3.0	2.0
201780	26.0	8.0
84269	1005.0	1073.0
152559	873.0	686.0
25880	699.0	702.0
84268	1919.0	1590.0
23220	5205.0	49432.0
140576	2465.0	5754.0
84265	2503.0	1892.0
11243	1814.0	1542.0
139599	10.0	15.0
84264	161.0	101.0
140578	81.0	62.0
84267	1712.0	1708.0
11245	1052.0	884.0
84266	1954.0	1199.0
11244	4489.0	4213.0
84261	561.0	522.0
11247	30.0	26.0
139596	1102.0	1102.0
84260	1775.0	1396.0
84263	3251.0	2946.0
11249	0.0	1.0
84262	1187.0	1117.0
11248	311.0	184.0
345557	603.0	384.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	9.0	4.0
406997	1.0	1.0
406996	0.0	0.0
11252	7308.0	6006.0
406999	0.0	0.0
11251	20.0	6.0
406998	0.0	0.0
23232	907.0	758.0
25895	890.0	757.0
23233	2005.0	3020.0
25894	1133.0	1486.0
25897	5519.0	4063.0
23234	951.0	802.0
25896	1759.0	1796.0
23235	5084.0	3491.0
23236	622.0	532.0
25898	2372.0	1942.0
23237	103.0	10.0
644063	22.0	24.0
406991	0.0	0.0
23239	1939.0	1228.0
406990	0.0	0.0
25891	688.0	350.0
84258	38.0	9.0
25890	11044.0	3177.0
25893	791.0	393.0
23230	4612.0	3414.0
23231	12848.0	15605.0
84259	734.0	761.0
84254	1001.0	1319.0
11254	25.0	589.0
84253	802.0	284.0
11253	5445.0	5641.0
406989	0.0	0.0
84256	4188.0	2008.0
11255	1.0	0.0
84255	2875.0	2676.0
84250	743.0	601.0
11258	3033.0	2322.0
11257	818.0	940.0
84251	871.0	290.0
11259	2995.0	1716.0
100874483	0.0	0.0
100874482	3.0	2.0
100874480	1.0	0.0
406900	2.0	1.0
100874484	7.0	3.0
201799	1214.0	694.0
201798	73.0	43.0
50831	10.0	3.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	71.0	47.0
50835	0.0	1.0
50834	4.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	1.0	0.0
102465138	0.0	0.0
50839	28.0	8.0
100874470	0.0	0.0
102465137	0.0	1.0
50838	2.0	1.0
102465136	6.0	5.0
100874476	1.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	1.0
50840	82.0	71.0
100874479	3.0	0.0
100874478	1.0	0.0
100874477	0.0	1.0
50846	30.0	39.0
100499183	88.0	100.0
50848	7246.0	10549.0
2601	3.0	3.0
100499177	1976.0	1617.0
102465141	1.0	0.0
50853	1793.0	811.0
2609	1.0	0.0
102465140	0.0	0.0
50852	703.0	257.0
50855	244.0	142.0
50854	9468.0	7698.0
100499171	0.0	0.0
50856	472.0	469.0
50859	142.0	25.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	3.0	3.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	4783.0	287.0
2613	2.0	3.0
2611	1.0	3.0
50862	3722.0	2852.0
50861	6904.0	3379.0
2619	1207.0	543.0
50863	82.0	1181.0
100874499	0.0	1.0
2618	3106.0	3189.0
50865	5399.0	3575.0
2617	4244.0	6695.0
2616	25.0	31.0
2615	1632.0	2858.0
406940	5.0	3.0
406942	2.0	0.0
646612	16.0	28.0
406941	0.0	0.0
406944	0.0	0.0
406943	1.0	0.0
100996876	1.0	1.0
2625	1608.0	1049.0
2624	389.0	410.0
2623	5.0	6.0
2622	2172.0	1879.0
2621	13861.0	20089.0
2620	107.0	54.0
406935	4.0	0.0
406934	0.0	0.0
646603	6.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	3317.0	3295.0
406939	1.0	0.0
646609	0.0	0.0
2628	3827.0	1312.0
406938	0.0	0.0
2627	613.0	598.0
2626	9.0	6.0
406931	0.0	0.0
406930	0.0	0.0
406933	3.0	0.0
406932	0.0	0.0
646620	1.0	0.0
2636	4.0	2.0
2635	5142.0	10203.0
2634	9757.0	15683.0
2633	9545.0	8779.0
2632	1899.0	1662.0
2631	5914.0	4047.0
2630	325.0	277.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	7.0	3.0
406928	0.0	0.0
2639	1804.0	1218.0
406927	0.0	0.0
646619	10.0	2.0
2638	0.0	0.0
2637	1.0	5.0
406929	20.0	4.0
646630	0.0	2.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	2815.0	4964.0
2647	2010.0	1923.0
2646	11.0	41.0
2645	22.0	14.0
2644	162.0	268.0
2643	918.0	750.0
2642	52.0	7.0
2641	0.0	0.0
406913	1.0	1.0
646627	3.0	3.0
406912	1.0	0.0
646625	1.0	0.0
406915	0.0	1.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	957.0	813.0
406919	0.0	1.0
2648	4457.0	3417.0
406918	0.0	0.0
646641	0.0	0.0
646640	2.0	1.0
646643	0.0	0.0
406911	4.0	7.0
406910	0.0	0.0
2661	84.0	28.0
2660	32.0	38.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	669.0	282.0
2652	0.0	0.0
2651	527.0	494.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	2.0	2.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	1.0	0.0
100130733	95.0	65.0
2672	769.0	281.0
106144578	0.0	0.0
2671	1108.0	1055.0
2670	43.0	30.0
106144575	0.0	0.0
2669	1398.0	886.0
2668	3.0	9.0
2667	0.0	0.0
100874529	2.0	1.0
2665	15766.0	15855.0
2664	7855.0	7590.0
2662	560.0	124.0
100874524	12.0	11.0
100874523	0.0	0.0
100129743	0.0	0.0
100874522	2.0	0.0
100874528	2.0	0.0
100129738	15.0	6.0
100129739	3.0	2.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	12514.0	16764.0
106144568	0.0	0.0
2681	1318.0	838.0
2679	71.0	197.0
2678	1038.0	1820.0
100874519	0.0	0.0
2677	3057.0	3030.0
100874518	2.0	0.0
2676	12.0	4.0
2675	2690.0	1593.0
2674	2385.0	732.0
2673	7677.0	8326.0
101056700	23.0	9.0
100874512	0.0	0.0
100874511	1.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	1.0
100874516	1.0	0.0
100130718	0.0	1.0
100874515	5.0	3.0
100130717	25.0	9.0
100874514	0.0	0.0
100129727	8.0	4.0
100129726	91.0	20.0
100129723	0.0	0.0
100129722	166.0	21.0
2694	0.0	0.0
2693	0.0	1.0
2692	3.0	3.0
2691	0.0	0.0
2690	753.0	228.0
2689	0.0	0.0
2688	11.0	7.0
2687	5712.0	6270.0
2686	2905.0	1714.0
100130708	2.0	3.0
100129716	52.0	29.0
106144540	0.0	0.0
100874531	0.0	0.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	1.0
106144541	1.0	2.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	3.0	3.0
106144538	16.0	11.0
2697	14017.0	14060.0
106144539	0.0	0.0
2696	243.0	115.0
2695	0.0	2.0
100129706	0.0	0.0
100129708	1.0	0.0
284131	1540.0	1091.0
115509	1170.0	935.0
259197	291.0	133.0
284129	2485.0	2422.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	15.0	9.0
106144595	5.0	5.0
286749	6.0	9.0
106144598	2.0	4.0
106144599	9.0	9.0
284119	16724.0	21974.0
284116	4.0	2.0
284114	657.0	550.0
284111	44.0	15.0
284110	72.0	87.0
259173	5382.0	6986.0
106144584	1.0	6.0
286753	15.0	13.0
106144585	0.0	0.0
106144586	2.0	1.0
284106	1623.0	1503.0
284100	24.0	124.0
284184	600.0	681.0
127544	2194.0	3137.0
23443	2809.0	2725.0
115557	598.0	533.0
127540	0.0	0.0
23446	11350.0	14965.0
115560	448.0	339.0
23440	0.0	0.0
127534	4.0	19.0
139538	0.0	0.0
23452	1199.0	1760.0
441459	6.0	4.0
441457	13.0	13.0
23456	1513.0	944.0
115548	3281.0	4352.0
23457	376.0	386.0
441452	0.0	0.0
441461	66.0	54.0
152503	4200.0	4713.0
23450	10971.0	11144.0
23451	31466.0	24508.0
139542	0.0	0.0
284167	57.0	37.0
23428	4653.0	5321.0
284161	270.0	258.0
23429	3917.0	3820.0
100130799	1.0	0.0
23420	1747.0	2371.0
23421	673.0	668.0
23423	6120.0	7612.0
23424	1704.0	1519.0
23426	781.0	352.0
152519	268.0	396.0
152518	1275.0	880.0
441490	0.0	0.0
23438	2251.0	2112.0
23439	0.0	0.0
100130786	2.0	0.0
23430	1.0	1.0
100130785	1.0	0.0
23431	1248.0	1246.0
23432	627.0	1237.0
23433	3925.0	4125.0
441478	76.0	125.0
23434	0.0	0.0
23435	7603.0	6610.0
441476	172.0	30.0
23436	1.0	0.0
441484	0.0	0.0
441481	21.0	7.0
140545	172.0	99.0
100129795	0.0	0.0
139562	0.0	0.0
100129792	269.0	113.0
100129794	338.0	199.0
100129793	0.0	1.0
23405	7670.0	4165.0
23406	18843.0	13079.0
23408	1538.0	1121.0
23409	128.0	71.0
100130776	132.0	142.0
100130775	4.0	3.0
441425	1.0	0.0
23400	3202.0	2510.0
100130771	22.0	37.0
23401	910.0	828.0
23403	1783.0	1081.0
441420	0.0	0.0
23404	1673.0	1092.0
127579	111.0	128.0
100129784	2.0	1.0
100129781	17.0	17.0
100129782	0.0	0.0
23416	264.0	157.0
23417	1459.0	973.0
23418	51.0	30.0
100129777	0.0	0.0
441416	3.0	4.0
23410	1868.0	1586.0
23411	2875.0	2305.0
23412	1590.0	1390.0
23413	4448.0	2271.0
441410	1.0	0.0
23414	1122.0	369.0
23415	41.0	21.0
100129772	0.0	0.0
100130758	34.0	31.0
100130756	2.0	0.0
100129769	0.0	1.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	1.0	0.0
100874507	0.0	2.0
115584	8.0	6.0
379024	0.0	0.0
379025	4374.0	3248.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	1.0	1.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	2.0	2.0
100874504	0.0	0.0
100874503	0.0	0.0
284196	3.0	0.0
284194	10.0	2.0
139516	0.0	0.0
100129755	0.0	0.0
100130742	61.0	52.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	2.0	4.0
441432	1.0	0.0
441430	3.0	0.0
115572	287.0	124.0
379011	0.0	0.0
379012	0.0	0.0
379013	5.0	3.0
284186	8.0	128.0
284185	61.0	62.0
646531	13.0	14.0
100463285	17.0	12.0
84328	1690.0	1333.0
84327	3368.0	2376.0
84329	2209.0	1108.0
84324	171.0	162.0
84326	1575.0	1354.0
84320	1905.0	1763.0
100500797	0.0	0.0
646527	9.0	7.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	498.0	533.0
100499227	41.0	21.0
343071	0.0	0.0
100996944	1.0	0.0
343070	0.0	0.0
100996941	82.0	37.0
127495	119.0	71.0
84309	1772.0	1719.0
84317	4385.0	3208.0
84316	1613.0	1432.0
84319	870.0	834.0
84318	727.0	615.0
84313	2226.0	2332.0
84312	686.0	592.0
84315	721.0	597.0
84314	1132.0	1219.0
646538	2.0	1.0
343069	1.0	0.0
84311	2386.0	2333.0
84310	3868.0	3050.0
343068	0.0	0.0
343066	0.0	0.0
100996939	129.0	148.0
23386	6231.0	6265.0
23387	5997.0	4613.0
23389	10256.0	5924.0
441400	3.0	4.0
100996930	18.0	25.0
201853	8.0	7.0
23380	2001.0	2210.0
23381	7252.0	8627.0
23382	6624.0	3729.0
23383	6205.0	4735.0
23384	3379.0	2709.0
23385	9813.0	11138.0
106866914	0.0	0.0
84342	1811.0	1579.0
106866913	3.0	2.0
84343	2803.0	2490.0
60370	568.0	713.0
84340	1722.0	1563.0
106866915	0.0	0.0
646567	1.0	1.0
100996928	2.0	2.0
23397	363.0	243.0
23398	2888.0	2148.0
23399	6377.0	6267.0
23390	3632.0	3022.0
23392	8483.0	7839.0
84335	2419.0	2248.0
23394	8814.0	7422.0
84334	1240.0	1311.0
23395	1458.0	1124.0
84337	3146.0	3399.0
84336	2424.0	2146.0
23396	3901.0	3678.0
60386	620.0	506.0
84331	1374.0	597.0
60385	54.0	46.0
84330	810.0	554.0
84333	6485.0	3981.0
84332	2.0	10.0
152485	2936.0	2116.0
646575	0.0	0.0
646572	13.0	9.0
343045	0.0	0.0
646577	2.0	0.0
646576	41.0	11.0
23365	15520.0	18052.0
23366	389.0	306.0
23367	17124.0	16561.0
23368	6836.0	4360.0
23369	15412.0	11522.0
23360	7472.0	5896.0
23361	2227.0	2379.0
140432	0.0	0.0
23362	1913.0	8943.0
23363	11249.0	7462.0
84364	7751.0	6435.0
84366	0.0	0.0
84365	1954.0	2006.0
343035	0.0	0.0
139452	2.0	1.0
646583	0.0	2.0
23376	4151.0	3642.0
23378	1591.0	1279.0
23379	4462.0	3334.0
646581	3.0	9.0
23370	601.0	342.0
23371	8925.0	6837.0
23373	3034.0	2367.0
100499261	2.0	1.0
646597	0.0	0.0
646595	14.0	7.0
100499258	0.0	0.0
23344	9865.0	12316.0
23345	19799.0	5696.0
201895	8711.0	11620.0
23347	7261.0	5345.0
646592	0.0	1.0
23348	8379.0	25054.0
23349	197.0	41.0
140453	1.0	0.0
23341	2243.0	1908.0
140456	1.0	0.0
140458	3.0	1.0
100499252	13.0	6.0
140459	1915.0	1657.0
100499251	0.0	0.0
23353	9286.0	7755.0
23354	1911.0	1289.0
23355	2822.0	2426.0
23357	2378.0	2047.0
23358	7473.0	4963.0
23359	720.0	83.0
140460	1476.0	1300.0
140461	2824.0	2050.0
140462	170.0	171.0
23350	8273.0	6601.0
140464	0.0	0.0
23351	5595.0	4690.0
140465	2266.0	2919.0
23352	14952.0	12328.0
140467	2381.0	2169.0
140468	1.0	0.0
140469	152.0	653.0
84376	7297.0	9669.0
2702	399.0	613.0
2701	1154.0	3187.0
2700	42.0	20.0
2709	12.0	34.0
2707	26.0	1242.0
2706	168.0	207.0
2705	19.0	0.0
2703	0.0	0.0
345651	0.0	103.0
2712	0.0	0.0
106866981	0.0	0.0
2710	480.0	396.0
106866980	0.0	0.0
2719	1595.0	156.0
2717	1095.0	920.0
50964	5.0	3.0
345643	105.0	68.0
345645	0.0	0.0
286826	421.0	270.0
286827	498.0	571.0
286828	0.0	0.0
59307	3152.0	1772.0
2720	5585.0	8589.0
2729	2670.0	2320.0
100500737	1.0	0.0
345630	6.0	31.0
2735	237.0	80.0
2734	19189.0	19937.0
2733	3177.0	2700.0
2732	3.0	1.0
2731	239.0	65.0
2730	2220.0	2650.0
2739	5322.0	5039.0
2738	976.0	327.0
2737	1709.0	881.0
2736	198.0	155.0
106144534	0.0	2.0
106144535	1.0	2.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	11.0	3.0
106144533	0.0	0.0
2746	9909.0	10159.0
2745	2187.0	2351.0
2744	9825.0	13193.0
2743	82.0	541.0
60314	3212.0	2642.0
2742	0.0	1.0
60313	9830.0	10168.0
106144527	0.0	0.0
2741	0.0	1.0
259217	1372.0	503.0
60312	4051.0	5771.0
106144528	1.0	0.0
2740	49.0	14.0
106144529	5.0	1.0
259215	9.0	2.0
2749	155.0	84.0
345611	27.0	9.0
50999	5511.0	5119.0
2747	80.0	100.0
259236	122.0	80.0
2760	6214.0	5866.0
106144524	0.0	0.0
259234	0.0	0.0
106144526	4.0	1.0
259232	139.0	356.0
259230	3507.0	4995.0
59339	7498.0	4383.0
59338	3336.0	2463.0
59335	4.0	2.0
2752	67387.0	38606.0
59336	0.0	0.0
2750	0.0	1.0
2771	25920.0	27250.0
59342	14492.0	10771.0
59341	156.0	268.0
2770	1162.0	827.0
59344	9.0	10.0
59343	3038.0	2730.0
59340	8.0	26.0
84306	241.0	224.0
2768	3774.0	3385.0
2767	4797.0	4098.0
59349	3380.0	3071.0
84305	2132.0	1862.0
2766	435.0	448.0
2765	0.0	0.0
84307	3416.0	2388.0
84302	380.0	84.0
2764	3132.0	3672.0
59345	1924.0	1981.0
84301	3239.0	2792.0
2762	912.0	912.0
84304	1597.0	1164.0
59348	1117.0	873.0
84303	721.0	455.0
59347	0.0	0.0
2761	0.0	0.0
84300	1336.0	1121.0
646508	0.0	0.0
2769	554.0	624.0
646507	0.0	0.0
646520	0.0	0.0
2782	20816.0	22627.0
59353	71.0	47.0
2781	292.0	205.0
59352	1319.0	376.0
2780	0.0	0.0
59351	0.0	0.0
59350	209.0	19.0
2779	1.0	2.0
2778	155260.0	130233.0
2777	24.0	16.0
2776	5918.0	7193.0
2775	858.0	891.0
2774	1090.0	421.0
2773	4775.0	5150.0
60343	3185.0	2185.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	249.0	213.0
100379584	2.0	0.0
2792	0.0	0.0
2791	2000.0	1283.0
2790	420.0	380.0
105369316	6.0	132.0
2789	0.0	0.0
2788	2438.0	1028.0
2787	3751.0	4848.0
2786	175.0	120.0
441194	482.0	275.0
2785	6.0	6.0
2784	232.0	214.0
2783	9172.0	9935.0
441191	1072.0	747.0
100129622	2.0	1.0
100130606	0.0	1.0
286410	1941.0	1371.0
100130603	0.0	1.0
286411	14.0	10.0
100130600	743.0	510.0
100379571	349.0	296.0
441177	7.0	1.0
2799	13564.0	16882.0
2798	18.0	15.0
2797	11.0	3.0
2796	111.0	93.0
2794	6303.0	6004.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	1.0	0.0
100129604	0.0	0.0
286430	7.0	1.0
105369343	14.0	7.0
286436	1.0	0.0
100379592	24.0	13.0
441154	4.0	2.0
441151	12.0	3.0
441150	183.0	106.0
191585	2.0	2.0
105370357	0.0	0.0
441133	0.0	4.0
100142659	17.0	21.0
100379564	1.0	1.0
441168	1552.0	728.0
441166	20.0	21.0
101730217	3.0	6.0
441161	5.0	4.0
441160	0.0	3.0
646498	0.0	1.0
441108	1368.0	712.0
23562	14.0	4.0
23563	5.0	4.0
359948	14084.0	9238.0
23564	5836.0	6731.0
23566	57.0	30.0
100130693	0.0	0.0
23567	1455.0	957.0
23568	388.0	294.0
23569	50.0	14.0
23560	2744.0	2448.0
286494	1.0	1.0
286495	677.0	615.0
286499	14.0	3.0
100130687	0.0	0.0
23576	3442.0	5496.0
117608	794.0	551.0
100129690	6.0	5.0
100129696	28.0	18.0
100129692	1.0	1.0
100129694	0.0	0.0
23548	1090.0	986.0
23549	3203.0	2935.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	445.0	1405.0
23542	250.0	98.0
23543	6900.0	6681.0
130612	273.0	152.0
23544	51.0	76.0
130617	3200.0	2636.0
100130671	1.0	0.0
23545	2096.0	2010.0
441124	520.0	338.0
23546	3.0	4.0
441123	0.0	0.0
23547	545.0	238.0
441131	2.0	1.0
23559	1627.0	974.0
23551	327.0	1101.0
23552	1030.0	775.0
23553	1.0	1.0
23554	2370.0	2073.0
23555	1102.0	938.0
100130660	1.0	1.0
23556	1652.0	1337.0
23557	1819.0	1786.0
23558	9511.0	11213.0
23550	10023.0	5933.0
23526	10688.0	3743.0
23527	5170.0	4242.0
23528	1749.0	1292.0
286442	76.0	15.0
23529	482.0	708.0
129642	1601.0	5206.0
286444	24.0	30.0
100129669	0.0	0.0
100463482	1.0	3.0
23520	2.0	1.0
23521	136383.0	115013.0
23522	4751.0	3654.0
23523	9059.0	5695.0
23524	64644.0	48254.0
359996	0.0	0.0
115004	655.0	667.0
100129664	0.0	0.0
100463487	8.0	1.0
100463486	52.0	34.0
100463489	1.0	0.0
100463488	9.0	7.0
100129662	41.0	51.0
286451	4099.0	3734.0
23538	0.0	0.0
23539	120.0	54.0
23530	5754.0	4404.0
23531	1119.0	1029.0
100130640	0.0	0.0
23532	25.0	10.0
23533	2594.0	1410.0
359997	0.0	1.0
23534	5335.0	4558.0
23536	1325.0	1155.0
100463498	55.0	75.0
100129654	5.0	1.0
286460	144.0	310.0
100129650	0.0	0.0
23504	156.0	266.0
100499416	0.0	0.0
23505	5947.0	4754.0
100499417	0.0	0.0
23506	4257.0	2889.0
286464	35.0	5.0
100130637	0.0	0.0
23507	1330.0	1057.0
100130636	0.0	0.0
23508	2380.0	2053.0
23509	5450.0	4046.0
286467	33.0	8.0
100129647	1.0	0.0
100130631	0.0	0.0
23500	2173.0	949.0
100499418	0.0	0.0
23503	3598.0	3405.0
100129641	26.0	7.0
100129640	2.0	5.0
286472	0.0	3.0
23515	3663.0	3399.0
345275	21.0	9.0
100499405	162.0	117.0
23516	10275.0	5260.0
23517	4582.0	4225.0
100130626	0.0	0.0
23518	2148.0	1769.0
102465752	0.0	0.0
23519	2.0	1.0
345274	26.0	25.0
100130621	72.0	43.0
23510	5121.0	3329.0
23511	4754.0	4908.0
23512	3572.0	3079.0
23513	3362.0	3284.0
23514	4344.0	3960.0
100129631	10.0	9.0
129607	575.0	500.0
129563	2187.0	1513.0
431704	0.0	0.0
117579	1.0	2.0
130557	1316.0	1239.0
431705	11.0	9.0
431707	34.0	15.0
129560	0.0	1.0
117583	2156.0	1767.0
84449	1467.0	807.0
84448	991.0	784.0
117584	3234.0	2607.0
84445	4780.0	6243.0
84444	2029.0	1249.0
84447	9938.0	6672.0
84446	129.0	112.0
84441	4472.0	3486.0
84440	4066.0	3327.0
84443	1458.0	554.0
646405	162.0	19.0
646409	1.0	0.0
117581	104.0	66.0
130560	0.0	0.0
646424	0.0	0.0
84437	1567.0	1274.0
84439	185.0	145.0
60489	3284.0	2448.0
60488	3045.0	3065.0
84433	4268.0	2403.0
60487	910.0	928.0
84436	2213.0	2136.0
84435	2.0	0.0
60485	4389.0	4471.0
60484	6.0	2.0
84432	4.0	2.0
60482	66.0	1.0
60481	7063.0	6153.0
130576	25.0	3.0
130574	16.0	1.0
84467	1464.0	2382.0
84466	46.0	31.0
60496	2843.0	2516.0
60495	12.0	145.0
60494	75.0	38.0
84465	30.0	17.0
84464	898.0	621.0
60493	1244.0	1055.0
60492	2754.0	2811.0
60491	1519.0	1343.0
60490	737.0	553.0
84461	2592.0	1848.0
84460	5808.0	3268.0
646442	0.0	0.0
129530	53.0	63.0
129531	1747.0	1211.0
130589	2925.0	2531.0
201501	4052.0	5866.0
84456	1406.0	1046.0
84455	677.0	592.0
84458	2273.0	2003.0
84457	5.0	10.0
84450	3553.0	3046.0
646457	7.0	5.0
100500870	2.0	0.0
100500872	0.0	0.0
201514	562.0	569.0
201516	9.0	14.0
646450	228.0	108.0
23480	2034.0	2300.0
105416157	127.0	152.0
23481	4078.0	4065.0
23483	1177.0	1114.0
23484	3828.0	3958.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	1.0	0.0
646467	10.0	9.0
100500860	0.0	0.0
96459	2145.0	2334.0
100500861	0.0	0.0
23498	709.0	481.0
23499	27202.0	36213.0
23491	59.0	107.0
23492	9131.0	4999.0
23493	344.0	983.0
23495	697.0	184.0
100500862	0.0	0.0
100500863	6.0	3.0
100034743	1.0	0.0
100500864	0.0	0.0
100500865	43.0	25.0
100500866	0.0	1.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	2.0	0.0
100500893	0.0	0.0
100500894	1.0	1.0
23463	5203.0	6566.0
394217	0.0	0.0
23464	1263.0	942.0
130535	1909.0	1295.0
23466	8475.0	10671.0
23467	1563.0	3571.0
23468	11072.0	9906.0
23469	10013.0	7684.0
2801	6893.0	7293.0
2800	2216.0	1651.0
23460	1214.0	544.0
23461	2312.0	1440.0
23462	399.0	402.0
100500895	1.0	1.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	5294.0	4803.0
100500898	0.0	0.0
2805	2301.0	2160.0
100500899	0.0	0.0
2804	12882.0	12665.0
2803	10627.0	9508.0
2802	7144.0	7269.0
130540	87.0	74.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	1.0	0.0
23474	1442.0	3483.0
23475	656.0	517.0
23476	7245.0	5700.0
23478	8366.0	9231.0
23479	9944.0	11551.0
646480	0.0	0.0
2812	0.0	0.0
2811	1173.0	341.0
2810	182.0	1938.0
23471	16605.0	17111.0
23473	3618.0	3041.0
100500884	0.0	0.0
2819	100.0	198.0
100500885	0.0	0.0
84498	3703.0	2895.0
100500886	0.0	0.0
2817	1969.0	1818.0
100500888	0.0	0.0
2815	0.0	0.0
100500889	2.0	1.0
2814	72.0	33.0
2813	1.0	0.0
2823	1531.0	149.0
2822	384.0	162.0
2821	11212.0	11284.0
100500839	0.0	0.0
2820	3104.0	3384.0
201562	3247.0	2538.0
100379623	0.0	0.0
2829	979.0	394.0
100500831	0.0	0.0
2828	275.0	595.0
2827	22.0	27.0
100500833	19.0	12.0
2826	29.0	27.0
100500834	0.0	1.0
2825	54.0	42.0
100500835	33.0	24.0
2824	691.0	377.0
100500836	0.0	0.0
727699	0.0	0.0
2834	3.0	3.0
100500826	1.0	0.0
2833	1349.0	673.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	2.0	8.0
100500829	0.0	0.0
60401	397.0	1471.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	68.0	25.0
100500822	0.0	0.0
