id	118c17b3-6e4c-482c-9956-ead43ccb1929	c86209ed-c881-4677-b688-87651503fec0
7757	434.0	584.0
101929580	63.0	19.0
158011	0.0	0.0
100505806	832.0	215.0
7770	951.0	699.0
101929581	2.0	7.0
7772	1046.0	748.0
7771	608.0	454.0
5110	3783.0	4815.0
101929582	0.0	0.0
5111	2866.0	2787.0
7773	453.0	371.0
7776	1660.0	880.0
7775	515.0	535.0
101929589	2.0	1.0
100419416	0.0	0.0
100270832	6.0	11.0
100270833	8.0	8.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	509.0	0.0
7767	832.0	984.0
5105	41.0	1.0
7766	154.0	119.0
5106	2511.0	3188.0
7769	1810.0	1754.0
100420401	4.0	3.0
7768	450.0	349.0
5108	14431.0	8505.0
101929590	0.0	0.0
101929591	35.0	7.0
7781	17.0	62.0
7780	643.0	1341.0
7783	3.0	0.0
7782	1057.0	648.0
5121	9275.0	572.0
5122	91.0	13.0
7784	115.0	227.0
5125	1386.0	2221.0
7786	1074.0	434.0
90423	530.0	408.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	1.0	1.0
100420415	57.0	105.0
5116	2429.0	2598.0
100420414	4.0	5.0
100505826	44.0	24.0
90417	2018.0	3668.0
5118	2644.0	886.0
90416	1410.0	1158.0
7779	4322.0	2938.0
100420412	0.0	0.0
5119	5756.0	6798.0
158035	23.0	0.0
100420410	0.0	1.0
7791	8447.0	3612.0
5130	3386.0	2299.0
5132	4.0	3.0
90411	16854.0	10029.0
5133	164.0	38.0
5134	3116.0	2794.0
90410	1833.0	2153.0
7798	2888.0	3020.0
5136	4016.0	1716.0
146053	44.0	52.0
146050	1646.0	1220.0
146057	1682.0	857.0
103091864	37.0	59.0
103091863	0.0	0.0
5126	320.0	174970.0
7789	613.0	264.0
5127	5171.0	6513.0
5128	2011.0	1439.0
100505812	136.0	116.0
5129	2196.0	2568.0
90407	1057.0	2265.0
5140	125.0	21.0
100422971	0.0	1.0
5141	3256.0	4489.0
100422972	0.0	0.0
5142	2916.0	1036.0
100422973	0.0	0.0
5143	110.0	1497.0
100422974	10.0	6.0
5144	7154.0	1903.0
100422975	0.0	0.0
5145	7.0	2.0
5146	12.0	20.0
100422977	0.0	0.0
101929530	1.0	0.0
5147	1044.0	1103.0
100422978	0.0	0.0
100422979	3.0	0.0
101929539	94.0	52.0
100419324	5.0	0.0
254128	895.0	964.0
254122	50.0	41.0
5137	143.0	223.0
7799	9447.0	3186.0
5138	1032.0	671.0
5139	822.0	224.0
100422970	1.0	0.0
5151	2817.0	1786.0
100422982	0.0	0.0
5152	741.0	1171.0
100422983	0.0	0.0
5153	303.0	459.0
100422984	0.0	0.0
5154	379.0	536.0
100422985	0.0	0.0
5155	913.0	1873.0
100422986	2.0	1.0
5156	1668.0	47.0
100422987	0.0	1.0
5157	4736.0	4684.0
100422988	0.0	0.0
5158	1616.0	1600.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	20.0	14.0
5150	4119.0	1256.0
100049076	37.0	20.0
5148	46.0	52.0
5149	1.0	2.0
100422980	0.0	0.0
100422981	3.0	0.0
5162	3278.0	3600.0
100422993	1.0	0.0
5163	467.0	363.0
100422994	0.0	0.0
5164	3928.0	4044.0
100422995	0.0	0.0
5165	298.0	246.0
100422996	0.0	0.0
5166	93148.0	61903.0
100422997	0.0	0.0
5167	12184.0	3830.0
5168	1012.0	98.0
5169	70.0	1413.0
101929559	1.0	0.0
101929557	0.0	0.0
5160	4309.0	5960.0
5161	0.0	0.0
256764	12970.0	2313.0
254100	127.0	171.0
254102	1772.0	2098.0
5159	5786.0	5296.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	1.0	0.0
5173	0.0	1.0
100420341	112.0	84.0
5174	24.0	7.0
5175	9943.0	12223.0
5176	6110.0	328.0
5178	2764.0	763.0
5179	11.0	0.0
5170	3301.0	2393.0
5172	75838.0	27865.0
100420342	1.0	2.0
5184	4640.0	5113.0
5187	26708.0	7213.0
5188	1124.0	1104.0
5189	2557.0	1728.0
254173	25.0	39.0
254170	2881.0	1699.0
100420359	1.0	0.0
100420358	3.0	3.0
100420356	2.0	0.0
100420354	0.0	0.0
5195	1389.0	1806.0
5196	11.0	0.0
5197	2.0	0.0
5198	1488.0	1401.0
5199	95.0	60.0
254187	170.0	43.0
5190	3678.0	4422.0
5191	964.0	858.0
5192	1265.0	1402.0
5193	1181.0	1168.0
5194	3109.0	1962.0
100270790	2.0	2.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	1.0
53405	2214.0	385.0
100420377	0.0	0.0
53409	0.0	0.0
100420376	0.0	0.0
53407	1605.0	1635.0
100419392	2.0	1.0
100419391	7.0	2.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	1.0	0.0
254158	17.0	18.0
53410	0.0	0.0
768220	6.0	6.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	120.0	3.0
28457	17.0	0.0
28458	49.0	0.0
28452	0.0	0.0
28450	39.0	0.0
28455	10.0	0.0
28453	0.0	0.0
28454	11.0	0.0
90390	1018.0	580.0
28468	43.0	0.0
653458	5.0	0.0
28469	0.0	0.0
101340251	1.0	2.0
101340250	0.0	0.0
101340252	1.0	0.0
28462	0.0	0.0
28463	1.0	0.0
28461	6.0	0.0
28466	2.0	1.0
28467	76.0	1.0
653464	267.0	185.0
28464	3.0	0.0
28465	61.0	0.0
653489	11.0	4.0
28438	0.0	0.0
28435	0.0	0.0
28439	47.0	0.0
653492	0.0	1.0
28430	0.0	0.0
28433	0.0	0.0
28434	14.0	0.0
28431	0.0	0.0
28432	0.0	0.0
28448	51.0	0.0
28449	4.0	0.0
28446	0.0	0.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	221.0	177.0
28444	21.0	1.0
28445	1.0	0.0
28442	72.0	0.0
653486	0.0	0.0
28443	0.0	0.0
28415	2.0	0.0
28416	0.0	0.0
28413	0.0	0.0
28414	1.0	0.0
28419	0.0	0.0
28417	0.0	0.0
28418	0.0	0.0
124626	1.0	0.0
388503	1.0	2.0
28411	0.0	0.0
28412	2.0	0.0
28410	1.0	0.0
388507	256.0	367.0
653499	24.0	1.0
28426	16.0	0.0
28427	0.0	0.0
28424	7.0	0.0
28425	0.0	0.0
28428	1.0	0.0
28429	0.0	0.0
28422	0.0	0.0
28423	16.0	1.0
28420	25.0	0.0
28421	0.0	0.0
102723099	12.0	21.0
388524	3.0	6.0
124602	483.0	60.0
388523	43.0	31.0
112611	763.0	615.0
28405	0.0	0.0
28408	15.0	0.0
28409	2.0	0.0
112616	1586.0	832.0
28406	0.0	0.0
28407	0.0	0.0
388514	7.0	1.0
28400	11.0	0.0
388512	2.0	1.0
28401	4.0	0.0
134359	738.0	540.0
158326	271.0	3.0
339263	248.0	109.0
401730	0.0	0.0
146336	0.0	0.0
401725	2.0	1.0
401720	25.0	28.0
90557	315.0	234.0
90550	1005.0	904.0
158314	19.0	9.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	1.0	0.0
106478993	0.0	0.0
339256	1.0	0.0
106478992	0.0	1.0
339257	0.0	0.0
106478991	14.0	2.0
339258	0.0	0.0
106478990	0.0	0.0
800	22324.0	5361.0
801	21731.0	22200.0
802	0.0	1.0
342892	152.0	98.0
804	0.0	0.0
805	30176.0	27842.0
342898	0.0	0.0
342897	62.0	2.0
806	43.0	15.0
401718	7.0	10.0
807	8.0	5.0
401717	9.0	4.0
808	19123.0	20115.0
158345	41.0	49.0
339240	1.0	0.0
90586	11.0	6.0
339241	0.0	0.0
90589	13.0	19.0
378884	146.0	272.0
339244	0.0	0.0
653404	0.0	0.0
90580	693.0	996.0
391825	0.0	0.0
391827	4.0	1.0
810	1.0	0.0
811	96018.0	167487.0
340221	3.0	4.0
813	8921.0	7175.0
814	148.0	56.0
815	5.0	0.0
816	3339.0	2888.0
401708	3.0	0.0
817	3162.0	4508.0
818	2607.0	2300.0
819	2783.0	3104.0
90576	176.0	191.0
339230	979.0	1487.0
339231	1534.0	2309.0
339229	954.0	2332.0
122335	0.0	0.0
124997	1847.0	2178.0
340217	0.0	0.0
124995	3075.0	5122.0
378881	0.0	0.0
820	29.0	104.0
821	80003.0	74013.0
822	13223.0	6343.0
823	16712.0	17015.0
824	16759.0	8736.0
825	91.0	174.0
826	16300.0	25300.0
827	924.0	18.0
134391	0.0	1.0
829	5211.0	5500.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	10.0	2.0
106478966	1.0	0.0
106478965	0.0	3.0
161931	7.0	6.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	0.0
106478962	3.0	3.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	1.0	4.0
340205	18.0	5.0
340206	0.0	1.0
388228	979.0	1195.0
830	7279.0	5548.0
831	13961.0	9913.0
832	14822.0	14872.0
833	3811.0	5927.0
834	386.0	259.0
835	1862.0	1339.0
836	952.0	1195.0
837	912.0	424.0
838	4.0	0.0
342865	1.0	0.0
340204	0.0	0.0
839	740.0	773.0
90594	650.0	581.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	1.0	1.0
100505994	309.0	21.0
106478957	8.0	4.0
106478956	1.0	1.0
641451	1.0	1.0
106478955	0.0	0.0
106478954	1.0	1.0
106478953	1.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	134.0	70.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	5.0	1.0
90592	629.0	581.0
7809	0.0	0.0
840	1308.0	1095.0
841	1000.0	668.0
842	2187.0	1573.0
843	960.0	1613.0
844	16.0	6.0
136991	0.0	0.0
845	339.0	77.0
342850	2.0	1.0
846	54.0	0.0
7802	4980.0	2513.0
847	23608.0	22377.0
7804	3866.0	2772.0
7803	17818.0	5375.0
7805	7625.0	1194.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	2.0	0.0
376267	964.0	1217.0
106478986	0.0	0.0
106478985	18.0	145.0
106478984	0.0	0.0
388254	3.0	0.0
106478983	2.0	4.0
388255	0.0	0.0
106478982	1.0	0.0
339201	758.0	1091.0
653447	714.0	618.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	0.0	0.0
7818	3631.0	4355.0
28595	0.0	0.0
148979	58.0	26.0
28592	5.0	1.0
28593	0.0	0.0
28599	2.0	0.0
401744	0.0	0.0
28597	0.0	0.0
401742	0.0	0.0
641455	1.0	0.0
7813	2046.0	1929.0
857	25224.0	3690.0
641457	0.0	0.0
7812	46391.0	32295.0
858	14671.0	3300.0
641456	0.0	0.0
859	1.0	0.0
28591	0.0	0.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	9.0	1.0
106478976	2.0	0.0
106478975	0.0	1.0
106478974	1.0	3.0
106478973	13.0	29.0
106478972	11.0	4.0
653435	1.0	0.0
106478971	8.0	17.0
653436	40.0	24.0
106478970	1.0	0.0
653437	0.0	0.0
146330	3384.0	383.0
146325	1.0	0.0
860	313.0	209.0
861	493.0	947.0
862	968.0	302.0
653440	563.0	1190.0
863	268.0	282.0
653441	185.0	101.0
864	470.0	59.0
865	2284.0	2383.0
866	0.0	0.0
867	2132.0	2004.0
868	3297.0	1841.0
869	122.0	37.0
134353	397.0	348.0
641467	84.0	96.0
7827	3.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	6.0	6.0
219402	2223.0	2282.0
106478923	0.0	0.0
7840	2561.0	1571.0
106478922	0.0	0.0
100505964	1.0	0.0
106478921	0.0	0.0
106478920	2.0	1.0
7841	3697.0	4175.0
388276	0.0	0.0
388275	5.0	4.0
388272	595.0	450.0
871	5221.0	8071.0
873	3698.0	6332.0
874	156.0	220.0
875	124.0	121.0
7832	63624.0	9821.0
100505967	0.0	1.0
7837	1009.0	1525.0
106478919	1.0	0.0
106478918	0.0	0.0
106478917	1.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	0.0
106478912	1.0	0.0
7851	467.0	516.0
106478911	0.0	0.0
100505953	1.0	0.0
7850	82.0	3.0
106478910	0.0	0.0
7852	3664.0	897.0
100270754	0.0	0.0
881	5.0	1.0
100270755	0.0	1.0
883	720.0	686.0
885	3.0	0.0
886	0.0	0.0
887	43.0	3.0
100270753	0.0	0.0
7844	2619.0	1870.0
889	3795.0	2927.0
7846	3302.0	2154.0
106478909	0.0	0.0
219409	1.0	0.0
7849	104791.0	80628.0
220416	5.0	6.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	2079.0	2004.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	13.0	21.0
5201	3567.0	3984.0
106478942	4.0	4.0
5202	1624.0	2419.0
106478941	0.0	0.0
106478940	0.0	0.0
890	104.0	232.0
891	841.0	1333.0
892	4865.0	3559.0
894	5897.0	21066.0
342808	1.0	2.0
895	0.0	0.0
896	4471.0	8008.0
388289	3.0	4.0
897	3.0	11.0
898	166.0	214.0
899	309.0	253.0
7855	3750.0	1321.0
7857	146.0	18.0
171392	602.0	668.0
100505989	0.0	0.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	1.0	0.0
7871	5638.0	2389.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	16.0	14.0
5210	336.0	274.0
7873	4490.0	7964.0
100505975	39.0	59.0
106478933	0.0	0.0
5211	7135.0	8942.0
106478932	0.0	0.0
219432	0.0	0.0
5212	457.0	15.0
106478931	0.0	0.0
5213	4656.0	3705.0
219431	0.0	0.0
7874	7699.0	5943.0
106478930	0.0	0.0
388284	488.0	236.0
171389	36.0	1.0
100420508	0.0	2.0
100420505	27.0	20.0
105377595	9.0	6.0
5203	713.0	567.0
7866	1648.0	2407.0
100420503	4.0	0.0
5204	17756.0	25164.0
100420502	5.0	2.0
5205	6082.0	6179.0
100420501	1.0	0.0
7867	5831.0	7884.0
5207	116.0	18.0
7869	3647.0	581.0
5208	13766.0	6732.0
106478929	0.0	0.0
5209	1779.0	563.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	2476.0	18282.0
7884	2316.0	2555.0
219445	0.0	0.0
5222	120.0	10.0
90523	367.0	20.0
5223	1428.0	1232.0
5224	0.0	0.0
90522	1282.0	1533.0
100419521	2.0	0.0
220433	61.0	45.0
146378	0.0	0.0
100420519	2.0	1.0
5214	7818.0	13802.0
158373	135.0	107.0
7879	20288.0	23756.0
5216	16945.0	31884.0
100420512	0.0	0.0
5217	12786.0	9982.0
5218	3279.0	1077.0
158376	47.0	81.0
100505929	0.0	0.0
158358	3320.0	1921.0
5230	17510.0	10713.0
220429	2.0	0.0
5232	0.0	0.0
5233	24.0	16.0
101929467	1.0	0.0
219453	0.0	0.0
100270709	0.0	1.0
146395	16.0	0.0
100505919	0.0	0.0
100420527	7.0	7.0
100420526	7.0	7.0
5225	1.0	0.0
5226	10178.0	6721.0
100505911	91.0	94.0
5228	20137.0	3577.0
90507	4630.0	7680.0
5229	1822.0	1111.0
90506	167.0	330.0
5241	178.0	16.0
219469	0.0	0.0
101929471	2.0	1.0
5243	744.0	572.0
5244	108.0	62.0
101929478	0.0	0.0
5245	5265.0	6987.0
219464	0.0	0.0
5246	0.0	1.0
5236	3304.0	2875.0
5238	2230.0	2153.0
5239	1295.0	234.0
100505945	4.0	6.0
158399	577.0	249.0
5250	21622.0	18814.0
101929484	6.0	9.0
5251	76.0	1677.0
5252	8922.0	9107.0
219479	0.0	0.0
5253	5455.0	4101.0
5255	1907.0	1134.0
219477	0.0	0.0
5256	3193.0	2022.0
5257	7116.0	5778.0
220441	670.0	333.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	904.0	1028.0
158383	11.0	2.0
100420546	10.0	3.0
90527	6620.0	14900.0
158381	40.0	45.0
100505933	100.0	25.0
90529	1055.0	1108.0
5261	1594.0	2659.0
5264	6863.0	4995.0
5265	4054.0	18134.0
5266	6.0	0.0
5267	0.0	0.0
219487	0.0	0.0
5268	62.0	27.0
101929410	26.0	35.0
219484	0.0	0.0
219482	0.0	0.0
5260	90.0	52.0
5258	0.0	0.0
5259	1.0	0.0
5272	1567.0	642.0
5273	4.0	0.0
5274	670.0	401.0
28509	0.0	0.0
5275	2.0	0.0
5276	3.0	0.0
5277	1258.0	486.0
101929423	207.0	181.0
5279	1766.0	1874.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	2102.0	1603.0
28505	0.0	0.0
101929428	0.0	1.0
5271	772.0	576.0
28506	0.0	0.0
256435	2208.0	2320.0
28500	0.0	0.0
5269	7025.0	6989.0
105377617	0.0	0.0
5283	2120.0	2191.0
5284	57.0	161.0
100420450	1.0	3.0
5286	8014.0	5366.0
5287	2215.0	1751.0
5288	17.0	0.0
5289	3218.0	2191.0
101929437	0.0	0.0
5280	68.0	32.0
5281	948.0	730.0
5282	5.0	6.0
102723166	17.0	50.0
102723167	32.0	22.0
102723165	2.0	1.0
100420458	1.0	0.0
5294	259.0	67.0
100420462	3.0	1.0
5295	4727.0	3582.0
100419472	1.0	0.0
5296	36.0	75.0
5297	6006.0	5787.0
5298	8614.0	6495.0
100419471	0.0	0.0
5290	2046.0	953.0
100419477	0.0	0.0
5291	6810.0	3852.0
5292	2063.0	450.0
5293	1237.0	228.0
100420473	0.0	0.0
100101932	4.0	0.0
100101938	0.0	0.0
256472	6.0	4.0
256471	1460.0	1039.0
100419489	1.0	2.0
100101935	0.0	0.0
100270680	5.0	2.0
100420477	2.0	0.0
100420476	102.0	41.0
100420484	1.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	7.0	10.0
101929402	35.0	42.0
100270648	0.0	0.0
101929407	465.0	183.0
105375013	17.0	19.0
641365	0.0	0.0
641364	13.0	1.0
401696	0.0	1.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	88.0	160.0
28572	2.0	0.0
28573	7.0	0.0
28570	1.0	0.0
28571	0.0	0.0
28576	6.0	0.0
28577	4.0	0.0
653354	0.0	29.0
28574	2.0	0.0
401687	0.0	0.0
28575	0.0	0.0
641372	4.0	5.0
641371	180.0	331.0
112950	2012.0	2741.0
641373	0.0	2.0
28589	25.0	3.0
28583	7.0	0.0
28584	3.0	0.0
28581	3.0	0.0
28582	1.0	0.0
28587	1.0	0.0
124930	275.0	83.0
28588	0.0	0.0
28585	0.0	0.0
28586	5.0	2.0
28580	0.0	0.0
124935	3606.0	3685.0
124936	3444.0	4270.0
378805	1259.0	1550.0
641380	0.0	0.0
112942	4351.0	4500.0
378807	5.0	3.0
641382	0.0	0.0
641384	3.0	0.0
401675	0.0	0.0
28558	6.0	1.0
28559	174.0	13.0
28556	0.0	0.0
28557	5.0	0.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1847.0	1478.0
401665	0.0	0.0
641379	1.0	0.0
124925	7.0	6.0
401664	0.0	0.0
28569	1.0	1.0
401663	1.0	2.0
112939	2607.0	4083.0
401662	0.0	0.0
28567	20.0	4.0
401661	0.0	0.0
28568	18.0	2.0
112937	193.0	4.0
112936	3725.0	4298.0
449645	0.0	0.0
28561	0.0	0.0
124912	0.0	0.0
653361	422.0	24.0
28560	10.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	7.0	8.0
28566	1.0	1.0
28563	8.0	1.0
28564	2.0	0.0
378828	0.0	1.0
378825	0.0	1.0
391804	2.0	0.0
124989	1028.0	1348.0
391803	0.0	0.0
340286	7.0	5.0
653390	48.0	26.0
339290	2971.0	2254.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	1.0	0.0
391811	0.0	1.0
653381	1223.0	171.0
124975	77.0	286.0
124976	622.0	609.0
391819	0.0	0.0
124974	2.0	1.0
340277	902.0	714.0
340274	0.0	3.0
340273	2.0	0.0
339287	6345.0	7650.0
28514	970.0	798.0
28512	1026.0	826.0
28513	75.0	0.0
28518	1.0	0.0
28519	0.0	0.0
28516	0.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	2101.0	2216.0
124961	1074.0	1062.0
340267	290.0	104.0
340260	0.0	0.0
112970	444.0	539.0
28525	0.0	0.0
28526	35.0	30.0
28523	0.0	0.0
378832	15.0	21.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	5072.0	6978.0
901	4740.0	3714.0
340252	3049.0	1703.0
902	2172.0	1908.0
904	2804.0	1665.0
905	2905.0	2327.0
908	6384.0	6178.0
909	71.0	3.0
340371	2784.0	2828.0
136895	688.0	457.0
51081	3027.0	3075.0
51083	12.0	0.0
51082	4175.0	4910.0
51085	276.0	126.0
51084	3303.0	3365.0
51087	187.0	436.0
51086	16.0	15.0
146212	24.0	6.0
51088	1296.0	615.0
910	11.0	0.0
90678	2326.0	1998.0
911	121.0	5.0
912	143.0	207.0
913	99.0	7.0
914	601.0	28.0
915	233.0	9.0
916	862.0	45.0
917	172.0	14.0
919	233.0	26.0
90673	1885.0	2421.0
51090	1682.0	1138.0
51092	5346.0	5555.0
51091	1457.0	1015.0
51094	6567.0	6032.0
51093	3423.0	4020.0
51096	2225.0	2257.0
51095	1222.0	1454.0
146225	25.0	2.0
51098	2702.0	1770.0
340359	4.0	8.0
51097	4711.0	2957.0
146223	14149.0	8896.0
51099	1796.0	803.0
920	2128.0	737.0
146227	179.0	48.0
921	197.0	40.0
90668	153.0	161.0
922	0.0	0.0
923	329.0	199.0
340351	318.0	284.0
924	283.0	18.0
643941	0.0	0.0
925	1166.0	294.0
926	219.0	10.0
927	1.0	3.0
928	34316.0	36377.0
100312775	16.0	11.0
929	2354.0	2943.0
158228	753.0	573.0
339366	156.0	111.0
26095	282.0	148.0
401825	0.0	0.0
26098	1455.0	978.0
340348	1516.0	765.0
26097	7194.0	6144.0
388324	365.0	562.0
26099	7542.0	7881.0
388325	87.0	14.0
930	15.0	2.0
148898	555.0	800.0
931	44.0	13.0
388323	101.0	97.0
932	0.0	0.0
933	169.0	545.0
643954	2.0	0.0
26090	11137.0	7152.0
134265	797.0	649.0
26092	10268.0	5212.0
936	0.0	0.0
26091	2800.0	2046.0
158234	1189.0	952.0
26094	1569.0	1818.0
643955	0.0	0.0
938	24.0	19.0
26093	2071.0	2145.0
939	614.0	1497.0
401827	0.0	0.0
90693	1119.0	430.0
158219	923.0	435.0
134266	839.0	802.0
643971	5.0	3.0
940	74.0	2.0
941	51.0	7.0
124872	365.0	22.0
942	279.0	30.0
943	50.0	15.0
342994	4.0	11.0
944	134.0	25.0
643965	1.0	0.0
945	102.0	22.0
946	4.0	1.0
7903	506.0	456.0
947	7372.0	6150.0
158222	33.0	11.0
948	3526.0	2176.0
949	2187.0	2863.0
7905	30272.0	22906.0
136853	396.0	149.0
401895	1.0	0.0
339344	368.0	477.0
339345	2.0	0.0
653308	201.0	250.0
26074	88.0	12.0
7918	1588.0	1666.0
26073	5255.0	7982.0
7917	13957.0	15219.0
7919	5713.0	5792.0
950	19187.0	17602.0
951	719.0	111.0
952	211.0	204.0
388344	326.0	541.0
953	3037.0	17915.0
954	90.0	24.0
643976	0.0	0.0
955	3664.0	3846.0
641311	2.0	0.0
956	586.0	329.0
957	1210.0	1281.0
958	2629.0	2185.0
959	119.0	8.0
7913	13938.0	7260.0
7916	17244.0	14403.0
7915	4163.0	4706.0
26071	2782.0	3490.0
388341	419.0	2383.0
26085	16.0	50.0
388339	13.0	12.0
26084	723.0	792.0
342979	611.0	126.0
960	14216.0	95819.0
26086	805.0	768.0
342977	27.0	75.0
388335	2013.0	1796.0
961	11320.0	7394.0
26088	4595.0	3886.0
962	506.0	30.0
388336	8.0	442.0
963	1731.0	149.0
388333	8.0	18.0
965	663.0	648.0
966	26998.0	39102.0
7920	780.0	595.0
643987	0.0	0.0
967	33973.0	77158.0
7923	2749.0	3496.0
7922	11086.0	13612.0
968	25.0	7.0
969	1042.0	17.0
26080	0.0	1.0
643988	1202.0	3280.0
26083	25.0	7.0
161835	56.0	53.0
134218	3492.0	2758.0
100312782	0.0	0.0
7941	2323.0	67.0
7940	242.0	93.0
26059	75.0	57.0
339324	1864.0	1147.0
339327	615.0	524.0
26052	318.0	218.0
26051	1088.0	201.0
339318	1429.0	941.0
340307	1.0	1.0
26054	8737.0	6181.0
970	7.0	3.0
971	195.0	137.0
26053	972.0	1365.0
972	60756.0	25995.0
26056	2142.0	2105.0
973	37.0	4.0
974	79.0	133.0
26058	6983.0	4920.0
975	48947.0	46108.0
26057	7996.0	4773.0
653333	21.0	16.0
976	2992.0	4377.0
7932	1.0	0.0
100312789	1.0	0.0
977	7980.0	13177.0
100312788	0.0	0.0
978	117.0	217.0
643996	1.0	0.0
7936	3965.0	4390.0
100312785	0.0	0.0
26050	1402.0	27.0
100312787	0.0	0.0
641339	348.0	254.0
161823	1356.0	1169.0
100312792	0.0	0.0
100312794	14.0	5.0
100312790	0.0	0.0
148870	39.0	23.0
388364	1.0	0.0
388363	168.0	219.0
653316	36.0	9.0
653319	2088.0	1965.0
148867	2082.0	1953.0
26063	613.0	1216.0
122258	0.0	0.0
26062	2.0	0.0
102578074	3.0	1.0
26065	11892.0	10854.0
26064	2699.0	1553.0
983	253.0	593.0
984	1915.0	2629.0
146206	112.0	14.0
987	6796.0	5595.0
988	3762.0	2349.0
7942	2037.0	2298.0
989	9440.0	6793.0
26061	1803.0	1332.0
161829	1.0	3.0
100312798	40.0	0.0
26060	4800.0	2342.0
219525	0.0	0.0
5300	2542.0	2696.0
5301	1.0	0.0
339302	0.0	0.0
388394	4.0	0.0
990	88.0	192.0
991	142.0	357.0
100419609	0.0	0.0
342945	276.0	329.0
993	247.0	252.0
994	3537.0	2564.0
51001	834.0	689.0
100419606	0.0	0.0
51000	2314.0	1349.0
995	25.0	51.0
996	8612.0	4593.0
51003	523.0	521.0
100419608	16.0	12.0
997	2058.0	3208.0
51002	939.0	814.0
388389	0.0	1.0
998	11272.0	9238.0
51005	1621.0	1463.0
999	51227.0	26663.0
51004	804.0	1183.0
158293	5131.0	4626.0
51006	4394.0	5649.0
7955	183.0	86.0
51009	2912.0	3919.0
7957	485.0	256.0
51008	1391.0	1177.0
158297	12.0	1.0
219537	24.0	27.0
5310	5026.0	2254.0
5311	4748.0	2400.0
101929387	3.0	5.0
388387	14.0	7.0
100419614	0.0	0.0
388381	6.0	0.0
51010	1013.0	703.0
100420608	0.0	0.0
342933	0.0	1.0
51012	3733.0	3709.0
51011	3064.0	2172.0
51014	7429.0	6829.0
51013	1228.0	1963.0
51016	762.0	1987.0
7965	1220.0	1024.0
51015	1657.0	1939.0
5303	1423.0	2729.0
51018	1449.0	1007.0
5304	16.0	13.0
5305	1743.0	980.0
5306	9084.0	8541.0
5307	5.0	3.0
51019	1816.0	1750.0
342931	0.0	0.0
5308	1.0	0.0
101929390	2.0	0.0
5309	2.0	12.0
219527	108.0	11.0
101929397	0.0	0.0
7980	78.0	9.0
5320	272.0	4028.0
7982	3346.0	2584.0
5321	440.0	49.0
5322	64.0	2276.0
7984	2843.0	1456.0
219541	1259.0	1115.0
51021	3092.0	2920.0
51020	3380.0	4462.0
51023	896.0	788.0
51022	272.0	150.0
51025	405.0	486.0
342926	1414.0	1025.0
51024	7476.0	10509.0
