id	7e45a7f3-2613-498c-aa3b-d8cdc5001386	73848cca-19bf-4de1-90ea-1725f617c550
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	1.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	1.0
106479952	0.0	0.0
654412	1.0	0.0
106479951	0.0	0.0
390411	1.0	1.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	3.0	3.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	1.0	0.0
106480902	0.0	0.0
57446	1802.0	2718.0
57447	4173.0	2181.0
390418	0.0	1.0
100996331	0.0	0.0
57448	2823.0	5869.0
390419	1.0	0.0
57449	543.0	1972.0
389458	0.0	2.0
642425	0.0	0.0
642424	0.0	21.0
100125556	66.0	388.0
106479949	0.0	0.0
106480916	1.0	2.0
106479948	0.0	0.0
106480915	2.0	6.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	1.0
106479946	0.0	0.0
106479945	1.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	0.0	2.0
642443	4.0	17.0
106479942	1.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	1.0	2.0
57451	59.0	1691.0
106480910	1.0	0.0
57452	180.0	96.0
390423	0.0	0.0
414919	592.0	878.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	2033.0	973.0
106480913	0.0	0.0
57458	1752.0	1663.0
390429	0.0	0.0
57459	1398.0	2839.0
57453	258.0	284.0
57455	1262.0	2291.0
57456	931.0	934.0
106479939	0.0	1.0
390472	0.0	0.0
162540	0.0	0.0
150554	10.0	26.0
729082	3876.0	4964.0
729085	66.0	44.0
729079	0.0	1.0
390483	0.0	1.0
730061	0.0	1.0
150568	0.0	0.0
729073	7.0	10.0
497258	122.0	280.0
106479916	0.0	0.0
106479915	1.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	489.0	735.0
730092	121.0	169.0
730091	277.0	26.0
150577	1.0	0.0
150572	0.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	3.0	2.0
102546227	1.0	0.0
106479902	0.0	1.0
730087	56.0	90.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	1.0	3.0
729097	7.0	5.0
389493	12.0	9.0
221613	0.0	0.0
729096	19.0	19.0
729092	9.0	7.0
729046	31.0	47.0
729042	1.0	0.0
729041	20.0	18.0
730029	68.0	59.0
730023	1.0	2.0
729032	0.0	0.0
730016	0.0	2.0
730058	0.0	0.0
730052	1.0	3.0
730051	244.0	551.0
221662	246.0	6.0
150538	0.0	3.0
162515	352.0	138.0
162517	9.0	12.0
729059	8.0	4.0
162514	15.0	59.0
730041	10.0	8.0
149563	16.0	2.0
221656	1544.0	866.0
729050	0.0	0.0
221687	250.0	25.0
221692	1881.0	667.0
162494	29.0	1465.0
654391	0.0	0.0
198437	45.0	1.0
257629	1.0	1.0
267004	4.0	3.0
149499	929.0	7.0
162466	66.0	77.0
255022	3.0	0.0
162461	194.0	263.0
267010	0.0	0.0
267012	0.0	0.0
267013	1.0	11.0
150472	317.0	485.0
255031	182.0	125.0
255025	1.0	0.0
101101692	6.0	72.0
255027	244.0	32.0
267002	242.0	359.0
150483	324.0	5.0
282617	0.0	0.0
282618	0.0	1.0
282616	0.0	2.0
644990	6.0	2.0
9103	183.0	811.0
9100	2399.0	2928.0
9101	2230.0	2636.0
644994	0.0	1.0
9107	2159.0	1454.0
9104	362.0	129.0
400242	199.0	146.0
84959	1906.0	667.0
255061	1.0	10.0
84958	2424.0	3905.0
654319	2.0	4.0
100996315	1.0	0.0
84966	60.0	54.0
57348	10.0	15.0
282679	17.0	39.0
84968	22.0	24.0
84967	888.0	1351.0
84962	1090.0	675.0
57343	441.0	836.0
654320	0.0	0.0
255057	5.0	65.0
84961	1107.0	1324.0
654321	3.0	9.0
400238	1.0	0.0
654322	0.0	3.0
84964	91.0	217.0
400236	82.0	75.0
644988	8.0	1.0
84960	70.0	92.0
642326	0.0	0.0
9113	1344.0	2351.0
9114	8709.0	4540.0
9111	1094.0	1852.0
9112	1423.0	2046.0
9117	2495.0	1626.0
9118	2.0	35.0
414899	0.0	0.0
100996307	47.0	47.0
100996306	0.0	0.0
84948	245.0	939.0
9110	1132.0	2781.0
84947	433.0	483.0
84955	544.0	931.0
84954	1234.0	1234.0
84957	747.0	1028.0
100996301	1.0	45.0
84951	151.0	1733.0
84950	1471.0	2539.0
84953	213.0	151.0
400224	37.0	32.0
84952	4413.0	2771.0
644998	0.0	0.0
9108	61.0	393.0
642337	6.0	1.0
644997	6.0	8.0
9124	13994.0	14863.0
9125	1593.0	4913.0
9122	782.0	492.0
9123	4946.0	10250.0
9128	936.0	2254.0
9129	1523.0	3204.0
9126	1963.0	3631.0
9127	75.0	51.0
94304	0.0	0.0
255043	81.0	177.0
9120	348.0	318.0
9121	3169.0	871.0
57369	0.0	0.0
84988	1194.0	1094.0
84987	1547.0	1562.0
84989	35.0	27.0
84984	265.0	796.0
84983	0.0	2.0
84986	475.0	685.0
84985	52.0	59.0
642345	0.0	0.0
9119	0.0	7.0
84981	1148.0	1492.0
9135	2030.0	1793.0
9136	651.0	651.0
9133	140.0	802.0
9134	52.0	213.0
9139	897.0	3525.0
267014	0.0	0.0
267015	5.0	1.0
9138	5870.0	8898.0
267017	0.0	0.0
9131	1104.0	1842.0
9132	55.0	33.0
84969	837.0	570.0
9130	2738.0	3976.0
400208	0.0	1.0
84976	625.0	619.0
400209	28.0	74.0
400206	32.0	1.0
84978	18.0	12.0
84973	1246.0	837.0
84975	1235.0	2220.0
57379	31.0	5.0
642357	3.0	23.0
84971	605.0	2295.0
84970	0.0	0.0
267020	1.0	1.0
9146	2618.0	4327.0
9147	1136.0	1222.0
9144	11743.0	21544.0
9145	404.0	761.0
9148	49.0	98.0
106479899	0.0	0.0
9149	1352.0	1357.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	2.0	0.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	1.0	15.0
57380	1207.0	1014.0
9143	15.0	567.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1270.0	441.0
9140	1174.0	1939.0
106479891	1.0	0.0
9141	924.0	1801.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	8.0	40.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	2.0	2.0
9158	1735.0	2517.0
9156	36.0	329.0
106479889	0.0	0.0
9159	1163.0	1964.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	53.0	15.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1229.0	1615.0
106480896	0.0	0.0
106479885	0.0	0.0
57396	836.0	878.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	22.0	8.0
106479882	0.0	0.0
9154	5.0	2.0
106479881	1.0	0.0
106479880	0.0	0.0
57393	65.0	102.0
9152	0.0	0.0
654350	0.0	0.0
84996	224.0	168.0
84991	2581.0	4465.0
84993	1666.0	1886.0
84992	0.0	0.0
9168	41032.0	38904.0
9169	4681.0	8417.0
9166	1043.0	1208.0
642395	3.0	12.0
9167	3004.0	3574.0
642394	2.0	2.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	471.0	141.0
106480867	0.0	0.0
9162	3.0	67.0
106480869	0.0	2.0
654383	0.0	0.0
106480871	0.0	0.0
106480870	0.0	0.0
106480873	0.0	1.0
282697	0.0	0.0
400258	7.0	1.0
106480872	0.0	0.0
642389	0.0	1.0
654381	0.0	0.0
9179	983.0	989.0
9177	0.0	0.0
106480875	0.0	0.0
9172	136.0	23.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	594.0	2210.0
106480876	0.0	0.0
9175	1580.0	5180.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	3301.0	153.0
106480880	2.0	3.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	0.0	1.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	0.0
137868	0.0	64.0
730112	1218.0	19.0
106480849	0.0	0.0
729123	1.0	2.0
9188	2524.0	3276.0
106479859	0.0	0.0
106479858	3.0	3.0
9189	2631.0	10247.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	480.0	1825.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	623.0	1043.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	2946.0	12856.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	6336.0	4064.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	722.0	700.0
106480845	1.0	0.0
9184	1946.0	4538.0
106480848	0.0	0.0
9185	1260.0	1401.0
106480847	0.0	0.0
57501	94.0	12.0
57502	250.0	48.0
57504	1095.0	1417.0
125875	45.0	24.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	4090.0	6297.0
730109	1.0	0.0
137872	338.0	183.0
102546175	0.0	2.0
57505	638.0	948.0
644903	8.0	28.0
57506	3159.0	5708.0
57507	919.0	750.0
57508	534.0	764.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	247.0	311.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	1345.0	2063.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	10.0	1.0
9197	1210.0	3057.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	3.0	9.0
9196	36.0	73.0
106480858	0.0	0.0
57512	63.0	255.0
57513	3501.0	1373.0
57514	5094.0	4370.0
123207	543.0	535.0
57515	13502.0	10208.0
106480860	0.0	0.0
57510	1069.0	2100.0
106480862	0.0	0.0
57511	912.0	1024.0
106480861	0.0	0.0
644911	1.0	0.0
644914	5.0	9.0
57519	1455.0	443.0
729146	3.0	1.0
106480828	0.0	0.0
113878	1399.0	3480.0
135228	1950.0	1628.0
106480827	0.0	0.0
729148	44.0	54.0
106480829	0.0	0.0
137886	1344.0	2047.0
106479879	0.0	0.0
730130	2.0	7.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	0.0	1.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	1.0	0.0
106480822	0.0	2.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	0.0
106479870	3.0	1.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	1657.0	3339.0
57524	4.0	9.0
57526	17.0	275.0
644928	3.0	6.0
57520	1620.0	969.0
57521	1500.0	2651.0
57522	591.0	2055.0
57528	103.0	263.0
57529	3.0	5.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	12.0	14.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	0.0	1.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	576.0	518.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	7.0	18.0
106480836	0.0	1.0
57534	1671.0	4193.0
57535	2868.0	2098.0
343727	0.0	0.0
57536	430.0	750.0
57537	526.0	4410.0
150864	576.0	963.0
57530	7566.0	2651.0
57531	483.0	690.0
57532	2760.0	6963.0
106480840	0.0	0.0
57533	854.0	1629.0
57538	1205.0	544.0
57539	1273.0	799.0
106479817	0.0	0.0
106480806	0.0	0.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	0.0	0.0
123263	284.0	375.0
106480800	0.0	0.0
123264	182.0	16.0
57540	20.0	18.0
106480802	0.0	0.0
106480801	0.0	0.0
106480804	0.0	0.0
106480803	0.0	0.0
57545	2355.0	386.0
57546	402.0	439.0
57547	153.0	140.0
57541	559.0	895.0
57542	951.0	1560.0
353132	0.0	0.0
57544	429.0	494.0
353131	1.0	0.0
644943	143.0	11.0
57549	250.0	4894.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	3.0	1.0
100101490	20.0	37.0
106479807	0.0	0.0
137835	186.0	359.0
106479806	1.0	1.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	14.0	15.0
106479802	3.0	1.0
106479801	0.0	0.0
644962	5.0	19.0
106479800	0.0	0.0
353134	0.0	1.0
353133	0.0	833.0
106480811	0.0	0.0
57551	2841.0	4897.0
353135	0.0	4.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	1643.0	3395.0
57558	296.0	599.0
57559	205.0	485.0
57552	3733.0	25554.0
353141	0.0	0.0
353140	0.0	1.0
57553	580.0	1338.0
57554	15.0	244.0
353143	0.0	0.0
57555	519.0	2557.0
353142	0.0	70.0
343702	5.0	2.0
729102	1.0	5.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	4.0	3.0
106479837	0.0	0.0
106479836	2.0	6.0
106479835	1.0	2.0
644972	57.0	61.0
106479834	0.0	2.0
106479833	0.0	0.0
642311	0.0	0.0
106479832	0.0	0.0
353145	0.0	1.0
106479831	0.0	0.0
389101	7.0	8.0
102465906	0.0	0.0
57560	1037.0	1318.0
106479830	0.0	0.0
353144	0.0	0.0
57561	5385.0	4815.0
57562	1276.0	517.0
149830	0.0	0.0
57567	551.0	714.0
57568	2131.0	1952.0
57569	297.0	100.0
57563	910.0	1042.0
57565	9.0	166.0
106479829	4.0	1.0
106479828	4.0	1.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	1.0	2.0
106479824	0.0	2.0
106479823	0.0	0.0
106479822	0.0	0.0
106479821	0.0	0.0
57570	485.0	621.0
125893	276.0	472.0
106479820	3.0	2.0
57571	136.0	72.0
57572	2809.0	2636.0
149840	204.0	219.0
57573	344.0	336.0
102465910	0.0	0.0
57578	66.0	69.0
57579	622.0	1719.0
149837	168.0	90.0
123228	134.0	129.0
57574	170.0	94.0
353163	3.0	5.0
57575	63.0	461.0
102465909	0.0	0.0
57576	423.0	112.0
102465908	0.0	0.0
57577	1151.0	860.0
353164	0.0	0.0
102465907	0.0	0.0
644974	9.0	35.0
642317	1.0	2.0
106479819	0.0	0.0
106479818	0.0	1.0
730198	1.0	2.0
730196	0.0	0.0
390110	0.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	1.0	2.0
390116	0.0	0.0
389120	0.0	1.0
390117	0.0	0.0
147276	0.0	1.0
389118	2124.0	17.0
389119	155.0	329.0
353174	16.0	29.0
389114	222.0	70.0
135293	457.0	1934.0
135295	20.0	743.0
729196	2.0	2.0
729198	1.0	1.0
730180	0.0	0.0
353189	613.0	245.0
392752	12.0	34.0
389144	0.0	0.0
389141	7.0	1.0
123283	409.0	692.0
102465944	0.0	0.0
353194	0.0	0.0
353196	0.0	1.0
389136	1476.0	430.0
389137	2.0	6.0
390102	0.0	0.0
100526416	0.0	0.0
389125	6.0	8.0
389160	6.0	4.0
390151	0.0	0.0
390152	0.0	0.0
729163	1.0	0.0
730152	20.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	9.0	16.0
390158	2.0	7.0
389161	456.0	8.0
147226	2.0	2.0
389158	0.0	1.0
147228	1.0	19.0
135250	78.0	2.0
102465975	1.0	1.0
729156	4.0	6.0
102465974	0.0	3.0
730144	2.0	13.0
390162	0.0	0.0
390166	0.0	0.0
389156	3.0	4.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	1.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	0.0
102465976	0.0	0.0
729150	2.0	0.0
730138	15.0	17.0
102465985	0.0	0.0
730174	0.0	4.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	0.0	11.0
390136	0.0	0.0
390137	0.0	0.0
221303	388.0	150.0
390138	0.0	0.0
221302	286.0	552.0
390139	0.0	0.0
729182	3.0	2.0
135270	0.0	0.0
389170	110.0	7.0
729178	43.0	29.0
102465995	0.0	0.0
102465993	0.0	0.0
390142	0.0	0.0
729177	5.0	3.0
390144	0.0	0.0
729176	5.0	1.0
389179	19.0	23.0
389177	580.0	1.0
390148	0.0	0.0
729171	3.0	0.0
390072	12.0	16.0
390073	0.0	0.0
390075	0.0	1.0
390077	5.0	25.0
390078	0.0	1.0
390079	1.0	0.0
221322	207.0	469.0
642290	0.0	5.0
389084	22.0	31.0
390081	0.0	0.0
390082	0.0	0.0
389072	206.0	161.0
390083	0.0	1.0
390084	0.0	4.0
389075	0.0	0.0
389073	0.0	0.0
390091	1.0	0.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	0.0	0.0
390064	0.0	0.0
389090	0.0	0.0
390066	0.0	1.0
390067	1.0	1.0
221336	15.0	68.0
147199	0.0	0.0
257313	17.0	35.0
221357	0.0	0.0
196120	0.0	0.0
9201	262.0	457.0
9202	1712.0	3676.0
9200	413.0	46.0
9205	498.0	522.0
9206	0.0	0.0
9203	1618.0	2733.0
9204	563.0	730.0
221391	0.0	2.0
221393	18.0	53.0
221395	13535.0	4270.0
9212	75.0	543.0
9213	2251.0	5546.0
9210	3.0	0.0
9211	1.0	0.0
9217	2058.0	3663.0
9214	261.0	1260.0
9215	718.0	3356.0
284904	516.0	337.0
284900	373.0	415.0
9209	2326.0	2263.0
159195	2847.0	3254.0
9207	23.0	2.0
9208	12699.0	7793.0
9223	1866.0	949.0
9221	2627.0	3942.0
9227	27.0	1300.0
644873	622.0	554.0
9228	14.0	13.0
644871	0.0	0.0
57460	968.0	2396.0
57461	725.0	1427.0
57462	976.0	422.0
257364	2477.0	2712.0
57463	503.0	122.0
9220	79.0	132.0
57468	28.0	30.0
57469	105.0	98.0
57464	53.0	185.0
257358	12.0	8.0
57465	831.0	1408.0
57466	1292.0	3012.0
57467	69.0	4.0
9218	7172.0	11209.0
9219	2651.0	9478.0
113802	341.0	900.0
9235	3649.0	11945.0
644881	0.0	0.0
9232	188.0	900.0
9238	1367.0	2789.0
9236	1300.0	1137.0
57471	49.0	191.0
101101773	1.0	0.0
57472	1723.0	1852.0
101101772	0.0	0.0
57473	861.0	1656.0
57474	47.0	60.0
9230	5646.0	8016.0
9231	1045.0	6659.0
101101776	0.0	1.0
101101775	45.0	23.0
57470	2014.0	3898.0
57479	1922.0	4876.0
791114	2.0	0.0
791115	0.0	1.0
57475	243.0	92.0
105616916	0.0	0.0
57476	225.0	494.0
57477	2732.0	1239.0
57478	606.0	5911.0
644877	2.0	5.0
9229	120.0	259.0
9245	73.0	21.0
9246	6534.0	7671.0
9244	481.0	251.0
644890	84.0	40.0
9249	5134.0	22150.0
644896	0.0	2.0
9247	0.0	0.0
9248	0.0	0.0
57482	77.0	1198.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	229.0	7110.0
106480789	0.0	0.0
106480788	0.0	1.0
9241	48.0	6.0
9242	68.0	1908.0
57480	1075.0	3515.0
9240	1549.0	1331.0
57481	1.0	6.0
106480790	0.0	0.0
284958	17.0	47.0
106480792	0.0	0.0
106480791	1.0	0.0
57486	475.0	786.0
106480794	0.0	1.0
106480793	0.0	0.0
57488	6130.0	8116.0
106480796	18565.0	15247.0
57489	1864.0	1867.0
106480795	17.0	10.0
9256	1394.0	583.0
9254	6777.0	924.0
9255	1613.0	2554.0
137814	0.0	0.0
341152	0.0	0.0
9258	1526.0	2831.0
57493	7896.0	4848.0
106480798	0.0	0.0
57494	1283.0	1917.0
106480797	0.0	0.0
57495	1.0	0.0
57496	2076.0	2937.0
106480799	0.0	0.0
9252	693.0	1708.0
9253	652.0	1873.0
57491	267.0	344.0
57492	2964.0	7610.0
284948	6.0	20.0
57497	3.0	0.0
57498	3557.0	5181.0
284942	287.0	292.0
642236	33.0	72.0
402509	0.0	0.0
341148	0.0	0.0
9267	4889.0	9673.0
9265	1891.0	1764.0
9266	2516.0	3684.0
106479779	2.0	5.0
106479778	0.0	0.0
106479777	1.0	2.0
106480765	0.0	0.0
106479776	0.0	0.0
9260	2077.0	2132.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	1549.0	3074.0
106480769	0.0	1.0
106479772	0.0	0.0
106480768	0.0	0.0
106479771	0.0	0.0
9261	5003.0	13425.0
106479770	0.0	0.0
9262	3799.0	6141.0
106480770	3.0	4.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	1.0
9278	1324.0	1293.0
9276	4897.0	13503.0
9277	1401.0	1796.0
106479769	0.0	0.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	1.0
9270	1381.0	1555.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	0.0	0.0
106480775	1.0	3.0
106479764	0.0	0.0
106480778	2.0	2.0
106479763	0.0	0.0
106479762	0.0	0.0
106480777	0.0	0.0
9274	1281.0	1224.0
402573	8.0	26.0
106479761	0.0	0.0
9275	2306.0	2690.0
106479760	0.0	18.0
106480779	0.0	0.0
106480781	1.0	0.0
654231	4.0	13.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	78.0	16.0
106480782	1.0	1.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	2.0	13.0
341128	1.0	2.0
113835	48.0	135.0
9289	3443.0	8844.0
9287	0.0	0.0
9288	1.0	0.0
642273	231.0	650.0
106479799	0.0	0.0
106480743	0.0	0.0
106479798	0.0	0.0
9282	1634.0	4165.0
106479797	0.0	0.0
106480742	3.0	3.0
106479796	0.0	0.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	5.0	6.0
106480747	0.0	0.0
402562	4.0	5.0
106479793	1.0	0.0
106480746	0.0	0.0
9283	23.0	14.0
106479792	2.0	0.0
106480749	0.0	0.0
9284	145.0	256.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	3.0	2.0
106480752	0.0	0.0
284996	5223.0	3072.0
106480751	0.0	0.0
341112	11.0	1.0
284992	17.0	147.0
341116	0.0	1.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	3.0	1.0
106480753	0.0	0.0
9290	37.0	80.0
106480756	0.0	0.0
106479785	2.0	1.0
257397	1202.0	1851.0
113829	3992.0	4409.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	4710.0	5808.0
113828	262.0	405.0
106479783	0.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	0.0
9294	469.0	1500.0
9295	4547.0	11793.0
642280	27.0	24.0
106479780	1.0	1.0
106480759	0.0	0.0
654254	2.0	4.0
106480761	0.0	1.0
284988	1.0	3.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	1.0	0.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	0.0	1.0
106479738	0.0	1.0
729246	0.0	0.0
106479737	1.0	0.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	0.0
106479733	0.0	0.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	3.0	14.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	58.0	109.0
57622	81.0	78.0
57623	436.0	901.0
57624	56.0	120.0
57620	1797.0	4797.0
106480730	0.0	0.0
57621	574.0	1103.0
57626	0.0	0.0
100125387	0.0	3.0
730227	2.0	3.0
57628	35.0	3.0
353219	3.0	0.0
729234	170.0	187.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	11.0	12.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	39.0	27.0
106479726	0.0	0.0
729230	266.0	1301.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	160.0	817.0
106479723	0.0	0.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	0.0	0.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	588487.0	93136.0
106480736	15.0	44.0
106480735	1.0	5.0
100113391	0.0	0.0
106480738	0.0	19.0
100113392	0.0	0.0
100113393	8.0	3.0
106480737	1.0	0.0
57633	189.0	1241.0
341208	10.0	23.0
150726	208.0	934.0
57634	2793.0	4562.0
57636	2219.0	4279.0
57630	2165.0	2977.0
57631	217.0	382.0
106480741	8.0	7.0
106480740	3.0	0.0
57639	2288.0	1177.0
106479719	5.0	1.0
730213	2.0	2.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	0.0	0.0
106479758	0.0	0.0
729262	16.0	9.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	7.0	29.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	3.0	12.0
106479753	0.0	0.0
100113384	2.0	1.0
106480701	0.0	0.0
106479752	1.0	0.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	697.0	50.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	1.0	1.0
100113382	0.0	0.0
57644	76.0	108.0
57645	3158.0	2859.0
644809	36.0	13.0
150737	714.0	516.0
57646	1002.0	4098.0
57647	780.0	1700.0
100188945	3.0	0.0
57642	2.0	0.0
100113389	0.0	2.0
57643	371.0	100.0
100188949	42.0	335.0
135112	3690.0	2557.0
730249	22.0	16.0
57648	4867.0	24682.0
57649	1671.0	3539.0
730246	1.0	17.0
106480718	0.0	0.0
113746	0.0	0.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	11.0	69.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	3.0	1.0
135114	2049.0	1176.0
106479746	0.0	0.0
106479745	2.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	35.0	32.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	119.0	919.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	2.0	2.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	1.0	2.0
57655	3451.0	5510.0
100418708	0.0	0.0
100188954	75.0	7.0
57657	140.0	439.0
57658	8717.0	4748.0
100418709	0.0	0.0
100418706	2.0	2.0
57654	722.0	996.0
100113379	1.0	1.0
729250	0.0	0.0
730239	1.0	7.0
57659	7510.0	4684.0
644815	488.0	1742.0
100188953	72.0	141.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
