id	118933b6-86c7-4668-9973-424ece352a60	8d8c6603-58cf-4402-81f5-1eb8d5bb2e87
100500802	5.0	19.0
100500803	0.0	0.0
23603	12022.0	14582.0
100129507	0.0	0.0
23604	2157.0	2611.0
23605	0.0	0.0
23606	0.0	1.0
23607	2977.0	10230.0
23608	4098.0	14017.0
23609	1828.0	1855.0
286527	17.0	140.0
286528	0.0	0.0
23600	411.0	1015.0
23601	260.0	304.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	0.0
23614	0.0	6.0
23615	12.0	66.0
23616	1009.0	1717.0
286530	333.0	201.0
23617	0.0	0.0
23619	1.0	1.0
23612	4039.0	1516.0
23613	1844.0	11847.0
286544	4.0	16.0
286550	1.0	0.0
286554	0.0	1.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	5.0
441273	7.0	62.0
100463528	0.0	1.0
441272	219.0	868.0
100379667	0.0	0.0
100288998	0.0	1.0
441263	24.0	67.0
441261	0.0	4.0
100288984	0.0	0.0
441295	0.0	4.0
441294	1.0	1.0
100463500	0.0	1.0
100288979	0.0	0.0
286512	1.0	1.0
286514	0.0	1.0
60625	674.0	2832.0
441282	0.0	115.0
646377	0.0	0.0
100130579	0.0	7.0
646379	0.0	0.0
646378	1.0	1.0
23683	3058.0	7895.0
404281	18.0	75.0
100130572	0.0	0.0
646370	1.0	14.0
23682	482.0	1584.0
100129587	0.0	4.0
100129583	188.0	79.0
100129584	0.0	0.0
441218	0.0	3.0
100130566	1.0	0.0
100130564	0.0	2.0
100130562	2447.0	2068.0
100130561	67.0	238.0
441212	246.0	514.0
646382	0.0	0.0
100129570	6.0	1.0
404266	273.0	12.0
100130557	19.0	582.0
100130555	0.0	0.0
646390	0.0	0.0
441246	74.0	24.0
23666	317.0	249.0
23667	0.0	0.0
646392	0.0	1.0
23668	0.0	2.0
441251	1.0	0.0
441250	92.0	295.0
23660	682.0	2644.0
100129564	0.0	2.0
100129566	4.0	2.0
100129561	5.0	0.0
100130549	0.0	1.0
130500	0.0	0.0
100129557	0.0	1.0
23673	6454.0	3246.0
441238	4.0	46.0
130502	306.0	1028.0
23676	16.0	3.0
130507	1969.0	6047.0
23677	1549.0	12814.0
441234	0.0	7.0
23678	839.0	546.0
23679	1.0	2.0
23670	3233.0	2803.0
23671	19.0	14.0
100129556	2.0	1.0
100129555	4.0	0.0
23647	3100.0	3372.0
23648	2111.0	27294.0
100130539	5.0	1.0
23649	864.0	3764.0
129521	0.0	0.0
100130535	0.0	0.0
23640	1688.0	3474.0
23641	1100.0	2079.0
23642	909.0	4311.0
23643	1283.0	176.0
23644	826.0	5951.0
23645	12411.0	4472.0
23646	22765.0	13684.0
100129543	20.0	346.0
23658	1895.0	4024.0
23659	2411.0	2047.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	2.0	1.0
100130522	52.0	226.0
23650	592.0	3448.0
23654	10384.0	8972.0
23657	184.0	387.0
117532	45.0	58.0
117531	8.0	53.0
100130519	57.0	20.0
23625	1510.0	1684.0
23626	0.0	0.0
23627	87.0	3.0
100130514	0.0	0.0
441208	5.0	20.0
23620	0.0	3.0
23621	1915.0	2599.0
23623	1122.0	4991.0
23624	90.0	1734.0
23636	2091.0	13381.0
23637	2739.0	7160.0
23639	198.0	155.0
100129515	0.0	0.0
23630	11.0	21.0
23632	47.0	77.0
23633	2118.0	8420.0
23635	1878.0	2066.0
100129512	0.0	0.0
404201	258.0	191.0
404203	6.0	1.0
129446	8.0	0.0
404204	0.0	0.0
84569	0.0	0.0
60598	82.0	39.0
84561	348.0	1512.0
60592	6779.0	6065.0
84560	0.0	0.0
648947	17.0	7.0
646300	5.0	48.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	138.0	228.0
727736	0.0	0.0
84559	0.0	1.0
84557	1249.0	793.0
84553	238.0	4360.0
84552	506.0	1837.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	1.0	3.0
100499457	0.0	0.0
727764	4.0	8.0
102465669	0.0	0.0
102465668	2.0	6.0
646309	405.0	453.0
201627	1504.0	3368.0
646324	137.0	16.0
201626	1268.0	1384.0
727758	56.0	241.0
201625	191.0	50.0
648980	0.0	2.0
84572	4432.0	3383.0
646316	1.0	0.0
84570	37.0	87.0
345462	266.0	433.0
102465689	1.0	1.0
102465688	0.0	1.0
646330	3.0	4.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	3109.0	9812.0
727701	2.0	0.0
727703	0.0	2.0
727704	0.0	0.0
201633	195.0	187.0
2900	138.0	403.0
2908	7475.0	1473.0
2907	8776.0	7992.0
2906	42.0	229.0
2905	31.0	30.0
2904	2.0	295.0
2903	19.0	5.0
345456	0.0	0.0
2902	11.0	66.0
2901	25.0	98.0
406894	0.0	0.0
406893	0.0	0.0
406896	11.0	15.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	3.0
406897	0.0	0.0
102465695	0.0	0.0
646346	2.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	1.0	0.0
2911	20.0	17.0
201651	66.0	1.0
2919	1492.0	41.0
2918	8.0	44.0
102465691	0.0	0.0
2917	9.0	21.0
2916	11.0	84.0
2915	0.0	36.0
2914	5.0	99.0
2913	9.0	10.0
2912	16.0	186.0
404220	19.0	14.0
406883	0.0	0.0
406882	0.0	0.0
406885	2.0	1.0
406884	0.0	0.0
646359	0.0	1.0
406887	0.0	0.0
406886	12.0	6.0
406889	0.0	0.0
406888	2.0	0.0
23584	5003.0	22.0
23585	9552.0	6610.0
23586	1701.0	4014.0
23587	2203.0	2183.0
23588	2970.0	3010.0
23589	5596.0	17662.0
406881	0.0	1.0
2922	189.0	34.0
2921	1731.0	23.0
2920	12730.0	56.0
23580	2544.0	9900.0
23581	0.0	7.0
23582	5255.0	2776.0
23583	1660.0	2899.0
404217	225.0	1112.0
2928	0.0	0.0
2926	4475.0	9185.0
2925	4.0	29.0
2923	16521.0	48915.0
646366	4.0	0.0
345430	0.0	6.0
406875	0.0	0.0
404216	0.0	6.0
23595	1177.0	7715.0
23596	989.0	926.0
23597	2895.0	4053.0
96597	27.0	3.0
23598	1529.0	9444.0
100130584	0.0	0.0
100130581	120.0	273.0
646360	0.0	0.0
129450	524.0	1128.0
130429	0.0	0.0
2932	2072.0	10276.0
2931	1894.0	7471.0
23590	254.0	676.0
100129591	4.0	10.0
23591	8.0	1.0
23592	1678.0	3086.0
23593	3605.0	8919.0
23594	87.0	1476.0
727708	0.0	3.0
100499485	0.0	0.0
100129597	2.0	0.0
100499483	80.0	111.0
2939	377.0	38.0
2938	779.0	526.0
2937	2030.0	4180.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	3377.0	9387.0
2935	5343.0	16659.0
2934	30820.0	26489.0
100129595	0.0	1.0
100288964	0.0	0.0
60509	1546.0	3756.0
60506	0.0	1.0
2944	544.0	1413.0
2942	0.0	0.0
2941	2355.0	4933.0
2940	31.0	0.0
2949	1115.0	64.0
2948	625.0	1126.0
2947	1989.0	498.0
2946	774.0	1338.0
60526	1007.0	3566.0
2954	799.0	1791.0
2953	17.0	7.0
2951	1.0	0.0
2950	37662.0	45774.0
2959	2497.0	2172.0
2958	2749.0	3089.0
2957	2113.0	4160.0
2956	1724.0	17450.0
100288948	0.0	0.0
60529	1.0	1.0
60528	2376.0	4203.0
2966	159.0	11.0
84504	1.0	1.0
2965	2446.0	3049.0
84503	463.0	832.0
2964	1.0	2.0
2963	1175.0	2349.0
2962	2848.0	4625.0
2961	1351.0	3525.0
84502	438.0	12.0
2960	1039.0	1800.0
84501	430.0	3130.0
2969	1244.0	9726.0
2968	98.0	499.0
2967	1593.0	4062.0
2980	17.0	1.0
2977	2528.0	403.0
2976	1712.0	7731.0
2975	2326.0	19197.0
2974	65.0	349.0
2972	1157.0	3584.0
2971	6723.0	6251.0
2970	36.0	229.0
2979	17.0	234.0
2978	96.0	22640.0
154442	19.0	301.0
2990	5663.0	9175.0
225689	222.0	153.0
84519	179.0	933.0
84518	38.0	300.0
60559	10832.0	6282.0
100500914	0.0	0.0
2987	19718.0	13357.0
60558	769.0	2783.0
84525	43316.0	518.0
100500915	0.0	0.0
2986	2.0	3.0
84528	0.0	1.0
100500916	0.0	0.0
84527	897.0	1596.0
100500917	0.0	2.0
2984	48.0	119.0
84522	2793.0	1454.0
100500918	0.0	0.0
2983	2689.0	615.0
100500919	0.0	0.0
84524	383.0	1965.0
2982	3192.0	1277.0
2981	19.0	0.0
84520	1329.0	996.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	4.0	0.0
100500913	0.0	0.0
2999	828.0	62.0
84515	289.0	6534.0
100500903	0.0	0.0
2998	6.0	142.0
84514	1828.0	2091.0
100500904	2.0	1.0
2997	1565.0	6978.0
84517	130.0	188.0
100500905	0.0	0.0
84516	3890.0	10125.0
2996	122.0	3.0
100500906	0.0	0.0
2995	4571.0	327.0
2994	1.0	0.0
100500908	0.0	2.0
84513	1524.0	4222.0
2993	2.0	0.0
100500909	0.0	0.0
2992	4504.0	3103.0
60561	956.0	2147.0
60560	742.0	2720.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	1.0	0.0
154467	887.0	2243.0
130497	1056.0	131.0
84548	407.0	1018.0
84547	296.0	1377.0
100500938	0.0	1.0
84549	842.0	3582.0
84546	0.0	0.0
84545	6171.0	1988.0
84542	584.0	3123.0
84541	369.0	110.0
727795	60.0	132.0
84529	195.0	938.0
84536	106.0	359.0
84539	0.0	7.0
84532	2346.0	9967.0
84530	18.0	31.0
23729	218.0	327.0
201288	0.0	0.0
201283	910.0	790.0
23738	2.0	7.0
23731	7999.0	5567.0
23732	12.0	178.0
201299	7.0	209.0
201292	1283.0	1789.0
201294	3906.0	2240.0
23704	234.0	475.0
23705	14397.0	6690.0
23708	737.0	678.0
252840	2.0	0.0
252841	0.0	0.0
100288897	1.0	15.0
23710	6860.0	3764.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	3.0	17.0
100288861	0.0	0.0
84701	2309.0	572.0
252884	400.0	565.0
84700	1.0	12.0
129841	0.0	0.0
94086	19.0	27.0
117854	253.0	119.0
100130450	2.0	0.0
154807	5468.0	5569.0
100129460	105.0	270.0
359710	0.0	3.0
94081	929.0	3896.0
115201	1201.0	1054.0
100129468	0.0	0.0
100129464	1.0	2.0
286256	28.0	126.0
286257	1589.0	1538.0
100129459	0.0	0.0
100130447	0.0	0.0
129831	447.0	1159.0
646269	3.0	0.0
646262	0.0	1.0
286262	1433.0	1018.0
142827	0.0	4.0
100129452	0.0	0.0
646278	41.0	381.0
100130435	0.0	0.0
727800	179.0	565.0
646270	2.0	6.0
154822	22.0	1.0
23782	0.0	0.0
23783	0.0	0.0
23784	0.0	0.0
23786	3000.0	2618.0
23787	17342.0	23204.0
646273	0.0	0.0
23788	4040.0	8425.0
359730	0.0	0.0
359731	0.0	0.0
23780	2233.0	4307.0
23781	0.0	0.0
345079	171.0	379.0
154810	4140.0	6469.0
100129438	1.0	0.0
94097	445.0	2461.0
359737	0.0	0.0
359738	0.0	0.0
359739	1.0	2.0
646282	14.0	2910.0
359736	0.0	1.0
359740	1.0	0.0
359741	0.0	0.0
359742	0.0	0.0
359743	6.0	20.0
139201	18.0	14.0
129804	188.0	128.0
129807	5.0	13.0
129880	222.0	579.0
23768	817.0	150.0
23769	12.0	95.0
129881	106.0	131.0
100130418	8.0	479.0
345062	1.0	0.0
286204	33.0	14.0
100129428	0.0	0.0
286205	1258.0	2453.0
100129427	0.0	0.0
23760	2579.0	5286.0
359748	0.0	0.0
100862854	0.0	0.0
286207	154.0	261.0
359749	2.0	0.0
23761	1815.0	2042.0
100862855	0.0	0.0
23762	184.0	967.0
23764	1695.0	1165.0
359744	1.0	0.0
100862850	0.0	0.0
23765	1713.0	1552.0
359745	0.0	0.0
359746	0.0	1.0
100862852	1.0	0.0
23766	0.0	0.0
23767	5673.0	304.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	0.0	3.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	70.0	225.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	1.0
23772	1.0	0.0
23774	1339.0	2006.0
359755	0.0	0.0
359757	0.0	2.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	13739.0	7950.0
359761	16.0	15.0
129868	0.0	0.0
23746	1.0	0.0
102465502	0.0	27.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	17.0	132.0
23749	0.0	0.0
100129403	0.0	1.0
345041	0.0	7.0
100129405	70.0	465.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	15437.0	9654.0
102465507	0.0	0.0
23742	0.0	8.0
359766	1.0	0.0
23743	200.0	857.0
359767	0.0	0.0
102465505	0.0	0.0
130813	59.0	9.0
23744	0.0	0.0
102465504	1.0	0.0
130814	2751.0	950.0
102465503	0.0	0.0
359774	1.0	6.0
359775	0.0	1.0
359776	0.0	0.0
359770	1.0	1.0
359771	0.0	0.0
359772	1.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	1359.0	3434.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	50.0	17.0
347694	710.0	0.0
286239	0.0	0.0
23751	0.0	0.0
102465519	0.0	2.0
23752	1.0	4.0
23753	1492.0	721.0
115207	13780.0	6833.0
359777	0.0	0.0
102465517	1.0	1.0
130827	311.0	889.0
359778	0.0	0.0
102465516	0.0	0.0
115209	907.0	1838.0
23755	28.0	4.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	2.0	0.0
359781	0.0	1.0
359782	0.0	0.0
347689	25.0	384.0
347688	2.0	63.0
102465524	0.0	0.0
94005	3031.0	7085.0
102465523	0.0	0.0
102465522	1.0	1.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	35.0	89.0
727866	1.0	3.0
57060	1093.0	1907.0
102465528	0.0	1.0
102465527	1.0	0.0
57062	6000.0	11791.0
102465526	0.0	0.0
727865	23.0	4.0
102465525	0.0	0.0
84687	2826.0	3113.0
727859	0.0	0.0
84689	207.0	36.0
84688	1103.0	55.0
139135	5.0	3741.0
84684	0.0	1.0
84681	1917.0	2968.0
84680	584.0	852.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	1.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	93.0	141.0
102465539	0.0	3.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	403.0	2970.0
84676	35.0	3.0
84675	22.0	17.0
140123	0.0	0.0
84678	1299.0	7931.0
84677	0.0	9.0
84672	0.0	0.0
84671	709.0	2480.0
84674	1599.0	881.0
84673	0.0	0.0
152101	0.0	0.0
152100	1440.0	791.0
94027	12.0	2.0
94026	1.0	0.0
94025	71.0	1196.0
129787	2774.0	2119.0
57088	3208.0	966.0
127124	0.0	1.0
57089	268.0	1183.0
57082	74.0	2428.0
57084	0.0	0.0
57085	3373.0	2217.0
152118	1.0	0.0
152110	102.0	352.0
154790	5.0	66.0
154791	790.0	738.0
646201	0.0	13.0
57091	1710.0	115.0
94015	649.0	109.0
57092	12167.0	13034.0
646202	13.0	47.0
57097	553.0	1216.0
57099	446.0	841.0
727879	0.0	0.0
57093	0.0	4.0
166752	34.0	0.0
57094	22.0	5.0
57095	2403.0	4120.0
57096	61.0	23.0
139163	0.0	0.0
84698	287.0	184.0
84699	1.0	3.0
84694	0.0	8.0
84693	889.0	424.0
100499563	0.0	2.0
84696	23.0	18.0
84695	358.0	837.0
84690	1.0	0.0
84692	9.0	2.0
84691	1.0	2.0
130752	141.0	506.0
646213	1.0	0.0
100130495	13.0	29.0
646208	1.0	411.0
94039	684.0	1078.0
94031	1352.0	4605.0
94030	259.0	48.0
100130484	0.0	0.0
94033	0.0	0.0
94032	1.0	60.0
727810	5.0	0.0
100130481	0.0	0.0
100130480	0.0	9.0
115196	273.0	523.0
727805	0.0	4.0
139105	8.0	0.0
646218	0.0	1.0
347744	61.0	235.0
347741	0.0	0.0
646231	0.0	0.0
154743	1047.0	2052.0
130773	5.0	2.0
727842	0.0	2.0
100129480	43.0	101.0
100129482	495.0	1929.0
727837	0.0	0.0
347736	89.0	66.0
347733	108.0	16615.0
347732	22.0	24.0
347735	2037.0	7303.0
347734	3083.0	6919.0
347731	0.0	0.0
646243	1.0	117.0
94059	217.0	84.0
347730	7.0	0.0
646249	0.0	0.0
201305	106.0	24.0
100130466	0.0	0.0
727833	1.0	2.0
727835	0.0	4.0
100130462	0.0	0.0
94056	3032.0	10311.0
100130461	0.0	4.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	61.0	42.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	5098.0	9325.0
347717	0.0	0.0
347716	5.0	39.0
101154644	0.0	0.0
152195	618.0	122.0
100288831	0.0	0.0
164153	1.0	41.0
105370141	0.0	0.0
347704	0.0	0.0
347703	1.0	0.0
347706	0.0	0.0
152189	994.0	509.0
347705	0.0	0.0
347702	0.0	0.0
152185	606.0	2553.0
347701	0.0	0.0
100288827	0.0	5.0
100288825	0.0	0.0
57000	36.0	43.0
57001	1027.0	2068.0
84618	3.0	0.0
84617	7486.0	967.0
84619	260.0	866.0
57007	2769.0	3811.0
84624	243.0	1125.0
84627	119.0	415.0
84626	293.0	1767.0
57002	943.0	1011.0
57003	5181.0	10161.0
84620	82.0	25.0
84623	16.0	63.0
57004	0.0	0.0
84622	122.0	1069.0
100288814	5.0	20.0
57010	118.0	66.0
57017	2377.0	4928.0
84614	652.0	3571.0
57018	4787.0	12806.0
57019	2924.0	5396.0
84616	0.0	0.0
84612	1352.0	1443.0
57016	2.0	175.0
96626	0.0	0.0
100288805	19.0	221.0
100288801	0.0	1.0
100288802	0.0	0.0
57020	2032.0	3439.0
164127	1.0	5.0
166785	521.0	1130.0
84639	4.0	1.0
84647	379.0	1.0
84649	373.0	1020.0
60678	776.0	1608.0
60677	0.0	2.0
84648	0.0	0.0
60676	55.0	35.0
84643	0.0	0.0
60675	26.0	1.0
139170	0.0	0.0
101154686	0.0	0.0
84645	84.0	158.0
60674	14308.0	5374.0
57026	24.0	73.0
60673	1422.0	1331.0
152138	0.0	0.0
60672	1971.0	2183.0
152137	6045.0	10171.0
252946	0.0	0.0
84641	4699.0	3986.0
252948	0.0	0.0
84640	1608.0	2408.0
252949	0.0	0.0
154796	723.0	10173.0
96610	79.0	186.0
164118	17.0	8.0
84629	3845.0	14538.0
84628	77.0	43.0
727897	392.0	918.0
57030	50.0	21.0
84636	39.0	20.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	1102.0	2824.0
84632	943.0	261.0
60686	490.0	1495.0
84631	42.0	0.0
57037	1310.0	1200.0
84634	2.0	10.0
60685	2434.0	6123.0
105370183	1.0	0.0
57038	2532.0	5918.0
60684	1653.0	4899.0
60682	582.0	1925.0
60681	2160.0	3015.0
84630	5.0	301.0
60680	4.0	8.0
252953	0.0	0.0
252954	0.0	0.0
139189	5.0	3.0
252955	0.0	0.0
252956	0.0	2.0
57045	3999.0	2964.0
84669	1226.0	2870.0
84668	1534.0	1831.0
84665	3.0	0.0
57047	5.0	55.0
84664	0.0	0.0
84667	4.0	2.0
84666	0.0	5.0
84661	2920.0	4578.0
84660	16.0	36.0
84662	1365.0	1492.0
648809	1.0	24.0
648822	0.0	0.0
57053	84.0	104.0
57054	0.0	0.0
57055	0.0	0.0
57050	1356.0	2707.0
166793	257.0	555.0
84658	446.0	10.0
84657	28.0	20.0
84659	4.0	1.0
84654	0.0	0.0
57057	1.0	1.0
84656	4573.0	13101.0
84650	2240.0	1820.0
84651	1.0	1.0
100132917	0.0	0.0
100132918	1.0	0.0
252983	416.0	1390.0
441073	93.0	12.0
100132920	0.0	2.0
100132923	12.0	93.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	1.0
252995	135.0	311.0
441061	0.0	133.0
100132932	0.0	0.0
100132938	0.0	2.0
100288785	0.0	1.0
441094	588.0	80.0
100132940	0.0	0.0
252968	0.0	0.0
252969	1256.0	3224.0
100132948	12.0	39.0
100132949	0.0	0.0
286310	14.0	14.0
404093	1897.0	3939.0
286319	747.0	1796.0
100288772	1.0	0.0
441027	834.0	504.0
441026	0.0	0.0
441024	603.0	930.0
441032	554.0	81.0
84803	482.0	37.0
164091	649.0	1145.0
100132963	3.0	0.0
100132965	2.0	0.0
100132967	0.0	0.0
152098	103.0	54.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	2.0	2.0
100132979	0.0	0.0
359803	0.0	77.0
359804	3.0	9.0
100288742	0.0	0.0
359806	0.0	0.0
84816	358.0	1033.0
359800	0.0	1.0
84818	1312.0	1210.0
441046	52.0	55.0
84817	2964.0	2473.0
359802	0.0	0.0
84823	1082.0	12177.0
57205	1076.0	766.0
441054	80.0	205.0
84824	178.0	29.0
441051	8.0	15.0
441050	39.0	68.0
84820	105.0	399.0
100132987	46.0	18.0
57209	673.0	2426.0
100288739	1.0	6.0
84809	962.0	2699.0
84808	19.0	18.0
57210	960.0	3073.0
84804	330.0	2142.0
100288730	51.0	73.0
84807	507.0	62.0
441034	56.0	25.0
84812	119.0	449.0
57215	2010.0	2369.0
84811	1563.0	2402.0
57216	388.0	20697.0
57217	3560.0	3938.0
84814	129.0	43.0
100132992	0.0	1.0
57211	2193.0	1594.0
100132994	0.0	1.0
57212	1147.0	2381.0
57213	2223.0	403.0
100132995	3.0	0.0
57214	882.0	816.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	10.0	6.0
648791	74.0	156.0
359822	0.0	0.0
100129347	17.0	6.0
286370	0.0	1.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	4.0
130728	1.0	2.0
286380	0.0	1.0
100129331	0.0	0.0
100130319	0.0	1.0
404024	0.0	2.0
404026	0.0	0.0
100129329	0.0	1.0
100130313	0.0	0.0
441009	2.0	0.0
100130311	151.0	117.0
100130310	0.0	1.0
130733	350.0	162.0
359844	0.0	0.0
359845	1022.0	427.0
727914	0.0	2.0
727915	1.0	5.0
100129325	3.0	3.0
100129320	14.0	9.0
646168	16.0	1.0
100129319	0.0	4.0
100130307	5.0	5.0
100129315	0.0	0.0
100130302	2.0	0.0
727910	757.0	187.0
100130301	1.0	1.0
345193	9.0	43.0
130749	15.0	18.0
646164	0.0	7.0
727909	3.0	2.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	2.0
646171	10.0	10.0
646175	0.0	1.0
646174	1.0	3.0
115123	758.0	235.0
286333	49.0	134.0
286336	763.0	283.0
115106	1371.0	5611.0
100306975	1.0	5.0
115111	18.0	31.0
286343	1832.0	1697.0
286348	0.0	0.0
646193	2.0	11.0
100886964	59.0	0.0
646192	0.0	3.0
646196	4.0	8.0
646195	3832.0	1987.0
100534599	0.0	4.0
130700	0.0	0.0
100306951	165.0	325.0
100534595	28.0	139.0
100132911	0.0	0.0
100534592	3.0	1.0
100534593	33.0	166.0
286362	0.0	0.0
100132916	1.0	38.0
100240709	0.0	8.0
129684	0.0	61.0
57180	310.0	3730.0
129685	1112.0	5217.0
100240707	0.0	10.0
727982	2.0	73.0
57185	2329.0	2670.0
727987	0.0	0.0
57186	2498.0	13384.0
57187	2194.0	8500.0
57188	1154.0	335.0
57181	1408.0	1350.0
94122	51.0	72.0
57182	1869.0	3376.0
727984	8.0	2.0
94121	446.0	528.0
94120	649.0	838.0
57184	823.0	978.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	2.0	0.0
57189	2598.0	12529.0
359792	14.0	11.0
127018	1547.0	1077.0
359793	0.0	1.0
100240711	0.0	2.0
100240712	0.0	1.0
100240710	0.0	0.0
345258	1.0	0.0
100240713	0.0	0.0
94115	0.0	0.0
57190	6466.0	13763.0
727970	5.0	5.0
57191	27.0	171.0
166614	172.0	1447.0
57198	1490.0	1362.0
57192	2432.0	778.0
359799	0.0	0.0
57194	1730.0	216.0
727969	0.0	0.0
84798	1228.0	9521.0
140004	0.0	0.0
84793	52.0	561.0
84792	937.0	2068.0
84795	571.0	323.0
84791	496.0	1065.0
84790	3375.0	10250.0
154661	361.0	2.0
154664	115.0	60.0
166647	689.0	6652.0
127003	412.0	7.0
127002	213.0	1927.0
115019	688.0	31.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	4.0	31.0
100130391	0.0	3.0
115024	2365.0	2752.0
142679	320.0	512.0
648729	3.0	2.0
142678	1028.0	1967.0
347894	0.0	0.0
102465436	0.0	4.0
94137	7.0	250.0
727991	2.0	68.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	1.0	52.0
100130386	1.0	2.0
94134	2432.0	3944.0
100130384	0.0	0.0
100130383	1.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	89.0	57.0
100129394	5.0	9.0
142683	3654.0	1.0
142686	53.0	34.0
142685	0.0	0.0
152007	10633.0	3770.0
152006	2078.0	9710.0
142689	10.0	28.0
140028	0.0	1.0
152002	598.0	3983.0
100129396	0.0	0.0
102465447	1.0	3.0
127062	0.0	0.0
102465446	0.0	0.0
345222	32.0	26.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	9.0
102465442	1.0	1.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	2.0
127069	0.0	2.0
94161	3.0	26.0
100130376	0.0	0.0
94160	8.0	9.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	1.0
727941	0.0	2.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	1.0
727936	258.0	276.0
100129385	0.0	4.0
100129387	978.0	7053.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	3.0	3.0
102465456	1.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	5.0	6.0
102465451	4.0	7.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	14.0	2.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	2040.0	3866.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	5.0	3.0
646114	0.0	7.0
102465462	0.0	0.0
100009676	166.0	211.0
727964	0.0	53.0
100129361	1685.0	3862.0
102465461	0.0	0.0
102465460	0.0	2.0
646108	6.0	12.0
100129368	0.0	0.0
347853	0.0	7.0
102465479	0.0	0.0
102465478	4.0	5.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	32.0	89.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	1405.0	4844.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	8.0	65.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	15.0	97.0
100129351	0.0	0.0
100129354	15.0	12.0
102465489	0.0	0.0
102465488	0.0	1.0
100288726	0.0	0.0
102465487	1.0	1.0
