id	fa77c95f-1ec9-439f-81bd-7ec7a62ecbe0	59e3ac5c-e962-4ce6-90fd-a9466e06c8c6
23300	2485.0	4639.0
23301	2179.0	5382.0
25962	2419.0	3600.0
23302	343.0	113.0
23303	3748.0	1354.0
644096	442.0	378.0
23304	3010.0	2703.0
25966	1417.0	3449.0
23305	96.0	36.0
644094	0.0	0.0
11328	7321.0	9468.0
11329	2681.0	4527.0
11320	2123.0	889.0
137012	0.0	1.0
113000	682.0	1856.0
11322	3853.0	4376.0
11321	1218.0	3539.0
284034	16.0	3.0
11326	6576.0	1068.0
11325	5378.0	6267.0
23317	3083.0	3394.0
84290	5.0	121.0
25979	1061.0	854.0
23318	1682.0	1849.0
84292	348.0	384.0
25972	1520.0	1689.0
23310	884.0	3515.0
441359	0.0	0.0
25974	216.0	784.0
23312	1681.0	1063.0
25973	143.0	324.0
23313	5285.0	8578.0
25976	2621.0	1800.0
23314	138.0	217.0
25975	1548.0	2411.0
441355	0.0	56.0
25978	2148.0	1530.0
23315	1242.0	2137.0
25977	1482.0	1912.0
23316	3.0	5.0
11339	28.0	236.0
11338	5916.0	13239.0
441362	0.0	0.0
441361	0.0	0.0
140660	3.0	0.0
115650	733.0	442.0
127623	3.0	1.0
25970	3033.0	3937.0
284029	303.0	129.0
115653	1.0	4.0
84298	692.0	1161.0
11331	5586.0	8267.0
11330	3.0	4.0
11333	3727.0	7457.0
152641	75.0	48.0
11332	1565.0	2091.0
84299	1223.0	2283.0
11335	4284.0	8244.0
84294	770.0	1443.0
11334	1209.0	764.0
84293	2070.0	5025.0
84296	68.0	2258.0
11337	2862.0	1719.0
284021	392.0	336.0
84295	1132.0	2401.0
11336	2788.0	3103.0
25946	3232.0	6204.0
25949	2786.0	2461.0
25948	2828.0	2876.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	7.0	9.0
25941	2458.0	3315.0
25940	1131.0	3343.0
100130892	3.0	6.0
25943	2238.0	1228.0
25942	3839.0	4987.0
100130890	75.0	65.0
25945	1074.0	3285.0
11309	7412.0	3004.0
284099	3.0	1.0
284098	194.0	679.0
25957	4232.0	3574.0
140609	6896.0	2516.0
25959	16981.0	3215.0
100130889	3.0	21.0
100130887	16.0	3.0
25950	210.0	229.0
25953	3866.0	2544.0
25956	339.0	180.0
11317	3.0	0.0
11316	4057.0	5707.0
11319	1142.0	1084.0
11318	358.0	28.0
100379378	0.0	0.0
11311	1465.0	2496.0
11313	2113.0	3990.0
140603	0.0	0.0
11315	5481.0	8065.0
284086	472.0	287.0
11314	777.0	1030.0
25925	1706.0	564.0
284085	2.0	1.0
25924	269.0	77.0
25927	1338.0	371.0
284083	0.0	0.0
100130879	2.0	1.0
25926	1274.0	2968.0
139628	0.0	0.0
25929	988.0	888.0
25928	5940.0	39.0
441328	0.0	0.0
127687	717.0	1533.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	4608.0	9848.0
441323	0.0	0.0
25920	3729.0	6194.0
25923	4822.0	6598.0
140612	422.0	280.0
100129880	0.0	0.0
284076	44.0	11.0
100129882	2.0	6.0
25936	1142.0	1213.0
25938	1403.0	1443.0
25937	8035.0	2985.0
284071	9.0	23.0
100130866	0.0	0.0
25939	10595.0	13044.0
113026	1744.0	1119.0
441317	0.0	0.0
441315	0.0	0.0
25930	3594.0	3267.0
441314	0.0	0.0
441313	0.0	0.0
25932	16114.0	10256.0
127671	0.0	0.0
25934	1196.0	1581.0
127670	1.0	4.0
284069	110.0	218.0
140623	4.0	6.0
140625	0.0	0.0
284067	2.0	2.0
100129871	0.0	0.0
140628	245.0	22.0
406982	0.0	0.0
406981	0.0	0.0
406984	0.0	1.0
406983	1.0	1.0
406986	0.0	0.0
406985	0.0	0.0
406988	0.0	39.0
406987	0.0	0.0
23287	1388.0	1220.0
23288	1388.0	2286.0
406980	0.0	0.0
84206	186.0	160.0
23281	30.0	10.0
84203	2.0	9.0
23283	1394.0	1338.0
23284	871.0	1477.0
140596	0.0	0.0
23285	279.0	244.0
152579	585.0	1265.0
140597	280.0	14.0
23286	2959.0	979.0
152578	2.0	3.0
406979	0.0	0.0
406978	0.0	0.0
152573	313.0	64.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	0.0
406976	1.0	2.0
23299	2783.0	5056.0
201725	341.0	852.0
23291	2878.0	2283.0
23293	1981.0	1421.0
23294	4509.0	2487.0
23295	4656.0	3686.0
406968	0.0	0.0
406967	0.0	0.0
646658	102.0	9.0
152586	0.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	32.0	758.0
406962	9.0	7.0
646672	1.0	0.0
11280	33.0	7.0
406961	0.0	0.0
11283	1.0	0.0
406964	0.0	0.0
11282	5009.0	3476.0
406963	0.0	0.0
644016	5.0	2.0
11285	915.0	1235.0
406966	1.0	0.0
11284	1232.0	1919.0
406965	0.0	0.0
23265	3065.0	4562.0
23266	8711.0	1015.0
23268	1659.0	1408.0
23269	2118.0	2298.0
84229	33.0	35.0
164592	18.0	16.0
59269	1058.0	5949.0
84225	477.0	251.0
23261	1182.0	1335.0
84224	582.0	1065.0
23262	1512.0	1365.0
23263	1180.0	634.0
23264	8456.0	12365.0
84226	42.0	94.0
84221	413.0	562.0
406957	0.0	0.0
84220	0.0	0.0
406956	0.0	0.0
84223	463.0	1463.0
406959	0.0	0.0
406958	0.0	0.0
84222	107.0	97.0
646685	0.0	0.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	1.0	1.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	879.0	1020.0
23277	2590.0	5364.0
23279	2186.0	3783.0
59277	7774.0	2564.0
59272	57.0	404.0
59271	901.0	3016.0
59274	1647.0	1941.0
84218	0.0	0.0
84217	114.0	39.0
23270	1577.0	823.0
23271	3156.0	3178.0
84219	568.0	847.0
23272	3460.0	3332.0
23274	2224.0	2378.0
84216	192.0	576.0
84215	39.0	17.0
23275	1357.0	1658.0
406946	0.0	0.0
84210	4.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	6193.0	5772.0
644037	1.0	3.0
11260	2970.0	6630.0
646698	2.0	9.0
11262	837.0	451.0
23243	1875.0	2126.0
23244	5952.0	10179.0
59286	3317.0	3513.0
23245	164.0	232.0
23246	950.0	5617.0
23247	1229.0	1452.0
59283	7.0	3.0
23248	3018.0	3725.0
644030	1.0	0.0
59285	27.0	50.0
59284	0.0	0.0
84247	2046.0	2227.0
23240	1520.0	1091.0
84246	875.0	1112.0
84249	9.0	7.0
23241	3414.0	4743.0
23242	3045.0	217.0
84248	3108.0	8207.0
84243	1780.0	3569.0
11264	3727.0	1302.0
84245	1108.0	1339.0
11267	1650.0	2274.0
11266	625.0	598.0
11269	811.0	453.0
84240	614.0	804.0
11270	693.0	1579.0
644042	0.0	2.0
11272	39.0	24.0
11274	352.0	501.0
11273	5349.0	9867.0
23254	1021.0	1661.0
23255	240.0	861.0
23256	1879.0	2419.0
23258	5485.0	3662.0
23259	2293.0	4927.0
644041	26.0	3.0
84239	2961.0	296.0
23250	10039.0	3979.0
84236	1488.0	2516.0
23251	30.0	82.0
23252	565.0	580.0
140564	429.0	743.0
23253	2854.0	2635.0
84232	5608.0	7250.0
11276	3001.0	2638.0
11275	1407.0	1318.0
84231	2789.0	9479.0
49861	6.0	5.0
11278	1301.0	512.0
49860	2.0	3.0
84233	487.0	796.0
11277	0.0	0.0
11279	798.0	1133.0
84230	1722.0	1171.0
23229	1235.0	1223.0
49856	811.0	1507.0
644054	0.0	0.0
49855	1192.0	932.0
644059	0.0	0.0
49854	1060.0	1331.0
11240	253.0	289.0
23221	6248.0	1677.0
25884	22.0	418.0
23223	1014.0	2617.0
25886	115.0	448.0
23224	8789.0	10569.0
25885	1943.0	5086.0
23225	3073.0	3726.0
25888	273.0	580.0
23228	1013.0	376.0
644050	5.0	6.0
201780	21.0	3.0
84269	528.0	644.0
152559	504.0	1062.0
25880	305.0	505.0
84268	1013.0	588.0
23220	3877.0	2303.0
140576	3517.0	16513.0
84265	1768.0	1544.0
11243	1008.0	1105.0
139599	28.0	6.0
84264	127.0	196.0
140578	48.0	48.0
84267	806.0	790.0
11245	619.0	581.0
84266	1231.0	1055.0
11244	2158.0	5749.0
84261	331.0	716.0
11247	23.0	2611.0
139596	649.0	479.0
84260	1016.0	1606.0
84263	3193.0	3444.0
11249	8.0	0.0
84262	642.0	1893.0
11248	1100.0	98.0
345557	685.0	99.0
406993	0.0	0.0
406992	2.0	4.0
406995	0.0	0.0
406994	0.0	0.0
11250	3.0	2.0
406997	0.0	0.0
406996	0.0	0.0
11252	6425.0	4839.0
406999	0.0	0.0
11251	32.0	18.0
406998	0.0	0.0
23232	726.0	603.0
25895	512.0	587.0
23233	1587.0	2343.0
25894	601.0	3126.0
25897	4068.0	5015.0
23234	552.0	1128.0
25896	722.0	2273.0
23235	3913.0	3322.0
23236	822.0	1200.0
25898	942.0	753.0
23237	213.0	18.0
644063	17.0	19.0
406991	0.0	0.0
23239	952.0	1099.0
406990	0.0	0.0
25891	1787.0	609.0
84258	5.0	23.0
25890	11749.0	2031.0
25893	267.0	8.0
23230	1936.0	1799.0
23231	6822.0	4307.0
84259	459.0	1446.0
84254	637.0	372.0
11254	1038.0	645.0
84253	399.0	274.0
11253	3075.0	6793.0
406989	0.0	0.0
84256	2008.0	4686.0
11255	0.0	1.0
84255	1585.0	1804.0
84250	256.0	504.0
11258	1999.0	1294.0
11257	552.0	916.0
84251	586.0	201.0
11259	5407.0	3195.0
100874483	0.0	1.0
100874482	0.0	0.0
100874480	0.0	1.0
406900	1.0	1.0
100874484	0.0	1.0
201799	679.0	1954.0
201798	18.0	9.0
50831	0.0	0.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	14.0	12.0
50835	0.0	0.0
50834	3.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	0.0	0.0
102465138	0.0	0.0
50839	2.0	0.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	0.0	0.0
102465136	0.0	4.0
100874476	0.0	1.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	1.0	0.0
50840	23.0	30.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	1.0	1.0
50846	43.0	18.0
100499183	148.0	154.0
50848	7807.0	15295.0
2601	3.0	8.0
100499177	919.0	1463.0
102465141	0.0	0.0
50853	966.0	274.0
2609	0.0	2.0
102465140	0.0	0.0
50852	147.0	68.0
50855	184.0	66.0
50854	4360.0	3071.0
100499171	0.0	0.0
50856	270.0	325.0
50859	23.0	6.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	1.0	0.0
100874498	0.0	0.0
646600	0.0	1.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	1019.0	354.0
2613	1.0	5.0
2611	1.0	3.0
50862	2597.0	3661.0
50861	1362.0	1190.0
2619	2003.0	676.0
50863	3697.0	936.0
100874499	0.0	0.0
2618	1342.0	5503.0
50865	2610.0	1912.0
2617	2478.0	4716.0
2616	11.0	83.0
2615	7785.0	1760.0
406940	0.0	0.0
406942	1.0	0.0
646612	5.0	5.0
406941	0.0	0.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	599.0	195.0
2624	2973.0	622.0
2623	35.0	22.0
2622	830.0	807.0
2621	17243.0	5067.0
2620	92.0	12.0
406935	0.0	0.0
406934	0.0	0.0
646603	0.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	1768.0	2237.0
406939	0.0	0.0
646609	0.0	1.0
2628	969.0	1206.0
406938	0.0	0.0
2627	2120.0	651.0
2626	41.0	3.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	0.0	0.0
646620	0.0	0.0
2636	1.0	1.0
2635	3604.0	4165.0
2634	5257.0	9157.0
2633	3354.0	9259.0
2632	1482.0	1767.0
2631	2874.0	2065.0
2630	68.0	171.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	4.0	2.0
406928	0.0	0.0
2639	920.0	1294.0
406927	0.0	0.0
646619	0.0	1.0
2638	0.0	198.0
2637	3.0	5.0
406929	0.0	0.0
646630	0.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	675.0	942.0
2647	1054.0	1248.0
2646	3.0	14.0
2645	13.0	8.0
2644	393.0	141.0
2643	921.0	1827.0
2642	16.0	21.0
2641	0.0	0.0
406913	0.0	1.0
646627	10.0	4.0
406912	0.0	0.0
646625	1.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	145.0	376.0
406919	0.0	0.0
2648	1471.0	3855.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	3.0
646643	1.0	0.0
406911	0.0	0.0
406910	0.0	0.0
2661	16.0	23.0
2660	11.0	2.0
2658	3.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	79.0	261.0
2652	0.0	0.0
2651	1001.0	1499.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	0.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	47.0	20.0
2672	216.0	1142.0
106144578	0.0	0.0
2671	639.0	794.0
2670	4.0	3.0
106144575	0.0	0.0
2669	1760.0	2276.0
2668	4.0	12.0
2667	0.0	0.0
100874529	0.0	0.0
2665	9581.0	14001.0
2664	6097.0	4917.0
2662	2020.0	34.0
100874524	7.0	3.0
100874523	0.0	1.0
100129743	1.0	0.0
100874522	0.0	0.0
100874528	1.0	4.0
100129738	2.0	1.0
100129739	1.0	0.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	7445.0	10066.0
106144568	1.0	0.0
2681	1401.0	518.0
2679	2.0	2.0
2678	1422.0	387.0
100874519	0.0	0.0
2677	2525.0	4783.0
100874518	0.0	0.0
2676	107.0	124.0
2675	523.0	53.0
2674	2107.0	154.0
2673	2912.0	3382.0
101056700	9.0	20.0
100874512	0.0	0.0
100874511	1.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	1.0	2.0
100130718	0.0	0.0
100874515	1.0	1.0
100130717	3.0	8.0
100874514	0.0	0.0
100129727	55.0	2.0
100129726	8.0	24.0
100129723	0.0	0.0
100129722	7.0	15.0
2694	0.0	0.0
2693	1.0	0.0
2692	2.0	0.0
2691	1.0	1.0
2690	617.0	2076.0
2689	0.0	1.0
2688	2.0	1.0
2687	1560.0	2342.0
2686	1044.0	636.0
100130708	0.0	0.0
100129716	28.0	15.0
106144540	0.0	0.0
100874531	0.0	1.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	1.0	0.0
106144542	0.0	5.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	0.0	1.0
106144538	9.0	2.0
2697	8862.0	9869.0
106144539	0.0	0.0
2696	165.0	147.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	2.0
284131	671.0	650.0
115509	533.0	820.0
259197	170.0	76.0
284129	1676.0	752.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	11.0	6.0
106144595	1.0	0.0
286749	35.0	14.0
106144598	0.0	0.0
106144599	3.0	0.0
284119	47995.0	11107.0
284116	7.0	31.0
284114	345.0	442.0
284111	7.0	69.0
284110	85.0	52.0
259173	2777.0	1136.0
106144584	43.0	15.0
286753	7.0	3.0
106144585	0.0	0.0
106144586	7.0	8.0
284106	924.0	1272.0
284100	2.0	4.0
284184	356.0	734.0
127544	2011.0	4667.0
23443	1655.0	2692.0
115557	1094.0	459.0
127540	0.0	0.0
23446	5625.0	9478.0
115560	251.0	124.0
23440	0.0	0.0
127534	6.0	606.0
139538	0.0	0.0
23452	3633.0	3848.0
441459	0.0	60.0
441457	2.0	6.0
23456	1076.0	1347.0
115548	3262.0	3829.0
23457	209.0	497.0
441452	0.0	1.0
441461	16.0	5.0
152503	8372.0	2987.0
23450	5438.0	11599.0
23451	14258.0	15182.0
139542	0.0	0.0
284167	31.0	40.0
23428	2185.0	3568.0
284161	290.0	93.0
23429	2881.0	1517.0
100130799	0.0	0.0
23420	1428.0	4339.0
23421	416.0	706.0
23423	2145.0	4853.0
23424	1258.0	919.0
23426	48.0	22.0
152519	50.0	248.0
152518	441.0	603.0
441490	0.0	0.0
23438	1391.0	1280.0
23439	0.0	0.0
100130786	0.0	1.0
23430	905.0	668.0
100130785	1.0	0.0
23431	835.0	713.0
23432	982.0	1916.0
23433	3055.0	2299.0
441478	186.0	1603.0
23434	1.0	0.0
23435	4275.0	5928.0
441476	10.0	16.0
23436	0.0	1.0
441484	0.0	0.0
441481	1.0	13.0
140545	66.0	196.0
100129795	1.0	0.0
139562	0.0	0.0
100129792	266.0	375.0
100129794	118.0	40.0
100129793	1.0	0.0
23405	2861.0	5209.0
23406	10290.0	10061.0
23408	641.0	1093.0
23409	71.0	50.0
100130776	224.0	894.0
100130775	3.0	1.0
441425	5.0	0.0
23400	2312.0	4837.0
100130771	22.0	49.0
23401	425.0	1026.0
23403	807.0	1917.0
441420	0.0	0.0
23404	725.0	2126.0
127579	31.0	59.0
100129784	0.0	1.0
100129781	8.0	6.0
100129782	0.0	0.0
23416	66.0	45.0
23417	692.0	464.0
23418	10.0	1.0
100129777	0.0	0.0
441416	7.0	4.0
23410	1029.0	781.0
23411	1512.0	561.0
23412	726.0	1030.0
23413	1094.0	5371.0
441410	0.0	0.0
23414	1121.0	315.0
23415	18.0	49.0
100129772	0.0	0.0
100130758	32.0	31.0
100130756	0.0	2.0
100129769	1.0	1.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	28.0
115584	4.0	1.0
379024	0.0	0.0
379025	1719.0	1290.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	2.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	1.0	0.0
100874504	0.0	0.0
100874503	0.0	0.0
284196	0.0	2.0
284194	5.0	18.0
139516	4.0	0.0
100129755	0.0	0.0
100130742	17.0	18.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	1.0	2.0
441432	0.0	0.0
441430	0.0	1.0
115572	1107.0	958.0
379011	0.0	0.0
379012	0.0	0.0
379013	3.0	5.0
284186	40.0	81.0
284185	50.0	9.0
646531	11.0	24.0
100463285	2.0	1.0
84328	996.0	1481.0
84327	1363.0	496.0
84329	1084.0	453.0
84324	131.0	80.0
84326	1155.0	1376.0
84320	1183.0	1668.0
100500797	0.0	0.0
646527	0.0	6.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	142.0	220.0
100499227	15.0	35.0
343071	0.0	1.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	5.0	15.0
127495	22.0	32.0
84309	901.0	1195.0
84317	2279.0	2396.0
84316	1140.0	935.0
84319	521.0	1049.0
84318	373.0	637.0
84313	1292.0	2539.0
84312	501.0	682.0
84315	416.0	596.0
84314	591.0	392.0
646538	0.0	0.0
343069	1.0	0.0
84311	1201.0	1553.0
84310	1950.0	1865.0
343068	0.0	0.0
343066	1.0	0.0
100996939	111.0	147.0
23386	4378.0	6129.0
23387	2525.0	2523.0
23389	6230.0	6485.0
441400	1.0	5.0
100996930	3.0	9.0
201853	37.0	86.0
23380	2377.0	1823.0
23381	5114.0	6407.0
23382	6722.0	2499.0
23383	3148.0	4034.0
23384	2843.0	1990.0
23385	5932.0	7434.0
106866914	0.0	0.0
84342	852.0	1105.0
106866913	5.0	0.0
84343	1584.0	1635.0
60370	1309.0	1253.0
84340	975.0	840.0
106866915	0.0	0.0
646567	0.0	4.0
100996928	2.0	3.0
23397	100.0	1693.0
23398	900.0	1678.0
23399	4401.0	4555.0
23390	1752.0	1378.0
23392	4883.0	9416.0
84335	1871.0	3510.0
23394	3824.0	6418.0
84334	653.0	840.0
23395	751.0	948.0
84337	1772.0	2300.0
84336	1515.0	1814.0
23396	3785.0	4211.0
60386	358.0	509.0
84331	674.0	853.0
60385	25.0	16.0
84330	501.0	676.0
84333	3448.0	2671.0
84332	25.0	27.0
152485	992.0	1674.0
646575	0.0	0.0
646572	8.0	6.0
343045	0.0	0.0
646577	1.0	5.0
646576	316.0	21.0
23365	13585.0	12814.0
23366	220.0	506.0
23367	7447.0	10801.0
23368	2910.0	2307.0
23369	7332.0	8189.0
23360	3080.0	3203.0
23361	1489.0	1979.0
140432	0.0	0.0
23362	1478.0	1705.0
23363	3220.0	3487.0
84364	4571.0	5400.0
84366	0.0	0.0
84365	837.0	2115.0
343035	4.0	2.0
139452	0.0	0.0
646583	0.0	0.0
23376	1676.0	2355.0
23378	865.0	569.0
23379	2196.0	3310.0
646581	3.0	0.0
23370	555.0	590.0
23371	12078.0	3663.0
23373	1049.0	1119.0
100499261	1.0	0.0
646597	0.0	0.0
646595	3.0	9.0
100499258	0.0	0.0
23344	7394.0	8151.0
23345	14891.0	2077.0
201895	7274.0	6555.0
23347	3292.0	3555.0
646592	0.0	0.0
23348	7678.0	4739.0
23349	118.0	53.0
140453	0.0	0.0
23341	949.0	1510.0
140456	5.0	1.0
140458	4.0	1.0
100499252	7.0	6.0
140459	1120.0	2379.0
100499251	0.0	0.0
23353	5606.0	5208.0
23354	666.0	1837.0
23355	1420.0	2542.0
23357	1365.0	1673.0
23358	3363.0	3801.0
23359	229.0	11.0
140460	792.0	1022.0
140461	1370.0	1710.0
140462	151.0	40.0
23350	3474.0	5321.0
140464	0.0	0.0
23351	3113.0	4024.0
140465	790.0	1305.0
23352	7022.0	10926.0
140467	2204.0	1583.0
140468	0.0	0.0
140469	45.0	28.0
84376	3188.0	5736.0
2702	2922.0	1059.0
2701	1350.0	699.0
2700	13.0	15.0
2709	9.0	2213.0
2707	23.0	3317.0
2706	195.0	30101.0
2705	195.0	60.0
2703	2.0	0.0
345651	1.0	2.0
2712	0.0	0.0
106866981	0.0	0.0
2710	495.0	533.0
106866980	0.0	0.0
2719	9877.0	345.0
2717	1115.0	1350.0
50964	37.0	2.0
345643	2.0	14.0
345645	0.0	1.0
286826	278.0	578.0
286827	162.0	983.0
286828	0.0	0.0
59307	1996.0	868.0
2720	2999.0	2407.0
2729	1616.0	6670.0
100500737	0.0	0.0
345630	2.0	1.0
2735	326.0	109.0
2734	10671.0	14658.0
2733	1514.0	3152.0
2732	0.0	7.0
2731	79.0	621.0
2730	818.0	5496.0
2739	4980.0	6403.0
2738	371.0	1184.0
2737	1145.0	2253.0
2736	535.0	274.0
106144534	1.0	1.0
106144535	1.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	3.0	0.0
106144531	0.0	0.0
106144532	12.0	8.0
106144533	0.0	0.0
2746	7025.0	9190.0
2745	1747.0	894.0
2744	7234.0	3375.0
2743	373.0	113.0
60314	1403.0	1711.0
2742	1.0	0.0
60313	5766.0	6768.0
106144527	0.0	0.0
2741	0.0	1.0
259217	433.0	143.0
60312	2905.0	3977.0
106144528	3.0	1.0
2740	50.0	3.0
106144529	3.0	2.0
259215	8.0	0.0
2749	54.0	23.0
345611	3.0	29.0
50999	4043.0	3664.0
2747	59.0	52.0
259236	112.0	29.0
2760	7108.0	13916.0
106144524	0.0	0.0
259234	0.0	0.0
106144526	8.0	2.0
259232	350.0	211.0
259230	2626.0	2013.0
59339	3644.0	3869.0
59338	4438.0	3942.0
59335	2.0	6.0
2752	27511.0	51677.0
59336	0.0	6.0
2750	0.0	0.0
2771	28101.0	13863.0
59342	6188.0	21619.0
59341	124.0	1365.0
2770	2266.0	3683.0
59344	2.0	60.0
59343	1680.0	4553.0
59340	7.0	9.0
84306	154.0	279.0
2768	3838.0	5456.0
2767	5980.0	6467.0
59349	1437.0	3360.0
84305	1055.0	1341.0
2766	863.0	152.0
2765	0.0	0.0
84307	1315.0	1141.0
84302	1020.0	1028.0
2764	2667.0	4096.0
59345	1821.0	5889.0
84301	1762.0	3291.0
2762	535.0	1374.0
84304	776.0	1262.0
59348	404.0	596.0
84303	573.0	616.0
59347	0.0	0.0
2761	0.0	0.0
84300	687.0	1794.0
646508	0.0	0.0
2769	997.0	5585.0
646507	0.0	0.0
646520	0.0	0.0
2782	21350.0	21641.0
59353	295.0	34.0
2781	295.0	120.0
59352	207.0	30.0
2780	0.0	0.0
59351	0.0	0.0
59350	561.0	19.0
2779	0.0	0.0
2778	45520.0	43077.0
2777	14.0	15.0
2776	7294.0	4223.0
2775	227.0	294.0
2774	748.0	825.0
2773	2185.0	4113.0
60343	2534.0	3275.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	273.0	184.0
100379584	0.0	0.0
2792	1.0	253.0
2791	6649.0	691.0
2790	411.0	639.0
105369316	2.0	1.0
2789	0.0	0.0
2788	1163.0	384.0
2787	3838.0	3187.0
2786	70.0	49.0
441194	246.0	280.0
2785	5.0	13.0
2784	46.0	71.0
2783	8875.0	10221.0
441191	468.0	529.0
100129622	0.0	0.0
100130606	1.0	1.0
286410	1178.0	1421.0
100130603	0.0	0.0
286411	15.0	4.0
100130600	187.0	239.0
100379571	177.0	114.0
441177	0.0	0.0
2799	12263.0	10008.0
2798	10.0	5.0
2797	1.0	2.0
2796	37.0	21.0
2794	3807.0	3443.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	1.0	0.0
100129604	0.0	0.0
286430	4.0	2.0
105369343	0.0	0.0
286436	0.0	1.0
100379592	12.0	13.0
441154	0.0	0.0
441151	6.0	12.0
441150	178.0	121.0
191585	1.0	9.0
105370357	0.0	0.0
441133	1.0	1.0
100142659	5.0	12.0
100379564	2.0	0.0
441168	372.0	1513.0
441166	10.0	10.0
101730217	5.0	1.0
441161	12.0	4.0
441160	1.0	7.0
646498	2.0	0.0
441108	708.0	330.0
23562	9.0	53.0
23563	4.0	2.0
359948	8561.0	9809.0
23564	4439.0	1558.0
23566	177.0	1613.0
100130693	2.0	1.0
23567	562.0	513.0
23568	434.0	439.0
23569	14.0	27.0
23560	1317.0	2144.0
286494	0.0	1.0
286495	412.0	118.0
286499	4.0	0.0
100130687	0.0	0.0
23576	4239.0	981.0
117608	416.0	223.0
100129690	4.0	11.0
100129696	15.0	14.0
100129692	2.0	0.0
100129694	0.0	0.0
23548	748.0	427.0
23549	3355.0	4583.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	275.0	300.0
23542	150.0	239.0
23543	5404.0	6794.0
130612	95.0	187.0
23544	13.0	6.0
130617	1181.0	1487.0
100130671	0.0	0.0
23545	1083.0	1214.0
441124	139.0	197.0
23546	1.0	9.0
441123	0.0	0.0
23547	66.0	71.0
441131	1.0	1.0
23559	500.0	677.0
23551	190.0	275.0
23552	356.0	111.0
23553	0.0	16.0
23554	4484.0	372.0
23555	2430.0	1451.0
100130660	0.0	2.0
23556	1033.0	1657.0
23557	1097.0	1705.0
23558	8228.0	5511.0
23550	3450.0	4426.0
23526	5297.0	3445.0
23527	3226.0	6774.0
23528	871.0	1053.0
286442	25.0	12.0
23529	225.0	282.0
129642	1883.0	2634.0
286444	12.0	19.0
100129669	0.0	0.0
100463482	0.0	2.0
23520	0.0	0.0
23521	57022.0	46178.0
23522	3064.0	1317.0
23523	4454.0	4953.0
23524	27917.0	32832.0
359996	0.0	0.0
