id	5774022a-7bf2-4fdd-a4a5-f9aa33c2174d	8cc54da6-dadc-48b1-9dd0-535cf2ac58b1
100129690	4.0	2.0
100129696	5.0	21.0
100129692	1.0	0.0
100129694	0.0	0.0
23548	856.0	728.0
23549	5213.0	6910.0
100130677	0.0	1.0
100130676	0.0	0.0
23541	378.0	587.0
23542	363.0	2547.0
23543	7130.0	6526.0
130612	151.0	131.0
23544	19.0	8.0
130617	1972.0	1562.0
100130671	1.0	0.0
23545	1787.0	3132.0
441124	133.0	125.0
23546	0.0	7.0
441123	1.0	0.0
23547	31.0	14.0
441131	0.0	4.0
23559	702.0	836.0
23551	107.0	449.0
23552	505.0	346.0
23553	6.0	39.0
23554	6614.0	958.0
23555	6041.0	2321.0
100130660	0.0	2.0
23556	1112.0	7144.0
23557	1923.0	5612.0
23558	19327.0	7289.0
23550	5314.0	5296.0
23526	6137.0	819.0
23527	3137.0	28729.0
23528	1888.0	808.0
286442	0.0	9.0
23529	281.0	120.0
129642	2476.0	4699.0
286444	14.0	44.0
100129669	0.0	0.0
100463482	5.0	1.0
23520	1.0	2.0
23521	106572.0	183225.0
23522	2524.0	2132.0
23523	7709.0	3077.0
23524	26327.0	19035.0
359996	0.0	0.0
115004	388.0	833.0
100129664	0.0	0.0
100463487	1.0	0.0
100463486	21.0	6.0
100463489	0.0	0.0
100463488	2.0	0.0
100129662	13.0	4.0
286451	4296.0	6683.0
23538	0.0	0.0
23539	7.0	44.0
23530	3890.0	6226.0
23531	861.0	1198.0
100130640	0.0	0.0
23532	5.0	3683.0
23533	986.0	223.0
359997	0.0	0.0
23534	3413.0	5668.0
23536	1191.0	2219.0
100463498	32.0	1.0
100129654	0.0	77.0
286460	93.0	287.0
100129650	0.0	1.0
23504	23.0	121.0
100499416	0.0	0.0
23505	3802.0	4942.0
100499417	1.0	0.0
23506	2020.0	702.0
286464	3.0	385.0
100130637	0.0	0.0
23507	1792.0	5753.0
100130636	0.0	0.0
23508	2520.0	4726.0
23509	4362.0	9208.0
286467	9.0	145.0
100129647	0.0	1.0
100130631	0.0	0.0
23500	3712.0	189.0
100499418	0.0	0.0
23503	2430.0	1169.0
100129641	5.0	0.0
100129640	1.0	1.0
286472	2.0	0.0
23515	1869.0	1827.0
345275	53.0	16.0
100499405	312.0	79.0
23516	1527.0	5087.0
23517	2656.0	3413.0
100130626	0.0	0.0
23518	1190.0	3696.0
102465752	0.0	0.0
23519	3.0	1.0
345274	21.0	185.0
100130621	5.0	2.0
23510	4383.0	1730.0
23511	4105.0	7818.0
23512	2146.0	4941.0
23513	3923.0	5727.0
23514	6369.0	6879.0
100129631	1.0	1.0
129607	1442.0	427.0
129563	1829.0	1239.0
431704	0.0	0.0
117579	4.0	0.0
130557	1035.0	1082.0
431705	7.0	68.0
431707	0.0	0.0
129560	0.0	1.0
117583	2182.0	240.0
84449	643.0	378.0
84448	436.0	325.0
117584	1319.0	2875.0
84445	4860.0	4700.0
84444	2379.0	2658.0
84447	5099.0	4736.0
84446	92.0	76.0
84441	2630.0	690.0
84440	2238.0	1885.0
84443	49.0	76.0
646405	12.0	10.0
646409	0.0	0.0
117581	326.0	133.0
130560	0.0	0.0
646424	0.0	58.0
84437	931.0	2506.0
84439	218.0	57.0
60489	1164.0	1099.0
60488	2207.0	9322.0
84433	600.0	938.0
60487	597.0	919.0
84436	821.0	463.0
84435	0.0	6.0
60485	3130.0	1650.0
60484	8.0	2.0
84432	6.0	4.0
60482	24.0	3833.0
60481	6210.0	11365.0
130576	167.0	5693.0
130574	64.0	1649.0
84467	434.0	20.0
84466	10.0	171.0
60496	1963.0	4102.0
60495	154.0	23.0
60494	27.0	74.0
84465	452.0	10.0
84464	521.0	768.0
60493	1549.0	2847.0
60492	1711.0	3820.0
60491	1043.0	3570.0
60490	734.0	1043.0
84461	1223.0	575.0
84460	484.0	90.0
646442	3.0	5.0
129530	12.0	30.0
129531	660.0	1192.0
130589	2137.0	915.0
201501	1138.0	10137.0
84456	483.0	510.0
84455	374.0	292.0
84458	695.0	1543.0
84457	11.0	10.0
84450	1520.0	996.0
646457	1.0	4.0
100500870	0.0	0.0
100500872	0.0	0.0
201514	690.0	1089.0
201516	13.0	1.0
646450	116.0	166.0
23480	2388.0	4713.0
105416157	120.0	46.0
23481	4494.0	14644.0
23483	611.0	862.0
23484	3338.0	2233.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	0.0
646467	23.0	16.0
100500860	0.0	0.0
96459	1782.0	1809.0
100500861	0.0	0.0
23498	554.0	360.0
23499	27952.0	6786.0
23491	308.0	224.0
23492	8003.0	1460.0
23493	254.0	590.0
23495	58.0	12.0
100500862	0.0	0.0
100500863	0.0	0.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	15.0	15.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	1.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	3.0	0.0
23463	6564.0	5830.0
394217	1.0	0.0
23464	812.0	2694.0
130535	1536.0	1898.0
23466	8112.0	10703.0
23467	1210.0	4078.0
23468	6544.0	4634.0
23469	5277.0	3064.0
2801	5099.0	4580.0
2800	1339.0	1935.0
23460	612.0	61.0
23461	716.0	1225.0
23462	3076.0	3025.0
100500895	5.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	4920.0	14572.0
100500898	0.0	0.0
2805	2016.0	8457.0
100500899	0.0	0.0
2804	7951.0	6583.0
2803	6054.0	3533.0
2802	6578.0	4179.0
130540	26.0	56.0
646486	6.0	5.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	2141.0	2893.0
23475	1500.0	127.0
23476	6305.0	10903.0
23478	7161.0	10529.0
23479	7880.0	5680.0
646480	0.0	6.0
2812	0.0	0.0
2811	130.0	47.0
2810	5932.0	64484.0
23471	24223.0	14012.0
23473	1933.0	2106.0
100500884	0.0	0.0
2819	1878.0	156.0
100500885	0.0	0.0
84498	2889.0	3309.0
100500886	0.0	0.0
2817	4238.0	25066.0
100500888	0.0	0.0
2815	20.0	0.0
100500889	2.0	1.0
2814	15.0	4.0
2813	3.0	450.0
2823	4412.0	19.0
2822	144.0	291.0
2821	12068.0	48804.0
100500839	0.0	0.0
2820	2589.0	9533.0
201562	4881.0	10546.0
100379623	0.0	1.0
2829	224.0	351.0
100500831	0.0	0.0
2828	1566.0	237.0
2827	232.0	57.0
100500833	4.0	33.0
2826	15.0	15.0
100500834	0.0	0.0
2825	226.0	586.0
100500835	0.0	0.0
2824	2250.0	2762.0
100500836	0.0	0.0
727699	44.0	0.0
2834	1.0	0.0
100500826	1.0	0.0
2833	386.0	104.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	0.0	744.0
100500829	0.0	0.0
60401	304.0	36.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	125.0	70.0
100500822	0.0	0.0
2837	0.0	2.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	2.0	1.0
100500825	0.0	0.0
100500850	16.0	17.0
2845	5.0	3.0
100500859	0.0	0.0
2844	1.0	0.0
2843	50.0	36.0
2842	13.0	231.0
2841	35.0	27.0
60412	4611.0	4969.0
2840	159.0	2.0
100500851	0.0	0.0
100500854	1.0	0.0
2849	1.0	6.0
100500855	0.0	0.0
2848	19.0	14.0
394261	11.0	1.0
2847	6.0	0.0
347933	3.0	0.0
100500857	0.0	0.0
2846	7.0	3.0
100500858	0.0	0.0
394263	649.0	27.0
2856	0.0	0.0
100500849	0.0	0.0
2855	0.0	0.0
2854	1.0	0.0
2853	6.0	4.0
201595	9232.0	10918.0
2852	1565.0	55.0
2850	147.0	671.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	1.0	0.0
2859	110.0	110.0
100500846	0.0	0.0
2857	557.0	320.0
100500847	0.0	0.0
2870	2982.0	4258.0
107105261	0.0	0.0
2867	111.0	675.0
107105265	0.0	0.0
60437	599.0	1371.0
2866	3.0	0.0
107105264	2.0	1.0
60436	2254.0	4172.0
2865	11.0	1.0
107105263	0.0	0.0
2864	0.0	4.0
107105262	0.0	0.0
2863	733.0	21.0
2862	2.0	10.0
2861	61.0	102.0
347918	417.0	633.0
107105266	1.0	2.0
2869	11981.0	322.0
2868	211.0	277.0
2880	0.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	178980.0	2156.0
2877	52.0	30185.0
107105253	10.0	13.0
2876	19347.0	27695.0
2875	40.0	71.0
2874	161.0	98.0
2873	5967.0	12442.0
2872	18155.0	20901.0
107105256	0.0	1.0
2871	12.0	13.0
347902	2473.0	343.0
107105259	0.0	0.0
2879	15450.0	26193.0
727682	0.0	0.0
727684	3.0	1.0
2892	11.0	16.0
2891	4.0	2.0
2890	1705.0	26.0
727686	0.0	0.0
84419	233.0	10645.0
2889	9595.0	4471.0
100500815	0.0	0.0
2888	285.0	128.0
100500816	0.0	0.0
2887	2827.0	3260.0
100500817	0.0	0.0
2886	2083.0	3491.0
100500818	0.0	0.0
2885	12072.0	15050.0
100500819	1.0	0.0
2884	11.0	12.0
2882	604.0	779.0
100642175	36.0	4.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	30.0	2.0
100500813	0.0	0.0
100500814	0.0	1.0
727676	0.0	0.0
107105271	0.0	0.0
727677	1.0	420.0
2899	15.0	21.0
84418	8496.0	3452.0
2898	2.0	79.0
60468	413.0	337.0
84417	708.0	459.0
2897	17.0	8.0
2896	50236.0	41765.0
60467	0.0	0.0
100500808	0.0	0.0
2895	8.0	2.0
100500809	0.0	2.0
2894	302.0	388.0
2893	9.0	22.0
100500801	0.0	0.0
100500802	8.0	8.0
100500803	0.0	0.0
23603	13000.0	25428.0
100129507	0.0	0.0
23604	5734.0	550.0
23605	0.0	0.0
23606	0.0	1.0
23607	4160.0	2418.0
23608	8676.0	10125.0
23609	1862.0	2660.0
286527	5.0	42.0
286528	0.0	0.0
23600	334.0	508.0
23601	237.0	84.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	0.0
23614	0.0	0.0
23615	12.0	368.0
23616	1331.0	9594.0
286530	937.0	185.0
23617	0.0	0.0
23619	0.0	0.0
23612	5577.0	5003.0
23613	2634.0	2905.0
286544	0.0	0.0
286550	0.0	0.0
286554	3.0	1.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	5.0	10.0
100463528	0.0	0.0
441272	438.0	335.0
100379667	0.0	0.0
100288998	2.0	0.0
441263	41.0	168.0
441261	1.0	3.0
100288984	0.0	1.0
441295	33.0	9.0
441294	0.0	0.0
100463500	1.0	0.0
100288979	0.0	0.0
286512	0.0	9.0
286514	0.0	0.0
60625	839.0	4126.0
441282	0.0	268.0
646377	0.0	0.0
100130579	1.0	1.0
646379	0.0	0.0
646378	1.0	1.0
23683	3470.0	2431.0
404281	40.0	171.0
100130572	0.0	0.0
646370	0.0	0.0
23682	559.0	9650.0
100129587	0.0	0.0
100129583	158.0	102.0
100129584	0.0	0.0
441218	0.0	2.0
100130566	0.0	10.0
100130564	0.0	0.0
100130562	204.0	593.0
100130561	141.0	145.0
441212	304.0	206.0
646382	0.0	0.0
100129570	1.0	0.0
404266	258.0	122.0
100130557	22.0	52.0
100130555	0.0	0.0
646390	0.0	0.0
441246	35.0	78.0
23666	347.0	264.0
23667	1.0	1.0
646392	0.0	1.0
23668	2.0	1.0
441251	2.0	1.0
441250	370.0	282.0
23660	942.0	989.0
100129564	0.0	0.0
100129566	1.0	2.0
100129561	0.0	2.0
100130549	0.0	0.0
130500	0.0	1.0
100129557	0.0	0.0
23673	6999.0	4476.0
441238	8.0	1.0
130502	322.0	566.0
23676	0.0	21.0
130507	2764.0	3711.0
23677	3578.0	5304.0
441234	0.0	0.0
23678	643.0	1108.0
23679	1.0	0.0
23670	17969.0	2204.0
23671	30.0	12.0
100129556	0.0	1.0
100129555	9.0	14.0
23647	3398.0	6875.0
23648	4045.0	2959.0
100130539	10.0	0.0
23649	900.0	4074.0
129521	0.0	0.0
100130535	0.0	1.0
23640	2079.0	5230.0
23641	1450.0	1692.0
23642	600.0	4604.0
23643	463.0	829.0
23644	2145.0	2361.0
23645	32504.0	5392.0
23646	36860.0	35839.0
100129543	12.0	4.0
23658	1256.0	5075.0
23659	2249.0	1550.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	0.0	0.0
100130522	39.0	46.0
23650	400.0	119879.0
23654	26051.0	31248.0
23657	168.0	1164.0
117532	129.0	13.0
117531	7.0	70.0
100130519	34.0	63.0
23625	1525.0	2286.0
23626	0.0	0.0
23627	99.0	25.0
100130514	0.0	0.0
441208	16.0	43.0
23620	0.0	3.0
23621	3088.0	3256.0
23623	1954.0	4651.0
23624	230.0	4222.0
23636	3187.0	6883.0
23637	4644.0	5111.0
23639	132.0	203.0
100129515	0.0	0.0
23630	19.0	1.0
23632	93.0	60.0
23633	5854.0	4463.0
23635	1907.0	2696.0
100129512	0.0	0.0
404201	434.0	136.0
404203	0.0	1.0
129446	3.0	11.0
404204	0.0	1.0
84569	0.0	0.0
60598	73.0	250.0
84561	819.0	3459.0
60592	4041.0	7523.0
84560	0.0	1.0
648947	4.0	80.0
646300	1.0	1.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	208.0	159.0
727736	0.0	0.0
84559	0.0	0.0
84557	1980.0	1295.0
84553	299.0	962.0
84552	885.0	5042.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	0.0	13.0
100499457	0.0	0.0
727764	3.0	0.0
102465669	0.0	0.0
102465668	0.0	1.0
646309	329.0	736.0
201627	2358.0	1920.0
646324	118.0	5.0
201626	1888.0	2424.0
727758	35.0	71.0
201625	11.0	246.0
648980	1.0	0.0
84572	4912.0	4137.0
646316	0.0	0.0
84570	21.0	10.0
345462	175.0	20.0
102465689	2.0	1.0
102465688	0.0	0.0
646330	6.0	2.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	10861.0	7454.0
727701	89.0	0.0
727703	0.0	8.0
727704	0.0	0.0
201633	175.0	278.0
2900	213.0	75.0
2908	7434.0	3806.0
2907	14349.0	13471.0
2906	37.0	929.0
2905	66.0	41.0
2904	5.0	2.0
2903	11.0	3.0
345456	0.0	0.0
2902	24.0	8.0
2901	29.0	85.0
406894	0.0	0.0
406893	0.0	0.0
406896	13.0	9.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	0.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	1.0	0.0
2911	12.0	58.0
201651	24.0	502.0
2919	7309.0	1391.0
2918	45.0	18.0
102465691	0.0	0.0
2917	2.0	57.0
2916	14.0	0.0
2915	0.0	15.0
2914	2.0	114.0
2913	41.0	2.0
2912	7.0	39.0
404220	5.0	5.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	1.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	10.0	2.0
406889	0.0	0.0
406888	0.0	0.0
23584	5685.0	1059.0
23585	9453.0	6626.0
23586	2087.0	1542.0
23587	2091.0	1870.0
23588	3090.0	2674.0
23589	7065.0	5000.0
406881	2.0	0.0
2922	24.0	17.0
2921	3009.0	95.0
2920	39717.0	307.0
23580	4862.0	8303.0
23581	0.0	4.0
23582	4154.0	4658.0
23583	1051.0	3599.0
404217	70.0	401.0
2928	0.0	0.0
2926	5347.0	8943.0
2925	10.0	1.0
2923	23715.0	42557.0
646366	6.0	0.0
345430	0.0	0.0
406875	0.0	0.0
404216	3.0	2.0
23595	1249.0	3265.0
23596	1133.0	637.0
23597	2774.0	5445.0
96597	16.0	8.0
23598	3030.0	2045.0
100130584	0.0	0.0
100130581	209.0	189.0
646360	0.0	0.0
129450	333.0	781.0
130429	0.0	0.0
2932	4708.0	10994.0
2931	4282.0	6916.0
23590	203.0	1100.0
100129591	2.0	6.0
23591	3.0	0.0
23592	1936.0	3516.0
23593	2914.0	11684.0
23594	21.0	3995.0
727708	0.0	0.0
100499485	0.0	0.0
100129597	2.0	97.0
100499483	35.0	25.0
2939	17.0	434.0
2938	69.0	59056.0
2937	2625.0	10576.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	4154.0	8279.0
2935	9802.0	18634.0
2934	49896.0	40146.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2485.0	2955.0
60506	0.0	0.0
2944	6.0	31.0
2942	0.0	2.0
2941	2938.0	12221.0
2940	7.0	69.0
2949	1078.0	28.0
2948	1013.0	3609.0
2947	2393.0	31750.0
2946	532.0	4169.0
60526	704.0	2378.0
2954	827.0	2204.0
2953	2.0	1.0
2951	2.0	3.0
2950	48466.0	173268.0
2959	1877.0	3613.0
2958	2048.0	6196.0
2957	2301.0	3497.0
2956	2509.0	8511.0
100288948	0.0	0.0
60529	0.0	16.0
60528	3622.0	3695.0
2966	171.0	177.0
84504	0.0	1.0
2965	2276.0	5034.0
84503	302.0	479.0
2964	3.0	2.0
2963	1190.0	1819.0
2962	6305.0	6435.0
2961	1276.0	2509.0
84502	613.0	26.0
2960	778.0	2706.0
84501	418.0	755.0
2969	2235.0	3689.0
2968	95.0	139.0
2967	1529.0	6246.0
2980	79.0	0.0
2977	3361.0	209.0
2976	3443.0	7192.0
2975	6639.0	8558.0
2974	1.0	107.0
2972	2051.0	1641.0
2971	4546.0	7178.0
2970	105.0	121.0
2979	29.0	23.0
2978	2.0	1.0
154442	18.0	5.0
2990	5614.0	3387.0
225689	167.0	259.0
84519	199.0	86.0
84518	28.0	1884.0
60559	8794.0	6481.0
100500914	0.0	0.0
2987	13888.0	13785.0
60558	1108.0	1671.0
84525	36360.0	11703.0
100500915	0.0	0.0
2986	0.0	6.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1044.0	668.0
100500917	0.0	0.0
2984	67.0	72.0
84522	2537.0	3565.0
100500918	0.0	1.0
2983	2430.0	478.0
100500919	0.0	0.0
84524	257.0	1399.0
2982	3387.0	383.0
2981	16.0	0.0
84520	615.0	1037.0
100500910	0.0	0.0
100500911	0.0	1.0
2989	3.0	4.0
100500913	0.0	0.0
2999	377.0	146.0
84515	341.0	2668.0
100500903	0.0	0.0
2998	0.0	3.0
84514	4072.0	1382.0
100500904	0.0	1.0
2997	4354.0	6790.0
84517	205.0	350.0
100500905	0.0	0.0
84516	4956.0	15396.0
2996	171.0	2.0
100500906	0.0	0.0
2995	5629.0	357.0
2994	2.0	0.0
100500908	1.0	0.0
84513	1561.0	10274.0
2993	0.0	0.0
100500909	0.0	0.0
2992	2727.0	13016.0
60561	681.0	2409.0
60560	772.0	2320.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	444.0	1458.0
130497	481.0	273.0
84548	652.0	1449.0
84547	424.0	189.0
100500938	0.0	0.0
84549	856.0	1569.0
84546	0.0	0.0
84545	4348.0	7018.0
84542	386.0	1489.0
84541	184.0	365.0
727795	27.0	40.0
84529	235.0	2407.0
84536	162.0	114.0
84539	0.0	16.0
84532	5105.0	5792.0
84530	24.0	1.0
23729	299.0	236.0
201288	0.0	0.0
201283	586.0	746.0
23738	2.0	1.0
23731	10754.0	6798.0
23732	5.0	200.0
201299	1.0	77.0
201292	1669.0	2207.0
201294	12336.0	391.0
23704	218.0	64.0
23705	19398.0	4450.0
23708	1098.0	1613.0
252840	0.0	0.0
252841	1.0	0.0
100288897	2.0	0.0
23710	11260.0	8213.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	13.0	6.0
100288861	0.0	0.0
84701	1792.0	100.0
252884	262.0	284.0
84700	9.0	54.0
129841	0.0	0.0
94086	27.0	8.0
117854	296.0	205.0
100130450	4.0	2.0
154807	6302.0	6129.0
100129460	133.0	167.0
359710	0.0	0.0
94081	1120.0	6230.0
115201	1271.0	1947.0
100129468	0.0	0.0
100129464	2.0	31.0
286256	11.0	7.0
286257	1562.0	1639.0
100129459	0.0	0.0
100130447	0.0	0.0
129831	496.0	835.0
646269	0.0	3.0
646262	0.0	0.0
286262	2744.0	1297.0
142827	8.0	4.0
100129452	0.0	0.0
646278	27.0	19.0
100130435	0.0	0.0
727800	424.0	196.0
646270	0.0	8.0
154822	74.0	15.0
23782	1.0	0.0
23783	1.0	0.0
23784	0.0	0.0
23786	4310.0	10613.0
23787	21393.0	17417.0
646273	0.0	0.0
23788	3098.0	13402.0
359730	0.0	0.0
359731	0.0	0.0
23780	3515.0	4874.0
23781	0.0	0.0
345079	577.0	1462.0
154810	9237.0	6576.0
100129438	0.0	0.0
94097	810.0	620.0
359737	0.0	0.0
359738	0.0	0.0
359739	0.0	5.0
646282	5.0	3.0
359736	0.0	0.0
359740	0.0	3.0
359741	0.0	0.0
359742	0.0	0.0
359743	10.0	2.0
139201	26.0	18.0
129804	251.0	120.0
129807	2.0	8.0
129880	268.0	377.0
23768	980.0	344.0
23769	8.0	34.0
129881	82.0	87.0
100130418	116.0	187.0
345062	1.0	0.0
286204	15.0	9.0
100129428	0.0	0.0
286205	2256.0	709.0
100129427	0.0	0.0
23760	3170.0	12519.0
359748	0.0	0.0
100862854	0.0	0.0
286207	57.0	434.0
359749	1.0	0.0
23761	2497.0	5302.0
100862855	0.0	0.0
23762	655.0	1809.0
23764	4750.0	3338.0
359744	1.0	4.0
100862850	0.0	0.0
23765	4251.0	3721.0
359745	1.0	0.0
359746	0.0	0.0
100862852	0.0	25.0
23766	0.0	0.0
23767	9814.0	523.0
100862853	0.0	0.0
359747	0.0	17.0
359751	0.0	0.0
359752	1.0	0.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	99.0	251.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	2.0
23774	2701.0	3797.0
359755	1.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	25469.0	13833.0
359761	6.0	13.0
129868	0.0	2.0
23746	1.0	0.0
102465502	0.0	2.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	13.0	0.0
23749	0.0	0.0
100129403	0.0	0.0
345041	4.0	47.0
100129405	79.0	65.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	12826.0	13828.0
102465507	0.0	0.0
23742	5.0	0.0
359766	0.0	0.0
23743	179.0	15.0
359767	0.0	0.0
102465505	0.0	0.0
130813	8.0	63.0
23744	0.0	0.0
102465504	0.0	1.0
130814	2365.0	1774.0
102465503	0.0	0.0
359774	2.0	5.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2828.0	4177.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	10.0	45.0
347694	900.0	3.0
286239	1.0	0.0
23751	0.0	0.0
102465519	0.0	0.0
23752	6.0	1.0
23753	959.0	2467.0
115207	16225.0	2549.0
359777	0.0	0.0
102465517	0.0	0.0
130827	159.0	935.0
359778	0.0	0.0
102465516	0.0	0.0
115209	859.0	1245.0
23755	21.0	8.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	1.0	0.0
359781	0.0	0.0
359782	0.0	1.0
347689	19.0	822.0
347688	6.0	20.0
102465524	0.0	0.0
94005	6967.0	10396.0
102465523	0.0	0.0
102465522	1.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	77.0	99.0
727866	1.0	0.0
57060	2397.0	787.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	12550.0	8990.0
102465526	0.0	0.0
727865	8.0	8.0
102465525	0.0	0.0
84687	6758.0	2811.0
727859	0.0	0.0
84689	62.0	6.0
84688	21.0	1048.0
139135	0.0	12.0
84684	0.0	0.0
84681	2003.0	1976.0
84680	707.0	433.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	1.0
727857	0.0	0.0
727851	57.0	36.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	2.0	0.0
102465536	0.0	0.0
84679	792.0	1151.0
84676	40.0	1.0
84675	8.0	35.0
140123	0.0	0.0
84678	2163.0	3944.0
84677	0.0	1.0
84672	0.0	0.0
84671	953.0	322.0
84674	2224.0	922.0
84673	0.0	0.0
152101	0.0	0.0
152100	653.0	1692.0
94027	5.0	20.0
94026	1.0	2.0
94025	12.0	435.0
129787	1927.0	2713.0
57088	4108.0	493.0
127124	0.0	0.0
57089	334.0	931.0
57082	38.0	2404.0
57084	0.0	0.0
57085	4606.0	3360.0
152118	0.0	1.0
152110	9.0	239.0
154790	1.0	448.0
154791	639.0	1053.0
646201	0.0	0.0
57091	2317.0	95.0
94015	831.0	1280.0
57092	8009.0	14718.0
646202	14.0	26.0
57097	662.0	889.0
57099	462.0	1177.0
727879	0.0	2.0
57093	0.0	1.0
166752	30.0	1.0
57094	187.0	444.0
57095	3370.0	3275.0
57096	64.0	10.0
139163	0.0	0.0
84698	181.0	250.0
84699	3.0	5.0
84694	0.0	0.0
84693	499.0	1171.0
100499563	0.0	0.0
84696	32.0	42.0
84695	274.0	168.0
84690	6.0	0.0
84692	18.0	2.0
84691	0.0	89.0
130752	40.0	256.0
646213	0.0	0.0
100130495	17.0	20.0
646208	7.0	18.0
94039	760.0	912.0
94031	1781.0	566.0
94030	483.0	40.0
100130484	0.0	0.0
94033	0.0	0.0
94032	5.0	246.0
727810	0.0	0.0
100130481	0.0	5.0
100130480	1.0	1.0
115196	460.0	350.0
727805	0.0	1.0
139105	5.0	2.0
646218	0.0	0.0
347744	22.0	129.0
347741	0.0	3463.0
646231	0.0	0.0
154743	918.0	1689.0
130773	3.0	3.0
727842	0.0	2.0
100129480	29.0	156.0
100129482	580.0	210.0
727837	0.0	0.0
347736	22.0	166.0
347733	32.0	1016.0
347732	26.0	37.0
347735	4687.0	8868.0
347734	3977.0	5543.0
347731	7.0	0.0
646243	0.0	2.0
94059	387.0	292.0
347730	21.0	0.0
646249	0.0	1.0
201305	106.0	55.0
100130466	0.0	0.0
727833	0.0	0.0
727835	1.0	0.0
100130462	0.0	0.0
94056	4127.0	12770.0
100130461	2.0	1.0
727830	0.0	0.0
727832	0.0	9.0
140100	0.0	0.0
727826	35.0	57.0
727828	0.0	1.0
100129472	0.0	0.0
347720	1.0	1.0
100288841	0.0	0.0
60626	8010.0	10283.0
347717	1.0	0.0
347716	5.0	13.0
101154644	0.0	0.0
152195	418.0	1361.0
100288831	0.0	0.0
164153	3.0	4.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	8.0
347706	0.0	0.0
152189	1415.0	644.0
347705	0.0	0.0
347702	0.0	0.0
152185	749.0	2638.0
347701	0.0	1.0
100288827	0.0	0.0
100288825	0.0	0.0
57000	31.0	19.0
57001	517.0	2384.0
84618	3.0	3.0
84617	7832.0	11670.0
84619	408.0	186.0
57007	2451.0	25581.0
84624	85.0	86.0
84627	262.0	78.0
84626	709.0	407.0
57002	461.0	1558.0
57003	8331.0	12777.0
84620	173.0	1664.0
84623	45.0	237.0
57004	0.0	0.0
84622	171.0	123.0
100288814	18.0	11.0
57010	121.0	14.0
57017	2396.0	4449.0
84614	773.0	380.0
57018	5553.0	6765.0
57019	2740.0	4347.0
