id	631f56be-6fde-4e67-8ce1-83f01325d489	47190c04-2d8f-4b9b-b0a7-b3ae9b6c26b2
84975	3715.0	2415.0
57379	43.0	0.0
642357	31.0	2.0
84971	2111.0	2213.0
84970	5.0	0.0
267020	11.0	0.0
9146	10684.0	5918.0
9147	3359.0	2702.0
9144	34596.0	11040.0
9145	1686.0	3947.0
9148	152.0	448.0
106479899	0.0	0.0
9149	2211.0	1392.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	1.0	0.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	2.0	6.0
57380	2633.0	1215.0
9143	148.0	153.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	4894.0	302.0
9140	3601.0	1559.0
106479891	13.0	0.0
9141	2735.0	1945.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	62.0	73.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	3.0	0.0
9158	5185.0	2564.0
9156	92.0	818.0
106479889	0.0	0.0
9159	5791.0	2048.0
106479888	0.0	0.0
106479887	3.0	0.0
654346	35.0	38.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	4151.0	2034.0
106480896	0.0	0.0
106479885	7.0	3.0
57396	2665.0	456.0
106480899	1.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	2.0
9153	10.0	15.0
106479882	0.0	0.0
9154	20.0	5.0
106479881	5.0	0.0
106479880	0.0	0.0
57393	328.0	24.0
9152	1.0	0.0
654350	0.0	0.0
84996	314.0	251.0
84991	8853.0	3604.0
84993	4802.0	2174.0
84992	0.0	0.0
9168	77718.0	25287.0
9169	12501.0	9181.0
9166	2640.0	1158.0
642395	28.0	593.0
9167	7118.0	5152.0
642394	13.0	3.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	1.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	259.0	64.0
106480867	0.0	0.0
9162	33.0	311.0
106480869	0.0	8.0
654383	4.0	1.0
106480871	0.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	54.0	0.0
106480872	0.0	0.0
642389	2.0	0.0
654381	0.0	0.0
9179	1928.0	928.0
9177	0.0	3.0
106480875	0.0	0.0
9172	358.0	42.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	2318.0	1166.0
106480876	0.0	0.0
9175	4520.0	3733.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	3361.0	114.0
106480880	14.0	6.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	4.0	0.0
106480884	0.0	0.0
106480883	1.0	0.0
654370	8.0	1.0
137868	0.0	11.0
730112	396.0	18.0
106480849	0.0	0.0
729123	16.0	1.0
9188	13038.0	7546.0
106479859	0.0	0.0
106479858	2.0	5.0
9189	8459.0	3427.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	1.0	1.0
9182	1099.0	2730.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1734.0	2222.0
106479852	1.0	0.0
106480841	0.0	0.0
9180	16412.0	7199.0
106480844	2.0	0.0
106479851	0.0	0.0
9181	20607.0	4068.0
106479850	3.0	2.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	2329.0	663.0
106480845	0.0	0.0
9184	5664.0	4038.0
106480848	0.0	0.0
9185	2355.0	378.0
106480847	0.0	0.0
57501	111.0	124.0
57502	479.0	634.0
57504	2987.0	2508.0
125875	88.0	23.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	19344.0	6498.0
730109	2.0	0.0
137872	1072.0	146.0
102546175	6.0	2.0
57505	2767.0	802.0
644903	23.0	22.0
57506	19209.0	9500.0
57507	2495.0	129.0
57508	1509.0	1829.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	1.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	959.0	114.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	4967.0	2149.0
106479840	3.0	0.0
106480855	0.0	0.0
106480854	3.0	1.0
9197	4042.0	3340.0
106480857	0.0	0.0
106480856	1.0	0.0
106480859	0.0	0.0
729119	18.0	1.0
9196	469.0	171.0
106480858	0.0	0.0
57512	13.0	8.0
57513	18051.0	1390.0
57514	16089.0	1649.0
123207	1270.0	847.0
57515	30723.0	7554.0
106480860	0.0	0.0
57510	4203.0	3465.0
106480862	3.0	0.0
57511	2339.0	2105.0
106480861	0.0	0.0
644911	10.0	0.0
644914	13.0	3.0
57519	3440.0	358.0
729146	23.0	0.0
106480828	0.0	0.0
113878	3843.0	1358.0
135228	3199.0	14755.0
106480827	0.0	0.0
729148	219.0	68.0
106480829	0.0	0.0
137886	4232.0	1689.0
106479879	0.0	0.0
730130	15.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	1.0	3.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	1.0	2.0
106480822	1.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	1.0	0.0
106479870	7.0	7.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	6731.0	3133.0
57524	37.0	304.0
57526	165.0	1270.0
644928	9.0	2.0
57520	2258.0	648.0
57521	6356.0	2903.0
57522	1568.0	1252.0
57528	372.0	13.0
57529	22.0	6.0
106480839	1.0	0.0
106480838	67.0	0.0
106479869	0.0	0.0
729131	13.0	14.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	1.0	2.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	1294.0	676.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	1.0	0.0
106480837	51.0	11.0
106480836	1.0	0.0
57534	4364.0	6105.0
57535	1680.0	1711.0
343727	0.0	0.0
57536	1428.0	360.0
57537	3326.0	1151.0
150864	1581.0	1516.0
57530	14912.0	2584.0
57531	1271.0	584.0
57532	13150.0	7474.0
106480840	0.0	0.0
57533	3928.0	2436.0
57538	7403.0	240.0
57539	1638.0	768.0
106479817	0.0	1.0
106480806	0.0	0.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	1.0	0.0
106479812	0.0	2.0
106479811	0.0	0.0
106479810	3.0	0.0
123263	1015.0	1034.0
106480800	0.0	2.0
123264	387.0	17.0
57540	17.0	12.0
106480802	3.0	0.0
106480801	0.0	1.0
106480804	1.0	0.0
106480803	0.0	1.0
57545	2401.0	629.0
57546	1457.0	947.0
57547	374.0	353.0
57541	2375.0	1368.0
57542	3124.0	6306.0
353132	0.0	6.0
57544	1260.0	482.0
353131	0.0	26.0
644943	170.0	128.0
57549	416.0	4497.0
106479809	0.0	0.0
106479808	1.0	0.0
644945	129.0	27.0
100101490	80.0	89.0
106479807	0.0	0.0
137835	701.0	125.0
106479806	0.0	1.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	2.0	0.0
106479803	0.0	0.0
106480818	2.0	0.0
644961	66.0	19.0
106479802	20.0	5.0
106479801	1.0	0.0
644962	41.0	18.0
106479800	0.0	0.0
353134	0.0	1.0
353133	0.0	24.0
106480811	0.0	0.0
57551	7839.0	7198.0
353135	0.0	1.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	1.0	70.0
106480815	2.0	0.0
353139	0.0	16.0
106480814	0.0	0.0
57556	3361.0	807.0
57558	1204.0	1187.0
57559	820.0	94.0
57552	10169.0	2766.0
353141	0.0	10.0
353140	0.0	14.0
57553	2046.0	4079.0
57554	80.0	50.0
353143	0.0	0.0
57555	4196.0	4053.0
353142	1.0	13.0
343702	7.0	40.0
729102	5.0	0.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	18.0	6.0
106479837	2.0	0.0
106479836	25.0	13.0
106479835	8.0	7.0
644972	363.0	37.0
106479834	1.0	0.0
106479833	0.0	0.0
642311	0.0	1.0
106479832	0.0	0.0
353145	1.0	168.0
106479831	0.0	0.0
389101	11.0	4.0
102465906	0.0	0.0
57560	1407.0	1421.0
106479830	0.0	0.0
353144	0.0	4.0
57561	26013.0	2337.0
57562	780.0	391.0
149830	0.0	0.0
57567	2116.0	772.0
57568	6098.0	10760.0
57569	899.0	111.0
57563	2412.0	743.0
57565	98.0	2.0
106479829	18.0	4.0
106479828	3.0	1.0
106479827	0.0	0.0
106479826	1.0	0.0
106479825	2.0	1.0
106479824	1.0	2.0
106479823	0.0	0.0
106479822	2.0	0.0
106479821	0.0	0.0
57570	1140.0	1394.0
125893	544.0	170.0
106479820	16.0	7.0
57571	441.0	91.0
57572	11291.0	4714.0
149840	498.0	158.0
57573	711.0	275.0
102465910	0.0	0.0
57578	48.0	47.0
57579	2007.0	3406.0
149837	811.0	122.0
123228	332.0	182.0
57574	5.0	10.0
353163	23.0	16.0
57575	94.0	15.0
102465909	0.0	0.0
57576	690.0	32.0
102465908	0.0	0.0
57577	1052.0	874.0
353164	2.0	1.0
102465907	0.0	0.0
644974	37.0	40.0
642317	1.0	2.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	9.0	1.0
730196	0.0	0.0
390110	4.0	2.0
389123	0.0	1.0
389124	0.0	0.0
730190	3.0	1.0
390116	0.0	0.0
389120	5.0	0.0
390117	0.0	0.0
147276	10.0	0.0
389118	793.0	3.0
389119	290.0	166.0
353174	50.0	19.0
389114	763.0	116.0
135293	1412.0	1982.0
135295	83.0	299.0
729196	5.0	0.0
729198	0.0	1.0
730180	0.0	0.0
353189	1864.0	415.0
392752	56.0	40.0
389144	0.0	0.0
389141	9.0	2.0
123283	1318.0	348.0
102465944	0.0	0.0
353194	81.0	6.0
353196	0.0	1.0
389136	4980.0	950.0
389137	10.0	3.0
390102	0.0	0.0
100526416	0.0	0.0
389125	30.0	3.0
389160	10.0	4.0
390151	0.0	0.0
390152	0.0	0.0
729163	8.0	0.0
730152	0.0	5.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	41.0	14.0
390158	18.0	1.0
389161	139.0	15.0
147226	1.0	0.0
389158	1.0	1.0
147228	4.0	31.0
135250	60.0	42.0
102465975	6.0	1.0
729156	17.0	21.0
102465974	5.0	1.0
730144	14.0	7.0
390162	0.0	0.0
390166	0.0	0.0
389156	19.0	1.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	1.0	1.0
389151	0.0	0.0
102465976	0.0	0.0
729150	0.0	2.0
730138	63.0	2.0
102465985	0.0	0.0
730174	3.0	0.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	0.0	0.0
390136	0.0	0.0
390137	0.0	0.0
221303	1027.0	19.0
390138	0.0	0.0
221302	1112.0	637.0
390139	0.0	0.0
729182	8.0	7.0
135270	0.0	0.0
389170	100.0	78.0
729178	102.0	33.0
102465995	0.0	0.0
102465993	5.0	0.0
390142	0.0	0.0
729177	23.0	2.0
390144	0.0	0.0
729176	5.0	1.0
389179	71.0	8.0
389177	143.0	7.0
390148	0.0	0.0
729171	0.0	0.0
390072	46.0	2.0
390073	0.0	0.0
390075	1.0	0.0
390077	4.0	0.0
390078	0.0	0.0
390079	0.0	1.0
221322	333.0	195.0
642290	5.0	3.0
389084	40.0	55.0
390081	0.0	0.0
390082	0.0	0.0
389072	785.0	169.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	1.0	0.0
390091	12.0	5.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	1.0	0.0
390061	0.0	0.0
390063	3.0	0.0
390064	1.0	0.0
389090	0.0	3.0
390066	3.0	0.0
390067	0.0	0.0
221336	103.0	134.0
147199	2.0	0.0
257313	74.0	8.0
221357	3.0	0.0
196120	0.0	0.0
9201	1423.0	304.0
9202	6261.0	3038.0
9200	753.0	92.0
9205	1896.0	1367.0
9206	14.0	0.0
9203	5287.0	2717.0
9204	1529.0	624.0
221391	0.0	3.0
221393	50.0	583.0
221395	40087.0	1055.0
9212	167.0	1583.0
9213	4479.0	7406.0
9210	3.0	0.0
9211	2.0	1.0
9217	5834.0	5147.0
9214	2279.0	45.0
9215	3506.0	2406.0
284904	1452.0	373.0
284900	1278.0	956.0
9209	5016.0	2190.0
159195	11596.0	1734.0
9207	171.0	0.0
9208	24986.0	3833.0
9223	3943.0	916.0
9221	11037.0	6439.0
9227	98.0	274.0
644873	1296.0	376.0
9228	51.0	2.0
644871	0.0	0.0
57460	2104.0	2317.0
57461	1939.0	2114.0
57462	1562.0	2397.0
257364	9809.0	3295.0
57463	1459.0	684.0
9220	509.0	266.0
57468	96.0	49.0
57469	513.0	437.0
57464	241.0	427.0
257358	15.0	3.0
57465	3953.0	784.0
57466	5967.0	2826.0
57467	24.0	1.0
9218	19748.0	8411.0
9219	12187.0	8200.0
113802	831.0	120.0
9235	10626.0	1115.0
644881	0.0	0.0
9232	852.0	1412.0
9238	4730.0	5264.0
9236	2985.0	637.0
57471	140.0	14.0
101101773	4.0	0.0
57472	4537.0	1969.0
101101772	3.0	7.0
57473	4850.0	3067.0
57474	196.0	74.0
9230	14766.0	4608.0
9231	4116.0	4370.0
101101776	1.0	0.0
101101775	146.0	10.0
57470	5763.0	2289.0
57479	6625.0	2925.0
791114	9.0	0.0
791115	0.0	0.0
57475	886.0	875.0
105616916	0.0	0.0
57476	1941.0	180.0
57477	5688.0	444.0
57478	1668.0	3003.0
644877	19.0	4.0
9229	162.0	168.0
9245	113.0	356.0
9246	13952.0	1275.0
9244	1578.0	305.0
644890	9.0	8.0
9249	8251.0	1934.0
644896	13.0	0.0
9247	2.0	0.0
9248	12.0	1021.0
57482	617.0	77.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	761.0	329.0
106480789	5.0	1.0
106480788	0.0	1.0
9241	21.0	12.0
9242	2303.0	1320.0
57480	4110.0	2539.0
9240	4167.0	2233.0
57481	7.0	3.0
106480790	0.0	0.0
284958	52.0	11.0
106480792	0.0	0.0
106480791	0.0	0.0
57486	1438.0	1240.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	16706.0	9039.0
106480796	50535.0	16456.0
57489	3083.0	958.0
106480795	38.0	6.0
9256	3733.0	982.0
9254	44012.0	199.0
9255	3531.0	2029.0
137814	0.0	0.0
341152	0.0	0.0
9258	9629.0	5109.0
57493	26128.0	4160.0
106480798	0.0	0.0
57494	4636.0	2791.0
106480797	0.0	0.0
57495	3.0	32.0
57496	5475.0	3287.0
106480799	0.0	0.0
9252	1651.0	1148.0
9253	3522.0	2398.0
57491	1640.0	566.0
57492	11360.0	4402.0
284948	28.0	25.0
57497	1.0	2.0
57498	16485.0	6229.0
284942	787.0	394.0
642236	33.0	8.0
402509	0.0	0.0
341148	0.0	0.0
9267	19923.0	5788.0
9265	6711.0	2347.0
9266	8515.0	3485.0
106479779	5.0	2.0
106479778	0.0	0.0
106479777	16.0	8.0
106480765	2.0	0.0
106479776	0.0	0.0
9260	7414.0	3024.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	3.0	0.0
106479774	0.0	0.0
106480766	1.0	0.0
106479773	0.0	0.0
9263	6900.0	2196.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	1.0	30.0
106479771	0.0	0.0
9261	28057.0	6745.0
106479770	0.0	0.0
9262	12998.0	2171.0
106480770	15.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	1.0	3.0
106480773	0.0	1.0
9278	4453.0	754.0
9276	14683.0	15795.0
9277	4492.0	1591.0
106479769	0.0	0.0
106479768	0.0	1.0
106479767	1.0	0.0
106479766	0.0	0.0
9270	4050.0	2277.0
106479765	1.0	0.0
106480776	0.0	0.0
9271	7.0	2.0
106480775	8.0	1.0
106479764	0.0	0.0
106480778	3.0	0.0
106479763	1.0	0.0
106479762	2.0	0.0
106480777	0.0	0.0
9274	3262.0	2263.0
402573	33.0	8.0
106479761	0.0	0.0
9275	7949.0	2261.0
106479760	0.0	4.0
106480779	0.0	0.0
106480781	5.0	2.0
654231	15.0	2.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	127.0	25.0
106480782	8.0	1.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	12.0	4.0
341128	0.0	1.0
113835	90.0	14.0
9289	11953.0	23536.0
9287	0.0	0.0
9288	3.0	0.0
642273	1159.0	2308.0
106479799	2.0	0.0
106480743	0.0	1.0
106479798	0.0	0.0
9282	5409.0	3738.0
106479797	1.0	0.0
106480742	8.0	1.0
106479796	0.0	0.0
106480745	0.0	0.0
106479795	1.0	0.0
106480744	0.0	0.0
106479794	25.0	12.0
106480747	0.0	0.0
402562	23.0	3.0
106479793	1.0	0.0
106480746	2.0	0.0
9283	59.0	47.0
106479792	4.0	3.0
106480749	0.0	0.0
9284	569.0	374.0
106479791	1.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	2.0	0.0
106480752	1.0	1.0
284996	12873.0	4655.0
106480751	0.0	0.0
341112	7.0	0.0
284992	57.0	203.0
341116	0.0	1.0
9299	2.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	3.0	4.0
106480753	1.0	0.0
9290	218.0	8.0
106480756	0.0	0.0
106479785	2.0	0.0
257397	4134.0	2124.0
113829	13494.0	2494.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	13278.0	4936.0
113828	177.0	3767.0
106479783	0.0	0.0
106480758	0.0	2.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	0.0
9294	5518.0	419.0
9295	13782.0	7409.0
642280	78.0	6.0
106479780	3.0	3.0
106480759	0.0	0.0
654254	21.0	2.0
106480761	0.0	3.0
284988	6.0	6.0
106480760	0.0	0.0
106480763	1.0	0.0
106480762	3.0	0.0
106480729	5.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	3.0	1.0
106479738	1.0	0.0
729246	0.0	0.0
106479737	0.0	1.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	3.0	0.0
106479733	1.0	0.0
106479732	2.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	3.0	0.0
729249	7.0	13.0
729248	1.0	0.0
106480724	0.0	1.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	924.0	321.0
57622	346.0	213.0
57623	1571.0	516.0
57624	165.0	2.0
57620	2654.0	2692.0
106480730	0.0	0.0
57621	2378.0	1237.0
57626	0.0	0.0
100125387	15.0	1.0
730227	19.0	41.0
57628	11.0	48.0
353219	9.0	2.0
729234	511.0	179.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	81.0	20.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	159.0	25.0
106479726	0.0	0.0
729230	1269.0	13.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	1111.0	472.0
106479723	0.0	5.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	1.0	0.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	2056550.0	274.0
106480736	90.0	57.0
106480735	18.0	2.0
100113391	1.0	1.0
106480738	9.0	0.0
100113392	1.0	1.0
100113393	43.0	11.0
106480737	4.0	2.0
57633	480.0	199.0
341208	18.0	199.0
150726	1540.0	2211.0
57634	8795.0	5538.0
57636	10704.0	8294.0
57630	5544.0	1801.0
57631	800.0	126.0
106480741	41.0	13.0
106480740	39.0	0.0
57639	983.0	1304.0
106479719	31.0	2.0
730213	6.0	1.0
106480707	0.0	1.0
106480706	1.0	0.0
106480709	0.0	0.0
106480708	8.0	1.0
106479759	2.0	0.0
106479758	2.0	0.0
729262	63.0	27.0
106479757	0.0	0.0
106479756	5.0	0.0
729264	13.0	6.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	27.0	13.0
106479753	0.0	0.0
100113384	8.0	2.0
106480701	0.0	0.0
106479752	17.0	1.0
106479751	3.0	2.0
106480700	0.0	0.0
100113386	325.0	95.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	1.0	0.0
100113382	0.0	0.0
57644	524.0	203.0
57645	9864.0	4342.0
644809	43.0	25.0
150737	715.0	304.0
57646	2713.0	3184.0
57647	2662.0	1893.0
100188945	33.0	2.0
57642	3.0	25.0
100113389	1.0	6.0
57643	929.0	245.0
100188949	356.0	9.0
135112	30346.0	2288.0
730249	10.0	0.0
57648	13421.0	12244.0
57649	7002.0	3390.0
730246	27.0	12.0
106480718	0.0	0.0
113746	8.0	0.0
106480717	0.0	0.0
106479749	2.0	2.0
729258	12.0	31.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	1.0	0.0
729252	486.0	27.0
135114	4740.0	1684.0
106479746	0.0	0.0
106479745	16.0	1.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	92.0	30.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	323.0	2085.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	4.0	1.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	2.0	0.0
57655	15730.0	2687.0
100418708	0.0	0.0
100188954	55.0	6.0
57657	382.0	583.0
57658	23709.0	3060.0
100418709	0.0	0.0
100418706	12.0	2.0
57654	3335.0	919.0
100113379	2.0	0.0
729250	0.0	0.0
730239	12.0	17.0
57659	27334.0	5814.0
644815	3424.0	6077.0
100188953	92.0	42.0
729201	0.0	1.0
729209	0.0	0.0
100418711	0.0	0.0
57661	8711.0	4991.0
55003	1484.0	1077.0
57666	6324.0	3880.0
55002	5824.0	3942.0
100418718	0.0	0.0
55001	863.0	2561.0
57669	6922.0	1608.0
55000	13626.0	22032.0
57662	3534.0	2137.0
55007	2318.0	1421.0
100418715	1.0	0.0
57663	0.0	0.0
55006	843.0	875.0
57664	4432.0	1354.0
55005	1185.0	643.0
55004	13074.0	3893.0
57665	1408.0	818.0
55009	3124.0	1522.0
644820	269.0	29.0
55008	1959.0	148.0
57670	1089.0	2688.0
390201	0.0	0.0
392862	197.0	28.0
100418724	2.0	0.0
390203	1.0	0.0
55010	183.0	1331.0
390205	457.0	17.0
100418720	21.0	4.0
55014	2086.0	1226.0
57677	922.0	479.0
55013	1744.0	459.0
57678	1823.0	620.0
57679	3213.0	1789.0
55012	2923.0	1173.0
55011	4868.0	2393.0
55018	2.0	0.0
57673	571.0	348.0
57674	40979.0	10162.0
55017	5932.0	3563.0
55016	2421.0	369.0
100418728	1.0	2.0
55015	2214.0	3120.0
106479718	0.0	1.0
106479717	3.0	0.0
730211	10.0	13.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	1.0	2.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	65.0	21.0
57680	9534.0	7381.0
106479710	0.0	1.0
100418733	0.0	0.0
100418735	2.0	0.0
57683	795.0	750.0
353267	8.0	1.0
55020	3577.0	686.0
100418731	1.0	0.0
57688	3832.0	1258.0
57689	149.0	23.0
55024	1858.0	60.0
55023	5359.0	3554.0
389217	10.0	6.0
55022	6913.0	251.0
57684	976.0	1264.0
100418737	95.0	39.0
55028	2288.0	1426.0
57685	7325.0	1528.0
343819	0.0	0.0
100418736	6.0	0.0
55027	3129.0	1568.0
100418739	0.0	0.0
55026	111.0	471.0
57687	75.0	25.0
353274	4209.0	1315.0
644844	4.0	0.0
100127983	123.0	29.0
149708	10.0	366.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	4.0	3.0
137735	10.0	1.0
106479706	13.0	6.0
729211	18.0	3.0
100127979	3.0	2.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	1.0	0.0
106479702	0.0	0.0
106479701	2.0	0.0
644861	9.0	1.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	561.0	304.0
100418744	87.0	17.0
57692	450.0	367.0
100418743	11.0	0.0
57693	3602.0	2205.0
150709	292.0	62.0
392843	4.0	0.0
100418745	0.0	0.0
55032	3531.0	2527.0
100418740	25.0	3.0
55031	8847.0	5286.0
573971	17.0	29.0
729215	0.0	0.0
55030	5754.0	4088.0
57690	3140.0	916.0
57699	2569.0	76.0
55036	1246.0	156.0
389208	5.0	377.0
55035	2854.0	2477.0
55034	692.0	130.0
389206	31.0	36.0
55033	1222.0	1266.0
389207	0.0	0.0
57695	1237.0	594.0
100418748	46.0	33.0
57696	2053.0	2354.0
55039	1251.0	687.0
100418747	3.0	2.0
55038	1155.0	2750.0
57697	493.0	726.0
55037	4918.0	4393.0
123103	52.0	0.0
57698	6682.0	2134.0
389203	1811.0	612.0
113791	9519.0	3260.0
390231	0.0	0.0
353288	1.0	0.0
390233	0.0	0.0
100418754	0.0	2.0
147150	13.0	7.0
100418756	1.0	0.0
389240	296.0	67.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	28.0	7.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	2.0	0.0
353299	3.0	35.0
390245	6.0	0.0
147166	509.0	6876.0
100418763	0.0	0.0
100233209	2659.0	46.0
100418769	1.0	0.0
123169	2077.0	1595.0
104266962	0.0	10.0
104266963	3.0	0.0
100418770	1.0	0.0
392872	6.0	4.0
390211	15.0	11.0
390212	11.0	1.0
390213	95.0	19.0
100418779	0.0	0.0
147172	851.0	516.0
147179	9617.0	3839.0
104266960	0.0	0.0
390215	2.0	0.0
104266961	0.0	0.0
160140	62.0	46.0
390218	12.0	1.0
100418774	3.0	2.0
389257	3.0	0.0
159162	2.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	49.0	16.0
104266957	16.0	1.0
104266958	2.0	5.0
104266956	0.0	0.0
102465839	0.0	0.0
147184	825.0	720.0
390224	0.0	0.0
102465838	4.0	0.0
147183	0.0	0.0
390225	1.0	2.0
102465837	0.0	0.0
390226	3.0	31.0
102465836	0.0	0.0
102465835	1.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	8.0	4.0
729288	111.0	118.0
102465842	5.0	2.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	8.0	0.0
390273	0.0	0.0
221409	6.0	0.0
390274	0.0	0.0
390275	0.0	0.0
100418799	1.0	2.0
389289	318.0	52.0
149773	6.0	7.0
221400	1274.0	42.0
149775	13.0	2.0
102524628	10.0	0.0
147111	464.0	126.0
150759	1001.0	307.0
729277	4.0	1.0
137797	11.0	103.0
730262	0.0	0.0
135138	154.0	120.0
102465857	2.0	0.0
102465856	5.0	1.0
150763	156.0	17.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	1.0
102465862	0.0	0.0
102465861	8.0	2.0
102465860	0.0	0.0
159119	1.0	0.0
730291	0.0	0.0
221421	333.0	35.0
390259	0.0	0.0
221424	116.0	71.0
102465869	0.0	0.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	0.0	1.0
57600	9670.0	1683.0
57602	11310.0	3635.0
57608	10712.0	1687.0
57609	6466.0	21734.0
