id	7fd4d7c0-5dd2-4ce8-a1ec-3f0271bf04d2	254b71a7-176c-4258-8fa9-2985223138ff
106480152	0.0	0.0
106480151	0.0	0.0
106479195	1.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	2.0	2.0
106480156	0.0	0.0
106479192	0.0	1.0
23020	21225.0	47021.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	1.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	16226.0	46265.0
106480157	0.0	0.0
11045	5.0	12.0
11044	1787.0	4947.0
11047	7793.0	19190.0
644248	2.0	44.0
11046	2713.0	712.0
11049	0.0	1.0
106480150	0.0	0.0
343173	0.0	0.0
343172	1.0	0.0
343171	59.0	1.0
343170	0.0	0.0
441519	0.0	37.0
11052	4658.0	8679.0
441518	2105.0	2552.0
11051	7742.0	14669.0
11054	3547.0	5598.0
23034	3572.0	1887.0
23035	893.0	825.0
106480159	0.0	0.0
23036	1505.0	3865.0
729816	0.0	0.0
23037	4715.0	11022.0
23038	8910.0	5818.0
106479189	0.0	0.0
23039	7158.0	11747.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	1.0	6.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	0.0	1.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	2662.0	4186.0
106479181	0.0	0.0
106480167	3.0	4.0
23031	2122.0	1257.0
106479180	1.0	0.0
106480166	0.0	0.0
23032	4822.0	4505.0
106480169	6.0	4.0
729809	0.0	2.0
23033	1368.0	1525.0
106480168	0.0	0.0
11056	1977.0	2749.0
11055	3.0	0.0
343169	0.0	0.0
11057	36992.0	14271.0
11059	5455.0	4920.0
106480161	8.0	4.0
106480160	0.0	0.0
693200	0.0	0.0
693201	1.0	6.0
693202	0.0	0.0
693203	0.0	0.0
11021	6054.0	5504.0
693204	2.0	1.0
11020	986.0	1667.0
693205	0.0	0.0
106479139	0.0	0.0
23001	4858.0	10353.0
106480127	0.0	0.0
693206	97.0	134.0
106479138	0.0	0.0
23002	3890.0	5821.0
106480126	0.0	1.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	0.0
106479136	0.0	1.0
693208	0.0	2.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1804.0	6680.0
106479134	0.0	0.0
106479133	0.0	2.0
23007	1494.0	300.0
106479132	0.0	0.0
23008	5430.0	5962.0
106479131	0.0	1.0
106479130	3.0	29.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	1.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	0.0
84000	549.0	2364.0
11022	1459.0	3230.0
11025	1539.0	114.0
11024	895.0	37.0
84002	4082.0	5907.0
139334	1.0	0.0
11027	1687.0	61.0
11029	0.0	0.0
11030	8192.0	4413.0
106479129	2.0	0.0
11031	28408.0	9780.0
106479128	0.0	0.0
106479127	2.0	1.0
106480138	0.0	0.0
23012	3915.0	7426.0
23013	4070.0	11084.0
106479126	1.0	0.0
106480137	0.0	0.0
23014	6165.0	6180.0
106479125	0.0	0.0
23015	199.0	1036.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	3248.0	3877.0
106479123	0.0	0.0
23017	524.0	734.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	14423.0	33116.0
106479120	0.0	1.0
106480141	0.0	0.0
106480140	1.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	1.0
23011	7451.0	6654.0
106480146	0.0	0.0
11034	46110.0	13927.0
152302	665.0	534.0
11033	1041.0	92.0
11036	1.0	8.0
11035	1487.0	481.0
11037	1361.0	1382.0
139341	850.0	1098.0
644297	2.0	4.0
166968	1740.0	1520.0
619212	2.0	0.0
59067	2.0	1.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	0.0	1.0
106479157	0.0	0.0
106480106	1.0	0.0
106479156	1.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	248.0	765.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	645.0	48.0
11000	7403.0	2810.0
11005	728.0	491.0
11004	162.0	5552.0
11007	2301.0	2807.0
11006	5132.0	785.0
127391	4.0	2.0
11010	4556.0	2818.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	1.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	269.0	155.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	658.0	692.0
106479143	0.0	0.0
106479142	0.0	10.0
106479141	0.0	0.0
11019	359.0	579.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	0.0	0.0
11012	843.0	5003.0
11011	2303.0	3093.0
11014	30006.0	23418.0
11013	66.0	270.0
11016	3705.0	4416.0
11015	2325.0	2627.0
11018	1457.0	1460.0
11017	2148.0	1871.0
139363	0.0	0.0
106144608	1.0	0.0
646808	0.0	5.0
106144606	2.0	1.0
106144607	0.0	0.0
345778	1130.0	2317.0
646802	0.0	1.0
730861	0.0	2.0
729873	0.0	0.0
106144601	3.0	0.0
106144602	0.0	0.0
164395	14.0	21.0
729877	0.0	0.0
259308	0.0	13.0
259307	933.0	724.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	11.0	12.0
50604	12.0	83.0
106479119	1.0	0.0
106479118	0.0	0.0
106479117	15.0	10.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	1.0
106479113	1.0	0.0
106479112	0.0	1.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1704.0	1195.0
50613	0.0	0.0
50612	0.0	0.0
50615	444.0	231.0
50614	280.0	227.0
50617	154.0	20.0
729894	0.0	0.0
50616	0.0	0.0
50619	1803.0	1996.0
50618	5895.0	3028.0
106479109	0.0	0.0
106479108	0.0	5.0
106479107	0.0	1.0
106479106	0.0	1.0
106479105	17.0	36.0
106479104	0.0	0.0
106479103	0.0	1.0
106479102	0.0	0.0
729898	1.0	1.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	33.0	71.0
646839	12.0	3.0
50626	2844.0	3506.0
646837	2.0	25.0
50628	2565.0	6030.0
646851	32.0	148.0
260332	0.0	0.0
23089	12826.0	26723.0
260334	25.0	243.0
260337	1.0	3.0
260338	0.0	1.0
23081	1075.0	1054.0
23082	3597.0	6631.0
100272228	17.0	93.0
23085	6296.0	11246.0
23086	1720.0	973.0
23087	2810.0	2417.0
50631	183.0	118.0
50632	4.0	7.0
646849	0.0	0.0
23080	3519.0	5043.0
50636	108.0	88.0
50639	17.0	2.0
729830	484.0	1329.0
644202	7.0	5.0
646864	0.0	0.0
646862	16.0	78.0
729838	19.0	11.0
23092	3355.0	1774.0
23093	1740.0	3579.0
23094	3319.0	7590.0
23095	5568.0	7538.0
23096	1558.0	1271.0
23097	1888.0	3244.0
729828	18.0	3.0
23098	806.0	1035.0
50640	4452.0	2549.0
23099	2510.0	1220.0
730811	0.0	0.0
23090	1132.0	674.0
23091	5672.0	9503.0
11081	15.0	14.0
50649	564.0	1624.0
11080	2967.0	1106.0
11083	4249.0	14020.0
729862	0.0	0.0
11082	942.0	1093.0
11085	0.0	0.0
644213	2.0	6.0
100286844	36.0	158.0
646875	5.0	2.0
644214	2.0	6.0
11086	3.0	0.0
646873	0.0	1.0
23067	2079.0	5314.0
23060	4466.0	5788.0
23061	11944.0	14925.0
23062	17703.0	8339.0
23063	5906.0	5059.0
23064	9146.0	6630.0
23065	8810.0	17072.0
50651	195.0	855.0
100272205	147.0	194.0
23066	728.0	1082.0
50650	6617.0	4152.0
50652	1.0	1.0
11092	371.0	481.0
644220	41.0	32.0
11091	2951.0	5663.0
11094	4081.0	1420.0
729852	1446.0	1258.0
11093	63.0	137.0
11096	597.0	1425.0
11095	5442.0	40.0
11098	23852.0	6921.0
11097	1293.0	1258.0
646884	0.0	0.0
23078	2767.0	3548.0
729857	51.0	28.0
23070	5234.0	6097.0
23071	11197.0	4179.0
23072	10.0	250.0
164380	0.0	0.0
23074	2499.0	2204.0
23075	10608.0	5984.0
23076	3007.0	6590.0
23077	4489.0	5058.0
11099	3975.0	1370.0
646879	0.0	0.0
644218	2.0	0.0
646877	0.0	0.0
100130972	0.0	0.0
100379220	2.0	0.0
100130970	0.0	1.0
284339	14.0	50.0
284338	54.0	215.0
100129983	0.0	3.0
100129982	4.0	5.0
548313	0.0	0.0
693198	0.0	2.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	30.0	43.0
100129976	2.0	0.0
100130963	0.0	0.0
100130962	1.0	0.0
284325	1443.0	2994.0
100129972	0.0	0.0
284323	669.0	605.0
100129969	5.0	2.0
100130958	21.0	85.0
693187	1.0	2.0
693188	0.0	1.0
693189	1.0	2.0
100130954	0.0	1.0
2444	1914.0	2899.0
100379249	23.0	3.0
693190	0.0	1.0
100129961	50.0	78.0
284312	16.0	4.0
693191	1.0	0.0
100129960	9.0	4.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	2.0	2.0
693177	0.0	0.0
693178	1.0	7.0
260340	0.0	2.0
100129959	0.0	0.0
260341	0.0	1.0
284309	1411.0	1794.0
284307	626.0	136.0
284306	115.0	108.0
693180	0.0	0.0
693181	2.0	0.0
693182	0.0	0.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	0.0	0.0
100130935	0.0	86.0
100130934	0.0	81.0
100130933	146.0	3.0
100130932	14.0	19.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	0.0
284371	343.0	515.0
284370	642.0	620.0
100130923	0.0	0.0
100130922	1.0	1.0
100129937	0.0	0.0
100129933	1.0	7.0
2483	1934.0	1524.0
284369	1.0	0.0
2475	6063.0	7738.0
284367	210.0	43.0
284366	0.0	10.0
284361	15582.0	13529.0
50801	4.0	0.0
50804	872.0	1240.0
50805	4.0	2916.0
100129926	4.0	4.0
50808	6665.0	3272.0
100129921	0.0	2.0
50807	4832.0	7614.0
100129920	2.0	8.0
50809	13090.0	13722.0
2496	9.0	15.0
2495	98528.0	74744.0
2494	790.0	144.0
2492	11.0	1.0
100129929	0.0	0.0
2491	64.0	1627.0
2488	0.0	0.0
2487	1795.0	1037.0
284359	8.0	14.0
284358	143.0	1405.0
284355	0.0	3.0
284353	2.0	42.0
284352	2045.0	3467.0
50813	8776.0	8598.0
50814	3291.0	8518.0
100129919	0.0	2.0
284349	278.0	343.0
2499	34.0	30.0
284348	368.0	491.0
2498	102.0	65.0
2497	174.0	94.0
284346	131.0	300.0
284340	26265.0	3327.0
23207	9992.0	7644.0
693121	0.0	0.0
100093625	0.0	0.0
23208	2973.0	2742.0
693122	3.0	2.0
100093626	0.0	0.0
23209	253.0	35.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	119.0	9.0
693126	0.0	0.0
693127	0.0	1.0
693128	0.0	1.0
25862	457.0	546.0
693129	0.0	1.0
23200	5024.0	15441.0
25861	230.0	1114.0
644191	5.0	9.0
23201	6117.0	6736.0
25864	1475.0	550.0
23203	3895.0	5005.0
25865	4009.0	7015.0
23204	14041.0	23593.0
23205	12.0	38.0
644192	107.0	53.0
11228	4264.0	2110.0
84166	2899.0	1809.0
11221	1367.0	1088.0
84168	18136.0	43043.0
11223	55.0	16.0
100093630	1971.0	6183.0
84167	293.0	703.0
11222	6855.0	10271.0
100093631	580.0	774.0
84162	3409.0	11422.0
11224	26545.0	31543.0
84164	6671.0	7282.0
11227	3919.0	3527.0
11226	1786.0	8427.0
84163	175.0	158.0
23218	9560.0	8340.0
23219	4421.0	3973.0
402093	0.0	1.0
100862704	5.0	18.0
11230	4052.0	2485.0
23210	2113.0	1842.0
25873	19464.0	36957.0
100379298	0.0	0.0
23211	2969.0	6116.0
25875	2565.0	5447.0
23212	1483.0	2230.0
23213	5820.0	46256.0
25874	3565.0	2061.0
23214	10026.0	20625.0
25876	39.0	47.0
23215	7962.0	24475.0
23216	6954.0	5038.0
25879	3198.0	4339.0
100379296	0.0	0.0
25878	4972.0	51158.0
23217	19.0	0.0
84159	6968.0	9392.0
25871	2895.0	4138.0
25870	15187.0	125082.0
142940	1926.0	2708.0
11232	273.0	700.0
11231	10441.0	8717.0
84154	1801.0	2448.0
11234	4211.0	2249.0
11236	5247.0	3185.0
11235	3583.0	4604.0
11238	681.0	733.0
84153	2097.0	2037.0
11237	2843.0	5210.0
84152	4241.0	6366.0
693120	0.0	1.0
100093624	0.0	0.0
166929	15532.0	1301.0
25847	6114.0	4169.0
84182	228.0	137.0
84181	3159.0	12756.0
25849	18000.0	955.0
25840	10447.0	8169.0
25842	2415.0	1776.0
25841	754.0	1003.0
25844	14131.0	9420.0
25843	3236.0	1942.0
11209	14.0	58.0
84188	5044.0	4968.0
84187	14098.0	4769.0
11201	1073.0	1228.0
11200	508.0	1830.0
84189	186.0	4754.0
11202	24.0	587.0
84186	1280.0	1711.0
25859	1.0	33.0
25858	0.0	2.0
84171	721.0	1390.0
284391	567.0	129.0
284390	115.0	64.0
100862726	0.0	0.0
100862727	1.0	2.0
100862728	1.0	2.0
25851	3295.0	2114.0
25850	248.0	255.0
25853	6489.0	5553.0
25852	3932.0	3942.0
100862725	0.0	0.0
25855	3856.0	6750.0
25854	602.0	123.0
402077	2.0	0.0
11218	1623.0	1404.0
11217	251.0	82.0
11219	26.0	93.0
139324	266.0	218.0
84176	5.0	30.0
11212	6191.0	4314.0
139322	2373.0	3082.0
84179	2460.0	181.0
11211	332.0	343.0
84173	798.0	919.0
11214	26588.0	13652.0
11213	5201.0	2114.0
84172	2087.0	4085.0
284385	445.0	599.0
11216	2662.0	2582.0
11215	5969.0	4824.0
84174	812.0	139.0
284383	0.0	1.0
25826	0.0	0.0
693165	0.0	6.0
25825	5150.0	9454.0
693166	1.0	0.0
25828	7312.0	7951.0
693167	0.0	0.0
25827	644.0	742.0
693168	0.0	0.0
693169	0.0	0.0
25829	8487.0	18061.0
441669	0.0	0.0
392214	2.0	4.0
25820	6625.0	7564.0
127343	1.0	7.0
25822	2203.0	2316.0
25821	1614.0	1538.0
25824	21196.0	20229.0
441662	0.0	2.0
106479099	0.0	0.0
25823	21.0	10.0
106479098	0.0	0.0
106480097	1.0	1.0
106479097	0.0	0.0
115361	10632.0	1080.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	1882.0	1845.0
115362	1862.0	537.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	0.0	3.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	1.0	2.0
106480095	1.0	2.0
693174	9.0	15.0
693175	8.0	14.0
106480094	0.0	0.0
84191	3430.0	2879.0
25837	12.0	69.0
693154	0.0	1.0
84190	384.0	347.0
25836	4059.0	16380.0
693155	16.0	17.0
25839	5291.0	7067.0
84193	8415.0	4813.0
693156	0.0	2.0
693157	0.0	0.0
693158	28.0	12.0
693159	0.0	2.0
392225	0.0	0.0
25831	10351.0	11732.0
25830	5.0	249.0
441654	0.0	3.0
25833	401.0	499.0
100379250	0.0	0.0
106479089	1.0	2.0
25832	343.0	264.0
106479088	0.0	0.0
25834	165.0	3.0
106479087	0.0	0.0
100379251	19.0	27.0
106479086	0.0	0.0
115350	55.0	2.0
106479085	2.0	0.0
414061	0.0	3.0
106479084	0.0	0.0
115352	131.0	21.0
106479083	0.0	0.0
414062	135.0	49.0
115353	2173.0	3188.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	1.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	153.0	468.0
693163	0.0	0.0
84196	3340.0	4918.0
693164	0.0	12.0
25804	6095.0	9092.0
693143	1.0	0.0
25803	532.0	139.0
693144	1.0	0.0
25806	26.0	150.0
25805	1208.0	1787.0
693146	3.0	1.0
693147	0.0	0.0
25807	1498.0	1664.0
693148	0.0	4.0
693149	0.0	0.0
100130996	0.0	0.0
25809	619.0	861.0
100130995	0.0	1.0
100379287	1.0	0.0
100130994	0.0	2.0
441687	7.0	18.0
25800	5011.0	10975.0
25802	4077.0	1367.0
25801	4569.0	1852.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	1.0
106480077	1.0	4.0
106480076	0.0	0.0
106480079	2.0	1.0
106480078	0.0	0.0
142910	2.0	5.0
106480071	0.0	0.0
100380272	5.0	0.0
693151	0.0	0.0
142913	41.0	16.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	1.0	1.0
693153	66.0	38.0
106480072	0.0	0.0
693132	0.0	0.0
25814	11367.0	12880.0
693133	0.0	0.0
693134	0.0	0.0
25817	562.0	302.0
25816	2141.0	1812.0
100130988	0.0	0.0
693135	0.0	0.0
25819	387.0	644.0
693136	0.0	0.0
100129998	1.0	0.0
130940	12.0	69.0
25818	24.0	22.0
693137	0.0	0.0
693138	0.0	1.0
693139	0.0	0.0
100130980	9.0	17.0
25813	4856.0	6539.0
392209	4.0	8.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	440.0	68.0
106480087	0.0	0.0
106480089	0.0	1.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	7.0	65.0
106480082	0.0	1.0
693140	2.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	10459.0	13605.0
154881	957.0	1745.0
11182	2040.0	1593.0
11181	18.0	5.0
646770	0.0	0.0
11184	1090.0	299.0
392133	0.0	1.0
11183	2795.0	3748.0
392132	0.0	1.0
11186	3004.0	2057.0
139249	1.0	1.0
11185	36435.0	269.0
23166	12034.0	3531.0
23167	8780.0	6586.0
106480049	0.0	0.0
23168	5315.0	7851.0
106479059	0.0	0.0
23169	1671.0	1839.0
166863	1.0	5.0
392138	0.0	1.0
106479058	0.0	2.0
729920	256.0	144.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	9167.0	4589.0
106479054	1.0	0.0
142891	2518.0	2327.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	3634.0	5569.0
106480055	0.0	0.0
106479051	1.0	0.0
23161	4142.0	5215.0
115286	1955.0	1817.0
106480054	0.0	0.0
106479050	0.0	1.0
23162	1020.0	3371.0
106480057	0.0	0.0
23163	3495.0	3495.0
106480056	0.0	0.0
152217	988.0	2738.0
23164	22425.0	14352.0
106480059	0.0	0.0
23165	4664.0	12206.0
106480058	0.0	0.0
11188	6654.0	9522.0
11187	3536.0	12477.0
11189	1.0	2.0
106480051	0.0	0.0
644109	1.0	0.0
106480050	0.0	0.0
646784	0.0	2.0
11191	117.0	217.0
392140	2.0	4.0
11190	1669.0	13980.0
404672	2141.0	2000.0
11193	1215.0	1047.0
154872	3.0	0.0
11194	3763.0	3314.0
11197	4913.0	94.0
11196	5049.0	4777.0
23177	2352.0	3550.0
402016	1.0	2.0
23178	572.0	1629.0
106479049	0.0	0.0
23179	6862.0	3407.0
106479048	0.0	0.0
127255	18.0	35.0
106479047	0.0	3.0
127254	6.0	22.0
106479046	0.0	1.0
646780	8.0	35.0
127253	1722.0	2233.0
106479045	1.0	2.0
106479044	0.0	0.0
729911	0.0	1.0
106479043	1.0	0.0
106480064	0.0	0.0
106479042	9.0	16.0
23170	4246.0	16403.0
115273	637.0	326.0
106480063	0.0	0.0
729909	2.0	1.0
106479041	0.0	0.0
23171	9139.0	2226.0
106479040	0.0	0.0
106480066	3.0	2.0
23172	2136.0	1537.0
106480065	0.0	0.0
23173	4067.0	14381.0
106480068	0.0	0.0
23174	2838.0	4644.0
106480067	0.0	0.0
23175	2254.0	5055.0
23176	5732.0	8191.0
106480069	0.0	0.0
11199	64.0	8.0
11198	9837.0	12956.0
106480060	0.0	2.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	6030.0	12208.0
644131	239.0	53.0
404663	0.0	125.0
11162	149.0	250.0
646799	0.0	0.0
11161	7636.0	8282.0
404665	22.0	27.0
11164	4447.0	4402.0
11163	3048.0	2634.0
23144	1526.0	2862.0
127247	0.0	0.0
106480028	0.0	0.0
23145	41.0	79.0
106480027	4.0	9.0
106480029	1.0	1.0
23148	260.0	536.0
106479079	0.0	0.0
646791	4.0	11.0
23149	565.0	953.0
441641	6.0	5.0
106479078	0.0	0.0
106479077	0.0	2.0
106479076	0.0	0.0
84108	659.0	520.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	0.0	31.0
106479074	0.0	0.0
106480030	0.0	1.0
106479073	0.0	0.0
106480033	0.0	0.0
84109	4.0	771.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	6434.0	4973.0
115265	115.0	241.0
106480035	0.0	0.0
106479071	2.0	0.0
84103	0.0	21.0
23141	5372.0	8917.0
106480034	1.0	0.0
106479070	0.0	0.0
23142	2020.0	2941.0
84106	1370.0	78.0
106480037	0.0	0.0
84105	573.0	358.0
23143	2990.0	3043.0
106480036	0.0	0.0
84100	516.0	519.0
11166	80.0	616.0
140258	0.0	0.0
644129	0.0	0.0
11165	2585.0	3085.0
84102	1880.0	566.0
11168	4026.0	6271.0
84101	656.0	39.0
11167	45885.0	57608.0
644128	194.0	136.0
11169	563.0	2990.0
11171	11892.0	10499.0
11170	17808.0	592.0
11173	586.0	1191.0
441639	0.0	0.0
11172	1.0	0.0
343296	2.0	0.0
11174	64.0	142.0
644146	66.0	61.0
23155	2278.0	1517.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	4231.0	4066.0
23158	7105.0	2730.0
106479069	0.0	0.0
441631	1803.0	929.0
106479068	2.0	0.0
106479067	0.0	1.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	6802.0	4125.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	4137.0	3257.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	6003.0	16174.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	3562.0	3220.0
106480047	0.0	0.0
11177	3717.0	4354.0
11176	8163.0	13986.0
11179	1658.0	2097.0
644138	12.0	26.0
11178	1225.0	4358.0
644139	1.0	0.0
139285	506.0	1235.0
106480040	0.0	3.0
103695364	7.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	19137.0	12294.0
644159	1.0	0.0
103695365	1.0	1.0
11142	6036.0	2898.0
166824	188.0	3421.0
106479019	0.0	0.0
11141	7.0	25.0
130872	537.0	1160.0
106479018	0.0	0.0
644157	64.0	79.0
23122	4146.0	4268.0
106480006	0.0	0.0
106479017	1.0	2.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	3.0	11.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	3.0	58.0
23125	4758.0	3123.0
106480007	0.0	0.0
25786	296.0	162.0
106479014	0.0	0.0
25789	68.0	33.0
644150	74.0	488.0
23126	3862.0	7607.0
106479013	0.0	2.0
25788	56.0	369.0
23127	427.0	290.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	22430.0	11131.0
106479010	0.0	0.0
84129	56.0	56.0
106480011	3.0	5.0
106480010	0.0	0.0
84126	6.0	24.0
106480013	0.0	0.0
84125	69.0	164.0
25780	1739.0	482.0
106480012	0.0	0.0
84128	1909.0	3980.0
23120	127.0	601.0
106480015	0.0	0.0
25782	3523.0	4318.0
106480014	0.0	0.0
11144	16.0	249.0
11143	3703.0	4874.0
139212	3.0	5.0
84124	1636.0	1614.0
11146	414.0	449.0
11145	5703.0	363.0
11148	127.0	3.0
86781	60.0	106.0
11147	267.0	370.0
11149	484.0	399.0
392181	2.0	0.0
127294	22.0	153.0
644165	208.0	9.0
11151	14120.0	2057.0
166815	432.0	905.0
392188	0.0	0.0
106479009	0.0	0.0
11153	1475.0	402.0
106479008	0.0	0.0
644168	27.0	20.0
11152	3632.0	2236.0
106479007	1.0	0.0
25796	3891.0	4764.0
130888	355.0	387.0
23133	2879.0	3681.0
106479006	7.0	2.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	5177.0	3862.0
25798	14318.0	6250.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	7976.0	826.0
25797	1922.0	715.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	2662.0	4433.0
106479002	0.0	0.0
25799	785.0	1050.0
402055	1441.0	2012.0
23138	710.0	738.0
106479001	0.0	0.0
23139	2990.0	4484.0
106479000	0.0	0.0
644160	8.0	9.0
106480020	0.0	0.0
25790	93.0	145.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	5415.0	9568.0
106480024	0.0	4.0
25791	34.0	1310.0
23130	3664.0	7507.0
106480023	0.0	0.0
23131	3467.0	6816.0
25794	53.0	35.0
106480026	0.0	0.0
25793	12424.0	9204.0
23132	2340.0	4373.0
106480025	0.0	1.0
11155	209.0	36.0
11154	733.0	440.0
11157	1233.0	1793.0
11156	6539.0	2014.0
11159	367.0	493.0
139221	199.0	75.0
11158	1215.0	1723.0
392193	0.0	0.0
23108	1105.0	1936.0
23109	10.0	106.0
127281	3551.0	2803.0
441608	0.0	0.0
154860	7.0	271.0
11120	2629.0	2098.0
343263	122.0	2.0
154865	40.0	39.0
25763	0.0	0.0
106479039	0.0	0.0
23101	86.0	243.0
106479038	113.0	28.0
23102	7140.0	5358.0
106479037	16.0	35.0
25764	72.0	98.0
106479036	0.0	0.0
106479035	1.0	0.0
23105	166.0	216.0
25766	353.0	1795.0
106479034	1.0	0.0
25769	6.0	354.0
106479033	0.0	0.0
23107	5591.0	8637.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	998.0	1639.0
106479030	0.0	0.0
84148	2397.0	3086.0
84144	587.0	406.0
11122	49.0	30.0
84146	2811.0	3307.0
11124	4663.0	5021.0
11123	2252.0	1789.0
11126	104.0	22.0
84140	133.0	453.0
11128	1701.0	3600.0
84142	630.0	1074.0
84141	2623.0	1635.0
139231	3413.0	4474.0
11127	1175.0	1794.0
23119	510.0	672.0
644186	7.0	71.0
11131	51.0	12.0
11130	693.0	4559.0
106479029	0.0	0.0
23111	6196.0	4127.0
106479028	0.0	0.0
25774	0.0	3.0
23112	3007.0	5599.0
106479027	0.0	0.0
25776	1829.0	1864.0
23113	1996.0	1537.0
106479026	0.0	0.0
25775	9.0	40.0
23114	2185.0	769.0
106479025	2.0	2.0
25778	2420.0	2919.0
106479024	0.0	0.0
25777	20576.0	21259.0
23116	1103.0	1466.0
106479023	4.0	2.0
23117	47.0	75.0
106479022	0.0	0.0
23118	7935.0	8756.0
106479021	0.0	0.0
115294	4774.0	3925.0
106479020	2.0	7.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	101.0	21.0
106480004	0.0	0.0
25771	4582.0	5620.0
