id	71550bf2-086d-46ac-aee3-958bbac2d2ab	bc5be208-5934-40dd-81df-567599ea2a51
130557	655.0	1298.0
431705	8.0	8.0
431707	1.0	7.0
129560	0.0	1.0
117583	3092.0	311.0
84449	857.0	600.0
84448	320.0	260.0
117584	1732.0	2989.0
84445	4873.0	4474.0
84444	1667.0	4518.0
84447	3871.0	14812.0
84446	81.0	135.0
84441	4576.0	1229.0
84440	1449.0	1348.0
84443	77.0	65.0
646405	29.0	7.0
646409	0.0	3.0
117581	411.0	335.0
130560	0.0	0.0
646424	0.0	2.0
84437	1365.0	891.0
84439	221.0	277.0
60489	2160.0	640.0
60488	2362.0	10596.0
84433	1323.0	956.0
60487	494.0	2653.0
84436	940.0	1227.0
84435	54.0	1.0
60485	3156.0	2979.0
60484	13.0	3.0
84432	3.0	7.0
60482	19.0	1.0
60481	8300.0	5369.0
130576	193.0	446.0
130574	137.0	32.0
84467	23.0	12.0
84466	14.0	5.0
60496	2210.0	3516.0
60495	275.0	21.0
60494	233.0	71.0
84465	77.0	25.0
84464	469.0	938.0
60493	1045.0	2488.0
60492	2523.0	2581.0
60491	1177.0	2416.0
60490	610.0	711.0
84461	1027.0	2011.0
84460	530.0	94.0
646442	1.0	0.0
129530	15.0	334.0
129531	662.0	1250.0
130589	2166.0	1729.0
201501	1445.0	477.0
84456	713.0	342.0
84455	522.0	421.0
84458	996.0	1331.0
84457	14.0	3.0
84450	1966.0	976.0
646457	2.0	0.0
100500870	1.0	0.0
100500872	0.0	0.0
201514	571.0	463.0
201516	5.0	2.0
646450	93.0	27.0
23480	1811.0	8868.0
105416157	144.0	204.0
23481	3522.0	8259.0
23483	634.0	670.0
23484	5097.0	6010.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	1.0
646467	8.0	12.0
100500860	0.0	0.0
96459	1884.0	1555.0
100500861	0.0	0.0
23498	669.0	271.0
23499	59273.0	16039.0
23491	74.0	84.0
23492	6964.0	438.0
23493	946.0	123.0
23495	18.0	13.0
100500862	0.0	0.0
100500863	0.0	2.0
100034743	1.0	0.0
100500864	0.0	0.0
100500865	14.0	11.0
100500866	0.0	1.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	3.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	2.0
23463	5941.0	9942.0
394217	0.0	0.0
23464	423.0	983.0
130535	1461.0	554.0
23466	8969.0	1581.0
23467	2359.0	442.0
23468	6194.0	2454.0
23469	6805.0	6723.0
2801	5198.0	7364.0
2800	1474.0	1550.0
23460	2974.0	389.0
23461	834.0	3516.0
23462	4006.0	2239.0
100500895	1.0	5.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	4858.0	11212.0
100500898	0.0	0.0
2805	1893.0	5128.0
100500899	0.0	0.0
2804	9216.0	9225.0
2803	6639.0	12474.0
2802	6065.0	14831.0
130540	161.0	24.0
646486	0.0	2.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	1451.0	3352.0
23475	1280.0	512.0
23476	6729.0	10872.0
23478	8207.0	12961.0
23479	6633.0	6552.0
646480	0.0	0.0
2812	0.0	0.0
2811	45.0	19.0
2810	2647.0	85151.0
23471	25556.0	26920.0
23473	2133.0	2807.0
100500884	0.0	0.0
2819	536.0	623.0
100500885	0.0	0.0
84498	3185.0	1287.0
100500886	0.0	0.0
2817	3073.0	9169.0
100500888	0.0	0.0
2815	19.0	2.0
100500889	1.0	0.0
2814	33.0	6.0
2813	6.0	19.0
2823	3576.0	59.0
2822	136.0	88.0
2821	10823.0	78737.0
100500839	0.0	0.0
2820	4125.0	4240.0
201562	4948.0	5073.0
100379623	0.0	2.0
2829	256.0	27.0
100500831	0.0	0.0
2828	2482.0	1163.0
2827	86.0	156.0
100500833	2.0	8.0
2826	54.0	29.0
100500834	0.0	0.0
2825	43.0	100.0
100500835	0.0	0.0
2824	3950.0	633.0
100500836	0.0	0.0
727699	66.0	76.0
2834	0.0	0.0
100500826	0.0	3.0
2833	789.0	135.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	1.0
2831	6.0	10.0
100500829	0.0	0.0
60401	338.0	79.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	12.0	8.0
100500822	0.0	0.0
2837	3.0	0.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	5.0	0.0
100500825	0.0	0.0
100500850	4.0	16.0
2845	0.0	1.0
100500859	0.0	0.0
2844	4.0	0.0
2843	95.0	315.0
2842	14.0	19.0
2841	59.0	50.0
60412	6543.0	5220.0
2840	108.0	13.0
100500851	0.0	0.0
100500854	2.0	2.0
2849	3.0	0.0
100500855	0.0	0.0
2848	58.0	47.0
394261	13.0	2.0
2847	16.0	147.0
347933	1.0	2.0
100500857	1.0	0.0
2846	14.0	17.0
100500858	0.0	0.0
394263	283.0	506.0
2856	2.0	1.0
100500849	0.0	0.0
2855	0.0	0.0
2854	1.0	0.0
2853	7.0	3.0
201595	11208.0	21883.0
2852	3116.0	135.0
2850	298.0	45.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	1.0	1.0
2859	142.0	3055.0
100500846	0.0	0.0
2857	916.0	190.0
100500847	0.0	0.0
2870	2359.0	3707.0
107105261	0.0	0.0
2867	73.0	148.0
107105265	0.0	0.0
60437	302.0	100.0
2866	1.0	1.0
107105264	1.0	0.0
60436	1680.0	1777.0
2865	1.0	13.0
107105263	2.0	2.0
2864	3.0	7.0
107105262	0.0	0.0
2863	443.0	640.0
2862	4.0	4.0
2861	49.0	1064.0
347918	309.0	961.0
107105266	1.0	1.0
2869	9407.0	1639.0
2868	203.0	113.0
2880	1.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	212988.0	37302.0
2877	117.0	30947.0
107105253	1.0	8.0
2876	15633.0	14762.0
2875	10.0	607.0
2874	137.0	461.0
2873	5757.0	12453.0
2872	13472.0	17530.0
107105256	0.0	0.0
2871	4.0	4.0
347902	3910.0	3819.0
107105259	0.0	0.0
2879	9926.0	16953.0
727682	0.0	0.0
727684	0.0	0.0
2892	27.0	19.0
2891	7.0	23.0
2890	5030.0	83.0
727686	0.0	0.0
84419	296.0	959.0
2889	13488.0	5801.0
100500815	0.0	0.0
2888	149.0	899.0
100500816	0.0	0.0
2887	3539.0	4209.0
100500817	0.0	0.0
2886	726.0	3835.0
100500818	1.0	1.0
2885	11290.0	14799.0
100500819	1.0	3.0
2884	4.0	9.0
2882	703.0	526.0
100642175	17.0	3.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	1.0	1.0
100500813	0.0	0.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	8.0	301.0
2899	23.0	7.0
84418	6211.0	2641.0
2898	25.0	8.0
60468	708.0	162.0
84417	2199.0	28.0
2897	8.0	61.0
2896	35828.0	34251.0
60467	0.0	0.0
100500808	0.0	0.0
2895	25.0	0.0
100500809	0.0	0.0
2894	208.0	100.0
2893	12.0	5.0
100500801	0.0	0.0
100500802	3.0	7.0
100500803	0.0	0.0
23603	14744.0	24015.0
100129507	0.0	0.0
23604	2647.0	594.0
23605	0.0	0.0
23606	0.0	2.0
23607	4692.0	12336.0
23608	7295.0	8907.0
23609	2267.0	1945.0
286527	13.0	5.0
286528	0.0	0.0
23600	241.0	212.0
23601	666.0	424.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	0.0
23614	0.0	1.0
23615	9.0	29.0
23616	1685.0	1092.0
286530	1025.0	284.0
23617	0.0	0.0
23619	0.0	1.0
23612	2863.0	3787.0
23613	2481.0	7892.0
286544	31.0	164.0
286550	0.0	0.0
286554	8.0	5.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	5.0	7.0
100463528	0.0	0.0
441272	345.0	385.0
100379667	0.0	0.0
100288998	0.0	5.0
441263	30.0	125.0
441261	0.0	7.0
100288984	0.0	0.0
441295	30.0	7.0
441294	0.0	0.0
100463500	0.0	3.0
100288979	0.0	0.0
286512	2.0	6.0
286514	0.0	0.0
60625	753.0	846.0
441282	8.0	5194.0
646377	0.0	0.0
100130579	0.0	2.0
646379	0.0	0.0
646378	1.0	0.0
23683	5687.0	1189.0
404281	61.0	129.0
100130572	0.0	0.0
646370	0.0	1.0
23682	305.0	1535.0
100129587	0.0	0.0
100129583	159.0	72.0
100129584	1.0	1.0
441218	0.0	7.0
100130566	0.0	0.0
100130564	0.0	1.0
100130562	1732.0	5217.0
100130561	272.0	175.0
441212	334.0	269.0
646382	0.0	0.0
100129570	3.0	0.0
404266	206.0	57.0
100130557	13.0	13.0
100130555	0.0	1.0
646390	0.0	2.0
441246	33.0	73.0
23666	352.0	531.0
23667	1.0	7.0
646392	0.0	3.0
23668	0.0	16.0
441251	0.0	1.0
441250	375.0	405.0
23660	1064.0	1011.0
100129564	0.0	1.0
100129566	0.0	3.0
100129561	2.0	2.0
100130549	1.0	0.0
130500	0.0	0.0
100129557	1.0	0.0
23673	8813.0	3870.0
441238	12.0	3.0
130502	246.0	324.0
23676	4.0	3.0
130507	3673.0	3083.0
23677	6470.0	4249.0
441234	0.0	0.0
23678	677.0	799.0
23679	1.0	1.0
23670	14792.0	9841.0
23671	20.0	2.0
100129556	1.0	2.0
100129555	3.0	4.0
23647	2628.0	4480.0
23648	4984.0	1984.0
100130539	3.0	2.0
23649	1043.0	2074.0
129521	0.0	0.0
100130535	0.0	0.0
23640	1976.0	7818.0
23641	2697.0	3992.0
23642	493.0	7029.0
23643	554.0	539.0
23644	2500.0	2551.0
23645	19676.0	18185.0
23646	20689.0	15886.0
100129543	8.0	4.0
23658	1408.0	3791.0
23659	1455.0	878.0
286573	1.0	0.0
100130528	0.0	0.0
100130523	1.0	6.0
100130522	97.0	55.0
23650	1411.0	39205.0
23654	19517.0	21178.0
23657	180.0	16479.0
117532	261.0	8.0
117531	4.0	0.0
100130519	55.0	22.0
23625	1528.0	1478.0
23626	0.0	0.0
23627	34.0	48.0
100130514	0.0	0.0
441208	7.0	18.0
23620	0.0	0.0
23621	3652.0	1431.0
23623	2147.0	2613.0
23624	69.0	8575.0
23636	4030.0	10839.0
23637	5363.0	4019.0
23639	479.0	173.0
100129515	0.0	0.0
23630	15.0	22.0
23632	72.0	23.0
23633	5655.0	8932.0
23635	3066.0	419.0
100129512	0.0	0.0
404201	593.0	62.0
404203	2.0	5.0
129446	3.0	1.0
404204	0.0	0.0
84569	0.0	1.0
60598	251.0	56.0
84561	382.0	2536.0
60592	4859.0	5850.0
84560	0.0	1.0
648947	3.0	219.0
646300	2.0	4.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	280.0	101.0
727736	0.0	0.0
84559	0.0	0.0
84557	1085.0	438.0
84553	237.0	90.0
84552	493.0	402.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	2.0	1.0
100499457	0.0	0.0
727764	9.0	10.0
102465669	0.0	0.0
102465668	0.0	18.0
646309	569.0	8755.0
201627	2483.0	1097.0
646324	155.0	39.0
201626	2107.0	1218.0
727758	24.0	13.0
201625	762.0	3.0
648980	1.0	0.0
84572	3488.0	5007.0
646316	0.0	0.0
84570	43.0	22.0
345462	288.0	129.0
102465689	2.0	0.0
102465688	0.0	0.0
646330	1.0	3.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	8365.0	9653.0
727701	24.0	4.0
727703	0.0	18.0
727704	0.0	0.0
201633	402.0	574.0
2900	536.0	22.0
2908	15993.0	5389.0
2907	10027.0	45385.0
2906	58.0	115.0
2905	19.0	23.0
2904	15.0	7.0
2903	34.0	6.0
345456	0.0	0.0
2902	18.0	19.0
2901	161.0	32.0
406894	0.0	0.0
406893	0.0	1.0
406896	6.0	9.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	1.0	0.0
646346	0.0	2.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	1.0	0.0
406891	0.0	0.0
2911	9.0	7.0
201651	51.0	25.0
2919	3550.0	2436.0
2918	35.0	10.0
102465691	0.0	0.0
2917	13.0	3.0
2916	7.0	12.0
2915	13.0	1.0
2914	10.0	10.0
2913	7.0	7.0
2912	15.0	30.0
404220	22.0	5.0
406883	0.0	0.0
406882	0.0	0.0
406885	2.0	0.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	3.0	8.0
406889	0.0	0.0
406888	1.0	0.0
23584	2238.0	621.0
23585	10011.0	9275.0
23586	3433.0	979.0
23587	1753.0	2790.0
23588	2591.0	2035.0
23589	8299.0	4396.0
406881	4.0	1.0
2922	49.0	18.0
2921	1491.0	1664.0
2920	14395.0	2916.0
23580	4996.0	3538.0
23581	2.0	10216.0
23582	4573.0	2758.0
23583	1156.0	3558.0
404217	365.0	117.0
2928	0.0	0.0
2926	5538.0	8744.0
2925	23.0	13.0
2923	25381.0	65502.0
646366	5.0	1.0
345430	0.0	4.0
406875	0.0	0.0
404216	0.0	5.0
23595	1568.0	732.0
23596	606.0	6161.0
23597	3079.0	3902.0
96597	4.0	5.0
23598	2584.0	2592.0
100130584	0.0	3.0
100130581	151.0	141.0
646360	0.0	0.0
129450	443.0	534.0
130429	0.0	0.0
2932	4566.0	5377.0
2931	3653.0	10952.0
23590	320.0	1066.0
100129591	5.0	11.0
23591	8.0	0.0
23592	2449.0	2092.0
23593	2941.0	9110.0
23594	33.0	870.0
727708	0.0	3.0
100499485	2.0	0.0
100129597	1.0	2.0
100499483	39.0	7.0
2939	868.0	3.0
2938	1435.0	182.0
2937	1920.0	5353.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	3962.0	43111.0
2935	9601.0	10116.0
2934	65357.0	12844.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2185.0	2675.0
60506	0.0	2.0
2944	7.0	13.0
2942	1.0	1.0
2941	1541.0	695.0
2940	67.0	0.0
2949	1282.0	133.0
2948	832.0	1170.0
2947	1869.0	1920.0
2946	727.0	179.0
60526	1096.0	1843.0
2954	595.0	1534.0
2953	3.0	2.0
2951	2.0	1.0
2950	26996.0	186030.0
2959	1801.0	2286.0
2958	1955.0	5751.0
2957	3253.0	3402.0
2956	3583.0	4842.0
100288948	0.0	0.0
60529	16.0	8.0
60528	4069.0	9308.0
2966	225.0	201.0
84504	0.0	2.0
2965	2235.0	2364.0
84503	431.0	359.0
2964	3.0	4.0
2963	1201.0	2354.0
2962	5341.0	7340.0
2961	1499.0	8086.0
84502	783.0	49.0
2960	995.0	1286.0
84501	230.0	3654.0
2969	3478.0	2772.0
2968	84.0	220.0
2967	1704.0	2677.0
2980	29.0	3.0
2977	6985.0	750.0
2976	2627.0	7022.0
2975	6630.0	7769.0
2974	3.0	6.0
2972	1616.0	2628.0
2971	4797.0	9885.0
2970	85.0	58.0
2979	15.0	13.0
2978	1.0	28.0
154442	20.0	4.0
2990	4570.0	9010.0
225689	546.0	366.0
84519	173.0	130.0
84518	17.0	26.0
60559	11648.0	9087.0
100500914	0.0	0.0
2987	13828.0	16242.0
60558	1132.0	1826.0
84525	25958.0	4733.0
100500915	0.0	0.0
2986	2.0	0.0
84528	0.0	1.0
100500916	0.0	0.0
84527	673.0	370.0
100500917	0.0	1.0
2984	64.0	65.0
84522	2241.0	4564.0
100500918	0.0	1.0
2983	3134.0	894.0
100500919	0.0	0.0
84524	318.0	467.0
2982	6550.0	995.0
2981	2.0	507.0
84520	908.0	993.0
100500910	0.0	0.0
100500911	0.0	2.0
2989	0.0	0.0
100500913	0.0	0.0
2999	1493.0	198.0
84515	432.0	1761.0
100500903	0.0	0.0
2998	9.0	344.0
84514	3323.0	1807.0
100500904	0.0	1.0
2997	3325.0	6370.0
84517	108.0	138.0
100500905	1.0	0.0
84516	5142.0	4496.0
2996	169.0	8.0
100500906	0.0	0.0
2995	5682.0	1424.0
2994	4.0	0.0
100500908	0.0	1.0
84513	1412.0	5200.0
2993	4.0	0.0
100500909	0.0	0.0
2992	4479.0	2752.0
60561	1027.0	2080.0
60560	1094.0	1517.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	2.0
154467	595.0	2009.0
130497	1634.0	287.0
84548	753.0	571.0
84547	390.0	227.0
100500938	0.0	0.0
84549	1018.0	3154.0
84546	0.0	0.0
84545	3481.0	4338.0
84542	793.0	415.0
84541	238.0	63.0
727795	19.0	50.0
84529	416.0	526.0
84536	96.0	108.0
84539	0.0	0.0
84532	3548.0	708.0
84530	13.0	0.0
23729	260.0	621.0
201288	0.0	0.0
201283	610.0	297.0
23738	1.0	12.0
23731	14772.0	4856.0
23732	45.0	0.0
201299	3.0	12.0
201292	1830.0	1470.0
201294	4734.0	6209.0
23704	415.0	860.0
23705	12050.0	1256.0
23708	920.0	207.0
252840	0.0	0.0
252841	0.0	5.0
100288897	1.0	0.0
23710	7908.0	6588.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	7.0	13.0
100288861	0.0	0.0
84701	1530.0	248.0
252884	329.0	61.0
84700	16.0	8.0
129841	1.0	2.0
94086	14.0	13.0
117854	281.0	226.0
100130450	0.0	2.0
154807	5632.0	5891.0
100129460	86.0	218.0
359710	0.0	0.0
94081	1451.0	3354.0
115201	1449.0	1193.0
100129468	2.0	0.0
100129464	2.0	2.0
286256	6.0	33.0
286257	1150.0	1819.0
100129459	2.0	0.0
100130447	0.0	0.0
129831	445.0	712.0
646269	1.0	5.0
646262	0.0	0.0
286262	1023.0	1292.0
142827	1.0	1.0
100129452	0.0	0.0
646278	58.0	27.0
100130435	0.0	0.0
727800	181.0	301.0
646270	5.0	13.0
154822	73.0	226.0
23782	0.0	0.0
23783	0.0	0.0
23784	0.0	0.0
23786	3885.0	2854.0
23787	15891.0	15119.0
646273	0.0	0.0
23788	3298.0	8613.0
359730	2.0	0.0
359731	0.0	1.0
23780	3667.0	3460.0
23781	0.0	0.0
345079	267.0	329.0
154810	12076.0	7964.0
100129438	0.0	1.0
94097	607.0	920.0
359737	0.0	0.0
359738	0.0	0.0
359739	1.0	6.0
646282	1.0	3.0
359736	0.0	0.0
359740	2.0	3.0
359741	0.0	0.0
359742	0.0	1.0
359743	6.0	11.0
139201	38.0	29.0
129804	305.0	97.0
129807	10.0	3.0
129880	266.0	172.0
23768	1426.0	1956.0
23769	8.0	52.0
129881	377.0	2.0
100130418	20.0	5.0
345062	3.0	3.0
286204	32.0	20.0
100129428	0.0	2.0
286205	1325.0	513.0
100129427	0.0	1.0
23760	3976.0	4661.0
359748	0.0	0.0
100862854	0.0	0.0
286207	501.0	98.0
359749	0.0	0.0
23761	1891.0	2541.0
100862855	0.0	0.0
23762	338.0	1014.0
23764	4524.0	2833.0
359744	2.0	4.0
100862850	1.0	1.0
23765	3932.0	2539.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	1.0
23766	0.0	0.0
23767	5473.0	4664.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	2.0	10.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	46.0	131.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	2.0
23774	2410.0	2438.0
359755	0.0	1.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	17142.0	18928.0
359761	4.0	2.0
129868	0.0	0.0
23746	0.0	0.0
102465502	0.0	3.0
102465501	0.0	0.0
100129407	0.0	2.0
102465500	0.0	0.0
286223	34.0	24.0
23749	0.0	0.0
100129403	0.0	4.0
345041	7.0	44.0
100129405	65.0	162.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	18411.0	7283.0
102465507	0.0	0.0
23742	5.0	1.0
359766	0.0	1.0
23743	241.0	10083.0
359767	0.0	1.0
102465505	0.0	0.0
130813	181.0	3.0
23744	0.0	0.0
102465504	0.0	2.0
130814	2507.0	1174.0
102465503	0.0	0.0
359774	7.0	11.0
359775	0.0	0.0
359776	0.0	1.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	1.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	1.0
23759	2653.0	2651.0
102465511	0.0	1.0
286234	0.0	0.0
102465510	0.0	0.0
129852	121.0	3.0
347694	517.0	71.0
286239	0.0	0.0
23751	0.0	0.0
102465519	0.0	0.0
23752	4.0	2.0
23753	848.0	3667.0
115207	41536.0	3991.0
359777	0.0	0.0
102465517	0.0	0.0
130827	233.0	368.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1188.0	1195.0
23755	13.0	17.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	2.0	0.0
359787	0.0	2.0
359781	0.0	0.0
359782	0.0	0.0
347689	35.0	8.0
347688	10.0	7.0
102465524	0.0	0.0
94005	4631.0	3993.0
102465523	0.0	3.0
102465522	0.0	0.0
102465521	0.0	1.0
102465520	0.0	0.0
94009	40.0	29.0
727866	0.0	2.0
57060	1795.0	668.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	11698.0	9689.0
102465526	0.0	0.0
727865	7.0	6.0
102465525	0.0	0.0
84687	10347.0	3703.0
727859	0.0	1.0
84689	126.0	90.0
84688	1257.0	8.0
139135	0.0	2.0
84684	2.0	2.0
84681	1386.0	1058.0
84680	306.0	468.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	2.0
727857	1.0	0.0
727851	95.0	74.0
102465539	0.0	3.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	544.0	1829.0
84676	18.0	4.0
84675	69.0	3.0
140123	0.0	0.0
84678	2411.0	3372.0
84677	1.0	1.0
84672	0.0	0.0
84671	1301.0	981.0
84674	3079.0	3097.0
84673	0.0	0.0
152101	0.0	0.0
152100	881.0	1249.0
94027	2.0	5.0
94026	0.0	2.0
94025	862.0	2555.0
129787	1806.0	3364.0
57088	7581.0	1153.0
127124	2.0	0.0
57089	506.0	1492.0
57082	167.0	1131.0
57084	0.0	0.0
57085	3962.0	16312.0
152118	2.0	0.0
152110	485.0	9.0
154790	8.0	27.0
154791	475.0	318.0
646201	0.0	0.0
57091	4624.0	380.0
94015	1068.0	219.0
57092	11581.0	7287.0
646202	40.0	24.0
57097	889.0	430.0
57099	608.0	1296.0
727879	0.0	0.0
57093	0.0	0.0
166752	152.0	2.0
57094	41.0	42.0
57095	2739.0	3766.0
57096	57.0	56.0
139163	0.0	0.0
84698	508.0	285.0
84699	9.0	8.0
84694	0.0	0.0
84693	483.0	537.0
100499563	0.0	0.0
84696	24.0	18.0
84695	474.0	505.0
84690	2.0	0.0
84692	12.0	2.0
84691	1.0	6.0
130752	401.0	7.0
646213	0.0	0.0
100130495	10.0	49.0
646208	5.0	0.0
94039	753.0	479.0
94031	4550.0	2970.0
94030	555.0	128.0
100130484	0.0	0.0
94033	0.0	0.0
94032	6.0	36.0
727810	0.0	1.0
100130481	0.0	0.0
100130480	1.0	82.0
115196	254.0	239.0
727805	0.0	0.0
139105	2.0	0.0
646218	0.0	0.0
347744	41.0	24.0
347741	0.0	2.0
646231	0.0	0.0
154743	1108.0	606.0
130773	3.0	8.0
727842	0.0	1.0
100129480	22.0	71.0
100129482	756.0	548.0
727837	0.0	0.0
347736	179.0	16.0
347733	77.0	81.0
347732	22.0	50.0
347735	1887.0	24638.0
347734	2704.0	7456.0
347731	2.0	0.0
646243	0.0	0.0
94059	326.0	391.0
347730	6.0	0.0
646249	0.0	1.0
201305	104.0	49.0
100130466	0.0	0.0
727833	0.0	1.0
727835	1.0	2.0
100130462	0.0	0.0
94056	3867.0	13993.0
100130461	0.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	38.0	174.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	7446.0	6794.0
347717	1.0	0.0
347716	5.0	31.0
101154644	0.0	0.0
152195	379.0	514.0
100288831	0.0	0.0
164153	6.0	1.0
105370141	0.0	0.0
347704	0.0	0.0
347703	1.0	0.0
347706	0.0	0.0
152189	1069.0	1332.0
347705	0.0	1.0
347702	0.0	0.0
152185	796.0	1724.0
347701	0.0	5.0
100288827	2.0	1.0
100288825	0.0	1.0
57000	26.0	6.0
57001	586.0	1012.0
84618	12.0	6.0
84617	7311.0	3476.0
84619	291.0	750.0
57007	2537.0	3973.0
84624	217.0	3051.0
84627	259.0	795.0
84626	528.0	222.0
57002	522.0	815.0
57003	9778.0	15562.0
84620	554.0	10.0
84623	21.0	101.0
57004	0.0	0.0
84622	242.0	264.0
100288814	1.0	0.0
57010	207.0	33.0
57017	2081.0	3757.0
84614	886.0	906.0
57018	2723.0	5580.0
57019	2684.0	3374.0
84616	0.0	0.0
84612	1249.0	953.0
57016	35.0	257403.0
96626	0.0	0.0
100288805	21.0	8.0
100288801	3.0	8.0
100288802	0.0	0.0
57020	4486.0	1372.0
164127	1.0	3.0
166785	751.0	701.0
84639	1.0	0.0
84647	100.0	10.0
84649	389.0	1154.0
60678	1452.0	1311.0
60677	1.0	0.0
84648	4.0	20.0
60676	108.0	46.0
84643	0.0	0.0
60675	60.0	64.0
139170	1.0	0.0
101154686	0.0	0.0
84645	226.0	97.0
60674	5691.0	14507.0
57026	38.0	76.0
60673	1475.0	2918.0
152138	0.0	0.0
60672	1081.0	2700.0
152137	10218.0	3783.0
252946	0.0	0.0
84641	5210.0	4014.0
252948	3.0	1.0
84640	2668.0	1866.0
252949	0.0	0.0
154796	1880.0	651.0
96610	102.0	126.0
164118	3.0	16.0
84629	9030.0	14084.0
84628	370.0	91.0
727897	2946.0	180490.0
57030	62.0	24.0
84636	111.0	37.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	670.0	5370.0
84632	1490.0	559.0
60686	649.0	669.0
84631	156.0	27.0
57037	1444.0	1004.0
84634	1.0	19.0
60685	4918.0	5775.0
105370183	0.0	0.0
57038	2327.0	1121.0
60684	2601.0	2264.0
60682	991.0	2218.0
60681	5985.0	6805.0
84630	13.0	21.0
60680	5.0	26.0
252953	0.0	0.0
252954	0.0	0.0
139189	27.0	3.0
252955	0.0	0.0
252956	2.0	1.0
57045	4840.0	2329.0
84669	3065.0	3031.0
84668	2456.0	1246.0
84665	1.0	34.0
57047	6.0	1.0
84664	0.0	0.0
84667	6.0	7.0
84666	0.0	0.0
84661	1576.0	3773.0
84660	21.0	9.0
84662	3754.0	1190.0
648809	2.0	2.0
648822	0.0	1.0
57053	47.0	45.0
57054	0.0	0.0
57055	0.0	0.0
57050	1741.0	2306.0
166793	239.0	203.0
84658	122.0	82.0
84657	54.0	23.0
84659	10.0	21.0
84654	0.0	0.0
57057	3.0	0.0
84656	7202.0	6044.0
84650	1527.0	7550.0
84651	3.0	2.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	1128.0	640.0
441073	43.0	179.0
100132920	0.0	0.0
100132923	26.0	6.0
100132929	0.0	0.0
100288797	0.0	3.0
441056	0.0	0.0
441066	0.0	0.0
252995	94.0	61.0
441061	0.0	0.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	927.0	255.0
100132940	0.0	0.0
252968	0.0	0.0
252969	1043.0	887.0
100132948	15.0	14.0
100132949	0.0	0.0
286310	5.0	1.0
404093	2504.0	1575.0
286319	989.0	338.0
100288772	2.0	0.0
