id	fb6c4eb2-06bf-44ce-9b90-a669c793ae8b	bb8f37b8-3ebf-4b05-8cf3-214b2c0ef735
379027	0.0	0.0
23057	60.0	74.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1364.0	2248.0
164312	1544.0	127.0
106479168	3.0	3.0
106479167	0.0	0.0
106479166	7.0	4.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	3271.0	1230.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	3617.0	6284.0
379034	0.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	3750.0	1561.0
115399	232.0	110.0
23054	4295.0	9513.0
11078	2071.0	1076.0
11077	5.0	26.0
644237	0.0	4.0
11079	5768.0	5827.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	0.0
106480182	0.0	0.0
11041	1701.0	534.0
11040	2261.0	1443.0
11043	444.0	941.0
23023	2198.0	2600.0
441525	0.0	0.0
106480149	0.0	0.0
23024	562.0	115.0
106480148	2.0	0.0
23025	7.0	8.0
23026	77.0	5.0
441521	0.0	0.0
23028	4019.0	10042.0
106479199	0.0	2.0
23029	170.0	185.0
106479198	0.0	0.0
201973	609.0	609.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	1.0
106480151	0.0	0.0
106479195	2.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	3.0	1.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	13756.0	22628.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	0.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	6224.0	11944.0
106480157	0.0	0.0
11045	1.0	8.0
11044	2308.0	5390.0
11047	3121.0	10353.0
644248	0.0	0.0
11046	2029.0	1069.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	0.0	0.0
343171	19.0	0.0
343170	0.0	0.0
441519	0.0	0.0
11052	3941.0	6054.0
441518	705.0	898.0
11051	6597.0	10126.0
11054	2347.0	1886.0
23034	1114.0	2764.0
23035	762.0	617.0
106480159	0.0	0.0
23036	2615.0	4492.0
729816	1.0	0.0
23037	9366.0	460.0
23038	7417.0	2150.0
106479189	0.0	0.0
23039	4357.0	5497.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	1.0	0.0
106479183	2.0	0.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	2411.0	3066.0
106479181	0.0	0.0
106480167	3.0	3.0
23031	1841.0	518.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	4244.0	4094.0
106480169	6.0	0.0
729809	0.0	0.0
23033	1554.0	1051.0
106480168	0.0	0.0
11056	1676.0	4431.0
11055	1.0	0.0
343169	0.0	0.0
11057	24772.0	16922.0
11059	3881.0	4159.0
106480161	1.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	11.0	13.0
693202	0.0	0.0
693203	0.0	0.0
11021	2518.0	2176.0
693204	0.0	0.0
11020	1207.0	196.0
693205	0.0	0.0
106479139	0.0	0.0
23001	4769.0	2105.0
106480127	0.0	0.0
693206	71.0	46.0
106479138	0.0	0.0
23002	1771.0	4400.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	2.0
106479136	0.0	0.0
693208	0.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1537.0	6191.0
106479134	0.0	0.0
106479133	2.0	1.0
23007	1626.0	249.0
106479132	0.0	0.0
23008	5362.0	4021.0
106479131	0.0	0.0
106479130	16.0	7.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	1.0
106480135	0.0	0.0
11023	0.0	20.0
84000	918.0	410.0
11022	1110.0	320.0
11025	1057.0	107.0
11024	73.0	18.0
84002	3074.0	5132.0
139334	0.0	1.0
11027	1015.0	42.0
11029	0.0	0.0
11030	8648.0	1251.0
106479129	0.0	2.0
11031	12760.0	14542.0
106479128	0.0	0.0
106479127	3.0	5.0
106480138	0.0	0.0
23012	1760.0	12532.0
23013	6605.0	7872.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	4772.0	4281.0
106479125	0.0	0.0
23015	949.0	1908.0
106480139	0.0	0.0
106479124	2.0	0.0
23016	2128.0	1948.0
106479123	0.0	0.0
23017	69.0	32.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	11157.0	13700.0
106479120	0.0	0.0
106480141	0.0	1.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	2.0
23011	6996.0	7620.0
106480146	0.0	0.0
11034	43874.0	34491.0
152302	545.0	251.0
11033	429.0	479.0
11036	8.0	0.0
11035	871.0	101.0
11037	1250.0	328.0
139341	583.0	562.0
644297	3.0	2.0
166968	1809.0	949.0
619212	0.0	0.0
59067	0.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	0.0	0.0
106479157	0.0	0.0
106480106	3.0	0.0
106479156	2.0	0.0
106480109	1.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	84.0	622.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	1.0
106479150	0.0	0.0
106480112	1.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	106.0	74.0
11000	18264.0	1176.0
11005	838.0	275.0
11004	36.0	4820.0
11007	494.0	378.0
11006	240.0	91.0
127391	9.0	0.0
11010	1813.0	1413.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	3.0	0.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	199.0	176.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	328.0	220.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	517.0	416.0
106479140	1.0	1.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	0.0	2.0
11012	596.0	267.0
11011	2205.0	3522.0
11014	14727.0	20504.0
11013	13.0	164.0
11016	3987.0	3308.0
11015	715.0	1366.0
11018	482.0	559.0
11017	1793.0	1950.0
139363	0.0	0.0
106144608	0.0	0.0
646808	4.0	2.0
106144606	4.0	4.0
106144607	0.0	0.0
345778	1426.0	1411.0
646802	0.0	0.0
730861	4.0	1.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	2.0	0.0
164395	19.0	7.0
729877	0.0	0.0
259308	6.0	4.0
259307	29.0	154.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	1.0	4.0
50604	0.0	4.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	81.0	22.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	0.0
106479113	0.0	0.0
106479112	0.0	1.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1438.0	1021.0
50613	0.0	0.0
50612	0.0	0.0
50615	79.0	23.0
50614	2.0	38.0
50617	95.0	222.0
729894	0.0	0.0
50616	0.0	0.0
50619	1150.0	2237.0
50618	7546.0	3913.0
106479109	0.0	0.0
106479108	0.0	5.0
106479107	0.0	0.0
106479106	1.0	2.0
106479105	22.0	34.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	36.0	15.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	30.0	40.0
646839	3.0	4.0
50626	2271.0	2598.0
646837	77.0	58.0
50628	2739.0	3519.0
646851	65.0	95.0
260332	0.0	0.0
23089	10131.0	401.0
260334	5.0	27.0
260337	2.0	2.0
260338	0.0	0.0
23081	1079.0	394.0
23082	3296.0	5393.0
100272228	147.0	95.0
23085	3882.0	3764.0
23086	3647.0	1780.0
23087	1236.0	883.0
50631	29.0	57.0
50632	6.0	3.0
646849	0.0	0.0
23080	3607.0	5263.0
50636	38.0	318.0
50639	11.0	3.0
729830	534.0	789.0
644202	19.0	0.0
646864	0.0	1.0
646862	3.0	11.0
729838	14.0	4.0
23092	2780.0	651.0
23093	1220.0	2413.0
23094	3752.0	3362.0
23095	5518.0	6747.0
23096	1682.0	884.0
23097	2102.0	1985.0
729828	5.0	0.0
23098	600.0	75.0
50640	3130.0	2893.0
23099	2246.0	1408.0
730811	0.0	0.0
23090	321.0	55.0
23091	5438.0	3358.0
11081	2.0	1.0
50649	415.0	283.0
11080	2735.0	2277.0
11083	4648.0	4541.0
729862	0.0	0.0
11082	84.0	1540.0
11085	0.0	0.0
644213	8.0	2.0
100286844	58.0	40.0
646875	1.0	0.0
644214	2.0	1.0
11086	28.0	0.0
646873	1.0	0.0
23067	2631.0	1426.0
23060	3676.0	6496.0
23061	7060.0	3605.0
23062	14836.0	4997.0
23063	4953.0	3909.0
23064	7475.0	4180.0
23065	4528.0	14492.0
50651	62.0	130.0
100272205	153.0	84.0
23066	218.0	137.0
50650	3357.0	1857.0
50652	1.0	1.0
11092	482.0	180.0
644220	7.0	3.0
11091	2020.0	4082.0
11094	3188.0	701.0
729852	1867.0	774.0
11093	125.0	22.0
11096	76.0	116.0
11095	984.0	2.0
11098	2948.0	7689.0
11097	1258.0	1685.0
646884	1.0	0.0
23078	1640.0	1785.0
729857	44.0	5.0
23070	3723.0	3092.0
23071	7005.0	5156.0
23072	12.0	35.0
164380	0.0	0.0
23074	1480.0	1397.0
23075	4916.0	7810.0
23076	2606.0	3462.0
23077	4630.0	2572.0
11099	5506.0	792.0
646879	0.0	0.0
644218	0.0	0.0
646877	0.0	0.0
100130972	1.0	0.0
100379220	2.0	0.0
100130970	0.0	0.0
284339	14.0	4.0
284338	26.0	130.0
100129983	0.0	0.0
100129982	3.0	2.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	16.0	26.0
100129976	0.0	0.0
100130963	1.0	0.0
100130962	0.0	0.0
284325	2468.0	776.0
100129972	1.0	0.0
284323	978.0	456.0
100129969	1.0	0.0
100130958	40.0	9.0
693187	0.0	3.0
693188	0.0	0.0
693189	0.0	0.0
100130954	4.0	34.0
2444	1700.0	4296.0
100379249	10.0	13.0
693190	0.0	0.0
100129961	61.0	27.0
284312	7.0	6.0
693191	0.0	0.0
100129960	1.0	2.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	1.0	2.0
693177	0.0	0.0
693178	2.0	2.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	1.0
284309	1096.0	741.0
284307	177.0	712.0
284306	164.0	133.0
693180	0.0	0.0
693181	4.0	0.0
693182	0.0	0.0
693183	3.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	1.0	2.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	0.0	9.0
100130933	126.0	18.0
100130932	39.0	18.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	0.0
284371	878.0	627.0
284370	791.0	294.0
100130923	3.0	0.0
100130922	2.0	0.0
100129937	0.0	0.0
100129933	0.0	0.0
2483	1483.0	676.0
284369	0.0	0.0
2475	4094.0	7305.0
284367	242.0	30.0
284366	0.0	0.0
284361	7466.0	7024.0
50801	0.0	0.0
50804	1151.0	344.0
50805	2.0	1534.0
100129926	3.0	5.0
50808	4813.0	3360.0
100129921	1.0	0.0
50807	3982.0	8417.0
100129920	1.0	2.0
50809	13280.0	15240.0
2496	6.0	1.0
2495	49967.0	25232.0
2494	81.0	137.0
2492	1.0	0.0
100129929	0.0	0.0
2491	22.0	944.0
2488	0.0	0.0
2487	303.0	79.0
284359	26.0	14.0
284358	45.0	164.0
284355	0.0	0.0
284353	2.0	65.0
284352	1331.0	2257.0
50813	4926.0	10593.0
50814	2285.0	2678.0
100129919	0.0	0.0
284349	348.0	264.0
2499	20.0	10.0
284348	182.0	617.0
2498	56.0	44.0
2497	112.0	23.0
284346	87.0	40.0
284340	25231.0	3051.0
23207	4936.0	5622.0
693121	0.0	0.0
100093625	0.0	0.0
23208	740.0	238.0
693122	11.0	1.0
100093626	0.0	0.0
23209	119.0	12.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	194.0	1.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	0.0
25862	721.0	742.0
693129	0.0	0.0
23200	5194.0	6927.0
25861	370.0	938.0
644191	0.0	4.0
23201	4393.0	2451.0
25864	996.0	335.0
23203	2609.0	2849.0
25865	2151.0	2790.0
23204	10937.0	24369.0
23205	25.0	20.0
644192	59.0	43.0
11228	2852.0	705.0
84166	1343.0	876.0
11221	949.0	499.0
84168	5783.0	7314.0
11223	345.0	43.0
100093630	2599.0	923.0
84167	488.0	240.0
11222	4025.0	10408.0
100093631	347.0	247.0
84162	7609.0	2647.0
11224	22925.0	25179.0
84164	3747.0	5352.0
11227	3817.0	1323.0
11226	1157.0	6022.0
84163	426.0	63.0
23218	3838.0	2630.0
23219	3334.0	3844.0
402093	0.0	0.0
100862704	12.0	6.0
11230	1027.0	1181.0
23210	1560.0	1963.0
25873	20194.0	24339.0
100379298	0.0	0.0
23211	3127.0	2395.0
25875	3860.0	2859.0
23212	698.0	959.0
23213	842.0	2489.0
25874	2257.0	1832.0
23214	4992.0	9982.0
25876	13.0	15.0
23215	11671.0	19702.0
23216	3168.0	916.0
25879	1467.0	4843.0
100379296	0.0	0.0
25878	614.0	1917.0
23217	12.0	4.0
84159	4385.0	4244.0
25871	2544.0	3122.0
25870	8812.0	10733.0
142940	1414.0	2596.0
11232	522.0	913.0
11231	9967.0	8089.0
84154	1361.0	3407.0
11234	3953.0	2778.0
11236	2777.0	4397.0
11235	2275.0	3370.0
11238	547.0	691.0
84153	1465.0	598.0
11237	2715.0	2762.0
84152	1304.0	3146.0
693120	0.0	0.0
100093624	0.0	0.0
166929	15299.0	2159.0
25847	4467.0	3446.0
84182	209.0	87.0
84181	4189.0	4201.0
25849	24008.0	2212.0
25840	22544.0	1464.0
25842	1531.0	1662.0
25841	147.0	548.0
25844	7713.0	5489.0
25843	2321.0	3058.0
11209	98.0	72.0
84188	4789.0	5934.0
84187	15750.0	4504.0
11201	1526.0	588.0
11200	431.0	2138.0
84189	65.0	4159.0
11202	0.0	49.0
84186	1126.0	1133.0
25859	0.0	0.0
25858	0.0	0.0
84171	403.0	341.0
284391	1086.0	170.0
284390	195.0	19.0
100862726	0.0	0.0
100862727	7.0	2.0
100862728	0.0	3.0
25851	1969.0	808.0
25850	302.0	135.0
25853	4194.0	3388.0
25852	3413.0	2955.0
100862725	0.0	0.0
25855	2266.0	3311.0
25854	771.0	77.0
402077	0.0	0.0
11218	1209.0	1929.0
11217	88.0	15.0
11219	9.0	48.0
139324	196.0	197.0
84176	8.0	59.0
11212	4636.0	5436.0
139322	1869.0	1083.0
84179	784.0	71.0
11211	74.0	22.0
84173	1011.0	924.0
11214	56244.0	10456.0
11213	8830.0	1884.0
84172	1606.0	3786.0
284385	247.0	192.0
11216	2187.0	2123.0
11215	5253.0	2228.0
84174	99.0	45.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	1.0
25825	2506.0	1581.0
693166	10.0	0.0
25828	3909.0	3934.0
693167	0.0	0.0
25827	606.0	237.0
693168	0.0	0.0
693169	0.0	0.0
25829	5334.0	10957.0
441669	0.0	0.0
392214	0.0	1.0
25820	5385.0	10461.0
127343	0.0	3.0
25822	382.0	666.0
25821	1410.0	1784.0
25824	14969.0	14927.0
441662	0.0	0.0
106479099	0.0	2.0
25823	14.0	11.0
106479098	0.0	0.0
106480097	1.0	3.0
106479097	0.0	0.0
115361	2476.0	806.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	1820.0	1280.0
115362	423.0	323.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	5.0	0.0
106479092	1.0	0.0
106479091	1.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	5.0	4.0
106480093	1.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	1.0
106480095	2.0	3.0
693174	6.0	1.0
693175	10.0	7.0
106480094	1.0	0.0
84191	2660.0	3367.0
25837	9.0	137.0
693154	0.0	0.0
84190	333.0	350.0
25836	6000.0	11278.0
693155	64.0	60.0
25839	3921.0	3416.0
84193	6462.0	4395.0
693156	1.0	0.0
693157	0.0	0.0
693158	40.0	4.0
693159	0.0	1.0
392225	1.0	0.0
25831	12257.0	10889.0
25830	14.0	14.0
441654	1.0	0.0
25833	509.0	360.0
100379250	0.0	0.0
106479089	10.0	0.0
25832	557.0	177.0
106479088	0.0	0.0
25834	7.0	2.0
106479087	0.0	0.0
100379251	147.0	27.0
106479086	0.0	0.0
115350	309.0	4.0
106479085	3.0	0.0
414061	0.0	5.0
106479084	2.0	0.0
115352	71.0	11.0
106479083	0.0	0.0
414062	89.0	176.0
115353	962.0	3519.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	1.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	82.0	321.0
693163	0.0	0.0
84196	3788.0	3897.0
693164	0.0	9.0
25804	3548.0	7462.0
693143	1.0	1.0
25803	234.0	111.0
693144	2.0	6.0
25806	14.0	71.0
25805	714.0	90.0
693146	2.0	3.0
693147	0.0	0.0
25807	547.0	1178.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	383.0	186.0
100130995	0.0	2.0
100379287	0.0	2.0
100130994	0.0	0.0
441687	13.0	7.0
25800	3432.0	9018.0
25802	2379.0	217.0
25801	5340.0	1068.0
154907	0.0	0.0
106480075	1.0	0.0
106480074	0.0	2.0
106480077	1.0	25.0
106480076	0.0	0.0
106480079	0.0	0.0
106480078	0.0	0.0
142910	4.0	5.0
106480071	0.0	1.0
100380272	6.0	0.0
693151	0.0	0.0
142913	10.0	13.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	0.0	2.0
693153	100.0	19.0
106480072	0.0	0.0
693132	0.0	0.0
25814	6580.0	7992.0
693133	0.0	0.0
693134	0.0	0.0
25817	289.0	40.0
25816	2245.0	2494.0
100130988	0.0	0.0
693135	0.0	0.0
25819	303.0	355.0
693136	0.0	0.0
100129998	1.0	1.0
130940	14.0	9.0
25818	0.0	303.0
693137	0.0	0.0
693138	2.0	0.0
693139	0.0	4.0
100130980	4.0	3.0
25813	2367.0	2643.0
392209	3.0	1.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	1.0
106480088	0.0	0.0
115330	180.0	36.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	1.0	0.0
100129995	4.0	33.0
106480082	0.0	0.0
693140	0.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	7724.0	5462.0
154881	998.0	454.0
11182	450.0	445.0
11181	17.0	0.0
646770	0.0	0.0
11184	423.0	88.0
392133	0.0	0.0
11183	3307.0	6410.0
392132	0.0	0.0
11186	1836.0	748.0
139249	3.0	0.0
11185	10862.0	75.0
23166	1151.0	1388.0
23167	6118.0	11768.0
106480049	0.0	0.0
23168	4328.0	6050.0
106479059	0.0	3.0
23169	1251.0	2149.0
166863	0.0	1.0
392138	0.0	0.0
106479058	0.0	0.0
729920	306.0	126.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	5810.0	6251.0
106479054	0.0	0.0
142891	2152.0	2727.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	1980.0	9065.0
106480055	0.0	0.0
106479051	1.0	1.0
23161	4005.0	3153.0
115286	1701.0	828.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	2032.0	2171.0
106480057	0.0	0.0
23163	3842.0	2581.0
106480056	0.0	0.0
152217	603.0	1044.0
23164	12777.0	5684.0
106480059	0.0	0.0
23165	3189.0	10383.0
106480058	0.0	0.0
11188	7361.0	2334.0
11187	1320.0	7587.0
11189	2.0	2.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	0.0	1.0
11191	73.0	69.0
392140	9.0	3.0
11190	1416.0	6697.0
404672	1974.0	1257.0
11193	1421.0	758.0
154872	0.0	0.0
11194	2028.0	1633.0
11197	4239.0	23.0
11196	3985.0	4086.0
23177	1784.0	2263.0
402016	19.0	1.0
23178	500.0	1332.0
106479049	0.0	0.0
23179	3519.0	724.0
106479048	0.0	0.0
127255	38.0	53.0
106479047	1.0	3.0
127254	57.0	18.0
106479046	0.0	0.0
646780	9.0	17.0
127253	1747.0	1908.0
106479045	6.0	0.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	12.0	4.0
23170	2297.0	17930.0
115273	136.0	150.0
106480063	0.0	0.0
729909	3.0	1.0
106479041	0.0	0.0
23171	13938.0	894.0
106479040	0.0	0.0
106480066	8.0	0.0
23172	1752.0	1540.0
106480065	0.0	0.0
23173	2506.0	5369.0
106480068	4.0	0.0
23174	3689.0	2306.0
106480067	0.0	0.0
23175	2962.0	926.0
23176	2120.0	1477.0
106480069	0.0	1.0
11199	0.0	11.0
11198	6749.0	12762.0
106480060	0.0	0.0
106480062	1.0	0.0
106480061	0.0	0.0
11160	4194.0	5959.0
644131	2175.0	276.0
404663	0.0	0.0
11162	151.0	31.0
646799	0.0	0.0
11161	6975.0	3704.0
404665	7.0	9.0
11164	4976.0	6137.0
11163	2385.0	2929.0
23144	1457.0	2281.0
127247	0.0	0.0
106480028	0.0	0.0
23145	74.0	7.0
106480027	5.0	12.0
106480029	1.0	0.0
23148	193.0	440.0
106479079	0.0	0.0
646791	6.0	2.0
23149	312.0	622.0
441641	1.0	1.0
106479078	0.0	0.0
106479077	3.0	1.0
106479076	0.0	0.0
84108	297.0	682.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	2.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	1.0	0.0
84109	5.0	0.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	5760.0	2912.0
115265	25.0	39.0
106480035	0.0	0.0
106479071	1.0	1.0
84103	0.0	0.0
23141	4825.0	9420.0
106480034	3.0	0.0
106479070	0.0	0.0
23142	1901.0	1199.0
84106	2189.0	39.0
106480037	0.0	0.0
84105	584.0	234.0
23143	1877.0	855.0
106480036	0.0	0.0
84100	300.0	300.0
11166	15.0	416.0
140258	0.0	0.0
644129	0.0	0.0
11165	1226.0	3074.0
84102	1165.0	487.0
11168	3597.0	2980.0
84101	1957.0	121.0
11167	5307.0	5491.0
644128	100.0	81.0
11169	213.0	3738.0
11171	5571.0	21439.0
11170	14809.0	132.0
11173	163.0	443.0
441639	0.0	0.0
11172	3.0	9.0
343296	1.0	1.0
11174	74.0	36.0
644146	6.0	0.0
23155	1351.0	1404.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	1567.0	487.0
23158	3296.0	741.0
106479069	0.0	0.0
441631	478.0	655.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	4865.0	1929.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	3616.0	3662.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	4584.0	4774.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	1442.0	1291.0
106480047	0.0	0.0
11177	3463.0	7440.0
11176	8531.0	8587.0
11179	1397.0	1846.0
644138	7.0	20.0
11178	142.0	229.0
644139	1.0	20.0
139285	419.0	1466.0
106480040	6.0	6.0
103695364	1.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	8000.0	7167.0
644159	0.0	0.0
103695365	6.0	0.0
11142	1948.0	464.0
166824	513.0	1888.0
106479019	0.0	0.0
11141	5.0	0.0
130872	2720.0	1271.0
106479018	0.0	0.0
644157	54.0	34.0
23122	3073.0	1962.0
106480006	0.0	0.0
106479017	0.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	21.0	10.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	23.0	11.0
23125	4788.0	2512.0
106480007	0.0	0.0
25786	216.0	153.0
106479014	0.0	0.0
25789	16.0	192.0
644150	61.0	384.0
23126	5986.0	5199.0
106479013	2.0	0.0
25788	43.0	457.0
23127	258.0	73.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	11759.0	4468.0
106479010	0.0	0.0
84129	33.0	25.0
106480011	11.0	0.0
106480010	0.0	0.0
84126	6.0	2.0
106480013	0.0	0.0
84125	82.0	76.0
25780	285.0	224.0
106480012	0.0	0.0
84128	1827.0	5899.0
23120	13.0	292.0
106480015	0.0	3.0
25782	3092.0	4400.0
106480014	0.0	0.0
11144	14.0	26.0
11143	3478.0	4706.0
139212	5.0	3.0
84124	1457.0	881.0
11146	378.0	965.0
11145	5665.0	237.0
11148	33.0	7.0
86781	46.0	42.0
11147	296.0	133.0
11149	157.0	26.0
392181	1.0	1.0
127294	57.0	155.0
644165	331.0	28.0
11151	1087.0	1916.0
166815	523.0	388.0
392188	0.0	0.0
106479009	0.0	0.0
11153	898.0	359.0
106479008	0.0	0.0
644168	37.0	34.0
11152	2260.0	880.0
106479007	0.0	0.0
25796	2732.0	1449.0
130888	203.0	440.0
23133	2698.0	2191.0
106479006	4.0	4.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	5186.0	3803.0
25798	14615.0	4319.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	3912.0	359.0
25797	396.0	280.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	4302.0	3906.0
106479002	0.0	0.0
25799	588.0	296.0
402055	988.0	1237.0
23138	159.0	193.0
106479001	0.0	0.0
23139	2035.0	4644.0
106479000	0.0	0.0
644160	4.0	1.0
106480020	0.0	1.0
25790	85.0	232.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	4922.0	6730.0
106480024	0.0	6.0
25791	10.0	175.0
23130	2394.0	1454.0
106480023	0.0	0.0
23131	3869.0	4984.0
25794	58.0	16.0
106480026	0.0	0.0
25793	7737.0	5616.0
23132	2941.0	1556.0
106480025	1.0	0.0
11155	222.0	28.0
11154	675.0	760.0
11157	1354.0	879.0
11156	2186.0	929.0
11159	478.0	285.0
139221	426.0	28.0
11158	1208.0	815.0
392193	1.0	1.0
23108	846.0	1805.0
23109	3.0	100.0
127281	877.0	1834.0
441608	0.0	0.0
154860	3.0	42.0
11120	2210.0	2146.0
343263	248.0	9.0
154865	18.0	7.0
25763	0.0	0.0
106479039	0.0	0.0
23101	70.0	62.0
106479038	37.0	44.0
23102	5747.0	3468.0
106479037	0.0	5.0
25764	179.0	107.0
106479036	0.0	0.0
106479035	0.0	1.0
23105	123.0	13.0
25766	345.0	689.0
106479034	0.0	0.0
25769	0.0	93.0
106479033	0.0	0.0
23107	3383.0	2324.0
106479032	0.0	0.0
