id	cde3831b-6eaf-4404-8357-f700f77f94e3	b918773c-1920-42aa-8493-22344ea5ac49
23143	2774.0	2005.0
106480036	2.0	0.0
84100	501.0	380.0
11166	38.0	1017.0
140258	1.0	0.0
644129	0.0	0.0
11165	1868.0	2266.0
84102	920.0	550.0
11168	5635.0	2592.0
84101	474.0	52.0
11167	25347.0	16027.0
644128	162.0	30.0
11169	348.0	871.0
11171	5345.0	8636.0
11170	7302.0	44.0
11173	1109.0	1465.0
441639	0.0	0.0
11172	0.0	0.0
343296	0.0	0.0
11174	103.0	46.0
644146	3.0	2.0
23155	1514.0	1820.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	3162.0	958.0
23158	5654.0	2892.0
106479069	0.0	0.0
441631	1795.0	622.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	4101.0	2731.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	3654.0	5580.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	6469.0	6219.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2547.0	3494.0
106480047	0.0	0.0
11177	2913.0	2854.0
11176	8829.0	6806.0
11179	1400.0	1398.0
644138	4.0	8.0
11178	911.0	594.0
644139	1.0	0.0
139285	634.0	797.0
106480040	3.0	0.0
103695364	0.0	25.0
103695363	0.0	0.0
644153	0.0	0.0
11140	11256.0	6349.0
644159	0.0	0.0
103695365	3.0	0.0
11142	6081.0	2085.0
166824	559.0	361.0
106479019	0.0	0.0
11141	2.0	0.0
130872	1054.0	1258.0
106479018	0.0	0.0
644157	49.0	65.0
23122	3157.0	2222.0
106480006	0.0	0.0
106479017	0.0	1.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	5.0	7.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	4.0	182.0
23125	4796.0	2759.0
106480007	0.0	0.0
25786	121.0	120.0
106479014	0.0	0.0
25789	159.0	99.0
644150	395.0	1602.0
23126	5205.0	4278.0
106479013	1.0	2.0
25788	66.0	215.0
23127	1165.0	1659.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	24706.0	34275.0
106479010	0.0	0.0
84129	41.0	207.0
106480011	3.0	0.0
106480010	0.0	0.0
84126	6.0	7.0
106480013	0.0	0.0
84125	926.0	45.0
25780	1922.0	968.0
106480012	0.0	0.0
84128	1526.0	1831.0
23120	55.0	55.0
106480015	0.0	0.0
25782	3038.0	2501.0
106480014	0.0	0.0
11144	29.0	165.0
11143	3156.0	2855.0
139212	273.0	1.0
84124	1283.0	1398.0
11146	316.0	233.0
11145	4706.0	259.0
11148	599.0	52.0
86781	15.0	50.0
11147	276.0	256.0
11149	497.0	1247.0
392181	0.0	0.0
127294	34.0	5.0
644165	240.0	5.0
11151	5814.0	703.0
166815	673.0	573.0
392188	0.0	0.0
106479009	0.0	0.0
11153	927.0	649.0
106479008	0.0	3.0
644168	7.0	0.0
11152	2164.0	1501.0
106479007	0.0	0.0
25796	2578.0	3430.0
130888	607.0	182.0
23133	2344.0	1759.0
106479006	4.0	0.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	4114.0	4120.0
25798	8850.0	7676.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	3270.0	282.0
25797	383.0	1122.0
106479003	1.0	0.0
106480018	0.0	0.0
23137	2920.0	2329.0
106479002	0.0	0.0
25799	590.0	514.0
402055	1013.0	1685.0
23138	1053.0	1102.0
106479001	0.0	2.0
23139	2295.0	3438.0
106479000	0.0	0.0
644160	1.0	2.0
106480020	0.0	0.0
25790	1436.0	56.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	5638.0	8591.0
106480024	0.0	0.0
25791	216.0	745.0
23130	2900.0	1780.0
106480023	0.0	0.0
23131	4049.0	4098.0
25794	73.0	28.0
106480026	0.0	1.0
25793	8059.0	9721.0
23132	2335.0	1724.0
106480025	1.0	0.0
11155	462.0	40.0
11154	750.0	164.0
11157	952.0	1085.0
11156	3724.0	5836.0
11159	586.0	220.0
139221	149.0	117.0
11158	1450.0	1036.0
392193	1.0	0.0
23108	1384.0	994.0
23109	7.0	397.0
127281	2315.0	2575.0
441608	0.0	0.0
154860	3.0	1207.0
11120	2282.0	951.0
343263	143.0	0.0
154865	256.0	19.0
25763	0.0	0.0
106479039	0.0	1.0
23101	63.0	2094.0
106479038	33.0	37.0
23102	6866.0	2927.0
106479037	1.0	41.0
25764	107.0	29.0
106479036	0.0	0.0
106479035	0.0	0.0
23105	184.0	2181.0
25766	424.0	606.0
106479034	0.0	0.0
25769	6.0	158.0
106479033	0.0	0.0
23107	3564.0	2969.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	1296.0	1277.0
106479030	0.0	0.0
84148	2450.0	1043.0
84144	810.0	279.0
11122	1202.0	2.0
84146	2608.0	1926.0
11124	2854.0	3312.0
11123	2039.0	2327.0
11126	103.0	6.0
84140	424.0	288.0
11128	1615.0	2108.0
84142	642.0	285.0
84141	2130.0	160.0
139231	2647.0	1948.0
11127	1294.0	972.0
23119	501.0	635.0
644186	9.0	54.0
11131	89.0	112.0
11130	322.0	1830.0
106479029	0.0	0.0
23111	4808.0	4926.0
106479028	0.0	0.0
25774	1.0	1.0
23112	3310.0	2797.0
106479027	0.0	0.0
25776	1755.0	2444.0
23113	2183.0	1538.0
106479026	0.0	0.0
25775	4.0	11.0
23114	2289.0	1556.0
106479025	7.0	3.0
25778	2701.0	3085.0
106479024	0.0	1.0
25777	16480.0	21231.0
23116	1753.0	395.0
106479023	2.0	2.0
23117	48.0	12.0
106479022	0.0	0.0
23118	6381.0	5513.0
106479021	0.0	0.0
115294	4868.0	4663.0
106479020	5.0	5.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	275.0	35.0
106480004	1.0	0.0
25771	3183.0	5232.0
84138	381.0	561.0
106480003	0.0	1.0
11133	353.0	278.0
84133	24.0	33.0
84132	1043.0	2231.0
11132	1016.0	863.0
11135	6231.0	7722.0
84135	711.0	742.0
84134	915.0	887.0
11137	2557.0	5133.0
115290	669.0	24625.0
11136	12.0	10.0
84131	959.0	1123.0
11138	1960.0	1253.0
730993	1.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	2.0
100272147	0.0	0.0
345895	2060.0	13.0
729993	29.0	3.0
50717	3816.0	2264.0
102465257	2.0	0.0
102465256	0.0	0.0
102465255	1.0	2.0
729991	802.0	1004.0
102465254	1.0	0.0
102465253	0.0	0.0
164284	6.0	207.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	0.0	1.0
102465251	0.0	0.0
102465250	3.0	0.0
730974	0.0	0.0
392194	0.0	30.0
392197	2.0	1.0
646702	1.0	0.0
646701	1.0	0.0
646721	0.0	0.0
729962	0.0	2.0
729967	1093.0	1033.0
2504	13.0	12.0
2503	37.0	15.0
284418	0.0	0.0
2502	9.0	9.0
284417	755.0	28.0
2501	94.0	57.0
2500	158.0	79.0
284415	17.0	4.0
404635	1.0	2.0
619190	1.0	0.0
404636	833.0	1595.0
2509	36.0	11.0
646723	6.0	6.0
2508	48.0	31.0
2507	7.0	6.0
619189	1.0	0.0
164237	10.0	2.0
729956	3.0	1.0
140290	39.0	19.0
729952	1.0	3.0
2515	0.0	2.0
284408	100.0	50.0
2512	397383.0	153477.0
284406	337.0	1225.0
2510	0.0	1.0
284403	104.0	1637.0
284402	30.0	25.0
2519	4426.0	5458.0
2518	1.0	1.0
2517	6192.0	2669.0
2516	0.0	64.0
646755	1.0	4.0
646754	0.0	0.0
646753	0.0	0.0
260434	1.0	2.0
23189	4501.0	1463.0
260436	318.0	0.0
23180	7714.0	1807.0
2526	781.0	330.0
23181	2320.0	1937.0
2525	360.0	6.0
2524	273.0	440.0
2523	1011.0	677.0
23184	4177.0	5097.0
2521	15494.0	13634.0
23185	5916.0	5462.0
23186	3770.0	2268.0
2520	0.0	12.0
23187	6595.0	2716.0
2529	89.0	36.0
2528	35.0	2.0
2527	0.0	0.0
152273	7263.0	677.0
644100	3.0	0.0
646766	15.0	20.0
644101	13.0	31.0
23199	6731.0	3374.0
260425	5158.0	435.0
729974	0.0	0.0
260429	10.0	5.0
2537	6217.0	4100.0
23191	12363.0	11185.0
23192	2453.0	2365.0
23193	26804.0	51019.0
2535	1017.0	874.0
2534	5580.0	1606.0
23194	2104.0	5374.0
2533	2699.0	508.0
23195	4285.0	2619.0
23196	13423.0	19612.0
2532	4205.0	3.0
23197	4275.0	6878.0
2531	5258.0	10695.0
2530	1672.0	1526.0
23198	4437.0	7872.0
345829	1.0	0.0
646759	0.0	0.0
646758	2.0	1.0
2539	5462.0	5479.0
2538	0.0	0.0
23190	8093.0	8096.0
25903	2467.0	2068.0
25902	2152.0	3413.0
25904	1721.0	1240.0
100129866	1.0	1.0
25907	108.0	3025.0
100130855	28.0	25.0
25906	755.0	983.0
25909	2758.0	3621.0
100127206	0.0	0.0
100129867	0.0	0.0
2551	2568.0	1363.0
2550	748.0	1960.0
25901	2044.0	1767.0
25900	1481.0	230.0
2548	17537.0	34824.0
223075	24.0	0.0
2547	18454.0	33311.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	23.0	22.0
2542	1246.0	4382.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	1.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	3821.0	772.0
100874404	0.0	0.0
25914	674.0	607.0
100130848	0.0	0.0
25913	1305.0	1919.0
100129858	61.0	17.0
25915	3559.0	2339.0
25917	1864.0	1893.0
2562	217.0	149.0
2561	215.0	51.0
2560	9.0	0.0
25912	11868.0	17575.0
25911	1011.0	1871.0
2559	0.0	2.0
2558	1.0	78.0
2557	6.0	0.0
2556	6.0	317.0
2555	8.0	3.0
2554	3.0	1.0
2553	2233.0	2291.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	30.0	151.0
2572	0.0	3.0
2571	28.0	562.0
2570	6.0	11.0
2569	1.0	57.0
2568	184.0	0.0
2567	6.0	50.0
2566	1.0	27.0
2565	4.0	0.0
2564	844.0	2129.0
2563	248.0	380.0
100874425	0.0	0.0
100874424	0.0	1.0
100874423	0.0	0.0
100129842	476.0	172.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	1.0
100130827	34.0	5.0
100129836	3.0	0.0
100874410	0.0	0.0
286676	865.0	644.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	1069.0	1387.0
2583	110.0	3366.0
2582	2303.0	1939.0
2581	4817.0	1685.0
2580	6133.0	3252.0
100874419	0.0	0.0
100874414	1.0	0.0
100874413	0.0	4.0
100874412	0.0	0.0
100874411	0.0	0.0
100874418	0.0	0.0
223082	1080.0	3069.0
100874417	2.0	3.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	38.0	23.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	1.0	1.0
100874440	0.0	0.0
2595	2393.0	589.0
2593	596.0	3201.0
100379300	1.0	0.0
2592	1377.0	773.0
2591	1811.0	3936.0
441389	33.0	16.0
2590	5976.0	23962.0
441386	9.0	10.0
127617	6.0	0.0
2589	6438.0	15850.0
2588	1926.0	3681.0
2587	4.0	11.0
441391	12.0	29.0
284018	495.0	885.0
2585	1169.0	1218.0
100874447	1.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	291.0	72.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	2.0	1.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	4.0	6.0
100874430	0.0	0.0
100129813	3.0	1.0
441377	0.0	0.0
441376	421.0	17.0
441381	0.0	0.0
127602	160.0	1044.0
2597	52129.0	225268.0
2596	10.0	217.0
100874436	0.0	0.0
284004	1007.0	1030.0
100874435	0.0	0.0
100874434	3.0	4.0
100874433	0.0	8.0
284001	1599.0	1059.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	8.0	8.0
100874464	0.0	1.0
100874462	4.0	0.0
100129801	0.0	0.0
100874469	0.0	0.0
100874468	0.0	0.0
100874467	0.0	1.0
100874466	1.0	0.0
100874450	0.0	0.0
50937	1263.0	159.0
100874454	0.0	0.0
50939	21.0	6.0
100874453	0.0	0.0
100874452	1.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	0.0	1.0
50940	22.0	100.0
100874455	0.0	0.0
50943	121.0	57.0
50945	0.0	0.0
50944	51.0	33.0
100874459	0.0	1.0
23328	8668.0	1299.0
23329	789.0	475.0
84281	345.0	485.0
84280	1692.0	2511.0
644076	1.0	0.0
11340	1009.0	1299.0
644079	1.0	1.0
25983	1481.0	1193.0
127665	0.0	0.0
23321	3472.0	15706.0
115677	2581.0	50.0
644070	0.0	0.0
23322	749.0	444.0
25984	141.0	3.0
23324	8041.0	5886.0
25987	2006.0	9168.0
23325	3903.0	2342.0
23326	15081.0	12968.0
25989	1953.0	1035.0
23327	11715.0	9418.0
25988	849.0	1016.0
25981	1556.0	165.0
25980	3476.0	2721.0
11342	6631.0	13760.0
84287	2531.0	3929.0
84286	1610.0	632.0
11341	72.0	6.0
284058	4083.0	5554.0
84289	1420.0	652.0
11344	3187.0	2039.0
11343	22777.0	1887.0
84288	1053.0	438.0
84283	365.0	781.0
11346	29595.0	15379.0
11345	6021.0	3899.0
84282	1928.0	2528.0
84285	1416.0	1239.0
84284	2385.0	3793.0
23339	7215.0	3545.0
84270	942.0	1577.0
23331	4448.0	1831.0
25994	2725.0	2132.0
23332	4107.0	4467.0
25996	2689.0	2945.0
23333	2950.0	3466.0
23334	3588.0	1487.0
25998	4278.0	3112.0
23335	2155.0	1133.0
23336	3499.0	1926.0
441332	0.0	0.0
644082	1.0	0.0
23338	5336.0	7554.0
25999	1226.0	1339.0
441331	0.0	0.0
84279	898.0	1299.0
25992	2785.0	808.0
84276	1229.0	747.0
84275	385.0	1270.0
284047	33.0	69.0
84278	190.0	346.0
84277	872.0	1196.0
84272	4168.0	3885.0
84271	8232.0	5634.0
84274	1442.0	1230.0
84273	1564.0	1189.0
23306	1175.0	3708.0
23307	5656.0	2020.0
284040	52.0	14.0
23308	217.0	203.0
23309	3276.0	2854.0
25961	160.0	186.0
25960	6004.0	1239.0
25963	8968.0	4735.0
23300	3795.0	2812.0
23301	2740.0	3177.0
25962	3888.0	5072.0
23302	714.0	75.0
23303	4835.0	664.0
644096	570.0	1716.0
23304	4135.0	2325.0
25966	1997.0	1721.0
23305	132.0	897.0
644094	1.0	1.0
11328	10583.0	27402.0
11329	3605.0	5840.0
11320	5111.0	571.0
137012	4.0	5.0
113000	874.0	2134.0
11322	5733.0	6386.0
11321	2063.0	3599.0
284034	10.0	0.0
11326	11446.0	548.0
11325	8558.0	9022.0
23317	4410.0	11924.0
84290	32.0	185.0
25979	2023.0	1324.0
23318	2181.0	1800.0
84292	374.0	689.0
25972	2011.0	2816.0
23310	1406.0	1734.0
441359	0.0	0.0
25974	452.0	469.0
23312	2324.0	1545.0
25973	294.0	329.0
23313	6088.0	19798.0
25976	4493.0	6402.0
23314	209.0	844.0
25975	2780.0	77881.0
441355	1.0	76.0
25978	3279.0	2378.0
23315	1956.0	1552.0
25977	2233.0	1990.0
23316	17.0	4.0
11339	34.0	231.0
11338	8019.0	7113.0
441362	0.0	0.0
441361	0.0	0.0
140660	3.0	3.0
115650	318.0	326.0
127623	1.0	1.0
25970	2670.0	1778.0
284029	221.0	144.0
115653	0.0	0.0
84298	1259.0	1446.0
11331	8952.0	18377.0
11330	1.0	2.0
11333	6268.0	14121.0
152641	171.0	60.0
11332	1421.0	3602.0
84299	1978.0	3587.0
11335	6992.0	17863.0
84294	1302.0	1794.0
11334	1987.0	1623.0
84293	3685.0	15768.0
84296	97.0	158.0
11337	4530.0	3145.0
284021	302.0	61.0
84295	1411.0	880.0
11336	3763.0	8800.0
25946	2474.0	7607.0
25949	3880.0	2400.0
25948	3474.0	4718.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	5.0	7.0
25941	5259.0	8445.0
25940	2155.0	2021.0
100130892	6.0	24.0
25943	4125.0	2566.0
25942	5493.0	4624.0
100130890	119.0	77.0
25945	1334.0	906.0
11309	19045.0	1343.0
284099	2.0	7.0
284098	566.0	995.0
25957	3959.0	2804.0
140609	7805.0	3447.0
25959	21793.0	2417.0
100130889	57.0	63.0
100130887	21.0	17.0
25950	253.0	268.0
25953	4923.0	2244.0
25956	165.0	58.0
11317	0.0	0.0
11316	6357.0	9580.0
11319	1903.0	2124.0
11318	433.0	7.0
100379378	0.0	0.0
11311	2197.0	1825.0
11313	3536.0	2949.0
140603	0.0	0.0
11315	10145.0	9173.0
284086	517.0	339.0
11314	793.0	399.0
25925	1922.0	381.0
284085	0.0	2.0
25924	834.0	6.0
25927	1749.0	281.0
284083	3.0	1.0
100130879	1.0	0.0
25926	2065.0	3337.0
139628	0.0	0.0
25929	1903.0	2442.0
25928	2031.0	27.0
441328	0.0	2.0
127687	1521.0	2482.0
100130873	1.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	7867.0	7589.0
441323	0.0	0.0
25920	4634.0	5175.0
25923	8303.0	4065.0
140612	510.0	470.0
100129880	0.0	0.0
284076	247.0	13.0
100129882	5.0	1.0
25936	1636.0	1541.0
25938	2191.0	779.0
25937	10297.0	7996.0
284071	16.0	57.0
100130866	0.0	0.0
25939	15808.0	2144.0
113026	1948.0	1960.0
441317	0.0	0.0
441315	0.0	0.0
25930	5327.0	4676.0
441314	0.0	0.0
441313	0.0	0.0
25932	22692.0	8786.0
127671	0.0	0.0
25934	1498.0	965.0
127670	0.0	0.0
284069	217.0	1107.0
140623	12.0	5.0
140625	1.0	0.0
284067	4.0	5.0
100129871	0.0	0.0
140628	614.0	475.0
406982	0.0	0.0
406981	0.0	0.0
406984	0.0	0.0
406983	2.0	0.0
406986	0.0	1.0
406985	1.0	0.0
406988	2.0	17.0
406987	0.0	0.0
23287	2123.0	1180.0
23288	2892.0	5089.0
406980	0.0	0.0
84206	198.0	504.0
23281	84.0	32.0
84203	4.0	5.0
23283	2709.0	2224.0
23284	578.0	1023.0
140596	0.0	2.0
23285	308.0	201.0
152579	1072.0	4886.0
140597	383.0	19.0
23286	6704.0	2497.0
152578	0.0	12.0
406979	0.0	0.0
406978	0.0	0.0
152573	588.0	4.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	1.0
406972	0.0	53.0
406974	0.0	0.0
406977	2.0	0.0
406976	1.0	0.0
23299	4749.0	10544.0
201725	423.0	464.0
23291	4333.0	5754.0
23293	2539.0	2132.0
23294	8372.0	2905.0
23295	7091.0	2607.0
406968	2.0	1.0
406967	0.0	0.0
646658	112.0	11.0
152586	14.0	0.0
406969	0.0	1.0
406960	0.0	0.0
11281	15.0	719.0
406962	19.0	7.0
646672	6.0	2.0
11280	59.0	57.0
406961	0.0	0.0
11283	0.0	1.0
406964	0.0	0.0
11282	6346.0	14367.0
406963	0.0	1.0
644016	4.0	3.0
11285	1462.0	6826.0
406966	0.0	0.0
11284	1530.0	1313.0
406965	1.0	0.0
23265	4982.0	4991.0
23266	14452.0	2880.0
23268	2491.0	2469.0
23269	2985.0	2469.0
84229	603.0	2.0
164592	11.0	13.0
59269	1638.0	590.0
84225	831.0	251.0
23261	2174.0	1582.0
84224	798.0	868.0
23262	2206.0	1296.0
23263	2006.0	1955.0
23264	12040.0	10844.0
84226	78.0	75.0
84221	356.0	538.0
406957	1.0	0.0
84220	0.0	1.0
406956	1.0	0.0
84223	1676.0	1765.0
406959	0.0	0.0
406958	0.0	0.0
84222	116.0	132.0
646685	0.0	0.0
644022	1.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	2.0	5.0
406952	0.0	0.0
406955	0.0	0.0
406954	1.0	0.0
23276	1431.0	986.0
23277	4635.0	6468.0
23279	3369.0	3891.0
59277	7300.0	939.0
59272	240.0	137.0
59271	1925.0	744.0
59274	2100.0	3537.0
84218	0.0	0.0
84217	372.0	46.0
23270	2576.0	1803.0
23271	4295.0	5753.0
84219	759.0	696.0
23272	4950.0	4443.0
23274	3569.0	1174.0
84216	240.0	1336.0
84215	55.0	6.0
23275	1727.0	1853.0
406946	0.0	0.0
84210	1.0	2.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	11322.0	4583.0
644037	3.0	5.0
11260	4672.0	9084.0
646698	0.0	0.0
11262	526.0	50.0
23243	3080.0	2517.0
23244	8728.0	8109.0
59286	5611.0	4879.0
23245	374.0	6459.0
23246	1692.0	6810.0
23247	2361.0	999.0
59283	56.0	34.0
23248	4689.0	4330.0
644030	1.0	3.0
59285	351.0	1.0
59284	2.0	0.0
84247	3638.0	3994.0
23240	2134.0	1210.0
84246	1215.0	5495.0
84249	17.0	47.0
23241	5400.0	3801.0
23242	4604.0	1284.0
84248	4383.0	20146.0
84243	2171.0	4148.0
11264	5121.0	1879.0
84245	1051.0	1057.0
11267	3066.0	6298.0
11266	780.0	721.0
11269	1237.0	953.0
84240	1002.0	1182.0
11270	792.0	2256.0
644042	1.0	2.0
11272	39.0	35.0
11274	448.0	660.0
11273	6034.0	7951.0
23254	2062.0	1233.0
23255	510.0	6061.0
23256	2922.0	1963.0
23258	8284.0	4688.0
23259	2908.0	1679.0
644041	19.0	0.0
84239	5513.0	50.0
23250	18992.0	5175.0
84236	2103.0	2763.0
23251	38.0	112.0
23252	675.0	773.0
140564	366.0	71.0
23253	4327.0	2979.0
84232	7096.0	13898.0
11276	4250.0	2463.0
11275	2368.0	1550.0
84231	4746.0	11584.0
49861	6.0	57.0
11278	1227.0	814.0
49860	1.0	0.0
84233	755.0	685.0
11277	0.0	0.0
11279	739.0	423.0
84230	2868.0	2279.0
23229	1984.0	334.0
49856	1006.0	1881.0
644054	0.0	7.0
49855	1553.0	957.0
644059	0.0	0.0
49854	1191.0	759.0
11240	801.0	133.0
23221	12432.0	666.0
25884	348.0	29.0
23223	2118.0	3502.0
25886	232.0	659.0
23224	14524.0	8404.0
25885	3828.0	4056.0
23225	3506.0	12618.0
25888	747.0	676.0
23228	1323.0	201.0
644050	1.0	0.0
201780	73.0	249.0
84269	1040.0	938.0
152559	654.0	1593.0
25880	484.0	599.0
84268	1411.0	1414.0
23220	6328.0	1424.0
140576	6783.0	13560.0
84265	2068.0	1604.0
11243	1523.0	1277.0
139599	18.0	92.0
84264	195.0	471.0
140578	25.0	9.0
84267	1372.0	1089.0
11245	803.0	2533.0
84266	1944.0	1469.0
11244	3122.0	2316.0
84261	630.0	2086.0
11247	36.0	5185.0
139596	874.0	376.0
84260	1213.0	1460.0
84263	5404.0	1897.0
11249	11.0	3.0
84262	879.0	7130.0
11248	1280.0	173.0
345557	883.0	510.0
406993	0.0	0.0
406992	2.0	8.0
406995	0.0	0.0
406994	0.0	0.0
11250	1.0	2.0
406997	0.0	0.0
406996	0.0	0.0
11252	9606.0	7062.0
406999	0.0	0.0
11251	110.0	4.0
406998	0.0	0.0
23232	867.0	771.0
25895	722.0	794.0
23233	2285.0	3717.0
25894	514.0	3890.0
25897	5236.0	4200.0
23234	647.0	2038.0
25896	1139.0	1574.0
23235	6416.0	4560.0
23236	1048.0	2390.0
25898	1511.0	713.0
23237	1153.0	17.0
644063	20.0	16.0
406991	0.0	0.0
23239	1419.0	1596.0
406990	0.0	0.0
25891	1690.0	2012.0
84258	41.0	17.0
25890	15320.0	295.0
25893	128.0	45.0
23230	2859.0	1143.0
23231	10386.0	3545.0
84259	769.0	1794.0
84254	1090.0	1070.0
11254	2060.0	7.0
84253	406.0	342.0
11253	4528.0	8699.0
406989	0.0	0.0
84256	1901.0	3088.0
11255	0.0	1.0
84255	2164.0	4721.0
84250	507.0	355.0
11258	2854.0	2283.0
11257	828.0	2372.0
84251	473.0	297.0
11259	6767.0	1976.0
100874483	0.0	0.0
100874482	1.0	1.0
100874480	1.0	1.0
406900	3.0	3.0
100874484	2.0	3.0
201799	1130.0	488.0
201798	76.0	14.0
50831	2.0	0.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	19.0	11.0
50835	0.0	0.0
50834	1.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	1.0	2.0
102465138	2.0	0.0
50839	2.0	1.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	1.0	0.0
102465136	6.0	1.0
100874476	2.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	1.0
50840	45.0	58.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	1.0	0.0
50846	75.0	2.0
100499183	166.0	724.0
50848	13415.0	29176.0
2601	3.0	8.0
100499177	1506.0	1973.0
102465141	1.0	0.0
50853	1168.0	135.0
2609	1.0	2.0
102465140	0.0	0.0
50852	234.0	10.0
50855	272.0	377.0
50854	5409.0	15703.0
100499171	0.0	0.0
50856	559.0	68.0
50859	83.0	452.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	1.0	4.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	1363.0	1439.0
2613	0.0	8.0
2611	1.0	2.0
50862	4224.0	3524.0
50861	2207.0	7220.0
2619	1948.0	913.0
50863	989.0	709.0
100874499	0.0	0.0
2618	2944.0	5891.0
50865	4048.0	1813.0
2617	4586.0	10803.0
2616	284.0	934.0
2615	6214.0	1257.0
406940	0.0	3.0
406942	0.0	0.0
646612	16.0	7.0
406941	0.0	1.0
406944	0.0	0.0
406943	0.0	3.0
100996876	0.0	0.0
2625	700.0	578.0
2624	3649.0	1186.0
2623	56.0	3.0
2622	1554.0	979.0
2621	24609.0	5485.0
2620	145.0	6.0
406935	7.0	0.0
406934	0.0	0.0
646603	0.0	72.0
406937	0.0	0.0
406936	0.0	0.0
2629	2926.0	5371.0
406939	0.0	0.0
646609	3.0	0.0
2628	1194.0	1162.0
406938	0.0	0.0
2627	2666.0	93.0
2626	29.0	689.0
406931	0.0	0.0
406930	0.0	0.0
406933	1.0	0.0
406932	0.0	0.0
646620	0.0	0.0
2636	0.0	8.0
2635	2596.0	472.0
2634	6892.0	3858.0
2633	6455.0	1060.0
2632	2710.0	2829.0
2631	4480.0	8158.0
2630	53.0	62.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	1.0
406925	5.0	0.0
406928	0.0	0.0
2639	1132.0	1441.0
406927	0.0	0.0
646619	1.0	0.0
2638	0.0	0.0
2637	0.0	63.0
406929	1.0	0.0
646630	1.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1449.0	282.0
2647	2058.0	1720.0
2646	6.0	10.0
2645	38.0	120.0
2644	860.0	366.0
2643	1127.0	686.0
2642	2.0	7.0
2641	1.0	0.0
406913	16.0	3.0
646627	1.0	104.0
406912	1.0	0.0
646625	1.0	2.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	317.0	267.0
406919	0.0	0.0
2648	1501.0	5828.0
406918	0.0	0.0
646641	0.0	0.0
646640	1.0	0.0
