id	80dfa38c-5905-4a58-bb0c-246dccc2bbc7	f69a97ec-c6c0-4450-83f1-3280f31ad447
5166	11076.0	74.0
100422997	5.0	2.0
5167	372.0	295.0
5168	10648.0	1231.0
5169	193.0	3.0
101929559	20.0	4.0
101929557	0.0	6.0
5160	3891.0	4428.0
5161	0.0	0.0
256764	117.0	2.0
254100	84.0	70.0
254102	12240.0	13386.0
5159	22721.0	17999.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	2.0	1.0
5173	0.0	2.0
100420341	65.0	74.0
5174	11.0	14.0
5175	88862.0	6434.0
5176	10003.0	10289.0
5178	464.0	60.0
5179	385.0	2.0
5170	2695.0	2293.0
5172	509.0	4.0
100420342	0.0	2.0
5184	10074.0	4656.0
5187	11681.0	10925.0
5188	819.0	2023.0
5189	1319.0	700.0
254173	47.0	14.0
254170	1742.0	860.0
100420359	0.0	0.0
100420358	14.0	7.0
100420356	2.0	3.0
100420354	0.0	0.0
5195	2438.0	2214.0
5196	175.0	2.0
5197	1.0	1.0
5198	1641.0	2668.0
5199	1879.0	63.0
254187	7.0	2.0
5190	1757.0	2397.0
5191	577.0	821.0
5192	1056.0	1588.0
5193	421.0	250.0
5194	3036.0	4939.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	113.0	3.0
105375380	0.0	0.0
53400	0.0	0.0
53405	25539.0	74.0
100420377	0.0	0.0
53409	1.0	0.0
100420376	0.0	0.0
53407	2049.0	1549.0
100419392	7.0	4.0
100419391	3.0	1.0
101929520	0.0	2.0
768219	0.0	0.0
768218	0.0	0.0
768222	8.0	1.0
254158	2.0	5.0
53410	0.0	0.0
768220	4.0	3.0
100420393	0.0	1.0
100420392	0.0	0.0
112609	43.0	6.0
28457	16.0	1.0
28458	321.0	6.0
28452	6.0	8.0
28450	175.0	27.0
28455	142.0	31.0
28453	1.0	0.0
28454	62.0	0.0
90390	617.0	454.0
28468	287.0	12.0
653458	0.0	0.0
28469	1.0	2.0
101340251	1.0	1.0
101340250	0.0	0.0
101340252	3.0	0.0
28462	4.0	0.0
28463	12.0	0.0
28461	70.0	4.0
28466	29.0	0.0
28467	265.0	0.0
653464	1022.0	342.0
28464	29.0	1.0
28465	236.0	20.0
653489	22.0	23.0
28438	0.0	0.0
28435	0.0	0.0
28439	578.0	5.0
653492	0.0	0.0
28430	1.0	0.0
28433	0.0	0.0
28434	99.0	2.0
28431	1.0	0.0
28432	7.0	0.0
28448	361.0	37.0
28449	1.0	0.0
28446	3.0	0.0
28447	0.0	0.0
28440	0.0	0.0
28441	3.0	0.0
653483	46.0	18.0
28444	181.0	4.0
28445	50.0	0.0
28442	807.0	64.0
653486	0.0	0.0
28443	0.0	0.0
28415	2.0	0.0
28416	9.0	0.0
28413	0.0	0.0
28414	4.0	1.0
28419	0.0	0.0
28417	3.0	0.0
28418	0.0	0.0
124626	1.0	1.0
388503	1.0	0.0
28411	1.0	0.0
28412	23.0	4.0
28410	63.0	0.0
388507	194.0	284.0
653499	4.0	68.0
28426	59.0	0.0
28427	1.0	0.0
28424	42.0	1.0
28425	1.0	0.0
28428	3.0	0.0
28429	3.0	1.0
28422	0.0	0.0
28423	58.0	2.0
28420	176.0	24.0
28421	6.0	0.0
102723099	8.0	33.0
388524	6.0	16.0
124602	18.0	10.0
388523	11.0	1.0
112611	502.0	188.0
28405	0.0	0.0
28408	506.0	5.0
28409	47.0	10.0
112616	3422.0	2285.0
28406	0.0	1.0
28407	1.0	0.0
388514	19.0	0.0
28400	19.0	0.0
388512	32.0	7.0
28401	49.0	2.0
134359	265.0	369.0
158326	507.0	14.0
339263	479.0	368.0
401730	0.0	0.0
146336	0.0	2.0
401725	1.0	1.0
401720	22.0	6.0
90557	53.0	208.0
90550	4212.0	4591.0
158314	19.0	3.0
106478999	1.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	2.0
106478992	0.0	0.0
339257	0.0	2.0
106478991	1.0	0.0
339258	0.0	1.0
106478990	0.0	0.0
800	19760.0	23081.0
801	42404.0	68275.0
802	1.0	1.0
342892	107.0	154.0
804	0.0	1.0
805	42274.0	33053.0
342898	0.0	1.0
342897	28.0	1363.0
806	117.0	46.0
401718	1.0	4.0
807	2.0	3.0
401717	6.0	6.0
808	18416.0	18216.0
158345	30.0	75.0
339240	1.0	2.0
90586	104.0	0.0
339241	1.0	111.0
90589	14.0	7.0
378884	56.0	144.0
339244	0.0	55.0
653404	1.0	0.0
90580	663.0	969.0
391825	0.0	1.0
391827	2.0	2.0
810	27.0	4735.0
811	64289.0	93117.0
340221	2.0	3.0
813	12398.0	17097.0
814	574.0	243.0
815	187.0	186.0
816	12.0	105.0
401708	0.0	0.0
817	5325.0	5829.0
818	2610.0	3114.0
819	2027.0	2239.0
90576	272.0	115.0
339230	1677.0	4439.0
339231	883.0	754.0
339229	682.0	923.0
122335	0.0	0.0
124997	3606.0	5960.0
340217	0.0	0.0
124995	2615.0	3444.0
378881	0.0	0.0
820	379.0	10.0
821	48742.0	59367.0
822	31346.0	37312.0
823	18954.0	47852.0
824	44877.0	43807.0
825	304.0	25.0
826	39884.0	39770.0
827	243.0	11.0
134391	0.0	0.0
829	13266.0	18603.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	7.0	1.0
106478966	1.0	0.0
106478965	3.0	0.0
161931	16.0	20.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	21.0	0.0
106478962	45.0	21.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	0.0	0.0
340205	57.0	17.0
340206	122.0	19.0
388228	189.0	72.0
830	12946.0	5644.0
831	28601.0	39792.0
832	19277.0	21129.0
833	3718.0	6659.0
834	4308.0	5263.0
835	2560.0	2706.0
836	2146.0	3231.0
837	9491.0	11530.0
838	198.0	42.0
342865	0.0	0.0
340204	1.0	0.0
839	581.0	629.0
90594	431.0	267.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	0.0	15.0
100505994	353.0	692.0
106478957	1.0	2.0
106478956	0.0	1.0
641451	2.0	0.0
106478955	0.0	0.0
106478954	1.0	0.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	150.0	80.0
106478951	2.0	0.0
106478950	0.0	0.0
146310	1.0	0.0
90592	1022.0	402.0
7809	2.0	2.0
840	5231.0	4338.0
841	2183.0	2027.0
842	2221.0	1057.0
843	3245.0	1836.0
844	24.0	6.0
136991	10.0	0.0
845	127.0	2.0
342850	8.0	1.0
846	8.0	0.0
7802	3092.0	125.0
847	23974.0	3961.0
7804	1092.0	2178.0
7803	36761.0	20948.0
7805	76141.0	10573.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	4.0	1.0
376267	2575.0	931.0
106478986	0.0	0.0
106478985	10.0	2.0
106478984	0.0	0.0
388254	5.0	0.0
106478983	0.0	0.0
388255	2.0	0.0
106478982	11.0	2.0
339201	393.0	386.0
653447	727.0	924.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	4.0	2.0
7818	5147.0	6610.0
28595	32.0	14.0
148979	11.0	192.0
28592	13.0	10.0
28593	2.0	0.0
28599	0.0	0.0
401744	0.0	0.0
28597	0.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	3425.0	1433.0
857	101666.0	13208.0
641457	2.0	2.0
7812	45334.0	55262.0
858	29329.0	6682.0
641456	3.0	2.0
859	15.0	0.0
28591	2.0	1.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	7.0	4.0
106478976	1.0	1.0
106478975	0.0	1.0
106478974	0.0	1.0
106478973	16.0	11.0
106478972	4.0	0.0
653435	1.0	1.0
106478971	18.0	2.0
653436	17.0	0.0
106478970	0.0	0.0
653437	0.0	0.0
146330	329.0	309.0
146325	1.0	1.0
860	363.0	2080.0
861	16428.0	7739.0
862	544.0	176.0
653440	491.0	378.0
863	1071.0	137.0
653441	58.0	33.0
864	3698.0	1091.0
865	4389.0	4133.0
866	5.0	3.0
867	5078.0	2995.0
868	4507.0	2224.0
869	5.0	0.0
134353	473.0	1040.0
641467	15.0	38.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	17.0	11.0
219402	1399.0	1249.0
106478923	0.0	0.0
7840	1786.0	1781.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	5.0	0.0
7841	5468.0	5054.0
388276	0.0	0.0
388275	6.0	2.0
388272	617.0	814.0
871	21646.0	38789.0
873	2739.0	4155.0
874	402.0	357.0
875	32.0	3.0
7832	28700.0	5483.0
100505967	0.0	0.0
7837	9495.0	8015.0
106478919	0.0	1.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	1.0
106478913	0.0	0.0
106478912	0.0	0.0
7851	3107.0	5523.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	483.0	1307.0
106478910	0.0	0.0
7852	10011.0	3017.0
100270754	0.0	0.0
881	176.0	12.0
100270755	1.0	5.0
883	307.0	262.0
885	29.0	3.0
886	0.0	0.0
887	0.0	0.0
100270753	0.0	0.0
7844	2657.0	2012.0
889	1890.0	1175.0
7846	35750.0	19697.0
106478909	0.0	0.0
219409	0.0	0.0
7849	710.0	722.0
220416	14.0	1.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	3156.0	2862.0
106478944	0.0	0.0
100174857	0.0	1.0
106478943	32.0	3.0
5201	4831.0	5596.0
106478942	9.0	1.0
5202	3810.0	5201.0
106478941	0.0	0.0
106478940	0.0	0.0
890	139.0	1788.0
891	252.0	4342.0
892	4362.0	5276.0
894	7965.0	659.0
342808	0.0	3.0
895	3.0	0.0
896	17656.0	4083.0
388289	1.0	2.0
897	2.0	0.0
898	93.0	827.0
899	343.0	1310.0
7855	3693.0	1505.0
7857	255.0	32.0
171392	279.0	367.0
100505989	5.0	0.0
106478939	1.0	0.0
219417	0.0	0.0
106478938	1.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	3838.0	9234.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	15.0	4.0
5210	588.0	3752.0
7873	2940.0	10650.0
100505975	5.0	0.0
106478933	0.0	0.0
5211	13919.0	23427.0
106478932	0.0	0.0
219432	0.0	0.0
5212	11.0	0.0
106478931	0.0	0.0
5213	2968.0	3774.0
219431	0.0	0.0
7874	10905.0	12064.0
106478930	0.0	0.0
388284	203.0	40.0
171389	102.0	16.0
100420508	1.0	0.0
100420505	46.0	4.0
105377595	48.0	8.0
5203	590.0	1259.0
7866	3222.0	5684.0
100420503	1.0	0.0
5204	17856.0	16375.0
100420502	30.0	2.0
5205	4401.0	5915.0
100420501	1.0	0.0
7867	7718.0	10358.0
5207	8.0	21.0
7869	9858.0	1956.0
5208	5296.0	3536.0
106478929	0.0	0.0
5209	50576.0	32484.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	487.0	87.0
7884	2434.0	3131.0
219445	0.0	0.0
5222	2.0	1.0
90523	15.0	0.0
5223	2850.0	14698.0
5224	0.0	0.0
90522	1958.0	3486.0
100419521	2.0	1.0
220433	6.0	16.0
146378	0.0	0.0
100420519	0.0	1.0
5214	10532.0	31507.0
158373	244.0	320.0
7879	27991.0	50391.0
5216	54629.0	84302.0
100420512	0.0	0.0
5217	1432.0	14641.0
5218	2287.0	744.0
158376	286.0	54.0
100505929	1.0	6.0
158358	2772.0	3107.0
5230	34347.0	121078.0
220429	0.0	0.0
5232	0.0	0.0
5233	8.0	16.0
101929467	3.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	19.0	3.0
100505919	0.0	0.0
100420527	5.0	11.0
100420526	1.0	0.0
5225	22034.0	1.0
5226	15997.0	15680.0
100505911	66.0	64.0
5228	253.0	16563.0
90507	2214.0	1132.0
5229	2284.0	1899.0
90506	45.0	26.0
5241	640.0	53.0
219469	0.0	0.0
101929471	0.0	0.0
5243	638.0	142.0
5244	29.0	31.0
101929478	0.0	0.0
5245	5899.0	8942.0
219464	0.0	0.0
5246	0.0	0.0
5236	7335.0	13204.0
5238	3784.0	3289.0
5239	2700.0	9.0
100505945	3.0	3.0
158399	137.0	19.0
5250	25360.0	37693.0
101929484	10.0	162.0
5251	103.0	382.0
5252	6822.0	2540.0
219479	0.0	0.0
5253	6834.0	4095.0
5255	540.0	1191.0
219477	0.0	0.0
5256	2290.0	1630.0
5257	6455.0	4359.0
220441	1674.0	1687.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	523.0	159.0
158383	11.0	13.0
100420546	6.0	6.0
90527	4340.0	6061.0
158381	332.0	10.0
100505933	45.0	6.0
90529	1129.0	691.0
5261	1903.0	1283.0
5264	2272.0	1501.0
5265	236659.0	15618.0
5266	245.0	492973.0
5267	0.0	2.0
219487	0.0	1.0
5268	3.0	35335.0
101929410	6.0	22.0
219484	0.0	0.0
219482	0.0	0.0
5260	130.0	69.0
5258	0.0	0.0
5259	1.0	0.0
5272	8923.0	5035.0
5273	3.0	13.0
5274	391.0	80.0
28509	0.0	0.0
5275	2.0	3571.0
5276	38.0	0.0
5277	5562.0	3021.0
101929423	71.0	4.0
5279	1332.0	1881.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	1.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	982.0	3388.0
28505	1.0	0.0
101929428	1.0	0.0
5271	5273.0	3673.0
28506	0.0	0.0
256435	854.0	89.0
28500	1.0	0.0
5269	14830.0	6709.0
105377617	0.0	0.0
5283	887.0	1506.0
5284	45358.0	67.0
100420450	1.0	4.0
5286	6194.0	3822.0
5287	5117.0	2518.0
5288	157.0	121.0
5289	2546.0	2745.0
101929437	3.0	1.0
5280	172.0	1022.0
5281	614.0	775.0
5282	1.0	6.0
102723166	14.0	9.0
102723167	1.0	0.0
102723165	41.0	1.0
100420458	7.0	0.0
5294	876.0	225.0
100420462	4.0	0.0
5295	6057.0	2741.0
100419472	0.0	0.0
5296	47.0	59.0
5297	8907.0	5025.0
5298	8165.0	6839.0
100419471	0.0	0.0
5290	2575.0	3116.0
100419477	0.0	0.0
5291	2810.0	4184.0
5292	18199.0	16024.0
5293	3599.0	4189.0
100420473	0.0	0.0
100101932	3.0	0.0
100101938	0.0	0.0
256472	17.0	1.0
256471	1029.0	575.0
100419489	0.0	5.0
100101935	0.0	0.0
100270680	2.0	2.0
100420477	5.0	5.0
100420476	0.0	0.0
100420484	2.0	2.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	6.0	3.0
101929402	7.0	13.0
100270648	0.0	3.0
101929407	109.0	3.0
105375013	6.0	2.0
641365	0.0	0.0
641364	5.0	5.0
401696	0.0	1.0
28578	0.0	0.0
28579	1.0	0.0
401692	0.0	0.0
124944	134.0	127.0
28572	13.0	6.0
28573	11.0	4.0
28570	0.0	0.0
28571	0.0	0.0
28576	13.0	8.0
28577	8.0	1.0
653354	0.0	12.0
28574	37.0	13.0
401687	0.0	0.0
28575	2.0	1.0
641372	1.0	2.0
641371	494.0	302.0
112950	2955.0	5274.0
641373	0.0	0.0
28589	57.0	38.0
28583	4.0	10.0
28584	1.0	7.0
28581	9.0	17.0
28582	13.0	1.0
28587	1.0	0.0
124930	302.0	420.0
28588	0.0	0.0
28585	1.0	0.0
28586	18.0	22.0
28580	8.0	4.0
124935	13399.0	2571.0
124936	1335.0	609.0
378805	791.0	207.0
641380	0.0	0.0
112942	2489.0	1305.0
378807	2.0	1.0
641382	0.0	0.0
641384	1.0	2.0
401675	0.0	1.0
28558	86.0	52.0
28559	602.0	336.0
28556	0.0	0.0
28557	43.0	28.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	5240.0	2417.0
401665	0.0	0.0
641379	0.0	0.0
124925	24.0	2.0
401664	0.0	0.0
28569	11.0	10.0
401663	0.0	0.0
112939	7044.0	6184.0
401662	0.0	0.0
28567	180.0	61.0
401661	0.0	0.0
28568	67.0	51.0
112937	12.0	6.0
112936	3598.0	4121.0
449645	0.0	3.0
28561	0.0	0.0
124912	11.0	2.0
653361	1301.0	128.0
28560	12.0	4.0
28565	0.0	0.0
653363	0.0	0.0
653364	8.0	16.0
28566	4.0	2.0
28563	16.0	10.0
28564	4.0	2.0
378828	0.0	0.0
378825	19.0	2.0
391804	0.0	0.0
124989	188.0	74.0
391803	0.0	0.0
340286	14.0	0.0
653390	89.0	22.0
339290	2697.0	2012.0
339291	0.0	0.0
378818	0.0	2.0
378819	0.0	1.0
378810	0.0	0.0
391811	1.0	1.0
653381	23.0	125.0
124975	739.0	1287.0
124976	14325.0	3580.0
391819	0.0	0.0
124974	1.0	2.0
340277	412.0	69.0
340274	1.0	1.0
340273	41.0	0.0
339287	7195.0	6346.0
28514	634.0	509.0
28512	833.0	557.0
28513	375.0	0.0
28518	7.0	6.0
28519	0.0	0.0
28516	3.0	0.0
28517	1.0	2.0
28510	0.0	0.0
28511	3878.0	5962.0
124961	569.0	266.0
340267	123.0	7.0
340260	0.0	0.0
112970	827.0	451.0
28525	0.0	0.0
28526	102.0	73.0
28523	0.0	0.0
378832	1.0	1.0
28524	0.0	0.0
28521	1.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	4695.0	4828.0
901	3298.0	4256.0
340252	312.0	404.0
902	2937.0	1496.0
904	4343.0	3784.0
905	3428.0	2460.0
908	10072.0	27217.0
909	41.0	345.0
340371	3231.0	746.0
136895	355.0	569.0
51081	3180.0	4222.0
51083	25.0	189.0
51082	5555.0	11182.0
51085	174.0	2.0
51084	2771.0	3084.0
51087	11.0	46.0
51086	15.0	1.0
146212	24.0	3.0
51088	2760.0	2388.0
910	23.0	16.0
90678	1670.0	1669.0
911	295.0	121.0
912	253.0	86.0
913	73.0	57.0
914	1708.0	833.0
915	730.0	477.0
916	2726.0	1325.0
917	381.0	263.0
919	838.0	452.0
90673	432.0	254.0
51090	4839.0	1480.0
51092	15716.0	4841.0
51091	595.0	690.0
51094	14376.0	19131.0
51093	1830.0	981.0
51096	2637.0	2689.0
51095	1092.0	911.0
146225	292.0	8.0
51098	1811.0	1853.0
340359	5.0	5.0
51097	4431.0	1217.0
146223	4469.0	2046.0
51099	3118.0	2717.0
920	20316.0	4709.0
146227	281.0	281.0
921	2013.0	569.0
90668	53.0	62.0
922	413.0	2.0
923	2464.0	803.0
340351	113.0	17.0
924	1012.0	508.0
643941	0.0	0.0
925	1193.0	855.0
926	189.0	184.0
927	3.0	0.0
928	54327.0	47538.0
100312775	5.0	0.0
929	18807.0	11036.0
158228	111.0	28.0
339366	156.0	1424.0
26095	49.0	104.0
401825	0.0	0.0
26098	899.0	695.0
340348	514.0	490.0
26097	5147.0	4852.0
388324	382.0	98.0
26099	12655.0	15901.0
388325	2432.0	65.0
930	17.0	6.0
148898	112.0	115.0
931	45.0	18.0
388323	45.0	103.0
932	2.0	0.0
933	875.0	42.0
643954	0.0	1.0
26090	6123.0	2470.0
134265	2874.0	1479.0
26092	6334.0	4174.0
936	0.0	0.0
26091	2838.0	4048.0
158234	572.0	239.0
26094	631.0	872.0
643955	0.0	0.0
938	2.0	37.0
26093	3619.0	3591.0
939	126.0	197.0
401827	36.0	0.0
90693	627.0	1093.0
158219	2543.0	1729.0
134266	901.0	8056.0
643971	0.0	0.0
940	430.0	246.0
941	458.0	160.0
124872	3.0	1.0
942	3876.0	734.0
943	330.0	61.0
342994	3.0	2.0
944	390.0	97.0
643965	3.0	18.0
945	1408.0	222.0
946	117.0	8.0
7903	4458.0	499.0
947	8694.0	2715.0
158222	232.0	1821.0
948	8455.0	831.0
949	3552.0	3805.0
7905	14797.0	10618.0
136853	84.0	51.0
401895	0.0	0.0
339344	278.0	464.0
339345	0.0	0.0
653308	90.0	138.0
26074	5.0	9.0
7918	1198.0	1155.0
26073	6309.0	11893.0
7917	22494.0	26085.0
7919	7624.0	3918.0
950	27230.0	12670.0
951	7457.0	1026.0
952	8401.0	102.0
388344	780.0	1685.0
953	5288.0	2845.0
954	83.0	989.0
643976	0.0	1.0
955	4516.0	4058.0
641311	1.0	1.0
956	832.0	1207.0
957	1269.0	1518.0
958	5808.0	2466.0
959	223.0	48.0
7913	7291.0	10220.0
7916	28467.0	26543.0
7915	2064.0	2205.0
26071	2997.0	4578.0
388341	311.0	38.0
26085	4.0	10239.0
388339	13.0	48.0
26084	4539.0	107.0
342979	1447.0	10.0
960	83335.0	87311.0
26086	2291.0	1505.0
342977	29.0	5.0
388335	798.0	164.0
961	27263.0	20748.0
26088	6157.0	4675.0
962	2408.0	522.0
388336	29.0	9.0
963	15265.0	1884.0
388333	1.0	0.0
965	1974.0	1637.0
966	62445.0	48080.0
7920	595.0	390.0
643987	0.0	0.0
967	80391.0	56226.0
7923	1201.0	852.0
7922	12278.0	13743.0
968	1292.0	248.0
969	2182.0	222.0
26080	0.0	0.0
643988	764.0	1922.0
26083	2.0	3.0
161835	50.0	16.0
134218	5072.0	4874.0
100312782	0.0	0.0
7941	1112.0	329.0
7940	3074.0	469.0
26059	61.0	25.0
339324	1208.0	1157.0
339327	239.0	67.0
26052	1067.0	166.0
26051	4253.0	660.0
339318	713.0	180.0
340307	0.0	1.0
26054	6303.0	4552.0
970	86.0	23.0
971	405.0	89.0
26053	6145.0	3626.0
972	753717.0	174892.0
26056	5780.0	6745.0
973	97.0	20.0
974	209.0	62.0
26058	5350.0	5377.0
975	94944.0	18870.0
26057	8968.0	9359.0
653333	10.0	4.0
976	57024.0	3235.0
7932	6.0	1.0
100312789	1.0	0.0
977	42785.0	48064.0
100312788	0.0	0.0
978	306.0	8726.0
643996	1.0	0.0
7936	4473.0	7156.0
100312785	0.0	0.0
26050	35.0	13.0
100312787	0.0	0.0
641339	262.0	184.0
161823	297.0	260.0
100312792	0.0	0.0
100312794	3.0	3.0
100312790	0.0	0.0
148870	2.0	1.0
388364	0.0	0.0
388363	487.0	787.0
653316	48.0	1.0
653319	1222.0	712.0
148867	4174.0	2579.0
26063	615.0	1059.0
122258	0.0	0.0
26062	0.0	3.0
102578074	0.0	0.0
26065	8604.0	9312.0
26064	10078.0	7647.0
983	387.0	2180.0
984	2514.0	2857.0
146206	285.0	130.0
987	5623.0	4571.0
988	3650.0	4673.0
7942	2309.0	1725.0
989	11054.0	19807.0
26061	1180.0	1243.0
161829	6.0	1.0
100312798	0.0	0.0
26060	4484.0	5353.0
219525	1.0	0.0
5300	2893.0	2632.0
5301	0.0	1.0
339302	5.0	0.0
388394	2.0	1.0
990	118.0	1637.0
991	118.0	4552.0
100419609	0.0	0.0
342945	694.0	586.0
993	78.0	578.0
994	5589.0	22768.0
51001	855.0	484.0
100419606	0.0	0.0
51000	1311.0	952.0
995	9.0	333.0
996	4927.0	4020.0
51003	320.0	485.0
100419608	8.0	2.0
997	2761.0	2892.0
51002	596.0	1302.0
388389	4.0	0.0
998	25183.0	32099.0
51005	1006.0	642.0
999	24387.0	45394.0
51004	634.0	923.0
158293	3562.0	2730.0
51006	4784.0	5616.0
7955	19.0	22.0
51009	2447.0	2820.0
7957	573.0	165.0
51008	1261.0	1577.0
158297	2.0	1.0
219537	52.0	33.0
5310	6359.0	3672.0
5311	3853.0	1410.0
101929387	10.0	3.0
388387	15.0	0.0
100419614	0.0	0.0
388381	0.0	2.0
51010	848.0	1001.0
100420608	0.0	0.0
342933	1.0	1.0
51012	5875.0	6463.0
51011	933.0	455.0
51014	7157.0	8601.0
51013	1126.0	1919.0
51016	509.0	796.0
7965	964.0	2401.0
51015	1954.0	843.0
5303	726.0	880.0
51018	2196.0	1701.0
5304	2.0	0.0
5305	6242.0	2877.0
5306	13110.0	12321.0
5307	13.0	18005.0
51019	1463.0	1491.0
342931	3.0	0.0
5308	0.0	1.0
101929390	0.0	0.0
5309	5.0	7.0
219527	40.0	103.0
101929397	0.0	10.0
7980	1964.0	211.0
5320	810.0	183.0
7982	5235.0	1389.0
5321	977.0	446.0
5322	378.0	16.0
7984	1955.0	2754.0
219541	790.0	944.0
51021	3254.0	6153.0
51020	2946.0	3014.0
51023	716.0	598.0
51022	411.0	427.0
51025	562.0	332.0
342926	632.0	96.0
51024	6036.0	4180.0
7976	183.0	589.0
5313	4.0	3.0
51027	317.0	453.0
100420613	0.0	0.0
51026	3053.0	3578.0
5314	64.0	1.0
7975	15803.0	6300.0
100420612	5.0	5.0
5315	65812.0	318997.0
51029	5803.0	3509.0
7978	310.0	305.0
51028	4122.0	4446.0
5316	2017.0	1569.0
5317	671.0	263571.0
5318	130.0	6981.0
7979	3277.0	5491.0
219539	225.0	56.0
5319	1074.0	2.0
219557	0.0	0.0
7991	2078.0	4365.0
5330	4628.0	590.0
7994	8383.0	4635.0
5331	3317.0	21410.0
5332	1077.0	65.0
7993	641.0	425.0
5333	2448.0	2180.0
5334	909.0	131.0
51030	2099.0	3108.0
51032	69.0	3.0
51031	3442.0	4122.0
342918	4.0	13.0
100420627	0.0	0.0
51035	7064.0	9512.0
5324	304.0	745.0
5325	3909.0	302.0
5326	5381.0	3947.0
5327	10030.0	9647.0
7988	778.0	1937.0
100420621	4.0	1.0
5328	8598.0	115063.0
5329	27164.0	15064.0
158248	35.0	14.0
5340	2.0	2.0
5341	8907.0	1469.0
5342	0.0	2.0
5343	3.0	0.0
101929335	2244.0	4.0
5345	1184.0	1647.0
63027	9505.0	12417.0
342909	154.0	153.0
342908	74.0	104.0
51043	6633.0	7001.0
51042	333.0	448.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	4912.0	8439.0
90634	1809.0	726.0
134285	16.0	499.0
5336	3372.0	1487.0
5337	1073.0	6687.0
90637	1824.0	1845.0
100420633	0.0	2.0
5338	3400.0	15158.0
5339	74039.0	130646.0
90639	701.0	1139.0
5350	163.0	5.0
5351	9743.0	18685.0
5352	4131.0	11443.0
219578	0.0	0.0
100419650	1.0	0.0
134288	0.0	0.0
63035	1603.0	1776.0
5354	5.0	3.0
5355	10068.0	32324.0
63036	6.0	1.0
5356	2987.0	4453.0
90632	35.0	4.0
101929344	3.0	0.0
161882	479.0	582.0
51050	194.0	465.0
51052	0.0	0.0
643906	0.0	0.0
51054	276.0	104.0
643904	1.0	1032.0
51053	263.0	936.0
643905	0.0	0.0
51056	15434.0	7198.0
51058	518.0	421.0
51057	369.0	200.0
643909	0.0	0.0
5346	16.0	3.0
90624	767.0	820.0
51059	9.0	1.0
5347	186.0	2544.0
5348	331.0	11.0
5349	7195.0	52550.0
90625	17.0	17.0
90627	4614.0	1212.0
5360	8964.0	9911.0
5361	8202.0	27422.0
5362	15014.0	8829.0
101929351	26.0	8.0
5364	7722.0	11304.0
5365	291.0	2391.0
5366	776.0	1660.0
90665	45.0	42.0
5367	5.0	0.0
51061	9116.0	3695.0
51060	5177.0	5037.0
51063	2391.0	1063.0
51062	681.0	561.0
146279	11.0	5.0
51065	4152.0	2870.0
643915	0.0	0.0
51067	931.0	1755.0
51066	5.0	77.0
51069	1250.0	1624.0
51068	3479.0	4896.0
5357	2234.0	335.0
5358	10660.0	10401.0
100420656	0.0	0.0
5359	7697.0	5826.0
643911	547.0	365.0
100420650	4.0	10.0
5371	10900.0	21430.0
100420660	2.0	1.0
5372	3138.0	2362.0
5373	1329.0	1572.0
158257	14.0	0.0
732448	0.0	1.0
5375	1.0	0.0
5376	17565.0	4409.0
90655	0.0	0.0
5378	568.0	378.0
219595	2.0	12.0
