id	ab23d90a-ed58-4aec-b9bc-ba14d833ae68	00068002-f4f0-4610-bfe6-67169c760d21
100500847	0.0	0.0
2870	2608.0	1688.0
107105261	0.0	0.0
2867	100.0	84.0
107105265	0.0	0.0
60437	505.0	140.0
2866	0.0	0.0
107105264	0.0	1.0
60436	1844.0	2106.0
2865	2.0	0.0
107105263	0.0	0.0
2864	8.0	3.0
107105262	0.0	0.0
2863	363.0	5.0
2862	3.0	3.0
2861	36.0	138.0
347918	669.0	380.0
107105266	2.0	0.0
2869	6409.0	131.0
2868	329.0	109.0
2880	0.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	36594.0	1328.0
2877	92.0	27828.0
107105253	15.0	6.0
2876	16844.0	5764.0
2875	77.0	15.0
2874	241.0	51.0
2873	4492.0	4262.0
2872	12453.0	15812.0
107105256	0.0	0.0
2871	4.0	1.0
347902	2881.0	134.0
107105259	0.0	0.0
2879	11185.0	11350.0
727682	0.0	0.0
727684	4.0	0.0
2892	42.0	4.0
2891	4.0	0.0
2890	527.0	3.0
727686	0.0	0.0
84419	336.0	242.0
2889	11005.0	3643.0
100500815	0.0	0.0
2888	238.0	191.0
100500816	0.0	1.0
2887	4950.0	613.0
100500817	0.0	0.0
2886	1039.0	1530.0
100500818	5.0	0.0
2885	12029.0	8449.0
100500819	1.0	0.0
2884	21.0	11.0
2882	617.0	488.0
100642175	160.0	2.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	15.0	0.0
100500813	0.0	0.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	5.0	38.0
2899	6.0	1.0
84418	4042.0	1423.0
2898	15.0	0.0
60468	304.0	36.0
84417	511.0	2.0
2897	20.0	1.0
2896	72016.0	18816.0
60467	0.0	0.0
100500808	0.0	0.0
2895	3.0	0.0
100500809	0.0	0.0
2894	275.0	25.0
2893	16.0	4.0
100500801	0.0	0.0
100500802	30.0	2.0
100500803	0.0	0.0
23603	17252.0	15095.0
100129507	0.0	0.0
23604	3430.0	46.0
23605	0.0	0.0
23606	0.0	1.0
23607	4048.0	2992.0
23608	4965.0	6364.0
23609	1512.0	856.0
286527	14.0	14.0
286528	0.0	0.0
23600	174.0	90.0
23601	480.0	97.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	0.0
23614	0.0	0.0
23615	22.0	2.0
23616	1504.0	4659.0
286530	457.0	62.0
23617	0.0	0.0
23619	3.0	0.0
23612	3569.0	1934.0
23613	2613.0	5088.0
286544	43.0	82.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	1.0
441273	16.0	12.0
100463528	0.0	0.0
441272	255.0	301.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	49.0	97.0
441261	3.0	4.0
100288984	0.0	0.0
441295	5.0	8.0
441294	4.0	1.0
100463500	0.0	1.0
100288979	0.0	0.0
286512	3.0	0.0
286514	0.0	0.0
60625	760.0	1132.0
441282	4.0	22.0
646377	0.0	0.0
100130579	4.0	0.0
646379	0.0	0.0
646378	3.0	1.0
23683	3730.0	1447.0
404281	56.0	45.0
100130572	0.0	0.0
646370	1.0	0.0
23682	391.0	3103.0
100129587	0.0	0.0
100129583	260.0	12.0
100129584	0.0	0.0
441218	1.0	3.0
100130566	1.0	0.0
100130564	2.0	1.0
100130562	1313.0	909.0
100130561	169.0	113.0
441212	189.0	102.0
646382	1.0	0.0
100129570	2.0	0.0
404266	79.0	14.0
100130557	55.0	17.0
100130555	0.0	0.0
646390	0.0	0.0
441246	22.0	21.0
23666	280.0	20.0
23667	0.0	0.0
646392	0.0	0.0
23668	1.0	1.0
441251	0.0	1.0
441250	127.0	53.0
23660	691.0	577.0
100129564	0.0	1.0
100129566	4.0	1.0
100129561	1.0	1.0
100130549	0.0	0.0
130500	1.0	0.0
100129557	0.0	0.0
23673	7038.0	921.0
441238	14.0	3.0
130502	440.0	269.0
23676	3.0	1.0
130507	3089.0	1971.0
23677	4079.0	3004.0
441234	0.0	0.0
23678	807.0	347.0
23679	0.0	0.0
23670	9227.0	2353.0
23671	9.0	1.0
100129556	0.0	1.0
100129555	8.0	0.0
23647	2575.0	1545.0
23648	2457.0	1147.0
100130539	9.0	0.0
23649	823.0	2012.0
129521	0.0	0.0
100130535	0.0	0.0
23640	1714.0	2785.0
23641	1138.0	1474.0
23642	827.0	1566.0
23643	633.0	199.0
23644	2140.0	909.0
23645	12675.0	1768.0
23646	34856.0	18488.0
100129543	18.0	49.0
23658	1047.0	1629.0
23659	2776.0	393.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	1.0	0.0
100130522	56.0	80.0
23650	1130.0	30718.0
23654	20931.0	16469.0
23657	723.0	4073.0
117532	20.0	14.0
117531	25.0	9.0
100130519	23.0	151.0
23625	1024.0	999.0
23626	0.0	0.0
23627	3169.0	28.0
100130514	0.0	0.0
441208	10.0	6.0
23620	0.0	2.0
23621	3572.0	957.0
23623	1486.0	2795.0
23624	130.0	3382.0
23636	3225.0	6070.0
23637	4377.0	2643.0
23639	312.0	8.0
100129515	0.0	0.0
23630	15.0	1.0
23632	56.0	71.0
23633	4233.0	2446.0
23635	1258.0	164.0
100129512	0.0	0.0
404201	205.0	56.0
404203	5.0	1.0
129446	33.0	0.0
404204	0.0	0.0
84569	0.0	0.0
60598	26.0	24.0
84561	456.0	1343.0
60592	3560.0	1866.0
84560	0.0	0.0
648947	10.0	48.0
646300	13.0	0.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	187.0	69.0
727736	0.0	0.0
84559	1.0	0.0
84557	1250.0	182.0
84553	213.0	1324.0
84552	258.0	2930.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	0.0	2.0
100499457	0.0	0.0
727764	5.0	31.0
102465669	0.0	0.0
102465668	0.0	1.0
646309	620.0	350.0
201627	1917.0	887.0
646324	199.0	0.0
201626	1725.0	978.0
727758	25.0	37.0
201625	978.0	0.0
648980	1.0	0.0
84572	3963.0	1060.0
646316	0.0	1.0
84570	55.0	1.0
345462	166.0	55.0
102465689	1.0	0.0
102465688	0.0	0.0
646330	2.0	1.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	5633.0	6268.0
727701	46.0	0.0
727703	1.0	57.0
727704	0.0	1.0
201633	264.0	60.0
2900	175.0	24.0
2908	6786.0	2532.0
2907	13836.0	5145.0
2906	133.0	2034.0
2905	58.0	5.0
2904	6.0	1.0
2903	81.0	1.0
345456	0.0	0.0
2902	9.0	64.0
2901	19.0	60.0
406894	1.0	0.0
406893	1.0	0.0
406896	9.0	13.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	0.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	3.0	0.0
406892	0.0	0.0
406891	0.0	1.0
2911	8.0	12.0
201651	54.0	128.0
2919	3852.0	112.0
2918	107.0	2.0
102465691	0.0	0.0
2917	43.0	3.0
2916	19.0	0.0
2915	9.0	1.0
2914	11.0	41.0
2913	31.0	1.0
2912	38.0	29.0
404220	19.0	1.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	1.0
406884	0.0	0.0
646359	0.0	1.0
406887	0.0	0.0
406886	40.0	1.0
406889	0.0	0.0
406888	3.0	0.0
23584	2980.0	224.0
23585	7543.0	2057.0
23586	1767.0	314.0
23587	1402.0	512.0
23588	1939.0	1135.0
23589	2746.0	2311.0
406881	2.0	1.0
2922	39.0	0.0
2921	1619.0	9.0
2920	14555.0	23.0
23580	3689.0	3574.0
23581	0.0	14.0
23582	3114.0	791.0
23583	979.0	1825.0
404217	379.0	363.0
2928	0.0	2.0
2926	4602.0	3090.0
2925	11.0	3.0
2923	17803.0	25725.0
646366	2.0	0.0
345430	2.0	1.0
406875	0.0	0.0
404216	0.0	3.0
23595	1091.0	1557.0
23596	1583.0	198.0
23597	2636.0	897.0
96597	7.0	0.0
23598	1547.0	3740.0
100130584	0.0	0.0
100130581	151.0	53.0
646360	0.0	0.0
129450	552.0	331.0
130429	1.0	0.0
2932	4068.0	4535.0
2931	2842.0	3660.0
23590	200.0	706.0
100129591	3.0	3.0
23591	6.0	0.0
23592	1853.0	1696.0
23593	2026.0	3886.0
23594	95.0	532.0
727708	0.0	0.0
100499485	0.0	0.0
100129597	1.0	24.0
100499483	183.0	2.0
2939	82.0	3.0
2938	899.0	458.0
2937	1419.0	1970.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	3039.0	11511.0
2935	8926.0	7270.0
2934	37052.0	30368.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	1624.0	1383.0
60506	0.0	0.0
2944	12.0	11.0
2942	0.0	1.0
2941	1865.0	3979.0
2940	61.0	11.0
2949	405.0	10.0
2948	602.0	1171.0
2947	1710.0	3120.0
2946	603.0	267.0
60526	868.0	1117.0
2954	755.0	1575.0
2953	8.0	4.0
2951	4.0	1.0
2950	22545.0	35242.0
2959	1326.0	451.0
2958	1639.0	1806.0
2957	2384.0	3598.0
2956	2079.0	4589.0
100288948	0.0	0.0
60529	7.0	7.0
60528	2843.0	4077.0
2966	149.0	96.0
84504	4.0	0.0
2965	2194.0	1742.0
84503	257.0	213.0
2964	1.0	1.0
2963	1097.0	728.0
2962	3851.0	4593.0
2961	1085.0	2072.0
84502	203.0	31.0
2960	642.0	926.0
84501	521.0	156.0
2969	2681.0	2139.0
2968	127.0	88.0
2967	1694.0	2413.0
2980	71.0	2.0
2977	6191.0	163.0
2976	2626.0	3960.0
2975	5615.0	6271.0
2974	13.0	12.0
2972	1829.0	2015.0
2971	3772.0	2870.0
2970	64.0	46.0
2979	19.0	25.0
2978	1.0	101.0
154442	8.0	34.0
2990	5490.0	3355.0
225689	743.0	49.0
84519	234.0	60.0
84518	10.0	591.0
60559	9109.0	2726.0
100500914	0.0	0.0
2987	8734.0	4807.0
60558	1050.0	1125.0
84525	13237.0	201.0
100500915	0.0	0.0
2986	3.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	683.0	523.0
100500917	0.0	0.0
2984	53.0	32.0
84522	1468.0	783.0
100500918	0.0	0.0
2983	1469.0	487.0
100500919	0.0	0.0
84524	292.0	464.0
2982	2994.0	1038.0
2981	11.0	5.0
84520	580.0	326.0
100500910	0.0	0.0
100500911	1.0	1.0
2989	2.0	0.0
100500913	0.0	0.0
2999	309.0	23.0
84515	581.0	1501.0
100500903	0.0	0.0
2998	11.0	1.0
84514	2331.0	663.0
100500904	3.0	1.0
2997	2325.0	7310.0
84517	95.0	133.0
100500905	0.0	0.0
84516	4032.0	4319.0
2996	182.0	2.0
100500906	0.0	0.0
2995	3421.0	113.0
2994	3.0	0.0
100500908	0.0	0.0
84513	1823.0	1398.0
2993	4.0	0.0
100500909	0.0	0.0
2992	2779.0	1593.0
60561	933.0	910.0
60560	1034.0	1018.0
100500900	1.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	427.0	701.0
130497	394.0	51.0
84548	485.0	362.0
84547	367.0	341.0
100500938	0.0	0.0
84549	1005.0	1305.0
84546	0.0	0.0
84545	2681.0	1140.0
84542	939.0	865.0
84541	419.0	45.0
727795	23.0	15.0
84529	301.0	713.0
84536	106.0	136.0
84539	0.0	0.0
84532	3081.0	3165.0
84530	20.0	2.0
23729	177.0	84.0
201288	0.0	0.0
201283	394.0	245.0
23738	3.0	3.0
23731	7461.0	5004.0
23732	5.0	16.0
201299	11.0	72.0
201292	1437.0	2242.0
201294	5191.0	683.0
23704	190.0	34.0
23705	15918.0	786.0
23708	727.0	723.0
252840	7.0	1.0
252841	0.0	0.0
100288897	1.0	11.0
23710	6239.0	2091.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	11.0	5.0
100288861	0.0	0.0
84701	1287.0	20.0
252884	198.0	9.0
84700	8.0	38.0
129841	0.0	0.0
94086	17.0	6.0
117854	135.0	9.0
100130450	2.0	1.0
154807	4920.0	4060.0
100129460	138.0	33.0
359710	0.0	0.0
94081	1002.0	2531.0
115201	1141.0	162.0
100129468	0.0	0.0
100129464	4.0	1.0
286256	24.0	14.0
286257	953.0	1433.0
100129459	1.0	1.0
100130447	0.0	0.0
129831	482.0	334.0
646269	6.0	3.0
646262	0.0	0.0
286262	1072.0	1263.0
142827	8.0	1.0
100129452	0.0	0.0
646278	39.0	38.0
100130435	0.0	0.0
727800	208.0	494.0
646270	12.0	8.0
154822	63.0	1.0
23782	0.0	0.0
23783	2.0	0.0
23784	0.0	0.0
23786	3191.0	3412.0
23787	12089.0	6454.0
646273	0.0	1.0
23788	3042.0	4078.0
359730	0.0	0.0
359731	0.0	0.0
23780	2593.0	3747.0
23781	0.0	0.0
345079	180.0	251.0
154810	7329.0	8608.0
100129438	0.0	0.0
94097	779.0	358.0
359737	0.0	0.0
359738	0.0	0.0
359739	1.0	8.0
646282	0.0	0.0
359736	0.0	0.0
359740	0.0	1.0
359741	0.0	0.0
359742	0.0	0.0
359743	12.0	0.0
139201	8.0	6.0
129804	263.0	70.0
129807	20.0	448.0
129880	368.0	278.0
23768	546.0	345.0
23769	16.0	30.0
129881	181.0	8.0
100130418	42.0	2.0
345062	5.0	2.0
286204	10.0	8.0
100129428	0.0	0.0
286205	1246.0	732.0
100129427	0.0	0.0
23760	3469.0	5426.0
359748	0.0	0.0
100862854	0.0	0.0
286207	634.0	146.0
359749	1.0	1.0
23761	2167.0	1675.0
100862855	0.0	0.0
23762	381.0	353.0
23764	4254.0	1339.0
359744	1.0	0.0
100862850	0.0	0.0
23765	3149.0	1387.0
359745	0.0	0.0
359746	0.0	0.0
100862852	1.0	1.0
23766	0.0	0.0
23767	5687.0	3.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	3.0	0.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	115.0	121.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	1.0	0.0
23774	2623.0	3239.0
359755	4.0	1.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	14074.0	9674.0
359761	10.0	9.0
129868	0.0	0.0
23746	0.0	2.0
102465502	0.0	2.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	9.0	2.0
23749	0.0	0.0
100129403	0.0	1.0
345041	1.0	4.0
100129405	94.0	89.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	10186.0	4053.0
102465507	0.0	0.0
23742	1.0	0.0
359766	0.0	0.0
23743	109.0	5.0
359767	0.0	0.0
102465505	0.0	0.0
130813	122.0	10.0
23744	2.0	0.0
102465504	0.0	0.0
130814	1935.0	938.0
102465503	0.0	0.0
359774	3.0	1.0
359775	1.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	1.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2348.0	1717.0
102465511	0.0	0.0
286234	2.0	0.0
102465510	0.0	0.0
129852	54.0	0.0
347694	383.0	0.0
286239	0.0	0.0
23751	2.0	0.0
102465519	0.0	0.0
23752	3.0	3.0
23753	771.0	1439.0
115207	14955.0	1348.0
359777	0.0	0.0
102465517	0.0	0.0
130827	176.0	341.0
359778	0.0	0.0
102465516	0.0	0.0
115209	761.0	420.0
23755	29.0	7.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	1.0	2.0
359787	1.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	26.0	1294.0
347688	1.0	3.0
102465524	0.0	0.0
94005	3720.0	4696.0
102465523	0.0	0.0
102465522	2.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	37.0	76.0
727866	0.0	0.0
57060	1487.0	278.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	8921.0	6176.0
102465526	0.0	0.0
727865	12.0	3.0
102465525	0.0	0.0
84687	5837.0	2346.0
727859	5.0	1.0
84689	613.0	13.0
84688	1082.0	14.0
139135	0.0	2.0
84684	28.0	0.0
84681	888.0	527.0
84680	1190.0	91.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	86.0	37.0
102465539	1.0	1.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	759.0	940.0
84676	2.0	14.0
84675	56.0	0.0
140123	0.0	0.0
84678	1951.0	2600.0
84677	0.0	0.0
84672	0.0	0.0
84671	643.0	274.0
84674	1684.0	230.0
84673	0.0	0.0
152101	0.0	0.0
152100	850.0	304.0
94027	10.0	10.0
94026	0.0	1.0
94025	1128.0	151.0
129787	1405.0	796.0
57088	3147.0	135.0
127124	0.0	0.0
57089	607.0	1425.0
57082	303.0	2173.0
57084	0.0	0.0
57085	2306.0	981.0
152118	4.0	2.0
152110	348.0	3.0
154790	5.0	335.0
154791	381.0	246.0
646201	0.0	0.0
57091	1025.0	36.0
94015	995.0	230.0
57092	6540.0	3624.0
646202	19.0	23.0
57097	778.0	753.0
57099	469.0	511.0
727879	0.0	0.0
57093	0.0	0.0
166752	287.0	0.0
57094	47.0	147.0
57095	1965.0	1187.0
57096	83.0	17.0
139163	0.0	0.0
84698	348.0	22.0
84699	4.0	1.0
84694	0.0	0.0
84693	355.0	206.0
100499563	0.0	0.0
84696	19.0	21.0
84695	549.0	131.0
84690	2.0	0.0
84692	2.0	0.0
84691	0.0	54.0
130752	233.0	23.0
646213	0.0	0.0
100130495	18.0	7.0
646208	3.0	3.0
94039	573.0	496.0
94031	1140.0	149.0
94030	352.0	31.0
100130484	0.0	0.0
94033	0.0	0.0
94032	10.0	55.0
727810	1.0	1.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	254.0	251.0
727805	0.0	0.0
139105	4.0	1.0
646218	0.0	2.0
347744	25.0	37.0
347741	0.0	461.0
646231	0.0	0.0
154743	739.0	764.0
130773	3.0	4.0
727842	0.0	0.0
100129480	45.0	14.0
100129482	743.0	474.0
727837	0.0	0.0
347736	151.0	3.0
347733	41.0	108.0
347732	18.0	8.0
347735	3472.0	3726.0
347734	2865.0	3185.0
347731	9.0	0.0
646243	0.0	0.0
94059	265.0	328.0
347730	3.0	1374.0
646249	0.0	1.0
201305	87.0	18.0
100130466	1.0	0.0
727833	0.0	0.0
727835	0.0	0.0
100130462	0.0	0.0
94056	4279.0	2983.0
100130461	2.0	0.0
727830	0.0	0.0
727832	0.0	1.0
140100	0.0	0.0
727826	53.0	34.0
727828	0.0	0.0
100129472	0.0	0.0
347720	1.0	0.0
100288841	0.0	0.0
60626	5288.0	4282.0
347717	1.0	0.0
347716	18.0	0.0
101154644	0.0	0.0
152195	339.0	8.0
100288831	0.0	0.0
164153	0.0	0.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	831.0	256.0
347705	0.0	0.0
347702	2.0	0.0
152185	859.0	749.0
347701	1.0	0.0
100288827	4.0	0.0
100288825	0.0	0.0
57000	122.0	34.0
57001	502.0	638.0
84618	1.0	1.0
84617	7772.0	1762.0
84619	465.0	261.0
57007	1781.0	5865.0
84624	362.0	308.0
84627	462.0	306.0
84626	467.0	523.0
57002	361.0	316.0
57003	7071.0	5382.0
84620	272.0	23.0
84623	18.0	3.0
57004	0.0	0.0
84622	186.0	146.0
100288814	4.0	8.0
57010	203.0	7.0
57017	1811.0	956.0
84614	1299.0	535.0
57018	6765.0	2498.0
57019	2109.0	1270.0
84616	0.0	0.0
84612	1990.0	346.0
57016	11.0	25254.0
96626	0.0	0.0
100288805	28.0	3.0
100288801	1.0	0.0
100288802	0.0	0.0
57020	3113.0	1191.0
164127	1.0	10.0
166785	595.0	194.0
84639	0.0	7.0
84647	58.0	0.0
84649	546.0	163.0
60678	1178.0	976.0
60677	4.0	0.0
84648	1.0	23.0
60676	27.0	0.0
84643	0.0	0.0
60675	53.0	2.0
139170	0.0	0.0
101154686	0.0	3.0
84645	178.0	186.0
60674	4498.0	2261.0
57026	32.0	116.0
60673	1390.0	1530.0
152138	0.0	2.0
60672	1167.0	628.0
152137	9769.0	707.0
252946	0.0	0.0
84641	4698.0	5111.0
252948	0.0	0.0
84640	2093.0	744.0
252949	0.0	0.0
154796	972.0	1327.0
96610	141.0	78.0
164118	9.0	37.0
84629	8925.0	10529.0
84628	300.0	50.0
727897	2388.0	22.0
57030	20.0	64.0
84636	66.0	8.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	3675.0	364.0
84632	1712.0	506.0
60686	435.0	332.0
84631	21.0	41.0
57037	927.0	698.0
84634	2.0	40.0
60685	4479.0	4998.0
105370183	0.0	0.0
57038	1928.0	1654.0
60684	2359.0	880.0
60682	763.0	775.0
60681	3447.0	13749.0
84630	25.0	11.0
60680	2.0	100.0
252953	0.0	0.0
252954	0.0	0.0
139189	20.0	5.0
252955	0.0	0.0
252956	1.0	0.0
57045	3973.0	3214.0
84669	2446.0	1713.0
84668	2101.0	567.0
84665	6.0	0.0
57047	6.0	0.0
84664	0.0	0.0
84667	1.0	3.0
84666	0.0	9.0
84661	1384.0	1539.0
84660	15.0	7.0
84662	2330.0	203.0
648809	5.0	2.0
648822	0.0	0.0
57053	60.0	22.0
57054	0.0	0.0
57055	0.0	0.0
57050	1492.0	873.0
166793	298.0	98.0
84658	296.0	5.0
84657	49.0	11.0
84659	11.0	299.0
84654	0.0	0.0
57057	1.0	1.0
84656	6591.0	3745.0
84650	1005.0	1290.0
84651	5.0	2.0
100132917	3.0	0.0
100132918	0.0	0.0
252983	643.0	287.0
441073	51.0	23.0
100132920	0.0	0.0
100132923	6.0	4.0
100132929	0.0	1.0
100288797	1.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	165.0	84.0
441061	0.0	0.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	446.0	96.0
100132940	2.0	0.0
252968	0.0	0.0
252969	834.0	982.0
100132948	20.0	1.0
100132949	1.0	0.0
286310	4.0	0.0
404093	2659.0	1581.0
286319	656.0	131.0
100288772	0.0	0.0
441027	855.0	253.0
441026	2.0	0.0
441024	619.0	156.0
441032	196.0	96.0
84803	473.0	273.0
164091	732.0	733.0
100132963	1.0	1.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	79.0	9.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	3.0	0.0
100132979	0.0	0.0
359803	1.0	1.0
359804	1.0	0.0
100288742	0.0	0.0
359806	0.0	0.0
84816	293.0	588.0
359800	0.0	2.0
84818	1896.0	574.0
441046	86.0	14.0
84817	1139.0	1094.0
359802	0.0	0.0
84823	2516.0	15707.0
57205	1973.0	994.0
441054	144.0	23.0
84824	23.0	3.0
441051	4.0	6.0
441050	51.0	88.0
84820	124.0	105.0
100132987	12.0	0.0
57209	785.0	547.0
100288739	1.0	0.0
84809	1197.0	309.0
84808	20.0	48.0
57210	2306.0	1865.0
84804	476.0	1113.0
100288730	75.0	17.0
84807	579.0	112.0
441034	35.0	38.0
84812	255.0	125.0
57215	1253.0	1293.0
84811	1194.0	1168.0
57216	729.0	4670.0
57217	4992.0	1777.0
84814	158.0	182.0
100132992	0.0	2.0
57211	3425.0	49.0
100132994	0.0	0.0
57212	1607.0	39.0
57213	1313.0	506.0
100132995	0.0	1.0
57214	3269.0	2892.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	11.0	11.0
648791	57.0	620.0
359822	0.0	2.0
100129347	6.0	7.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	2.0
130728	0.0	0.0
286380	0.0	1.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	2.0	0.0
100130311	201.0	20.0
100130310	0.0	0.0
130733	461.0	2.0
359844	1.0	0.0
359845	7777.0	913.0
727914	1.0	2.0
727915	5.0	2.0
100129325	2.0	1.0
100129320	19.0	0.0
646168	7.0	1.0
100129319	0.0	0.0
100130307	7.0	5.0
100129315	0.0	0.0
100130302	0.0	4.0
727910	1391.0	490.0
100130301	3.0	1.0
345193	24.0	0.0
130749	12.0	1.0
646164	0.0	0.0
727909	6.0	0.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	1.0	0.0
646171	15.0	6.0
646175	2.0	0.0
646174	3.0	2.0
115123	437.0	56.0
286333	37.0	50.0
286336	1134.0	200.0
115106	832.0	565.0
100306975	0.0	0.0
115111	39.0	5.0
286343	1375.0	407.0
286348	1.0	1.0
646193	5.0	0.0
100886964	24.0	0.0
646192	11.0	21.0
646196	5.0	1.0
646195	4612.0	4528.0
100534599	2.0	0.0
130700	0.0	0.0
100306951	77.0	113.0
100534595	17.0	30.0
100132911	0.0	0.0
100534592	3.0	2.0
100534593	127.0	3.0
286362	0.0	0.0
100132916	0.0	3.0
100240709	1.0	6.0
129684	1.0	0.0
57180	220.0	236.0
129685	2036.0	1196.0
100240707	5.0	0.0
727982	0.0	27.0
57185	2989.0	959.0
727987	0.0	0.0
57186	6904.0	560.0
57187	3586.0	2254.0
57188	1948.0	8.0
57181	1814.0	1670.0
94122	83.0	74.0
57182	3581.0	602.0
727984	2.0	3.0
94121	586.0	129.0
94120	851.0	110.0
57184	862.0	783.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	2.0	1.0
57189	4896.0	1752.0
359792	6.0	5.0
127018	873.0	567.0
359793	0.0	0.0
100240711	0.0	0.0
100240712	3.0	2.0
100240710	0.0	0.0
345258	2.0	0.0
100240713	0.0	0.0
94115	0.0	0.0
57190	13490.0	8100.0
727970	4.0	0.0
57191	36.0	55.0
166614	725.0	20.0
57198	3342.0	592.0
57192	2981.0	783.0
359799	0.0	0.0
57194	3102.0	40.0
727969	0.0	0.0
84798	953.0	4046.0
140004	0.0	0.0
84793	105.0	68.0
84792	704.0	1381.0
84795	356.0	29.0
84791	388.0	105.0
84790	3632.0	18718.0
154661	51.0	6.0
154664	740.0	4314.0
166647	1120.0	1815.0
127003	534.0	5.0
127002	273.0	177.0
115019	3758.0	36.0
100130396	1.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	14.0	41.0
100130391	2.0	1.0
115024	1437.0	1753.0
142679	282.0	187.0
648729	9.0	6.0
142678	1877.0	870.0
347894	0.0	0.0
102465436	1.0	0.0
94137	38.0	4.0
727991	8.0	3.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	2.0	29.0
100130386	1.0	4.0
94134	2223.0	1570.0
100130384	0.0	0.0
100130383	0.0	1.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	118.0	3.0
100129394	0.0	3.0
142683	955.0	38.0
142686	84.0	10.0
142685	0.0	0.0
152007	9492.0	465.0
152006	3659.0	1616.0
142689	16.0	1.0
140028	0.0	0.0
152002	1105.0	7408.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	22.0	5.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	3.0	2.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	3.0	1.0
100130376	0.0	4.0
94160	7.0	2.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
