id	e6862c5b-459e-40b5-9213-5fd7e1448be1	bf48b226-c7ef-4fc7-bcb5-de5025763bdb
84873	0.0	7.0
84876	2924.0	1246.0
84875	4495.0	2543.0
84870	304.0	63.0
84872	845.0	453.0
84871	29.0	0.0
9047	249.0	654.0
9048	31.0	246.0
9045	22387.0	26273.0
9046	4307.0	284.0
9049	4155.0	2315.0
106480985	9.0	6.0
9040	2318.0	6340.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	3.0	12.0
9043	10258.0	8016.0
400141	0.0	4.0
106480989	1.0	0.0
9044	2722.0	2629.0
106480988	0.0	0.0
57282	23.0	1.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	2.0	4.0
414753	0.0	0.0
414754	1.0	1.0
414751	0.0	0.0
414752	0.0	0.0
341359	1.0	0.0
341356	0.0	0.0
9058	51.0	0.0
9056	5970.0	586.0
9057	1161.0	236.0
341350	361.0	2.0
9050	584.0	647.0
106480996	0.0	0.0
9051	598.0	139.0
106480995	0.0	1.0
106480998	0.0	1.0
106480997	0.0	0.0
57291	865.0	1060.0
9054	1003.0	3119.0
9055	295.0	5314.0
106480999	0.0	0.0
9052	81052.0	4384.0
9053	1952.0	4069.0
84899	949.0	1425.0
282569	0.0	0.0
400129	6.0	8.0
84896	3251.0	4666.0
84895	1240.0	577.0
400128	1.0	0.0
84898	10450.0	2146.0
84897	2299.0	1408.0
400126	37.0	54.0
654499	0.0	0.0
84892	1463.0	1395.0
414764	34.0	2.0
84891	5.0	6.0
414765	28.0	30.0
84894	60.0	75.0
84893	3969.0	1916.0
414760	8.0	4.0
414761	19.0	48.0
84890	1951.0	2366.0
341346	9.0	174.0
9069	2644.0	2507.0
414926	9.0	0.0
9068	768.0	10.0
106479979	0.0	0.0
729004	16.0	5.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	6.0	6.0
9061	9984.0	2393.0
106480963	0.0	1.0
106479974	0.0	0.0
106479973	1.0	0.0
106480962	0.0	0.0
106480965	1.0	1.0
106479972	0.0	0.0
9060	11980.0	1016.0
106480964	0.0	1.0
106479971	2.0	0.0
106479970	0.0	0.0
106480967	8.0	2.0
9066	346.0	3289.0
106480966	0.0	0.0
9063	1412.0	1990.0
729009	164.0	133.0
106480969	0.0	0.0
9064	4000.0	3013.0
106480968	0.0	0.0
106480970	4.0	4.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	47.0	21.0
106479969	2.0	0.0
9079	6086.0	345.0
106479968	1.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	3.0	0.0
9073	79.0	6.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3126.0	1996.0
106479961	1.0	0.0
106480976	2.0	0.0
9071	84.0	34.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	712.0	32968.0
390402	0.0	0.0
106480978	0.0	6.0
9077	267.0	28.0
390403	1.0	0.0
106480977	0.0	0.0
9074	0.0	1.0
9075	33.0	13.0
106480979	0.0	1.0
100996387	0.0	0.0
390407	1.0	7.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	2.0	5.0
729025	0.0	0.0
106480949	0.0	0.0
106480948	1.0	2.0
730013	46.0	8.0
137529	0.0	3.0
730010	18.0	2.0
106479999	0.0	0.0
729020	3.0	5.0
113510	874.0	909.0
106479998	0.0	0.0
729023	8.0	0.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	1.0
106479993	8.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	108.0	96.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	44.0	1126.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	1320.0	1190.0
106480946	0.0	2.0
57402	8637.0	33640.0
57403	3321.0	8285.0
57404	3919.0	1105.0
57405	46.0	826.0
389416	3.0	4.0
149501	46.0	5.0
9080	73.0	53.0
106480950	0.0	1.0
57406	1014.0	318.0
57407	1808.0	4050.0
57408	0.0	0.0
730005	1585.0	13.0
57409	1463.0	1546.0
106480959	0.0	0.0
729013	619.0	843.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	3.0	14.0
106479986	0.0	0.0
9094	1128.0	1053.0
106479985	0.0	0.0
106480952	0.0	1.0
9095	292.0	319.0
106479984	4.0	6.0
106480951	8.0	2.0
9092	4352.0	5460.0
106479983	0.0	0.0
106480954	1.0	0.0
9093	2343.0	6976.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	57.0	21.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	277.0	417.0
106479980	0.0	0.0
106480955	1.0	2.0
9096	15.0	638.0
106480958	0.0	0.0
9097	3590.0	6679.0
106480957	0.0	0.0
57413	190.0	71.0
57414	8335.0	2526.0
57415	356.0	959.0
389404	9.0	7.0
9091	3571.0	2497.0
57410	5182.0	4361.0
389400	0.0	0.0
106480961	1.0	0.0
57412	20.0	43.0
106480960	3.0	0.0
57418	922.0	1607.0
57419	1440.0	3041.0
106480927	1.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	2.0	1.0
106480928	1.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	1.0	0.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	2395.0	778.0
390433	0.0	0.0
106480921	8.0	2.0
106480920	0.0	1.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	1.0
106480924	0.0	0.0
390438	0.0	1.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	1.0	0.0
389434	293.0	1.0
642402	1.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	0.0	1.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	1.0	1.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	9.0	3.0
353497	52.0	26.0
390442	0.0	0.0
106480930	3.0	1.0
390443	0.0	0.0
389432	635.0	99.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	1.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	70.0	55.0
106480935	4.0	2.0
389428	3.0	6.0
341405	4.0	0.0
389422	14.0	153.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	4.0	3.0
106479958	0.0	0.0
106479957	1.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	1.0
106479952	0.0	0.0
654412	2.0	0.0
106479951	0.0	0.0
390411	2.0	2.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	2.0	6.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	1.0	5.0
106480902	0.0	0.0
57446	2821.0	3513.0
57447	7281.0	3763.0
390418	0.0	0.0
100996331	0.0	0.0
57448	5880.0	7777.0
390419	0.0	7.0
57449	876.0	885.0
389458	0.0	0.0
642425	0.0	0.0
642424	2.0	4.0
100125556	59.0	610.0
106479949	0.0	0.0
106480916	3.0	1.0
106479948	0.0	0.0
106480915	0.0	2.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	0.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	2.0	1.0
642443	14.0	21.0
106479942	1.0	1.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	3.0	0.0
57451	131.0	28221.0
106480910	0.0	1.0
57452	498.0	60.0
390423	0.0	0.0
414919	867.0	1054.0
390424	0.0	2.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	1316.0	494.0
106480913	0.0	0.0
57458	1558.0	2025.0
390429	0.0	0.0
57459	3372.0	3153.0
57453	116.0	7.0
57455	1699.0	1398.0
57456	2069.0	1837.0
106479939	2.0	0.0
390472	0.0	0.0
162540	0.0	0.0
150554	16.0	68.0
729082	8632.0	7026.0
729085	245.0	20.0
729079	2.0	1.0
390483	0.0	0.0
730061	2.0	5.0
150568	2.0	2.0
729073	14.0	9.0
497258	153.0	24.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1178.0	1493.0
730092	419.0	136.0
730091	145.0	652.0
150577	0.0	0.0
150572	0.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	4.0	7.0
102546227	4.0	2.0
106479902	0.0	0.0
730087	120.0	30.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	5.0	9.0
729097	12.0	9.0
389493	15.0	13.0
221613	0.0	0.0
729096	41.0	42.0
729092	19.0	5.0
729046	86.0	51.0
729042	6.0	1.0
729041	67.0	68.0
730029	20.0	23.0
730023	2.0	4.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	5.0	11.0
730051	575.0	858.0
221662	101.0	2.0
150538	1.0	41.0
162515	232.0	8.0
162517	21.0	11.0
729059	0.0	2.0
162514	38.0	621.0
730041	7.0	4.0
149563	1.0	1.0
221656	2006.0	2912.0
729050	0.0	2.0
221687	374.0	10.0
221692	4777.0	219.0
162494	33.0	208.0
654391	3.0	3.0
198437	3.0	3.0
257629	5.0	5.0
267004	8.0	7.0
149499	219.0	7.0
162466	93.0	5.0
255022	4.0	2.0
162461	692.0	493.0
267010	0.0	0.0
267012	0.0	0.0
267013	13.0	1.0
150472	608.0	979.0
255031	308.0	337.0
255025	0.0	0.0
101101692	23.0	31.0
255027	229.0	963.0
267002	654.0	504.0
150483	79.0	1.0
282617	0.0	3.0
282618	1.0	3.0
282616	0.0	2.0
644990	11.0	9.0
9103	430.0	93.0
9100	3779.0	10313.0
9101	4525.0	5475.0
644994	0.0	0.0
9107	3394.0	1370.0
9104	612.0	24.0
400242	275.0	250.0
84959	2019.0	2204.0
255061	22.0	2.0
84958	1478.0	2452.0
654319	4.0	14.0
100996315	1.0	0.0
84966	171.0	44.0
57348	7.0	31.0
282679	54.0	76.0
84968	18.0	64.0
84967	1241.0	1369.0
84962	3576.0	5376.0
57343	930.0	1523.0
654320	0.0	0.0
255057	8.0	98.0
84961	2865.0	2531.0
654321	1.0	4.0
400238	0.0	0.0
654322	1.0	7.0
84964	111.0	169.0
400236	92.0	311.0
644988	1.0	0.0
84960	114.0	35.0
642326	0.0	0.0
9113	3108.0	3054.0
9114	9436.0	4923.0
9111	1641.0	3575.0
9112	2421.0	2994.0
9117	4012.0	2731.0
9118	0.0	190.0
414899	0.0	0.0
100996307	57.0	82.0
100996306	0.0	0.0
84948	507.0	1160.0
9110	2617.0	4157.0
84947	708.0	673.0
84955	956.0	3448.0
84954	1207.0	386.0
84957	749.0	544.0
100996301	0.0	29.0
84951	128.0	20722.0
84950	3246.0	3737.0
84953	1335.0	961.0
400224	57.0	10.0
84952	10965.0	182.0
644998	0.0	0.0
9108	142.0	27.0
642337	4.0	0.0
644997	14.0	0.0
9124	17150.0	11626.0
9125	2486.0	5181.0
9122	1953.0	95.0
9123	3815.0	6620.0
9128	1647.0	5860.0
9129	2769.0	7073.0
9126	3884.0	3361.0
9127	52.0	81.0
94304	0.0	0.0
255043	80.0	93.0
9120	289.0	112.0
9121	3342.0	325.0
57369	0.0	0.0
84988	815.0	834.0
84987	1830.0	1249.0
84989	19.0	27.0
84984	176.0	714.0
84983	7.0	0.0
84986	1001.0	1232.0
84985	59.0	28209.0
642345	3.0	0.0
9119	1.0	94.0
84981	2863.0	1742.0
9135	4211.0	5334.0
9136	887.0	1850.0
9133	106.0	6707.0
9134	108.0	2052.0
9139	2437.0	2150.0
267014	0.0	0.0
267015	3.0	4.0
9138	11185.0	7360.0
267017	0.0	1.0
9131	1737.0	4662.0
9132	68.0	14.0
84969	1475.0	1216.0
9130	3666.0	18527.0
400208	1.0	0.0
84976	2524.0	597.0
400209	97.0	92.0
400206	41.0	0.0
84978	22.0	56.0
84973	1940.0	1025.0
84975	2365.0	1739.0
57379	5.0	0.0
642357	16.0	26.0
84971	810.0	1102.0
84970	0.0	0.0
267020	5.0	3.0
9146	3651.0	5492.0
9147	1948.0	1783.0
9144	14921.0	14990.0
9145	799.0	1044.0
9148	92.0	65.0
106479899	0.0	0.0
9149	1476.0	801.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	1.0	1.0
106479895	0.0	1.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	10.0	0.0
57380	2009.0	5246.0
9143	22.0	50.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	2935.0	245.0
9140	2267.0	4448.0
106479891	1.0	0.0
9141	1509.0	4290.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	28.0	43.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	2277.0	4106.0
9156	35.0	1219.0
106479889	0.0	0.0
9159	2085.0	1952.0
106479888	0.0	0.0
106479887	5.0	0.0
654346	7.0	4.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1634.0	1162.0
106480896	0.0	0.0
106479885	0.0	1.0
57396	1579.0	1233.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	0.0	0.0
106479882	0.0	0.0
9154	7.0	4.0
106479881	0.0	1.0
106479880	0.0	0.0
57393	69.0	35.0
9152	0.0	0.0
654350	0.0	0.0
84996	177.0	363.0
84991	4936.0	3798.0
84993	2316.0	3671.0
84992	0.0	0.0
9168	40424.0	102970.0
9169	8830.0	5779.0
9166	2166.0	4166.0
642395	5.0	6.0
9167	4593.0	8565.0
642394	1.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	1.0
255082	219.0	101.0
106480867	0.0	0.0
9162	10.0	30.0
106480869	0.0	18.0
654383	0.0	0.0
106480871	0.0	1.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	20.0	0.0
106480872	0.0	0.0
642389	1.0	0.0
654381	0.0	0.0
9179	1084.0	803.0
9177	0.0	0.0
106480875	0.0	0.0
9172	311.0	81.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	926.0	1190.0
106480876	0.0	0.0
9175	2960.0	4533.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	1252.0	30.0
106480880	10.0	3.0
106480882	0.0	0.0
106480881	1.0	0.0
654376	3.0	0.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	1.0	2.0
137868	0.0	0.0
730112	307.0	19.0
106480849	0.0	0.0
729123	0.0	4.0
9188	5170.0	11056.0
106479859	0.0	0.0
106479858	2.0	2.0
9189	4232.0	3651.0
106479857	0.0	2.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	1960.0	111.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	987.0	3361.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	7389.0	12046.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	14820.0	4064.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	954.0	1019.0
106480845	0.0	0.0
9184	3461.0	6262.0
106480848	0.0	0.0
9185	3936.0	778.0
106480847	0.0	0.0
57501	51.0	21.0
57502	132.0	27.0
57504	1744.0	4088.0
125875	83.0	8.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	14586.0	1739.0
730109	1.0	0.0
137872	888.0	64.0
102546175	0.0	1.0
57505	1029.0	1536.0
644903	3.0	6.0
57506	10064.0	11654.0
57507	2477.0	446.0
57508	941.0	2260.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	1.0	0.0
9194	647.0	341.0
106479841	0.0	0.0
106480852	2.0	1.0
9191	2093.0	3040.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	2797.0	5519.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	2.0	21.0
9196	125.0	31.0
106480858	0.0	0.0
57512	5.0	3.0
57513	6920.0	2007.0
57514	11226.0	987.0
123207	1065.0	478.0
57515	26070.0	10109.0
106480860	0.0	0.0
57510	2172.0	8810.0
106480862	0.0	1.0
57511	1552.0	1240.0
106480861	0.0	0.0
644911	9.0	19.0
644914	5.0	7.0
57519	2750.0	137.0
729146	4.0	6.0
106480828	0.0	0.0
113878	932.0	1747.0
135228	3363.0	8804.0
106480827	0.0	0.0
729148	71.0	101.0
106480829	0.0	0.0
137886	2638.0	970.0
106479879	0.0	0.0
730130	2.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	1.0	0.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	0.0
106479870	6.0	0.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	4018.0	875.0
57524	6.0	16.0
57526	46.0	5.0
644928	2.0	2.0
57520	3054.0	384.0
57521	2806.0	3394.0
57522	905.0	420.0
57528	145.0	24.0
57529	16.0	6.0
106480839	2.0	0.0
106480838	15.0	0.0
106479869	0.0	0.0
729131	6.0	2.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	2.0	2.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	2.0
106480833	6.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	725.0	292.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	4.0	6.0
106480836	0.0	0.0
57534	3679.0	3056.0
57535	1892.0	111.0
343727	0.0	0.0
57536	878.0	359.0
57537	2565.0	1238.0
150864	1341.0	807.0
57530	10242.0	1035.0
57531	1009.0	897.0
57532	6518.0	15575.0
106480840	0.0	0.0
57533	2230.0	2287.0
57538	1549.0	218.0
57539	1295.0	696.0
106479817	0.0	1.0
106480806	3.0	6.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	2.0	1.0
123263	647.0	812.0
106480800	1.0	1.0
123264	420.0	1.0
57540	6.0	44.0
106480802	0.0	1.0
106480801	0.0	1.0
106480804	0.0	0.0
106480803	0.0	0.0
57545	2012.0	682.0
57546	1291.0	459.0
57547	352.0	451.0
57541	1432.0	1111.0
57542	2450.0	2415.0
353132	0.0	4.0
57544	881.0	808.0
353131	0.0	0.0
644943	351.0	667.0
57549	104.0	1683.0
106479809	0.0	0.0
106479808	1.0	0.0
644945	7.0	226.0
100101490	23.0	254.0
106479807	0.0	0.0
137835	330.0	111.0
106479806	0.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	4.0	0.0
644961	19.0	16.0
106479802	2.0	3.0
106479801	0.0	0.0
644962	8.0	4.0
106479800	0.0	0.0
353134	0.0	0.0
353133	0.0	29.0
106480811	0.0	0.0
57551	5836.0	8956.0
353135	0.0	13.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	2.0
106480815	0.0	0.0
353139	1.0	1.0
106480814	0.0	0.0
57556	2694.0	1115.0
57558	416.0	379.0
57559	339.0	623.0
57552	4192.0	1589.0
353141	0.0	3.0
353140	0.0	5.0
57553	662.0	944.0
57554	59.0	14.0
353143	0.0	0.0
57555	1195.0	1169.0
353142	0.0	5.0
343702	10.0	0.0
729102	3.0	3.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	3.0	0.0
106479837	0.0	0.0
106479836	2.0	2.0
106479835	6.0	4.0
644972	78.0	142.0
106479834	1.0	0.0
106479833	0.0	0.0
642311	0.0	0.0
106479832	0.0	0.0
353145	0.0	295.0
106479831	0.0	0.0
389101	12.0	12.0
102465906	0.0	0.0
57560	1604.0	1919.0
106479830	0.0	0.0
353144	0.0	6.0
57561	13910.0	10562.0
57562	1075.0	288.0
149830	0.0	0.0
57567	1235.0	483.0
57568	2698.0	3151.0
57569	915.0	53.0
57563	1729.0	1268.0
57565	47.0	6.0
106479829	1.0	2.0
106479828	0.0	1.0
106479827	0.0	0.0
106479826	0.0	2.0
106479825	0.0	0.0
106479824	0.0	0.0
106479823	0.0	0.0
106479822	0.0	0.0
106479821	0.0	0.0
57570	937.0	2064.0
125893	485.0	752.0
106479820	1.0	2.0
57571	195.0	12.0
57572	5137.0	2164.0
149840	274.0	596.0
57573	775.0	860.0
102465910	0.0	0.0
57578	41.0	54.0
57579	1423.0	1307.0
149837	344.0	137.0
123228	335.0	416.0
57574	8.0	6.0
353163	2.0	5.0
57575	340.0	2.0
102465909	0.0	0.0
57576	532.0	62.0
102465908	0.0	0.0
57577	756.0	1337.0
353164	1.0	0.0
102465907	0.0	0.0
644974	24.0	150.0
642317	4.0	2.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	0.0	1.0
730196	0.0	0.0
390110	1.0	0.0
389123	1.0	0.0
389124	0.0	0.0
730190	5.0	4.0
390116	0.0	0.0
389120	7.0	15.0
390117	0.0	0.0
147276	0.0	0.0
389118	546.0	5.0
389119	360.0	410.0
353174	12.0	33.0
389114	598.0	280.0
135293	1220.0	1798.0
135295	21.0	111.0
729196	2.0	2.0
729198	2.0	5.0
730180	1.0	0.0
353189	3284.0	28.0
392752	13.0	3.0
389144	0.0	0.0
389141	4.0	9.0
123283	1161.0	1134.0
102465944	0.0	0.0
353194	7.0	3633.0
353196	1.0	92.0
389136	5625.0	374.0
389137	9.0	8.0
390102	0.0	1.0
100526416	0.0	0.0
389125	7.0	6.0
389160	4.0	2.0
390151	0.0	0.0
390152	0.0	0.0
729163	5.0	1.0
730152	4.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	20.0	46.0
390158	6.0	8.0
389161	84.0	0.0
147226	7.0	1.0
389158	0.0	0.0
147228	1.0	50.0
135250	41.0	567.0
102465975	5.0	0.0
729156	1.0	1.0
102465974	5.0	0.0
730144	5.0	23.0
390162	0.0	0.0
390166	0.0	0.0
389156	6.0	2.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	1.0	0.0
389151	0.0	0.0
102465976	0.0	1.0
729150	1.0	5.0
730138	14.0	26.0
102465985	0.0	0.0
730174	5.0	4.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	0.0	0.0
390136	0.0	0.0
390137	0.0	0.0
221303	453.0	27.0
390138	0.0	0.0
221302	529.0	562.0
390139	0.0	0.0
729182	5.0	3.0
135270	1.0	0.0
389170	49.0	70.0
729178	55.0	108.0
102465995	0.0	0.0
102465993	0.0	1.0
390142	0.0	0.0
729177	2.0	0.0
390144	0.0	0.0
729176	2.0	5.0
389179	46.0	54.0
389177	148.0	1.0
390148	0.0	0.0
729171	0.0	0.0
390072	8.0	0.0
390073	2.0	0.0
390075	0.0	0.0
390077	1.0	0.0
390078	0.0	0.0
390079	0.0	0.0
221322	155.0	360.0
642290	3.0	2.0
389084	20.0	32.0
390081	0.0	0.0
390082	0.0	0.0
389072	394.0	124.0
390083	0.0	0.0
390084	1.0	0.0
389075	0.0	0.0
389073	0.0	0.0
390091	1.0	1.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	0.0	0.0
390064	0.0	0.0
389090	1.0	0.0
390066	1.0	0.0
390067	0.0	0.0
221336	47.0	518.0
147199	0.0	2.0
257313	29.0	2.0
221357	6.0	0.0
196120	0.0	0.0
9201	669.0	103.0
9202	3460.0	4297.0
9200	786.0	153.0
9205	915.0	424.0
9206	0.0	1.0
9203	3181.0	2867.0
9204	1136.0	896.0
221391	0.0	2.0
221393	10.0	4721.0
221395	34941.0	894.0
9212	40.0	1585.0
9213	2464.0	6847.0
9210	1.0	0.0
9211	3.0	0.0
9217	4691.0	11020.0
9214	402.0	231.0
9215	1690.0	756.0
284904	666.0	75.0
284900	692.0	537.0
9209	3477.0	2703.0
159195	7442.0	766.0
9207	122.0	0.0
9208	17578.0	10318.0
9223	3635.0	740.0
9221	4915.0	12704.0
9227	100.0	398.0
644873	967.0	2159.0
9228	25.0	6.0
644871	0.0	0.0
57460	814.0	97.0
57461	1320.0	3950.0
57462	1177.0	1169.0
257364	5155.0	10157.0
57463	1497.0	601.0
9220	152.0	207.0
57468	27.0	97.0
57469	216.0	92.0
57464	111.0	976.0
257358	7.0	15.0
57465	2188.0	1404.0
57466	2453.0	3779.0
57467	18.0	1.0
9218	12673.0	14770.0
9219	4991.0	9507.0
113802	403.0	1230.0
9235	3520.0	5826.0
644881	0.0	0.0
9232	265.0	5392.0
9238	1877.0	13080.0
9236	1520.0	1471.0
57471	120.0	9.0
101101773	3.0	0.0
57472	3203.0	5791.0
101101772	2.0	4.0
57473	2072.0	4185.0
57474	119.0	57.0
9230	6042.0	3574.0
9231	2065.0	5227.0
101101776	0.0	0.0
101101775	50.0	20.0
57470	3671.0	4328.0
57479	3479.0	3364.0
791114	3.0	0.0
791115	0.0	0.0
57475	374.0	986.0
105616916	0.0	0.0
57476	402.0	97.0
57477	4947.0	223.0
57478	839.0	1384.0
644877	7.0	20.0
9229	226.0	1.0
9245	23.0	87.0
9246	6394.0	9061.0
9244	113.0	602.0
644890	19.0	9.0
9249	5385.0	6043.0
644896	1.0	1.0
9247	3.0	0.0
9248	0.0	0.0
57482	102.0	20.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	325.0	37.0
106480789	0.0	0.0
106480788	0.0	0.0
9241	46.0	43.0
9242	218.0	208.0
57480	2047.0	346.0
9240	1926.0	1992.0
57481	11.0	2.0
106480790	0.0	0.0
284958	13.0	54.0
106480792	0.0	0.0
106480791	0.0	0.0
57486	776.0	3408.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	10841.0	7872.0
106480796	15787.0	6861.0
57489	2262.0	1837.0
106480795	34.0	10.0
9256	1844.0	187.0
9254	26818.0	118.0
9255	2543.0	4862.0
137814	0.0	1.0
341152	0.0	0.0
9258	3502.0	2655.0
57493	20378.0	1621.0
106480798	0.0	0.0
57494	2508.0	1716.0
106480797	0.0	0.0
57495	0.0	24.0
57496	4558.0	5508.0
106480799	0.0	0.0
9252	966.0	595.0
9253	1084.0	460.0
57491	50.0	135.0
57492	6391.0	5610.0
284948	21.0	9.0
57497	11.0	2.0
