id	edafd326-8c3c-4ae5-8617-e1592db868eb	f2b50fcc-e5ec-4328-a932-2c06476760cf
84925	1475.0	2835.0
84928	1813.0	1507.0
57336	395.0	375.0
84933	326.0	821.0
84932	1938.0	1073.0
57337	1516.0	1294.0
84935	849.0	169.0
57338	30.0	2280.0
84934	1242.0	1318.0
57332	415.0	607.0
57333	1364.0	2595.0
84931	5.0	0.0
84930	745.0	2508.0
57335	228.0	306.0
103752554	0.0	1.0
103752555	0.0	0.0
642559	16.0	17.0
390352	25.0	4.0
390354	208.0	244.0
389362	791.0	1196.0
150677	1.0	0.0
150678	1518.0	4156.0
377381	55.0	109.0
162655	294.0	432.0
390363	2.0	6.0
147040	2141.0	4875.0
343901	1.0	3.0
149699	0.0	0.0
150684	1245.0	1493.0
150681	0.0	0.0
159013	2405.0	1829.0
221504	2.0	6.0
103752581	14.0	1.0
389386	0.0	0.0
389383	0.0	0.0
389384	4.0	23.0
123041	471.0	30.0
162681	276.0	963.0
123036	6743.0	2027.0
103752587	0.0	0.0
150696	1574.0	23309.0
103752588	8.0	104.0
103752589	35.0	30.0
103752583	0.0	0.0
103752584	33.0	6.0
103752585	2.0	0.0
103752586	1.0	3.0
390340	0.0	0.0
389376	5919.0	2.0
221527	360.0	383.0
390394	1.0	1.0
149647	0.0	2.0
389396	0.0	0.0
123099	1618.0	167.0
389395	1.0	1.0
123096	3848.0	2647.0
137682	862.0	1054.0
390378	0.0	1.0
221545	633.0	1144.0
221547	8.0	14.0
147011	306.0	252.0
147007	972.0	885.0
100996295	9.0	31.0
137695	1609.0	2441.0
162632	80.0	148.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	2.0
147015	151.0	604.0
100996280	0.0	1.0
94240	1984.0	4165.0
94241	8536.0	2661.0
94236	0.0	0.0
94235	5.0	7.0
94234	127.0	2026.0
94239	9442.0	10405.0
94233	3.0	2.0
390294	2.0	0.0
390297	0.0	1.0
390298	0.0	0.0
221584	100.0	156.0
150590	166.0	218.0
94274	1596.0	206.0
94298	0.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	1.0	3.0
414766	2.0	42.0
414767	1.0	1.0
654434	344.0	234.0
400123	4.0	0.0
400121	0.0	1.0
57221	10358.0	1552.0
84838	2674.0	1893.0
400120	431.0	0.0
84837	185.0	485.0
84839	0.0	0.0
57226	3129.0	1665.0
84844	1343.0	2964.0
84847	0.0	59.0
57228	863.0	2290.0
57222	16357.0	9213.0
402779	0.0	0.0
402778	953.0	1963.0
57223	7688.0	8078.0
57224	4068.0	1081.0
84842	14.0	248.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	2.0
642448	0.0	0.0
642461	0.0	0.0
642460	0.0	0.0
414777	1479.0	2223.0
414778	11.0	8.0
57231	4691.0	2067.0
400110	7.0	7.0
57232	151.0	559.0
654427	5.0	16.0
84826	0.0	0.0
654429	4.0	2.0
84833	2447.0	4694.0
84836	5238.0	2424.0
84830	1136.0	1198.0
57234	207.0	73.0
84832	0.0	0.0
654433	2699.0	1025.0
9001	30.0	415.0
9002	1464.0	66.0
642475	531.0	2073.0
84859	2842.0	2255.0
84867	61.0	2.0
84866	1465.0	2643.0
84869	1288.0	1094.0
84868	2934.0	76.0
654463	204.0	5.0
84865	351.0	768.0
84864	1525.0	1476.0
84861	1272.0	2799.0
9014	891.0	894.0
9015	297.0	246.0
9013	3216.0	2300.0
9019	7489.0	9006.0
9016	697.0	968.0
341392	5.0	1.0
84848	72.0	112.0
84856	194.0	184.0
84858	1077.0	1338.0
84852	180.0	58.0
102725176	0.0	0.0
84851	1120.0	660.0
642477	2.0	4.0
84850	33.0	1.0
105376946	0.0	0.0
9025	1377.0	1649.0
9026	3371.0	3198.0
9023	439.0	18.0
113612	1455.0	209.0
9024	57.0	170.0
642493	1.0	2.0
9027	12.0	4.0
9028	51.0	327.0
400165	3.0	1.0
9021	9499.0	7599.0
9022	2400.0	1217.0
9020	2890.0	532.0
84889	0.0	0.0
84888	5885.0	3742.0
654483	22.0	60.0
84885	1582.0	4511.0
654486	0.0	0.0
84886	11900.0	2457.0
84881	1254.0	1451.0
642489	46.0	22.0
84883	1117.0	1448.0
654480	1.0	2.0
9037	9197.0	1160.0
9034	1008.0	155.0
9038	0.0	0.0
9039	3414.0	3348.0
400156	3.0	9.0
9032	0.0	0.0
9033	116.0	2.0
9031	7403.0	3694.0
84878	1086.0	986.0
84879	3678.0	2509.0
84874	881.0	1287.0
84873	4.0	7.0
84876	1964.0	1380.0
84875	4553.0	10217.0
84870	419.0	55.0
84872	921.0	740.0
84871	209.0	42.0
9047	616.0	277.0
9048	31.0	340.0
9045	25784.0	23694.0
9046	3452.0	54.0
9049	3503.0	3469.0
106480985	1.0	5.0
9040	2994.0	4841.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	5.0	1.0
9043	10557.0	6031.0
400141	45.0	4.0
106480989	0.0	2.0
9044	3597.0	2588.0
106480988	0.0	0.0
57282	23.0	0.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	2.0	15.0
414753	0.0	0.0
414754	3.0	2.0
414751	0.0	0.0
414752	0.0	0.0
341359	5.0	1.0
341356	0.0	0.0
9058	47.0	8.0
9056	5809.0	282.0
9057	1896.0	411.0
341350	135.0	0.0
9050	1308.0	1644.0
106480996	0.0	0.0
9051	653.0	77.0
106480995	1.0	0.0
106480998	1.0	0.0
106480997	0.0	0.0
57291	1050.0	1276.0
9054	1145.0	1131.0
9055	366.0	8197.0
106480999	0.0	0.0
9052	65954.0	18474.0
9053	2940.0	2911.0
84899	1068.0	1433.0
282569	0.0	0.0
400129	4.0	4.0
84896	3446.0	3797.0
84895	1305.0	1315.0
400128	31.0	0.0
84898	14639.0	6983.0
84897	2324.0	1633.0
400126	34.0	64.0
654499	0.0	0.0
84892	1849.0	2038.0
414764	23.0	1.0
84891	4.0	1.0
414765	33.0	37.0
84894	71.0	599.0
84893	4244.0	3509.0
414760	58.0	14.0
414761	13.0	91.0
84890	2012.0	1608.0
341346	8.0	46.0
9069	1948.0	2414.0
414926	8.0	0.0
9068	1645.0	15.0
106479979	1.0	4.0
729004	17.0	7.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	8.0	13.0
9061	7345.0	4672.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	1.0	0.0
9060	17240.0	658.0
106480964	3.0	0.0
106479971	3.0	0.0
106479970	0.0	0.0
106480967	12.0	0.0
9066	562.0	6715.0
106480966	0.0	0.0
9063	1575.0	561.0
729009	119.0	182.0
106480969	0.0	0.0
9064	5712.0	5613.0
106480968	0.0	0.0
106480970	0.0	4.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	65.0	73.0
106479969	0.0	0.0
9079	5964.0	185.0
106479968	1.0	0.0
106479967	1.0	0.0
106479966	0.0	0.0
106479965	1.0	0.0
106479964	0.0	0.0
106479963	1.0	0.0
106480974	22.0	2.0
9073	975.0	34.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3452.0	3874.0
106479961	0.0	0.0
106480976	1.0	1.0
9071	372.0	1556.0
106479960	1.0	2.0
106480975	0.0	0.0
9076	3315.0	56594.0
390402	0.0	0.0
106480978	0.0	3.0
9077	294.0	31.0
390403	0.0	0.0
106480977	0.0	0.0
9074	8.0	65.0
9075	363.0	24.0
106480979	2.0	0.0
100996387	0.0	0.0
390407	0.0	1.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	3.0	14.0
729025	5.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	73.0	6.0
137529	2.0	5.0
730010	8.0	2.0
106479999	0.0	1.0
729020	1.0	5.0
113510	792.0	545.0
106479998	0.0	0.0
729023	30.0	5.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	1.0	0.0
9081	0.0	0.0
106479994	0.0	1.0
106480943	0.0	0.0
106479993	1.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	156.0	147.0
106479992	1.0	0.0
106480945	0.0	0.0
9088	61.0	910.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	1.0
9086	1366.0	2303.0
106480946	0.0	0.0
57402	3126.0	21527.0
57403	3674.0	3937.0
57404	3082.0	1972.0
57405	64.0	1008.0
389416	0.0	0.0
149501	9.0	24.0
9080	319.0	311.0
106480950	1.0	0.0
57406	1303.0	265.0
57407	1817.0	1270.0
57408	1.0	0.0
730005	838.0	85.0
57409	1798.0	1594.0
106480959	0.0	1.0
729013	1052.0	942.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	1.0	19.0
106479986	0.0	0.0
9094	1186.0	2058.0
106479985	0.0	0.0
106480952	3.0	1.0
9095	275.0	119.0
106479984	2.0	4.0
106480951	6.0	3.0
9092	5388.0	6292.0
106479983	0.0	0.0
106480954	0.0	0.0
9093	2488.0	1224.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	112.0	69.0
106479981	0.0	0.0
106480956	0.0	2.0
9099	1310.0	294.0
106479980	1.0	1.0
106480955	0.0	1.0
9096	28.0	693.0
106480958	0.0	0.0
9097	4361.0	10954.0
106480957	0.0	0.0
57413	583.0	42.0
57414	10481.0	7684.0
57415	312.0	646.0
389404	2.0	3.0
9091	3893.0	2802.0
57410	5223.0	5724.0
389400	1.0	0.0
106480961	0.0	0.0
57412	26.0	23.0
106480960	0.0	1.0
57418	1064.0	2059.0
57419	1569.0	3050.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	2.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	1.0	1.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	2.0	1.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	1.0
390432	0.0	0.0
400322	1435.0	489.0
390433	0.0	0.0
106480921	3.0	4.0
106480920	1.0	1.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	11.0	2.0
389434	473.0	8.0
642402	4.0	4.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	3.0	2.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	3.0	2.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	12.0	12.0
353497	126.0	95.0
390442	4.0	0.0
106480930	5.0	1.0
390443	0.0	0.0
389432	767.0	101.0
106480932	0.0	0.0
390445	0.0	10.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	33.0	105.0
106480935	4.0	1.0
389428	4.0	3.0
341405	0.0	7.0
389422	92.0	503.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	2.0	2.0
106479958	0.0	0.0
106479957	0.0	1.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	1.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	1.0	6.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	0.0	1.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	2.0	4.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	1.0	8.0
106480902	0.0	0.0
57446	3083.0	2539.0
57447	10653.0	2807.0
390418	0.0	1.0
100996331	0.0	0.0
57448	7026.0	5934.0
390419	0.0	0.0
57449	1073.0	4908.0
389458	1.0	39.0
642425	0.0	0.0
642424	6.0	0.0
100125556	218.0	531.0
106479949	0.0	0.0
106480916	7.0	1.0
106479948	0.0	0.0
106480915	7.0	3.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	0.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	0.0	0.0
642443	13.0	7.0
106479942	7.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	1.0	1.0
57451	217.0	7771.0
106480910	0.0	3.0
57452	554.0	237.0
390423	0.0	0.0
414919	872.0	2857.0
390424	0.0	0.0
106480912	1.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	2370.0	959.0
106480913	0.0	0.0
57458	1882.0	1108.0
390429	0.0	0.0
57459	3238.0	2166.0
57453	619.0	67.0
57455	2267.0	2066.0
57456	2181.0	1072.0
106479939	0.0	0.0
390472	0.0	2.0
162540	0.0	0.0
150554	18.0	31.0
729082	8622.0	4610.0
729085	347.0	160.0
729079	0.0	0.0
390483	3.0	0.0
730061	3.0	3.0
150568	0.0	0.0
729073	11.0	34.0
497258	238.0	94.0
106479916	0.0	0.0
106479915	1.0	4.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1255.0	574.0
730092	341.0	234.0
730091	404.0	52.0
150577	0.0	0.0
150572	0.0	6.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	3.0	12.0
102546227	0.0	0.0
106479902	0.0	0.0
730087	82.0	195.0
106479901	0.0	1.0
106479900	0.0	0.0
730086	1.0	1.0
729097	3.0	9.0
389493	20.0	339.0
221613	0.0	0.0
729096	19.0	49.0
729092	38.0	11.0
729046	52.0	183.0
729042	1.0	0.0
729041	25.0	16.0
730029	60.0	22.0
730023	1.0	8.0
729032	0.0	0.0
730016	0.0	5.0
730058	0.0	0.0
730052	2.0	0.0
730051	721.0	390.0
221662	548.0	34.0
150538	3.0	11.0
162515	310.0	45.0
162517	26.0	9.0
729059	9.0	16.0
162514	46.0	541.0
730041	19.0	14.0
149563	12.0	364.0
221656	3117.0	2652.0
729050	0.0	0.0
221687	216.0	55.0
221692	3391.0	483.0
162494	70.0	64.0
654391	0.0	1.0
198437	72.0	10.0
257629	4.0	3.0
267004	2.0	6.0
149499	1900.0	30.0
162466	121.0	13.0
255022	2.0	0.0
162461	387.0	666.0
267010	0.0	0.0
267012	0.0	0.0
267013	17.0	1.0
150472	631.0	883.0
255031	209.0	174.0
255025	0.0	0.0
101101692	25.0	187.0
255027	751.0	206.0
267002	435.0	433.0
150483	470.0	13.0
282617	0.0	22.0
282618	2.0	29.0
282616	0.0	46.0
644990	35.0	5.0
9103	330.0	21.0
9100	5331.0	3924.0
9101	5534.0	2842.0
644994	3.0	0.0
9107	4557.0	1879.0
9104	1173.0	12.0
400242	354.0	262.0
84959	4213.0	586.0
255061	22.0	12.0
84958	2938.0	7853.0
654319	6.0	9.0
100996315	29.0	1.0
84966	142.0	11.0
57348	35.0	64.0
282679	63.0	144.0
84968	44.0	161.0
84967	1361.0	3099.0
84962	1801.0	2479.0
57343	1449.0	1197.0
654320	0.0	0.0
255057	24.0	124.0
84961	1850.0	1543.0
654321	7.0	8.0
400238	0.0	0.0
654322	3.0	5.0
84964	155.0	659.0
400236	159.0	141.0
644988	11.0	3.0
84960	86.0	46.0
642326	0.0	0.0
9113	2817.0	2067.0
9114	10446.0	4672.0
9111	1451.0	2835.0
9112	2789.0	2469.0
9117	5342.0	1725.0
9118	29.0	1366.0
414899	0.0	0.0
100996307	80.0	404.0
100996306	0.0	0.0
84948	627.0	1426.0
9110	3017.0	2627.0
84947	888.0	374.0
84955	984.0	2123.0
84954	1254.0	411.0
84957	704.0	543.0
100996301	0.0	140.0
84951	756.0	19807.0
84950	3478.0	1881.0
84953	1652.0	576.0
400224	38.0	12.0
84952	9564.0	214.0
644998	0.0	0.0
9108	187.0	115.0
642337	2.0	1.0
644997	5.0	0.0
9124	23635.0	19486.0
9125	3817.0	5282.0
9122	1836.0	237.0
9123	4847.0	6325.0
9128	2085.0	2088.0
9129	2822.0	1729.0
9126	4101.0	3616.0
9127	87.0	27.0
94304	1.0	0.0
255043	123.0	158.0
9120	671.0	135.0
9121	3964.0	453.0
57369	0.0	1.0
84988	1381.0	3714.0
84987	1791.0	2768.0
84989	51.0	138.0
84984	444.0	226.0
84983	2.0	6.0
84986	1021.0	1417.0
84985	117.0	5293.0
642345	3.0	6.0
9119	1.0	18.0
84981	4243.0	491.0
9135	4676.0	2580.0
9136	963.0	1524.0
9133	154.0	3246.0
9134	80.0	189.0
9139	2234.0	8034.0
267014	0.0	0.0
267015	1.0	5.0
9138	8590.0	14124.0
267017	1.0	0.0
9131	2071.0	2419.0
9132	138.0	124.0
84969	1314.0	108.0
9130	3471.0	7020.0
400208	3.0	1.0
84976	1327.0	58.0
400209	57.0	44.0
400206	19.0	0.0
84978	35.0	22.0
84973	1351.0	1768.0
84975	2063.0	6507.0
57379	26.0	3.0
642357	3.0	8.0
84971	790.0	1387.0
84970	2.0	0.0
267020	1.0	0.0
9146	3985.0	3447.0
9147	2515.0	1639.0
9144	13629.0	11963.0
9145	1143.0	1303.0
9148	86.0	75.0
106479899	0.0	0.0
9149	2050.0	4278.0
106479898	0.0	0.0
106479897	1.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	1.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	4.0	0.0
57380	2041.0	2511.0
9143	41.0	1810.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	2757.0	97.0
9140	2432.0	2032.0
106479891	0.0	0.0
9141	1784.0	10727.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	12.0	88.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	2.0	0.0
9158	2708.0	4030.0
9156	35.0	677.0
106479889	0.0	0.0
9159	2812.0	1926.0
106479888	1.0	0.0
106479887	1.0	0.0
654346	45.0	0.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	2377.0	1818.0
106480896	0.0	0.0
106479885	1.0	4.0
57396	1555.0	1016.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	119.0	2.0
106479882	0.0	0.0
9154	13.0	0.0
106479881	0.0	1.0
106479880	0.0	0.0
57393	155.0	141.0
9152	8.0	0.0
654350	0.0	0.0
84996	341.0	504.0
84991	5120.0	4619.0
84993	2266.0	2476.0
84992	0.0	0.0
9168	59017.0	153458.0
9169	9116.0	7438.0
9166	2355.0	2184.0
642395	4.0	18.0
9167	4867.0	6226.0
642394	5.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	846.0	60.0
106480867	1.0	0.0
9162	30.0	22.0
106480869	1.0	8.0
654383	1.0	0.0
106480871	0.0	1.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	28.0	0.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	0.0
9179	1402.0	1487.0
9177	1.0	2.0
106480875	0.0	0.0
9172	355.0	247.0
106480874	1.0	0.0
106480877	0.0	0.0
9170	753.0	1813.0
106480876	0.0	0.0
9175	2792.0	2566.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	9852.0	20.0
106480880	14.0	4.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	8.0	1.0
106480884	0.0	0.0
106480883	0.0	1.0
654370	0.0	1.0
137868	1.0	35.0
730112	2123.0	60.0
106480849	0.0	0.0
729123	2.0	3.0
9188	7951.0	8413.0
106479859	0.0	0.0
106479858	2.0	1.0
9189	5273.0	8189.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	1.0	0.0
9182	1344.0	275.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1154.0	1914.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	8297.0	29731.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	8158.0	2097.0
106479850	0.0	2.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1492.0	847.0
106480845	0.0	0.0
9184	3601.0	8821.0
106480848	0.0	3.0
9185	2522.0	1234.0
106480847	0.0	0.0
57501	168.0	50.0
57502	213.0	48.0
57504	2164.0	2675.0
125875	70.0	37.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	12276.0	7344.0
730109	0.0	0.0
137872	826.0	280.0
102546175	3.0	0.0
57505	1059.0	1474.0
644903	11.0	11.0
57506	10449.0	9784.0
57507	2163.0	384.0
57508	1223.0	1026.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	673.0	281.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	2614.0	1760.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	3.0	1.0
9197	2251.0	2878.0
106480857	0.0	0.0
106480856	1.0	0.0
106480859	0.0	0.0
729119	1.0	8.0
9196	122.0	120.0
106480858	0.0	0.0
57512	65.0	296.0
57513	5694.0	1566.0
57514	9626.0	386.0
123207	1162.0	2243.0
57515	24607.0	6846.0
106480860	0.0	0.0
57510	2464.0	7548.0
106480862	0.0	0.0
57511	1768.0	972.0
106480861	0.0	0.0
644911	1.0	2.0
644914	9.0	2.0
57519	2998.0	154.0
729146	2.0	2.0
106480828	0.0	0.0
113878	1740.0	2395.0
135228	2552.0	16832.0
106480827	0.0	0.0
729148	105.0	96.0
106480829	0.0	0.0
137886	2292.0	1118.0
106479879	0.0	0.0
730130	1.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	2.0	2.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	1.0	0.0
106480822	0.0	2.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	0.0
106479870	6.0	1.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	3925.0	4612.0
57524	5.0	45.0
57526	163.0	52.0
644928	3.0	10.0
57520	4464.0	721.0
57521	3273.0	1770.0
57522	2245.0	674.0
57528	303.0	14.0
57529	32.0	4.0
106480839	1.0	0.0
106480838	10.0	1.0
106479869	0.0	0.0
729131	2.0	1.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	8.0	1.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	1.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	900.0	561.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	19.0	11.0
106480836	0.0	0.0
57534	3739.0	3135.0
57535	4260.0	344.0
343727	0.0	0.0
57536	743.0	215.0
57537	1444.0	1909.0
150864	964.0	627.0
57530	15359.0	4020.0
57531	812.0	683.0
57532	8266.0	4918.0
106480840	3.0	0.0
57533	3046.0	1315.0
57538	3446.0	121.0
57539	2924.0	729.0
106479817	4.0	1.0
106480806	1.0	3.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	0.0	0.0
123263	572.0	752.0
106480800	0.0	0.0
123264	312.0	6.0
57540	11.0	138.0
106480802	0.0	1.0
106480801	0.0	0.0
106480804	2.0	2.0
106480803	0.0	0.0
57545	5589.0	614.0
57546	919.0	607.0
57547	331.0	328.0
57541	1506.0	1216.0
57542	2242.0	3533.0
353132	1.0	1.0
57544	922.0	702.0
353131	0.0	4.0
644943	247.0	1014.0
57549	266.0	2211.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	13.0	3.0
100101490	38.0	542.0
106479807	0.0	0.0
137835	499.0	134.0
106479806	0.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	7.0	23.0
106479802	12.0	13.0
106479801	0.0	0.0
644962	16.0	1.0
106479800	0.0	0.0
353134	0.0	1.0
353133	0.0	9.0
106480811	0.0	0.0
57551	7048.0	3838.0
353135	0.0	2.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	3.0
106480815	3.0	0.0
353139	0.0	2.0
106480814	0.0	0.0
57556	2508.0	60.0
57558	453.0	519.0
57559	265.0	239.0
57552	5453.0	7841.0
353141	0.0	0.0
353140	0.0	0.0
57553	1709.0	3223.0
57554	47.0	37.0
353143	0.0	0.0
57555	1510.0	7169.0
353142	0.0	3.0
343702	14.0	950.0
729102	0.0	9.0
106479839	0.0	0.0
106479838	1.0	0.0
729101	1.0	2.0
106479837	0.0	1.0
106479836	3.0	2.0
106479835	5.0	7.0
644972	68.0	63.0
106479834	1.0	0.0
106479833	0.0	0.0
642311	1.0	0.0
106479832	1.0	0.0
353145	0.0	148.0
106479831	0.0	0.0
389101	6.0	1.0
102465906	0.0	0.0
57560	1885.0	783.0
106479830	0.0	0.0
353144	0.0	1.0
57561	9912.0	4995.0
57562	3350.0	158.0
149830	0.0	0.0
57567	1510.0	617.0
57568	4064.0	2319.0
57569	488.0	14.0
57563	1717.0	507.0
57565	55.0	2.0
106479829	4.0	2.0
106479828	1.0	2.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	1.0	1.0
106479824	0.0	1.0
106479823	0.0	0.0
106479822	0.0	0.0
106479821	0.0	0.0
57570	1047.0	1017.0
125893	585.0	550.0
106479820	3.0	7.0
57571	144.0	88.0
57572	6370.0	3704.0
149840	293.0	539.0
57573	535.0	244.0
102465910	0.0	0.0
57578	199.0	119.0
57579	1555.0	1357.0
149837	388.0	39.0
123228	326.0	147.0
57574	84.0	28.0
353163	7.0	4.0
57575	130.0	7.0
102465909	0.0	1.0
57576	745.0	49.0
102465908	0.0	0.0
57577	2248.0	556.0
353164	2.0	2.0
102465907	0.0	0.0
644974	11.0	55.0
642317	3.0	0.0
106479819	1.0	0.0
106479818	0.0	0.0
730198	1.0	3.0
730196	0.0	0.0
390110	1.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	4.0	1.0
390116	0.0	0.0
389120	2.0	5.0
390117	0.0	0.0
147276	2.0	0.0
389118	3643.0	111.0
389119	431.0	577.0
353174	33.0	43.0
389114	615.0	507.0
135293	1003.0	740.0
135295	52.0	265.0
729196	6.0	2.0
729198	0.0	0.0
730180	0.0	0.0
353189	1530.0	241.0
392752	36.0	4.0
389144	0.0	4.0
389141	2.0	7.0
123283	1139.0	2669.0
102465944	0.0	0.0
353194	4.0	504.0
353196	2.0	6.0
389136	3202.0	542.0
389137	4.0	6.0
390102	0.0	1.0
100526416	0.0	0.0
389125	9.0	1.0
389160	13.0	3.0
390151	0.0	0.0
390152	0.0	0.0
729163	1.0	4.0
730152	37.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	10.0	18.0
390158	11.0	6.0
389161	1129.0	132.0
147226	0.0	1.0
389158	0.0	0.0
147228	2.0	33.0
135250	161.0	33.0
102465975	1.0	1.0
729156	7.0	8.0
102465974	1.0	8.0
730144	6.0	4.0
