id	95aa5fa8-2945-4ffa-a38f-ee4a6326babb	3a238e45-6725-42d4-9ccb-378c0a198080
654321	3.0	5.0
400238	0.0	0.0
654322	0.0	1.0
84964	141.0	196.0
400236	217.0	173.0
644988	0.0	2.0
84960	61.0	60.0
642326	0.0	0.0
9113	1885.0	2374.0
9114	12791.0	6570.0
9111	2943.0	1733.0
9112	1888.0	8387.0
9117	3689.0	3911.0
9118	14.0	2.0
414899	0.0	5.0
100996307	116.0	116.0
100996306	0.0	0.0
84948	378.0	1624.0
9110	2107.0	4915.0
84947	798.0	500.0
84955	1414.0	4637.0
84954	1422.0	1998.0
84957	1556.0	2115.0
100996301	0.0	42.0
84951	134.0	7821.0
84950	2334.0	3103.0
84953	466.0	196.0
400224	54.0	6.0
84952	3798.0	1313.0
644998	2.0	1.0
9108	84.0	69.0
642337	9.0	3.0
644997	25.0	7.0
9124	16091.0	11461.0
9125	3385.0	3298.0
9122	2325.0	164.0
9123	6461.0	44682.0
9128	2058.0	3798.0
9129	2107.0	3169.0
9126	2328.0	9055.0
9127	36.0	8.0
94304	0.0	1.0
255043	67.0	387.0
9120	1119.0	307.0
9121	3249.0	1981.0
57369	0.0	0.0
84988	916.0	4078.0
84987	3547.0	1045.0
84989	36.0	157.0
84984	185.0	100.0
84983	6.0	197.0
84986	749.0	2005.0
84985	112.0	60642.0
642345	5.0	3.0
9119	0.0	327.0
84981	4229.0	717.0
9135	3403.0	3401.0
9136	1102.0	2433.0
9133	632.0	1877.0
9134	125.0	927.0
9139	1430.0	2302.0
267014	0.0	0.0
267015	6.0	5.0
9138	7683.0	11707.0
267017	0.0	2.0
9131	2576.0	2130.0
9132	86.0	309.0
84969	1215.0	359.0
9130	4138.0	4916.0
400208	2.0	3.0
84976	1108.0	696.0
400209	40.0	56.0
400206	15.0	2.0
84978	80.0	1540.0
84973	2477.0	2499.0
84975	2576.0	2786.0
57379	11.0	2.0
642357	5.0	9.0
84971	858.0	772.0
84970	1.0	0.0
267020	0.0	2.0
9146	3275.0	9789.0
9147	1450.0	3227.0
9144	27282.0	19806.0
9145	600.0	151.0
9148	38.0	27.0
106479899	0.0	0.0
9149	1074.0	1464.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	1.0	0.0
106479895	0.0	1.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	2.0	0.0
57380	2957.0	2987.0
9143	82.0	226.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	2089.0	624.0
9140	2968.0	2184.0
106479891	0.0	0.0
9141	2498.0	3542.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	40.0	98.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	3487.0	6393.0
9156	175.0	1242.0
106479889	0.0	0.0
9159	1784.0	2940.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	18.0	99.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1597.0	3220.0
106480896	0.0	0.0
106479885	2.0	0.0
57396	905.0	641.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	6.0	15.0
106479882	0.0	0.0
9154	5.0	6.0
106479881	1.0	0.0
106479880	0.0	0.0
57393	1259.0	79.0
9152	0.0	0.0
654350	0.0	0.0
84996	348.0	356.0
84991	4405.0	5466.0
84993	2854.0	2583.0
84992	0.0	0.0
9168	111763.0	145872.0
9169	6421.0	7646.0
9166	1789.0	4529.0
642395	4.0	4.0
9167	7239.0	5906.0
642394	0.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	175.0	66.0
106480867	1.0	0.0
9162	30.0	285.0
106480869	0.0	1.0
654383	0.0	1.0
106480871	2.0	0.0
106480870	0.0	0.0
106480873	2.0	1.0
282697	0.0	0.0
400258	11.0	0.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	0.0
9179	1116.0	2108.0
9177	0.0	0.0
106480875	0.0	0.0
9172	349.0	26.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	685.0	1549.0
106480876	0.0	0.0
9175	2845.0	3011.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	1028.0	2943.0
106480880	0.0	6.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	0.0	1.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	1.0
137868	2.0	0.0
730112	287.0	29.0
106480849	0.0	0.0
729123	0.0	2.0
9188	5821.0	15040.0
106479859	0.0	0.0
106479858	1.0	1.0
9189	4237.0	4032.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	719.0	165.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1004.0	1967.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	9964.0	39065.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	7820.0	8010.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	736.0	1158.0
106480845	0.0	0.0
9184	4293.0	9887.0
106480848	0.0	0.0
9185	1402.0	541.0
106480847	0.0	0.0
57501	91.0	8.0
57502	214.0	97.0
57504	1627.0	2413.0
125875	42.0	68.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	9488.0	5460.0
730109	0.0	0.0
137872	450.0	56.0
102546175	0.0	6.0
57505	776.0	1726.0
644903	13.0	34.0
57506	6147.0	11082.0
57507	1301.0	1722.0
57508	763.0	1815.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	1.0	0.0
9194	917.0	1572.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	2142.0	2373.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	3480.0	2914.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	3.0	11.0
9196	56.0	86.0
106480858	0.0	0.0
57512	17.0	0.0
57513	4625.0	2520.0
57514	6300.0	2972.0
123207	963.0	793.0
57515	15935.0	13579.0
106480860	0.0	0.0
57510	1731.0	4120.0
106480862	0.0	0.0
57511	2337.0	2390.0
106480861	0.0	0.0
644911	4.0	1.0
644914	6.0	8.0
57519	788.0	769.0
729146	5.0	1.0
106480828	0.0	0.0
113878	1417.0	2589.0
135228	1269.0	11384.0
106480827	0.0	0.0
729148	78.0	109.0
106480829	0.0	0.0
137886	1763.0	5718.0
106479879	0.0	0.0
730130	10.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	0.0	4.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	0.0
106479870	3.0	3.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	2069.0	1132.0
57524	1.0	45.0
57526	18.0	17.0
644928	2.0	4.0
57520	1720.0	651.0
57521	1734.0	4902.0
57522	584.0	1855.0
57528	104.0	22.0
57529	13.0	3.0
106480839	0.0	0.0
106480838	5.0	1.0
106479869	0.0	0.0
729131	1.0	19.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	0.0	2.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	683.0	607.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	8.0	51.0
106480836	0.0	0.0
57534	2361.0	6039.0
57535	1462.0	128.0
343727	0.0	0.0
57536	528.0	430.0
57537	1358.0	82.0
150864	642.0	1214.0
57530	3204.0	10695.0
57531	727.0	854.0
57532	4805.0	10707.0
106480840	1.0	0.0
57533	1936.0	4551.0
57538	1141.0	5990.0
57539	849.0	1368.0
106479817	0.0	1.0
106480806	0.0	2.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	1.0	1.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	2.0	1.0
123263	857.0	516.0
106480800	0.0	0.0
123264	140.0	24.0
57540	6.0	4.0
106480802	0.0	0.0
106480801	0.0	0.0
106480804	0.0	2.0
106480803	0.0	0.0
57545	1665.0	2510.0
57546	1014.0	1159.0
57547	200.0	338.0
57541	762.0	1530.0
57542	1615.0	1522.0
353132	0.0	0.0
57544	716.0	424.0
353131	0.0	0.0
644943	52.0	82.0
57549	172.0	1496.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	30.0	402.0
100101490	37.0	91.0
106479807	0.0	0.0
137835	378.0	436.0
106479806	1.0	2.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	3.0
106479804	1.0	0.0
106479803	0.0	0.0
106480818	1.0	0.0
644961	14.0	22.0
106479802	5.0	10.0
106479801	0.0	0.0
644962	11.0	16.0
106479800	0.0	0.0
353134	0.0	0.0
353133	0.0	0.0
106480811	0.0	0.0
57551	3725.0	10879.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	1.0	0.0
106480815	2.0	1.0
353139	3.0	0.0
106480814	0.0	0.0
57556	1353.0	374.0
57558	456.0	888.0
57559	449.0	1492.0
57552	5451.0	4400.0
353141	0.0	0.0
353140	0.0	0.0
57553	458.0	3584.0
57554	25.0	79.0
353143	0.0	0.0
57555	1391.0	3170.0
353142	0.0	0.0
343702	11.0	1.0
729102	1.0	0.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	3.0	17.0
106479837	0.0	0.0
106479836	3.0	5.0
106479835	1.0	0.0
644972	110.0	42.0
106479834	1.0	0.0
106479833	0.0	0.0
642311	0.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	5.0	10.0
102465906	0.0	0.0
57560	2148.0	924.0
106479830	0.0	0.0
353144	0.0	0.0
57561	19118.0	8404.0
57562	398.0	807.0
149830	0.0	0.0
57567	869.0	1267.0
57568	2340.0	1185.0
57569	484.0	1126.0
57563	1638.0	1601.0
57565	33.0	14.0
106479829	1.0	6.0
106479828	0.0	0.0
106479827	0.0	0.0
106479826	0.0	1.0
106479825	4.0	2.0
106479824	0.0	2.0
106479823	0.0	0.0
106479822	0.0	3.0
106479821	0.0	0.0
57570	917.0	2724.0
125893	301.0	625.0
106479820	6.0	10.0
57571	138.0	62.0
57572	2505.0	6641.0
149840	402.0	325.0
57573	216.0	100.0
102465910	0.0	0.0
57578	38.0	18.0
57579	1286.0	1314.0
149837	447.0	186.0
123228	310.0	156.0
57574	6.0	239.0
353163	2.0	6.0
57575	48.0	1.0
102465909	0.0	1.0
57576	344.0	129.0
102465908	0.0	0.0
57577	471.0	545.0
353164	0.0	1.0
102465907	0.0	0.0
644974	3.0	22.0
642317	4.0	1.0
106479819	0.0	2.0
106479818	0.0	0.0
730198	1.0	8.0
730196	0.0	0.0
390110	3.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	4.0	2.0
390116	0.0	0.0
389120	5.0	8.0
390117	0.0	0.0
147276	0.0	0.0
389118	344.0	14.0
389119	221.0	78.0
353174	14.0	18.0
389114	320.0	81.0
135293	744.0	2651.0
135295	87.0	13.0
729196	5.0	2.0
729198	1.0	1.0
730180	0.0	1.0
353189	1052.0	263.0
392752	23.0	44.0
389144	0.0	0.0
389141	10.0	8.0
123283	462.0	609.0
102465944	0.0	0.0
353194	5.0	113.0
353196	0.0	2.0
389136	1926.0	2451.0
389137	2.0	1.0
390102	0.0	0.0
100526416	0.0	0.0
389125	1.0	3.0
389160	10.0	10.0
390151	0.0	0.0
390152	0.0	0.0
729163	3.0	1.0
730152	3.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	13.0	26.0
390158	15.0	10.0
389161	77.0	5.0
147226	2.0	0.0
389158	0.0	0.0
147228	0.0	0.0
135250	88.0	254.0
102465975	1.0	0.0
729156	0.0	0.0
102465974	1.0	3.0
730144	2.0	2.0
390162	0.0	0.0
390166	0.0	0.0
389156	9.0	4.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	2.0	0.0
389151	0.0	0.0
102465976	0.0	0.0
729150	3.0	1.0
730138	15.0	22.0
102465985	0.0	0.0
730174	0.0	0.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	0.0	0.0
390136	0.0	0.0
390137	0.0	0.0
221303	722.0	48.0
390138	0.0	0.0
221302	564.0	453.0
390139	0.0	0.0
729182	5.0	3.0
135270	0.0	0.0
389170	40.0	39.0
729178	90.0	142.0
102465995	0.0	0.0
102465993	2.0	0.0
390142	0.0	0.0
729177	11.0	5.0
390144	0.0	0.0
729176	2.0	4.0
389179	17.0	6.0
389177	109.0	0.0
390148	0.0	0.0
729171	2.0	2.0
390072	9.0	6.0
390073	4.0	1.0
390075	11.0	0.0
390077	0.0	0.0
390078	0.0	0.0
390079	0.0	3.0
221322	233.0	328.0
642290	2.0	6.0
389084	12.0	71.0
390081	0.0	0.0
390082	0.0	0.0
389072	307.0	285.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	16.0	1.0
390091	3.0	0.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	1.0	0.0
390064	1.0	0.0
389090	0.0	0.0
390066	0.0	1.0
390067	0.0	0.0
221336	273.0	387.0
147199	0.0	0.0
257313	7.0	3.0
221357	14.0	0.0
196120	0.0	0.0
9201	1481.0	6064.0
9202	3462.0	5683.0
9200	956.0	337.0
9205	865.0	1045.0
9206	0.0	0.0
9203	2120.0	4391.0
9204	944.0	746.0
221391	0.0	0.0
221393	15.0	361.0
221395	23452.0	4562.0
9212	323.0	2171.0
9213	2764.0	10081.0
9210	1.0	0.0
9211	2.0	0.0
9217	4016.0	8167.0
9214	674.0	825.0
9215	979.0	313.0
284904	542.0	7.0
284900	434.0	799.0
9209	3149.0	3549.0
159195	3408.0	4447.0
9207	101.0	4.0
9208	11246.0	16255.0
9223	1305.0	2047.0
9221	4161.0	13871.0
9227	59.0	127.0
644873	1129.0	673.0
9228	10.0	5.0
644871	1.0	0.0
57460	650.0	807.0
57461	1348.0	1289.0
57462	1004.0	4082.0
257364	3491.0	4704.0
57463	737.0	158.0
9220	134.0	242.0
57468	98.0	470.0
57469	132.0	105.0
57464	257.0	2252.0
257358	12.0	8.0
57465	2668.0	1719.0
57466	1427.0	3856.0
57467	23.0	0.0
9218	13770.0	10367.0
9219	5334.0	8184.0
113802	696.0	510.0
9235	10549.0	11579.0
644881	0.0	0.0
9232	1000.0	1743.0
9238	2285.0	5435.0
9236	2530.0	1116.0
57471	110.0	117.0
101101773	1.0	1.0
57472	2228.0	3417.0
101101772	0.0	1.0
57473	1449.0	8262.0
57474	66.0	160.0
9230	6392.0	10823.0
9231	1046.0	6145.0
101101776	0.0	0.0
101101775	89.0	28.0
57470	2660.0	3587.0
57479	1878.0	5195.0
791114	1.0	0.0
791115	0.0	0.0
57475	153.0	1008.0
105616916	0.0	0.0
57476	388.0	385.0
57477	2075.0	1793.0
57478	512.0	1722.0
644877	4.0	7.0
9229	191.0	203.0
9245	442.0	174.0
9246	10109.0	12534.0
9244	416.0	112.0
644890	25.0	7.0
9249	5865.0	5778.0
644896	0.0	1.0
9247	0.0	0.0
9248	0.0	0.0
57482	139.0	1124.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	356.0	898.0
106480789	0.0	0.0
106480788	0.0	0.0
9241	85.0	20.0
9242	965.0	743.0
57480	1079.0	1642.0
9240	2117.0	7280.0
57481	3.0	3.0
106480790	0.0	0.0
284958	12.0	13.0
106480792	0.0	0.0
106480791	0.0	0.0
57486	2203.0	5619.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	8182.0	26617.0
106480796	9717.0	9620.0
57489	1796.0	2066.0
106480795	0.0	6.0
9256	871.0	335.0
9254	8372.0	64.0
9255	3003.0	4212.0
137814	0.0	0.0
341152	0.0	0.0
9258	3143.0	3441.0
57493	10285.0	6899.0
106480798	0.0	0.0
57494	1469.0	320.0
106480797	0.0	0.0
57495	4.0	0.0
57496	2182.0	4667.0
106480799	0.0	0.0
9252	500.0	478.0
9253	1136.0	2720.0
57491	204.0	193.0
57492	3513.0	5144.0
284948	35.0	25.0
57497	0.0	1.0
57498	4454.0	6201.0
284942	589.0	1136.0
642236	16.0	8.0
402509	0.0	0.0
341148	0.0	0.0
9267	5621.0	7618.0
9265	2243.0	4794.0
9266	3831.0	5660.0
106479779	10.0	2.0
106479778	0.0	0.0
106479777	1.0	4.0
106480765	0.0	0.0
106479776	0.0	0.0
9260	3131.0	6260.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	2.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	4740.0	7817.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	0.0
106479771	0.0	0.0
9261	8499.0	12338.0
106479770	0.0	0.0
9262	8632.0	6039.0
106480770	10.0	3.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	1.0	0.0
9278	1994.0	2598.0
9276	10652.0	11525.0
9277	2530.0	5725.0
106479769	2.0	0.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	2895.0	4374.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	1.0	0.0
106480775	3.0	1.0
106479764	0.0	0.0
106480778	0.0	0.0
106479763	0.0	0.0
106479762	1.0	1.0
106480777	1.0	0.0
9274	2956.0	3758.0
402573	14.0	33.0
106479761	0.0	1.0
9275	4546.0	4404.0
106479760	0.0	0.0
106480779	0.0	0.0
106480781	2.0	1.0
654231	8.0	8.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	56.0	215.0
106480782	2.0	3.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	1.0	6.0
341128	0.0	0.0
113835	82.0	25.0
9289	3879.0	11404.0
9287	0.0	0.0
9288	0.0	3.0
642273	654.0	52.0
106479799	0.0	0.0
106480743	0.0	0.0
106479798	0.0	0.0
9282	2857.0	5133.0
106479797	0.0	0.0
106480742	2.0	0.0
106479796	0.0	0.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	30.0	15.0
106480747	0.0	0.0
402562	9.0	13.0
106479793	0.0	1.0
106480746	0.0	0.0
9283	2.0	40.0
106479792	1.0	3.0
106480749	0.0	0.0
9284	142.0	157.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	4.0	0.0
284998	6.0	2.0
106480752	0.0	0.0
284996	4617.0	6434.0
106480751	0.0	0.0
341112	2.0	1.0
284992	37.0	132.0
341116	0.0	0.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	1.0	1.0
106480753	0.0	0.0
9290	48.0	41.0
106480756	0.0	0.0
106479785	0.0	2.0
257397	1819.0	3536.0
113829	6737.0	5489.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	9936.0	7657.0
113828	45.0	7.0
106479783	0.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	2.0
9294	1990.0	1787.0
9295	7867.0	8893.0
642280	58.0	103.0
106479780	1.0	0.0
106480759	0.0	0.0
654254	11.0	21.0
106480761	1.0	1.0
284988	2.0	4.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	0.0	3.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	0.0	0.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	0.0	0.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	0.0
106479733	1.0	2.0
106479732	2.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	2.0
729249	3.0	25.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	147.0	252.0
57622	88.0	90.0
57623	721.0	1744.0
57624	81.0	30.0
57620	2308.0	3194.0
106480730	0.0	0.0
57621	1131.0	2881.0
57626	0.0	0.0
100125387	0.0	2.0
730227	6.0	4.0
57628	26.0	688.0
353219	4.0	4.0
729234	200.0	262.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	9.0	21.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	23.0	25.0
106479726	0.0	0.0
729230	872.0	613.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	910.0	1945.0
106479723	0.0	1.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	0.0	0.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	1490962.0	3332.0
106480736	27.0	23.0
106480735	0.0	1.0
100113391	0.0	0.0
106480738	0.0	1.0
100113392	0.0	1.0
100113393	1.0	32.0
106480737	0.0	0.0
57633	209.0	18.0
341208	28.0	56.0
150726	508.0	1446.0
57634	2588.0	7162.0
57636	2677.0	5892.0
57630	1837.0	4164.0
57631	480.0	102.0
106480741	16.0	12.0
106480740	14.0	24.0
57639	483.0	209.0
106479719	3.0	4.0
730213	1.0	0.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	1.0	0.0
106479759	0.0	0.0
106479758	1.0	0.0
729262	5.0	5.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	5.0	0.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	12.0	8.0
106479753	0.0	0.0
100113384	5.0	1.0
106480701	0.0	0.0
106479752	0.0	0.0
106479751	0.0	1.0
106480700	0.0	1.0
100113386	83.0	95.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	1.0
100113382	0.0	0.0
57644	45.0	187.0
57645	3546.0	6816.0
644809	46.0	68.0
150737	544.0	294.0
57646	1215.0	2373.0
57647	1010.0	2842.0
100188945	8.0	5.0
57642	2.0	3.0
100113389	0.0	0.0
57643	327.0	733.0
100188949	149.0	128.0
135112	15796.0	1952.0
730249	32.0	18.0
57648	5111.0	19522.0
57649	2328.0	5870.0
730246	8.0	20.0
106480718	0.0	0.0
113746	1.0	3.0
106480717	0.0	0.0
106479749	1.0	0.0
729258	11.0	11.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	60.0	214.0
135114	3052.0	1484.0
106479746	0.0	0.0
106479745	0.0	7.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	68.0	106.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	301.0	1217.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	1.0	1.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	2.0	0.0
57655	7360.0	8383.0
100418708	0.0	0.0
100188954	29.0	123.0
57657	119.0	454.0
57658	6566.0	4519.0
100418709	0.0	0.0
100418706	0.0	1.0
57654	700.0	2281.0
100113379	2.0	2.0
729250	0.0	0.0
730239	6.0	14.0
57659	7466.0	9125.0
644815	720.0	3232.0
100188953	59.0	13.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	2212.0	4616.0
55003	1187.0	2553.0
57666	1885.0	4197.0
55002	3518.0	10436.0
100418718	0.0	0.0
55001	367.0	545.0
57669	2567.0	1000.0
55000	5487.0	11455.0
57662	1023.0	1526.0
55007	2927.0	2043.0
100418715	0.0	0.0
57663	0.0	0.0
55006	549.0	679.0
57664	2175.0	755.0
55005	1274.0	1315.0
55004	9160.0	7554.0
57665	1050.0	1153.0
55009	1916.0	1998.0
644820	79.0	44.0
55008	1616.0	1930.0
57670	288.0	2609.0
390201	0.0	0.0
392862	55.0	103.0
100418724	0.0	0.0
390203	0.0	0.0
55010	339.0	451.0
390205	306.0	7.0
100418720	2.0	3.0
55014	988.0	924.0
57677	368.0	461.0
55013	2241.0	1783.0
57678	1879.0	1632.0
57679	1656.0	1679.0
55012	2498.0	2389.0
55011	2623.0	4014.0
55018	0.0	1.0
57673	222.0	852.0
57674	18294.0	30265.0
55017	4946.0	3547.0
55016	3375.0	2102.0
100418728	0.0	1.0
55015	1223.0	1877.0
106479718	0.0	0.0
106479717	0.0	0.0
730211	4.0	3.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	1.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	7.0	11.0
57680	3819.0	7646.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	3.0	1.0
57683	490.0	944.0
353267	0.0	4.0
55020	2196.0	1922.0
100418731	0.0	0.0
57688	1460.0	1879.0
57689	198.0	28.0
55024	1583.0	959.0
55023	2696.0	5538.0
389217	2.0	5.0
55022	4419.0	317.0
57684	393.0	546.0
100418737	30.0	79.0
55028	1516.0	2043.0
57685	2526.0	215.0
343819	0.0	0.0
100418736	4.0	2.0
55027	2550.0	2559.0
100418739	0.0	0.0
55026	372.0	1423.0
57687	67.0	181.0
353274	824.0	2227.0
644844	0.0	1.0
100127983	82.0	45.0
149708	5.0	1.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	2.0	0.0
137735	4.0	2.0
106479706	2.0	9.0
729211	1.0	20.0
100127979	2.0	3.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	24.0	15.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	528.0	380.0
100418744	7.0	61.0
57692	207.0	99.0
100418743	0.0	3.0
57693	1660.0	3057.0
150709	155.0	118.0
392843	4.0	2.0
100418745	0.0	0.0
55032	2854.0	2511.0
100418740	14.0	9.0
55031	3899.0	4950.0
573971	4.0	8.0
729215	0.0	0.0
55030	2628.0	6274.0
57690	758.0	664.0
57699	167.0	899.0
55036	335.0	225.0
389208	0.0	1.0
55035	1919.0	2510.0
55034	1269.0	1672.0
389206	12.0	17.0
55033	1601.0	1879.0
389207	1.0	0.0
57695	368.0	837.0
100418748	8.0	23.0
57696	1036.0	1832.0
55039	879.0	1546.0
100418747	1.0	4.0
55038	837.0	3883.0
57697	343.0	758.0
55037	3238.0	4088.0
123103	16.0	5.0
57698	4517.0	4326.0
389203	2142.0	3357.0
113791	5304.0	2992.0
390231	0.0	0.0
353288	0.0	0.0
390233	0.0	2.0
100418754	0.0	0.0
147150	6.0	14.0
100418756	0.0	0.0
389240	36.0	46.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	6.0	35.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	1.0	0.0
353299	0.0	1.0
390245	0.0	0.0
147166	782.0	404.0
100418763	0.0	0.0
100233209	1250.0	730.0
100418769	2.0	0.0
123169	1259.0	1900.0
104266962	1.0	0.0
104266963	0.0	0.0
100418770	0.0	1.0
392872	2.0	9.0
390211	7.0	5.0
390212	1.0	5.0
390213	19.0	22.0
100418779	0.0	0.0
147172	341.0	435.0
