id	cf655a50-5d76-4625-a3d1-12643de2c2b3	88cf0020-b8b7-4d6e-a5e9-313ee7dcf479
4705	3552.0	4478.0
64928	5918.0	2133.0
4706	2065.0	3107.0
64927	523.0	1091.0
100132341	600.0	553.0
4707	2584.0	1215.0
4708	3547.0	3170.0
4709	1878.0	2095.0
100132346	1.0	4.0
145501	3.0	12.0
145508	163.0	379.0
4700	2843.0	3030.0
4701	119.0	131.0
4702	1756.0	2665.0
4703	96.0	629.0
4704	1790.0	1728.0
101060264	18.0	15.0
100506229	8.0	2.0
64940	384.0	338.0
64943	1972.0	4057.0
64946	216.0	744.0
204777	0.0	6.0
4716	2749.0	3436.0
4717	2436.0	1317.0
100132352	360.0	324.0
4718	2104.0	1806.0
4719	5433.0	7365.0
100132355	0.0	0.0
100132358	2.0	1.0
4710	4017.0	5770.0
4711	4511.0	15465.0
4712	2080.0	1357.0
4713	2656.0	2104.0
4714	1516.0	1063.0
4715	5619.0	7504.0
100506412	0.0	7.0
407039	0.0	0.0
407036	0.0	0.0
407037	0.0	0.0
100506413	0.0	0.0
407030	0.0	1.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	0.0	1.0
407033	0.0	0.0
4728	2441.0	2337.0
4729	651.0	470.0
4720	3800.0	7975.0
4722	2551.0	2430.0
4723	3401.0	5819.0
4724	2257.0	1631.0
4725	5570.0	6392.0
4726	1508.0	3407.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	3698.0	2620.0
4739	20703.0	4377.0
100506409	0.0	0.0
4730	34.0	43.0
4731	2192.0	2572.0
4733	2562.0	4404.0
4734	2421.0	1995.0
4735	28909.0	23791.0
4736	28335.0	26979.0
407016	0.0	0.0
407017	0.0	0.0
100506433	11.0	0.0
407014	3.0	4.0
407015	0.0	0.0
4750	1110.0	1048.0
407018	19.0	2.0
100506436	16.0	59.0
4751	28.0	1374.0
407019	3.0	3.0
407013	1.0	0.0
407010	7.0	0.0
407011	0.0	1.0
192217	5.0	5.0
4741	11.0	390.0
4744	21.0	36.0
4745	29.0	843.0
4747	26.0	8965.0
407006	2.0	6.0
407003	0.0	1.0
100506421	0.0	0.0
650368	45.0	47.0
407004	0.0	0.0
407009	0.0	0.0
4760	1.0	1.0
4761	3.0	2.0
407007	0.0	0.0
100506424	1.0	2.0
4762	0.0	2.0
407008	0.0	0.0
2100	52.0	75.0
649395	3.0	1.0
348180	376.0	553.0
407001	0.0	0.0
407002	0.0	0.0
407000	0.0	0.0
4752	656.0	289.0
4753	710.0	16705.0
100506428	142.0	223.0
4756	5925.0	9569.0
4758	4804.0	3015.0
4759	0.0	0.0
4771	1946.0	4026.0
4772	1555.0	2846.0
4773	2015.0	975.0
348174	2.0	9.0
2110	992.0	974.0
2108	3408.0	4905.0
2107	11639.0	10305.0
2104	147.0	27.0
2103	16.0	8.0
2101	1042.0	1984.0
4763	4535.0	7771.0
4764	0.0	0.0
4768	0.0	0.0
2109	1768.0	4353.0
4780	11491.0	65010.0
4781	9486.0	2809.0
4782	10719.0	7998.0
4783	1881.0	3075.0
4784	10924.0	3036.0
2122	6851.0	3588.0
2121	1515.0	2141.0
2120	2502.0	3488.0
143282	56.0	41.0
2119	5117.0	4916.0
2118	180.0	3775.0
100303743	0.0	0.0
2117	3624.0	7054.0
2116	78.0	59.0
100303745	1.0	0.0
2115	9008.0	2099.0
2114	26848.0	9312.0
167227	2017.0	1413.0
2113	26792.0	6350.0
143279	812.0	761.0
4774	3975.0	2120.0
4775	2722.0	2213.0
4776	902.0	651.0
4778	376.0	97.0
4779	15436.0	34921.0
4790	5584.0	11285.0
348158	0.0	0.0
4791	2679.0	4269.0
4792	28493.0	10133.0
4793	702.0	1079.0
348156	59.0	99.0
4794	846.0	1313.0
4795	497.0	711.0
407052	0.0	0.0
2132	5532.0	8224.0
407053	0.0	0.0
2131	4505.0	11318.0
407050	0.0	2.0
2130	6979.0	10876.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	5.0
407055	0.0	0.0
2128	0.0	0.0
2125	3188.0	8270.0
2124	1983.0	1092.0
2123	981.0	482.0
255919	1049.0	1001.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	1.0	0.0
407042	1.0	0.0
407040	2.0	1.0
2140	1756.0	2443.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	171.0	710.0
2138	43.0	128.0
2137	2775.0	5808.0
2135	1048.0	913.0
2134	32.0	10.0
4796	175.0	872.0
100303728	75.0	67.0
4798	1524.0	1803.0
4799	2760.0	2423.0
255928	0.0	356.0
255926	0.0	0.0
2155	15.0	2.0
2153	112.0	420.0
2152	4935.0	9613.0
2151	34.0	3575.0
2150	854.0	6849.0
253314	0.0	0.0
2149	5294.0	4299.0
100288042	0.0	0.0
2147	0.0	1.0
2146	83.0	1376.0
2145	2990.0	1669.0
348120	0.0	0.0
2166	866.0	421.0
2165	0.0	0.0
100288038	3.0	3.0
2162	1855.0	5508.0
2161	27.0	369.0
2160	214.0	9.0
100288035	0.0	0.0
2159	605.0	90.0
2158	0.0	0.0
2157	6211.0	1036.0
652959	4.0	7.0
348110	3940.0	3121.0
2177	146.0	1025.0
2176	652.0	929.0
2175	161.0	756.0
2173	4.0	29.0
2172	98.0	56.0
2171	4453.0	20097.0
2170	1670.0	342.0
338799	69.0	83.0
100288022	0.0	0.0
100303755	247.0	253.0
2169	0.0	4.0
2168	1.0	0.0
2167	3639.0	2260.0
2180	12095.0	6214.0
2188	504.0	994.0
2187	33.0	77.0
2186	4267.0	5846.0
2185	3394.0	3134.0
2184	1376.0	2129.0
338785	42.0	13.0
2182	12178.0	5334.0
2181	7705.0	10920.0
100288013	0.0	0.0
2178	376.0	1358.0
255967	2231.0	2651.0
2191	193.0	2221.0
649324	0.0	0.0
2199	4803.0	13273.0
652972	6.0	10.0
100288008	2.0	0.0
2197	18222.0	11387.0
2196	30.0	30533.0
338773	2748.0	1036.0
652974	1.0	0.0
2195	5988.0	23622.0
652975	0.0	0.0
2194	24098.0	38111.0
2193	1862.0	2697.0
2192	30295.0	13737.0
104355140	0.0	0.0
652978	0.0	0.0
104355141	0.0	3.0
104355143	2.0	1.0
104355145	0.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	317.0	879.0
104355148	2.0	59.0
104355149	0.0	0.0
121916	0.0	0.0
652968	99.0	39.0
652969	0.0	0.0
652960	8.0	5.0
649330	0.0	1.0
652961	4.0	1.0
338761	0.0	15.0
652963	5.0	1.0
652965	0.0	0.0
652966	0.0	0.0
338758	203.0	97.0
104355133	0.0	0.0
104355135	12.0	14.0
104355136	0.0	3.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	0.0	1.0
121906	0.0	0.0
192286	2682.0	1851.0
652995	4.0	28.0
338751	0.0	0.0
338755	0.0	1.0
101290508	0.0	0.0
652985	3.0	1.0
101290506	55.0	303.0
101290504	2.0	4.0
101290503	0.0	0.0
104355150	0.0	0.0
101290502	1.0	3.0
104355151	0.0	0.0
104355152	1.0	1.0
338739	3.0	0.0
652991	2.0	0.0
101290501	0.0	1.0
101290500	0.0	0.0
100132247	36.0	54.0
121838	13.0	3.0
100132251	0.0	0.0
145814	13.0	2.0
100132264	0.0	1.0
100132268	0.0	3.0
145820	97.0	32.0
157807	6.0	34.0
338821	0.0	0.0
100132273	60.0	75.0
338811	96.0	55.0
338817	3.0	14.0
145837	23.0	9.0
375719	0.0	0.0
100132288	98.0	145.0
100132289	0.0	1.0
338809	8.0	5.0
101060321	0.0	0.0
100132291	7.0	6.0
375704	75.0	22.0
100132295	0.0	0.0
50484	4376.0	3041.0
50486	1868.0	1422.0
50485	1665.0	1658.0
50488	4471.0	6595.0
50487	400.0	1638.0
50489	39.0	853.0
387712	53.0	8.0
387718	0.0	0.0
387715	1.0	0.0
652904	0.0	1.0
101060301	0.0	0.0
387700	118.0	27.0
387707	3.0	2.0
387703	6.0	16.0
107063611	0.0	0.0
100506377	2.0	7.0
100506376	6.0	0.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	1.0	7.0
399726	79.0	97.0
101928969	809.0	35.0
375757	688.0	1361.0
387733	0.0	0.0
100533990	8.0	6.0
375743	3438.0	3399.0
100506365	1889.0	1497.0
101928971	0.0	0.0
157869	897.0	496.0
143241	1.0	1.0
375748	995.0	1271.0
169841	68.0	165.0
387723	113.0	27.0
375775	460.0	192.0
100506392	45.0	143.0
399708	0.0	2.0
100506390	1.0	0.0
399706	0.0	0.0
101928989	0.0	0.0
100506394	112.0	136.0
143244	41.0	48.0
387755	229.0	8.0
387751	1421.0	252.0
100533970	44.0	31.0
387758	2923.0	477.0
101928991	0.0	0.0
100506380	523.0	586.0
100506385	100.0	73.0
101928999	0.0	0.0
399717	1.0	1.0
387745	15.0	20.0
170850	33.0	183.0
387742	0.0	0.0
387747	2.0	2.0
387748	0.0	0.0
100506334	351.0	942.0
100533955	2.0	10.0
100533952	0.0	3.0
100506330	61.0	37.0
101928922	0.0	0.0
4804	93.0	211.0
387778	1.0	1.0
4807	5.0	8.0
4808	231.0	312.0
100132201	1.0	0.0
4809	7597.0	6243.0
387775	9.0	2.0
100134869	27.0	135.0
4800	1720.0	3059.0
4801	2976.0	1724.0
4802	2805.0	2754.0
4803	171.0	70.0
133874	30.0	28.0
399774	1.0	0.0
100506328	3.0	9.0
100506325	90.0	81.0
101928931	67.0	4.0
4815	1861.0	291.0
4817	1494.0	1427.0
4818	3821.0	284.0
387763	10502.0	1101.0
145853	446.0	301.0
375791	22.0	329.0
145858	0.0	0.0
375790	8912.0	14452.0
4810	101.0	545.0
4811	6202.0	9113.0
4814	3175.0	5461.0
373159	3.0	1.0
100506356	0.0	0.0
101060376	2.0	12.0
399746	0.0	0.0
373156	6346.0	4139.0
157855	0.0	1.0
170825	0.0	0.0
101928941	15.0	1.0
399748	16.0	23.0
4826	17.0	22.0
4828	370.0	1175.0
4829	8.0	1.0
169834	67.0	165.0
145864	503.0	864.0
4820	1462.0	1880.0
4821	0.0	0.0
4824	331.0	378.0
4825	3.0	93.0
100506343	13.0	2.0
157848	0.0	1.0
4837	11657.0	5303.0
4838	2.0	13.0
145873	13.0	89.0
4839	887.0	3197.0
387787	95.0	118.0
100132234	4.0	16.0
4830	723.0	2469.0
4831	972.0	2029.0
4832	1037.0	901.0
4833	1676.0	3574.0
4835	1860.0	1464.0
4836	6222.0	8401.0
650236	0.0	0.0
102467146	54.0	33.0
4850	1570.0	2212.0
4848	3882.0	4605.0
4849	1824.0	2918.0
143187	1027.0	1319.0
4841	13590.0	17602.0
4842	415.0	1326.0
4843	322.0	85.0
155185	11.0	83.0
155184	2.0	3.0
4846	1298.0	339.0
192111	1458.0	5647.0
4860	2160.0	2803.0
4861	38.0	55.0
167153	2557.0	2621.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	7299.0	5430.0
4852	6.0	0.0
4853	11048.0	13967.0
4854	12139.0	43403.0
100506527	0.0	1.0
100421096	0.0	0.0
4855	4088.0	941.0
100421097	2.0	8.0
4856	533.0	598.0
4857	125.0	86.0
4858	2071.0	153.0
100506555	12.0	5.0
4871	1.0	0.0
2210	97.0	26.0
649264	0.0	1.0
2207	5206.0	2173.0
2206	2720.0	138.0
2205	624.0	195.0
101928904	1.0	0.0
2204	21.0	91.0
2203	13346.0	2413.0
2202	20377.0	4117.0
2201	32.0	2040.0
2200	8157.0	12090.0
4862	362.0	2934.0
4863	1850.0	1731.0
4864	5603.0	9571.0
4867	477.0	292.0
2209	403.0	195.0
4868	3.0	9.0
2208	18.0	41.0
4869	18130.0	22031.0
100506542	122.0	0.0
4880	2.0	43.0
4881	3701.0	205.0
4882	1003.0	1293.0
4883	7368.0	4687.0
2220	2.0	3.0
101928913	27.0	107.0
100506540	26.0	23.0
2218	788.0	2143.0
2217	10474.0	3220.0
2216	0.0	2.0
2215	216.0	120.0
2214	5074.0	3845.0
2213	853.0	863.0
2212	3414.0	4115.0
4874	4.0	2.0
4875	13.0	24.0
4878	0.0	5.0
4879	1.0	0.0
2219	1135.0	433.0
4891	5423.0	5537.0
4892	4.0	3.0
4893	4757.0	5951.0
2232	264.0	639.0
2231	1.0	3.0
2230	2720.0	1600.0
649288	0.0	0.0
2229	3.0	3.0
2228	1.0	1.0
2227	0.0	0.0
204474	0.0	0.0
2224	6820.0	12146.0
2222	12084.0	11137.0
4884	164.0	260.0
4885	18.0	138.0
4886	431.0	12.0
4887	0.0	0.0
4888	3.0	3.0
4889	42.0	0.0
131177	196.0	49.0
2243	695.0	95.0
2242	1201.0	632.0
2241	2076.0	1234.0
649299	1.0	1.0
143162	18.0	7.0
2239	6299.0	3702.0
2237	603.0	2000.0
2236	0.0	0.0
2235	1517.0	3094.0
4897	727.0	2346.0
4898	5611.0	12979.0
4899	1339.0	1146.0
131185	2.0	3.0
2254	411.0	48.0
2253	1.0	2.0
2252	2023.0	916.0
2251	1.0	0.0
2250	0.0	47.0
2249	0.0	0.0
2248	0.0	0.0
2247	1559.0	1829.0
2246	852.0	622.0
2245	567.0	1963.0
2244	3.0	0.0
100506516	12.0	38.0
2264	4786.0	280.0
348262	3249.0	1640.0
2263	4869.0	6295.0
2262	308.0	409.0
2261	3256.0	8559.0
2260	4386.0	2054.0
169792	609.0	989.0
613227	0.0	0.0
2259	709.0	144.0
2258	337.0	246.0
167127	2.0	2.0
2257	171.0	436.0
2256	3.0	14.0
2255	199.0	12.0
100506506	0.0	0.0
348254	2.0	7.0
2275	829.0	1010.0
2274	546.0	3504.0
2273	30796.0	849.0
2272	325.0	133.0
2271	2612.0	5179.0
100132086	0.0	0.0
253430	1058.0	1441.0
2268	2841.0	892.0
2267	8.0	9.0
2266	9475.0	815.0
348249	44.0	0.0
2287	1584.0	1568.0
2286	1788.0	2004.0
2284	1.0	1.0
2283	0.0	0.0
2281	522.0	209.0
2280	20161.0	17839.0
2277	8040.0	49.0
2290	0.0	0.0
348235	1972.0	1670.0
2298	8.0	19.0
2297	45.0	321.0
2296	788.0	314.0
2295	1303.0	496.0
2294	7795.0	513.0
2289	2334.0	3876.0
2288	3728.0	12759.0
2299	6.0	11.0
338879	2.0	306.0
338870	8.0	2.0
652873	0.0	0.0
253461	8809.0	7363.0
338872	10.0	0.0
192134	10.0	66.0
104054213	2.0	5.0
338862	0.0	0.0
338864	0.0	1.0
192146	4.0	19.0
100132121	0.0	2.0
100846978	13.0	3.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	1.0	1.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	1.0	0.0
100132159	1.0	548.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	2.0	8.0
399804	40.0	51.0
399806	9.0	2.0
100132163	5.0	3.0
100132166	0.0	0.0
100132169	1.0	12.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	645.0	595.0
399814	0.0	0.0
100132173	0.0	0.0
338917	0.0	0.0
387804	32.0	106.0
375850	0.0	0.0
387837	8.0	10.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	4.0	8.0
133789	3.0	0.0
101928840	0.0	0.0
100421008	0.0	0.0
100506492	0.0	1.0
613210	0.0	0.0
613211	0.0	0.0
613212	0.0	3.0
100506495	167.0	33.0
101928846	7.0	4.0
387856	49.0	118.0
387853	0.0	0.0
613209	0.0	0.0
121793	2.0	7.0
145767	115.0	74.0
100073347	0.0	0.0
399857	0.0	0.0
100421018	0.0	1.0
145781	243.0	6.0
613204	1.0	0.0
387845	53.0	45.0
145773	85.0	215.0
170712	0.0	99.0
387841	93.0	40.0
100134713	33.0	53.0
387849	16.0	15.0
157773	84.0	20.0
399823	27.0	2.0
131149	0.0	0.0
157777	65.0	106.0
399829	1.0	0.0
101928869	0.0	0.0
399827	0.0	0.0
4904	21264.0	31072.0
4905	2364.0	2826.0
4907	1574.0	2297.0
4908	51.0	62.0
4909	95.0	135.0
145788	113.0	84.0
4900	5256.0	792.0
4901	96.0	31.0
4902	19.0	25.0
155100	0.0	0.0
157769	3341.0	6248.0
399839	0.0	0.0
4914	91.0	25.0
4915	2043.0	79807.0
387867	27.0	21.0
4916	399.0	47.0
4917	2.0	4.0
4919	2276.0	300.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	847.0	471.0
50507	249.0	583.0
399888	2.0	0.0
100421046	0.0	0.0
50506	357.0	763.0
100421047	1.0	1.0
50509	738.0	2660.0
50508	0.0	0.0
157713	3.0	9.0
100506457	1.0	0.0
133746	1760.0	2469.0
100506451	216.0	206.0
4925	3771.0	3522.0
4926	9972.0	7163.0
4927	1773.0	1702.0
4928	6706.0	8155.0
4929	9123.0	1592.0
387895	12.0	32.0
387893	1317.0	4616.0
50512	201.0	1174.0
50511	11.0	1.0
4920	412.0	1825.0
4921	5281.0	2749.0
50514	2.0	33.0
4922	40.0	8682.0
4923	4.0	16.0
4924	22535.0	19239.0
50515	2666.0	4315.0
100421045	8.0	1.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	4.0	5.0
387890	221.0	43.0
157708	3.0	3.0
4938	2499.0	871.0
4939	6742.0	1424.0
387885	32.0	3.0
387882	702.0	3780.0
4931	832.0	1331.0
100421055	0.0	3.0
4935	151.0	84.0
100506475	0.0	0.0
157739	2.0	15.0
4947	7212.0	5112.0
4948	43.0	199.0
145741	67.0	2090.0
100132100	0.0	0.0
101928827	1.0	0.0
100132101	0.0	0.0
100132103	1.0	2.0
100132104	2.0	0.0
169714	943.0	1922.0
4940	4236.0	2753.0
145748	371.0	1162.0
4942	4826.0	6268.0
4943	1478.0	1700.0
4946	32184.0	22358.0
399876	3.0	0.0
100506465	0.0	57.0
157724	0.0	0.0
100506469	88.0	237.0
131118	1429.0	2495.0
100506462	51.0	25.0
4958	319.0	359.0
100132116	44.0	57.0
4951	0.0	0.0
100421072	0.0	0.0
4952	2168.0	3441.0
4953	7232.0	16207.0
399881	0.0	1.0
100421075	0.0	0.0
4954	3.0	10.0
4956	0.0	3.0
4957	1578.0	2686.0
100847022	0.0	0.0
100847023	0.0	0.0
100847020	0.0	0.0
286887	17.0	5653.0
100847021	0.0	0.0
100847026	4.0	0.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	35.0	2456.0
100847025	0.0	0.0
100847028	0.0	0.0
100847029	0.0	0.0
4969	619.0	33.0
2306	34.0	124.0
2305	72.0	3147.0
2304	2.0	9789.0
2303	98.0	427.0
2302	522.0	21.0
284217	102.0	495.0
2301	0.0	1.0
2300	118.0	431.0
284215	0.0	0.0
2309	4701.0	4584.0
4967	11336.0	10053.0
2308	4433.0	3509.0
4968	833.0	535.0
2307	250.0	108.0
100847030	0.0	0.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	720.0	408.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	0.0	2.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	1.0	1.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	15475.0	17682.0
2316	73520.0	78844.0
2315	25.0	32.0
2314	7794.0	6899.0
100862662	1.0	1.0
2313	7703.0	883.0
284207	2145.0	2103.0
2312	18.0	360.0
2311	0.0	0.0
2310	13.0	49.0
284203	0.0	0.0
4973	3935.0	959.0
4974	328.0	15.0
4975	0.0	0.0
4976	3151.0	16747.0
2319	9178.0	9047.0
4978	24.0	9.0
2318	941.0	934.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	0.0
4991	0.0	0.0
4992	1.0	0.0
100847042	0.0	0.0
4993	2.0	0.0
100847043	0.0	0.0
2331	5348.0	5321.0
100862678	0.0	15.0
100847048	1.0	0.0
2330	2338.0	278.0
100862679	0.0	0.0
100847049	0.0	0.0
100847046	2.0	2.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	1584.0	539.0
100862670	0.0	0.0
2327	26831.0	2063.0
2326	23.0	415.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	3840.0	631.0
2323	189.0	57.0
259239	0.0	1.0
2322	50.0	35.0
2321	6358.0	6056.0
4983	1174.0	656.0
4985	72.0	5.0
4986	6.0	18.0
4987	109.0	91.0
4988	0.0	0.0
2329	240.0	396.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	2.0
2342	671.0	597.0
100847059	0.0	0.0
2341	0.0	0.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	3988.0	4287.0
2335	139631.0	289575.0
2334	462.0	2506.0
104502416	3.0	1.0
259249	0.0	0.0
2332	3317.0	5666.0
100862680	0.0	0.0
4994	0.0	2.0
4995	2.0	0.0
104502417	18.0	8.0
4998	24.0	625.0
4999	1341.0	1731.0
260294	11.0	40.0
100847062	0.0	4.0
260293	675.0	471.0
100847063	0.0	0.0
284260	2.0	3.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	166490.0	8936.0
2352	102.0	137.0
100847068	0.0	0.0
2350	1288.0	1059.0
100847069	0.0	0.0
100862692	0.0	6.0
2348	15687.0	991.0
2346	188.0	745.0
284257	0.0	0.0
284254	0.0	0.0
100847070	0.0	0.0
284252	384.0	4629.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	0.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	1.0	0.0
100847078	0.0	0.0
100847075	0.0	0.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	31.0	42.0
729798	3.0	7.0
2359	1720.0	1915.0
2358	383.0	277.0
2357	805.0	549.0
2356	2858.0	2501.0
2355	12096.0	23238.0
2354	115297.0	2164.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	24.0	2.0
100847084	0.0	0.0
259282	3341.0	5252.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	0.0	0.0
259289	1.0	1.0
259287	0.0	0.0
259286	0.0	1.0
259285	0.0	0.0
646909	3.0	5.0
284233	12.0	5.0
284232	0.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	4.0	2.0
259293	2.0	0.0
259292	4.0	0.0
100847093	0.0	0.0
259290	4.0	0.0
259296	1.0	2.0
259295	5.0	12.0
646913	0.0	0.0
646912	4.0	5.0
646910	1.0	0.0
50700	1.0	4.0
646915	0.0	0.0
59082	0.0	114.0
2395	419.0	586.0
59084	1410.0	350.0
441584	0.0	0.0
11108	2177.0	2349.0
11107	772.0	353.0
11100	13488.0	14197.0
11102	969.0	907.0
11101	2595.0	2301.0
139411	154.0	82.0
11104	1233.0	1430.0
11103	2290.0	1847.0
284297	1015.0	961.0
11105	1.0	4.0
693231	0.0	1.0
25759	428.0	321.0
693232	4.0	12.0
284293	167.0	42.0
693233	0.0	0.0
693234	0.0	1.0
693235	1.0	0.0
115426	1435.0	1585.0
25758	11.0	8346.0
100379174	0.0	0.0
11119	5709.0	1181.0
11118	7884.0	1824.0
441581	0.0	0.0
127406	2.0	0.0
84034	1546.0	1891.0
84033	759.0	1296.0
11113	454.0	1876.0
11112	2358.0	2043.0
139422	0.0	0.0
284288	0.0	3.0
139420	0.0	0.0
11117	2401.0	3959.0
11116	299.0	649.0
693220	20.0	30.0
693221	0.0	0.0
84061	7467.0	8291.0
693222	0.0	0.0
84060	839.0	802.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	5.0	4.0
139425	0.0	0.0
693227	0.0	0.0
693228	0.0	0.0
693229	0.0	0.0
115416	1006.0	1060.0
84067	1641.0	1395.0
84066	0.0	74.0
84069	34.0	348.0
84068	910.0	889.0
84063	3.0	20.0
284276	84.0	9.0
84062	1123.0	529.0
139431	0.0	0.0
84065	2702.0	1307.0
284274	0.0	2.0
84064	1801.0	1212.0
284273	2876.0	2332.0
693230	1.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	0.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	1.0
152404	11.0	471.0
84059	957.0	1626.0
84056	1401.0	1367.0
84055	7.0	16.0
84058	671.0	955.0
84057	8.0	120.0
284266	23.0	44.0
84054	3.0	9.0
84081	1857.0	2259.0
84080	536.0	294.0
84083	142.0	221.0
441549	54.0	56.0
441548	0.0	12.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	21.0	16.0
84089	0.0	0.0
84088	0.0	5.0
84085	1776.0	3043.0
84084	11.0	7.0
84087	0.0	0.0
84086	0.0	0.0
84070	15.0	27.0
84072	0.0	4.0
84071	226.0	115.0
392100	2.0	0.0
100379132	0.0	0.0
392106	0.0	1.0
441533	2.0	3.0
441531	2.0	16.0
84078	808.0	711.0
84077	2.0	0.0
84079	3085.0	2610.0
84074	107.0	106.0
84073	46.0	28.0
84076	1.0	0.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	2.0
201931	2227.0	1214.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	1.0
100847008	0.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	1.0
106480195	0.0	5.0
106480198	0.0	1.0
106480197	0.0	0.0
106480199	1.0	1.0
127435	3825.0	2131.0
106480190	1.0	1.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	1.0	1.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	0.0	0.0
343099	79.0	246.0
103695431	0.0	5.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	0.0	0.0
103695433	0.0	93.0
100847010	0.0	1.0
103695436	1.0	11.0
100847015	0.0	0.0
103695435	1.0	358.0
100847016	0.0	0.0
100847013	0.0	6.0
100847014	0.0	0.0
441554	0.0	2.0
100847019	0.0	0.0
100847017	0.0	1.0
100847018	0.0	0.0
127428	492.0	728.0
84096	0.0	4.0
84097	0.0	0.0
11061	1.0	0.0
646892	23.0	21.0
441509	0.0	7.0
646891	1.0	1.0
11060	6291.0	3613.0
11063	19.0	34.0
619279	4321.0	1996.0
646898	1.0	0.0
11062	305.0	737.0
11065	64.0	1510.0
441505	4.0	6.0
11064	928.0	1185.0
23046	604.0	707.0
441502	5.0	3.0
23047	3104.0	2575.0
441501	47.0	0.0
23048	4936.0	1916.0
106479179	0.0	0.0
23049	3451.0	8438.0
106479178	0.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	5.0	1.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	2270.0	2915.0
106480178	0.0	0.0
106479170	0.0	4.0
23042	5241.0	6638.0
106480177	0.0	0.0
23043	1606.0	941.0
106480179	0.0	0.0
104384744	0.0	2.0
11067	28540.0	2642.0
50674	0.0	0.0
11066	1064.0	835.0
11069	1629.0	318.0
11068	1045.0	509.0
139378	11.0	1.0
